"id","value.2000","value.2001","value.2002","value.2003","value.2004","value.2005","value.2006","value.2007","value.2008","value.2009","value.2010","value.2011","value.2012","value.2013"
"BI",1003173008,1023796310,1069319612,1056234049,1107288788,1117254387,1177414708,1233763797,1296045659,1340998037,1391766915,1450104575,1508389578,1577685813
"BE",3.55e+11,3.58e+11,3.64e+11,3.67e+11,3.8e+11,3.87e+11,3.97e+11,4.09e+11,4.13e+11,4.02e+11,4.12e+11,4.19e+11,4.19e+11,4.2e+11
"BJ",3564714018,3787451985,3954899568,4108448873,4236626607,4358015993,4521535485,4730719643,4967948127,5100255644,5233448161,5404253182,5695860719,6017115760
"BF",3982851579,4245137265,4463498007,4811762166,5027254632,5462709055,5832414795,6042743720,6393223162,6582810304,7105465610,7404611235,8110820116,8640399196
"BD",46268661601,48708877344,50859574435,53532750754,56889523443,60277560976,64273569906,68810378851,72948477042,76628819416,80898426462,86128012163,91744808755,97261984291
"BG",22712754600,23575583113,24631821956,25951391108,27653728343,29300588273,31196453087,33351310952,35270579507,33502840583,33722393111,34390771534,34560039458,34928402389
"BH",12417139192,12726454402,13186407218,13980750122,14956738763,15969151306,17002126760,18412018570,19561872760,20058699819,20928125526,21367654693,22134476693,23315912910
"BS",7099130519,7285527215,7482573735,7387938285,7453165227,7706222000,7900177115,8014454932,7828204029,7501356222,7616785505,7697864200,7777415541,7829325741
"BA",8560717579,8937389110,9411070757,9787513593,10384551900,10903779488,11579813862,12371641516,13042184499,12662656896,12751295510,12873422744,12717780085,13033181037
"BY",21041101430,22035357859,23147100568,24777395460,27614343544,30210091837,33231101021,36088975708,39770051231,39849591333,42934261013,45314412562,46098982324,46511359845
"BZ",860020516.5,903156250.8,949384839.3,1037955273,1086200377,1114202700,1165251015,1178133869,1216177005,1224851396,1265563878,1292190719,1341613768,1362082438
"BM",4283518863,4592893272,4525019938,4679355073,4787975374,4868136000,5138018933,5284241306,5364978907,5081483918,4975071875,4808929628,4574802067,
"BO",8201398323,8339493389,8546776986,8778509155,9144862288,9549196256,10007272035,10464042407,11107423825,11480299979,11954060130,12572554884,13223364505,14119326924
"BR",7.69e+11,7.79e+11,8e+11,8.09e+11,8.55e+11,8.82e+11,9.17e+11,9.73e+11,1.02e+12,1.02e+12,1.1e+12,1.13e+12,1.14e+12,1.17e+12
"BB",3687558812,3593519264,3617690072,3689069488,3741943129,3891500000,4113569293,4182305027,4196656444,4022928766,4033125825,4063717003,4064094672,
"BN",8602106665,8838152034,9180373875,9446967804,9494610558,9531402830,9950567280,9965949012,9772638053,9600196363,9849702194,10187529100,10284143007,10103968879
"BT",559604552.6,605513244.6,670471740.3,721858934.2,764422683.5,818869145.1,874956489.4,1031799658,1080999521,1152964078,1288216615,1389868679,1460358785,1490216420
"BW",8312647242,8333476563,8839279496,9248175263,9498414393,9931223489,10721702308,11652597027,12107219221,11157891936,12116816295,12865977223,13421036803,14203084753
"CF",1232871264,1287916287,1334493625,1262464742,1338149399,1350300947,1452928387,1570946904,1632089450,1777461809,1895403785,1957951366,2038226859,1304465871
"CA",1.03e+12,1.04e+12,1.07e+12,1.09e+12,1.13e+12,1.16e+12,1.19e+12,1.22e+12,1.23e+12,1.2e+12,1.24e+12,1.27e+12,1.29e+12,1.32e+12
"CH",3.78e+11,3.84e+11,3.84e+11,3.85e+11,3.96e+11,4.08e+11,4.24e+11,4.41e+11,4.52e+11,4.42e+11,4.55e+11,4.63e+11,4.68e+11,4.77e+11
"CL",1.01e+11,1.05e+11,1.07e+11,1.11e+11,1.18e+11,1.24e+11,1.3e+11,1.37e+11,1.41e+11,1.4e+11,1.48e+11,1.56e+11,1.65e+11,1.71e+11
"CN",1.42e+12,1.53e+12,1.67e+12,1.84e+12,2.03e+12,2.26e+12,2.54e+12,2.9e+12,3.18e+12,3.48e+12,3.84e+12,4.2e+12,4.52e+12,4.86e+12
"CI",17085587280,17081959929,16837549854,16575664554,16873007966,17084927540,17343908109,17650034467,18098846864,18687322494,19064365124,18227961889,20173630104,21928892763
"CM",13827130250,14451324393,15030684429,15636570313,16215413325,16587857509,17122650531,17680106584,18190009032,18541412829,19147466511,19940284948,20855292520,22015198849
"CG",4988137317,5177816322,5415057137,5459095852,5648888504,6087002682,6466587987,6364272161,6718906218,7220733129,7852666838,8121276831,8429885013,8719932510
"CO",1.23e+11,1.25e+11,1.28e+11,1.33e+11,1.4e+11,1.47e+11,1.56e+11,1.67e+11,1.73e+11,1.76e+11,1.83e+11,1.95e+11,2.03e+11,2.12e+11
"KM",310561432.6,347357517.7,355432813.2,362911481.9,369877939.4,380372884.8,390443622.9,393566144.7,395140409.2,402845647.1,411708251.2,422412666.1,435085046,450313022.6
"CV",735999746.1,752424717.5,791933721.2,825006926.9,909133482.2,971976952.2,1049577167,1208805243,1289197084,1272819077,1291490222,1342746677,1359346553,1366640589
"CR",16340941962,16516835260,16996184390,18084706852,18855016400,19964893807,21717739802,23441116407,24081438730,23836839014,25017792423,26146150050,27488454360,28449804625
"CU",33377657730,34439811630,34931815614,36256208104,38348509946,42644200000,47789566449,51260110221,53370400812,54143800237,55436887631,56939415466,,
"CW",,,,,,,,,,,,,,
"KY",,,,,,,,,,,,,,
"CY",14498299779,15081936318,15397335239,15695130499,16358201720,16997801392,17699013878,18607069376,19281876370,18960609562,19207097486,19283925876,18821111655,17804771626
"CZ",1.12e+11,1.16e+11,1.18e+11,1.22e+11,1.28e+11,1.36e+11,1.45e+11,1.53e+11,1.58e+11,1.5e+11,1.53e+11,1.56e+11,1.55e+11,1.54e+11
"DE",2.78e+12,2.82e+12,2.82e+12,2.8e+12,2.84e+12,2.86e+12,2.96e+12,3.06e+12,3.09e+12,2.92e+12,3.04e+12,3.15e+12,3.16e+12,3.16e+12
"DJ",612142706.5,624677946.7,641035528.6,661548404.8,686862396.3,708633194.7,742646629.2,780522063.1,825792051,867077550.6,905664174.7,954435406.4,983101839.8,1032256020
"DM",337750831.9,339348741.3,333399414.1,359028537.3,370697482.6,370370370.4,388454861.1,411964699.1,442708333.3,437644675.9,442346643.5,441984953.7,435836226.9,431857638.9
"DK",2.47e+11,2.49e+11,2.51e+11,2.52e+11,2.58e+11,2.65e+11,2.75e+11,2.77e+11,2.75e+11,2.61e+11,2.65e+11,2.68e+11,2.66e+11,2.65e+11
"DO",28565149660,29081958770,30765282834,30687336281,31089941311,33969724872,37594686814,40780695459,42062722849,42456337944,45981128000,47327142627,48585278187,50812660856
"DZ",78895342484,82534408887,87156335785,93431591961,97449150416,1.03e+11,1.05e+11,1.09e+11,1.11e+11,1.12e+11,1.17e+11,1.2e+11,1.24e+11,1.27e+11
"EC",32753307083,34068558675,35464271435,36429920044,39421188399,41507085000,43334860460,44283921626,47099108359,47365920848,49035711025,52893909869,55655154854,58238429058
"EG",75403544184,78069229640,79919852219,82472056526,85846872138,89685724897,95823670792,1.03e+11,1.1e+11,1.15e+11,1.21e+11,1.23e+11,1.26e+11,1.29e+11
"ER",967942712.5,1052690320,1084328177,1055533675,1070857220,1098425900,1087779776,1103300455,995364243,1033949557,1056636372,1148350300,1228931291,1245303754
"ES",9.8e+11,1.02e+12,1.05e+12,1.08e+12,1.12e+12,1.16e+12,1.21e+12,1.25e+12,1.26e+12,1.22e+12,1.22e+12,1.21e+12,1.19e+12,1.17e+12
"EE",9921578744,10532558449,11177325648,12013445754,12791598891,14003096553,15461202432,16682767870,15793869572,13466240860,13799780630,14941798737,15636623141,15891516316
"ET",9078129786,9831733147,9980656936,9764939037,11090295460,12401031522,13744649442,15319259435,16971981060,18465948723,20783524697,23106768656,25104998350,27738622153
"FI",1.8e+11,1.85e+11,1.88e+11,1.91e+11,1.99e+11,2.04e+11,2.13e+11,2.24e+11,2.25e+11,2.07e+11,2.13e+11,2.18e+11,2.15e+11,2.13e+11
"FJ",2667071319,2720412714,2807465937,2835540568,2985824246,3006725015,3062424069,3036373448,3067732939,3025213010,3114598167,3198852454,3257404140,3370450917
"FR",2.03e+12,2.07e+12,2.09e+12,2.11e+12,2.17e+12,2.2e+12,2.26e+12,2.31e+12,2.31e+12,2.25e+12,2.29e+12,2.34e+12,2.35e+12,2.35e+12
"FO",,,,,,1730894295,,,,,,,,
"FM",242479653.1,246716241.5,248196291.1,252728011.4,244561706.6,249845600,249437356.2,244299752.7,238046548.4,240336449.9,246418353.2,251471327,252561916.7,242459440
"GA",7951573993,8121076102,8099380302,8299855530,8411572880,8665736618,8768095232,9255018589,9347550944,9076471967,9684595588,10372201875,10953045180,11597850950
"GB",2.09e+12,2.14e+12,2.2e+12,2.29e+12,2.35e+12,2.41e+12,2.49e+12,2.55e+12,2.54e+12,2.43e+12,2.48e+12,2.52e+12,2.53e+12,2.58e+12
"GE",4501184537,4717486805,4975714395,5525933974,5849606150,6411147328,7012722996,7878373514,8060682814,7756329603,8241335114,8834711165,9380883374,9692322210
"GH",8393646451,8729392309,9122214936,9596570111,10133978037,10731883141,11418714263,12156316526,13181171561,13707307334,14805069843,17027145862,18522987186,19927956039
"GN",2524527100,2616883048,2752034838,2786396779,2851601733,2937072009,3010402725,3063316042,3214549894,3205542973,3267609255,3395332306,3529248014,3610420692
"GM",538066029.6,569273860.6,550772458.3,588610525.1,630107566.8,624173995.6,631190333.6,654109015.8,691619825.8,736227201.1,784263321.1,750315061,794300241.9,832443850.1
"GW",538205015.5,549985821.8,544567485.1,547663406.6,562786594.8,586791836.1,600345261.2,619584337.8,639441461.2,660635158.2,689914651.6,752204669.4,735405550.6,737822758.2
"GQ",2293189319,3746609852,4475806310,5100416284,7038509536,8217368425,7821986031,8849467734,9935268084,9133300301,9013792493,9464283562,9768981050,9296149993
"GR",2.05e+11,2.13e+11,2.19e+11,2.34e+11,2.45e+11,2.48e+11,2.62e+11,2.71e+11,2.7e+11,2.58e+11,2.44e+11,2.23e+11,2.08e+11,2.01e+11
"GD",556982861.5,545710085.1,564467906.3,617888999,613888474.7,695370284,667606373,708486921.8,715204914.9,667904028,664489258.8,669571441,661835914.5,677873577.3
"GL",1627666678,1648322347,1632314204,1626117503,1669494407,1702543477,1778629819,1876686744,1883178374,1781261019,,,,
"GT",23441934442,23988727948,24916285306,25546876111,26352121441,27211243473,28675103328,30482853551,31483024494,31648685968,32556804624,33911801225,34918990339,36207607449
"GU",,,,,,,,,,,,,,
"GY",796311937.4,814228950.4,822786502.9,814515398.4,841344923,824880550.3,780808181.5,835623363.3,852140688,880420034.8,918902044.8,968863907.4,1015528839,1068555956
"HK",1.48e+11,1.48e+11,1.51e+11,1.56e+11,1.69e+11,1.82e+11,1.94e+11,2.07e+11,2.11e+11,2.06e+11,2.2e+11,2.31e+11,2.34e+11,2.41e+11
"HN",7704758600,7914574068,8211713918,8585103675,9120153346,9672006169,10307166801,10945000333,11408177875,11130745248,11546063423,11988919697,12452068343,12771306579
"HR",36454652841,37706653030,39684922977,41890574103,43600886940,45416358502,47589617859,50040522650,51067909965,47297232699,46492642026,46361826949,45347620352,44921727280
"HT",4269984676,4225461660,4214412153,4229686472,4081168092,4154289832,4247885661,4389904330,4426952679,4563446595,4312557778,4550772160,4682066308,4883232342
"HU",91042897048,94443450703,98685045032,1.02e+11,1.07e+11,1.12e+11,1.16e+11,1.17e+11,1.18e+11,1.1e+11,1.11e+11,1.13e+11,1.11e+11,1.13e+11
"ID",2.27e+11,2.35e+11,2.46e+11,2.58e+11,2.7e+11,2.86e+11,3.02e+11,3.21e+11,3.4e+11,3.56e+11,3.78e+11,4.02e+11,4.28e+11,4.52e+11
"IN",6.03e+11,6.32e+11,6.56e+11,7.07e+11,7.63e+11,8.34e+11,9.11e+11,1e+12,1.04e+12,1.13e+12,1.24e+12,1.33e+12,1.39e+12,1.46e+12
"IE",1.66e+11,1.75e+11,1.85e+11,1.9e+11,1.99e+11,2.1e+11,2.22e+11,2.33e+11,2.27e+11,2.12e+11,2.12e+11,2.18e+11,2.17e+11,2.17e+11
"IR",1.46e+11,1.52e+11,1.63e+11,1.75e+11,1.84e+11,1.92e+11,2.03e+11,2.19e+11,2.21e+11,2.29e+11,2.43e+11,2.5e+11,2.57e+11,2.43e+11
"IQ",48712653630,49835634708,46396886098,31039127982,47849228958,49954890353,55029407816,55787491919,59474411872,62929720572,66414699433,73198356146,80731931917,84132155319
"IS",13676932441,14191590145,14255942205,14642483262,15847357697,16798507502,17509571568,19211939983,19432686761,18432427426,17891476356,18273015957,18482473736,19121850274
"IL",1.27e+11,1.28e+11,1.27e+11,1.29e+11,1.35e+11,1.41e+11,1.49e+11,1.59e+11,1.64e+11,1.67e+11,1.77e+11,1.84e+11,1.9e+11,1.96e+11
"IT",1.77e+12,1.8e+12,1.8e+12,1.81e+12,1.84e+12,1.85e+12,1.89e+12,1.92e+12,1.9e+12,1.79e+12,1.83e+12,1.84e+12,1.79e+12,1.76e+12
"JM",,,,,,11075778481,,,,,,,,
"JO",9241357060,9728503194,10292015596,10720549509,11638522125,12588665456,13607507840,14720019447,15784631381,16649089512,17038150481,17474464938,17937816943,18445245251
"JP",4.31e+12,4.32e+12,4.34e+12,4.41e+12,4.51e+12,4.57e+12,4.65e+12,4.75e+12,4.7e+12,4.44e+12,4.65e+12,4.63e+12,4.71e+12,4.78e+12
"KZ",34880328744,39589173124,43468912091,47511520915,52072626923,57123671734,63235904609,68863900120,71136408824,71990045729,77245319068,83038717998,87190653898,92422093131
"KE",15672664145,16265076195,16354023315,16833601049,17692838510,18737895401,19924122754,21317473473,21366990285,22073583794,23929022856,25393969743,26524577939,28047921366
"KG",2042842031,2151553593,2151180233,2302414572,2464202013,2459876152,2536203617,2752868319,2984153743,3070285214,3055806767,3237819003,3234964859,3575739740
"KH",4026612205,4350296727,4641239389,5036018514,5556769455,6293046162,6970875649,7682781331,8196880596,8203987042,8693197236,9307768895,9988478193,10728239024
"KI",97813219.68,98501100.85,99070052.01,103062810.7,106332502.5,106147384.5,101362333.3,108981176.1,111982777.2,111238067.9,110681524.1,113714206.4,116909591,120385071.5
"KN",456167435.2,478885577.6,487685171.1,475254972.1,497141148.3,543169953.4,575136675.8,591426712.2,615844854.9,581367833.3,562607048.1,572143901.1,565131144.8,588930009.6
"KR",7.13e+11,7.45e+11,8e+11,8.24e+11,8.64e+11,8.98e+11,9.45e+11,9.96e+11,1.02e+12,1.03e+12,1.1e+12,1.14e+12,1.17e+12,1.2e+12
"XK",2574593022,3269061628,3246147197,3440271525,3530135778,3743116980,3978933291,4157985278,4307672832,4449825935,4645618263,4775695653,4938069317,5086211351
"KW",54444297998,54841211342,56486447682,66269900421,73401995834,80797945205,86874151933,92079356886,94362781189,87685573780,85606896366,94347372142,1.02e+11,
"LA",2021232686,2137482123,2263994326,2401350792,2554021362,2735550177,2971334529,3197061726,3447228698,3705832035,4021824832,4345125361,4693787390,5093624036
"LB",17383441662,18070698831,18680381901,19285138788,20727436194,21287562189,21628753523,23662740235,25815594485,28474836324,30751708804,31368153346,32058252720,32346844998
"LR",482341824.2,588919365.4,776740913.3,521720470.5,495061641.4,5.42e+08,595004024.7,688348492.1,760839799.1,865543488.9,960255604.2,1047942871,1155237990,1285857805
"LY",35929150681,34384197201,33937202638,38349038981,40036396696,4.4e+10,46596000038,49391760026,51268646817,52345288444,54963979187,20844260464,42623274134,37986309412
"LC",872009037.6,839727575.2,839617021.9,879970753.8,951447529.3,935463205.7,1012284974,1007554879,1042691883,1049435635,1038524543,1051418723,1034621172,1030152069
"LI",3514285118,3488522187,3453849096,3386928539,3489863115,3658356378,3974620150,4106814515,4180658707,4132268347,,,,
"LK",20090396639,19779925100,20564131186,21785695912,22971940404,24405791045,26277298342,28063320620,29733112933,30785341651,33253082140,35995101211,38277680719,41053159740
"LS",1187300143,1237513481,1244101707,1302464439,1332314032,1368346468,1427287227,1494847370,1580554053,1633627996,1749472870,1799104284,1916251863,2021442598
"LT",17924960438,19132334492,20445486537,22540470795,24197371918,26085307222,28131654768,30899753882,31804328149,27115825491,27476518251,29125109346,30202738392,31184663159
"LU",31791026215,32426876586,33489155847,33887728200,35557130777,37023578570,38830771527,41340471571,41541934040,39326219967,41349425459,42428244541,42359100632,43202134010
"LV",10822812606,11693345404,12450199800,13346108625,14504256891,16041840426,18004275915,19800672593,18960420623,15556078264,15502642580,16324282637,17140496769,17844952420
"MO",6785840351,6982629721,7604317315,8561385962,10862857121,11792570016,13493330843,15426747127,15949863116,16222998072,20684154509,25088071962,27380972023,30636091364
"MF",,,,,,,,,,,,,,
"MA",46686017639,50211723276,51876762054,55153800019,57802211816,59523857868,64142821236,65878381261,69559043368,72868904039,75523499824,79288834997,81405185978,84971919998
"MC",3927950920,4013883856,4055086247,4099186749,4200456593,4280072626,4496188311,5151842377,5667026615,,,,,
"MD",2122817827,2252309715,2427989875,2588237217,2780027212,2988172424,3131711629,3225564186,3477193641,3268567834,3500729421,3738702313,3712551446,4042924068
"MG",4503070950,4774057852,4169003874,4576936407,4817546118,5039292947,5292396827,5622673003,6023486010,5781711679,5796923990,5881233999,6059290478,6205579788
"MV",,797726905.4,846371840.2,966162135,1086749513,992473987.3,1186855729,1312144503,1472207441,1418692085,1518834121,1617196137,1638731204,1699601542
"MX",7.99e+11,7.94e+11,7.95e+11,8.06e+11,8.41e+11,8.66e+11,9.1e+11,9.38e+11,9.51e+11,9.07e+11,9.53e+11,9.92e+11,1.03e+12,1.04e+12
"MH",123848240,130490691.8,133904201.3,134131925.4,134057599.6,137744500,140392903.7,145692676.5,142729544.1,140365398.2,148989454,149024628.3,156060214.4,160724190.3
"MK",5537765608,5287163002,5332288418,5482471530,5736161749,5985809060,6286933486,6673508621,7003848111,6939393956,7140636380,7340574199,7311211902,7537859472
"ML",3901566287,4373655808,4555307683,4894286121,5001251734,5305317555,5760422916,6008016157,6307126993,6588262258,6971653981,7161987874,7132745221,7286050698
"MT",5721155308,5632483775,5790846034,5798495016,5769315566,5980795756,6113803055,6375426572,6624068209,6438594299,6715453854,6809470208,6884374380,7084021237
"MM",,,,,,,,,,,,,,
"ME",1965064919,1986680633,2024427565,2075038254,2166339937,2257174481,2450533399,2711708787,2899429548,2735411287,2802804392,2893286709,2819629066,2913735057
"MN",1843267456,1897693809,1987511248,2126729148,2352702754,2523359941,2739264542,3019984821,3288774582,3247053222,3453733410,4058608091,4561920167,5097631522
"MP",,,,,,,,,,,,,,
"MZ",4310941606,4823897318,5249218336,5565417082,6053514256,6578515331,6994357706,7503686868,7937095189,8451207640,9052659880,9725802786,10414195269,11189445321
"MR",1525081452,1569192219,1586406124,1675152716,1761902260,1857835410,2070458321,2091638794,2165201811,2138782215,2231437108,2320390557,2482142859,2648818876
"MU",5406113153,5545243277,5662431639,5869498634,6206746378,6283796155,6531858625,6917238284,7297686390,7516616980,7824798277,8129965409,8390124303,8658608282
"MW",2505954305,2381283984,2421765812,2554962932,2678920476,2754995877,2811804032,3078684118,3335412862,3636795274,3874400290,4042839656,4119079507,4323776331
"MY",1.14e+11,1.14e+11,1.21e+11,1.28e+11,1.36e+11,1.44e+11,1.52e+11,1.61e+11,1.69e+11,1.66e+11,1.79e+11,1.88e+11,1.99e+11,2.08e+11
"NA",5707828950,5775064256,6051612515,6308188441,7082174655,7261301442,7774906029,8289293397,8508741648,8533940399,9049419192,9512747526,10003027568,10515657806
"NC",,,,,,,,,,,,,,
"NE",2802302048,3001387130,3091402393,3255246720,3258501967,3405134555,3602632360,3715991723,4072268866,4043246979,4381636015,4482913159,4977881704,5182221403
"NG",67850915773,70843863904,73525054912,81137974799,1.09e+11,1.12e+11,1.21e+11,1.3e+11,1.38e+11,1.47e+11,1.59e+11,1.67e+11,1.74e+11,1.83e+11
"NI",5413262686,5573540924,5615562020,5757115341,6062943125,6322582499,6585100501,6933305390,7131023222,6934263306,7163259786,7570949040,7945974499,8311989787
"NL",6.34e+11,6.44e+11,6.44e+11,6.46e+11,6.58e+11,6.72e+11,6.98e+11,7.27e+11,7.42e+11,7.18e+11,7.26e+11,7.38e+11,7.26e+11,7.21e+11
"NO",2.73e+11,2.78e+11,2.82e+11,2.85e+11,2.96e+11,3.04e+11,3.11e+11,3.19e+11,3.2e+11,3.14e+11,3.16e+11,3.2e+11,3.29e+11,3.31e+11
"NP",6881622155,7211923684,7220597241,7505452529,7856903093,8130258976,8403810872,8690511945,9221036339,9639033175,10103288981,10449006177,10956041729,11370379664
"NZ",93980935909,97381225746,1.02e+11,1.06e+11,1.1e+11,1.14e+11,1.16e+11,1.2e+11,1.18e+11,1.2e+11,1.21e+11,1.24e+11,1.27e+11,1.3e+11
"OM",29768732628,31103102403,30760792466,29939796313,30326652183,31081924828,32751667058,34209998672,37015114501,39277646259,41164093500,41524842532,43918091045,
"PK",85822303910,87523717381,90345858358,94724308606,1.02e+11,1.1e+11,1.16e+11,1.22e+11,1.24e+11,1.27e+11,1.3e+11,1.33e+11,1.38e+11,1.44e+11
"PA",12523684362,12595604491,12876346309,13417894964,14427199799,15464700000,16783492678,18816420258,20537540231,21353735944,22603329622,25037752265,27603396944,29908913760
"PE",60800068649,61175710374,64512089612,67198921737,70530831291,74963815413,80607703774,87474224225,95472122187,96473846597,1.05e+11,1.11e+11,1.18e+11,1.25e+11
"PH",82353669774,84736978727,87826402660,92191694324,98366358824,1.03e+11,1.08e+11,1.16e+11,1.2e+11,1.22e+11,1.31e+11,1.36e+11,1.45e+11,1.56e+11
"PW",176721528.6,180367825.1,189096116.6,189375516.3,204677301.5,206232600,203119103,206875499.4,195439610.5,174427430.8,180183625.3,189785416,200599005.5,199935406.1
"PG",4521187133,4515703442,4508527973,4606097122,4731437107,4901584516,5028265993,5390301145,5751451321,6067781144,6553203636,7142991963,7714431320,8131031376
"PL",2.63e+11,2.66e+11,2.7e+11,2.8e+11,2.94e+11,3.04e+11,3.23e+11,3.47e+11,3.6e+11,3.7e+11,3.83e+11,4.02e+11,4.09e+11,4.15e+11
"PR",72478965487,79617746426,81029582145,81996196606,83440081770,83914521341,83168043609,80402122497,78955842408,77091605341,75077563801,73658250212,71616075905,71202605721
"KP",,,,,,,,,,,,,,
"PT",1.89e+11,1.93e+11,1.94e+11,1.92e+11,1.96e+11,1.97e+11,2e+11,2.05e+11,2.06e+11,2e+11,2.03e+11,2e+11,1.93e+11,1.9e+11
"PY",7946284059,7880007448,7878320971,8218723518,8552191582,8734651406,9154536603,9650861016,10264570562,9857508909,11148152913,11632251095,11488131168,13122272186
"PF",,,,,,,,,,,,,,
"QA",30084361823,31257094617,33502142718,34748395458,41426516974,44530493222,56184301217,66289169475,77997848453,87324481188,1.02e+11,1.15e+11,1.22e+11,1.3e+11
"RO",74659324662,78899950997,82871199517,87142617156,95094333148,99172613716,1.08e+11,1.15e+11,1.24e+11,1.15e+11,1.14e+11,1.17e+11,1.17e+11,1.21e+11
"RU",5.67e+11,5.96e+11,6.25e+11,6.7e+11,7.18e+11,7.64e+11,8.26e+11,8.97e+11,9.44e+11,8.7e+11,9.09e+11,9.48e+11,9.81e+11,9.94e+11
"RW",1804157124,1960558679,2225440545,2257739151,2414570526,2581465675,2819870988,3034543646,3373273367,3584709753,3846847722,4148899702,4513519593,4724955979
"SA",2.59e+11,2.6e+11,2.6e+11,2.8e+11,3.06e+11,3.28e+11,3.47e+11,3.68e+11,3.99e+11,4.06e+11,4.36e+11,4.73e+11,5.01e+11,5.21e+11
"SD",19452853110,20717358674,22048920061,23754314006,24676767014,26524992245,29194549162,32556515709,33534615460,34618501355,35822262365,34642158898,31143300850,29273457009
"SN",6933511418,7251129781,7298610447,7786393234,8243514644,8707015064,8921344357,9361923617,9706678739,9941888640,10366034228,10580263387,10945589574,11252482802
"SG",1e+11,99424345537,1.04e+11,1.08e+11,1.19e+11,1.27e+11,1.39e+11,1.51e+11,1.54e+11,1.53e+11,1.76e+11,1.87e+11,1.92e+11,1.99e+11
"SB",392920101.1,361570715.3,351446735.2,374290773,392624923.5,413909879.3,442662749.9,475065668.8,508769179.6,484715221.7,522614190.2,578553627.3,606663194.4,624563814.2
"SL",1143174686,1061548359,1340402002,1466163678,1560255270,1627853086,1719916790,1858242120,1957187442,2018803005,2126748407,2249457405,2369586027,2500361080
"SV",15219053495,15479137440,15841476610,16205836634,16505731408,17093800000,17762500677,18444538993,18679564344,18094324948,18341273340,18747869219,19100508289,19420611605
"SM",1168012513,1233508542,1236627401,1284969708,1344228019,1375416604,1428437199,1478338935,1506408662,,,,,
"SO",,,,,,,,,,,,,,
"RS",19424713892,20394534308,21845766151,22810347181,24873888218,26252007830,27539497876,29161232833,30726223881,29768803443,29942795577,30362433597,30054172800,30835581292
"SS",,,,,,,,,,,,,,
"ST",103268067.5,106562250,108682555.2,116002765.7,121278809,123258507.1,138841864.5,141612780.8,154463526.6,160677411.7,167926229.9,176227578,183276681.2,190607748.4
"SR",1357974202,1419803818,1480854593,1569856243,1715162638,1793557833,1862468790,1957668655,2038782826,2100225596,2208539728,2324868135,2394810893,2463782223
"SK",49013895535,50642800522,53030284542,55899980973,58829975501,62676556398,67853102350,75100608755,79191093769,75001680512,78622268499,80748473075,82042069394,83210918791
"SI",30461692313,31360118885,32563188784,33488661701,34946019745,36344911638,38400579470,41066211571,42421450052,39113732262,39591576805,39834177639,38782736245,38395581122
"SE",3.42e+11,3.47e+11,3.54e+11,3.63e+11,3.78e+11,3.89e+11,4.07e+11,4.21e+11,4.19e+11,3.97e+11,4.21e+11,4.32e+11,4.31e+11,4.37e+11
"SZ",2328209675,2355167498,2397023645,2450719228,2521953902,2584077931,2669418698,2762945840,2828524872,2863891336,2917336046,2897957222,2953772020,3036027492
"SX",,,,,,,,,,,,,,
"SC",930129484.4,909004726.7,920029431.9,865866122.1,841185007.9,916940120.7,1006405796,1107697640,1083987203,1071985501,1135719656,1225613099,1259999131,1326475081
