"id","value.2000","value.2001","value.2002","value.2003","value.2004","value.2005","value.2006","value.2007","value.2008","value.2009","value.2010","value.2011","value.2012","value.2013"
"PG",4.68e+09,4.1e+09,3.99e+09,4.7e+09,5.22e+09,6.52e+09,7.45e+09,8.42e+09,1.07e+10,1.05e+10,1.26e+10,1.65e+10,2.08e+10,2.03e+10
"PL",2.08e+11,2.31e+11,2.41e+11,2.64e+11,3.07e+11,3.68e+11,4.15e+11,5.19e+11,6.41e+11,5.27e+11,5.77e+11,6.34e+11,6e+11,6.36e+11
"PR",,,,,,,,,,,,,,
"KP",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PT",1.29e+11,1.33e+11,1.46e+11,1.8e+11,2.06e+11,2.15e+11,2.28e+11,2.62e+11,2.86e+11,2.66e+11,2.59e+11,2.67e+11,2.38e+11,2.47e+11
"PY",1.26e+10,1.18e+10,9.7e+09,1.01e+10,1.23e+10,1.34e+10,1.63e+10,2.12e+10,2.84e+10,2.44e+10,3.07e+10,3.84e+10,3.77e+10,4.45e+10
"PF",,,,,,,,,,,,,,
"QA",2.76e+10,2.72e+10,3.01e+10,3.66e+10,4.93e+10,6.92e+10,9.46e+10,1.24e+11,1.79e+11,1.52e+11,1.94e+11,2.64e+11,2.95e+11,3.15e+11
"RO",6.47e+10,7.04e+10,7.98e+10,1.03e+11,1.32e+11,1.72e+11,2.13e+11,2.97e+11,3.54e+11,2.85e+11,2.86e+11,3.18e+11,2.93e+11,3.3e+11
"RU",5.83e+11,6.89e+11,7.74e+11,9.64e+11,1.33e+12,1.71e+12,2.22e+12,2.92e+12,3.72e+12,2.74e+12,3.41e+12,4.26e+12,4.53e+12,4.71e+12
"RW",3.13e+09,3.02e+09,3.03e+09,3.33e+09,3.77e+09,4.66e+09,5.61e+09,6.81e+09,8.65e+09,9.57e+09,1.03e+10,1.16e+10,1.3e+10,1.36e+10
"SA",2.76e+11,2.68e+11,2.77e+11,3.15e+11,3.8e+11,4.81e+11,5.53e+11,6.1e+11,7.63e+11,6.29e+11,7.73e+11,9.83e+11,1.08e+12,1.1e+12
"SD",3.39e+10,3.65e+10,4.1e+10,4.88e+10,5.94e+10,7.34e+10,9.91e+10,1.27e+11,1.51e+11,1.47e+11,1.82e+11,1.86e+11,1.75e+11,1.84e+11
"SN",5.84e+09,6.09e+09,6.66e+09,8.56e+09,1e+10,1.09e+10,1.17e+10,1.41e+10,1.67e+10,1.6e+10,1.61e+10,1.8e+10,1.75e+10,1.85e+10
"SG",1.08e+11,1e+11,1.03e+11,1.09e+11,1.28e+11,1.43e+11,1.66e+11,2.02e+11,2.16e+11,2.16e+11,2.65e+11,3.08e+11,3.22e+11,3.35e+11
"SB",7e+08,6.44e+08,5.5e+08,5.35e+08,6.04e+08,6.66e+08,7.35e+08,8.31e+08,9.79e+08,9.62e+08,1.1e+09,1.4e+09,1.59e+09,1.76e+09
"SL",1.39e+09,2.37e+09,2.72e+09,3.01e+09,3.14e+09,3.57e+09,4.14e+09,4.73e+09,5.5e+09,5.38e+09,5.65e+09,6.42e+09,7.74e+09,9.07e+09
"SV",1.64e+10,1.72e+10,1.78e+10,1.88e+10,1.97e+10,2.13e+10,2.31e+10,2.51e+10,2.67e+10,2.58e+10,2.67e+10,2.88e+10,2.97e+10,3.02e+10
"SM",8.03e+08,8.46e+08,9.13e+08,1.17e+09,1.37e+09,1.43e+09,1.52e+09,1.75e+09,1.97e+09,0,0,0,0,0
"SO",,,,,,,,,,,,,,
"RS",1.18e+10,2.21e+10,2.9e+10,3.82e+10,4.48e+10,4.73e+10,5.51e+10,7.26e+10,8.87e+10,7.68e+10,7.09e+10,8.37e+10,7.35e+10,8.2e+10
"SS",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ST",2e+08,1.99e+08,2.2e+08,2.64e+08,2.88e+08,3.21e+08,3.52e+08,3.76e+08,4.78e+08,5.12e+08,5.24e+08,6.47e+08,6.86e+08,8.09e+08
"SR",1.7e+09,1.45e+09,2.05e+09,2.42e+09,2.82e+09,3.41e+09,4.99e+09,5.58e+09,6.72e+09,7.37e+09,8.31e+09,8.41e+09,9.53e+09,1.01e+10
"SK",3.19e+10,3.36e+10,3.85e+10,5.12e+10,6.27e+10,6.86e+10,7.71e+10,9.41e+10,1.09e+11,9.7e+10,9.74e+10,1.07e+11,1.01e+11,1.07e+11
"SI",2.35e+10,2.41e+10,2.72e+10,3.43e+10,3.98e+10,4.2e+10,4.57e+10,5.55e+10,6.42e+10,5.8e+10,5.54e+10,5.92e+10,5.34e+10,5.54e+10
"SE",2.96e+11,2.73e+11,3.01e+11,3.77e+11,4.35e+11,4.43e+11,4.78e+11,5.56e+11,5.85e+11,4.9e+11,5.56e+11,6.41e+11,6.19e+11,6.6e+11
"SZ",2.7e+09,2.39e+09,2.17e+09,3.28e+09,4.28e+09,4.57e+09,5.22e+09,5.41e+09,5.34e+09,5.57e+09,6.89e+09,7.34e+09,7.17e+09,6.71e+09
"SX",,,,,,,,,,,,,,
"SC",1.37e+09,1.39e+09,1.55e+09,1.57e+09,2.04e+09,2.04e+09,2.27e+09,2.27e+09,2.14e+09,1.89e+09,2.17e+09,2.36e+09,2.3e+09,3.21e+09
"SY",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TC",,,,,,,,,,,,,,
"TD",1.81e+09,2.23e+09,2.59e+09,3.57e+09,5.76e+09,8.67e+09,9.68e+09,1.13e+10,1.35e+10,1.21e+10,1.39e+10,1.59e+10,1.68e+10,1.76e+10
"TG",1.78e+09,1.83e+09,2.03e+09,2.31e+09,2.67e+09,2.91e+09,3.03e+09,3.48e+09,4.36e+09,4.36e+09,4.37e+09,5.17e+09,5.39e+09,5.98e+09
"TH",1.55e+11,1.47e+11,1.6e+11,1.81e+11,2.03e+11,2.22e+11,2.61e+11,3.12e+11,3.45e+11,3.33e+11,4.03e+11,4.37e+11,4.62e+11,4.89e+11
"TJ",2.72e+09,3.41e+09,3.86e+09,4.91e+09,6.56e+09,7.3e+09,8.94e+09,1.17e+10,1.63e+10,1.57e+10,1.78e+10,2.06e+10,2.41e+10,2.69e+10
"TM",7.81e+09,9.5e+09,1.2e+10,1.61e+10,1.84e+10,2.18e+10,2.76e+10,3.4e+10,5.18e+10,5.43e+10,5.95e+10,7.86e+10,9.45e+10,1.12e+11
"TL",7.19e+08,8.83e+08,8.67e+08,8.85e+08,9.1e+08,9.59e+08,9.04e+08,1.09e+09,1.36e+09,1.6e+09,1.82e+09,2.19e+09,2.48e+09,0
"TO",2.56e+08,2.26e+08,2.46e+08,2.82e+08,3.26e+08,3.59e+08,4.01e+08,4.08e+08,4.7e+08,4.32e+08,5e+08,5.73e+08,6.39e+08,6.32e+08
"TT",1.19e+10,1.28e+10,1.31e+10,1.64e+10,1.88e+10,2.34e+10,2.69e+10,3.18e+10,4.1e+10,2.81e+10,3.02e+10,3.45e+10,3.41e+10,3.59e+10
"TN",2.87e+10,2.95e+10,3.09e+10,3.67e+10,4.17e+10,4.31e+10,4.59e+10,5.2e+10,6e+10,5.81e+10,5.94e+10,6.14e+10,6.05e+10,6.28e+10
"TR",4.49e+11,3.29e+11,3.91e+11,5.09e+11,6.58e+11,8.11e+11,8.92e+11,1.09e+12,1.23e+12,1.03e+12,1.23e+12,1.3e+12,1.33e+12,1.38e+12
"TV",15600000,1.5e+07,17600000,20700000,24500000,24800000,2.6e+07,30700000,34400000,30800000,36200000,44700000,45300000,43600000
"TZ",1.8e+10,1.83e+10,1.91e+10,2.06e+10,2.26e+10,2.5e+10,2.53e+10,2.97e+10,3.66e+10,3.77e+10,4.04e+10,4.21e+10,4.98e+10,5.86e+10
"UG",1.2e+10,1.13e+10,1.19e+10,1.22e+10,1.53e+10,1.74e+10,1.92e+10,2.37e+10,2.75e+10,2.86e+10,3.09e+10,2.99e+10,3.87e+10,4.15e+10
"UA",9.02e+10,1.1e+11,1.22e+11,1.45e+11,1.87e+11,2.49e+11,3.12e+11,4.13e+11,5.19e+11,3.38e+11,3.92e+11,4.7e+11,5.11e+11,5.11e+11
"UY",3.72e+10,3.4e+10,2.22e+10,1.96e+10,2.23e+10,2.83e+10,3.19e+10,3.81e+10,4.94e+10,4.96e+10,6.33e+10,7.69e+10,8.14e+10,9.07e+10
"US",1.18e+13,1.21e+13,1.26e+13,1.31e+13,1.41e+13,1.5e+13,1.59e+13,1.66e+13,1.68e+13,1.65e+13,1.71e+13,1.77e+13,1.85e+13,1.92e+13
"UZ",4.74e+10,3.93e+10,3.34e+10,3.49e+10,4.14e+10,4.93e+10,5.87e+10,7.69e+10,9.62e+10,1.13e+11,1.35e+11,1.56e+11,1.76e+11,1.96e+11
"VC",4.72e+08,5.12e+08,5.5e+08,5.73e+08,6.21e+08,6.55e+08,7.27e+08,8.14e+08,8.28e+08,8.03e+08,8.11e+08,8.05e+08,8.25e+08,8.44e+08
"VE",4.77e+11,5.01e+11,3.78e+11,3.41e+11,4.56e+11,5.95e+11,7.46e+11,9.37e+11,1.29e+12,1.34e+12,1.61e+12,1.29e+12,1.55e+12,1.78e+12
"VI",,,,,,,,,,,,,,
"VN",7.86e+10,8.25e+10,8.87e+10,9.99e+10,1.16e+11,1.35e+11,1.55e+11,1.81e+11,2.32e+11,2.48e+11,2.71e+11,3.18e+11,3.65e+11,4e+11
"VU",3.5e+08,3.32e+08,3.38e+08,4.05e+08,4.7e+08,5.08e+08,5.62e+08,6.77e+08,7.82e+08,7.85e+08,9.02e+08,1.02e+09,1.01e+09,1.07e+09
"PS",,,,,,,,,,,,,,
"WS",,,,,,,,,,,,,,
"YE",2.06e+10,2.11e+10,2.29e+10,2.52e+10,2.97e+10,3.59e+10,4.08e+10,5.49e+10,6.51e+10,5.96e+10,6.79e+10,6.25e+10,6.85e+10,7.7e+10
"ZA",2.13e+11,1.89e+11,1.78e+11,2.7e+11,3.51e+11,3.96e+11,4.19e+11,4.59e+11,4.38e+11,4.56e+11,5.86e+11,6.48e+11,6.13e+11,5.63e+11
"CD",5.67e+10,2.21e+10,2.59e+10,2.65e+10,3.06e+10,3.55e+10,4.25e+10,4.86e+10,5.7e+10,5.42e+10,6.4e+10,7.67e+10,8.7e+10,9.71e+10
"ZM",7.21e+09,8.2e+09,8.4e+09,9.82e+09,1.25e+10,1.67e+10,2.55e+10,2.81e+10,3.59e+10,3.07e+10,4.06e+10,4.75e+10,4.99e+10,5.37e+10
"ZW",9.33e+09,9.45e+09,8.84e+09,7.99e+09,8.1e+09,8.03e+09,7.59e+09,7.38e+09,6.16e+09,1.14e+10,1.32e+10,1.53e+10,1.74e+10,1.88e+10
