id-to,year,round
DZ,2010,851089.87
DZ,2011,348136.31
DZ,2012,409242.07
DZ,2014,521959.62
DZ,2015,811232.00
EC,2008,90891.85
EC,2009,526893.43
EC,2010,365327.15
EC,2011,153021.87
EC,2012,129366.00
EC,2013,617590.28
EC,2014,363968.65
EC,2015,208391.00
EG,2008,489212.00
EG,2009,2331576.07
EG,2010,1063210.73
EG,2011,1530314.60
EG,2012,689716.14
EG,2013,1235246.29
EG,2014,4033520.10
EG,2015,997209.00
ET,2008,14633268.92
ET,2009,15734465.71
ET,2010,3492970.04
ET,2011,24833734.14
ET,2012,21224121.76
ET,2013,17025157.47
ET,2014,23765041.83
ET,2015,23967258.00
GE,2008,2561501.28
GE,2009,24446.68
GE,2010,433156.10
GE,2011,533012.84
GE,2012,400669.18
GE,2013,207741.71
GH,2008,3999903.26
GH,2009,4447456.38
GH,2010,744800.95
GH,2011,52645.48
GH,2012,2219545.41
GH,2013,405475.22
GH,2014,130682.79
GH,2015,100965.00
GM,2008,1431361.30
GM,2009,339324.15
GM,2010,346858.27
GM,2011,136175.50
GM,2012,873030.21
GM,2013,392233.62
GM,2015,25405.00
GN,2008,4577373.50
GN,2009,3156922.80
GN,2010,1938227.51
GN,2011,879355.49
GN,2012,701673.65
GN,2013,909306.22
GN,2014,1288688.19
GN,2015,2542243.00
GT,2008,2017674.47
GT,2009,1503915.18
GT,2010,2199394.60
GT,2011,1697253.74
GT,2012,496720.08
GT,2013,136958.65
GT,2014,2447294.65
GT,2015,1044258.00
GW,2008,1815986.63
GW,2009,304016.77
GW,2010,4348.72
GW,2011,568539.50
GW,2012,1528206.82
GW,2013,924134.36
GW,2014,50525.53
GW,2015,788012.00
HN,2008,516996.28
HN,2009,606843.74
HN,2010,250256.65
HN,2011,119395.43
HN,2012,249384.76
HN,2013,12504.16
HN,2014,977057.24
HN,2015,60978.00
HT,2008,4587808.83
HT,2009,542759.68
HT,2010,2584289.97
HT,2011,3530363.79
HT,2012,2885063.52
HT,2013,1927705.74
HT,2014,3321210.55
HT,2015,6280640.00
ID,2008,513966.94
ID,2009,3105355.04
ID,2010,430450.29
ID,2011,3178695.95
ID,2012,1066117.21
ID,2013,509969.17
ID,2014,878482.22
ID,2015,528611.00
IN,2008,4680734.24
IN,2009,2669052.82
IN,2010,2797445.23
IN,2011,1402409.60
IN,2012,445733.29
IN,2013,0.00
IN,2014,184079.09
IN,2015,93816.00
IQ,2008,1329947.20
IQ,2009,993571.72
IQ,2010,0.00
IQ,2011,110.64
IQ,2012,121881.64
IQ,2013,288032.31
IQ,2014,1320742.12
IQ,2015,9224290.00
IR,2008,901936.65
IR,2009,1479770.33
IR,2010,1217797.79
IR,2011,1159192.41
IR,2012,1027111.15
IR,2013,1696944.75
IR,2014,1316400.08
IR,2015,238103.00
JO,2008,58409.63
JO,2009,50612.30
JO,2012,977315.46
JO,2013,10504140.13
JO,2014,6651688.31
JO,2015,7062306.00
KE,2008,16584655.66
KE,2009,7596091.00
KE,2010,4198996.03
KE,2011,22375794.44
KE,2012,21843733.67
KE,2013,17775431.20
KE,2014,8017124.71
KE,2015,11711220.00
KG,2009,1193417.84
KG,2010,4577430.35
KG,2011,3823766.83
KG,2012,0.00
KG,2013,383618.39
KG,2014,698601.63
KG,2015,4148.00
KH,2008,5159138.53
KH,2009,2606712.76
KH,2010,3847316.34
KH,2011,3810286.75
KH,2012,4764964.08
KH,2013,3479709.59
KH,2014,1977636.85
KH,2015,3930205.00
KP,2008,3570267.38
KP,2009,6947948.38
KP,2010,7601726.70
KP,2011,11801810.10
KP,2012,7668373.01
KP,2013,10337879.05
KP,2014,3488513.58
KP,2015,637252.00
LA,2008,4458038.14
LA,2009,2331445.04
LA,2010,2240496.00
LA,2011,1603782.69
LA,2012,382157.10
LA,2013,753430.61
LA,2014,646138.32
LA,2015,118527.00
LB,2013,11049525.59
LB,2014,18793219.86
LB,2015,9489760.00
LK,2008,5021528.50
LK,2009,3342807.61
LK,2010,2016746.11
LK,2011,5173520.77
LK,2012,2225423.36
LK,2013,4122481.97
LK,2014,469801.34
LK,2015,826736.00
LR,2008,12429844.56
LR,2009,5527799.28
LR,2010,2118122.82
LR,2011,2302155.65
LR,2012,3534950.00
LR,2013,1471645.72
LR,2014,698718.25
LR,2015,894216.00
LS,2008,1446451.49
LS,2009,1718633.07
LS,2010,1388024.79
LS,2011,1849886.86
LS,2012,904950.30
LS,2013,6582.98
LS,2014,2242.79
LS,2015,231841.00
LY,2008,0.00
LY,2011,6548959.57
LY,2012,3376595.79
LY,2013,46646.35
LY,2014,182796.21
LY,2015,1893270.00
MG,2008,2516600.15
MG,2009,4988295.36
MG,2010,3276642.48
MG,2011,3987818.10
MG,2012,4266859.45
MG,2013,5177796.98
MG,2014,3230108.49
MG,2015,680853.00
ML,2008,1238997.19
ML,2009,1114388.90
ML,2010,506296.65
ML,2011,714254.88
ML,2012,9192829.63
ML,2013,10474293.85
ML,2014,14641128.03
ML,2015,4724987.00
MM,2008,1183234.96
MM,2009,1866350.86
MM,2010,1635547.62
MM,2011,3054810.99
MM,2012,414417.78
MM,2013,634269.69
MM,2015,594923.00
MR,2008,6023544.49
MR,2009,4623742.82
MR,2010,3168034.16
MR,2011,4309627.29
MR,2012,7766602.67
MR,2013,5470800.52
MR,2014,3001155.70
MR,2015,1968703.00
MW,2008,5764519.47
MW,2009,7312168.51
MW,2010,4145461.31
MW,2011,469626.96
MW,2012,2436176.34
MW,2013,4969707.71
MW,2014,3212040.59
MW,2015,3055059.00
MZ,2008,9233976.48
MZ,2009,8976668.71
MZ,2010,1763047.22
MZ,2011,4966877.72
MZ,2012,4324529.65
MZ,2013,2902128.65
MZ,2014,2651953.57
MZ,2015,4858725.00
NA,2008,1172926.15
NA,2009,312084.86
NA,2010,148011.53
NA,2011,293437.74
NA,2012,354444.74
NA,2013,29261.91
NE,2008,6248645.97
NE,2009,2586813.50
NE,2010,34171208.44
NE,2011,2573314.82
NE,2012,25497992.99
NE,2013,14092816.06
NE,2014,22321870.38
NE,2015,15900890.00
NI,2008,242257.03
NI,2009,473043.22
NI,2010,94186.83
NI,2011,454075.72
NI,2012,184236.06
NI,2013,190490.53
NI,2014,699525.66
NI,2015,99467.00
north-central-america,2008,880006.08
north-of-sahara,2009,1.52
NP,2008,9255348.34
NP,2009,9313586.98
NP,2010,9232365.77
NP,2011,6313025.94
NP,2012,6072921.58
NP,2013,9849760.42
NP,2014,5675492.29
NP,2015,5672831.00
PA,2010,336285.46
PA,2011,224613.55
PA,2012,105661.07
PA,2013,164489.05
PA,2014,901932.81
PA,2015,366020.00
PE,2008,2459235.46
PE,2009,391403.30
PE,2010,0.00
PH,2008,5139154.86
PH,2009,1992128.68
PH,2010,1988541.91
PH,2011,1093190.58
PH,2012,1629589.32
PH,2013,2495.07
PH,2014,523511.63
PH,2015,518829.00
PK,2008,11965912.12
PK,2009,15819522.03
PK,2010,8529407.92
PK,2011,26811102.99
PK,2012,14746647.20
PK,2013,3991414.78
PK,2014,733930.03
PK,2015,7041008.00
PS,2008,3187178.27
PS,2009,1863552.08
PS,2010,2860244.10
PS,2011,7734378.46
PS,2012,10396171.15
PS,2013,5515273.25
PS,2014,3769256.85
PS,2015,1682455.00
PY,2012,41988.62
PY,2013,617152.67
PY,2014,55594.24
RW,2008,6580229.60
RW,2009,1764389.46
RW,2010,1123015.32
RW,2011,2331555.28
RW,2012,1335071.13
RW,2013,2348959.05
RW,2014,2034235.86
RW,2015,2919708.00
SD,2008,12707241.68
SD,2009,11361924.27
SD,2010,2173105.24
SD,2011,191978.46
SD,2012,254462.65
SD,2013,10905728.23
SD,2014,852519.70
SD,2015,395089.00
SL,2008,5249780.93
SL,2009,4537374.99
SL,2010,1377981.44
SL,2011,970580.23
SL,2012,910288.21
SL,2013,1263402.48
SL,2014,205905.90
SL,2015,346396.00
SN,2008,4734189.39
SN,2009,984300.07
SN,2010,1026522.73
SN,2011,2351698.62
SN,2012,8423753.19
SN,2013,2739277.48
SN,2014,1627860.57
SN,2015,2136096.00
SO,2008,5996982.29
SO,2009,13899433.29
SO,2010,2165792.52
SO,2011,27421211.57
SO,2012,2888448.85
SO,2013,9359337.61
SO,2014,3168916.26
SO,2015,15682810.00
south-america,2009,4900.16
south-of-sahara,2009,63897.78
SS,2012,14702478.59
SS,2013,24406869.06
SS,2014,6953352.30
SS,2015,30050245.00
ST,2008,132133.81
ST,2009,458851.56
ST,2010,91276.31
ST,2011,465306.84
ST,2012,170723.96
ST,2013,263781.25
ST,2014,317785.15
ST,2015,148660.00
SV,2008,107231.87
SV,2009,264995.12
SV,2010,585258.99
SV,2011,71641.77
SV,2012,94061.77
SV,2013,16041.91
SV,2014,1199281.68
SV,2015,219390.00
SY,2008,1103947.14
SY,2009,2425943.83
SY,2010,3646535.38
SY,2011,10191167.03
SY,2012,10527327.60
SY,2013,8555609.44
SY,2014,11393140.03
SY,2015,21096312.00
SZ,2008,115774.77
SZ,2009,1165802.37
SZ,2010,589186.62
SZ,2011,1295748.88
SZ,2012,1901177.56
SZ,2013,796772.41
SZ,2014,515679.82
SZ,2015,319404.00
TD,2008,3441622.39
TD,2009,2763066.05
TD,2010,2888855.29
TD,2011,1018894.53
TD,2012,7840944.23
TD,2013,7227578.29
TD,2014,5460552.44
TD,2015,2414538.00
TG,2008,1717281.11
TG,2009,164729.68
TG,2010,954904.31
TG,2011,0.00
TG,2013,13899.81
TH,2011,418282.54
TH,2012,0.00
TH,2013,337733.79
TH,2014,661990.35
TH,2015,732460.00
TJ,2008,5865843.53
TJ,2009,2095070.13
TJ,2010,1972133.67
TJ,2011,1799423.07
TJ,2012,3124914.48
TJ,2013,643619.67
TJ,2014,1362493.86
TJ,2015,982238.00
TL,2008,1359467.89
TL,2009,725554.32
TL,2010,231259.15
TL,2011,1243698.39
TL,2012,1107643.54
TL,2013,1398979.88
TL,2014,770675.87
TL,2015,116487.00
TN,2011,470907.76
TN,2012,424735.96
TN,2013,434633.58
TN,2014,5804.34
TR,2013,2210211.26
TR,2014,2455763.42
TR,2015,91641.00
TZ,2008,5189378.63
TZ,2009,2747396.81
TZ,2010,2516704.75
TZ,2011,1428887.90
TZ,2012,4202987.27
TZ,2013,3562042.36
TZ,2014,3439306.81
TZ,2015,1791795.00
UA,2015,1627890.00
UG,2008,3560996.79
UG,2009,11665360.34
UG,2010,6636292.71
UG,2011,2831276.08
UG,2012,10720627.00
UG,2013,7362817.14
UG,2014,5163634.19
UG,2015,9112096.00
VU,2015,387017.00
YE,2008,6178845.57
YE,2009,7288290.75
YE,2010,8034636.53
YE,2011,17121653.37
YE,2012,9155871.99
YE,2013,11770502.29
YE,2014,6815968.06
YE,2015,7087889.00
ZA,2011,530907.97
ZA,2013,80838.96
ZA,2014,457995.30
ZA,2015,39407.00
ZM,2008,7464453.84
ZM,2009,4908230.25
ZM,2010,7561898.64
ZM,2011,4792469.41
ZM,2012,1274752.71
ZM,2013,2325881.24
ZM,2014,1324222.92
ZM,2015,1256884.00
ZW,2008,548023.69
ZW,2009,3622747.51
ZW,2010,3223354.77
ZW,2011,4293446.01
ZW,2012,11450058.46
ZW,2013,17306936.35
ZW,2014,12778187.37
ZW,2015,2336224.00
