country,admin1,admin2,admin4,admin4-name,latitude,longitude,geonameid,modification date
UG,UG.W,UG.W.40,UG.W.40.0.8658463,Karusandara,0.20315,30.21385,8658463,20/12/2013
UG,UG.W,UG.W.40,UG.W.40.0.8658582,Bwera,0.04201,29.78055,8658582,20/12/2013
UG,UG.W,UG.W.40,UG.W.40.0.8658620,Kyarumba,0.19192,29.92825,8658620,20/12/2013
UG,UG.W,UG.W.40,UG.W.40.0.8658637,Katwe Kabatoro T.Council,-0.13765,29.88301,8658637,20/12/2013
UG,UG.W,UG.W.40,UG.W.40.0.8658669,Isango,-0.0019,29.74446,8658669,20/12/2013
UG,UG.W,UG.W.40,UG.W.40.0.8658670,Buhuhira,0.39074,30.11765,8658670,20/12/2013
UG,UG.W,UG.W.40,UG.W.40.0.8658671,Kyabarungira,0.40989,30.15732,8658671,20/12/2013
UG,UG.W,UG.W.41,UG.W.41.0.8657563,Mpeefu,1.05131,30.69581,8657563,20/12/2013
UG,UG.W,UG.W.41,UG.W.41.0.8657614,Kagadi Town Council,0.93926,30.81666,8657614,20/12/2013
UG,UG.W,UG.W.41,UG.W.41.0.8657627,Kisiita,1.08661,31.37695,8657627,20/12/2013
UG,UG.W,UG.W.41,UG.W.41.0.8657660,Kyenzige,0.98837,30.8657,8657660,20/12/2013
UG,UG.W,UG.W.41,UG.W.41.0.8657671,Kyakabadiima,1.04622,30.84779,8657671,20/12/2013
UG,UG.W,UG.W.41,UG.W.41.0.8657709,Nalweyo,1.09905,31.28252,8657709,20/12/2013
UG,UG.W,UG.W.41,UG.W.41.0.8657721,Rugashari,1.08636,30.80775,8657721,20/12/2013
UG,UG.W,UG.W.41,UG.W.41.0.8657755,Bwikara,0.94964,30.68165,8657755,20/12/2013
UG,UG.W,UG.W.41,UG.W.41.0.8657756,Kabamba,1.00047,31.01293,8657756,20/12/2013
UG,UG.W,UG.W.41,UG.W.41.0.8657770,Kakumiro Town Council,0.77622,31.31695,8657770,20/12/2013
UG,UG.W,UG.W.41,UG.W.41.0.8657806,Kasambya,0.889,31.26261,8657806,20/12/2013
UG,UG.W,UG.W.41,UG.W.41.0.8657817,Mabaale,1.03438,30.92977,8657817,20/12/2013
UG,UG.W,UG.W.41,UG.W.41.0.8657911,Paacwa,1.08329,30.97936,8657911,20/12/2013
UG,UG.W,UG.W.41,UG.W.41.0.8657968,Kyaterekera,0.96966,30.59863,8657968,20/12/2013
UG,UG.W,UG.W.41,UG.W.41.0.8657969,Burora,1.10309,30.88003,8657969,20/12/2013
UG,UG.W,UG.W.41,UG.W.41.0.8657988,Nkooko,0.92218,31.40582,8657988,20/12/2013
UG,UG.W,UG.W.41,UG.W.41.0.8658008,Ndaiga,1.08986,30.58846,8658008,20/12/2013
UG,UG.W,UG.W.41,UG.W.41.0.8658061,Bwamiramira,0.80114,31.03572,8658061,20/12/2013
UG,UG.W,UG.W.41,UG.W.41.0.8658062,Matale,0.75436,31.14941,8658062,20/12/2013
UG,UG.W,UG.W.41,UG.W.41.0.8658063,Mpasaana,1.03263,31.42894,8658063,20/12/2013
UG,UG.W,UG.W.41,UG.W.41.0.8658064,Birembo,0.92348,31.17698,8658064,20/12/2013
UG,UG.W,UG.W.41,UG.W.41.0.8658171,Kagadi,0.87649,30.85047,8658171,20/12/2013
UG,UG.W,UG.W.41,UG.W.41.0.8658211,Kyanaisoke,0.93866,30.9055,8658211,20/12/2013
UG,UG.W,UG.W.41,UG.W.41.0.8658262,Bwanswa,0.78586,31.33652,8658262,20/12/2013
UG,UG.W,UG.W.41,UG.W.41.0.8658336,Ruteete,1.0127,30.80256,8658336,20/12/2013
UG,UG.W,UG.W.41,UG.W.41.0.8658340,Muhoro,0.92179,30.77881,8658340,20/12/2013
UG,UG.W,UG.W.41,UG.W.41.0.8658353,Mugarama,0.89207,31.02207,8658353,20/12/2013
UG,UG.W,UG.W.41,UG.W.41.0.8658359,Muhoro Town Council,0.91106,30.75129,8658359,20/12/2013
UG,UG.W,UG.W.41,UG.W.41.0.8658434,Kibaale Town Council,0.77951,31.08223,8658434,20/12/2013
UG,UG.W,UG.W.41,UG.W.41.0.8658462,Nyamarwa,0.70337,31.21476,8658462,20/12/2013
UG,UG.W,UG.W.41,UG.W.41.0.8658559,Kiryanga,1.08158,31.07111,8658559,20/12/2013
UG,UG.W,UG.W.41,UG.W.41.0.8658596,Bubango,0.72309,31.01176,8658596,20/12/2013
UG,UG.W,UG.W.41,UG.W.41.0.8658599,Kyebando,0.90366,31.11254,8658599,20/12/2013
UG,UG.W,UG.W.41,UG.W.41.0.8658606,Kakindo,1.07668,31.17372,8658606,20/12/2013
UG,UG.W,UG.W.41,UG.W.41.0.8658630,Nyamarunda,0.86472,30.93048,8658630,20/12/2013
UG,UG.W,UG.W.43,UG.W.43.0.8642883,Kanaba,-1.28118,29.77119,8642883,20/12/2013
UG,UG.W,UG.W.43,UG.W.43.0.8642886,Nyakabande,-1.25518,29.72838,8642886,20/12/2013
UG,UG.W,UG.W.43,UG.W.43.0.8657636,Nyabwishenya,-1.09552,29.60954,8657636,20/12/2013
UG,UG.W,UG.W.43,UG.W.43.0.8657644,Nyundo,-1.19502,29.70602,8657644,20/12/2013
UG,UG.W,UG.W.43,UG.W.43.0.8657695,Kirundo,-1.11621,29.67633,8657695,20/12/2013
UG,UG.W,UG.W.43,UG.W.43.0.8657853,Nyarusiza,-1.34415,29.6746,8657853,20/12/2013
UG,UG.W,UG.W.43,UG.W.43.0.8658029,Nyakinama,-1.26483,29.67017,8658029,20/12/2013
UG,UG.W,UG.W.43,UG.W.43.0.8658120,Murora,-1.33055,29.78768,8658120,20/12/2013
UG,UG.W,UG.W.43,UG.W.43.0.8658184,Chahi,-1.31421,29.72984,8658184,20/12/2013
UG,UG.W,UG.W.43,UG.W.43.0.8658300,Kisoro Town Council,-1.27903,29.69486,8658300,20/12/2013
UG,UG.W,UG.W.43,UG.W.43.0.8658317,Nyarubuye,-1.25413,29.62334,8658317,20/12/2013
UG,UG.W,UG.W.43,UG.W.43.0.8658576,Busanza,-1.19214,29.61791,8658576,20/12/2013
UG,UG.W,UG.W.43,UG.W.43.0.8658592,Bukimbiri,-1.1768,29.74615,8658592,20/12/2013
UG,UG.W,UG.W.43,UG.W.43.0.8658603,Muramba,-1.33077,29.62749,8658603,20/12/2013
UG,UG.W,UG.W.50,UG.W.50.0.8657640,Nyangahya Division,1.63756,31.70982,8657640,20/12/2013
UG,UG.W,UG.W.50,UG.W.50.0.8657654,Karujubu Division,1.71181,31.67728,8657654,20/12/2013
UG,UG.W,UG.W.50,UG.W.50.0.8657772,Kimengo,1.49689,31.85165,8657772,20/12/2013
UG,UG.W,UG.W.50,UG.W.50.0.8657798,Miirya,1.66641,31.83869,8657798,20/12/2013
UG,UG.W,UG.W.50,UG.W.50.0.8657823,Pakanyi,1.8784,31.76704,8657823,20/12/2013
UG,UG.W,UG.W.50,UG.W.50.0.8657903,Budongo,1.94713,31.60161,8657903,20/12/2013
UG,UG.W,UG.W.50,UG.W.50.0.8658090,Bwijanga,1.49592,31.62641,8658090,20/12/2013
UG,UG.W,UG.W.50,UG.W.50.0.8658714,Central Division,1.68294,31.71669,8658714,20/12/2013
UG,UG.W,UG.W.50,UG.W.50.0.8658715,Kigulya Division,1.68261,31.77118,8658715,20/12/2013
UG,UG.W,UG.W.52,UG.W.52.0.7732395,Rugando,-0.66176,30.48838,7732395,20/12/2013
UG,UG.W,UG.W.52,UG.W.52.0.8657567,Rubaya,-0.45557,30.6753,8657567,20/12/2013
UG,UG.W,UG.W.52,UG.W.52.0.8657803,Kakoba Division,-0.59999,30.67896,8657803,20/12/2013
UG,UG.W,UG.W.52,UG.W.52.0.8657850,Bukiro,-0.43443,30.50213,8657850,20/12/2013
UG,UG.W,UG.W.52,UG.W.52.0.8657884,Bugamba,-0.76444,30.50048,8657884,20/12/2013
UG,UG.W,UG.W.52,UG.W.52.0.8657966,Nyamitanga Division,-0.62639,30.65708,8657966,20/12/2013
UG,UG.W,UG.W.52,UG.W.52.0.8658248,Biharwe,-0.52885,30.73824,8658248,20/12/2013
UG,UG.W,UG.W.52,UG.W.52.0.8658292,Bubaare,-0.55434,30.52358,8658292,20/12/2013
UG,UG.W,UG.W.52,UG.W.52.0.8658330,Kagongi,-0.26728,30.56711,8658330,20/12/2013
UG,UG.W,UG.W.52,UG.W.52.0.8658364,Rubindi,-0.33838,30.54411,8658364,20/12/2013
UG,UG.W,UG.W.52,UG.W.52.0.8658428,Mwizi,-0.78507,30.58981,8658428,20/12/2013
UG,UG.W,UG.W.52,UG.W.52.0.8658575,Kakiika,-0.56963,30.67422,8658575,20/12/2013
UG,UG.W,UG.W.52,UG.W.52.0.8658590,Nyakayojo,-0.67288,30.59418,8658590,20/12/2013
UG,UG.W,UG.W.52,UG.W.52.0.8658602,Kashare,-0.3548,30.61907,8658602,20/12/2013
UG,UG.W,UG.W.52,UG.W.52.0.8658640,Ndaija,-0.74825,30.4026,8658640,20/12/2013
UG,UG.W,UG.W.52,UG.W.52.0.8658645,Kamukuzi Division,-0.60482,30.63942,8658645,20/12/2013
UG,UG.W,UG.W.52,UG.W.52.0.8658731,Rwanyamahembe,-0.45089,30.56795,8658731,20/12/2013
UG,UG.W,UG.W.59,UG.W.59.0.7732409,Ruhaama Sub-County,-1,30.389,7732409,20/12/2013
UG,UG.W,UG.W.59,UG.W.59.0.7732410,Ntungamo Sub-County,-0.8863,30.22888,7732410,20/12/2013
UG,UG.W,UG.W.59,UG.W.59.0.8657602,Ihunga,-0.82199,30.1888,8657602,20/12/2013
UG,UG.W,UG.W.59,UG.W.59.0.8657641,Ngoma,-1.10343,30.25978,8657641,20/12/2013
UG,UG.W,UG.W.59,UG.W.59.0.8657699,Bwongyera,-0.82013,30.08525,8657699,20/12/2013
UG,UG.W,UG.W.59,UG.W.59.0.8657779,Rweikiniro,-1.00349,30.3072,8657779,20/12/2013
UG,UG.W,UG.W.59,UG.W.59.0.8657794,Itojo,-0.78298,30.30586,8657794,20/12/2013
UG,UG.W,UG.W.59,UG.W.59.0.8657808,Nyakyera,-0.87496,30.39786,8657808,20/12/2013
UG,UG.W,UG.W.59,UG.W.59.0.8657811,Rubaare,-0.9961,30.17491,8657811,20/12/2013
UG,UG.W,UG.W.59,UG.W.59.0.8657865,Nyabihoko,-0.88327,30.15583,8657865,20/12/2013
UG,UG.W,UG.W.59,UG.W.59.0.8657887,Rukoni East,-0.87817,30.54991,8657887,20/12/2013
UG,UG.W,UG.W.59,UG.W.59.0.8658089,Eastern Division,-0.88278,30.2819,8658089,20/12/2013
UG,UG.W,UG.W.59,UG.W.59.0.8658180,Kayonza,-1.10867,30.13813,8658180,20/12/2013
UG,UG.W,UG.W.59,UG.W.59.0.8658263,Rugarama,-0.98138,30.08879,8658263,20/12/2013
UG,UG.W,UG.W.59,UG.W.59.0.8658373,Central Division,-0.8849,30.25248,8658373,20/12/2013
UG,UG.W,UG.W.59,UG.W.59.0.8658431,Kibatsi,-0.76704,30.15729,8658431,20/12/2013
UG,UG.W,UG.W.59,UG.W.59.0.8658655,Western Division,-0.85216,30.26396,8658655,20/12/2013
UG,UG.W,UG.W.59,UG.W.59.0.8658657,Rukoni West,-0.93011,30.46526,8658657,20/12/2013
UG,UG.W,UG.W.59,UG.W.59.0.8658672,Rubaare Town Council,-1.012,30.19115,8658672,20/12/2013
UG,UG.W,UG.W.59,UG.W.59.0.8658673,Rwashamaire Town Council,-0.83996,30.13708,8658673,20/12/2013
UG,UG.W,UG.W.59,UG.W.59.0.8658674,Kitwe Town Council,-0.99126,30.46986,8658674,20/12/2013
UG,UG.W,UG.W.79,UG.W.79.0.8657571,Kibiito,0.44288,30.21301,8657571,20/12/2013
UG,UG.W,UG.W.79,UG.W.79.0.8657572,Kisomoro,0.50397,30.19269,8657572,20/12/2013
UG,UG.W,UG.W.79,UG.W.79.0.8657576,Kibiito Town Council,0.47162,30.1981,8657576,20/12/2013
UG,UG.W,UG.W.79,UG.W.79.0.8657609,Hakibaale,0.73882,30.38165,8657609,20/12/2013
UG,UG.W,UG.W.79,UG.W.79.0.8657651,Busoro,0.65614,30.34984,8657651,20/12/2013
UG,UG.W,UG.W.79,UG.W.79.0.8657818,Ruteete,0.54523,30.36056,8657818,20/12/2013
UG,UG.W,UG.W.79,UG.W.79.0.8657835,Kabonero,0.48221,30.08042,8657835,20/12/2013
UG,UG.W,UG.W.79,UG.W.79.0.8657904,Rwimi Town Council,0.37587,30.22776,8657904,20/12/2013
UG,UG.W,UG.W.79,UG.W.79.0.8657905,Rwimi,0.34484,30.30282,8657905,20/12/2013
UG,UG.W,UG.W.79,UG.W.79.0.8657906,Kasenda,0.42555,30.32703,8657906,20/12/2013
UG,UG.W,UG.W.79,UG.W.79.0.8657930,Kijura Town Council,0.85427,30.42381,8657930,20/12/2013
UG,UG.W,UG.W.79,UG.W.79.0.8657967,Karambi,0.62843,30.26204,8657967,20/12/2013
UG,UG.W,UG.W.79,UG.W.79.0.8657976,Kateebwa,0.55196,30.12108,8657976,20/12/2013
UG,UG.W,UG.W.79,UG.W.79.0.8658022,Southern Division,0.63506,30.26957,8658022,20/12/2013
UG,UG.W,UG.W.79,UG.W.79.0.8658114,Eastern Division,0.64709,30.29751,8658114,20/12/2013
UG,UG.W,UG.W.79,UG.W.79.0.8658154,Kiko Town Council,0.58372,30.32761,8658154,20/12/2013
UG,UG.W,UG.W.79,UG.W.79.0.8658169,Western Division,0.67464,30.27067,8658169,20/12/2013
UG,UG.W,UG.W.79,UG.W.79.0.8658206,Karangura,0.63264,30.14917,8658206,20/12/2013
UG,UG.W,UG.W.79,UG.W.79.0.8658224,Bukuuku,0.66092,30.18241,8658224,20/12/2013
UG,UG.W,UG.W.79,UG.W.79.0.8658278,Mugusu,0.61323,30.208,8658278,20/12/2013
UG,UG.W,UG.W.79,UG.W.79.0.8658414,Rubona Town Council,0.54967,30.1804,8658414,20/12/2013
UG,UG.W,UG.W.79,UG.W.79.0.8658580,Kicwamba,0.72416,30.25124,8658580,20/12/2013
UG,UG.W,UG.W.79,UG.W.79.0.8658611,Buheesi,0.5602,30.21275,8658611,20/12/2013
UG,UG.W,UG.W.79,UG.W.79.0.8658700,Karago Town Council,0.68031,30.19458,8658700,20/12/2013
UG,UG.W,UG.W.81,UG.W.81.0.7732532,Kamwenge Town Council Sub-County,0.19056,30.45373,7732532,20/12/2013
UG,UG.W,UG.W.81,UG.W.81.0.8657565,Nkoma,0.27243,30.64717,8657565,20/12/2013
UG,UG.W,UG.W.81,UG.W.81.0.8657667,Bwizi,0.40978,30.72232,8657667,20/12/2013
UG,UG.W,UG.W.81,UG.W.81.0.8657713,Busiriba,0.45446,30.45303,8657713,20/12/2013
UG,UG.W,UG.W.81,UG.W.81.0.8657762,Biguli,0.35103,30.79222,8657762,20/12/2013
UG,UG.W,UG.W.81,UG.W.81.0.8657792,Buhanda,-0.12476,30.39177,8657792,20/12/2013
UG,UG.W,UG.W.81,UG.W.81.0.8657822,Ntara,0.02366,30.35656,8657822,20/12/2013
UG,UG.W,UG.W.81,UG.W.81.0.8657867,Kicheche,-0.06975,30.34524,8657867,20/12/2013
UG,UG.W,UG.W.81,UG.W.81.0.8657874,Kanara,0.12339,30.31871,8657874,20/12/2013
UG,UG.W,UG.W.81,UG.W.81.0.8658467,Kamwenge,0.22143,30.38911,8658467,20/12/2013
UG,UG.W,UG.W.81,UG.W.81.0.8658569,Mahyoro,-0.03181,30.27343,8658569,20/12/2013
UG,UG.W,UG.W.81,UG.W.81.0.8658588,Kahunge,0.31344,30.47598,8658588,20/12/2013
UG,UG.W,UG.W.81,UG.W.81.0.8658629,Nyabbani,0.09984,30.42864,8658629,20/12/2013
UG,UG.W,UG.W.81,UG.W.81.0.8658710,Kabambiro,0.15401,30.52231,8658710,20/12/2013
UG,UG.W,UG.W.82,UG.W.82.0.7732517,Mpungu Sub-County,-0.9977,29.7,7732517,20/12/2013
UG,UG.W,UG.W.82,UG.W.82.0.7732518,Rugyeyo Sub-County,-0.8876,29.8349,7732518,20/12/2013
UG,UG.W,UG.W.82,UG.W.82.0.8657584,Kanungu Town Council,-0.91105,29.77964,8657584,20/12/2013
UG,UG.W,UG.W.82,UG.W.82.0.8657594,Nyamirama,-0.6906,29.77366,8657594,20/12/2013
UG,UG.W,UG.W.82,UG.W.82.0.8657710,Kihiihi,-0.56925,29.69516,8657710,20/12/2013
UG,UG.W,UG.W.82,UG.W.82.0.8657786,Rutenga,-0.99617,29.84895,8657786,20/12/2013
UG,UG.W,UG.W.82,UG.W.82.0.8657796,Kanyantorogo,-0.82545,29.68197,8657796,20/12/2013
UG,UG.W,UG.W.82,UG.W.82.0.8657797,Kayonza,-0.92447,29.64198,8657797,20/12/2013
UG,UG.W,UG.W.82,UG.W.82.0.8657963,Kambuga,-0.80754,29.80336,8657963,20/12/2013
UG,UG.W,UG.W.82,UG.W.82.0.8658521,Butogota Town Council,-0.88557,29.63732,8658521,20/12/2013
UG,UG.W,UG.W.82,UG.W.82.0.8658524,Kinaaba,-0.99201,29.80011,8658524,20/12/2013
UG,UG.W,UG.W.82,UG.W.82.0.8658528,Kateete,-0.78783,29.75837,8658528,20/12/2013
UG,UG.W,UG.W.82,UG.W.82.0.8658529,Kambuga Town Council,-0.80458,29.80656,8658529,20/12/2013
UG,UG.W,UG.W.82,UG.W.82.0.8658530,Nyakinoni,-0.74033,29.7356,8658530,20/12/2013
UG,UG.W,UG.W.82,UG.W.82.0.8658532,Kihiihi Town Council,-0.76529,29.68844,8658532,20/12/2013
UG,UG.W,UG.W.82,UG.W.82.0.8658534,Nyanga,-0.74968,29.64914,8658534,20/12/2013
UG,UG.W,UG.W.82,UG.W.82.0.8658557,Kirima,-0.87492,29.7315,8658557,20/12/2013
UG,UG.W,UG.W.85,UG.W.85.0.234622,Bufunju,0.66667,30.85,234622,20/12/2013
UG,UG.W,UG.W.85,UG.W.85.0.8657529,Butunduuzi Town Council,0.52908,30.84598,8657529,20/12/2013
UG,UG.W,UG.W.85,UG.W.85.0.8657531,Kigaraale,0.44002,30.59303,8657531,20/12/2013
UG,UG.W,UG.W.85,UG.W.85.0.8657541,Katoke Town Council,0.75381,30.72552,8657541,20/12/2013
UG,UG.W,UG.W.85,UG.W.85.0.8657543,Kyarusozi Town Council,0.72184,30.58129,8657543,20/12/2013
UG,UG.W,UG.W.85,UG.W.85.0.8657544,Butiiti,0.65113,30.5564,8657544,20/12/2013
UG,UG.W,UG.W.85,UG.W.85.0.8657559,Kyarusozi,0.83547,30.56481,8657559,20/12/2013
UG,UG.W,UG.W.85,UG.W.85.0.8657592,Bugaaki,0.69732,30.46975,8657592,20/12/2013
UG,UG.W,UG.W.85,UG.W.85.0.8657715,Nyantungo,0.56236,30.60666,8657715,20/12/2013
UG,UG.W,UG.W.85,UG.W.85.0.8657719,Nyankwanzi,0.83377,30.73049,8657719,20/12/2013
UG,UG.W,UG.W.85,UG.W.85.0.8657840,Nyabuharwa,0.57216,30.51115,8657840,20/12/2013
UG,UG.W,UG.W.85,UG.W.85.0.8657933,Kyenjojo Town Council,0.6183,30.67469,8657933,20/12/2013
UG,UG.W,UG.W.85,UG.W.85.0.8658554,Kisojo,0.51486,30.70748,8658554,20/12/2013
UG,UG.W,UG.W.85,UG.W.85.0.8658571,Katooke,0.72643,30.68112,8658571,20/12/2013
UG,UG.W,UG.W.85,UG.W.85.0.8658726,Kihuura,0.57867,30.79176,8658726,20/12/2013
UG,UG.W,UG.W.85,UG.W.85.0.8658727,Butunduuzi,0.44838,30.8283,8658727,20/12/2013
UG,UG.W,UG.W.93,UG.W.93.0.7732512,Kebisoni Sub-County,-0.837,30.023,7732512,20/12/2013
UG,UG.W,UG.W.93,UG.W.93.0.7732513,Buhunga Sub-County,-0.7552,29.986,7732513,20/12/2013
UG,UG.W,UG.W.93,UG.W.93.0.7732514,Nyakagyeme Sub-County,-0.7969,29.87385,7732514,20/12/2013
UG,UG.W,UG.W.93,UG.W.93.0.7732515,Bwambara Sub-County,-0.51595,29.825,7732515,20/12/2013
UG,UG.W,UG.W.93,UG.W.93.0.8657801,Nyarushanje,-0.97343,30.00861,8657801,20/12/2013
UG,UG.W,UG.W.93,UG.W.93.0.8657974,Ruhinda,-0.67487,29.92224,8657974,20/12/2013
UG,UG.W,UG.W.93,UG.W.93.0.8658104,Eastern Division,-0.77805,29.94566,8658104,20/12/2013
UG,UG.W,UG.W.93,UG.W.93.0.8658541,Western Division,-0.76271,29.91907,8658541,20/12/2013
UG,UG.W,UG.W.93,UG.W.93.0.8658542,Southern Division,-0.81964,29.91886,8658542,20/12/2013
UG,UG.W,UG.W.93,UG.W.93.0.8658549,Bugangari,-0.71039,29.85366,8658549,20/12/2013
UG,UG.W,UG.W.93,UG.W.93.0.8658570,Nyakishenyi,-0.96314,29.90893,8658570,20/12/2013
UG,UG.W,UG.W.93,UG.W.93.0.8658589,Buyanja,-0.86592,29.952,8658589,20/12/2013
UG,UG.W,UG.W.C5,UG.W.C5.0.8657545,Buliisa,2.00944,31.41604,8657545,20/12/2013
UG,UG.W,UG.W.C5,UG.W.C5.0.8657676,Buliisa Town Council,2.09782,31.35386,8657676,20/12/2013
UG,UG.W,UG.W.C5,UG.W.C5.0.8657780,Kigwera,2.18501,31.37895,8657780,20/12/2013
UG,UG.W,UG.W.C5,UG.W.C5.0.8657899,Butiaba,1.87752,31.30572,8657899,20/12/2013
UG,UG.W,UG.W.C5,UG.W.C5.0.8657910,Kihungya,1.715,31.42342,8657910,20/12/2013
UG,UG.W,UG.W.C5,UG.W.C5.0.8657960,Biiso,1.79426,31.49471,8657960,20/12/2013
UG,UG.W,UG.W.C5,UG.W.C5.0.8658375,Ngwedo,2.1943,31.48873,8658375,20/12/2013
UG,UG.W,UG.W.C8,UG.W.C8.0.7732407,Ishongororo Sub-County,0.06124,30.50188,7732407,20/12/2013
UG,UG.W,UG.W.C8,UG.W.C8.0.7732408,Rukiri Sub-County,-0.23,30.4296,7732408,20/12/2013
UG,UG.W,UG.W.C8,UG.W.C8.0.8642900,Kikyenkye,-0.17584,30.55779,8642900,20/12/2013
UG,UG.W,UG.W.C8,UG.W.C8.0.8657591,Nsasi,-0.16999,30.5122,8657591,20/12/2013
UG,UG.W,UG.W.C8,UG.W.C8.0.8658125,Kicuzi,-0.168,30.32886,8658125,20/12/2013
UG,UG.W,UG.W.C8,UG.W.C8.0.8658209,Igorora Town Council,-0.22931,30.5467,8658209,20/12/2013
UG,UG.W,UG.W.C8,UG.W.C8.0.8658231,Ishongororo Town Council,0.05766,30.49424,8658231,20/12/2013
UG,UG.W,UG.W.C8,UG.W.C8.0.8658471,Ibanda Town Council,-0.12711,30.48368,8658471,20/12/2013
UG,UG.W,UG.W.C8,UG.W.C8.0.8658567,Bisheshe,-0.03192,30.50135,8658567,20/12/2013
UG,UG.W,UG.W.C8,UG.W.C8.0.8658600,Nyamarebe,0.08345,30.57342,8658600,20/12/2013
UG,UG.W,UG.W.C8,UG.W.C8.0.8658661,Keihangara,-0.19236,30.59248,8658661,20/12/2013
UG,UG.W,UG.W.C8,UG.W.C8.0.8658667,Kashangura,-0.07741,30.44622,8658667,20/12/2013
UG,UG.W,UG.W.C8,UG.W.C8.0.8658707,Kijongo,-0.00769,30.41476,8658707,20/12/2013
UG,UG.W,UG.W.C8,UG.W.C8.0.8658709,Rushango Town Council,0.13311,30.57903,8658709,20/12/2013
UG,UG.W,UG.W.C9,UG.W.C9.0.7732397,Birere Sub-County,-0.74113,30.68645,7732397,20/12/2013
UG,UG.W,UG.W.C9,UG.W.C9.0.7732398,Masha Sub-County,-0.66873,30.76987,7732398,20/12/2013
UG,UG.W,UG.W.C9,UG.W.C9.0.7732399,Endinzi Sub-County,-0.85453,31.15997,7732399,20/12/2013
UG,UG.W,UG.W.C9,UG.W.C9.0.7732401,Ngarama Sub-County,-0.89973,30.8313,7732401,20/12/2013
UG,UG.W,UG.W.C9,UG.W.C9.0.8657590,Isingiro Town Council,-0.77334,30.83262,8657590,20/12/2013
UG,UG.W,UG.W.C9,UG.W.C9.0.8657764,Kikagate,-0.98715,30.68294,8657764,20/12/2013
UG,UG.W,UG.W.C9,UG.W.C9.0.8658253,Nyakitunda,-0.87686,30.70081,8658253,20/12/2013
UG,UG.W,UG.W.C9,UG.W.C9.0.8658270,Kashumba,-0.89508,30.93366,8658270,20/12/2013
UG,UG.W,UG.W.C9,UG.W.C9.0.8658430,Rugaaga,-0.81479,31.0351,8658430,20/12/2013
UG,UG.W,UG.W.C9,UG.W.C9.0.8658579,Ruborogota,-1.01402,30.55289,8658579,20/12/2013
UG,UG.W,UG.W.C9,UG.W.C9.0.8658581,Nyamuyanja,-0.79044,30.67814,8658581,20/12/2013
UG,UG.W,UG.W.C9,UG.W.C9.0.8658666,Kaberebere Town Council,-0.69841,30.6907,8658666,20/12/2013
UG,UG.W,UG.W.C9,UG.W.C9.0.8658676,Kabuyanda,-0.90259,30.62057,8658676,20/12/2013
UG,UG.W,UG.W.C9,UG.W.C9.0.8658677,Kabuyanda Town Council,-0.95793,30.60901,8658677,20/12/2013
UG,UG.W,UG.W.C9,UG.W.C9.0.8658679,Kabingo,-0.79226,30.74416,8658679,20/12/2013
UG,UG.W,UG.W.C9,UG.W.C9.0.8658680,Mbaare,-0.92759,31.01103,8658680,20/12/2013
UG,UG.W,UG.W.C9,UG.W.C9.0.8658682,Rushasha,-0.73362,31.07839,8658682,20/12/2013
UG,UG.W,UG.W.D3,UG.W.D3.0.7732403,Kanyaryeru Sub-County,-0.54557,30.83768,7732403,20/12/2013
UG,UG.W,UG.W.D3,UG.W.D3.0.7732404,Kikatsi Sub-County,-0.36248,30.83666,7732404,20/12/2013
UG,UG.W,UG.W.D3,UG.W.D3.0.7732406,Rwemikoma Sub-County,0.026,30.868,7732406,20/12/2013
UG,UG.W,UG.W.D3,UG.W.D3.0.8657542,Kenshunga,-0.19681,30.89701,8657542,20/12/2013
UG,UG.W,UG.W.D3,UG.W.D3.0.8657551,Burunga,0.11642,30.95938,8657551,20/12/2013
UG,UG.W,UG.W.D3,UG.W.D3.0.8657568,Sanga,-0.56297,30.93052,8657568,20/12/2013
UG,UG.W,UG.W.D3,UG.W.D3.0.8657624,Engari,-0.02199,30.6441,8657624,20/12/2013
UG,UG.W,UG.W.D3,UG.W.D3.0.8657748,Kazo,-0.04313,30.75822,8657748,20/12/2013
UG,UG.W,UG.W.D3,UG.W.D3.0.8657791,Nyakashashara,-0.46556,31.05927,8657791,20/12/2013
UG,UG.W,UG.W.D3,UG.W.D3.0.8657813,Buremba,0.13323,30.68189,8657813,20/12/2013
UG,UG.W,UG.W.D3,UG.W.D3.0.8657882,Kanoni,-0.09534,30.60491,8657882,20/12/2013
UG,UG.W,UG.W.D3,UG.W.D3.0.8657923,Kazo Town Council,-0.05818,30.76149,8657923,20/12/2013
UG,UG.W,UG.W.D3,UG.W.D3.0.8658011,Nkungu Sc,0.13911,30.78815,8658011,20/12/2013
UG,UG.W,UG.W.D3,UG.W.D3.0.8658517,Sanga Town Council,-0.55049,30.90995,8658517,20/12/2013
UG,UG.W,UG.W.D3,UG.W.D3.0.8658565,Kinoni,-0.08789,31.0199,8658565,20/12/2013
UG,UG.W,UG.W.D3,UG.W.D3.0.8658586,Kashongi,-0.25778,30.70095,8658586,20/12/2013
UG,UG.W,UG.W.D3,UG.W.D3.0.8658699,Kiruhura Town Council,-0.19485,30.88437,8658699,20/12/2013
UG,UG.W,UG.W.D3,UG.W.D3.0.8658706,Kituura,-0.19889,30.64769,8658706,20/12/2013
UG,UG.W,UG.W.E6,UG.W.E6.0.8657587,Nyakishana,-0.38071,30.36552,8657587,20/12/2013
