country,channel,year,in-oda-gross-channel
52,H,2010,355741052
52,I,2010,133097534
52,J,2010,40350535
53,A,2010,215632474
53,B,2010,44495077
53,C,2010,6751202
53,D,2010,16228768
53,E,2010,147334329
53,F,2010,5756440
53,G,2010,1881558
53,H,2010,176652179
53,I,2010,246687117
53,J,2010,3267710
54,A,2010,122780758
54,B,2010,2864148
54,C,2010,3190945
54,D,2010,1005830
54,E,2010,21720112
54,F,2010,26240
54,G,2010,1112379
54,H,2010,29852027
54,I,2010,17052588
54,J,2010,7139970
55,A,2010,8315889809
55,B,2010,4288169014
55,C,2010,596180850
55,D,2010,337661906
55,E,2010,4003812247
55,F,2010,22188041
55,G,2010,591085323
55,H,2010,6579285347
55,I,2010,2684533694
55,J,2010,943922769
56,A,2010,175522919
56,B,2010,99610427
56,C,2010,4214946
56,D,2010,36744374
56,E,2010,100018216
56,F,2010,6584914
56,G,2010,5188290
56,H,2010,204610384
56,I,2010,319217496
56,J,2010,38598566
57,A,2010,38411405
57,B,2010,33123640
57,C,2010,6663531
57,D,2010,2570370
57,E,2010,27771413
57,F,2010,1229591
57,G,2010,360334
57,H,2010,34283864
57,I,2010,28035547
57,J,2010,1227242
58,A,2010,56854956
58,B,2010,17918030
58,C,2010,1051494
58,D,2010,4574119
58,E,2010,46075450
58,F,2010,8227925
58,G,2010,432358
58,H,2010,23972612
58,I,2010,28785119
58,J,2010,684913
59,A,2010,81276407
59,B,2010,35336611
59,C,2010,9589408
59,D,2010,3881269
59,E,2010,44700298
59,F,2010,12072186
59,G,2010,4632081
59,H,2010,71363317
59,I,2010,36728381
59,J,2010,53339787
60,A,2010,75952018
60,B,2010,23234359
60,C,2010,288874
60,D,2010,10122728
60,E,2010,38303673
60,F,2010,227549
60,G,2010,2087700
60,H,2010,72809512
60,I,2010,34417783
61,A,2010,102259252
61,B,2010,49584892
61,C,2010,3784210
61,D,2010,3516453
61,E,2010,28847635
61,F,2010,1585674
61,G,2010,688459
61,H,2010,82324808
61,I,2010,40300843
61,J,2010,5414206
62,A,2010,7527934
62,B,2010,131354108
62,C,2010,45654
62,D,2010,483081
62,E,2010,23354557
62,F,2010,1815681
62,H,2010,10308677
62,I,2010,5234685
62,J,2010,38432819
63,A,2010,54961831
63,B,2010,28435970
63,C,2010,1649318
63,D,2010,14380187
63,E,2010,62067889
63,F,2010,4488520
63,G,2010,37765
63,H,2010,62948886
63,I,2010,38157107
63,J,2010,11034968
64,A,2010,16724345
64,B,2010,1954971
64,C,2010,1896171
64,D,2010,3735325
64,E,2010,53731030
64,F,2010,2049462
64,G,2010,609285
64,H,2010,14634956
64,I,2010,5799991
64,J,2010,608100
65,A,2010,244963987
65,B,2010,184690809
65,C,2010,4517683
65,D,2010,100725264
65,E,2010,456355214
65,F,2010,59735781
65,G,2010,82325810
65,H,2010,1053641450
65,I,2010,295122794
65,J,2010,36793224
66,A,2010,7867219
66,D,2010,427915
66,E,2010,422668
66,H,2010,3860753
66,I,2010,999508
67,A,2010,30235971
67,B,2010,1765511
67,C,2010,409369
67,D,2010,6636425
67,E,2010,9420444
67,F,2010,998589
67,G,2010,687742
67,H,2010,43366913
67,I,2010,40150912
67,J,2010,6059139
AF,A,2010,1667570373
AF,B,2010,215402933
AF,C,2010,165901676
AF,D,2010,100556848
AF,E,2010,985552927
AF,F,2010,49127813
AF,G,2010,98445032
AF,H,2010,1833840400
AF,I,2010,1134791231
AF,J,2010,460608962
AG,A,2010,427741
AG,B,2010,70525
AG,C,2010,19090428
AG,E,2010,122459
AG,H,2010,613526
AG,I,2010,82914
AI,A,2010,8249305
AI,C,2010,95263
AI,I,2010,206654
AL,A,2010,80110678
AL,B,2010,17864979
AL,C,2010,61164395
AL,D,2010,6994190
AL,E,2010,24023939
AL,F,2010,1575879
AL,G,2010,8052
AL,H,2010,21947529
AL,I,2010,122971831
AL,J,2010,38130966
AM,A,2010,108713584
AM,B,2010,6622379
AM,C,2010,88574701
AM,D,2010,8933710
AM,E,2010,19264042
AM,F,2010,1892524
AM,G,2010,555002
AM,H,2010,9443438
AM,I,2010,21937195
AM,J,2010,126048707
AO,A,2010,36336931
AO,B,2010,34946124
AO,C,2010,43868645
AO,D,2010,7987032
AO,E,2010,63049613
AO,F,2010,4457729
AO,G,2010,580995
AO,H,2010,50754187
AO,I,2010,29632500
AO,J,2010,30074569
AR,A,2010,25657197
AR,B,2010,21281031
AR,C,2010,9921605
AR,D,2010,7232805
AR,E,2010,12083857
AR,F,2010,2609545
AR,G,2010,213294
AR,H,2010,5476757
AR,I,2010,63183754
AR,J,2010,7700657
AZ,A,2010,62286110
AZ,B,2010,9238092
AZ,C,2010,4373274
AZ,D,2010,3576846
AZ,E,2010,14536555
AZ,F,2010,1301629
AZ,G,2010,114119
AZ,H,2010,8274711
AZ,I,2010,20581213
AZ,J,2010,58239396
BA,A,2010,72806875
BA,B,2010,61570949
BA,C,2010,12225182
BA,D,2010,6325751
BA,E,2010,27613728
BA,F,2010,13083958
BA,G,2010,716412
BA,H,2010,56446085
BA,I,2010,126153246
BA,J,2010,122967316
BB,A,2010,12166776
BB,B,2010,90973
BB,C,2010,1280188
BB,D,2010,579198
BB,E,2010,180840
BB,F,2010,35890
BB,H,2010,454370
BB,I,2010,871122
BB,J,2010,1958756
BD,A,2010,152707376
BD,B,2010,90769344
BD,C,2010,225648670
BD,D,2010,36893437
BD,E,2010,193400584
BD,F,2010,137046027
BD,G,2010,1584200
BD,H,2010,447079731
BD,I,2010,139694380
BD,J,2010,730600538
BF,A,2010,271100368
BF,B,2010,52986913
BF,C,2010,243754183
BF,D,2010,21573685
BF,E,2010,72363155
BF,F,2010,13964175
BF,G,2010,1400903
BF,H,2010,54369264
BF,I,2010,24221599
BF,J,2010,335685126
BI,A,2010,139036632
BI,B,2010,10674688
BI,C,2010,80790103
BI,D,2010,21144913
BI,E,2010,87190681
BI,F,2010,10496196
BI,G,2010,1682079
BI,H,2010,109096220
BI,I,2010,21159065
BI,J,2010,169952318
BJ,A,2010,235700055
BJ,B,2010,38889454
BJ,C,2010,129214119
BJ,D,2010,36598710
BJ,E,2010,36819456
BJ,F,2010,7099505
BJ,H,2010,39685474
BJ,I,2010,16081963
BJ,J,2010,167392141
BO,A,2010,200123069
BO,B,2010,22671880
BO,C,2010,194513228
BO,D,2010,18189308
BO,E,2010,118859043
BO,F,2010,34937066
BO,G,2010,2801115
BO,H,2010,25476225
BO,I,2010,50661272
BO,J,2010,153595302
BR,A,2010,178172207
BR,B,2010,78226802
BR,C,2010,300447480
BR,D,2010,26598441
BR,E,2010,68177462
BR,F,2010,10751063
BR,G,2010,27412
BR,H,2010,26616907
BR,I,2010,145157180
BR,J,2010,16390991
BT,A,2010,4705085
BT,B,2010,4453836
BT,C,2010,68104135
BT,D,2010,137249
BT,E,2010,1737466
BT,F,2010,421720
BT,H,2010,7144494
BT,I,2010,3815567
BT,J,2010,50716501
BW,A,2010,75390928
BW,B,2010,7167275
BW,C,2010,50624867
BW,D,2010,4131447
BW,E,2010,11071983
BW,F,2010,1824495
BW,H,2010,8467175
BW,I,2010,6943074
BW,J,2010,6881533
BY,A,2010,39096769
BY,B,2010,7372710
BY,C,2010,799376
BY,D,2010,2022227
BY,E,2010,15818196
BY,F,2010,1308017
BY,H,2010,37439234
BY,I,2010,15423567
BY,J,2010,933154
BZ,A,2010,9161173
BZ,B,2010,228651
BZ,C,2010,8741732
BZ,D,2010,1121585
BZ,E,2010,580400
BZ,F,2010,149674
BZ,H,2010,2795561
BZ,I,2010,309718
BZ,J,2010,3010895
CD,A,2010,1181126192
CD,B,2010,224509337
CD,C,2010,435149712
CD,D,2010,83698080
CD,E,2010,387220612
CD,F,2010,7836420
CD,G,2010,6329521
CD,H,2010,2282759067
CD,I,2010,89575526
CD,J,2010,1438923538
CF,A,2010,58342937
CF,B,2010,51181056
CF,C,2010,32577865
CF,D,2010,4337792
CF,E,2010,27785650
CF,F,2010,618384
CF,H,2010,58771024
CF,I,2010,2276533
CF,J,2010,43340327
CG,A,2010,278544856
CG,B,2010,1005828706
CG,C,2010,611131
CG,D,2010,5404205
CG,E,2010,5064910
CG,F,2010,347948
CG,H,2010,248220456
CG,I,2010,15378803
CG,J,2010,64208825
CI,A,2010,230829910
CI,B,2010,156762364
CI,C,2010,86847375
CI,D,2010,8821340
CI,E,2010,16833997
CI,F,2010,51259930
CI,G,2010,6747959
CI,H,2010,46255268
CI,I,2010,41967596
CI,J,2010,336466594
CK,A,2010,6334170
CK,B,2010,2087041
CK,C,2010,4610219
CK,D,2010,305878
CK,E,2010,206791
CK,F,2010,48251
CK,H,2010,1405023
CK,I,2010,908442
CK,J,2010,621721
CL,A,2010,103632708
CL,B,2010,36731249
CL,C,2010,14361312
CL,D,2010,3186956
CL,E,2010,17444799
CL,F,2010,6420593
CL,G,2010,25707
CL,H,2010,5845237
CL,I,2010,16323759
CL,J,2010,7932296
CM,A,2010,250073837
CM,B,2010,72468452
CM,C,2010,38712589
CM,D,2010,9209626
CM,E,2010,22440065
CM,F,2010,1693891
CM,G,2010,265862
CM,H,2010,36304167
CM,I,2010,67104186
CM,J,2010,164633001
CN,A,2010,688472106
CN,B,2010,227849144
CN,C,2010,755860390
CN,D,2010,23384100
CN,E,2010,90869801
CN,F,2010,6372164
CN,G,2010,228602
CN,H,2010,101244809
CN,I,2010,755056159
CN,J,2010,14327841
CO,A,2010,401786855
CO,B,2010,46578568
CO,C,2010,19603317
CO,D,2010,30760428
CO,E,2010,137952184
CO,F,2010,17231144
CO,G,2010,1773666
CO,H,2010,129392728
CO,I,2010,131272734
CO,J,2010,44618930
CR,A,2010,54789328
CR,B,2010,9201193
CR,C,2010,84237982
CR,D,2010,232336
CR,E,2010,4279809
CR,F,2010,4955206
CR,G,2010,973793
CR,H,2010,2630228
CR,I,2010,5368049
CR,J,2010,3912047
CU,A,2010,5416546
CU,B,2010,19279038
CU,C,2010,16426282
CU,D,2010,11503172
CU,E,2010,24228968
CU,F,2010,4227779
CU,G,2010,25707
CU,H,2010,29005643
CU,I,2010,19016172
CU,J,2010,3126064
CV,A,2010,73831616
CV,B,2010,34413581
CV,C,2010,167925841
CV,D,2010,1959912
CV,E,2010,4991751
CV,F,2010,1787632
CV,H,2010,9051328
CV,I,2010,5214495
CV,J,2010,48784611
DJ,A,2010,17444711
DJ,B,2010,11851409
DJ,C,2010,73677172
DJ,D,2010,792110
DJ,E,2010,2754873
DJ,F,2010,236439
DJ,H,2010,14723331
DJ,I,2010,7396417
DJ,J,2010,17704890
DM,A,2010,14970553
DM,B,2010,366545
DM,C,2010,16331004
DM,D,2010,676478
DM,E,2010,209547
DM,F,2010,118564
DM,H,2010,405371
DM,I,2010,136136
DM,J,2010,496759
DO,A,2010,54884571
DO,B,2010,23225676
DO,C,2010,75934403
DO,D,2010,10117944
DO,E,2010,41160735
DO,F,2010,2238751
DO,G,2010,145544
DO,H,2010,6204357
DO,I,2010,32932655
DO,J,2010,6810299
DZ,A,2010,59544185
DZ,B,2010,146994535
DZ,C,2010,25686457
DZ,D,2010,2981308
DZ,E,2010,12231386
DZ,F,2010,1018571
DZ,G,2010,194845
DZ,H,2010,17322336
DZ,I,2010,18095601
DZ,J,2010,2163243
EC,A,2010,67281346
EC,B,2010,17679621
EC,C,2010,43737215
EC,D,2010,11137990
EC,E,2010,60469395
EC,F,2010,5937474
EC,G,2010,204713
EC,H,2010,16722352
EC,I,2010,20301446
EC,J,2010,9764039
EG,A,2010,533165306
EG,B,2010,121438686
EG,C,2010,260354571
EG,D,2010,33693525
EG,E,2010,41879184
EG,F,2010,3658718
EG,G,2010,640581
EG,H,2010,22762670
EG,I,2010,288889733
EG,J,2010,188120716
ER,A,2010,59343529
ER,B,2010,807411
ER,C,2010,18069404
ER,D,2010,2683829
ER,E,2010,10970227
ER,F,2010,290947
ER,H,2010,42146797
ER,I,2010,3444370
ER,J,2010,16391723
ET,A,2010,547880335
ET,B,2010,31382175
ET,C,2010,500805734
ET,D,2010,33153702
ET,E,2010,536323140
ET,F,2010,26856869
ET,G,2010,2958915
ET,H,2010,814503458
ET,I,2010,106909862
ET,J,2010,1041710308
FJ,A,2010,11071986
FJ,B,2010,8742910
FJ,C,2010,9481503
FJ,D,2010,2814931
FJ,E,2010,2300144
FJ,F,2010,3759895
FJ,G,2010,25832
FJ,H,2010,32306905
FJ,I,2010,23141848
FJ,J,2010,-3362859
GA,A,2010,50001280
GA,B,2010,39639644
GA,C,2010,28811537
GA,D,2010,986048
GA,E,2010,1831717
GA,F,2010,352378
GA,H,2010,5010891
GA,I,2010,4893414
GA,J,2010,733727
GD,A,2010,1926978
GD,B,2010,131264
GD,C,2010,16543889
GD,D,2010,24202
GD,E,2010,95707
GD,H,2010,1090133
GD,I,2010,345915
GD,J,2010,12478679
GE,A,2010,312731552
GE,B,2010,12464996
GE,C,2010,50334800
GE,D,2010,9793957
GE,E,2010,45550157
GE,F,2010,5890882
GE,G,2010,138159
GE,H,2010,61628999
GE,I,2010,50531809
GE,J,2010,111925835
GH,A,2010,400669217
GH,B,2010,20187800
GH,C,2010,472313903
GH,D,2010,26394786
GH,E,2010,60594333
GH,F,2010,3253456
GH,G,2010,133201
GH,H,2010,77150255
GH,I,2010,96425545
GH,J,2010,618440961
GM,A,2010,36977169
GM,B,2010,543219
GM,C,2010,21795293
GM,D,2010,5751003
GM,E,2010,8682946
GM,F,2010,379819
GM,H,2010,9620092
GM,I,2010,3741347
GM,J,2010,26333985
GN,A,2010,94083787
GN,B,2010,34121803
GN,C,2010,9564984
GN,D,2010,8874053
GN,E,2010,15923196
GN,F,2010,497460
GN,H,2010,48005622
GN,I,2010,4827910
GN,J,2010,37029009
GQ,A,2010,56119269
GQ,B,2010,8444059
GQ,C,2010,362743
GQ,D,2010,5891138
GQ,E,2010,14202472
GQ,F,2010,38561
GQ,H,2010,3380931
GQ,I,2010,111368
GQ,J,2010,538093
GT,A,2010,67161227
GT,B,2010,48190938
GT,C,2010,58195504
GT,D,2010,24560067
GT,E,2010,131499740
GT,F,2010,18291316
GT,G,2010,737158
GT,H,2010,62595100
GT,I,2010,38637167
GT,J,2010,10877898
GW,A,2010,28639036
GW,B,2010,12025252
GW,C,2010,7054349
GW,D,2010,4192253
GW,E,2010,17317361
GW,F,2010,4210518
GW,G,2010,28471
GW,H,2010,30881197
GW,I,2010,1880363
GW,J,2010,207485112
GY,A,2010,24313182
GY,B,2010,47820
GY,C,2010,27177953
GY,D,2010,3714500
GY,E,2010,4891224
GY,F,2010,131150
GY,H,2010,37034855
GY,I,2010,9707688
GY,J,2010,54449417
HN,A,2010,133582909
HN,B,2010,50384642
HN,C,2010,37302460
HN,D,2010,17108531
HN,E,2010,51583577
HN,F,2010,6195500
HN,G,2010,2550877
HN,H,2010,31044099
HN,I,2010,50423342
HN,J,2010,229946476
HR,A,2010,112701189
HR,B,2010,5111948
HR,C,2010,1831465
HR,D,2010,2159958
HR,E,2010,2857318
HR,F,2010,1353243
HR,G,2010,8052
HR,H,2010,7100136
HR,I,2010,25669874
HR,J,2010,560823
HT,A,2010,848188823
HT,B,2010,148674037
HT,C,2010,155218249
HT,D,2010,52575333
HT,E,2010,648221229
HT,F,2010,3457253
HT,G,2010,12602423
HT,H,2010,736075389
HT,I,2010,223756158
HT,J,2010,1223422254
ID,A,2010,599368164
ID,B,2010,129472070
ID,C,2010,1768684344
ID,D,2010,37160498
ID,E,2010,118479392
ID,F,2010,12154438
ID,G,2010,7316522
ID,H,2010,287935453
ID,I,2010,409212315
ID,J,2010,271533429
IN,A,2010,796509150
IN,B,2010,61067015
IN,C,2010,2196219104
IN,D,2010,55290519
IN,E,2010,152059920
IN,F,2010,11193185
IN,G,2010,6040567
IN,H,2010,73027596
IN,I,2010,386120264
IN,J,2010,1156395955
IQ,A,2010,848075318
IQ,B,2010,41467077
IQ,C,2010,176371483
IQ,D,2010,114887261
IQ,E,2010,257905377
IQ,F,2010,9074033
IQ,H,2010,157154946
IQ,I,2010,563146721
IQ,J,2010,65140609
IR,A,2010,5957583
IR,B,2010,21708904
IR,C,2010,7501389
IR,D,2010,664023
IR,E,2010,4499425
IR,F,2010,1098014
IR,H,2010,29880674
IR,I,2010,48262454
IR,J,2010,3193652
JM,A,2010,82011080
JM,B,2010,1306850
JM,C,2010,60625265
JM,D,2010,1738839
JM,E,2010,3731706
JM,F,2010,212239
JM,H,2010,8904506
JM,I,2010,18864050
JM,J,2010,16506647
JO,A,2010,324047425
JO,B,2010,23805701
JO,C,2010,135808007
JO,D,2010,10780166
JO,E,2010,45879024
JO,F,2010,2082937
JO,G,2010,1349316
JO,H,2010,15395070
JO,I,2010,250998945
JO,J,2010,338564707
KE,A,2010,502046799
KE,B,2010,40753954
KE,C,2010,139552135
KE,D,2010,63840568
KE,E,2010,300829368
KE,F,2010,22561352
KE,G,2010,608898
KE,H,2010,341011232
KE,I,2010,153276399
KE,J,2010,363402918
KG,A,2010,53274482
KG,B,2010,6428620
KG,C,2010,32012680
KG,D,2010,2384445
KG,E,2010,38301793
KG,F,2010,2081947
KG,G,2010,290386
KG,H,2010,50403930
KG,I,2010,26129131
KG,J,2010,133156016
KH,A,2010,156938839
KH,B,2010,59050900
KH,C,2010,172739873
KH,D,2010,18203593
KH,E,2010,102841415
KH,F,2010,5213188
KH,G,2010,8011315
KH,H,2010,88767666
KH,I,2010,66588377
KH,J,2010,132153520
KI,A,2010,3991137
KI,B,2010,2102989
KI,C,2010,4243243
KI,D,2010,152842
KI,E,2010,2750654
KI,F,2010,717177
KI,H,2010,2576330
KI,I,2010,8472140
KI,J,2010,524407
KM,A,2010,16455550
KM,B,2010,12620442
KM,C,2010,15393336
KM,D,2010,6137243
KM,E,2010,1178828
KM,F,2010,1231833
KM,H,2010,9481392
KM,I,2010,2488825
KM,J,2010,9035116
KN,A,2010,1344768
KN,B,2010,62825
KN,C,2010,6339491
KN,D,2010,1208
KN,E,2010,183037
KN,F,2010,121835
KN,H,2010,262413
KN,I,2010,1591057
KP,A,2010,2840246
KP,B,2010,2705131
KP,C,2010,6809323
KP,D,2010,3947854
KP,E,2010,16451356
KP,H,2010,35203951
KP,I,2010,4708757
KP,J,2010,11175467
KZ,A,2010,92408970
KZ,B,2010,9617048
KZ,C,2010,32521453
KZ,D,2010,2478986
KZ,E,2010,6734043
KZ,F,2010,943779
KZ,G,2010,326445
KZ,H,2010,16259179
KZ,I,2010,35338728
KZ,J,2010,1327613
LA,A,2010,56220842
LA,B,2010,44814597
LA,C,2010,137853709
LA,D,2010,3938225
LA,E,2010,27419238
LA,F,2010,2493443
LA,G,2010,81443
LA,H,2010,54008141
LA,I,2010,22463136
LA,J,2010,125036664
LB,A,2010,99725351
LB,B,2010,62119757
LB,C,2010,29820235
LB,D,2010,24048347
LB,E,2010,47481531
LB,F,2010,5719997
LB,G,2010,383215
LB,H,2010,44712297
LB,I,2010,76874019
LB,J,2010,112369477
LC,A,2010,22357444
LC,B,2010,828030
LC,C,2010,3320644
LC,D,2010,186164
LC,E,2010,117723
LC,H,2010,1757591
LC,I,2010,98784
LC,J,2010,11237508
LK,A,2010,92353805
LK,B,2010,65695934
LK,C,2010,393901284
LK,D,2010,11629996
LK,E,2010,78712544
LK,F,2010,19093292
LK,G,2010,583723
LK,H,2010,146048944
LK,I,2010,31447547
LK,J,2010,279162607
LR,A,2010,98143650
LR,B,2010,241806394
LR,C,2010,164686738
LR,D,2010,8180391
LR,E,2010,110049985
LR,F,2010,463994
LR,H,2010,248625141
LR,I,2010,58706122
LR,J,2010,968120974
LS,A,2010,102170558
LS,B,2010,2643167
LS,C,2010,69662310
LS,D,2010,4295613
LS,E,2010,11703048
LS,F,2010,416304
LS,H,2010,12411518
LS,I,2010,6440198
LS,J,2010,73937635
LY,A,2010,6938251
LY,B,2010,5314407
LY,C,2010,208386
LY,D,2010,471678
LY,E,2010,1136050
LY,G,2010,8052
LY,H,2010,132622
LY,I,2010,4803518
LY,J,2010,22483423
MA,A,2010,502173613
MA,B,2010,191530022
MA,C,2010,298896630
MA,D,2010,9277606
MA,E,2010,35535181
MA,F,2010,1916979
MA,G,2010,848238
MA,H,2010,11814510
MA,I,2010,182880559
MA,J,2010,237631344
MD,A,2010,80761651
MD,B,2010,11171056
MD,C,2010,90620961
MD,D,2010,11385329
MD,E,2010,16526541
MD,F,2010,2742430
MD,G,2010,564969
MD,H,2010,21100893
MD,I,2010,25947360
MD,J,2010,198643908
ME,A,2010,31005443
ME,B,2010,2043321
ME,C,2010,2402047
ME,D,2010,694614
ME,E,2010,8487547
ME,F,2010,220926
ME,G,2010,8052
ME,H,2010,5818762
ME,I,2010,13178424
ME,J,2010,4002531
MG,A,2010,111753855
MG,B,2010,45339926
MG,C,2010,20449879
MG,D,2010,49832315
MG,E,2010,88819008
MG,F,2010,2535763
MG,H,2010,43753689
MG,I,2010,5167455
MG,J,2010,131896740
MH,A,2010,71001732
MH,B,2010,866943
MH,C,2010,12496978
MH,E,2010,748042
MH,F,2010,566200
MH,H,2010,783901
MH,I,2010,149132
MH,J,2010,10364891
MK,A,2010,32371782
MK,B,2010,6615539
MK,C,2010,34458902
MK,D,2010,2785578
MK,E,2010,9176674
MK,F,2010,6106745
MK,G,2010,28072
MK,H,2010,9451713
MK,I,2010,63335442
MK,J,2010,764479
ML,A,2010,337445199
ML,B,2010,65880622
ML,C,2010,197082687
ML,D,2010,28451778
ML,E,2010,97375062
ML,F,2010,24444308
ML,G,2010,192547
ML,H,2010,73305376
ML,I,2010,52396114
ML,J,2010,260452449
MM,A,2010,2527557
MM,B,2010,14867224
MM,C,2010,34120702
MM,D,2010,38216717
MM,E,2010,104973860
MM,F,2010,6819649
MM,G,2010,60185
MM,H,2010,161953776
MM,I,2010,9987031
MM,J,2010,33417874
MN,A,2010,82249083
MN,B,2010,47272246
MN,C,2010,72695530
MN,D,2010,1537418
MN,E,2010,14340053
MN,F,2010,6041044
MN,G,2010,398492
MN,H,2010,30431508
MN,I,2010,30178752
MN,J,2010,67776040
MR,A,2010,49686404
MR,B,2010,36080210
MR,C,2010,24556949
MR,D,2010,5158309
MR,E,2010,23029807
MR,F,2010,353912
MR,G,2010,33873
MR,H,2010,15329936
MR,I,2010,23937619
MR,J,2010,216427047
MS,A,2010,14764
MS,C,2010,23641746
MS,E,2010,19188
MS,G,2010,40285
MS,H,2010,59428
MS,I,2010,5936280
MU,A,2010,49877336
MU,B,2010,15550649
MU,C,2010,64298321
MU,D,2010,670248
MU,E,2010,415584
MU,F,2010,213277
MU,H,2010,5696126
MU,I,2010,10365082
MV,A,2010,2096314
MV,B,2010,1844511
MV,C,2010,58258114
MV,E,2010,314336
MV,F,2010,31556
MV,H,2010,10014324
MV,I,2010,3560124
MV,J,2010,47590945
MW,A,2010,184231918
MW,B,2010,6843408
MW,C,2010,392336349
MW,D,2010,22386652
MW,E,2010,131591613
MW,F,2010,15932837
MW,G,2010,45367
MW,H,2010,43324145
MW,I,2010,45623536
MW,J,2010,224614999
MX,A,2010,435983781
MX,B,2010,34694551
MX,C,2010,39158901
MX,D,2010,7333570
MX,E,2010,38660744
MX,F,2010,456969
MX,G,2010,545868
MX,H,2010,9388497
MX,I,2010,56831191
MX,J,2010,12081318
MY,A,2010,20019467
MY,B,2010,13501505
MY,C,2010,142014228
MY,D,2010,416408
MY,E,2010,7188819
MY,F,2010,475353
MY,G,2010,15659
MY,H,2010,2656439
MY,I,2010,21993487
MY,J,2010,847814
MZ,A,2010,539027036
MZ,B,2010,41132512
MZ,C,2010,697661856
MZ,D,2010,24635722
MZ,E,2010,210807187
MZ,F,2010,18632387
MZ,G,2010,3027038
MZ,H,2010,92775735
MZ,I,2010,97602213
MZ,J,2010,305629243
NA,A,2010,157826684
NA,B,2010,-1937404
NA,C,2010,47966590
NA,D,2010,1453730
NA,E,2010,44250677
NA,F,2010,579276
NA,G,2010,1555609
NA,H,2010,14539634
NA,I,2010,13828998
NA,J,2010,1334341
NE,A,2010,123221840
NE,B,2010,40290870
NE,C,2010,70613877
NE,D,2010,13690973
NE,E,2010,102985813
NE,F,2010,4418589
NE,H,2010,207129770
NE,I,2010,25042895
NE,J,2010,177391558
NG,A,2010,323987906
NG,B,2010,35781404
NG,C,2010,33273509
NG,D,2010,62539343
NG,E,2010,223477942
NG,F,2010,23958216
NG,G,2010,12122896
NG,H,2010,73090052
NG,I,2010,268798222
NG,J,2010,1120437699
NI,A,2010,101456735
NI,B,2010,35422557
NI,C,2010,66806758
NI,D,2010,24562870
NI,E,2010,93256170
NI,F,2010,26662454
NI,G,2010,13647364
NI,H,2010,39897032
NI,I,2010,68750490
NI,J,2010,185226407
NP,A,2010,58944963
NP,B,2010,38882557
NP,C,2010,183382359
NP,D,2010,24173037
NP,E,2010,94438791
NP,F,2010,19541427
NP,G,2010,23553
NP,H,2010,100553608
NP,I,2010,112824742
NP,J,2010,363218008
NR,A,2010,127722908
NR,B,2010,7453508
NR,C,2010,18974470
NR,E,2010,3579742
NR,F,2010,499040
NR,H,2010,1454533
NR,I,2010,3052138
NR,J,2010,1241215
NU,A,2010,6911657
NU,B,2010,47230
NU,C,2010,8842313
NU,D,2010,52155
NU,E,2010,394556
NU,F,2010,17960
NU,H,2010,802269
NU,I,2010,223395
NU,J,2010,20370
OM,A,2010,3800769
OM,B,2010,1623551
OM,C,2010,34275510
OM,D,2010,73270
OM,E,2010,325350
OM,F,2010,189382
OM,H,2010,697802
OM,I,2010,509642
OM,J,2010,336297
PA,A,2010,12777712
PA,B,2010,7948973
PA,C,2010,117638122
PA,D,2010,406263
PA,E,2010,4001119
PA,F,2010,851371
PA,G,2010,54830
PA,H,2010,2969875
PA,I,2010,5093837
PA,J,2010,4527278
PE,A,2010,150219831
PE,B,2010,46082197
PE,C,2010,282342982
PE,D,2010,19940023
PE,E,2010,116867766
PE,F,2010,22214640
PE,G,2010,12197845
PE,H,2010,32219253
PE,I,2010,116487423
PE,J,2010,11484193
PG,A,2010,93354015
PG,B,2010,73369953
PG,C,2010,60606159
PG,D,2010,18375715
PG,E,2010,33796216
PG,F,2010,14647007
PG,G,2010,1439566
PG,H,2010,19026023
PG,I,2010,284435364
PG,J,2010,26091699
PH,A,2010,293928320
PH,B,2010,80908894
PH,C,2010,725955427
PH,D,2010,53040422
PH,E,2010,97917547
PH,F,2010,7475201
PH,G,2010,25166258
PH,H,2010,92829246
PH,I,2010,159451135
PH,J,2010,6128176
PK,A,2010,648705535
PK,B,2010,66219030
PK,C,2010,317477403
PK,D,2010,43249157
PK,E,2010,571370651
PK,F,2010,22564795
PK,G,2010,5885477
PK,H,2010,1091444521
PK,I,2010,239637053
PK,J,2010,787298199
PS,A,2010,584429681
PS,B,2010,63909550
PS,C,2010,242950353
PS,D,2010,19525430
PS,E,2010,296534104
PS,F,2010,37915030
PS,G,2010,2562482
PS,H,2010,526729260
PS,I,2010,473962085
PS,J,2010,325090122
PW,A,2010,16314551
PW,B,2010,473666
PW,C,2010,9599226
PW,E,2010,328243
PW,F,2010,335164
PW,H,2010,397231
PW,I,2010,208804
PY,A,2010,41909330
PY,B,2010,18279367
PY,C,2010,51402560
PY,D,2010,11534870
PY,E,2010,25927304
PY,F,2010,2668741
PY,G,2010,48201
PY,H,2010,6394891
PY,I,2010,11625880
PY,J,2010,9296377
RS,A,2010,296176680
RS,B,2010,29510813
RS,C,2010,85804597
RS,D,2010,6650725
RS,E,2010,43587639
RS,F,2010,5622174
RS,G,2010,1122082
RS,H,2010,50123044
RS,I,2010,135051398
RS,J,2010,26838997
RW,A,2010,335987640
RW,B,2010,16150477
RW,C,2010,216989745
RW,D,2010,16656660
RW,E,2010,111827134
RW,F,2010,9165290
RW,G,2010,309618
RW,H,2010,63985096
RW,I,2010,75722111
RW,J,2010,217060607
