"to_di_id","entity_to_name","year","destination_institution_type","creditor_type","creditor_institution","financing_type","value"
"MT","Malta",2010,"ppg","official","multilateral","concessional",
"MT","Malta",2010,"ppg","official","multilateral","non-concessional",
"MT","Malta",2011,"ppg","official","bilateral","concessional",
"MT","Malta",2011,"ppg","official","multilateral","concessional",
"MT","Malta",2011,"ppg","official","multilateral","non-concessional",
"MT","Malta",2011,"ppg","official","bilateral","non-concessional",
"MT","Malta",2012,"ppg","official","multilateral","non-concessional",
"MT","Malta",2012,"ppg","official","bilateral","non-concessional",
"MT","Malta",2012,"ppg","official","multilateral","concessional",
"MT","Malta",2012,"ppg","official","bilateral","concessional",
"MT","Malta",2013,"ppg","official","bilateral","non-concessional",
"MT","Malta",2013,"ppg","official","multilateral","concessional",
"MT","Malta",2013,"ppg","official","multilateral","non-concessional",
"MT","Malta",2013,"ppg","official","bilateral","concessional",
"MH","Marshall Islands",2000,"ppg","official","multilateral","non-concessional",
"MH","Marshall Islands",2000,"ppg","official","bilateral","concessional",
"MH","Marshall Islands",2000,"ppg","official","multilateral","concessional",
"MH","Marshall Islands",2000,"ppg","official","bilateral","non-concessional",
"MH","Marshall Islands",2001,"ppg","official","bilateral","non-concessional",
"MH","Marshall Islands",2001,"ppg","official","multilateral","concessional",
"MH","Marshall Islands",2001,"ppg","official","bilateral","concessional",
"MH","Marshall Islands",2001,"ppg","official","multilateral","non-concessional",
"MH","Marshall Islands",2002,"ppg","official","multilateral","concessional",
"MH","Marshall Islands",2002,"ppg","official","multilateral","non-concessional",
"MH","Marshall Islands",2002,"ppg","official","bilateral","non-concessional",
"MH","Marshall Islands",2002,"ppg","official","bilateral","concessional",
"MH","Marshall Islands",2003,"ppg","official","bilateral","concessional",
"MH","Marshall Islands",2003,"ppg","official","multilateral","concessional",
"MH","Marshall Islands",2003,"ppg","official","bilateral","non-concessional",
"MH","Marshall Islands",2003,"ppg","official","multilateral","non-concessional",
"MH","Marshall Islands",2004,"ppg","official","multilateral","non-concessional",
"MH","Marshall Islands",2004,"ppg","official","bilateral","concessional",
"MH","Marshall Islands",2004,"ppg","official","multilateral","concessional",
"MH","Marshall Islands",2004,"ppg","official","bilateral","non-concessional",
"MH","Marshall Islands",2005,"ppg","official","multilateral","concessional",
"MH","Marshall Islands",2005,"ppg","official","bilateral","concessional",
"MH","Marshall Islands",2005,"ppg","official","bilateral","non-concessional",
"MH","Marshall Islands",2005,"ppg","official","multilateral","non-concessional",
"MH","Marshall Islands",2006,"ppg","official","multilateral","concessional",
"MH","Marshall Islands",2006,"ppg","official","bilateral","non-concessional",
"MH","Marshall Islands",2006,"ppg","official","multilateral","non-concessional",
"MH","Marshall Islands",2006,"ppg","official","bilateral","concessional",
"MH","Marshall Islands",2007,"ppg","official","multilateral","non-concessional",
"MH","Marshall Islands",2007,"ppg","official","bilateral","concessional",
"MH","Marshall Islands",2007,"ppg","official","multilateral","concessional",
"MH","Marshall Islands",2007,"ppg","official","bilateral","non-concessional",
"MH","Marshall Islands",2008,"ppg","official","bilateral","non-concessional",
"MH","Marshall Islands",2008,"ppg","official","multilateral","concessional",
"MH","Marshall Islands",2008,"ppg","official","bilateral","concessional",
"MH","Marshall Islands",2008,"ppg","official","multilateral","non-concessional",
"MH","Marshall Islands",2009,"ppg","official","bilateral","non-concessional",
"MH","Marshall Islands",2009,"ppg","official","multilateral","non-concessional",
"MH","Marshall Islands",2009,"ppg","official","bilateral","concessional",
"MH","Marshall Islands",2009,"ppg","official","multilateral","concessional",
"MH","Marshall Islands",2010,"ppg","official","multilateral","non-concessional",
"MH","Marshall Islands",2010,"ppg","official","bilateral","concessional",
"MH","Marshall Islands",2010,"ppg","official","bilateral","non-concessional",
"MH","Marshall Islands",2010,"ppg","official","multilateral","concessional",
"MH","Marshall Islands",2011,"ppg","official","bilateral","non-concessional",
"MH","Marshall Islands",2011,"ppg","official","multilateral","concessional",
"MH","Marshall Islands",2011,"ppg","official","bilateral","concessional",
"MH","Marshall Islands",2011,"ppg","official","multilateral","non-concessional",
"MH","Marshall Islands",2012,"ppg","official","multilateral","concessional",
"MH","Marshall Islands",2012,"ppg","official","multilateral","non-concessional",
"MH","Marshall Islands",2012,"ppg","official","bilateral","non-concessional",
"MH","Marshall Islands",2012,"ppg","official","bilateral","concessional",
"MH","Marshall Islands",2013,"ppg","official","bilateral","non-concessional",
"MH","Marshall Islands",2013,"ppg","official","bilateral","concessional",
"MH","Marshall Islands",2013,"ppg","official","multilateral","non-concessional",
"MH","Marshall Islands",2013,"ppg","official","multilateral","concessional",
"MR","Mauritania",2000,"ppg","official","multilateral","concessional",80719810.96
"MR","Mauritania",2000,"ppg","official","bilateral","concessional",13370361.24
"MR","Mauritania",2000,"ppg","official","bilateral","non-concessional",0
"MR","Mauritania",2000,"ppg","official","multilateral","non-concessional",16935426.71
"MR","Mauritania",2001,"ppg","official","bilateral","non-concessional",0
"MR","Mauritania",2001,"ppg","official","multilateral","concessional",31179035.84
"MR","Mauritania",2001,"ppg","official","bilateral","concessional",426111.4512
"MR","Mauritania",2001,"ppg","official","multilateral","non-concessional",2424188.645
"MR","Mauritania",2002,"ppg","official","multilateral","non-concessional",0
"MR","Mauritania",2002,"ppg","official","multilateral","concessional",37254367.08
"MR","Mauritania",2002,"ppg","official","bilateral","non-concessional",0
"MR","Mauritania",2002,"ppg","official","bilateral","concessional",10884904.67
"MR","Mauritania",2003,"ppg","official","multilateral","concessional",105822194.7
"MR","Mauritania",2003,"ppg","official","bilateral","concessional",0
"MR","Mauritania",2003,"ppg","official","bilateral","non-concessional",22960000
"MR","Mauritania",2003,"ppg","official","multilateral","non-concessional",0
"MR","Mauritania",2004,"ppg","official","bilateral","non-concessional",0
"MR","Mauritania",2004,"ppg","official","multilateral","non-concessional",0
"MR","Mauritania",2004,"ppg","official","multilateral","concessional",94687259.28
"MR","Mauritania",2004,"ppg","official","bilateral","concessional",12679652.44
"MR","Mauritania",2005,"ppg","official","multilateral","non-concessional",23270539.5
"MR","Mauritania",2005,"ppg","official","multilateral","concessional",66204796.42
"MR","Mauritania",2005,"ppg","official","bilateral","concessional",22595396.04
"MR","Mauritania",2005,"ppg","official","bilateral","non-concessional",0
"MR","Mauritania",2006,"ppg","official","multilateral","concessional",2295554.538
"MR","Mauritania",2006,"ppg","official","multilateral","non-concessional",117221850.7
"MR","Mauritania",2006,"ppg","official","bilateral","non-concessional",0
"MR","Mauritania",2006,"ppg","official","bilateral","concessional",2020794.015
"MR","Mauritania",2007,"ppg","official","bilateral","non-concessional",281751.2254
"MR","Mauritania",2007,"ppg","official","multilateral","non-concessional",607119.4505
"MR","Mauritania",2007,"ppg","official","bilateral","concessional",41653568.49
"MR","Mauritania",2007,"ppg","official","multilateral","concessional",16975568.45
"MR","Mauritania",2008,"ppg","official","multilateral","concessional",0
"MR","Mauritania",2008,"ppg","official","multilateral","non-concessional",14913309.09
"MR","Mauritania",2008,"ppg","official","bilateral","non-concessional",16602635.87
"MR","Mauritania",2008,"ppg","official","bilateral","concessional",73980854.67
"MR","Mauritania",2009,"ppg","official","multilateral","non-concessional",7631365.264
"MR","Mauritania",2009,"ppg","official","multilateral","concessional",19882830.14
"MR","Mauritania",2009,"ppg","official","bilateral","non-concessional",0
"MR","Mauritania",2009,"ppg","official","bilateral","concessional",187604465.3
"MR","Mauritania",2010,"ppg","official","multilateral","non-concessional",0
"MR","Mauritania",2010,"ppg","official","bilateral","concessional",48323291.04
"MR","Mauritania",2010,"ppg","official","bilateral","non-concessional",26217266.95
"MR","Mauritania",2010,"ppg","official","multilateral","concessional",39065860.62
"MR","Mauritania",2011,"ppg","official","multilateral","non-concessional",0
"MR","Mauritania",2011,"ppg","official","multilateral","concessional",0
"MR","Mauritania",2011,"ppg","official","bilateral","non-concessional",44474091.26
"MR","Mauritania",2011,"ppg","official","bilateral","concessional",0
"MR","Mauritania",2012,"ppg","official","multilateral","non-concessional",0
"MR","Mauritania",2012,"ppg","official","bilateral","concessional",0
"MR","Mauritania",2012,"ppg","official","multilateral","concessional",0
"MR","Mauritania",2012,"ppg","official","bilateral","non-concessional",151331000
"MR","Mauritania",2013,"ppg","official","bilateral","concessional",65065516.84
"MR","Mauritania",2013,"ppg","official","multilateral","concessional",28797864.46
"MR","Mauritania",2013,"ppg","official","multilateral","non-concessional",0
"MR","Mauritania",2013,"ppg","official","bilateral","non-concessional",0
"MU","Mauritius",2000,"ppg","official","bilateral","concessional",7139414.762
"MU","Mauritius",2000,"ppg","official","bilateral","non-concessional",12128230.46
"MU","Mauritius",2000,"ppg","official","multilateral","concessional",0
"MU","Mauritius",2000,"ppg","official","multilateral","non-concessional",13542026.96
"MU","Mauritius",2001,"ppg","official","bilateral","concessional",2745954.531
"MU","Mauritius",2001,"ppg","official","multilateral","concessional",0
"MU","Mauritius",2001,"ppg","official","bilateral","non-concessional",0
"MU","Mauritius",2001,"ppg","official","multilateral","non-concessional",2461996.449
"MU","Mauritius",2002,"ppg","official","multilateral","concessional",0
"MU","Mauritius",2002,"ppg","official","multilateral","non-concessional",5580473.993
"MU","Mauritius",2002,"ppg","official","bilateral","concessional",9111148.72
"MU","Mauritius",2002,"ppg","official","bilateral","non-concessional",45496700.21
"MU","Mauritius",2003,"ppg","official","bilateral","concessional",17238595.21
"MU","Mauritius",2003,"ppg","official","bilateral","non-concessional",1161403.913
"MU","Mauritius",2003,"ppg","official","multilateral","concessional",8877071.663
"MU","Mauritius",2003,"ppg","official","multilateral","non-concessional",4840263.739
"MU","Mauritius",2004,"ppg","official","bilateral","concessional",8741788.821
"MU","Mauritius",2004,"ppg","official","multilateral","non-concessional",0
"MU","Mauritius",2004,"ppg","official","bilateral","non-concessional",0
"MU","Mauritius",2004,"ppg","official","multilateral","concessional",0
"MU","Mauritius",2005,"ppg","official","bilateral","concessional",12466501.13
"MU","Mauritius",2005,"ppg","official","bilateral","non-concessional",0
"MU","Mauritius",2005,"ppg","official","multilateral","concessional",22109744.36
"MU","Mauritius",2005,"ppg","official","multilateral","non-concessional",5487484.187
"MU","Mauritius",2006,"ppg","official","bilateral","concessional",0
"MU","Mauritius",2006,"ppg","official","bilateral","non-concessional",0
"MU","Mauritius",2006,"ppg","official","multilateral","non-concessional",2901490
"MU","Mauritius",2006,"ppg","official","multilateral","concessional",0
"MU","Mauritius",2007,"ppg","official","bilateral","non-concessional",0
"MU","Mauritius",2007,"ppg","official","bilateral","concessional",11725412.72
"MU","Mauritius",2007,"ppg","official","multilateral","concessional",466707.5856
"MU","Mauritius",2007,"ppg","official","multilateral","non-concessional",0
"MU","Mauritius",2008,"ppg","official","bilateral","non-concessional",0
"MU","Mauritius",2008,"ppg","official","bilateral","concessional",7619967.027
"MU","Mauritius",2008,"ppg","official","multilateral","non-concessional",0
"MU","Mauritius",2008,"ppg","official","multilateral","concessional",0
"MU","Mauritius",2009,"ppg","official","multilateral","non-concessional",0
"MU","Mauritius",2009,"ppg","official","multilateral","concessional",141663.2755
"MU","Mauritius",2009,"ppg","official","bilateral","non-concessional",0
"MU","Mauritius",2009,"ppg","official","bilateral","concessional",26169337.32
"MU","Mauritius",2010,"ppg","official","bilateral","concessional",96623390.65
"MU","Mauritius",2010,"ppg","official","bilateral","non-concessional",0
"MU","Mauritius",2010,"ppg","official","multilateral","non-concessional",0
"MU","Mauritius",2010,"ppg","official","multilateral","concessional",8901.132097
"MU","Mauritius",2011,"ppg","official","multilateral","non-concessional",2289855.124
"MU","Mauritius",2011,"ppg","official","multilateral","concessional",1414220.855
"MU","Mauritius",2011,"ppg","official","bilateral","non-concessional",0
"MU","Mauritius",2011,"ppg","official","bilateral","concessional",61815184.51
"MU","Mauritius",2012,"ppg","official","multilateral","concessional",0
"MU","Mauritius",2012,"ppg","official","bilateral","concessional",97067000
"MU","Mauritius",2012,"ppg","official","bilateral","non-concessional",0
"MU","Mauritius",2012,"ppg","official","multilateral","non-concessional",13490000
"MU","Mauritius",2013,"ppg","official","multilateral","non-concessional",0
"MU","Mauritius",2013,"ppg","official","bilateral","concessional",84956724.79
"MU","Mauritius",2013,"ppg","official","bilateral","non-concessional",0
"MU","Mauritius",2013,"ppg","official","multilateral","concessional",0
"MX","Mexico",2000,"ppg","official","bilateral","non-concessional",0
"MX","Mexico",2000,"ppg","official","multilateral","concessional",0
"MX","Mexico",2000,"ppg","official","multilateral","non-concessional",0
"MX","Mexico",2000,"ppg","official","bilateral","concessional",0
"MX","Mexico",2001,"ppg","official","bilateral","concessional",41627785.52
"MX","Mexico",2001,"ppg","official","multilateral","non-concessional",0
"MX","Mexico",2001,"ppg","official","bilateral","non-concessional",0
"MX","Mexico",2001,"ppg","official","multilateral","concessional",0
"MX","Mexico",2002,"ppg","official","multilateral","non-concessional",0
"MX","Mexico",2002,"ppg","official","bilateral","non-concessional",0
"MX","Mexico",2002,"ppg","official","multilateral","concessional",0
"MX","Mexico",2002,"ppg","official","bilateral","concessional",277641219.5
"MX","Mexico",2003,"ppg","official","bilateral","non-concessional",0
"MX","Mexico",2003,"ppg","official","multilateral","concessional",0
"MX","Mexico",2003,"ppg","official","bilateral","concessional",94538716.84
"MX","Mexico",2003,"ppg","official","multilateral","non-concessional",0
"MX","Mexico",2004,"ppg","official","bilateral","concessional",327870725.9
"MX","Mexico",2004,"ppg","official","bilateral","non-concessional",0
"MX","Mexico",2004,"ppg","official","multilateral","concessional",0
"MX","Mexico",2004,"ppg","official","multilateral","non-concessional",0
"MX","Mexico",2005,"ppg","official","bilateral","concessional",250222194.9
"MX","Mexico",2005,"ppg","official","multilateral","concessional",0
"MX","Mexico",2005,"ppg","official","multilateral","non-concessional",0
"MX","Mexico",2005,"ppg","official","bilateral","non-concessional",0
"MX","Mexico",2006,"ppg","official","multilateral","concessional",0
"MX","Mexico",2006,"ppg","official","bilateral","concessional",90365361.77
"MX","Mexico",2006,"ppg","official","bilateral","non-concessional",0
"MX","Mexico",2006,"ppg","official","multilateral","non-concessional",0
"MX","Mexico",2007,"ppg","official","multilateral","non-concessional",0
"MX","Mexico",2007,"ppg","official","multilateral","concessional",0
"MX","Mexico",2007,"ppg","official","bilateral","concessional",0
"MX","Mexico",2007,"ppg","official","bilateral","non-concessional",0
"MX","Mexico",2008,"ppg","official","multilateral","non-concessional",0
"MX","Mexico",2008,"ppg","official","bilateral","concessional",0
"MX","Mexico",2008,"ppg","official","multilateral","concessional",0
"MX","Mexico",2008,"ppg","official","bilateral","non-concessional",0
"MX","Mexico",2009,"ppg","official","multilateral","non-concessional",671742167.5
"MX","Mexico",2009,"ppg","official","multilateral","concessional",0
"MX","Mexico",2009,"ppg","official","bilateral","non-concessional",0
"MX","Mexico",2009,"ppg","official","bilateral","concessional",0
"MX","Mexico",2010,"ppg","official","bilateral","non-concessional",0
"MX","Mexico",2010,"ppg","official","bilateral","concessional",1154389676
"MX","Mexico",2010,"ppg","official","multilateral","concessional",0
"MX","Mexico",2010,"ppg","official","multilateral","non-concessional",0
"MX","Mexico",2011,"ppg","official","bilateral","concessional",498482989.7
"MX","Mexico",2011,"ppg","official","bilateral","non-concessional",0
"MX","Mexico",2011,"ppg","official","multilateral","concessional",0
"MX","Mexico",2011,"ppg","official","multilateral","non-concessional",0
"MX","Mexico",2012,"ppg","official","multilateral","concessional",0
"MX","Mexico",2012,"ppg","official","multilateral","non-concessional",0
"MX","Mexico",2012,"ppg","official","bilateral","non-concessional",0
"MX","Mexico",2012,"ppg","official","bilateral","concessional",298030000
"MX","Mexico",2013,"ppg","official","multilateral","concessional",0
"MX","Mexico",2013,"ppg","official","bilateral","concessional",0
"MX","Mexico",2013,"ppg","official","multilateral","non-concessional",0
"MX","Mexico",2013,"ppg","official","bilateral","non-concessional",0
"FM","Micronesia",2000,"ppg","official","bilateral","concessional",
"FM","Micronesia",2000,"ppg","official","multilateral","concessional",
"FM","Micronesia",2000,"ppg","official","multilateral","non-concessional",
"FM","Micronesia",2000,"ppg","official","bilateral","non-concessional",
"FM","Micronesia",2001,"ppg","official","multilateral","concessional",
"FM","Micronesia",2001,"ppg","official","bilateral","concessional",
"FM","Micronesia",2001,"ppg","official","bilateral","non-concessional",
"FM","Micronesia",2001,"ppg","official","multilateral","non-concessional",
"FM","Micronesia",2002,"ppg","official","multilateral","non-concessional",
"FM","Micronesia",2002,"ppg","official","multilateral","concessional",
"FM","Micronesia",2002,"ppg","official","bilateral","concessional",
"FM","Micronesia",2002,"ppg","official","bilateral","non-concessional",
"FM","Micronesia",2003,"ppg","official","multilateral","non-concessional",
"FM","Micronesia",2003,"ppg","official","bilateral","non-concessional",
"FM","Micronesia",2003,"ppg","official","multilateral","concessional",
"FM","Micronesia",2003,"ppg","official","bilateral","concessional",
"FM","Micronesia",2004,"ppg","official","bilateral","concessional",
"FM","Micronesia",2004,"ppg","official","bilateral","non-concessional",
"FM","Micronesia",2004,"ppg","official","multilateral","non-concessional",
"FM","Micronesia",2004,"ppg","official","multilateral","concessional",
"FM","Micronesia",2005,"ppg","official","multilateral","non-concessional",
"FM","Micronesia",2005,"ppg","official","multilateral","concessional",
"FM","Micronesia",2005,"ppg","official","bilateral","concessional",
"FM","Micronesia",2005,"ppg","official","bilateral","non-concessional",
"FM","Micronesia",2006,"ppg","official","multilateral","non-concessional",
"FM","Micronesia",2006,"ppg","official","bilateral","concessional",
"FM","Micronesia",2006,"ppg","official","bilateral","non-concessional",
"FM","Micronesia",2006,"ppg","official","multilateral","concessional",
"FM","Micronesia",2007,"ppg","official","bilateral","concessional",
"FM","Micronesia",2007,"ppg","official","bilateral","non-concessional",
"FM","Micronesia",2007,"ppg","official","multilateral","non-concessional",
"FM","Micronesia",2007,"ppg","official","multilateral","concessional",
"FM","Micronesia",2008,"ppg","official","multilateral","non-concessional",
"FM","Micronesia",2008,"ppg","official","multilateral","concessional",
"FM","Micronesia",2008,"ppg","official","bilateral","non-concessional",
"FM","Micronesia",2008,"ppg","official","bilateral","concessional",
"FM","Micronesia",2009,"ppg","official","multilateral","non-concessional",
"FM","Micronesia",2009,"ppg","official","bilateral","non-concessional",
"FM","Micronesia",2009,"ppg","official","multilateral","concessional",
"FM","Micronesia",2009,"ppg","official","bilateral","concessional",
"FM","Micronesia",2010,"ppg","official","bilateral","concessional",
"FM","Micronesia",2010,"ppg","official","multilateral","non-concessional",
"FM","Micronesia",2010,"ppg","official","bilateral","non-concessional",
"FM","Micronesia",2010,"ppg","official","multilateral","concessional",
"FM","Micronesia",2011,"ppg","official","bilateral","concessional",
"FM","Micronesia",2011,"ppg","official","bilateral","non-concessional",
"FM","Micronesia",2011,"ppg","official","multilateral","concessional",
"FM","Micronesia",2011,"ppg","official","multilateral","non-concessional",
"FM","Micronesia",2012,"ppg","official","bilateral","non-concessional",
"FM","Micronesia",2012,"ppg","official","multilateral","concessional",
"FM","Micronesia",2012,"ppg","official","bilateral","concessional",
"FM","Micronesia",2012,"ppg","official","multilateral","non-concessional",
"FM","Micronesia",2013,"ppg","official","bilateral","non-concessional",
"FM","Micronesia",2013,"ppg","official","multilateral","non-concessional",
"FM","Micronesia",2013,"ppg","official","multilateral","concessional",
"FM","Micronesia",2013,"ppg","official","bilateral","concessional",
"MD","Moldova",2000,"ppg","official","bilateral","concessional",0
"MD","Moldova",2000,"ppg","official","bilateral","non-concessional",4642026.888
"MD","Moldova",2000,"ppg","official","multilateral","concessional",33904470.92
"MD","Moldova",2000,"ppg","official","multilateral","non-concessional",36067282.95
"MD","Moldova",2001,"ppg","official","multilateral","concessional",1899237.346
"MD","Moldova",2001,"ppg","official","bilateral","non-concessional",1136510.891
"MD","Moldova",2001,"ppg","official","multilateral","non-concessional",6740393.772
"MD","Moldova",2001,"ppg","official","bilateral","concessional",0
"MD","Moldova",2002,"ppg","official","multilateral","non-concessional",0
"MD","Moldova",2002,"ppg","official","multilateral","concessional",13576615.21
"MD","Moldova",2002,"ppg","official","bilateral","non-concessional",0
"MD","Moldova",2002,"ppg","official","bilateral","concessional",766544.2179
"MD","Moldova",2003,"ppg","official","bilateral","non-concessional",0
"MD","Moldova",2003,"ppg","official","multilateral","concessional",22299875.71
"MD","Moldova",2003,"ppg","official","bilateral","concessional",2889580.887
"MD","Moldova",2003,"ppg","official","multilateral","non-concessional",0
"MD","Moldova",2004,"ppg","official","bilateral","non-concessional",0
"MD","Moldova",2004,"ppg","official","multilateral","concessional",16842601.84
"MD","Moldova",2004,"ppg","official","multilateral","non-concessional",0
"MD","Moldova",2004,"ppg","official","bilateral","concessional",3070185.838
"MD","Moldova",2005,"ppg","official","multilateral","non-concessional",0
"MD","Moldova",2005,"ppg","official","multilateral","concessional",19375091.42
"MD","Moldova",2005,"ppg","official","bilateral","concessional",185601.0192
"MD","Moldova",2005,"ppg","official","bilateral","non-concessional",0
"MD","Moldova",2006,"ppg","official","bilateral","concessional",1839039.495
"MD","Moldova",2006,"ppg","official","multilateral","non-concessional",0
"MD","Moldova",2006,"ppg","official","bilateral","non-concessional",0
"MD","Moldova",2006,"ppg","official","multilateral","concessional",0
"MD","Moldova",2007,"ppg","official","multilateral","non-concessional",0
"MD","Moldova",2007,"ppg","official","bilateral","concessional",0
"MD","Moldova",2007,"ppg","official","bilateral","non-concessional",0
"MD","Moldova",2007,"ppg","official","multilateral","concessional",0
"MD","Moldova",2008,"ppg","official","multilateral","non-concessional",0
"MD","Moldova",2008,"ppg","official","bilateral","concessional",0
"MD","Moldova",2008,"ppg","official","multilateral","concessional",0
"MD","Moldova",2008,"ppg","official","bilateral","non-concessional",0
"MD","Moldova",2009,"ppg","official","bilateral","concessional",12571.05947
"MD","Moldova",2009,"ppg","official","multilateral","non-concessional",0
"MD","Moldova",2009,"ppg","official","multilateral","concessional",7708689.938
"MD","Moldova",2009,"ppg","official","bilateral","non-concessional",0
"MD","Moldova",2010,"ppg","official","bilateral","concessional",9724.570692
"MD","Moldova",2010,"ppg","official","multilateral","concessional",0
"MD","Moldova",2010,"ppg","official","multilateral","non-concessional",0
"MD","Moldova",2010,"ppg","official","bilateral","non-concessional",10756585.77
"MD","Moldova",2011,"ppg","official","multilateral","non-concessional",0
"MD","Moldova",2011,"ppg","official","bilateral","concessional",0
"MD","Moldova",2011,"ppg","official","bilateral","non-concessional",0
"MD","Moldova",2011,"ppg","official","multilateral","concessional",0
"MD","Moldova",2012,"ppg","official","multilateral","concessional",0
"MD","Moldova",2012,"ppg","official","bilateral","concessional",0
"MD","Moldova",2012,"ppg","official","bilateral","non-concessional",0
"MD","Moldova",2012,"ppg","official","multilateral","non-concessional",0
"MD","Moldova",2013,"ppg","official","bilateral","concessional",0
"MD","Moldova",2013,"ppg","official","multilateral","non-concessional",0
"MD","Moldova",2013,"ppg","official","multilateral","concessional",0
"MD","Moldova",2013,"ppg","official","bilateral","non-concessional",0
"MN","Mongolia",2000,"ppg","official","multilateral","non-concessional",0
"MN","Mongolia",2000,"ppg","official","multilateral","concessional",89759450.5
"MN","Mongolia",2000,"ppg","official","bilateral","non-concessional",0
"MN","Mongolia",2000,"ppg","official","bilateral","concessional",68213804.88
"MN","Mongolia",2001,"ppg","official","bilateral","non-concessional",0
"MN","Mongolia",2001,"ppg","official","bilateral","concessional",54039309.77
"MN","Mongolia",2001,"ppg","official","multilateral","concessional",90543051.54
"MN","Mongolia",2001,"ppg","official","multilateral","non-concessional",0
"MN","Mongolia",2002,"ppg","official","multilateral","concessional",71278317.59
"MN","Mongolia",2002,"ppg","official","bilateral","concessional",68434177.64
"MN","Mongolia",2002,"ppg","official","bilateral","non-concessional",0
"MN","Mongolia",2002,"ppg","official","multilateral","non-concessional",0
"MN","Mongolia",2003,"ppg","official","bilateral","concessional",69587250.33
"MN","Mongolia",2003,"ppg","official","bilateral","non-concessional",330000
"MN","Mongolia",2003,"ppg","official","multilateral","non-concessional",0
"MN","Mongolia",2003,"ppg","official","multilateral","concessional",105532605.7
"MN","Mongolia",2004,"ppg","official","bilateral","non-concessional",0
"MN","Mongolia",2004,"ppg","official","bilateral","concessional",52718400.8
"MN","Mongolia",2004,"ppg","official","multilateral","non-concessional",0
"MN","Mongolia",2004,"ppg","official","multilateral","concessional",136026040.1
"MN","Mongolia",2005,"ppg","official","multilateral","concessional",50433300.6
"MN","Mongolia",2005,"ppg","official","bilateral","concessional",43442691.11
"MN","Mongolia",2005,"ppg","official","bilateral","non-concessional",0
"MN","Mongolia",2005,"ppg","official","multilateral","non-concessional",0
"MN","Mongolia",2006,"ppg","official","multilateral","non-concessional",0
"MN","Mongolia",2006,"ppg","official","bilateral","non-concessional",0
"MN","Mongolia",2006,"ppg","official","bilateral","concessional",14418219.94
"MN","Mongolia",2006,"ppg","official","multilateral","concessional",34772503.95
"MN","Mongolia",2007,"ppg","official","bilateral","non-concessional",0
"MN","Mongolia",2007,"ppg","official","multilateral","concessional",30560643.96
"MN","Mongolia",2007,"ppg","official","multilateral","non-concessional",0
"MN","Mongolia",2007,"ppg","official","bilateral","concessional",15142849.32
"MN","Mongolia",2008,"ppg","official","bilateral","concessional",9536082.06
"MN","Mongolia",2008,"ppg","official","bilateral","non-concessional",0
"MN","Mongolia",2008,"ppg","official","multilateral","non-concessional",0
"MN","Mongolia",2008,"ppg","official","multilateral","concessional",12015356.57
"MN","Mongolia",2009,"ppg","official","multilateral","non-concessional",0
"MN","Mongolia",2009,"ppg","official","bilateral","non-concessional",0
"MN","Mongolia",2009,"ppg","official","multilateral","concessional",62833317.92
"MN","Mongolia",2009,"ppg","official","bilateral","concessional",81377686.83
"MN","Mongolia",2010,"ppg","official","bilateral","non-concessional",0
"MN","Mongolia",2010,"ppg","official","multilateral","non-concessional",0
"MN","Mongolia",2010,"ppg","official","multilateral","concessional",8725103.343
"MN","Mongolia",2010,"ppg","official","bilateral","concessional",5691185.316
"MN","Mongolia",2011,"ppg","official","multilateral","concessional",3446136.274
"MN","Mongolia",2011,"ppg","official","bilateral","non-concessional",0
"MN","Mongolia",2011,"ppg","official","bilateral","concessional",0
"MN","Mongolia",2011,"ppg","official","multilateral","non-concessional",0
"MN","Mongolia",2012,"ppg","official","bilateral","concessional",0
"MN","Mongolia",2012,"ppg","official","bilateral","non-concessional",0
"MN","Mongolia",2012,"ppg","official","multilateral","concessional",602000
"MN","Mongolia",2012,"ppg","official","multilateral","non-concessional",0
"MN","Mongolia",2013,"ppg","official","bilateral","non-concessional",0
"MN","Mongolia",2013,"ppg","official","multilateral","concessional",0
"MN","Mongolia",2013,"ppg","official","multilateral","non-concessional",0
"MN","Mongolia",2013,"ppg","official","bilateral","concessional",252359572.2
"ME","Montenegro",2000,"ppg","official","multilateral","concessional",
"ME","Montenegro",2000,"ppg","official","bilateral","concessional",
"ME","Montenegro",2000,"ppg","official","bilateral","non-concessional",
"ME","Montenegro",2000,"ppg","official","multilateral","non-concessional",
"ME","Montenegro",2001,"ppg","official","multilateral","concessional",0
"ME","Montenegro",2001,"ppg","official","bilateral","concessional",0
"ME","Montenegro",2001,"ppg","official","bilateral","non-concessional",0
"ME","Montenegro",2001,"ppg","official","multilateral","non-concessional",0
"ME","Montenegro",2002,"ppg","official","multilateral","non-concessional",0
"ME","Montenegro",2002,"ppg","official","multilateral","concessional",0
"ME","Montenegro",2002,"ppg","official","bilateral","concessional",0
"ME","Montenegro",2002,"ppg","official","bilateral","non-concessional",0
"ME","Montenegro",2003,"ppg","official","bilateral","concessional",0
"ME","Montenegro",2003,"ppg","official","bilateral","non-concessional",0
"ME","Montenegro",2003,"ppg","official","multilateral","non-concessional",0
"ME","Montenegro",2003,"ppg","official","multilateral","concessional",0
"ME","Montenegro",2004,"ppg","official","bilateral","non-concessional",0
"ME","Montenegro",2004,"ppg","official","bilateral","concessional",0
"ME","Montenegro",2004,"ppg","official","multilateral","concessional",0
"ME","Montenegro",2004,"ppg","official","multilateral","non-concessional",0
