"di_id","entity_name","year","value"
"AE","UAE",2014,449840000
"AE","UAE",2015,3819460000
"AE","UAE",2016,834100000
"GB","United Kingdom",1968,-306180000
"GB","United Kingdom",1969,2126780000
"GB","United Kingdom",1970,3176470000
"GB","United Kingdom",1971,3.875e+09
"GB","United Kingdom",1972,3352700000
"GB","United Kingdom",1973,2313170000
"GB","United Kingdom",1974,2859980000
"GB","United Kingdom",1975,2985960000
"GB","United Kingdom",1976,4141070000
"GB","United Kingdom",1977,2498320000
"GB","United Kingdom",1978,3352660000
"GB","United Kingdom",1979,3652530000
"GB","United Kingdom",1980,3092630000
"GB","United Kingdom",1981,2750600000
"GB","United Kingdom",1982,3585200000
"GB","United Kingdom",1983,3588030000
"GB","United Kingdom",1984,2597010000
"GB","United Kingdom",1985,236330000
"GB","United Kingdom",1986,1025150000
"GB","United Kingdom",1987,1501560000
"GB","United Kingdom",1988,-1544970000
"GB","United Kingdom",1989,5899750000
"GB","United Kingdom",1990,364060000
"GB","United Kingdom",1991,230550000
"GB","United Kingdom",1992,-217140000
"GB","United Kingdom",1993,-614010000
"GB","United Kingdom",1994,113570000
"GB","United Kingdom",1996,380200000
"GB","United Kingdom",1997,-132420000
"GB","United Kingdom",1998,-125150000
"GB","United Kingdom",1999,-1060450000
"GB","United Kingdom",2000,-2159750000
"GB","United Kingdom",2001,-599100000
"GB","United Kingdom",2002,-1477930000
"GB","United Kingdom",2003,-674360000
"GB","United Kingdom",2004,-476650000
"GB","United Kingdom",2005,-662360000
"GB","United Kingdom",2006,-4285120000
"GB","United Kingdom",2007,136530000
"GB","United Kingdom",2008,3309040000
"GB","United Kingdom",2009,3199040000
"GB","United Kingdom",2010,908570000
"GB","United Kingdom",2011,1414540000
"GB","United Kingdom",2012,1370410000
"GB","United Kingdom",2013,-87170000
"GB","United Kingdom",2014,-216250000
"US","USA",1966,379580000
"US","USA",1967,1171270000
"US","USA",1968,1606880000
"US","USA",1969,956990000
"US","USA",1970,1079360000
"US","USA",1971,1712990000
"US","USA",1972,2414860000
"US","USA",1973,3158280000
"US","USA",1974,4900870000
"US","USA",1975,4445120000
"US","USA",1976,4201350000
"US","USA",1977,4495470000
"US","USA",1978,3070040000
"US","USA",1979,3306030000
"US","USA",1980,4951300000
"US","USA",1981,4229750000
"US","USA",1982,4010800000
"US","USA",1983,3652480000
"US","USA",1984,4023490000
"US","USA",1985,580040000
"US","USA",1986,-3691930000
"US","USA",1987,-2593520000
"US","USA",1988,6287820000
"US","USA",1989,2655990000
"US","USA",1990,-221910000
"US","USA",1991,-2210640000
"US","USA",1992,2068230000
"US","USA",1993,-641520000
"US","USA",1994,8073970000
"US","USA",1995,1023590000
"US","USA",1996,2998260000
"US","USA",1997,4260260000
"US","USA",1998,3052290000
"US","USA",1999,9495870000
"US","USA",2000,5253890000
"US","USA",2001,2508590000
"US","USA",2002,1300240000
"US","USA",2003,1364900000
"US","USA",2004,-1215300000
"US","USA",2005,-1389910000
"US","USA",2006,-6009150000
"US","USA",2007,-1987210000
"US","USA",2008,-35260000
"US","USA",2009,1669290000
"US","USA",2010,14017160000
"US","USA",2011,2692380000
"US","USA",2012,7000210000
"US","USA",2013,2307160000
"US","USA",2014,483430000
"US","USA",2015,10590440000
"US","USA",2016,-1431670000
