id-from,parent,id-to,rank,year,total-value,sector,sector-value
idb-special-fund,Inter-American Development Bank,NI,4,2014,174647492.79,water-and-sanitation,8920448.73
idb-special-fund,Inter-American Development Bank,NI,4,2014,174647492.79,other-social-services,17113990.91
idb-special-fund,Inter-American Development Bank,NI,4,2014,174647492.79,health,32869124.23
idb-special-fund,Inter-American Development Bank,NI,4,2014,174647492.79,infrastructure,44005834.44
idb-special-fund,Inter-American Development Bank,NI,4,2014,174647492.79,banking-and-business,49833621.57
idb-special-fund,Inter-American Development Bank,other,11,2014,796808212.40,environment,8846344.82
idb-special-fund,Inter-American Development Bank,other,11,2014,796808212.40,other,690666063.42
idb-special-fund,Inter-American Development Bank,other,11,2014,796808212.40,banking-and-business,26035120.17
idb-special-fund,Inter-American Development Bank,other,11,2014,796808212.40,industry-and-trade,17426753.01
idb-special-fund,Inter-American Development Bank,other,11,2014,796808212.40,infrastructure,17150025.05
idb-special-fund,Inter-American Development Bank,other,11,2014,796808212.40,governance-and-security,11487860.04
idb-special-fund,Inter-American Development Bank,other,11,2014,796808212.40,other-social-services,7290993.85
idb-special-fund,Inter-American Development Bank,other,11,2014,796808212.40,agriculture-and-food-security,5100836.00
idb-special-fund,Inter-American Development Bank,other,11,2014,796808212.40,education,4704290.10
idb-special-fund,Inter-American Development Bank,other,11,2014,796808212.40,water-and-sanitation,4437604.59
idb-special-fund,Inter-American Development Bank,other,11,2014,796808212.40,health,2853778.55
idb-special-fund,Inter-American Development Bank,other,11,2014,796808212.40,humanitarian,808542.79
idb-special-fund,Inter-American Development Bank,PY,5,2014,49464646.33,education,6243014.28
idb-special-fund,Inter-American Development Bank,PY,5,2014,49464646.33,other,881220.27
idb-special-fund,Inter-American Development Bank,PY,5,2014,49464646.33,governance-and-security,1780450.18
idb-special-fund,Inter-American Development Bank,PY,5,2014,49464646.33,water-and-sanitation,2029970.02
idb-special-fund,Inter-American Development Bank,PY,5,2014,49464646.33,industry-and-trade,3122367.95
idb-special-fund,Inter-American Development Bank,PY,5,2014,49464646.33,infrastructure,7463017.06
idb-special-fund,Inter-American Development Bank,PY,5,2014,49464646.33,banking-and-business,27087677.18
idb-special-fund,Inter-American Development Bank,PY,5,2014,49464646.33,environment,106225.28
idb-special-fund,Inter-American Development Bank,PY,5,2014,49464646.33,health,108875.06
idb-special-fund,Inter-American Development Bank,PY,5,2014,49464646.33,other-social-services,113851.71
idb-special-fund,Inter-American Development Bank,PY,5,2014,49464646.33,humanitarian,198114.95
idb-special-fund,Inter-American Development Bank,PY,5,2014,49464646.33,agriculture-and-food-security,329862.39
imf-concessional-trust-funds,International Monetary Fund,BD,2,2014,137630458.54,general-budget-support,137630458.54
imf-concessional-trust-funds,International Monetary Fund,CI,1,2014,171346651.99,general-budget-support,171346651.99
imf-concessional-trust-funds,International Monetary Fund,GN,3,2014,95586701.12,general-budget-support,95586701.12
imf-concessional-trust-funds,International Monetary Fund,LR,5,2014,59738097.37,general-budget-support,59738097.37
imf-concessional-trust-funds,International Monetary Fund,MG,8,2014,45990603.54,general-budget-support,45990603.54
imf-concessional-trust-funds,International Monetary Fund,MW,10,2014,19585545.29,general-budget-support,19585545.29
imf-concessional-trust-funds,International Monetary Fund,NE,7,2014,50943477.39,general-budget-support,50943477.39
imf-concessional-trust-funds,International Monetary Fund,other,11,2014,97580222.94,general-budget-support,97580222.94
imf-concessional-trust-funds,International Monetary Fund,SL,6,2014,52411212.02,general-budget-support,52411212.02
imf-concessional-trust-funds,International Monetary Fund,TD,9,2014,20037148.33,general-budget-support,20037148.33
imf-concessional-trust-funds,International Monetary Fund,YE,4,2014,73389307.33,general-budget-support,73389307.33
islamic-dev-bank,Islamic Development Bank,AF,5,2014,11778033.07,other,11778033.07
islamic-dev-bank,Islamic Development Bank,BD,1,2014,19586932.10,other,19586932.10
islamic-dev-bank,Islamic Development Bank,CI,7,2014,10844020.12,other,10844020.12
islamic-dev-bank,Islamic Development Bank,CM,2,2014,14359768.10,other,14359768.10
islamic-dev-bank,Islamic Development Bank,EG,9,2014,10655414.69,other,10655414.69
islamic-dev-bank,Islamic Development Bank,ML,4,2014,12528789.69,other,12528789.69
islamic-dev-bank,Islamic Development Bank,MR,10,2014,9726215.93,other,9726215.93
islamic-dev-bank,Islamic Development Bank,MZ,3,2014,12681833.49,other,12681833.49
islamic-dev-bank,Islamic Development Bank,other,11,2014,119229211.75,other,119229211.75
islamic-dev-bank,Islamic Development Bank,SN,8,2014,10688400.83,other,10688400.83
islamic-dev-bank,Islamic Development Bank,YE,6,2014,11506219.36,other,11506219.36
nordic-dev-fund,Nordic Development Fund,BD,2,2014,5425839.62,infrastructure,394284.42
nordic-dev-fund,Nordic Development Fund,BD,2,2014,5425839.62,other,5031555.20
nordic-dev-fund,Nordic Development Fund,BO,4,2014,5257128.89,infrastructure,5257128.89
nordic-dev-fund,Nordic Development Fund,GH,7,2014,1374184.76,other,1374184.76
nordic-dev-fund,Nordic Development Fund,KH,1,2014,5993751.00,infrastructure,5993751.00
nordic-dev-fund,Nordic Development Fund,MW,8,2014,913855.74,debt-relief,913855.74
nordic-dev-fund,Nordic Development Fund,MZ,3,2014,5359450.31,environment,102321.42
nordic-dev-fund,Nordic Development Fund,MZ,3,2014,5359450.31,agriculture-and-food-security,5257128.89
nordic-dev-fund,Nordic Development Fund,NI,5,2014,2904606.93,humanitarian,609960.28
nordic-dev-fund,Nordic Development Fund,NI,5,2014,2904606.93,infrastructure,2294646.64
nordic-dev-fund,Nordic Development Fund,NP,10,2014,679991.94,water-and-sanitation,679991.94
nordic-dev-fund,Nordic Development Fund,other,11,2014,18755142.50,water-and-sanitation,7885698.29
nordic-dev-fund,Nordic Development Fund,other,11,2014,18755142.50,other,8980528.08
nordic-dev-fund,Nordic Development Fund,other,11,2014,18755142.50,infrastructure,1523600.08
nordic-dev-fund,Nordic Development Fund,other,11,2014,18755142.50,environment,365316.05
nordic-dev-fund,Nordic Development Fund,UG,9,2014,736503.24,infrastructure,736503.24
nordic-dev-fund,Nordic Development Fund,ZM,6,2014,1732614.33,other,1732614.33
ofid,OPEC Fund for International Development,BI,1,2014,30658824.04,debt-relief,11114248.92
ofid,OPEC Fund for International Development,BI,1,2014,30658824.04,other,4337617.95
ofid,OPEC Fund for International Development,BI,1,2014,30658824.04,agriculture-and-food-security,2910447.35
ofid,OPEC Fund for International Development,BI,1,2014,30658824.04,infrastructure,12296509.81
ofid,OPEC Fund for International Development,CU,9,2014,11954286.04,water-and-sanitation,4914994.27
ofid,OPEC Fund for International Development,CU,9,2014,11954286.04,agriculture-and-food-security,1405278.90
ofid,OPEC Fund for International Development,CU,9,2014,11954286.04,infrastructure,5634012.87
ofid,OPEC Fund for International Development,DO,2,2014,29625119.65,infrastructure,29625119.65
ofid,OPEC Fund for International Development,EG,5,2014,22066347.68,infrastructure,10968040.08
ofid,OPEC Fund for International Development,EG,5,2014,22066347.68,agriculture-and-food-security,6094937.22
ofid,OPEC Fund for International Development,EG,5,2014,22066347.68,banking-and-business,4423540.41
ofid,OPEC Fund for International Development,EG,5,2014,22066347.68,health,518419.29
ofid,OPEC Fund for International Development,EG,5,2014,22066347.68,education,61410.68
ofid,OPEC Fund for International Development,LK,7,2014,16052878.30,infrastructure,12848448.17
ofid,OPEC Fund for International Development,LK,7,2014,16052878.30,agriculture-and-food-security,3204430.13
ofid,OPEC Fund for International Development,MW,8,2014,14537038.38,agriculture-and-food-security,2423153.91
ofid,OPEC Fund for International Development,MW,8,2014,14537038.38,infrastructure,2208711.31
ofid,OPEC Fund for International Development,MW,8,2014,14537038.38,water-and-sanitation,1980575.01
ofid,OPEC Fund for International Development,MW,8,2014,14537038.38,health,7924598.16
ofid,OPEC Fund for International Development,other,11,2014,247195552.51,other-social-services,3175908.52
ofid,OPEC Fund for International Development,other,11,2014,247195552.51,infrastructure,106780380.27
ofid,OPEC Fund for International Development,other,11,2014,247195552.51,agriculture-and-food-security,50418955.17
ofid,OPEC Fund for International Development,other,11,2014,247195552.51,water-and-sanitation,23743257.04
ofid,OPEC Fund for International Development,other,11,2014,247195552.51,other,22753538.13
ofid,OPEC Fund for International Development,other,11,2014,247195552.51,education,9227769.60
ofid,OPEC Fund for International Development,other,11,2014,247195552.51,health,20422163.94
ofid,OPEC Fund for International Development,other,11,2014,247195552.51,industry-and-trade,5706490.26
ofid,OPEC Fund for International Development,other,11,2014,247195552.51,environment,21605.43
ofid,OPEC Fund for International Development,other,11,2014,247195552.51,governance-and-security,544816.12
ofid,OPEC Fund for International Development,other,11,2014,247195552.51,humanitarian,1584919.63
ofid,OPEC Fund for International Development,other,11,2014,247195552.51,banking-and-business,2815748.41
ofid,OPEC Fund for International Development,PK,6,2014,20721427.48,infrastructure,20671898.74
ofid,OPEC Fund for International Development,PK,6,2014,20721427.48,health,49528.74
ofid,OPEC Fund for International Development,TN,4,2014,23416692.28,infrastructure,23416692.28
ofid,OPEC Fund for International Development,UG,10,2014,11571597.29,education,11571597.29
ofid,OPEC Fund for International Development,VN,3,2014,28122863.48,infrastructure,14532029.05
ofid,OPEC Fund for International Development,VN,3,2014,28122863.48,health,8540686.14
ofid,OPEC Fund for International Development,VN,3,2014,28122863.48,other,5050148.29
osce,Organization for Security and Co-operation in Europe,AL,8,2014,3303342.99,environment,306174.77
osce,Organization for Security and Co-operation in Europe,AL,8,2014,3303342.99,other,1687552.09
osce,Organization for Security and Co-operation in Europe,AL,8,2014,3303342.99,governance-and-security,1309616.12
osce,Organization for Security and Co-operation in Europe,AM,7,2014,3342811.45,other,1011812.69
osce,Organization for Security and Co-operation in Europe,AM,7,2014,3342811.45,governance-and-security,1764095.79
osce,Organization for Security and Co-operation in Europe,AM,7,2014,3342811.45,environment,566902.97
osce,Organization for Security and Co-operation in Europe,BA,2,2014,13958481.30,governance-and-security,608762.68
osce,Organization for Security and Co-operation in Europe,BA,2,2014,13958481.30,other,13349718.63
osce,Organization for Security and Co-operation in Europe,KG,3,2014,7637635.58,governance-and-security,2421895.88
osce,Organization for Security and Co-operation in Europe,KG,3,2014,7637635.58,environment,1399315.64
osce,Organization for Security and Co-operation in Europe,KG,3,2014,7637635.58,other,3816424.07
osce,Organization for Security and Co-operation in Europe,ME,10,2014,2486477.39,governance-and-security,1349084.58
osce,Organization for Security and Co-operation in Europe,ME,10,2014,2486477.39,other,1137392.81
osce,Organization for Security and Co-operation in Europe,MK,6,2014,7290808.61,governance-and-security,2058315.31
osce,Organization for Security and Co-operation in Europe,MK,6,2014,7290808.61,other,5232493.30
osce,Organization for Security and Co-operation in Europe,other,11,2014,51196000.65,other,12888071.16
osce,Organization for Security and Co-operation in Europe,other,11,2014,51196000.65,governance-and-security,33965890.60
osce,Organization for Security and Co-operation in Europe,other,11,2014,51196000.65,other-social-services,2984581.97
osce,Organization for Security and Co-operation in Europe,other,11,2014,51196000.65,environment,1357456.92
osce,Organization for Security and Co-operation in Europe,RS,5,2014,7485745.80,other,3047403.23
osce,Organization for Security and Co-operation in Europe,RS,5,2014,7485745.80,governance-and-security,4438342.57
osce,Organization for Security and Co-operation in Europe,TJ,4,2014,7626863.08,other,4788767.31
osce,Organization for Security and Co-operation in Europe,TJ,4,2014,7626863.08,governance-and-security,1704293.80
osce,Organization for Security and Co-operation in Europe,TJ,4,2014,7626863.08,environment,1133801.98
osce,Organization for Security and Co-operation in Europe,UA,9,2014,3156236.69,other,1087161.75
osce,Organization for Security and Co-operation in Europe,UA,9,2014,3156236.69,governance-and-security,1321576.32
osce,Organization for Security and Co-operation in Europe,UA,9,2014,3156236.69,environment,747498.62
osce,Organization for Security and Co-operation in Europe,XK,1,2014,21794655.81,governance-and-security,12165684.60
osce,Organization for Security and Co-operation in Europe,XK,1,2014,21794655.81,other,9628971.20
unaids,The Joint United Nations Programme on HIV/AIDS,CD,3,2014,1865157.20,governance-and-security,898247.85
unaids,The Joint United Nations Programme on HIV/AIDS,CD,3,2014,1865157.20,other-social-services,323903.09
unaids,The Joint United Nations Programme on HIV/AIDS,CD,3,2014,1865157.20,health,643006.25
unaids,The Joint United Nations Programme on HIV/AIDS,ET,10,2014,1249665.54,governance-and-security,777448.05
unaids,The Joint United Nations Programme on HIV/AIDS,ET,10,2014,1249665.54,other-social-services,32551.77
unaids,The Joint United Nations Programme on HIV/AIDS,ET,10,2014,1249665.54,health,439665.72
unaids,The Joint United Nations Programme on HIV/AIDS,IN,7,2014,1351131.80,governance-and-security,537090.43
unaids,The Joint United Nations Programme on HIV/AIDS,IN,7,2014,1351131.80,other-social-services,277533.79
unaids,The Joint United Nations Programme on HIV/AIDS,IN,7,2014,1351131.80,health,536507.58
unaids,The Joint United Nations Programme on HIV/AIDS,KE,4,2014,1655804.87,governance-and-security,1266377.04
unaids,The Joint United Nations Programme on HIV/AIDS,KE,4,2014,1655804.87,health,351916.55
unaids,The Joint United Nations Programme on HIV/AIDS,KE,4,2014,1655804.87,other-social-services,37511.28
unaids,The Joint United Nations Programme on HIV/AIDS,NG,1,2014,2196841.85,governance-and-security,1190299.11
unaids,The Joint United Nations Programme on HIV/AIDS,NG,1,2014,2196841.85,other-social-services,61173.84
unaids,The Joint United Nations Programme on HIV/AIDS,NG,1,2014,2196841.85,health,945368.90
unaids,The Joint United Nations Programme on HIV/AIDS,other,11,2014,220647340.76,other-social-services,18125332.79
unaids,The Joint United Nations Programme on HIV/AIDS,other,11,2014,220647340.76,governance-and-security,102233735.98
unaids,The Joint United Nations Programme on HIV/AIDS,other,11,2014,220647340.76,health,100288272.00
unaids,The Joint United Nations Programme on HIV/AIDS,SS,6,2014,1370181.84,governance-and-security,808256.21
unaids,The Joint United Nations Programme on HIV/AIDS,SS,6,2014,1370181.84,health,479170.73
unaids,The Joint United Nations Programme on HIV/AIDS,SS,6,2014,1370181.84,other-social-services,82754.89
unaids,The Joint United Nations Programme on HIV/AIDS,TZ,8,2014,1351057.41,governance-and-security,715901.46
unaids,The Joint United Nations Programme on HIV/AIDS,TZ,8,2014,1351057.41,health,491658.41
unaids,The Joint United Nations Programme on HIV/AIDS,TZ,8,2014,1351057.41,other-social-services,143497.53
unaids,The Joint United Nations Programme on HIV/AIDS,ZA,2,2014,1996599.44,health,582586.84
unaids,The Joint United Nations Programme on HIV/AIDS,ZA,2,2014,1996599.44,governance-and-security,1371129.23
unaids,The Joint United Nations Programme on HIV/AIDS,ZA,2,2014,1996599.44,other-social-services,42883.37
unaids,The Joint United Nations Programme on HIV/AIDS,ZM,9,2014,1276295.27,health,463440.70
unaids,The Joint United Nations Programme on HIV/AIDS,ZM,9,2014,1276295.27,governance-and-security,756448.06
unaids,The Joint United Nations Programme on HIV/AIDS,ZM,9,2014,1276295.27,other-social-services,56406.50
unaids,The Joint United Nations Programme on HIV/AIDS,ZW,5,2014,1462402.27,health,473947.43
unaids,The Joint United Nations Programme on HIV/AIDS,ZW,5,2014,1462402.27,governance-and-security,941666.23
unaids,The Joint United Nations Programme on HIV/AIDS,ZW,5,2014,1462402.27,other-social-services,46788.61
undp,United Nations Development Programme,AF,6,2014,11047395.10,environment,2284.05
undp,United Nations Development Programme,AF,6,2014,11047395.10,humanitarian,1190572.31
undp,United Nations Development Programme,AF,6,2014,11047395.10,other,1504740.29
undp,United Nations Development Programme,AF,6,2014,11047395.10,banking-and-business,1525993.31
undp,United Nations Development Programme,AF,6,2014,11047395.10,other-social-services,2141323.50
undp,United Nations Development Programme,AF,6,2014,11047395.10,governance-and-security,4682481.64
undp,United Nations Development Programme,BD,3,2014,12507697.73,industry-and-trade,43285.24
undp,United Nations Development Programme,BD,3,2014,12507697.73,other-social-services,288882.61
undp,United Nations Development Programme,BD,3,2014,12507697.73,environment,514357.40
undp,United Nations Development Programme,BD,3,2014,12507697.73,humanitarian,1183932.42
undp,United Nations Development Programme,BD,3,2014,12507697.73,other,1406172.20
undp,United Nations Development Programme,BD,3,2014,12507697.73,governance-and-security,9071067.86
undp,United Nations Development Programme,CD,1,2014,17027457.44,governance-and-security,12102587.31
undp,United Nations Development Programme,CD,1,2014,17027457.44,other,2200569.31
undp,United Nations Development Programme,CD,1,2014,17027457.44,infrastructure,1211490.77
undp,United Nations Development Programme,CD,1,2014,17027457.44,humanitarian,669970.99
undp,United Nations Development Programme,CD,1,2014,17027457.44,other-social-services,413230.25
undp,United Nations Development Programme,CD,1,2014,17027457.44,environment,339887.01
undp,United Nations Development Programme,CD,1,2014,17027457.44,banking-and-business,89721.81
undp,United Nations Development Programme,ET,2,2014,15054283.52,industry-and-trade,742132.67
undp,United Nations Development Programme,ET,2,2014,15054283.52,humanitarian,1326352.18
undp,United Nations Development Programme,ET,2,2014,15054283.52,environment,1542143.15
undp,United Nations Development Programme,ET,2,2014,15054283.52,infrastructure,114813.56
undp,United Nations Development Programme,ET,2,2014,15054283.52,banking-and-business,1903007.06
undp,United Nations Development Programme,ET,2,2014,15054283.52,other,3420920.25
undp,United Nations Development Programme,ET,2,2014,15054283.52,governance-and-security,6004914.66
undp,United Nations Development Programme,IN,4,2014,11418393.63,environment,410254.32
undp,United Nations Development Programme,IN,4,2014,11418393.63,other-social-services,355.42
undp,United Nations Development Programme,IN,4,2014,11418393.63,governance-and-security,8495522.68
undp,United Nations Development Programme,IN,4,2014,11418393.63,humanitarian,1044913.24
undp,United Nations Development Programme,IN,4,2014,11418393.63,health,919283.70
undp,United Nations Development Programme,IN,4,2014,11418393.63,infrastructure,451665.97
undp,United Nations Development Programme,IN,4,2014,11418393.63,other,96398.30
undp,United Nations Development Programme,MG,9,2014,9303647.69,other,1443333.15
undp,United Nations Development Programme,MG,9,2014,9303647.69,education,81821.48
undp,United Nations Development Programme,MG,9,2014,9303647.69,water-and-sanitation,93020.02
undp,United Nations Development Programme,MG,9,2014,9303647.69,agriculture-and-food-security,107485.29
undp,United Nations Development Programme,MG,9,2014,9303647.69,health,135365.51
undp,United Nations Development Programme,MG,9,2014,9303647.69,humanitarian,209365.05
undp,United Nations Development Programme,MG,9,2014,9303647.69,other-social-services,267161.98
undp,United Nations Development Programme,MG,9,2014,9303647.69,infrastructure,337589.86
undp,United Nations Development Programme,MG,9,2014,9303647.69,governance-and-security,5292159.37
undp,United Nations Development Programme,MG,9,2014,9303647.69,banking-and-business,640490.49
undp,United Nations Development Programme,MG,9,2014,9303647.69,environment,695855.49
undp,United Nations Development Programme,MW,10,2014,9284112.11,infrastructure,105708.00
undp,United Nations Development Programme,MW,10,2014,9284112.11,governance-and-security,5659344.65
undp,United Nations Development Programme,MW,10,2014,9284112.11,environment,1851287.53
undp,United Nations Development Programme,MW,10,2014,9284112.11,humanitarian,850783.37
undp,United Nations Development Programme,MW,10,2014,9284112.11,education,404946.97
undp,United Nations Development Programme,MW,10,2014,9284112.11,other-social-services,200076.29
undp,United Nations Development Programme,MW,10,2014,9284112.11,other,152495.75
undp,United Nations Development Programme,MW,10,2014,9284112.11,health,59469.55
undp,United Nations Development Programme,NG,5,2014,11233600.59,health,771.72
undp,United Nations Development Programme,NG,5,2014,11233600.59,other,392350.32
undp,United Nations Development Programme,NG,5,2014,11233600.59,infrastructure,441001.11
undp,United Nations Development Programme,NG,5,2014,11233600.59,other-social-services,843244.11
undp,United Nations Development Programme,NG,5,2014,11233600.59,humanitarian,971161.49
undp,United Nations Development Programme,NG,5,2014,11233600.59,environment,1513278.29
undp,United Nations Development Programme,NG,5,2014,11233600.59,governance-and-security,6977261.41
undp,United Nations Development Programme,NG,5,2014,11233600.59,banking-and-business,94532.14
undp,United Nations Development Programme,other,11,2014,340606261.28,water-and-sanitation,2146142.73
undp,United Nations Development Programme,other,11,2014,340606261.28,agriculture-and-food-security,3220310.04
undp,United Nations Development Programme,other,11,2014,340606261.28,industry-and-trade,2083111.68
undp,United Nations Development Programme,other,11,2014,340606261.28,banking-and-business,6507059.31
undp,United Nations Development Programme,other,11,2014,340606261.28,education,1257131.71
undp,United Nations Development Programme,other,11,2014,340606261.28,health,7594479.46
undp,United Nations Development Programme,other,11,2014,340606261.28,governance-and-security,170812826.33
undp,United Nations Development Programme,other,11,2014,340606261.28,other,55996257.75
undp,United Nations Development Programme,other,11,2014,340606261.28,humanitarian,43815948.51
undp,United Nations Development Programme,other,11,2014,340606261.28,environment,28837735.37
undp,United Nations Development Programme,other,11,2014,340606261.28,infrastructure,10260986.03
undp,United Nations Development Programme,other,11,2014,340606261.28,other-social-services,8074272.35
undp,United Nations Development Programme,UG,7,2014,10704091.13,governance-and-security,4602761.67
undp,United Nations Development Programme,UG,7,2014,10704091.13,agriculture-and-food-security,1036002.53
undp,United Nations Development Programme,UG,7,2014,10704091.13,environment,1198269.57
undp,United Nations Development Programme,UG,7,2014,10704091.13,banking-and-business,1205945.54
undp,United Nations Development Programme,UG,7,2014,10704091.13,other,510063.79
undp,United Nations Development Programme,UG,7,2014,10704091.13,health,595491.95
undp,United Nations Development Programme,UG,7,2014,10704091.13,humanitarian,659050.27
undp,United Nations Development Programme,UG,7,2014,10704091.13,industry-and-trade,896505.83
undp,United Nations Development Programme,VN,8,2014,10417696.05,other-social-services,767702.76
undp,United Nations Development Programme,VN,8,2014,10417696.05,health,104933.57
undp,United Nations Development Programme,VN,8,2014,10417696.05,humanitarian,442801.78
undp,United Nations Development Programme,VN,8,2014,10417696.05,environment,1996579.24
undp,United Nations Development Programme,VN,8,2014,10417696.05,governance-and-security,7105678.71
unece,United Nations Economic Commission for Europe,BY,3,2014,31451.74,banking-and-business,31451.74
unece,United Nations Economic Commission for Europe,KZ,4,2014,10609.06,banking-and-business,10609.06
unece,United Nations Economic Commission for Europe,other,11,2014,13752916.24,health,289115.10
unece,United Nations Economic Commission for Europe,other,11,2014,13752916.24,banking-and-business,251075.04
unece,United Nations Economic Commission for Europe,other,11,2014,13752916.24,other,77311.39
unece,United Nations Economic Commission for Europe,other,11,2014,13752916.24,environment,5365424.47
unece,United Nations Economic Commission for Europe,other,11,2014,13752916.24,water-and-sanitation,2795738.80
unece,United Nations Economic Commission for Europe,other,11,2014,13752916.24,infrastructure,1892060.22
unece,United Nations Economic Commission for Europe,other,11,2014,13752916.24,industry-and-trade,1260360.78
unece,United Nations Economic Commission for Europe,other,11,2014,13752916.24,governance-and-security,991517.80
unece,United Nations Economic Commission for Europe,other,11,2014,13752916.24,agriculture-and-food-security,476944.91
unece,United Nations Economic Commission for Europe,other,11,2014,13752916.24,other-social-services,353367.74
unece,United Nations Economic Commission for Europe,RS,2,2014,31758.82,infrastructure,31758.82
unece,United Nations Economic Commission for Europe,TJ,1,2014,49251.38,water-and-sanitation,49251.38
unfpa,United Nations Population Fund,AF,8,2014,6031137.24,health,6031137.24
unfpa,United Nations Population Fund,BD,4,2014,7400094.84,health,7400094.84
unfpa,United Nations Population Fund,CD,3,2014,7531350.83,health,7531350.83
unfpa,United Nations Population Fund,ET,5,2014,6468841.02,health,6468841.02
unfpa,United Nations Population Fund,IN,1,2014,10556237.35,health,10556237.35
unfpa,United Nations Population Fund,KE,9,2014,5900170.50,health,5900170.50
unfpa,United Nations Population Fund,MM,7,2014,6083677.02,health,6083677.02
unfpa,United Nations Population Fund,NG,2,2014,7969779.23,health,7969779.23
unfpa,United Nations Population Fund,other,11,2014,266853845.47,health,266853845.47
unfpa,United Nations Population Fund,PK,10,2014,5712089.55,health,5712089.55
unfpa,United Nations Population Fund,UG,6,2014,6294766.38,health,6294766.38
unhcr,United Nations High Commissioner for Refugees,DZ,5,2014,2124485.71,humanitarian,2124485.71
unhcr,United Nations High Commissioner for Refugees,LY,1,2014,3705542.10,humanitarian,3705542.10
unhcr,United Nations High Commissioner for Refugees,MA,4,2014,2248406.61,humanitarian,2248406.61
unhcr,United Nations High Commissioner for Refugees,MR,7,2014,59038.26,humanitarian,59038.26
unhcr,United Nations High Commissioner for Refugees,other,11,2014,461155150.15,humanitarian,325401830.80
unhcr,United Nations High Commissioner for Refugees,other,11,2014,461155150.15,other,135753319.35
unhcr,United Nations High Commissioner for Refugees,SY,6,2014,437041.59,humanitarian,437041.59
unhcr,United Nations High Commissioner for Refugees,TN,3,2014,2701990.80,humanitarian,2701990.80
unhcr,United Nations High Commissioner for Refugees,YE,2,2014,3125560.57,humanitarian,3125560.57
unicef,United Nations Children's Fund,AF,3,2014,47008452.79,water-and-sanitation,2962508.99
unicef,United Nations Children's Fund,AF,3,2014,47008452.79,governance-and-security,1218006.77
unicef,United Nations Children's Fund,AF,3,2014,47008452.79,other,17728017.51
unicef,United Nations Children's Fund,AF,3,2014,47008452.79,health,13357013.22
unicef,United Nations Children's Fund,AF,3,2014,47008452.79,education,7266298.82
unicef,United Nations Children's Fund,AF,3,2014,47008452.79,humanitarian,3837137.98
unicef,United Nations Children's Fund,AF,3,2014,47008452.79,other-social-services,639469.51
unicef,United Nations Children's Fund,BD,6,2014,23848323.34,governance-and-security,5975799.80
unicef,United Nations Children's Fund,BD,6,2014,23848323.34,humanitarian,329317.57
unicef,United Nations Children's Fund,BD,6,2014,23848323.34,water-and-sanitation,1829651.03
unicef,United Nations Children's Fund,BD,6,2014,23848323.34,education,1914489.80
unicef,United Nations Children's Fund,BD,6,2014,23848323.34,other-social-services,2465929.90
unicef,United Nations Children's Fund,BD,6,2014,23848323.34,infrastructure,3136696.61
unicef,United Nations Children's Fund,BD,6,2014,23848323.34,other,3234979.46
unicef,United Nations Children's Fund,BD,6,2014,23848323.34,health,4961459.16
unicef,United Nations Children's Fund,CD,1,2014,61614856.18,health,21765399.18
unicef,United Nations Children's Fund,CD,1,2014,61614856.18,infrastructure,426039.27
unicef,United Nations Children's Fund,CD,1,2014,61614856.18,other-social-services,1880362.52
unicef,United Nations Children's Fund,CD,1,2014,61614856.18,governance-and-security,4326214.46
unicef,United Nations Children's Fund,CD,1,2014,61614856.18,water-and-sanitation,5951155.29
unicef,United Nations Children's Fund,CD,1,2014,61614856.18,humanitarian,6112524.87
unicef,United Nations Children's Fund,CD,1,2014,61614856.18,education,8317822.66
unicef,United Nations Children's Fund,CD,1,2014,61614856.18,other,12835337.91
unicef,United Nations Children's Fund,CF,8,2014,21814983.39,humanitarian,8526149.45
unicef,United Nations Children's Fund,CF,8,2014,21814983.39,other,6017273.19
unicef,United Nations Children's Fund,CF,8,2014,21814983.39,governance-and-security,3400635.26
unicef,United Nations Children's Fund,CF,8,2014,21814983.39,infrastructure,1640566.16
unicef,United Nations Children's Fund,CF,8,2014,21814983.39,health,1611170.85
unicef,United Nations Children's Fund,CF,8,2014,21814983.39,other-social-services,545487.73
unicef,United Nations Children's Fund,CF,8,2014,21814983.39,education,49357.37
unicef,United Nations Children's Fund,CF,8,2014,21814983.39,water-and-sanitation,24343.37
unicef,United Nations Children's Fund,ET,5,2014,40263300.31,health,13306888.15
unicef,United Nations Children's Fund,ET,5,2014,40263300.31,infrastructure,947518.45
unicef,United Nations Children's Fund,ET,5,2014,40263300.31,governance-and-security,3892923.19
unicef,United Nations Children's Fund,ET,5,2014,40263300.31,other-social-services,4429523.48
unicef,United Nations Children's Fund,ET,5,2014,40263300.31,education,4775909.65
unicef,United Nations Children's Fund,ET,5,2014,40263300.31,water-and-sanitation,5088853.02
unicef,United Nations Children's Fund,ET,5,2014,40263300.31,other,7203519.16
unicef,United Nations Children's Fund,ET,5,2014,40263300.31,humanitarian,618165.21
unicef,United Nations Children's Fund,IN,4,2014,46598632.20,infrastructure,1427729.28
unicef,United Nations Children's Fund,IN,4,2014,46598632.20,humanitarian,2530053.77
unicef,United Nations Children's Fund,IN,4,2014,46598632.20,water-and-sanitation,2583313.01
unicef,United Nations Children's Fund,IN,4,2014,46598632.20,other-social-services,3367474.78
unicef,United Nations Children's Fund,IN,4,2014,46598632.20,education,4176769.41
unicef,United Nations Children's Fund,IN,4,2014,46598632.20,governance-and-security,5118894.18
unicef,United Nations Children's Fund,IN,4,2014,46598632.20,health,11854096.34
