id-from,parent,id-to,region,year,value-1,value-2,value-3
iaea,International Atomic Energy Agency,AR,south-america,2014,307078.18,,0.97
iaea,International Atomic Energy Agency,AZ,south-central-asia,2014,515098.88,7407.71,0.13
iaea,International Atomic Energy Agency,BA,europe,2014,396229.91,4449.80,0.02
iaea,International Atomic Energy Agency,BD,south-central-asia,2014,544816.12,327.29,1.85
iaea,International Atomic Energy Agency,BF,south-of-sahara,2014,277360.94,441.73,11.07
iaea,International Atomic Energy Agency,BI,south-of-sahara,2014,148586.22,201.19,30.6
iaea,International Atomic Energy Agency,BJ,south-of-sahara,2014,277360.94,389.54,17.24
iaea,International Atomic Energy Agency,BO,south-america,2014,69340.23,2042.52,3.24
iaea,International Atomic Energy Agency,BR,south-america,2014,564627.62,4975.42,1.72
iaea,International Atomic Energy Agency,BW,south-of-sahara,2014,188209.21,4621.15,3.83
iaea,International Atomic Energy Agency,BY,europe,2014,435852.90,5112.34,0
iaea,International Atomic Energy Agency,BZ,north-central-america,2014,69340.23,2139.17,5.58
iaea,International Atomic Energy Agency,CD,south-of-sahara,2014,416041.40,108.16,38.05
iaea,International Atomic Energy Agency,CF,south-of-sahara,2014,69340.23,42.11,47.3
iaea,International Atomic Energy Agency,CI,south-of-sahara,2014,376418.41,593.45,8.88
iaea,International Atomic Energy Agency,CL,south-america,2014,544816.12,4463.21,0.45
iaea,International Atomic Energy Agency,CM,south-of-sahara,2014,267455.19,528.50,7.65
iaea,International Atomic Energy Agency,CN,far-east-asia,2014,525004.63,2761.38,0.35
iaea,International Atomic Energy Agency,CO,south-america,2014,544816.12,3442.74,2.31
iaea,International Atomic Energy Agency,CR,north-central-america,2014,802365.56,1864.08,0.69
iaea,International Atomic Energy Agency,CU,north-central-america,2014,1040103.51,,
iaea,International Atomic Energy Agency,DO,north-central-america,2014,168397.71,1566.26,0.56
iaea,International Atomic Energy Agency,DZ,north-of-sahara,2014,633967.85,4882.45,
iaea,International Atomic Energy Agency,EC,south-america,2014,307078.18,,1.43
iaea,International Atomic Energy Agency,EG,north-of-sahara,2014,624062.11,2359.05,
iaea,International Atomic Energy Agency,ER,south-of-sahara,2014,188209.21,,
iaea,International Atomic Energy Agency,ET,south-of-sahara,2014,851894.30,197.43,5.58
iaea,International Atomic Energy Agency,GA,south-of-sahara,2014,178303.46,6935.54,1.48
iaea,International Atomic Energy Agency,GE,south-central-asia,2014,633967.85,2031.02,2.89
iaea,International Atomic Energy Agency,GH,south-of-sahara,2014,594344.86,563.93,3.74
iaea,International Atomic Energy Agency,GT,north-central-america,2014,316983.93,762.55,2.72
iaea,International Atomic Energy Agency,HN,north-central-america,2014,89151.73,833.08,6.01
iaea,International Atomic Energy Agency,HT,north-central-america,2014,59434.49,314.84,28.21
iaea,International Atomic Energy Agency,ID,far-east-asia,2014,277360.94,1602.39,1.25
iaea,International Atomic Energy Agency,IQ,middle-east,2014,703308.09,7870.60,
iaea,International Atomic Energy Agency,IR,middle-east,2014,346701.17,1358.36,0.03
iaea,International Atomic Energy Agency,JM,north-central-america,2014,138680.47,1953.97,0.41
iaea,International Atomic Energy Agency,JO,middle-east,2014,653779.35,3067.95,
iaea,International Atomic Energy Agency,KE,south-of-sahara,2014,376418.41,522.41,8.26
iaea,International Atomic Energy Agency,KG,south-central-asia,2014,247643.69,924.82,0.23
iaea,International Atomic Energy Agency,KH,far-east-asia,2014,445758.65,574.33,0.22
iaea,International Atomic Energy Agency,KZ,south-central-asia,2014,515098.88,5875.46,0.01
iaea,International Atomic Energy Agency,LA,far-east-asia,2014,178303.46,924.30,3.22
iaea,International Atomic Energy Agency,LB,middle-east,2014,336795.42,3620.12,
iaea,International Atomic Energy Agency,LK,south-central-asia,2014,614156.36,1220.64,0.27
iaea,International Atomic Energy Agency,LS,south-of-sahara,2014,247643.69,1373.95,29.16
iaea,International Atomic Energy Agency,LY,north-of-sahara,2014,138680.47,17299.26,
iaea,International Atomic Energy Agency,MA,north-of-sahara,2014,316983.93,2083.56,0.24
iaea,International Atomic Energy Agency,MD,europe,2014,227832.20,1718.87,0
iaea,International Atomic Energy Agency,ME,europe,2014,198114.95,6361.95,0
iaea,International Atomic Energy Agency,MG,south-of-sahara,2014,366512.66,159.49,39.45
iaea,International Atomic Energy Agency,MK,europe,2014,1050009.26,3694.45,0.39
iaea,International Atomic Energy Agency,ML,south-of-sahara,2014,287266.68,350.28,16.67
iaea,International Atomic Energy Agency,MM,south-central-asia,2014,465570.14,832.08,
iaea,International Atomic Energy Agency,MN,far-east-asia,2014,1099537.99,3062.96,0.03
iaea,International Atomic Energy Agency,MR,south-of-sahara,2014,416041.40,901.83,1.4
iaea,International Atomic Energy Agency,MU,south-of-sahara,2014,435852.90,3890.83,0.09
iaea,International Atomic Energy Agency,MW,south-of-sahara,2014,267455.19,160.39,32.64
iaea,International Atomic Energy Agency,MX,north-central-america,2014,762742.57,3841.95,0.81
iaea,International Atomic Energy Agency,MY,far-east-asia,2014,435852.90,5036.36,0.01
iaea,International Atomic Energy Agency,MZ,south-of-sahara,2014,148586.22,342.64,25.25
iaea,International Atomic Energy Agency,NA,south-of-sahara,2014,396229.91,2211.27,5.14
iaea,International Atomic Energy Agency,NE,south-of-sahara,2014,604250.61,271.35,13.69
iaea,International Atomic Energy Agency,NG,south-of-sahara,2014,633967.85,537.24,19.6
iaea,International Atomic Energy Agency,NI,north-central-america,2014,505193.13,764.14,1.57
iaea,International Atomic Energy Agency,NP,south-central-asia,2014,663685.10,453.94,1.62
iaea,International Atomic Energy Agency,PA,north-central-america,2014,316983.93,3285.76,1.21
iaea,International Atomic Energy Agency,PE,south-america,2014,713213.83,2540.46,0.79
iaea,International Atomic Energy Agency,PH,far-east-asia,2014,525004.63,1258.07,2.36
iaea,International Atomic Energy Agency,PK,south-central-asia,2014,1456144.91,644.36,1.02
iaea,International Atomic Energy Agency,PS,middle-east,2014,158491.96,,0.02
iaea,International Atomic Energy Agency,PW,oceania,2014,39622.99,5143.72,
iaea,International Atomic Energy Agency,PY,south-america,2014,128774.72,1463.83,0.85
iaea,International Atomic Energy Agency,RS,europe,2014,9905.75,4965.47,0.04
iaea,International Atomic Energy Agency,SC,south-of-sahara,2014,247643.69,8471.93,0.43
iaea,International Atomic Energy Agency,SD,south-of-sahara,2014,425947.15,282.48,2.43
iaea,International Atomic Energy Agency,SL,south-of-sahara,2014,386324.16,241.24,8.06
iaea,International Atomic Energy Agency,SN,south-of-sahara,2014,683496.59,557.91,12.48
iaea,International Atomic Energy Agency,SV,north-central-america,2014,188209.21,1468.02,0.64
iaea,International Atomic Energy Agency,SY,middle-east,2014,237737.94,,
iaea,International Atomic Energy Agency,TD,south-of-sahara,2014,49528.74,473.67,13.65
iaea,International Atomic Energy Agency,TG,south-of-sahara,2014,29717.24,334.14,21.5
iaea,International Atomic Energy Agency,TH,far-east-asia,2014,307078.18,3128.24,0
iaea,International Atomic Energy Agency,TJ,south-central-asia,2014,257549.44,601.13,4.06
iaea,International Atomic Energy Agency,TN,north-of-sahara,2014,386324.16,2460.67,0.17
iaea,International Atomic Energy Agency,TZ,south-of-sahara,2014,624062.11,356.50,13
iaea,International Atomic Energy Agency,UA,europe,2014,217926.45,2955.98,0
iaea,International Atomic Energy Agency,UG,south-of-sahara,2014,435852.90,232.23,10.3
iaea,International Atomic Energy Agency,UY,south-america,2014,69340.23,5888.98,0.09
iaea,International Atomic Energy Agency,UZ,south-central-asia,2014,733025.33,1352.40,6.36
iaea,International Atomic Energy Agency,VE,south-america,2014,297172.43,,6.35
iaea,International Atomic Energy Agency,VN,far-east-asia,2014,406135.66,1074.58,0.62
iaea,International Atomic Energy Agency,YE,middle-east,2014,643873.60,811.58,
iaea,International Atomic Energy Agency,ZA,south-of-sahara,2014,950951.78,2780.81,4.75
iaea,International Atomic Energy Agency,ZM,south-of-sahara,2014,406135.66,681.73,28.32
iaea,International Atomic Energy Agency,ZW,south-of-sahara,2014,970763.27,554.67,3.93
ida,World Bank Group,AF,south-central-asia,2014,172617559.42,433.28,
ida,World Bank Group,AL,europe,2014,18999224.09,2947.39,0.2
ida,World Bank Group,AM,south-central-asia,2014,16938828.57,1647.92,0.41
ida,World Bank Group,AO,south-of-sahara,2014,62218001.30,2683.79,8.56
ida,World Bank Group,AZ,south-central-asia,2014,53936796.23,7407.71,0.13
ida,World Bank Group,BA,europe,2014,20772352.93,4449.80,0.02
ida,World Bank Group,BD,south-central-asia,2014,802761793.61,327.29,1.85
ida,World Bank Group,BF,south-of-sahara,2014,242571949.68,441.73,11.07
ida,World Bank Group,BI,south-of-sahara,2014,62752911.68,201.19,30.6
ida,World Bank Group,BJ,south-of-sahara,2014,127605841.87,389.54,17.24
ida,World Bank Group,BO,south-america,2014,39504121.83,2042.52,3.24
ida,World Bank Group,BT,south-central-asia,2014,6943929.14,1734.16,0.23
ida,World Bank Group,CD,south-of-sahara,2014,492018488.26,108.16,38.05
ida,World Bank Group,CF,south-of-sahara,2014,70746850.07,42.11,47.3
ida,World Bank Group,CG,south-of-sahara,2014,13352947.90,3606.24,14.41
ida,World Bank Group,CI,south-of-sahara,2014,192845096.22,593.45,8.88
ida,World Bank Group,CM,south-of-sahara,2014,128745002.86,528.50,7.65
ida,World Bank Group,CV,south-of-sahara,2014,26408723.37,1652.21,1.54
ida,World Bank Group,DJ,south-of-sahara,2014,12946812.24,1007.06,7.51
ida,World Bank Group,DM,north-central-america,2014,703308.09,3029.52,
ida,World Bank Group,ET,south-of-sahara,2014,884870536.29,197.43,5.58
ida,World Bank Group,GD,north-central-america,2014,16800148.10,2880.58,
ida,World Bank Group,GE,south-central-asia,2014,51688191.50,2031.02,2.89
ida,World Bank Group,GH,south-of-sahara,2014,322214161.19,563.93,3.74
ida,World Bank Group,GM,south-of-sahara,2014,14383145.66,318.68,17.39
ida,World Bank Group,GN,south-of-sahara,2014,101533913.93,295.61,10.45
ida,World Bank Group,GW,south-of-sahara,2014,19009129.84,278.39,30.73
ida,World Bank Group,GY,south-america,2014,2426908.19,1919.19,2.3
ida,World Bank Group,HN,north-central-america,2014,96432453.86,833.08,6.01
ida,World Bank Group,HT,north-central-america,2014,60246757.51,314.84,28.21
ida,World Bank Group,ID,far-east-asia,2014,-3229273.75,1602.39,1.25
ida,World Bank Group,IN,south-central-asia,2014,1564355299.77,1057.37,3.22
ida,World Bank Group,IQ,middle-east,2014,72460544.43,7870.60,
ida,World Bank Group,KE,south-of-sahara,2014,575335732.16,522.41,8.26
ida,World Bank Group,KG,south-central-asia,2014,57691074.60,924.82,0.23
ida,World Bank Group,KH,far-east-asia,2014,41138570.20,574.33,0.22
ida,World Bank Group,KI,oceania,2014,13214267.43,1276.46,4.25
ida,World Bank Group,KM,south-of-sahara,2014,9677915.50,351.99,3.88
ida,World Bank Group,LA,far-east-asia,2014,35492294.01,924.30,3.22
ida,World Bank Group,LC,north-central-america,2014,5537312.96,3247.59,10.24
ida,World Bank Group,LK,south-central-asia,2014,179284127.62,1220.64,0.27
ida,World Bank Group,LR,south-of-sahara,2014,99473518.40,222.89,19.81
ida,World Bank Group,LS,south-of-sahara,2014,12887377.76,1373.95,29.16
ida,World Bank Group,MD,europe,2014,40346110.38,1718.87,0
ida,World Bank Group,MG,south-of-sahara,2014,128745002.86,159.49,39.45
ida,World Bank Group,ML,south-of-sahara,2014,124525154.34,350.28,16.67
ida,World Bank Group,MM,south-central-asia,2014,31430937.45,832.08,
ida,World Bank Group,MN,far-east-asia,2014,16453446.93,3062.96,0.03
ida,World Bank Group,MR,south-of-sahara,2014,12372278.88,901.83,1.4
ida,World Bank Group,MV,south-central-asia,2014,3734466.88,4501.61,1
ida,World Bank Group,MW,south-of-sahara,2014,172429350.21,160.39,32.64
ida,World Bank Group,MZ,south-of-sahara,2014,328088269.57,342.64,25.25
ida,World Bank Group,NE,south-of-sahara,2014,144227686.51,271.35,13.69
ida,World Bank Group,NG,south-of-sahara,2014,917410917.49,537.24,19.6
ida,World Bank Group,NI,north-central-america,2014,52728295.01,764.14,1.57
ida,World Bank Group,NP,south-central-asia,2014,215133028.55,453.94,1.62
ida,World Bank Group,PG,oceania,2014,31946036.33,649.71,11.92
ida,World Bank Group,PK,south-central-asia,2014,1443802350.27,644.36,1.02
ida,World Bank Group,RS,europe,2014,713213.83,4965.47,0.04
ida,World Bank Group,RW,south-of-sahara,2014,202701315.19,388.71,23.77
ida,World Bank Group,SB,oceania,2014,3694843.89,805.45,11.24
ida,World Bank Group,SL,south-of-sahara,2014,119532657.50,241.24,8.06
ida,World Bank Group,SN,south-of-sahara,2014,146278176.29,557.91,12.48
ida,World Bank Group,SS,south-of-sahara,2014,30034227.03,567.37,37.87
ida,World Bank Group,ST,south-of-sahara,2014,742931.08,905.77,7.07
ida,World Bank Group,TD,south-of-sahara,2014,26180891.17,473.67,13.65
ida,World Bank Group,TG,south-of-sahara,2014,39989503.46,334.14,21.5
ida,World Bank Group,TJ,south-central-asia,2014,24813897.99,601.13,4.06
ida,World Bank Group,TL,far-east-asia,2014,4913250.86,3856.61,4.24
ida,World Bank Group,TO,oceania,2014,16433635.43,1446.72,0.21
ida,World Bank Group,TV,oceania,2014,5022214.08,3838.36,0.42
ida,World Bank Group,TZ,south-of-sahara,2014,615850240.26,356.50,13
ida,World Bank Group,UG,south-of-sahara,2014,175470414.76,232.23,10.3
ida,World Bank Group,UZ,south-central-asia,2014,75986990.61,1352.40,6.36
ida,World Bank Group,VC,north-central-america,2014,3417482.96,3004.52,
ida,World Bank Group,VN,far-east-asia,2014,1347478859.63,1074.58,0.62
ida,World Bank Group,WS,oceania,2014,4744853.15,1960.35,0.14
ida,World Bank Group,XK,europe,2014,13026058.23,2237.88,0.19
ida,World Bank Group,YE,middle-east,2014,166178823.42,811.58,
ida,World Bank Group,ZM,south-of-sahara,2014,83564887.60,681.73,28.32
idb-special-fund,Inter-American Development Bank,AR,south-america,2014,5378821.00,,0.97
idb-special-fund,Inter-American Development Bank,BO,south-america,2014,307920167.25,2042.52,3.24
idb-special-fund,Inter-American Development Bank,BR,south-america,2014,13283607.67,4975.42,1.72
idb-special-fund,Inter-American Development Bank,BZ,north-central-america,2014,2060395.52,2139.17,5.58
idb-special-fund,Inter-American Development Bank,CL,south-america,2014,2753797.86,4463.21,0.45
idb-special-fund,Inter-American Development Bank,CO,south-america,2014,9529329.29,3442.74,2.31
idb-special-fund,Inter-American Development Bank,CR,north-central-america,2014,3675032.40,1864.08,0.69
idb-special-fund,Inter-American Development Bank,DO,north-central-america,2014,4190131.28,1566.26,0.56
idb-special-fund,Inter-American Development Bank,EC,south-america,2014,6498170.49,,1.43
idb-special-fund,Inter-American Development Bank,GT,north-central-america,2014,11966143.22,762.55,2.72
idb-special-fund,Inter-American Development Bank,GY,south-america,2014,27924302.77,1919.19,2.3
idb-special-fund,Inter-American Development Bank,HN,north-central-america,2014,304770139.49,833.08,6.01
idb-special-fund,Inter-American Development Bank,HT,north-central-america,2014,210566478.86,314.84,28.21
idb-special-fund,Inter-American Development Bank,JM,north-central-america,2014,2377379.45,1953.97,0.41
idb-special-fund,Inter-American Development Bank,MX,north-central-america,2014,13243984.67,3841.95,0.81
idb-special-fund,Inter-American Development Bank,NI,north-central-america,2014,174648237.70,764.14,1.57
idb-special-fund,Inter-American Development Bank,PA,north-central-america,2014,2743892.11,3285.76,1.21
idb-special-fund,Inter-American Development Bank,PE,south-america,2014,7795823.44,2540.46,0.79
idb-special-fund,Inter-American Development Bank,PY,south-america,2014,49469304.01,1463.83,0.85
idb-special-fund,Inter-American Development Bank,SR,south-america,2014,1248124.21,3957.95,14.23
idb-special-fund,Inter-American Development Bank,SV,north-central-america,2014,3506634.69,1468.02,0.64
idb-special-fund,Inter-American Development Bank,UY,south-america,2014,2149547.25,5888.98,0.09
idb-special-fund,Inter-American Development Bank,VE,south-america,2014,851894.30,,6.35
ifad,International Fund for Agricultural Development,AL,europe,2014,1614636.88,2947.39,0.2
ifad,International Fund for Agricultural Development,AM,south-central-asia,2014,683496.59,1647.92,0.41
ifad,International Fund for Agricultural Development,AO,south-of-sahara,2014,1287747.20,2683.79,8.56
ifad,International Fund for Agricultural Development,AZ,south-central-asia,2014,8370356.81,7407.71,0.13
ifad,International Fund for Agricultural Development,BA,europe,2014,1981149.54,4449.80,0.02
ifad,International Fund for Agricultural Development,BD,south-central-asia,2014,27666753.33,327.29,1.85
ifad,International Fund for Agricultural Development,BF,south-of-sahara,2014,6735908.44,441.73,11.07
ifad,International Fund for Agricultural Development,BI,south-of-sahara,2014,15859102.07,201.19,30.6
ifad,International Fund for Agricultural Development,BJ,south-of-sahara,2014,6121752.08,389.54,17.24
ifad,International Fund for Agricultural Development,BO,south-america,2014,3308519.73,2042.52,3.24
ifad,International Fund for Agricultural Development,BT,south-central-asia,2014,1812751.83,1734.16,0.23
ifad,International Fund for Agricultural Development,CD,south-of-sahara,2014,7825540.68,108.16,38.05
ifad,International Fund for Agricultural Development,CF,south-of-sahara,2014,2208981.74,42.11,47.3
ifad,International Fund for Agricultural Development,CG,south-of-sahara,2014,2317944.96,3606.24,14.41
ifad,International Fund for Agricultural Development,CI,south-of-sahara,2014,6448641.75,593.45,8.88
ifad,International Fund for Agricultural Development,CM,south-of-sahara,2014,8776492.46,528.50,7.65
ifad,International Fund for Agricultural Development,CN,far-east-asia,2014,10113768.40,2761.38,0.35
ifad,International Fund for Agricultural Development,CO,south-america,2014,624062.11,3442.74,2.31
ifad,International Fund for Agricultural Development,CU,north-central-america,2014,118868.97,,
ifad,International Fund for Agricultural Development,CV,south-of-sahara,2014,-19811.50,1652.21,1.54
ifad,International Fund for Agricultural Development,DJ,south-of-sahara,2014,980669.02,1007.06,7.51
ifad,International Fund for Agricultural Development,DO,north-central-america,2014,9905.75,1566.26,0.56
ifad,International Fund for Agricultural Development,EC,south-america,2014,614156.36,,1.43
ifad,International Fund for Agricultural Development,EG,north-of-sahara,2014,9301497.09,2359.05,
ifad,International Fund for Agricultural Development,ER,south-of-sahara,2014,5359009.51,,
ifad,International Fund for Agricultural Development,ET,south-of-sahara,2014,36532397.52,197.43,5.58
ifad,International Fund for Agricultural Development,GA,south-of-sahara,2014,39622.99,6935.54,1.48
ifad,International Fund for Agricultural Development,GE,south-central-asia,2014,5616558.95,2031.02,2.89
ifad,International Fund for Agricultural Development,GH,south-of-sahara,2014,11233117.89,563.93,3.74
ifad,International Fund for Agricultural Development,GM,south-of-sahara,2014,3823618.61,318.68,17.39
ifad,International Fund for Agricultural Development,GN,south-of-sahara,2014,8152430.36,295.61,10.45
ifad,International Fund for Agricultural Development,GT,north-central-america,2014,208020.70,762.55,2.72
ifad,International Fund for Agricultural Development,GW,south-of-sahara,2014,326889.67,278.39,30.73
ifad,International Fund for Agricultural Development,GY,south-america,2014,1267935.71,1919.19,2.3
ifad,International Fund for Agricultural Development,HN,north-central-america,2014,921234.54,833.08,6.01
ifad,International Fund for Agricultural Development,HT,north-central-america,2014,1931620.80,314.84,28.21
ifad,International Fund for Agricultural Development,ID,far-east-asia,2014,8132618.86,1602.39,1.25
ifad,International Fund for Agricultural Development,IN,south-central-asia,2014,31837073.11,1057.37,3.22
ifad,International Fund for Agricultural Development,IQ,middle-east,2014,316983.93,7870.60,
ifad,International Fund for Agricultural Development,JO,middle-east,2014,455664.39,3067.95,
ifad,International Fund for Agricultural Development,KE,south-of-sahara,2014,10401035.09,522.41,8.26
ifad,International Fund for Agricultural Development,KG,south-central-asia,2014,2000961.04,924.82,0.23
ifad,International Fund for Agricultural Development,KH,far-east-asia,2014,14521826.13,574.33,0.22
ifad,International Fund for Agricultural Development,KM,south-of-sahara,2014,950951.78,351.99,3.88
ifad,International Fund for Agricultural Development,LA,far-east-asia,2014,8310922.32,924.30,3.22
ifad,International Fund for Agricultural Development,LK,south-central-asia,2014,7102421.10,1220.64,0.27
ifad,International Fund for Agricultural Development,LR,south-of-sahara,2014,4903345.11,222.89,19.81
ifad,International Fund for Agricultural Development,LS,south-of-sahara,2014,2020772.53,1373.95,29.16
ifad,International Fund for Agricultural Development,MA,north-of-sahara,2014,2298133.47,2083.56,0.24
ifad,International Fund for Agricultural Development,MD,europe,2014,2268416.22,1718.87,0
ifad,International Fund for Agricultural Development,MG,south-of-sahara,2014,10430752.33,159.49,39.45
ifad,International Fund for Agricultural Development,ML,south-of-sahara,2014,9232156.86,350.28,16.67
ifad,International Fund for Agricultural Development,MM,south-central-asia,2014,148586.22,832.08,
ifad,International Fund for Agricultural Development,MN,far-east-asia,2014,1069820.75,3062.96,0.03
ifad,International Fund for Agricultural Development,MR,south-of-sahara,2014,4249565.76,901.83,1.4
ifad,International Fund for Agricultural Development,MV,south-central-asia,2014,703308.09,4501.61,1
ifad,International Fund for Agricultural Development,MW,south-of-sahara,2014,8429791.29,160.39,32.64
ifad,International Fund for Agricultural Development,MZ,south-of-sahara,2014,11411421.35,342.64,25.25
ifad,International Fund for Agricultural Development,NE,south-of-sahara,2014,7984032.65,271.35,13.69
ifad,International Fund for Agricultural Development,NG,south-of-sahara,2014,6121752.08,537.24,19.6
ifad,International Fund for Agricultural Development,NI,north-central-america,2014,8409979.80,764.14,1.57
ifad,International Fund for Agricultural Development,NP,south-central-asia,2014,5557124.46,453.94,1.62
ifad,International Fund for Agricultural Development,PE,south-america,2014,128774.72,2540.46,0.79
ifad,International Fund for Agricultural Development,PG,oceania,2014,1109443.74,649.71,11.92
ifad,International Fund for Agricultural Development,PH,far-east-asia,2014,9420366.06,1258.07,2.36
ifad,International Fund for Agricultural Development,PK,south-central-asia,2014,6121752.08,644.36,1.02
ifad,International Fund for Agricultural Development,PS,middle-east,2014,1723600.10,,0.02
ifad,International Fund for Agricultural Development,PY,south-america,2014,59434.49,1463.83,0.85
ifad,International Fund for Agricultural Development,RW,south-of-sahara,2014,23456810.55,388.71,23.77
ifad,International Fund for Agricultural Development,SD,south-of-sahara,2014,8826021.20,282.48,2.43
ifad,International Fund for Agricultural Development,SL,south-of-sahara,2014,11163777.66,241.24,8.06
ifad,International Fund for Agricultural Development,SN,south-of-sahara,2014,8925078.68,557.91,12.48
ifad,International Fund for Agricultural Development,SS,south-of-sahara,2014,1634448.37,567.37,37.87
ifad,International Fund for Agricultural Development,ST,south-of-sahara,2014,1713694.35,905.77,7.07
ifad,International Fund for Agricultural Development,SV,north-central-america,2014,138680.47,1468.02,0.64
ifad,International Fund for Agricultural Development,SY,middle-east,2014,267455.19,,
ifad,International Fund for Agricultural Development,SZ,south-of-sahara,2014,1852374.82,2273.54,16.01
ifad,International Fund for Agricultural Development,TD,south-of-sahara,2014,6726002.69,473.67,13.65
ifad,International Fund for Agricultural Development,TG,south-of-sahara,2014,2595305.90,334.14,21.5
ifad,International Fund for Agricultural Development,TJ,south-central-asia,2014,2862761.09,601.13,4.06
ifad,International Fund for Agricultural Development,TL,far-east-asia,2014,2347662.20,3856.61,4.24
ifad,International Fund for Agricultural Development,TN,north-of-sahara,2014,247643.69,2460.67,0.17
ifad,International Fund for Agricultural Development,TO,oceania,2014,643873.60,1446.72,0.21
ifad,International Fund for Agricultural Development,TR,europe,2014,49528.74,3873.55,0.06
ifad,International Fund for Agricultural Development,TZ,south-of-sahara,2014,5933542.87,356.50,13
ifad,International Fund for Agricultural Development,UG,south-of-sahara,2014,15601552.63,232.23,10.3
ifad,International Fund for Agricultural Development,UZ,south-central-asia,2014,1069820.75,1352.40,6.36
ifad,International Fund for Agricultural Development,VN,far-east-asia,2014,24556348.55,1074.58,0.62
ifad,International Fund for Agricultural Development,YE,middle-east,2014,7756200.45,811.58,
ifad,International Fund for Agricultural Development,ZM,south-of-sahara,2014,9212345.36,681.73,28.32
imf-concessional-trust-funds,International Monetary Fund,BD,south-central-asia,2014,137630458.54,327.29,1.85
imf-concessional-trust-funds,International Monetary Fund,BF,south-of-sahara,2014,7676954.47,441.73,11.07
imf-concessional-trust-funds,International Monetary Fund,BI,south-of-sahara,2014,15056736.50,201.19,30.6
imf-concessional-trust-funds,International Monetary Fund,BJ,south-of-sahara,2014,15968065.29,389.54,17.24
imf-concessional-trust-funds,International Monetary Fund,CF,south-of-sahara,2014,12580299.58,42.11,47.3
imf-concessional-trust-funds,International Monetary Fund,CI,south-of-sahara,2014,171349623.71,593.45,8.88
imf-concessional-trust-funds,International Monetary Fund,GD,north-central-america,2014,6082129.09,2880.58,
imf-concessional-trust-funds,International Monetary Fund,GN,south-of-sahara,2014,95590465.31,295.61,10.45
imf-concessional-trust-funds,International Monetary Fund,GW,south-of-sahara,2014,5349103.76,278.39,30.73
imf-concessional-trust-funds,International Monetary Fund,HT,north-central-america,2014,4933062.35,314.84,28.21
imf-concessional-trust-funds,International Monetary Fund,KG,south-central-asia,2014,14323711.17,924.82,0.23
imf-concessional-trust-funds,International Monetary Fund,LC,north-central-america,2014,3120310.53,3247.59,10.24
imf-concessional-trust-funds,International Monetary Fund,LR,south-of-sahara,2014,59741564.38,222.89,19.81
imf-concessional-trust-funds,International Monetary Fund,MG,south-of-sahara,2014,45992386.57,159.49,39.45
imf-concessional-trust-funds,International Monetary Fund,ML,south-of-sahara,2014,12045389.20,350.28,16.67
imf-concessional-trust-funds,International Monetary Fund,MW,south-of-sahara,2014,19583663.20,160.39,32.64
imf-concessional-trust-funds,International Monetary Fund,NE,south-of-sahara,2014,50945260.42,271.35,13.69
imf-concessional-trust-funds,International Monetary Fund,SB,oceania,2014,445758.65,805.45,11.24
imf-concessional-trust-funds,International Monetary Fund,SL,south-of-sahara,2014,52411311.08,241.24,8.06
imf-concessional-trust-funds,International Monetary Fund,TD,south-of-sahara,2014,20039327.60,473.67,13.65
imf-concessional-trust-funds,International Monetary Fund,YE,middle-east,2014,73391684.71,811.58,
islamic-dev-bank,Islamic Development Bank,AF,south-central-asia,2014,11777934.02,433.28,
islamic-dev-bank,Islamic Development Bank,AL,europe,2014,4507115.20,2947.39,0.2
islamic-dev-bank,Islamic Development Bank,BD,south-central-asia,2014,19583663.20,327.29,1.85
islamic-dev-bank,Islamic Development Bank,BF,south-of-sahara,2014,9133099.38,441.73,11.07
islamic-dev-bank,Islamic Development Bank,BJ,south-of-sahara,2014,8439697.04,389.54,17.24
islamic-dev-bank,Islamic Development Bank,CI,south-of-sahara,2014,10846793.73,593.45,8.88
islamic-dev-bank,Islamic Development Bank,CM,south-of-sahara,2014,14363334.17,528.50,7.65
islamic-dev-bank,Islamic Development Bank,DJ,south-of-sahara,2014,2793420.85,1007.06,7.51
islamic-dev-bank,Islamic Development Bank,EG,north-of-sahara,2014,10658584.53,2359.05,
islamic-dev-bank,Islamic Development Bank,GM,south-of-sahara,2014,6200998.06,318.68,17.39
islamic-dev-bank,Islamic Development Bank,GN,south-of-sahara,2014,2625023.14,295.61,10.45
islamic-dev-bank,Islamic Development Bank,ID,far-east-asia,2014,614156.36,1602.39,1.25
islamic-dev-bank,Islamic Development Bank,JO,middle-east,2014,465570.14,3067.95,
islamic-dev-bank,Islamic Development Bank,KG,south-central-asia,2014,2199075.99,924.82,0.23
islamic-dev-bank,Islamic Development Bank,LB,middle-east,2014,2169358.75,3620.12,
islamic-dev-bank,Islamic Development Bank,MA,north-of-sahara,2014,8310922.32,2083.56,0.24
islamic-dev-bank,Islamic Development Bank,ML,south-of-sahara,2014,12530770.84,350.28,16.67
islamic-dev-bank,Islamic Development Bank,MR,south-of-sahara,2014,9727444.24,901.83,1.4
islamic-dev-bank,Islamic Development Bank,MV,south-central-asia,2014,703308.09,4501.61,1
islamic-dev-bank,Islamic Development Bank,MZ,south-of-sahara,2014,12679357.06,342.64,25.25
islamic-dev-bank,Islamic Development Bank,NE,south-of-sahara,2014,4378340.48,271.35,13.69
islamic-dev-bank,Islamic Development Bank,NG,south-of-sahara,2014,8063278.63,537.24,19.6
