id-from,parent,year,id-to,rank,total-value,purpose-code,purpose-name,purpose-value
ida,World Bank Group,2014,PK,2,1443803438.81,15112,Decentralisation and support to subnational government,5464472.04
ida,World Bank Group,2014,PK,2,1443803438.81,43040,Rural development,4754758.90
ida,World Bank Group,2014,PK,2,1443803438.81,11330,Vocational training,3470231.06
ida,World Bank Group,2014,PK,2,1443803438.81,24040,Informal/semi-formal financial intermediaries,2377379.45
ida,World Bank Group,2014,PK,2,1443803438.81,14010,Water resources policy/administrative management,2195074.07
ida,World Bank Group,2014,PK,2,1443803438.81,14015,Water resources protection,1795971.49
ida,World Bank Group,2014,PK,2,1443803438.81,23630,Electric power transmission and distribution,1794307.33
ida,World Bank Group,2014,PK,2,1443803438.81,15150,Democratic participation and civil society,771698.36
ida,World Bank Group,2014,PK,2,1443803438.81,12110,Health policy & administrative management,713213.83
ida,World Bank Group,2014,PK,2,1443803438.81,33120,Trade facilitation,635719.19
ida,World Bank Group,2014,PK,2,1443803438.81,41010,Environmental policy and admin. mgmt,542379.31
ida,World Bank Group,2014,PK,2,1443803438.81,12240,Basic nutrition,79245.98
ida,World Bank Group,2014,PK,2,1443803438.81,13020,Reproductive health care,59434.49
ida,World Bank Group,2014,PK,2,1443803438.81,13040,Std control including hiv/aids,59434.49
ida,World Bank Group,2014,PK,2,1443803438.81,12220,Basic health care,49528.74
ida,World Bank Group,2014,PK,2,1443803438.81,24010,Financial policy & administrative management,31057.59
ida,World Bank Group,2014,PK,2,1443803438.81,13030,Family planning,29717.24
ida,World Bank Group,2014,PK,2,1443803438.81,31110,Agricultural policy & administrative management,-76675.44
ida,World Bank Group,2014,PK,2,1443803438.81,31182,Agricultural research,-114254.88
ida,World Bank Group,2014,PK,2,1443803438.81,31194,Agricultural co-operatives,-152339.50
ida,World Bank Group,2014,VN,3,1347482819.41,23630,Electric power transmission and distribution,200407395.92
ida,World Bank Group,2014,VN,3,1347482819.41,21020,Road transport,169216024.72
ida,World Bank Group,2014,VN,3,1347482819.41,15111,Public finance management,108857998.42
ida,World Bank Group,2014,VN,3,1347482819.41,24020,Monetary institutions,63240541.92
ida,World Bank Group,2014,VN,3,1347482819.41,43030,Urban development and management,58392896.83
ida,World Bank Group,2014,VN,3,1347482819.41,43040,Rural development,57793579.28
ida,World Bank Group,2014,VN,3,1347482819.41,14021,Water supply - large systems,51480666.08
ida,World Bank Group,2014,VN,3,1347482819.41,21040,Water transport,50850363.36
ida,World Bank Group,2014,VN,3,1347482819.41,14022,Sanitation - large systems,44860724.24
ida,World Bank Group,2014,VN,3,1347482819.41,25020,Privatisation,42160328.26
ida,World Bank Group,2014,VN,3,1347482819.41,14030,Basic drinking water supply and basic sanitation,38531971.75
ida,World Bank Group,2014,VN,3,1347482819.41,14010,Water resources policy/administrative management,38344247.92
ida,World Bank Group,2014,VN,3,1347482819.41,51010,General budget support-related aid,36220762.69
ida,World Bank Group,2014,VN,3,1347482819.41,11120,Education facilities and training,28175046.96
ida,World Bank Group,2014,VN,3,1347482819.41,11240,Early childhood education,26704013.71
ida,World Bank Group,2014,VN,3,1347482819.41,31140,Agricultural water resources,24373488.45
ida,World Bank Group,2014,VN,3,1347482819.41,21010,Transport policy & administrative management,23933419.66
ida,World Bank Group,2014,VN,3,1347482819.41,11220,Primary education,23829573.75
ida,World Bank Group,2014,VN,3,1347482819.41,11320,Secondary education,22737306.57
ida,World Bank Group,2014,VN,3,1347482819.41,15113,Anti-corruption organisations and institutions,22622716.88
ida,World Bank Group,2014,VN,3,1347482819.41,31163,Livestock,17080976.05
ida,World Bank Group,2014,VN,3,1347482819.41,23110,Energy policy and administrative management,13109403.07
ida,World Bank Group,2014,VN,3,1347482819.41,24010,Financial policy & administrative management,12144428.06
ida,World Bank Group,2014,VN,3,1347482819.41,25010,Business support services & institutions,11799330.43
ida,World Bank Group,2014,VN,3,1347482819.41,32310,Construction policy and admin. mgmt,11779518.93
ida,World Bank Group,2014,VN,3,1347482819.41,14050,Waste management/disposal,10826744.50
ida,World Bank Group,2014,VN,3,1347482819.41,31220,Forestry development,10745854.16
ida,World Bank Group,2014,VN,3,1347482819.41,15112,Decentralisation and support to subnational government,9438280.01
ida,World Bank Group,2014,VN,3,1347482819.41,12220,Basic health care,9126670.55
ida,World Bank Group,2014,VN,3,1347482819.41,41050,Flood prevention/control,8194292.05
ida,World Bank Group,2014,VN,3,1347482819.41,12230,Basic health infrastructure,7812593.87
ida,World Bank Group,2014,VN,3,1347482819.41,15110,Public sector policy and administrative management,7405408.30
ida,World Bank Group,2014,VN,3,1347482819.41,74010,Disaster prevention and preparedness,7227015.60
ida,World Bank Group,2014,VN,3,1347482819.41,11130,Teacher training,6917669.00
ida,World Bank Group,2014,VN,3,1347482819.41,16030,Housing policy and administrative management,5684314.26
ida,World Bank Group,2014,VN,3,1347482819.41,23310,"Energy generation, non-renewable sources, unspecified",5033464.10
ida,World Bank Group,2014,VN,3,1347482819.41,14020,Water supply and sanitation - large systems,4823306.67
ida,World Bank Group,2014,VN,3,1347482819.41,12110,Health policy & administrative management,4357238.27
ida,World Bank Group,2014,VN,3,1347482819.41,31210,Forestry policy & administrative management,4178957.59
ida,World Bank Group,2014,VN,3,1347482819.41,31320,Fishery development,3742005.16
ida,World Bank Group,2014,VN,3,1347482819.41,14040,River basins development,3470122.10
ida,World Bank Group,2014,VN,3,1347482819.41,31195,Livestock/veterinary services,3323517.03
ida,World Bank Group,2014,VN,3,1347482819.41,23210,"Energy generation, renewable sources - multiple technologies",3180891.17
ida,World Bank Group,2014,VN,3,1347482819.41,31110,Agricultural policy & administrative management,3112009.51
ida,World Bank Group,2014,VN,3,1347482819.41,11420,Higher education,3082807.27
ida,World Bank Group,2014,VN,3,1347482819.41,41010,Environmental policy and admin. mgmt,2696602.07
ida,World Bank Group,2014,VN,3,1347482819.41,32120,Industrial development,2610392.35
ida,World Bank Group,2014,VN,3,1347482819.41,12181,Medical education/training,2466263.72
ida,World Bank Group,2014,VN,3,1347482819.41,43082,Research/scientific institutions,2288227.72
ida,World Bank Group,2014,VN,3,1347482819.41,31120,Agricultural development,2265702.05
ida,World Bank Group,2014,VN,3,1347482819.41,41030,Bio-diversity,2224979.52
ida,World Bank Group,2014,VN,3,1347482819.41,12250,Infectious disease control,2073689.04
ida,World Bank Group,2014,VN,3,1347482819.41,11110,Education policy & administrative management,2026430.77
ida,World Bank Group,2014,VN,3,1347482819.41,31182,Agricultural research,1683065.78
ida,World Bank Group,2014,VN,3,1347482819.41,32161,Agro-industries,1592121.11
ida,World Bank Group,2014,VN,3,1347482819.41,14032,Basic sanitation,1156709.02
ida,World Bank Group,2014,VN,3,1347482819.41,31381,Fishery education/training,1011357.03
ida,World Bank Group,2014,VN,3,1347482819.41,16010,Social/welfare services,1008603.23
ida,World Bank Group,2014,VN,3,1347482819.41,31310,Fishing policy and admin. management,910218.35
ida,World Bank Group,2014,VN,3,1347482819.41,32110,Industrial policy & admin. mgmt,575608.14
ida,World Bank Group,2014,VN,3,1347482819.41,52010,Food aid/Food security programmes,329237.34
ida,World Bank Group,2014,VN,3,1347482819.41,32130,Small and medium-sized enterprises (SME) development,231877.70
ida,World Bank Group,2014,VN,3,1347482819.41,32182,Technological research & development,128774.72
ida,World Bank Group,2014,VN,3,1347482819.41,12261,Health education,126097.20
ida,World Bank Group,2014,VN,3,1347482819.41,32168,Pharmaceutical production,29717.24
ida,World Bank Group,2014,VN,3,1347482819.41,22040,Information and communication technology (ICT),19811.50
ida,World Bank Group,2014,VN,3,1347482819.41,73010,Reconstruction relief and rehabilitation,-302551.25
ida,World Bank Group,2014,NG,4,917413453.72,15111,Public finance management,147448794.94
ida,World Bank Group,2014,NG,4,917413453.72,21020,Road transport,141643316.56
ida,World Bank Group,2014,NG,4,917413453.72,15110,Public sector policy and administrative management,60962844.49
ida,World Bank Group,2014,NG,4,917413453.72,12262,Malaria control,59367523.35
ida,World Bank Group,2014,NG,4,917413453.72,31110,Agricultural policy & administrative management,40896120.78
ida,World Bank Group,2014,NG,4,917413453.72,13040,Std control including hiv/aids,36711097.21
ida,World Bank Group,2014,NG,4,917413453.72,14040,River basins development,35394653.05
ida,World Bank Group,2014,NG,4,917413453.72,16010,Social/welfare services,34744126.46
ida,World Bank Group,2014,NG,4,917413453.72,32262,Oil and gas,31874021.55
ida,World Bank Group,2014,NG,4,917413453.72,31182,Agricultural research,29636927.30
ida,World Bank Group,2014,NG,4,917413453.72,14021,Water supply - large systems,29586259.40
ida,World Bank Group,2014,NG,4,917413453.72,31150,Agricultural inputs,21579564.78
ida,World Bank Group,2014,NG,4,917413453.72,24030,Formal sector financial intermediaries,21356792.04
ida,World Bank Group,2014,NG,4,917413453.72,11110,Education policy & administrative management,20161548.67
ida,World Bank Group,2014,NG,4,917413453.72,23630,Electric power transmission and distribution,17545030.61
ida,World Bank Group,2014,NG,4,917413453.72,21010,Transport policy & administrative management,16056357.20
ida,World Bank Group,2014,NG,4,917413453.72,31130,Agricultural land resources,15913395.47
ida,World Bank Group,2014,NG,4,917413453.72,31166,Agricultural extension,13940180.43
ida,World Bank Group,2014,NG,4,917413453.72,33110,Trade policy and admin. management,13104214.57
ida,World Bank Group,2014,NG,4,917413453.72,31193,Agricultural financial services,12314054.87
ida,World Bank Group,2014,NG,4,917413453.72,11330,Vocational training,11908085.63
ida,World Bank Group,2014,NG,4,917413453.72,11320,Secondary education,10811846.25
ida,World Bank Group,2014,NG,4,917413453.72,14050,Waste management/disposal,8011303.17
ida,World Bank Group,2014,NG,4,917413453.72,31140,Agricultural water resources,7990580.35
ida,World Bank Group,2014,NG,4,917413453.72,11182,Educational research,7645008.43
ida,World Bank Group,2014,NG,4,917413453.72,14010,Water resources policy/administrative management,7471955.02
ida,World Bank Group,2014,NG,4,917413453.72,43040,Rural development,7135138.79
ida,World Bank Group,2014,NG,4,917413453.72,25010,Business support services & institutions,6297757.40
ida,World Bank Group,2014,NG,4,917413453.72,31191,Agricultural services,6129864.89
ida,World Bank Group,2014,NG,4,917413453.72,14031,Basic drinking water supply,4992665.24
ida,World Bank Group,2014,NG,4,917413453.72,12220,Basic health care,4725120.90
ida,World Bank Group,2014,NG,4,917413453.72,13020,Reproductive health care,4725120.90
ida,World Bank Group,2014,NG,4,917413453.72,31194,Agricultural co-operatives,4609946.77
ida,World Bank Group,2014,NG,4,917413453.72,16020,Employment policy and administrative management,4022865.19
ida,World Bank Group,2014,NG,4,917413453.72,41010,Environmental policy and admin. mgmt,3214652.87
ida,World Bank Group,2014,NG,4,917413453.72,15113,Anti-corruption organisations and institutions,2171795.56
ida,World Bank Group,2014,NG,4,917413453.72,31162,Industrial crops/export crops,2134579.67
ida,World Bank Group,2014,NG,4,917413453.72,74010,Disaster prevention and preparedness,2114213.45
ida,World Bank Group,2014,NG,4,917413453.72,23110,Energy policy and administrative management,1804697.47
ida,World Bank Group,2014,NG,4,917413453.72,41050,Flood prevention/control,1776922.74
ida,World Bank Group,2014,NG,4,917413453.72,15112,Decentralisation and support to subnational government,1520393.59
ida,World Bank Group,2014,NG,4,917413453.72,32120,Industrial development,1384159.84
ida,World Bank Group,2014,NG,4,917413453.72,43030,Urban development and management,1138447.77
ida,World Bank Group,2014,NG,4,917413453.72,31120,Agricultural development,851081.04
ida,World Bank Group,2014,NG,4,917413453.72,31320,Fishery development,851081.04
ida,World Bank Group,2014,NG,4,917413453.72,11420,Higher education,690945.71
ida,World Bank Group,2014,NG,4,917413453.72,24081,Education/training in banking & financial services,435852.90
ida,World Bank Group,2014,NG,4,917413453.72,41030,Bio-diversity,277284.66
ida,World Bank Group,2014,NG,4,917413453.72,14015,Water resources protection,176183.63
ida,World Bank Group,2014,NG,4,917413453.72,11430,Advanced technical & managerial training,141518.46
ida,World Bank Group,2014,NG,4,917413453.72,31181,Agricultural education/training,15560.64
ida,World Bank Group,2014,ET,5,884873852.01,16020,Employment policy and administrative management,179582290.63
ida,World Bank Group,2014,ET,5,884873852.01,21020,Road transport,129803540.96
ida,World Bank Group,2014,ET,5,884873852.01,15112,Decentralisation and support to subnational government,72670744.39
ida,World Bank Group,2014,ET,5,884873852.01,31120,Agricultural development,58899667.95
ida,World Bank Group,2014,ET,5,884873852.01,14020,Water supply and sanitation - large systems,54638281.66
ida,World Bank Group,2014,ET,5,884873852.01,12220,Basic health care,47147040.15
ida,World Bank Group,2014,ET,5,884873852.01,11220,Primary education,41425222.73
ida,World Bank Group,2014,ET,5,884873852.01,23630,Electric power transmission and distribution,36354775.43
ida,World Bank Group,2014,ET,5,884873852.01,43030,Urban development and management,30489398.11
ida,World Bank Group,2014,ET,5,884873852.01,11120,Education facilities and training,30437655.44
ida,World Bank Group,2014,ET,5,884873852.01,43040,Rural development,25487377.99
ida,World Bank Group,2014,ET,5,884873852.01,14030,Basic drinking water supply and basic sanitation,15297644.29
ida,World Bank Group,2014,ET,5,884873852.01,24040,Informal/semi-formal financial intermediaries,13539076.90
ida,World Bank Group,2014,ET,5,884873852.01,14021,Water supply - large systems,12776797.91
ida,World Bank Group,2014,ET,5,884873852.01,31182,Agricultural research,11513410.93
ida,World Bank Group,2014,ET,5,884873852.01,11110,Education policy & administrative management,10976552.29
ida,World Bank Group,2014,ET,5,884873852.01,12240,Basic nutrition,10303017.71
ida,World Bank Group,2014,ET,5,884873852.01,31140,Agricultural water resources,10020465.17
ida,World Bank Group,2014,ET,5,884873852.01,33120,Trade facilitation,9575599.03
ida,World Bank Group,2014,ET,5,884873852.01,12250,Infectious disease control,8735106.25
ida,World Bank Group,2014,ET,5,884873852.01,23210,"Energy generation, renewable sources - multiple technologies",8501754.42
ida,World Bank Group,2014,ET,5,884873852.01,33210,Tourism policy and admin. management,7638173.47
ida,World Bank Group,2014,ET,5,884873852.01,32120,Industrial development,7626734.81
ida,World Bank Group,2014,ET,5,884873852.01,11130,Teacher training,7262050.24
ida,World Bank Group,2014,ET,5,884873852.01,16010,Social/welfare services,6392096.77
ida,World Bank Group,2014,ET,5,884873852.01,14040,River basins development,5927480.55
ida,World Bank Group,2014,ET,5,884873852.01,31110,Agricultural policy & administrative management,4858872.17
ida,World Bank Group,2014,ET,5,884873852.01,15111,Public finance management,4015502.85
ida,World Bank Group,2014,ET,5,884873852.01,11320,Secondary education,3677336.47
ida,World Bank Group,2014,ET,5,884873852.01,14010,Water resources policy/administrative management,3413919.46
ida,World Bank Group,2014,ET,5,884873852.01,14022,Sanitation - large systems,3382000.57
ida,World Bank Group,2014,ET,5,884873852.01,15150,Democratic participation and civil society,2007746.47
ida,World Bank Group,2014,ET,5,884873852.01,21010,Transport policy & administrative management,1965370.67
ida,World Bank Group,2014,ET,5,884873852.01,12110,Health policy & administrative management,1762692.81
ida,World Bank Group,2014,ET,5,884873852.01,23110,Energy policy and administrative management,1328537.52
ida,World Bank Group,2014,ET,5,884873852.01,14032,Basic sanitation,843428.85
ida,World Bank Group,2014,ET,5,884873852.01,14031,Basic drinking water supply,843428.85
ida,World Bank Group,2014,ET,5,884873852.01,31193,Agricultural financial services,836703.84
ida,World Bank Group,2014,ET,5,884873852.01,32130,Small and medium-sized enterprises (SME) development,778433.28
ida,World Bank Group,2014,ET,5,884873852.01,31150,Agricultural inputs,622519.78
ida,World Bank Group,2014,ET,5,884873852.01,31195,Livestock/veterinary services,622519.78
ida,World Bank Group,2014,ET,5,884873852.01,32110,Industrial policy & admin. mgmt,556023.49
ida,World Bank Group,2014,ET,5,884873852.01,41010,Environmental policy and admin. mgmt,378007.73
ida,World Bank Group,2014,ET,5,884873852.01,14015,Water resources protection,151433.13
ida,World Bank Group,2014,ET,5,884873852.01,52010,Food aid/Food security programmes,93110.36
ida,World Bank Group,2014,ET,5,884873852.01,11420,Higher education,-60.40
ida,World Bank Group,2014,ET,5,884873852.01,15110,Public sector policy and administrative management,-2732.39
ida,World Bank Group,2014,ET,5,884873852.01,74010,Disaster prevention and preparedness,-31422.47
ida,World Bank Group,2014,ET,5,884873852.01,13040,Std control including hiv/aids,-39410.81
ida,World Bank Group,2014,ET,5,884873852.01,31130,Agricultural land resources,-212066.21
ida,World Bank Group,2014,BD,6,802759356.79,12110,Health policy & administrative management,88769961.78
ida,World Bank Group,2014,BD,6,802759356.79,23340,Natural gas-fired electric power plants,59882325.05
ida,World Bank Group,2014,BD,6,802759356.79,16010,Social/welfare services,54776709.53
ida,World Bank Group,2014,BD,6,802759356.79,15112,Decentralisation and support to subnational government,54055169.91
ida,World Bank Group,2014,BD,6,802759356.79,23230,Solar energy,53511443.42
ida,World Bank Group,2014,BD,6,802759356.79,11320,Secondary education,51935613.80
ida,World Bank Group,2014,BD,6,802759356.79,16020,Employment policy and administrative management,44031117.87
ida,World Bank Group,2014,BD,6,802759356.79,43040,Rural development,43850129.95
ida,World Bank Group,2014,BD,6,802759356.79,25010,Business support services & institutions,37733499.14
ida,World Bank Group,2014,BD,6,802759356.79,74010,Disaster prevention and preparedness,32352782.18
ida,World Bank Group,2014,BD,6,802759356.79,23640,Gas distribution,23525160.21
ida,World Bank Group,2014,BD,6,802759356.79,11420,Higher education,19017728.03
ida,World Bank Group,2014,BD,6,802759356.79,41050,Flood prevention/control,18750391.71
ida,World Bank Group,2014,BD,6,802759356.79,13010,Population policy and administrative management,15744393.51
ida,World Bank Group,2014,BD,6,802759356.79,32130,Small and medium-sized enterprises (SME) development,15723492.38
ida,World Bank Group,2014,BD,6,802759356.79,24030,Formal sector financial intermediaries,15723492.38
ida,World Bank Group,2014,BD,6,802759356.79,11230,Basic life skills for youth & adults,15620580.58
ida,World Bank Group,2014,BD,6,802759356.79,14022,Sanitation - large systems,13857824.05
ida,World Bank Group,2014,BD,6,802759356.79,23630,Electric power transmission and distribution,12831905.57
ida,World Bank Group,2014,BD,6,802759356.79,23110,Energy policy and administrative management,10693254.64
ida,World Bank Group,2014,BD,6,802759356.79,14010,Water resources policy/administrative management,10076990.34
ida,World Bank Group,2014,BD,6,802759356.79,73010,Reconstruction relief and rehabilitation,9485446.83
ida,World Bank Group,2014,BD,6,802759356.79,14040,River basins development,9177922.89
ida,World Bank Group,2014,BD,6,802759356.79,21020,Road transport,8845654.39
ida,World Bank Group,2014,BD,6,802759356.79,14021,Water supply - large systems,8060326.71
ida,World Bank Group,2014,BD,6,802759356.79,11330,Vocational training,7935812.06
ida,World Bank Group,2014,BD,6,802759356.79,15110,Public sector policy and administrative management,6234083.26
ida,World Bank Group,2014,BD,6,802759356.79,11110,Education policy & administrative management,5947206.78
ida,World Bank Group,2014,BD,6,802759356.79,31161,Food crop production,5760546.32
ida,World Bank Group,2014,BD,6,802759356.79,11220,Primary education,4816016.04
ida,World Bank Group,2014,BD,6,802759356.79,31182,Agricultural research,4609619.88
ida,World Bank Group,2014,BD,6,802759356.79,72040,Emergency food aid,4504935.94
ida,World Bank Group,2014,BD,6,802759356.79,41030,Bio-diversity,4329445.71
ida,World Bank Group,2014,BD,6,802759356.79,41010,Environmental policy and admin. mgmt,3808228.35
ida,World Bank Group,2014,BD,6,802759356.79,11120,Education facilities and training,3511032.84
ida,World Bank Group,2014,BD,6,802759356.79,21010,Transport policy & administrative management,3504980.43
ida,World Bank Group,2014,BD,6,802759356.79,21040,Water transport,3081153.10
ida,World Bank Group,2014,BD,6,802759356.79,31191,Agricultural services,3081153.10
ida,World Bank Group,2014,BD,6,802759356.79,22040,Information and communication technology (ICT),2489621.48
ida,World Bank Group,2014,BD,6,802759356.79,31163,Livestock,1767529.52
ida,World Bank Group,2014,BD,6,802759356.79,31320,Fishery development,1767529.52
ida,World Bank Group,2014,BD,6,802759356.79,32161,Agro-industries,1355769.97
ida,World Bank Group,2014,BD,6,802759356.79,41020,Biosphere protection,1298538.92
ida,World Bank Group,2014,BD,6,802759356.79,14031,Basic drinking water supply,1139953.45
ida,World Bank Group,2014,BD,6,802759356.79,31120,Agricultural development,813461.98
ida,World Bank Group,2014,BD,6,802759356.79,11130,Teacher training,540158.44
ida,World Bank Group,2014,BD,6,802759356.79,15170,Women's equality organisations and institutions,525992.23
ida,World Bank Group,2014,BD,6,802759356.79,33110,Trade policy and admin. management,488441.52
ida,World Bank Group,2014,BD,6,802759356.79,14032,Basic sanitation,469394.75
ida,World Bank Group,2014,BD,6,802759356.79,32110,Industrial policy & admin. mgmt,409104.41
ida,World Bank Group,2014,BD,6,802759356.79,22010,Communications policy & administrative management,311411.94
ida,World Bank Group,2014,BD,6,802759356.79,41082,Environmental research,183510.91
ida,World Bank Group,2014,BD,6,802759356.79,31220,Forestry development,91755.26
ida,World Bank Group,2014,BD,6,802759356.79,14020,Water supply and sanitation - large systems,67056.36
ida,World Bank Group,2014,BD,6,802759356.79,14030,Basic drinking water supply and basic sanitation,67056.36
ida,World Bank Group,2014,BD,6,802759356.79,32163,Textiles - leather & substitutes,58443.52
ida,World Bank Group,2014,BD,6,802759356.79,15111,Public finance management,25824.98
ida,World Bank Group,2014,BD,6,802759356.79,31195,Livestock/veterinary services,-9067.74
ida,World Bank Group,2014,BD,6,802759356.79,12261,Health education,-60171.77
ida,World Bank Group,2014,BD,6,802759356.79,12250,Infectious disease control,-199489.87
ida,World Bank Group,2014,TZ,7,615850416.72,21020,Road transport,125378960.55
ida,World Bank Group,2014,TZ,7,615850416.72,23110,Energy policy and administrative management,106454068.10
ida,World Bank Group,2014,TZ,7,615850416.72,15111,Public finance management,59270414.67
ida,World Bank Group,2014,TZ,7,615850416.72,16010,Social/welfare services,41498842.24
ida,World Bank Group,2014,TZ,7,615850416.72,15112,Decentralisation and support to subnational government,34322583.70
ida,World Bank Group,2014,TZ,7,615850416.72,23630,Electric power transmission and distribution,29695301.87
ida,World Bank Group,2014,TZ,7,615850416.72,14021,Water supply - large systems,25602653.05
ida,World Bank Group,2014,TZ,7,615850416.72,43030,Urban development and management,24247764.70
ida,World Bank Group,2014,TZ,7,615850416.72,16020,Employment policy and administrative management,17785274.71
ida,World Bank Group,2014,TZ,7,615850416.72,25010,Business support services & institutions,17543133.66
ida,World Bank Group,2014,TZ,7,615850416.72,21050,Air transport,16934004.47
ida,World Bank Group,2014,TZ,7,615850416.72,15110,Public sector policy and administrative management,15121058.49
ida,World Bank Group,2014,TZ,7,615850416.72,12230,Basic health infrastructure,14740148.81
ida,World Bank Group,2014,TZ,7,615850416.72,11420,Higher education,14186156.29
ida,World Bank Group,2014,TZ,7,615850416.72,24030,Formal sector financial intermediaries,8951883.63
ida,World Bank Group,2014,TZ,7,615850416.72,31182,Agricultural research,7994195.94
ida,World Bank Group,2014,TZ,7,615850416.72,21010,Transport policy & administrative management,7828078.54
ida,World Bank Group,2014,TZ,7,615850416.72,32210,Mineral/mining policy & admin. mgmt,5889472.20
ida,World Bank Group,2014,TZ,7,615850416.72,32220,Mineral prospection and exploration,5436432.83
ida,World Bank Group,2014,TZ,7,615850416.72,22020,Telecommunications,5249590.62
ida,World Bank Group,2014,TZ,7,615850416.72,21030,Rail transport,4742307.37
ida,World Bank Group,2014,TZ,7,615850416.72,31150,Agricultural inputs,3317931.18
ida,World Bank Group,2014,TZ,7,615850416.72,16062,Statistical capacity building,2670084.39
ida,World Bank Group,2014,TZ,7,615850416.72,41020,Biosphere protection,2276311.10
ida,World Bank Group,2014,TZ,7,615850416.72,31161,Food crop production,2221297.55
ida,World Bank Group,2014,TZ,7,615850416.72,24040,Informal/semi-formal financial intermediaries,2217750.30
ida,World Bank Group,2014,TZ,7,615850416.72,31191,Agricultural services,2080207.02
ida,World Bank Group,2014,TZ,7,615850416.72,31110,Agricultural policy & administrative management,1628284.32
ida,World Bank Group,2014,TZ,7,615850416.72,21040,Water transport,1537649.40
ida,World Bank Group,2014,TZ,7,615850416.72,12250,Infectious disease control,1398325.06
ida,World Bank Group,2014,TZ,7,615850416.72,12263,Tuberculosis control,1398325.06
ida,World Bank Group,2014,TZ,7,615850416.72,14010,Water resources policy/administrative management,1383428.80
ida,World Bank Group,2014,TZ,7,615850416.72,22010,Communications policy & administrative management,1270065.44
ida,World Bank Group,2014,TZ,7,615850416.72,31140,Agricultural water resources,1188689.72
ida,World Bank Group,2014,TZ,7,615850416.72,24010,Financial policy & administrative management,1165213.10
ida,World Bank Group,2014,TZ,7,615850416.72,73010,Reconstruction relief and rehabilitation,1062282.48
ida,World Bank Group,2014,TZ,7,615850416.72,31195,Livestock/veterinary services,841494.26
ida,World Bank Group,2014,TZ,7,615850416.72,23210,"Energy generation, renewable sources - multiple technologies",839410.09
ida,World Bank Group,2014,TZ,7,615850416.72,12110,Health policy & administrative management,710044.00
ida,World Bank Group,2014,TZ,7,615850416.72,43040,Rural development,445758.65
ida,World Bank Group,2014,TZ,7,615850416.72,31120,Agricultural development,445758.65
ida,World Bank Group,2014,TZ,7,615850416.72,23230,Solar energy,419704.55
ida,World Bank Group,2014,TZ,7,615850416.72,11110,Education policy & administrative management,-142.96
ida,World Bank Group,2014,TZ,7,615850416.72,11320,Secondary education,-3430.96
ida,World Bank Group,2014,TZ,7,615850416.72,15113,Anti-corruption organisations and institutions,-7758.84
ida,World Bank Group,2014,TZ,7,615850416.72,52010,Food aid/Food security programmes,-22679.01
ida,World Bank Group,2014,TZ,7,615850416.72,15130,Legal and judicial development,-23486.23
ida,World Bank Group,2014,TZ,7,615850416.72,14030,Basic drinking water supply and basic sanitation,-84793.10
ida,World Bank Group,2014,TZ,7,615850416.72,14022,Sanitation - large systems,-151519.31
ida,World Bank Group,2014,TZ,7,615850416.72,14032,Basic sanitation,-903068.39
ida,World Bank Group,2014,TZ,7,615850416.72,14031,Basic drinking water supply,-2258252.93
ida,World Bank Group,2014,KE,8,575333012.64,21020,Road transport,130325563.96
ida,World Bank Group,2014,KE,8,575333012.64,23630,Electric power transmission and distribution,67263646.94
ida,World Bank Group,2014,KE,8,575333012.64,15110,Public sector policy and administrative management,40559691.18
ida,World Bank Group,2014,KE,8,575333012.64,21010,Transport policy & administrative management,39062807.59
ida,World Bank Group,2014,KE,8,575333012.64,43030,Urban development and management,36216021.80
ida,World Bank Group,2014,KE,8,575333012.64,14021,Water supply - large systems,34945456.12
ida,World Bank Group,2014,KE,8,575333012.64,23260,Geothermal energy,34811120.32
ida,World Bank Group,2014,KE,8,575333012.64,21050,Air transport,23845591.34
ida,World Bank Group,2014,KE,8,575333012.64,16020,Employment policy and administrative management,16909150.95
ida,World Bank Group,2014,KE,8,575333012.64,12220,Basic health care,12355865.05
ida,World Bank Group,2014,KE,8,575333012.64,21030,Rail transport,11874346.66
ida,World Bank Group,2014,KE,8,575333012.64,22040,Information and communication technology (ICT),11157317.13
ida,World Bank Group,2014,KE,8,575333012.64,16010,Social/welfare services,10309694.98
ida,World Bank Group,2014,KE,8,575333012.64,14040,River basins development,9497541.74
ida,World Bank Group,2014,KE,8,575333012.64,31182,Agricultural research,8806061.12
ida,World Bank Group,2014,KE,8,575333012.64,14032,Basic sanitation,7047810.71
ida,World Bank Group,2014,KE,8,575333012.64,31110,Agricultural policy & administrative management,5720565.63
ida,World Bank Group,2014,KE,8,575333012.64,14020,Water supply and sanitation - large systems,5455134.88
ida,World Bank Group,2014,KE,8,575333012.64,12110,Health policy & administrative management,5280583.72
ida,World Bank Group,2014,KE,8,575333012.64,23110,Energy policy and administrative management,5153835.62
ida,World Bank Group,2014,KE,8,575333012.64,14015,Water resources protection,4879254.33
ida,World Bank Group,2014,KE,8,575333012.64,32161,Agro-industries,4627846.46
ida,World Bank Group,2014,KE,8,575333012.64,41020,Biosphere protection,4094897.42
ida,World Bank Group,2014,KE,8,575333012.64,21040,Water transport,3850156.11
ida,World Bank Group,2014,KE,8,575333012.64,15112,Decentralisation and support to subnational government,3803945.80
ida,World Bank Group,2014,KE,8,575333012.64,12250,Infectious disease control,3286640.91
ida,World Bank Group,2014,KE,8,575333012.64,31166,Agricultural extension,3203895.22
