"id","entity-name","year","flow-name","value"
"CZ","Czech Republic",1981,"out-debt-relief",
"CZ","Czech Republic",1981,"out-oda-net-excl-debt-relief",
"CZ","Czech Republic",1982,"out-debt-relief",
"CZ","Czech Republic",1982,"out-oda-net-excl-debt-relief",
"CZ","Czech Republic",1983,"out-oda-net-excl-debt-relief",
"CZ","Czech Republic",1983,"out-debt-relief",
"CZ","Czech Republic",1984,"out-debt-relief",
"CZ","Czech Republic",1984,"out-oda-net-excl-debt-relief",
"CZ","Czech Republic",1985,"out-oda-net-excl-debt-relief",
"CZ","Czech Republic",1985,"out-debt-relief",
"CZ","Czech Republic",1986,"out-debt-relief",
"CZ","Czech Republic",1986,"out-oda-net-excl-debt-relief",
"CZ","Czech Republic",1987,"out-oda-net-excl-debt-relief",
"CZ","Czech Republic",1987,"out-debt-relief",
"CZ","Czech Republic",1988,"out-oda-net-excl-debt-relief",
"CZ","Czech Republic",1988,"out-debt-relief",
"CZ","Czech Republic",1989,"out-debt-relief",
"CZ","Czech Republic",1989,"out-oda-net-excl-debt-relief",
"CZ","Czech Republic",1990,"out-oda-net-excl-debt-relief",
"CZ","Czech Republic",1990,"out-debt-relief",
"CZ","Czech Republic",1991,"out-debt-relief",
"CZ","Czech Republic",1991,"out-oda-net-excl-debt-relief",
"CZ","Czech Republic",1992,"out-oda-net-excl-debt-relief",
"CZ","Czech Republic",1992,"out-debt-relief",
"CZ","Czech Republic",1993,"out-oda-net-excl-debt-relief",
"CZ","Czech Republic",1993,"out-debt-relief",
"CZ","Czech Republic",1994,"out-debt-relief",
"CZ","Czech Republic",1994,"out-oda-net-excl-debt-relief",
"CZ","Czech Republic",1995,"out-oda-net-excl-debt-relief",0
"CZ","Czech Republic",1995,"out-debt-relief",0
"CZ","Czech Republic",1996,"out-debt-relief",0
"CZ","Czech Republic",1996,"out-oda-net-excl-debt-relief",0
"CZ","Czech Republic",1997,"out-debt-relief",0
"CZ","Czech Republic",1997,"out-oda-net-excl-debt-relief",0
"CZ","Czech Republic",1998,"out-oda-net-excl-debt-relief",33445882.04
"CZ","Czech Republic",1998,"out-debt-relief",0
"CZ","Czech Republic",1999,"out-debt-relief",0
"CZ","Czech Republic",1999,"out-oda-net-excl-debt-relief",32014210.85
"CZ","Czech Republic",2000,"out-oda-net-excl-debt-relief",38518763.8
"CZ","Czech Republic",2000,"out-debt-relief",0
"CZ","Czech Republic",2001,"out-debt-relief",0
"CZ","Czech Republic",2001,"out-oda-net-excl-debt-relief",59378265.85
"CZ","Czech Republic",2002,"out-oda-net-excl-debt-relief",63580467.28
"CZ","Czech Republic",2002,"out-debt-relief",21826411.15
"CZ","Czech Republic",2003,"out-oda-net-excl-debt-relief",130929327.6
"CZ","Czech Republic",2003,"out-debt-relief",14058450.49
"CZ","Czech Republic",2004,"out-debt-relief",15085451.28
"CZ","Czech Republic",2004,"out-oda-net-excl-debt-relief",137146856.7
"CZ","Czech Republic",2005,"out-oda-net-excl-debt-relief",165134578.2
"CZ","Czech Republic",2005,"out-debt-relief",12626777.78
"CZ","Czech Republic",2006,"out-oda-net-excl-debt-relief",180265879.5
"CZ","Czech Republic",2006,"out-debt-relief",18169675.68
"CZ","Czech Republic",2007,"out-debt-relief",12151369.64
"CZ","Czech Republic",2007,"out-oda-net-excl-debt-relief",179696556.4
"CZ","Czech Republic",2008,"out-oda-net-excl-debt-relief",223147400.8
"CZ","Czech Republic",2008,"out-debt-relief",1079701.952
"CZ","Czech Republic",2009,"out-debt-relief",2956191.903
"CZ","Czech Republic",2009,"out-oda-net-excl-debt-relief",203784655.5
"CZ","Czech Republic",2010,"out-oda-net-excl-debt-relief",223700684.5
"CZ","Czech Republic",2010,"out-debt-relief",0
"CZ","Czech Republic",2011,"out-oda-net-excl-debt-relief",230224085.6
"CZ","Czech Republic",2011,"out-debt-relief",0
"CZ","Czech Republic",2012,"out-oda-net-excl-debt-relief",219630000
"CZ","Czech Republic",2012,"out-debt-relief",0
"CZ","Czech Republic",2013,"out-debt-relief",0
"CZ","Czech Republic",2013,"out-oda-net-excl-debt-relief",207862300.8
"CZ","Czech Republic",2014,"out-debt-relief",0
"CZ","Czech Republic",2014,"out-oda-net-excl-debt-relief",211563499.8
"DK","Denmark",1960,"out-debt-relief",0
"DK","Denmark",1960,"out-oda-net-excl-debt-relief",79267235.73
"DK","Denmark",1961,"out-oda-net-excl-debt-relief",116369880.4
"DK","Denmark",1961,"out-debt-relief",0
"DK","Denmark",1962,"out-oda-net-excl-debt-relief",100953961.1
"DK","Denmark",1962,"out-debt-relief",0
"DK","Denmark",1963,"out-oda-net-excl-debt-relief",110756224.4
"DK","Denmark",1963,"out-debt-relief",0
"DK","Denmark",1964,"out-oda-net-excl-debt-relief",123126991.6
"DK","Denmark",1964,"out-debt-relief",0
"DK","Denmark",1965,"out-debt-relief",0
"DK","Denmark",1965,"out-oda-net-excl-debt-relief",147836146.3
"DK","Denmark",1966,"out-oda-net-excl-debt-relief",224068072.6
"DK","Denmark",1966,"out-debt-relief",0
"DK","Denmark",1967,"out-debt-relief",0
"DK","Denmark",1967,"out-oda-net-excl-debt-relief",267360335.4
"DK","Denmark",1968,"out-debt-relief",0
"DK","Denmark",1968,"out-oda-net-excl-debt-relief",300380771.6
"DK","Denmark",1969,"out-oda-net-excl-debt-relief",534965153.7
"DK","Denmark",1969,"out-debt-relief",-2453068.386
"DK","Denmark",1970,"out-debt-relief",0
"DK","Denmark",1970,"out-oda-net-excl-debt-relief",530881063.2
"DK","Denmark",1971,"out-debt-relief",0
"DK","Denmark",1971,"out-oda-net-excl-debt-relief",614828652.2
"DK","Denmark",1972,"out-oda-net-excl-debt-relief",679175206.7
"DK","Denmark",1972,"out-debt-relief",0
"DK","Denmark",1973,"out-debt-relief",0
"DK","Denmark",1973,"out-oda-net-excl-debt-relief",726632296.4
"DK","Denmark",1974,"out-debt-relief",18519202.59
"DK","Denmark",1974,"out-oda-net-excl-debt-relief",809722581.4
"DK","Denmark",1975,"out-oda-net-excl-debt-relief",832012491.5
"DK","Denmark",1975,"out-debt-relief",9840963.873
"DK","Denmark",1976,"out-debt-relief",0
"DK","Denmark",1976,"out-oda-net-excl-debt-relief",846157240.1
"DK","Denmark",1977,"out-oda-net-excl-debt-relief",927668844.7
"DK","Denmark",1977,"out-debt-relief",0
"DK","Denmark",1978,"out-debt-relief",0
"DK","Denmark",1978,"out-oda-net-excl-debt-relief",1174595596
"DK","Denmark",1979,"out-debt-relief",240707119
"DK","Denmark",1979,"out-oda-net-excl-debt-relief",1004117259
"DK","Denmark",1980,"out-debt-relief",23558594.85
"DK","Denmark",1980,"out-oda-net-excl-debt-relief",1258690634
"DK","Denmark",1981,"out-oda-net-excl-debt-relief",1224061517
"DK","Denmark",1981,"out-debt-relief",6744560.954
"DK","Denmark",1982,"out-oda-net-excl-debt-relief",1343036146
"DK","Denmark",1982,"out-debt-relief",3146879.225
"DK","Denmark",1983,"out-debt-relief",364627.0282
"DK","Denmark",1983,"out-oda-net-excl-debt-relief",1308911587
"DK","Denmark",1984,"out-debt-relief",177081.2268
"DK","Denmark",1984,"out-oda-net-excl-debt-relief",1589197762
"DK","Denmark",1985,"out-debt-relief",47350198.8
"DK","Denmark",1985,"out-oda-net-excl-debt-relief",1479598179
"DK","Denmark",1986,"out-debt-relief",327647741.6
"DK","Denmark",1986,"out-oda-net-excl-debt-relief",1467981760
"DK","Denmark",1987,"out-debt-relief",125111851.4
"DK","Denmark",1987,"out-oda-net-excl-debt-relief",1665698715
"DK","Denmark",1988,"out-debt-relief",16814738
"DK","Denmark",1988,"out-oda-net-excl-debt-relief",1802137307
"DK","Denmark",1989,"out-debt-relief",67993043.67
"DK","Denmark",1989,"out-oda-net-excl-debt-relief",1845922289
"DK","Denmark",1990,"out-oda-net-excl-debt-relief",1934827526
"DK","Denmark",1990,"out-debt-relief",33717870.01
"DK","Denmark",1991,"out-debt-relief",10792863.73
"DK","Denmark",1991,"out-oda-net-excl-debt-relief",2019568105
"DK","Denmark",1992,"out-oda-net-excl-debt-relief",2154055955
"DK","Denmark",1992,"out-debt-relief",32891988.74
"DK","Denmark",1993,"out-debt-relief",8479926.43
"DK","Denmark",1993,"out-oda-net-excl-debt-relief",2237074979
"DK","Denmark",1994,"out-debt-relief",91663640.5
"DK","Denmark",1994,"out-oda-net-excl-debt-relief",2250148034
"DK","Denmark",1995,"out-oda-net-excl-debt-relief",2286602347
"DK","Denmark",1995,"out-debt-relief",0
"DK","Denmark",1996,"out-debt-relief",22126831.31
"DK","Denmark",1996,"out-oda-net-excl-debt-relief",2511323885
"DK","Denmark",1997,"out-oda-net-excl-debt-relief",2574229530
"DK","Denmark",1997,"out-debt-relief",38311500.43
"DK","Denmark",1998,"out-oda-net-excl-debt-relief",2652824366
"DK","Denmark",1998,"out-debt-relief",73276785.07
"DK","Denmark",1999,"out-debt-relief",20890800.8
"DK","Denmark",1999,"out-oda-net-excl-debt-relief",2821356761
"DK","Denmark",2000,"out-oda-net-excl-debt-relief",3050599068
"DK","Denmark",2000,"out-debt-relief",19462527.99
"DK","Denmark",2001,"out-debt-relief",36496359.83
"DK","Denmark",2001,"out-oda-net-excl-debt-relief",2989905488
"DK","Denmark",2002,"out-oda-net-excl-debt-relief",2734598463
"DK","Denmark",2002,"out-debt-relief",83607721.01
"DK","Denmark",2003,"out-oda-net-excl-debt-relief",2455343207
"DK","Denmark",2003,"out-debt-relief",5024432.818
"DK","Denmark",2004,"out-debt-relief",24969555.99
"DK","Denmark",2004,"out-oda-net-excl-debt-relief",2525994917
"DK","Denmark",2005,"out-oda-net-excl-debt-relief",2533967808
"DK","Denmark",2005,"out-debt-relief",36665520.99
"DK","Denmark",2006,"out-oda-net-excl-debt-relief",2511213385
"DK","Denmark",2006,"out-debt-relief",134129179.1
"DK","Denmark",2007,"out-debt-relief",130596062.2
"DK","Denmark",2007,"out-oda-net-excl-debt-relief",2583469543
"DK","Denmark",2008,"out-oda-net-excl-debt-relief",2612146971
"DK","Denmark",2008,"out-debt-relief",92696525.03
"DK","Denmark",2009,"out-debt-relief",35027779
"DK","Denmark",2009,"out-oda-net-excl-debt-relief",2751604601
"DK","Denmark",2010,"out-debt-relief",47261480.23
"DK","Denmark",2010,"out-oda-net-excl-debt-relief",2824068450
"DK","Denmark",2011,"out-debt-relief",1031886.583
"DK","Denmark",2011,"out-oda-net-excl-debt-relief",2773824737
"DK","Denmark",2012,"out-debt-relief",910000
"DK","Denmark",2012,"out-oda-net-excl-debt-relief",2691680000
"DK","Denmark",2013,"out-oda-net-excl-debt-relief",2793601064
"DK","Denmark",2013,"out-debt-relief",544042.5182
"DK","Denmark",2014,"out-debt-relief",212879.6406
"DK","Denmark",2014,"out-oda-net-excl-debt-relief",2779504678
"FI","Finland",1960,"out-debt-relief",0
"FI","Finland",1960,"out-oda-net-excl-debt-relief",0
"FI","Finland",1961,"out-debt-relief",0
"FI","Finland",1961,"out-oda-net-excl-debt-relief",18832699.71
"FI","Finland",1962,"out-debt-relief",0
"FI","Finland",1962,"out-oda-net-excl-debt-relief",20972796.47
"FI","Finland",1963,"out-debt-relief",0
"FI","Finland",1963,"out-oda-net-excl-debt-relief",25543946.95
"FI","Finland",1964,"out-oda-net-excl-debt-relief",22123773.32
"FI","Finland",1964,"out-debt-relief",0
"FI","Finland",1965,"out-debt-relief",0
"FI","Finland",1965,"out-oda-net-excl-debt-relief",16202813.86
"FI","Finland",1966,"out-oda-net-excl-debt-relief",26309560.3
"FI","Finland",1966,"out-debt-relief",0
"FI","Finland",1967,"out-oda-net-excl-debt-relief",31481052.21
"FI","Finland",1967,"out-debt-relief",0
"FI","Finland",1968,"out-debt-relief",0
"FI","Finland",1968,"out-oda-net-excl-debt-relief",38675762.08
"FI","Finland",1969,"out-debt-relief",0
"FI","Finland",1969,"out-oda-net-excl-debt-relief",108115783.9
"FI","Finland",1970,"out-debt-relief",0
"FI","Finland",1970,"out-oda-net-excl-debt-relief",52891735.05
"FI","Finland",1971,"out-debt-relief",0
"FI","Finland",1971,"out-oda-net-excl-debt-relief",96058086.69
"FI","Finland",1972,"out-debt-relief",0
"FI","Finland",1972,"out-oda-net-excl-debt-relief",134482906.3
"FI","Finland",1973,"out-oda-net-excl-debt-relief",148349986.1
"FI","Finland",1973,"out-debt-relief",0
"FI","Finland",1974,"out-oda-net-excl-debt-relief",161558583.6
"FI","Finland",1974,"out-debt-relief",0
"FI","Finland",1975,"out-oda-net-excl-debt-relief",176516154.5
"FI","Finland",1975,"out-debt-relief",0
"FI","Finland",1976,"out-debt-relief",0
"FI","Finland",1976,"out-oda-net-excl-debt-relief",172786554.1
"FI","Finland",1977,"out-oda-net-excl-debt-relief",154381918.8
"FI","Finland",1977,"out-debt-relief",3532247.933
"FI","Finland",1978,"out-debt-relief",0
"FI","Finland",1978,"out-oda-net-excl-debt-relief",167851811
"FI","Finland",1979,"out-oda-net-excl-debt-relief",118236044.4
"FI","Finland",1979,"out-debt-relief",122060463
"FI","Finland",1980,"out-oda-net-excl-debt-relief",255657812.7
"FI","Finland",1980,"out-debt-relief",1934153.537
"FI","Finland",1981,"out-debt-relief",0
"FI","Finland",1981,"out-oda-net-excl-debt-relief",325428299.6
"FI","Finland",1982,"out-oda-net-excl-debt-relief",357964945.5
"FI","Finland",1982,"out-debt-relief",0
"FI","Finland",1983,"out-debt-relief",0
"FI","Finland",1983,"out-oda-net-excl-debt-relief",405475283.9
"FI","Finland",1984,"out-debt-relief",0
"FI","Finland",1984,"out-oda-net-excl-debt-relief",467606916.8
"FI","Finland",1985,"out-debt-relief",0
"FI","Finland",1985,"out-oda-net-excl-debt-relief",543145852.5
"FI","Finland",1986,"out-debt-relief",0
"FI","Finland",1986,"out-oda-net-excl-debt-relief",629048041.1
"FI","Finland",1987,"out-debt-relief",0
"FI","Finland",1987,"out-oda-net-excl-debt-relief",719617580.5
"FI","Finland",1988,"out-debt-relief",62608705.76
"FI","Finland",1988,"out-oda-net-excl-debt-relief",829132403.2
"FI","Finland",1989,"out-debt-relief",28703359.89
"FI","Finland",1989,"out-oda-net-excl-debt-relief",973035391.5
"FI","Finland",1990,"out-oda-net-excl-debt-relief",1005311094
"FI","Finland",1990,"out-debt-relief",11729070.07
"FI","Finland",1991,"out-debt-relief",8852525.724
"FI","Finland",1991,"out-oda-net-excl-debt-relief",1155749196
"FI","Finland",1992,"out-oda-net-excl-debt-relief",815685841.5
"FI","Finland",1992,"out-debt-relief",70284762.56
"FI","Finland",1993,"out-debt-relief",32365949.53
"FI","Finland",1993,"out-oda-net-excl-debt-relief",579006178
"FI","Finland",1994,"out-debt-relief",0
"FI","Finland",1994,"out-oda-net-excl-debt-relief",448576698
"FI","Finland",1995,"out-oda-net-excl-debt-relief",477596541.8
"FI","Finland",1995,"out-debt-relief",2820744.263
"FI","Finland",1996,"out-debt-relief",0
"FI","Finland",1996,"out-oda-net-excl-debt-relief",532996641.9
"FI","Finland",1997,"out-debt-relief",0
"FI","Finland",1997,"out-oda-net-excl-debt-relief",547946608.1
"FI","Finland",1998,"out-oda-net-excl-debt-relief",571112515.1
"FI","Finland",1998,"out-debt-relief",57644.46279
"FI","Finland",1999,"out-oda-net-excl-debt-relief",618771996
"FI","Finland",1999,"out-debt-relief",2057058.019
"FI","Finland",2000,"out-debt-relief",0
"FI","Finland",2000,"out-oda-net-excl-debt-relief",622857761.2
"FI","Finland",2001,"out-debt-relief",1963033.298
"FI","Finland",2001,"out-oda-net-excl-debt-relief",650703593.1
"FI","Finland",2002,"out-debt-relief",47228.73288
"FI","Finland",2002,"out-oda-net-excl-debt-relief",727574372.9
"FI","Finland",2003,"out-oda-net-excl-debt-relief",738445302.4
"FI","Finland",2003,"out-debt-relief",0
"FI","Finland",2004,"out-oda-net-excl-debt-relief",783736994.3
"FI","Finland",2004,"out-debt-relief",29832600.34
"FI","Finland",2005,"out-debt-relief",179116580.9
"FI","Finland",2005,"out-oda-net-excl-debt-relief",894892254.1
"FI","Finland",2006,"out-debt-relief",0
"FI","Finland",2006,"out-oda-net-excl-debt-relief",975650880.7
"FI","Finland",2007,"out-debt-relief",0
"FI","Finland",2007,"out-oda-net-excl-debt-relief",1021583409
"FI","Finland",2008,"out-oda-net-excl-debt-relief",1116850403
"FI","Finland",2008,"out-debt-relief",2054039.534
"FI","Finland",2009,"out-debt-relief",0
"FI","Finland",2009,"out-oda-net-excl-debt-relief",1263820521
"FI","Finland",2010,"out-debt-relief",0
"FI","Finland",2010,"out-oda-net-excl-debt-relief",1368055691
"FI","Finland",2011,"out-debt-relief",0
"FI","Finland",2011,"out-oda-net-excl-debt-relief",1337434047
"FI","Finland",2012,"out-debt-relief",0
"FI","Finland",2012,"out-oda-net-excl-debt-relief",1319710000
"FI","Finland",2013,"out-debt-relief",0
"FI","Finland",2013,"out-oda-net-excl-debt-relief",1366544378
"FI","Finland",2014,"out-debt-relief",0
"FI","Finland",2014,"out-oda-net-excl-debt-relief",1493070958
"FR","France",1960,"out-debt-relief",0
"FR","France",1960,"out-oda-net-excl-debt-relief",7916524001
"FR","France",1961,"out-debt-relief",37335639.18
"FR","France",1961,"out-oda-net-excl-debt-relief",8391184906
"FR","France",1962,"out-oda-net-excl-debt-relief",8354880379
"FR","France",1962,"out-debt-relief",35507353.93
"FR","France",1963,"out-debt-relief",134636343.9
"FR","France",1963,"out-oda-net-excl-debt-relief",6764634802
"FR","France",1964,"out-oda-net-excl-debt-relief",6540784613
"FR","France",1964,"out-debt-relief",144489750.2
"FR","France",1965,"out-debt-relief",115171999.2
"FR","France",1965,"out-oda-net-excl-debt-relief",5778187034
"FR","France",1966,"out-debt-relief",90050015.15
"FR","France",1966,"out-oda-net-excl-debt-relief",5593784840
"FR","France",1967,"out-debt-relief",261040705.5
"FR","France",1967,"out-oda-net-excl-debt-relief",5860808795
"FR","France",1968,"out-debt-relief",-15006588.96
"FR","France",1968,"out-oda-net-excl-debt-relief",6113398504
"FR","France",1969,"out-oda-net-excl-debt-relief",6678185231
"FR","France",1969,"out-debt-relief",0
"FR","France",1970,"out-debt-relief",51462693.11
"FR","France",1970,"out-oda-net-excl-debt-relief",5130055038
"FR","France",1971,"out-debt-relief",112796504.7
"FR","France",1971,"out-oda-net-excl-debt-relief",5244705714
"FR","France",1972,"out-oda-net-excl-debt-relief",4239412828
"FR","France",1972,"out-debt-relief",1241028462
"FR","France",1973,"out-debt-relief",167482899.3
"FR","France",1973,"out-oda-net-excl-debt-relief",4804453116
"FR","France",1974,"out-oda-net-excl-debt-relief",5200363449
"FR","France",1974,"out-debt-relief",112967881.3
"FR","France",1975,"out-debt-relief",60963686.31
"FR","France",1975,"out-oda-net-excl-debt-relief",5231995713
"FR","France",1976,"out-debt-relief",63447508.79
"FR","France",1976,"out-oda-net-excl-debt-relief",5040904573
"FR","France",1977,"out-oda-net-excl-debt-relief",4904305261
"FR","France",1977,"out-debt-relief",81497072.94
"FR","France",1978,"out-debt-relief",84091201.75
"FR","France",1978,"out-oda-net-excl-debt-relief",5111470957
"FR","France",1979,"out-oda-net-excl-debt-relief",5925231507
"FR","France",1979,"out-debt-relief",-17550539.26
"FR","France",1980,"out-debt-relief",32364967.74
"FR","France",1980,"out-oda-net-excl-debt-relief",6201127820
"FR","France",1981,"out-debt-relief",308902429.3
"FR","France",1981,"out-oda-net-excl-debt-relief",7056664620
"FR","France",1982,"out-oda-net-excl-debt-relief",8107798817
"FR","France",1982,"out-debt-relief",67660153.98
"FR","France",1983,"out-debt-relief",28165642.54
"FR","France",1983,"out-oda-net-excl-debt-relief",8213940100
"FR","France",1984,"out-oda-net-excl-debt-relief",8639469826
"FR","France",1984,"out-debt-relief",543282150.7
"FR","France",1985,"out-debt-relief",504539508.7
"FR","France",1985,"out-oda-net-excl-debt-relief",8771361930
"FR","France",1986,"out-debt-relief",260778275
"FR","France",1986,"out-oda-net-excl-debt-relief",8507310967
"FR","France",1987,"out-oda-net-excl-debt-relief",9340105714
"FR","France",1987,"out-debt-relief",291107168.6
"FR","France",1988,"out-debt-relief",205090647.9
"FR","France",1988,"out-oda-net-excl-debt-relief",9417419442
"FR","France",1989,"out-debt-relief",774552912.2
"FR","France",1989,"out-oda-net-excl-debt-relief",9812706737
"FR","France",1990,"out-oda-net-excl-debt-relief",9438516708
"FR","France",1990,"out-debt-relief",1420315233
"FR","France",1991,"out-debt-relief",1245358428
"FR","France",1991,"out-oda-net-excl-debt-relief",10049765703
"FR","France",1992,"out-oda-net-excl-debt-relief",10382192112
"FR","France",1992,"out-debt-relief",1262042223
"FR","France",1993,"out-oda-net-excl-debt-relief",10254903676
"FR","France",1993,"out-debt-relief",1461987547
"FR","France",1994,"out-debt-relief",2998928064
"FR","France",1994,"out-oda-net-excl-debt-relief",9153475679
"FR","France",1995,"out-oda-net-excl-debt-relief",9361237130
"FR","France",1995,"out-debt-relief",1400976676
"FR","France",1996,"out-debt-relief",1215785194
"FR","France",1996,"out-oda-net-excl-debt-relief",8380562067
"FR","France",1997,"out-debt-relief",1633555369
"FR","France",1997,"out-oda-net-excl-debt-relief",7550238803
"FR","France",1998,"out-debt-relief",1029008446
"FR","France",1998,"out-oda-net-excl-debt-relief",7333190759
"FR","France",1999,"out-debt-relief",1276743311
"FR","France",1999,"out-oda-net-excl-debt-relief",7279495769
"FR","France",2000,"out-oda-net-excl-debt-relief",6260541227
"FR","France",2000,"out-debt-relief",828109624.4
"FR","France",2001,"out-debt-relief",804943672.5
"FR","France",2001,"out-oda-net-excl-debt-relief",6508027427
"FR","France",2002,"out-debt-relief",2194021421
"FR","France",2002,"out-oda-net-excl-debt-relief",6690485975
"FR","France",2003,"out-debt-relief",3600754678
"FR","France",2003,"out-oda-net-excl-debt-relief",6005350241
"FR","France",2004,"out-debt-relief",2077521914
"FR","France",2004,"out-oda-net-excl-debt-relief",7959616598
"FR","France",2005,"out-oda-net-excl-debt-relief",7742362954
"FR","France",2005,"out-debt-relief",3908616953
"FR","France",2006,"out-debt-relief",3943727621
"FR","France",2006,"out-oda-net-excl-debt-relief",7998068421
"FR","France",2007,"out-debt-relief",1507897317
"FR","France",2007,"out-oda-net-excl-debt-relief",8443850412
"FR","France",2008,"out-oda-net-excl-debt-relief",9257580927
"FR","France",2008,"out-debt-relief",907464356.8
"FR","France",2009,"out-debt-relief",1346737527
"FR","France",2009,"out-oda-net-excl-debt-relief",10730103095
"FR","France",2010,"out-debt-relief",1473696270
"FR","France",2010,"out-oda-net-excl-debt-relief",11414958788
"FR","France",2011,"out-debt-relief",1174001533
"FR","France",2011,"out-oda-net-excl-debt-relief",11024532040
"FR","France",2012,"out-debt-relief",1474580000
"FR","France",2012,"out-oda-net-excl-debt-relief",10553690000
"FR","France",2013,"out-oda-net-excl-debt-relief",10154163962
"FR","France",2013,"out-debt-relief",664169030.6
"FR","France",2014,"out-debt-relief",27987964.81
"FR","France",2014,"out-oda-net-excl-debt-relief",9873449158
"DE","Germany",1960,"out-debt-relief",0
"DE","Germany",1960,"out-oda-net-excl-debt-relief",2608231696
"DE","Germany",1961,"out-oda-net-excl-debt-relief",3932372220
"DE","Germany",1961,"out-debt-relief",0
"DE","Germany",1962,"out-oda-net-excl-debt-relief",4166152454
"DE","Germany",1962,"out-debt-relief",0
"DE","Germany",1963,"out-debt-relief",0
"DE","Germany",1963,"out-oda-net-excl-debt-relief",3868891822
"DE","Germany",1964,"out-oda-net-excl-debt-relief",4417479009
"DE","Germany",1964,"out-debt-relief",0
"DE","Germany",1965,"out-debt-relief",0
"DE","Germany",1965,"out-oda-net-excl-debt-relief",4252699727
"DE","Germany",1966,"out-oda-net-excl-debt-relief",3785167164
"DE","Germany",1966,"out-debt-relief",0
"DE","Germany",1967,"out-oda-net-excl-debt-relief",4507740636
"DE","Germany",1967,"out-debt-relief",0
"DE","Germany",1968,"out-debt-relief",0
"DE","Germany",1968,"out-oda-net-excl-debt-relief",4829370342
"DE","Germany",1969,"out-oda-net-excl-debt-relief",4742607540
"DE","Germany",1969,"out-debt-relief",0
"DE","Germany",1970,"out-debt-relief",188808699.7
"DE","Germany",1970,"out-oda-net-excl-debt-relief",4040322590
"DE","Germany",1971,"out-debt-relief",286128966.7
"DE","Germany",1971,"out-oda-net-excl-debt-relief",4327944142
"DE","Germany",1972,"out-debt-relief",490547285.1
"DE","Germany",1972,"out-oda-net-excl-debt-relief",3929847035
"DE","Germany",1973,"out-debt-relief",670237716.6
"DE","Germany",1973,"out-oda-net-excl-debt-relief",4063783330
"DE","Germany",1974,"out-debt-relief",354506109.2
"DE","Germany",1974,"out-oda-net-excl-debt-relief",5203817746
"DE","Germany",1975,"out-debt-relief",628925670.3
"DE","Germany",1975,"out-oda-net-excl-debt-relief",5277596431
"DE","Germany",1976,"out-debt-relief",499600902.5
"DE","Germany",1976,"out-oda-net-excl-debt-relief",4996354100
"DE","Germany",1977,"out-oda-net-excl-debt-relief",5044805354
"DE","Germany",1977,"out-debt-relief",223903234
"DE","Germany",1978,"out-debt-relief",218977713.5
"DE","Germany",1978,"out-oda-net-excl-debt-relief",5762344767
"DE","Germany",1979,"out-oda-net-excl-debt-relief",6877411403
"DE","Germany",1979,"out-debt-relief",734533104.4
"DE","Germany",1980,"out-oda-net-excl-debt-relief",5636023230
"DE","Germany",1980,"out-debt-relief",1935926041
"DE","Germany",1981,"out-debt-relief",406334442.8
"DE","Germany",1981,"out-oda-net-excl-debt-relief",7646965619
"DE","Germany",1982,"out-oda-net-excl-debt-relief",7971985796
"DE","Germany",1982,"out-debt-relief",206989744.7
"DE","Germany",1983,"out-debt-relief",304373443.6
"DE","Germany",1983,"out-oda-net-excl-debt-relief",8096111449
"DE","Germany",1984,"out-oda-net-excl-debt-relief",7910231655
"DE","Germany",1984,"out-debt-relief",128791507.7
"DE","Germany",1985,"out-oda-net-excl-debt-relief",8041195540
"DE","Germany",1985,"out-debt-relief",564824550
"DE","Germany",1986,"out-oda-net-excl-debt-relief",7353219668
"DE","Germany",1986,"out-debt-relief",655577833.6
"DE","Germany",1987,"out-debt-relief",71329632.79
"DE","Germany",1987,"out-oda-net-excl-debt-relief",7390562337
"DE","Germany",1988,"out-debt-relief",87638273.83
"DE","Germany",1988,"out-oda-net-excl-debt-relief",7651833964
"DE","Germany",1989,"out-debt-relief",241207353.7
"DE","Germany",1989,"out-oda-net-excl-debt-relief",8225879188
"DE","Germany",1990,"out-oda-net-excl-debt-relief",6785394892
"DE","Germany",1990,"out-debt-relief",2219852363
"DE","Germany",1991,"out-debt-relief",805241706.2
"DE","Germany",1991,"out-oda-net-excl-debt-relief",9084588304
"DE","Germany",1992,"out-oda-net-excl-debt-relief",8589647874
"DE","Germany",1992,"out-debt-relief",1135037345
"DE","Germany",1993,"out-debt-relief",794307440.3
"DE","Germany",1993,"out-oda-net-excl-debt-relief",8283812648
"DE","Germany",1994,"out-debt-relief",700784050.5
"DE","Germany",1994,"out-oda-net-excl-debt-relief",7822840292
"DE","Germany",1995,"out-debt-relief",398909441.9
"DE","Germany",1995,"out-oda-net-excl-debt-relief",7743102709
"DE","Germany",1996,"out-debt-relief",772722331.5
"DE","Germany",1996,"out-oda-net-excl-debt-relief",7810196875
"DE","Germany",1997,"out-debt-relief",415903184.7
"DE","Germany",1997,"out-oda-net-excl-debt-relief",7185212255
"DE","Germany",1998,"out-debt-relief",238793441.8
"DE","Germany",1998,"out-oda-net-excl-debt-relief",7066890375
"DE","Germany",1999,"out-debt-relief",121062085.9
"DE","Germany",1999,"out-oda-net-excl-debt-relief",7398052261
"DE","Germany",2000,"out-oda-net-excl-debt-relief",7702244556
"DE","Germany",2000,"out-debt-relief",279520458.7
"DE","Germany",2001,"out-debt-relief",202660394.4
"DE","Germany",2001,"out-oda-net-excl-debt-relief",7853861301
