"id","entity-name","year","value"
"d226",,2010,91
"d226",,2011,85
"d226",,2012,64
"d226",,2013,64
"d227",,2010,76
"d227",,2011,79
"d227",,2012,55
"d227",,2013,56
"d228",,2010,52
"d228",,2011,58
"d228",,2012,60
"d228",,2013,58
"d229",,2010,60
"d229",,2011,59
"d229",,2012,53
"d229",,2013,53
"d230",,2010,70
"d230",,2011,68
"d230",,2012,72
"d230",,2013,72
"d231",,2010,64
"d231",,2011,66
"d231",,2012,65
"d231",,2013,64
"d232",,2010,46
"d232",,2011,72
"d232",,2012,73
"d232",,2013,77
"d301",,2010,60
"d301",,2011,54
"d301",,2012,56
"d301",,2013,57
"d302",,2010,69
"d302",,2011,64
"d302",,2012,66
"d302",,2013,65
"d303",,2010,64
"d303",,2011,65
"d303",,2012,68
"d303",,2013,70
"d304",,2010,56
"d304",,2011,45
"d304",,2012,47
"d304",,2013,49
"d305",,2010,69
"d305",,2011,57
"d305",,2012,54
"d305",,2013,58
"d306",,2010,97
"d306",,2011,64
"d306",,2012,82
"d306",,2013,76
"d307",,2010,56
"d307",,2011,50
"d307",,2012,56
"d307",,2013,58
"d308",,2010,66
"d308",,2011,39
"d308",,2012,27
"d308",,2013,23
"d309",,2010,45
"d309",,2011,47
"d309",,2012,47
"d309",,2013,48
"d310",,2010,66
"d310",,2011,62
"d310",,2012,63
"d310",,2013,66
"d311",,2010,69
"d311",,2011,41
"d311",,2012,39
"d311",,2013,38
"d312",,2010,74
"d312",,2011,79
"d312",,2012,76
"d312",,2013,84
"d313",,2010,51
"d313",,2011,55
"d313",,2012,48
"d313",,2013,50
"d314",,2010,63
"d314",,2011,51
"d314",,2012,54
"d314",,2013,49
"d315",,2010,65
"d315",,2011,59
"d315",,2012,63
"d315",,2013,62
"d316",,2010,78
"d316",,2011,76
"d316",,2012,65
"d316",,2013,70
"d317",,2010,69
"d317",,2011,69
"d317",,2012,73
"d317",,2013,73
"d318",,2010,82
"d318",,2011,72
"d318",,2012,86
"d318",,2013,92
"d319",,2010,69
"d319",,2011,61
"d319",,2012,62
"d319",,2013,67
"d320",,2010,65
"d320",,2011,66
"d320",,2012,67
"d320",,2013,72
"d321",,2010,68
"d321",,2011,69
"d321",,2012,67
"d321",,2013,69
"d322",,2010,79
"d322",,2011,81
"d322",,2012,85
"d322",,2013,87
"d323",,2010,74
"d323",,2011,68
"d323",,2012,68
"d323",,2013,70
"d324",,2010,103
"d324",,2011,70
"d324",,2012,53
"d324",,2013,57
"d325",,2010,69
"d325",,2011,58
"d325",,2012,62
"d325",,2013,63
"d326",,2010,76
"d326",,2011,71
"d326",,2012,74
"d326",,2013,76
"d327",,2010,71
"d327",,2011,59
"d327",,2012,85
"d327",,2013,73
"d328",,2010,73
"d328",,2011,78
"d328",,2012,67
"d328",,2013,74
"d329",,2010,72
"d329",,2011,65
"d329",,2012,57
"d329",,2013,62
"d330",,2010,73
"d330",,2011,67
"d330",,2012,68
"d330",,2013,67
"d401",,2010,56
"d401",,2011,46
"d401",,2012,50
"d401",,2013,48
"d402",,2010,40
"d402",,2011,38
"d402",,2012,37
"d402",,2013,38
"d403",,2010,57
"d403",,2011,53
"d403",,2012,57
"d403",,2013,53
"d404",,2010,39
"d404",,2011,38
"d404",,2012,40
"d404",,2013,39
"d405",,2010,59
"d405",,2011,58
"d405",,2012,53
"d405",,2013,52
"d406",,2010,51
"d406",,2011,46
"d406",,2012,46
"d406",,2013,46
"d407",,2010,65
"d407",,2011,61
"d407",,2012,62
"d407",,2013,60
"d408",,2010,56
"d408",,2011,47
"d408",,2012,54
"d408",,2013,53
"d409",,2010,54
"d409",,2011,52
"d409",,2012,52
"d409",,2013,51
"d410",,2010,38
"d410",,2011,34
"d410",,2012,35
"d410",,2013,36
"d411",,2010,48
"d411",,2011,44
"d411",,2012,46
"d411",,2013,48
"d412",,2010,39
"d412",,2011,37
"d412",,2012,36
"d412",,2013,35
"d413",,2010,59
"d413",,2011,59
"d413",,2012,60
"d413",,2013,56
"d414",,2010,51
"d414",,2011,48
"d414",,2012,45
"d414",,2013,46
"d415",,2010,68
"d415",,2011,67
"d415",,2012,68
"d415",,2013,67
"d416",,2010,68
"d416",,2011,61
"d416",,2012,60
"d416",,2013,63
"d417",,2010,43
"d417",,2011,44
"d417",,2012,43
"d417",,2013,41
"d418",,2010,51
"d418",,2011,54
"d418",,2012,55
"d418",,2013,53
"d419",,2010,52
"d419",,2011,50
"d419",,2012,48
"d419",,2013,49
"d420",,2010,46
"d420",,2011,47
"d420",,2012,40
"d420",,2013,40
"d421",,2010,68
"d421",,2011,62
"d421",,2012,64
"d421",,2013,63
"d422",,2010,74
"d422",,2011,69
"d422",,2012,71
"d422",,2013,70
"d423",,2010,43
"d423",,2011,42
"d423",,2012,42
"d423",,2013,41
"d424",,2010,51
"d424",,2011,40
"d424",,2012,41
"d424",,2013,43
"d425",,2010,50
"d425",,2011,51
"d425",,2012,47
"d425",,2013,46
"d426",,2010,70
"d426",,2011,41
"d426",,2012,40
"d426",,2013,40
