id,year,direction,flow-type,flow-name,value
QA,2002,out,official,oofs-out,
RO,2002,out,official,oofs-out,
RU,2002,out,official,oofs-out,
SE,2002,out,official,oofs-out,5031657.789
SI,2002,out,official,oofs-out,
SK,2002,out,official,oofs-out,
TW,2002,out,official,oofs-out,
US,2002,out,official,oofs-out,1984828502
AT,2003,out,official,oofs-out,193720599.7
AU,2003,out,official,oofs-out,210907716.6
BE,2003,out,official,oofs-out,1217659844
BG,2003,out,official,oofs-out,
CA,2003,out,official,oofs-out,1126077770
CH,2003,out,official,oofs-out,86171.78403
CY,2003,out,official,oofs-out,
DE,2003,out,official,oofs-out,-1225891226
DK,2003,out,official,oofs-out,63613512.75
EE,2003,out,official,oofs-out,
ES,2003,out,official,oofs-out,95541988.89
FI,2003,out,official,oofs-out,25153680.67
FR,2003,out,official,oofs-out,5017893997
GB,2003,out,official,oofs-out,254984681.8
HR,2003,out,official,oofs-out,
HU,2003,out,official,oofs-out,
IE,2003,out,official,oofs-out,
IL,2003,out,official,oofs-out,
IS,2003,out,official,oofs-out,
IT,2003,out,official,oofs-out,488794133.4
JP,2003,out,official,oofs-out,10910729522
KR,2003,out,official,oofs-out,873423803.3
LI,2003,out,official,oofs-out,
LT,2003,out,official,oofs-out,
LV,2003,out,official,oofs-out,
MT,2003,out,official,oofs-out,
NL,2003,out,official,oofs-out,1586420458
NO,2003,out,official,oofs-out,397607.6879
NZ,2003,out,official,oofs-out,4360902.044
PL,2003,out,official,oofs-out,
QA,2003,out,official,oofs-out,
RO,2003,out,official,oofs-out,
RU,2003,out,official,oofs-out,
SE,2003,out,official,oofs-out,84786194.22
SI,2003,out,official,oofs-out,
SK,2003,out,official,oofs-out,
TW,2003,out,official,oofs-out,
US,2003,out,official,oofs-out,3614194231
AT,2004,out,official,oofs-out,161001823
AU,2004,out,official,oofs-out,165570479.2
BE,2004,out,official,oofs-out,28518816.25
BG,2004,out,official,oofs-out,
CA,2004,out,official,oofs-out,919352138.6
CY,2004,out,official,oofs-out,
DE,2004,out,official,oofs-out,1029019547
DK,2004,out,official,oofs-out,57326444.55
EE,2004,out,official,oofs-out,
ES,2004,out,official,oofs-out,28510575.6
FI,2004,out,official,oofs-out,17468689.28
FR,2004,out,official,oofs-out,476103953.2
GB,2004,out,official,oofs-out,71026512.12
GR,2004,out,official,oofs-out,4219098.924
HR,2004,out,official,oofs-out,
HU,2004,out,official,oofs-out,
IE,2004,out,official,oofs-out,
IL,2004,out,official,oofs-out,
IS,2004,out,official,oofs-out,
IT,2004,out,official,oofs-out,2358654151
JP,2004,out,official,oofs-out,8201378300
KR,2004,out,official,oofs-out,1117337503
LI,2004,out,official,oofs-out,
LT,2004,out,official,oofs-out,
LV,2004,out,official,oofs-out,
MT,2004,out,official,oofs-out,
NL,2004,out,official,oofs-out,170704181.1
NO,2004,out,official,oofs-out,409522.9496
NZ,2004,out,official,oofs-out,7143748.313
PL,2004,out,official,oofs-out,
QA,2004,out,official,oofs-out,
RO,2004,out,official,oofs-out,
RU,2004,out,official,oofs-out,
SE,2004,out,official,oofs-out,40071197.76
SI,2004,out,official,oofs-out,
SK,2004,out,official,oofs-out,
TW,2004,out,official,oofs-out,
US,2004,out,official,oofs-out,1058206228
AT,2005,out,official,oofs-out,640689958.1
AU,2005,out,official,oofs-out,172505906.5
BE,2005,out,official,oofs-out,530974976
BG,2005,out,official,oofs-out,
CA,2005,out,official,oofs-out,1680509249
CY,2005,out,official,oofs-out,
DE,2005,out,official,oofs-out,12014577652
DK,2005,out,official,oofs-out,30628015.93
EE,2005,out,official,oofs-out,
ES,2005,out,official,oofs-out,72400664.87
FR,2005,out,official,oofs-out,2129835967
GB,2005,out,official,oofs-out,52192738.32
HR,2005,out,official,oofs-out,
HU,2005,out,official,oofs-out,
IE,2005,out,official,oofs-out,
IL,2005,out,official,oofs-out,
IS,2005,out,official,oofs-out,
IT,2005,out,official,oofs-out,104113550.7
JP,2005,out,official,oofs-out,10796878282
KR,2005,out,official,oofs-out,1400523867
LI,2005,out,official,oofs-out,
LT,2005,out,official,oofs-out,
LV,2005,out,official,oofs-out,
MT,2005,out,official,oofs-out,
NL,2005,out,official,oofs-out,167903398.7
NO,2005,out,official,oofs-out,6440258.187
NZ,2005,out,official,oofs-out,10112215.43
PL,2005,out,official,oofs-out,
QA,2005,out,official,oofs-out,
RO,2005,out,official,oofs-out,
RU,2005,out,official,oofs-out,
SE,2005,out,official,oofs-out,49319499.08
SI,2005,out,official,oofs-out,
SK,2005,out,official,oofs-out,
TW,2005,out,official,oofs-out,
US,2005,out,official,oofs-out,825467997.2
AT,2006,out,official,oofs-out,152394225.9
AU,2006,out,official,oofs-out,273556352.3
BE,2006,out,official,oofs-out,30408551.25
BG,2006,out,official,oofs-out,
CA,2006,out,official,oofs-out,2602293722
CH,2006,out,official,oofs-out,22759702.36
CY,2006,out,official,oofs-out,
DE,2006,out,official,oofs-out,114234217.4
DK,2006,out,official,oofs-out,49679254.74
EE,2006,out,official,oofs-out,
FR,2006,out,official,oofs-out,313587705.8
GB,2006,out,official,oofs-out,9809328.073
GR,2006,out,official,oofs-out,8361668.768
HR,2006,out,official,oofs-out,
HU,2006,out,official,oofs-out,
IE,2006,out,official,oofs-out,
IL,2006,out,official,oofs-out,
IS,2006,out,official,oofs-out,
IT,2006,out,official,oofs-out,162284468.9
JP,2006,out,official,oofs-out,16619000825
KR,2006,out,official,oofs-out,1794917631
LI,2006,out,official,oofs-out,
LT,2006,out,official,oofs-out,
LV,2006,out,official,oofs-out,
MT,2006,out,official,oofs-out,
NL,2006,out,official,oofs-out,340501959.5
NO,2006,out,official,oofs-out,6114799.416
NZ,2006,out,official,oofs-out,8988064.143
PL,2006,out,official,oofs-out,
QA,2006,out,official,oofs-out,
RO,2006,out,official,oofs-out,
RU,2006,out,official,oofs-out,
SE,2006,out,official,oofs-out,87968327.5
SI,2006,out,official,oofs-out,
SK,2006,out,official,oofs-out,
TW,2006,out,official,oofs-out,
US,2006,out,official,oofs-out,572933810.7
AT,2007,out,official,oofs-out,94691997.93
AU,2007,out,official,oofs-out,368995941.8
BE,2007,out,official,oofs-out,29605670.28
BG,2007,out,official,oofs-out,
CA,2007,out,official,oofs-out,1873648037
CY,2007,out,official,oofs-out,
DE,2007,out,official,oofs-out,1347129858
DK,2007,out,official,oofs-out,28078160.49
EE,2007,out,official,oofs-out,
ES,2007,out,official,oofs-out,5614094.365
FI,2007,out,official,oofs-out,92556557.14
FR,2007,out,official,oofs-out,209432056.4
GB,2007,out,official,oofs-out,18167615.11
GR,2007,out,official,oofs-out,3271471.018
HR,2007,out,official,oofs-out,
HU,2007,out,official,oofs-out,
IE,2007,out,official,oofs-out,
IL,2007,out,official,oofs-out,
IS,2007,out,official,oofs-out,
IT,2007,out,official,oofs-out,129751859.3
JP,2007,out,official,oofs-out,10703510046
KR,2007,out,official,oofs-out,2724794725
LI,2007,out,official,oofs-out,
LT,2007,out,official,oofs-out,
LV,2007,out,official,oofs-out,
MT,2007,out,official,oofs-out,
NO,2007,out,official,oofs-out,5489750.652
NZ,2007,out,official,oofs-out,10194133.85
PL,2007,out,official,oofs-out,
PT,2007,out,official,oofs-out,1918530543
QA,2007,out,official,oofs-out,
RO,2007,out,official,oofs-out,
RU,2007,out,official,oofs-out,
SE,2007,out,official,oofs-out,40218974.92
SI,2007,out,official,oofs-out,
SK,2007,out,official,oofs-out,
TW,2007,out,official,oofs-out,
US,2007,out,official,oofs-out,397085249.5
AT,2008,out,official,oofs-out,275554038.4
AU,2008,out,official,oofs-out,212011247.6
BE,2008,out,official,oofs-out,51112035.05
BG,2008,out,official,oofs-out,
CA,2008,out,official,oofs-out,3739727450
CY,2008,out,official,oofs-out,
DE,2008,out,official,oofs-out,2615257562
DK,2008,out,official,oofs-out,49685496.26
EE,2008,out,official,oofs-out,
FI,2008,out,official,oofs-out,37546885.36
FR,2008,out,official,oofs-out,921915032.1
GB,2008,out,official,oofs-out,16276715.3
HR,2008,out,official,oofs-out,
HU,2008,out,official,oofs-out,
IE,2008,out,official,oofs-out,
IL,2008,out,official,oofs-out,
IS,2008,out,official,oofs-out,
IT,2008,out,official,oofs-out,987861409.3
JP,2008,out,official,oofs-out,6167939125
KR,2008,out,official,oofs-out,4274954591
LI,2008,out,official,oofs-out,
LT,2008,out,official,oofs-out,
LV,2008,out,official,oofs-out,
MT,2008,out,official,oofs-out,
NO,2008,out,official,oofs-out,766481.3147
NZ,2008,out,official,oofs-out,11340444.67
PL,2008,out,official,oofs-out,
QA,2008,out,official,oofs-out,
RO,2008,out,official,oofs-out,
RU,2008,out,official,oofs-out,
SE,2008,out,official,oofs-out,73986378.76
SI,2008,out,official,oofs-out,
SK,2008,out,official,oofs-out,
TW,2008,out,official,oofs-out,
US,2008,out,official,oofs-out,433164114.8
AE,2009,out,official,oofs-out,14858721.89
AT,2009,out,official,oofs-out,190043867.8
AU,2009,out,official,oofs-out,435844403.2
BE,2009,out,official,oofs-out,129987773.5
BG,2009,out,official,oofs-out,
CA,2009,out,official,oofs-out,1607941430
CY,2009,out,official,oofs-out,
DE,2009,out,official,oofs-out,1620535855
DK,2009,out,official,oofs-out,37061160.76
EE,2009,out,official,oofs-out,
ES,2009,out,official,oofs-out,3367508.139
FI,2009,out,official,oofs-out,149773335
FR,2009,out,official,oofs-out,965459071.1
GB,2009,out,official,oofs-out,8196777.475
HR,2009,out,official,oofs-out,
HU,2009,out,official,oofs-out,
IE,2009,out,official,oofs-out,
IL,2009,out,official,oofs-out,
IS,2009,out,official,oofs-out,
IT,2009,out,official,oofs-out,43405277.5
JP,2009,out,official,oofs-out,13281018293
KR,2009,out,official,oofs-out,2712053297
LI,2009,out,official,oofs-out,
LT,2009,out,official,oofs-out,
LV,2009,out,official,oofs-out,
MT,2009,out,official,oofs-out,
NO,2009,out,official,oofs-out,136576.1893
NZ,2009,out,official,oofs-out,8644933.509
PL,2009,out,official,oofs-out,
QA,2009,out,official,oofs-out,
RO,2009,out,official,oofs-out,
RU,2009,out,official,oofs-out,
SE,2009,out,official,oofs-out,83824348.4
SI,2009,out,official,oofs-out,
SK,2009,out,official,oofs-out,
TW,2009,out,official,oofs-out,
US,2009,out,official,oofs-out,2204962669
AE,2010,out,official,oofs-out,28587587.46
AT,2010,out,official,oofs-out,144010846.8
AU,2010,out,official,oofs-out,272833268.1
BE,2010,out,official,oofs-out,18077820.76
BG,2010,out,official,oofs-out,
CA,2010,out,official,oofs-out,3335597362
CY,2010,out,official,oofs-out,
DE,2010,out,official,oofs-out,1231075523
DK,2010,out,official,oofs-out,37346720.82
EE,2010,out,official,oofs-out,
FI,2010,out,official,oofs-out,48283229.65
FR,2010,out,official,oofs-out,754067003
GB,2010,out,official,oofs-out,27446391
HR,2010,out,official,oofs-out,
HU,2010,out,official,oofs-out,
IE,2010,out,official,oofs-out,
IL,2010,out,official,oofs-out,
IS,2010,out,official,oofs-out,
IT,2010,out,official,oofs-out,52888289.29
JP,2010,out,official,oofs-out,9028919487
KR,2010,out,official,oofs-out,4355701400
LI,2010,out,official,oofs-out,
LT,2010,out,official,oofs-out,
LV,2010,out,official,oofs-out,
MT,2010,out,official,oofs-out,
NO,2010,out,official,oofs-out,652251.0746
NZ,2010,out,official,oofs-out,8460772.533
PL,2010,out,official,oofs-out,
QA,2010,out,official,oofs-out,
RO,2010,out,official,oofs-out,
RU,2010,out,official,oofs-out,
SE,2010,out,official,oofs-out,48355.95647
SI,2010,out,official,oofs-out,
SK,2010,out,official,oofs-out,
TW,2010,out,official,oofs-out,
US,2010,out,official,oofs-out,1272374482
AE,2011,out,official,oofs-out,24550000
AT,2011,out,official,oofs-out,241350000
AU,2011,out,official,oofs-out,261730000
BE,2011,out,official,oofs-out,10600000
BG,2011,out,official,oofs-out,
CA,2011,out,official,oofs-out,10513190000
CY,2011,out,official,oofs-out,
DE,2011,out,official,oofs-out,1481710000
DK,2011,out,official,oofs-out,45560000
EE,2011,out,official,oofs-out,
ES,2011,out,official,oofs-out,4090000
FI,2011,out,official,oofs-out,1123130000
FR,2011,out,official,oofs-out,1277840000
GB,2011,out,official,oofs-out,19890000
HR,2011,out,official,oofs-out,
HU,2011,out,official,oofs-out,
IE,2011,out,official,oofs-out,
IL,2011,out,official,oofs-out,
IS,2011,out,official,oofs-out,
IT,2011,out,official,oofs-out,180130000
JP,2011,out,official,oofs-out,9996880000
KR,2011,out,official,oofs-out,5151610000
LI,2011,out,official,oofs-out,
LT,2011,out,official,oofs-out,
LV,2011,out,official,oofs-out,
MT,2011,out,official,oofs-out,
NZ,2011,out,official,oofs-out,9640000
PL,2011,out,official,oofs-out,
QA,2011,out,official,oofs-out,
RO,2011,out,official,oofs-out,
RU,2011,out,official,oofs-out,
SE,2011,out,official,oofs-out,52430000
SI,2011,out,official,oofs-out,
SK,2011,out,official,oofs-out,
TW,2011,out,official,oofs-out,
US,2011,out,official,oofs-out,2920950000
AE,2012,out,official,oofs-out,61192893.1
AT,2012,out,official,oofs-out,140362294.9
AU,2012,out,official,oofs-out,347546832
BE,2012,out,official,oofs-out,139869550.4
BG,2012,out,official,oofs-out,
CA,2012,out,official,oofs-out,4074893772
CY,2012,out,official,oofs-out,
DE,2012,out,official,oofs-out,1221363394
DK,2012,out,official,oofs-out,35420031.32
EE,2012,out,official,oofs-out,
ES,2012,out,official,oofs-out,2382418.131
FI,2012,out,official,oofs-out,15261471.95
FR,2012,out,official,oofs-out,1213914330
GB,2012,out,official,oofs-out,63288853.63
HR,2012,out,official,oofs-out,
HU,2012,out,official,oofs-out,
IE,2012,out,official,oofs-out,
IL,2012,out,official,oofs-out,
IS,2012,out,official,oofs-out,
IT,2012,out,official,oofs-out,188541851.8
JP,2012,out,official,oofs-out,15039701490
KR,2012,out,official,oofs-out,4348753425
LI,2012,out,official,oofs-out,
LT,2012,out,official,oofs-out,
LV,2012,out,official,oofs-out,
MT,2012,out,official,oofs-out,
NZ,2012,out,official,oofs-out,10859653.34
PL,2012,out,official,oofs-out,
PT,2012,out,official,oofs-out,1967547.538
QA,2012,out,official,oofs-out,
RO,2012,out,official,oofs-out,
RU,2012,out,official,oofs-out,
SE,2012,out,official,oofs-out,47001817.83
SI,2012,out,official,oofs-out,
SK,2012,out,official,oofs-out,
TW,2012,out,official,oofs-out,
US,2012,out,official,oofs-out,3404223179
AE,2013,out,official,oofs-out,8056596.859
AT,2013,out,official,oofs-out,595913735.2
AU,2013,out,official,oofs-out,511865561.9
BE,2013,out,official,oofs-out,181794860.3
BG,2013,out,official,oofs-out,
CA,2013,out,official,oofs-out,3354742011
CY,2013,out,official,oofs-out,
DE,2013,out,official,oofs-out,1119192397
DK,2013,out,official,oofs-out,43186800.13
EE,2013,out,official,oofs-out,
ES,2013,out,official,oofs-out,13682034.7
FI,2013,out,official,oofs-out,22826702.58
FR,2013,out,official,oofs-out,1404292871
GB,2013,out,official,oofs-out,171763048.2
HR,2013,out,official,oofs-out,
HU,2013,out,official,oofs-out,
IE,2013,out,official,oofs-out,
IL,2013,out,official,oofs-out,
IS,2013,out,official,oofs-out,
IT,2013,out,official,oofs-out,149135823
JP,2013,out,official,oofs-out,9020174221
KR,2013,out,official,oofs-out,5690249188
LI,2013,out,official,oofs-out,
LT,2013,out,official,oofs-out,
LV,2013,out,official,oofs-out,
MT,2013,out,official,oofs-out,
NO,2013,out,official,oofs-out,310443.5678
NZ,2013,out,official,oofs-out,10022468.37
PL,2013,out,official,oofs-out,
PT,2013,out,official,oofs-out,2917870.047
QA,2013,out,official,oofs-out,
RO,2013,out,official,oofs-out,
RU,2013,out,official,oofs-out,
SE,2013,out,official,oofs-out,45123172.09
SI,2013,out,official,oofs-out,
SK,2013,out,official,oofs-out,
TW,2013,out,official,oofs-out,
US,2013,out,official,oofs-out,2745104399
AE,2014,out,official,oofs-out,621036048.7
AT,2014,out,official,oofs-out,358888476
AU,2014,out,official,oofs-out,195577196.1
BE,2014,out,official,oofs-out,192888769.1
BG,2014,out,official,oofs-out,
CA,2014,out,official,oofs-out,5606044873
CY,2014,out,official,oofs-out,
CZ,2014,out,official,oofs-out,6451961.343
DE,2014,out,official,oofs-out,2487605965
DK,2014,out,official,oofs-out,56666748.93
EE,2014,out,official,oofs-out,
ES,2014,out,official,oofs-out,4298820.322
FI,2014,out,official,oofs-out,56053783.22
FR,2014,out,official,oofs-out,1492549236
GB,2014,out,official,oofs-out,112132982.4
HR,2014,out,official,oofs-out,
HU,2014,out,official,oofs-out,
IE,2014,out,official,oofs-out,
IL,2014,out,official,oofs-out,
IS,2014,out,official,oofs-out,
IT,2014,out,official,oofs-out,108256016.8
JP,2014,out,official,oofs-out,8150653077
KR,2014,out,official,oofs-out,7767203939
LI,2014,out,official,oofs-out,
LT,2014,out,official,oofs-out,
LV,2014,out,official,oofs-out,
MT,2014,out,official,oofs-out,
NO,2014,out,official,oofs-out,693272046.4
NZ,2014,out,official,oofs-out,18041943.87
PL,2014,out,official,oofs-out,
PT,2014,out,official,oofs-out,2961667.25
QA,2014,out,official,oofs-out,
RO,2014,out,official,oofs-out,
RU,2014,out,official,oofs-out,
SE,2014,out,official,oofs-out,56055659.26
SI,2014,out,official,oofs-out,
SK,2014,out,official,oofs-out,
TW,2014,out,official,oofs-out,
US,2014,out,official,oofs-out,919045433.5
AE,2000,out,official,dfis-out,
AT,2000,out,official,dfis-out,0
AU,2000,out,official,dfis-out,
BE,2000,out,official,dfis-out,0
BG,2000,out,official,dfis-out,
CA,2000,out,official,dfis-out,
CH,2000,out,official,dfis-out,0
CY,2000,out,official,dfis-out,
CZ,2000,out,official,dfis-out,
DE,2000,out,official,dfis-out,0
DK,2000,out,official,dfis-out,76099499
EE,2000,out,official,dfis-out,
ES,2000,out,official,dfis-out,0
FI,2000,out,official,dfis-out,27707852
FR,2000,out,official,dfis-out,0
GB,2000,out,official,dfis-out,391555183
GR,2000,out,official,dfis-out,
HR,2000,out,official,dfis-out,
HU,2000,out,official,dfis-out,
IE,2000,out,official,dfis-out,
IL,2000,out,official,dfis-out,
IS,2000,out,official,dfis-out,
IT,2000,out,official,dfis-out,
JP,2000,out,official,dfis-out,0
KR,2000,out,official,dfis-out,
KW,2000,out,official,dfis-out,
LI,2000,out,official,dfis-out,
LT,2000,out,official,dfis-out,
LU,2000,out,official,dfis-out,
LV,2000,out,official,dfis-out,
MT,2000,out,official,dfis-out,
NL,2000,out,official,dfis-out,0
NO,2000,out,official,dfis-out,0
NZ,2000,out,official,dfis-out,
PL,2000,out,official,dfis-out,
PT,2000,out,official,dfis-out,
QA,2000,out,official,dfis-out,
RO,2000,out,official,dfis-out,
RU,2000,out,official,dfis-out,
SA,2000,out,official,dfis-out,
SE,2000,out,official,dfis-out,0
SI,2000,out,official,dfis-out,
SK,2000,out,official,dfis-out,
TW,2000,out,official,dfis-out,
US,2000,out,official,dfis-out,1651699556
AE,2001,out,official,dfis-out,
AT,2001,out,official,dfis-out,0
AU,2001,out,official,dfis-out,
BE,2001,out,official,dfis-out,0
BG,2001,out,official,dfis-out,
CA,2001,out,official,dfis-out,
CH,2001,out,official,dfis-out,0
CY,2001,out,official,dfis-out,
CZ,2001,out,official,dfis-out,
DE,2001,out,official,dfis-out,0
DK,2001,out,official,dfis-out,86372623
EE,2001,out,official,dfis-out,
ES,2001,out,official,dfis-out,0
FI,2001,out,official,dfis-out,25265413
FR,2001,out,official,dfis-out,0
GB,2001,out,official,dfis-out,203132594
GR,2001,out,official,dfis-out,
HR,2001,out,official,dfis-out,
HU,2001,out,official,dfis-out,
IE,2001,out,official,dfis-out,
IL,2001,out,official,dfis-out,
IS,2001,out,official,dfis-out,
IT,2001,out,official,dfis-out,
JP,2001,out,official,dfis-out,0
KR,2001,out,official,dfis-out,
KW,2001,out,official,dfis-out,
LI,2001,out,official,dfis-out,
LT,2001,out,official,dfis-out,
LU,2001,out,official,dfis-out,
LV,2001,out,official,dfis-out,
MT,2001,out,official,dfis-out,
NL,2001,out,official,dfis-out,0
NO,2001,out,official,dfis-out,0
NZ,2001,out,official,dfis-out,
PL,2001,out,official,dfis-out,
PT,2001,out,official,dfis-out,
QA,2001,out,official,dfis-out,
RO,2001,out,official,dfis-out,
RU,2001,out,official,dfis-out,
SA,2001,out,official,dfis-out,
SE,2001,out,official,dfis-out,0
SI,2001,out,official,dfis-out,
SK,2001,out,official,dfis-out,
TW,2001,out,official,dfis-out,
US,2001,out,official,dfis-out,1289505550
AE,2002,out,official,dfis-out,
AT,2002,out,official,dfis-out,0
AU,2002,out,official,dfis-out,
BE,2002,out,official,dfis-out,0
BG,2002,out,official,dfis-out,
CA,2002,out,official,dfis-out,
CH,2002,out,official,dfis-out,0
CY,2002,out,official,dfis-out,
CZ,2002,out,official,dfis-out,
DE,2002,out,official,dfis-out,0
DK,2002,out,official,dfis-out,89192227
EE,2002,out,official,dfis-out,
ES,2002,out,official,dfis-out,143938836
FI,2002,out,official,dfis-out,11160750
FR,2002,out,official,dfis-out,0
GB,2002,out,official,dfis-out,288845215
GR,2002,out,official,dfis-out,
HR,2002,out,official,dfis-out,
HU,2002,out,official,dfis-out,
IE,2002,out,official,dfis-out,
IL,2002,out,official,dfis-out,
IS,2002,out,official,dfis-out,
IT,2002,out,official,dfis-out,
JP,2002,out,official,dfis-out,0
KR,2002,out,official,dfis-out,
KW,2002,out,official,dfis-out,
LI,2002,out,official,dfis-out,
LT,2002,out,official,dfis-out,
LU,2002,out,official,dfis-out,
LV,2002,out,official,dfis-out,
MT,2002,out,official,dfis-out,
NL,2002,out,official,dfis-out,0
NO,2002,out,official,dfis-out,0
NZ,2002,out,official,dfis-out,
PL,2002,out,official,dfis-out,
PT,2002,out,official,dfis-out,
QA,2002,out,official,dfis-out,
RO,2002,out,official,dfis-out,
RU,2002,out,official,dfis-out,
SA,2002,out,official,dfis-out,
SE,2002,out,official,dfis-out,0
SI,2002,out,official,dfis-out,
SK,2002,out,official,dfis-out,
TW,2002,out,official,dfis-out,
US,2002,out,official,dfis-out,867247054
AE,2003,out,official,dfis-out,
AT,2003,out,official,dfis-out,0
AU,2003,out,official,dfis-out,
BE,2003,out,official,dfis-out,0
BG,2003,out,official,dfis-out,
CA,2003,out,official,dfis-out,
CH,2003,out,official,dfis-out,0
CY,2003,out,official,dfis-out,
CZ,2003,out,official,dfis-out,
DE,2003,out,official,dfis-out,0
DK,2003,out,official,dfis-out,99649281
EE,2003,out,official,dfis-out,
ES,2003,out,official,dfis-out,195652606
FI,2003,out,official,dfis-out,29507297
FR,2003,out,official,dfis-out,0
GB,2003,out,official,dfis-out,407830043
GR,2003,out,official,dfis-out,
HR,2003,out,official,dfis-out,
HU,2003,out,official,dfis-out,
IE,2003,out,official,dfis-out,
IL,2003,out,official,dfis-out,
IS,2003,out,official,dfis-out,
IT,2003,out,official,dfis-out,
JP,2003,out,official,dfis-out,0
KR,2003,out,official,dfis-out,
KW,2003,out,official,dfis-out,
LI,2003,out,official,dfis-out,
LT,2003,out,official,dfis-out,
LU,2003,out,official,dfis-out,
LV,2003,out,official,dfis-out,
MT,2003,out,official,dfis-out,
NL,2003,out,official,dfis-out,647503441
NO,2003,out,official,dfis-out,0
NZ,2003,out,official,dfis-out,
PL,2003,out,official,dfis-out,
PT,2003,out,official,dfis-out,
QA,2003,out,official,dfis-out,
RO,2003,out,official,dfis-out,
RU,2003,out,official,dfis-out,
SA,2003,out,official,dfis-out,
SE,2003,out,official,dfis-out,0
SI,2003,out,official,dfis-out,
SK,2003,out,official,dfis-out,
TW,2003,out,official,dfis-out,
US,2003,out,official,dfis-out,1463175333
AE,2004,out,official,dfis-out,
AT,2004,out,official,dfis-out,0
AU,2004,out,official,dfis-out,
BE,2004,out,official,dfis-out,0
BG,2004,out,official,dfis-out,
CA,2004,out,official,dfis-out,
CH,2004,out,official,dfis-out,0
CY,2004,out,official,dfis-out,
CZ,2004,out,official,dfis-out,
DE,2004,out,official,dfis-out,0
DK,2004,out,official,dfis-out,85869351
EE,2004,out,official,dfis-out,
ES,2004,out,official,dfis-out,186743329
FI,2004,out,official,dfis-out,44571661
FR,2004,out,official,dfis-out,0
GB,2004,out,official,dfis-out,295487511
GR,2004,out,official,dfis-out,
HR,2004,out,official,dfis-out,
HU,2004,out,official,dfis-out,
IE,2004,out,official,dfis-out,
IL,2004,out,official,dfis-out,
IS,2004,out,official,dfis-out,
IT,2004,out,official,dfis-out,
JP,2004,out,official,dfis-out,0
KR,2004,out,official,dfis-out,
KW,2004,out,official,dfis-out,
LI,2004,out,official,dfis-out,
LT,2004,out,official,dfis-out,
LU,2004,out,official,dfis-out,
LV,2004,out,official,dfis-out,
MT,2004,out,official,dfis-out,
NL,2004,out,official,dfis-out,699943062
NO,2004,out,official,dfis-out,0
NZ,2004,out,official,dfis-out,
PL,2004,out,official,dfis-out,
PT,2004,out,official,dfis-out,
QA,2004,out,official,dfis-out,
RO,2004,out,official,dfis-out,
RU,2004,out,official,dfis-out,
SA,2004,out,official,dfis-out,
SE,2004,out,official,dfis-out,0
SI,2004,out,official,dfis-out,
SK,2004,out,official,dfis-out,
TW,2004,out,official,dfis-out,
US,2004,out,official,dfis-out,1688116274
AE,2005,out,official,dfis-out,
AT,2005,out,official,dfis-out,0
AU,2005,out,official,dfis-out,
BE,2005,out,official,dfis-out,0
BG,2005,out,official,dfis-out,
CA,2005,out,official,dfis-out,
CH,2005,out,official,dfis-out,0
CY,2005,out,official,dfis-out,
CZ,2005,out,official,dfis-out,
DE,2005,out,official,dfis-out,0
DK,2005,out,official,dfis-out,54444861
EE,2005,out,official,dfis-out,
ES,2005,out,official,dfis-out,43489416
FI,2005,out,official,dfis-out,10425616
FR,2005,out,official,dfis-out,371804147
GB,2005,out,official,dfis-out,414216988
GR,2005,out,official,dfis-out,
HR,2005,out,official,dfis-out,
HU,2005,out,official,dfis-out,
IE,2005,out,official,dfis-out,
IL,2005,out,official,dfis-out,
IS,2005,out,official,dfis-out,
IT,2005,out,official,dfis-out,
JP,2005,out,official,dfis-out,0
KR,2005,out,official,dfis-out,
KW,2005,out,official,dfis-out,
LI,2005,out,official,dfis-out,
LT,2005,out,official,dfis-out,
LU,2005,out,official,dfis-out,
LV,2005,out,official,dfis-out,
MT,2005,out,official,dfis-out,
NL,2005,out,official,dfis-out,684030999
NO,2005,out,official,dfis-out,0
NZ,2005,out,official,dfis-out,
PL,2005,out,official,dfis-out,
PT,2005,out,official,dfis-out,
QA,2005,out,official,dfis-out,
RO,2005,out,official,dfis-out,
RU,2005,out,official,dfis-out,
SA,2005,out,official,dfis-out,
SE,2005,out,official,dfis-out,0
SI,2005,out,official,dfis-out,
SK,2005,out,official,dfis-out,
TW,2005,out,official,dfis-out,
US,2005,out,official,dfis-out,973478285
AE,2006,out,official,dfis-out,
AT,2006,out,official,dfis-out,0
AU,2006,out,official,dfis-out,
BE,2006,out,official,dfis-out,32455317
BG,2006,out,official,dfis-out,
CA,2006,out,official,dfis-out,
CH,2006,out,official,dfis-out,0
CY,2006,out,official,dfis-out,
CZ,2006,out,official,dfis-out,
DE,2006,out,official,dfis-out,1557850986
DK,2006,out,official,dfis-out,77854216
EE,2006,out,official,dfis-out,
ES,2006,out,official,dfis-out,84803336
FI,2006,out,official,dfis-out,23624348
FR,2006,out,official,dfis-out,435712218
GB,2006,out,official,dfis-out,805999193
GR,2006,out,official,dfis-out,
HR,2006,out,official,dfis-out,
HU,2006,out,official,dfis-out,
IE,2006,out,official,dfis-out,
IL,2006,out,official,dfis-out,
IS,2006,out,official,dfis-out,
IT,2006,out,official,dfis-out,
JP,2006,out,official,dfis-out,0
KR,2006,out,official,dfis-out,
KW,2006,out,official,dfis-out,
LI,2006,out,official,dfis-out,
LT,2006,out,official,dfis-out,
LU,2006,out,official,dfis-out,
LV,2006,out,official,dfis-out,
