"id","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"LC",,,,,,,,,,,,,,,,,,,,,,,1150,1190,1490,1430,1730,1900,2170,2330,2730,2830,3180,3270,3370,3540,3720,3700,3800,4010,4400,4300,4390,4660,5210,5360,6030,6170,6580,6700,6560,6830,6890,7040,7180,7350
"LI",,,,,,,,,,,,,5120,6500,8210,10150,11190,12370,14770,18520,22620,22630,20340,18790,19030,19750,22890,31210,41550,43690,45540,47660,54440,56810,62120,70160,78640,80120,77530,78470,78630,68010,64840,68220,78410,92360,103560,111510,121040,115530,,,,,,
"LK",,,,130,130,130,150,160,160,170,170,170,190,210,250,280,260,260,250,270,280,310,320,320,340,380,410,440,460,450,470,500,560,600,640,700,750,800,820,840,880,830,850,950,1070,1220,1370,1570,1810,2020,2430,2860,3360,3490,3650,3800
"LR",,,160,160,190,200,210,220,230,240,250,260,280,290,340,370,410,430,470,520,520,500,440,360,360,360,350,360,390,280,,,,,,,,120,130,120,150,130,120,80,90,120,130,160,180,220,250,320,340,370,370,380
"LS",,,50,50,60,60,80,80,80,80,90,90,100,150,220,230,280,320,340,410,450,530,620,550,510,420,410,440,520,550,580,620,700,710,740,750,760,760,680,670,640,700,640,710,850,1050,1160,1200,1240,1200,1250,1490,1610,1660,1470,1280
"LT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6040,7600,8820,10620,12660,12430,12430,13220,14110,15250,15970,14940
"LU",,,1630,1680,1870,1920,2020,2070,2240,2560,2650,2990,3700,4750,6250,7200,7720,8230,9670,11740,14040,14050,13540,12240,11850,11910,14160,18230,23600,26040,28580,32080,35570,36540,37710,41750,44220,45980,42810,42300,42690,41680,40190,43180,55890,66390,60170,74290,78950,69520,79520,75650,73980,73510,75960,77000
"LV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2720,2870,2990,3310,3600,3930,4660,5810,7350,8870,11140,13390,13990,12620,13130,13780,14940,15320,14980
"LY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5180,5170,5150,6860,8570,10330,12070,11940,12250,4660,,,,
"MA",,,,,,,,,220,240,250,270,290,350,440,530,570,600,640,780,970,960,940,780,720,680,770,860,1070,1100,1150,1230,1270,1220,1340,1290,1500,1450,1450,1400,1380,1390,1370,1540,1840,2070,2250,2390,2710,2900,2950,3020,3000,3100,3070,3030
"MC",,,,,,,,,,,,,15850,20160,24700,28350,29870,32490,36450,44230,52790,52490,47400,40860,38120,37590,43370,55330,71190,75270,79560,82520,91310,89570,92240,97020,101110,99660,95040,92450,90840,86410,84050,94140,113040,128380,137470,161310,186710,,,,,,,
"MD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,460,400,370,400,460,570,730,890,1030,1160,1500,1570,1820,1990,2140,2470,2560,2240
"ME",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2440,3100,3660,4310,5230,6500,6710,6890,7240,7000,7330,7320,7220
"MF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MG",,,130,130,140,140,150,160,170,170,180,180,190,210,260,310,300,310,310,390,460,430,390,360,320,300,300,280,260,230,240,220,230,240,240,230,240,250,250,240,250,260,230,280,290,290,280,330,400,410,420,420,430,440,440,420
"MH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3040,2640,2520,2530,2620,2850,2970,2970,3090,3320,3570,3620,3760,3760,3720,3790,3960,3990,4270,4390,4770
"MK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1670,1400,1350,1720,2110,2140,1940,1830,1860,1810,1840,2110,2590,3010,3340,3610,4350,4630,4720,4820,4750,5010,5190,5140
"ML",,,,,,,,,,60,60,70,80,90,100,120,140,160,170,220,250,240,200,170,160,180,200,240,290,290,290,320,330,320,280,270,270,280,280,290,280,300,290,350,400,460,490,530,610,670,690,730,730,760,790,760
"MM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,180,220,260,290,350,460,630,830,990,1120,1190,1200,1160
"MN",,,,,,,,,,,,,,,,,,,,,,,,1440,1320,1230,1350,1520,1690,1590,1430,1200,810,510,430,460,550,580,520,480,470,480,530,610,760,900,1120,1410,1800,1790,2000,2600,3670,4370,4260,3870
"MO",,,,,,,,,,,,,,,,,,,,,,,,,4540,4420,5010,6150,7120,7690,8530,9550,11960,13700,15490,16870,17070,16990,15470,14500,14640,15960,16600,18240,22880,24760,27080,35430,34940,37090,45890,55220,61900,71620,76300,67180
"MP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MR",,,,,,,,,190,180,190,190,190,230,320,340,350,370,380,430,480,480,440,420,400,380,400,440,490,510,490,540,610,640,570,590,650,580,550,560,510,470,470,510,590,690,830,920,1060,1090,1140,1210,1330,1420,1370,
"MT",,,,,,,,,,,,,1090,1260,1560,1990,2120,2320,2660,3300,4280,4670,4550,3940,3830,3690,4000,4930,6260,6910,7600,8080,8870,8720,8760,9160,9670,10090,10010,10740,11170,11160,11380,12510,14300,15660,16310,17720,19950,19520,20530,21300,21580,22520,23630,23930
"MU",,,,,,,,,,,,,,,,,,,1020,1230,1250,1280,1190,1070,1030,1060,1250,1630,2070,2230,2440,2620,2990,3120,3230,3470,3780,3900,3780,3640,3870,3900,3890,4260,5040,5420,5920,6470,7380,7720,8250,8580,9260,9790,9790,9780
"MV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400,3920,3570,4210,4000,4880,5030,5380,5850,5960,6000,6480,6950
"MW",,,50,50,50,60,60,60,60,60,60,70,80,100,120,130,130,130,160,180,190,190,180,170,170,160,150,150,160,160,180,210,200,220,160,160,170,200,200,180,160,140,170,220,300,300,310,330,370,400,440,480,450,390,360,340
"MX",,,360,390,440,470,510,550,610,630,680,720,810,970,1190,1430,1500,1440,1550,1850,2460,3090,2760,2220,2040,2130,1940,1910,2000,2300,2750,3200,3700,4460,5200,4570,4320,4310,4610,5080,5750,6240,6580,6860,7390,7720,8280,9080,9580,8690,8840,9080,9770,9920,10090,9710
"MY",,,240,250,270,300,320,330,340,340,360,380,430,570,740,850,910,970,1120,1440,1790,1920,1850,1790,1940,1900,1840,1940,2120,2240,2370,2530,2850,3200,3560,4000,4450,4570,3600,3350,3420,3520,3760,4130,4710,5250,5830,6760,7530,7530,8230,9060,10200,10850,11120,10570
"MZ",,,,,,,,,,,,,,,,,,,,,,,290,230,230,260,320,290,230,190,180,200,180,180,160,160,200,230,260,280,280,270,240,270,310,350,370,400,440,480,460,480,520,590,620,590
"NA",,,,,,,,,,,,,,,,,,,,,,,2080,1920,1750,1380,1390,1650,1730,1890,2020,2170,2310,2220,2260,2420,2450,2420,2270,2130,2110,1970,1900,2170,2760,3390,3880,4140,4200,4120,4360,4970,5450,5730,5680,5190
"NC",,,,,,,,1830,2160,2520,3220,3420,3780,3990,5270,6400,6440,6580,6980,6900,7980,7940,7160,5920,5480,5510,6170,8070,13270,14530,14760,15200,16070,16340,16780,18220,18240,17810,15730,14810,14020,,,,,,,,,,,,,,,
"NE",,,150,160,160,170,170,170,160,150,150,160,150,160,210,230,220,230,280,350,410,400,360,290,220,220,250,280,330,330,300,290,280,230,200,190,190,190,200,180,170,170,170,190,220,250,260,280,320,330,360,360,390,400,420,390
"NG",,,100,110,110,110,110,100,100,120,170,180,200,220,340,400,510,560,550,640,760,760,730,550,420,370,280,240,280,270,290,270,270,190,170,170,230,280,270,,270,310,350,410,610,660,840,970,1160,1160,1460,1720,2470,2680,2970,2820
"NI",,,140,150,160,200,230,290,290,310,310,320,330,380,510,570,610,680,650,500,600,660,680,690,710,690,760,860,680,370,310,220,240,300,450,620,880,890,890,930,970,980,970,1010,1100,1180,1210,1300,1410,1410,1480,1600,1700,1790,1870,1940
"NL",,,1220,1310,1460,1700,1840,2000,2230,2480,2800,3180,3800,5010,6290,7540,8240,8980,10330,12600,14640,13830,12190,10930,10590,10200,11540,14530,18340,19290,20060,21010,23230,23730,25050,27340,29400,29490,27930,28370,28560,27180,26800,30700,37300,42390,46080,49390,52460,53520,53530,54120,52500,52330,51330,48860
"NO",,,1610,1710,1860,2050,2240,2470,2630,2850,3120,3580,4230,5320,6750,8380,9150,9960,11110,13110,15650,16420,15750,14940,15150,15710,17550,20830,23970,25080,26510,27830,30790,30220,30860,32700,35800,37920,36110,35550,36560,38250,39900,44760,54110,63790,69980,78400,87350,87840,88430,90270,99100,104180,105950,93740
"NP",,,50,50,50,50,70,80,80,70,70,70,80,90,100,110,120,120,120,130,140,160,160,150,160,160,170,180,210,210,210,210,200,190,200,210,210,220,210,220,230,240,240,260,290,310,340,380,440,490,540,610,690,730,740,730
"NR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4580,5800,6770,9380,14580,17720,15420
"NZ",,,,,,,,,,,,,,,,,,,,6530,7670,8240,7860,7370,7010,6950,7860,10010,12550,13570,13640,12160,12050,12360,13400,15270,16720,17160,15760,15040,14070,13800,14190,16990,21480,25440,26420,28140,28600,29610,29620,32270,36800,39980,41670,40020
"OM",,,,,,,,160,230,280,320,330,360,310,700,1510,2770,2720,2650,3070,3960,5480,6210,6160,6320,6560,5930,5390,5200,5660,5710,6040,6520,6300,6180,6310,6520,6880,6570,6460,7160,8000,8000,8260,9370,10640,11640,14850,18080,18480,18770,17150,19100,19550,18220,16910
"PA",,,490,530,550,590,630,670,710,770,810,890,960,1090,1220,1370,1350,1360,1570,1760,2200,2410,2590,2530,2530,2820,2860,3280,2740,2570,2660,2730,3020,3260,3440,3470,3560,3600,3690,3760,3910,3840,3980,4120,4520,4860,5180,5780,6440,6650,7010,8350,9510,10530,11490,11880
"PE",,,290,310,340,390,460,490,480,480,510,570,630,750,930,1090,1080,940,850,890,1050,1200,1160,960,930,870,880,990,850,830,880,1180,1390,1520,1730,1920,2120,2250,2140,2030,1970,1910,1970,2110,2300,2510,2780,3220,3780,3940,4360,4880,5670,6270,6360,6130
"PF",,,,,,,,2090,2520,2430,2400,2640,2660,3330,4600,5120,5620,5940,6820,8060,9240,9710,9240,8280,8120,8420,10350,13120,15480,15050,15390,16160,17430,17590,17690,18150,18020,17490,16890,16400,15990,,,,,,,,,,,,,,,
"PG",,,130,130,140,160,170,190,200,230,260,270,310,390,490,550,520,530,630,710,790,790,720,680,670,670,710,760,880,890,820,870,920,1080,1130,1040,1020,930,780,690,620,550,510,500,570,700,730,930,1100,1180,1270,1520,1820,2040,2240,
"PH",,,220,190,170,180,200,210,220,240,220,220,220,260,320,380,420,450,500,590,700,750,740,670,570,520,540,600,660,700,720,720,770,820,920,1020,1160,1230,1200,1180,1220,1220,1180,1260,1400,1520,1650,1900,2240,2490,2750,2640,3000,3340,3500,3550
"PK",,,90,100,100,120,130,140,150,160,180,180,180,160,150,160,190,220,260,300,350,390,400,390,380,380,370,400,430,420,420,420,440,450,450,490,500,490,470,470,490,500,520,560,640,740,820,910,1020,1060,1080,1150,1260,1360,1400,1440
"PL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,2430,2750,3180,3770,4200,4330,4400,4670,4700,4890,5490,6220,7300,8430,9940,11910,12410,12730,12900,13220,13480,13660,13340
"PR",,,820,900,960,1060,1160,1240,1370,1560,1750,1910,2100,2380,2590,2660,2650,2740,2980,3390,3720,3890,3770,3670,3970,4280,4740,5320,5830,5980,6150,6360,6700,7050,7340,7800,8150,8430,8710,9420,10310,11350,11600,12530,13820,14750,15210,15660,16240,16540,16640,17350,18460,19320,,
"PS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520,1740,1940,1960,1580,1390,1300,1390,1480,1660,1570,1600,1660,2110,2310,2560,3070,3060,3090,
"PT",,,410,430,470,520,570,640,730,790,950,1070,1270,1700,2070,2210,2330,2430,2530,2870,3360,3430,3230,2830,2520,2530,3080,4160,5640,6320,7140,8190,9870,10100,10450,11220,12080,12350,12170,12240,12140,11800,11730,13230,16120,18550,19330,20770,22440,22840,22960,22660,21150,21340,21290,20530
"PW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4810,4980,5770,6350,6370,6110,6030,5890,6790,7820,7680,8680,9250,9190,9370,9120,8640,8910,9310,9670,9760,10650,12180
"PY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680,1850,1850,1720,1560,1360,1290,1190,1050,1130,1230,1470,1820,2360,2450,2930,3260,3430,4190,4390,4190
"QA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37210,39560,52570,59970,67830,63710,66890,71530,79380,87620,90460,83990
"RO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1190,1270,1500,1650,1600,1590,1620,1720,1780,1960,2330,3010,3930,4960,6520,8630,8810,8590,8610,8740,9260,9600,9500
"RS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2850,2800,2390,1530,1450,1430,2260,3070,3630,3970,4580,5650,6040,5850,5910,5700,6050,5840,5540
"RU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3440,3080,2920,2650,2640,2610,2650,2130,1750,1710,1780,2100,2580,3410,4450,5800,7560,9590,9230,9980,11040,13310,14810,14350,11450
"RW",,,40,40,40,40,40,50,50,50,60,60,60,70,80,100,130,160,180,230,270,280,270,260,250,260,300,320,350,350,350,320,340,310,150,210,220,260,260,260,240,220,220,210,230,270,310,360,440,500,550,590,640,670,690,700
"SA",,,,,,,,,,,700,990,1370,1760,3520,5160,7830,8480,9080,11520,14330,16940,15370,12700,10660,9160,8550,7520,7410,6950,7230,8010,8520,8110,7690,7710,8020,8250,7870,7570,7860,8130,8150,8870,10530,12460,14160,15830,18380,17940,18470,20450,23690,25230,25500,23550
"SB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,750,830,900,890,1440,1320,1220,1010,930,840,840,860,900,970,960,980,820,910,1120,1520,1830,1830,1920
"SC",,,290,310,330,320,360,350,350,330,350,410,480,620,770,870,910,870,1160,1730,2080,2260,2240,2120,2150,2410,2650,3210,3970,4530,5000,5180,5930,6350,6560,6460,6740,7330,7320,7290,7290,7310,6850,7490,9280,11140,12580,12270,11130,10220,10190,11060,12240,13510,14090,14760
"SD",,,140,140,130,140,140,140,150,160,170,180,190,220,290,380,430,470,460,490,480,500,470,430,380,390,540,790,780,710,530,440,340,300,310,390,380,370,320,320,320,330,360,400,470,560,710,880,1080,1130,1200,1410,1640,1170,1750,1920
"SE",,,2310,2490,2740,2960,3190,3460,3770,4100,4500,4890,5670,7050,8580,10160,10720,11290,12460,14790,17300,17530,15760,13550,13020,13080,15330,19360,24190,26090,27760,29110,31340,28200,27690,28070,30390,31380,31120,30910,31220,29390,28740,32410,39390,45350,48650,52190,55600,51900,53900,56090,58680,61160,60750,57920
"SG",,,490,530,500,540,590,660,750,850,960,1090,1280,1610,2090,2670,2940,3030,3390,4000,4720,5370,5680,6160,6920,7090,7320,8070,9300,10300,11450,12980,15320,17760,20780,23610,25640,27750,24010,23410,23670,21990,21760,23110,25650,28370,32080,35660,36680,37080,44790,48370,51290,54550,53960,52090
"SI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11300,11050,11370,11350,11000,10990,12700,15700,18440,19950,21920,24710,24400,24560,24590,23300,23190,23580,22190
"SK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200,5000,5400,5410,5360,5520,5710,6000,6930,9000,11320,12890,14870,17200,17050,17240,17240,17550,18140,18110,17570
"SL",,,,,160,170,170,160,150,160,170,180,180,210,250,270,240,230,260,340,400,400,390,330,320,260,190,190,190,230,200,190,150,180,180,200,230,220,190,170,160,170,230,300,310,320,340,400,470,490,470,470,590,730,770,620
"SM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26370,26090,30370,36960,41830,44440,47670,52140,,,,,,,
"SN",,,,,,,,,270,250,260,250,270,300,360,440,480,470,460,570,630,640,590,470,430,430,500,640,730,730,710,710,750,710,590,560,540,540,530,530,510,490,470,550,670,770,800,870,980,1030,1040,1020,1040,1040,1040,980
"SO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SR",,,,,,,,,,,,,,,,,,1560,1920,2080,2280,2530,2480,2330,2290,2280,2340,2320,2890,2270,1430,1120,1010,,1080,1320,1640,1850,1940,1780,1870,1370,1720,1980,2620,3240,4060,5110,6460,7110,7780,8070,8760,9180,9590,9360
"SS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060,910,820,970,970,790
"ST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590,670,780,900,950,1040,1110,1190,1250,1320,1520,1730,1760
"SV",,,,,,,,300,300,300,310,320,350,390,440,480,530,610,710,780,760,730,690,680,700,720,760,820,870,860,900,950,1080,1220,1370,1590,1730,1860,1950,2040,2160,2230,2310,2470,2660,2870,3040,3250,3460,3390,3450,3600,3730,3850,3890,3940
"SX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SY",,,250,230,250,270,250,280,300,370,360,400,500,500,710,960,1080,1050,1170,1280,1560,1750,1740,1700,1640,1690,1480,1270,1190,890,910,990,1110,1070,970,900,860,860,920,890,970,1110,1210,1240,1390,1530,1650,1860,,,,,,,,
"SZ",,,,,,,,,,,,,290,360,450,,,,,,,,,,,,,,,,1230,1290,1500,1520,1510,1750,1850,1870,1650,1640,1570,1600,1440,1580,2000,2830,2970,3090,3040,3000,3060,3460,3800,3720,3610,3280
"TC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TD",,,110,110,110,120,120,130,130,140,140,140,150,160,190,230,220,230,240,220,240,230,210,190,180,210,210,210,270,270,270,290,330,240,220,210,200,210,220,200,180,190,190,210,340,470,530,630,700,830,910,890,960,980,980,880
"TG",,,90,90,100,110,120,120,130,140,130,130,140,170,220,260,270,290,330,350,420,390,320,250,230,230,250,310,390,400,400,400,410,330,300,300,310,350,330,320,300,270,250,290,330,360,380,400,400,440,450,460,480,500,550,540
"TH",,,110,120,130,140,160,170,180,190,210,210,220,260,330,380,420,450,530,610,710,760,760,760,790,790,830,950,1160,1320,1490,1660,1880,2140,2400,2750,2970,2690,2090,1990,1990,1970,1980,2170,2520,2770,3080,3520,3990,4160,4610,5000,5590,5790,5810,5720
"TJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,230,240,200,170,170,180,180,170,160,170,210,270,320,370,440,570,660,920,1020,1150,1320,1370,1280
"TL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810,700,740,910,1340,1860,3010,2350,3010,3800,4180,3930,2920,2180
"TM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,690,610,610,550,560,620,600,650,750,990,1310,1600,1960,2330,3050,3570,4110,4790,5660,6690,7530,7380
"TN",,,,,,,,220,240,250,270,310,400,460,610,770,820,850,940,1130,1360,1420,1280,1180,1180,1160,1140,1270,1340,1310,1430,1480,1700,1700,1740,1820,2010,2160,2190,2300,2310,2280,2210,2480,2930,3190,3360,3560,3880,4110,4170,4000,4110,4170,4180,3980
"TO",,,,,,,,,,,,,,,,,,,,,,,,690,690,720,770,860,1070,1160,1220,1350,1450,1530,1820,2010,2280,2260,2210,2110,2060,2010,1940,1960,2160,2470,2710,2860,3240,3310,3570,3780,4210,4330,4380,4280
"TR",,,,,,,,470,520,560,560,540,560,650,860,1120,1310,1410,1530,1820,1860,1860,1570,1400,1310,1310,1440,1740,1860,1920,2300,2580,2930,3140,2680,2850,2920,3190,3410,3530,4200,3470,3470,3800,5060,6510,7520,8510,9350,9140,9960,10450,10700,10800,10630,9950
"TT",,,640,680,730,760,760,770,790,810,830,870,1000,1200,1500,2170,2530,2810,3360,3940,4760,5930,6820,6100,5950,5890,5090,4490,3930,3630,3710,3850,4030,3840,3810,3890,4230,4500,4620,4880,5420,6080,6760,8070,9690,11210,13290,14990,17330,16190,16460,14820,16070,18100,17610,17640
"TV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2710,3330,2530,3310,3740,3930,4710,4910,5130,4720,5080,4810,6120,5300,6230
"TZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,180,180,170,160,170,190,210,250,280,300,300,310,330,360,410,450,510,580,640,700,740,780,850,920,920
"UA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4130,1820,1000,920,860,890,850,760,700,730,790,980,1270,1540,1950,2570,3220,2840,2990,3120,3500,3800,3560,2640
"UG",,,,,,,,,,,,,,,,,,,,,,,,,180,190,250,310,400,400,320,250,190,180,180,230,280,300,290,290,270,250,250,250,270,300,340,380,430,500,550,620,630,640,690,700
"US",,,3280,3410,3610,3880,4190,4370,4740,5070,5360,5700,6290,7310,8000,8530,8980,9610,10790,12230,13410,14400,14230,14590,16230,17510,19160,21460,23580,23860,24150,24370,25780,26480,27750,29150,30380,31390,32150,33780,36070,36840,37470,39950,43680,46340,48080,48640,49330,48050,48950,50450,52520,53620,55320,55980
"UY",,,,,,,1060,660,520,760,990,1060,1010,1140,1380,1610,1490,1440,1640,2170,2870,3650,3280,2190,1730,1510,1780,2210,2600,2730,2840,3180,3830,4350,5040,5530,6160,6970,7240,7260,7050,6500,5140,4240,4130,4720,5380,6370,7690,8770,10390,12000,13910,15580,16210,15720
"UZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,590,570,580,600,610,620,650,630,560,450,420,460,530,610,770,980,1160,1340,1530,1720,1940,2090,2160
"VC",,,180,160,170,180,180,170,190,190,210,220,300,310,340,370,390,460,560,710,830,960,1030,1090,1200,1340,1460,1660,1950,2030,2110,2230,2540,2680,2640,2890,3000,3070,3180,3300,3470,3650,3940,4380,4730,4950,5460,5830,6210,6270,6030,6070,6350,6510,6630,6630
"VE",,,1070,1100,1060,1000,920,940,1000,1020,1100,1130,1240,1510,1920,2390,2770,2960,3220,3680,4130,4630,4550,4290,3810,3450,3380,3150,3230,2430,2550,2580,2740,2720,2620,2910,2960,3350,3340,3530,4070,4540,3940,3450,4050,4920,6050,7520,9230,10150,11530,11790,12500,11780,,
"VG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"VI",,,,,,,,,,,,,4170,4510,4830,5210,4690,4930,5440,6620,8000,8620,7960,8300,8640,8930,9850,11550,12590,13660,,,,,,,,,,,,,,,,,,,,,,,,,,
"VN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,130,110,130,170,200,260,310,350,360,370,400,430,460,510,590,680,760,850,1000,1120,1270,1390,1550,1740,1900,1990
"VU",,,,,,,,,,,,,,,,,,,,,,850,800,810,860,960,980,860,990,1090,1200,1090,1120,1210,1170,1270,1280,1310,1420,1420,1430,1370,1230,1360,1590,1780,1990,2130,2530,2620,2690,2860,2950,3200,3170,
"WS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520,1550,1570,1600,1630,1630,1720,2100,2370,2560,2850,3050,3030,3230,3590,3860,3960,4050,3930
"XK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2510,2800,3100,3280,3420,3640,3780,3960,4010,3970
"YE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,450,370,310,290,320,370,370,420,470,510,530,600,690,790,880,990,1080,1180,1060,1240,1420,1440,1140
"ZA",,,430,460,500,540,570,620,660,720,780,850,900,1090,1380,1590,1550,1490,1610,1940,2510,2940,2890,2650,2660,2400,2360,2670,3290,3580,3390,3320,3320,3500,3680,3850,3870,3780,3370,3230,3140,2900,2710,2970,3780,5050,5690,5980,6040,5910,6250,7050,7630,7410,6810,6080
"ZM",,,200,200,210,270,280,330,370,410,450,430,440,450,570,590,560,500,490,510,600,680,600,500,420,340,250,260,320,400,430,390,360,370,350,370,400,400,350,350,330,340,350,400,460,550,710,880,1160,1260,1310,1390,1660,1750,1740,1490
"ZW",,,270,280,260,280,290,300,300,340,400,420,460,550,680,740,720,670,660,740,920,1080,1060,970,840,740,690,700,810,840,860,850,690,630,620,600,670,670,590,540,490,510,460,410,420,430,410,380,300,400,500,690,770,820,840,860
