"district_id","district_name","year","budget_type","value"
"d317","Dokolo",2016,"actual",48.10845533
"d317","Dokolo",2016,"proposed",47.48954527
"d317","Dokolo",2017,"actual",44.2339135
"d317","Dokolo",2018,"approved",47
"d317","Dokolo",2019,"proposed",47
"d121","Gomba",2012,"actual",55.7516657
"d121","Gomba",2013,"actual",61.41574487
"d121","Gomba",2014,"actual",65.68768435
"d121","Gomba",2015,"approved",65.46029204
"d121","Gomba",2015,"actual",65.46029204
"d121","Gomba",2016,"actual",63.94479374
"d121","Gomba",2016,"proposed",62.24852245
"d121","Gomba",2016,"approved",62.29601087
"d121","Gomba",2017,"actual",59.07687549
"d121","Gomba",2017,"approved",60.2570783
"d121","Gomba",2018,"approved",65
"d121","Gomba",2019,"proposed",62
"d304","Gulu",2012,"actual",36.0392002
"d304","Gulu",2013,"actual",51.59936938
"d304","Gulu",2014,"actual",42.78310599
"d304","Gulu",2015,"approved",38.39833619
"d304","Gulu",2015,"actual",51.80604757
"d304","Gulu",2016,"proposed",53.46764227
"d304","Gulu",2016,"actual",44.90806909
"d304","Gulu",2016,"approved",54.98499202
"d304","Gulu",2017,"approved",50.68794403
"d304","Gulu",2017,"actual",49.2645283
"d304","Gulu",2018,"approved",24
"d304","Gulu",2019,"proposed",64
"d403","Hoima",2012,"actual",48.65630183
"d403","Hoima",2013,"actual",52.60808135
"d403","Hoima",2014,"actual",41.31368629
"d403","Hoima",2015,"actual",29.89736498
"d403","Hoima",2015,"approved",40.95915971
"d403","Hoima",2016,"approved",45.51587802
"d403","Hoima",2016,"proposed",35.00840581
"d403","Hoima",2016,"actual",46.57514843
"d403","Hoima",2017,"approved",49.31790215
"d403","Hoima",2017,"actual",46.05808964
"d403","Hoima",2018,"approved",53
"d403","Hoima",2019,"proposed",45
"d417","Ibanda",2012,"actual",49.78445793
"d417","Ibanda",2013,"actual",57.67736588
"d417","Ibanda",2014,"actual",49.93743243
"d417","Ibanda",2015,"approved",53.12362273
"d417","Ibanda",2015,"actual",53.12362273
"d417","Ibanda",2016,"approved",54.80507487
"d417","Ibanda",2016,"actual",55.03892677
"d417","Ibanda",2016,"proposed",50.47398757
"d417","Ibanda",2017,"actual",59.90701818
"d417","Ibanda",2017,"approved",47.25020438
"d417","Ibanda",2018,"approved",50
"d417","Ibanda",2019,"proposed",50
"d203","Iganga",2012,"actual",62.24187328
"d203","Iganga",2013,"actual",64.60689579
"d203","Iganga",2015,"approved",63.3541148
"d203","Iganga",2015,"actual",63.3541148
"d203","Iganga",2016,"approved",55.92258163
"d203","Iganga",2016,"proposed",59.48619353
"d203","Iganga",2016,"actual",63.87155376
"d203","Iganga",2017,"approved",53.15480539
"d203","Iganga",2019,"proposed",55
"d418","Isingiro",2012,"actual",47.30741773
"d418","Isingiro",2013,"actual",52.1856445
"d418","Isingiro",2014,"actual",49.49918578
"d418","Isingiro",2015,"approved",56.99641707
"d418","Isingiro",2015,"actual",56.99641707
"d418","Isingiro",2016,"approved",58.3719189
"d418","Isingiro",2016,"actual",59.29711037
"d418","Isingiro",2016,"proposed",54.01737885
"d418","Isingiro",2017,"approved",59.96089146
"d418","Isingiro",2017,"actual",53.71207476
"d418","Isingiro",2018,"approved",60
"d418","Isingiro",2019,"proposed",58
"d204","Jinja",2012,"actual",44.94073612
"d204","Jinja",2013,"actual",51.46644475
"d204","Jinja",2015,"approved",42.219412
"d204","Jinja",2015,"actual",44.05452879
"d204","Jinja",2016,"proposed",47.03595682
"d204","Jinja",2016,"approved",27.14156443
"d204","Jinja",2016,"actual",50.55140731
"d204","Jinja",2017,"approved",29.98572485
"d204","Jinja",2017,"actual",24.36547144
"d204","Jinja",2018,"approved",58
"d204","Jinja",2019,"proposed",53
"d318","Kaabong",2012,"actual",24.99762599
"d318","Kaabong",2013,"actual",23.43292041
"d318","Kaabong",2014,"actual",35.15237204
"d318","Kaabong",2015,"approved",36.01898665
"d318","Kaabong",2015,"actual",36.01898665
"d318","Kaabong",2016,"approved",31.41252503
"d318","Kaabong",2016,"actual",37.07035511
"d318","Kaabong",2016,"proposed",30.13667555
"d318","Kaabong",2017,"approved",26.0009617
"d318","Kaabong",2019,"proposed",36
"d404","Kabale",2013,"actual",64.36793539
"d404","Kabale",2014,"actual",59.46483862
"d404","Kabale",2015,"actual",53.90688259
"d404","Kabale",2015,"approved",53.90688259
"d404","Kabale",2016,"actual",56.03770729
"d404","Kabale",2016,"approved",58.11637328
"d404","Kabale",2016,"proposed",49.18177877
"d404","Kabale",2017,"actual",32.63594346
"d404","Kabale",2017,"approved",55.40666321
"d404","Kabale",2018,"approved",51
"d404","Kabale",2019,"proposed",50
"d405","Kabarole",2012,"actual",46.29933437
"d405","Kabarole",2013,"actual",47.96075679
"d405","Kabarole",2014,"actual",42.91399245
"d405","Kabarole",2015,"approved",43.34529452
"d405","Kabarole",2015,"actual",43.34529452
"d405","Kabarole",2016,"approved",44.23910666
"d405","Kabarole",2016,"proposed",40.99356479
"d405","Kabarole",2016,"actual",46.95975154
"d405","Kabarole",2017,"approved",47.63841491
"d405","Kabarole",2017,"actual",40.80915405
"d405","Kabarole",2018,"proposed",36.2935196
"d405","Kabarole",2018,"approved",36
"d405","Kabarole",2019,"proposed",40
"d213","Kaberamaido",2012,"actual",34.66602724
"d213","Kaberamaido",2013,"actual",40.41204502
"d213","Kaberamaido",2014,"actual",39.2992435
"d213","Kaberamaido",2015,"actual",50.72013003
"d213","Kaberamaido",2015,"approved",50.72013003
"d213","Kaberamaido",2016,"approved",45.8019286
"d213","Kaberamaido",2016,"actual",52.19577748
"d213","Kaberamaido",2016,"proposed",43.98951722
"d213","Kaberamaido",2017,"approved",48.26862838
"d213","Kaberamaido",2019,"proposed",47
"d101","Kalangala",2012,"actual",16.45350102
"d101","Kalangala",2013,"actual",24.69616026
"d101","Kalangala",2014,"actual",22.27848703
"d101","Kalangala",2015,"approved",23.77707518
"d101","Kalangala",2015,"actual",23.77707518
"d101","Kalangala",2016,"actual",22.5963154
"d101","Kalangala",2016,"proposed",24.65492917
"d101","Kalangala",2016,"approved",25.75565653
"d101","Kalangala",2017,"approved",31.25632257
"d101","Kalangala",2017,"actual",30.27335729
"d101","Kalangala",2018,"approved",29
"d101","Kalangala",2019,"proposed",29
"d222","Kaliro",2012,"actual",55.51880996
"d222","Kaliro",2013,"actual",61.33917429
"d222","Kaliro",2014,"actual",59.26401625
"d222","Kaliro",2015,"actual",63.35952386
"d222","Kaliro",2015,"approved",63.35952386
"d222","Kaliro",2016,"proposed",59.30671516
"d222","Kaliro",2016,"approved",61.84509869
"d222","Kaliro",2016,"actual",62.70207886
"d222","Kaliro",2017,"approved",62.12696336
"d222","Kaliro",2017,"actual",59.5104896
"d222","Kaliro",2018,"approved",64
"d222","Kaliro",2019,"proposed",60
"d122","Kalungu",2012,"actual",56.24525843
"d122","Kalungu",2013,"actual",63.61439843
"d122","Kalungu",2014,"actual",62.7547218
"d122","Kalungu",2015,"actual",57.72341004
"d122","Kalungu",2015,"approved",57.72341004
"d122","Kalungu",2016,"actual",60.61261724
"d122","Kalungu",2016,"approved",58.77878297
"d122","Kalungu",2016,"proposed",56.14254909
"d122","Kalungu",2017,"approved",59.50504327
"d122","Kalungu",2017,"actual",55.15637837
"d122","Kalungu",2018,"approved",67
"d122","Kalungu",2019,"proposed",64
"d205","Kamuli",2012,"actual",56.87419309
"d205","Kamuli",2013,"actual",59.4833424
"d205","Kamuli",2014,"actual",61.30886188
"d205","Kamuli",2015,"approved",58.51471744
"d205","Kamuli",2015,"actual",58.51471744
"d205","Kamuli",2016,"approved",60.11660516
"d205","Kamuli",2016,"actual",62.77961189
"d205","Kamuli",2016,"proposed",56.19812547
"d205","Kamuli",2017,"approved",55.98538312
"d205","Kamuli",2017,"actual",54.37985284
"d205","Kamuli",2018,"approved",56
"d205","Kamuli",2019,"proposed",53
"d413","Kamwenge",2012,"actual",42.99344378
"d413","Kamwenge",2013,"actual",51.30277013
"d413","Kamwenge",2014,"actual",49.82038073
"d413","Kamwenge",2015,"actual",54.42328731
"d413","Kamwenge",2015,"approved",54.42328731
"d413","Kamwenge",2016,"proposed",60.5417659
"d413","Kamwenge",2016,"actual",60.09259757
"d413","Kamwenge",2017,"actual",56.57964643
"d413","Kamwenge",2018,"approved",58
"d413","Kamwenge",2019,"proposed",56
"d414","Kanungu",2012,"actual",48.10782515
"d414","Kanungu",2013,"actual",48.43049085
"d414","Kanungu",2014,"actual",45.55934614
"d414","Kanungu",2015,"actual",55.65805578
"d414","Kanungu",2015,"approved",55.65805578
"d414","Kanungu",2016,"proposed",55.48475578
"d414","Kanungu",2016,"actual",57.57185838
"d414","Kanungu",2017,"actual",48.83324864
"d414","Kanungu",2018,"approved",55
"d414","Kanungu",2019,"proposed",54
"d206","Kapchorwa",2012,"actual",33.41133818
"d206","Kapchorwa",2013,"actual",39.80728742
"d206","Kapchorwa",2014,"actual",40.68522105
"d206","Kapchorwa",2015,"actual",40.17343629
"d206","Kapchorwa",2015,"approved",40.17343629
"d206","Kapchorwa",2016,"approved",41.35020203
"d206","Kapchorwa",2016,"proposed",40.91723442
"d206","Kapchorwa",2016,"actual",42.04376434
"d206","Kapchorwa",2017,"approved",28.45735579
"d206","Kapchorwa",2017,"actual",57.53974681
"d206","Kapchorwa",2018,"approved",66
"d206","Kapchorwa",2019,"proposed",66
"d406","Kasese",2012,"actual",48.54818921
"d406","Kasese",2013,"actual",50.80217527
"d406","Kasese",2014,"actual",47.30251497
"d406","Kasese",2015,"approved",51.53606279
"d406","Kasese",2015,"actual",51.53606279
"d406","Kasese",2016,"approved",55.33628184
"d406","Kasese",2016,"actual",50.37365905
"d406","Kasese",2016,"proposed",50.63818889
"d406","Kasese",2017,"actual",39.84026482
"d406","Kasese",2017,"approved",56.9527252
"d406","Kasese",2018,"approved",61
"d406","Kasese",2019,"proposed",56
"d207","Katakwi",2012,"actual",27.98694068
"d207","Katakwi",2013,"actual",37.8205011
"d207","Katakwi",2014,"actual",30.25902828
"d207","Katakwi",2015,"approved",35.98570832
"d207","Katakwi",2015,"actual",35.98570832
"d207","Katakwi",2016,"proposed",34.27124785
"d207","Katakwi",2016,"approved",35.60959174
"d207","Katakwi",2016,"actual",39.20680288
"d207","Katakwi",2017,"approved",45.52263005
"d207","Katakwi",2019,"proposed",43
"d112","Kayunga",2012,"actual",73.36131413
"d112","Kayunga",2013,"actual",59.8710054
"d112","Kayunga",2014,"actual",58.45367927
"d112","Kayunga",2015,"actual",60.75029056
"d112","Kayunga",2015,"approved",60.75029056
"d112","Kayunga",2016,"actual",61.94673933
"d112","Kayunga",2016,"approved",60.73733054
"d112","Kayunga",2016,"proposed",58.1828819
"d112","Kayunga",2017,"approved",59.25944257
"d112","Kayunga",2017,"actual",53.72762781
"d112","Kayunga",2018,"approved",63
"d112","Kayunga",2019,"proposed",59
"d407","Kibaale",2012,"actual",49.37670141
"d407","Kibaale",2013,"actual",52.728394
"d407","Kibaale",2014,"actual",46.63587672
"d407","Kibaale",2015,"actual",52.11760676
"d407","Kibaale",2015,"approved",52.11760676
"d407","Kibaale",2016,"actual",54.60137202
"d407","Kibaale",2016,"proposed",50.76097027
"d407","Kibaale",2017,"actual",40.24710896
"d407","Kibaale",2018,"approved",32
"d407","Kibaale",2019,"proposed",36
"d103","Kiboga",2012,"actual",44.58985913
"d103","Kiboga",2013,"actual",48.39682173
"d103","Kiboga",2014,"actual",46.16782784
"d103","Kiboga",2015,"actual",45.79845094
"d103","Kiboga",2015,"approved",45.79845094
"d103","Kiboga",2016,"actual",49.33640454
"d103","Kiboga",2016,"approved",46.2893769
"d103","Kiboga",2016,"proposed",43.53380803
"d103","Kiboga",2017,"approved",50.28020004
"d103","Kiboga",2017,"actual",45.71500556
"d103","Kiboga",2018,"approved",50
"d103","Kiboga",2019,"proposed",48
"d227","Kibuku",2012,"actual",49.97193421
"d227","Kibuku",2013,"actual",53.54347191
"d227","Kibuku",2014,"actual",53.46382217
"d227","Kibuku",2015,"actual",62.01855467
"d227","Kibuku",2015,"approved",62.01855467
"d227","Kibuku",2016,"actual",62.79045845
"d227","Kibuku",2016,"proposed",57.40916944
"d227","Kibuku",2017,"actual",53.67967564
"d227","Kibuku",2018,"approved",53
"d227","Kibuku",2019,"proposed",53
"d419","Kiruhura",2012,"actual",41.68917889
"d419","Kiruhura",2013,"actual",39.82306006
"d419","Kiruhura",2014,"actual",41.07637688
"d419","Kiruhura",2015,"approved",44.79563829
"d419","Kiruhura",2016,"actual",46.9322795
"d419","Kiruhura",2017,"actual",45.75251151
"d419","Kiruhura",2018,"approved",54
"d419","Kiruhura",2019,"proposed",51
"d421","Kiryandongo",2012,"actual",40.61218949
"d421","Kiryandongo",2013,"actual",43.54184158
"d421","Kiryandongo",2014,"actual",39.20796039
"d421","Kiryandongo",2015,"actual",43.49163805
"d421","Kiryandongo",2015,"approved",43.49163805
"d421","Kiryandongo",2016,"actual",45.94362531
"d421","Kiryandongo",2016,"approved",50.28213389
"d421","Kiryandongo",2016,"proposed",42.16303896
"d421","Kiryandongo",2017,"approved",42.50739454
"d421","Kiryandongo",2017,"actual",38.28171649
"d421","Kiryandongo",2018,"approved",51
"d421","Kiryandongo",2019,"proposed",49
"d408","Kisoro",2012,"actual",48.00423844
"d408","Kisoro",2013,"actual",44.51964623
"d408","Kisoro",2014,"actual",42.72515919
"d408","Kisoro",2015,"actual",53.09994965
"d408","Kisoro",2015,"approved",53.09994965
"d408","Kisoro",2016,"proposed",53.05679708
"d408","Kisoro",2016,"actual",54.66261188
"d408","Kisoro",2016,"approved",55.43065804
"d408","Kisoro",2017,"actual",32.06256746
"d408","Kisoro",2017,"approved",52.31563355
"d408","Kisoro",2018,"approved",56
"d408","Kisoro",2019,"proposed",54
"d305","Kitgum",2012,"actual",34.98143532
"d305","Kitgum",2013,"actual",38.7172981
"d305","Kitgum",2014,"actual",40.82441655
"d305","Kitgum",2015,"actual",41.19203707
"d305","Kitgum",2015,"approved",41.19203707
"d305","Kitgum",2016,"proposed",44.16228759
"d305","Kitgum",2016,"actual",42.99678535
"d305","Kitgum",2017,"approved",53.90390873
"d305","Kitgum",2019,"proposed",41
"d319","Koboko",2012,"actual",46.96749758
"d319","Koboko",2013,"actual",46.15880579
"d319","Koboko",2014,"actual",42.20570673
"d319","Koboko",2015,"actual",40.98064115
"d319","Koboko",2015,"approved",40.98064115
"d319","Koboko",2016,"approved",55.77806016
"d319","Koboko",2016,"actual",50.40363093
"d319","Koboko",2016,"proposed",49.80378892
"d319","Koboko",2017,"actual",44.9254152
"d319","Koboko",2017,"approved",48.95668309
"d319","Koboko",2018,"approved",48
"d319","Koboko",2019,"proposed",44
"d325","Kole",2012,"actual",56.57195441
"d325","Kole",2013,"actual",54.9111161
"d325","Kole",2014,"actual",55.17045466
"d325","Kole",2015,"approved",57.15640929
"d325","Kole",2015,"actual",57.15640929
"d325","Kole",2016,"actual",58.9343223
"d325","Kole",2016,"proposed",58.35876033
"d325","Kole",2016,"approved",62.16625971
"d325","Kole",2017,"approved",60.05453456
"d325","Kole",2017,"actual",56.18946326
"d325","Kole",2018,"approved",58
"d325","Kole",2019,"proposed",56
"d306","Kotido",2012,"actual",19.59118109
