id-from,parent,id-to,region,year,value-1,value-2,value-3
gavi,Global Alliance for Vaccines and Immunization,AM,south-central-asia,2015,370000.00,1906.40,0.56
gavi,Global Alliance for Vaccines and Immunization,AO,south-of-sahara,2015,10390000.00,1894.10,8.56
gavi,Global Alliance for Vaccines and Immunization,AZ,south-central-asia,2015,3570000.00,8092.10,0.13
gavi,Global Alliance for Vaccines and Immunization,BD,south-central-asia,2015,86350000.00,326.50,1.85
gavi,Global Alliance for Vaccines and Immunization,BF,south-of-sahara,2015,26620000.00,301.80,12.22
gavi,Global Alliance for Vaccines and Immunization,BI,south-of-sahara,2015,12050000.00,131.60,30.6
gavi,Global Alliance for Vaccines and Immunization,BJ,south-of-sahara,2015,5110000.00,352.70,17.24
gavi,Global Alliance for Vaccines and Immunization,BO,south-america,2015,6650000.00,2449.30,3.8
gavi,Global Alliance for Vaccines and Immunization,BT,south-central-asia,2015,330000.00,1543.60,0.23
gavi,Global Alliance for Vaccines and Immunization,CD,south-of-sahara,2015,154420000.00,109.30,38.05
gavi,Global Alliance for Vaccines and Immunization,CF,south-of-sahara,2015,2490000.00,53.30,47.3
gavi,Global Alliance for Vaccines and Immunization,CG,south-of-sahara,2015,2210000.00,2817.70,14.41
gavi,Global Alliance for Vaccines and Immunization,CI,south-of-sahara,2015,16380000.00,657.30,8.88
gavi,Global Alliance for Vaccines and Immunization,CM,south-of-sahara,2015,30290000.00,545.80,8.46
gavi,Global Alliance for Vaccines and Immunization,CU,north-central-america,2015,1760000.00,,
gavi,Global Alliance for Vaccines and Immunization,DJ,south-of-sahara,2015,1550000.00,875.50,7.51
gavi,Global Alliance for Vaccines and Immunization,ER,south-of-sahara,2015,2720000.00,,
gavi,Global Alliance for Vaccines and Immunization,ET,south-of-sahara,2015,134590000.00,272.30,5.58
gavi,Global Alliance for Vaccines and Immunization,GE,south-central-asia,2015,600000.00,2591.30,3.36
gavi,Global Alliance for Vaccines and Immunization,GH,south-of-sahara,2015,22910000.00,740.00,3.74
gavi,Global Alliance for Vaccines and Immunization,GM,south-of-sahara,2015,3090000.00,324.80,17.39
gavi,Global Alliance for Vaccines and Immunization,GN,south-of-sahara,2015,11020000.00,249.90,10.45
gavi,Global Alliance for Vaccines and Immunization,GW,south-of-sahara,2015,1620000.00,185.60,30.73
gavi,Global Alliance for Vaccines and Immunization,GY,south-america,2015,390000.00,2158.50,2.3
gavi,Global Alliance for Vaccines and Immunization,HN,north-central-america,2015,4700000.00,879.60,7.66
gavi,Global Alliance for Vaccines and Immunization,HT,north-central-america,2015,7610000.00,253.60,28.21
gavi,Global Alliance for Vaccines and Immunization,ID,far-east-asia,2015,23260000.00,1637.40,1.5
gavi,Global Alliance for Vaccines and Immunization,IN,south-central-asia,2015,133340000.00,1312.00,3.22
gavi,Global Alliance for Vaccines and Immunization,KE,south-of-sahara,2015,69280000.00,572.00,8.26
gavi,Global Alliance for Vaccines and Immunization,KG,south-central-asia,2015,2990000.00,1016.30,0.48
gavi,Global Alliance for Vaccines and Immunization,KH,far-east-asia,2015,14270000.00,608.10,0.22
gavi,Global Alliance for Vaccines and Immunization,KI,oceania,2015,70000.00,1141.30,4.25
gavi,Global Alliance for Vaccines and Immunization,KM,south-of-sahara,2015,720000.00,249.10,3.88
gavi,Global Alliance for Vaccines and Immunization,KP,far-east-asia,2015,9660000.00,,
gavi,Global Alliance for Vaccines and Immunization,LA,far-east-asia,2015,1360000.00,959.50,3.22
gavi,Global Alliance for Vaccines and Immunization,LK,south-central-asia,2015,610000.00,1377.90,0.27
gavi,Global Alliance for Vaccines and Immunization,LR,south-of-sahara,2015,9610000.00,192.30,19.81
gavi,Global Alliance for Vaccines and Immunization,LS,south-of-sahara,2015,430000.00,1721.10,29.16
gavi,Global Alliance for Vaccines and Immunization,MD,europe,2015,1180000.00,1728.30,0.01
gavi,Global Alliance for Vaccines and Immunization,MG,south-of-sahara,2015,22470000.00,151.90,39.45
gavi,Global Alliance for Vaccines and Immunization,ML,south-of-sahara,2015,20960000.00,360.00,16.67
gavi,Global Alliance for Vaccines and Immunization,MM,south-central-asia,2015,16260000.00,1179.50,0.66
gavi,Global Alliance for Vaccines and Immunization,MN,far-east-asia,2015,220000.00,3223.30,0.04
gavi,Global Alliance for Vaccines and Immunization,MR,south-of-sahara,2015,5580000.00,1182.70,1.68
gavi,Global Alliance for Vaccines and Immunization,MW,south-of-sahara,2015,18210000.00,186.50,32.64
gavi,Global Alliance for Vaccines and Immunization,MZ,south-of-sahara,2015,26780000.00,304.10,25.25
gavi,Global Alliance for Vaccines and Immunization,NE,south-of-sahara,2015,30520000.00,199.30,13.51
gavi,Global Alliance for Vaccines and Immunization,NG,south-of-sahara,2015,130340000.00,478.80,19.6
gavi,Global Alliance for Vaccines and Immunization,NI,north-central-america,2015,2620000.00,713.10,1.96
gavi,Global Alliance for Vaccines and Immunization,NP,south-central-asia,2015,29700000.00,468.10,1.62
gavi,Global Alliance for Vaccines and Immunization,PG,oceania,2015,8870000.00,579.00,11.92
gavi,Global Alliance for Vaccines and Immunization,PK,south-central-asia,2015,101330000.00,702.60,1.02
gavi,Global Alliance for Vaccines and Immunization,RW,south-of-sahara,2015,11470000.00,311.00,23.77
gavi,Global Alliance for Vaccines and Immunization,SB,oceania,2015,1460000.00,678.10,11.24
gavi,Global Alliance for Vaccines and Immunization,SD,south-of-sahara,2015,44030000.00,469.60,2.43
gavi,Global Alliance for Vaccines and Immunization,SL,south-of-sahara,2015,11840000.00,155.60,8.06
gavi,Global Alliance for Vaccines and Immunization,SN,south-of-sahara,2015,7980000.00,1077.40,12.48
gavi,Global Alliance for Vaccines and Immunization,SO,south-of-sahara,2015,7910000.00,,
gavi,Global Alliance for Vaccines and Immunization,SS,south-of-sahara,2015,18590000.00,459.10,37.87
gavi,Global Alliance for Vaccines and Immunization,ST,south-of-sahara,2015,300000.00,536.20,7.07
gavi,Global Alliance for Vaccines and Immunization,TD,south-of-sahara,2015,6260000.00,283.10,13.65
gavi,Global Alliance for Vaccines and Immunization,TG,south-of-sahara,2015,6900000.00,278.90,21.5
gavi,Global Alliance for Vaccines and Immunization,TJ,south-central-asia,2015,3930000.00,533.30,4.88
gavi,Global Alliance for Vaccines and Immunization,TL,far-east-asia,2015,350000.00,2381.60,4.24
gavi,Global Alliance for Vaccines and Immunization,TZ,south-of-sahara,2015,43580000.00,350.90,13
gavi,Global Alliance for Vaccines and Immunization,UG,south-of-sahara,2015,41840000.00,505.60,10.3
gavi,Global Alliance for Vaccines and Immunization,UZ,south-central-asia,2015,8990000.00,1853.80,6.36
gavi,Global Alliance for Vaccines and Immunization,VN,far-east-asia,2015,19780000.00,1416.70,0.61
gavi,Global Alliance for Vaccines and Immunization,YE,middle-east,2015,10680000.00,812.20,
gavi,Global Alliance for Vaccines and Immunization,ZM,south-of-sahara,2015,17790000.00,654.30,28.32
gavi,Global Alliance for Vaccines and Immunization,ZW,south-of-sahara,2015,24760000.00,523.50,3.93
gef,Global Environment Facility,AF,south-central-asia,2015,4950000.00,184.00,2.79
gef,Global Environment Facility,AG,north-central-america,2015,620000.00,5368.00,2.6
gef,Global Environment Facility,AL,europe,2015,1960000.00,2892.80,0.2
gef,Global Environment Facility,AM,south-central-asia,2015,3840000.00,1906.40,0.56
gef,Global Environment Facility,AO,south-of-sahara,2015,4840000.00,1894.10,8.56
gef,Global Environment Facility,AR,south-america,2015,5850000.00,,
gef,Global Environment Facility,AZ,south-central-asia,2015,3320000.00,8092.10,0.13
gef,Global Environment Facility,BA,europe,2015,2920000.00,4496.30,0.02
gef,Global Environment Facility,BD,south-central-asia,2015,4670000.00,326.50,1.85
gef,Global Environment Facility,BF,south-of-sahara,2015,5090000.00,301.80,12.22
gef,Global Environment Facility,BI,south-of-sahara,2015,3560000.00,131.60,30.6
gef,Global Environment Facility,BJ,south-of-sahara,2015,4440000.00,352.70,17.24
gef,Global Environment Facility,BO,south-america,2015,2870000.00,2449.30,3.8
gef,Global Environment Facility,BR,south-america,2015,26910000.00,4808.70,2.77
gef,Global Environment Facility,BT,south-central-asia,2015,3790000.00,1543.60,0.23
gef,Global Environment Facility,BW,south-of-sahara,2015,1880000.00,5880.00,3.83
gef,Global Environment Facility,BY,europe,2015,3360000.00,8181.90,0
gef,Global Environment Facility,BZ,north-central-america,2015,1870000.00,2230.90,5.58
gef,Global Environment Facility,CD,south-of-sahara,2015,4410000.00,109.30,38.05
gef,Global Environment Facility,CF,south-of-sahara,2015,2050000.00,53.30,47.3
gef,Global Environment Facility,CG,south-of-sahara,2015,1400000.00,2817.70,14.41
gef,Global Environment Facility,CI,south-of-sahara,2015,3190000.00,657.30,8.88
gef,Global Environment Facility,CK,oceania,2015,1240000.00,,
gef,Global Environment Facility,CL,south-america,2015,6680000.00,4789.40,0.45
gef,Global Environment Facility,CM,south-of-sahara,2015,3500000.00,545.80,8.46
gef,Global Environment Facility,CN,far-east-asia,2015,54630000.00,4113.00,0.35
gef,Global Environment Facility,CO,south-america,2015,14340000.00,3708.20,2.48
gef,Global Environment Facility,CR,north-central-america,2015,4200000.00,2184.70,0.6
gef,Global Environment Facility,CU,north-central-america,2015,2390000.00,,
gef,Global Environment Facility,CV,south-of-sahara,2015,1820000.00,1646.10,1.54
gef,Global Environment Facility,DJ,south-of-sahara,2015,3760000.00,875.50,7.51
gef,Global Environment Facility,DM,north-central-america,2015,1290000.00,2908.50,2.6
gef,Global Environment Facility,DO,north-central-america,2015,830000.00,,0.56
gef,Global Environment Facility,DZ,north-of-sahara,2015,710000.00,5073.50,
gef,Global Environment Facility,EC,south-america,2015,6170000.00,3930.80,1.72
gef,Global Environment Facility,EG,north-of-sahara,2015,5090000.00,2421.10,
gef,Global Environment Facility,ER,south-of-sahara,2015,1310000.00,,
gef,Global Environment Facility,ET,south-of-sahara,2015,6930000.00,272.30,5.58
gef,Global Environment Facility,FJ,oceania,2015,2120000.00,2547.70,0.75
gef,Global Environment Facility,FM,oceania,2015,1010000.00,911.00,6.35
gef,Global Environment Facility,GA,south-of-sahara,2015,2320000.00,4009.80,1.48
gef,Global Environment Facility,GD,north-central-america,2015,610000.00,2908.10,2.6
gef,Global Environment Facility,GE,south-central-asia,2015,2540000.00,2591.30,3.36
gef,Global Environment Facility,GH,south-of-sahara,2015,2440000.00,740.00,3.74
gef,Global Environment Facility,GM,south-of-sahara,2015,4430000.00,324.80,17.39
gef,Global Environment Facility,GN,south-of-sahara,2015,1510000.00,249.90,10.45
gef,Global Environment Facility,GQ,south-of-sahara,2015,920000.00,9828.90,15.95
gef,Global Environment Facility,GT,north-central-america,2015,3030000.00,887.90,3.16
gef,Global Environment Facility,GW,south-of-sahara,2015,1100000.00,185.60,30.73
gef,Global Environment Facility,GY,south-america,2015,1380000.00,2158.50,2.3
gef,Global Environment Facility,HN,north-central-america,2015,3010000.00,879.60,7.66
gef,Global Environment Facility,HT,north-central-america,2015,2810000.00,253.60,28.21
gef,Global Environment Facility,ID,far-east-asia,2015,14680000.00,1637.40,1.5
gef,Global Environment Facility,IN,south-central-asia,2015,31610000.00,1312.00,3.22
gef,Global Environment Facility,IQ,middle-east,2015,920000.00,6538.30,
gef,Global Environment Facility,IR,middle-east,2015,2320000.00,2374.30,0.03
gef,Global Environment Facility,JM,north-central-america,2015,2150000.00,2369.50,0.41
gef,Global Environment Facility,JO,middle-east,2015,1780000.00,2573.60,
gef,Global Environment Facility,KE,south-of-sahara,2015,4180000.00,572.00,8.26
gef,Global Environment Facility,KG,south-central-asia,2015,3200000.00,1016.30,0.48
gef,Global Environment Facility,KH,far-east-asia,2015,4970000.00,608.10,0.22
gef,Global Environment Facility,KI,oceania,2015,1100000.00,1141.30,4.25
gef,Global Environment Facility,KM,south-of-sahara,2015,2710000.00,249.10,3.88
gef,Global Environment Facility,KZ,south-central-asia,2015,9040000.00,4942.20,0.01
gef,Global Environment Facility,LA,far-east-asia,2015,4530000.00,959.50,3.22
gef,Global Environment Facility,LB,middle-east,2015,3020000.00,3828.50,
gef,Global Environment Facility,LC,north-central-america,2015,1180000.00,3346.40,10.24
gef,Global Environment Facility,LK,south-central-asia,2015,4170000.00,1377.90,0.27
gef,Global Environment Facility,LR,south-of-sahara,2015,2490000.00,192.30,19.81
gef,Global Environment Facility,LS,south-of-sahara,2015,3310000.00,1721.10,29.16
gef,Global Environment Facility,MA,north-of-sahara,2015,5920000.00,2055.40,0.24
gef,Global Environment Facility,MD,europe,2015,2840000.00,1728.30,0.01
gef,Global Environment Facility,ME,europe,2015,780000.00,6542.20,0.23
gef,Global Environment Facility,MG,south-of-sahara,2015,3580000.00,151.90,39.45
gef,Global Environment Facility,MK,europe,2015,1050000.00,4000.40,0.39
gef,Global Environment Facility,ML,south-of-sahara,2015,4420000.00,360.00,16.67
gef,Global Environment Facility,MM,south-central-asia,2015,3150000.00,1179.50,0.66
gef,Global Environment Facility,MN,far-east-asia,2015,4300000.00,3223.30,0.04
gef,Global Environment Facility,MR,south-of-sahara,2015,4470000.00,1182.70,1.68
gef,Global Environment Facility,MU,south-of-sahara,2015,1020000.00,3998.80,0.09
gef,Global Environment Facility,MV,south-central-asia,2015,920000.00,5220.60,1
gef,Global Environment Facility,MW,south-of-sahara,2015,5160000.00,186.50,32.64
gef,Global Environment Facility,MX,north-central-america,2015,26090000.00,4194.50,0.74
gef,Global Environment Facility,MY,far-east-asia,2015,8660000.00,4962.80,0.01
gef,Global Environment Facility,MZ,south-of-sahara,2015,4180000.00,304.10,25.25
gef,Global Environment Facility,NA,south-of-sahara,2015,3350000.00,4211.60,5.14
gef,Global Environment Facility,NE,south-of-sahara,2015,3810000.00,199.30,13.51
gef,Global Environment Facility,NG,south-of-sahara,2015,4660000.00,478.80,19.6
gef,Global Environment Facility,NI,north-central-america,2015,3550000.00,713.10,1.96
gef,Global Environment Facility,NP,south-central-asia,2015,4900000.00,468.10,1.62
gef,Global Environment Facility,NR,oceania,2015,530000.00,,
gef,Global Environment Facility,PA,north-central-america,2015,3120000.00,3096.90,0.8
gef,Global Environment Facility,PE,south-america,2015,7310000.00,2616.30,0.94
gef,Global Environment Facility,PG,oceania,2015,2640000.00,579.00,11.92
gef,Global Environment Facility,PH,far-east-asia,2015,5620000.00,1447.40,2.36
gef,Global Environment Facility,PK,south-central-asia,2015,7180000.00,702.60,1.02
gef,Global Environment Facility,PW,oceania,2015,180000.00,2662.00,0.66
gef,Global Environment Facility,PY,south-america,2015,2020000.00,1581.50,0.87
gef,Global Environment Facility,RS,europe,2015,1850000.00,5323.60,0.04
gef,Global Environment Facility,RW,south-of-sahara,2015,3070000.00,311.00,23.77
gef,Global Environment Facility,SB,oceania,2015,4430000.00,678.10,11.24
gef,Global Environment Facility,SC,south-of-sahara,2015,2310000.00,8915.50,0.43
gef,Global Environment Facility,SD,south-of-sahara,2015,6250000.00,469.60,2.43
gef,Global Environment Facility,SL,south-of-sahara,2015,3100000.00,155.60,8.06
gef,Global Environment Facility,SN,south-of-sahara,2015,5650000.00,1077.40,12.48
gef,Global Environment Facility,SO,south-of-sahara,2015,1840000.00,,
gef,Global Environment Facility,SR,south-america,2015,1210000.00,4197.00,14.23
gef,Global Environment Facility,SS,south-of-sahara,2015,370000.00,459.10,37.87
gef,Global Environment Facility,ST,south-of-sahara,2015,3590000.00,536.20,7.07
gef,Global Environment Facility,SV,north-central-america,2015,590000.00,1622.10,0.74
gef,Global Environment Facility,SZ,south-of-sahara,2015,1480000.00,2688.50,16.01
gef,Global Environment Facility,TD,south-of-sahara,2015,3660000.00,283.10,13.65
gef,Global Environment Facility,TG,south-of-sahara,2015,3340000.00,278.90,21.5
gef,Global Environment Facility,TH,far-east-asia,2015,6370000.00,3612.60,0
gef,Global Environment Facility,TJ,south-central-asia,2015,2320000.00,533.30,4.88
gef,Global Environment Facility,TL,far-east-asia,2015,3560000.00,2381.60,4.24
gef,Global Environment Facility,TM,south-central-asia,2015,1740000.00,,0.31
gef,Global Environment Facility,TN,north-of-sahara,2015,4160000.00,2623.90,0.17
gef,Global Environment Facility,TO,oceania,2015,590000.00,1080.10,0.21
gef,Global Environment Facility,TR,europe,2015,6810000.00,4577.20,0.06
gef,Global Environment Facility,TV,oceania,2015,1670000.00,2072.40,0.42
gef,Global Environment Facility,TZ,south-of-sahara,2015,6140000.00,350.90,13
gef,Global Environment Facility,UA,europe,2015,6020000.00,3197.70,0
gef,Global Environment Facility,UG,south-of-sahara,2015,5100000.00,505.60,10.3
gef,Global Environment Facility,UY,south-america,2015,2380000.00,6118.90,0.11
gef,Global Environment Facility,UZ,south-central-asia,2015,3410000.00,1853.80,6.36
gef,Global Environment Facility,VC,north-central-america,2015,580000.00,2841.50,
gef,Global Environment Facility,VE,south-america,2015,3000000.00,,6.35
gef,Global Environment Facility,VN,far-east-asia,2015,7580000.00,1416.70,0.61
gef,Global Environment Facility,VU,oceania,2015,2920000.00,528.90,3.45
gef,Global Environment Facility,WS,oceania,2015,4100000.00,1327.40,0.14
gef,Global Environment Facility,XK,europe,2015,330000.00,,0.19
gef,Global Environment Facility,YE,middle-east,2015,4960000.00,812.20,
gef,Global Environment Facility,ZA,south-of-sahara,2015,8570000.00,3139.60,4.75
gef,Global Environment Facility,ZM,south-of-sahara,2015,4260000.00,654.30,28.32
gef,Global Environment Facility,ZW,south-of-sahara,2015,2010000.00,523.50,3.93
gggi,Global Green Growth Institute,CN,far-east-asia,2015,460000.00,4113.00,0.35
gggi,Global Green Growth Institute,CO,south-america,2015,360000.00,3708.20,2.48
gggi,Global Green Growth Institute,FJ,oceania,2015,140000.00,2547.70,0.75
gggi,Global Green Growth Institute,IN,south-central-asia,2015,1320000.00,1312.00,3.22
gggi,Global Green Growth Institute,KH,far-east-asia,2015,470000.00,608.10,0.22
gggi,Global Green Growth Institute,MN,far-east-asia,2015,430000.00,3223.30,0.04
gggi,Global Green Growth Institute,MX,north-central-america,2015,410000.00,4194.50,0.74
gggi,Global Green Growth Institute,NP,south-central-asia,2015,40000.00,468.10,1.62
gggi,Global Green Growth Institute,PE,south-america,2015,110000.00,2616.30,0.94
gggi,Global Green Growth Institute,PH,far-east-asia,2015,770000.00,1447.40,2.36
gggi,Global Green Growth Institute,RW,south-of-sahara,2015,730000.00,311.00,23.77
gggi,Global Green Growth Institute,SN,south-of-sahara,2015,60000.00,1077.40,12.48
gggi,Global Green Growth Institute,UG,south-of-sahara,2015,60000.00,505.60,10.3
gggi,Global Green Growth Institute,VN,far-east-asia,2015,650000.00,1416.70,0.61
gggi,Global Green Growth Institute,VU,oceania,2015,140000.00,528.90,3.45
gggi,Global Green Growth Institute,ZA,south-of-sahara,2015,170000.00,3139.60,4.75
global-fund,Global Fund,AF,south-central-asia,2015,23260000.00,184.00,2.79
global-fund,Global Fund,AM,south-central-asia,2015,2820000.00,1906.40,0.56
global-fund,Global Fund,AO,south-of-sahara,2015,2270000.00,1894.10,8.56
global-fund,Global Fund,AZ,south-central-asia,2015,3590000.00,8092.10,0.13
global-fund,Global Fund,BA,europe,2015,4810000.00,4496.30,0.02
global-fund,Global Fund,BD,south-central-asia,2015,40680000.00,326.50,1.85
global-fund,Global Fund,BF,south-of-sahara,2015,45750000.00,301.80,12.22
global-fund,Global Fund,BI,south-of-sahara,2015,10620000.00,131.60,30.6
global-fund,Global Fund,BJ,south-of-sahara,2015,20250000.00,352.70,17.24
global-fund,Global Fund,BO,south-america,2015,7620000.00,2449.30,3.8
global-fund,Global Fund,BT,south-central-asia,2015,2410000.00,1543.60,0.23
global-fund,Global Fund,BW,south-of-sahara,2015,1650000.00,5880.00,3.83
global-fund,Global Fund,BY,europe,2015,5650000.00,8181.90,0
global-fund,Global Fund,BZ,north-central-america,2015,2840000.00,2230.90,5.58
global-fund,Global Fund,CD,south-of-sahara,2015,190610000.00,109.30,38.05
global-fund,Global Fund,CF,south-of-sahara,2015,7460000.00,53.30,47.3
global-fund,Global Fund,CG,south-of-sahara,2015,3640000.00,2817.70,14.41
global-fund,Global Fund,CI,south-of-sahara,2015,34180000.00,657.30,8.88
global-fund,Global Fund,CM,south-of-sahara,2015,62470000.00,545.80,8.46
global-fund,Global Fund,CO,south-america,2015,7650000.00,3708.20,2.48
global-fund,Global Fund,CR,north-central-america,2015,930000.00,2184.70,0.6
global-fund,Global Fund,CU,north-central-america,2015,7030000.00,,
global-fund,Global Fund,CV,south-of-sahara,2015,2120000.00,1646.10,1.54
global-fund,Global Fund,DJ,south-of-sahara,2015,2200000.00,875.50,7.51
global-fund,Global Fund,DO,north-central-america,2015,7060000.00,,0.56
global-fund,Global Fund,EC,south-america,2015,5270000.00,3930.80,1.72
global-fund,Global Fund,EG,north-of-sahara,2015,270000.00,2421.10,
global-fund,Global Fund,ER,south-of-sahara,2015,11100000.00,,
global-fund,Global Fund,ET,south-of-sahara,2015,153170000.00,272.30,5.58
global-fund,Global Fund,FJ,oceania,2015,7240000.00,2547.70,0.75
global-fund,Global Fund,GE,south-central-asia,2015,9850000.00,2591.30,3.36
global-fund,Global Fund,GH,south-of-sahara,2015,81590000.00,740.00,3.74
global-fund,Global Fund,GM,south-of-sahara,2015,7520000.00,324.80,17.39
global-fund,Global Fund,GN,south-of-sahara,2015,24680000.00,249.90,10.45
global-fund,Global Fund,GT,north-central-america,2015,15330000.00,887.90,3.16
global-fund,Global Fund,GW,south-of-sahara,2015,8450000.00,185.60,30.73
global-fund,Global Fund,GY,south-america,2015,2460000.00,2158.50,2.3
global-fund,Global Fund,HN,north-central-america,2015,4410000.00,879.60,7.66
global-fund,Global Fund,HT,north-central-america,2015,19550000.00,253.60,28.21
global-fund,Global Fund,ID,far-east-asia,2015,50070000.00,1637.40,1.5
global-fund,Global Fund,IN,south-central-asia,2015,262590000.00,1312.00,3.22
global-fund,Global Fund,IQ,middle-east,2015,5730000.00,6538.30,
global-fund,Global Fund,IR,middle-east,2015,8220000.00,2374.30,0.03
global-fund,Global Fund,JM,north-central-america,2015,3250000.00,2369.50,0.41
global-fund,Global Fund,JO,middle-east,2015,30000.00,2573.60,
global-fund,Global Fund,KE,south-of-sahara,2015,114620000.00,572.00,8.26
global-fund,Global Fund,KG,south-central-asia,2015,13220000.00,1016.30,0.48
global-fund,Global Fund,KH,far-east-asia,2015,31540000.00,608.10,0.22
global-fund,Global Fund,KM,south-of-sahara,2015,550000.00,249.10,3.88
global-fund,Global Fund,KP,far-east-asia,2015,10630000.00,,
global-fund,Global Fund,KZ,south-central-asia,2015,5550000.00,4942.20,0.01
global-fund,Global Fund,LA,far-east-asia,2015,8230000.00,959.50,3.22
global-fund,Global Fund,LK,south-central-asia,2015,6770000.00,1377.90,0.27
global-fund,Global Fund,LR,south-of-sahara,2015,13270000.00,192.30,19.81
global-fund,Global Fund,LS,south-of-sahara,2015,17920000.00,1721.10,29.16
global-fund,Global Fund,MA,north-of-sahara,2015,1650000.00,2055.40,0.24
global-fund,Global Fund,MD,europe,2015,5980000.00,1728.30,0.01
global-fund,Global Fund,MG,south-of-sahara,2015,29100000.00,151.90,39.45
global-fund,Global Fund,MK,europe,2015,4130000.00,4000.40,0.39
global-fund,Global Fund,ML,south-of-sahara,2015,19880000.00,360.00,16.67
global-fund,Global Fund,MM,south-central-asia,2015,40060000.00,1179.50,0.66
global-fund,Global Fund,MN,far-east-asia,2015,3780000.00,3223.30,0.04
global-fund,Global Fund,MR,south-of-sahara,2015,1270000.00,1182.70,1.68
global-fund,Global Fund,MU,south-of-sahara,2015,340000.00,3998.80,0.09
global-fund,Global Fund,MW,south-of-sahara,2015,125860000.00,186.50,32.64
global-fund,Global Fund,MY,far-east-asia,2015,1110000.00,4962.80,0.01
global-fund,Global Fund,MZ,south-of-sahara,2015,98680000.00,304.10,25.25
global-fund,Global Fund,NA,south-of-sahara,2015,8130000.00,4211.60,5.14
global-fund,Global Fund,NE,south-of-sahara,2015,15320000.00,199.30,13.51
global-fund,Global Fund,NG,south-of-sahara,2015,176920000.00,478.80,19.6
global-fund,Global Fund,NI,north-central-america,2015,5070000.00,713.10,1.96
global-fund,Global Fund,NP,south-central-asia,2015,18820000.00,468.10,1.62
global-fund,Global Fund,PA,north-central-america,2015,1930000.00,3096.90,0.8
global-fund,Global Fund,PE,south-america,2015,280000.00,2616.30,0.94
global-fund,Global Fund,PG,oceania,2015,18170000.00,579.00,11.92
global-fund,Global Fund,PH,far-east-asia,2015,36630000.00,1447.40,2.36
global-fund,Global Fund,PK,south-central-asia,2015,42120000.00,702.60,1.02
global-fund,Global Fund,PS,middle-east,2015,870000.00,,0.02
global-fund,Global Fund,PY,south-america,2015,6020000.00,1581.50,0.87
global-fund,Global Fund,RW,south-of-sahara,2015,105730000.00,311.00,23.77
global-fund,Global Fund,SB,oceania,2015,1060000.00,678.10,11.24
global-fund,Global Fund,SD,south-of-sahara,2015,57310000.00,469.60,2.43
global-fund,Global Fund,SL,south-of-sahara,2015,12790000.00,155.60,8.06
global-fund,Global Fund,SN,south-of-sahara,2015,29740000.00,1077.40,12.48
global-fund,Global Fund,SO,south-of-sahara,2015,27320000.00,,
global-fund,Global Fund,SR,south-america,2015,2710000.00,4197.00,14.23
global-fund,Global Fund,SS,south-of-sahara,2015,51290000.00,459.10,37.87
global-fund,Global Fund,ST,south-of-sahara,2015,2330000.00,536.20,7.07
global-fund,Global Fund,SV,north-central-america,2015,8550000.00,1622.10,0.74
global-fund,Global Fund,SZ,south-of-sahara,2015,12010000.00,2688.50,16.01
global-fund,Global Fund,TD,south-of-sahara,2015,10350000.00,283.10,13.65
global-fund,Global Fund,TG,south-of-sahara,2015,11750000.00,278.90,21.5
global-fund,Global Fund,TH,far-east-asia,2015,21410000.00,3612.60,0
global-fund,Global Fund,TJ,south-central-asia,2015,6440000.00,533.30,4.88
global-fund,Global Fund,TL,far-east-asia,2015,3620000.00,2381.60,4.24
global-fund,Global Fund,TM,south-central-asia,2015,2540000.00,,0.31
global-fund,Global Fund,TN,north-of-sahara,2015,650000.00,2623.90,0.17
global-fund,Global Fund,TZ,south-of-sahara,2015,156520000.00,350.90,13
global-fund,Global Fund,UA,europe,2015,48310000.00,3197.70,0
global-fund,Global Fund,UG,south-of-sahara,2015,110930000.00,505.60,10.3
global-fund,Global Fund,UZ,south-central-asia,2015,10140000.00,1853.80,6.36
global-fund,Global Fund,VN,far-east-asia,2015,45450000.00,1416.70,0.61
global-fund,Global Fund,XK,europe,2015,1260000.00,,0.19
global-fund,Global Fund,YE,middle-east,2015,3480000.00,812.20,
global-fund,Global Fund,ZA,south-of-sahara,2015,99370000.00,3139.60,4.75
global-fund,Global Fund,ZM,south-of-sahara,2015,38290000.00,654.30,28.32
global-fund,Global Fund,ZW,south-of-sahara,2015,220720000.00,523.50,3.93
iaea,International Atomic Energy Agency,AF,south-central-asia,2015,60000.00,184.00,2.79
iaea,International Atomic Energy Agency,AL,europe,2015,270000.00,2892.80,0.2
iaea,International Atomic Energy Agency,AM,south-central-asia,2015,140000.00,1906.40,0.56
iaea,International Atomic Energy Agency,AO,south-of-sahara,2015,220000.00,1894.10,8.56
iaea,International Atomic Energy Agency,AR,south-america,2015,520000.00,,
iaea,International Atomic Energy Agency,AZ,south-central-asia,2015,380000.00,8092.10,0.13
iaea,International Atomic Energy Agency,BA,europe,2015,370000.00,4496.30,0.02
iaea,International Atomic Energy Agency,BD,south-central-asia,2015,820000.00,326.50,1.85
iaea,International Atomic Energy Agency,BF,south-of-sahara,2015,330000.00,301.80,12.22
iaea,International Atomic Energy Agency,BI,south-of-sahara,2015,60000.00,131.60,30.6
iaea,International Atomic Energy Agency,BJ,south-of-sahara,2015,350000.00,352.70,17.24
iaea,International Atomic Energy Agency,BO,south-america,2015,140000.00,2449.30,3.8
iaea,International Atomic Energy Agency,BR,south-america,2015,470000.00,4808.70,2.77
