id,parent,sector,year,value
gef,Global Environment Facility,other,2012,3473137.31
gef,Global Environment Facility,other,2011,2861185.01
gef,Global Environment Facility,other,2010,1346679.57
gef,Global Environment Facility,other-social-services,2015,3360000.00
gef,Global Environment Facility,other-social-services,2014,3014307.41
gef,Global Environment Facility,other-social-services,2013,3160480.37
gef,Global Environment Facility,other-social-services,2012,0.00
gef,Global Environment Facility,water-and-sanitation,2015,49927170.50
gef,Global Environment Facility,water-and-sanitation,2014,41001312.70
gef,Global Environment Facility,water-and-sanitation,2013,45040330.75
gef,Global Environment Facility,water-and-sanitation,2012,42332967.87
gef,Global Environment Facility,water-and-sanitation,2011,36623380.62
gef,Global Environment Facility,water-and-sanitation,2010,60022424.94
gef,Global Environment Facility,water-and-sanitation,2009,69080330.89
gef,Global Environment Facility,water-and-sanitation,2008,67256661.06
gef,Global Environment Facility,water-and-sanitation,2007,50784836.03
gef,Global Environment Facility,water-and-sanitation,2006,72418681.07
gef,Global Environment Facility,water-and-sanitation,2005,62016543.84
gef,Global Environment Facility,water-and-sanitation,2004,58486412.57
gef,Global Environment Facility,water-and-sanitation,2003,60503995.02
gef,Global Environment Facility,water-and-sanitation,2002,77216297.63
gggi,Global Green Growth Institute,agriculture-and-food-security,2015,213483.00
gggi,Global Green Growth Institute,agriculture-and-food-security,2014,498681.28
gggi,Global Green Growth Institute,agriculture-and-food-security,2013,560260.43
gggi,Global Green Growth Institute,banking-and-business,2014,945192.61
gggi,Global Green Growth Institute,banking-and-business,2013,123844.01
gggi,Global Green Growth Institute,environment,2015,6034060.20
gggi,Global Green Growth Institute,environment,2014,6659728.25
gggi,Global Green Growth Institute,environment,2013,4832032.32
gggi,Global Green Growth Institute,governance-and-security,2014,369463.48
gggi,Global Green Growth Institute,governance-and-security,2013,196913.23
gggi,Global Green Growth Institute,industry-and-trade,2014,291301.77
gggi,Global Green Growth Institute,industry-and-trade,2013,602535.23
gggi,Global Green Growth Institute,infrastructure,2015,628205.00
gggi,Global Green Growth Institute,infrastructure,2014,73953.97
gggi,Global Green Growth Institute,infrastructure,2013,648474.74
gggi,Global Green Growth Institute,other,2015,2191385.50
gggi,Global Green Growth Institute,other,2014,4401636.29
gggi,Global Green Growth Institute,other,2013,6021048.25
gggi,Global Green Growth Institute,other-social-services,2014,195384.54
gggi,Global Green Growth Institute,other-social-services,2013,119134.80
gggi,Global Green Growth Institute,water-and-sanitation,2014,492161.94
gggi,Global Green Growth Institute,water-and-sanitation,2013,1054916.12
global-fund,Global Fund,health,2015,3234983590.00
global-fund,Global Fund,health,2014,2590100748.89
global-fund,Global Fund,health,2013,3609799654.12
global-fund,Global Fund,health,2012,3041942245.14
global-fund,Global Fund,health,2011,2342706046.13
global-fund,Global Fund,health,2010,2848672443.46
global-fund,Global Fund,health,2009,2218782427.70
global-fund,Global Fund,health,2008,1995270049.38
global-fund,Global Fund,health,2007,1570213355.61
global-fund,Global Fund,health,2006,1303347165.36
global-fund,Global Fund,health,2005,1069397776.43
global-fund,Global Fund,health,2004,639633655.97
global-fund,Global Fund,health,2003,258389939.78
global-fund,Global Fund,other-social-services,2015,4218170.00
iaea,International Atomic Energy Agency,other,2015,63679783.50
ida,World Bank Group,agriculture-and-food-security,2015,1285526244.47
ida,World Bank Group,agriculture-and-food-security,2014,1193911081.70
ida,World Bank Group,agriculture-and-food-security,2013,1015590536.84
ida,World Bank Group,agriculture-and-food-security,2012,845460191.06
ida,World Bank Group,agriculture-and-food-security,2011,801720685.22
ida,World Bank Group,agriculture-and-food-security,2010,916498100.53
ida,World Bank Group,agriculture-and-food-security,2009,1210615239.73
ida,World Bank Group,agriculture-and-food-security,2008,839245909.42
ida,World Bank Group,agriculture-and-food-security,2007,724018796.35
ida,World Bank Group,agriculture-and-food-security,2006,838996853.86
ida,World Bank Group,agriculture-and-food-security,2005,823260873.02
ida,World Bank Group,agriculture-and-food-security,2004,904801534.58
ida,World Bank Group,agriculture-and-food-security,2003,795406565.35
ida,World Bank Group,agriculture-and-food-security,2002,1044418847.11
ida,World Bank Group,banking-and-business,2015,913051855.70
ida,World Bank Group,banking-and-business,2014,580240358.82
ida,World Bank Group,banking-and-business,2013,671905128.95
ida,World Bank Group,banking-and-business,2012,320337853.05
ida,World Bank Group,banking-and-business,2011,455394178.81
ida,World Bank Group,banking-and-business,2010,586609264.83
ida,World Bank Group,banking-and-business,2009,594538576.67
ida,World Bank Group,banking-and-business,2008,411033409.46
ida,World Bank Group,banking-and-business,2007,524270592.44
ida,World Bank Group,banking-and-business,2006,314980558.87
ida,World Bank Group,banking-and-business,2005,519366343.86
ida,World Bank Group,banking-and-business,2004,652346490.88
ida,World Bank Group,banking-and-business,2003,644360913.82
ida,World Bank Group,banking-and-business,2002,636027602.88
ida,World Bank Group,debt-relief,2015,534823432.55
ida,World Bank Group,debt-relief,2014,8690333.93
ida,World Bank Group,debt-relief,2013,90579112.57
ida,World Bank Group,debt-relief,2012,2320202817.02
ida,World Bank Group,debt-relief,2011,701121860.42
ida,World Bank Group,debt-relief,2010,1881754697.07
ida,World Bank Group,debt-relief,2009,1463048279.66
ida,World Bank Group,debt-relief,2008,285566731.65
ida,World Bank Group,debt-relief,2007,1478254050.90
ida,World Bank Group,debt-relief,2006,33534066306.52
ida,World Bank Group,debt-relief,2005,505591785.15
ida,World Bank Group,debt-relief,2004,439614632.70
ida,World Bank Group,debt-relief,2003,438577597.89
ida,World Bank Group,debt-relief,2002,511409395.36
ida,World Bank Group,education,2015,1378926280.40
ida,World Bank Group,education,2014,1454847039.23
ida,World Bank Group,education,2013,1029736902.86
ida,World Bank Group,education,2012,860772426.96
ida,World Bank Group,education,2011,1252773068.66
ida,World Bank Group,education,2010,1200621881.58
ida,World Bank Group,education,2009,1392706241.21
ida,World Bank Group,education,2008,884078352.43
ida,World Bank Group,education,2007,1101496015.17
ida,World Bank Group,education,2006,1029009554.78
ida,World Bank Group,education,2005,1184853765.26
ida,World Bank Group,education,2004,1290477963.90
ida,World Bank Group,education,2003,1032780883.98
ida,World Bank Group,education,2002,1036600081.14
ida,World Bank Group,environment,2015,251923192.88
ida,World Bank Group,environment,2014,176445929.26
ida,World Bank Group,environment,2013,134642197.62
ida,World Bank Group,environment,2012,129448095.82
ida,World Bank Group,environment,2011,106098946.28
ida,World Bank Group,environment,2010,58893942.86
ida,World Bank Group,environment,2009,98887740.77
ida,World Bank Group,environment,2008,134813321.26
ida,World Bank Group,environment,2007,233705292.36
ida,World Bank Group,environment,2006,30410467.11
ida,World Bank Group,environment,2005,32314445.83
ida,World Bank Group,environment,2004,23255723.95
ida,World Bank Group,environment,2003,28277041.40
ida,World Bank Group,environment,2002,40485209.43
ida,World Bank Group,general-budget-support,2015,10266200.00
ida,World Bank Group,general-budget-support,2014,32803379.79
ida,World Bank Group,general-budget-support,2013,6665498.11
ida,World Bank Group,general-budget-support,2012,5207802.73
ida,World Bank Group,general-budget-support,2011,4115908.72
ida,World Bank Group,general-budget-support,2010,13310624.78
ida,World Bank Group,general-budget-support,2009,32878333.09
ida,World Bank Group,general-budget-support,2008,0.00
ida,World Bank Group,general-budget-support,2007,73776238.73
ida,World Bank Group,governance-and-security,2015,1620121808.92
ida,World Bank Group,governance-and-security,2014,1464535912.13
ida,World Bank Group,governance-and-security,2013,1245075982.56
ida,World Bank Group,governance-and-security,2012,939031319.79
ida,World Bank Group,governance-and-security,2011,1457082161.10
ida,World Bank Group,governance-and-security,2010,1663416226.61
ida,World Bank Group,governance-and-security,2009,1913597849.21
ida,World Bank Group,governance-and-security,2008,1409681925.01
ida,World Bank Group,governance-and-security,2007,1862855250.49
ida,World Bank Group,governance-and-security,2006,1513288469.40
ida,World Bank Group,governance-and-security,2005,1768517805.41
ida,World Bank Group,governance-and-security,2004,2175659603.69
ida,World Bank Group,governance-and-security,2003,1474795097.96
ida,World Bank Group,governance-and-security,2002,2034237943.69
ida,World Bank Group,health,2015,1167129308.46
ida,World Bank Group,health,2014,862347636.52
ida,World Bank Group,health,2013,976876326.32
ida,World Bank Group,health,2012,805594603.79
ida,World Bank Group,health,2011,958204750.88
ida,World Bank Group,health,2010,877424812.07
ida,World Bank Group,health,2009,947112721.61
ida,World Bank Group,health,2008,695249911.24
ida,World Bank Group,health,2007,867946786.76
ida,World Bank Group,health,2006,1073083966.78
ida,World Bank Group,health,2005,1247168404.72
ida,World Bank Group,health,2004,1308884565.49
ida,World Bank Group,health,2003,958389393.46
ida,World Bank Group,health,2002,1269594105.09
ida,World Bank Group,humanitarian,2015,398948445.80
ida,World Bank Group,humanitarian,2014,306766325.07
ida,World Bank Group,humanitarian,2013,221144226.10
ida,World Bank Group,humanitarian,2012,183724180.92
ida,World Bank Group,humanitarian,2011,388296689.71
ida,World Bank Group,humanitarian,2010,106858841.58
ida,World Bank Group,humanitarian,2009,100687784.49
ida,World Bank Group,humanitarian,2008,87202287.98
ida,World Bank Group,humanitarian,2007,100938896.68
ida,World Bank Group,humanitarian,2006,360302044.97
ida,World Bank Group,humanitarian,2005,7283939.00
ida,World Bank Group,humanitarian,2004,2200307.53
ida,World Bank Group,humanitarian,2003,1330903.81
ida,World Bank Group,humanitarian,2002,2201118.65
ida,World Bank Group,industry-and-trade,2015,512136980.69
ida,World Bank Group,industry-and-trade,2014,343499125.79
ida,World Bank Group,industry-and-trade,2013,426028435.88
ida,World Bank Group,industry-and-trade,2012,335682948.53
ida,World Bank Group,industry-and-trade,2011,401634343.46
ida,World Bank Group,industry-and-trade,2010,238772054.36
ida,World Bank Group,industry-and-trade,2009,325599410.00
ida,World Bank Group,industry-and-trade,2008,353161158.89
ida,World Bank Group,industry-and-trade,2007,204982783.29
ida,World Bank Group,industry-and-trade,2006,292443544.97
ida,World Bank Group,industry-and-trade,2005,311631706.52
ida,World Bank Group,industry-and-trade,2004,446449291.63
ida,World Bank Group,industry-and-trade,2003,525684007.17
ida,World Bank Group,industry-and-trade,2002,1159913907.20
ida,World Bank Group,infrastructure,2015,2931587248.60
ida,World Bank Group,infrastructure,2014,3404373299.04
ida,World Bank Group,infrastructure,2013,2782744936.30
ida,World Bank Group,infrastructure,2012,2371004062.00
ida,World Bank Group,infrastructure,2011,1837374581.23
ida,World Bank Group,infrastructure,2010,1940314996.19
ida,World Bank Group,infrastructure,2009,2081037501.29
ida,World Bank Group,infrastructure,2008,1829896555.51
ida,World Bank Group,infrastructure,2007,1772317772.08
ida,World Bank Group,infrastructure,2006,1561013759.85
ida,World Bank Group,infrastructure,2005,1719101098.79
ida,World Bank Group,infrastructure,2004,1945810517.54
ida,World Bank Group,infrastructure,2003,1560384491.14
ida,World Bank Group,infrastructure,2002,1788810627.67
ida,World Bank Group,other,2015,612213938.77
ida,World Bank Group,other,2014,745280297.67
ida,World Bank Group,other,2013,833054781.41
ida,World Bank Group,other,2012,779608842.02
ida,World Bank Group,other,2011,716016027.43
ida,World Bank Group,other,2010,550863096.48
ida,World Bank Group,other,2009,713433891.60
ida,World Bank Group,other,2008,488908199.23
ida,World Bank Group,other,2007,379063539.99
ida,World Bank Group,other,2006,310361141.33
ida,World Bank Group,other,2005,146933874.90
ida,World Bank Group,other,2004,74169943.43
ida,World Bank Group,other,2003,30606125.37
ida,World Bank Group,other,2002,6069208.54
ida,World Bank Group,other-social-services,2015,901245034.36
ida,World Bank Group,other-social-services,2014,866332255.44
ida,World Bank Group,other-social-services,2013,846329227.11
ida,World Bank Group,other-social-services,2012,662950224.96
ida,World Bank Group,other-social-services,2011,734881201.64
ida,World Bank Group,other-social-services,2010,685606521.94
ida,World Bank Group,other-social-services,2009,688848264.59
ida,World Bank Group,other-social-services,2008,534787113.81
ida,World Bank Group,other-social-services,2007,530007361.11
ida,World Bank Group,other-social-services,2006,476990309.24
ida,World Bank Group,other-social-services,2005,571170721.88
ida,World Bank Group,other-social-services,2004,502426207.21
ida,World Bank Group,other-social-services,2003,566813099.95
ida,World Bank Group,other-social-services,2002,472479522.30
ida,World Bank Group,water-and-sanitation,2015,856792712.22
ida,World Bank Group,water-and-sanitation,2014,903579870.82
ida,World Bank Group,water-and-sanitation,2013,801521461.56
ida,World Bank Group,water-and-sanitation,2012,782245855.07
ida,World Bank Group,water-and-sanitation,2011,544525524.30
ida,World Bank Group,water-and-sanitation,2010,674334380.01
ida,World Bank Group,water-and-sanitation,2009,584010932.11
ida,World Bank Group,water-and-sanitation,2008,583169946.72
ida,World Bank Group,water-and-sanitation,2007,595298830.55
ida,World Bank Group,water-and-sanitation,2006,553726648.46
ida,World Bank Group,water-and-sanitation,2005,620594273.48
ida,World Bank Group,water-and-sanitation,2004,533434809.16
ida,World Bank Group,water-and-sanitation,2003,488677645.71
ida,World Bank Group,water-and-sanitation,2002,477918157.06
idb,Inter-American Development Bank,agriculture-and-food-security,2015,5060390.00
idb,Inter-American Development Bank,banking-and-business,2015,8495860.00
idb,Inter-American Development Bank,education,2015,6180120.00
idb,Inter-American Development Bank,environment,2015,8587620.00
idb,Inter-American Development Bank,governance-and-security,2015,21243000.00
idb,Inter-American Development Bank,health,2015,6136200.00
idb,Inter-American Development Bank,humanitarian,2015,1409730.00
idb,Inter-American Development Bank,industry-and-trade,2015,11969880.00
idb,Inter-American Development Bank,infrastructure,2015,19165830.00
idb,Inter-American Development Bank,other,2015,10766490.00
idb,Inter-American Development Bank,other-social-services,2015,12804670.00
idb,Inter-American Development Bank,water-and-sanitation,2015,7337050.00
idb-special-fund,Inter-American Development Bank,agriculture-and-food-security,2015,33906980.00
idb-special-fund,Inter-American Development Bank,agriculture-and-food-security,2014,53489023.11
idb-special-fund,Inter-American Development Bank,agriculture-and-food-security,2013,69039523.05
idb-special-fund,Inter-American Development Bank,agriculture-and-food-security,2012,60690907.67
idb-special-fund,Inter-American Development Bank,agriculture-and-food-security,2011,41263109.10
idb-special-fund,Inter-American Development Bank,agriculture-and-food-security,2010,30230374.88
idb-special-fund,Inter-American Development Bank,agriculture-and-food-security,2009,29712484.49
idb-special-fund,Inter-American Development Bank,agriculture-and-food-security,2008,0.00
idb-special-fund,Inter-American Development Bank,agriculture-and-food-security,2005,0.00
idb-special-fund,Inter-American Development Bank,agriculture-and-food-security,2004,0.00
idb-special-fund,Inter-American Development Bank,agriculture-and-food-security,2003,0.00
idb-special-fund,Inter-American Development Bank,banking-and-business,2015,19929920.00
idb-special-fund,Inter-American Development Bank,banking-and-business,2014,104185258.11
idb-special-fund,Inter-American Development Bank,banking-and-business,2013,42728073.79
idb-special-fund,Inter-American Development Bank,banking-and-business,2012,75498745.20
idb-special-fund,Inter-American Development Bank,banking-and-business,2011,78021896.91
idb-special-fund,Inter-American Development Bank,banking-and-business,2010,86227708.02
idb-special-fund,Inter-American Development Bank,banking-and-business,2009,21309234.34
idb-special-fund,Inter-American Development Bank,banking-and-business,2008,0.00
idb-special-fund,Inter-American Development Bank,banking-and-business,2007,0.00
idb-special-fund,Inter-American Development Bank,banking-and-business,2004,0.00
idb-special-fund,Inter-American Development Bank,banking-and-business,2003,0.00
idb-special-fund,Inter-American Development Bank,debt-relief,2010,455203318.61
idb-special-fund,Inter-American Development Bank,debt-relief,2009,398685797.66
idb-special-fund,Inter-American Development Bank,education,2015,32151260.00
idb-special-fund,Inter-American Development Bank,education,2014,48337608.53
idb-special-fund,Inter-American Development Bank,education,2013,37888072.74
idb-special-fund,Inter-American Development Bank,education,2012,35690374.44
idb-special-fund,Inter-American Development Bank,education,2011,47168045.79
idb-special-fund,Inter-American Development Bank,education,2010,35204416.48
idb-special-fund,Inter-American Development Bank,education,2009,20174769.03
idb-special-fund,Inter-American Development Bank,education,2008,0.00
idb-special-fund,Inter-American Development Bank,education,2007,0.00
idb-special-fund,Inter-American Development Bank,education,2005,0.00
idb-special-fund,Inter-American Development Bank,education,2004,0.00
idb-special-fund,Inter-American Development Bank,education,2003,0.00
idb-special-fund,Inter-American Development Bank,education,2002,0.00
idb-special-fund,Inter-American Development Bank,environment,2015,50807560.00
idb-special-fund,Inter-American Development Bank,environment,2014,19970919.63
idb-special-fund,Inter-American Development Bank,environment,2013,33267675.55
idb-special-fund,Inter-American Development Bank,environment,2012,13227065.80
idb-special-fund,Inter-American Development Bank,environment,2011,48073060.65
idb-special-fund,Inter-American Development Bank,environment,2010,17180510.95
idb-special-fund,Inter-American Development Bank,environment,2009,11473016.83
idb-special-fund,Inter-American Development Bank,environment,2005,0.00
idb-special-fund,Inter-American Development Bank,environment,2003,0.00
idb-special-fund,Inter-American Development Bank,environment,2002,0.00
idb-special-fund,Inter-American Development Bank,general-budget-support,2009,0.00
idb-special-fund,Inter-American Development Bank,general-budget-support,2004,0.00
idb-special-fund,Inter-American Development Bank,general-budget-support,2003,0.00
idb-special-fund,Inter-American Development Bank,governance-and-security,2015,94321210.00
idb-special-fund,Inter-American Development Bank,governance-and-security,2014,43042362.15
idb-special-fund,Inter-American Development Bank,governance-and-security,2013,351768073.85
idb-special-fund,Inter-American Development Bank,governance-and-security,2012,70787343.52
idb-special-fund,Inter-American Development Bank,governance-and-security,2011,145533262.38
idb-special-fund,Inter-American Development Bank,governance-and-security,2010,224139971.96
idb-special-fund,Inter-American Development Bank,governance-and-security,2009,112823576.57
idb-special-fund,Inter-American Development Bank,governance-and-security,2008,0.00
idb-special-fund,Inter-American Development Bank,governance-and-security,2007,0.00
idb-special-fund,Inter-American Development Bank,governance-and-security,2006,0.00
idb-special-fund,Inter-American Development Bank,governance-and-security,2005,0.00
idb-special-fund,Inter-American Development Bank,governance-and-security,2004,0.00
idb-special-fund,Inter-American Development Bank,governance-and-security,2003,0.00
idb-special-fund,Inter-American Development Bank,governance-and-security,2002,0.00
idb-special-fund,Inter-American Development Bank,health,2015,80492350.00
idb-special-fund,Inter-American Development Bank,health,2014,63559495.82
idb-special-fund,Inter-American Development Bank,health,2013,33724171.37
idb-special-fund,Inter-American Development Bank,health,2012,25071877.73
idb-special-fund,Inter-American Development Bank,health,2011,66926205.39
idb-special-fund,Inter-American Development Bank,health,2010,23068736.80
idb-special-fund,Inter-American Development Bank,health,2009,21092532.93
idb-special-fund,Inter-American Development Bank,health,2007,0.00
idb-special-fund,Inter-American Development Bank,health,2005,0.00
idb-special-fund,Inter-American Development Bank,health,2003,0.00
idb-special-fund,Inter-American Development Bank,humanitarian,2015,149230470.00
idb-special-fund,Inter-American Development Bank,humanitarian,2014,19159040.16
idb-special-fund,Inter-American Development Bank,humanitarian,2013,19121221.36
idb-special-fund,Inter-American Development Bank,humanitarian,2012,13155256.71
idb-special-fund,Inter-American Development Bank,humanitarian,2011,6860170.07
idb-special-fund,Inter-American Development Bank,humanitarian,2010,6220816.88
idb-special-fund,Inter-American Development Bank,humanitarian,2009,1081623.56
idb-special-fund,Inter-American Development Bank,humanitarian,2005,0.00
idb-special-fund,Inter-American Development Bank,humanitarian,2004,0.00
idb-special-fund,Inter-American Development Bank,industry-and-trade,2015,38299240.00
idb-special-fund,Inter-American Development Bank,industry-and-trade,2014,41428824.03
idb-special-fund,Inter-American Development Bank,industry-and-trade,2013,44065155.08
idb-special-fund,Inter-American Development Bank,industry-and-trade,2012,56423880.09
idb-special-fund,Inter-American Development Bank,industry-and-trade,2011,58668829.47
idb-special-fund,Inter-American Development Bank,industry-and-trade,2010,53415996.92
idb-special-fund,Inter-American Development Bank,industry-and-trade,2009,24645116.99
idb-special-fund,Inter-American Development Bank,industry-and-trade,2008,0.00
idb-special-fund,Inter-American Development Bank,industry-and-trade,2006,0.00
idb-special-fund,Inter-American Development Bank,industry-and-trade,2005,0.00
idb-special-fund,Inter-American Development Bank,industry-and-trade,2003,0.00
idb-special-fund,Inter-American Development Bank,industry-and-trade,2002,0.00
idb-special-fund,Inter-American Development Bank,infrastructure,2015,377914330.00
idb-special-fund,Inter-American Development Bank,infrastructure,2014,497897823.46
idb-special-fund,Inter-American Development Bank,infrastructure,2013,339663371.02
idb-special-fund,Inter-American Development Bank,infrastructure,2012,275981936.70
idb-special-fund,Inter-American Development Bank,infrastructure,2011,250968898.50
idb-special-fund,Inter-American Development Bank,infrastructure,2010,216620686.89
idb-special-fund,Inter-American Development Bank,infrastructure,2009,156683552.94
idb-special-fund,Inter-American Development Bank,infrastructure,2008,0.00
idb-special-fund,Inter-American Development Bank,infrastructure,2007,0.00
idb-special-fund,Inter-American Development Bank,infrastructure,2006,0.00
idb-special-fund,Inter-American Development Bank,infrastructure,2005,0.00
idb-special-fund,Inter-American Development Bank,infrastructure,2004,0.00
idb-special-fund,Inter-American Development Bank,infrastructure,2002,0.00
idb-special-fund,Inter-American Development Bank,other,2015,813693960.00
idb-special-fund,Inter-American Development Bank,other,2014,652891305.27
idb-special-fund,Inter-American Development Bank,other,2013,773134958.72
idb-special-fund,Inter-American Development Bank,other,2012,566102558.72
idb-special-fund,Inter-American Development Bank,other,2011,582864818.24
idb-special-fund,Inter-American Development Bank,other,2010,581593126.95
idb-special-fund,Inter-American Development Bank,other,2009,44716890.75
idb-special-fund,Inter-American Development Bank,other,2008,0.00
idb-special-fund,Inter-American Development Bank,other,2006,0.00
idb-special-fund,Inter-American Development Bank,other,2005,0.00
idb-special-fund,Inter-American Development Bank,other,2004,0.00
idb-special-fund,Inter-American Development Bank,other,2003,0.00
idb-special-fund,Inter-American Development Bank,other,2002,0.00
idb-special-fund,Inter-American Development Bank,other-social-services,2015,278785340.00
idb-special-fund,Inter-American Development Bank,other-social-services,2014,124493608.83
idb-special-fund,Inter-American Development Bank,other-social-services,2013,149659379.32
idb-special-fund,Inter-American Development Bank,other-social-services,2012,135718133.69
idb-special-fund,Inter-American Development Bank,other-social-services,2011,132785615.92
idb-special-fund,Inter-American Development Bank,other-social-services,2010,93815066.34
idb-special-fund,Inter-American Development Bank,other-social-services,2009,101352463.62
idb-special-fund,Inter-American Development Bank,other-social-services,2008,0.00
idb-special-fund,Inter-American Development Bank,other-social-services,2007,0.00
idb-special-fund,Inter-American Development Bank,other-social-services,2006,0.00
idb-special-fund,Inter-American Development Bank,other-social-services,2005,0.00
idb-special-fund,Inter-American Development Bank,other-social-services,2004,0.00
idb-special-fund,Inter-American Development Bank,other-social-services,2003,0.00
idb-special-fund,Inter-American Development Bank,other-social-services,2002,0.00
idb-special-fund,Inter-American Development Bank,water-and-sanitation,2015,37228530.00
idb-special-fund,Inter-American Development Bank,water-and-sanitation,2014,70507686.11
idb-special-fund,Inter-American Development Bank,water-and-sanitation,2013,59085423.56
idb-special-fund,Inter-American Development Bank,water-and-sanitation,2012,138119783.21
idb-special-fund,Inter-American Development Bank,water-and-sanitation,2011,48529490.14
idb-special-fund,Inter-American Development Bank,water-and-sanitation,2010,51233819.20
idb-special-fund,Inter-American Development Bank,water-and-sanitation,2009,29187759.59
idb-special-fund,Inter-American Development Bank,water-and-sanitation,2008,0.00
idb-special-fund,Inter-American Development Bank,water-and-sanitation,2007,0.00
idb-special-fund,Inter-American Development Bank,water-and-sanitation,2006,0.00
ifad,International Fund for Agricultural Development,agriculture-and-food-security,2015,0.00
ifad,International Fund for Agricultural Development,agriculture-and-food-security,2014,0.00
ifad,International Fund for Agricultural Development,agriculture-and-food-security,2013,0.00
ifad,International Fund for Agricultural Development,agriculture-and-food-security,2012,0.00
ifad,International Fund for Agricultural Development,agriculture-and-food-security,2011,0.00
ifad,International Fund for Agricultural Development,agriculture-and-food-security,2010,0.00
ifad,International Fund for Agricultural Development,agriculture-and-food-security,2009,0.00
ifad,International Fund for Agricultural Development,agriculture-and-food-security,2008,0.00
ifad,International Fund for Agricultural Development,agriculture-and-food-security,2007,0.00
ifad,International Fund for Agricultural Development,agriculture-and-food-security,2006,0.00
ifad,International Fund for Agricultural Development,agriculture-and-food-security,2005,0.00
ifad,International Fund for Agricultural Development,agriculture-and-food-security,2004,0.00
ifad,International Fund for Agricultural Development,agriculture-and-food-security,2003,0.00
ifad,International Fund for Agricultural Development,agriculture-and-food-security,2002,0.00
ifad,International Fund for Agricultural Development,banking-and-business,2012,0.00
ifad,International Fund for Agricultural Development,banking-and-business,2011,0.00
ifad,International Fund for Agricultural Development,banking-and-business,2010,0.00
ifad,International Fund for Agricultural Development,banking-and-business,2009,0.00
ifad,International Fund for Agricultural Development,banking-and-business,2008,0.00
ifad,International Fund for Agricultural Development,banking-and-business,2007,0.00
ifad,International Fund for Agricultural Development,banking-and-business,2006,0.00
ifad,International Fund for Agricultural Development,banking-and-business,2005,0.00
ifad,International Fund for Agricultural Development,banking-and-business,2004,0.00
ifad,International Fund for Agricultural Development,banking-and-business,2003,0.00
ifad,International Fund for Agricultural Development,debt-relief,2015,21399164.10
ifad,International Fund for Agricultural Development,debt-relief,2014,0.00
ifad,International Fund for Agricultural Development,debt-relief,2013,0.00
ifad,International Fund for Agricultural Development,debt-relief,2012,0.00
ifad,International Fund for Agricultural Development,debt-relief,2011,0.00
ifad,International Fund for Agricultural Development,education,2015,0.00
ifad,International Fund for Agricultural Development,education,2014,0.00
ifad,International Fund for Agricultural Development,education,2013,0.00
ifad,International Fund for Agricultural Development,education,2012,0.00
ifad,International Fund for Agricultural Development,education,2011,0.00
ifad,International Fund for Agricultural Development,education,2009,0.00
ifad,International Fund for Agricultural Development,education,2008,0.00
ifad,International Fund for Agricultural Development,education,2007,0.00
ifad,International Fund for Agricultural Development,education,2006,0.00
ifad,International Fund for Agricultural Development,education,2005,0.00
ifad,International Fund for Agricultural Development,education,2004,0.00
ifad,International Fund for Agricultural Development,education,2003,0.00
ifad,International Fund for Agricultural Development,environment,2009,0.00
ifad,International Fund for Agricultural Development,environment,2004,0.00
ifad,International Fund for Agricultural Development,environment,2003,0.00
ifad,International Fund for Agricultural Development,environment,2002,0.00
ifad,International Fund for Agricultural Development,governance-and-security,2008,0.00
ifad,International Fund for Agricultural Development,governance-and-security,2007,0.00
ifad,International Fund for Agricultural Development,governance-and-security,2006,0.00
ifad,International Fund for Agricultural Development,governance-and-security,2005,0.00
ifad,International Fund for Agricultural Development,governance-and-security,2004,0.00
ifad,International Fund for Agricultural Development,governance-and-security,2003,0.00
ifad,International Fund for Agricultural Development,health,2015,0.00
ifad,International Fund for Agricultural Development,health,2014,0.00
ifad,International Fund for Agricultural Development,health,2013,0.00
ifad,International Fund for Agricultural Development,health,2011,0.00
ifad,International Fund for Agricultural Development,health,2008,0.00
ifad,International Fund for Agricultural Development,health,2005,0.00
ifad,International Fund for Agricultural Development,health,2003,0.00
ifad,International Fund for Agricultural Development,humanitarian,2015,0.00
ifad,International Fund for Agricultural Development,humanitarian,2013,0.00
ifad,International Fund for Agricultural Development,humanitarian,2009,0.00
ifad,International Fund for Agricultural Development,humanitarian,2006,0.00
ifad,International Fund for Agricultural Development,humanitarian,2005,0.00
ifad,International Fund for Agricultural Development,industry-and-trade,2015,0.00
ifad,International Fund for Agricultural Development,industry-and-trade,2014,0.00
ifad,International Fund for Agricultural Development,industry-and-trade,2013,0.00
ifad,International Fund for Agricultural Development,industry-and-trade,2012,0.00
ifad,International Fund for Agricultural Development,industry-and-trade,2011,0.00
ifad,International Fund for Agricultural Development,industry-and-trade,2010,0.00
ifad,International Fund for Agricultural Development,industry-and-trade,2009,0.00
ifad,International Fund for Agricultural Development,industry-and-trade,2008,0.00
ifad,International Fund for Agricultural Development,industry-and-trade,2007,0.00
ifad,International Fund for Agricultural Development,industry-and-trade,2006,0.00
ifad,International Fund for Agricultural Development,industry-and-trade,2005,0.00
ifad,International Fund for Agricultural Development,industry-and-trade,2004,0.00
ifad,International Fund for Agricultural Development,industry-and-trade,2003,0.00
ifad,International Fund for Agricultural Development,infrastructure,2015,0.00
ifad,International Fund for Agricultural Development,infrastructure,2014,0.00
ifad,International Fund for Agricultural Development,infrastructure,2013,0.00
ifad,International Fund for Agricultural Development,infrastructure,2012,0.00
ifad,International Fund for Agricultural Development,infrastructure,2011,0.00
