id,parent,oda-oof-flow,year,value
undp,United Nations Development Programme,oda,2010,576258131.64
undp,United Nations Development Programme,oda,2011,437569780.24
undp,United Nations Development Programme,oda,2012,441242356.00
undp,United Nations Development Programme,oda,2013,421829584.60
undp,United Nations Development Programme,oda,2014,415337470.44
undp,United Nations Development Programme,oda,2015,420350000.00
undp,United Nations Development Programme,oda,2005,423871927.09
undp,United Nations Development Programme,oda,2004,409566322.81
undp,United Nations Development Programme,oda,2003,353721844.87
undp,United Nations Development Programme,oda,2002,372542698.14
undp,United Nations Development Programme,oda,2001,396400230.56
undp,United Nations Development Programme,oda,2000,520759804.74
unece,United Nations Economic Commission for Europe,oda,2013,12876031.12
unece,United Nations Economic Commission for Europe,oda,2015,13760000.00
unece,United Nations Economic Commission for Europe,oda,2014,12568585.35
unece,United Nations Economic Commission for Europe,oda,2008,9922922.11
unece,United Nations Economic Commission for Europe,oda,2009,12210286.63
unece,United Nations Economic Commission for Europe,oda,2010,11504859.94
unece,United Nations Economic Commission for Europe,oda,2011,11055419.35
unece,United Nations Economic Commission for Europe,oda,2012,11139510.64
unep,United Nations Environment Programme,oda,2015,125180000.00
unfpa,United Nations Population Fund,oda,2010,296635518.64
unfpa,United Nations Population Fund,oda,2015,313270000.00
unfpa,United Nations Population Fund,oda,2014,305028173.15
unfpa,United Nations Population Fund,oda,2013,319451630.86
unfpa,United Nations Population Fund,oda,2012,315728146.28
unfpa,United Nations Population Fund,oda,2011,279111720.04
unfpa,United Nations Population Fund,oda,2009,330874081.37
unfpa,United Nations Population Fund,oda,2008,252814004.43
unfpa,United Nations Population Fund,oda,2007,209964980.36
unfpa,United Nations Population Fund,oda,2006,222037441.36
unfpa,United Nations Population Fund,oda,2005,216936132.58
unfpa,United Nations Population Fund,oda,2004,215285142.79
unfpa,United Nations Population Fund,oda,2003,323172597.45
unfpa,United Nations Population Fund,oda,2002,420677037.58
unfpa,United Nations Population Fund,oda,2001,437555463.35
unfpa,United Nations Population Fund,oda,2000,177700660.52
unhcr,United Nations High Commissioner for Refugees,oda,2014,430687113.22
unhcr,United Nations High Commissioner for Refugees,oda,2000,657190894.53
unhcr,United Nations High Commissioner for Refugees,oda,2001,765616642.75
unhcr,United Nations High Commissioner for Refugees,oda,2002,859189143.16
unhcr,United Nations High Commissioner for Refugees,oda,2003,637845365.22
unhcr,United Nations High Commissioner for Refugees,oda,2004,379549710.76
unhcr,United Nations High Commissioner for Refugees,oda,2005,238839104.66
unhcr,United Nations High Commissioner for Refugees,oda,2006,191278288.16
unhcr,United Nations High Commissioner for Refugees,oda,2007,248270249.97
unhcr,United Nations High Commissioner for Refugees,oda,2008,255147728.71
unhcr,United Nations High Commissioner for Refugees,oda,2009,285612466.76
unhcr,United Nations High Commissioner for Refugees,oda,2015,460720000.00
unhcr,United Nations High Commissioner for Refugees,oda,2010,368982664.84
unhcr,United Nations High Commissioner for Refugees,oda,2011,390648420.77
unhcr,United Nations High Commissioner for Refugees,oda,2012,383805952.36
unhcr,United Nations High Commissioner for Refugees,oda,2013,375863053.92
unicef,United Nations Children's Fund,oda,2007,947761138.07
unicef,United Nations Children's Fund,oda,2000,769044373.82
unicef,United Nations Children's Fund,oda,2001,843864996.89
unicef,United Nations Children's Fund,oda,2002,768833840.45
unicef,United Nations Children's Fund,oda,2003,751291827.98
unicef,United Nations Children's Fund,oda,2004,711802176.91
unicef,United Nations Children's Fund,oda,2005,755349657.52
unicef,United Nations Children's Fund,oda,2006,767814970.14
unicef,United Nations Children's Fund,oda,2008,907129650.81
unicef,United Nations Children's Fund,oda,2009,1047748934.78
unicef,United Nations Children's Fund,oda,2010,987058706.50
unicef,United Nations Children's Fund,oda,2011,977506193.60
unicef,United Nations Children's Fund,oda,2012,1043264982.24
unicef,United Nations Children's Fund,oda,2013,1127490115.36
unicef,United Nations Children's Fund,oda,2014,1204287578.72
unicef,United Nations Children's Fund,oda,2015,1401930000.00
unpbf,United Nations Peacebuilding Fund,oda,2013,44480834.78
unpbf,United Nations Peacebuilding Fund,oda,2014,58321465.65
unpbf,United Nations Peacebuilding Fund,oda,2015,71750000.00
unpbf,United Nations Peacebuilding Fund,oda,2007,9214491.81
unpbf,United Nations Peacebuilding Fund,oda,2008,31174513.63
unpbf,United Nations Peacebuilding Fund,oda,2009,40647151.70
unpbf,United Nations Peacebuilding Fund,oda,2010,47965114.60
unpbf,United Nations Peacebuilding Fund,oda,2011,55002702.83
unpbf,United Nations Peacebuilding Fund,oda,2012,60624296.12
unrwa,United Nations Relief and Works Agency for Palestine Refugees in the Near East,oda,2006,386370295.65
unrwa,United Nations Relief and Works Agency for Palestine Refugees in the Near East,oda,2007,374793423.88
unrwa,United Nations Relief and Works Agency for Palestine Refugees in the Near East,oda,2008,434761806.80
unrwa,United Nations Relief and Works Agency for Palestine Refugees in the Near East,oda,2009,448941666.36
unrwa,United Nations Relief and Works Agency for Palestine Refugees in the Near East,oda,2010,512238849.75
unrwa,United Nations Relief and Works Agency for Palestine Refugees in the Near East,oda,2011,538113021.54
unrwa,United Nations Relief and Works Agency for Palestine Refugees in the Near East,oda,2013,485003175.05
unrwa,United Nations Relief and Works Agency for Palestine Refugees in the Near East,oda,2012,604377319.55
unrwa,United Nations Relief and Works Agency for Palestine Refugees in the Near East,oda,2014,610128115.53
unrwa,United Nations Relief and Works Agency for Palestine Refugees in the Near East,oda,2015,771380000.00
unrwa,United Nations Relief and Works Agency for Palestine Refugees in the Near East,oda,2000,401327561.74
unrwa,United Nations Relief and Works Agency for Palestine Refugees in the Near East,oda,2001,505121448.33
unrwa,United Nations Relief and Works Agency for Palestine Refugees in the Near East,oda,2002,531932598.70
unrwa,United Nations Relief and Works Agency for Palestine Refugees in the Near East,oda,2003,513404038.49
unrwa,United Nations Relief and Works Agency for Palestine Refugees in the Near East,oda,2004,491457685.43
unrwa,United Nations Relief and Works Agency for Palestine Refugees in the Near East,oda,2005,372074214.35
unta,United Nations Regular Programme for Technical Assistance,oda,2004,475075032.52
unta,United Nations Regular Programme for Technical Assistance,oda,2006,385164869.37
unta,United Nations Regular Programme for Technical Assistance,oda,2008,592867032.42
unta,United Nations Regular Programme for Technical Assistance,oda,2007,445450725.98
unta,United Nations Regular Programme for Technical Assistance,oda,2000,606381154.68
unta,United Nations Regular Programme for Technical Assistance,oda,2001,576918213.72
unta,United Nations Regular Programme for Technical Assistance,oda,2002,632242988.80
unta,United Nations Regular Programme for Technical Assistance,oda,2003,601243570.54
unta,United Nations Regular Programme for Technical Assistance,oda,2005,616280131.68
wfp,World Food Programme,oda,2006,492021751.93
wfp,World Food Programme,oda,2004,276643434.41
wfp,World Food Programme,oda,2003,380379316.34
wfp,World Food Programme,oda,2002,475524957.75
wfp,World Food Programme,oda,2001,532965886.90
wfp,World Food Programme,oda,2000,475700852.15
wfp,World Food Programme,oda,2015,286570000.00
wfp,World Food Programme,oda,2014,277038175.79
wfp,World Food Programme,oda,2012,321379410.22
wfp,World Food Programme,oda,2011,305249953.30
wfp,World Food Programme,oda,2010,229129061.05
wfp,World Food Programme,oda,2009,277817252.67
wfp,World Food Programme,oda,2008,291274515.50
wfp,World Food Programme,oda,2007,224582734.38
wfp,World Food Programme,oda,2005,589307912.78
wfp,World Food Programme,oda,2013,329068135.22
who,World Health Organisation,oda,2009,414722480.49
who,World Health Organisation,oda,2010,344243456.21
who,World Health Organisation,oda,2011,400314167.72
who,World Health Organisation,oda,2012,359570724.34
who,World Health Organisation,oda,2013,428114528.46
who,World Health Organisation,oda,2014,422864267.81
who,World Health Organisation,oda,2015,663960000.00
