"dac-countries-total",39234800720000,40958628170000,43990295510000,44538626250000,45212922580000,46339933900000,43778587760000,9.11453e+11,9.77937e+11,1.057381e+12,1.13385e+12,1.236914e+12,1.342567e+12,1.466325e+12,1.566033e+12,1.694027e+12,1.858606e+12,2.038247e+12,2.265002e+12,2.619417e+12,3.172147e+12,3.510243e+12,3.914825e+12,4.251305e+12,4.801686e+12,5.780182e+12,6.586236e+12,7.586096e+12,7.673349e+12,7.583042e+12,7.847062e+12,8.20936e+12,8676390700000,10651471720000,12506848480000,14038892790000,14567265100000,16341898990000,17477262250000,18742248550000,19186818780000,20562167800000,22854958800000,23041029890000,23095488120000,23744488790000,24522764460000,24877731840000,24598670900000,25502674680000,28803073840000,32007741920000,33676887960000,35651722990000,38899116670000,41309001240000
"dac-eu-members-total",15916068840000,15798862860000,17090415040000,16139756360000,16924676330000,17745224630000,15576640340000,2.88363e+11,3.22556e+11,3.51815e+11,3.82875e+11,4.2228e+11,4.577e+11,4.9224e+11,5.19265e+11,5.44495e+11,6.05152e+11,6.83153e+11,7.74561e+11,9.21356e+11,1.165112e+12,1.293592e+12,1.513986e+12,1.572927e+12,1.779363e+12,2.188563e+12,2.650517e+12,3.324309e+12,2.933713e+12,2.801405e+12,2.716765e+12,2.606001e+12,2695582700000,3721509720000,4604433480000,5118737790000,5210820350000,6435655440000,6884919520000,7504844530000,6825748200000,7300201060000,8335185480000,8607843700000,8149071860000,8662003360000,8725096240000,8084053930000,8167339480000,8744841820000,10828476680000,12589618730000,13227858660000,14161912700000,16256436820000,17455143880000
"DE",3403356080000,3357986750000,3643534480000,3480604110000,3735767390000,3956253150000,3429093730000,7.2143e+10,8.2166e+10,9.0125e+10,9.5525e+10,1.049e+11,1.1455e+11,1.2185e+11,1.23425e+11,1.33425e+11,1.525e+11,1.84617e+11,2.15354e+11,2.56043e+11,3.44286e+11,3.80585e+11,4.17929e+11,4.47384e+11,5.16518e+11,6.43099e+11,7.6192e+11,8.1368e+11,6.83673e+11,6.57595e+11,6.55839e+11,6.196e+11,6.23471e+11,8.97734e+11,1.123401e+12,1.206495e+12,1.20151e+12,1.501207e+12,1.7792e+12,2.0331e+12,1.9638e+12,2.0844e+12,2.4447e+12,2.3731e+12,2.1098e+12,2.14198e+12,2090325220000,1.862363e+12,1841098840000,1987399870000,2388656650000,2729146480000,2797874720000,2930802060000,3350294320000,3652012120000
"DK",319162070000,315791920000,343981610000,324409580000,343665190000,350846820000,302768760000,5.95e+09,6.6e+09,7.44e+09,7.91e+09,9.04e+09,1.016e+10,1.115e+10,1.21e+10,1.24e+10,1.418e+10,1.5789e+10,1.7623e+10,2.1583e+10,2.8437e+10,3.156e+10,3.7345e+10,4.1234e+10,4.6016e+10,5.563e+10,6.4685e+10,6.4675e+10,5.5466e+10,5.395e+10,5.4369e+10,5.2757e+10,5.4827e+10,7.85e+10,9.8107e+10,1.03353e+11,100279200000,124045870000,1.24851e+11,1.35881e+11,1.296e+11,1.407e+11,1.68564e+11,169707800000,168001500000,171367300000,171861200000,156876500000,158659300000,170436690000,208619650000,240473980000,259825640000,280147740000,317271160000,342964300000
"EE",18544550000,18336470000,21075770000,21848590000,24251890000,25876500000,22000220000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0509e+10,12416300000,15836400000,20052400000,21659640000
"ES",1433701430000,1388744370000,1457356790000,1307226220000,1350268190000,1396105880000,1196294640000,,,,,,,,,,,,,,,,,,,,,2.102e+11,1.829e+11,1.774e+11,1.564e+11,1.59e+11,1.642e+11,2.284e+11,2.858e+11,3.445e+11,3.8e+11,4.856e+11,521983090000,567153750000,473575910000,471404880000,5.54742e+11,573618880000,524284620000,564789590000,592319520000,5.5206e+11,573663800000,651732540000,839493370000,1018232080000,1110073330000,1210297480000,1400260100000,1537455650000
"FI",237920270000,242168210000,2.64729e+11,247176010000,268120020000,275149260000,233972270000,0,5.5e+09,5.88e+09,6.4e+09,7.33e+09,8.03e+09,8.63e+09,8.67e+09,8.06e+09,9.314e+09,1.079e+10,1.1892e+10,1.3983e+10,1.8463e+10,2.3587e+10,2.7936e+10,2.9995e+10,3.1648e+10,3.4244e+10,4.2166e+10,5.0781e+10,4.9621e+10,4.9763e+10,4.8321e+10,5.013e+10,52377700000,68562720000,86030480000,101900790000,110623400000,130855130000,116571360000,100701740000,78665970000,93827470000,124548320000,1.23893e+11,1.20075e+11,1.25852e+11,1.26281e+11,119307190000,120204190000,131348600000,160403300000,185360910000,1.95558e+11,210778210000,249026690000,265846420000
"FR",2677753950000,2606748450000,2828439930000,2657069410000,2793907040000,2885067470000,2458662560000,6.108e+10,6.65e+10,7.437e+10,8.345e+10,9.25e+10,9.922e+10,1.0786e+11,1.1642e+11,1.2761e+11,1.4176e+11,1.41677e+11,1.58343e+11,1.95297e+11,2.50837e+11,2.66788e+11,3.39724e+11,3.52378e+11,3.85133e+11,4.76592e+11,5.77226e+11,6.59566e+11,5.75858e+11,5.44904e+11,5.18665e+11,4.8937e+11,5.103e+11,7.242e+11,8.798e+11,9.49908e+11,9.5814e+11,1.19062e+12,1.19957e+12,1.31991e+12,1.25187e+12,1.371995e+12,1.546842e+12,1.545441e+12,1.441994e+12,1.496113e+12,1.47813e+12,1.346565e+12,1.35672e+12,1.463376e+12,1.799115e+12,2.058806e+12,2117069350000,2266599720000,2603832990000,2831457160000
"g7-countries-total",30896561050000,32082730730000,34121137350000,35035739460000,35228610420000,36100907220000,34671613850000,8.34493e+11,8.85607e+11,9.57485e+11,1.025498e+12,1.115526e+12,1.209492e+12,1.322851e+12,1.411593e+12,1.530777e+12,1.677382e+12,1.833222e+12,2.032094e+12,2.339208e+12,2.800802e+12,3.068768e+12,3.404255e+12,3.698983e+12,4.185369e+12,5.04365e+12,5.736046e+12,6.403633e+12,6.590394e+12,6.535597e+12,6.846948e+12,7.207302e+12,7.66413e+12,9.311119e+12,1.0722365e+13,1.1989871e+13,1.2397609e+13,13698260940000,1.4716301e+13,1.5807886e+13,16449563810000,17581953380000,19308452290000,19247113470000,19032130080000,19532857510000,20660947600000,21121561220000,20822005460000,21493826030000,23681318200000,26022478360000,27096232080000,28467542160000,30675954410000,32314440490000
"GB",2222955330000,2279589190000,2459148770000,2472134710000,2536128550000,2749132370000,2632539610000,7.228e+10,7.721e+10,8.114e+10,8.631e+10,9.367e+10,1.0058e+11,1.072e+11,1.1104e+11,1.0391e+11,1.11558e+11,1.23895e+11,1.41051e+11,1.60538e+11,1.8267e+11,1.97979e+11,2.35441e+11,2.28396e+11,2.53542e+11,3.21825e+11,4.19054e+11,5.34578e+11,5.14885e+11,4.84625e+11,4.57083e+11,4.2807e+11,4.58116e+11,5.5543e+11,6.7941e+11,8.2491e+11,8.2908e+11,963723060000,1.002665e+12,1.040323e+12,935292810000,1039805630000,1.120104e+12,1.166584e+12,1307901720000,1408051690000,1450791130000,1417780810000,1431326520000,1595033760000,1829444810000,2179558370000,2278787490000,2423548030000,2771820090000,2672096980000
"GR",321595880000,296494040000,289546720000,250263500000,241484330000,234576090000,195784800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23251e+11,1.19787e+11,120722500000,125353700000,1.11916e+11,1.17193e+11,133356890000,172892350000,204299910000,2.23956e+11,245108570000,308407940000,333600170000
"HR",,,,5.41e+10,5.602e+10,5.7118e+10,5.5035e+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HU",122778880000,123849060000,129699890000,119342770000,124410530000,132219580000,116104440000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9108e+10,9.5114e+10,93448280000,114914940000,134285710000,142316650000
"IE",1.84655e+11,171259600000,178394050000,172061700000,183108070000,217483080000,226163060000,,,,,,,,,,,,,,,7.029e+09,8.398e+09,8.297e+09,9.76e+09,1.2519e+10,1.5624e+10,1.8499e+10,1.7452e+10,1.7506e+10,1.6717e+10,1.5951e+10,1.6264e+10,2.2039e+10,2.6531e+10,2.8273e+10,2.8877e+10,3.58e+10,3.84e+10,4.28e+10,4.0246e+10,4.3e+10,5.3763e+10,5.8363e+10,5.9509e+10,66998580000,78733770000,79335360000,86643160000,9.8863e+10,1.27604e+11,1.56186e+11,171339790000,188887910000,2.16152e+11,224879560000
"IL",190797710000,210375300000,236749670000,249595170000,2.85839e+11,299017640000,292017800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113943300000,1.05302e+11,111338300000,118897800000,127144700000,141489960000,161885300000,198822680000
"IS",9880620000,9974370000,12017900000,12074520000,13759240000,16635590000,16641470000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6031050000,6509510000,6716850000,5897930000,6028940000,6861080000,,514338350000,575681650000,8.436e+09,8.275e+09,7.365e+09,8.331e+09,1.0589e+10,11996580000,15543360000,1.5423e+10,18190900000,1.0211e+10
"IT",2081292300000,2023915230000,2182612630000,1998100260000,2058746680000,2141436910000,1811822370000,3.492e+10,3.886e+10,4.368e+10,5.002e+10,5.469e+10,5.891e+10,6.373e+10,7.009e+10,7.565e+10,8.335e+10,1.01003e+11,1.10937e+11,1.29226e+11,1.54276e+11,1.69968e+11,1.91217e+11,1.87513e+11,2.14942e+11,2.61726e+11,3.25914e+11,4.55875e+11,4.1174e+11,4.03049e+11,4.15838e+11,4.10178e+11,4.21993e+11,6.0057e+11,7.50879e+11,8.2623e+11,8.58115e+11,1081275880000,1.133655e+12,1.200166e+12,9.76312e+11,1.007627e+12,1.07955e+12,1214068300000,1145597970000,1165693660000,1171058710000,1074281770000,1083485500000,1174488740000,1453954360000,1669300530000,1755663680000,1846854670000,2090866530000,2232998700000
"JP",5180468950000,5629294920000,6088662450000,6124543940000,5100617880000,4786401190000,4313625440000,4.305e+10,5.313e+10,5.889e+10,6.796e+10,8.037e+10,8.877e+10,1.023e+11,1.2107e+11,1.4355e+11,1.6751e+11,2.03134e+11,2.29519e+11,2.99717e+11,4.12113e+11,4.59438e+11,4.97825e+11,5.58741e+11,6.86634e+11,9.6312e+11,9.98741e+11,1.040108e+12,1.142699e+12,1.06314e+12,1.158766e+12,1.257113e+12,1.329973e+12,1.962686e+12,2.38445e+12,2.8597e+12,2.8899e+12,2.9604e+12,3.39117e+12,3.69557e+12,4.230554e+12,4628552500000,5331935790000,4744285980000,4368753720000,3993997250000,4555872700000,4807580710000,4245071600000,4065136580000,4375704060000,4759021280000,4675017260000,4486030930000,4523905770000,5.042143e+12
"KR",837240760000,1014584440000,1117583360000,1135477070000,1314695720000,1420969410000,1383852700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.334e+11,1.798e+11,2.204e+11,2.63503e+11,3.07606e+11,3.29288e+11,3.6139e+11,4.22278e+11,5.15511e+11,5.55239e+11,5.13571e+11,3.40442e+11,4.39979e+11,5.09606e+11,4.81108e+11,5.47512e+11,6.06054e+11,682444890000,790092650000,8.87339e+11,971310100000,934741200000
"KZ",,,,,206591950000,189248150000,173349950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LI",3.884e+09,4.287e+09,4.537e+09,3.809e+09,4.395e+09,5.421e+09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4122350000,4513040000
"LT",32650980000,35098150000,41297850000,40820600000,44280100000,46706670000,35712950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17726950000,21723890000,25209100000,32561950000,42424560000,43491880000
"LU",39769420000,38477830000,42061600000,39752010000,42862450000,39763830000,38105770000,,,,,,,,,,,,,,,,,,,,,4.5e+09,3.8e+09,4.1e+09,4.4e+09,4.7e+09,4.9e+09,6.8e+09,8.2e+09,9.1e+09,9.5e+09,1.19e+10,1.2678e+10,1.44e+10,1.4e+10,14788590000,17957640000,1.8816e+10,1.7316e+10,17263840000,17993370000,17666940000,17956560000,18752140000,22627950000,29801220000,32322890000,32676040000,40642030000,42863700000
"LV",28162900000,24535400000,28243200000,28269710000,31040600000,31613460000,27038950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11013230000,13408200000,16024970000,1.9545e+10,2.6345e+10,33135200000
"MT",7519840000,7682120000,8064520000,7928530000,8946360000,10121700000,9503610000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NL",783177830000,780172180000,842102340000,778192310000,812758900000,877561360000,764747640000,1.125e+10,1.24e+10,1.34e+10,1.46e+10,1.717e+10,1.916e+10,2.083e+10,2.293e+10,2.533e+10,2.868e+10,3.18e+10,3.713e+10,4.593e+10,6.06e+10,7.132e+10,8.267e+10,9.095e+10,1.12189e+11,1.37115e+11,1.57329e+11,1.68908e+11,1.4093e+11,1.37218e+11,1.31731e+11,1.23726e+11,1.24631e+11,1.73041e+11,2.14518e+11,2.26702e+11,2.23571e+11,276856310000,287013280000,321113690000,309013560000,331208440000,3.9698e+11,398997690000,365421090000,380372890000,396074070000,374644530000,386058960000,411827350000,499435090000,5.73127e+11,6.24646e+11,676088870000,770431210000,868983120000
"NO",385553800000,415947720000,493406490000,511407420000,519298910000,508376200000,409057330000,4.53e+09,4.93e+09,5.32e+09,5.74e+09,6.34e+09,7.03e+09,7.66e+09,8.42e+09,9.05e+09,9.82e+09,1.1095e+10,1.2547e+10,1.478e+10,1.9193e+10,2.3084e+10,2.8082e+10,3.0726e+10,3.5089e+10,3.9276e+10,4.5288e+10,5.5782e+10,5.5247e+10,5.4407e+10,5.3224e+10,5.2636e+10,5.6858e+10,6.8346e+10,8.133e+10,8.7367e+10,87673550000,103158260000,1.0389e+11,109326400000,100402120000,108008640000,144681560000,157144050000,155468240000,148805600000,156243890000,165364060000,168783940000,190915400000,222292810000,251528050000,297053750000,332680520000,392350130000,450578210000
"non-dac-countries-total",2021947380000,3826546900000,4248349130000,4743508960000,5237026270000,4979832300000,4314283860000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52292e+11,1.52142e+11,1.60256e+11,1.7561e+11,1.307e+11,1.714e+11,1.83601e+11,1.92383e+11,2.06552e+11,1.85171e+11,2.01217e+11,262109300000,2.852e+11,392486480000,560494890000,1000244760000,1299729280000,1639674730000,1934171490000
"NZ",111365090000,134028540000,153609440000,162417470000,1.74224e+11,187832120000,166605740000,0,3.85e+09,4.106e+09,4.492e+09,4.908e+09,5.315e+09,5.524e+09,5.74e+09,4.85e+09,5.31e+09,6.09e+09,7.292e+09,8.194e+09,1.1946e+10,1.246e+10,1.2553e+10,1.2943e+10,1.35e+10,1.6268e+10,2.0061e+10,2.2215e+10,2.3334e+10,2.3459e+10,2.1948e+10,2.2028e+10,2.1446e+10,2.541e+10,3.3125e+10,3.8559e+10,3.9921e+10,41301030000,4.0211e+10,37622680000,39639070000,46022170000,53900920000,58861450000,58261820000,48920520000,49817620000,45017010000,43910230000,54789770000,73298220000,90623260000,100860780000,96550990000,120056950000,114484940000
"PL",419077580000,452364900000,495985960000,468274800000,506874600000,527653050000,460044560000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.593e+11,1.551e+11,1.578e+11,1.73732e+11,,206452210000,2.41857e+11,299134460000,337340850000,3.57789e+11,494156480000
"PT",218909070000,220963840000,229143480000,207031610000,215399090000,227011810000,194726640000,,,,,,,,,,,,,,,,,,,,,2.39e+10,2.28e+10,2.19e+10,1.95e+10,1.85e+10,2.07e+10,2.9e+10,3.57e+10,4.08e+10,44620150000,59557300000,68861100000,84740400000,8.5e+10,88022770000,103174820000,105993130000,100881480000,106722730000,107825580000,103795030000,106962740000,118743940000,145496100000,164403650000,178673880000,187161790000,214267080000,229433430000
"RO",2e+11,160036300000,187306430000,1.6664e+11,1.80846e+11,1.97814e+11,173815460000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37e+11
"RU",,1431766820000,1640478300000,1949829560000,2096777030000,1.78444e+12,1.283796e+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SE",405581350000,4.67598e+11,5.49972e+11,538021840000,574808540000,569509180000,504738470000,1.303e+10,1.424e+10,1.542e+10,1.677e+10,1.867e+10,2.059e+10,2.245e+10,2.414e+10,2.557e+10,2.784e+10,3.3281e+10,3.6428e+10,4.286e+10,5.2094e+10,5.7854e+10,7.2634e+10,7.8206e+10,8.2408e+10,9.0976e+10,1.07542e+11,1.23198e+11,1.1123e+11,9.7074e+10,8.9644e+10,9.2211e+10,9.743e+10,1.28692e+11,1.55982e+11,1.78365e+11,1.87507e+11,221203200000,236374300000,2.38878e+11,1.79526e+11,1.88567e+11,222566440000,239382590000,218815790000,219809740000,233572610000,224515640000,217369130000,2.40507e+11,302075980000,350191940000,356791260000,385922310000,464197850000,483039650000
"SI",47877590000,46216800000,48734560000,44898530000,47406270000,49416230000,42410600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2587e+10,3.6855e+10,44954690000,52356840000
"SK",8.714e+10,8.6279e+10,94205820000,89925560000,92163570000,96658790000,83857490000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19564490000,18967970000,2.029e+10,27787170000,32533880000,39112750000,,53384290000,72257520000,91782850000
"TH",205459460000,339769800000,347019190000,381575920000,375844020000,375844020000,365013310000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202098410000,1.87923e+11,196703470000
"TR",6.17611e+11,737225480000,7.72298e+11,7.86293e+11,8.2e+11,8.00107e+11,7.82998e+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52292e+11,1.52142e+11,1.60256e+11,1.7561e+11,1.307e+11,1.714e+11,1.83601e+11,1.92383e+11,2.06552e+11,1.85171e+11,2.01217e+11,1.48166e+11,1.79898e+11,1.733e+11,3.00842e+11,3.6147e+11,3.99673e+11,6.58786e+11,7.41792e+11
"TW",3.15236e+11,378633680000,4.08104e+11,4.89049e+11,5.03252e+11,5.47262e+11,5.39336e+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.48177e+11,3.557e+11,3.83303e+11,3.9205e+11
"US",1.4011e+13,1.46356e+13,1.52113e+13,1.65145e+13,1.72043e+13,1.78232e+13,1.8496e+13,5.1139e+11,5.286e+11,5.6912e+11,5.997e+11,6.4284e+11,6.9625e+11,7.6272e+11,8.0812e+11,8.7949e+11,9.4687e+11,9.96822e+11,1.083357e+12,1.192165e+12,1.333122e+12,1.443163e+12,1.559488e+12,1.73038e+12,1.930996e+12,2.1753e+12,2.430974e+12,2.651935e+12,2.985171e+12,3.093235e+12,3.324025e+12,3.678e+12,3.988e+12,4.219e+12,4.5024e+12,4.8511e+12,5.132e+12,5.4409e+12,5.6375e+12,5.9708e+12,6.56e+12,6.9224e+12,7.2375e+12,7.6377e+12,8.0601e+12,8.75e+12,9.2992e+12,9.9285e+12,1.01589e+13,1.04902e+13,1.098086e+13,1.165611e+13,1.23587e+13,1.32599e+13,1.39255e+13,1.44103e+13
