"id","entity-name","year","direction","flow-type","flow-name","value"
"IL","Israel",2003,"in","official","oofs-capital-repay",0
"IL","Israel",2004,"out","commercial","fdi-devcountries",0
"IL","Israel",2004,"in","official","oda-capital-repay",0
"IL","Israel",2004,"out","official","oda-out",121425611.654777
"IL","Israel",2004,"out","private","pda-out",0
"IL","Israel",2004,"in","official","oofs-interest",0
"IL","Israel",2004,"out","official","dfis-out",0
"IL","Israel",2004,"out","private","remittances-devcountries",0
"IL","Israel",2004,"out","official","oofs-out",0
"IL","Israel",2004,"in","official","oofs-capital-repay",0
"IL","Israel",2004,"in","official","oda-interest",0
"IL","Israel",2005,"out","official","dfis-out",0
"IL","Israel",2005,"out","official","oda-out",136696176.437871
"IL","Israel",2005,"in","official","oda-capital-repay",0
"IL","Israel",2005,"out","private","pda-out",0
"IL","Israel",2005,"out","commercial","fdi-devcountries",0
"IL","Israel",2005,"in","official","oofs-interest",0
"IL","Israel",2005,"out","private","remittances-devcountries",0
"IL","Israel",2005,"out","official","oofs-out",0
"IL","Israel",2005,"in","official","oofs-capital-repay",0
"IL","Israel",2005,"in","official","oda-interest",0
"IL","Israel",2006,"out","private","pda-out",0
"IL","Israel",2006,"out","official","oda-out",125840055.986966
"IL","Israel",2006,"out","commercial","fdi-devcountries",0
"IL","Israel",2006,"in","official","oda-capital-repay",0
"IL","Israel",2006,"out","official","dfis-out",0
"IL","Israel",2006,"in","official","oofs-interest",0
"IL","Israel",2006,"in","official","oofs-capital-repay",0
"IL","Israel",2006,"out","official","oofs-out",0
"IL","Israel",2006,"out","private","remittances-devcountries",0
"IL","Israel",2006,"in","official","oda-interest",0
"IL","Israel",2007,"in","official","oda-capital-repay",0
"IL","Israel",2007,"out","commercial","fdi-devcountries",0
"IL","Israel",2007,"out","official","oda-out",142133708.932383
"IL","Israel",2007,"out","private","pda-out",0
"IL","Israel",2007,"in","official","oofs-interest",0
"IL","Israel",2007,"out","official","dfis-out",0
"IL","Israel",2007,"out","official","oofs-out",0
"IL","Israel",2007,"in","official","oofs-capital-repay",0
"IL","Israel",2007,"in","official","oda-interest",0
"IL","Israel",2007,"out","private","remittances-devcountries",0
"IL","Israel",2008,"out","commercial","fdi-devcountries",0
"IL","Israel",2008,"in","official","oda-capital-repay",0
"IL","Israel",2008,"out","official","oda-out",150394212.665827
"IL","Israel",2008,"in","official","oofs-interest",0
"IL","Israel",2008,"out","private","pda-out",0
"IL","Israel",2008,"out","official","dfis-out",0
"IL","Israel",2008,"in","official","oofs-capital-repay",0
"IL","Israel",2008,"out","official","oofs-out",0
"IL","Israel",2008,"in","official","oda-interest",0
"IL","Israel",2008,"out","private","remittances-devcountries",0
"IL","Israel",2009,"in","official","oda-capital-repay",0
"IL","Israel",2009,"out","commercial","fdi-devcountries",0
"IL","Israel",2009,"in","official","oofs-capital-repay",0
"IL","Israel",2009,"in","official","oofs-interest",0
"IL","Israel",2009,"out","official","oda-out",142673673.51428
"IL","Israel",2009,"out","private","pda-out",0
"IL","Israel",2009,"out","official","oofs-out",0
"IL","Israel",2009,"out","official","dfis-out",0
"IL","Israel",2009,"in","official","oda-interest",0
"IL","Israel",2009,"out","private","remittances-devcountries",0
"IL","Israel",2010,"in","official","oda-capital-repay",0
"IL","Israel",2010,"in","official","oofs-capital-repay",0
"IL","Israel",2010,"out","commercial","fdi-devcountries",0
"IL","Israel",2010,"out","private","remittances-devcountries",1809719914.70142
"IL","Israel",2010,"in","official","oda-interest",0
"IL","Israel",2010,"in","official","oofs-interest",0
"IL","Israel",2010,"out","official","oda-out",155945422.899026
"IL","Israel",2010,"out","official","dfis-out",0
"IL","Israel",2010,"out","private","pda-out",0
"IL","Israel",2010,"out","official","oofs-out",0
"IL","Israel",2011,"in","official","oda-capital-repay",0
"IL","Israel",2011,"in","official","oofs-capital-repay",0
"IL","Israel",2011,"in","official","oda-interest",0
"IL","Israel",2011,"out","commercial","fdi-devcountries",0
"IL","Israel",2011,"out","official","oda-out",208966109.71534
"IL","Israel",2011,"out","private","remittances-devcountries",1981720431.4406
"IL","Israel",2011,"in","official","oofs-interest",0
"IL","Israel",2011,"out","official","dfis-out",0
"IL","Israel",2011,"out","official","oofs-out",0
"IL","Israel",2011,"out","private","pda-out",0
"IL","Israel",2012,"in","official","oofs-capital-repay",0
"IL","Israel",2012,"in","official","oda-capital-repay",0
"IL","Israel",2012,"out","official","oofs-out",0
"IL","Israel",2012,"out","private","remittances-devcountries",2133754903.66694
"IL","Israel",2012,"in","official","oda-interest",0
"IL","Israel",2012,"out","official","oda-out",190323137.533035
"IL","Israel",2012,"out","official","dfis-out",0
"IL","Israel",2012,"out","private","pda-out",0
"IL","Israel",2012,"out","commercial","fdi-devcountries",0
"IL","Israel",2012,"in","official","oofs-interest",0
"IL","Israel",2013,"in","official","oofs-capital-repay",0
"IL","Israel",2013,"out","official","dfis-out",0
"IL","Israel",2013,"out","private","pda-out",0
"IL","Israel",2013,"in","official","oda-interest",0
"IL","Israel",2013,"in","official","oda-capital-repay",0
"IL","Israel",2013,"out","official","oofs-out",0
"IL","Israel",2013,"out","private","remittances-devcountries",1330460956.36346
"IL","Israel",2013,"out","commercial","fdi-devcountries",95185694.8036842
"IL","Israel",2013,"out","official","oda-out",194879677.586407
"IL","Israel",2013,"in","official","oofs-interest",0
"IL","Israel",2014,"out","official","oda-out",189082167.82
"IL","Israel",2014,"in","official","oofs-capital-repay",0
"IL","Israel",2014,"out","private","pda-out",0
"IL","Israel",2014,"in","official","oda-capital-repay",0
"IL","Israel",2014,"out","official","oofs-out",0
"IL","Israel",2014,"out","official","dfis-out",0
"IL","Israel",2014,"in","official","oda-interest",0
"IL","Israel",2014,"out","commercial","fdi-devcountries",211950121.383
"IL","Israel",2014,"out","private","remittances-devcountries",1261744674.25635
"IL","Israel",2014,"in","official","oofs-interest",0
"IL","Israel",2015,"out","commercial","fdi-devcountries",0
"IL","Israel",2015,"out","private","remittances-devcountries",1262595325.5662
"IL","Israel",2015,"out","official","oofs-out",0
"IL","Israel",2015,"out","private","pda-out",0
"IL","Israel",2015,"out","official","dfis-out",0
"IL","Israel",2015,"in","official","oda-capital-repay",0
"IL","Israel",2015,"in","official","oda-interest",0
"IL","Israel",2015,"out","official","oda-out",197930000
"IL","Israel",2015,"in","official","oofs-capital-repay",0
"IL","Israel",2015,"in","official","oofs-interest",0
"IS","Iceland",2000,"out","official","oda-out",10866999.3348891
"IS","Iceland",2000,"in","official","oda-capital-repay",0
"IS","Iceland",2000,"in","official","oofs-interest",0
"IS","Iceland",2000,"out","official","dfis-out",0
"IS","Iceland",2000,"out","commercial","fdi-devcountries",0
"IS","Iceland",2000,"out","private","pda-out",0
"IS","Iceland",2000,"out","private","remittances-devcountries",0
"IS","Iceland",2000,"out","official","oofs-out",0
"IS","Iceland",2000,"in","official","oda-interest",0
"IS","Iceland",2000,"in","official","oofs-capital-repay",0
"IS","Iceland",2001,"out","official","oda-out",13996574.619148
"IS","Iceland",2001,"in","official","oda-capital-repay",0
"IS","Iceland",2001,"in","official","oofs-interest",0
"IS","Iceland",2001,"out","private","remittances-devcountries",0
"IS","Iceland",2001,"out","commercial","fdi-devcountries",0
"IS","Iceland",2001,"out","private","pda-out",0
"IS","Iceland",2001,"out","official","dfis-out",0
"IS","Iceland",2001,"out","official","oofs-out",0
"IS","Iceland",2001,"in","official","oofs-capital-repay",0
"IS","Iceland",2001,"in","official","oda-interest",0
"IS","Iceland",2002,"in","official","oda-capital-repay",0
"IS","Iceland",2002,"out","private","remittances-devcountries",0
"IS","Iceland",2002,"out","official","oda-out",16153682.751536
"IS","Iceland",2002,"out","commercial","fdi-devcountries",0
"IS","Iceland",2002,"in","official","oofs-interest",0
"IS","Iceland",2002,"out","official","oofs-out",0
"IS","Iceland",2002,"out","official","dfis-out",0
"IS","Iceland",2002,"in","official","oofs-capital-repay",0
"IS","Iceland",2002,"out","private","pda-out",0
"IS","Iceland",2002,"in","official","oda-interest",0
"IS","Iceland",2003,"out","private","remittances-devcountries",0
"IS","Iceland",2003,"out","official","oda-out",18803197.6803008
"IS","Iceland",2003,"in","official","oda-capital-repay",0
"IS","Iceland",2003,"out","private","pda-out",0
"IS","Iceland",2003,"in","official","oda-interest",0
"IS","Iceland",2003,"in","official","oofs-interest",0
"IS","Iceland",2003,"out","commercial","fdi-devcountries",0
"IS","Iceland",2003,"out","official","oofs-out",0
"IS","Iceland",2003,"out","official","dfis-out",0
"IS","Iceland",2003,"in","official","oofs-capital-repay",0
"IS","Iceland",2004,"out","official","oda-out",20203728.0620148
"IS","Iceland",2004,"out","official","oofs-out",0
"IS","Iceland",2004,"out","private","remittances-devcountries",0
"IS","Iceland",2004,"in","official","oda-capital-repay",0
"IS","Iceland",2004,"in","official","oofs-interest",0
"IS","Iceland",2004,"out","official","dfis-out",0
"IS","Iceland",2004,"in","official","oda-interest",0
"IS","Iceland",2004,"out","commercial","fdi-devcountries",0
"IS","Iceland",2004,"out","private","pda-out",0
"IS","Iceland",2004,"in","official","oofs-capital-repay",0
"IS","Iceland",2005,"in","official","oda-capital-repay",0
"IS","Iceland",2005,"out","official","oda-out",22416219.7448494
"IS","Iceland",2005,"out","official","dfis-out",0
"IS","Iceland",2005,"out","private","remittances-devcountries",0
"IS","Iceland",2005,"out","official","oofs-out",0
"IS","Iceland",2005,"out","commercial","fdi-devcountries",0
"IS","Iceland",2005,"in","official","oda-interest",0
"IS","Iceland",2005,"out","private","pda-out",0
"IS","Iceland",2005,"in","official","oofs-capital-repay",0
"IS","Iceland",2005,"in","official","oofs-interest",0
"IS","Iceland",2006,"out","official","oda-out",34869527.7566002
"IS","Iceland",2006,"in","official","oda-capital-repay",0
"IS","Iceland",2006,"out","commercial","fdi-devcountries",0
"IS","Iceland",2006,"out","official","oofs-out",0
"IS","Iceland",2006,"out","official","dfis-out",0
"IS","Iceland",2006,"out","private","remittances-devcountries",0
"IS","Iceland",2006,"in","official","oofs-capital-repay",0
"IS","Iceland",2006,"in","official","oda-interest",0
"IS","Iceland",2006,"out","private","pda-out",0
"IS","Iceland",2006,"in","official","oofs-interest",0
"IS","Iceland",2007,"out","official","oda-out",35687201.0949633
"IS","Iceland",2007,"out","official","oofs-out",0
"IS","Iceland",2007,"out","private","remittances-devcountries",0
"IS","Iceland",2007,"in","official","oda-capital-repay",0
"IS","Iceland",2007,"out","commercial","fdi-devcountries",0
"IS","Iceland",2007,"in","official","oofs-interest",0
"IS","Iceland",2007,"in","official","oda-interest",0
"IS","Iceland",2007,"out","official","dfis-out",0
"IS","Iceland",2007,"in","official","oofs-capital-repay",0
"IS","Iceland",2007,"out","private","pda-out",0
"IS","Iceland",2008,"out","official","oda-out",45625224.483935
"IS","Iceland",2008,"in","official","oda-capital-repay",0
"IS","Iceland",2008,"out","private","remittances-devcountries",0
"IS","Iceland",2008,"out","commercial","fdi-devcountries",0
"IS","Iceland",2008,"in","official","oofs-interest",0
"IS","Iceland",2008,"out","official","oofs-out",0
"IS","Iceland",2008,"in","official","oofs-capital-repay",0
"IS","Iceland",2008,"in","official","oda-interest",0
"IS","Iceland",2008,"out","official","dfis-out",0
"IS","Iceland",2008,"out","private","pda-out",0
"IS","Iceland",2009,"out","official","oda-out",40680057.2303514
"IS","Iceland",2009,"in","official","oda-capital-repay",0
"IS","Iceland",2009,"in","official","oofs-capital-repay",0
"IS","Iceland",2009,"out","commercial","fdi-devcountries",0
"IS","Iceland",2009,"in","official","oofs-interest",0
"IS","Iceland",2009,"out","private","remittances-devcountries",0
"IS","Iceland",2009,"out","official","oofs-out",0
"IS","Iceland",2009,"in","official","oda-interest",0
"IS","Iceland",2009,"out","private","pda-out",0
"IS","Iceland",2009,"out","official","dfis-out",0
"IS","Iceland",2010,"in","official","oda-capital-repay",0
"IS","Iceland",2010,"out","private","remittances-devcountries",28631784.9614878
"IS","Iceland",2010,"out","official","oda-out",31874998.8209085
"IS","Iceland",2010,"in","official","oofs-capital-repay",0
"IS","Iceland",2010,"in","official","oda-interest",0
"IS","Iceland",2010,"out","commercial","fdi-devcountries",0
"IS","Iceland",2010,"in","official","oofs-interest",0
"IS","Iceland",2010,"out","official","oofs-out",0
"IS","Iceland",2010,"out","private","pda-out",0
"IS","Iceland",2010,"out","official","dfis-out",0
"IS","Iceland",2011,"in","official","oda-capital-repay",0
"IS","Iceland",2011,"out","private","remittances-devcountries",29129701.5584816
"IS","Iceland",2011,"out","official","oda-out",26135842.1151471
"IS","Iceland",2011,"out","private","pda-out",0
"IS","Iceland",2011,"in","official","oofs-capital-repay",0
"IS","Iceland",2011,"out","commercial","fdi-devcountries",0
"IS","Iceland",2011,"out","official","oofs-out",0
"IS","Iceland",2011,"in","official","oofs-interest",0
"IS","Iceland",2011,"in","official","oda-interest",0
"IS","Iceland",2011,"out","official","dfis-out",0
"IS","Iceland",2012,"out","official","oofs-out",0
"IS","Iceland",2012,"out","private","pda-out",0
"IS","Iceland",2012,"out","private","remittances-devcountries",31973782.576549
"IS","Iceland",2012,"in","official","oda-capital-repay",0
"IS","Iceland",2012,"out","official","oda-out",27880974.9202228
"IS","Iceland",2012,"in","official","oofs-capital-repay",0
"IS","Iceland",2012,"out","commercial","fdi-devcountries",0
"IS","Iceland",2012,"in","official","oofs-interest",0
"IS","Iceland",2012,"out","official","dfis-out",0
"IS","Iceland",2012,"in","official","oda-interest",0
"IS","Iceland",2013,"out","private","pda-out",0
"IS","Iceland",2013,"out","official","dfis-out",0
"IS","Iceland",2013,"out","official","oofs-out",0
"IS","Iceland",2013,"out","private","remittances-devcountries",28458076.5076198
"IS","Iceland",2013,"in","official","oda-capital-repay",0
"IS","Iceland",2013,"in","official","oofs-capital-repay",0
"IS","Iceland",2013,"out","official","oda-out",35728282.1583973
"IS","Iceland",2013,"in","official","oda-interest",0
"IS","Iceland",2013,"out","commercial","fdi-devcountries",5186708.19587511
"IS","Iceland",2013,"in","official","oofs-interest",0
"IS","Iceland",2014,"out","private","pda-out",0
"IS","Iceland",2014,"out","official","oda-out",35101268.345
"IS","Iceland",2014,"out","official","dfis-out",0
"IS","Iceland",2014,"out","official","oofs-out",0
"IS","Iceland",2014,"in","official","oofs-capital-repay",0
"IS","Iceland",2014,"out","commercial","fdi-devcountries",11071933.2235283
"IS","Iceland",2014,"in","official","oda-interest",0
"IS","Iceland",2014,"out","private","remittances-devcountries",27224503.4261353
"IS","Iceland",2014,"in","official","oofs-interest",0
"IS","Iceland",2014,"in","official","oda-capital-repay",0
"IS","Iceland",2015,"out","official","oofs-out",0
"IS","Iceland",2015,"out","official","oda-out",39860000
"IS","Iceland",2015,"out","private","pda-out",0
"IS","Iceland",2015,"out","official","dfis-out",0
"IS","Iceland",2015,"out","private","remittances-devcountries",28976149.6157547
"IS","Iceland",2015,"out","commercial","fdi-devcountries",4937291.5381892
"IS","Iceland",2015,"in","official","oofs-capital-repay",0
"IS","Iceland",2015,"in","official","oofs-interest",0
"IS","Iceland",2015,"in","official","oda-capital-repay",0
"IS","Iceland",2015,"in","official","oda-interest",0
"IT","Italy",2000,"in","official","oofs-interest",0
"IT","Italy",2000,"out","private","pda-out",0
"IT","Italy",2000,"in","official","oda-capital-repay",355110354.132196
"IT","Italy",2000,"in","official","oda-interest",0
"IT","Italy",2000,"out","official","dfis-out",0
"IT","Italy",2000,"out","commercial","fdi-devcountries",0
"IT","Italy",2000,"out","official","oofs-out",164310503.373782
"IT","Italy",2000,"in","official","oofs-capital-repay",0
"IT","Italy",2000,"out","private","remittances-devcountries",0
"IT","Italy",2000,"out","official","oda-out",2549946551.0962
"IT","Italy",2001,"in","official","oofs-capital-repay",0
"IT","Italy",2001,"in","official","oda-interest",70743615.2373711
"IT","Italy",2001,"in","official","oofs-interest",4944875.02222887
"IT","Italy",2001,"out","private","pda-out",0
"IT","Italy",2001,"out","official","oofs-out",98594427.4593441
"IT","Italy",2001,"out","commercial","fdi-devcountries",0
"IT","Italy",2001,"out","official","oda-out",2892991156.15013
"IT","Italy",2001,"in","official","oda-capital-repay",297793134.806422
"IT","Italy",2001,"out","private","remittances-devcountries",0
"IT","Italy",2001,"out","official","dfis-out",0
"IT","Italy",2002,"in","official","oda-interest",0
"IT","Italy",2002,"out","official","oofs-out",369998205.542774
"IT","Italy",2002,"in","official","oofs-capital-repay",0
"IT","Italy",2002,"in","official","oofs-interest",0
"IT","Italy",2002,"out","private","pda-out",0
"IT","Italy",2002,"out","private","remittances-devcountries",0
"IT","Italy",2002,"out","official","oda-out",3710696657.03024
"IT","Italy",2002,"out","commercial","fdi-devcountries",0
"IT","Italy",2002,"in","official","oda-capital-repay",292386966.848919
"IT","Italy",2002,"out","official","dfis-out",0
"IT","Italy",2003,"out","private","pda-out",0
"IT","Italy",2003,"out","private","remittances-devcountries",0
"IT","Italy",2003,"in","official","oda-interest",0
"IT","Italy",2003,"in","official","oofs-interest",0
"IT","Italy",2003,"in","official","oofs-capital-repay",0
"IT","Italy",2003,"out","official","oofs-out",487385788.451689
"IT","Italy",2003,"out","commercial","fdi-devcountries",0
"IT","Italy",2003,"out","official","oda-out",3163238393.90853
"IT","Italy",2003,"out","official","dfis-out",0
"IT","Italy",2003,"in","official","oda-capital-repay",280549274.625499
"IT","Italy",2004,"in","official","oofs-capital-repay",0
"IT","Italy",2004,"in","official","oofs-interest",682505964.9877
"IT","Italy",2004,"out","private","pda-out",0
"IT","Italy",2004,"in","official","oda-interest",0
"IT","Italy",2004,"out","official","dfis-out",0
"IT","Italy",2004,"out","private","remittances-devcountries",0
"IT","Italy",2004,"out","official","oofs-out",2124974102.3184
"IT","Italy",2004,"out","official","oda-out",2889666264.25427
"IT","Italy",2004,"out","commercial","fdi-devcountries",0
"IT","Italy",2004,"in","official","oda-capital-repay",302319912.600509
"IT","Italy",2005,"out","private","pda-out",0
"IT","Italy",2005,"in","official","oofs-capital-repay",0
"IT","Italy",2005,"out","official","oda-out",5428327587.36051
"IT","Italy",2005,"in","official","oda-interest",0
"IT","Italy",2005,"in","official","oofs-interest",537788254.791047
"IT","Italy",2005,"out","official","oofs-out",94517422.6490277
"IT","Italy",2005,"out","private","remittances-devcountries",0
"IT","Italy",2005,"in","official","oda-capital-repay",178723103.791506
"IT","Italy",2005,"out","official","dfis-out",0
"IT","Italy",2005,"out","commercial","fdi-devcountries",0
"IT","Italy",2006,"out","commercial","fdi-devcountries",0
"IT","Italy",2006,"out","official","oda-out",4012156988.1567
"IT","Italy",2006,"out","private","pda-out",0
"IT","Italy",2006,"out","official","oofs-out",159903681.609071
"IT","Italy",2006,"in","official","oofs-capital-repay",0
"IT","Italy",2006,"in","official","oofs-interest",479590756.200126
"IT","Italy",2006,"out","official","dfis-out",0
"IT","Italy",2006,"in","official","oda-interest",0
"IT","Italy",2006,"out","private","remittances-devcountries",0
"IT","Italy",2006,"in","official","oda-capital-repay",362319368.841517
"IT","Italy",2007,"out","private","pda-out",0
"IT","Italy",2007,"out","private","remittances-devcountries",0
"IT","Italy",2007,"out","commercial","fdi-devcountries",0
"IT","Italy",2007,"in","official","oofs-interest",153208663.899829
"IT","Italy",2007,"out","official","oofs-out",123591252.261328
"IT","Italy",2007,"out","official","oda-out",3848164641.31421
"IT","Italy",2007,"in","official","oofs-capital-repay",0
"IT","Italy",2007,"out","official","dfis-out",0
"IT","Italy",2007,"in","official","oda-interest",331872.874204887
"IT","Italy",2007,"in","official","oda-capital-repay",271328498.505347
"IT","Italy",2008,"out","private","remittances-devcountries",0
"IT","Italy",2008,"out","commercial","fdi-devcountries",0
"IT","Italy",2008,"out","private","pda-out",484198648.704607
"IT","Italy",2008,"in","official","oofs-interest",221156964.687872
"IT","Italy",2008,"out","official","oda-out",4232166895.83412
"IT","Italy",2008,"out","official","oofs-out",858620138.502081
"IT","Italy",2008,"in","official","oda-interest",788867.632086052
"IT","Italy",2008,"in","official","oofs-capital-repay",3769956.89439018
"IT","Italy",2008,"out","official","dfis-out",0
"IT","Italy",2008,"in","official","oda-capital-repay",187385126.164777
"IT","Italy",2009,"in","official","oofs-capital-repay",0
"IT","Italy",2009,"in","official","oda-interest",362790.920474171
"IT","Italy",2009,"out","commercial","fdi-devcountries",0
"IT","Italy",2009,"out","official","oofs-out",36599697.9771385
"IT","Italy",2009,"out","private","pda-out",0
"IT","Italy",2009,"out","private","remittances-devcountries",0
"IT","Italy",2009,"in","official","oda-capital-repay",147335298.703266
"IT","Italy",2009,"out","official","oda-out",2932472758.18533
"IT","Italy",2009,"in","official","oofs-interest",41720955.8545297
"IT","Italy",2009,"out","official","dfis-out",0
"IT","Italy",2010,"in","official","oda-interest",0
"IT","Italy",2010,"in","official","oofs-capital-repay",41124259.6146655
"IT","Italy",2010,"out","private","pda-out",0
"IT","Italy",2010,"out","private","remittances-devcountries",7247584383.65855
"IT","Italy",2010,"in","official","oda-capital-repay",144695486.35603
"IT","Italy",2010,"out","official","oofs-out",49738244.3167481
"IT","Italy",2010,"out","commercial","fdi-devcountries",0
"IT","Italy",2010,"out","official","oda-out",2811988433.18284
"IT","Italy",2010,"out","official","dfis-out",0
"IT","Italy",2010,"in","official","oofs-interest",60801996.7421129
"IT","Italy",2011,"in","official","oofs-capital-repay",0
"IT","Italy",2011,"in","official","oda-interest",6324654.34124736
"IT","Italy",2011,"out","official","oofs-out",149509184.578594
"IT","Italy",2011,"out","private","remittances-devcountries",7441758907.09109
"IT","Italy",2011,"in","official","oda-capital-repay",114789986.272245
"IT","Italy",2011,"out","private","pda-out",0
"IT","Italy",2011,"out","official","dfis-out",0
"IT","Italy",2011,"out","commercial","fdi-devcountries",0
"IT","Italy",2011,"out","official","oda-out",3839837091.76935
"IT","Italy",2011,"in","official","oofs-interest",140072003.494607
"IT","Italy",2012,"in","official","oofs-capital-repay",1284193.33542663
"IT","Italy",2012,"in","official","oda-interest",1895292.23297448
"IT","Italy",2012,"out","private","pda-out",0
"IT","Italy",2012,"out","private","remittances-devcountries",8183304543.4246
"IT","Italy",2012,"in","official","oda-capital-repay",84039383.1714711
"IT","Italy",2012,"out","official","oofs-out",175004553.848484
"IT","Italy",2012,"out","official","oda-out",2512599541.06118
"IT","Italy",2012,"out","official","dfis-out",0
"IT","Italy",2012,"out","commercial","fdi-devcountries",0
"IT","Italy",2012,"in","official","oofs-interest",0
"IT","Italy",2013,"out","private","remittances-devcountries",7347927283.23878
"IT","Italy",2013,"out","private","pda-out",0
"IT","Italy",2013,"out","official","oofs-out",136237548.556848
"IT","Italy",2013,"out","official","oda-out",2972027625.45977
"IT","Italy",2013,"in","official","oofs-capital-repay",0
"IT","Italy",2013,"in","official","oda-interest",2887321.56978776
"IT","Italy",2013,"in","official","oda-capital-repay",67136576.9115752
"IT","Italy",2013,"out","official","dfis-out",0
"IT","Italy",2013,"in","official","oofs-interest",0
"IT","Italy",2013,"out","commercial","fdi-devcountries",7640964033.97071
"IT","Italy",2014,"out","private","pda-out",0
"IT","Italy",2014,"out","official","oofs-out",80718331.8387
"IT","Italy",2014,"out","private","remittances-devcountries",7418738480.42895
"IT","Italy",2014,"in","official","oda-capital-repay",50561311.2017
"IT","Italy",2014,"out","official","oda-out",3441084060.3677
"IT","Italy",2014,"in","official","oofs-capital-repay",109203.6959
"IT","Italy",2014,"out","official","dfis-out",0
"IT","Italy",2014,"in","official","oda-interest",6905033.6946
"IT","Italy",2014,"out","commercial","fdi-devcountries",8563232205.69569
"IT","Italy",2014,"in","official","oofs-interest",0
"IT","Italy",2015,"out","private","remittances-devcountries",8857720462.90482
"IT","Italy",2015,"out","private","pda-out",0
"IT","Italy",2015,"out","official","dfis-out",0
"IT","Italy",2015,"out","commercial","fdi-devcountries",10969071547.4209
"IT","Italy",2015,"out","official","oofs-out",43040000
"IT","Italy",2015,"in","official","oda-capital-repay",52740000
"IT","Italy",2015,"in","official","oofs-interest",0
"IT","Italy",2015,"in","official","oda-interest",8380000
"IT","Italy",2015,"out","official","oda-out",4056720000
"IT","Italy",2015,"in","official","oofs-capital-repay",0
"JP","Japan",2000,"out","private","remittances-devcountries",0
"JP","Japan",2000,"in","official","oda-interest",1768692826.48939
"JP","Japan",2000,"in","official","oofs-capital-repay",7633402113.59112
"JP","Japan",2000,"out","commercial","fdi-devcountries",0
"JP","Japan",2000,"in","official","oofs-interest",0
"JP","Japan",2000,"out","official","oda-out",12790620145.2259
"JP","Japan",2000,"in","official","oda-capital-repay",2190712588.45448
"JP","Japan",2000,"out","official","dfis-out",0
"JP","Japan",2000,"out","private","pda-out",0
"JP","Japan",2000,"out","official","oofs-out",3750757526.30702
"JP","Japan",2001,"in","official","oofs-capital-repay",7145221856.72242
"JP","Japan",2001,"out","commercial","fdi-devcountries",0
"JP","Japan",2001,"out","private","remittances-devcountries",0
"JP","Japan",2001,"in","official","oda-interest",1857274232.07716
"JP","Japan",2001,"in","official","oda-capital-repay",2487085116.8995
"JP","Japan",2001,"out","official","oofs-out",6363177727.37971
"JP","Japan",2001,"in","official","oofs-interest",0
"JP","Japan",2001,"out","official","oda-out",11302709615.9041
"JP","Japan",2001,"out","official","dfis-out",0
"JP","Japan",2001,"out","private","pda-out",0
"JP","Japan",2002,"in","official","oda-interest",1581681367.3291
"JP","Japan",2002,"in","official","oda-capital-repay",2762591241.14097
"JP","Japan",2002,"out","private","remittances-devcountries",0
"JP","Japan",2002,"in","official","oofs-capital-repay",7726209849.00875
"JP","Japan",2002,"out","commercial","fdi-devcountries",0
"JP","Japan",2002,"out","official","oda-out",11465978110.4986
"JP","Japan",2002,"out","official","oofs-out",6147369303.33632
"JP","Japan",2002,"in","official","oofs-interest",10819498.9828026
"JP","Japan",2002,"out","private","pda-out",0
"JP","Japan",2002,"out","official","dfis-out",0
"JP","Japan",2003,"out","official","oda-out",11444046400.584
"JP","Japan",2003,"in","official","oda-interest",1791124585.88834
"JP","Japan",2003,"in","official","oofs-capital-repay",10093845375.6204
"JP","Japan",2003,"out","commercial","fdi-devcountries",0
"JP","Japan",2003,"in","official","oda-capital-repay",3609653045.31809
"JP","Japan",2003,"out","private","remittances-devcountries",0
"JP","Japan",2003,"out","private","pda-out",0
"JP","Japan",2003,"out","official","dfis-out",0
"JP","Japan",2003,"out","official","oofs-out",7858894500.4122
"JP","Japan",2003,"in","official","oofs-interest",0
"JP","Japan",2004,"in","official","oda-interest",2003006715.02317
"JP","Japan",2004,"out","official","oda-out",13495214672.5724
"JP","Japan",2004,"out","official","dfis-out",0
"JP","Japan",2004,"out","official","oofs-out",5415869460.45101
"JP","Japan",2004,"in","official","oofs-capital-repay",7038417778.20485
"JP","Japan",2004,"in","official","oda-capital-repay",4170267205.57511
"JP","Japan",2004,"out","private","remittances-devcountries",0
"JP","Japan",2004,"out","commercial","fdi-devcountries",0
"JP","Japan",2004,"out","private","pda-out",0
"JP","Japan",2004,"in","official","oofs-interest",20907149.6076342
"JP","Japan",2005,"out","official","dfis-out",0
"JP","Japan",2005,"out","official","oofs-out",6879977800.43715
"JP","Japan",2005,"in","official","oda-interest",1830727622.48279
"JP","Japan",2005,"out","commercial","fdi-devcountries",0
"JP","Japan",2005,"in","official","oda-capital-repay",3676854339.01324
"JP","Japan",2005,"out","official","oda-out",16026919157.5861
"JP","Japan",2005,"in","official","oofs-capital-repay",8054621383.00542
"JP","Japan",2005,"in","official","oofs-interest",15872515.0496895
"JP","Japan",2005,"out","private","remittances-devcountries",0
"JP","Japan",2005,"out","private","pda-out",0
"JP","Japan",2006,"out","official","dfis-out",0
"JP","Japan",2006,"out","official","oofs-out",11081787149.3084
"JP","Japan",2006,"in","official","oofs-capital-repay",8567815757.25933
"JP","Japan",2006,"in","official","oofs-interest",0
"JP","Japan",2006,"out","official","oda-out",15701233505.8547
"JP","Japan",2006,"in","official","oda-interest",2033455558.29269
"JP","Japan",2006,"out","commercial","fdi-devcountries",0
