"id","value.2000","value.2001","value.2002","value.2003","value.2004","value.2005","value.2006","value.2007","value.2008","value.2009","value.2010","value.2011","value.2012","value.2013"
"GY",712667925.3,696281468.8,722460911.8,741929342.8,785918769.6,824880550.3,1458449058,1740334782,1922598121,2025565089,2259288396,2576602497,2851154076,2990128821
"HK",1.72e+11,1.69e+11,1.66e+11,1.61e+11,1.69e+11,1.82e+11,1.94e+11,2.12e+11,2.19e+11,2.14e+11,2.29e+11,2.49e+11,2.63e+11,2.74e+11
"HN",7105529647,7566517572,7776459964,8140294080,8772197585,9672006169,10841723354,12275491273,13789720387,14587485644,15839344592,17710325578,18564264545,18550026035
"HR",21774273832,23289671102,26878499206,34658113497,41574530816,45416358502,50436294495,60065225494,70461454280,62636688809,59643818182,62241414803,56479515972,57868674298
"HT",3664503846,3507981946,3214632479,2826481072,3660483886,4154289832,4879738636,5885325590,6548530572,6584649419,6622541529,7516834160,7890216508,8459326660
"HU",47110416254,53533393255,67366285759,84738408726,1.03e+11,1.12e+11,1.14e+11,1.39e+11,1.57e+11,1.29e+11,1.3e+11,1.39e+11,1.27e+11,1.33e+11
"ID",1.65e+11,1.6e+11,1.96e+11,2.35e+11,2.57e+11,2.86e+11,3.65e+11,4.32e+11,5.1e+11,5.4e+11,7.09e+11,8.46e+11,8.77e+11,8.68e+11
"IE",99317573706,1.08e+11,1.27e+11,1.63e+11,1.93e+11,2.1e+11,2.31e+11,2.69e+11,2.74e+11,2.34e+11,2.18e+11,2.38e+11,2.22e+11,2.32e+11
"IL",1.31e+11,1.3e+11,1.2e+11,1.25e+11,1.34e+11,1.41e+11,1.52e+11,1.77e+11,2.14e+11,2.06e+11,2.33e+11,2.58e+11,2.57e+11,2.91e+11
"IN",4.77e+11,4.94e+11,5.24e+11,6.18e+11,7.22e+11,8.34e+11,9.49e+11,1.24e+12,1.22e+12,1.37e+12,1.71e+12,1.88e+12,1.86e+12,1.88e+12
"IQ",,,,,36627901762,49954890353,65141035028,88837727881,1.32e+11,1.12e+11,1.39e+11,1.86e+11,2.16e+11,2.29e+11
"IR",1.01e+11,1.15e+11,1.16e+11,1.35e+11,1.63e+11,1.92e+11,2.23e+11,2.86e+11,3.56e+11,3.63e+11,4.23e+11,5.28e+11,5.03e+11,3.69e+11
"IS",8947860486,8147162010,9184959476,11324394791,13736980298,16798507502,17101040182,21446741082,17599245766,12823849535,13261035517,14665793477,14182614909,15330057867
"IT",1.14e+12,1.16e+12,1.27e+12,1.57e+12,1.8e+12,1.85e+12,1.94e+12,2.2e+12,2.39e+12,2.19e+12,2.13e+12,2.28e+12,2.09e+12,2.15e+12
"JM",9008629729,9104515930,9718989517,9430236065,10173234921,11075778481,11903020644,12820055025,13676837630,12125023181,13230844040,14433926129,14794802081,14362262585
"JO",8457923945,8972965061,9580161951,10193023726,11407566660,12588665456,15056937136,17110609939,21971835283,23818322958,26425379437,28840263380,31015239545,33678500148
"JP",4.73e+12,4.16e+12,3.98e+12,4.3e+12,4.66e+12,4.57e+12,4.36e+12,4.36e+12,4.85e+12,5.04e+12,5.5e+12,5.91e+12,5.95e+12,4.92e+12
"KE",12705350153,12985991723,13147736954,14904504019,16095321631,18737895401,25825512278,31958177083,35895143045,37021506163,40000112728,41954956603,50334698278,55243056201
"KG",1369691955,1525113501,1605640633,1919012781,2211535312,2459876152,2834168889,3802566171,5139957785,4690062255,4794357795,6197766119,6605139933,7226303261
"KH",3654031716,3979813388,4284028138,4658246907,5337833256,6293046162,7274424519,8639164917,10351829066,10401935532,11242266334,12829541141,14054443213,15238689686
"KI",67512714.52,63101272.37,72259045.96,90148518.06,102220914.8,106147384.5,104668674.7,123005089.6,135044455.6,127125253.5,150431113.6,172253739,174984468.8,168951535
"KM",201899883.6,220093828.3,246737670.8,317562300.8,368143111,380372884.8,406111892.7,462453622,517477659.5,514788085.2,516962949.5,566024675.9,550476499.2,598925863
"KN",420086426.4,460467993.8,480825573.9,463418870.6,501150880,543169953.4,636070988.8,684148691.6,734660333.3,708891296.3,692457407.4,728050629.6,731919888.9,765870666.7
"KP",,,,,,,,,,,,,,
"KR",5.62e+11,5.33e+11,6.09e+11,6.81e+11,7.65e+11,8.98e+11,1.01e+12,1.12e+12,1e+12,9.02e+11,1.09e+12,1.2e+12,1.22e+12,1.3e+12
"KW",37718011469,34890773740,38138801497,47875837662,59440511982,80797945205,1.02e+11,1.15e+11,1.47e+11,1.06e+11,1.15e+11,1.54e+11,1.74e+11,1.76e+11
"KY",,,,,,,,,,,,,,
"KZ",18291990619,22152689130,24636598581,30833692831,43151647003,57123671734,81003864916,1.05e+11,1.33e+11,1.15e+11,1.48e+11,1.88e+11,2.04e+11,2.32e+11
"LA",1731198022,1768619058,1758176653,2023324407,2366398120,2735550177,3452895836,4222945530,5443930125,5832882922,7181441152,8254088067,9359185244,11242526454
"LB",17260364842,17649751244,19152238806,20082918740,20955223881,21287562189,21796351575,24577114428,28829850746,35139635158,38009950249,40078938640,43205095854,44352418120
"LC",780895356.6,738755098.1,741966023.9,805836689.5,885242280.7,935463205.7,1066944389,1143476980,1171371519,1176607815,1244297407,1289531852,1302666704,1335764111
"LI",2483890594,2491800559,2688617885,3070803431,3454374261,3658356378,3988775844,4602346923,4929414915,4826167676,,,,
"LK",16330810304,15746224410,17102623876,18881765437,20662525941,24405791045,28267410543,32351184234,40715240469,42067974595,49567521670,59178013928,59393056426,67182015336
"LR",529064646.7,5.15e+08,5.36e+08,4.09e+08,4.67e+08,5.42e+08,604028581.8,739026892.2,850040458.8,1155146230,1292696476,1537753885,1733828405,1950960138
"LS",771258553.7,706393604.9,656750018.2,969160943.4,1234197711,1368346468,1428842600,1597484736,1630667593,1708772782,2175685681,2487352968,2328196275,2334989648
"LT",11434200000,12159225000,14163949142,18608709857,22659294573,26085307222,30246361657,39325985931,47438363056,37050081723,36709511568,43083067994,42343559196,45931968474
"LU",21303021927,20998210291,23285902503,29095033860,34209333656,37023578570,41779066643,49207986176,54963951912,50141325205,52143650383,58956127431,56292381076,60130847624
"LV",7833068425,8313047744,9314784080,11186452601,13761569545,16041840426,19935046397,28765687042,33669367720,25875781250,24009680460,28480338368,28372577697,30956691628
"LY",33896600871,28420321952,19842519685,24062500000,33384615385,4.4e+10,56484375000,71803278689,93167701863,62360446571,74755288917,34699395524,81873662519,74199528672
"MA",37020609825,37724674865,40416114690,49822651702,56948015336,59523857868,65637107776,75226318359,88882967742,90908402631,90770671432,99211339029,95903690326,1.04e+11
"MC",2647883820,2671401083,2905973022,3588988601,4110348444,4280072626,4663488363,5974371696,6919241412,5557579883,5350993377,6074506533,,
"MD",1288420223,1480656884,1661818168,1980901554,2598231467,2988172424,3408454198,4402495921,6054806101,5439422031,5811604052,7016162818,7284686576,7969618966
"ME",984279596.4,1159891560,1284504509,1707662608,2073255525,2257174481,2696020575,3673382212,4538345345,4158135026,4114881347,4501753898,4045813953,4416083090
"MF",,,,,,,,,,,,,,
"MG",3877673635,4529575233,4397254715,5474030228,4363934417,5039292947,5515884434,7342923620,9413002737,8550363829,8729936136,9892702358,9919780222,10613494031
"MH",110937729.4,115152142.7,124735071.9,126887585.5,131106365.5,137744500,143615000,150041700,152785100,152116100,163917000,172956700,184358700,190914600
"MK",3586883989,3436961385,3791306758,4756221629,5514253043,5985809060,6560546900,8159825620,9834034351,9313573965,9338674078,10395222334,9576482628,10195404131
"ML",2422482318,2629739067,3342824260,4362439887,4874178417,5305317555,6122644015,7145394015,8737687353,8964480570,9422267260,10647545670,10340794110,10942727310
"MM",,,,,,,,,,,,,,
"MN",1136896162,1267997923,1396555772,1595297301,1992066759,2523359941,3414053251,4234894168,5623236708,4583834427,6200357070,8761426371,10321968595,11516409581
"MO",6101794939,6514271488,7008026415,7926373572,10258324479,11792570016,14568709574,18054684854,20731022857,21313263933,28359706123,36634742799,42981497744,51753094764
"MP",,,,,,,,,,,,,,
"MR",1081207527,1121563745,1149655599,1285178266,1496460379,1857835410,2699181755,2837532539,3585284290,3027020112,3526946757,4136083148,3958702640,4158182904
"MT",3957418083,3917620728,4296164768,5119621569,5643525282,5980795756,6390123590,7513834700,8554293727,8099400961,8163841060,9302057270,8863076923,9642326075
"MU",4582562398,4536544699,4767303153,5609836354,6385691315,6283796155,6731536244,7792063567,9641077098,8834661043,9718233911,11252405860,11442096506,11929250814
"MV",624337143.6,802442810.5,828240882.5,949867661.8,1075605492,992473987.3,1303375806,1541978559,1891633531,1984639641,2134104884,2162990126,2113179304,2299843167
"MW",1743506287,1716502069,2665158943,2424656666,2625127098,2754995877,3116789658,3647817219,4276769712,5030639934,5398616985,5627898037,4240492849,3705386790
"MX",6.84e+11,7.25e+11,7.42e+11,7.13e+11,7.7e+11,8.66e+11,9.67e+11,1.04e+12,1.1e+12,8.95e+11,1.05e+12,1.17e+12,1.19e+12,1.26e+12
"MY",93789473684,92783947368,1.01e+11,1.1e+11,1.25e+11,1.44e+11,1.63e+11,1.94e+11,2.31e+11,2.02e+11,2.48e+11,2.9e+11,3.05e+11,3.13e+11
"MZ",4310090791,4075049537,4201332885,4666197195,5697991242,6578515331,7095910827,9192939074,11026247458,10726631100,10165353591,13244880035,14952946846,15630302814
"NA",3908645560,3546791604,3361236317,4931280096,6606866457,7261301442,7978676470,8740923998,8486515516,8875960840,11281996426,12412389467,13037393423,13113069777
"NC",2682347064,,,,,,,,,,,,,
"NE",1798374533,1945327546,2170481498,2731416281,3052898686,3405134555,3646727993,4291363547,5403364454,5397121962,5718589550,6409169698,6611341029,7407418428
"NG",46385996027,44138014092,59116868250,67655840108,87845403978,1.12e+11,1.45e+11,1.66e+11,2.08e+11,1.69e+11,3.69e+11,4.12e+11,4.63e+11,5.22e+11
"NI",5107329007,5323146566,5224213018,5322437645,5795568205,6322582499,6786294616,7458103363,8491388728,8380731881,8938209651,9898576241,10644947615,11255608410
"NL",4.13e+11,4.26e+11,4.64e+11,5.71e+11,6.46e+11,6.72e+11,7.19e+11,8.33e+11,9.31e+11,8.58e+11,8.36e+11,8.94e+11,8.23e+11,8.54e+11
"NO",1.68e+11,1.71e+11,1.92e+11,2.25e+11,2.6e+11,3.04e+11,3.4e+11,3.93e+11,4.54e+11,3.79e+11,4.21e+11,4.91e+11,5e+11,5.13e+11
"NP",5494252208,6007061224,6050875807,6330476435,7273933993,8130258976,9043715356,10325618017,12545438605,12899651884,15994094607,18850351853,19206800719,19294348174
"NZ",52011592676,53305709024,66020996599,87440454379,1.03e+11,1.14e+11,1.1e+11,1.35e+11,1.3e+11,1.19e+11,1.43e+11,1.64e+11,1.71e+11,1.86e+11
"OM",19507412381,19452015761,20142782997,21633810317,24763589276,31081924828,37215865059,42085305931,60905332090,48388296879,58641352878,69521977153,77497269805,79655917417
"PA",11620500000,11807500000,12272400000,12933200000,14179300000,15464700000,1.7137e+10,21121900000,2.4884e+10,25925100000,28814100000,33270500000,37956200000,42648100000
"PE",50936239281,51592179796,54452491887,59034091562,66730306800,74963815413,87985689388,1.02e+11,1.22e+11,1.21e+11,1.49e+11,1.71e+11,1.93e+11,2.02e+11
"PF",3447543138,,,,,,,,,,,,,
"PG",3521348155,3081029666,2999542369,3536459120,3927114457,4901584516,5598700444,6329292929,8010370370,7914594203,9480047959,12393604089,15653921367,15289374025
"PH",81026294682,76261998623,81357657790,83908205719,91371236939,1.03e+11,1.22e+11,1.49e+11,1.74e+11,1.68e+11,2e+11,2.24e+11,2.5e+11,2.72e+11
"PK",73952374970,72309738921,72306820396,83244801093,97977766198,1.1e+11,1.37e+11,1.52e+11,1.7e+11,1.68e+11,1.77e+11,2.14e+11,2.24e+11,2.32e+11
"PL",1.72e+11,1.91e+11,1.99e+11,2.18e+11,2.54e+11,3.04e+11,3.43e+11,4.29e+11,5.3e+11,4.36e+11,4.77e+11,5.24e+11,4.96e+11,5.26e+11
"PR",61701810000,69668635000,72546194000,75833996000,80322313000,83914521341,87276164365,89524131617,93639316000,96385638000,98381268000,1e+11,1.01e+11,1.03e+11
"PS",4316456403,4007793546,3557451047,3959278955,4327268305,4834276371,4914728157,5508346521,6673500000,7268200000,8913100000,10465400000,11262141134,
"PT",1.18e+11,1.22e+11,1.34e+11,1.65e+11,1.89e+11,1.97e+11,2.09e+11,2.4e+11,2.62e+11,2.44e+11,2.38e+11,2.45e+11,2.18e+11,2.27e+11
"PW",159855700,167035100,168681200,173898900,191243000,206232600,208666100,211558600,213354500,198202400,197558700,217377500,232478600,247043400
"PY",8195993231,7662595076,6325151760,6588103836,8033877360,8734651406,10662013273,13794909537,18504128632,15929903100,20030529733,25071193102,24611040343,29009411738
"QA",17759889598,17538461033,19363735706,23533790531,31734065019,44530493222,60882141103,79711810890,1.15e+11,97798348830,1.25e+11,1.7e+11,1.9e+11,2.03e+11
"RO",37305099928,40585886769,45988510814,59466017706,75794733525,99172613716,1.23e+11,1.71e+11,2.04e+11,1.64e+11,1.65e+11,1.83e+11,1.69e+11,1.9e+11
"RS",6540247190,12267175481,16116843146,21188704081,24861483281,26252007830,30607991862,40289556656,49259526053,42616653300,39368633038,46462547041,40791444603,45519650911
"RU",2.6e+11,3.07e+11,3.45e+11,4.3e+11,5.91e+11,7.64e+11,9.9e+11,1.3e+12,1.66e+12,1.22e+12,1.52e+12,1.9e+12,2.02e+12,2.1e+12
"RW",1734938190,1674685126,1677447003,1845979351,2089188921,2581465675,3110327823,3775447706,4796573943,5308990209,5698548923,6406727020,7219656634,7521261791
"SA",1.88e+11,1.83e+11,1.89e+11,2.15e+11,2.59e+11,3.28e+11,3.77e+11,4.16e+11,5.2e+11,4.29e+11,5.27e+11,6.7e+11,7.34e+11,7.48e+11
"SB",435101217.2,400464593,341663053.7,332736306.5,375109694.5,413909879.3,456735444.9,516209150.3,608292551.8,597765363.1,681587104.8,868574141.2,989911515.9,1096396927
"SC",614877971.2,622257630.8,697514005.4,705702638.2,916940120.7,916940120.7,1019679310,1018943342,962313214.1,847424851.5,973355738,1059593023,1032199341,1443345214
"SD",12257299147,13182872559,14803423345,17646271379,21457886198,26524992245,35821858724,45898948554,54527549913,53149439401,65632081240,67320779804,63152209705,66565889417
"SE",2.6e+11,2.4e+11,2.64e+11,3.31e+11,3.82e+11,3.89e+11,4.2e+11,4.88e+11,5.14e+11,4.3e+11,4.88e+11,5.63e+11,5.44e+11,5.8e+11
"SG",95835970989,89285087395,91941791944,97002305536,1.14e+11,1.27e+11,1.48e+11,1.8e+11,1.92e+11,1.92e+11,2.36e+11,2.74e+11,2.87e+11,2.98e+11
"SI",20341391806,20875944894,23563028319,29698471223,34470563470,36344911638,39585411480,48114688201,55589849128,50244793832,47972988742,51248860578,46262305281,47987303638
"SK",29110067256,30699979418,35144769433,46810992099,57329422647,62676556398,70450243382,86030964960,99832535521,88634272020,89011919205,97525386433,92746685083,97707323420
"SL",635874002.2,1079478388,1239004288,1371442566,1431208677,1627853086,1887429110,2158653216,2505620416,2453972925,2578159496,2925391430,3529350504,4136280752
"SM",773907642.4,815205233.1,879957209.9,1122981525,1317357835,1375416604,1469075398,1687653983,1899809580,,,,,
"SN",4679604922,4877602012,5333862344,6858952716,8031344240,8707015064,9358710763,11284603481,13386346543,12812994670,12932427724,14440676498,14045680427,14791699009
"SO",,,,,,,,,,,,,,
"SR",892164393.9,763465550.5,1078402128,1271196078,1484092538,1793557833,2626093294,2936612022,3532969035,3875409836,4368398048,4423194614,5013030303,5298787879
"SS",,,,,,,,,15550136279,12231362023,15728045817,18831595688,10368813559,11804406780
