"district_id","district_name","year","value","value_ncu"
"d211","Soroti",2013,16073538.59,35910567000
"d211","Soroti",2014,13675102.14,31966110000
"d211","Soroti",2015,7003566.09,19772605000
"d211","Soroti",2016,10295685.61,38105451000
"d211","Soroti",2017,8940496.31,35899433000
"d211","Soroti",2018,7911466.62,34225936000
"d212","Tororo",2013,12156385.09,27159090000
"d212","Tororo",2014,14482569.52,33853598000
"d212","Tororo",2015,15638608.18,44151225000
"d212","Tororo",2016,12025102.28,44506210000
"d212","Tororo",2017,10360433.92,41601013000
"d212","Tororo",2018,9106235.31,39394646000
"d113","Wakiso",2013,25314898.08,56557076000
"d113","Wakiso",2014,24848387.91,58084122000
"d113","Wakiso",2015,27437964.17,77463398000
"d113","Wakiso",2016,20306334.46,75155950000
"d113","Wakiso",2017,20658209.91,82950431000
"d113","Wakiso",2018,18640863.95,80642572000
"d313","Yumbe",2013,9420319.02,21046330000
"d313","Yumbe",2014,10847360.34,25356148000
"d313","Yumbe",2015,10678907.55,30148901000
"d313","Yumbe",2016,7472837.37,27657783000
"d313","Yumbe",2017,7196694.7,28897418000
"d313","Yumbe",2018,6859896.53,29676720000
"d330","Zombo",2013,5385373.54,12031689000
"d330","Zombo",2014,5305296.36,12401347000
"d330","Zombo",2015,6202079.73,17509833000
"d330","Zombo",2016,4228752.92,15651074000
"d330","Zombo",2017,4115026.79,16523370000
"d330","Zombo",2018,3857923.44,16689831000
