country-id,year,sector-id,aid-bundle-id,value
GIN,2006,A,E,5.225304743
GIN,2006,A,F,21.18017068
GIN,2006,A,G,14.27074957
GIN,2006,B,A,4.494282737
GIN,2006,B,B,3.1865523
GIN,2006,B,C,2.441914845
GIN,2006,B,E,11.09600304
GIN,2006,B,G,10.54061218
GIN,2006,C,A,1.5241486
GIN,2006,C,B,0.2149592
GIN,2006,C,E,13.26390768
GIN,2006,C,G,1.16338923
GIN,2006,D,A,4.883289842
GIN,2006,D,B,2.831298917
GIN,2006,D,E,6.565957179
GIN,2006,D,G,4.643847305
GIN,2006,E,A,1.802562919
GIN,2006,E,B,0.9957262
GIN,2006,E,E,0.915166044
GIN,2006,E,G,1.936857909
GIN,2006,F,A,5.988873517
GIN,2006,F,B,2.599273855
GIN,2006,F,E,5.653855848
GIN,2006,F,G,0.863712371
GIN,2006,G,A,0.2419587
GIN,2006,G,B,0
GIN,2006,G,E,0.14557635
GIN,2006,G,G,0.117208128
GIN,2006,H,A,1.135858203
GIN,2006,H,B,1.057449981
GIN,2006,H,C,7.135820464
GIN,2006,H,E,5.04514306
GIN,2006,H,G,2.327586254
GIN,2006,I,A,0.01533468
GIN,2006,I,B,0.105509
GIN,2006,I,E,0.120865715
GIN,2006,I,G,0.859123996
GIN,2006,J,E,1.033115185
GIN,2006,J,G,6.12620185
GIN,2006,K,A,0
GIN,2006,K,B,1.472587376
GIN,2006,K,C,0.0303
GIN,2006,K,D,0.953019244
GIN,2006,K,E,2.604538635
GIN,2006,K,F,1.75152028
GIN,2006,K,G,4.718042549
GIN,2006,L,B,0.0164
GIN,2006,M,F,30.74025087
GIN,2006,N,B,0.961
GIN,2006,N,C,6.90141798
GIN,2006,N,E,5.348670667
GIN,2006,N,G,0.964822499
GIN,2007,A,A,14.024764
GIN,2007,A,B,3.36842708
GIN,2007,A,E,7.935123891
GIN,2007,A,F,21.50859414
GIN,2007,A,G,4.441403315
GIN,2007,B,A,4.198531057
GIN,2007,B,B,4.1581928
GIN,2007,B,C,0.19694
GIN,2007,B,E,17.83810342
GIN,2007,B,G,2.804427
GIN,2007,C,A,0.02247994
GIN,2007,C,B,0.156671
GIN,2007,C,E,14.13735832
GIN,2007,C,G,0.13732959
GIN,2007,D,A,3.953557446
GIN,2007,D,B,2.0605765
GIN,2007,D,E,19.88813229
GIN,2007,D,F,
GIN,2007,D,G,2.767996025
GIN,2007,E,A,7.50548115
GIN,2007,E,B,1.0247375
GIN,2007,E,E,2.613936461
GIN,2007,E,G,2.026092418
GIN,2007,F,A,6.169013405
GIN,2007,F,B,1.096697
GIN,2007,F,E,7.416448513
GIN,2007,F,G,1.131864607
GIN,2007,G,A,0.2525787
GIN,2007,G,B,0
GIN,2007,G,E,0.936994907
GIN,2007,G,G,0.00559
GIN,2007,H,A,1.128622711
GIN,2007,H,B,4.257314473
GIN,2007,H,C,11.86877992
GIN,2007,H,E,8.226348148
GIN,2007,H,G,7.937457571
GIN,2007,I,A,0.00864
GIN,2007,I,B,0.1620848
GIN,2007,I,E,0.619761775
GIN,2007,I,G,0.230170787
GIN,2007,J,B,0.026
GIN,2007,J,E,3.945420658
GIN,2007,J,G,0.675810435
GIN,2007,K,A,0.205635628
GIN,2007,K,B,4.760916674
GIN,2007,K,C,0.0766
GIN,2007,K,D,0.302078349
GIN,2007,K,E,5.310722277
GIN,2007,K,F,2.207823346
GIN,2007,K,G,2.4890651
GIN,2007,L,B,10.53
GIN,2007,M,F,27.61008731
GIN,2007,N,B,0.748977
GIN,2007,N,C,3.669685047
GIN,2007,N,E,10.27581051
GIN,2007,N,G,0.566770157
GIN,2008,A,A,9.790902
GIN,2008,A,B,5.620936596
GIN,2008,A,E,3.320332265
GIN,2008,A,F,20.21749074
GIN,2008,A,G,5.843705589
GIN,2008,B,A,6.94746186
GIN,2008,B,B,5.616492604
GIN,2008,B,C,1.43537
GIN,2008,B,E,19.19690322
GIN,2008,B,F,
GIN,2008,B,G,2.054135876
GIN,2008,C,A,1.156221859
GIN,2008,C,B,0.468496643
GIN,2008,C,E,12.86190775
GIN,2008,C,G,0.223666207
GIN,2008,D,A,4.306481388
GIN,2008,D,B,2.73064716
GIN,2008,D,E,22.19581783
GIN,2008,D,F,0.0239
GIN,2008,D,G,3.588595966
GIN,2008,E,A,5.687652971
GIN,2008,E,B,0.967843743
GIN,2008,E,E,5.66057914
GIN,2008,E,G,1.827656958
GIN,2008,F,A,10.93125722
GIN,2008,F,B,-0.00991
GIN,2008,F,E,28.16344362
GIN,2008,F,G,3.196915239
GIN,2008,G,A,0.36402285
GIN,2008,G,B,0.10949894
GIN,2008,G,E,1.897370642
GIN,2008,G,G,0.01561
GIN,2008,H,A,2.368478217
GIN,2008,H,B,1.721624708
GIN,2008,H,C,15.14472079
GIN,2008,H,E,11.3569934
GIN,2008,H,G,2.139413237
GIN,2008,I,A,0.0373
GIN,2008,I,B,0.625886104
GIN,2008,I,E,0.735361594
GIN,2008,I,G,0.375774393
GIN,2008,J,E,3.104236472
GIN,2008,J,G,0.672792387
GIN,2008,K,A,0.395144732
GIN,2008,K,B,3.712017126
GIN,2008,K,D,2.088891692
GIN,2008,K,E,4.233976372
GIN,2008,K,F,1.986510843
GIN,2008,K,G,1.855757295
GIN,2008,L,B,27.66800156
GIN,2008,M,F,201.7186337
GIN,2008,N,B,0.00241
GIN,2008,N,C,3.888264046
GIN,2008,N,E,2.571564802
GIN,2008,N,G,
GIN,2009,A,A,0
GIN,2009,A,B,1.077913437
GIN,2009,A,E,4.04631049
GIN,2009,A,F,22.63194392
GIN,2009,A,G,10.5642712
GIN,2009,B,A,0.295625699
GIN,2009,B,B,5.535890996
GIN,2009,B,C,2.166999
GIN,2009,B,E,20.57800856
GIN,2009,B,F,0.20951
GIN,2009,B,G,3.081262873
GIN,2009,C,A,0
GIN,2009,C,B,0.371336764
GIN,2009,C,E,10.03331532
GIN,2009,C,G,0.824905025
GIN,2009,D,A,0
GIN,2009,D,B,2.619778218
GIN,2009,D,E,16.68338759
GIN,2009,D,F,0.780126
GIN,2009,D,G,5.11148388
GIN,2009,E,A,0
GIN,2009,E,B,0.0207
GIN,2009,E,E,1.791547556
GIN,2009,E,G,1.501331251
GIN,2009,F,A,0
GIN,2009,F,B,0.0625
GIN,2009,F,E,27.01572133
GIN,2009,F,G,2.44032885
GIN,2009,G,A,0.671739211
GIN,2009,G,B,0.0816688
GIN,2009,G,E,1.293390916
GIN,2009,G,G,0.24026345
GIN,2009,H,A,4.953929357
GIN,2009,H,B,1.122790628
GIN,2009,H,C,17.17190493
GIN,2009,H,E,13.07057573
GIN,2009,H,G,4.042389885
GIN,2009,I,A,0
GIN,2009,I,B,0.364322253
GIN,2009,I,E,0.0188
GIN,2009,I,G,0.942687349
GIN,2009,J,E,1.834514
GIN,2009,J,G,0.2203074
GIN,2009,K,A,1.459669474
GIN,2009,K,B,2.983049497
GIN,2009,K,D,1.39256371
GIN,2009,K,E,6.607589447
GIN,2009,K,F,1.338829609
GIN,2009,K,G,1.252237245
GIN,2009,L,B,4.435207284
GIN,2009,M,F,51.21351213
GIN,2009,N,B,0.17026165
GIN,2009,N,C,1.709346356
GIN,2009,N,E,4.766877344
GIN,2009,N,G,0.282884
GIN,2010,A,A,
GIN,2010,A,B,0.919904636
GIN,2010,A,E,5.310910762
GIN,2010,A,F,26.54954154
GIN,2010,A,G,5.660870035
GIN,2010,B,A,
GIN,2010,B,B,22.14381139
GIN,2010,B,C,0.0424
GIN,2010,B,D,0.18074551
GIN,2010,B,E,21.52651587
GIN,2010,B,G,2.06614304
GIN,2010,C,A,0
GIN,2010,C,B,0.0631
GIN,2010,C,E,9.563652511
GIN,2010,C,F,0.118290066
GIN,2010,C,G,0.248357152
GIN,2010,D,A,0.20359237
GIN,2010,D,B,8.704074594
GIN,2010,D,D,0.084445
GIN,2010,D,E,15.98676925
GIN,2010,D,F,0.133123
GIN,2010,D,G,13.69908671
GIN,2010,E,A,5.861930395
GIN,2010,E,B,0.087834
GIN,2010,E,D,0.144310397
GIN,2010,E,E,2.799812592
GIN,2010,E,F,0.057
GIN,2010,E,G,0.18055
GIN,2010,F,A,2.192002007
GIN,2010,F,B,3.958783412
GIN,2010,F,E,33.15316992
GIN,2010,F,F,0.173594702
GIN,2010,F,G,11.02540645
GIN,2010,G,B,0.07092
GIN,2010,G,E,0.10175739
GIN,2010,G,G,0.3014649
GIN,2010,H,A,2.097551988
GIN,2010,H,B,2.164429039
GIN,2010,H,C,6.686745096
GIN,2010,H,D,0.539990927
GIN,2010,H,E,4.687476958
GIN,2010,H,F,0.00927
GIN,2010,H,G,1.250334514
GIN,2010,I,A,0
GIN,2010,I,B,0.01675
GIN,2010,I,E,0.122037616
GIN,2010,I,G,0.4655949
GIN,2010,J,B,0.0593
GIN,2010,J,E,1.27244117
GIN,2010,J,G,0.00181
GIN,2010,K,A,7.058583343
GIN,2010,K,B,0.689399037
GIN,2010,K,E,5.55312759
GIN,2010,K,F,1.056848173
GIN,2010,K,G,4.111515826
GIN,2010,L,B,0
GIN,2010,M,F,10.42551632
GIN,2010,N,B,1.605238159
GIN,2010,N,C,1.470206858
GIN,2010,N,E,3.273986147
GIN,2010,N,G,0.676715
GIN,2011,A,A,0.39973394
GIN,2011,A,B,4.303044869
GIN,2011,A,E,8.204420456
GIN,2011,A,F,28.62808403
GIN,2011,A,G,4.182206292
GIN,2011,B,A,3.839261496
GIN,2011,B,B,11.15305766
GIN,2011,B,C,1.51602378
GIN,2011,B,D,0.702515528
GIN,2011,B,E,18.55614225
GIN,2011,B,G,1.884543606
GIN,2011,C,A,0.89320267
GIN,2011,C,B,0.341464537
GIN,2011,C,E,7.561805731
GIN,2011,C,F,0.11636
GIN,2011,C,G,0.226190261
GIN,2011,D,A,-0.022
GIN,2011,D,B,74.18986025
GIN,2011,D,D,0.1158
GIN,2011,D,E,16.40538997
GIN,2011,D,F,0.0465
GIN,2011,D,G,6.804523898
GIN,2011,E,A,0.909265482
GIN,2011,E,B,0.253609
GIN,2011,E,D,0.141527711
GIN,2011,E,E,5.491364292
GIN,2011,E,F,0.0846
GIN,2011,E,G,1.338158017
GIN,2011,F,A,5.457161173
GIN,2011,F,B,16.84169809
GIN,2011,F,E,18.26081603
GIN,2011,F,G,4.423886676
GIN,2011,G,A,0.147166962
GIN,2011,G,B,0.112338557
GIN,2011,G,E,0.15901735
GIN,2011,G,G,0.000643
GIN,2011,H,A,3.241393629
GIN,2011,H,B,2.702404742
GIN,2011,H,C,5.998683738
GIN,2011,H,D,0.503151836
GIN,2011,H,E,7.129280201
GIN,2011,H,F,0.0695
GIN,2011,H,G,1.783749231
GIN,2011,I,A,0
GIN,2011,I,B,13.58024613
GIN,2011,I,E,0.02463
GIN,2011,I,F,0.0139
GIN,2011,I,G,0.256871538
GIN,2011,J,B,2.878833242
GIN,2011,J,E,1.22127486
GIN,2011,J,G,0.26669463
GIN,2011,K,A,2.88931936
GIN,2011,K,B,5.814781627
GIN,2011,K,D,0.998251939
GIN,2011,K,E,4.351305835
GIN,2011,K,F,1.133961824
GIN,2011,K,G,4.971965443
GIN,2011,L,B,23.68992738
GIN,2011,M,F,15.96152882
GIN,2011,N,B,2.387663531
GIN,2011,N,C,1.608801474
GIN,2011,N,D,0.0504
GIN,2011,N,E,3.88811227
GIN,2011,N,G,0.02745
GIN,2012,A,A,0.326277557
GIN,2012,A,B,4.371290723
GIN,2012,A,D,0.020340357
GIN,2012,A,E,7.213377501
GIN,2012,A,F,24.39901431
GIN,2012,A,G,6.029653169
GIN,2012,B,A,5.118159486
GIN,2012,B,B,27.97824795
GIN,2012,B,C,4.068593
GIN,2012,B,E,19.6027692
GIN,2012,B,F,0.003020566
GIN,2012,B,G,1.224610211
GIN,2012,C,A,0.28116
GIN,2012,C,B,0.019280206
GIN,2012,C,E,4.668822478
GIN,2012,C,F,0.306866323
GIN,2012,C,G,0.339729766
GIN,2012,D,A,0
GIN,2012,D,B,8.644958938
GIN,2012,D,E,17.25415343
GIN,2012,D,F,0.943297687
GIN,2012,D,G,4.61618701
GIN,2012,E,A,0
GIN,2012,E,B,2.17248748
GIN,2012,E,E,2.200713502
GIN,2012,E,F,0.102262211
GIN,2012,E,G,5.290848503
GIN,2012,F,A,14.4539934
GIN,2012,F,B,30.81352256
GIN,2012,F,E,12.7239911
GIN,2012,F,F,0.006426735
GIN,2012,F,G,0.772661494
GIN,2012,G,A,0.178767548
GIN,2012,G,B,0.41396555
GIN,2012,G,E,1.28868433
GIN,2012,G,G,0
GIN,2012,H,A,2.539754056
GIN,2012,H,B,1.627433047
GIN,2012,H,C,2.406295902
GIN,2012,H,E,5.148390913
GIN,2012,H,F,0.057840617
GIN,2012,H,G,1.821328298
GIN,2012,I,A,0
GIN,2012,I,B,0.272918335
GIN,2012,I,E,0.507816108
GIN,2012,I,G,0.165073648
GIN,2012,J,B,0.19960516
GIN,2012,J,D,0.015061258
GIN,2012,J,E,7.159397997
GIN,2012,J,G,0.494430032
GIN,2012,K,A,20.21857
GIN,2012,K,B,9.017685761
GIN,2012,K,C,13.78211232
GIN,2012,K,E,5.229665664
GIN,2012,K,F,2.166823808
GIN,2012,K,G,2.097150109
GIN,2012,L,A,56.24357
GIN,2012,L,B,14.08401815
GIN,2012,M,F,1180.552401
GIN,2012,N,B,0.630456939
GIN,2012,N,C,2.123669339
GIN,2012,N,E,6.857212858
GIN,2012,N,F,0.1604685
GMB,2006,A,A,1.433046629
GMB,2006,A,B,0.014
GMB,2006,A,E,0.500650728
GMB,2006,A,F,0.485930387
GMB,2006,A,G,1.452584639
GMB,2006,B,A,5.277605539
GMB,2006,B,B,0.07541
GMB,2006,B,C,0.0536
GMB,2006,B,E,7.72252264
GMB,2006,B,G,0.31223
GMB,2006,C,A,1.91150841
GMB,2006,C,B,0
GMB,2006,C,E,3.451295614
GMB,2006,C,G,0.0213
GMB,2006,D,A,5.661120623
GMB,2006,D,B,2.617999588
GMB,2006,D,E,2.799881443
GMB,2006,D,G,3.343749991
GMB,2006,E,A,0.2724002
GMB,2006,E,B,0.00011
GMB,2006,E,E,0.1762704
GMB,2006,E,G,0.728442445
GMB,2006,F,A,0.893743
GMB,2006,F,E,0.599251365
GMB,2006,F,G,2.115638832
GMB,2006,G,A,0.13387
GMB,2006,G,B,
GMB,2006,G,E,0.27296079
GMB,2006,G,G,0.0468
GMB,2006,H,A,3.984457711
GMB,2006,H,B,0
GMB,2006,H,C,5.803604467
GMB,2006,H,E,0.15432
GMB,2006,H,G,1.074376455
GMB,2006,I,A,1.257139
GMB,2006,I,E,0.187274079
GMB,2006,I,G,0.220470486
GMB,2006,J,E,0.827848967
GMB,2006,J,G,0.00738
GMB,2006,K,A,0.00519
GMB,2006,K,D,0.09266
GMB,2006,K,E,0.64492609
GMB,2006,K,F,0.23208905
GMB,2006,K,G,1.32189
GMB,2006,L,B,0
GMB,2006,M,F,0.128
GMB,2006,N,B,0.02
GMB,2006,N,C,0.539
GMB,2006,N,E,0.32190485
GMB,2007,A,A,5.529656173
GMB,2007,A,B,0.102204261
GMB,2007,A,E,4.274320496
GMB,2007,A,F,0.272601211
GMB,2007,A,G,3.531765233
GMB,2007,B,A,1.5737314
GMB,2007,B,B,0.34540727
GMB,2007,B,C,1.17733
GMB,2007,B,E,11.85356889
GMB,2007,B,G,0.03231
GMB,2007,C,A,2.210048585
GMB,2007,C,B,0.0468
GMB,2007,C,E,13.45838272
GMB,2007,C,G,0.080583
GMB,2007,D,A,4.024646455
GMB,2007,D,B,0.353624275
GMB,2007,D,E,5.099946296
GMB,2007,D,G,3.14141657
GMB,2007,E,A,0.03320149
GMB,2007,E,B,0.1766136
GMB,2007,E,E,0.195274
GMB,2007,E,G,0.607562896
GMB,2007,F,A,1.237260225
GMB,2007,F,B,0.108110883
GMB,2007,F,E,6.331282752
GMB,2007,F,G,0.23406
GMB,2007,G,A,0.1003533
GMB,2007,G,E,0.1810086
GMB,2007,G,G,0.047
GMB,2007,H,A,2.694873169
GMB,2007,H,B,0.3747709
GMB,2007,H,C,2.526223507
GMB,2007,H,E,1.528100636
GMB,2007,H,G,0.668281324
GMB,2007,I,A,0.6339394
GMB,2007,I,E,0.112684015
GMB,2007,I,G,0.068051443
GMB,2007,J,E,0.39503
GMB,2007,K,A,0
GMB,2007,K,B,2.365068243
GMB,2007,K,D,0.0583
GMB,2007,K,E,1.456099598
GMB,2007,K,F,0.254255708
GMB,2007,K,G,0.114924
GMB,2007,L,B,6.12
GMB,2007,M,F,15.08055079
GMB,2007,N,B,
GMB,2007,N,E,0.13686469
GMB,2008,A,A,4.848036559
GMB,2008,A,E,0.19426
GMB,2008,A,F,0.275403607
GMB,2008,A,G,4.928831292
GMB,2008,B,A,0.288156126
GMB,2008,B,B,0.71072389
GMB,2008,B,C,0.9074
GMB,2008,B,E,11.31568107
GMB,2008,B,G,0.505163111
GMB,2008,C,A,3.24616978
GMB,2008,C,B,0.1141852
GMB,2008,C,E,5.719609694
GMB,2008,C,G,0.02094
GMB,2008,D,A,2.252214071
GMB,2008,D,B,0.487097627
GMB,2008,D,E,4.652616105
GMB,2008,D,G,4.458397252
GMB,2008,E,A,0.057305
GMB,2008,E,B,0.2945979
GMB,2008,E,E,0.20819
GMB,2008,E,G,0.643445294
GMB,2008,F,A,0.5407706
GMB,2008,F,B,0.540048464
GMB,2008,F,E,5.650659859
GMB,2008,F,G,0.0535
GMB,2008,G,A,0.01889219
GMB,2008,G,B,0
GMB,2008,G,E,0.097861
GMB,2008,G,G,0.0464
GMB,2008,H,A,4.63181918
GMB,2008,H,B,0.9134818
GMB,2008,H,C,13.13501437
GMB,2008,H,E,1.390064996
GMB,2008,H,G,1.114671042
GMB,2008,I,A,0.8357363
GMB,2008,I,E,0.15404
GMB,2008,I,G,0.0808
GMB,2008,J,E,0.62689104
GMB,2008,J,G,0.00832
GMB,2008,K,A,0
GMB,2008,K,B,1.220342
GMB,2008,K,D,0.04381
GMB,2008,K,E,1.118514377
GMB,2008,K,F,0.11141
GMB,2008,K,G,0.12355803
GMB,2008,L,B,6.32
GMB,2008,L,G,0.00719
GMB,2008,M,F,215.4230031
GMB,2008,N,B,0.018
GMB,2008,N,C,1.04374843
GMB,2008,N,E,0.11918536
GMB,2009,A,A,1.238053022
GMB,2009,A,B,0.1223
GMB,2009,A,E,0.386982841
GMB,2009,A,F,0.09974
GMB,2009,A,G,3.042296785
GMB,2009,B,A,0.535048146
GMB,2009,B,B,6.924624
GMB,2009,B,C,6.52854
GMB,2009,B,E,2.074301469
GMB,2009,B,G,1.78929325
GMB,2009,C,A,1.41194215
GMB,2009,C,B,0.8426779
GMB,2009,C,E,1.617189914
GMB,2009,C,G,1.142249497
GMB,2009,D,A,-0.36603
GMB,2009,D,B,7.895586864
GMB,2009,D,E,2.531115215
GMB,2009,D,G,4.699774393
GMB,2009,E,A,0.0828
GMB,2009,E,E,0.327954
GMB,2009,E,G,1.339588932
GMB,2009,F,A,1.74106249
GMB,2009,F,B,1.834218688
GMB,2009,F,E,7.57696351
GMB,2009,F,G,0.800636539
GMB,2009,G,A,-0.0128247
GMB,2009,G,B,0.062419
GMB,2009,G,E,1.357718393
GMB,2009,G,G,0.048979229
GMB,2009,H,A,5.381238752
GMB,2009,H,B,1.538074
GMB,2009,H,C,9.605646006
GMB,2009,H,E,6.31846135
GMB,2009,H,G,3.262191751
GMB,2009,I,A,1.115628
GMB,2009,I,E,1.658338282
GMB,2009,I,G,0.152457229
GMB,2009,J,E,0.33629
GMB,2009,J,G,0.11116
GMB,2009,K,A,4.09662551
GMB,2009,K,B,1.859907
GMB,2009,K,E,1.124419
GMB,2009,K,F,0.239155536
GMB,2009,K,G,0.304277688
GMB,2009,L,B,20.385055
GMB,2009,M,F,0.11546137
GMB,2009,N,B,0.167184236
GMB,2009,N,C,0.316617
GMB,2009,N,E,0.410270927
GMB,2009,N,G,0.00525
GMB,2010,A,A,0.91265734
GMB,2010,A,D,0.0323
GMB,2010,A,E,2.095885672
GMB,2010,A,F,0.30765681
GMB,2010,A,G,3.252719404
GMB,2010,B,A,
GMB,2010,B,B,18.95051775
GMB,2010,B,C,0.39237
GMB,2010,B,E,5.31773432
GMB,2010,B,G,0.747398286
GMB,2010,C,A,0.303621826
GMB,2010,C,B,1.006345257
GMB,2010,C,E,0.946847322
GMB,2010,C,G,0.976264439
GMB,2010,D,A,
GMB,2010,D,B,1.818524642
GMB,2010,D,D,0.356736622
GMB,2010,D,E,2.632611444
GMB,2010,D,G,2.471491814
GMB,2010,E,A,0.341064753
GMB,2010,E,B,0.739432488
GMB,2010,E,E,0.275876471
GMB,2010,E,F,0.0519
GMB,2010,E,G,0.124886392
GMB,2010,F,A,3.975141675
GMB,2010,F,B,1.916789946
GMB,2010,F,E,14.40607935
GMB,2010,F,G,0.996600041
GMB,2010,G,A,
GMB,2010,G,B,1.795283384
GMB,2010,G,E,0.000662
GMB,2010,G,G,2.068417969
GMB,2010,H,A,2.421553983
GMB,2010,H,B,2.331301465
GMB,2010,H,C,10.46504657
GMB,2010,H,D,0.273874536
GMB,2010,H,E,1.81305042
GMB,2010,H,G,0.4150007
GMB,2010,I,A,0.938467407
GMB,2010,I,E,0.0298
GMB,2010,I,F,0.0993
GMB,2010,I,G,0.147839735
GMB,2010,J,A,
GMB,2010,J,E,6.287225265
GMB,2010,J,G,0.0152
GMB,2010,K,A,1.70056365
GMB,2010,K,B,0.732779064
GMB,2010,K,C,2.620766039
GMB,2010,K,E,4.331145316
GMB,2010,K,F,0.0447
GMB,2010,K,G,2.413039942
GMB,2010,L,B,3.0438
GMB,2010,M,F,0.107810795
GMB,2010,N,B,0.466501104
GMB,2010,N,C,0.1935477
GMB,2010,N,E,0.07639
GMB,2010,N,F,0.007
GMB,2010,N,G,0.0246
GMB,2011,A,A,0.14508559
GMB,2011,A,B,1.358411702
GMB,2011,A,D,0.115618576
GMB,2011,A,E,0.638516559
GMB,2011,A,F,2.807145032
GMB,2011,A,G,0.750142388
GMB,2011,B,A,0
GMB,2011,B,B,17.4091935
GMB,2011,B,C,0.31672381
GMB,2011,B,E,2.78801237
GMB,2011,B,F,0.00973
GMB,2011,B,G,8.097532896
GMB,2011,C,A,0
GMB,2011,C,B,0.660680943
GMB,2011,C,E,2.804467441
GMB,2011,C,G,0.303511531
GMB,2011,D,A,0
GMB,2011,D,B,1.226501295
GMB,2011,D,D,0.337258018
GMB,2011,D,E,3.664200383
GMB,2011,D,G,1.699063728
GMB,2011,E,A,-0.00546
GMB,2011,E,B,0.708674522
GMB,2011,E,E,0.782327677
GMB,2011,E,G,0.250991463
GMB,2011,F,A,2.598361042
GMB,2011,F,B,27.07897746
GMB,2011,F,E,14.76778685
GMB,2011,F,G,0.863840897
GMB,2011,G,A,0
GMB,2011,G,B,2.362105428
GMB,2011,G,D,0.102892102
GMB,2011,G,G,1.292400547
GMB,2011,H,A,6.754408769
GMB,2011,H,B,0.441127192
GMB,2011,H,C,10.30238771
GMB,2011,H,D,0.1642
GMB,2011,H,E,1.886308061
GMB,2011,H,F,0.00723
GMB,2011,H,G,0.20476
GMB,2011,I,A,0
GMB,2011,I,B,0.690152514
GMB,2011,I,E,0.0428
GMB,2011,I,F,0.0368
GMB,2011,I,G,0.014
GMB,2011,J,A,
GMB,2011,J,B,0.103124052
GMB,2011,J,E,0.77213131
GMB,2011,J,G,0.00978
GMB,2011,K,A,0.9590567
GMB,2011,K,B,2.02639713
GMB,2011,K,E,0.437182111
GMB,2011,K,F,1.238704418
GMB,2011,K,G,2.774866405
GMB,2011,L,B,3.682507105
GMB,2011,M,F,0.111061752
GMB,2011,N,C,
GMB,2011,N,E,0.299608794
GMB,2011,N,G,0.00278
GMB,2012,A,A,0
GMB,2012,A,B,3.351734786
GMB,2012,A,E,0.959204845
GMB,2012,A,F,0.319078611
GMB,2012,A,G,1.597608884
GMB,2012,B,A,0
GMB,2012,B,B,13.96799401
GMB,2012,B,C,0.708
GMB,2012,B,E,2.264759924
GMB,2012,B,F,0.010248072
GMB,2012,B,G,14.90607981
GMB,2012,C,A,0
GMB,2012,C,B,0.031265411
GMB,2012,C,E,3.753595878
GMB,2012,C,G,0.108043702
GMB,2012,D,A,0
GMB,2012,D,B,8.940311028
GMB,2012,D,E,0.546743747
GMB,2012,D,F,0.001028278
GMB,2012,D,G,0.275716174
GMB,2012,E,A,0
GMB,2012,E,B,0.040916592
GMB,2012,E,E,0.50355997
GMB,2012,E,G,0.440587665
GMB,2012,F,A,2.24668202
GMB,2012,F,B,30.83296624
GMB,2012,F,E,5.740821735
GMB,2012,F,G,0.194485567
GMB,2012,G,A,0
GMB,2012,G,B,2.874071954
GMB,2012,G,E,0.491038666
GMB,2012,G,G,0.652699095
GMB,2012,H,A,3.108210532
GMB,2012,H,B,2.653279645
GMB,2012,H,C,4.425474105
GMB,2012,H,E,1.043774376
GMB,2012,H,G,0.29011421
GMB,2012,I,A,0
GMB,2012,I,E,1.150176029
GMB,2012,I,F,0.019750411
GMB,2012,I,G,0.033678471
GMB,2012,J,A,
GMB,2012,J,B,0.105573273
GMB,2012,J,E,0.99609591
GMB,2012,J,G,0.554424
GMB,2012,K,A,14.44427
GMB,2012,K,B,0.407594524
GMB,2012,K,E,2.150471293
GMB,2012,K,F,0.878263024
GMB,2012,K,G,1.419922955
GMB,2012,L,A,14.29065
GMB,2012,L,B,2.879138382
GMB,2012,M,F,0.100730592
GMB,2012,N,B,0.30970316
GMB,2012,N,C,1.253683356
GMB,2012,N,E,0.067183793
GMB,2012,N,F,0.003994756
GNB,2006,A,A,0
GNB,2006,A,E,1.68645157
GNB,2006,A,F,1.894859457
GNB,2006,A,G,2.75662844
GNB,2006,B,A,4.427928741
GNB,2006,B,B,1.926615401
GNB,2006,B,C,0.0631
GNB,2006,B,E,6.822627085
GNB,2006,B,G,0.785884129
GNB,2006,C,A,0.8973461
GNB,2006,C,B,0.215295092
GNB,2006,C,E,1.036468042
GNB,2006,C,G,0
GNB,2006,D,A,0
GNB,2006,D,B,0.17757136
GNB,2006,D,E,3.976429117
GNB,2006,D,G,3.417579927
GNB,2006,E,A,0.0892
GNB,2006,E,B,0.4560696
GNB,2006,E,E,0.559936409
GNB,2006,E,G,2.430227268
GNB,2006,F,A,1.7946922
GNB,2006,F,E,18.09680219
GNB,2006,F,G,0.407022935
GNB,2006,G,A,0.4486731
GNB,2006,G,E,0.7143136
GNB,2006,G,G,0.0372
GNB,2006,H,A,0.967342051
GNB,2006,H,B,0.170895196
GNB,2006,H,C,5.62175504
GNB,2006,H,E,4.097016516
GNB,2006,H,G,0.639008333
GNB,2006,I,A,0.4486731
GNB,2006,I,E,0.0324
GNB,2006,I,G,0.00898
GNB,2006,J,E,1.2838
GNB,2006,J,G,0.539681185
GNB,2006,K,A,0
GNB,2006,K,B,0.037655328
GNB,2006,K,C,0.0303
GNB,2006,K,D,2.009776801
GNB,2006,K,E,2.384694971
GNB,2006,K,F,0.816416309
GNB,2006,K,G,0.72316068
GNB,2006,L,B,8.531075688
GNB,2006,M,F,16.96043468
GNB,2006,N,C,0.921962545
GNB,2006,N,E,1.070733669
GNB,2006,N,G,
GNB,2007,A,A,2.995E-08
GNB,2007,A,B,0.205338809
GNB,2007,A,E,2.372041019
GNB,2007,A,F,2.221552703
GNB,2007,A,G,2.375769198
GNB,2007,B,A,6.515848072
GNB,2007,B,B,2.748200926
GNB,2007,B,C,0.51763
GNB,2007,B,E,9.263594834
GNB,2007,B,G,1.680901978
GNB,2007,C,A,2.03168
GNB,2007,C,E,0.704190568
GNB,2007,C,G,0.572270808
GNB,2007,D,A,0
GNB,2007,D,B,0.0356
GNB,2007,D,E,5.51749953
GNB,2007,D,G,3.409729688
GNB,2007,E,A,0.1117036
