id,year,budget-type,l1,l2,l3,l4,l5,value
UG,2015,budget,education,other,special-needs-education-guidance-and-counselling,,,380160.6636
UG,2015,budget,education,other,special-needs-education-guidance-and-counselling,guidance-and-counselling,,325807.1201
UG,2015,budget,education,other,special-needs-education-guidance-and-counselling,development-and-improvement-of-special-needs-education,,705162.9263
UG,2015,budget,education,tertiaryhigher-education,higher-education,higher-education,,7167235.812
UG,2015,budget,education,tertiaryhigher-education,higher-education,development-of-uganda-petroleum-institute-kigumba,,3422013
UG,2015,budget,education,tertiaryhigher-education,higher-education,support-to-higher-education-science-technology,,8465204.659
UG,2015,budget,education,tertiaryhigher-education,central-government---skills-development,business-technical-vocational-education-and-training,,6100078.663
UG,2015,budget,education,tertiaryhigher-education,central-government---skills-development,national-health-service-training-colleges,,3280117.178
UG,2015,budget,education,tertiaryhigher-education,central-government---skills-development,department-of-training-institutions,,924203.583
UG,2015,budget,education,tertiaryhigher-education,central-government---skills-development,development-of-business-technical-vocational-education-and-training,,28972605.15
UG,2015,budget,education,tertiaryhigher-education,central-government---skills-development,development-of-technical-vocational-education-training-p-graduate,,684402.6
UG,2015,budget,education,tertiaryhigher-education,central-government---skills-development,nakawa-vocational-training-institute,,137564.9226
UG,2015,budget,education,tertiaryhigher-education,central-government---skills-development,support-to-national-health-departmental-training-institute,,974589.3024
UG,2015,budget,education,tertiaryhigher-education,central-government---skills-development,albertine-region-sustainable-development-project,,215586.819
UG,2015,budget,education,other,quality-and-standards,teacher-education,,5660719.912
UG,2015,budget,education,other,quality-and-standards,education-standards-agency,,1340460.666
UG,2015,budget,education,other,quality-and-standards,development-of-primary-teachers-colleges,,1874518.494
UG,2015,budget,education,other,quality-and-standards,relocation-of-shimoni-primary-teachers-college,,236824.5161
UG,2015,budget,education,other,quality-and-standards,improving-the-training-of-btvet-technical-instructors-health-tutors-secondary-teachers-in-uganda,,5979283.315
UG,2015,budget,education,other,physical-education-and-sports,sports-and-physical-education,,1093208.934
UG,2015,budget,education,other,physical-education-and-sports,support-to-physical-education-and-sports,,1293452.474
UG,2015,budget,education,other,policy-planning-and-support-services,headquarter,,3113962.705
UG,2015,budget,education,other,policy-planning-and-support-services,planning,,1475540.865
UG,2015,budget,education,other,policy-planning-and-support-services,internal-audit,,145760.3015
UG,2015,budget,education,other,policy-planning-and-support-services,quick-action-for-improving-quality-and-timeliness-of-education-and-sports-sector,,68440.26
UG,2014,budget,health,,,,,414832659.2
UG,2014,budget,health,ministry-of-health,,,,169561551.7
UG,2014,budget,health,local-governments,,,,109997041.8
UG,2014,budget,health,other,,,,135274065.7
UG,2014,budget,health,ministry-of-health,sector-monitoring-and-quality-assurance,,,295198.0885
UG,2014,budget,health,ministry-of-health,health-systems-development,,,69772153.31
UG,2014,budget,health,ministry-of-health,health-research,,,884860.8541
UG,2014,budget,health,ministry-of-health,clinical-and-public-health,,,12913863.56
UG,2014,budget,health,ministry-of-health,pharmaceutical-and-other-supplies,,,77128074.19
UG,2014,budget,health,ministry-of-health,policy-planning-and-support-services,,,8567401.742
UG,2014,budget,health,other,uganda-aids-commission,,,2035216.635
UG,2014,budget,health,other,uganda-cancer-institute,,,2412923.506
UG,2014,budget,health,other,uganda-heart-institute,,,1873866.127
UG,2014,budget,health,other,national-medical-stores,,,80444229.41
UG,2014,budget,health,other,kampala-capital-city-authority-community-health-management,,,1969209.609
UG,2014,budget,health,other,health-service-commission,,,1422818.116
UG,2014,budget,health,other,uganda-blood-transfusion-service,,,1499826.313
UG,2014,budget,health,other,mulago-hospital-complex,,,14004490.68
UG,2014,budget,health,other,butabika-hospital,,,3370025.383
UG,2014,budget,health,other,arua-referral-hospital,,,1811526.158
UG,2014,budget,health,other,fort-portal-referral-hospital,,,1954541.381
UG,2014,budget,health,other,gulu-referral-hospital,,,1826194.386
UG,2014,budget,health,other,hoima-referral-hospital,,,1752853.246
UG,2014,budget,health,other,jinja-referral-hospital,,,2101223.661
UG,2014,budget,health,other,kabale-referral-hospital,,,1613505.08
UG,2014,budget,health,other,masaka-referral-hospital,,,1540163.94
UG,2014,budget,health,other,mbale-referral-hospital,,,2167230.687
UG,2014,budget,health,other,soroti-referral-hospital,,,1903202.583
UG,2014,budget,health,other,lira-referral-hospital,,,1492492.199
UG,2014,budget,health,other,mbarara-referral-hospital,,,1947207.267
UG,2014,budget,health,other,mubende-referral-hospital,,,1364145.204
UG,2014,budget,health,other,moroto-referral-hosptial,,,1265134.665
UG,2014,budget,health,other,naguru-referral-hospital,,,3502039.435
UG,2014,budget,health,ministry-of-health,sector-monitoring-and-quality-assurance,quality-assurance,,295198.0885
UG,2014,budget,health,ministry-of-health,health-systems-development,district-infrastructure-support-programme,,512654.5686
UG,2014,budget,health,ministry-of-health,health-systems-development,rehabilitation-of-health-facilities-in-eastern-region,,968103.048
UG,2014,budget,health,ministry-of-health,health-systems-development,insitutional-support-to-moh,,384834.163
UG,2014,budget,health,ministry-of-health,health-systems-development,energy-for-rural-transformation-programme,,73341.14
UG,2014,budget,health,ministry-of-health,health-systems-development,health-systems-strengthening,,39538208.57
UG,2014,budget,health,ministry-of-health,health-systems-development,italian-support-to-health-sector-strategic-plan-and-peace-recovery-development-plan,,1782189.702
UG,2014,budget,health,ministry-of-health,health-systems-development,support-to-mulago-hospital-rehabilitation,,21895997.35
UG,2014,budget,health,ministry-of-health,health-systems-development,rehabilitation-and-construction-of-general-hospitals,,4616824.763
UG,2014,budget,health,ministry-of-health,health-systems-development,rehabilitation-and-equiping-of-health-facilities-in-west-region,,0
UG,2014,budget,health,ministry-of-health,health-systems-development,construction-of-specialised-neonatal-and-maternal-unit-in-mulago-hospital,,0
UG,2014,budget,health,ministry-of-health,health-research,research-institutions,,796118.0747
UG,2014,budget,health,ministry-of-health,health-research,joint-clinical-research-centre,,88742.7794
UG,2014,budget,health,ministry-of-health,clinical-and-public-health,community-health,,1141188.138
UG,2014,budget,health,ministry-of-health,clinical-and-public-health,clinical-services,,3111735.856
UG,2014,budget,health,ministry-of-health,clinical-and-public-health,national-disease-control,,3419889.657
UG,2014,budget,health,ministry-of-health,clinical-and-public-health,nursing-services,,66832.48053
UG,2014,budget,health,ministry-of-health,clinical-and-public-health,public-health-laboratory-strengthening-project,,4961528.121
UG,2014,budget,health,ministry-of-health,clinical-and-public-health,uganda-sanitation-fund-project,,212689.306
UG,2014,budget,health,ministry-of-health,pharmaceutical-and-other-supplies,global-fund-for-aids-tb-and-malaria,,53691912.91
UG,2014,budget,health,ministry-of-health,pharmaceutical-and-other-supplies,gavi-vaccines-and-health-sector-support-program,,23436161.29
UG,2014,budget,health,ministry-of-health,policy-planning-and-support-services,headquarters,,1821306.566
UG,2014,budget,health,ministry-of-health,policy-planning-and-support-services,planning,,1236342.034
UG,2014,budget,health,ministry-of-health,policy-planning-and-support-services,internal-audit-department,,152549.5712
UG,2014,budget,health,ministry-of-health,policy-planning-and-support-services,development-of-social-health-initiative,,258894.2242
UG,2014,budget,health,ministry-of-health,policy-planning-and-support-services,institutional-capacity-building,,5098309.347
UG,2015,budget,health,,,,,437281114.7
UG,2015,budget,health,ministry-of-health,,,,197575948.1
UG,2015,budget,health,local-governments,,,,111266752.7
UG,2015,budget,health,other,,,,128438413.9
UG,2015,budget,health,ministry-of-health,sector-monitoring-and-quality-assurance,,,275472.0465
UG,2015,budget,health,ministry-of-health,health-systems-development,,,72037211.44
UG,2015,budget,health,ministry-of-health,health-research,,,824705.133
UG,2015,budget,health,ministry-of-health,clinical-and-public-health,,,10160298.8
UG,2015,budget,health,ministry-of-health,pharmaceutical-and-other-supplies,,,106870835.5
UG,2015,budget,health,ministry-of-health,policy-planning-and-support-services,,,7407425.194
UG,2015,budget,health,other,uganda-aids-commission,,,1864997.085
UG,2015,budget,health,other,uganda-cancer-institute,,,3507563.325
UG,2015,budget,health,other,uganda-heart-institute,,,3110609.817
UG,2015,budget,health,other,national-medical-stores,,,74726497.88
UG,2015,budget,health,other,kampala-capital-city-authority-community-health-management,,,1885529.163
UG,2015,budget,health,other,health-service-commission,,,1365383.187
UG,2015,budget,health,other,uganda-blood-transfusion-service,,,2172978.255
UG,2015,budget,health,other,mulago-hospital-complex,,,13099465.76
UG,2015,budget,health,other,butabika-hospital,,,3117453.843
UG,2015,budget,health,other,arua-referral-hospital,,,1830776.955
UG,2015,budget,health,other,fort-portal-referral-hospital,,,1861575.072
UG,2015,budget,health,other,gulu-referral-hospital,,,1683630.396
UG,2015,budget,health,other,hoima-referral-hospital,,,1580970.006
UG,2015,budget,health,other,jinja-referral-hospital,,,1909483.254
UG,2015,budget,health,other,kabale-referral-hospital,,,1498841.694
UG,2015,budget,health,other,masaka-referral-hospital,,,1622034.162
UG,2015,budget,health,other,mbale-referral-hospital,,,2227730.463
UG,2015,budget,health,other,soroti-referral-hospital,,,1560437.928
UG,2015,budget,health,other,lira-referral-hospital,,,1594658.058
UG,2015,budget,health,other,mbarara-referral-hospital,,,1858153.059
UG,2015,budget,health,other,mubende-referral-hospital,,,1344851.109
UG,2015,budget,health,other,moroto-referral-hosptial,,,1214814.615
UG,2015,budget,health,other,naguru-referral-hospital,,,1799978.838
UG,2015,budget,health,ministry-of-health,sector-monitoring-and-quality-assurance,quality-assurance,,275472.0465
UG,2015,budget,health,ministry-of-health,health-systems-development,district-infrastructure-support-programme,,478248.2176
UG,2015,budget,health,ministry-of-health,health-systems-development,rehabilitation-of-health-facilities-in-eastern-region,,0
UG,2015,budget,health,ministry-of-health,health-systems-development,insitutional-support-to-moh,,346872.6899
UG,2015,budget,health,ministry-of-health,health-systems-development,energy-for-rural-transformation-programme,,0
UG,2015,budget,health,ministry-of-health,health-systems-development,health-systems-strengthening,,27721727.31
UG,2015,budget,health,ministry-of-health,health-systems-development,italian-support-to-health-sector-strategic-plan-and-peace-recovery-development-plan,,0
UG,2015,budget,health,ministry-of-health,health-systems-development,support-to-mulago-hospital-rehabilitation,,19395969.68
UG,2015,budget,health,ministry-of-health,health-systems-development,rehabilitation-and-construction-of-general-hospitals,,4308314.367
UG,2015,budget,health,ministry-of-health,health-systems-development,rehabilitation-and-equiping-of-health-facilities-in-west-region,,14913132.65
UG,2015,budget,health,ministry-of-health,health-systems-development,construction-of-specialised-neonatal-and-maternal-unit-in-mulago-hospital,,4872946.512
UG,2015,budget,health,ministry-of-health,health-research,research-institutions,,742919.0223
UG,2015,budget,health,ministry-of-health,health-research,joint-clinical-research-centre,,82812.7146
UG,2015,budget,health,ministry-of-health,clinical-and-public-health,community-health,,1064930.446
UG,2015,budget,health,ministry-of-health,clinical-and-public-health,clinical-services,,3040680.639
UG,2015,budget,health,ministry-of-health,clinical-and-public-health,national-disease-control,,3035701.952
UG,2015,budget,health,ministry-of-health,clinical-and-public-health,nursing-services,,62366.52913
UG,2015,budget,health,ministry-of-health,clinical-and-public-health,public-health-laboratory-strengthening-project,,1834198.968
UG,2015,budget,health,ministry-of-health,clinical-and-public-health,uganda-sanitation-fund-project,,1122420.264
UG,2015,budget,health,ministry-of-health,pharmaceutical-and-other-supplies,global-fund-for-aids-tb-and-malaria,,89250890.54
UG,2015,budget,health,ministry-of-health,pharmaceutical-and-other-supplies,gavi-vaccines-and-health-sector-support-program,,17619944.94
UG,2015,budget,health,ministry-of-health,policy-planning-and-support-services,headquarters,,2476673.696
UG,2015,budget,health,ministry-of-health,policy-planning-and-support-services,planning,,1497823.303
UG,2015,budget,health,ministry-of-health,policy-planning-and-support-services,internal-audit-department,,142355.7408
UG,2015,budget,health,ministry-of-health,policy-planning-and-support-services,development-of-social-health-initiative,,0
UG,2015,budget,health,ministry-of-health,policy-planning-and-support-services,institutional-capacity-building,,3290572.454
UG,2014,budget,interest-payments,,,,,276199932
UG,2014,budget,interest-payments,domestic-interest-payments,,,,235064004.3
UG,2014,budget,interest-payments,external-interest-payments,,,,41135927.71
UG,2015,budget,interest-payments,,,,,370560263.3
UG,2015,budget,interest-payments,domestic-interest-payments,,,,340994071.3
UG,2015,budget,interest-payments,external-interest-payments,,,,29566192.32
UG,2014,budget,other,,,,,1900604469
UG,2015,budget,other,,,,,2252804877
UG,2014,budget,social-protection,,,,,14283386.5
UG,2014,budget,social-protection,social-protection-for-vulnerable-groups,,,,3683076.172
UG,2014,budget,social-protection,promotion-of-labour-productivity-and-employment,,,,1442682.564
UG,2014,budget,social-protection,policy-planning-and-support-services,,,,6490943.917
UG,2014,budget,social-protection,community-mobilisation-and-empowerment---district-governments,,,,2618278.698
UG,2014,budget,social-protection,social-protection-for-vulnerable-groups,disability-and-elderly,,,444615.993
UG,2014,budget,social-protection,social-protection-for-vulnerable-groups,youth-and-children-affairs,,,2277430.15
UG,2014,budget,social-protection,social-protection-for-vulnerable-groups,promotion-of-children-and-youth,,,227618.6285
UG,2014,budget,social-protection,social-protection-for-vulnerable-groups,social-assistance-grant-for-empowerment,,,733411.4
UG,2014,budget,social-protection,promotion-of-labour-productivity-and-employment,labour-and-industrial-relations,,,160617.0966
UG,2014,budget,social-protection,promotion-of-labour-productivity-and-employment,occupational-safety-and-health,,,220390.1257
UG,2014,budget,social-protection,promotion-of-labour-productivity-and-employment,industrial-court,,,130913.9349
UG,2014,budget,social-protection,promotion-of-labour-productivity-and-employment,employment-services,,,197350.0066
UG,2014,budget,social-protection,promotion-of-labour-productivity-and-employment,strengthening-safeguards-safety-and-health-at-workplaces,,,733411.4
UG,2014,budget,social-protection,policy-planning-and-support-services,headquarters-planning-and-policy,,,2132207.726
UG,2014,budget,social-protection,policy-planning-and-support-services,office-of-the-dgcd;-dsp-and-dl,,,48405.1524
UG,2014,budget,social-protection,policy-planning-and-support-services,internal-audit,,,60494.70592
UG,2014,budget,social-protection,policy-planning-and-support-services,strengthening-ministry-of-gender-labour-and-social-development,,,4249836.333
UG,2014,budget,social-protection,policy-planning-and-support-services,headquarters-planning-and-policy,support-to-the-street-children-activities,,348639.2103
UG,2014,budget,social-protection,policy-planning-and-support-services,headquarters-planning-and-policy,other,,1783568.515
UG,2014,budget,social-protection,policy-planning-and-support-services,strengthening-ministry-of-gender-labour-and-social-development,support-to-youth-groups,,0
UG,2014,budget,social-protection,policy-planning-and-support-services,strengthening-ministry-of-gender-labour-and-social-development,other,,4249836.333
UG,2015,budget,social-protection,,,,,22099071.14
UG,2015,budget,social-protection,social-protection-for-vulnerable-groups,,,,3036106.434
UG,2015,budget,social-protection,promotion-of-labour-productivity-and-employment,,,,1448248.601
UG,2015,budget,social-protection,policy-planning-and-support-services,,,,15135467.68
UG,2015,budget,social-protection,community-mobilisation-and-empowerment---district-governments,,,,2443317.282
UG,2015,budget,social-protection,social-protection-for-vulnerable-groups,disability-and-elderly,,,323380.2285
UG,2015,budget,social-protection,social-protection-for-vulnerable-groups,youth-and-children-affairs,,,1816170.435
UG,2015,budget,social-protection,social-protection-for-vulnerable-groups,promotion-of-children-and-youth,,,212408.4533
UG,2015,budget,social-protection,social-protection-for-vulnerable-groups,social-assistance-grant-for-empowerment,,,684147.3178
UG,2015,budget,social-protection,promotion-of-labour-productivity-and-employment,labour-and-industrial-relations,,,229274.871
UG,2015,budget,social-protection,promotion-of-labour-productivity-and-employment,occupational-safety-and-health,,,230301.4749
UG,2015,budget,social-protection,promotion-of-labour-productivity-and-employment,industrial-court,,,107109.0069
UG,2015,budget,social-protection,promotion-of-labour-productivity-and-employment,employment-services,,,197160.6478
UG,2015,budget,social-protection,promotion-of-labour-productivity-and-employment,strengthening-safeguards-safety-and-health-at-workplaces,,,684402.6
UG,2015,budget,social-protection,policy-planning-and-support-services,headquarters-planning-and-policy,,,2393970.144
UG,2015,budget,social-protection,policy-planning-and-support-services,office-of-the-dgcd;-dsp-and-dl,,,35931.1365
UG,2015,budget,social-protection,policy-planning-and-support-services,internal-audit,,,37176.06483
UG,2015,budget,social-protection,policy-planning-and-support-services,strengthening-ministry-of-gender-labour-and-social-development,,,12668390.34
UG,2015,budget,social-protection,policy-planning-and-support-services,headquarters-planning-and-policy,support-to-the-street-children-activities,,337106.607
UG,2015,budget,social-protection,policy-planning-and-support-services,headquarters-planning-and-policy,other,,2056863.536
UG,2015,budget,social-protection,policy-planning-and-support-services,strengthening-ministry-of-gender-labour-and-social-development,support-to-youth-groups,,10473525.57
UG,2015,budget,social-protection,policy-planning-and-support-services,strengthening-ministry-of-gender-labour-and-social-development,other,,2194864.766
UG,2014,budget,wash,,,,,119623959.7
UG,2014,budget,wash,rural-water-supply-and-sanitation---central-government,,,,11225781.91
UG,2014,budget,wash,urban-water-supply-and-sanitation---central-government,,,,56773617.4
UG,2014,budget,wash,water-for-production,,,,7462553.772
UG,2014,budget,wash,water-resources-management,,,,14736440.76
UG,2014,budget,wash,policy-planning-and-support-services,,,,6004072.793
UG,2014,budget,wash,rural-water-supply-and-sanitation---district-governments,,,,22871434.51
UG,2014,budget,wash,urban-water-supply-and-sanitation-----district-governments,,,,550058.55
UG,2014,budget,wash,rural-water-supply-and-sanitation---central-government,rural-water-supply-and-sanitation,,,204808.8005
UG,2014,budget,wash,rural-water-supply-and-sanitation---central-government,school-community-water-idps,,,4027528.703
UG,2014,budget,wash,rural-water-supply-and-sanitation---central-government,support-to-rural-water-supply-project,,,6782955.333
UG,2014,budget,wash,rural-water-supply-and-sanitation---central-government,provision-of-improved-water-sources-for-returned-idp,,,210489.0718
UG,2014,budget,wash,urban-water-supply-and-sanitation---central-government,urban-water-supply-sewerage,,,147289.5446
UG,2014,budget,wash,urban-water-supply-and-sanitation---central-government,energy-for-rural-transformation,,,804956.4155
UG,2014,budget,wash,urban-water-supply-and-sanitation---central-government,support-to-small-town-water-supply-project,,,1749268.331
UG,2014,budget,wash,urban-water-supply-and-sanitation---central-government,urban-water-reform,,,839417.5836
UG,2014,budget,wash,urban-water-supply-and-sanitation---central-government,water-and-sanitation-development-facility-north,,,3750328.164
UG,2014,budget,wash,urban-water-supply-and-sanitation---central-government,water-and-sanitation-development-facility---east,,,4014634.597
UG,2014,budget,wash,urban-water-supply-and-sanitation---central-government,water-and-sanitation-development-facility---central,,,7222610.531
UG,2014,budget,wash,urban-water-supply-and-sanitation---central-government,protection-of-lake-victoria-kampala-sanitation,,,20762302.47
UG,2014,budget,wash,urban-water-supply-and-sanitation---central-government,lake-victoria-water-and-sanitation-phase-ii-project,,,632029.3752
UG,2014,budget,wash,urban-water-supply-and-sanitation---central-government,kampala-water-lake-victoria-water-and-sanitation,,,11044075.57
UG,2014,budget,wash,urban-water-supply-and-sanitation---central-government,water-management-and-development-project,,,1657429.822
UG,2014,budget,wash,urban-water-supply-and-sanitation---central-government,water-management-and-development-project-ii,,,513387.98
UG,2014,budget,wash,urban-water-supply-and-sanitation---central-government,water-and-sanitation-development-facility-south-west,,,3635887.016
UG,2014,budget,wash,urban-water-supply-and-sanitation---central-government,investment-subsidy-to-national-water-and-sewerage-corporation,,,0
UG,2014,budget,wash,water-for-production,water-for-production,,,127804.2706
UG,2014,budget,wash,water-for-production,water-for-production-project,,,7334749.501
UG,2014,budget,wash,water-resources-management,water-resources-monitoring-assessment,,,174169.0724
UG,2014,budget,wash,water-resources-management,water-resources-regulation,,,318908.5457
UG,2014,budget,wash,water-resources-management,water-quality-management,,,191003.431
UG,2014,budget,wash,water-resources-management,lake-victoria-environment-management-project,,,9828600.921
UG,2014,budget,wash,water-resources-management,operational-water-resources-management,,,463934.416
UG,2014,budget,wash,water-resources-management,support-to-water-resource-management,,,2334115.517
UG,2014,budget,wash,water-resources-management,mapping-of-ground-water-resurces-in-uganda,,,611888.7981
UG,2014,budget,wash,water-resources-management,water-management-and-development-project,,,813820.059
UG,2014,budget,wash,water-resources-management,support-for-hydro-power-development-and-operations-on-river,,,0
UG,2014,budget,wash,policy-planning-and-support-services,finance-and-administration,,,663603.1027
UG,2014,budget,wash,policy-planning-and-support-services,office-of-directorate-of-water-development,,,66434.60485
UG,2014,budget,wash,policy-planning-and-support-services,planning,,,339367.7901
UG,2014,budget,wash,policy-planning-and-support-services,office-of-directorate-of-water-resources-management,,,37012.70642
UG,2014,budget,wash,policy-planning-and-support-services,internal-audit,,,45498.27632
UG,2014,budget,wash,policy-planning-and-support-services,policy-and-management-support,,,4470808.054
UG,2014,budget,wash,policy-planning-and-support-services,water-management-and-development-project,,,381348.2586
UG,2015,budget,wash,,,,,123535491.3
UG,2015,budget,wash,rural-water-supply-and-sanitation---central-government,,,,24810269.41
UG,2015,budget,wash,urban-water-supply-and-sanitation---central-government,,,,51568435.2
UG,2015,budget,wash,water-for-production,,,,11111111.61
UG,2015,budget,wash,water-resources-management,,,,8227295.365
UG,2015,budget,wash,policy-planning-and-support-services,,,,5961982.644
UG,2015,budget,wash,rural-water-supply-and-sanitation---district-governments,,,,21343095.08
UG,2015,budget,wash,urban-water-supply-and-sanitation-----district-governments,,,,513301.95
UG,2015,budget,wash,rural-water-supply-and-sanitation---central-government,rural-water-supply-and-sanitation,,,175197.8262
UG,2015,budget,wash,rural-water-supply-and-sanitation---central-government,school-community-water-idps,,,5469403.378
UG,2015,budget,wash,rural-water-supply-and-sanitation---central-government,support-to-rural-water-supply-project,,,10093911.75
UG,2015,budget,wash,rural-water-supply-and-sanitation---central-government,provision-of-improved-water-sources-for-returned-idp,,,9071756.463
UG,2015,budget,wash,urban-water-supply-and-sanitation---central-government,urban-water-supply-sewerage,,,139962.7271
UG,2015,budget,wash,urban-water-supply-and-sanitation---central-government,energy-for-rural-transformation,,,850729.1997
UG,2015,budget,wash,urban-water-supply-and-sanitation---central-government,support-to-small-town-water-supply-project,,,1803477.504
UG,2015,budget,wash,urban-water-supply-and-sanitation---central-government,urban-water-reform,,,728572.9172
UG,2015,budget,wash,urban-water-supply-and-sanitation---central-government,water-and-sanitation-development-facility-north,,,5854064.673
UG,2015,budget,wash,urban-water-supply-and-sanitation---central-government,water-and-sanitation-development-facility---east,,,3636859.98
UG,2015,budget,wash,urban-water-supply-and-sanitation---central-government,water-and-sanitation-development-facility---central,,,6808413.795
UG,2015,budget,wash,urban-water-supply-and-sanitation---central-government,protection-of-lake-victoria-kampala-sanitation,,,13350447.83
UG,2015,budget,wash,urban-water-supply-and-sanitation---central-government,lake-victoria-water-and-sanitation-phase-ii-project,,,1787499.783
UG,2015,budget,wash,urban-water-supply-and-sanitation---central-government,kampala-water-lake-victoria-water-and-sanitation,,,6125144.566
UG,2015,budget,wash,urban-water-supply-and-sanitation---central-government,water-management-and-development-project,,,1341354.496
UG,2015,budget,wash,urban-water-supply-and-sanitation---central-government,water-management-and-development-project-ii,,,615962.34
UG,2015,budget,wash,urban-water-supply-and-sanitation---central-government,water-and-sanitation-development-facility-south-west,,,7499341.49
UG,2015,budget,wash,urban-water-supply-and-sanitation---central-government,investment-subsidy-to-national-water-and-sewerage-corporation,,,1026603.9
UG,2015,budget,wash,water-for-production,water-for-production,,,109339.8172
UG,2015,budget,wash,water-for-production,water-for-production-project,,,11001771.8
UG,2015,budget,wash,water-resources-management,water-resources-monitoring-assessment,,,140300.822
UG,2015,budget,wash,water-resources-management,water-resources-regulation,,,96057.95812
UG,2015,budget,wash,water-resources-management,water-quality-management,,,173056.3304
UG,2015,budget,wash,water-resources-management,lake-victoria-environment-management-project,,,3634520.007
UG,2015,budget,wash,water-resources-management,operational-water-resources-management,,,507100.2358
UG,2015,budget,wash,water-resources-management,support-to-water-resource-management,,,2003871.27
UG,2015,budget,wash,water-resources-management,mapping-of-ground-water-resurces-in-uganda,,,571000.5112
UG,2015,budget,wash,water-resources-management,water-management-and-development-project,,,930287.5799
UG,2015,budget,wash,water-resources-management,support-for-hydro-power-development-and-operations-on-river,,,171100.65
UG,2015,budget,wash,policy-planning-and-support-services,finance-and-administration,,,881931.7986
UG,2015,budget,wash,policy-planning-and-support-services,office-of-directorate-of-water-development,,,70624.8731
UG,2015,budget,wash,policy-planning-and-support-services,planning,,,336895.811
UG,2015,budget,wash,policy-planning-and-support-services,office-of-directorate-of-water-resources-management,,,36960.47801
UG,2015,budget,wash,policy-planning-and-support-services,internal-audit,,,45616.45989
UG,2015,budget,wash,policy-planning-and-support-services,policy-and-management-support,,,4165610.265
UG,2015,budget,wash,policy-planning-and-support-services,water-management-and-development-project,,,424342.9579
SN,2013,budget,education,,,,,990940056.7
SN,2014,budget,education,,,,,1047707521
SN,2015,budget,education,,,,,1072734549
SN,2013,budget,education,ministere-de-leducation-nationale,,,,724224511.4
SN,2013,budget,education,ministere-de-leducation-nationale,recurrent,,,640329721.4
SN,2013,budget,education,ministere-de-leducation-nationale,recurrent,wage,,388678220.2
SN,2013,budget,education,ministere-de-leducation-nationale,recurrent,non-wage,,251649447
SN,2013,budget,education,ministere-de-leducation-nationale,capital,,,83894789.93
SN,2013,budget,education,ministere-de-leducation-nationale,capital,external-funded-grants,,27254148.68
SN,2013,budget,education,ministere-de-leducation-nationale,capital,external-funded-loans,,8069216.554
SN,2013,budget,education,ministere-de-leducation-nationale,capital,government-funded,,48571424.69
SN,2013,budget,education,ministere-de-la-formation-professionnelle-de-lapprentissage-et-de-lartisanat,,,,58551426.52
SN,2013,budget,education,ministere-de-la-formation-professionnelle-de-lapprentissage-et-de-lartisanat,recurrent,,,35629226.5
SN,2013,budget,education,ministere-de-la-formation-professionnelle-de-lapprentissage-et-de-lartisanat,recurrent,wage,,17782570.25
SN,2013,budget,education,ministere-de-la-formation-professionnelle-de-lapprentissage-et-de-lartisanat,recurrent,non-wage,,17846656.26
SN,2013,budget,education,ministere-de-la-formation-professionnelle-de-lapprentissage-et-de-lartisanat,capital,,,22922200.01
SN,2013,budget,education,ministere-de-la-formation-professionnelle-de-lapprentissage-et-de-lartisanat,capital,external-funded-grants,,3523092.258
SN,2013,budget,education,ministere-de-la-formation-professionnelle-de-lapprentissage-et-de-lartisanat,capital,external-funded-loans,,0
SN,2013,budget,education,ministere-de-la-formation-professionnelle-de-lapprentissage-et-de-lartisanat,capital,government-funded,,19399107.75
SN,2013,budget,education,ministere-de-lenseignement-superieur-et-de-la-recherche,,,,208164422.6
SN,2013,budget,education,ministere-de-lenseignement-superieur-et-de-la-recherche,recurrent,,,173438172.1
SN,2013,budget,education,ministere-de-lenseignement-superieur-et-de-la-recherche,recurrent,wage,,1033148.304
SN,2013,budget,education,ministere-de-lenseignement-superieur-et-de-la-recherche,recurrent,non-wage,,172405023.8
SN,2013,budget,education,ministere-de-lenseignement-superieur-et-de-la-recherche,capital,,,34725569.4
SN,2013,budget,education,ministere-de-lenseignement-superieur-et-de-la-recherche,capital,external-funded-grants,,0
SN,2013,budget,education,ministere-de-lenseignement-superieur-et-de-la-recherche,capital,external-funded-loans,,14379968.4
SN,2013,budget,education,ministere-de-lenseignement-superieur-et-de-la-recherche,capital,government-funded,,20345601
SN,2014,budget,education,ministere-de-leducation-nationale,,,,763395826.8
SN,2014,budget,education,ministere-de-leducation-nationale,recurrent,,,677271732.9
SN,2014,budget,education,ministere-de-leducation-nationale,recurrent,wage,,419209542.1
SN,2014,budget,education,ministere-de-leducation-nationale,recurrent,non-wage,,258062190.8
SN,2014,budget,education,ministere-de-leducation-nationale,capital,,,86123914.91
SN,2014,budget,education,ministere-de-leducation-nationale,capital,external-funded-grants,,29465182.99
SN,2014,budget,education,ministere-de-leducation-nationale,capital,external-funded-loans,,5878752.439
SN,2014,budget,education,ministere-de-leducation-nationale,capital,government-funded,,50779979.48
SN,2014,budget,education,ministere-de-la-formation-professionnelle-de-lapprentissage-et-de-lartisanat,,,,63569708.27
SN,2014,budget,education,ministere-de-la-formation-professionnelle-de-lapprentissage-et-de-lartisanat,recurrent,,,32639674.8
SN,2014,budget,education,ministere-de-la-formation-professionnelle-de-lapprentissage-et-de-lartisanat,recurrent,wage,,14355670.98
SN,2014,budget,education,ministere-de-la-formation-professionnelle-de-lapprentissage-et-de-lartisanat,recurrent,non-wage,,18284003.82
