"id","entity-name","aid-type","year","value"
"IL","Israel","out-oda-net-excl-debt-relief",2010,155945423
"IL","Israel","out-oda-net-excl-debt-relief",2011,208966110
"IL","Israel","out-oda-net-excl-debt-relief",2012,190323138
"IL","Israel","out-oda-net-excl-debt-relief",2013,194879678
"IL","Israel","out-oda-net-excl-debt-relief",2014,189082168
"IL","Israel","out-oda-net-excl-debt-relief",2015,197930000
"IT","Italy","out-oda-net-excl-debt-relief",1960,871903917
"IT","Italy","out-oda-net-excl-debt-relief",1961,678618368
"IT","Italy","out-oda-net-excl-debt-relief",1962,859503865
"IT","Italy","out-oda-net-excl-debt-relief",1963,695689651
"IT","Italy","out-oda-net-excl-debt-relief",1964,438618938
"IT","Italy","out-oda-net-excl-debt-relief",1965,527503906
"IT","Italy","out-oda-net-excl-debt-relief",1966,673088627
"IT","Italy","out-oda-net-excl-debt-relief",1967,1297466378
"IT","Italy","out-debt-relief",1968,340242845.19
"IT","Italy","out-oda-net-excl-debt-relief",1968,857084025
"IT","Italy","out-debt-relief",1969,241585418.18
"IT","Italy","out-oda-net-excl-debt-relief",1969,804692606
"IT","Italy","out-debt-relief",1970,-76333613.75
"IT","Italy","out-oda-net-excl-debt-relief",1970,1171490334
"IT","Italy","out-debt-relief",1971,295479314.05
"IT","Italy","out-oda-net-excl-debt-relief",1971,970058934
"IT","Italy","out-debt-relief",1972,94456086.39
"IT","Italy","out-oda-net-excl-debt-relief",1972,536035195
"IT","Italy","out-debt-relief",1973,695299212.24
"IT","Italy","out-oda-net-excl-debt-relief",1973,344507868
"IT","Italy","out-debt-relief",1974,122058176.61
"IT","Italy","out-oda-net-excl-debt-relief",1974,968647637
"IT","Italy","out-debt-relief",1975,118328427.01
"IT","Italy","out-oda-net-excl-debt-relief",1975,672697325
"IT","Italy","out-debt-relief",1976,61583430.43
"IT","Italy","out-oda-net-excl-debt-relief",1976,1003165384
"IT","Italy","out-debt-relief",1977,51911241.84
"IT","Italy","out-oda-net-excl-debt-relief",1977,780812331
"IT","Italy","out-debt-relief",1978,41930624.35
"IT","Italy","out-oda-net-excl-debt-relief",1978,1300384184
"IT","Italy","out-oda-net-excl-debt-relief",1979,821696168
"IT","Italy","out-debt-relief",1980,23633290.2
"IT","Italy","out-oda-net-excl-debt-relief",1980,1720227890
"IT","Italy","out-debt-relief",1981,48869943.74
"IT","Italy","out-oda-net-excl-debt-relief",1981,1849840060
"IT","Italy","out-debt-relief",1982,14920963.8
"IT","Italy","out-oda-net-excl-debt-relief",1982,2329492099
"IT","Italy","out-debt-relief",1983,12937677.45
"IT","Italy","out-oda-net-excl-debt-relief",1983,2336927887
"IT","Italy","out-debt-relief",1984,22962403.61
"IT","Italy","out-oda-net-excl-debt-relief",1984,3311973453
"IT","Italy","out-debt-relief",1985,36530119.87
"IT","Italy","out-oda-net-excl-debt-relief",1985,3182518115
"IT","Italy","out-debt-relief",1986,15033445.7
"IT","Italy","out-oda-net-excl-debt-relief",1986,5110113420
"IT","Italy","out-debt-relief",1987,314329327.49
"IT","Italy","out-oda-net-excl-debt-relief",1987,4256054394
"IT","Italy","out-debt-relief",1988,282311502.4
"IT","Italy","out-oda-net-excl-debt-relief",1988,4966788529
"IT","Italy","out-oda-net-excl-debt-relief",1989,5891824500
"IT","Italy","out-debt-relief",1989,10617960.31
"IT","Italy","out-oda-net-excl-debt-relief",1990,4143594368
"IT","Italy","out-debt-relief",1990,323418148.25
"IT","Italy","out-oda-net-excl-debt-relief",1991,4164704132
"IT","Italy","out-debt-relief",1991,71685662.82
"IT","Italy","out-oda-net-excl-debt-relief",1992,4446577063
"IT","Italy","out-debt-relief",1992,516510692.73
"IT","Italy","out-oda-net-excl-debt-relief",1993,3737565581
"IT","Italy","out-debt-relief",1993,762761846.78
"IT","Italy","out-oda-net-excl-debt-relief",1994,2649008368
"IT","Italy","out-debt-relief",1994,1318995166.54
"IT","Italy","out-oda-net-excl-debt-relief",1995,2004333047
"IT","Italy","out-debt-relief",1995,286668109.69
"IT","Italy","out-oda-net-excl-debt-relief",1996,2852381467
"IT","Italy","out-debt-relief",1996,232165981.52
"IT","Italy","out-oda-net-excl-debt-relief",1997,1559236805
"IT","Italy","out-debt-relief",1997,179224042.33
"IT","Italy","out-oda-net-excl-debt-relief",1998,2587302832
"IT","Italy","out-debt-relief",1998,524905354.16
"IT","Italy","out-oda-net-excl-debt-relief",1999,2393626275
"IT","Italy","out-debt-relief",1999,148272252.55
"IT","Italy","out-debt-relief",2000,345286490.2
"IT","Italy","out-oda-net-excl-debt-relief",2000,1849549707
"IT","Italy","out-debt-relief",2001,22714522.68
"IT","Italy","out-oda-net-excl-debt-relief",2001,2572467547
"IT","Italy","out-debt-relief",2002,955079945.85
"IT","Italy","out-oda-net-excl-debt-relief",2002,2463229744
"IT","Italy","out-debt-relief",2003,709057276.8
"IT","Italy","out-oda-net-excl-debt-relief",2003,2173631842
"IT","Italy","out-debt-relief",2004,123652439.05
"IT","Italy","out-oda-net-excl-debt-relief",2004,2463693913
"IT","Italy","out-debt-relief",2005,1732321014.39
"IT","Italy","out-oda-net-excl-debt-relief",2005,3517283469
"IT","Italy","out-debt-relief",2006,1608178751.75
"IT","Italy","out-oda-net-excl-debt-relief",2006,2041658868
"IT","Italy","out-debt-relief",2007,511030409.05
"IT","Italy","out-oda-net-excl-debt-relief",2007,3050431947
"IT","Italy","out-debt-relief",2008,738928159.04
"IT","Italy","out-oda-net-excl-debt-relief",2008,3297284017
"IT","Italy","out-debt-relief",2009,146989381.78
"IT","Italy","out-oda-net-excl-debt-relief",2009,2635102321
"IT","Italy","out-debt-relief",2010,202720490.08
"IT","Italy","out-oda-net-excl-debt-relief",2010,2447264892
"IT","Italy","out-debt-relief",2011,537902721.64
"IT","Italy","out-oda-net-excl-debt-relief",2011,3052683229
"IT","Italy","out-debt-relief",2012,1895292.23
"IT","Italy","out-oda-net-excl-debt-relief",2012,2422245469
"IT","Italy","out-debt-relief",2013,2887321.57
"IT","Italy","out-oda-net-excl-debt-relief",2013,2901427956
"IT","Italy","out-debt-relief",2014,1041635.25
"IT","Italy","out-oda-net-excl-debt-relief",2014,3366783546
"IT","Italy","out-debt-relief",2015,80830000
"IT","Italy","out-oda-net-excl-debt-relief",2015,3923150000
"JP","Japan","out-oda-net-excl-debt-relief",1960,1197250819
"JP","Japan","out-oda-net-excl-debt-relief",1961,1144095139
"JP","Japan","out-oda-net-excl-debt-relief",1962,865502385
"JP","Japan","out-oda-net-excl-debt-relief",1963,1327261917
"JP","Japan","out-oda-net-excl-debt-relief",1964,1057189761
"JP","Japan","out-oda-net-excl-debt-relief",1965,2112728727
"JP","Japan","out-debt-relief",1966,125155805.94
"JP","Japan","out-oda-net-excl-debt-relief",1966,2223985736
"JP","Japan","out-debt-relief",1967,314372386.9
"JP","Japan","out-oda-net-excl-debt-relief",1967,2691277258
"JP","Japan","out-debt-relief",1968,91770270.09
"JP","Japan","out-oda-net-excl-debt-relief",1968,2524783671
"JP","Japan","out-debt-relief",1969,-35459339.64
"JP","Japan","out-oda-net-excl-debt-relief",1969,3064104113
"JP","Japan","out-debt-relief",1970,90525187.91
"JP","Japan","out-oda-net-excl-debt-relief",1970,2891986686
"JP","Japan","out-oda-net-excl-debt-relief",1971,3045303904
"JP","Japan","out-debt-relief",1971,23131476.21
"JP","Japan","out-oda-net-excl-debt-relief",1972,2952735051
"JP","Japan","out-debt-relief",1972,119241492.44
"JP","Japan","out-oda-net-excl-debt-relief",1973,3704323175
"JP","Japan","out-debt-relief",1973,269569697.96
"JP","Japan","out-oda-net-excl-debt-relief",1974,3749557980
"JP","Japan","out-debt-relief",1974,190936590.97
"JP","Japan","out-oda-net-excl-debt-relief",1975,3192149400
"JP","Japan","out-debt-relief",1975,617808596.92
"JP","Japan","out-oda-net-excl-debt-relief",1976,3093164886
"JP","Japan","out-debt-relief",1976,299227611.8
"JP","Japan","out-oda-net-excl-debt-relief",1977,3675477705
"JP","Japan","out-debt-relief",1977,34325918.79
"JP","Japan","out-debt-relief",1978,25678613.21
"JP","Japan","out-oda-net-excl-debt-relief",1978,4297070062
"JP","Japan","out-debt-relief",1979,9419484.17
"JP","Japan","out-oda-net-excl-debt-relief",1979,5303921564
"JP","Japan","out-debt-relief",1980,10851507.16
"JP","Japan","out-oda-net-excl-debt-relief",1980,6498189201
"JP","Japan","out-debt-relief",1981,45119104.89
"JP","Japan","out-oda-net-excl-debt-relief",1981,5754158142
"JP","Japan","out-debt-relief",1982,13817487.25
"JP","Japan","out-oda-net-excl-debt-relief",1982,6138586595
"JP","Japan","out-debt-relief",1983,1268609.43
"JP","Japan","out-oda-net-excl-debt-relief",1983,7227863772
"JP","Japan","out-debt-relief",1984,45522618.46
"JP","Japan","out-oda-net-excl-debt-relief",1984,8115554726
"JP","Japan","out-debt-relief",1985,39749746.87
"JP","Japan","out-oda-net-excl-debt-relief",1985,7092624730
"JP","Japan","out-debt-relief",1986,218573864
"JP","Japan","out-oda-net-excl-debt-relief",1986,7130375598
"JP","Japan","out-debt-relief",1987,130056492.28
"JP","Japan","out-oda-net-excl-debt-relief",1987,8095478850
"JP","Japan","out-debt-relief",1988,88878535.4
"JP","Japan","out-oda-net-excl-debt-relief",1988,8941022479
"JP","Japan","out-debt-relief",1989,109952819.79
"JP","Japan","out-oda-net-excl-debt-relief",1989,9235109122
"JP","Japan","out-debt-relief",1990,146044226.82
"JP","Japan","out-oda-net-excl-debt-relief",1990,9548312114
"JP","Japan","out-debt-relief",1991,161621208.37
"JP","Japan","out-oda-net-excl-debt-relief",1991,10442945430
"JP","Japan","out-debt-relief",1992,184593368.61
"JP","Japan","out-oda-net-excl-debt-relief",1992,9829527280
"JP","Japan","out-debt-relief",1993,208820288.6
"JP","Japan","out-oda-net-excl-debt-relief",1993,8625264979
"JP","Japan","out-debt-relief",1994,372824875.29
"JP","Japan","out-oda-net-excl-debt-relief",1994,9156567132
"JP","Japan","out-debt-relief",1995,344426313.96
"JP","Japan","out-oda-net-excl-debt-relief",1995,9328370108
"JP","Japan","out-debt-relief",1996,96277273.27
"JP","Japan","out-oda-net-excl-debt-relief",1996,7236222852
"JP","Japan","out-debt-relief",1997,88906858.46
"JP","Japan","out-oda-net-excl-debt-relief",1997,7944214523
"JP","Japan","out-debt-relief",1998,354400125.28
"JP","Japan","out-oda-net-excl-debt-relief",1998,9535583018
"JP","Japan","out-debt-relief",1999,221258619.69
"JP","Japan","out-oda-net-excl-debt-relief",1999,9742375262
"JP","Japan","out-debt-relief",2000,324777871.11
"JP","Japan","out-oda-net-excl-debt-relief",2000,10275121839
"JP","Japan","out-debt-relief",2001,399437687.46
"JP","Japan","out-oda-net-excl-debt-relief",2001,8416213670
"JP","Japan","out-debt-relief",2002,465904127.34
"JP","Japan","out-oda-net-excl-debt-relief",2002,8237473366
"JP","Japan","out-debt-relief",2003,715950459.2
"JP","Japan","out-oda-net-excl-debt-relief",2003,7118469365
"JP","Japan","out-debt-relief",2004,201012315.5
"JP","Japan","out-oda-net-excl-debt-relief",2004,7242850657
"JP","Japan","out-oda-net-excl-debt-relief",2005,7451517457
"JP","Japan","out-debt-relief",2005,3846502603.18
"JP","Japan","out-oda-net-excl-debt-relief",2006,7336713617
"JP","Japan","out-debt-relief",2006,2909733073.44
"JP","Japan","out-debt-relief",2007,1483861460.1
"JP","Japan","out-oda-net-excl-debt-relief",2007,5749599001
"JP","Japan","out-oda-net-excl-debt-relief",2008,6605567903
"JP","Japan","out-debt-relief",2008,1428116010.37
"JP","Japan","out-oda-net-excl-debt-relief",2009,7837870319
"JP","Japan","out-debt-relief",2009,-652280424.42
"JP","Japan","out-oda-net-excl-debt-relief",2010,7923305941
"JP","Japan","out-debt-relief",2010,130711517.27
"JP","Japan","out-oda-net-excl-debt-relief",2011,7410249783
"JP","Japan","out-debt-relief",2011,66327752.26
"JP","Japan","out-oda-net-excl-debt-relief",2012,7231676806
"JP","Japan","out-debt-relief",2012,81834.15
"JP","Japan","out-oda-net-excl-debt-relief",2013,7786868569
"JP","Japan","out-debt-relief",2013,1829140160.72
"JP","Japan","out-oda-net-excl-debt-relief",2014,8489363661
"JP","Japan","out-debt-relief",2014,-5466100.28
"JP","Japan","out-oda-net-excl-debt-relief",2015,9177160000
"JP","Japan","out-debt-relief",2015,25660000
"KZ","Kazakhstan","out-oda-net-excl-debt-relief",2013,6827408
"KZ","Kazakhstan","out-oda-net-excl-debt-relief",2014,26740683
"KZ","Kazakhstan","out-oda-net-excl-debt-relief",2015,42960000
"KR","Korea","out-oda-net-excl-debt-relief",1987,48341181
"KR","Korea","out-oda-net-excl-debt-relief",1988,57726129
"KR","Korea","out-oda-net-excl-debt-relief",1989,49671738
"KR","Korea","out-oda-net-excl-debt-relief",1990,86383710
"KR","Korea","out-oda-net-excl-debt-relief",1991,76743489
"KR","Korea","out-oda-net-excl-debt-relief",1992,101235551
"KR","Korea","out-oda-net-excl-debt-relief",1993,142560574
"KR","Korea","out-oda-net-excl-debt-relief",1994,166096077
"KR","Korea","out-oda-net-excl-debt-relief",1995,123092475
"KR","Korea","out-oda-net-excl-debt-relief",1996,168947097
"KR","Korea","out-oda-net-excl-debt-relief",1997,224013296
"KR","Korea","out-oda-net-excl-debt-relief",1998,310238545
"KR","Korea","out-oda-net-excl-debt-relief",1999,462766147
"KR","Korea","out-oda-net-excl-debt-relief",2000,291071231
"KR","Korea","out-oda-net-excl-debt-relief",2001,400104935
"KR","Korea","out-oda-net-excl-debt-relief",2002,396246499
"KR","Korea","out-oda-net-excl-debt-relief",2003,478809257
"KR","Korea","out-oda-net-excl-debt-relief",2004,517630049
"KR","Korea","out-debt-relief",2005,4557399.79
"KR","Korea","out-oda-net-excl-debt-relief",2005,809842365
"KR","Korea","out-oda-net-excl-debt-relief",2006,458495113
"KR","Korea","out-oda-net-excl-debt-relief",2007,668793499
"KR","Korea","out-debt-relief",2008,11511677.04
"KR","Korea","out-oda-net-excl-debt-relief",2008,882610197
"KR","Korea","out-oda-net-excl-debt-relief",2009,1008041563
"KR","Korea","out-debt-relief",2010,2562171.24
"KR","Korea","out-oda-net-excl-debt-relief",2010,1271781465
"KR","Korea","out-oda-net-excl-debt-relief",2011,1356456989
"KR","Korea","out-oda-net-excl-debt-relief",2012,1647188596
"KR","Korea","out-oda-net-excl-debt-relief",2013,1744429159
"KR","Korea","out-oda-net-excl-debt-relief",2014,1764837870
"KR","Korea","out-oda-net-excl-debt-relief",2015,1915250000
"KW","Kuwait","out-oda-net-excl-debt-relief",1970,840508066
"KW","Kuwait","out-oda-net-excl-debt-relief",1971,552994383
"KW","Kuwait","out-oda-net-excl-debt-relief",1972,736757680
"KW","Kuwait","out-oda-net-excl-debt-relief",1973,1407048710
"KW","Kuwait","out-oda-net-excl-debt-relief",1974,2228923880
"KW","Kuwait","out-oda-net-excl-debt-relief",1975,2945864448
"KW","Kuwait","out-oda-net-excl-debt-relief",1976,1963218845
"KW","Kuwait","out-oda-net-excl-debt-relief",1977,2257290415
"KW","Kuwait","out-oda-net-excl-debt-relief",1978,2114569717
"KW","Kuwait","out-oda-net-excl-debt-relief",1979,2119485874
"KW","Kuwait","out-oda-net-excl-debt-relief",1980,2221038306
"KW","Kuwait","out-oda-net-excl-debt-relief",1981,2411009582
"KW","Kuwait","out-oda-net-excl-debt-relief",1982,2304352577
"KW","Kuwait","out-oda-net-excl-debt-relief",1983,1947734831
"KW","Kuwait","out-oda-net-excl-debt-relief",1984,2119387170
"KW","Kuwait","out-oda-net-excl-debt-relief",1985,1511409142
"KW","Kuwait","out-oda-net-excl-debt-relief",1986,1215041025
"KW","Kuwait","out-oda-net-excl-debt-relief",1987,494736283
"KW","Kuwait","out-oda-net-excl-debt-relief",1988,94393545
"KW","Kuwait","out-oda-net-excl-debt-relief",1989,259577762
"KW","Kuwait","out-oda-net-excl-debt-relief",1990,1799281622
"KW","Kuwait","out-oda-net-excl-debt-relief",1991,446436074
"KW","Kuwait","out-oda-net-excl-debt-relief",1992,245062578
"KW","Kuwait","out-oda-net-excl-debt-relief",1993,503554844
"KW","Kuwait","out-oda-net-excl-debt-relief",1994,777315864
"KW","Kuwait","out-oda-net-excl-debt-relief",1995,438110925
"KW","Kuwait","out-oda-net-excl-debt-relief",1996,497903071
"KW","Kuwait","out-oda-net-excl-debt-relief",1997,482060175
"KW","Kuwait","out-oda-net-excl-debt-relief",1998,364422598
"KW","Kuwait","out-oda-net-excl-debt-relief",1999,189459919
"KW","Kuwait","out-oda-net-excl-debt-relief",2000,220194786
"KW","Kuwait","out-oda-net-excl-debt-relief",2001,103212102
"KW","Kuwait","out-oda-net-excl-debt-relief",2002,27639851
"KW","Kuwait","out-oda-net-excl-debt-relief",2003,164493447
"KW","Kuwait","out-oda-net-excl-debt-relief",2004,176245540
"KW","Kuwait","out-oda-net-excl-debt-relief",2005,232162188
"KW","Kuwait","out-oda-net-excl-debt-relief",2006,164116661
"KW","Kuwait","out-oda-net-excl-debt-relief",2007,106199466
"KW","Kuwait","out-oda-net-excl-debt-relief",2008,260178824
"KW","Kuwait","out-oda-net-excl-debt-relief",2009,209949832
"KW","Kuwait","out-oda-net-excl-debt-relief",2010,218337777
"KW","Kuwait","out-oda-net-excl-debt-relief",2011,155037944
"KW","Kuwait","out-oda-net-excl-debt-relief",2012,162779972
"KW","Kuwait","out-oda-net-excl-debt-relief",2013,208030024
"KW","Kuwait","out-oda-net-excl-debt-relief",2014,248345990
"KW","Kuwait","out-oda-net-excl-debt-relief",2015,304460000
"LV","Latvia","out-oda-net-excl-debt-relief",2002,2801562
"LV","Latvia","out-oda-net-excl-debt-relief",2003,1447053
"LV","Latvia","out-oda-net-excl-debt-relief",2004,12106448
"LV","Latvia","out-oda-net-excl-debt-relief",2005,14445290
"LV","Latvia","out-oda-net-excl-debt-relief",2006,14268615
"LV","Latvia","out-oda-net-excl-debt-relief",2007,14453703
"LV","Latvia","out-oda-net-excl-debt-relief",2008,16809370
"LV","Latvia","out-oda-net-excl-debt-relief",2009,18643426
"LV","Latvia","out-oda-net-excl-debt-relief",2010,14874358
"LV","Latvia","out-oda-net-excl-debt-relief",2011,16296171
"LV","Latvia","out-oda-net-excl-debt-relief",2012,18912645
"LV","Latvia","out-oda-net-excl-debt-relief",2013,20216675
"LV","Latvia","out-oda-net-excl-debt-relief",2014,21344030
"LV","Latvia","out-oda-net-excl-debt-relief",2015,23170000
"LI","Liechtenstein","out-oda-net-excl-debt-relief",2007,17339726
"LI","Liechtenstein","out-oda-net-excl-debt-relief",2008,21762119
"LI","Liechtenstein","out-oda-net-excl-debt-relief",2009,24910719
"LI","Liechtenstein","out-oda-net-excl-debt-relief",2010,25027333
"LI","Liechtenstein","out-oda-net-excl-debt-relief",2011,27844030
"LI","Liechtenstein","out-oda-net-excl-debt-relief",2012,25897459
"LI","Liechtenstein","out-oda-net-excl-debt-relief",2013,25439970
"LI","Liechtenstein","out-oda-net-excl-debt-relief",2014,24516022
"LI","Liechtenstein","out-oda-net-excl-debt-relief",2015,24220000
"LT","Lithuania","out-oda-net-excl-debt-relief",2001,3427717
"LT","Lithuania","out-oda-net-excl-debt-relief",2002,2934460
"LT","Lithuania","out-oda-net-excl-debt-relief",2003,2875938
"LT","Lithuania","out-oda-net-excl-debt-relief",2004,12080612
"LT","Lithuania","out-oda-net-excl-debt-relief",2005,19320619
"LT","Lithuania","out-oda-net-excl-debt-relief",2006,28918227
"LT","Lithuania","out-oda-net-excl-debt-relief",2007,46416304
"LT","Lithuania","out-oda-net-excl-debt-relief",2008,39736435
"LT","Lithuania","out-oda-net-excl-debt-relief",2009,32755597
"LT","Lithuania","out-oda-net-excl-debt-relief",2010,34093243
"LT","Lithuania","out-oda-net-excl-debt-relief",2011,43398241
"LT","Lithuania","out-oda-net-excl-debt-relief",2012,46148774
"LT","Lithuania","out-oda-net-excl-debt-relief",2013,42662536
"LT","Lithuania","out-oda-net-excl-debt-relief",2014,38097820
"LT","Lithuania","out-oda-net-excl-debt-relief",2015,48110000
"LU","Luxembourg","out-oda-net-excl-debt-relief",1980,11633417
"LU","Luxembourg","out-oda-net-excl-debt-relief",1981,13802950
"LU","Luxembourg","out-oda-net-excl-debt-relief",1982,12243199
"LU","Luxembourg","out-oda-net-excl-debt-relief",1983,12833963
"LU","Luxembourg","out-oda-net-excl-debt-relief",1984,25707114
"LU","Luxembourg","out-oda-net-excl-debt-relief",1985,29087944
"LU","Luxembourg","out-oda-net-excl-debt-relief",1986,29215892
"LU","Luxembourg","out-oda-net-excl-debt-relief",1987,30899364
"LU","Luxembourg","out-oda-net-excl-debt-relief",1988,38579620
"LU","Luxembourg","out-oda-net-excl-debt-relief",1989,38916674
"LU","Luxembourg","out-oda-net-excl-debt-relief",1990,45164683
"LU","Luxembourg","out-oda-net-excl-debt-relief",1991,74277252
"LU","Luxembourg","out-oda-net-excl-debt-relief",1992,60974973
"LU","Luxembourg","out-oda-net-excl-debt-relief",1993,81526017
"LU","Luxembourg","out-oda-net-excl-debt-relief",1994,91370176
"LU","Luxembourg","out-oda-net-excl-debt-relief",1995,86684624
"LU","Luxembourg","out-oda-net-excl-debt-relief",1996,110951666
"LU","Luxembourg","out-oda-net-excl-debt-relief",1997,149958020
"LU","Luxembourg","out-oda-net-excl-debt-relief",1998,180807094
"LU","Luxembourg","out-oda-net-excl-debt-relief",1999,190071541
"LU","Luxembourg","out-oda-net-excl-debt-relief",2000,221877483
"LU","Luxembourg","out-debt-relief",2000,1398082.34
"LU","Luxembourg","out-oda-net-excl-debt-relief",2001,261649287
"LU","Luxembourg","out-oda-net-excl-debt-relief",2002,258554527
"LU","Luxembourg","out-oda-net-excl-debt-relief",2003,276610011
"LU","Luxembourg","out-oda-net-excl-debt-relief",2004,298247114
"LU","Luxembourg","out-oda-net-excl-debt-relief",2005,311846623
"LU","Luxembourg","out-oda-net-excl-debt-relief",2006,327368259
"LU","Luxembourg","out-oda-net-excl-debt-relief",2007,381857709
"LU","Luxembourg","out-oda-net-excl-debt-relief",2008,387419279
"LU","Luxembourg","out-oda-net-excl-debt-relief",2009,394452061
"LU","Luxembourg","out-oda-net-excl-debt-relief",2010,390588934
"LU","Luxembourg","out-oda-net-excl-debt-relief",2011,362864643
"LU","Luxembourg","out-oda-net-excl-debt-relief",2012,367895364
"LU","Luxembourg","out-oda-net-excl-debt-relief",2013,373883311
"LU","Luxembourg","out-oda-net-excl-debt-relief",2014,365849308
"LU","Luxembourg","out-oda-net-excl-debt-relief",2015,362880000
"MT","Malta","out-oda-net-excl-debt-relief",2009,12998613
"MT","Malta","out-oda-net-excl-debt-relief",2010,12971701
"MT","Malta","out-oda-net-excl-debt-relief",2011,17663402
"MT","Malta","out-oda-net-excl-debt-relief",2012,16829122
"MT","Malta","out-oda-net-excl-debt-relief",2013,16443380
"MT","Malta","out-oda-net-excl-debt-relief",2014,18309296
"MT","Malta","out-oda-net-excl-debt-relief",2015,16560000
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",1970,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",1971,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",1972,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",1973,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",1974,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",1975,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",1976,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",1977,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",1978,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",1979,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",1980,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",1981,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",1982,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",1983,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",1984,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",1985,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",1986,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",1987,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",1988,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",1989,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",1990,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",1991,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",1992,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",1993,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",1994,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",1995,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",1996,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",1997,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",1998,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",1999,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",2000,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",2001,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",2002,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",2003,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",2004,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",2005,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",2006,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",2007,0
"multilateral-total","Multilateral, Total","out-debt-relief",2008,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",2008,0
"multilateral-total","Multilateral, Total","out-debt-relief",2009,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",2009,0
"multilateral-total","Multilateral, Total","out-debt-relief",2010,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",2010,0
"multilateral-total","Multilateral, Total","out-debt-relief",2011,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",2011,0
"multilateral-total","Multilateral, Total","out-debt-relief",2012,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",2012,0
"multilateral-total","Multilateral, Total","out-debt-relief",2013,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",2013,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",2014,0
"multilateral-total","Multilateral, Total","out-oda-net-excl-debt-relief",2015,0
"NL","Netherlands","out-oda-net-excl-debt-relief",1960,453036976
"NL","Netherlands","out-oda-net-excl-debt-relief",1961,677660764
"NL","Netherlands","out-oda-net-excl-debt-relief",1962,752912416
"NL","Netherlands","out-oda-net-excl-debt-relief",1963,417108139
"NL","Netherlands","out-oda-net-excl-debt-relief",1964,499923521
"NL","Netherlands","out-oda-net-excl-debt-relief",1965,669937698
"NL","Netherlands","out-oda-net-excl-debt-relief",1966,856166575
"NL","Netherlands","out-oda-net-excl-debt-relief",1967,991806355
"NL","Netherlands","out-debt-relief",1968,102846961.94
"NL","Netherlands","out-oda-net-excl-debt-relief",1968,936918963
"NL","Netherlands","out-oda-net-excl-debt-relief",1969,1127564708
"NL","Netherlands","out-oda-net-excl-debt-relief",1970,1443232094
"NL","Netherlands","out-debt-relief",1970,10511846.39
"NL","Netherlands","out-oda-net-excl-debt-relief",1971,1354134120
"NL","Netherlands","out-debt-relief",1971,75464834.96
"NL","Netherlands","out-oda-net-excl-debt-relief",1972,1703273478
