"id","value.2000","value.2001","value.2002","value.2003","value.2004","value.2005","value.2006","value.2007","value.2008","value.2009","value.2010","value.2011","value.2012","value.2013"
"MZ",223.0008687531,200.7178731887,208.5046935558,224.8502646243,264.1289906706,295.9810104779,299.8017658239,388.2293237271,456.3494518732,447.6631372125,410.3212586417,531.0803251503,592.6372249056,603.0104170699
"NA",2076.9005544394,1835.9125699924,1733.6548016318,2604.5343298152,3339.5961588763,3526.7767581669,3861.231551377,4123.732872591,3946.5604638261,4054.2734721469,4941.1695069269,5417.9442924796,5605.1832571846,5639.5739531936
"NC",12579.5951038784,,,,,,,,,,,,,
"NE",162.1448041664,169.3801083743,181.6215619359,220.7628437642,239.2017998887,257.5597792836,266.6681485456,302.2353535242,365.3394330737,350.4201461052,357.0220050075,385.3172593681,382.1662531921,405.0874007292
"NG",327.4657435415,317.7874180572,410.2886130827,452.6296426109,573.4407018421,708.389274479,982.3611582519,1050.3823653925,1275.7916111361,997.0200993661,2187.6705067217,2367.7695004215,2610.1056935432,2874.4060612845
"NI",961.6949505187,981.872872118,956.1283025856,963.5869130507,1040.3188172435,1131.4949071706,1180.5562328697,1292.4607089262,1458.4855215691,1414.7751636725,1494.2005841769,1633.9529088697,1726.3645252551,1799.6158234599
"NL",26458.8650927603,26382.1669705812,28742.5872019129,35608.7054650816,40516.3956592213,41228.7035654945,44640.7372620541,51173.5781203607,55393.5634914472,51563.822942329,50656.4574995935,53575.7524348122,49733.2670763443,50902.2017321359
"NO",36967.0941692513,37900.8500911991,42421.6075285154,49570.0301542984,56736.0858553412,66498.0854547118,73012.1396526728,83292.8978948019,94750.6109208232,78900.9357747779,87109.8482958129,100152.874328096,101751.832642466,102453.488166257
"NP",237.8455016109,254.9217394341,250.7132946287,257.7633722203,290.9533299013,322.3472645049,355.4741506831,401.9671024556,482.5886953963,491.7323973534,600.3254224761,697.9745439808,704.7061946118,699.4677104816
"NZ",12706.5245781165,13033.2447998969,15868.6091961504,20668.6476504768,23759.7183459327,25728.4888362079,24542.3696410649,29678.357732422,28308.229286233,26420.594096112,31179.9990842072,35496.4587305911,36946.3117527634,
"OM",8553.6698365134,8371.508027378,8266.266823167,8790.3879958361,9855.3065688691,11847.3888693963,13006.6243069703,14507.0468627359,20312.6807998232,14939.7034023424,17920.7942837224,19649.8685197638,27224.1339000803,
"PA",3603.1677235784,3595.5165063379,3782.4725888405,3761.8122657797,3976.859749314,4260.2799999644,5365.3935282072,6449.6650562555,7400.3512050159,7557.2908801979,8218.5829313172,8368.6203339748,9251.0258973495,10969.2378958483
"PE",1904.9125855382,1914.5475629066,1983.233862113,2102.0243998763,2301.9770265815,2521.2725547167,2870.194131803,3313.7620640904,3941.5379812803,3899.0052741205,4692.5399901513,5308.3775062184,6010.0774314888,6311.6113283414
"PF",14530.2260238466,,,,,,,,,,,,,
"PG",613.9900638122,513.0607520859,490.0253590511,539.3089966712,598.2936228379,743.2012105068,789.5125971914,978.6696233898,1210.690366496,1171.4911634585,1350.4219541052,1711.532191108,2096.2578973659,1999.869459391
"PH",1223.0118896076,1136.1059010926,1191.8996124103,1244.2152037365,1335.738155099,1512.4116048976,1758.3841820143,2105.1346991413,2432.35442691,2431.4370788278,2845.8550964713,2824.6637730733,3093.0101228493,3316.4360916497
"PK",507.7134340899,486.0095487122,485.5990934527,563.1596322605,645.4340977433,707.5140777843,868.6324869072,945.4436639807,1038.3808788465,1012.8458441382,1062.1642341437,1266.8310162497,1317.1235420813,1341.1525258062
"PL",4529.9061814264,5043.4955211865,5246.5626537064,5706.9612352658,6532.2023427552,7928.4546531555,8865.8302829846,10925.8625791436,13817.7445857537,11072.8505955569,12017.2535478047,13105.4119076745,12422.4771033473,13150.9074900615
"PR",10869.2910968206,11810.6994548512,12030.1511546013,12674.0791851744,13542.7669761095,14356.6300028629,15203.9594527404,16030.3438458153,16672.5073427237,17008.2787715785,17277.873744225,17827.0117561534,18813.2960157961,19568.0896664699
"PS",1650.2527886117,1443.4394556112,1227.9657417165,1332.3240710131,1407.4429612813,1561.0954955373,1567.0003267442,1734.4996554582,2042.1009551009,2106.9261723648,2495.918503362,2855.8070674407,2994.471338439,3272.2614952467
"PT",11283.2994068552,11493.7947770866,12656.9741289303,15574.7956676952,17776.084593262,18495.1820041834,19190.7881631828,22052.7168640621,23850.5188916609,22218.159738318,21756.9114072505,22715.7600809278,20127.1649869461,21255.8435596224
"PW",7802.6389902994,8171.3667285096,8111.9540229885,8135.614213198,8886.3216359505,9512.4880695233,9626.963821707,9758.7334725122,9938.6246786632,9360.3372001573,9291.4753297509,10019.0672619625,10649.7060807555,11376.6421263983
"PY",1324.2663963742,1234.7480057671,1027.9558589798,957.3903962269,1165.4238484602,1246.655378148,1552.7262196246,2089.7789805699,2786.702320476,2320.5034367707,2882.239494554,3619.7533464058,3472.264734624,4043.8348445635
"QA",,,,,40939.7596028779,47268.3536878972,59530.3096645108,65488.7286645338,79837.3057742029,56509.6406313736,64112.8002135207,81916.2887474083,86716.7939355693,87758.7354110094
"RO",1649.7069629507,1821.0657600295,2095.0767996276,2723.6670154145,3386.2716933371,4515.9596455576,5596.9304172549,7899.3028869153,9685.6174263404,7938.6818805874,8013.8308778675,8911.2172967324,8243.8736154554,9207.8169743194
"RS",870.0430818379,1635.6717366571,2139.2062691474,2814.336222098,3302.1478025988,3484.284573409,4073.9659041156,5347.7127537347,6516.0413427025,5726.9316635448,5277.1543270763,6277.0978080339,5503.5932007673,6091.7425735374
"RU",1725.6302948351,2071.3269322516,2328.1175944386,2883.6960082829,4020.5891186621,5208.9634768842,6745.3539355027,8942.6229985183,11372.2234267,8335.6092010468,10378.9343808499,12902.2500976871,13614.521784073,14052.7662253276
"RW",204.780944776,188.530771736,184.5221428641,198.9276285433,222.1147576731,270.8801240623,318.982245217,378.5428925631,465.7651621678,500.8201829345,521.9305376381,570.2390025767,623.6659126825,628.9538153964
"SA",9378.3023764601,8735.2358082394,8629.009278579,9332.6576328115,10906.392072798,13540.4654835485,15189.6962060759,16295.3822759583,20062.0806256215,16334.7094523047,19584.9813123572,24465.0116880333,26334.4110042985,25961.8222982725
"SB",1056.1804382834,951.4451029327,781.2800167862,743.4691576955,827.407939025,885.3708966005,958.7940486121,974.7253880946,1020.7565038398,840.5740267281,965.5252188729,1282.8569439978,1633.1436035066,1711.4110330684
"SC",7188.9193637451,7448.3647299328,7520.9703763441,8003.7296485507,10706.0804290909,10577.4550036188,11538.5207943262,11230.3116119624,10284.2755175031,9173.9436951591,10316.0887724184,11530.9992909505,11172.2036805092,15620.1326298319
"SD",416.4596376432,432.4533642039,474.7932623956,542.0271751041,642.9081784886,778.2347877948,1037.7341069313,1285.5743768862,1493.2224468432,1410.502211563,1697.0886063846,1772.0611207682,1632.7428211791,1679.7211971424
"SE",29286.9485710782,26978.2013408334,29636.1058505822,37582.6516602779,42675.5631353247,43667.7397334004,47351.5514830948,55219.055514527,58009.5507013996,47392.9439270679,53511.0106219516,61294.4167942875,58912.697410565,62478.9941196045
"SG",23647.2115765039,21350.9908755437,21400.4235064655,22756.6896668125,25474.8362013104,27894.6504758779,32386.5133821057,37986.3139083816,37930.5285779229,36789.2373085251,46304.686114996,52112.1978509559,52724.9454107371,53852.237368499
"SI",10247.2014243875,10513.1919083763,11755.8194426757,14775.5813302681,17101.5757015982,18081.6178695649,19571.0221449542,23409.4310814708,26837.0119931767,24297.6596232036,23190.1855419087,24754.5519969135,22320.1508444413,23117.8508365025
"SK",5373.815644346,5708.9440967773,6515.2807219088,8289.976972941,10262.1678572226,11359.3255346786,12737.0455465365,15549.2699067953,18205.0312793664,16355.6593632192,16123.8782150109,17715.9968027469,16800.0772776505,17688.7281427459
"SL",148.8248929104,244.9700968441,269.0756936217,285.2790530735,283.8999664176,310.524555484,349.8960090015,418.1084808665,488.1946192964,472.4262502078,453.1657477361,518.1992097507,575.2883623889,741.2249015319
"SM",25109.1693092069,25737.3865766192,27800.6469177594,35038.4864808362,39931.8936497098,40513.4380856423,42762.3390640558,49160.0773282418,55028.4277390422,,,,,
"SN",465.3378004902,474.3281651622,503.5743238002,633.7991942688,724.0609163308,758.7265314006,800.3622330284,939.834303796,1089.8792476316,1003.7710751884,988.302982789,1070.7267627439,1010.1556545047,1033.4626647884
"SO",,,,,,,,,,,,,,
"SR",1908.5611053254,1444.0063858512,2155.3870118455,2511.3554173933,2880.4414686843,3509.6638853466,5158.9548760259,5751.3225927791,6869.6024017603,7453.5942273052,8249.0232151021,8198.0226101959,9269.6917598463,9757.1334140589
"SS",,,,,,,,,1202.1953229442,931.3973300551,1110.6041847799,1167.1123358678,915.6820383469,955.2957838907
"ST",,517.7237105295,562.6702995562,670.0181040317,713.5096398881,778.2619991592,870.3330629825,910.2990690985,1089.9838445674,1132.473045486,1125.9109101825,1353.1275924379,1388.1927606886,1596.8305974828
"SV",2161.6790243126,2263.3789890864,2327.327427289,2425.3959703226,2535.4788368241,2734.1944998945,2970.9882014706,3209.0730092282,3420.475648008,3251.4032542172,3355.9577980427,3597.5270777569,3641.506311976,3693.4263697836
"SX",,,,,,,,,,,,,,
"SY",1126.7644338158,1216.505194185,1215.5129534685,1212.5728090151,1376.6657615417,1540.1121532361,1722.6144360458,2030.3066585412,,,,,,
"SZ",1465.329388041,1350.6817245881,1134.2665806061,1665.6081784749,2213.4690470405,2500.6886873756,2648.6914553326,2726.876898827,2612.394020776,2614.9668878517,3186.5758162441,3209.2063087433,3044.9247643148,2748.8970775838
"TC",,,,,,,,,,,,,,
"TD",154.609224793,158.614554113,79.5828900094,199.6666990648,364.3621816149,570.1435310287,736.8263369787,792.9885490173,914.3441862059,779.8483369352,878.9717372929,980.316573037,982.3519811539,1007.8549187178
"TG",260.0884906181,261.0001207878,283.5741951967,313.7959954409,352.6428923288,375.4232998942,380.7725159585,427.2977979045,466.6742612223,456.2513566292,437.9330696063,494.0310723971,501.4816781094,542.222963769
"TH",1937.8000027878,1784.2501879289,1919.9866026814,2121.0656723701,2367.6471943879,2559.4922669239,3016.303163679,3601.2721959664,3971.6348061368,3823.7807841851,4595.9390934497,5006.6441028923,5261.4957660928,5390.8714189307
"TJ",133.2688837746,163.7831427463,181.8077344921,224.1896064527,300.0583083943,328.2235380724,392.3882808912,510.9815615892,702.161400045,659.049248489,729.4096973173,829.5943423098,946.5924044105,1030.4628373332
"TL",691.2023992924,744.8186900143,859.4933992464,722.1152620239,712.5225054732,847.5015998755,1271.203830027,1892.6972610051,3155.4512673153,2436.2439904075,3089.8088819581,4216.3814093639,4081.9594798069,
"TM",605.8939647698,753.5042405556,943.3842761497,1269.2327068395,1433.1549498007,1588.3764628497,2077.8276460218,2531.7252134314,3708.2916564227,3807.5293324191,4017.067666271,5066.8531500384,5920.9026861174,7369.6590161357
"TN",2146.1565710253,2186.8295662422,2268.5577612734,2683.8410789854,3013.9188525432,3055.6797776448,3238.2966857888,3601.4451312946,4089.8968939577,3962.8089169125,3997.45516518,4087.8641596245,4005.7618265832,4115.1681827034
"TO",1950.1854974378,1702.1129801836,1868.9174641462,2106.4627428755,2431.2157966088,2622.0804873217,2963.8231555744,3013.4516819991,3442.0637075388,3137.6607607405,3584.7980518358,4131.855125581,4624.9597211767,4547.5260304017
"TR",4149.5551297191,2971.9519084288,3506.1971046856,4511.4471847265,5783.0253239423,7043.5710513899,7638.9331402024,9209.8865449552,10261.4123391313,8510.005743877,10035.911119017,10497.3624063454,10564.1397325583,10846.9151647811
"TT",5935.2794823262,6512.0388722573,6674.7436815335,8221.2972961395,9677.3213900722,11819.0681160862,13444.8270097386,15919.8671094012,20455.0618846609,13838.4400340865,14810.0559628641,15441.5258011135,15088.7864575506,15820.3663838002
"TV",,2635.3901689368,3495.6522381952,2931.1845849844,3793.3398299813,3858.2217515989,3887.3360881628,4933.9223525195,5030.9444748672,4831.3860919658,5181.7057901699,5865.9518508736,5878.6397697769,5600.8562950587
"TZ",297.2911804208,294.1417776063,298.7504285605,313.8165508554,336.5581319322,356.3805635397,354.6068701221,405.1927439244,482.2147954882,483.6202526082,503.1045494741,509.6738895661,576.3815930806,670.683196494
"UA",616.5532199262,767.0373865551,866.9030865826,1036.3709682837,1350.5191935572,1807.8069610011,2266.212844174,3023.0910558845,3857.7376551617,2492.5032516671,2930.1929118152,3522.5932643564,3961.1741198817,3978.4698040871
"UG",250.6871331637,225.5971216237,232.9899015323,231.2061840954,278.2308092063,304.5560792288,326.2975709624,392.3605517661,439.9338720447,442.229620274,462.3306911043,431.8754123129,537.6700225005,593.8637693687
"US",36581.0596933126,37455.3080703124,38334.9590659814,39908.5949848879,42226.353431624,44621.182175963,46663.6641410364,48478.3769431963,48967.1011755623,47493.9771871724,49043.0339910159,50595.2573135639,52220.0515153094,53751.5022474745
"UY",6852.795564738,6261.5535160015,4112.4065187077,3474.7755152671,3939.8688166815,5071.3456717055,5748.2212891833,6857.3493010391,8796.7315260124,8755.7700235476,11085.0503680032,13483.0550411617,14275.4148391887,15801.1042616777
"UZ",549.336906825,448.4918121569,377.6118905027,391.5929857065,463.2215210512,545.8481996026,637.4636377639,865.0585835566,1086.1907453082,1214.1514284017,1417.6599629583,1605.4731856821,1760.6385378428,1921.867242759
"VC",3494.8820597422,3829.6118650974,4108.0035570966,4226.6784325307,4535.5665564378,4792.0112847015,5372.2451160613,6071.2801201339,6161.5856868026,6058.738735366,6119.3881682462,6066.9604378321,6303.9811772558,6451.6599837254
"VE",4742.7941670351,4860.7903655589,3557.8642081263,3150.9284554665,4142.3270096872,5362.2522005529,6709.3446987119,8426.9789882729,11240.4513861724,11401.3414948165,13342.0522741868,10486.489693015,12393.2799778012,14177.8347373198
"VI",,,,,,,,,,,,,,
"VN",427.5811613417,443.3167052569,470.0103278278,523.0389329103,596.4440610184,686.6468708818,779.5365345024,893.4044043595,1129.9134766565,1179.2850915432,1282.753860754,1476.5255009108,1684.8497683415,1830.1640082534
"VU",1399.640615915,1341.5055693795,1294.5638185099,1504.3324701436,1696.6070575845,1762.5760429851,1942.3928112218,2267.0816300835,2676.3189939574,2542.2387310307,2873.8694598792,3166.8823958342,3019.5060082018,3141.0447882008
"WS",1540.7619205791,1563.3266678818,1635.2021325994,1839.5053540976,2313.2747787957,2437.8251906318,2618.2796728391,2814.5107671203,3280.6750027256,2878.2599061201,3346.0068059281,3791.3581644249,4050.4597207884,4058.3496055092
"XK",,,,,,,2394.5762961636,2855.5360994898,3392.3279590107,3258.4722153151,3333.4327885655,3825.1485300876,3706.4624748078,3965.792370614
"YE",505.7876056418,508.2119264188,532.3109416665,563.4412825831,638.6922481743,751.7100473042,863.7330729193,1149.8664065547,1317.3020034814,1204.7323958456,1317.2371463824,1163.3477966595,1291.910563541,1422.5811756698
"ZA",2947.7727272727,2554.8801910178,2364.2870215847,3525.3753223253,4567.7903689733,5082.1212523475,5300.8765137041,5651.2492024166,5330.7567507974,5532.6647577934,7033.6003644159,7652.7543380087,7144.0534275072,6478.4843589589
"ZM",341.007986749,379.2167009566,380.5346896778,436.8070313155,521.0384614283,671.327058309,983.6002363683,1033.2581348548,1325.6051713291,1162.5395081696,1430.1585625617,1655.928751171,1748.1968238376,1791.7749217258
"ZW",506.1648148877,512.2306823446,480.3708226346,434.5987482308,435.0452653331,431.1851008635,403.2482473703,386.9164202019,310.7259355629,668.5588348068,708.4129070187,752.2566877201,838.905134587,881.4353544343
