"d227",2.696635717,2.136014329,1.719667708,1.8527231867279,2.61912440358539,1.988101751
"d419",4.204364157,,2.942126282,1.69244267604564,2.57217139113519,2.635919661
"d421",3.515408856,2.922597739,2.3348464,1.95025739895398,3.01865185497977,2.385955201
"d408",8.365326303,8.424146136,6.415318489,3.91139935988506,5.66530779768368,0.211074701
"d305",9.630071773,7.526414522,5.595832479,4.25052816344578,6.31518017455114,0.132390131
"d319",3.949849884,4.277213988,3.073420968,0.767254907992949,2.04224261879959,4.493090861
"d325",2.378173426,4.492504434,3.337734824,1.20050315923792,2.19782782823683,1.83243534
"d306",4.879877148,4.13659008,2.603458417,1.239772951469,2.06849362121493,8.982812888
"d208",6.458968041,7.106120558,4.622968098,1.93040908005458,2.79797269646386,0.660756738
"d228",7.113613663,6.201783567,4.463150603,3.64462088005441,5.7229319493271,4.134348038
"d123",2.327900009,2.871387008,2.083697969,1.29056757402875,2.13529495256452,1.560540035
"d422",2.775878832,2.717924136,1.882933859,1.00906292211145,1.93702518635438,1.92477563
"d415",3.525007593,2.887743847,2.191992515,1.72744401259942,2.68571231215112,2.317560539
"d326",13.27585893,7.441388064,5.568078576,2.71580492467602,4.46821940298759,
"d307",,3.579974009,2.522937318,0.993056213321611,1.73832857457651,2.010023037
"d229",2.605271726,2.0456689,1.798410203,1.35310044970106,2.18694326625974,1.692889842
"d104",4.289605004,4.064902729,3.01806282,2.27764794940216,3.20198202631939,3.072968333
"d124",2.714241832,2.958641566,2.188943828,1.41584674815723,2.39033517928262,1.95426585
"d114",9.483458135,8.239149075,6.272603071,6.61952106434195,7.69645243172232,8.061021348
"d223",4.186227089,3.26616192,2.506181327,0.537185146986997,1.35395414083651,
"d320",6.631197945,7.040674073,5.809676868,2.83404114693696,4.09046107554739,5.331419381
"d105",,3.758724931,2.800382219,1.35608836867516,2.02218087711633,0.302226816
"d409",,5.266701602,3.911985055,2.46588684477066,3.33643838015404,0.45608781
"d214",3.099976894,2.404856109,1.810676631,1.22056490092119,2.02815671506453,3.887039523
"d209",,4.780574933,3.399440029,1.51380780595104,2.40676873364019,2.935916986
"d410",,3.270256212,2.52329338,1.11769511909849,1.57249907151378,0.781295939
"d423",2.926841721,2.505285954,1.962416499,1.36313132054269,2.21255400032348,1.761960345
"d115",5.771572925,6.818409722,5.053654713,2.80757672173776,4.09152818946671,3.798646122
"d308",8.964291153,1.97638622,0.99970639,2.31521035936231,3.84715910194184,0.64032906
"d309",12.51740703,11.39750991,8.566483674,6.66839488184693,8.94903075022319,12.76298826
"d106",4.312189308,4.159845341,3.112142691,2.38478618690215,3.00776729300268,3.043858406
"d107",2.527301233,2.210321272,1.669562647,0.773230745941156,0.867350193625409,1.269010715
"d108",,2.837002248,0.483912877,1.0370213067977,1.46557425679766,1.617484754
"d311",6.849425779,6.097044094,4.269466949,1.6999124734809,2.06358489718604,5.320639705
"d116",7.339622669,6.093625738,4.676927133,4.33376304915294,6.11050772482507,
"d109",,5.910716709,4.23953357,2.90788543015408,4.05887450353544,
"d230",2.789780701,2.908631573,2.240597802,1.41456621145404,2.59522105179256,2.321629657
"d224",3.03939856,2.620858671,1.964329965,1.07330318005467,1.86040640694702,1.674408068
"d327",8.153780561,7.401911326,5.693472637,2.61016064666308,4.1427496575942,5.939243994
"d310",4.760670704,3.996561078,2.89578315,1.50783196800283,2.30411237460136,0.633624911
"d231",6.387716873,5.801033506,4.296549949,2.13742918040317,3.44549742270881,3.399533606
"d424",10.22914568,10.61324424,8.091660557,2.28959962529857,3.79188260092093,
"d411",,4.017345772,3.085440937,1.88815136884941,2.93157535916305,3.721083523
"d328",8.683659423,7.817350407,3.972151267,2.59180628725073,3.80234031733029,
"d329",8.868252912,7.246622126,5.013069587,1.85058895888925,2.85431631140409,3.942636611
"d321",3.628553494,3.194655055,2.211348997,1.18278906817717,1.81494735398388,2.103575993
"d312",7.28777851,8.212651898,5.703934041,2.98066259945189,4.65773883505928,
"d210",4.557507542,3.986957623,3.003786146,1.4412440594371,2.39716470836629,3.002299541
"d110",5.750475625,6.311680323,4.841256183,1.61134201817713,2.27935533167307,4.228217236
"d425",3.167936559,2.879280623,2.176151622,1.50313666675781,2.37475531606051,2.410884582
"d412",,5.258343155,3.933987814,2.09431777806253,2.92794717183735,3.444180757
"d111",3.3617172,2.58330058,1.986302956,1.08376089646403,1.9585808875247,1.538059583
"d232",3.010677416,3.033112031,2.28362256,1.13391525067219,2.09410435527867,1.818505652
"d426",,4.82493046,3.73546082,2.41509222221091,3.72273361894882,4.380574259
"d215",5.581698435,4.453131187,3.369110986,2.17136340303763,3.33195650169288,3.217677237
"d211",4.364898016,2.739350387,2.781928603,0.932230719920223,1.59448161825183,3.197009901
"d212",4.387522194,4.079660318,3.082281024,2.37518216162824,3.20326256302258,3.418094278
"d113",1.845462264,1.749731124,1.271945631,0.370501952788807,0.722009277813671,1.1897352
"d313",4.170847249,3.882254916,3.166930703,1.31212327519907,2.24563453182248,2.924257881
"d330",3.565472289,4.872618676,3.119405029,1.89562116628467,2.48680227758939,2.530881069
