id,year,accounting-type,start-month,end-month
UG,2002,fiscal,7,6
UG,2003,fiscal,7,6
UG,2004,fiscal,7,6
UG,2005,fiscal,7,6
UG,2006,fiscal,7,6
UG,2007,fiscal,7,6
UG,2008,fiscal,7,6
UG,2009,fiscal,7,6
UG,2010,fiscal,7,6
UG,2011,fiscal,7,6
UG,2012,fiscal,7,6
UG,2013,fiscal,7,6
UG,2014,fiscal,7,6
UG,2015,fiscal,7,6
UG,2016,fiscal,7,6
UG,2017,fiscal,7,6
UG,2018,fiscal,7,6
UG,2019,fiscal,7,6
UY,2000,calendar,1,12
UY,2001,calendar,1,12
UY,2002,calendar,1,12
UY,2003,calendar,1,12
UY,2004,calendar,1,12
UY,2005,calendar,1,12
UY,2006,calendar,1,12
UY,2007,calendar,1,12
UY,2008,calendar,1,12
UY,2009,calendar,1,12
UY,2010,calendar,1,12
UY,2011,calendar,1,12
UY,2012,calendar,1,12
UY,2013,calendar,1,12
UY,2014,calendar,1,12
UY,2015,calendar,1,12
UY,2016,calendar,1,12
UY,2017,calendar,1,12
UY,2018,calendar,1,12
UY,2019,calendar,1,12
UZ,2000,calendar,1,12
UZ,2001,calendar,1,12
UZ,2002,calendar,1,12
UZ,2003,calendar,1,12
UZ,2004,calendar,1,12
UZ,2005,calendar,1,12
UZ,2006,calendar,1,12
UZ,2007,calendar,1,12
UZ,2008,calendar,1,12
UZ,2009,calendar,1,12
UZ,2010,calendar,1,12
UZ,2011,calendar,1,12
UZ,2012,calendar,1,12
UZ,2013,calendar,1,12
UZ,2014,calendar,1,12
UZ,2015,calendar,1,12
UZ,2016,calendar,1,12
UZ,2017,calendar,1,12
UZ,2018,calendar,1,12
UZ,2019,calendar,1,12
VN,2000,calendar,1,12
VN,2001,calendar,1,12
VN,2002,calendar,1,12
VN,2003,calendar,1,12
VN,2004,calendar,1,12
VN,2005,calendar,1,12
VN,2006,calendar,1,12
VN,2007,calendar,1,12
VN,2008,calendar,1,12
VN,2009,calendar,1,12
VN,2010,calendar,1,12
VN,2011,calendar,1,12
VN,2012,calendar,1,12
VN,2013,calendar,1,12
VN,2014,calendar,1,12
VN,2015,calendar,1,12
VN,2016,calendar,1,12
VN,2017,calendar,1,12
VN,2018,calendar,1,12
VN,2019,calendar,1,12
VU,2000,calendar,1,12
VU,2001,calendar,1,12
VU,2002,calendar,1,12
VU,2003,calendar,1,12
VU,2004,calendar,1,12
VU,2005,calendar,1,12
VU,2006,calendar,1,12
VU,2007,calendar,1,12
VU,2008,calendar,1,12
VU,2009,calendar,1,12
VU,2010,calendar,1,12
VU,2011,calendar,1,12
VU,2012,calendar,1,12
VU,2013,calendar,1,12
VU,2014,calendar,1,12
VU,2015,calendar,1,12
VU,2016,calendar,1,12
VU,2017,calendar,1,12
VU,2018,calendar,1,12
VU,2019,calendar,1,12
WS,2000,fiscal,7,6
WS,2001,fiscal,7,6
WS,2002,fiscal,7,6
WS,2003,fiscal,7,6
WS,2004,fiscal,7,6
WS,2005,fiscal,7,6
WS,2006,fiscal,7,6
WS,2007,fiscal,7,6
WS,2008,fiscal,7,6
WS,2009,fiscal,7,6
WS,2010,fiscal,7,6
WS,2011,fiscal,7,6
WS,2012,fiscal,7,6
WS,2013,fiscal,7,6
WS,2014,fiscal,7,6
WS,2015,fiscal,7,6
WS,2016,fiscal,7,6
WS,2017,fiscal,7,6
WS,2018,fiscal,7,6
WS,2019,fiscal,7,6
XK,2000,calendar,1,12
XK,2001,calendar,1,12
XK,2002,calendar,1,12
XK,2003,calendar,1,12
XK,2004,calendar,1,12
XK,2005,calendar,1,12
XK,2006,calendar,1,12
XK,2007,calendar,1,12
XK,2008,calendar,1,12
XK,2009,calendar,1,12
XK,2010,calendar,1,12
XK,2011,calendar,1,12
XK,2012,calendar,1,12
XK,2013,calendar,1,12
XK,2014,calendar,1,12
XK,2015,calendar,1,12
XK,2016,calendar,1,12
XK,2017,calendar,1,12
XK,2018,calendar,1,12
XK,2019,calendar,1,12
YE,2000,calendar,1,12
YE,2001,calendar,1,12
YE,2002,calendar,1,12
YE,2003,calendar,1,12
YE,2004,calendar,1,12
YE,2005,calendar,1,12
YE,2006,calendar,1,12
YE,2007,calendar,1,12
YE,2008,calendar,1,12
YE,2009,calendar,1,12
YE,2010,calendar,1,12
YE,2011,calendar,1,12
YE,2012,calendar,1,12
YE,2013,calendar,1,12
YE,2014,calendar,1,12
YE,2015,calendar,1,12
YE,2016,calendar,1,12
YE,2017,calendar,1,12
YE,2018,calendar,1,12
YE,2019,calendar,1,12
ZA,2000,fiscal,4,3
ZA,2001,fiscal,4,3
ZA,2002,fiscal,4,3
ZA,2003,fiscal,4,3
ZA,2004,fiscal,4,3
ZA,2005,fiscal,4,3
ZA,2006,fiscal,4,3
ZA,2007,fiscal,4,3
ZA,2008,fiscal,4,3
ZA,2009,fiscal,4,3
ZA,2010,fiscal,4,3
ZA,2011,fiscal,4,3
ZA,2012,fiscal,4,3
ZA,2013,fiscal,4,3
ZA,2014,fiscal,4,3
ZA,2015,fiscal,4,3
ZA,2016,fiscal,4,3
ZA,2017,fiscal,4,3
ZA,2018,fiscal,4,3
ZA,2019,fiscal,4,3
ZM,2000,calendar,1,12
ZM,2001,calendar,1,12
ZM,2002,calendar,1,12
ZM,2003,calendar,1,12
ZM,2004,calendar,1,12
ZM,2005,calendar,1,12
ZM,2006,calendar,1,12
ZM,2007,calendar,1,12
ZM,2008,calendar,1,12
ZM,2009,calendar,1,12
ZM,2010,calendar,1,12
ZM,2011,calendar,1,12
ZM,2012,calendar,1,12
ZM,2013,calendar,1,12
ZM,2014,calendar,1,12
ZM,2015,calendar,1,12
ZM,2016,calendar,1,12
ZM,2017,calendar,1,12
ZM,2018,calendar,1,12
ZM,2019,calendar,1,12
ZW,2000,calendar,1,12
ZW,2001,calendar,1,12
ZW,2002,calendar,1,12
ZW,2003,calendar,1,12
ZW,2004,calendar,1,12
ZW,2005,calendar,1,12
ZW,2006,calendar,1,12
ZW,2007,calendar,1,12
ZW,2008,calendar,1,12
ZW,2009,calendar,1,12
ZW,2010,calendar,1,12
ZW,2011,calendar,1,12
ZW,2012,calendar,1,12
ZW,2013,calendar,1,12
ZW,2014,calendar,1,12
ZW,2015,calendar,1,12
ZW,2016,calendar,1,12
ZW,2017,calendar,1,12
ZW,2018,calendar,1,12
ZW,2019,calendar,1,12
