"id","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"FM",,,,,,,,,,,,,,,,,,,,,,,,1320.06,,,1275.87,1296.32,1355.14,1436.91,1528.06,1682.19,1756.2,1908.85,1909.35,2065,2019.95,1906.81,2029.33,2046.79,2170.96,2239.92,2257.77,2293.58,2247.84,2352.64,2393.94,2435.2,2501.53,2669.38,2838.45,2998.64,3147.68,3044.08,3057.09,3015.23
"FO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24502.26,24550.39,22850.44,24566.06,26731.14,31098.09,35008.17,35808.83,40617.3,46878.12,49625.48,46429.92,47381.52,50910.43,48695.17,54117.84,,
"FR",1338.3,1440.55,1585.92,1752.96,1919.27,2042.24,2189.67,2346.36,2532.31,2725.22,2862.47,3173.84,3857.37,4965.85,5317.62,6672.51,6846.35,7513.34,9248.44,11170.46,12712.6,11110.56,10505.74,10005.15,9432.29,9775.34,13557.15,16324.39,17696.51,17704.96,21795.24,21782.42,23937.06,22503.26,23625.53,27037.97,27015.26,24359.43,25101.37,24799.3,22465.64,22527.32,24275.24,29691.18,33874.74,34879.73,36544.51,41600.58,45413.07,41631.13,40705.77,43807.48,40838.02,42571.2,42696.78,36205.57
"GA",283.4,332.5,358.56,299.22,411.77,425.29,453.13,490.3,520.37,550.28,548.71,634.31,702.15,1157.14,2425.34,3320.81,4533.79,4138.78,3439.42,4258.7,5869.23,5166.27,4717.91,4309.02,4407.26,4023.55,3990.01,3742.6,4253.6,4517.8,6250.64,5523.03,5566.79,4245.51,3958.74,4564.27,5107.32,4656.97,3821.81,3878.03,4115.04,3981.86,4119.15,4929.32,5755.96,6865.32,7206.97,8632.76,10523.27,8003.79,9312.05,11530.15,10642.43,10658.77,10772.06,8266.45
"GB",1380.31,1452.54,1513.65,1592.61,1729.4,1850.95,1959.63,2023.63,1896.39,2032.35,2347.54,2649.8,3030.43,3426.28,3665.86,4299.75,4138.17,4681.44,5976.94,7804.76,10032.06,9599.31,9146.08,8691.52,8179.19,8652.22,10611.11,13118.59,15987.17,16239.28,19095.47,19900.73,20487.17,18389.02,19709.24,22755.56,23947.96,26357.53,27759.33,28154.37,27769.93,27284.22,29603.47,34007.89,39824.76,41524.07,44016.73,49949.15,46523.27,38010.1,38708.68,41243.12,41538.31,42407.37,46412.12,43875.97
"GD",,,,,,,,,,,,,,,,,,591.24,758.37,884.2,939.45,970.34,1022.97,1054.49,1118.45,1283.3,1438.01,1682.71,1881.78,2199.49,2295.98,2504.49,2581.4,2545.82,2633.5,2755.99,2923.25,3015.48,3364.34,3742.37,5117.54,5109.96,5292.23,5773.3,5836.12,6754.38,6764.72,7322.53,7946.64,7394.95,7365.67,7410.76,7583.55,7956.14,8570.66,9212.02
"GE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614.64,1314.67,757.22,550.02,517.09,569.02,670.46,774.68,805.27,628.87,692,733.97,779.38,928.01,1207.37,1530.06,1872.68,2492.13,3174.95,2706.59,2964.48,3725.06,4142.87,4274.38,4429.65,3795.97
"GH",182.98,189.71,195.12,210.97,230.43,266.32,269.46,216.84,202.76,233.65,257.65,273.82,232.54,263.69,301.37,285.83,275.88,313,353.71,381.04,411.52,379.8,351.32,341.09,358.4,354.22,437.09,376.46,375.23,369,402.59,438.52,414.56,375.07,333.22,385.73,403.92,392.25,416.33,419.89,264.7,275.47,311.62,375.88,426.16,501.72,929.73,1099.02,1234.08,1095.5,1323.1,1587.19,1641.83,1827.1,1441.64,1369.7
"GI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GL",,,,,,,,,,,1498.28,1876.5,2196.71,2860.28,3432.71,4257.91,4844.66,5713.96,7235.52,8480.76,9483.1,8544.1,7813.65,7988.18,7198.71,7760.83,11271.33,14554.35,16397.95,16813.74,18326.93,18315.32,18768.83,16797.36,18124.1,21665.83,21422.46,19145.61,20496.58,20170.32,19004,19275.43,20652.84,24706.29,28416.78,28985.39,31902.5,36070.92,40863.26,41097.56,40193.67,44010.33,41471.66,42827.81,43364.88,
"GM",,,,,,,108.32,112.16,96.73,103.65,116.92,121.1,124.67,153.49,189.51,221.05,209.15,250.25,302.62,353.95,398.9,349.79,333.31,317.05,252.94,308.33,242.17,274.37,316.32,322.44,345.85,727.04,729.05,748.83,720.12,737.51,774.05,713.21,725.01,682.97,637.11,542.5,442.19,360.68,414.98,433.29,440.31,519.95,608.65,549.54,562.57,516.98,504.99,484.11,440.37,471.54
"GN",,,,,,,,,,,,,,,,,,,,,,,,,,,368.06,379.82,429.74,421.95,441.93,473.51,486.51,458.25,448.92,469.76,476.2,454.16,422.28,400.27,340.41,316.38,323.63,371.32,387.37,303.76,296.17,407.21,433.07,430.2,430.06,447.79,487.35,521.54,539.62,531.32
"GQ",,,35.37,41.53,48.02,240.32,250.88,256.04,233.86,230.21,228.02,227.95,238.01,309.46,377.26,437.78,453.64,471.92,,,229.56,157.69,176.26,162.67,170.53,197.57,231.36,271.92,283.61,241.53,297.11,284.1,333.37,325.16,232.7,316.4,501.17,921.85,746.86,1209.94,1970.25,2661.42,3182.77,4234.6,7276.08,13129.6,15620.64,19633.16,28780.58,21251.06,22366.29,28404.43,28937.3,27528.66,26144.94,14439.59
"GR",533.69,597.29,630.61,701.62,784.95,888.92,981.65,1052.12,1134.36,1284.21,1494.39,1652.33,1899.68,2502.81,2828.75,3153.24,3390.55,3886.37,4694.63,5705.95,5893.66,5380.27,5579.23,5019.88,4852.57,4813.71,5656.51,6564.88,7598.03,7846.68,9600.19,10188.37,11176.46,10401.98,11091.28,12959.32,13749.12,13427.83,13472.14,13245.19,12042.95,12538.18,14110.31,18477.58,21955.1,22551.74,24801.16,28827.33,31997.28,29710.97,26919.36,25914.68,22242.68,21874.82,21673.78,18002.23
"GT",252.84,253.93,262.5,282.07,282.36,281.59,286.22,291.1,313.85,325.21,351.07,355.84,366.23,435.31,520.92,584.47,681.22,832.94,898.78,995.54,1106.77,1177.43,1161,1173.78,1196.64,1197.62,869.17,831.13,898.3,940.77,835.3,1002.25,1085.43,1156.17,1284.65,1414.98,1477.05,1636.35,1741.56,1605.65,1650.23,1561.6,1692.98,1743.18,1860.99,2064.05,2241,2472.39,2774.37,2617.13,2805.97,3166.58,3278.63,3432.02,3666.58,3903.48
"GU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GW",,,,,,,,,,,110.61,108.35,118.82,118.93,129.12,140,141.91,142.74,149.71,142.12,130.2,178.48,187,180.87,149.81,152.24,134.8,176,162.84,206.37,230.98,238.06,204.86,209.68,203.98,215.07,224.04,217.71,163.8,174.3,281.4,291.95,303.01,339.86,370.93,401.15,395.98,455.44,553.48,517.17,517.89,660.59,580.64,584.28,615.94,572.99
"GY",301.68,319.31,324.61,283.99,306.35,327.86,345.3,372.29,337.83,362.53,385.01,400.75,400.71,425.91,594.27,668.49,605.11,590.05,655.8,678.59,766.83,724.05,613.65,627.06,565.93,592.76,667.88,475.87,563.09,522.94,550.59,469.28,513.2,614.35,747.86,855.42,966.05,1020.83,973.17,938.62,960.19,936.92,972.22,999.18,1058.96,1110.96,1961.06,2334.02,2569.99,2698.06,2998.94,3408.73,3759.38,3928.88,4028.16,4127.35
"HK",429.44,436.75,487.82,565.73,629.59,676.81,685.93,723.24,714.48,825.52,960.03,1106.47,1384.74,1893.18,2166.18,2252.11,2850.01,3429.42,3923.94,4569.45,5700.41,5991.32,6133.78,5595.24,6208.23,6542.93,7435.03,9055.11,10609.75,12097.78,13485.54,15465.86,17976.43,20395.52,22502.58,23497.49,24818.15,27330.03,25808.97,25091.67,25756.66,25230.22,24665.89,23977.02,24928.1,26649.75,28224.22,30594.02,31515.66,30697.34,32550,35142.49,36707.77,38352.53,40215.49,42327.84
"HN",167.63,172.15,181.26,185.51,200.2,216.2,227.23,240.56,253.43,254.96,268.64,264.24,282.22,311.63,343.05,361.68,420.61,504.84,565.27,639.03,705.75,751.7,750.59,771.49,807.27,858.89,872.23,923.21,857.26,747.56,621.79,608.69,660.19,654.75,629.16,699.51,704.69,796.32,869.11,878.65,1137.82,1187.49,1196.35,1228.48,1298.94,1405.78,1547.26,1720.77,1899.55,1962.07,2096.2,2307.72,2378.52,2340.68,2434.28,2528.89
"HR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4794.94,5268.81,5210.43,5650.33,5135.47,4919.63,5245.42,6053.72,7805.88,9365.74,10224.24,11363.42,13546.7,15893.86,14157.14,13509.19,14542.18,13235.98,13574.98,13480.65,11535.83
"HT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.55,305.56,249.41,282.42,359.77,365.01,411.61,450.92,494.23,462.48,413.74,393.02,329.78,387.94,465.31,505.47,615.82,674.75,668.29,662.28,740.95,766.87,810.31,831.59,818.34
"HU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3340.35,3724.06,3862.53,4161.03,4481.41,4513.34,4584.65,4739.82,4793.61,4623.41,5270.81,6650.64,8396.25,10259.53,11161.72,11398.77,13842.61,15669.26,12967.17,13025.79,14048.88,12834.32,13613.6,14117.98,12363.54
"ID",,,,,,,,53.52,65.03,74.57,79.69,79.15,90.84,130.98,202.43,233.04,278.11,333.59,365.8,356.81,491.44,566.43,583.53,512.85,525.23,516.87,474.78,442.15,481.71,529.93,585,631.7,681.86,827.81,912.1,1026.27,1137.27,1063.57,463.88,671.01,780.09,748.18,900.13,1065.66,1150.35,1263.48,1590.18,1860.62,2167.86,2262.72,3125.22,3647.63,3700.52,3631.67,3499.59,3346.49
"IE",685.61,739.28,797.01,852.14,965.14,1023.77,1074.51,1152,1124.52,1291.35,1487.99,1705.62,2082.52,2426.67,2519.42,2976.34,2922.47,3430.46,4404.34,5435.34,6378.74,5992.08,6166.73,5921.1,5697.66,6017.68,8120.2,9591.39,10726.47,11186.88,14045.19,14101.15,15729.93,14671.56,15918.67,19177.41,20856.3,22540.26,24271.21,26308.41,26241.92,28223.54,32539.02,41107.16,47631.06,50886.83,54326.1,61388.17,61235.4,51983.79,48541.48,52564.26,49231.36,52034.77,55503.33,61133.67
"IL",1229.17,1436.38,1094.64,1257.81,1375.89,1429.31,1513.88,1468.12,1647.88,1852.39,2107.49,1906.73,2381.27,2956.68,4141.62,3770.82,3498.41,3982.84,3785.27,4700.48,5643.3,5879.32,6087.66,6685.16,6262,5698.47,6909.11,8120.22,9881.43,9871.57,11264.02,11956.01,12838.42,12531,13830.29,18028.64,19285.68,19627.14,19400.1,19136.71,21052.1,20306.2,18431.16,18947,19888.17,20611.18,21905.02,25008.6,29657.44,27795.88,30661.99,33657.16,32569.6,36393.67,37582.85,35728.09
"IM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12672.69,14034.31,15997.94,18470.18,20657.44,20358.67,20804.5,24229.51,28678.85,34634.05,36980.11,41232.92,69414.12,70433.65,60419.27,64275.01,71312.16,74999.21,78119.06,85258.08,
"IN",83.79,87.03,91.66,103.14,117.84,121.7,91.8,98.26,101.86,109.76,114.66,120.95,125.42,146.63,166.72,161.17,164.29,189.92,209.79,228.48,271.92,275.92,279.66,297.16,282.32,302.51,316.85,347.43,361.45,353.26,375.15,309.33,323.52,307.41,353.29,381.53,408.24,424.09,421.82,451.09,452.41,460.83,480.62,557.9,640.6,729,816.73,1018.13,991.52,1090.36,1345.72,1461.38,1447.45,1456.2,1576.82,1598.26
"IQ",231.03,245.03,254.7,250.79,288.16,,,,312.82,313.82,330.89,376.89,388.1,468.84,1018.07,1151.82,1471.21,1592.02,1847.88,2852.37,3911.54,2735.6,2950.29,2738.31,3078.15,3099.88,2956.96,3474.34,3752.2,3850.35,10291.86,,,,,,,,,,,,,,1391.61,1848.97,2350.19,3125.58,4512.99,3725.68,4487.37,5828.76,6614.58,6879.7,6484.53,4943.76
"IR",191.68,196.92,203.44,208.13,221.32,248.34,264.98,287.08,318.99,350.91,384.94,468.96,570.38,876.33,1453.81,1581.89,2017.1,2315.15,2167.86,2426.19,2440.31,2499.42,3008.64,3585.49,3572.09,3810.12,4249.41,2619.83,2320.27,2201.44,2222.09,,,1083.86,1207.39,1598.5,1963.96,1824.86,1733.48,1757.45,1664.26,1899.02,1900.05,2240.81,2649.91,3135.19,3646.84,4705.39,5476.16,5437.82,6299.92,7874.48,7710.51,6631.3,5442.87,
"IS",1414.98,1418.13,1562.23,1831.71,2297.92,2723.52,3215.69,3125.65,2354.48,2039.2,2597.39,3278.65,4047.62,5481.73,7098.03,6506.87,7645.18,10038.54,11328.47,12743.83,14942.81,15260.83,13823.67,11767.09,12057.17,12462.1,16539.98,22636.49,24651.59,22617.49,25592.15,27021.8,27345.71,23772.29,24214.71,26851.02,27897,28016.75,30901.05,32187.45,31737.47,28516.05,31864.58,39019.69,46921.13,56445.54,56097.12,68344.56,55229.61,40362.04,41620.07,45970.89,44258.84,47493.25,52036.73,50173.34
"IT",804.49,887.34,990.26,1126.02,1222.54,1304.45,1402.44,1533.69,1651.94,1813.39,2099.91,2298,2662.33,3194.68,3609.2,4093.45,4019.8,4588.41,5591.99,6967.23,8429.02,7597.69,7531.6,7806.74,7714.19,7964.33,11277.69,14187.77,15692.73,16332.61,20757.09,21884.1,23166.8,18676.95,19273.84,20596.39,23020.1,21779.62,22252.36,21936.82,20051.24,20400.81,22196.51,27387.23,31174.56,31959.26,33410.75,37698.79,40640.18,36976.85,35851.51,38332.3,34814.12,35370.27,35365.1,29957.8
"JM",429.13,452.83,463.35,484.29,517.61,552.35,615.07,636.42,594.33,645.71,751.62,812.32,973.97,974.36,1196.01,1420.97,1455.56,1577.98,1271.18,1152.51,1256.17,1377.73,1496.99,1615.18,1041.08,908.75,1179.28,1398.36,1624.64,1854.8,1921.43,1692.08,1457.21,1990.87,1995.06,2330.36,2591.49,2940.06,3409.87,3416.77,3448.45,3487.9,3706.78,3581.16,3853.61,4238.32,4487.5,4816.6,5119.34,4489.84,4902.67,5348.64,5466.58,5259.04,5108.36,5232.02
"JO",,,,,,535.66,543.44,478.45,389.99,449.9,386.52,389.82,435.23,503.7,620.46,686.63,837.98,1002.32,1212.46,1481.38,1714.42,1853.47,1900.38,1915.61,1855.66,1794.48,2219.57,2265.19,2033.65,1315.15,1238.67,1227.65,1418.65,1416.61,1501.33,1557.22,1557.6,1593.84,1711.76,1736.69,1774.09,1850.06,1939.77,2021.46,2205.8,2360.53,2722.67,2970.89,3655.86,3800.68,4054.27,4266.08,4423.12,4656.22,4830.98,4940.05
"JP",479,563.59,633.64,717.87,835.66,919.78,1058.5,1228.91,1450.62,1669.1,2003.65,2234.26,2917.66,3931.3,4281.36,4581.57,5111.3,6230.34,8675.01,8953.59,9307.84,10212.38,9428.87,10213.96,10786.79,11465.73,16882.27,20355.61,24592.77,24505.77,25123.63,28540.77,31013.65,35451.3,38814.89,42522.07,37422.86,34304.15,30969.74,35004.06,37299.64,32716.42,31235.59,33690.94,36441.5,35781.17,34075.98,34033.7,37865.62,39322.6,42935.25,46229.97,46701.01,38549.68,36152.69,32477.22
"KE",97.62,94.84,100.6,104.01,108.56,104.99,118.56,121.38,128.86,134.19,142.5,152.55,174.4,199.7,228.76,241.68,248.25,309.38,351.67,398.07,446.6,405.56,366.27,327.78,326.85,312.05,354.97,377.04,381.54,365.41,365.62,336.36,327.97,222.72,268.65,330.48,428.43,454.74,476.72,425.59,408.98,407.55,402.17,444.23,467.38,530.08,711.72,857.93,938.57,942.74,991.85,1012.88,1184.92,1261.09,1368.49,1376.71
"KG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.95,575.96,513.04,449.07,372.31,364.23,394.86,376.43,345.14,258.05,279.62,308.41,321.73,380.51,433.24,476.55,543.11,721.77,966.39,871.22,880.04,1123.88,1177.97,1282.44,1279.77,1103.22
"KH",111.34,109.47,109.51,117.87,123.69,134.3,138.76,143.81,156.83,141.82,102.3,135.32,68.96,93.99,77.82,,,,,,,,,,,,,,,,,,,253.19,269.57,321.77,318.15,303.69,268.04,294.87,299.56,319.69,337.8,361.07,407.08,472.45,537.85,629.28,742.94,735.41,782.69,879.15,946.48,1024.61,1094.58,1158.69
"KI",,,,,,,,,,,279.31,293.71,358.49,591.56,1574.73,998.42,734.36,682,784.03,728.44,652.44,687.93,666.01,612.66,657.12,501.91,489.71,499.67,621.85,580.27,549.77,644.73,638.44,619.63,715.14,724.82,842.96,842.22,801.1,832.02,796.79,734.95,826.59,1015.07,1130.57,1214.5,1151.59,1357.65,1413.35,1297.31,1493.22,1692.52,1763.7,1724.22,1684.32,1424.28
"KM",,,,,,,,,,,,,,,,,,,,,400.32,358.6,326.14,330.08,309.28,320.05,441.01,517.49,530.45,493.13,602.27,577.29,604.63,581.59,398.37,483.55,467.56,418.73,414.08,416.89,372.19,391.96,428.79,538.7,609.64,614.86,640.74,712.12,786.18,768.73,759.26,818.86,778.11,823.02,841.21,717.45
"KN",241.55,243.84,246.08,253.96,268.69,276.24,299.23,353.34,314.66,348.09,363.17,441.1,517.62,546.01,710.96,753.51,681.79,1016.7,1123.36,1341.7,1567.31,1838.76,1973.33,2000.53,2267.42,2524.14,3004.35,3402.55,4038.15,4530.64,5112.05,5117.92,5547.26,5967.97,6552.12,6987.96,7345.83,8140.31,8221.83,8678.28,9223.76,9963.39,10244.5,9719.15,10349.23,11053.74,12767.9,13355.96,14462.7,13983.97,13466.83,14212.35,13689.89,14514.72,15429.86,15771.95
"KP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KR",155.6,91.48,103.57,141.73,120,105.13,129.3,156.08,193.11,236.99,291.86,316.83,339.28,426.3,588.79,646.17,874.64,1105.57,1468.08,1857.82,1778.48,1968.87,2075.94,2268.18,2474.47,2542.04,2906.17,3627.6,4813.28,5860.4,6642.45,7675.69,8140.22,8869.02,10275.28,12403.91,13254.64,12196.77,8133.73,10432.21,11947.58,11255.95,12788.58,14219.19,15921.94,18657.52,20917.03,23101.51,20474.89,18338.71,22151.21,24155.83,24453.97,25997.88,27989.35,27221.52
"KW",,,,,,4350,4482.46,4168.26,4166.53,3991.39,3831.04,4803.03,5135.53,5835.34,13159.17,11438.63,11772.39,11969.91,12424.61,18812.14,20687.48,17252.11,14206.74,13156.83,13087.06,12356.58,9819.92,11661.27,10332.57,11833.92,8950.6,5484.9,,,,16610.37,19228.2,18001.08,14687.6,16254.4,19545.19,17532.86,18674.6,22841.6,27437.98,35694.38,42498.74,45159.34,54484.3,36754.95,37725.14,47551.38,50903.9,48463.15,43332.41,29300.58
"KY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30190.67,,,,,,,,,,64104.75,,,,,,,,,
"KZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.46,1512.49,1515.1,1433.46,1320.32,1288.24,1350.33,1445.57,1468.7,1130.11,1229,1490.93,1658.03,2068.12,2874.29,3771.28,5291.58,6771.41,8513.56,7165.28,9070.65,11634.42,12387.19,13890.86,12806.57,10509.98
"LA",,,,,,,,,,,,,,,,,,,,,,,,,490.91,643.09,469.41,279.14,149.4,173.02,203.76,235.18,250.79,287.29,325.47,363.03,377.28,344.67,247.85,276.71,324.02,326.03,319.53,362.67,418.17,476.16,591.36,710.98,900.5,947.96,1138.53,1297.54,1445.42,1700.53,1754.9,1818.44
"LB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241.68,1015.46,1050.12,1617.27,1965.34,2597.59,3226.98,3863.25,4457.94,5093.27,5538.66,5509.32,5334.88,5253.1,5436.59,5425.67,5424.22,5339.42,5372.48,6015.8,7015.61,8403.11,8763.8,8728.57,8773.93,8388.97,8148.64,8047.65
"LC",,,,,,,,,,,,,,,,,,,,889.52,1130.79,1273.02,1185.22,1258.81,1583.45,1496.38,1755.39,1849.82,2051.78,2291.3,2874.46,3078.43,3367.74,3426.58,3562.99,3814,3802.11,4002.88,4295.73,4465.69,4975.47,4679.38,4656.46,5007.78,5449.33,5723.34,6410.2,6761.99,6872.48,6740.74,7000.64,7143.23,7180.14,7229.93,7548.2,7735.91
"LI",,,,,,,,,,,4236.73,4827.79,5639.96,7354.43,8439.95,10513.65,11389.03,12415.98,17502.63,19773.67,20669.6,19513.32,19691.12,19576.89,18609.25,19409.33,28316.87,37873.43,41356.94,39429.71,49450.9,50982.52,55289.22,55917.4,64156.7,78761.76,79932.11,72181.72,76636.32,81113.97,74633.53,74022.6,79089.01,89550.64,99926.6,104994.02,113833.96,129866.49,142253.38,125112.47,140102.73,157100.4,148297.39,172563.06,178713.23,
"LK",142.47,142.05,137.33,117.24,120.13,152.12,153.11,158.89,150.21,160.43,183.51,186.71,198.58,219.66,269.09,280.92,261.82,294.4,192.61,232.49,272.91,297.42,315.9,336.91,387.82,377.64,398.26,408.97,420.56,414.9,470.34,520.07,553.7,583.18,654.18,720.91,763.19,823.66,857.26,844.83,875.41,837.7,873.15,989.45,1074.66,1259.81,1448.76,1644.82,2054.49,2106.79,2819.65,3221.15,3350.69,3611.34,3852.74,3926.17
"LR",170.04,160.64,163.95,167.33,178.85,182.97,190.49,198.48,205.29,221.9,227.58,234.3,245.83,251.46,307.7,354.62,356.01,390.31,404.03,444.61,451.62,431.5,424.26,390.68,392.12,387.4,381.07,442.95,478.39,367.94,182.8,168.44,110.17,79.95,65.47,64.81,72.53,125.1,140.57,161.14,182.94,173.74,176.83,133.15,149.06,168.21,178.45,209.81,231.44,302.28,326.6,378.81,414.19,453.34,457.86,455.87
"LS",40.61,41.21,47.46,52.36,56.73,58.8,59.57,61.03,62.01,65.23,66.59,72.6,75.25,110.36,134.39,130.16,125.35,159.91,214.77,227.7,330.09,323.85,253.81,274.88,231.64,183.01,213.27,264.94,304.54,315.56,373.33,432.66,500.51,493.42,509.1,571.26,531.77,553.92,509.68,496.17,478.01,441.2,411.45,609.78,790.38,873.57,927.72,933.39,951.16,939.51,1189.78,1375.2,1295.96,1199.87,1203.7,1066.99
"LT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2168.8,2328.15,2830.74,3166.9,3113.55,3297.35,3530.15,4146.99,5505.54,6706.97,7863.16,9240.64,12297.92,14961.57,11837.39,11988.76,14367.21,14342.52,15692.01,16489.73,14147.05
"LU",2242.02,2222.37,2311.8,2441.04,2755.63,2780.09,2900.43,2909.66,3175.37,3658.9,4437.03,4578.83,5664.16,7688.05,9256.7,8982.7,9797.61,10825.45,13455.91,15696.02,17065.72,14284.61,12998.16,12774.19,12519.11,12885.62,18736.82,23169.23,26034.92,27478.87,34547.72,36903.37,40850.54,41362.44,45353.99,52682.68,52485.82,46953.34,47597.39,51574.32,48317.67,47680.38,52240.9,64669.94,74970.92,79494.21,88680.24,104841.44,112851.46,101221.81,103267.28,113239.56,105447.09,113726.64,116612.88,101449.97
"LV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2329.27,2429.59,2682.32,2977.15,3151.33,3352.73,3572.81,4132.35,5134.91,6351.08,7558.74,9667.98,14044.02,16348.53,12219.37,11329.9,13798.21,13799.24,15033.15,15710.17,13648.55
"LY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6570.96,7111.25,7370.63,6533.99,5978.06,5236.38,5610.15,6064.33,5287.36,6858.7,7170.38,6283.74,3711.6,4682.63,5807.65,8158.89,9304.31,11219.43,14231.6,10151.65,11933.78,5517.78,,,,
"MA",164.8,158.89,181.1,196.38,201.05,206.19,196.02,202.52,212.37,231.67,245.48,264.58,301.78,363.61,437.67,501.12,522.36,588.07,687.53,806.42,1074.47,858.28,833.02,746.96,665.63,658.13,836.24,916.19,1060.89,1065.39,1199.2,1259.48,1291.74,1192.18,1319,1423.67,1551.58,1388.1,1463.3,1439.53,1328.17,1334.12,1413.24,1724.53,1955.14,2023.25,2204.26,2510.98,2905.95,2883.85,2857.67,3066.5,2931.4,3141.73,3186.61,2878.2
"MC",,,,,,,,,,,12479.73,13812.14,16732.93,21421.96,22707.46,28249.79,28813.13,31432.87,38355.28,45845.11,51526.62,44364.66,41377.87,38883.61,36379.15,37552.06,52162.27,63049.66,68427.21,68574.25,84289.56,83727.05,91651.05,85421.73,89415.83,101963.22,101315.71,90909.1,93110.98,91398.31,82537.45,82542.36,89009.22,108889.22,123289.49,126599.4,135629.61,170472.28,193648.13,152877.37,145221.19,163351.65,,,,
"MD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.99,462.17,528.18,448.84,321.03,354,407.73,458.68,548.29,720.94,831.21,950.65,1230.43,1695.97,1525.53,1631.54,1970.57,2046.54,2243.98,2244.76,1848.06
"ME",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.04,1909.64,2106.34,2789.08,3380.2,3674.53,4383.6,5956.82,7326.03,6697.71,6681.93,7319.15,6586.8,7186.81,7378.04,6406.07
"MF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MG",131.99,133.85,138.12,138.4,142.65,144.48,152.12,157.51,165.53,165.05,169.07,177.43,192.97,231.12,260.52,301.36,279.74,293.71,322.87,407.1,462.14,400.16,382.42,371.11,302.59,286.33,317.44,242.88,224.54,222.93,266.89,222.99,246.61,266.6,228.3,234.89,287.77,247.45,252.78,243.57,246.28,278.99,262.74,317.42,245.67,275.52,292.99,379.07,472.38,417.18,414.14,456.33,444.96,462.46,452.81,401.84
"MH",,,,,,,,,,,,,,,,,,,,,,972.57,1047.52,1196.42,1234.56,1144.65,1392.66,1494.33,1604.25,1589.02,1659.11,1701.84,1844.05,1987.15,2136.76,2356.53,2156.9,2056,2093.57,2073.49,2126.83,2206.66,2391.35,2434.76,2517.69,2645.98,2758.38,2893.42,2927.96,2917.21,3142.43,3286.48,3513.96,3618.23,3461.65,3385.97
"MK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2240.14,2361,1171.77,1297.86,1728.52,2277.59,2258.16,1896.73,1799.7,1837.23,1875.13,1835.01,1980.75,2431.84,2787.77,3063.6,3351.3,4063.75,4821.54,4566.34,4561.18,5079.96,4709.51,5219.54,5453.28,4852.66
"ML",,,,,,,,48.28,59.47,57.99,60.48,71.15,79.16,90.1,84.6,128.15,142.38,156.4,178.98,229.33,248.19,212.75,180.56,172.06,160.28,177.76,232.76,258.96,264.84,262.15,316.19,314.11,318.37,308.63,221.86,280.73,280.82,265.25,279.6,320.35,267.42,304.61,331.81,389.08,436.44,484.81,518.39,592.02,685.55,692.84,704.06,829.85,772.25,772.25,819.62,724.26
"MM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.81,134.41,139.2,212.95,213.13,239.81,288,398.09,624.39,718.44,957.62,1150.64,1136.79,1134.93,1227.14,1161.49
"MN",,,,,,,,,,,,,,,,,,,,,,1332.64,1435.77,1495.02,1121.67,1137.69,1465.45,1485.54,1533.44,1670.69,1172.44,1072.63,587.3,339.52,405.97,631.92,580.91,505.6,477.35,445.01,474.21,524.02,571.54,646.12,797.91,998.82,1334.41,1633.38,2138.38,1717.07,2650.35,3772.93,4377.24,4400.61,4201.74,3967.83
