id-from,id-to,year,rank,total-oda,bundle,bundle-value
ES,PE,2015,4,18209578.40,cash-grant,2431375.85
ES,PE,2015,4,18209578.40,cash-loan-equity,0.00
ES,PE,2015,4,18209578.40,commodities-food,2049.92
ES,PE,2015,4,18209578.40,gpgs-nngos,94420.68
ES,PE,2015,4,18209578.40,mixed-project-aid,9357638.98
ES,PE,2015,4,18209578.40,non-transfer,134822.68
ES,PE,2015,4,18209578.40,technical-ooperation,6189270.29
ES,PS,2015,3,18687962.58,cash-grant,3489566.31
ES,PS,2015,3,18687962.58,cash-loan-equity,0.00
ES,PS,2015,3,18687962.58,commodities-food,715325.80
ES,PS,2015,3,18687962.58,mixed-project-aid,11550928.78
ES,PS,2015,3,18687962.58,non-transfer,2120967.88
ES,PS,2015,3,18687962.58,technical-ooperation,811173.81
ES,SN,2015,10,13002968.38,cash-grant,1760572.80
ES,SN,2015,10,13002968.38,cash-loan-equity,952112.58
ES,SN,2015,10,13002968.38,gpgs-nngos,41247.70
ES,SN,2015,10,13002968.38,mixed-project-aid,8857685.73
ES,SN,2015,10,13002968.38,non-transfer,106762.26
ES,SN,2015,10,13002968.38,technical-ooperation,1284587.31
ES,SV,2015,7,13999155.77,cash-grant,856270.96
ES,SV,2015,7,13999155.77,cash-loan-equity,0.00
ES,SV,2015,7,13999155.77,gpgs-nngos,4071.28
ES,SV,2015,7,13999155.77,mixed-project-aid,10410800.17
ES,SV,2015,7,13999155.77,non-transfer,468541.99
ES,SV,2015,7,13999155.77,technical-ooperation,2259471.37
ES,SY,2015,8,13724871.07,cash-grant,586577.67
ES,SY,2015,8,13724871.07,commodities-food,3660564.10
ES,SY,2015,8,13724871.07,mixed-project-aid,2147234.10
ES,SY,2015,8,13724871.07,non-transfer,7308310.00
ES,SY,2015,8,13724871.07,technical-ooperation,22185.20
EU,BR,2015,6,316314198.65,cash-grant,1501608.80
EU,BR,2015,6,316314198.65,cash-loan-equity,296562620.00
EU,BR,2015,6,316314198.65,mixed-project-aid,12167387.20
EU,BR,2015,6,316314198.65,non-transfer,2226820.30
EU,BR,2015,6,316314198.65,technical-ooperation,3855762.35
EU,IN,2015,7,304870031.37,cash-grant,64792590.69
EU,IN,2015,7,304870031.37,cash-loan-equity,225391000.00
EU,IN,2015,7,304870031.37,commodities-food,196261.30
EU,IN,2015,7,304870031.37,gpgs-nngos,887410.00
EU,IN,2015,7,304870031.37,mixed-project-aid,10006197.31
EU,IN,2015,7,304870031.37,non-transfer,1995674.00
EU,IN,2015,7,304870031.37,technical-ooperation,1600898.07
EU,MA,2015,5,382322638.34,cash-grant,138200003.53
EU,MA,2015,5,382322638.34,cash-loan-equity,211092900.00
EU,MA,2015,5,382322638.34,gpgs-nngos,1251870.00
EU,MA,2015,5,382322638.34,mixed-project-aid,29963332.10
EU,MA,2015,5,382322638.34,non-transfer,15795.90
EU,MA,2015,5,382322638.34,technical-ooperation,1798736.81
EU,NE,2015,10,227195355.21,cash-grant,133294905.92
EU,NE,2015,10,227195355.21,commodities-food,28733717.60
EU,NE,2015,10,227195355.21,mixed-project-aid,45562126.64
EU,NE,2015,10,227195355.21,non-transfer,0.00
EU,NE,2015,10,227195355.21,technical-ooperation,19604605.05
EU,other,2015,11,10084556713.73,cash-grant,3396053894.44
EU,other,2015,11,10084556713.73,cash-loan-equity,1220034942.90
EU,other,2015,11,10084556713.73,commodities-food,438897906.99
EU,other,2015,11,10084556713.73,gpgs-nngos,63839166.11
EU,other,2015,11,10084556713.73,mixed-project-aid,2759610487.43
EU,other,2015,11,10084556713.73,non-transfer,872084980.47
EU,other,2015,11,10084556713.73,technical-ooperation,1334035335.40
EU,PS,2015,3,408419337.24,cash-grant,145485541.31
EU,PS,2015,3,408419337.24,cash-loan-equity,0.00
EU,PS,2015,3,408419337.24,commodities-food,7743186.09
EU,PS,2015,3,408419337.24,gpgs-nngos,2131103.89
EU,PS,2015,3,408419337.24,mixed-project-aid,240706883.68
EU,PS,2015,3,408419337.24,technical-ooperation,12352622.27
EU,RS,2015,2,474847372.39,cash-grant,38386546.80
EU,RS,2015,2,474847372.39,cash-loan-equity,332069780.00
EU,RS,2015,2,474847372.39,commodities-food,336040.23
EU,RS,2015,2,474847372.39,gpgs-nngos,5782938.25
EU,RS,2015,2,474847372.39,mixed-project-aid,70690704.30
EU,RS,2015,2,474847372.39,non-transfer,88352.70
EU,RS,2015,2,474847372.39,technical-ooperation,27493010.11
EU,TN,2015,4,406011427.77,cash-grant,149896748.88
EU,TN,2015,4,406011427.77,cash-loan-equity,232186000.00
EU,TN,2015,4,406011427.77,gpgs-nngos,291592.00
EU,TN,2015,4,406011427.77,mixed-project-aid,11101826.20
EU,TN,2015,4,406011427.77,non-transfer,1354942.02
EU,TN,2015,4,406011427.77,technical-ooperation,11180318.67
EU,TR,2015,1,2444276057.54,cash-grant,499385361.54
EU,TR,2015,1,2444276057.54,cash-loan-equity,1591567817.00
EU,TR,2015,1,2444276057.54,commodities-food,5768160.00
EU,TR,2015,1,2444276057.54,mixed-project-aid,272588232.51
EU,TR,2015,1,2444276057.54,non-transfer,537748.39
EU,TR,2015,1,2444276057.54,technical-ooperation,74428738.10
EU,UA,2015,9,239927785.85,cash-grant,51507513.38
EU,UA,2015,9,239927785.85,cash-loan-equity,94805610.00
EU,UA,2015,9,239927785.85,commodities-food,443705.00
EU,UA,2015,9,239927785.85,gpgs-nngos,513466.18
EU,UA,2015,9,239927785.85,mixed-project-aid,51197116.89
EU,UA,2015,9,239927785.85,non-transfer,52379.40
EU,UA,2015,9,239927785.85,technical-ooperation,41407994.99
EU,ZA,2015,8,266386508.91,cash-grant,142266301.70
EU,ZA,2015,8,266386508.91,cash-loan-equity,110530400.00
EU,ZA,2015,8,266386508.91,commodities-food,421730.00
EU,ZA,2015,8,266386508.91,mixed-project-aid,2341375.53
EU,ZA,2015,8,266386508.91,non-transfer,2600566.30
EU,ZA,2015,8,266386508.91,technical-ooperation,8226135.38
FI,AF,2015,2,29249002.68,cash-grant,19118134.20
FI,AF,2015,2,29249002.68,mixed-project-aid,3636355.20
FI,AF,2015,2,29249002.68,non-transfer,2322967.80
FI,AF,2015,2,29249002.68,technical-ooperation,4171545.48
FI,ET,2015,6,24748298.10,cash-grant,10841722.68
FI,ET,2015,6,24748298.10,cash-loan-equity,781021.00
FI,ET,2015,6,24748298.10,commodities-food,27941.20
FI,ET,2015,6,24748298.10,gpgs-nngos,0.00
FI,ET,2015,6,24748298.10,mixed-project-aid,1985136.45
FI,ET,2015,6,24748298.10,non-transfer,1865521.90
FI,ET,2015,6,24748298.10,technical-ooperation,9246954.88
FI,KE,2015,1,31082785.52,cash-grant,6030816.30
FI,KE,2015,1,31082785.52,cash-loan-equity,9879090.00
FI,KE,2015,1,31082785.52,mixed-project-aid,4462405.92
FI,KE,2015,1,31082785.52,non-transfer,1361356.20
FI,KE,2015,1,31082785.52,technical-ooperation,9349117.10
FI,MZ,2015,5,26332625.30,cash-grant,17774840.40
FI,MZ,2015,5,26332625.30,mixed-project-aid,2848803.72
FI,MZ,2015,5,26332625.30,non-transfer,2142790.00
FI,MZ,2015,5,26332625.30,technical-ooperation,3566191.18
FI,NP,2015,4,26820750.56,cash-grant,10305739.20
FI,NP,2015,4,26820750.56,cash-loan-equity,271000.00
FI,NP,2015,4,26820750.56,mixed-project-aid,7087322.83
FI,NP,2015,4,26820750.56,non-transfer,1026143.50
FI,NP,2015,4,26820750.56,technical-ooperation,8130545.04
FI,other,2015,11,490926814.14,cash-grant,142802445.94
FI,other,2015,11,490926814.14,cash-loan-equity,32874719.80
FI,other,2015,11,490926814.14,commodities-food,17759287.00
FI,other,2015,11,490926814.14,gpgs-nngos,709218.90
FI,other,2015,11,490926814.14,mixed-project-aid,87135854.34
FI,other,2015,11,490926814.14,non-transfer,97537633.02
FI,other,2015,11,490926814.14,technical-ooperation,112107655.15
FI,PS,2015,9,13413576.51,cash-grant,10737667.90
FI,PS,2015,9,13413576.51,mixed-project-aid,1091370.69
FI,PS,2015,9,13413576.51,non-transfer,524803.60
FI,PS,2015,9,13413576.51,technical-ooperation,1059734.32
FI,SO,2015,7,17751605.70,cash-grant,6203637.84
FI,SO,2015,7,17751605.70,commodities-food,4991680.00
FI,SO,2015,7,17751605.70,mixed-project-aid,4605363.83
FI,SO,2015,7,17751605.70,non-transfer,60483.10
FI,SO,2015,7,17751605.70,technical-ooperation,1890440.94
FI,SY,2015,10,12968068.50,cash-grant,1386580.00
FI,SY,2015,10,12968068.50,commodities-food,6655580.00
FI,SY,2015,10,12968068.50,gpgs-nngos,443705.00
FI,SY,2015,10,12968068.50,mixed-project-aid,4459225.20
FI,SY,2015,10,12968068.50,non-transfer,22978.30
FI,SY,2015,10,12968068.50,technical-ooperation,0.00
FI,TZ,2015,3,29039425.08,cash-grant,3464372.10
FI,TZ,2015,3,29039425.08,cash-loan-equity,0.00
FI,TZ,2015,3,29039425.08,mixed-project-aid,1436142.30
FI,TZ,2015,3,29039425.08,non-transfer,2320657.96
FI,TZ,2015,3,29039425.08,technical-ooperation,21818252.71
FI,ZM,2015,8,15891892.76,cash-grant,4212891.16
FI,ZM,2015,8,15891892.76,gpgs-nngos,277155.00
FI,ZM,2015,8,15891892.76,mixed-project-aid,4877832.79
FI,ZM,2015,8,15891892.76,non-transfer,1465364.30
FI,ZM,2015,8,15891892.76,technical-ooperation,5058649.51
FR,BR,2015,7,182161057.58,cash-grant,90959.50
FR,BR,2015,7,182161057.58,cash-loan-equity,139302020.00
FR,BR,2015,7,182161057.58,mixed-project-aid,1114431.06
FR,BR,2015,7,182161057.58,non-transfer,24727402.77
FR,BR,2015,7,182161057.58,technical-ooperation,16926244.26
FR,CI,2015,3,278759762.08,cash-grant,250017522.00
FR,CI,2015,3,278759762.08,cash-loan-equity,0.00
FR,CI,2015,3,278759762.08,commodities-food,137549.00
FR,CI,2015,3,278759762.08,mixed-project-aid,1349608.52
FR,CI,2015,3,278759762.08,non-transfer,19523507.48
FR,CI,2015,3,278759762.08,technical-ooperation,7731575.09
FR,CM,2015,8,164203917.73,cash-grant,987243.00
FR,CM,2015,8,164203917.73,cash-loan-equity,121941180.00
FR,CM,2015,8,164203917.73,commodities-food,1164726.00
FR,CM,2015,8,164203917.73,mixed-project-aid,3770189.69
FR,CM,2015,8,164203917.73,non-transfer,23862496.77
FR,CM,2015,8,164203917.73,technical-ooperation,12478082.27
FR,CN,2015,10,161511170.84,cash-loan-equity,44295060.00
FR,CN,2015,10,161511170.84,mixed-project-aid,695630.80
FR,CN,2015,10,161511170.84,non-transfer,108194965.38
FR,CN,2015,10,161511170.84,technical-ooperation,8325514.66
FR,CO,2015,1,465150194.18,cash-loan-equity,443073500.00
FR,CO,2015,1,465150194.18,mixed-project-aid,411610.93
FR,CO,2015,1,465150194.18,non-transfer,14069837.79
FR,CO,2015,1,465150194.18,technical-ooperation,7595245.46
FR,DO,2015,5,205266920.09,cash-grant,48807.50
FR,DO,2015,5,205266920.09,cash-loan-equity,202477400.00
FR,DO,2015,5,205266920.09,mixed-project-aid,358291.70
FR,DO,2015,5,205266920.09,non-transfer,930396.40
FR,DO,2015,5,205266920.09,technical-ooperation,1452024.49
FR,ID,2015,4,214430137.82,cash-loan-equity,203096210.00
FR,ID,2015,4,214430137.82,mixed-project-aid,1082772.20
FR,ID,2015,4,214430137.82,non-transfer,5752823.95
FR,ID,2015,4,214430137.82,technical-ooperation,4498331.67
FR,MA,2015,2,373057396.41,cash-grant,1066001.00
FR,MA,2015,2,373057396.41,cash-loan-equity,206992803.00
FR,MA,2015,2,373057396.41,mixed-project-aid,14205838.29
FR,MA,2015,2,373057396.41,non-transfer,114996051.71
FR,MA,2015,2,373057396.41,technical-ooperation,35796702.42
FR,ML,2015,9,163827737.18,cash-grant,1825845.35
FR,ML,2015,9,163827737.18,cash-loan-equity,24194083.50
FR,ML,2015,9,163827737.18,commodities-food,1998335.89
FR,ML,2015,9,163827737.18,mixed-project-aid,25590577.38
FR,ML,2015,9,163827737.18,non-transfer,97410349.62
FR,ML,2015,9,163827737.18,technical-ooperation,12808545.44
FR,other,2015,11,4388011706.23,cash-grant,401687544.89
FR,other,2015,11,4388011706.23,cash-loan-equity,1403297424.67
FR,other,2015,11,4388011706.23,commodities-food,40663895.74
FR,other,2015,11,4388011706.23,gpgs-nngos,552413.00
FR,other,2015,11,4388011706.23,mixed-project-aid,421756260.77
FR,other,2015,11,4388011706.23,non-transfer,1444939466.41
FR,other,2015,11,4388011706.23,technical-ooperation,675114700.76
FR,ZA,2015,6,202254107.26,cash-loan-equity,192865150.00
FR,ZA,2015,6,202254107.26,mixed-project-aid,1042213.92
FR,ZA,2015,6,202254107.26,non-transfer,2603779.68
FR,ZA,2015,6,202254107.26,technical-ooperation,5742963.66
GB,AF,2015,3,458293357.41,cash-grant,354393665.20
GB,AF,2015,3,458293357.41,commodities-food,988676.94
GB,AF,2015,3,458293357.41,gpgs-nngos,949690.00
GB,AF,2015,3,458293357.41,mixed-project-aid,39460537.81
GB,AF,2015,3,458293357.41,non-transfer,16095632.64
GB,AF,2015,3,458293357.41,technical-ooperation,46405154.83
GB,BD,2015,10,254745686.32,cash-grant,95555587.10
GB,BD,2015,10,254745686.32,commodities-food,0.00
GB,BD,2015,10,254745686.32,gpgs-nngos,3324305.30
GB,BD,2015,10,254745686.32,mixed-project-aid,109885716.39
GB,BD,2015,10,254745686.32,non-transfer,4120018.00
GB,BD,2015,10,254745686.32,technical-ooperation,41860059.53
GB,ET,2015,2,518167348.00,cash-grant,189247210.80
GB,ET,2015,2,518167348.00,commodities-food,105451409.76
GB,ET,2015,2,518167348.00,gpgs-nngos,1372309.13
GB,ET,2015,2,518167348.00,mixed-project-aid,110780951.96
GB,ET,2015,2,518167348.00,non-transfer,5564126.18
GB,ET,2015,2,518167348.00,technical-ooperation,105751340.18
GB,IN,2015,9,283572358.01,cash-grant,11665737.32
GB,IN,2015,9,283572358.01,cash-loan-equity,33024200.00
GB,IN,2015,9,283572358.01,gpgs-nngos,15410919.53
GB,IN,2015,9,283572358.01,mixed-project-aid,82444090.98
GB,IN,2015,9,283572358.01,non-transfer,9883851.56
GB,IN,2015,9,283572358.01,technical-ooperation,131143558.62
GB,NG,2015,4,401835206.25,cash-grant,43184958.50
GB,NG,2015,4,401835206.25,commodities-food,8341074.00
GB,NG,2015,4,401835206.25,gpgs-nngos,1470307.10
GB,NG,2015,4,401835206.25,mixed-project-aid,40214378.56
GB,NG,2015,4,401835206.25,non-transfer,7173671.41
GB,NG,2015,4,401835206.25,technical-ooperation,301450816.68
GB,other,2015,11,7983889619.44,cash-grant,3093815732.94
GB,other,2015,11,7983889619.44,cash-loan-equity,3882230.00
GB,other,2015,11,7983889619.44,commodities-food,157068687.19
GB,other,2015,11,7983889619.44,gpgs-nngos,144586443.43
GB,other,2015,11,7983889619.44,mixed-project-aid,2167916024.08
GB,other,2015,11,7983889619.44,non-transfer,1075754446.77
GB,other,2015,11,7983889619.44,technical-ooperation,1340866055.02
GB,PK,2015,1,572009902.19,cash-grant,225908605.60
GB,PK,2015,1,572009902.19,commodities-food,19796450.60
GB,PK,2015,1,572009902.19,gpgs-nngos,1885603.80
GB,PK,2015,1,572009902.19,mixed-project-aid,209732123.51
GB,PK,2015,1,572009902.19,non-transfer,11137852.21
GB,PK,2015,1,572009902.19,technical-ooperation,103549266.47
GB,SL,2015,6,340029636.21,cash-grant,134368464.50
GB,SL,2015,6,340029636.21,gpgs-nngos,3389449.60
GB,SL,2015,6,340029636.21,mixed-project-aid,181365138.67
GB,SL,2015,6,340029636.21,non-transfer,3397641.54
GB,SL,2015,6,340029636.21,technical-ooperation,17508941.90
GB,SS,2015,7,318130310.19,cash-grant,151643133.00
GB,SS,2015,7,318130310.19,commodities-food,64708240.00
GB,SS,2015,7,318130310.19,gpgs-nngos,2089566.00
GB,SS,2015,7,318130310.19,mixed-project-aid,31448468.53
GB,SS,2015,7,318130310.19,non-transfer,3698882.00
GB,SS,2015,7,318130310.19,technical-ooperation,64542020.66
GB,SY,2015,5,397576590.94,cash-grant,89903550.00
GB,SY,2015,5,397576590.94,commodities-food,133383299.50
GB,SY,2015,5,397576590.94,mixed-project-aid,164414121.21
GB,SY,2015,5,397576590.94,non-transfer,7299539.83
GB,SY,2015,5,397576590.94,technical-ooperation,2576080.40
GB,TZ,2015,8,313027573.77,cash-grant,85278020.80
GB,TZ,2015,8,313027573.77,commodities-food,2291830.00
GB,TZ,2015,8,313027573.77,gpgs-nngos,3422110.00
GB,TZ,2015,8,313027573.77,mixed-project-aid,156144037.05
GB,TZ,2015,8,313027573.77,non-transfer,2265382.00
GB,TZ,2015,8,313027573.77,technical-ooperation,63626193.92
GR,AL,2015,2,1589949.46,non-transfer,1247416.62
GR,AL,2015,2,1589949.46,technical-ooperation,342532.84
GR,BY,2015,10,360855.51,non-transfer,360143.37
GR,BY,2015,10,360855.51,technical-ooperation,712.15
GR,CD,2015,4,596250.10,non-transfer,596250.10
GR,EG,2015,7,486642.11,non-transfer,305612.21
GR,EG,2015,7,486642.11,technical-ooperation,181029.90
GR,IR,2015,6,492339.50,non-transfer,492339.50
GR,MD,2015,9,437992.10,non-transfer,419023.70
GR,MD,2015,9,437992.10,technical-ooperation,18968.40
GR,other,2015,11,64235625.73,cash-grant,305251.20
GR,other,2015,11,64235625.73,mixed-project-aid,738016.20
GR,other,2015,11,64235625.73,non-transfer,62697056.75
GR,other,2015,11,64235625.73,technical-ooperation,495301.58
GR,PS,2015,3,711765.00,non-transfer,711765.00
GR,SY,2015,5,587387.47,non-transfer,587387.47
GR,TR,2015,8,463454.59,non-transfer,237753.49
GR,TR,2015,8,463454.59,technical-ooperation,225701.10
GR,UA,2015,1,1918656.87,cash-grant,44370.40
GR,UA,2015,1,1918656.87,non-transfer,1711999.67
GR,UA,2015,1,1918656.87,technical-ooperation,162286.80
IE,ET,2015,2,38775789.94,cash-grant,19891751.73
IE,ET,2015,2,38775789.94,commodities-food,16527979.00
IE,ET,2015,2,38775789.94,non-transfer,1416310.00
IE,ET,2015,2,38775789.94,technical-ooperation,939749.21
IE,MW,2015,5,21941362.97,cash-grant,19186684.24
IE,MW,2015,5,21941362.97,mixed-project-aid,915141.80
IE,MW,2015,5,21941362.97,non-transfer,1016986.60
IE,MW,2015,5,21941362.97,technical-ooperation,822550.33
IE,MZ,2015,1,40921147.26,cash-grant,37055993.16
IE,MZ,2015,1,40921147.26,non-transfer,2125110.00
IE,MZ,2015,1,40921147.26,technical-ooperation,1740044.10
IE,other,2015,11,203309206.47,cash-grant,152458006.92
IE,other,2015,11,203309206.47,commodities-food,2066410.55
IE,other,2015,11,203309206.47,gpgs-nngos,2782320.50
IE,other,2015,11,203309206.47,mixed-project-aid,10911034.17
IE,other,2015,11,203309206.47,non-transfer,28946362.80
IE,other,2015,11,203309206.47,technical-ooperation,6145071.53
IE,SL,2015,9,11450625.70,cash-grant,9391697.30
IE,SL,2015,9,11450625.70,commodities-food,891847.00
IE,SL,2015,9,11450625.70,non-transfer,787944.00
IE,SL,2015,9,11450625.70,technical-ooperation,379137.40
IE,SS,2015,8,12212434.00,cash-grant,11092359.90
IE,SS,2015,8,12212434.00,commodities-food,239832.10
IE,SS,2015,8,12212434.00,mixed-project-aid,730223.00
IE,SS,2015,8,12212434.00,technical-ooperation,150019.00
IE,SY,2015,10,9962012.96,cash-grant,7722091.90
IE,SY,2015,10,9962012.96,commodities-food,2163058.00
IE,SY,2015,10,9962012.96,non-transfer,76863.06
IE,TZ,2015,3,31592259.62,cash-grant,29272077.63
IE,TZ,2015,3,31592259.62,commodities-food,16638.90
IE,TZ,2015,3,31592259.62,non-transfer,1282910.00
IE,TZ,2015,3,31592259.62,technical-ooperation,1020633.09
IE,UG,2015,4,25445802.15,cash-grant,20999319.45
IE,UG,2015,4,25445802.15,commodities-food,998336.00
IE,UG,2015,4,25445802.15,mixed-project-aid,706244.00
IE,UG,2015,4,25445802.15,non-transfer,1504308.52
IE,UG,2015,4,25445802.15,technical-ooperation,1237594.18
IE,VN,2015,7,12565020.72,cash-grant,10639053.12
IE,VN,2015,7,12565020.72,non-transfer,926411.00
IE,VN,2015,7,12565020.72,technical-ooperation,999556.60
IE,ZM,2015,6,19290618.37,cash-grant,17051821.17
IE,ZM,2015,6,19290618.37,commodities-food,377149.00
IE,ZM,2015,6,19290618.37,non-transfer,818403.00
IE,ZM,2015,6,19290618.37,technical-ooperation,1043245.20
IS,AF,2015,7,626385.00,cash-grant,90992.00
IS,AF,2015,7,626385.00,mixed-project-aid,70464.00
IS,AF,2015,7,626385.00,technical-ooperation,464929.00
IS,ET,2015,8,423222.00,mixed-project-aid,423222.00
IS,LB,2015,4,1136061.00,cash-grant,742869.00
IS,LB,2015,4,1136061.00,technical-ooperation,393192.00
IS,MW,2015,1,4589126.00,cash-grant,3805422.00
IS,MW,2015,1,4589126.00,commodities-food,419220.00
IS,MW,2015,1,4589126.00,mixed-project-aid,290272.00
IS,MW,2015,1,4589126.00,technical-ooperation,74212.00
IS,MZ,2015,3,3219560.00,cash-grant,3203620.00
IS,MZ,2015,3,3219560.00,non-transfer,15940.00
IS,NP,2015,10,303080.00,cash-grant,75817.00
IS,NP,2015,10,303080.00,mixed-project-aid,227263.00
IS,other,2015,11,15331921.00,cash-grant,5466997.00
IS,other,2015,11,15331921.00,commodities-food,76923.00
IS,other,2015,11,15331921.00,mixed-project-aid,1759865.00
IS,other,2015,11,15331921.00,non-transfer,7350047.00
IS,other,2015,11,15331921.00,technical-ooperation,678089.00
IS,PS,2015,6,728633.00,cash-grant,189723.00
IS,PS,2015,6,728633.00,mixed-project-aid,243748.00
IS,PS,2015,6,728633.00,technical-ooperation,295162.00
IS,SY,2015,5,997049.00,cash-grant,822669.00
IS,SY,2015,5,997049.00,mixed-project-aid,151635.00
IS,SY,2015,5,997049.00,non-transfer,22745.00
IS,UA,2015,9,304799.00,cash-grant,98456.00
IS,UA,2015,9,304799.00,mixed-project-aid,95219.00
IS,UA,2015,9,304799.00,technical-ooperation,111124.00
IS,UG,2015,2,3382806.00,cash-grant,947044.00
IS,UG,2015,2,3382806.00,mixed-project-aid,2435762.00
IT,AF,2015,1,103573031.32,cash-grant,97340086.43
IT,AF,2015,1,103573031.32,commodities-food,1104.83
IT,AF,2015,1,103573031.32,mixed-project-aid,2195042.10
IT,AF,2015,1,103573031.32,non-transfer,602959.50
IT,AF,2015,1,103573031.32,technical-ooperation,3433838.46
IT,AL,2015,8,25680770.56,cash-grant,690244.66
IT,AL,2015,8,25680770.56,cash-loan-equity,19202544.30
IT,AL,2015,8,25680770.56,mixed-project-aid,1744731.60
IT,AL,2015,8,25680770.56,non-transfer,563427.72
IT,AL,2015,8,25680770.56,technical-ooperation,3479822.28
IT,EG,2015,6,30930804.01,cash-grant,5613643.65
IT,EG,2015,6,30930804.01,cash-loan-equity,4437050.00
IT,EG,2015,6,30930804.01,mixed-project-aid,33141.40
IT,EG,2015,6,30930804.01,non-transfer,19852064.99
IT,EG,2015,6,30930804.01,technical-ooperation,994903.97
IT,ET,2015,4,34930533.22,cash-grant,16042236.80
IT,ET,2015,4,34930533.22,cash-loan-equity,4437050.00
IT,ET,2015,4,34930533.22,mixed-project-aid,3834753.64
IT,ET,2015,4,34930533.22,non-transfer,782115.81
IT,ET,2015,4,34930533.22,technical-ooperation,9834376.98
IT,IQ,2015,2,51050575.71,cash-grant,10677937.08
IT,IQ,2015,2,51050575.71,cash-loan-equity,34121300.00
IT,IQ,2015,2,51050575.71,commodities-food,1109260.00
IT,IQ,2015,2,51050575.71,mixed-project-aid,97979.80
IT,IQ,2015,2,51050575.71,non-transfer,45036.10
IT,IQ,2015,2,51050575.71,technical-ooperation,4999062.73
IT,KE,2015,10,20912926.30,cash-grant,5284068.58
IT,KE,2015,10,20912926.30,cash-loan-equity,53178.00
IT,KE,2015,10,20912926.30,commodities-food,46840.80
IT,KE,2015,10,20912926.30,mixed-project-aid,3502187.15
IT,KE,2015,10,20912926.30,non-transfer,9860064.30
IT,KE,2015,10,20912926.30,technical-ooperation,2166587.47
IT,LB,2015,9,23575579.29,cash-grant,8163486.29
IT,LB,2015,9,23575579.29,cash-loan-equity,2835100.00
IT,LB,2015,9,23575579.29,commodities-food,1109260.00
IT,LB,2015,9,23575579.29,mixed-project-aid,3475055.48
IT,LB,2015,9,23575579.29,non-transfer,683653.18
IT,LB,2015,9,23575579.29,technical-ooperation,7309024.34
IT,other,2015,11,1486360497.60,cash-grant,325052498.61
IT,other,2015,11,1486360497.60,cash-loan-equity,3641985.00
IT,other,2015,11,1486360497.60,commodities-food,9615237.35
IT,other,2015,11,1486360497.60,gpgs-nngos,52382.85
IT,other,2015,11,1486360497.60,mixed-project-aid,40984568.85
IT,other,2015,11,1486360497.60,non-transfer,1033598039.86
IT,other,2015,11,1486360497.60,technical-ooperation,73415785.09
IT,PK,2015,3,44116082.87,cash-grant,504545.52
IT,PK,2015,3,44116082.87,cash-loan-equity,0.00
IT,PK,2015,3,44116082.87,mixed-project-aid,389942.00
IT,PK,2015,3,44116082.87,non-transfer,42964043.49
IT,PK,2015,3,44116082.87,technical-ooperation,257551.86
IT,PS,2015,5,32120789.55,cash-grant,9441425.39
IT,PS,2015,5,32120789.55,cash-loan-equity,7764840.00
IT,PS,2015,5,32120789.55,mixed-project-aid,7267305.30
IT,PS,2015,5,32120789.55,non-transfer,534161.80
IT,PS,2015,5,32120789.55,technical-ooperation,7113057.06
IT,TN,2015,7,29468207.18,cash-grant,1803056.50
IT,TN,2015,7,29468207.18,cash-loan-equity,22014822.50
IT,TN,2015,7,29468207.18,mixed-project-aid,4394014.90
IT,TN,2015,7,29468207.18,non-transfer,736088.03
IT,TN,2015,7,29468207.18,technical-ooperation,520225.25
JP,AF,2015,8,317202604.67,cash-grant,211897699.40
JP,AF,2015,8,317202604.67,commodities-food,24034300.00
JP,AF,2015,8,317202604.67,mixed-project-aid,47528020.00
JP,AF,2015,8,317202604.67,non-transfer,3453261.46
JP,AF,2015,8,317202604.67,technical-ooperation,30289323.81
JP,BD,2015,5,465364500.06,cash-grant,4492359.30
JP,BD,2015,5,465364500.06,cash-loan-equity,422069413.00
JP,BD,2015,5,465364500.06,mixed-project-aid,2995464.00
JP,BD,2015,5,465364500.06,non-transfer,1661129.35
JP,BD,2015,5,465364500.06,technical-ooperation,34146134.41
JP,ID,2015,4,478602939.46,cash-grant,2803521.55
JP,ID,2015,4,478602939.46,cash-loan-equity,400306444.40
JP,ID,2015,4,478602939.46,mixed-project-aid,22434850.00
JP,ID,2015,4,478602939.46,non-transfer,672689.92
JP,ID,2015,4,478602939.46,technical-ooperation,52385433.59
JP,IN,2015,1,1538259719.53,cash-grant,1959504.89
JP,IN,2015,1,1538259719.53,cash-loan-equity,1497561513.90
JP,IN,2015,1,1538259719.53,mixed-project-aid,2876720.00
JP,IN,2015,1,1538259719.53,non-transfer,519056.60
JP,IN,2015,1,1538259719.53,technical-ooperation,35342924.14
JP,IQ,2015,7,334773055.10,cash-grant,47560284.00
JP,IQ,2015,7,334773055.10,cash-loan-equity,256447701.40
JP,IQ,2015,7,334773055.10,commodities-food,16000000.00
JP,IQ,2015,7,334773055.10,non-transfer,145964.10
JP,IQ,2015,7,334773055.10,technical-ooperation,14619105.60
JP,JO,2015,9,254152979.85,cash-grant,11247391.50
JP,JO,2015,9,254152979.85,cash-loan-equity,202818880.00
JP,JO,2015,9,254152979.85,commodities-food,22621480.00
JP,JO,2015,9,254152979.85,mixed-project-aid,9826256.70
JP,JO,2015,9,254152979.85,non-transfer,43040.52
JP,JO,2015,9,254152979.85,technical-ooperation,7595931.13
JP,KE,2015,10,223549218.06,cash-grant,36314704.00
