id-from,id-to,region,year,value-1,value-2,value-3
ida,GN,south-of-sahara,2014,102500000,295.6081452,10.45
ida,GW,south-of-sahara,2014,19190000,278.3856502,30.73
ida,GY,south-america,2014,2450000,1919.193304,2.3
ida,HN,north-central-america,2014,97350000,833.0776843,6.01
ida,HT,north-central-america,2014,60820000,314.8417459,28.21
ida,ID,far-east-asia,2014,-3260000,1602.390638,1.25
ida,IN,south-central-asia,2014,1579240000,1057.367754,3.22
ida,IQ,middle-east,2014,73150000,7870.601775,
ida,KE,south-of-sahara,2014,580810000,522.4070478,8.26
ida,KG,south-central-asia,2014,58240000,924.8150505,0.23
ida,KH,far-east-asia,2014,41530000,574.3304846,0.22
ida,KI,oceania,2014,13340000,1276.460925,4.25
ida,KM,south-of-sahara,2014,9770000,351.989925,3.88
ida,LA,far-east-asia,2014,35830000,924.300233,3.22
ida,LC,north-central-america,2014,5590000,3247.586914,10.24
ida,LK,south-central-asia,2014,180990000,1220.644501,0.27
ida,LR,south-of-sahara,2014,100420000,222.891342,19.81
ida,LS,south-of-sahara,2014,13010000,1373.948991,29.16
ida,MD,europe,2014,40730000,1718.869135,0
ida,MG,south-of-sahara,2014,129970000,159.4931144,39.45
ida,ML,south-of-sahara,2014,125710000,350.2844727,16.67
ida,MM,south-central-asia,2014,31730000,832.0768801,
ida,MN,far-east-asia,2014,16610000,3062.959833,0.03
ida,MR,south-of-sahara,2014,12490000,901.8339961,1.4
ida,MV,south-central-asia,2014,3770000,4501.607325,1
ida,MW,south-of-sahara,2014,174070000,160.3880982,32.64
ida,MZ,south-of-sahara,2014,331210000,342.6373569,25.25
ida,NE,south-of-sahara,2014,145600000,271.3522114,13.69
ida,NG,south-of-sahara,2014,926140000,537.2427466,19.6
ida,NI,north-central-america,2014,53230000,764.1358941,1.57
ida,NP,south-central-asia,2014,217180000,453.9366715,1.62
ida,PG,oceania,2014,32250000,649.7068562,11.92
ida,PK,south-central-asia,2014,1457540000,644.3624278,1.02
ida,RS,europe,2014,720000,4965.47421,0.04
ida,RW,south-of-sahara,2014,204630000,388.7083503,23.77
ida,SB,oceania,2014,3730000,805.4454951,11.24
ida,SL,south-of-sahara,2014,120670000,241.2416574,8.06
ida,SN,south-of-sahara,2014,147670000,557.9117363,12.48
ida,SS,south-of-sahara,2014,30320000,567.3686963,37.87
ida,ST,south-of-sahara,2014,750000,905.7670922,7.07
ida,TD,south-of-sahara,2014,26430000,473.6715733,13.65
ida,TG,south-of-sahara,2014,40370000,334.1356456,21.5
ida,TJ,south-central-asia,2014,25050000,601.1267643,4.06
ida,TL,far-east-asia,2014,4960000,3856.610397,4.24
ida,TO,oceania,2014,16590000,1446.715015,0.21
ida,TV,oceania,2014,5070000,3838.362565,0.42
ida,TZ,south-of-sahara,2014,621710000,356.5035176,13
ida,UG,south-of-sahara,2014,177140000,232.2260669,10.3
ida,UZ,south-central-asia,2014,76710000,1352.402668,6.36
ida,VC,north-central-america,2014,3450000,3004.519982,
ida,VN,far-east-asia,2014,1360300000,1074.575576,0.62
ida,WS,oceania,2014,4790000,1960.350456,0.14
ida,XK,europe,2014,13150000,2237.883359,0.19
ida,YE,middle-east,2014,167760000,811.5828888,
ida,ZM,south-of-sahara,2014,84360000,681.7323935,28.32
idb-special-fund,AR,south-america,2014,5430000,,0.97
idb-special-fund,BO,south-america,2014,310850000,2042.524714,3.24
idb-special-fund,BR,south-america,2014,13410000,4975.419651,1.72
idb-special-fund,BZ,north-central-america,2014,2080000,2139.172641,5.58
idb-special-fund,CL,south-america,2014,2780000,4463.211668,0.45
idb-special-fund,CO,south-america,2014,9620000,3442.740754,2.31
idb-special-fund,CR,north-central-america,2014,3710000,1864.084445,0.69
idb-special-fund,DO,north-central-america,2014,4230000,1566.258409,0.56
idb-special-fund,EC,south-america,2014,6560000,,1.43
idb-special-fund,GT,north-central-america,2014,12080000,762.5523742,2.72
idb-special-fund,GY,south-america,2014,28190000,1919.193304,2.3
idb-special-fund,HN,north-central-america,2014,307670000,833.0776843,6.01
idb-special-fund,HT,north-central-america,2014,212570000,314.8417459,28.21
idb-special-fund,JM,north-central-america,2014,2400000,1953.968251,0.41
idb-special-fund,MX,north-central-america,2014,13370000,3841.954013,0.81
idb-special-fund,NI,north-central-america,2014,176310000,764.1358941,1.57
idb-special-fund,PA,north-central-america,2014,2770000,3285.75899,1.21
idb-special-fund,PE,south-america,2014,7870000,2540.458501,0.79
idb-special-fund,PY,south-america,2014,49940000,1463.832611,0.85
idb-special-fund,SR,south-america,2014,1260000,3957.947304,14.23
idb-special-fund,SV,north-central-america,2014,3540000,1468.023047,0.64
idb-special-fund,UY,south-america,2014,2170000,5888.981795,0.09
idb-special-fund,VE,south-america,2014,860000,,6.35
IE,AF,south-central-asia,2014,3360000,433.2771409,
IE,AO,south-of-sahara,2014,600000,2683.789473,8.56
IE,AR,south-america,2014,380000,,0.97
IE,BD,south-central-asia,2014,1690000,327.2895335,1.85
IE,BF,south-of-sahara,2014,410000,441.7313347,11.07
IE,BI,south-of-sahara,2014,1200000,201.1872953,30.6
IE,BJ,south-of-sahara,2014,150000,389.5444168,17.24
IE,BO,south-america,2014,260000,2042.524714,3.24
IE,BR,south-america,2014,550000,4975.419651,1.72
IE,CF,south-of-sahara,2014,7700000,42.10504943,47.3
IE,CG,south-of-sahara,2014,9830000,3606.243652,14.41
IE,CM,south-of-sahara,2014,760000,528.4964778,7.65
IE,CN,far-east-asia,2014,20000,2761.38428,0.35
IE,CO,south-america,2014,1130000,3442.740754,2.31
IE,DJ,south-of-sahara,2014,180000,1007.06352,7.51
IE,DO,north-central-america,2014,350000,1566.258409,0.56
IE,EC,south-america,2014,30000,,1.43
IE,EG,north-of-sahara,2014,820000,2359.046971,
IE,ER,south-of-sahara,2014,170000,,
IE,ET,south-of-sahara,2014,48270000,197.4291038,5.58
IE,GA,south-of-sahara,2014,10000,6935.538255,1.48
IE,GE,south-central-asia,2014,220000,2031.023938,2.89
IE,GH,south-of-sahara,2014,1050000,563.9305736,3.74
IE,GM,south-of-sahara,2014,70000,318.6848547,17.39
IE,GN,south-of-sahara,2014,480000,295.6081452,10.45
IE,GT,north-central-america,2014,980000,762.5523742,2.72
IE,GW,south-of-sahara,2014,310000,278.3856502,30.73
IE,HN,north-central-america,2014,1430000,833.0776843,6.01
IE,HT,north-central-america,2014,2910000,314.8417459,28.21
IE,ID,far-east-asia,2014,20000,1602.390638,1.25
IE,IN,south-central-asia,2014,3560000,1057.367754,3.22
IE,IQ,middle-east,2014,890000,7870.601775,
IE,JO,middle-east,2014,1250000,3067.945272,
IE,KE,south-of-sahara,2014,8630000,522.4070478,8.26
IE,KH,far-east-asia,2014,670000,574.3304846,0.22
IE,KP,far-east-asia,2014,860000,,
IE,LA,far-east-asia,2014,660000,924.300233,3.22
IE,LB,middle-east,2014,3920000,3620.117506,
IE,LR,south-of-sahara,2014,8560000,222.891342,19.81
IE,LS,south-of-sahara,2014,1750000,1373.948991,29.16
IE,MD,europe,2014,50000,1718.869135,0
IE,ML,south-of-sahara,2014,1450000,350.2844727,16.67
IE,MM,south-central-asia,2014,1780000,832.0768801,
IE,MR,south-of-sahara,2014,310000,901.8339961,1.4
IE,MW,south-of-sahara,2014,25810000,160.3880982,32.64
IE,MX,north-central-america,2014,30000,3841.954013,0.81
IE,MZ,south-of-sahara,2014,53270000,342.6373569,25.25
IE,NA,south-of-sahara,2014,30000,2211.274238,5.14
IE,NE,south-of-sahara,2014,3020000,271.3522114,13.69
IE,NG,south-of-sahara,2014,650000,537.2427466,19.6
IE,NI,north-central-america,2014,1660000,764.1358941,1.57
IE,NP,south-central-asia,2014,230000,453.9366715,1.62
IE,PE,south-america,2014,510000,2540.458501,0.79
IE,PH,far-east-asia,2014,4560000,1258.072546,2.36
IE,PK,south-central-asia,2014,730000,644.3624278,1.02
IE,PS,middle-east,2014,7540000,,0.02
IE,RW,south-of-sahara,2014,3130000,388.7083503,23.77
IE,SD,south-of-sahara,2014,7890000,282.4759897,2.43
IE,SL,south-of-sahara,2014,16260000,241.2416574,8.06
IE,SN,south-of-sahara,2014,340000,557.9117363,12.48
IE,SO,south-of-sahara,2014,7620000,,
IE,SS,south-of-sahara,2014,12820000,567.3686963,37.87
IE,SV,north-central-america,2014,80000,1468.023047,0.64
IE,SY,middle-east,2014,10400000,,
IE,SZ,south-of-sahara,2014,30000,2273.540502,16.01
IE,TD,south-of-sahara,2014,2120000,473.6715733,13.65
IE,TH,far-east-asia,2014,310000,3128.244897,0
IE,TL,far-east-asia,2014,140000,3856.610397,4.24
IE,TR,europe,2014,190000,3873.549488,0.06
IE,TZ,south-of-sahara,2014,33130000,356.5035176,13
IE,UA,europe,2014,420000,2955.978764,0
IE,UG,south-of-sahara,2014,37040000,232.2260669,10.3
IE,VN,far-east-asia,2014,16800000,1074.575576,0.62
IE,WS,oceania,2014,130000,1960.350456,0.14
IE,YE,middle-east,2014,660000,811.5828888,
IE,ZA,south-of-sahara,2014,6160000,2780.813654,4.75
IE,ZM,south-of-sahara,2014,23240000,681.7323935,28.32
IE,ZW,south-of-sahara,2014,8810000,554.6738781,3.93
ifad,AL,europe,2014,1630000,2947.388641,0.2
ifad,AM,south-central-asia,2014,690000,1647.91692,0.41
ifad,AO,south-of-sahara,2014,1300000,2683.789473,8.56
ifad,AZ,south-central-asia,2014,8450000,7407.70677,0.13
ifad,BA,europe,2014,2000000,4449.800136,0.02
ifad,BD,south-central-asia,2014,27930000,327.2895335,1.85
ifad,BF,south-of-sahara,2014,6800000,441.7313347,11.07
ifad,BI,south-of-sahara,2014,16010000,201.1872953,30.6
ifad,BJ,south-of-sahara,2014,6180000,389.5444168,17.24
ifad,BO,south-america,2014,3340000,2042.524714,3.24
ifad,BT,south-central-asia,2014,1830000,1734.158445,0.23
ifad,CD,south-of-sahara,2014,7900000,108.1632299,38.05
ifad,CF,south-of-sahara,2014,2230000,42.10504943,47.3
ifad,CG,south-of-sahara,2014,2340000,3606.243652,14.41
ifad,CI,south-of-sahara,2014,6510000,593.447647,8.88
ifad,CM,south-of-sahara,2014,8860000,528.4964778,7.65
ifad,CN,far-east-asia,2014,10210000,2761.38428,0.35
ifad,CO,south-america,2014,630000,3442.740754,2.31
ifad,CU,north-central-america,2014,120000,,
ifad,CV,south-of-sahara,2014,-20000,1652.206178,1.54
ifad,DJ,south-of-sahara,2014,990000,1007.06352,7.51
ifad,DO,north-central-america,2014,10000,1566.258409,0.56
ifad,EC,south-america,2014,620000,,1.43
ifad,EG,north-of-sahara,2014,9390000,2359.046971,
ifad,ER,south-of-sahara,2014,5410000,,
ifad,ET,south-of-sahara,2014,36880000,197.4291038,5.58
ifad,GA,south-of-sahara,2014,40000,6935.538255,1.48
ifad,GE,south-central-asia,2014,5670000,2031.023938,2.89
ifad,GH,south-of-sahara,2014,11340000,563.9305736,3.74
ifad,GM,south-of-sahara,2014,3860000,318.6848547,17.39
ifad,GN,south-of-sahara,2014,8230000,295.6081452,10.45
ifad,GT,north-central-america,2014,210000,762.5523742,2.72
ifad,GW,south-of-sahara,2014,330000,278.3856502,30.73
ifad,GY,south-america,2014,1280000,1919.193304,2.3
ifad,HN,north-central-america,2014,930000,833.0776843,6.01
ifad,HT,north-central-america,2014,1950000,314.8417459,28.21
ifad,ID,far-east-asia,2014,8210000,1602.390638,1.25
ifad,IN,south-central-asia,2014,32140000,1057.367754,3.22
ifad,IQ,middle-east,2014,320000,7870.601775,
ifad,JO,middle-east,2014,460000,3067.945272,
ifad,KE,south-of-sahara,2014,10500000,522.4070478,8.26
ifad,KG,south-central-asia,2014,2020000,924.8150505,0.23
ifad,KH,far-east-asia,2014,14660000,574.3304846,0.22
ifad,KM,south-of-sahara,2014,960000,351.989925,3.88
ifad,LA,far-east-asia,2014,8390000,924.300233,3.22
ifad,LK,south-central-asia,2014,7170000,1220.644501,0.27
ifad,LR,south-of-sahara,2014,4950000,222.891342,19.81
ifad,LS,south-of-sahara,2014,2040000,1373.948991,29.16
ifad,MA,north-of-sahara,2014,2320000,2083.556049,0.24
ifad,MD,europe,2014,2290000,1718.869135,0
ifad,MG,south-of-sahara,2014,10530000,159.4931144,39.45
ifad,ML,south-of-sahara,2014,9320000,350.2844727,16.67
ifad,MM,south-central-asia,2014,150000,832.0768801,
ifad,MN,far-east-asia,2014,1080000,3062.959833,0.03
ifad,MR,south-of-sahara,2014,4290000,901.8339961,1.4
ifad,MV,south-central-asia,2014,710000,4501.607325,1
ifad,MW,south-of-sahara,2014,8510000,160.3880982,32.64
ifad,MZ,south-of-sahara,2014,11520000,342.6373569,25.25
ifad,NE,south-of-sahara,2014,8060000,271.3522114,13.69
ifad,NG,south-of-sahara,2014,6180000,537.2427466,19.6
ifad,NI,north-central-america,2014,8490000,764.1358941,1.57
ifad,NP,south-central-asia,2014,5610000,453.9366715,1.62
ifad,PE,south-america,2014,130000,2540.458501,0.79
ifad,PG,oceania,2014,1120000,649.7068562,11.92
ifad,PH,far-east-asia,2014,9510000,1258.072546,2.36
ifad,PK,south-central-asia,2014,6180000,644.3624278,1.02
ifad,PS,middle-east,2014,1740000,,0.02
ifad,PY,south-america,2014,60000,1463.832611,0.85
ifad,RW,south-of-sahara,2014,23680000,388.7083503,23.77
ifad,SD,south-of-sahara,2014,8910000,282.4759897,2.43
ifad,SL,south-of-sahara,2014,11270000,241.2416574,8.06
ifad,SN,south-of-sahara,2014,9010000,557.9117363,12.48
ifad,SS,south-of-sahara,2014,1650000,567.3686963,37.87
ifad,ST,south-of-sahara,2014,1730000,905.7670922,7.07
ifad,SV,north-central-america,2014,140000,1468.023047,0.64
ifad,SY,middle-east,2014,270000,,
ifad,SZ,south-of-sahara,2014,1870000,2273.540502,16.01
ifad,TD,south-of-sahara,2014,6790000,473.6715733,13.65
ifad,TG,south-of-sahara,2014,2620000,334.1356456,21.5
ifad,TJ,south-central-asia,2014,2890000,601.1267643,4.06
ifad,TL,far-east-asia,2014,2370000,3856.610397,4.24
ifad,TN,north-of-sahara,2014,250000,2460.673748,0.17
ifad,TO,oceania,2014,650000,1446.715015,0.21
ifad,TR,europe,2014,50000,3873.549488,0.06
ifad,TZ,south-of-sahara,2014,5990000,356.5035176,13
ifad,UG,south-of-sahara,2014,15750000,232.2260669,10.3
ifad,UZ,south-central-asia,2014,1080000,1352.402668,6.36
ifad,VN,far-east-asia,2014,24790000,1074.575576,0.62
ifad,YE,middle-east,2014,7830000,811.5828888,
ifad,ZM,south-of-sahara,2014,9300000,681.7323935,28.32
imf-concessional-trust-funds,BD,south-central-asia,2014,138940000,327.2895335,1.85
imf-concessional-trust-funds,BF,south-of-sahara,2014,7750000,441.7313347,11.07
imf-concessional-trust-funds,BI,south-of-sahara,2014,15200000,201.1872953,30.6
imf-concessional-trust-funds,BJ,south-of-sahara,2014,16120000,389.5444168,17.24
imf-concessional-trust-funds,CF,south-of-sahara,2014,12700000,42.10504943,47.3
imf-concessional-trust-funds,CI,south-of-sahara,2014,172980000,593.447647,8.88
imf-concessional-trust-funds,GD,north-central-america,2014,6140000,2880.583614,
imf-concessional-trust-funds,GN,south-of-sahara,2014,96500000,295.6081452,10.45
imf-concessional-trust-funds,GW,south-of-sahara,2014,5400000,278.3856502,30.73
imf-concessional-trust-funds,HT,north-central-america,2014,4980000,314.8417459,28.21
imf-concessional-trust-funds,KG,south-central-asia,2014,14460000,924.8150505,0.23
imf-concessional-trust-funds,LC,north-central-america,2014,3150000,3247.586914,10.24
imf-concessional-trust-funds,LR,south-of-sahara,2014,60310000,222.891342,19.81
imf-concessional-trust-funds,MG,south-of-sahara,2014,46430000,159.4931144,39.45
imf-concessional-trust-funds,ML,south-of-sahara,2014,12160000,350.2844727,16.67
imf-concessional-trust-funds,MW,south-of-sahara,2014,19770000,160.3880982,32.64
imf-concessional-trust-funds,NE,south-of-sahara,2014,51430000,271.3522114,13.69
imf-concessional-trust-funds,SB,oceania,2014,450000,805.4454951,11.24
imf-concessional-trust-funds,SL,south-of-sahara,2014,52910000,241.2416574,8.06
imf-concessional-trust-funds,TD,south-of-sahara,2014,20230000,473.6715733,13.65
imf-concessional-trust-funds,YE,middle-east,2014,74090000,811.5828888,
IS,AF,south-central-asia,2014,720000,433.2771409,
IS,BY,europe,2014,200000,5112.342049,0
IS,CF,south-of-sahara,2014,110000,42.10504943,47.3
IS,ET,south-of-sahara,2014,420000,197.4291038,5.58
IS,GW,south-of-sahara,2014,90000,278.3856502,30.73
IS,MW,south-of-sahara,2014,5290000,160.3880982,32.64
IS,MZ,south-of-sahara,2014,2750000,342.6373569,25.25
IS,NA,south-of-sahara,2014,80000,2211.274238,5.14
IS,PS,middle-east,2014,1810000,,0.02
IS,RS,europe,2014,70000,4965.47421,0.04
IS,SL,south-of-sahara,2014,210000,241.2416574,8.06
IS,SS,south-of-sahara,2014,100000,567.3686963,37.87
IS,SY,middle-east,2014,600000,,
IS,UA,europe,2014,250000,2955.978764,0
IS,UG,south-of-sahara,2014,3330000,232.2260669,10.3
IS,ZA,south-of-sahara,2014,60000,2780.813654,4.75
islamic-dev-bank,AF,south-central-asia,2014,11890000,433.2771409,
islamic-dev-bank,AL,europe,2014,4550000,2947.388641,0.2
islamic-dev-bank,BD,south-central-asia,2014,19770000,327.2895335,1.85
islamic-dev-bank,BF,south-of-sahara,2014,9220000,441.7313347,11.07
islamic-dev-bank,BJ,south-of-sahara,2014,8520000,389.5444168,17.24
islamic-dev-bank,CI,south-of-sahara,2014,10950000,593.447647,8.88
islamic-dev-bank,CM,south-of-sahara,2014,14500000,528.4964778,7.65
islamic-dev-bank,DJ,south-of-sahara,2014,2820000,1007.06352,7.51
islamic-dev-bank,EG,north-of-sahara,2014,10760000,2359.046971,
islamic-dev-bank,GM,south-of-sahara,2014,6260000,318.6848547,17.39
islamic-dev-bank,GN,south-of-sahara,2014,2650000,295.6081452,10.45
islamic-dev-bank,ID,far-east-asia,2014,620000,1602.390638,1.25
islamic-dev-bank,JO,middle-east,2014,470000,3067.945272,
islamic-dev-bank,KG,south-central-asia,2014,2220000,924.8150505,0.23
islamic-dev-bank,LB,middle-east,2014,2190000,3620.117506,
islamic-dev-bank,MA,north-of-sahara,2014,8390000,2083.556049,0.24
islamic-dev-bank,ML,south-of-sahara,2014,12650000,350.2844727,16.67
islamic-dev-bank,MR,south-of-sahara,2014,9820000,901.8339961,1.4
islamic-dev-bank,MV,south-central-asia,2014,710000,4501.607325,1
islamic-dev-bank,MZ,south-of-sahara,2014,12800000,342.6373569,25.25
islamic-dev-bank,NE,south-of-sahara,2014,4420000,271.3522114,13.69
islamic-dev-bank,NG,south-of-sahara,2014,8140000,537.2427466,19.6
islamic-dev-bank,PS,middle-east,2014,140000,,0.02
islamic-dev-bank,SD,south-of-sahara,2014,7990000,282.4759897,2.43
islamic-dev-bank,SL,south-of-sahara,2014,9220000,241.2416574,8.06
islamic-dev-bank,SN,south-of-sahara,2014,10790000,557.9117363,12.48
islamic-dev-bank,TD,south-of-sahara,2014,9290000,473.6715733,13.65
islamic-dev-bank,TG,south-of-sahara,2014,6390000,334.1356456,21.5
islamic-dev-bank,TJ,south-central-asia,2014,7900000,601.1267643,4.06
islamic-dev-bank,TR,europe,2014,550000,3873.549488,0.06
islamic-dev-bank,UG,south-of-sahara,2014,9650000,232.2260669,10.3
islamic-dev-bank,UZ,south-central-asia,2014,8050000,1352.402668,6.36
islamic-dev-bank,YE,middle-east,2014,11620000,811.5828888,
IT,AF,south-central-asia,2014,31600000,433.2771409,
IT,AL,europe,2014,14120000,2947.388641,0.2
IT,AM,south-central-asia,2014,380000,1647.91692,0.41
IT,AO,south-of-sahara,2014,1670000,2683.789473,8.56
IT,AR,south-america,2014,2300000,,0.97
IT,AZ,south-central-asia,2014,30000,7407.70677,0.13
IT,BA,europe,2014,6220000,4449.800136,0.02
IT,BD,south-central-asia,2014,1920000,327.2895335,1.85
IT,BF,south-of-sahara,2014,7370000,441.7313347,11.07
IT,BI,south-of-sahara,2014,520000,201.1872953,30.6
IT,BJ,south-of-sahara,2014,1420000,389.5444168,17.24
IT,BO,south-america,2014,7000000,2042.524714,3.24
IT,BR,south-america,2014,6130000,4975.419651,1.72
IT,BT,south-central-asia,2014,20000,1734.158445,0.23
IT,BY,europe,2014,140000,5112.342049,0
IT,CD,south-of-sahara,2014,8450000,108.1632299,38.05
IT,CF,south-of-sahara,2014,900000,42.10504943,47.3
IT,CG,south-of-sahara,2014,690000,3606.243652,14.41
IT,CI,south-of-sahara,2014,540000,593.447647,8.88
IT,CL,south-america,2014,80000,4463.211668,0.45
IT,CM,south-of-sahara,2014,3090000,528.4964778,7.65
IT,CN,far-east-asia,2014,2050000,2761.38428,0.35
IT,CO,south-america,2014,3900000,3442.740754,2.31
IT,CR,north-central-america,2014,10000,1864.084445,0.69
IT,CU,north-central-america,2014,3610000,,
IT,CV,south-of-sahara,2014,30000,1652.206178,1.54
IT,DJ,south-of-sahara,2014,210000,1007.06352,7.51
IT,DO,north-central-america,2014,430000,1566.258409,0.56
IT,DZ,north-of-sahara,2014,760000,4882.450902,
IT,EC,south-america,2014,2560000,,1.43
IT,EG,north-of-sahara,2014,21850000,2359.046971,
IT,ER,south-of-sahara,2014,970000,,
IT,ET,south-of-sahara,2014,30090000,197.4291038,5.58
IT,GA,south-of-sahara,2014,80000,6935.538255,1.48
IT,GE,south-central-asia,2014,110000,2031.023938,2.89
IT,GH,south-of-sahara,2014,1400000,563.9305736,3.74
IT,GM,south-of-sahara,2014,20000,318.6848547,17.39
IT,GN,south-of-sahara,2014,2200000,295.6081452,10.45
IT,GT,north-central-america,2014,1390000,762.5523742,2.72
IT,GW,south-of-sahara,2014,990000,278.3856502,30.73
IT,GY,south-america,2014,20000,1919.193304,2.3
IT,HN,north-central-america,2014,8880000,833.0776843,6.01
IT,HT,north-central-america,2014,280000,314.8417459,28.21
IT,ID,far-east-asia,2014,900000,1602.390638,1.25
IT,IN,south-central-asia,2014,7080000,1057.367754,3.22
IT,IQ,middle-east,2014,13930000,7870.601775,
IT,IR,middle-east,2014,850000,1358.356331,0.03
IT,JO,middle-east,2014,5430000,3067.945272,
IT,KE,south-of-sahara,2014,7560000,522.4070478,8.26
IT,KG,south-central-asia,2014,70000,924.8150505,0.23
IT,KH,far-east-asia,2014,340000,574.3304846,0.22
IT,KI,oceania,2014,270000,1276.460925,4.25
IT,KM,south-of-sahara,2014,90000,351.989925,3.88
IT,KP,far-east-asia,2014,1020000,,
IT,KZ,south-central-asia,2014,150000,5875.459425,0.01
IT,LA,far-east-asia,2014,210000,924.300233,3.22
IT,LB,middle-east,2014,28600000,3620.117506,
IT,LK,south-central-asia,2014,3340000,1220.644501,0.27
IT,LY,north-of-sahara,2014,730000,17299.26426,
IT,MA,north-of-sahara,2014,3100000,2083.556049,0.24
IT,MD,europe,2014,260000,1718.869135,0
IT,ME,europe,2014,350000,6361.952358,0
IT,MG,south-of-sahara,2014,4530000,159.4931144,39.45
IT,MK,europe,2014,300000,3694.452957,0.39
IT,ML,south-of-sahara,2014,2690000,350.2844727,16.67
IT,MM,south-central-asia,2014,8500000,832.0768801,
IT,MN,far-east-asia,2014,30000,3062.959833,0.03
IT,MR,south-of-sahara,2014,1050000,901.8339961,1.4
IT,MV,south-central-asia,2014,30000,4501.607325,1
IT,MW,south-of-sahara,2014,340000,160.3880982,32.64
IT,MX,north-central-america,2014,1570000,3841.954013,0.81
IT,MZ,south-of-sahara,2014,23660000,342.6373569,25.25
IT,NA,south-of-sahara,2014,200000,2211.274238,5.14
IT,NE,south-of-sahara,2014,3440000,271.3522114,13.69
IT,NG,south-of-sahara,2014,120000,537.2427466,19.6
IT,NI,north-central-america,2014,660000,764.1358941,1.57
IT,NP,south-central-asia,2014,400000,453.9366715,1.62
IT,PA,north-central-america,2014,80000,3285.75899,1.21
IT,PE,south-america,2014,3190000,2540.458501,0.79
IT,PH,far-east-asia,2014,9360000,1258.072546,2.36
IT,PK,south-central-asia,2014,14850000,644.3624278,1.02
IT,PS,middle-east,2014,20200000,,0.02
IT,PY,south-america,2014,880000,1463.832611,0.85
IT,RS,europe,2014,1780000,4965.47421,0.04
IT,RW,south-of-sahara,2014,2960000,388.7083503,23.77
IT,SB,oceania,2014,390000,805.4454951,11.24
IT,SC,south-of-sahara,2014,90000,8471.925914,0.43
IT,SD,south-of-sahara,2014,8830000,282.4759897,2.43
IT,SL,south-of-sahara,2014,9960000,241.2416574,8.06
IT,SN,south-of-sahara,2014,7160000,557.9117363,12.48
IT,SO,south-of-sahara,2014,7600000,,
IT,SS,south-of-sahara,2014,8040000,567.3686963,37.87
IT,SV,north-central-america,2014,5260000,1468.023047,0.64
IT,SY,middle-east,2014,15770000,,
IT,SZ,south-of-sahara,2014,190000,2273.540502,16.01
IT,TD,south-of-sahara,2014,230000,473.6715733,13.65
IT,TG,south-of-sahara,2014,1100000,334.1356456,21.5
IT,TH,far-east-asia,2014,680000,3128.244897,0
IT,TJ,south-central-asia,2014,70000,601.1267643,4.06
IT,TL,far-east-asia,2014,20000,3856.610397,4.24
IT,TM,south-central-asia,2014,70000,,0.31
IT,TN,north-of-sahara,2014,23010000,2460.673748,0.17
IT,TR,europe,2014,120000,3873.549488,0.06
IT,TV,oceania,2014,20000,3838.362565,0.42
IT,TZ,south-of-sahara,2014,4960000,356.5035176,13
IT,UA,europe,2014,730000,2955.978764,0
IT,UG,south-of-sahara,2014,7080000,232.2260669,10.3
IT,UY,south-america,2014,50000,5888.981795,0.09
IT,UZ,south-central-asia,2014,10000,1352.402668,6.36
IT,VE,south-america,2014,130000,,6.35
IT,VN,far-east-asia,2014,3130000,1074.575576,0.62
IT,XK,europe,2014,880000,2237.883359,0.19
IT,YE,middle-east,2014,1230000,811.5828888,
IT,ZA,south-of-sahara,2014,10190000,2780.813654,4.75
IT,ZM,south-of-sahara,2014,380000,681.7323935,28.32
IT,ZW,south-of-sahara,2014,190000,554.6738781,3.93
JP,AF,south-central-asia,2014,269670000,433.2771409,
JP,AG,north-central-america,2014,510000,4677.349638,
JP,AL,europe,2014,24050000,2947.388641,0.2
JP,AM,south-central-asia,2014,4120000,1647.91692,0.41
JP,AO,south-of-sahara,2014,8000000,2683.789473,8.56
JP,AR,south-america,2014,8770000,,0.97
JP,AZ,south-central-asia,2014,80800000,7407.70677,0.13
JP,BA,europe,2014,8090000,4449.800136,0.02
JP,BD,south-central-asia,2014,405670000,327.2895335,1.85
JP,BF,south-of-sahara,2014,23550000,441.7313347,11.07
JP,BI,south-of-sahara,2014,9040000,201.1872953,30.6
JP,BJ,south-of-sahara,2014,10200000,389.5444168,17.24
JP,BO,south-america,2014,15200000,2042.524714,3.24
JP,BR,south-america,2014,117160000,4975.419651,1.72
JP,BT,south-central-asia,2014,15850000,1734.158445,0.23
JP,BW,south-of-sahara,2014,4730000,4621.146712,3.83
JP,BY,europe,2014,750000,5112.342049,0
JP,BZ,north-central-america,2014,1300000,2139.172641,5.58
JP,CD,south-of-sahara,2014,53800000,108.1632299,38.05
JP,CF,south-of-sahara,2014,9290000,42.10504943,47.3
JP,CG,south-of-sahara,2014,6390000,3606.243652,14.41
JP,CI,south-of-sahara,2014,26590000,593.447647,8.88
JP,CK,oceania,2014,300000,,
JP,CL,south-america,2014,3880000,4463.211668,0.45
JP,CM,south-of-sahara,2014,25040000,528.4964778,7.65
JP,CN,far-east-asia,2014,142130000,2761.38428,0.35
JP,CO,south-america,2014,8180000,3442.740754,2.31
JP,CR,north-central-america,2014,27030000,1864.084445,0.69
JP,CU,north-central-america,2014,5310000,,
JP,CV,south-of-sahara,2014,11010000,1652.206178,1.54
JP,DJ,south-of-sahara,2014,26460000,1007.06352,7.51
JP,DM,north-central-america,2014,1080000,3029.51615,
JP,DO,north-central-america,2014,16510000,1566.258409,0.56
