id,region,aid-type,year,value
IS,europe,bilateral,2014,599016.73
IS,europe,multilateral,2014,68914.56
IS,far-east-asia,multilateral,2014,357850.94
IS,middle-east,bilateral,2014,2131794.82
IS,middle-east,multilateral,2014,479522.06
IS,north-central-america,multilateral,2014,101619.16
IS,north-of-sahara,multilateral,2014,82051.15
IS,oceania,multilateral,2014,28593.42
IS,south-america,multilateral,2014,56285.36
IS,south-central-asia,bilateral,2014,634253.00
IS,south-central-asia,multilateral,2014,944306.20
IS,south-of-sahara,bilateral,2014,13046231.93
IS,south-of-sahara,multilateral,2014,1995262.10
IS,unspecified,bilateral,2014,10843964.55
IS,unspecified,multilateral,2014,1514590.47
islamic-dev-bank,europe,bilateral,2014,5051931.33
islamic-dev-bank,far-east-asia,bilateral,2014,614156.36
islamic-dev-bank,middle-east,bilateral,2014,14284088.18
islamic-dev-bank,north-of-sahara,bilateral,2014,18969506.85
islamic-dev-bank,south-central-asia,bilateral,2014,50073554.62
islamic-dev-bank,south-of-sahara,bilateral,2014,154589098.61
IT,europe,bilateral,2014,29687656.25
IT,europe,multilateral,2014,507084322.01
IT,far-east-asia,bilateral,2014,16859727.11
IT,far-east-asia,multilateral,2014,106164386.36
IT,middle-east,bilateral,2014,84678787.25
IT,middle-east,multilateral,2014,160841171.10
IT,north-central-america,bilateral,2014,21830283.74
IT,north-central-america,multilateral,2014,104688228.21
IT,north-of-sahara,bilateral,2014,47935152.74
IT,north-of-sahara,multilateral,2014,155370007.44
IT,oceania,bilateral,2014,711365.57
IT,oceania,multilateral,2014,14669492.33
IT,south-america,bilateral,2014,27491062.10
IT,south-america,multilateral,2014,55725160.88
IT,south-central-asia,bilateral,2014,65234028.70
IT,south-central-asia,multilateral,2014,315645203.55
IT,south-of-sahara,bilateral,2014,176107060.73
IT,south-of-sahara,multilateral,2014,838136870.73
IT,unspecified,bilateral,2014,913715871.18
IT,unspecified,multilateral,2014,242732150.32
JP,europe,bilateral,2014,483244946.78
JP,europe,multilateral,2014,54938404.66
JP,far-east-asia,bilateral,2014,5382555093.76
JP,far-east-asia,multilateral,2014,386452363.27
JP,middle-east,bilateral,2014,934290659.43
JP,middle-east,multilateral,2014,215343410.48
JP,north-central-america,bilateral,2014,201087795.29
JP,north-central-america,multilateral,2014,265107473.44
JP,north-of-sahara,bilateral,2014,479937788.68
JP,north-of-sahara,multilateral,2014,68100387.73
JP,oceania,bilateral,2014,167995080.72
JP,oceania,multilateral,2014,32544896.69
JP,south-america,bilateral,2014,368109343.33
JP,south-america,multilateral,2014,143352222.82
JP,south-central-asia,bilateral,2014,4476897216.06
JP,south-central-asia,multilateral,2014,960011930.43
JP,south-of-sahara,bilateral,2014,2067117410.60
JP,south-of-sahara,multilateral,2014,1676899021.79
JP,unspecified,bilateral,2014,1775020333.18
JP,unspecified,multilateral,2014,466864674.01
KR,europe,bilateral,2014,14951709.70
KR,europe,multilateral,2014,4580073.30
KR,far-east-asia,bilateral,2014,400902761.75
KR,far-east-asia,multilateral,2014,32159327.19
KR,middle-east,bilateral,2014,72234055.03
KR,middle-east,multilateral,2014,22789031.11
KR,north-central-america,bilateral,2014,39791776.75
KR,north-central-america,multilateral,2014,25816795.62
KR,north-of-sahara,bilateral,2014,16241511.49
KR,north-of-sahara,multilateral,2014,3889154.93
KR,oceania,bilateral,2014,6461867.14
KR,oceania,multilateral,2014,2801022.17
KR,south-america,bilateral,2014,65165169.41
KR,south-america,multilateral,2014,13160711.91
KR,south-central-asia,bilateral,2014,266060224.54
KR,south-central-asia,multilateral,2014,88831564.35
KR,south-of-sahara,bilateral,2014,295707198.76
KR,south-of-sahara,multilateral,2014,147477283.89
KR,unspecified,bilateral,2014,183909716.57
KR,unspecified,multilateral,2014,83401976.79
KW,europe,bilateral,2014,11747708.81
KW,europe,multilateral,2014,506135.45
KW,far-east-asia,bilateral,2014,45980492.65
KW,far-east-asia,multilateral,2014,4733742.93
KW,middle-east,bilateral,2014,162140173.26
KW,middle-east,multilateral,2014,778014.82
KW,north-central-america,bilateral,2014,11173200.28
KW,north-central-america,multilateral,2014,4432537.34
KW,north-of-sahara,bilateral,2014,166314762.85
KW,north-of-sahara,multilateral,2014,434249.00
KW,oceania,multilateral,2014,398995.48
KW,south-america,bilateral,2014,336780.86
KW,south-america,multilateral,2014,2191037.02
KW,south-central-asia,bilateral,2014,23119015.48
KW,south-central-asia,multilateral,2014,13842564.10
KW,south-of-sahara,bilateral,2014,122989900.87
KW,south-of-sahara,multilateral,2014,20015282.33
KW,unspecified,bilateral,2014,901384.07
KW,unspecified,multilateral,2014,135839.62
KZ,europe,bilateral,2014,
KZ,europe,multilateral,2014,0.00
KZ,far-east-asia,bilateral,2014,
KZ,far-east-asia,multilateral,2014,0.00
KZ,middle-east,bilateral,2014,
KZ,middle-east,multilateral,2014,0.00
KZ,north-central-america,bilateral,2014,
KZ,north-central-america,multilateral,2014,0.00
KZ,north-of-sahara,multilateral,2014,0.00
KZ,oceania,multilateral,2014,0.00
KZ,south-america,multilateral,2014,0.00
KZ,south-central-asia,bilateral,2014,
KZ,south-central-asia,multilateral,2014,0.00
KZ,south-of-sahara,bilateral,2014,
KZ,south-of-sahara,multilateral,2014,0.00
KZ,unspecified,bilateral,2014,
KZ,unspecified,multilateral,2014,0.00
LI,unspecified,bilateral,2014,22952401.96
LT,europe,bilateral,2014,2971605.82
LT,europe,multilateral,2014,10709403.27
LT,far-east-asia,bilateral,2014,37615.26
LT,far-east-asia,multilateral,2014,857727.37
LT,middle-east,bilateral,2014,131653.42
LT,middle-east,multilateral,2014,2740248.29
LT,north-central-america,bilateral,2014,0
LT,north-central-america,multilateral,2014,1307472.84
LT,north-of-sahara,multilateral,2014,3131307.32
LT,oceania,multilateral,2014,193843.73
LT,south-america,bilateral,2014,18807.63
LT,south-america,multilateral,2014,698598.86
LT,south-central-asia,bilateral,2014,235095.40
LT,south-central-asia,multilateral,2014,2856832.95
LT,south-of-sahara,bilateral,2014,37615.27
LT,south-of-sahara,multilateral,2014,11489092.38
LT,unspecified,bilateral,2014,2633068.45
LT,unspecified,multilateral,2014,2822672.23
LU,europe,bilateral,2014,14176501.87
LU,europe,multilateral,2014,11381076.19
LU,far-east-asia,bilateral,2014,34477142.44
LU,far-east-asia,multilateral,2014,5931838.88
LU,middle-east,bilateral,2014,12517239.74
LU,middle-east,multilateral,2014,12056325.72
LU,north-central-america,bilateral,2014,22493007.93
LU,north-central-america,multilateral,2014,3833425.30
LU,north-of-sahara,bilateral,2014,2163132.63
LU,north-of-sahara,multilateral,2014,4160868.30
LU,oceania,bilateral,2014,28127.98
LU,oceania,multilateral,2014,659525.82
LU,south-america,bilateral,2014,5859995.81
LU,south-america,multilateral,2014,2129084.40
LU,south-central-asia,bilateral,2014,11746215.84
LU,south-central-asia,multilateral,2014,15221626.98
LU,south-of-sahara,bilateral,2014,128585093.94
LU,south-of-sahara,multilateral,2014,39450240.15
LU,unspecified,bilateral,2014,53490041.78
LU,unspecified,multilateral,2014,20303810.01
LV,europe,bilateral,2014,1213570.14
LV,europe,multilateral,2014,5990285.42
LV,far-east-asia,bilateral,2014,18815.04
LV,far-east-asia,multilateral,2014,651479.29
LV,middle-east,multilateral,2014,1594589.95
LV,north-central-america,bilateral,2014,18815.04
LV,north-central-america,multilateral,2014,749014.86
LV,north-of-sahara,multilateral,2014,1765703.34
LV,oceania,multilateral,2014,113319.13
LV,south-america,bilateral,2014,9407.52
LV,south-america,multilateral,2014,396384.66
LV,south-central-asia,bilateral,2014,620896.35
LV,south-central-asia,multilateral,2014,1842862.63
LV,south-of-sahara,multilateral,2014,6879232.30
LV,unspecified,bilateral,2014,65852.64
LV,unspecified,multilateral,2014,1897155.11
montreal-protocol,far-east-asia,bilateral,2014,42862170.30
montreal-protocol,middle-east,bilateral,2014,396229.91
montreal-protocol,south-america,bilateral,2014,39622.99
montreal-protocol,south-central-asia,bilateral,2014,1069820.75
MT,europe,bilateral,2014,108985.36
MT,europe,multilateral,2014,2025343.16
MT,far-east-asia,bilateral,2014,9907.76
MT,far-east-asia,multilateral,2014,212850.35
MT,middle-east,bilateral,2014,128800.88
MT,middle-east,multilateral,2014,579314.26
MT,north-central-america,bilateral,2014,29723.28
MT,north-central-america,multilateral,2014,261420.07
MT,north-of-sahara,bilateral,2014,9907.76
MT,north-of-sahara,multilateral,2014,633029.32
MT,oceania,multilateral,2014,38593.56
MT,south-america,bilateral,2014,29723.28
MT,south-america,multilateral,2014,138065.51
MT,south-central-asia,bilateral,2014,79262.08
MT,south-central-asia,multilateral,2014,582556.42
MT,south-of-sahara,bilateral,2014,336863.84
MT,south-of-sahara,multilateral,2014,2454324.85
MT,unspecified,bilateral,2014,11978481.72
MT,unspecified,multilateral,2014,581773.30
multilateral-total,europe,bilateral,2014,
multilateral-total,europe,multilateral,2014,0.00
multilateral-total,far-east-asia,bilateral,2014,
multilateral-total,far-east-asia,multilateral,2014,0.00
multilateral-total,middle-east,bilateral,2014,
multilateral-total,middle-east,multilateral,2014,0.00
multilateral-total,north-central-america,bilateral,2014,
multilateral-total,north-central-america,multilateral,2014,0.00
multilateral-total,north-of-sahara,bilateral,2014,
multilateral-total,north-of-sahara,multilateral,2014,0.00
multilateral-total,oceania,bilateral,2014,
multilateral-total,oceania,multilateral,2014,0.00
multilateral-total,south-america,bilateral,2014,
multilateral-total,south-america,multilateral,2014,0.00
multilateral-total,south-central-asia,bilateral,2014,
multilateral-total,south-central-asia,multilateral,2014,0.00
multilateral-total,south-of-sahara,bilateral,2014,
multilateral-total,south-of-sahara,multilateral,2014,0.00
multilateral-total,unspecified,bilateral,2014,
multilateral-total,unspecified,multilateral,2014,0.00
NL,europe,bilateral,2014,18386246.60
NL,europe,multilateral,2014,207243353.09
NL,far-east-asia,bilateral,2014,33562498.94
NL,far-east-asia,multilateral,2014,73826453.56
NL,middle-east,bilateral,2014,138563764.02
NL,middle-east,multilateral,2014,133077032.85
NL,north-central-america,bilateral,2014,24461839.01
NL,north-central-america,multilateral,2014,68434656.45
NL,north-of-sahara,bilateral,2014,4556313.55
NL,north-of-sahara,multilateral,2014,74774239.26
NL,oceania,multilateral,2014,9298343.21
NL,south-america,bilateral,2014,18531065.61
NL,south-america,multilateral,2014,38098035.80
NL,south-central-asia,bilateral,2014,146470693.91
NL,south-central-asia,multilateral,2014,181004849.46
NL,south-of-sahara,bilateral,2014,721306910.09
NL,south-of-sahara,multilateral,2014,507200706.07
NL,unspecified,bilateral,2014,2857880794.96
NL,unspecified,multilateral,2014,172869008.93
NO,europe,bilateral,2014,106684301.66
NO,europe,multilateral,2014,21318808.30
NO,far-east-asia,bilateral,2014,126349728.44
NO,far-east-asia,multilateral,2014,84794484.11
NO,middle-east,bilateral,2014,291663172.02
NO,middle-east,multilateral,2014,133182788.82
NO,north-central-america,bilateral,2014,64284743.95
NO,north-central-america,multilateral,2014,46873357.65
NO,north-of-sahara,bilateral,2014,5221448.37
NO,north-of-sahara,multilateral,2014,34420481.97
NO,oceania,bilateral,2014,1701236.03
NO,oceania,multilateral,2014,7626534.30
NO,south-america,bilateral,2014,295558181.62
NO,south-america,multilateral,2014,25282431.15
NO,south-central-asia,bilateral,2014,315293340.40
NO,south-central-asia,multilateral,2014,205614663.92
NO,south-of-sahara,bilateral,2014,998969875.80
NO,south-of-sahara,multilateral,2014,513988046.69
NO,unspecified,bilateral,2014,1904008667.21
NO,unspecified,multilateral,2014,183859797.25
non-dac-countries-total,europe,bilateral,2014,
non-dac-countries-total,europe,multilateral,2014,0.00
non-dac-countries-total,far-east-asia,bilateral,2014,
non-dac-countries-total,far-east-asia,multilateral,2014,0.00
non-dac-countries-total,middle-east,bilateral,2014,
non-dac-countries-total,middle-east,multilateral,2014,0.00
non-dac-countries-total,north-central-america,bilateral,2014,
non-dac-countries-total,north-central-america,multilateral,2014,0.00
non-dac-countries-total,north-of-sahara,bilateral,2014,
non-dac-countries-total,north-of-sahara,multilateral,2014,0.00
non-dac-countries-total,oceania,bilateral,2014,
non-dac-countries-total,oceania,multilateral,2014,0.00
non-dac-countries-total,south-america,bilateral,2014,
non-dac-countries-total,south-america,multilateral,2014,0.00
non-dac-countries-total,south-central-asia,bilateral,2014,
non-dac-countries-total,south-central-asia,multilateral,2014,0.00
non-dac-countries-total,south-of-sahara,bilateral,2014,
non-dac-countries-total,south-of-sahara,multilateral,2014,0.00
non-dac-countries-total,unspecified,bilateral,2014,
non-dac-countries-total,unspecified,multilateral,2014,0.00
nordic-dev-fund,far-east-asia,bilateral,2014,6626945.21
nordic-dev-fund,north-central-america,bilateral,2014,8479320.03
nordic-dev-fund,south-america,bilateral,2014,5259952.03
nordic-dev-fund,south-central-asia,bilateral,2014,6101940.58
nordic-dev-fund,south-of-sahara,bilateral,2014,22545481.77
nordic-dev-fund,unspecified,bilateral,2014,118868.97
NZ,europe,bilateral,2014,232421.60
NZ,europe,multilateral,2014,1460973.08
NZ,far-east-asia,bilateral,2014,55473405.10
NZ,far-east-asia,multilateral,2014,6377066.10
NZ,middle-east,bilateral,2014,6642296.04
NZ,middle-east,multilateral,2014,9690233.34
NZ,north-central-america,bilateral,2014,1561873.15
NZ,north-central-america,multilateral,2014,3188528.02
NZ,north-of-sahara,bilateral,2014,48570.41
NZ,north-of-sahara,multilateral,2014,2171907.43
NZ,oceania,bilateral,2014,247277988.67
NZ,oceania,multilateral,2014,536460.59
NZ,south-america,bilateral,2014,2240544.22
NZ,south-america,multilateral,2014,1720537.92
NZ,south-central-asia,bilateral,2014,9107573.98
NZ,south-central-asia,multilateral,2014,14718334.81
NZ,south-of-sahara,bilateral,2014,11423759.76
NZ,south-of-sahara,multilateral,2014,35755354.33
NZ,unspecified,bilateral,2014,46326273.31
NZ,unspecified,multilateral,2014,14615966.36
ofid,europe,bilateral,2014,7686860.22
ofid,far-east-asia,bilateral,2014,46559287.89
ofid,middle-east,bilateral,2014,17361763.02
ofid,north-central-america,bilateral,2014,60108077.04
ofid,north-of-sahara,bilateral,2014,52241380.34
ofid,oceania,bilateral,2014,1168878.23
ofid,south-america,bilateral,2014,21178488.58
ofid,south-central-asia,bilateral,2014,71322122.45
ofid,south-of-sahara,bilateral,2014,174709205.21
ofid,unspecified,bilateral,2014,3605692.16
osce,europe,bilateral,2014,62069415.09
osce,south-central-asia,bilateral,2014,26438440.61
osce,unspecified,bilateral,2014,40772057.53
PL,europe,bilateral,2014,45100066.62
PL,europe,multilateral,2014,103156155.35
PL,far-east-asia,bilateral,2014,1211901.98
PL,far-east-asia,multilateral,2014,9261548.17
PL,middle-east,bilateral,2014,2510368.39
PL,middle-east,multilateral,2014,27012401.11
PL,north-central-america,bilateral,2014,153892.32
PL,north-central-america,multilateral,2014,12605964.97
PL,north-of-sahara,bilateral,2014,395875.33
PL,north-of-sahara,multilateral,2014,30342110.09
PL,oceania,bilateral,2014,28854.81
PL,oceania,multilateral,2014,1860797.69
PL,south-america,bilateral,2014,298166.36
PL,south-america,multilateral,2014,6768485.30
PL,south-central-asia,bilateral,2014,6973245.53
PL,south-central-asia,multilateral,2014,26261173.19
PL,south-of-sahara,bilateral,2014,39519943.93
PL,south-of-sahara,multilateral,2014,110070916.24
PL,unspecified,bilateral,2014,3424104.01
PL,unspecified,multilateral,2014,28122841.19
private-donors-total,europe,bilateral,2014,
private-donors-total,far-east-asia,bilateral,2014,
private-donors-total,middle-east,bilateral,2014,
private-donors-total,north-central-america,bilateral,2014,
private-donors-total,north-of-sahara,bilateral,2014,
private-donors-total,oceania,bilateral,2014,
private-donors-total,south-america,bilateral,2014,
private-donors-total,south-central-asia,bilateral,2014,
private-donors-total,south-of-sahara,bilateral,2014,
private-donors-total,unspecified,bilateral,2014,
PT,europe,bilateral,2014,1680111.76
PT,europe,multilateral,2014,49527691.70
PT,far-east-asia,bilateral,2014,25971336.49
PT,far-east-asia,multilateral,2014,4080426.16
PT,middle-east,bilateral,2014,441146.66
PT,middle-east,multilateral,2014,13004851.96
PT,north-central-america,bilateral,2014,602954.43
PT,north-central-america,multilateral,2014,6496170.22
PT,north-of-sahara,bilateral,2014,779369.63
PT,north-of-sahara,multilateral,2014,14547634.51
PT,oceania,multilateral,2014,924040.67
PT,south-america,bilateral,2014,4869141.41
PT,south-america,multilateral,2014,3485777.29
PT,south-central-asia,bilateral,2014,478691.06
PT,south-central-asia,multilateral,2014,13277526.16
PT,south-of-sahara,bilateral,2014,225416234.99
PT,south-of-sahara,multilateral,2014,53565470.15
PT,unspecified,bilateral,2014,12549214.63
PT,unspecified,multilateral,2014,13597528.37
RO,europe,bilateral,2014,64570939.63
RO,europe,multilateral,2014,40950452.17
RO,far-east-asia,bilateral,2014,287422.45
RO,far-east-asia,multilateral,2014,3476085.28
RO,middle-east,bilateral,2014,1387556.65
RO,middle-east,multilateral,2014,10372499.97
RO,north-central-america,bilateral,2014,99111.19
RO,north-central-america,multilateral,2014,5034102.98
RO,north-of-sahara,bilateral,2014,317155.80
RO,north-of-sahara,multilateral,2014,12016094.91
RO,oceania,bilateral,2014,0
RO,oceania,multilateral,2014,748746.42
RO,south-america,bilateral,2014,69377.83
RO,south-america,multilateral,2014,2671178.45
RO,south-central-asia,bilateral,2014,1080311.96
RO,south-central-asia,multilateral,2014,11572117.61
RO,south-of-sahara,bilateral,2014,426178.11
RO,south-of-sahara,multilateral,2014,44956693.21
RO,unspecified,bilateral,2014,1119956.44
RO,unspecified,multilateral,2014,10493156.03
RU,europe,bilateral,2014,29862924.05
RU,europe,multilateral,2014,2757837.92
RU,far-east-asia,bilateral,2014,76592711.09
RU,far-east-asia,multilateral,2014,15219784.00
RU,middle-east,bilateral,2014,25519803.30
RU,middle-east,multilateral,2014,19897218.02
RU,north-central-america,bilateral,2014,215947233.07
RU,north-central-america,multilateral,2014,4317749.93
RU,north-of-sahara,bilateral,2014,7890610.01
RU,north-of-sahara,multilateral,2014,3633139.69
RU,oceania,bilateral,2014,253823.82
RU,oceania,multilateral,2014,1016653.62
RU,south-america,bilateral,2014,222373.83
RU,south-america,multilateral,2014,2293434.01
RU,south-central-asia,bilateral,2014,277298915.32
RU,south-central-asia,multilateral,2014,31825493.49
RU,south-of-sahara,bilateral,2014,55973669.91
RU,south-of-sahara,multilateral,2014,73264311.62
RU,unspecified,bilateral,2014,39121975.52
RU,unspecified,multilateral,2014,83693144.69
SA,europe,multilateral,2014,8508103.28
SA,far-east-asia,multilateral,2014,20632965.74
SA,middle-east,bilateral,2014,12926776664.44
SA,middle-east,multilateral,2014,25957771.13
SA,north-central-america,multilateral,2014,9798099.73
SA,north-of-sahara,multilateral,2014,25287495.05
SA,oceania,multilateral,2014,1459381.21
SA,south-america,multilateral,2014,3443332.62
SA,south-central-asia,multilateral,2014,54720338.89
SA,south-of-sahara,multilateral,2014,200138850.11
SA,unspecified,bilateral,2014,361965199.54
SA,unspecified,multilateral,2014,8621544.66
SE,europe,bilateral,2014,192290711.97
SE,europe,multilateral,2014,149621537.87
SE,far-east-asia,bilateral,2014,77527322.14
SE,far-east-asia,multilateral,2014,131375337.19
SE,middle-east,bilateral,2014,267093652.70
SE,middle-east,multilateral,2014,159416995.85
SE,north-central-america,bilateral,2014,55089347.12
SE,north-central-america,multilateral,2014,76949267.27
SE,north-of-sahara,bilateral,2014,30363692.20
SE,north-of-sahara,multilateral,2014,64058721.26
SE,oceania,bilateral,2014,365590.48
SE,oceania,multilateral,2014,15129008.09
SE,south-america,bilateral,2014,81671135.10
SE,south-america,multilateral,2014,52629919.13
SE,south-central-asia,bilateral,2014,300972290.61
SE,south-central-asia,multilateral,2014,298228288.19
SE,south-of-sahara,bilateral,2014,1084865128.45
SE,south-of-sahara,multilateral,2014,679516436.18
SE,unspecified,bilateral,2014,2275919311.62
SE,unspecified,multilateral,2014,240392093.97
SI,europe,bilateral,2014,11509730.14
SI,europe,multilateral,2014,10373820.57
SI,far-east-asia,bilateral,2014,9527.92
SI,far-east-asia,multilateral,2014,1286600.82
SI,middle-east,bilateral,2014,276309.75
SI,middle-east,multilateral,2014,2884939.82
SI,north-central-america,bilateral,2014,38111.69
SI,north-central-america,multilateral,2014,1409043.26
SI,north-of-sahara,bilateral,2014,32526.36
SI,north-of-sahara,multilateral,2014,3088134.74
SI,oceania,multilateral,2014,224599.10
SI,south-america,multilateral,2014,807580.25
SI,south-central-asia,bilateral,2014,152446.76
SI,south-central-asia,multilateral,2014,3325375.90
SI,south-of-sahara,bilateral,2014,281895.08
SI,south-of-sahara,multilateral,2014,12235507.20
SI,unspecified,bilateral,2014,6964911.20
SI,unspecified,multilateral,2014,3733773.27
SK,europe,bilateral,2014,5297931.20
SK,europe,multilateral,2014,18635865.71
SK,far-east-asia,bilateral,2014,299154.58
SK,far-east-asia,multilateral,2014,1817347.87
SK,middle-east,bilateral,2014,347405.32
SK,middle-east,multilateral,2014,4833997.16
SK,north-central-america,bilateral,2014,19300.30
SK,north-central-america,multilateral,2014,2277275.66
SK,north-of-sahara,bilateral,2014,116995.60
SK,north-of-sahara,multilateral,2014,5456800.36
SK,oceania,multilateral,2014,337715.34
SK,south-america,bilateral,2014,57900.89
SK,south-america,multilateral,2014,1219611.42
SK,south-central-asia,bilateral,2014,1080816.56
SK,south-central-asia,multilateral,2014,4919154.29
SK,south-of-sahara,bilateral,2014,1774433.39
SK,south-of-sahara,multilateral,2014,19988174.03
SK,unspecified,bilateral,2014,6832304.71
SK,unspecified,multilateral,2014,5015646.72
TH,europe,multilateral,2014,159285.20
TH,far-east-asia,bilateral,2014,62449309.18
TH,far-east-asia,multilateral,2014,452993.08
TH,middle-east,bilateral,2014,49712.87
TH,middle-east,multilateral,2014,1180481.71
TH,north-central-america,bilateral,2014,178966.34
TH,north-central-america,multilateral,2014,173687.70
TH,north-of-sahara,bilateral,2014,19885.15
TH,north-of-sahara,multilateral,2014,276444.82
TH,oceania,bilateral,2014,139196.04
TH,oceania,multilateral,2014,41002.36
TH,south-america,bilateral,2014,198851.49
TH,south-america,multilateral,2014,92681.33
TH,south-central-asia,bilateral,2014,13521901.05
TH,south-central-asia,multilateral,2014,1000295.91
TH,south-of-sahara,bilateral,2014,855061.39
TH,south-of-sahara,multilateral,2014,3392129.47
TH,unspecified,multilateral,2014,1630584.61
TL,europe,multilateral,2014,0.00
TL,far-east-asia,bilateral,2014,
TL,far-east-asia,multilateral,2014,0.00
TL,middle-east,multilateral,2014,0.00
TL,north-central-america,multilateral,2014,0.00
TL,north-of-sahara,multilateral,2014,0.00
TL,oceania,multilateral,2014,0.00
TL,south-america,multilateral,2014,0.00
TL,south-central-asia,multilateral,2014,0.00
TL,south-of-sahara,bilateral,2014,
TL,south-of-sahara,multilateral,2014,0.00
TL,unspecified,multilateral,2014,0.00
TR,europe,bilateral,2014,142076007.05
TR,europe,multilateral,2014,1511546.09
TR,far-east-asia,bilateral,2014,28018293.28
TR,far-east-asia,multilateral,2014,6772280.80
TR,middle-east,bilateral,2014,2749509454.09
TR,middle-east,multilateral,2014,8842909.71
TR,north-central-america,bilateral,2014,2054703.53
TR,north-central-america,multilateral,2014,6766594.83
TR,north-of-sahara,bilateral,2014,243945831.92
TR,north-of-sahara,multilateral,2014,1982807.93
TR,oceania,bilateral,2014,562992.78
TR,oceania,multilateral,2014,690772.17
TR,south-america,bilateral,2014,2704178.79
TR,south-america,multilateral,2014,3597483.14
TR,south-central-asia,bilateral,2014,388297477.39
TR,south-central-asia,multilateral,2014,16543170.91
TR,south-of-sahara,bilateral,2014,163204169.89
TR,south-of-sahara,multilateral,2014,35205437.90
TR,unspecified,multilateral,2014,12342553.44
TW,europe,multilateral,2014,1157109.97
TW,far-east-asia,multilateral,2014,2806102.57
TW,middle-east,multilateral,2014,3530281.06
TW,north-central-america,multilateral,2014,1332550.69
TW,north-of-sahara,multilateral,2014,3439122.89
TW,oceania,multilateral,2014,198477.20
TW,south-america,multilateral,2014,468296.45
TW,south-central-asia,multilateral,2014,7442017.08
TW,south-of-sahara,multilateral,2014,27219070.12
TW,unspecified,bilateral,2014,222619483.71
TW,unspecified,multilateral,2014,1172538.11
unaids,europe,bilateral,2014,4378340.48
unaids,far-east-asia,bilateral,2014,6455036.60
unaids,middle-east,bilateral,2014,3090593.28
unaids,north-central-america,bilateral,2014,5824579.65
unaids,north-of-sahara,bilateral,2014,878277.81
unaids,oceania,bilateral,2014,1624542.62
unaids,south-america,bilateral,2014,5745333.67
unaids,south-central-asia,bilateral,2014,6937534.29
unaids,south-of-sahara,bilateral,2014,42409839.65
unaids,unspecified,bilateral,2014,159076402.31
undp,europe,bilateral,2014,5616558.95
undp,far-east-asia,bilateral,2014,36552209.01
undp,middle-east,bilateral,2014,12619922.57
undp,north-central-america,bilateral,2014,11560007.57
undp,north-of-sahara,bilateral,2014,4041545.06
undp,oceania,bilateral,2014,4100979.55
undp,south-america,bilateral,2014,8588283.26
undp,south-central-asia,bilateral,2014,76323786.03
undp,south-of-sahara,bilateral,2014,234568105.54
undp,unspecified,bilateral,2014,64615192.25
unece,europe,bilateral,2014,13739272.06
unece,south-central-asia,bilateral,2014,138680.47
unfpa,europe,bilateral,2014,4566549.69
unfpa,far-east-asia,bilateral,2014,36335403.01
unfpa,middle-east,bilateral,2014,20307343.00
unfpa,north-central-america,bilateral,2014,17910431.59
unfpa,north-of-sahara,bilateral,2014,5685899.18
unfpa,oceania,bilateral,2014,1941526.55
unfpa,south-america,bilateral,2014,15036085.26
unfpa,south-central-asia,bilateral,2014,54618612.15
unfpa,south-of-sahara,bilateral,2014,147674886.71
unfpa,unspecified,bilateral,2014,32728590.40
unhcr,europe,bilateral,2014,980669.02
unhcr,middle-east,bilateral,2014,3615597.91
unhcr,north-central-america,bilateral,2014,3714655.39
unhcr,north-of-sahara,bilateral,2014,21625189.40
unhcr,south-of-sahara,bilateral,2014,68398.07
unhcr,unspecified,bilateral,2014,445550625.80
unicef,europe,bilateral,2014,10836887.98
unicef,far-east-asia,bilateral,2014,39744661.27
unicef,middle-east,bilateral,2014,39059065.87
unicef,north-central-america,bilateral,2014,18006734.00
unicef,north-of-sahara,bilateral,2014,8657623.49
unicef,oceania,bilateral,2014,6993457.88
unicef,south-america,bilateral,2014,16445456.50
unicef,south-central-asia,bilateral,2014,176823998.01
unicef,south-of-sahara,bilateral,2014,530829207.75
unicef,unspecified,bilateral,2014,482350478.50
unpbf,europe,bilateral,2014,188209.21
unpbf,far-east-asia,bilateral,2014,29717.24
unpbf,middle-east,bilateral,2014,4536832.45
unpbf,north-central-america,bilateral,2014,4388246.23
unpbf,north-of-sahara,bilateral,2014,356606.92
unpbf,oceania,bilateral,2014,188209.21
unpbf,south-america,bilateral,2014,1832563.32
unpbf,south-central-asia,bilateral,2014,8717057.98
unpbf,south-of-sahara,bilateral,2014,44159823.25
unpbf,unspecified,bilateral,2014,9905.75
unrwa,middle-east,bilateral,2014,673689901.08
US,europe,bilateral,2014,617737885.39
US,europe,multilateral,2014,87680373.94
US,far-east-asia,bilateral,2014,939119775.04
US,far-east-asia,multilateral,2014,420813299.56
US,middle-east,bilateral,2014,2949298474.44
US,middle-east,multilateral,2014,341950850.74
US,north-central-america,bilateral,2014,1140686821.89
US,north-central-america,multilateral,2014,221079468.87
US,north-of-sahara,bilateral,2014,147657442.82
US,north-of-sahara,multilateral,2014,178200276.68
US,oceania,bilateral,2014,175646256.12
US,oceania,multilateral,2014,32999803.62
US,south-america,bilateral,2014,602632997.82
US,south-america,multilateral,2014,112291494.09
US,south-central-asia,bilateral,2014,3633904379.16
US,south-central-asia,multilateral,2014,1058660875.47
US,south-of-sahara,bilateral,2014,9240450580.77
US,south-of-sahara,multilateral,2014,2403078432.48
US,unspecified,bilateral,2014,7916120973.54
US,unspecified,multilateral,2014,554018898.68
wfp,europe,bilateral,2014,2714174.87
