id-from,id-to,year,rank,total-oda,bundle,bundle-value
LU,SV,2014,10,8366581,non-transfer,627703
LU,SV,2014,10,8366581,technical-ooperation,443964
LU,VN,2014,7,11717357,cash-grant,1861968
LU,VN,2014,7,11717357,mixed-project-aid,5764867
LU,VN,2014,7,11717357,non-transfer,1278703
LU,VN,2014,7,11717357,technical-ooperation,2811819
LU,XK,2014,9,8569729,cash-grant,1569607
LU,XK,2014,9,8569729,mixed-project-aid,4260961
LU,XK,2014,9,8569729,non-transfer,875206
LU,XK,2014,9,8569729,technical-ooperation,1863955
NL,AF,2014,4,48118126,cash-grant,26743326
NL,AF,2014,4,48118126,commodities-food,4780794
NL,AF,2014,4,48118126,mixed-project-aid,5980436
NL,AF,2014,4,48118126,technical-ooperation,10613570
NL,BD,2014,2,66585033,cash-grant,33209240
NL,BD,2014,2,66585033,gpgs-nngos,5545005
NL,BD,2014,2,66585033,mixed-project-aid,2932753
NL,BD,2014,2,66585033,technical-ooperation,24898035
NL,BJ,2014,9,40374537,cash-grant,29662312
NL,BJ,2014,9,40374537,commodities-food,768602
NL,BJ,2014,9,40374537,gpgs-nngos,31587
NL,BJ,2014,9,40374537,mixed-project-aid,6875410
NL,BJ,2014,9,40374537,technical-ooperation,3036626
NL,ET,2014,1,85296686,cash-grant,51341931
NL,ET,2014,1,85296686,commodities-food,19156725
NL,ET,2014,1,85296686,gpgs-nngos,6436953
NL,ET,2014,1,85296686,mixed-project-aid,3754737
NL,ET,2014,1,85296686,technical-ooperation,4606340
NL,KE,2014,10,30849418,cash-grant,18007373
NL,KE,2014,10,30849418,cash-loan-equity,0
NL,KE,2014,10,30849418,commodities-food,74376
NL,KE,2014,10,30849418,mixed-project-aid,9239373
NL,KE,2014,10,30849418,technical-ooperation,3528296
NL,ML,2014,7,42066857,cash-grant,20866175
NL,ML,2014,7,42066857,commodities-food,1425903
NL,ML,2014,7,42066857,mixed-project-aid,16378701
NL,ML,2014,7,42066857,technical-ooperation,3396078
NL,MZ,2014,6,45206695,cash-grant,27393789
NL,MZ,2014,6,45206695,commodities-food,943579
NL,MZ,2014,6,45206695,gpgs-nngos,1205850
NL,MZ,2014,6,45206695,mixed-project-aid,6824946
NL,MZ,2014,6,45206695,technical-ooperation,8838531
NL,other,2014,11,3463932113,cash-grant,1117804580
NL,other,2014,11,3463932113,cash-loan-equity,0
NL,other,2014,11,3463932113,commodities-food,35503512
NL,other,2014,11,3463932113,gpgs-nngos,323483049
NL,other,2014,11,3463932113,mixed-project-aid,440051382
NL,other,2014,11,3463932113,non-transfer,1213882964
NL,other,2014,11,3463932113,technical-ooperation,333206626
NL,RW,2014,5,48033496,cash-grant,26068746
NL,RW,2014,5,48033496,commodities-food,1163283
NL,RW,2014,5,48033496,mixed-project-aid,5741690
NL,RW,2014,5,48033496,technical-ooperation,15059777
NL,SS,2014,3,51965721,cash-grant,14481935
NL,SS,2014,3,51965721,commodities-food,6290524
NL,SS,2014,3,51965721,mixed-project-aid,30331439
NL,SS,2014,3,51965721,technical-ooperation,861823
NL,SY,2014,8,41286318,cash-grant,4218028
NL,SY,2014,8,41286318,commodities-food,15097251
NL,SY,2014,8,41286318,gpgs-nngos,341485
NL,SY,2014,8,41286318,mixed-project-aid,20358868
NL,SY,2014,8,41286318,technical-ooperation,1270686
NO,AF,2014,2,127250598,cash-grant,73087166
NO,AF,2014,2,127250598,gpgs-nngos,1262462
NO,AF,2014,2,127250598,mixed-project-aid,46824432
NO,AF,2014,2,127250598,non-transfer,2306624
NO,AF,2014,2,127250598,technical-ooperation,3769914
NO,BR,2014,1,147405971,cash-grant,134124891
NO,BR,2014,1,147405971,gpgs-nngos,3131675
NO,BR,2014,1,147405971,mixed-project-aid,7598434
NO,BR,2014,1,147405971,non-transfer,16662
NO,BR,2014,1,147405971,technical-ooperation,2534309
NO,ET,2014,10,63723119,cash-grant,30777443
NO,ET,2014,10,63723119,commodities-food,2048792
NO,ET,2014,10,63723119,gpgs-nngos,0
NO,ET,2014,10,63723119,mixed-project-aid,22318854
NO,ET,2014,10,63723119,non-transfer,965195
NO,ET,2014,10,63723119,technical-ooperation,7612835
NO,GY,2014,5,96944606,cash-grant,1273963
NO,GY,2014,5,96944606,gpgs-nngos,465463
NO,GY,2014,5,96944606,mixed-project-aid,94601112
NO,GY,2014,5,96944606,technical-ooperation,604068
NO,MW,2014,6,89219982,cash-grant,27880435
NO,MW,2014,6,89219982,commodities-food,4165991
NO,MW,2014,6,89219982,gpgs-nngos,198301
NO,MW,2014,6,89219982,mixed-project-aid,44072749
NO,MW,2014,6,89219982,technical-ooperation,12902506
NO,other,2014,11,3150202176,cash-grant,733936162
NO,other,2014,11,3150202176,commodities-food,33000857
NO,other,2014,11,3150202176,gpgs-nngos,808481638
NO,other,2014,11,3150202176,mixed-project-aid,720787343
NO,other,2014,11,3150202176,non-transfer,631497010
NO,other,2014,11,3150202176,technical-ooperation,222499166
NO,PS,2014,3,123530071,cash-grant,78518665
NO,PS,2014,3,123530071,gpgs-nngos,1378447
NO,PS,2014,3,123530071,mixed-project-aid,35350222
NO,PS,2014,3,123530071,technical-ooperation,8282737
NO,SO,2014,9,66556680,cash-grant,15598254
NO,SO,2014,9,66556680,commodities-food,0
NO,SO,2014,9,66556680,mixed-project-aid,49024982
NO,SO,2014,9,66556680,non-transfer,394103
NO,SO,2014,9,66556680,technical-ooperation,1539341
NO,SS,2014,4,100749921,cash-grant,35682515
NO,SS,2014,4,100749921,commodities-food,19953420
NO,SS,2014,4,100749921,gpgs-nngos,1523727
NO,SS,2014,4,100749921,mixed-project-aid,35694625
NO,SS,2014,4,100749921,technical-ooperation,7895634
NO,TZ,2014,7,75652481,cash-grant,32640725
NO,TZ,2014,7,75652481,gpgs-nngos,2075357
NO,TZ,2014,7,75652481,mixed-project-aid,21246630
NO,TZ,2014,7,75652481,non-transfer,197280
NO,TZ,2014,7,75652481,technical-ooperation,19492489
NO,UG,2014,8,68522109,cash-grant,37084667
NO,UG,2014,8,68522109,gpgs-nngos,18330
NO,UG,2014,8,68522109,mixed-project-aid,15663180
NO,UG,2014,8,68522109,non-transfer,406609
NO,UG,2014,8,68522109,technical-ooperation,15349323
NZ,CK,2014,3,21490554,cash-grant,9536623
NZ,CK,2014,3,21490554,mixed-project-aid,10080777
NZ,CK,2014,3,21490554,non-transfer,550436
NZ,CK,2014,3,21490554,technical-ooperation,1322718
NZ,ID,2014,9,12618774,cash-grant,5328671
NZ,ID,2014,9,12618774,gpgs-nngos,247008
NZ,ID,2014,9,12618774,mixed-project-aid,2468917
NZ,ID,2014,9,12618774,non-transfer,3276996
NZ,ID,2014,9,12618774,technical-ooperation,1297182
NZ,KI,2014,7,14769080,cash-grant,5693770
NZ,KI,2014,7,14769080,mixed-project-aid,2202184
NZ,KI,2014,7,14769080,non-transfer,1361068
NZ,KI,2014,7,14769080,technical-ooperation,5512058
NZ,other,2014,11,202699370,cash-grant,56471195
NZ,other,2014,11,202699370,commodities-food,925214
NZ,other,2014,11,202699370,gpgs-nngos,6388201
NZ,other,2014,11,202699370,mixed-project-aid,37677642
NZ,other,2014,11,202699370,non-transfer,79761561
NZ,other,2014,11,202699370,technical-ooperation,21475557
NZ,PG,2014,4,21164195,cash-grant,5983412
NZ,PG,2014,4,21164195,mixed-project-aid,10381709
NZ,PG,2014,4,21164195,non-transfer,2585484
NZ,PG,2014,4,21164195,technical-ooperation,2213590
NZ,SB,2014,1,24950979,cash-grant,12253222
NZ,SB,2014,1,24950979,mixed-project-aid,3709300
NZ,SB,2014,1,24950979,non-transfer,2205697
NZ,SB,2014,1,24950979,technical-ooperation,6782760
NZ,TK,2014,6,16737711,cash-grant,9564401
NZ,TK,2014,6,16737711,mixed-project-aid,5973682
NZ,TK,2014,6,16737711,technical-ooperation,1199628
NZ,TL,2014,10,10039687,cash-grant,2388589
NZ,TL,2014,10,10039687,mixed-project-aid,3956192
NZ,TL,2014,10,10039687,non-transfer,1883774
NZ,TL,2014,10,10039687,technical-ooperation,1811132
NZ,TO,2014,8,14198324,cash-grant,6407019
NZ,TO,2014,8,14198324,mixed-project-aid,4102227
NZ,TO,2014,8,14198324,non-transfer,2194768
NZ,TO,2014,8,14198324,technical-ooperation,1494310
NZ,VU,2014,2,23493971,cash-grant,8061749
NZ,VU,2014,2,23493971,mixed-project-aid,10009384
NZ,VU,2014,2,23493971,non-transfer,1737073
NZ,VU,2014,2,23493971,technical-ooperation,3685765
NZ,WS,2014,5,19650169,cash-grant,6446717
NZ,WS,2014,5,19650169,mixed-project-aid,1666832
NZ,WS,2014,5,19650169,non-transfer,4266832
NZ,WS,2014,5,19650169,technical-ooperation,7269788
PL,AF,2014,8,1238956,cash-grant,1021501
PL,AF,2014,8,1238956,non-transfer,13447
PL,AF,2014,8,1238956,technical-ooperation,204008
PL,AO,2014,4,14321687,cash-loan-equity,14073260
PL,AO,2014,4,14321687,non-transfer,200336
PL,AO,2014,4,14321687,technical-ooperation,48091
PL,BY,2014,3,19253217,cash-grant,1343345
PL,BY,2014,3,19253217,mixed-project-aid,8206948
PL,BY,2014,3,19253217,non-transfer,9199092
PL,BY,2014,3,19253217,technical-ooperation,503832
PL,ET,2014,1,22580385,cash-loan-equity,22341798
PL,ET,2014,1,22580385,mixed-project-aid,35887
PL,ET,2014,1,22580385,non-transfer,14911
PL,ET,2014,1,22580385,technical-ooperation,187789
PL,GE,2014,6,2445309,cash-grant,85786
PL,GE,2014,6,2445309,mixed-project-aid,356055
PL,GE,2014,6,2445309,non-transfer,300589
PL,GE,2014,6,2445309,technical-ooperation,1702879
PL,KE,2014,10,1080161,cash-grant,162303
PL,KE,2014,10,1080161,mixed-project-aid,270450
PL,KE,2014,10,1080161,non-transfer,79585
PL,KE,2014,10,1080161,technical-ooperation,567823
PL,KZ,2014,9,1173437,non-transfer,1173437
PL,MD,2014,5,3059075,cash-grant,95914
PL,MD,2014,5,3059075,cash-loan-equity,0
PL,MD,2014,5,3059075,mixed-project-aid,799760
PL,MD,2014,5,3059075,non-transfer,301275
PL,MD,2014,5,3059075,technical-ooperation,1862126
PL,other,2014,11,12051560,cash-grant,769285
PL,other,2014,11,12051560,cash-loan-equity,93649
PL,other,2014,11,12051560,gpgs-nngos,653355
PL,other,2014,11,12051560,mixed-project-aid,2774350
PL,other,2014,11,12051560,non-transfer,4198038
PL,other,2014,11,12051560,technical-ooperation,3562883
PL,SY,2014,7,1284962,cash-grant,487881
PL,SY,2014,7,1284962,mixed-project-aid,757659
PL,SY,2014,7,1284962,non-transfer,39422
PL,UA,2014,2,21110268,cash-grant,1524570
PL,UA,2014,2,21110268,gpgs-nngos,124257
PL,UA,2014,2,21110268,mixed-project-aid,3158514
PL,UA,2014,2,21110268,non-transfer,13976405
PL,UA,2014,2,21110268,technical-ooperation,2326522
PT,AO,2014,7,4598396,cash-loan-equity,0
PT,AO,2014,7,4598396,mixed-project-aid,1725411
PT,AO,2014,7,4598396,non-transfer,360305
PT,AO,2014,7,4598396,technical-ooperation,2512680
PT,BR,2014,8,3459230,mixed-project-aid,462888
PT,BR,2014,8,3459230,non-transfer,2229960
PT,BR,2014,8,3459230,technical-ooperation,766382
PT,CN,2014,6,9199443,cash-loan-equity,8672361
PT,CN,2014,6,9199443,mixed-project-aid,90196
PT,CN,2014,6,9199443,non-transfer,169712
PT,CN,2014,6,9199443,technical-ooperation,267174
PT,CV,2014,1,132978286,cash-grant,676882
PT,CV,2014,1,132978286,cash-loan-equity,104499835
PT,CV,2014,1,132978286,commodities-food,1742173
PT,CV,2014,1,132978286,mixed-project-aid,11197817
PT,CV,2014,1,132978286,non-transfer,12608305
PT,CV,2014,1,132978286,technical-ooperation,2253274
PT,GW,2014,5,10473452,mixed-project-aid,4592272
PT,GW,2014,5,10473452,non-transfer,2050949
PT,GW,2014,5,10473452,technical-ooperation,3830231
PT,MA,2014,10,463696,cash-loan-equity,0
PT,MA,2014,10,463696,mixed-project-aid,15193
PT,MA,2014,10,463696,non-transfer,98223
PT,MA,2014,10,463696,technical-ooperation,350280
PT,MZ,2014,2,60766677,cash-grant,1092345
PT,MZ,2014,2,60766677,cash-loan-equity,33428686
PT,MZ,2014,2,60766677,mixed-project-aid,484684
PT,MZ,2014,2,60766677,non-transfer,11995100
PT,MZ,2014,2,60766677,technical-ooperation,13765862
PT,other,2014,11,20158138,cash-grant,446414
PT,other,2014,11,20158138,cash-loan-equity,0
PT,other,2014,11,20158138,commodities-food,468549
PT,other,2014,11,20158138,gpgs-nngos,648616
PT,other,2014,11,20158138,mixed-project-aid,3572956
PT,other,2014,11,20158138,non-transfer,8339080
PT,other,2014,11,20158138,technical-ooperation,6682523
PT,ST,2014,4,12561153,cash-loan-equity,0
PT,ST,2014,4,12561153,commodities-food,98394
PT,ST,2014,4,12561153,mixed-project-aid,4684412
PT,ST,2014,4,12561153,non-transfer,4442063
PT,ST,2014,4,12561153,technical-ooperation,3336284
PT,TL,2014,3,16594539,cash-grant,355125
PT,TL,2014,3,16594539,mixed-project-aid,635603
PT,TL,2014,3,16594539,non-transfer,2764961
PT,TL,2014,3,16594539,technical-ooperation,12838850
PT,ZA,2014,9,1521600,technical-ooperation,1521600
SE,AF,2014,1,135669000,cash-grant,79092600
SE,AF,2014,1,135669000,gpgs-nngos,936244
SE,AF,2014,1,135669000,mixed-project-aid,38886102
SE,AF,2014,1,135669000,non-transfer,34136
SE,AF,2014,1,135669000,technical-ooperation,16719918
SE,BD,2014,10,48747151,cash-grant,33841772
SE,BD,2014,10,48747151,cash-loan-equity,0
SE,BD,2014,10,48747151,gpgs-nngos,18725
SE,BD,2014,10,48747151,mixed-project-aid,10761095
SE,BD,2014,10,48747151,non-transfer,981005
SE,BD,2014,10,48747151,technical-ooperation,3144554
SE,CD,2014,6,61204328,cash-grant,42541643
SE,CD,2014,6,61204328,mixed-project-aid,12578232
SE,CD,2014,6,61204328,non-transfer,125424
SE,CD,2014,6,61204328,technical-ooperation,5959029
SE,KE,2014,4,72240085,cash-grant,27953166
SE,KE,2014,4,72240085,mixed-project-aid,13766908
SE,KE,2014,4,72240085,non-transfer,754078
SE,KE,2014,4,72240085,technical-ooperation,29765933
SE,MZ,2014,2,118355108,cash-grant,84310716
SE,MZ,2014,2,118355108,mixed-project-aid,5720431
SE,MZ,2014,2,118355108,non-transfer,322053
SE,MZ,2014,2,118355108,technical-ooperation,28001908
SE,other,2014,11,3620001690,cash-grant,778318214
SE,other,2014,11,3620001690,cash-loan-equity,57614985
SE,other,2014,11,3620001690,commodities-food,564
SE,other,2014,11,3620001690,gpgs-nngos,603743089
SE,other,2014,11,3620001690,mixed-project-aid,381301940
SE,other,2014,11,3620001690,non-transfer,1393632774
SE,other,2014,11,3620001690,technical-ooperation,405390124
SE,PS,2014,5,66880143,cash-grant,32389835
SE,PS,2014,5,66880143,commodities-food,864224
SE,PS,2014,5,66880143,mixed-project-aid,26331726
SE,PS,2014,5,66880143,non-transfer,107620
SE,PS,2014,5,66880143,technical-ooperation,7186738
SE,SO,2014,3,82064194,cash-grant,55382154
SE,SO,2014,3,82064194,mixed-project-aid,14463843
SE,SO,2014,3,82064194,non-transfer,1166
SE,SO,2014,3,82064194,technical-ooperation,12217031
SE,SS,2014,7,55902692,cash-grant,42070793
SE,SS,2014,7,55902692,mixed-project-aid,8676439
SE,SS,2014,7,55902692,non-transfer,82241
SE,SS,2014,7,55902692,technical-ooperation,5073219
SE,TZ,2014,8,53547117,cash-grant,31514045
SE,TZ,2014,8,53547117,mixed-project-aid,6126900
SE,TZ,2014,8,53547117,non-transfer,519317
SE,TZ,2014,8,53547117,technical-ooperation,15386855
SE,ZM,2014,9,51533908,cash-grant,39824439
SE,ZM,2014,9,51533908,mixed-project-aid,3120387
SE,ZM,2014,9,51533908,non-transfer,476651
SE,ZM,2014,9,51533908,technical-ooperation,8112431
SI,AF,2014,8,155395,mixed-project-aid,37881
SI,AF,2014,8,155395,non-transfer,21238
SI,AF,2014,8,155395,technical-ooperation,96276
SI,AL,2014,7,376268,cash-grant,22603
SI,AL,2014,7,376268,technical-ooperation,353665
SI,BA,2014,1,3055899,cash-grant,88491
SI,BA,2014,1,3055899,gpgs-nngos,45960
SI,BA,2014,1,3055899,mixed-project-aid,951636
SI,BA,2014,1,3055899,non-transfer,1742025
SI,BA,2014,1,3055899,technical-ooperation,227787
SI,MD,2014,6,471389,mixed-project-aid,414642
SI,MD,2014,6,471389,technical-ooperation,56747
SI,ME,2014,3,1456110,cash-grant,5690
SI,ME,2014,3,1456110,mixed-project-aid,987273
SI,ME,2014,3,1456110,non-transfer,223695
SI,ME,2014,3,1456110,technical-ooperation,239452
SI,MK,2014,2,2630833,cash-grant,21044
SI,MK,2014,2,2630833,mixed-project-aid,21470
SI,MK,2014,2,2630833,non-transfer,2270270
SI,MK,2014,2,2630833,technical-ooperation,318049
SI,other,2014,11,8646558,cash-grant,1084082
SI,other,2014,11,8646558,commodities-food,37925
SI,other,2014,11,8646558,gpgs-nngos,750058
SI,other,2014,11,8646558,mixed-project-aid,392084
SI,other,2014,11,8646558,non-transfer,5636685
SI,other,2014,11,8646558,technical-ooperation,745724
SI,PS,2014,9,150523,mixed-project-aid,82170
SI,PS,2014,9,150523,technical-ooperation,68353
SI,RS,2014,4,1200318,cash-grant,53246
SI,RS,2014,4,1200318,mixed-project-aid,377125
SI,RS,2014,4,1200318,non-transfer,697927
SI,RS,2014,4,1200318,technical-ooperation,72020
SI,UA,2014,10,122386,cash-grant,61314
SI,UA,2014,10,122386,mixed-project-aid,58826
SI,UA,2014,10,122386,technical-ooperation,2246
SI,XK,2014,5,992597,mixed-project-aid,60680
SI,XK,2014,5,992597,non-transfer,42293
SI,XK,2014,5,992597,technical-ooperation,889624
SK,AF,2014,6,541596,gpgs-nngos,46089
SK,AF,2014,6,541596,mixed-project-aid,88347
SK,AF,2014,6,541596,non-transfer,16647
SK,AF,2014,6,541596,technical-ooperation,390513
SK,BA,2014,5,542871,cash-grant,29443
SK,BA,2014,5,542871,mixed-project-aid,487826
SK,BA,2014,5,542871,non-transfer,6398
SK,BA,2014,5,542871,technical-ooperation,19204
SK,GE,2014,9,354642,cash-grant,81939
SK,GE,2014,9,354642,mixed-project-aid,26885
SK,GE,2014,9,354642,non-transfer,23045
SK,GE,2014,9,354642,technical-ooperation,222773
SK,KE,2014,2,1192012,cash-grant,176684
SK,KE,2014,2,1192012,commodities-food,5124
SK,KE,2014,2,1192012,mixed-project-aid,604325
SK,KE,2014,2,1192012,non-transfer,61462
SK,KE,2014,2,1192012,technical-ooperation,344417
SK,MD,2014,4,660659,cash-grant,108825
SK,MD,2014,4,660659,mixed-project-aid,394335
SK,MD,2014,4,660659,non-transfer,26885
SK,MD,2014,4,660659,technical-ooperation,130614
SK,ME,2014,10,279120,cash-grant,29452
SK,ME,2014,10,279120,mixed-project-aid,222783
SK,ME,2014,10,279120,non-transfer,1283
SK,ME,2014,10,279120,technical-ooperation,25602
SK,other,2014,11,9107292,cash-grant,660669
SK,other,2014,11,9107292,gpgs-nngos,37134
SK,other,2014,11,9107292,mixed-project-aid,649144
SK,other,2014,11,9107292,non-transfer,4305899
SK,other,2014,11,9107292,technical-ooperation,3454446
SK,RS,2014,1,1261159,cash-grant,62736
SK,RS,2014,1,1261159,mixed-project-aid,176684
SK,RS,2014,1,1261159,non-transfer,781025
SK,RS,2014,1,1261159,technical-ooperation,240714
SK,SS,2014,8,378992,gpgs-nngos,47373
SK,SS,2014,8,378992,non-transfer,14080
SK,SS,2014,8,378992,technical-ooperation,317539
SK,UA,2014,3,1031977,cash-grant,198455
SK,UA,2014,3,1031977,commodities-food,12806
SK,UA,2014,3,1031977,mixed-project-aid,75542
SK,UA,2014,3,1031977,non-transfer,142118
SK,UA,2014,3,1031977,technical-ooperation,603056
SK,XK,2014,7,442981,cash-grant,38408
SK,XK,2014,7,442981,mixed-project-aid,34557
SK,XK,2014,7,442981,non-transfer,3841
SK,XK,2014,7,442981,technical-ooperation,366175
US,AF,2014,1,1879828126,cash-grant,828661260
US,AF,2014,1,1879828126,commodities-food,66465011
US,AF,2014,1,1879828126,gpgs-nngos,12115778
US,AF,2014,1,1879828126,mixed-project-aid,916998903
US,AF,2014,1,1879828126,technical-ooperation,55587174
US,ET,2014,6,645154482,cash-grant,92175957
US,ET,2014,6,645154482,commodities-food,219288705
US,ET,2014,6,645154482,gpgs-nngos,18227290
US,ET,2014,6,645154482,mixed-project-aid,277341738
US,ET,2014,6,645154482,technical-ooperation,38120792
US,JO,2014,2,1153956761,cash-grant,244403853
US,JO,2014,2,1153956761,cash-loan-equity,0
US,JO,2014,2,1153956761,commodities-food,306530803
US,JO,2014,2,1153956761,gpgs-nngos,3564925
US,JO,2014,2,1153956761,mixed-project-aid,590301148
US,JO,2014,2,1153956761,technical-ooperation,9156032
US,KE,2014,3,784440164,cash-grant,80076630
US,KE,2014,3,784440164,cash-loan-equity,0
US,KE,2014,3,784440164,commodities-food,117602774
US,KE,2014,3,784440164,gpgs-nngos,13382350
US,KE,2014,3,784440164,mixed-project-aid,523111716
US,KE,2014,3,784440164,technical-ooperation,50266694
US,other,2014,11,19215142449,cash-grant,2772992093
US,other,2014,11,19215142449,cash-loan-equity,0
US,other,2014,11,19215142449,commodities-food,1091600626
US,other,2014,11,19215142449,gpgs-nngos,2401825952
US,other,2014,11,19215142449,mixed-project-aid,8365768639
US,other,2014,11,19215142449,non-transfer,3194097795
US,other,2014,11,19215142449,technical-ooperation,1388857344
US,PK,2014,5,759477501,cash-grant,123269760
US,PK,2014,5,759477501,cash-loan-equity,0
US,PK,2014,5,759477501,commodities-food,55891212
US,PK,2014,5,759477501,gpgs-nngos,15496628
US,PK,2014,5,759477501,mixed-project-aid,524769341
US,PK,2014,5,759477501,technical-ooperation,40050560
US,PS,2014,8,527070706,cash-grant,72116538
US,PS,2014,8,527070706,commodities-food,9424545
US,PS,2014,8,527070706,gpgs-nngos,1707192
US,PS,2014,8,527070706,mixed-project-aid,418342915
US,PS,2014,8,527070706,technical-ooperation,25479516
US,SS,2014,4,771533664,cash-grant,104948718
US,SS,2014,4,771533664,commodities-food,455235939
US,SS,2014,4,771533664,gpgs-nngos,923456
US,SS,2014,4,771533664,mixed-project-aid,194789192
US,SS,2014,4,771533664,technical-ooperation,15636359
US,SY,2014,7,623954616,cash-grant,147489521
US,SY,2014,7,623954616,cash-loan-equity,0
US,SY,2014,7,623954616,commodities-food,280005335
US,SY,2014,7,623954616,mixed-project-aid,195210184
US,SY,2014,7,623954616,technical-ooperation,1249576
US,TZ,2014,10,493344105,cash-grant,46450981
US,TZ,2014,10,493344105,commodities-food,18448597
US,TZ,2014,10,493344105,gpgs-nngos,43169512
US,TZ,2014,10,493344105,mixed-project-aid,339264298
US,TZ,2014,10,493344105,technical-ooperation,46010717
US,ZA,2014,9,499466682,cash-grant,9063864
US,ZA,2014,9,499466682,commodities-food,268206
US,ZA,2014,9,499466682,gpgs-nngos,54508698
US,ZA,2014,9,499466682,mixed-project-aid,381050342
US,ZA,2014,9,499466682,technical-ooperation,54575572
