id-from,id-to,region,year,value-1,value-2,value-3
DE,XK,europe,2015,55190000,,0.19
DE,YE,middle-east,2015,100990000,812.2,
DE,ZA,south-of-sahara,2015,421950000,3139.6,4.75
DE,ZM,south-of-sahara,2015,31990000,654.3,28.32
DE,ZW,south-of-sahara,2015,28320000,523.5,3.93
DK,AF,south-central-asia,2015,87990000,184,2.79
DK,AL,europe,2015,2600000,2892.8,0.2
DK,AM,south-central-asia,2015,770000,1906.4,0.56
DK,AZ,south-central-asia,2015,50000,8092.1,0.13
DK,BA,europe,2015,2070000,4496.3,0.02
DK,BD,south-central-asia,2015,21270000,326.5,1.85
DK,BF,south-of-sahara,2015,41570000,301.8,12.22
DK,BO,south-america,2015,24040000,2449.3,3.8
DK,BR,south-america,2015,290000,4808.7,2.77
DK,BT,south-central-asia,2015,20000,1543.6,0.23
DK,BY,europe,2015,2630000,8181.9,0
DK,CD,south-of-sahara,2015,0,109.3,38.05
DK,CF,south-of-sahara,2015,1490000,53.3,47.3
DK,CL,south-america,2015,2550000,4789.4,0.45
DK,CN,far-east-asia,2015,12400000,4113,0.35
DK,CO,south-america,2015,370000,3708.2,2.48
DK,DO,north-central-america,2015,20000,,0.56
DK,DZ,north-of-sahara,2015,30000,5073.5,
DK,EG,north-of-sahara,2015,1800000,2421.1,
DK,ET,south-of-sahara,2015,6080000,272.3,5.58
DK,GE,south-central-asia,2015,1630000,2591.3,3.36
DK,GH,south-of-sahara,2015,39150000,740,3.74
DK,HN,north-central-america,2015,200000,879.6,7.66
DK,ID,far-east-asia,2015,4930000,1637.4,1.5
DK,IN,south-central-asia,2015,1630000,1312,3.22
DK,IQ,middle-east,2015,9220000,6538.3,
DK,JO,middle-east,2015,2820000,2573.6,
DK,KE,south-of-sahara,2015,58240000,572,8.26
DK,KG,south-central-asia,2015,210000,1016.3,0.48
DK,KH,far-east-asia,2015,260000,608.1,0.22
DK,LB,middle-east,2015,780000,3828.5,
DK,LK,south-central-asia,2015,530000,1377.9,0.27
DK,LR,south-of-sahara,2015,590000,192.3,19.81
DK,LY,north-of-sahara,2015,160000,,
DK,MA,north-of-sahara,2015,540000,2055.4,0.24
DK,MD,europe,2015,5600000,1728.3,0.01
DK,ME,europe,2015,0,6542.2,0.23
DK,ML,south-of-sahara,2015,26410000,360,16.67
DK,MM,south-central-asia,2015,7480000,1179.5,0.66
DK,MV,south-central-asia,2015,20000,5220.6,1
DK,MX,north-central-america,2015,2730000,4194.5,0.74
DK,MY,far-east-asia,2015,110000,4962.8,0.01
DK,MZ,south-of-sahara,2015,63260000,304.1,25.25
DK,NE,south-of-sahara,2015,12810000,199.3,13.51
DK,NG,south-of-sahara,2015,690000,478.8,19.6
DK,NI,north-central-america,2015,370000,713.1,1.96
DK,NP,south-central-asia,2015,22060000,468.1,1.62
DK,PE,south-america,2015,1190000,2616.3,0.94
DK,PH,far-east-asia,2015,340000,1447.4,2.36
DK,PK,south-central-asia,2015,15860000,702.6,1.02
DK,PS,middle-east,2015,25880000,,0.02
DK,RS,europe,2015,1980000,5323.6,0.04
DK,SD,south-of-sahara,2015,4450000,469.6,2.43
DK,SL,south-of-sahara,2015,150000,155.6,8.06
DK,SO,south-of-sahara,2015,15020000,,
DK,SS,south-of-sahara,2015,15930000,459.1,37.87
DK,SY,middle-east,2015,45290000,,
DK,TH,far-east-asia,2015,70000,3612.6,0
DK,TJ,south-central-asia,2015,70000,533.3,4.88
DK,TN,north-of-sahara,2015,5560000,2623.9,0.17
DK,TR,europe,2015,110000,4577.2,0.06
DK,TZ,south-of-sahara,2015,46010000,350.9,13
DK,UA,europe,2015,25290000,3197.7,0
DK,UG,south-of-sahara,2015,29590000,505.6,10.3
DK,VN,far-east-asia,2015,14630000,1416.7,0.61
DK,XK,europe,2015,3900000,,0.19
DK,YE,middle-east,2015,7960000,812.2,
DK,ZA,south-of-sahara,2015,3560000,3139.6,4.75
DK,ZM,south-of-sahara,2015,18960000,654.3,28.32
DK,ZW,south-of-sahara,2015,26790000,523.5,3.93
EE,AF,south-central-asia,2015,1650000,184,2.79
EE,AL,europe,2015,10000,2892.8,0.2
EE,AM,south-central-asia,2015,40000,1906.4,0.56
EE,AZ,south-central-asia,2015,20000,8092.1,0.13
EE,BR,south-america,2015,10000,4808.7,2.77
EE,BY,europe,2015,270000,8181.9,0
EE,CI,south-of-sahara,2015,10000,657.3,8.88
EE,ET,south-of-sahara,2015,100000,272.3,5.58
EE,GE,south-central-asia,2015,1100000,2591.3,3.36
EE,GH,south-of-sahara,2015,20000,740,3.74
EE,IN,south-central-asia,2015,0,1312,3.22
EE,JO,middle-east,2015,270000,2573.6,
EE,KE,south-of-sahara,2015,30000,572,8.26
EE,KG,south-central-asia,2015,550000,1016.3,0.48
EE,KZ,south-central-asia,2015,0,4942.2,0.01
EE,LB,middle-east,2015,170000,3828.5,
EE,MD,europe,2015,990000,1728.3,0.01
EE,MK,europe,2015,40000,4000.4,0.39
EE,NP,south-central-asia,2015,60000,468.1,1.62
EE,PH,far-east-asia,2015,40000,1447.4,2.36
EE,PS,middle-east,2015,320000,,0.02
EE,SL,south-of-sahara,2015,30000,155.6,8.06
EE,ST,south-of-sahara,2015,10000,536.2,7.07
EE,SY,middle-east,2015,280000,,
EE,TJ,south-central-asia,2015,150000,533.3,4.88
EE,TR,europe,2015,220000,4577.2,0.06
EE,TV,oceania,2015,10000,2072.4,0.42
EE,UA,europe,2015,2840000,3197.7,0
EE,UG,south-of-sahara,2015,90000,505.6,10.3
EE,UZ,south-central-asia,2015,110000,1853.8,6.36
EE,VU,oceania,2015,60000,528.9,3.45
EE,XK,europe,2015,70000,,0.19
EE,YE,middle-east,2015,10000,812.2,
ES,AF,south-central-asia,2015,910000,184,2.79
ES,AL,europe,2015,100000,2892.8,0.2
ES,AM,south-central-asia,2015,170000,1906.4,0.56
ES,AO,south-of-sahara,2015,100000,1894.1,8.56
ES,AR,south-america,2015,1020000,,
ES,AZ,south-central-asia,2015,10000,8092.1,0.13
ES,BA,europe,2015,30000,4496.3,0.02
ES,BD,south-central-asia,2015,110000,326.5,1.85
ES,BF,south-of-sahara,2015,800000,301.8,12.22
ES,BI,south-of-sahara,2015,370000,131.6,30.6
ES,BJ,south-of-sahara,2015,210000,352.7,17.24
ES,BO,south-america,2015,11630000,2449.3,3.8
ES,BR,south-america,2015,4370000,4808.7,2.77
ES,BT,south-central-asia,2015,0,1543.6,0.23
ES,BW,south-of-sahara,2015,0,5880,3.83
ES,BY,europe,2015,30000,8181.9,0
ES,CD,south-of-sahara,2015,4320000,109.3,38.05
ES,CF,south-of-sahara,2015,1820000,53.3,47.3
ES,CG,south-of-sahara,2015,120000,2817.7,14.41
ES,CI,south-of-sahara,2015,450000,657.3,8.88
ES,CL,south-america,2015,870000,4789.4,0.45
ES,CM,south-of-sahara,2015,760000,545.8,8.46
ES,CN,far-east-asia,2015,2530000,4113,0.35
ES,CO,south-america,2015,14900000,3708.2,2.48
ES,CR,north-central-america,2015,950000,2184.7,0.6
ES,CU,north-central-america,2015,125850000,,
ES,CV,south-of-sahara,2015,690000,1646.1,1.54
ES,DM,north-central-america,2015,120000,2908.5,2.6
ES,DO,north-central-america,2015,11780000,,0.56
ES,DZ,north-of-sahara,2015,2050000,5073.5,
ES,EC,south-america,2015,7500000,3930.8,1.72
ES,EG,north-of-sahara,2015,870000,2421.1,
ES,ER,south-of-sahara,2015,120000,,
ES,ET,south-of-sahara,2015,6950000,272.3,5.58
ES,GA,south-of-sahara,2015,20000,4009.8,1.48
ES,GE,south-central-asia,2015,220000,2591.3,3.36
ES,GH,south-of-sahara,2015,1130000,740,3.74
ES,GM,south-of-sahara,2015,210000,324.8,17.39
ES,GN,south-of-sahara,2015,1220000,249.9,10.45
ES,GQ,south-of-sahara,2015,2190000,9828.9,15.95
ES,GT,north-central-america,2015,13290000,887.9,3.16
ES,GW,south-of-sahara,2015,1570000,185.6,30.73
ES,HN,north-central-america,2015,8380000,879.6,7.66
ES,HT,north-central-america,2015,4670000,253.6,28.21
ES,ID,far-east-asia,2015,60000,1637.4,1.5
ES,IN,south-central-asia,2015,2450000,1312,3.22
ES,IQ,middle-east,2015,3130000,6538.3,
ES,IR,middle-east,2015,360000,2374.3,0.03
ES,JM,north-central-america,2015,40000,2369.5,0.41
ES,JO,middle-east,2015,4600000,2573.6,
ES,KE,south-of-sahara,2015,370000,572,8.26
ES,KG,south-central-asia,2015,0,1016.3,0.48
ES,KH,far-east-asia,2015,40000,608.1,0.22
ES,KZ,south-central-asia,2015,50000,4942.2,0.01
ES,LA,far-east-asia,2015,30000,959.5,3.22
ES,LB,middle-east,2015,12430000,3828.5,
ES,LK,south-central-asia,2015,130000,1377.9,0.27
ES,LR,south-of-sahara,2015,730000,192.3,19.81
ES,LY,north-of-sahara,2015,260000,,
ES,MA,north-of-sahara,2015,26510000,2055.4,0.24
ES,MD,europe,2015,20000,1728.3,0.01
ES,MG,south-of-sahara,2015,40000,151.9,39.45
ES,MK,europe,2015,30000,4000.4,0.39
ES,ML,south-of-sahara,2015,9590000,360,16.67
ES,MM,south-central-asia,2015,20000,1179.5,0.66
ES,MN,far-east-asia,2015,0,3223.3,0.04
ES,MR,south-of-sahara,2015,16120000,1182.7,1.68
ES,MU,south-of-sahara,2015,0,3998.8,0.09
ES,MW,south-of-sahara,2015,100000,186.5,32.64
ES,MX,north-central-america,2015,3120000,4194.5,0.74
ES,MY,far-east-asia,2015,20000,4962.8,0.01
ES,MZ,south-of-sahara,2015,11820000,304.1,25.25
ES,NA,south-of-sahara,2015,20000,4211.6,5.14
ES,NE,south-of-sahara,2015,7450000,199.3,13.51
ES,NG,south-of-sahara,2015,330000,478.8,19.6
ES,NI,north-central-america,2015,10310000,713.1,1.96
ES,NP,south-central-asia,2015,1350000,468.1,1.62
ES,PA,north-central-america,2015,510000,3096.9,0.8
ES,PE,south-america,2015,18210000,2616.3,0.94
ES,PG,oceania,2015,60000,579,11.92
ES,PH,far-east-asia,2015,5560000,1447.4,2.36
ES,PK,south-central-asia,2015,720000,702.6,1.02
ES,PS,middle-east,2015,18690000,,0.02
ES,PY,south-america,2015,3680000,1581.5,0.87
ES,RS,europe,2015,530000,5323.6,0.04
ES,RW,south-of-sahara,2015,570000,311,23.77
ES,SD,south-of-sahara,2015,120000,469.6,2.43
ES,SL,south-of-sahara,2015,1320000,155.6,8.06
ES,SN,south-of-sahara,2015,13000000,1077.4,12.48
ES,SO,south-of-sahara,2015,780000,,
ES,SR,south-america,2015,10000,4197,14.23
ES,SS,south-of-sahara,2015,800000,459.1,37.87
ES,SV,north-central-america,2015,14000000,1622.1,0.74
ES,SY,middle-east,2015,13720000,,
ES,TD,south-of-sahara,2015,320000,283.1,13.65
ES,TG,south-of-sahara,2015,260000,278.9,21.5
ES,TH,far-east-asia,2015,70000,3612.6,0
ES,TJ,south-central-asia,2015,30000,533.3,4.88
ES,TN,north-of-sahara,2015,3190000,2623.9,0.17
ES,TR,europe,2015,1110000,4577.2,0.06
ES,TZ,south-of-sahara,2015,430000,350.9,13
ES,UA,europe,2015,11870000,3197.7,0
ES,UG,south-of-sahara,2015,180000,505.6,10.3
ES,UY,south-america,2015,520000,6118.9,0.11
ES,UZ,south-central-asia,2015,30000,1853.8,6.36
ES,VE,south-america,2015,1180000,,6.35
ES,VN,far-east-asia,2015,170000,1416.7,0.61
ES,VU,oceania,2015,60000,528.9,3.45
ES,WS,oceania,2015,0,1327.4,0.14
ES,XK,europe,2015,40000,,0.19
ES,YE,middle-east,2015,50000,812.2,
ES,ZA,south-of-sahara,2015,50000,3139.6,4.75
ES,ZM,south-of-sahara,2015,0,654.3,28.32
ES,ZW,south-of-sahara,2015,250000,523.5,3.93
EU,AF,south-central-asia,2015,192280000,184,2.79
EU,AG,north-central-america,2015,120000,5368,2.6
EU,AL,europe,2015,111850000,2892.8,0.2
EU,AM,south-central-asia,2015,148960000,1906.4,0.56
EU,AO,south-of-sahara,2015,26900000,1894.1,8.56
EU,AR,south-america,2015,9080000,,
EU,AZ,south-central-asia,2015,27470000,8092.1,0.13
EU,BA,europe,2015,218670000,4496.3,0.02
EU,BD,south-central-asia,2015,79450000,326.5,1.85
EU,BF,south-of-sahara,2015,189140000,301.8,12.22
EU,BI,south-of-sahara,2015,48630000,131.6,30.6
EU,BJ,south-of-sahara,2015,48920000,352.7,17.24
EU,BO,south-america,2015,51290000,2449.3,3.8
EU,BR,south-america,2015,316310000,4808.7,2.77
EU,BT,south-central-asia,2015,1840000,1543.6,0.23
EU,BW,south-of-sahara,2015,10540000,5880,3.83
EU,BY,europe,2015,25290000,8181.9,0
EU,BZ,north-central-america,2015,11470000,2230.9,5.58
EU,CD,south-of-sahara,2015,206020000,109.3,38.05
EU,CF,south-of-sahara,2015,122460000,53.3,47.3
EU,CG,south-of-sahara,2015,21940000,2817.7,14.41
EU,CI,south-of-sahara,2015,68610000,657.3,8.88
EU,CK,oceania,2015,3020000,,
EU,CL,south-america,2015,6520000,4789.4,0.45
EU,CM,south-of-sahara,2015,62300000,545.8,8.46
EU,CN,far-east-asia,2015,97010000,4113,0.35
EU,CO,south-america,2015,58700000,3708.2,2.48
EU,CR,north-central-america,2015,19130000,2184.7,0.6
EU,CU,north-central-america,2015,14810000,,
EU,CV,south-of-sahara,2015,24740000,1646.1,1.54
EU,DJ,south-of-sahara,2015,11500000,875.5,7.51
EU,DM,north-central-america,2015,2320000,2908.5,2.6
EU,DO,north-central-america,2015,33280000,,0.56
EU,DZ,north-of-sahara,2015,48360000,5073.5,
EU,EC,south-america,2015,157060000,3930.8,1.72
EU,EG,north-of-sahara,2015,192530000,2421.1,
EU,ER,south-of-sahara,2015,13630000,,
EU,ET,south-of-sahara,2015,166830000,272.3,5.58
EU,FJ,oceania,2015,19130000,2547.7,0.75
EU,FM,oceania,2015,60000,911,6.35
EU,GA,south-of-sahara,2015,8060000,4009.8,1.48
EU,GD,north-central-america,2015,250000,2908.1,2.6
EU,GE,south-central-asia,2015,149290000,2591.3,3.36
EU,GH,south-of-sahara,2015,157990000,740,3.74
EU,GM,south-of-sahara,2015,9330000,324.8,17.39
EU,GN,south-of-sahara,2015,87010000,249.9,10.45
EU,GT,north-central-america,2015,24230000,887.9,3.16
EU,GW,south-of-sahara,2015,29020000,185.6,30.73
EU,GY,south-america,2015,1180000,2158.5,2.3
EU,HN,north-central-america,2015,46790000,879.6,7.66
EU,HT,north-central-america,2015,133870000,253.6,28.21
EU,ID,far-east-asia,2015,50070000,1637.4,1.5
EU,IN,south-central-asia,2015,304870000,1312,3.22
EU,IQ,middle-east,2015,112190000,6538.3,
EU,IR,middle-east,2015,1730000,2374.3,0.03
EU,JM,north-central-america,2015,29640000,2369.5,0.41
EU,JO,middle-east,2015,212100000,2573.6,
EU,KE,south-of-sahara,2015,131390000,572,8.26
EU,KG,south-central-asia,2015,33510000,1016.3,0.48
EU,KH,far-east-asia,2015,45230000,608.1,0.22
EU,KI,oceania,2015,3640000,1141.3,4.25
EU,KM,south-of-sahara,2015,10970000,249.1,3.88
EU,KP,far-east-asia,2015,8540000,,
EU,KZ,south-central-asia,2015,14240000,4942.2,0.01
EU,LA,far-east-asia,2015,10780000,959.5,3.22
EU,LB,middle-east,2015,171790000,3828.5,
EU,LC,north-central-america,2015,5210000,3346.4,10.24
EU,LK,south-central-asia,2015,117280000,1377.9,0.27
EU,LR,south-of-sahara,2015,71700000,192.3,19.81
EU,LS,south-of-sahara,2015,9540000,1721.1,29.16
EU,LY,north-of-sahara,2015,25640000,,
EU,MA,north-of-sahara,2015,382320000,2055.4,0.24
EU,MD,europe,2015,86440000,1728.3,0.01
EU,ME,europe,2015,81910000,6542.2,0.23
EU,MG,south-of-sahara,2015,84320000,151.9,39.45
EU,MK,europe,2015,179710000,4000.4,0.39
EU,ML,south-of-sahara,2015,150800000,360,16.67
EU,MM,south-central-asia,2015,120100000,1179.5,0.66
EU,MN,far-east-asia,2015,6930000,3223.3,0.04
EU,MR,south-of-sahara,2015,44570000,1182.7,1.68
EU,MS,north-central-america,2015,0,,
EU,MU,south-of-sahara,2015,52020000,3998.8,0.09
EU,MV,south-central-asia,2015,1180000,5220.6,1
EU,MW,south-of-sahara,2015,74560000,186.5,32.64
EU,MX,north-central-america,2015,10560000,4194.5,0.74
EU,MY,far-east-asia,2015,1900000,4962.8,0.01
EU,MZ,south-of-sahara,2015,84350000,304.1,25.25
EU,NA,south-of-sahara,2015,21770000,4211.6,5.14
EU,NE,south-of-sahara,2015,227200000,199.3,13.51
EU,NG,south-of-sahara,2015,103240000,478.8,19.6
EU,NI,north-central-america,2015,47980000,713.1,1.96
EU,NP,south-central-asia,2015,47960000,468.1,1.62
EU,NR,oceania,2015,100000,,
EU,NU,oceania,2015,190000,,
EU,PA,north-central-america,2015,3310000,3096.9,0.8
EU,PE,south-america,2015,27400000,2616.3,0.94
EU,PG,oceania,2015,21870000,579,11.92
EU,PH,far-east-asia,2015,57240000,1447.4,2.36
EU,PK,south-central-asia,2015,123490000,702.6,1.02
EU,PS,middle-east,2015,408420000,,0.02
EU,PY,south-america,2015,21190000,1581.5,0.87
EU,RS,europe,2015,474850000,5323.6,0.04
EU,RW,south-of-sahara,2015,24080000,311,23.77
EU,SB,oceania,2015,5650000,678.1,11.24
EU,SC,south-of-sahara,2015,990000,8915.5,0.43
EU,SD,south-of-sahara,2015,64360000,469.6,2.43
EU,SH,south-of-sahara,2015,100000,,
EU,SL,south-of-sahara,2015,74180000,155.6,8.06
EU,SN,south-of-sahara,2015,56220000,1077.4,12.48
EU,SO,south-of-sahara,2015,173200000,,
EU,SR,south-america,2015,2130000,4197,14.23
EU,SS,south-of-sahara,2015,134410000,459.1,37.87
EU,ST,south-of-sahara,2015,6010000,536.2,7.07
EU,SV,north-central-america,2015,16390000,1622.1,0.74
EU,SY,middle-east,2015,222320000,,
EU,SZ,south-of-sahara,2015,36220000,2688.5,16.01
EU,TD,south-of-sahara,2015,172560000,283.1,13.65
EU,TG,south-of-sahara,2015,25210000,278.9,21.5
EU,TH,far-east-asia,2015,12760000,3612.6,0
EU,TJ,south-central-asia,2015,28350000,533.3,4.88
EU,TL,far-east-asia,2015,11510000,2381.6,4.24
EU,TM,south-central-asia,2015,4610000,,0.31
EU,TN,north-of-sahara,2015,406010000,2623.9,0.17
EU,TO,oceania,2015,4320000,1080.1,0.21
EU,TR,europe,2015,2444280000,4577.2,0.06
EU,TV,oceania,2015,450000,2072.4,0.42
EU,TZ,south-of-sahara,2015,127930000,350.9,13
EU,UA,europe,2015,239930000,3197.7,0
EU,UG,south-of-sahara,2015,122330000,505.6,10.3
EU,UY,south-america,2015,5960000,6118.9,0.11
EU,UZ,south-central-asia,2015,11800000,1853.8,6.36
EU,VC,north-central-america,2015,8720000,2841.5,
EU,VE,south-america,2015,2170000,,6.35
EU,VN,far-east-asia,2015,72380000,1416.7,0.61
EU,VU,oceania,2015,10150000,528.9,3.45
EU,WF,oceania,2015,210000,,
EU,WS,oceania,2015,13050000,1327.4,0.14
EU,XK,europe,2015,205190000,,0.19
EU,YE,middle-east,2015,53800000,812.2,
EU,ZA,south-of-sahara,2015,266390000,3139.6,4.75
EU,ZM,south-of-sahara,2015,76800000,654.3,28.32
EU,ZW,south-of-sahara,2015,80270000,523.5,3.93
FI,AF,south-central-asia,2015,29250000,184,2.79
FI,AL,europe,2015,370000,2892.8,0.2
FI,AM,south-central-asia,2015,240000,1906.4,0.56
FI,AO,south-of-sahara,2015,530000,1894.1,8.56
FI,AR,south-america,2015,60000,,
FI,AZ,south-central-asia,2015,70000,8092.1,0.13
FI,BA,europe,2015,460000,4496.3,0.02
FI,BD,south-central-asia,2015,780000,326.5,1.85
FI,BF,south-of-sahara,2015,530000,301.8,12.22
FI,BI,south-of-sahara,2015,760000,131.6,30.6
FI,BJ,south-of-sahara,2015,70000,352.7,17.24
FI,BO,south-america,2015,860000,2449.3,3.8
FI,BR,south-america,2015,530000,4808.7,2.77
FI,BT,south-central-asia,2015,360000,1543.6,0.23
FI,BW,south-of-sahara,2015,410000,5880,3.83
FI,BY,europe,2015,330000,8181.9,0
FI,CD,south-of-sahara,2015,3760000,109.3,38.05
FI,CF,south-of-sahara,2015,2600000,53.3,47.3
FI,CG,south-of-sahara,2015,20000,2817.7,14.41
FI,CI,south-of-sahara,2015,470000,657.3,8.88
FI,CL,south-america,2015,210000,4789.4,0.45
FI,CM,south-of-sahara,2015,610000,545.8,8.46
FI,CN,far-east-asia,2015,2320000,4113,0.35
FI,CO,south-america,2015,1230000,3708.2,2.48
FI,CR,north-central-america,2015,0,2184.7,0.6
FI,CU,north-central-america,2015,10000,,
FI,DJ,south-of-sahara,2015,10000,875.5,7.51
FI,DO,north-central-america,2015,360000,,0.56
FI,DZ,north-of-sahara,2015,150000,5073.5,
FI,EC,south-america,2015,160000,3930.8,1.72
FI,EG,north-of-sahara,2015,1950000,2421.1,
FI,ER,south-of-sahara,2015,2650000,,
FI,ET,south-of-sahara,2015,24750000,272.3,5.58
FI,GE,south-central-asia,2015,1790000,2591.3,3.36
FI,GH,south-of-sahara,2015,1470000,740,3.74
FI,GM,south-of-sahara,2015,450000,324.8,17.39
FI,GN,south-of-sahara,2015,30000,249.9,10.45
FI,GT,north-central-america,2015,410000,887.9,3.16
FI,GY,south-america,2015,80000,2158.5,2.3
FI,HN,north-central-america,2015,1930000,879.6,7.66
FI,HT,north-central-america,2015,780000,253.6,28.21
FI,ID,far-east-asia,2015,2870000,1637.4,1.5
FI,IN,south-central-asia,2015,3440000,1312,3.22
FI,IQ,middle-east,2015,2680000,6538.3,
FI,JO,middle-east,2015,720000,2573.6,
FI,KE,south-of-sahara,2015,31080000,572,8.26
FI,KG,south-central-asia,2015,2570000,1016.3,0.48
FI,KH,far-east-asia,2015,2660000,608.1,0.22
FI,KM,south-of-sahara,2015,0,249.1,3.88
FI,KP,far-east-asia,2015,680000,,
FI,KZ,south-central-asia,2015,50000,4942.2,0.01
FI,LA,far-east-asia,2015,5950000,959.5,3.22
FI,LB,middle-east,2015,1490000,3828.5,
FI,LK,south-central-asia,2015,1240000,1377.9,0.27
FI,LR,south-of-sahara,2015,550000,192.3,19.81
FI,LY,north-of-sahara,2015,770000,,
FI,MA,north-of-sahara,2015,300000,2055.4,0.24
FI,MD,europe,2015,1390000,1728.3,0.01
FI,ME,europe,2015,0,6542.2,0.23
FI,MG,south-of-sahara,2015,230000,151.9,39.45
FI,MK,europe,2015,110000,4000.4,0.39
FI,ML,south-of-sahara,2015,840000,360,16.67
FI,MM,south-central-asia,2015,9060000,1179.5,0.66
FI,MN,far-east-asia,2015,570000,3223.3,0.04
FI,MR,south-of-sahara,2015,230000,1182.7,1.68
FI,MU,south-of-sahara,2015,1480000,3998.8,0.09
FI,MW,south-of-sahara,2015,1640000,186.5,32.64
FI,MX,north-central-america,2015,4870000,4194.5,0.74
FI,MZ,south-of-sahara,2015,26330000,304.1,25.25
FI,NA,south-of-sahara,2015,4270000,4211.6,5.14
FI,NE,south-of-sahara,2015,30000,199.3,13.51
FI,NG,south-of-sahara,2015,220000,478.8,19.6
FI,NI,north-central-america,2015,1840000,713.1,1.96
FI,NP,south-central-asia,2015,26820000,468.1,1.62
FI,PA,north-central-america,2015,20000,3096.9,0.8
FI,PE,south-america,2015,1790000,2616.3,0.94
FI,PH,far-east-asia,2015,790000,1447.4,2.36
FI,PK,south-central-asia,2015,690000,702.6,1.02
FI,PS,middle-east,2015,13410000,,0.02
FI,PY,south-america,2015,310000,1581.5,0.87
FI,RS,europe,2015,5710000,5323.6,0.04
FI,RW,south-of-sahara,2015,70000,311,23.77
FI,SD,south-of-sahara,2015,4500000,469.6,2.43
FI,SL,south-of-sahara,2015,840000,155.6,8.06
FI,SN,south-of-sahara,2015,870000,1077.4,12.48
FI,SO,south-of-sahara,2015,17750000,,
FI,SS,south-of-sahara,2015,8420000,459.1,37.87
FI,SV,north-central-america,2015,110000,1622.1,0.74
FI,SY,middle-east,2015,12970000,,
FI,SZ,south-of-sahara,2015,490000,2688.5,16.01
FI,TD,south-of-sahara,2015,2110000,283.1,13.65
FI,TG,south-of-sahara,2015,310000,278.9,21.5
FI,TH,far-east-asia,2015,270000,3612.6,0
FI,TJ,south-central-asia,2015,2230000,533.3,4.88
FI,TL,far-east-asia,2015,430000,2381.6,4.24
FI,TM,south-central-asia,2015,110000,,0.31
FI,TN,north-of-sahara,2015,650000,2623.9,0.17
FI,TR,europe,2015,2820000,4577.2,0.06
FI,TZ,south-of-sahara,2015,29040000,350.9,13
FI,UA,europe,2015,11030000,3197.7,0
FI,UG,south-of-sahara,2015,6120000,505.6,10.3
FI,UY,south-america,2015,70000,6118.9,0.11
FI,UZ,south-central-asia,2015,50000,1853.8,6.36
FI,VN,far-east-asia,2015,12400000,1416.7,0.61
FI,XK,europe,2015,950000,,0.19
FI,YE,middle-east,2015,7730000,812.2,
FI,ZA,south-of-sahara,2015,7030000,3139.6,4.75
FI,ZM,south-of-sahara,2015,15890000,654.3,28.32
FI,ZW,south-of-sahara,2015,410000,523.5,3.93
FR,AF,south-central-asia,2015,21360000,184,2.79
FR,AG,north-central-america,2015,10000,5368,2.6
FR,AL,europe,2015,4060000,2892.8,0.2
FR,AM,south-central-asia,2015,20630000,1906.4,0.56
FR,AO,south-of-sahara,2015,4980000,1894.1,8.56
FR,AR,south-america,2015,10490000,,
FR,AZ,south-central-asia,2015,2170000,8092.1,0.13
FR,BA,europe,2015,2090000,4496.3,0.02
FR,BD,south-central-asia,2015,3030000,326.5,1.85
FR,BF,south-of-sahara,2015,81330000,301.8,12.22
FR,BI,south-of-sahara,2015,7490000,131.6,30.6
FR,BJ,south-of-sahara,2015,32550000,352.7,17.24
FR,BO,south-america,2015,10720000,2449.3,3.8
FR,BR,south-america,2015,182160000,4808.7,2.77
FR,BT,south-central-asia,2015,20000,1543.6,0.23
FR,BW,south-of-sahara,2015,600000,5880,3.83
FR,BY,europe,2015,1870000,8181.9,0
FR,BZ,north-central-america,2015,0,2230.9,5.58
FR,CD,south-of-sahara,2015,63810000,109.3,38.05
FR,CF,south-of-sahara,2015,37990000,53.3,47.3
FR,CG,south-of-sahara,2015,54750000,2817.7,14.41
FR,CI,south-of-sahara,2015,278760000,657.3,8.88
FR,CK,oceania,2015,0,,
FR,CL,south-america,2015,11220000,4789.4,0.45
FR,CM,south-of-sahara,2015,164200000,545.8,8.46
FR,CN,far-east-asia,2015,161510000,4113,0.35
FR,CO,south-america,2015,465150000,3708.2,2.48
FR,CR,north-central-america,2015,4940000,2184.7,0.6
FR,CU,north-central-america,2015,2670000,,
FR,CV,south-of-sahara,2015,8380000,1646.1,1.54
FR,DJ,south-of-sahara,2015,57460000,875.5,7.51
FR,DM,north-central-america,2015,2480000,2908.5,2.6
FR,DO,north-central-america,2015,205270000,,0.56
FR,DZ,north-of-sahara,2015,97600000,5073.5,
FR,EC,south-america,2015,87850000,3930.8,1.72
FR,EG,north-of-sahara,2015,126420000,2421.1,
FR,ER,south-of-sahara,2015,150000,,
FR,ET,south-of-sahara,2015,21770000,272.3,5.58
FR,FJ,oceania,2015,870000,2547.7,0.75
FR,FM,oceania,2015,10000,911,6.35
FR,GA,south-of-sahara,2015,86160000,4009.8,1.48
FR,GD,north-central-america,2015,30000,2908.1,2.6
FR,GE,south-central-asia,2015,5790000,2591.3,3.36
FR,GH,south-of-sahara,2015,51240000,740,3.74
FR,GM,south-of-sahara,2015,960000,324.8,17.39
FR,GN,south-of-sahara,2015,50070000,249.9,10.45
FR,GQ,south-of-sahara,2015,3370000,9828.9,15.95
FR,GT,north-central-america,2015,2520000,887.9,3.16
FR,GW,south-of-sahara,2015,540000,185.6,30.73
FR,GY,south-america,2015,120000,2158.5,2.3
