"from_di_id","entity_from_name","to_di_id","entity_to_name","year","sector","bundle","channel","value"
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2001,"industry-and-trade","oof-loan","unspecified",26825332
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2001,"infrastructure","oof-loan","unspecified",472014997
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2001,"other-social-services","oof-loan","unspecified",14487373
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2001,"agriculture-and-food-security","oof-loan","unspecified",24472025
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2001,"education","oof-loan","unspecified",23356200
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2001,"water-and-sanitation","oof-loan","unspecified",107234910
"JP","Japan","IN","India",2001,"other","oof-loan","unspecified",10689600
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2002,"agriculture-and-food-security","oof-loan","unspecified",107086425
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2002,"education","oof-loan","unspecified",6855010
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2002,"governance-security-and-civil-society","oof-loan","unspecified",196321347
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2002,"health","oof-loan","unspecified",6661790
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2002,"water-and-sanitation","oof-loan","unspecified",91976577
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2002,"other-social-services","oof-loan","unspecified",15643836
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2002,"infrastructure","oof-loan","unspecified",706615036
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2002,"industry-and-trade","oof-loan","unspecified",42601890
"JP","Japan","IN","India",2002,"other","oof-loan","unspecified",7901710
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2003,"infrastructure","oof-loan","unspecified",563831619
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2003,"education","oof-loan","unspecified",10258800
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2003,"health","oof-loan","unspecified",9848440
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2003,"water-and-sanitation","oof-loan","unspecified",50778372
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2003,"governance-security-and-civil-society","oof-loan","unspecified",19471330
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2003,"industry-and-trade","oof-loan","unspecified",5009329
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2003,"agriculture-and-food-security","oof-loan","unspecified",137193352
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2003,"other-social-services","oof-loan","unspecified",4301496
"JP","Japan","IN","India",2003,"other","oof-loan","unspecified",4517760
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2004,"education","oof-loan","unspecified",30488810
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2004,"agriculture-and-food-security","oof-loan","unspecified",119459762
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2004,"governance-security-and-civil-society","oof-loan","unspecified",171496062
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2004,"other-social-services","oof-loan","unspecified",14008635
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2004,"industry-and-trade","oof-loan","unspecified",16575910
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2004,"water-and-sanitation","oof-loan","unspecified",2436485
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2004,"infrastructure","oof-loan","unspecified",717504274
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2004,"health","oof-loan","unspecified",29932330
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2005,"education","oof-loan","unspecified",5567590
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2005,"agriculture-and-food-security","oof-loan","unspecified",96106594
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2005,"other-social-services","oof-loan","unspecified",8746017
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2005,"health","oof-loan","unspecified",5344880
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2005,"governance-security-and-civil-society","oof-loan","unspecified",24640521
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2005,"infrastructure","oof-loan","unspecified",669936872
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2005,"industry-and-trade","oof-loan","unspecified",107775000
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2005,"water-and-sanitation","oof-loan","unspecified",6728226
"AU","Australia","IN","India",2006,"other","oof-grant","unspecified",14967500
"FI","Finland","IN","India",2006,"other","oof-loan","unspecified",2163930
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2006,"water-and-sanitation","oof-loan","unspecified",30869664
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2006,"industry-and-trade","oof-loan","unspecified",23247000
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2006,"other-social-services","oof-loan","unspecified",19400660
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2006,"health","oof-loan","unspecified",10553390
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2006,"agriculture-and-food-security","oof-loan","unspecified",36494045
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2006,"infrastructure","oof-loan","unspecified",799922620
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2006,"education","oof-loan","unspecified",10733670
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2006,"governance-security-and-civil-society","oof-loan","unspecified",82519286
"KR","South Korea","IN","India",2006,"industry-and-trade","oof-loan","unspecified",38098800
"KR","South Korea","IN","India",2006,"infrastructure","oof-loan","unspecified",118407460
"KR","South Korea","IN","India",2006,"other","oof-loan","unspecified",13033800
"AU","Australia","IN","India",2007,"governance-security-and-civil-society","oof-grant","unspecified",9453640
"AU","Australia","IN","India",2007,"other","oof-grant","unspecified",3929430
"DE","Germany","IN","India",2007,"infrastructure","oof-loan","unspecified",58071100
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2007,"banking-and-business","oof-loan","unspecified",17255060
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2007,"other-social-services","oof-loan","unspecified",14600544
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2007,"infrastructure","oof-loan","unspecified",789600169
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2007,"health","oof-loan","unspecified",-189635
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2007,"agriculture-and-food-security","oof-loan","unspecified",34417907
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2007,"water-and-sanitation","oof-loan","unspecified",27568118
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2007,"education","oof-loan","unspecified",8429993
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2007,"governance-security-and-civil-society","oof-loan","unspecified",69651574
"JP","Japan","IN","India",2007,"other","oof-loan","unspecified",45644800
"KR","South Korea","IN","India",2007,"infrastructure","oof-loan","unspecified",143420000
"KR","South Korea","IN","India",2007,"industry-and-trade","oof-loan","unspecified",119443000
"KR","South Korea","IN","India",2007,"other","oof-loan","unspecified",21130600
"AU","Australia","IN","India",2008,"other-social-services","oof-grant","unspecified",1102990
"AU","Australia","IN","India",2008,"industry-and-trade","oof-grant","unspecified",520455
"AU","Australia","IN","India",2008,"other","oof-grant","unspecified",3789010
"DE","Germany","IN","India",2008,"infrastructure","oof-loan","unspecified",87466600
"FI","Finland","IN","India",2008,"other","oof-loan","unspecified",10034800
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2008,"banking-and-business","oof-loan","unspecified",9184920
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2008,"industry-and-trade","oof-loan","unspecified",8839496
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2008,"agriculture-and-food-security","oof-loan","unspecified",106827527
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2008,"environment","oof-loan","unspecified",14906460
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2008,"health","oof-loan","unspecified",2746720
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2008,"infrastructure","oof-loan","unspecified",733357216
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2008,"other","oof-loan","unspecified",13917
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2008,"other-social-services","oof-loan","unspecified",15284257
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2008,"education","oof-loan","unspecified",11007480
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2008,"water-and-sanitation","oof-loan","unspecified",16583591
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2008,"governance-security-and-civil-society","oof-loan","unspecified",108072936
"JP","Japan","IN","India",2008,"other","oof-loan","unspecified",21785200
"JP","Japan","IN","India",2008,"industry-and-trade","oof-loan","unspecified",20781500
"KR","South Korea","IN","India",2008,"industry-and-trade","oof-loan","unspecified",21296200
"KR","South Korea","IN","India",2008,"infrastructure","oof-loan","unspecified",41039600
"AU","Australia","IN","India",2009,"governance-security-and-civil-society","oof-grant","unspecified",104705
"AU","Australia","IN","India",2009,"other","oof-grant","unspecified",5806320
"AU","Australia","IN","India",2009,"industry-and-trade","oof-grant","unspecified",488166
"DE","Germany","IN","India",2009,"infrastructure","oof-loan","unspecified",56154500
"EU","European Union","IN","India",2009,"other","oof-loan","unspecified",89278900
"FI","Finland","IN","India",2009,"industry-and-trade","oof-loan","unspecified",20493900
"FR","France","IN","India",2009,"other","oof-loan","unspecified",7777700
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2009,"infrastructure","oof-loan","unspecified",868986563
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2009,"education","oof-loan","unspecified",8504610
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2009,"environment","oof-loan","unspecified",15269920
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2009,"banking-and-business","oof-loan","unspecified",14426236
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2009,"other","oof-loan","unspecified",122548
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2009,"water-and-sanitation","oof-loan","unspecified",17192563
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2009,"industry-and-trade","oof-loan","unspecified",123697422
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2009,"other-social-services","oof-loan","unspecified",20435528
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2009,"agriculture-and-food-security","oof-loan","unspecified",179166808
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2009,"governance-security-and-civil-society","oof-loan","unspecified",86443816
"KR","South Korea","IN","India",2009,"infrastructure","oof-loan","unspecified",15981000
"KR","South Korea","IN","India",2009,"industry-and-trade","oof-loan","unspecified",36018700
"US","USA","IN","India",2009,"infrastructure","oof-loan","unspecified",3854510
"asdb","Asian Development Bank (ADB)","IN","India",2010,"water-and-sanitation","oof-loan","public-sector-recipient",6807210
"asdb","Asian Development Bank (ADB)","IN","India",2010,"other","oof-loan","public-sector-recipient",375026130
"asdb","Asian Development Bank (ADB)","IN","India",2010,"industry-and-trade","oof-loan","public-sector-recipient",18772500
"asdb","Asian Development Bank (ADB)","IN","India",2010,"agriculture-and-food-security","oof-loan","public-sector-recipient",11499140
"asdb","Asian Development Bank (ADB)","IN","India",2010,"banking-and-business","oof-loan","public-sector-recipient",290832250
"asdb","Asian Development Bank (ADB)","IN","India",2010,"humanitarian","oof-loan","public-sector-recipient",5765250
"asdb","Asian Development Bank (ADB)","IN","India",2010,"infrastructure","oof-loan","public-sector-recipient",884799450
"asdb","Asian Development Bank (ADB)","IN","India",2010,"governance-security-and-civil-society","oof-loan","public-sector-recipient",1251330
"AU","Australia","IN","India",2010,"other","oof-grant","unspecified",6472300
"AU","Australia","IN","India",2010,"industry-and-trade","oof-grant","unspecified",2159150
"AU","Australia","IN","India",2010,"other-social-services","oof-grant","unspecified",1187170
"DE","Germany","IN","India",2010,"other","oof-loan","unspecified",24275100
"EU","European Union","IN","India",2010,"other","oof-loan","unspecified",131688000
"FI","Finland","IN","India",2010,"industry-and-trade","oof-loan","unspecified",8778370
"FR","France","IN","India",2010,"other","oof-loan","unspecified",30271700
"FR","France","IN","India",2010,"banking-and-business","oof-loan","unspecified",17830200
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2010,"environment","oof-loan","unspecified",15381
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2010,"other","oof-loan","unspecified",19950756
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2010,"industry-and-trade","oof-loan","unspecified",126338559
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2010,"infrastructure","oof-loan","unspecified",739678462
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2010,"water-and-sanitation","oof-loan","unspecified",32615287
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2010,"banking-and-business","oof-loan","unspecified",1881701384
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2010,"other-social-services","oof-loan","unspecified",114432349
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2010,"education","oof-loan","unspecified",4223810
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2010,"governance-security-and-civil-society","oof-loan","unspecified",56350539
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2010,"agriculture-and-food-security","oof-loan","unspecified",154055797
"KR","South Korea","IN","India",2010,"infrastructure","oof-loan","unspecified",27020200
"KR","South Korea","IN","India",2010,"industry-and-trade","oof-loan","unspecified",84194830
"US","USA","IN","India",2010,"infrastructure","oof-loan","unspecified",3049450
"asdb","Asian Development Bank (ADB)","IN","India",2011,"infrastructure","oof-loan","public-sector-recipient",797840846
"asdb","Asian Development Bank (ADB)","IN","India",2011,"banking-and-business","oof-loan","public-sector-recipient",2319280
"asdb","Asian Development Bank (ADB)","IN","India",2011,"other-social-services","oof-loan","public-sector-recipient",1012260
"asdb","Asian Development Bank (ADB)","IN","India",2011,"agriculture-and-food-security","oof-loan","public-sector-recipient",7646330
"asdb","Asian Development Bank (ADB)","IN","India",2011,"other","oof-loan","public-sector-recipient",384099540
"asdb","Asian Development Bank (ADB)","IN","India",2011,"industry-and-trade","oof-loan","public-sector-recipient",124088
"asdb","Asian Development Bank (ADB)","IN","India",2011,"water-and-sanitation","oof-loan","public-sector-recipient",20613087
"asdb","Asian Development Bank (ADB)","IN","India",2011,"governance-security-and-civil-society","oof-loan","public-sector-recipient",55406906
"asdb","Asian Development Bank (ADB)","IN","India",2011,"environment","oof-loan","public-sector-recipient",492971
"AU","Australia","IN","India",2011,"industry-and-trade","oof-grant","unspecified",7948660
"AU","Australia","IN","India",2011,"other-social-services","oof-grant","unspecified",166406
"FI","Finland","IN","India",2011,"industry-and-trade","oof-loan","unspecified",1833700
"FR","France","IN","India",2011,"banking-and-business","oof-loan","unspecified",80475700
"FR","France","IN","India",2011,"other","oof-loan","unspecified",54817500
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2011,"environment","oof-loan","unspecified",549486
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2011,"other-social-services","oof-loan","unspecified",3858625
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2011,"banking-and-business","oof-loan","unspecified",24578455
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2011,"other","oof-loan","unspecified",4382740
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2011,"industry-and-trade","oof-loan","unspecified",54244060
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2011,"infrastructure","oof-loan","unspecified",470675214
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2011,"governance-security-and-civil-society","oof-loan","unspecified",152475079
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2011,"water-and-sanitation","oof-loan","unspecified",34006494
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2011,"agriculture-and-food-security","oof-loan","unspecified",125779863
"KR","South Korea","IN","India",2011,"infrastructure","oof-loan","unspecified",10196300
"KR","South Korea","IN","India",2011,"industry-and-trade","oof-loan","unspecified",108545000
"US","USA","IN","India",2011,"infrastructure","oof-loan","unspecified",28940700
"asdb","Asian Development Bank (ADB)","IN","India",2012,"governance-security-and-civil-society","oof-loan","public-sector-recipient",190284625
"asdb","Asian Development Bank (ADB)","IN","India",2012,"other-social-services","oof-loan","public-sector-recipient",2915909
"asdb","Asian Development Bank (ADB)","IN","India",2012,"industry-and-trade","oof-loan","public-sector-recipient",203987
"asdb","Asian Development Bank (ADB)","IN","India",2012,"other","oof-loan","public-sector-recipient",222654566
"asdb","Asian Development Bank (ADB)","IN","India",2012,"environment","oof-loan","public-sector-recipient",3908500
"asdb","Asian Development Bank (ADB)","IN","India",2012,"other","oof-loan","private-sector-institution",4947210
"asdb","Asian Development Bank (ADB)","IN","India",2012,"water-and-sanitation","oof-loan","public-sector-recipient",26662779
"asdb","Asian Development Bank (ADB)","IN","India",2012,"agriculture-and-food-security","oof-loan","public-sector-recipient",6743178
"asdb","Asian Development Bank (ADB)","IN","India",2012,"infrastructure","oof-loan","public-sector-recipient",698001424
"asdb","Asian Development Bank (ADB)","IN","India",2012,"other","oof-loan","other",128275000
"AU","Australia","IN","India",2012,"industry-and-trade","oof-grant","unspecified",4354843
"AU","Australia","IN","India",2012,"infrastructure","oof-grant","unspecified",22258
"AU","Australia","IN","India",2012,"other","oof-grant","unspecified",10724100
"AU","Australia","IN","India",2012,"education","oof-grant","unspecified",40617
"AU","Australia","IN","India",2012,"other-social-services","oof-grant","unspecified",275226
"BE","Belgium","IN","India",2012,"banking-and-business","oof-loan","unspecified",228480
"BE","Belgium","IN","India",2012,"infrastructure","oof-loan","unspecified",4787157
"BE","Belgium","IN","India",2012,"industry-and-trade","oof-loan","unspecified",1893920
"DE","Germany","IN","India",2012,"other","oof-loan","unspecified",4486680
"FI","Finland","IN","India",2012,"industry-and-trade","oof-loan","unspecified",247544
"FR","France","IN","India",2012,"banking-and-business","oof-loan","unspecified",30717200
"FR","France","IN","India",2012,"other","oof-loan","unspecified",31863800
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2012,"governance-security-and-civil-society","oof-loan","public-sector-recipient",13016304
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2012,"industry-and-trade","oof-loan","public-sector-recipient",63389190
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2012,"water-and-sanitation","oof-loan","public-sector-recipient",29742906
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2012,"other-social-services","oof-loan","public-sector-recipient",418255
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2012,"infrastructure","oof-loan","public-sector-recipient",511161104
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2012,"banking-and-business","oof-loan","public-sector-recipient",14190157
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2012,"agriculture-and-food-security","oof-loan","public-sector-recipient",194341326
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2012,"environment","oof-loan","public-sector-recipient",15408650
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2012,"other","oof-loan","public-sector-recipient",2767540
"KR","South Korea","IN","India",2012,"industry-and-trade","oof-loan","unspecified",166666000
"SE","Sweden","IN","India",2012,"other","oof-loan","unspecified",1651740
"US","USA","IN","India",2012,"other","oof-loan","unspecified",794208
"asdb","Asian Development Bank (ADB)","IN","India",2013,"banking-and-business","oof-loan","public-sector-recipient",123481900
"asdb","Asian Development Bank (ADB)","IN","India",2013,"environment","oof-loan","public-sector-recipient",11846778
"asdb","Asian Development Bank (ADB)","IN","India",2013,"water-and-sanitation","oof-loan","public-sector-recipient",107648430
"asdb","Asian Development Bank (ADB)","IN","India",2013,"agriculture-and-food-security","oof-loan","public-sector-recipient",3321068
"asdb","Asian Development Bank (ADB)","IN","India",2013,"other","oof-loan","public-sector-recipient",18816060
"asdb","Asian Development Bank (ADB)","IN","India",2013,"other-social-services","oof-loan","public-sector-recipient",2815469
"asdb","Asian Development Bank (ADB)","IN","India",2013,"other","oof-loan","private-sector-institution",36167200
"asdb","Asian Development Bank (ADB)","IN","India",2013,"other","oof-loan","other",167729000
"asdb","Asian Development Bank (ADB)","IN","India",2013,"governance-security-and-civil-society","oof-loan","public-sector-recipient",1048140
"asdb","Asian Development Bank (ADB)","IN","India",2013,"infrastructure","oof-loan","public-sector-recipient",620447607
"asdb","Asian Development Bank (ADB)","IN","India",2013,"industry-and-trade","oof-loan","public-sector-recipient",73902
"AU","Australia","IN","India",2013,"industry-and-trade","oof-grant","unspecified",5280731
"AU","Australia","IN","India",2013,"other-social-services","oof-grant","unspecified",169893
"AU","Australia","IN","India",2013,"other","oof-grant","unspecified",8019994
"AU","Australia","IN","India",2013,"infrastructure","oof-grant","unspecified",31461
"AU","Australia","IN","India",2013,"education","oof-grant","unspecified",53154
"BE","Belgium","IN","India",2013,"other","oof-loan","unspecified",21043530
"FR","France","IN","India",2013,"other","oof-loan","unspecified",7534030
"FR","France","IN","India",2013,"banking-and-business","oof-loan","unspecified",2712250
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2013,"other-social-services","oof-loan","public-sector-recipient",509684
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2013,"industry-and-trade","oof-loan","public-sector-recipient",19149940
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2013,"infrastructure","oof-loan","public-sector-recipient",474273032
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2013,"governance-security-and-civil-society","oof-loan","public-sector-recipient",13177274
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2013,"banking-and-business","oof-loan","public-sector-recipient",26753011
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2013,"agriculture-and-food-security","oof-loan","public-sector-recipient",178531564
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2013,"water-and-sanitation","oof-loan","public-sector-recipient",29456617
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2013,"other","oof-loan","public-sector-recipient",15536100
"KR","South Korea","IN","India",2013,"industry-and-trade","oof-loan","unspecified",46196600
"KR","South Korea","IN","India",2013,"infrastructure","oof-loan","unspecified",351136710
"SE","Sweden","IN","India",2013,"other","oof-loan","unspecified",5719090
"asdb","Asian Development Bank (ADB)","IN","India",2014,"other","oof-loan","public-sector-recipient",16448727
"asdb","Asian Development Bank (ADB)","IN","India",2014,"governance-security-and-civil-society","oof-loan","public-sector-recipient",231026945
"asdb","Asian Development Bank (ADB)","IN","India",2014,"other","oof-loan","private-sector-institution",83197600
"asdb","Asian Development Bank (ADB)","IN","India",2014,"water-and-sanitation","oof-loan","public-sector-recipient",90775869
"asdb","Asian Development Bank (ADB)","IN","India",2014,"other","oof-loan","other",206265000
"asdb","Asian Development Bank (ADB)","IN","India",2014,"infrastructure","oof-loan","public-sector-recipient",696322891
"asdb","Asian Development Bank (ADB)","IN","India",2014,"environment","oof-loan","public-sector-recipient",8739262
"asdb","Asian Development Bank (ADB)","IN","India",2014,"education","oof-loan","public-sector-recipient",23340880
"asdb","Asian Development Bank (ADB)","IN","India",2014,"industry-and-trade","oof-loan","public-sector-recipient",1440830
"asdb","Asian Development Bank (ADB)","IN","India",2014,"banking-and-business","oof-loan","public-sector-recipient",243784300
"asdb","Asian Development Bank (ADB)","IN","India",2014,"other-social-services","oof-loan","public-sector-recipient",4166452
"asdb","Asian Development Bank (ADB)","IN","India",2014,"agriculture-and-food-security","oof-loan","public-sector-recipient",997431
"AU","Australia","IN","India",2014,"other","oof-grant","unspecified",3722040
"BE","Belgium","IN","India",2014,"infrastructure","oof-loan","unspecified",4923206
"BE","Belgium","IN","India",2014,"other-social-services","oof-loan","unspecified",19868
"BE","Belgium","IN","India",2014,"industry-and-trade","oof-loan","unspecified",3246420
"BE","Belgium","IN","India",2014,"banking-and-business","oof-loan","unspecified",3537732
"CA","Canada","IN","India",2014,"other","oof-loan","unspecified",11598400
"EU","European Union","IN","India",2014,"other","oof-grant","unspecified",877408
"FI","Finland","IN","India",2014,"industry-and-trade","oof-loan","unspecified",1366280
"FI","Finland","IN","India",2014,"infrastructure","oof-loan","unspecified",997157
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2014,"industry-and-trade","oof-loan","public-sector-recipient",667657
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2014,"other-social-services","oof-loan","public-sector-recipient",230052
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2014,"infrastructure","oof-loan","public-sector-recipient",524285807
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2014,"agriculture-and-food-security","oof-loan","public-sector-recipient",169333332
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2014,"governance-security-and-civil-society","oof-loan","public-sector-recipient",15880841
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2014,"other","oof-loan","public-sector-recipient",61383400
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2014,"water-and-sanitation","oof-loan","public-sector-recipient",28081827
"ibrd","International Bank for Reconstruction and Development (IBRD)","IN","India",2014,"banking-and-business","oof-loan","public-sector-recipient",95672508
"KR","South Korea","IN","India",2014,"industry-and-trade","oof-loan","unspecified",9647900
"KR","South Korea","IN","India",2014,"infrastructure","oof-loan","unspecified",664002000
"SE","Sweden","IN","India",2014,"banking-and-business","oof-loan","unspecified",125006
"US","USA","IN","India",2014,"infrastructure","oof-loan","unspecified",19142900
"US","USA","IN","India",2014,"other","oof-loan","unspecified",921367
"US","USA","IN","India",2014,"banking-and-business","oof-loan","unspecified",767806
"asdb","Asian Development Bank (ADB)","IN","India",2015,"other","oof-loan","public-sector-recipient",71129710
"asdb","Asian Development Bank (ADB)","IN","India",2015,"water-and-sanitation","oof-loan","public-sector-recipient",200395553
"asdb","Asian Development Bank (ADB)","IN","India",2015,"other-social-services","oof-loan","public-sector-recipient",7962476
"asdb","Asian Development Bank (ADB)","IN","India",2015,"infrastructure","oof-loan","public-sector-recipient",744087248
"asdb","Asian Development Bank (ADB)","IN","India",2015,"banking-and-business","oof-loan","public-sector-recipient",192595000
"asdb","Asian Development Bank (ADB)","IN","India",2015,"other","oof-loan","other",472085000
"asdb","Asian Development Bank (ADB)","IN","India",2015,"environment","oof-loan","public-sector-recipient",8284213
"asdb","Asian Development Bank (ADB)","IN","India",2015,"industry-and-trade","oof-loan","public-sector-recipient",19574065
"asdb","Asian Development Bank (ADB)","IN","India",2015,"other","oof-loan","private-sector-institution",48807300
"asdb","Asian Development Bank (ADB)","IN","India",2015,"agriculture-and-food-security","oof-loan","public-sector-recipient",2108260
"asdb","Asian Development Bank (ADB)","IN","India",2015,"governance-security-and-civil-society","oof-loan","public-sector-recipient",329896
"asdb","Asian Development Bank (ADB)","IN","India",2015,"health","oof-loan","public-sector-recipient",39825700
"asdb","Asian Development Bank (ADB)","IN","India",2015,"education","oof-loan","public-sector-recipient",40597458
"AT","Austria","IN","India",2015,"other","oof-loan","unspecified",354591
"AU","Australia","IN","India",2015,"infrastructure","oof-grant","unspecified",81175
"AU","Australia","IN","India",2015,"other-social-services","oof-grant","unspecified",744861
"AU","Australia","IN","India",2015,"industry-and-trade","oof-grant","unspecified",60536
