"d411",379987,483841,491000,499800,508800,517900,527000,536100
"d328",41010,133506,144600,159300,175400,193100,212500,233800
"d329",62018,104254,108000,112400,117100,122000,127000,132200
"d321",268415,383644,392500,403400,414800,426200,437900,449700
"d312",142320,178004,180400,183400,186400,189500,192500,195400
"d210",255870,386890,397400,410300,423700,437600,451800,466300
"d110",404326,516309,524000,533700,543400,553300,563400,573300
"d425",101804,129149,131200,133200,135800,138100,140400,142800
"d412",275162,314694,317000,319800,322500,325500,328200,330900
"d111",180045,252597,258000,264900,271800,278900,286200,293500
"d232",176479,285903,295100,306500,318300,330700,343200,356300
"d426",180234,207343,208900,211000,212900,214800,216800,218600
"d215",185819,242422,246400,251400,256400,261500,266800,271900
"d211",193310,296833,305200,315600,326300,337500,348800,360300
"d212",379399,517082,527200,539700,552700,565700,578900,592200
"d113",907988,1997418,2107200,2244200,2391500,2548000,2713400,2890100
"d313",251784,484822,506400,533800,562600,592800,624500,657700
"d330",169048,240082,245500,252200,259100,266200,273300,280500
