country,sector,bundle,year,out-oda-gross-sector-bundle
15,J,E,2010,1957703
15,J,G,2010,1388515
15,K,A,2010,467318364
15,K,B,2010,129355326
15,K,E,2010,985294
15,K,G,2010,11014900
15,L,B,2010,14707567
15,M,F,2010,2079236175
15,N,A,2010,81930316
15,N,B,2010,33194770
15,N,E,2010,1691856
15,N,G,2010,1256345
17,A,A,2010,8002335
17,A,B,2010,19175014
17,A,E,2010,7837516
17,A,G,2010,976217
17,B,A,2010,14582358
17,B,B,2010,1563828
17,B,E,2010,4472131
17,C,A,2010,33005466
17,C,B,2010,4051605
17,C,E,2010,6870121
17,D,A,2010,82850412
17,D,B,2010,56905194
17,D,E,2010,20313875
17,D,G,2010,911253
17,E,A,2010,69794992
17,E,B,2010,3635329
17,E,E,2010,12787907
17,E,G,2010,169402
17,F,A,2010,138619232
17,F,B,2010,50570133
17,F,E,2010,20011728
17,G,A,2010,32870460
17,G,B,2010,7853062
17,G,E,2010,22518132
17,G,G,2010,224019
17,H,A,2010,22191952
17,H,B,2010,2332470
17,H,E,2010,4701161
17,H,G,2010,26282
17,I,A,2010,14827775
17,I,B,2010,1971136
17,I,E,2010,38198437
17,I,G,2010,773060
17,J,A,2010,6908019
17,J,B,2010,28045
17,J,E,2010,5153290
17,K,A,2010,14757937
17,K,B,2010,7635032
17,K,E,2010,980669
17,K,G,2010,43516
17,M,F,2010,502974987
17,N,E,2010,6823813
21,L,B,2010,1397529665
21,M,F,2010,1689963170
24,F,E,2010,13756
24,F,G,2010,3026332
24,J,B,2010,5502422
24,J,E,2010,2751211
24,K,A,2010,51354878
24,M,F,2010,4857057
25,A,A,2010,22137423
25,A,B,2010,950848
25,A,E,2010,320860
25,A,G,2010,238873
25,B,A,2010,15610744
25,B,B,2010,2078496
25,B,C,2010,1038582
25,B,E,2010,5710362
25,B,G,2010,519291
25,C,A,2010,25204499
25,E,B,2010,245124
25,E,E,2010,1182983
25,E,G,2010,103858
25,F,A,2010,159619942
25,F,B,2010,109051
25,F,E,2010,153190
25,F,G,2010,67195
25,G,B,2010,1038582
25,H,A,2010,38251994
25,H,B,2010,212909
25,H,E,2010,4446936
25,H,G,2010,15578
25,I,B,2010,142790
25,I,E,2010,1038582
25,I,G,2010,155787
25,J,B,2010,155787
25,K,A,2010,40713514
25,K,B,2010,207716
25,K,E,2010,686419
25,L,B,2010,207716
25,M,F,2010,14020860
25,N,B,2010,1350156
25,N,C,2010,1246298
25,N,E,2010,519291
27,B,B,2010,218961
27,B,E,2010,170103197
27,E,E,2010,84888504
28,A,B,2010,281985
28,A,E,2010,4925928
28,A,G,2010,687180
28,B,B,2010,3267310
28,B,E,2010,18315932
28,B,G,2010,1076979
28,C,B,2010,45006
28,C,E,2010,3234181
28,C,G,2010,31156
28,D,B,2010,30820624
28,D,E,2010,271155167
28,D,F,2010,157381
28,D,G,2010,14787607
28,E,B,2010,1032598
28,E,E,2010,15539599
28,E,G,2010,579653
28,F,B,2010,427604
28,F,E,2010,8814084
28,F,G,2010,68242
28,G,B,2010,4778472
28,G,E,2010,5411159
28,G,G,2010,1238707
28,H,B,2010,592688
28,H,E,2010,6064341
28,H,G,2010,725361
28,I,B,2010,779722
28,I,E,2010,3807161
28,I,G,2010,1086589
28,J,B,2010,3652213
28,J,E,2010,35373379
28,J,G,2010,259318
28,K,B,2010,10983410
28,K,E,2010,122281521
28,K,G,2010,1511860
28,N,B,2010,2629014
28,N,E,2010,57213262
28,N,G,2010,3055085
29,B,E,2010,109881
29,C,E,2010,2120680
29,D,E,2010,6335
29,E,B,2010,257983
29,E,E,2010,69377
29,E,G,2010,240535
29,F,B,2010,1043775
29,F,E,2010,2235755
29,G,E,2010,94095
29,G,G,2010,227657
29,H,E,2010,124214
29,I,E,2010,474008
29,J,B,2010,1379237
29,J,E,2010,4331718
31,B,B,2010,9646235
31,B,E,2010,836654685
33,A,E,2010,65028406
33,A,G,2010,5742300
33,B,B,2010,3607058
33,B,C,2010,75774
33,B,E,2010,187207448
33,C,B,2010,935077
33,C,E,2010,49702962
33,C,G,2010,1651
33,D,B,2010,2511977
33,D,E,2010,44181101
33,E,B,2010,917608
33,E,E,2010,53756943
33,G,E,2010,132346
33,H,C,2010,40494
33,J,E,2010,245551
33,K,E,2010,380514272
33,K,F,2010,261998808
33,K,G,2010,4679114
33,N,E,2010,28758487
33,N,G,2010,571220
34,A,E,2010,4899613
34,A,G,2010,820601
34,B,E,2010,524633
34,D,B,2010,1304519
34,D,E,2010,37981178
34,D,G,2010,604062
34,E,E,2010,1506483
34,F,E,2010,437208
34,H,E,2010,272
34,H,G,2010,41654
34,I,E,2010,625853
34,K,E,2010,582142
34,N,E,2010,3690582
35,A,E,2010,342989075
35,B,E,2010,102266112
35,K,F,2010,96906762
35,N,E,2010,23840206
37,A,E,2010,53182778
37,A,G,2010,4384
37,B,E,2010,35967498
37,D,E,2010,2706471
37,E,E,2010,5471750
37,F,E,2010,44508
37,H,C,2010,14138288
37,H,E,2010,326151
37,K,F,2010,8908904
37,N,C,2010,99565461
37,N,E,2010,32817966
38,B,E,2010,371283084
38,N,E,2010,9095207
AE,A,B,2010,8911010
AE,A,D,2010,398461
AE,A,F,2010,9194303
AE,B,B,2010,41981509
AE,B,F,2010,856397
AE,C,A,2010,32427065
AE,C,B,2010,2444716
AE,C,F,2010,157215
AE,D,B,2010,15113050
AE,D,D,2010,430954
AE,E,A,2010,4956805
AE,E,B,2010,26029940
AE,E,D,2010,41520
AE,E,F,2010,1143062
AE,F,A,2010,45377532
AE,F,B,2010,19033738
AE,F,D,2010,3263338
AE,H,A,2010,17449199
AE,H,C,2010,3439994
AE,I,A,2010,4210315
AE,I,B,2010,23601652
AE,I,D,2010,351556
AE,I,F,2010,16617315
AE,J,B,2010,2602037
AE,K,A,2010,27586191
AE,K,B,2010,55660143
AE,K,D,2010,650244
AE,K,F,2010,11916592
AE,L,B,2010,91267507
AE,N,B,2010,79918701
AE,N,C,2010,7750885
AE,N,D,2010,378855
AE,N,F,2010,4111606
AT,A,E,2010,1304454
AT,A,F,2010,101127252
AT,A,G,2010,28301707
AT,B,B,2010,1801768
AT,B,D,2010,800785
AT,B,E,2010,1935795
AT,B,F,2010,2762711
AT,B,G,2010,2659466
AT,C,B,2010,13531373
AT,C,D,2010,1868500
AT,C,E,2010,610037
AT,C,F,2010,205156
AT,C,G,2010,3288128
AT,D,B,2010,7654179
AT,D,D,2010,2296431
AT,D,E,2010,1487714
AT,D,F,2010,733950
AT,D,G,2010,36605950
AT,E,B,2010,4184770
AT,E,E,2010,1769015
AT,E,F,2010,30210
AT,E,G,2010,3724176
AT,F,B,2010,4157413
AT,F,D,2010,2942888
AT,F,E,2010,1620716
AT,F,F,2010,472059
AT,F,G,2010,4026372
AT,G,B,2010,26375002
AT,G,D,2010,5555864
AT,G,E,2010,78112
AT,G,F,2010,227615
AT,G,G,2010,2409438
AT,H,B,2010,667321
AT,H,C,2010,266928
AT,H,E,2010,490336
AT,H,F,2010,270265
AT,H,G,2010,8270191
AT,I,B,2010,2911273
AT,I,D,2010,1653196
AT,I,E,2010,107636
AT,I,F,2010,1086533
AT,I,G,2010,7177276
AT,J,B,2010,6633764
AT,J,D,2010,600589
AT,J,E,2010,151241
AT,J,F,2010,10202
AT,J,G,2010,1275597
AT,K,B,2010,17352217
AT,K,D,2010,978671
AT,K,E,2010,4608312
AT,K,F,2010,102041385
AT,K,G,2010,13879885
AT,L,B,2010,4270858
AT,M,F,2010,156306373
AT,N,B,2010,8608449
AT,N,C,2010,1721673
AT,N,D,2010,1147619
AT,N,E,2010,10412561
AT,N,F,2010,2234223
AU,A,B,2010,76562628
AU,A,D,2010,5041932
AU,A,E,2010,22339460
AU,A,F,2010,41767447
AU,A,G,2010,159822186
AU,B,B,2010,82178197
AU,B,D,2010,43849737
AU,B,E,2010,9892484
AU,B,F,2010,7532734
AU,B,G,2010,244971562
AU,C,B,2010,112854317
AU,C,D,2010,25647944
AU,C,E,2010,5815986
AU,C,F,2010,156369
AU,C,G,2010,60612084
AU,D,B,2010,74182452
AU,D,D,2010,40571143
AU,D,E,2010,11621216
AU,D,F,2010,13731754
AU,D,G,2010,715035670
AU,E,B,2010,39551254
AU,E,D,2010,15150527
AU,E,E,2010,4636936
AU,E,F,2010,3065236
AU,E,G,2010,58504015
AU,F,A,2010,37888758
AU,F,B,2010,95380574
AU,F,D,2010,3301246
AU,F,E,2010,11904283
AU,F,F,2010,6511347
AU,F,G,2010,60998687
AU,G,B,2010,11003936
AU,G,D,2010,304345
AU,G,E,2010,1418476
AU,G,F,2010,36072
AU,G,G,2010,9228371
AU,H,B,2010,81502358
AU,H,C,2010,18190899
AU,H,D,2010,39848859
AU,H,E,2010,5639267
AU,H,F,2010,6349615
AU,H,G,2010,130588810
AU,I,B,2010,1168800
AU,I,D,2010,3702896
AU,I,E,2010,1278087
AU,I,F,2010,1205738
AU,I,G,2010,14363166
AU,J,B,2010,6184649
AU,J,D,2010,24327937
AU,J,E,2010,2272866
AU,J,F,2010,660470
AU,J,G,2010,30757536
AU,K,B,2010,40586938
AU,K,C,2010,39436
AU,K,D,2010,109043037
AU,K,E,2010,18393364
AU,K,F,2010,475517053
AU,K,G,2010,180728781
AU,L,B,2010,95435077
AU,L,E,2010,349590
AU,L,F,2010,116360
AU,L,G,2010,3410629
AU,M,F,2010,8828024
AU,N,B,2010,197354418
AU,N,C,2010,15110170
AU,N,D,2010,67688890
AU,N,E,2010,51714465
AU,N,F,2010,31739871
AU,N,G,2010,15731445
BE,A,B,2010,13657970
BE,A,D,2010,42135016
BE,A,E,2010,7015410
BE,A,F,2010,81592663
BE,A,G,2010,76351837
BE,B,B,2010,24856251
BE,B,D,2010,62340362
BE,B,E,2010,9888487
BE,B,F,2010,1066685
BE,B,G,2010,65766127
BE,C,A,2010,41618412
BE,C,B,2010,3292297
BE,C,D,2010,3575922
BE,C,E,2010,20642659
BE,C,F,2010,4591769
BE,C,G,2010,9712318
BE,D,B,2010,32127961
BE,D,D,2010,16531161
BE,D,E,2010,5104
BE,D,F,2010,368071
BE,D,G,2010,91969166
BE,E,B,2010,136660
BE,E,D,2010,19939316
BE,E,E,2010,12843313
BE,E,G,2010,10774948
BE,F,A,2010,1057070
BE,F,B,2010,26537331
BE,F,D,2010,765197
BE,F,E,2010,27457705
BE,F,F,2010,16640395
BE,F,G,2010,4793141
BE,G,B,2010,143574747
BE,G,D,2010,2942932
BE,G,F,2010,270100
BE,G,G,2010,6704714
BE,H,A,2010,1313064
BE,H,B,2010,5663520
BE,H,D,2010,49640730
BE,H,E,2010,3663208
BE,H,G,2010,71986252
BE,I,B,2010,7121428
BE,I,D,2010,2589984
BE,I,F,2010,146914
BE,I,G,2010,13099918
BE,J,D,2010,13752258
BE,J,F,2010,142616
BE,J,G,2010,8177450
BE,K,B,2010,577688
BE,K,D,2010,48519175
BE,K,E,2010,3171844
BE,K,F,2010,215803970
BE,K,G,2010,103980917
BE,L,B,2010,12214709
BE,M,F,2010,561387204
BE,N,B,2010,6017098
BE,N,C,2010,2339982
BE,N,D,2010,9755512
BE,N,E,2010,2741122
BE,N,G,2010,119333331
CA,A,B,2010,133291998
CA,A,F,2010,111840994
CA,A,G,2010,264544885
CA,B,B,2010,108740939
CA,B,C,2010,235849
CA,B,D,2010,3939225
CA,B,E,2010,2631906
CA,B,G,2010,370294062
CA,C,B,2010,12977604
CA,C,D,2010,605065
CA,C,E,2010,127368
CA,C,G,2010,37762947
CA,D,B,2010,56524805
CA,D,D,2010,9697007
CA,D,E,2010,24161842
CA,D,F,2010,1005920
CA,D,G,2010,497204159
CA,E,B,2010,1036678
CA,E,D,2010,1407
CA,E,E,2010,549611
CA,E,G,2010,28894606
CA,F,B,2010,154070
CA,F,D,2010,172412
CA,F,E,2010,1207703
CA,F,G,2010,63829610
CA,G,B,2010,21986245
CA,G,D,2010,13109
CA,G,F,2010,83658
CA,G,G,2010,68038562
CA,H,B,2010,74351638
CA,H,C,2010,67481
CA,H,D,2010,50434164
CA,H,E,2010,1902666
CA,H,G,2010,504362235
CA,I,B,2010,3821531
CA,I,D,2010,159669
CA,I,E,2010,1461599
CA,I,F,2010,41829
CA,I,G,2010,65774548
CA,J,B,2010,1671260
CA,J,D,2010,2538426
CA,J,E,2010,709323
CA,J,G,2010,29728682
CA,K,B,2010,90959920
CA,K,C,2010,23834
CA,K,D,2010,419996
CA,K,E,2010,7512342
CA,K,F,2010,821875163
CA,K,G,2010,139437404
CA,L,B,2010,63762938
CA,M,F,2010,61985275
CA,N,B,2010,46576854
CA,N,C,2010,207907061
CA,N,D,2010,6311269
CA,N,E,2010,255598758
CA,N,G,2010,34933417
CH,A,B,2010,10681813
CH,A,D,2010,6222428
CH,A,E,2010,9593408
CH,A,F,2010,11339567
CH,A,G,2010,15695080
CH,B,B,2010,20916016
CH,B,D,2010,9053874
CH,B,E,2010,28482307
CH,B,F,2010,770060
CH,B,G,2010,4993334
CH,C,B,2010,15815027
CH,C,D,2010,4125103
CH,C,E,2010,23775462
CH,C,F,2010,1335610
CH,C,G,2010,8622066
CH,D,B,2010,59312473
CH,D,D,2010,14087751
CH,D,E,2010,81779286
CH,D,F,2010,15811148
CH,D,G,2010,80941876
CH,E,B,2010,1471548
CH,E,D,2010,21435
CH,E,E,2010,4243783
CH,E,F,2010,379296
CH,E,G,2010,3391327
CH,F,B,2010,11963005
CH,F,D,2010,13990333
CH,F,E,2010,4510942
CH,F,F,2010,449361
CH,F,G,2010,3048663
CH,G,A,2010,33045497
CH,G,B,2010,22127985
CH,G,D,2010,3883689
CH,G,E,2010,475519
CH,G,F,2010,361865
CH,G,G,2010,17432585
CH,H,B,2010,17433257
CH,H,D,2010,4246046
CH,H,E,2010,35230147
CH,H,F,2010,4861270
CH,H,G,2010,18429367
CH,I,B,2010,11199055
CH,I,D,2010,393975
CH,I,E,2010,7982131
CH,I,F,2010,101879
CH,I,G,2010,24008390
CH,J,B,2010,6522526
CH,J,D,2010,11945891
CH,J,E,2010,20483953
CH,J,F,2010,4221471
CH,J,G,2010,8968979
CH,K,B,2010,26044015
CH,K,D,2010,91758497
CH,K,E,2010,86306810
CH,K,F,2010,630953504
CH,K,G,2010,23115113
CH,L,B,2010,32581841
CH,M,D,2010,1178948
CH,M,F,2010,34324995
CH,M,G,2010,16337
CH,N,B,2010,12302100
CH,N,C,2010,53289538
CH,N,D,2010,82370151
CH,N,E,2010,73660799
CH,N,F,2010,52544538
CH,N,G,2010,10733824
DE,A,A,2010,37624298
DE,A,B,2010,99921982
DE,A,E,2010,13414779
DE,A,F,2010,1055412297
DE,A,G,2010,469343187
DE,B,A,2010,109430771
DE,B,B,2010,58450828
DE,B,D,2010,5281183
DE,B,E,2010,113360865
DE,B,G,2010,187237119
DE,C,A,2010,233230865
DE,C,B,2010,52236943
DE,C,E,2010,134064694
DE,C,G,2010,173791742
DE,D,A,2010,21997469
DE,D,B,2010,170524889
DE,D,D,2010,528118
DE,D,E,2010,35921222
DE,D,G,2010,1181950584
DE,E,A,2010,13703022
DE,E,B,2010,4700534
DE,E,D,2010,1337326
DE,E,E,2010,10492431
DE,E,F,2010,396088
DE,E,G,2010,106916278
DE,F,A,2010,701171263
DE,F,B,2010,16328391
DE,F,D,2010,660147968
DE,F,E,2010,64348232
DE,F,F,2010,224429
DE,F,G,2010,141059538
DE,G,A,2010,374868845
DE,G,B,2010,200913289
DE,G,D,2010,112276042
DE,G,E,2010,31878618
DE,G,G,2010,241281104
DE,H,A,2010,77611345
DE,H,B,2010,13738926
DE,H,C,2010,46753742
DE,H,E,2010,52540359
DE,H,G,2010,191126752
DE,I,A,2010,67251899
DE,I,E,2010,805669
DE,I,G,2010,63147856
DE,J,B,2010,29307629
DE,J,D,2010,13202959
DE,J,E,2010,37202296
DE,J,G,2010,223318734
DE,K,A,2010,19513849
DE,K,B,2010,123943306
DE,K,E,2010,27878438
DE,K,F,2010,522051286
DE,K,G,2010,426547055
DE,L,B,2010,97086523
DE,M,F,2010,215633225
DE,N,B,2010,20976089
DE,N,C,2010,74682599
DE,N,E,2010,223578507
DE,N,G,2010,2966104
DK,A,B,2010,46292848
DK,A,D,2010,40695718
DK,A,E,2010,42217835
DK,A,F,2010,1604159
DK,A,G,2010,16252706
DK,B,B,2010,103414064
DK,B,D,2010,38266068
DK,B,E,2010,21818021
DK,B,F,2010,166771
DK,B,G,2010,5961445
DK,C,B,2010,65021673
DK,C,D,2010,2356970
DK,C,E,2010,62786093
DK,C,F,2010,825263
DK,C,G,2010,3351331
DK,D,B,2010,45604744
DK,D,D,2010,90524117
DK,D,E,2010,204383798
DK,D,F,2010,37734705
DK,D,G,2010,40727487
DK,E,B,2010,6891737
DK,E,D,2010,229160
DK,E,E,2010,25569982
DK,E,F,2010,3453311
DK,E,G,2010,2100084
DK,F,B,2010,53491940
DK,F,D,2010,731407
DK,F,E,2010,56879979
DK,F,F,2010,10332
DK,F,G,2010,4896899
DK,G,B,2010,31024363
DK,G,D,2010,78987
DK,G,E,2010,8502659
DK,G,F,2010,177296
DK,G,G,2010,3048680
DK,H,B,2010,78446481
DK,H,C,2010,3018701
DK,H,D,2010,7481465
DK,H,E,2010,29350503
DK,H,F,2010,1578630
DK,H,G,2010,21951651
DK,I,B,2010,5822292
DK,I,D,2010,6487648
DK,I,E,2010,28909141
DK,I,F,2010,3341645
DK,I,G,2010,8262246
DK,J,B,2010,39221123
DK,J,D,2010,32919365
DK,J,E,2010,42991447
DK,J,F,2010,5179450
DK,J,G,2010,11687785
DK,K,A,2010,38690174
DK,K,B,2010,43361033
DK,K,D,2010,8615586
DK,K,E,2010,29797801
DK,K,F,2010,353190105
DK,K,G,2010,35240150
DK,L,B,2010,71436502
DK,L,E,2010,211612
DK,M,F,2010,47262096
DK,N,B,2010,25846623
DK,N,D,2010,8759683
DK,N,E,2010,116277745
DK,N,F,2010,7524321
DK,N,G,2010,5168691
ES,A,A,2010,14360713
ES,A,B,2010,134582711
ES,A,D,2010,18464471
ES,A,E,2010,33687199
ES,A,F,2010,28012030
ES,A,G,2010,123706148
ES,B,A,2010,19076331
ES,B,B,2010,119432669
ES,B,D,2010,15019689
ES,B,E,2010,24631216
ES,B,F,2010,3580852
ES,B,G,2010,60656623
ES,C,A,2010,22605585
ES,C,B,2010,106059015
ES,C,D,2010,16555720
ES,C,E,2010,104371447
ES,C,F,2010,63786513
ES,C,G,2010,8947648
ES,D,A,2010,403949
ES,D,B,2010,157113106
ES,D,D,2010,48692751
ES,D,E,2010,20524853
ES,D,F,2010,37060782
ES,D,G,2010,190597172
ES,E,B,2010,85302981
ES,E,D,2010,1356078
ES,E,E,2010,24421945
ES,E,F,2010,2797422
ES,E,G,2010,80402465
ES,F,A,2010,320596681
ES,F,B,2010,31209296
ES,F,D,2010,6309935
ES,F,E,2010,8578845
ES,F,F,2010,6614196
ES,F,G,2010,17079328
ES,G,A,2010,78472573
ES,G,B,2010,125166338
ES,G,D,2010,2086175
ES,G,E,2010,4644102
ES,G,F,2010,371659
ES,G,G,2010,8874680
ES,H,A,2010,5005166
ES,H,B,2010,68473920
ES,H,C,2010,13149239
ES,H,D,2010,377540946
ES,H,E,2010,39159567
ES,H,F,2010,7397281
ES,H,G,2010,56668169
ES,I,A,2010,839910
ES,I,B,2010,11394387
ES,I,D,2010,6880617
ES,I,E,2010,8226422
ES,I,F,2010,4166065
ES,I,G,2010,16576877
ES,J,B,2010,86339673
ES,J,D,2010,15060774
ES,J,E,2010,11844044
ES,J,F,2010,5925383
ES,J,G,2010,21148995
ES,K,A,2010,32823211
ES,K,B,2010,105310704
ES,K,D,2010,43203124
ES,K,E,2010,48112138
ES,K,F,2010,308532954
ES,K,G,2010,51833775
ES,L,B,2010,26704705
ES,M,F,2010,420015741
ES,N,B,2010,97573631
ES,N,C,2010,63844939
ES,N,D,2010,14434840
ES,N,E,2010,84420891
ES,N,F,2010,19963851
ES,N,G,2010,828595
EU,A,B,2010,390228512
EU,A,D,2010,39102187
EU,A,E,2010,284558635
EU,A,F,2010,56966219
EU,A,G,2010,154840330
EU,B,B,2010,171542751
EU,B,C,2010,956751
EU,B,E,2010,260240687
EU,B,F,2010,35263
EU,B,G,2010,62446233
EU,C,B,2010,166468649
EU,C,E,2010,288326071
EU,C,G,2010,48285550
EU,D,B,2010,549140713
EU,D,E,2010,764330374
EU,D,F,2010,867456
EU,D,G,2010,611793626
EU,E,B,2010,367969072
EU,E,E,2010,126578489
EU,E,G,2010,83607604
EU,F,B,2010,462715700
EU,F,E,2010,724999182
EU,F,F,2010,10831795
EU,F,G,2010,157085660
EU,G,B,2010,51685453
EU,G,E,2010,70597893
EU,G,F,2010,78465
EU,G,G,2010,33615284
EU,H,B,2010,211009729
EU,H,C,2010,421727561
EU,H,D,2010,1452839
EU,H,E,2010,266040299
EU,H,G,2010,105102205
EU,I,B,2010,219047245
EU,I,D,2010,353162
EU,I,E,2010,238391169
EU,I,G,2010,130602592
EU,J,B,2010,44999587
EU,J,E,2010,126554590
EU,J,G,2010,60462815
EU,K,B,2010,369009820
EU,K,E,2010,364490831
EU,K,F,2010,757687635
EU,K,G,2010,141767326
EU,L,B,2010,1546488055
EU,M,F,2010,22403643
EU,N,B,2010,64112498
EU,N,C,2010,395620948
EU,N,D,2010,593478
EU,N,E,2010,1023132503
EU,N,G,2010,55482707
FI,A,B,2010,13593865
FI,A,D,2010,1235283
FI,A,E,2010,204744
FI,A,F,2010,88360
FI,A,G,2010,35786221
FI,B,B,2010,9107889
FI,B,D,2010,7884441
FI,B,E,2010,479667
FI,B,F,2010,1615056
FI,B,G,2010,18849871
FI,C,B,2010,5903926
FI,C,D,2010,1359386
FI,C,E,2010,9801446
FI,C,F,2010,400487
FI,C,G,2010,22643006
FI,D,B,2010,15404972
FI,D,D,2010,11622754
FI,D,E,2010,16039426
FI,D,F,2010,292613
FI,D,G,2010,93664574
FI,E,B,2010,2719478
FI,E,D,2010,543754
FI,E,E,2010,1498483
FI,E,F,2010,19057
FI,E,G,2010,20188761
FI,F,A,2010,2135159
FI,F,B,2010,13615074
FI,F,D,2010,5865752
FI,F,E,2010,7275450
FI,F,F,2010,3375971
FI,F,G,2010,10600804
FI,G,A,2010,13753719
FI,G,B,2010,2562970
FI,G,D,2010,1291417
FI,G,E,2010,2236190
FI,G,F,2010,75106
FI,G,G,2010,3107333
FI,H,A,2010,13678334
FI,H,B,2010,13941526
FI,H,D,2010,3670343
FI,H,E,2010,5848598
FI,H,F,2010,677814
FI,H,G,2010,29827053
FI,I,A,2010,7059687
FI,I,B,2010,818046
FI,I,D,2010,5845362
FI,I,E,2010,710580
FI,I,F,2010,548504
FI,I,G,2010,6401989
FI,J,B,2010,1361398
FI,J,D,2010,6790951
FI,J,E,2010,4434642
FI,J,F,2010,139620
FI,J,G,2010,21007045
FI,K,A,2010,2944208
FI,K,B,2010,16553577
FI,K,D,2010,5668119
FI,K,E,2010,8403115
FI,K,F,2010,146689432
FI,K,G,2010,39209449
FI,L,B,2010,36749781
FI,L,G,2010,1019539
FI,N,B,2010,28228258
FI,N,C,2010,20118920
FI,N,D,2010,9515705
FI,N,E,2010,62757496
FI,N,G,2010,3690338
FR,A,A,2010,2658257
FR,A,B,2010,8946459
FR,A,E,2010,54534701
FR,A,F,2010,1034251075
FR,A,G,2010,634743516
FR,B,A,2010,47935277
FR,B,B,2010,243672024
FR,B,E,2010,49366932
FR,B,F,2010,4745819
FR,B,G,2010,77359935
FR,C,A,2010,172165226
FR,C,B,2010,8213324
FR,C,D,2010,1650205
FR,C,E,2010,73165789
FR,C,F,2010,4144551
FR,C,G,2010,16650824
FR,D,A,2010,383319
FR,D,B,2010,2905677
FR,D,E,2010,7878945
FR,D,F,2010,23235511
FR,D,G,2010,111680105
FR,E,A,2010,33044781
FR,E,B,2010,113267166
FR,E,E,2010,10111619
FR,E,F,2010,14035310
FR,E,G,2010,2945270
FR,F,A,2010,445398400
FR,F,B,2010,11849571
FR,F,E,2010,99858169
FR,F,F,2010,18040071
FR,F,G,2010,1946765
FR,G,A,2010,65371521
FR,G,B,2010,15156169
FR,G,E,2010,5830388
FR,G,F,2010,344128
FR,G,G,2010,1344733
FR,H,A,2010,28222864
FR,H,B,2010,3663153
FR,H,C,2010,46329344
FR,H,E,2010,48940073
FR,H,F,2010,10215473
FR,H,G,2010,211273721
FR,I,A,2010,34569498
FR,I,B,2010,1604030
FR,I,D,2010,1321791
FR,I,E,2010,4790877
FR,I,F,2010,1243919
FR,I,G,2010,2813123
FR,J,A,2010,816895211
FR,J,B,2010,12471080
FR,J,D,2010,92674
FR,J,E,2010,26907204
FR,J,F,2010,2790527
FR,J,G,2010,34046479
FR,K,A,2010,385324240
FR,K,B,2010,203667401
FR,K,D,2010,11141378
FR,K,E,2010,69597524
FR,K,F,2010,923426423
FR,K,G,2010,593109890
FR,L,B,2010,429432339
FR,M,F,2010,1705273707
FR,N,A,2010,43622029
FR,N,B,2010,15186374
FR,N,C,2010,4896
FR,N,D,2010,5565772
FR,N,E,2010,1255305
FR,N,F,2010,27098883
FR,N,G,2010,8862705
GB,A,A,2010,18253000
GB,A,B,2010,402169907
GB,A,D,2010,130328850
GB,A,E,2010,70520729
GB,A,F,2010,104585451
GB,A,G,2010,75803336
GB,B,A,2010,43457576
GB,B,B,2010,541861093
GB,B,C,2010,28447045
GB,B,D,2010,341294175
GB,B,E,2010,205820271
GB,B,F,2010,119381
GB,B,G,2010,134328887
GB,C,A,2010,12479510
GB,C,B,2010,106180243
GB,C,D,2010,14399744
GB,C,E,2010,30988584
GB,C,G,2010,3448313
GB,D,B,2010,497875546
GB,D,D,2010,42089151
GB,D,E,2010,337046512
GB,D,F,2010,35393198
GB,D,G,2010,298334875
GB,E,B,2010,171475031
GB,E,D,2010,202588776
GB,E,E,2010,25546036
GB,E,F,2010,6876356
GB,E,G,2010,23642541
GB,F,A,2010,245326843
GB,F,B,2010,102772655
GB,F,D,2010,47582080
GB,F,E,2010,24797897
GB,F,F,2010,13005
GB,F,G,2010,33119408
GB,G,A,2010,158249086
GB,G,B,2010,70288478
GB,G,D,2010,7684478
GB,G,E,2010,19051017
GB,G,F,2010,160978
GB,G,G,2010,14211180
GB,H,A,2010,33034651
GB,H,B,2010,58071887
GB,H,C,2010,152278497
GB,H,D,2010,12073637
GB,H,E,2010,36292574
GB,H,F,2010,167405
GB,H,G,2010,47623123
GB,I,A,2010,133263592
GB,I,B,2010,179900409
GB,I,D,2010,7444472
GB,I,E,2010,60439648
GB,I,F,2010,30500
GB,I,G,2010,26852673
GB,J,B,2010,23237338
GB,J,C,2010,2538416
GB,J,D,2010,846413105
GB,J,E,2010,39212779
GB,J,F,2010,9597111
GB,J,G,2010,31414071
GB,K,A,2010,39100127
GB,K,B,2010,64183590
GB,K,D,2010,337904876
GB,K,E,2010,126815047
GB,K,F,2010,451375183
GB,K,G,2010,82141904
GB,L,B,2010,693345646
GB,M,F,2010,195280068
GB,N,B,2010,176190028
GB,N,C,2010,149764494
GB,N,D,2010,13220112
GB,N,E,2010,260661920
GB,N,F,2010,84888
GB,N,G,2010,8709773
GR,A,B,2010,2083954
GR,A,E,2010,66081
GR,A,F,2010,66011868
GR,A,G,2010,15638689
GR,B,B,2010,2083954
GR,B,F,2010,894985
GR,B,G,2010,3050883
GR,C,G,2010,115438
GR,D,B,2010,193256
GR,D,G,2010,141038
GR,E,B,2010,1281937
GR,E,E,2010,567969
GR,E,G,2010,12606680
GR,F,B,2010,16966416
GR,F,E,2010,195885
GR,F,F,2010,267544
GR,F,G,2010,243065
GR,G,G,2010,11608
GR,H,E,2010,201605
GR,H,G,2010,950862
GR,J,B,2010,2576759
GR,J,D,2010,1288379
GR,J,G,2010,2032973
GR,K,B,2010,659470
