country,sector,bundle,year,in-oda-gross-sector-bundle
TL,E,E,2008,726596
TL,E,G,2008,3282444
TL,F,B,2008,2022206
TL,F,E,2008,6994209
TL,F,G,2008,2613738
TL,G,B,2008,217385
TL,G,E,2008,6272645
TL,G,F,2008,30067
TL,G,G,2008,573211
TL,H,B,2008,1133830
TL,H,C,2008,15851799
TL,H,E,2008,8966574
TL,H,F,2008,4900
TL,H,G,2008,5484619
TL,I,B,2008,2525013
TL,I,E,2008,1476385
TL,I,G,2008,839623
TL,J,E,2008,216884
TL,J,G,2008,35682
TL,K,B,2008,2295723
TL,K,D,2008,1821898
TL,K,E,2008,8000618
TL,K,F,2008,837512
TL,K,G,2008,7087880
TL,L,B,2008,1103746
TL,N,B,2008,-49619
TL,N,C,2008,3789877
TL,N,E,2008,7232893
TL,N,G,2008,226005
TM,A,E,2008,287670
TM,A,F,2008,600983
TM,A,G,2008,1670381
TM,B,B,2008,94499
TM,B,E,2008,3194025
TM,B,F,2008,3502
TM,B,G,2008,112060
TM,C,E,2008,-5747
TM,D,B,2008,430759
TM,D,E,2008,3972550
TM,D,F,2008,7402
TM,D,G,2008,2625604
TM,E,E,2008,445339
TM,E,G,2008,10639045
TM,F,E,2008,1607
TM,F,F,2008,2856
TM,F,G,2008,445969
TM,G,B,2008,187671
TM,G,E,2008,898947
TM,G,G,2008,219845
TM,H,B,2008,39602
TM,H,E,2008,65764
TM,H,F,2008,11258
TM,H,G,2008,699071
TM,I,E,2008,531826
TM,I,G,2008,731520
TM,J,E,2008,828443
TM,J,G,2008,182963
TM,K,B,2008,1248942
TM,K,E,2008,1748107
TM,K,F,2008,22236
TM,K,G,2008,94781
TM,N,C,2008,154399
TM,N,E,2008,160914
TM,N,G,2008,160914
TN,A,A,2008,1238457
TN,A,B,2008,17057933
TN,A,E,2008,2221975
TN,A,F,2008,84666300
TN,A,G,2008,16675096
TN,B,B,2008,27713732
TN,B,E,2008,2433331
TN,B,G,2008,1103560
TN,C,A,2008,77515194
TN,C,B,2008,7497
TN,C,E,2008,2407355
TN,C,F,2008,146521
TN,C,G,2008,1603759
TN,D,B,2008,6363950
TN,D,E,2008,9834126
TN,D,G,2008,1643116
TN,E,B,2008,2430781
TN,E,E,2008,1367278
TN,E,G,2008,8652473
TN,F,A,2008,156753118
TN,F,B,2008,1658335
TN,F,E,2008,315767
TN,F,G,2008,2464806
TN,G,A,2008,7883261
TN,G,B,2008,1670452
TN,G,E,2008,396157
TN,G,G,2008,4985882
TN,H,A,2008,1724372
TN,H,B,2008,838466
TN,H,E,2008,6564698
TN,H,G,2008,2216271
TN,I,A,2008,16941955
TN,I,B,2008,13661192
TN,I,E,2008,1474340
TN,I,G,2008,4147414
TN,J,A,2008,13441907
TN,J,B,2008,537676
TN,J,E,2008,8963873
TN,J,G,2008,6796556
TN,K,A,2008,19185004
TN,K,B,2008,947663
TN,K,D,2008,61278
TN,K,E,2008,4802042
TN,K,F,2008,3337974
TN,K,G,2008,8728950
TN,L,B,2008,408693
TN,N,E,2008,67209
TO,A,B,2008,431199
TO,A,E,2008,2076961
TO,A,F,2008,6120
TO,A,G,2008,5828805
TO,B,A,2008,802280
TO,B,B,2008,54329
TO,B,E,2008,432594
TO,B,G,2008,761299
TO,C,A,2008,-5492
TO,C,E,2008,1681498
TO,C,G,2008,105374
TO,D,A,2008,-3091
TO,D,B,2008,89498
TO,D,E,2008,3035392
TO,D,G,2008,6229904
TO,E,A,2008,-64072
TO,E,G,2008,763626
TO,F,E,2008,243925
TO,F,G,2008,924146
TO,G,A,2008,449641
TO,G,B,2008,1098009
TO,G,E,2008,30530
TO,H,E,2008,310253
TO,H,G,2008,506276
TO,I,B,2008,1214780
TO,I,E,2008,-77247
TO,I,G,2008,236356
TO,J,A,2008,-12815
TO,J,E,2008,841
TO,J,G,2008,40041
TO,K,B,2008,2532177
TO,K,D,2008,200207
TO,K,E,2008,229091
TO,K,G,2008,1278048
TO,N,E,2008,110418
TR,A,B,2008,8658881
TR,A,E,2008,53951
TR,A,F,2008,87422571
TR,A,G,2008,38234498
TR,B,B,2008,2222759
TR,B,E,2008,3196800
TR,B,G,2008,852488
TR,C,A,2008,219757827
TR,C,B,2008,22337
TR,C,E,2008,771087
TR,C,G,2008,376904
TR,D,B,2008,2100129
TR,D,E,2008,111136795
TR,D,G,2008,161396764
TR,E,A,2008,26883815
TR,E,E,2008,5973753
TR,E,G,2008,11299925
TR,F,A,2008,568996574
TR,F,B,2008,206121
TR,F,E,2008,4466791
TR,F,G,2008,4412742
TR,G,A,2008,59241500
TR,G,B,2008,1319062
TR,G,E,2008,5543970
TR,G,G,2008,327339
TR,H,B,2008,11475
TR,H,C,2008,833
TR,H,E,2008,136085
TR,H,G,2008,2236700
TR,I,E,2008,538605
TR,I,F,2008,153635
TR,I,G,2008,1198784
TR,J,A,2008,38617966
TR,J,E,2008,3404878
TR,J,G,2008,204855
TR,K,A,2008,19651164
TR,K,B,2008,851041
TR,K,D,2008,27507
TR,K,E,2008,37246525
TR,K,F,2008,2250546
TR,K,G,2008,112609043
TR,N,B,2008,4967798
TR,N,E,2008,2387264
TR,N,G,2008,502
TT,A,B,2008,60889
TT,A,F,2008,456035
TT,A,G,2008,274182
TT,B,E,2008,3200755
TT,C,E,2008,155926
TT,D,E,2008,1525
TT,D,G,2008,755495
TT,E,E,2008,1693545
TT,E,G,2008,595686
TT,F,E,2008,6137
TT,G,E,2008,8121
TT,H,G,2008,319917
TT,I,G,2008,20346
TT,J,E,2008,189511
TT,J,G,2008,13353
TT,K,B,2008,144554
TT,K,E,2008,297530
TT,K,F,2008,282386
TT,K,G,2008,209342
TT,N,E,2008,14070
TV,A,E,2008,780300
TV,A,G,2008,656375
TV,B,E,2008,146429
TV,B,G,2008,24779
TV,D,B,2008,3078535
TV,D,E,2008,2438269
TV,D,G,2008,1216520
TV,E,G,2008,30526
TV,F,E,2008,4588916
TV,F,G,2008,356894
TV,H,E,2008,105365
TV,H,G,2008,364737
TV,I,G,2008,16075
TV,J,G,2008,26967
TV,K,B,2008,236102
TV,K,D,2008,12928
TV,K,E,2008,446621
TV,K,G,2008,520768
TV,L,B,2008,3906691
TV,N,E,2008,69591
TZ,A,A,2008,34237639
TZ,A,B,2008,42505721
TZ,A,E,2008,13581072
TZ,A,F,2008,1209886
TZ,A,G,2008,18690114
TZ,B,A,2008,43483151
TZ,B,B,2008,132731754
TZ,B,C,2008,59223676
TZ,B,E,2008,358017802
TZ,B,F,2008,250173
TZ,B,G,2008,32540455
TZ,C,A,2008,59450988
TZ,C,B,2008,35117366
TZ,C,E,2008,47326071
TZ,C,F,2008,132721
TZ,C,G,2008,7781340
TZ,D,A,2008,34905340
TZ,D,B,2008,102868784
TZ,D,E,2008,65357985
TZ,D,F,2008,101257
TZ,D,G,2008,33535287
TZ,E,A,2008,17998065
TZ,E,B,2008,42283976
TZ,E,E,2008,9075645
TZ,E,G,2008,9885194
TZ,F,A,2008,49263465
TZ,F,B,2008,69901574
TZ,F,E,2008,105511519
TZ,F,G,2008,7526888
TZ,G,A,2008,28285872
TZ,G,B,2008,27512521
TZ,G,E,2008,11607916
TZ,G,G,2008,6942159
TZ,H,A,2008,103486925
TZ,H,B,2008,38909026
TZ,H,C,2008,29533875
TZ,H,E,2008,14003568
TZ,H,F,2008,952
TZ,H,G,2008,12207651
TZ,I,A,2008,4823954
TZ,I,B,2008,5357053
TZ,I,E,2008,9159689
TZ,I,F,2008,6256
TZ,I,G,2008,7083727
TZ,J,B,2008,6966840
TZ,J,E,2008,11529882
TZ,J,F,2008,92076
TZ,J,G,2008,7857008
TZ,K,B,2008,10649889
TZ,K,C,2008,16999
TZ,K,D,2008,1597178
TZ,K,E,2008,27159180
TZ,K,F,2008,5751474
TZ,K,G,2008,8388742
TZ,L,B,2008,457623360
TZ,L,G,2008,101486
TZ,M,F,2008,3411490
TZ,N,B,2008,1872946
TZ,N,C,2008,20020127
TZ,N,E,2008,27821615
TZ,N,G,2008,143317
UA,A,B,2008,42959
UA,A,E,2008,1842300
UA,A,F,2008,53741635
UA,A,G,2008,19050193
UA,B,B,2008,952222
UA,B,C,2008,140022
UA,B,E,2008,59822106
UA,B,G,2008,7294807
UA,C,B,2008,116855
UA,C,E,2008,902845
UA,C,G,2008,419268
UA,D,B,2008,15450900
UA,D,E,2008,77693341
UA,D,F,2008,4783618
UA,D,G,2008,60574341
UA,E,B,2008,61517
UA,E,E,2008,6644959
UA,E,G,2008,8362597
UA,F,A,2008,1917945
UA,F,B,2008,54439766
UA,F,E,2008,61740312
UA,F,F,2008,17540
UA,F,G,2008,28805032
UA,G,A,2008,3621630
UA,G,B,2008,1272653
UA,G,E,2008,10290797
UA,G,F,2008,64549
UA,G,G,2008,8991826
UA,H,B,2008,1394191
UA,H,E,2008,4023415
UA,H,F,2008,1083
UA,H,G,2008,6945132
UA,I,B,2008,50140
UA,I,E,2008,9107304
UA,I,G,2008,10567744
UA,J,B,2008,1086922
UA,J,E,2008,2305217
UA,J,G,2008,350484
UA,K,A,2008,2945537
UA,K,B,2008,12267432
UA,K,D,2008,18334
UA,K,E,2008,12405219
UA,K,F,2008,3077509
UA,K,G,2008,6455400
UA,N,B,2008,24672
UA,N,C,2008,203650
UA,N,E,2008,751665
UG,A,A,2008,4564772
UG,A,B,2008,69558098
UG,A,E,2008,29998044
UG,A,F,2008,1956736
UG,A,G,2008,15598740
UG,B,A,2008,6723126
UG,B,B,2008,31376354
UG,B,C,2008,30761038
UG,B,E,2008,269509439
UG,B,F,2008,668407
UG,B,G,2008,15862178
UG,C,A,2008,6068008
UG,C,B,2008,41775739
UG,C,E,2008,10124261
UG,C,F,2008,132721
UG,C,G,2008,5696829
UG,D,A,2008,4491324
UG,D,B,2008,52235000
UG,D,E,2008,70576783
UG,D,F,2008,13593
UG,D,G,2008,22428799
UG,E,A,2008,17069115
UG,E,B,2008,2280044
UG,E,E,2008,21743209
UG,E,G,2008,5754049
UG,F,A,2008,140541027
UG,F,B,2008,12011114
UG,F,E,2008,114826388
UG,F,G,2008,16185434
UG,G,A,2008,-1127217
UG,G,B,2008,1300604
UG,G,E,2008,8181220
UG,G,G,2008,4435312
UG,H,A,2008,67716304
UG,H,B,2008,24819312
UG,H,C,2008,57265545
UG,H,E,2008,12590540
UG,H,G,2008,19822787
UG,I,A,2008,8442091
UG,I,B,2008,1747448
UG,I,E,2008,4950466
UG,I,F,2008,18769
UG,I,G,2008,2679954
UG,J,A,2008,11713972
UG,J,B,2008,1236303
UG,J,E,2008,7014172
UG,J,G,2008,1543059
UG,K,A,2008,-587054
UG,K,B,2008,18014545
UG,K,C,2008,6168
UG,K,D,2008,1039834
UG,K,E,2008,16866415
UG,K,F,2008,2339350
UG,K,G,2008,7642970
UG,L,B,2008,66530680
UG,L,G,2008,18709
UG,M,F,2008,23520214
UG,N,B,2008,2156658
UG,N,C,2008,103708909
UG,N,E,2008,130519603
UG,N,F,2008,108879
UG,N,G,2008,1597355
UY,A,E,2008,2152365
UY,A,F,2008,962094
UY,A,G,2008,4154051
UY,B,E,2008,898665
UY,B,G,2008,690695
UY,C,E,2008,10247
UY,C,G,2008,555171
UY,D,B,2008,205981
UY,D,E,2008,811306
UY,D,G,2008,1883021
UY,E,B,2008,1505165
UY,E,E,2008,1284590
UY,E,G,2008,7671823
UY,F,E,2008,303734
UY,F,G,2008,631589
UY,G,B,2008,210251
UY,G,E,2008,281994
UY,G,G,2008,330313
UY,H,E,2008,162626
UY,H,G,2008,589392
UY,I,E,2008,649538
UY,I,G,2008,487299
UY,J,E,2008,1376263
UY,J,G,2008,304838
UY,K,A,2008,65195
UY,K,B,2008,6094005
UY,K,D,2008,23202
UY,K,E,2008,2574167
UY,K,F,2008,480898
UY,K,G,2008,2333924
UY,L,G,2008,12873
UY,N,E,2008,2542
UZ,A,A,2008,5943227
UZ,A,E,2008,2137586
UZ,A,F,2008,6318818
UZ,A,G,2008,12646746
UZ,B,A,2008,4862844
UZ,B,B,2008,7700591
UZ,B,E,2008,17842588
UZ,B,F,2008,111358
UZ,B,G,2008,6485591
UZ,C,A,2008,3650353
UZ,C,B,2008,3054049
UZ,C,E,2008,71174
UZ,C,G,2008,3667344
UZ,D,A,2008,38372
UZ,D,B,2008,1492399
UZ,D,E,2008,6747670
UZ,D,F,2008,42469
UZ,D,G,2008,7385440
UZ,E,E,2008,445016
UZ,E,G,2008,3280607
UZ,F,A,2008,64253377
UZ,F,E,2008,5105930
UZ,F,G,2008,1473262
UZ,G,A,2008,519577
UZ,G,B,2008,345854
UZ,G,E,2008,1227235
UZ,G,G,2008,4538406
UZ,H,A,2008,3608361
UZ,H,B,2008,185206
UZ,H,E,2008,2066470
UZ,H,F,2008,21472
UZ,H,G,2008,1633345
UZ,I,E,2008,70966
UZ,I,G,2008,1426553
UZ,J,E,2008,2011054
UZ,J,G,2008,1496750
UZ,K,B,2008,4300373
UZ,K,E,2008,3475949
UZ,K,F,2008,901973
UZ,K,G,2008,3069806
UZ,N,B,2008,21159
UZ,N,C,2008,138369
UZ,N,E,2008,711794
VC,A,A,2008,449857
VC,A,B,2008,2681617
VC,A,E,2008,182885
VC,A,F,2008,37234
VC,A,G,2008,212657
VC,B,A,2008,818320
VC,B,G,2008,115283
VC,C,A,2008,401880
VC,D,A,2008,89971
VC,D,G,2008,134181
VC,E,A,2008,244616
VC,E,B,2008,1139808
VC,E,E,2008,1383204
VC,E,G,2008,278734
VC,F,B,2008,164953
VC,F,G,2008,440249
VC,H,B,2008,201141
VC,H,E,2008,17203533
VC,H,G,2008,258917
VC,I,A,2008,22492
VC,I,G,2008,149054
VC,J,G,2008,69381
VC,K,F,2008,1305
VC,K,G,2008,13097
VE,A,E,2008,170475
VE,A,F,2008,5870375
VE,A,G,2008,7060635
VE,B,B,2008,307452
VE,B,E,2008,2105453
VE,B,G,2008,601448
VE,C,A,2008,1351851
VE,C,E,2008,2137239
VE,C,G,2008,10452
VE,D,B,2008,924404
VE,D,E,2008,10582469
VE,D,G,2008,2094091
VE,E,B,2008,361638
VE,E,E,2008,6662032
VE,E,G,2008,2519157
VE,F,E,2008,106635
VE,F,G,2008,36796
VE,G,E,2008,2172
VE,G,G,2008,12053
VE,H,B,2008,36024
VE,H,E,2008,2574
VE,H,G,2008,845864
VE,I,E,2008,345417
VE,I,G,2008,590940
VE,J,E,2008,2918249
VE,J,G,2008,2776713
VE,K,B,2008,1091448
VE,K,D,2008,23336
VE,K,E,2008,1251373
VE,K,F,2008,1318983
VE,K,G,2008,759018
VE,N,C,2008,38012
VE,N,E,2008,2082811
VN,A,A,2008,53584703
VN,A,B,2008,52068212
VN,A,E,2008,10425494
VN,A,F,2008,52891919
VN,A,G,2008,66094865
VN,B,A,2008,33198016
VN,B,B,2008,38349426
VN,B,C,2008,14007195
VN,B,E,2008,101663647
VN,B,F,2008,1287902
VN,B,G,2008,24498600
VN,C,A,2008,189019100
VN,C,B,2008,30499610
VN,C,E,2008,23415398
VN,C,F,2008,838999
VN,C,G,2008,20400683
VN,D,A,2008,14376851
VN,D,B,2008,72215666
VN,D,E,2008,43084627
VN,D,F,2008,50708
VN,D,G,2008,40691515
VN,E,A,2008,42803880
VN,E,B,2008,19792618
VN,E,E,2008,8480577
VN,E,G,2008,11889808
VN,F,A,2008,932622413
VN,F,B,2008,13925040
VN,F,E,2008,17159110
VN,F,F,2008,958270
VN,F,G,2008,21721222
VN,G,A,2008,49040586
VN,G,B,2008,53318185
VN,G,E,2008,7290869
VN,G,G,2008,16114188
VN,H,A,2008,47240660
VN,H,B,2008,52870412
VN,H,C,2008,837516
VN,H,E,2008,19832523
VN,H,F,2008,74658
VN,H,G,2008,29954898
VN,I,A,2008,48087781
VN,I,B,2008,8591443
VN,I,E,2008,8299061
VN,I,G,2008,33222381
VN,J,A,2008,15098415
VN,J,B,2008,10039807
VN,J,E,2008,22411325
VN,J,F,2008,325822
VN,J,G,2008,11907740
VN,K,A,2008,75145716
VN,K,B,2008,30693449
VN,K,D,2008,2033960
VN,K,E,2008,43409999
VN,K,F,2008,9012228
VN,K,G,2008,34160425
VN,L,B,2008,186236086
VN,M,F,2008,6471517
VN,N,B,2008,300782
VN,N,C,2008,211028
VN,N,E,2008,10280934
VN,N,G,2008,22331
VU,A,B,2008,1661434
VU,A,E,2008,5311265
VU,A,F,2008,22340
VU,A,G,2008,10353513
VU,B,B,2008,672654
VU,B,E,2008,1063111
VU,B,G,2008,4883856
VU,C,G,2008,308425
VU,D,B,2008,1734872
VU,D,E,2008,2830914
VU,D,G,2008,13357276
VU,E,B,2008,44813
VU,E,G,2008,1233548
VU,F,B,2008,25358750
VU,F,E,2008,17011339
VU,F,G,2008,2919461
VU,G,B,2008,206525
VU,G,E,2008,113235
VU,G,G,2008,34061
VU,H,B,2008,936352
VU,H,E,2008,505040
VU,H,G,2008,1810037
VU,I,B,2008,280615
VU,I,G,2008,494630
VU,J,B,2008,43788
VU,J,E,2008,143516
VU,J,G,2008,1244864
VU,K,B,2008,3628649
VU,K,D,2008,1195796
VU,K,E,2008,5674485
VU,K,F,2008,612990
VU,K,G,2008,2243747
VU,L,B,2008,1117233
VU,M,F,2008,58190
VU,N,B,2008,106274
WF,A,E,2008,1487423
WF,A,G,2008,63495741
WF,B,E,2008,461057
WF,B,G,2008,335038
WF,D,E,2008,51763
WF,E,E,2008,41285418
WF,E,G,2008,1068328
WF,F,G,2008,878124
WF,H,B,2008,298266
WF,H,G,2008,945027
WF,J,E,2008,222547
WF,K,E,2008,11688966
WS,A,E,2008,2693731
WS,A,G,2008,4864694
WS,B,A,2008,254253
WS,B,B,2008,421865
WS,B,E,2008,638871
WS,B,G,2008,2862383
WS,C,B,2008,8287878
WS,C,E,2008,73964
WS,C,G,2008,383458
WS,D,A,2008,258991
WS,D,B,2008,350308
WS,D,E,2008,1770121
WS,D,G,2008,7224760
WS,E,E,2008,104438
WS,E,G,2008,399690
WS,F,A,2008,1302267
WS,F,E,2008,1048219
WS,F,G,2008,842999
WS,G,B,2008,289603
WS,G,E,2008,1875
WS,G,G,2008,5820640
WS,H,B,2008,31393
WS,H,E,2008,118466
WS,H,G,2008,510625
WS,I,G,2008,660686
WS,J,A,2008,1005826
WS,J,E,2008,273387
WS,J,G,2008,1025759
WS,K,B,2008,1361855
WS,K,D,2008,286425
WS,K,E,2008,1402812
WS,K,F,2008,2032
WS,K,G,2008,857175
WS,L,B,2008,250470
WS,M,F,2008,192853
YE,A,A,2008,21949471
YE,A,B,2008,4364913
YE,A,E,2008,28253748
YE,A,F,2008,10524304
YE,A,G,2008,11575388
YE,B,A,2008,12215692
YE,B,B,2008,14415093
YE,B,E,2008,25097579
YE,B,G,2008,5946968
YE,C,A,2008,29682066
YE,C,B,2008,1164621
YE,C,E,2008,13324627
YE,C,G,2008,11314321
YE,D,A,2008,7930992
YE,D,B,2008,16241710
YE,D,E,2008,8182709
YE,D,G,2008,10932162
YE,E,A,2008,2415811
YE,E,B,2008,19274543
YE,E,E,2008,5632972
YE,E,G,2008,2690007
YE,F,A,2008,18094834
YE,F,E,2008,665565
YE,F,G,2008,1260173
YE,G,A,2008,1153461
YE,G,B,2008,6039710
YE,G,E,2008,832624
YE,G,G,2008,3508515
YE,H,A,2008,17582794
YE,H,B,2008,7351
YE,H,C,2008,26767214
YE,H,E,2008,3398262
YE,H,G,2008,684363
YE,I,A,2008,784007
YE,I,B,2008,10706755
YE,I,E,2008,586416
YE,I,G,2008,1564440
YE,J,A,2008,4022227
YE,J,B,2008,222666
YE,J,E,2008,546027
YE,K,B,2008,3776600
YE,K,C,2008,4745628
YE,K,D,2008,422877
YE,K,E,2008,4886685
YE,K,F,2008,1110078
YE,K,G,2008,4270950
YE,M,F,2008,25671890
YE,N,B,2008,3709453
YE,N,C,2008,5510925
YE,N,E,2008,10968095
YE,N,G,2008,263785
YT,A,E,2008,35936795
YT,A,F,2008,3895
YT,A,G,2008,265106640
YT,B,G,2008,12921402
YT,C,E,2008,402285
YT,D,E,2008,344243
YT,E,E,2008,97550134
YT,E,G,2008,1447014
YT,F,E,2008,8581794
YT,F,G,2008,1185620
YT,G,A,2008,1881867
YT,H,B,2008,428796
YT,H,E,2008,2809
YT,H,G,2008,10809235
YT,I,B,2008,56109
YT,J,B,2008,2691241
YT,K,E,2008,7155184
YT,K,F,2008,1082
YT,L,B,2008,1474577
ZA,A,B,2008,18754754
ZA,A,E,2008,14431294
ZA,A,F,2008,1836990
ZA,A,G,2008,43221554
ZA,B,B,2008,36862365
ZA,B,E,2008,426134590
ZA,B,G,2008,31012757
ZA,C,B,2008,45640485
ZA,C,E,2008,1598110
ZA,C,G,2008,1410535
ZA,D,B,2008,8099019
ZA,D,E,2008,28732692
ZA,D,G,2008,33294461
ZA,E,A,2008,6545151
ZA,E,B,2008,30065617
ZA,E,E,2008,14542722
ZA,E,G,2008,20082998
ZA,F,B,2008,4539
ZA,F,E,2008,2159454
ZA,F,G,2008,8329184
ZA,G,A,2008,170877112
ZA,G,B,2008,22915525
ZA,G,C,2008,138360
ZA,G,E,2008,5756117
ZA,G,G,2008,2142777
ZA,H,B,2008,831659
ZA,H,C,2008,6903
ZA,H,E,2008,4157811
ZA,H,G,2008,10040125
ZA,I,A,2008,14121088
ZA,I,B,2008,16345551
ZA,I,E,2008,1166895
ZA,I,G,2008,3866388
ZA,J,B,2008,81791
ZA,J,E,2008,23831573
ZA,J,G,2008,8630168
ZA,K,A,2008,6833358
ZA,K,B,2008,15361045
ZA,K,C,2008,28444
ZA,K,D,2008,2930799
ZA,K,E,2008,12808915
ZA,K,F,2008,3627467
ZA,K,G,2008,21279343
ZA,L,G,2008,6150
ZA,N,B,2008,3614467
ZA,N,C,2008,502379
ZA,N,E,2008,626590
ZA,N,F,2008,289772
ZA,N,G,2008,238379
ZM,A,A,2008,4519020
ZM,A,B,2008,62364226
ZM,A,E,2008,21514580
ZM,A,F,2008,393867
ZM,A,G,2008,7973386
ZM,B,A,2008,5818063
ZM,B,B,2008,63325262
ZM,B,C,2008,8433875
ZM,B,E,2008,302963488
ZM,B,G,2008,16348727
ZM,C,A,2008,8543363
ZM,C,B,2008,12477765
ZM,C,E,2008,10706351
ZM,C,F,2008,33180
ZM,C,G,2008,6518863
ZM,D,A,2008,11448215
ZM,D,B,2008,31538263
ZM,D,E,2008,33250856
ZM,D,G,2008,13562580
ZM,E,A,2008,2917920
ZM,E,B,2008,4733165
ZM,E,E,2008,14859037
ZM,E,G,2008,2701864
ZM,F,A,2008,16844725
ZM,F,B,2008,50595506
ZM,F,E,2008,7167028
ZM,F,G,2008,2093094
ZM,G,A,2008,626447
ZM,G,B,2008,3484098
ZM,G,E,2008,3598847
ZM,G,G,2008,1660384
ZM,H,A,2008,6304247
ZM,H,B,2008,33156174
ZM,H,C,2008,27317409
ZM,H,E,2008,13400198
ZM,H,G,2008,4481547
ZM,I,A,2008,9516440
ZM,I,B,2008,271693
ZM,I,E,2008,6003055
ZM,I,G,2008,16200451
ZM,J,B,2008,3807443
ZM,J,E,2008,3271178
ZM,J,G,2008,4590838
ZM,K,B,2008,7382439
ZM,K,C,2008,35252
ZM,K,D,2008,1225048
ZM,K,E,2008,11309894
ZM,K,F,2008,2142350
ZM,K,G,2008,10565503
ZM,L,B,2008,200538430
ZM,M,F,2008,5426385
ZM,N,B,2008,415887
ZM,N,C,2008,6131296
ZM,N,E,2008,11426444
ZM,N,G,2008,14579
ZW,A,B,2008,881628
ZW,A,E,2008,491226
ZW,A,F,2008,711956
ZW,A,G,2008,4468317
ZW,B,B,2008,21293128
ZW,B,C,2008,5041591
ZW,B,E,2008,79914523
ZW,B,G,2008,11652637
ZW,C,B,2008,201628
ZW,C,E,2008,9320798
ZW,C,G,2008,2038043
ZW,D,B,2008,5819932
ZW,D,C,2008,565014
ZW,D,E,2008,33543533
ZW,D,F,2008,1807
ZW,D,G,2008,15493473
ZW,E,B,2008,5993776
ZW,E,E,2008,11958330
ZW,E,G,2008,3004572
ZW,F,B,2008,37869
ZW,F,E,2008,69119
ZW,F,G,2008,370260
ZW,G,E,2008,53432
ZW,G,G,2008,11081
ZW,H,B,2008,1028191
ZW,H,C,2008,47549321
ZW,H,E,2008,4126282
ZW,H,G,2008,2532177
ZW,I,G,2008,932250
ZW,J,B,2008,3786
ZW,J,E,2008,686480
ZW,J,G,2008,265963
ZW,K,B,2008,1313851
ZW,K,C,2008,10868
ZW,K,D,2008,251086
ZW,K,E,2008,7644123
ZW,K,F,2008,1626835
ZW,K,G,2008,4655104
ZW,L,G,2008,6150
ZW,M,F,2008,86016
ZW,N,B,2008,7542585
ZW,N,C,2008,255135146
ZW,N,E,2008,70649130
ZW,N,F,2008,6541
ZW,N,G,2008,46344
51,A,B,2009,8524425
51,A,E,2009,3421983
51,A,G,2009,19491064
51,B,B,2009,35374983
51,B,C,2009,2701454
51,B,E,2009,24468246
51,B,G,2009,61080287
51,C,A,2009,3283140
51,C,B,2009,21920983
51,C,E,2009,31396874
51,C,G,2009,17017817
51,D,B,2009,46203568
51,D,E,2009,51780493
51,D,G,2009,98637938
51,E,A,2009,2129016
51,E,B,2009,5050507
51,E,E,2009,11971533
51,E,G,2009,35516494
51,F,A,2009,110736711
51,F,B,2009,110294404
51,F,E,2009,26399801
51,F,G,2009,5820412
51,G,A,2009,231701005
51,G,B,2009,735423129
51,G,E,2009,4477537
51,G,G,2009,8563979
51,H,A,2009,91973447
51,H,B,2009,59291579
51,H,C,2009,94957421
51,H,E,2009,28805786
51,H,F,2009,40037
51,H,G,2009,20806533
51,I,A,2009,18236856
51,I,B,2009,3750086
51,I,E,2009,25036006
51,I,G,2009,8844295
51,J,B,2009,12204883
51,J,E,2009,40494058
51,J,G,2009,21686506
51,K,A,2009,392864
51,K,B,2009,50396083
51,K,D,2009,1629507
51,K,E,2009,22748976
51,K,F,2009,107741373
51,K,G,2009,34964078
51,L,B,2009,131128830
51,M,F,2009,5287746
51,N,B,2009,10333067
51,N,C,2009,10670753
51,N,E,2009,36832749
51,N,G,2009,1109038
52,A,B,2009,7540575
52,A,E,2009,5502795
52,A,G,2009,50681495
52,B,B,2009,21850817
52,B,C,2009,1057255
52,B,E,2009,78311505
52,B,G,2009,16632240
52,C,B,2009,60054563
52,C,E,2009,4515536
52,C,G,2009,9242505
52,D,B,2009,22354526
52,D,E,2009,19952535
52,D,G,2009,61610692
52,E,B,2009,3885526
52,E,E,2009,2227611
52,E,G,2009,8124066
52,F,A,2009,63959484
52,F,B,2009,7532942
52,F,E,2009,1787932
52,F,G,2009,9142065
52,G,A,2009,162499078
52,G,B,2009,6047355
52,G,E,2009,1610637
52,G,G,2009,4958261
52,H,A,2009,11026295
52,H,B,2009,3504600
52,H,C,2009,809075
52,H,E,2009,16838952
52,H,G,2009,5942852
52,I,B,2009,1373918
52,I,E,2009,2144795
52,I,F,2009,9808
52,I,G,2009,6301494
52,J,B,2009,10915193
52,J,E,2009,16872929
52,J,F,2009,109430
52,J,G,2009,15112590
52,K,B,2009,56819730
52,K,D,2009,120922
52,K,E,2009,4042996
52,K,F,2009,49560902
52,K,G,2009,22267919
52,L,B,2009,161739
52,N,B,2009,30302761
52,N,C,2009,5252492
52,N,E,2009,11456687
52,N,G,2009,8431731
53,A,B,2009,3531198
53,A,E,2009,4685782
53,A,G,2009,60920756
53,B,B,2009,17591684
53,B,C,2009,4797337
53,B,E,2009,46550939
53,B,G,2009,51295026
53,C,B,2009,1871297
53,C,E,2009,14652820
53,C,G,2009,14652948
53,D,B,2009,10997016
53,D,E,2009,17108467
53,D,F,2009,164148
53,D,G,2009,90277138
53,E,A,2009,23400820
53,E,B,2009,524047
53,E,E,2009,5390535
53,E,G,2009,4451343
53,F,A,2009,6411745
53,F,B,2009,6160684
53,F,E,2009,13638940
