country-from,country-to,bundle,year,oda-gross-bl-bundle
GB,KE,D,2010,486082
GB,KE,E,2010,49260054
GB,KE,F,2010,2261384
GB,KE,G,2010,10412804
GB,KG,B,2010,6499539
GB,KG,E,2010,229443
GB,KG,F,2010,331790
GB,KG,G,2010,738893
GB,KH,B,2010,21838161
GB,KH,E,2010,2172731
GB,KH,G,2010,3744596
GB,KI,E,2010,20984
GB,KI,F,2010,28034
GB,KI,G,2010,10302
GB,KM,E,2010,121202
GB,KM,G,2010,8241
GB,KN,E,2010,1208
GB,KN,F,2010,771
GB,KP,C,2010,11668
GB,KP,E,2010,49600
GB,KP,F,2010,61394
GB,KP,G,2010,313157
GB,KZ,E,2010,3692
GB,KZ,F,2010,1613894
GB,KZ,G,2010,216703
GB,LA,E,2010,60640
GB,LB,F,2010,1698126
GB,LB,G,2010,2530447
GB,LC,E,2010,12242
GB,LC,F,2010,4677
GB,LC,G,2010,697
GB,LK,C,2010,380762
GB,LK,E,2010,7268993
GB,LK,F,2010,1168078
GB,LK,G,2010,2268587
GB,LR,A,2010,119769
GB,LR,B,2010,19800418
GB,LR,E,2010,3476758
GB,LR,F,2010,5698530
GB,LR,G,2010,1499192
GB,LS,B,2010,425976
GB,LS,E,2010,2127374
GB,LS,F,2010,1532912
GB,LS,G,2010,1056299
GB,LY,F,2010,1393535
GB,LY,G,2010,287478
GB,MA,A,2010,1447061
GB,MA,F,2010,1893021
GB,MA,G,2010,182757
GB,MD,B,2010,10148232
GB,MD,E,2010,248913
GB,MD,F,2010,633926
GB,MD,G,2010,4405650
GB,ME,G,2010,222705
GB,MG,A,2010,254344
GB,MG,C,2010,471730
GB,MG,E,2010,1317391
GB,MG,G,2010,19779
GB,MK,F,2010,344242
GB,MK,G,2010,880955
GB,ML,G,2010,54731
GB,MM,B,2010,34039688
GB,MM,C,2010,1010609
GB,MM,D,2010,16516
GB,MM,E,2010,9217396
GB,MM,F,2010,1239893
GB,MM,G,2010,1617935
GB,MN,F,2010,618056
GB,MN,G,2010,268617
GB,MS,B,2010,15252254
GB,MS,E,2010,4325292
GB,MS,G,2010,1486253
GB,MU,A,2010,7571203
GB,MU,F,2010,19487
GB,MU,G,2010,32966
GB,MV,E,2010,158238
GB,MV,G,2010,122101
GB,MW,B,2010,97281998
GB,MW,C,2010,16716909
GB,MW,E,2010,38220989
GB,MW,F,2010,847212
GB,MW,G,2010,4921061
GB,MX,A,2010,5851565
GB,MX,B,2010,71535
GB,MX,E,2010,1525080
GB,MX,F,2010,2335488
GB,MX,G,2010,259752
GB,MY,A,2010,1709915
GB,MY,E,2010,258242
GB,MY,F,2010,2403601
GB,MY,G,2010,147810
GB,MZ,B,2010,102563501
GB,MZ,E,2010,2134539
GB,MZ,F,2010,809363
GB,MZ,G,2010,5943956
GB,NA,F,2010,597440
GB,NE,E,2010,3396428
GB,NG,A,2010,57176082
GB,NG,B,2010,13966150
GB,NG,C,2010,824161
GB,NG,E,2010,69961166
GB,NG,F,2010,6408253
GB,NG,G,2010,145142962
GB,NI,B,2010,3296644
GB,NI,E,2010,4442228
GB,NP,B,2010,52788108
GB,NP,E,2010,23743176
GB,NP,F,2010,6578377
GB,NP,G,2010,34688963
GB,NR,E,2010,13186
GB,OM,F,2010,991542
GB,PA,E,2010,43528
GB,PE,A,2010,1061260
GB,PE,E,2010,289755
GB,PG,A,2010,1241775
GB,PG,E,2010,102791
GB,PH,A,2010,75978
GB,PH,B,2010,46215
GB,PH,E,2010,112360
GB,PH,F,2010,564232
GB,PH,G,2010,134237
GB,PK,A,2010,2929337
GB,PK,B,2010,134838295
GB,PK,C,2010,27120356
GB,PK,D,2010,13186578
GB,PK,E,2010,116562357
GB,PK,F,2010,6011936
GB,PK,G,2010,18249909
GB,PS,B,2010,78621412
GB,PS,C,2010,2858190
GB,PS,E,2010,9885424
GB,PS,F,2010,4003791
GB,PS,G,2010,9136772
GB,PW,E,2010,19722
GB,PY,E,2010,3697
GB,PY,G,2010,8241
GB,RS,B,2010,749971
GB,RS,E,2010,1906478
GB,RS,F,2010,1334759
GB,RS,G,2010,1775042
GB,RW,A,2010,302965
GB,RW,B,2010,93731195
GB,RW,E,2010,2163226
GB,RW,F,2010,599011
GB,RW,G,2010,16523483
GB,SB,E,2010,99987
GB,SB,F,2010,137081
GB,SC,F,2010,6583
GB,SC,G,2010,39298
GB,SD,A,2010,3408471
GB,SD,B,2010,45974289
GB,SD,C,2010,33152958
GB,SD,E,2010,21058752
GB,SD,F,2010,2420215
GB,SD,G,2010,21304101
GB,SH,B,2010,44170522
GB,SH,E,2010,9888913
GB,SH,F,2010,22040
GB,SH,G,2010,3181999
GB,SL,B,2010,55094833
GB,SL,E,2010,14557633
GB,SL,F,2010,708579
GB,SL,G,2010,20423641
GB,SN,E,2010,65970
GB,SN,F,2010,1210716
GB,SN,G,2010,117876
GB,SO,B,2010,41469293
GB,SO,C,2010,8382720
GB,SO,E,2010,14025581
GB,SO,F,2010,11828
GB,SO,G,2010,2634439
GB,SV,E,2010,23823
GB,SY,E,2010,336997
GB,SY,F,2010,1719907
GB,SY,G,2010,19240
GB,SZ,F,2010,17410
GB,TD,B,2010,1656201
GB,TD,E,2010,1394871
GB,TG,F,2010,32966
GB,TH,A,2010,6040711
GB,TH,B,2010,36247
GB,TH,F,2010,1500455
GB,TH,G,2010,121832
GB,TJ,A,2010,961623
GB,TJ,B,2010,8769588
GB,TJ,D,2010,17890
GB,TJ,E,2010,1977195
GB,TJ,F,2010,263647
GB,TJ,G,2010,1374469
GB,TM,G,2010,64332
GB,TN,A,2010,1956715
GB,TN,F,2010,649893
GB,TN,G,2010,85528
GB,TO,A,2010,74236
GB,TO,E,2010,89510
GB,TR,E,2010,119185
GB,TR,F,2010,3208848
GB,TR,G,2010,675535
GB,TT,E,2010,29087
GB,TT,F,2010,228907
GB,TV,E,2010,46024
GB,TZ,A,2010,2067560
GB,TZ,B,2010,222012547
GB,TZ,C,2010,3791141
GB,TZ,E,2010,13892092
GB,TZ,F,2010,1911914
GB,TZ,G,2010,14549866
GB,UA,F,2010,555199
GB,UA,G,2010,339442
GB,UG,A,2010,100709
GB,UG,B,2010,169525262
GB,UG,E,2010,17727798
GB,UG,F,2010,2388837
GB,UG,G,2010,2501081
GB,UY,E,2010,2066
GB,UY,F,2010,36734
GB,UY,G,2010,31509
GB,UZ,F,2010,1254820
GB,UZ,G,2010,59117
GB,VC,E,2010,16483
GB,VC,F,2010,494
GB,VE,F,2010,1048288
GB,VE,G,2010,113830
GB,VN,A,2010,1790640
GB,VN,B,2010,74614130
GB,VN,E,2010,418772
GB,VN,F,2010,10157215
GB,VN,G,2010,1429720
GB,VU,F,2010,95778
GB,WS,F,2010,246962
GB,XK,E,2010,732388
GB,XK,F,2010,324626
GB,XK,G,2010,9067568
GB,YE,B,2010,50550096
GB,YE,C,2010,4565852
GB,YE,E,2010,6948392
GB,YE,F,2010,2065471
GB,YE,G,2010,4112602
GB,ZA,A,2010,50115064
GB,ZA,B,2010,1677425
GB,ZA,E,2010,14099897
GB,ZA,F,2010,4068537
GB,ZA,G,2010,7530518
GB,ZM,B,2010,75798514
GB,ZM,C,2010,9253
GB,ZM,E,2010,7011089
GB,ZM,F,2010,1137492
GB,ZM,G,2010,679150
GB,ZW,B,2010,62634967
GB,ZW,C,2010,815360
GB,ZW,E,2010,19761490
GB,ZW,F,2010,3132126
GB,ZW,G,2010,28979197
GR,51,F,2010,916424
GR,51,G,2010,1558939
GR,52,F,2010,278457
GR,52,G,2010,212582
GR,53,F,2010,799233
GR,53,G,2010,1301263
GR,54,F,2010,15795
GR,55,B,2010,1288379
GR,55,D,2010,2441479
GR,55,F,2010,49210428
GR,55,G,2010,2893430
GR,56,B,2010,644189
GR,56,F,2010,4490686
GR,56,G,2010,6588671
GR,57,F,2010,450288
GR,57,G,2010,264117
GR,58,F,2010,520840
GR,58,G,2010,541119
GR,59,F,2010,176843
GR,60,C,2010,231908
GR,60,F,2010,847921
GR,60,G,2010,2249253
GR,61,F,2010,239316
GR,61,G,2010,122396
GR,62,F,2010,23693
GR,63,F,2010,386398
GR,63,G,2010,173931
GR,64,F,2010,1123222
GR,64,G,2010,818121
GR,65,F,2010,4555711
GR,65,G,2010,2744249
GR,67,B,2010,1288379
GR,AF,F,2010,131646
GR,AG,F,2010,73837
GR,AL,B,2010,6611166
GR,AL,C,2010,7549
GR,AL,E,2010,531997
GR,AL,F,2010,42390927
GR,AL,G,2010,967573
GR,AM,F,2010,1640171
GR,AM,G,2010,40390
GR,AO,F,2010,121030
GR,AR,F,2010,144749
GR,AR,G,2010,465169
GR,AZ,F,2010,98573
GR,AZ,G,2010,32956
GR,BA,C,2010,733
GR,BA,F,2010,401935
GR,BA,G,2010,22069
GR,BD,F,2010,74172
GR,BF,C,2010,65707
GR,BI,F,2010,61893
GR,BO,F,2010,12664
GR,BR,F,2010,247343
GR,BR,G,2010,185552
GR,BY,F,2010,109731
GR,CD,F,2010,747363
GR,CD,G,2010,357473
GR,CF,F,2010,7897
GR,CG,F,2010,560715
GR,CI,F,2010,22353
GR,CL,B,2010,283443
GR,CL,F,2010,81631
GR,CL,G,2010,32261
GR,CM,F,2010,141309
GR,CM,G,2010,17418
GR,CN,F,2010,473814
GR,CN,G,2010,86372
GR,CO,F,2010,78436
GR,CU,F,2010,43186
GR,CV,F,2010,4483
GR,DJ,F,2010,9276
GR,DO,F,2010,7897
GR,DZ,F,2010,44487
GR,DZ,G,2010,22069
GR,EG,E,2010,66081
GR,EG,F,2010,1889460
GR,EG,G,2010,6904633
GR,ER,F,2010,7897
GR,ET,F,2010,991627
GR,ET,G,2010,363220
GR,GE,F,2010,1624363
GR,GE,G,2010,32054
GR,GH,F,2010,63182
GR,GM,F,2010,17174
GR,GQ,F,2010,6957
GR,GW,F,2010,9276
GR,HN,F,2010,7897
GR,HR,F,2010,116134
GR,HR,G,2010,86334
GR,HT,C,2010,273961
GR,HT,F,2010,426690
GR,ID,F,2010,69572
GR,IN,F,2010,94695
GR,IN,G,2010,180
GR,IQ,F,2010,607818
GR,IR,F,2010,632671
GR,JO,F,2010,2413702
GR,JO,G,2010,63091
GR,KE,F,2010,382107
GR,KG,F,2010,69714
GR,KP,F,2010,135911
GR,KZ,F,2010,357744
GR,KZ,G,2010,57951
GR,LB,F,2010,1024429
GR,LB,G,2010,65011
GR,LK,E,2010,195885
GR,LR,F,2010,7897
GR,LY,F,2010,205341
GR,LY,G,2010,210791
GR,MA,F,2010,117023
GR,MA,G,2010,45943
GR,MD,B,2010,90186
GR,MD,F,2010,1020036
GR,MD,G,2010,62383
GR,ME,C,2010,7549
GR,ME,F,2010,240102
GR,ME,G,2010,69675
GR,MG,F,2010,80356
GR,MK,F,2010,704460
GR,MK,G,2010,165131
GR,ML,F,2010,7897
GR,MN,F,2010,12381
GR,MR,F,2010,51084
GR,MV,F,2010,9276
GR,MW,G,2010,15666
GR,MX,F,2010,69997
GR,MX,G,2010,51380
GR,MZ,F,2010,38548
GR,MZ,G,2010,18475
GR,NA,F,2010,17496
GR,NE,F,2010,118466
GR,NG,F,2010,1408057
GR,NG,G,2010,128
GR,NP,F,2010,54975
GR,PA,F,2010,15795
GR,PA,G,2010,25690
GR,PE,B,2010,6441
GR,PE,F,2010,79054
GR,PE,G,2010,14635
GR,PH,F,2010,74777
GR,PH,G,2010,450
GR,PK,B,2010,128837
GR,PK,F,2010,226059
GR,PK,G,2010,19325
GR,PS,B,2010,4361165
GR,PS,F,2010,1816886
GR,PS,G,2010,483735
GR,RS,B,2010,10370530
GR,RS,F,2010,1213756
GR,RS,G,2010,344564
GR,RW,F,2010,31591
GR,SD,F,2010,731902
GR,SD,G,2010,279320
GR,SL,F,2010,163650
GR,SO,F,2010,31591
GR,ST,F,2010,27829
GR,SV,F,2010,27829
GR,SY,F,2010,3243625
GR,SY,G,2010,206359
GR,TD,F,2010,23693
GR,TG,F,2010,32969
GR,TH,F,2010,47322
GR,TH,G,2010,27494
GR,TM,G,2010,20098
GR,TN,F,2010,140510
GR,TN,G,2010,62151
GR,TR,B,2010,1281937
GR,TR,E,2010,237577
GR,TR,F,2010,1553232
GR,TR,G,2010,2901817
GR,TZ,F,2010,55284
GR,UA,F,2010,2348600
GR,UA,G,2010,526895
GR,UG,F,2010,183465
GR,UY,F,2010,27481
GR,UY,G,2010,41846
GR,UZ,F,2010,330984
GR,UZ,G,2010,28730
GR,VE,F,2010,91384
GR,VE,G,2010,40480
GR,VN,F,2010,38767
GR,XK,F,2010,31829
GR,YE,F,2010,17174
GR,ZA,F,2010,349743
GR,ZA,G,2010,544984
GR,ZM,F,2010,28331
GR,ZM,G,2010,17238
GR,ZW,F,2010,229460
GR,ZW,G,2010,38651
IE,51,B,2010,651265
IE,51,D,2010,2869337
IE,55,B,2010,16847101
IE,55,C,2010,29504
IE,55,D,2010,37793221
IE,55,E,2010,10279671
IE,55,F,2010,36214424
IE,55,G,2010,3737742
IE,56,B,2010,78151
IE,59,D,2010,1414265
IE,62,D,2010,3679648
IE,63,D,2010,2815219
IE,65,B,2010,1406732
IE,65,D,2010,8129592
IE,66,B,2010,170624
IE,AF,B,2010,5067989
IE,AF,C,2010,705091
IE,AF,D,2010,3063097
IE,AL,B,2010,71274
IE,AO,D,2010,1139531
IE,AR,D,2010,217846
IE,BA,D,2010,33101
IE,BD,B,2010,309537
IE,BD,D,2010,1906015
IE,BF,D,2010,19096
IE,BI,B,2010,198120
IE,BI,D,2010,1883357
IE,BI,F,2010,64224
IE,BJ,D,2010,108915
IE,BO,B,2010,291220
IE,BO,D,2010,491616
IE,BR,D,2010,971078
IE,BW,D,2010,16550
IE,CD,B,2010,5129400
IE,CD,D,2010,3421702
IE,CD,G,2010,63323
IE,CI,B,2010,351274
IE,CI,D,2010,20333
IE,CL,D,2010,320826
IE,CM,D,2010,294154
IE,CN,B,2010,2638823
IE,CN,C,2010,1172277
IE,CN,D,2010,29742
IE,CO,B,2010,130253
IE,CO,D,2010,1286254
IE,CV,B,2010,3256326
IE,EC,D,2010,35647
IE,EG,B,2010,112017
IE,ER,D,2010,1247576
IE,ET,B,2010,23714436
IE,ET,C,2010,11837397
IE,ET,D,2010,7986691
IE,ET,E,2010,149187
IE,ET,F,2010,3417393
IE,ET,G,2010,917043
IE,GH,B,2010,206163
IE,GH,D,2010,983548
IE,GM,D,2010,31828
IE,GN,D,2010,52592
IE,GT,B,2010,52101
IE,GT,D,2010,1608503
IE,GW,B,2010,325632
IE,GW,D,2010,223097
IE,HN,B,2010,20720
IE,HN,D,2010,1889286
IE,HT,B,2010,5496019
IE,HT,D,2010,1589631
IE,IN,B,2010,864308
IE,IN,D,2010,3013858
IE,IQ,B,2010,976897
IE,JO,B,2010,39075
IE,KE,B,2010,2110319
IE,KE,C,2010,146289
IE,KE,D,2010,10340173
IE,KE,F,2010,14195
IE,KG,B,2010,423322
IE,KH,B,2010,651265
IE,KH,D,2010,2367092
IE,LA,B,2010,1187065
IE,LB,B,2010,599164
IE,LK,B,2010,221430
IE,LK,D,2010,14598
IE,LR,B,2010,8939934
IE,LR,C,2010,16550
IE,LR,D,2010,1375555
IE,LR,F,2010,47041
IE,LS,B,2010,13181608
IE,LS,E,2010,65126
IE,LS,F,2010,1503334
IE,LS,G,2010,646871
IE,MD,B,2010,691616
IE,ML,B,2010,195379
IE,MM,D,2010,14598
IE,MR,D,2010,221430
IE,MW,B,2010,10368918
IE,MW,C,2010,33101
IE,MW,D,2010,5291314
IE,MW,E,2010,2259254
IE,MW,F,2010,1606020
IE,MW,G,2010,312115
IE,MX,D,2010,63146
IE,MZ,B,2010,44644686
IE,MZ,D,2010,3223354
IE,MZ,E,2010,3232594
IE,MZ,F,2010,2517781
IE,MZ,G,2010,2361383
IE,NE,B,2010,1302530
IE,NE,D,2010,933318
IE,NG,B,2010,287061
IE,NG,C,2010,18014
IE,NG,D,2010,1140995
IE,NI,B,2010,586562
IE,NI,D,2010,1528939
IE,NP,B,2010,200355
IE,NP,D,2010,260180
IE,NR,D,2010,16550
IE,PE,D,2010,293059
IE,PG,D,2010,16550
IE,PH,B,2010,226339
IE,PH,D,2010,500087
IE,PK,B,2010,2670007
IE,PK,D,2010,2141237
IE,PS,B,2010,5099406
IE,PS,D,2010,974235
IE,PS,F,2010,26050
IE,PY,D,2010,15888
IE,RS,B,2010,39075
IE,RW,B,2010,347352
IE,RW,D,2010,1989369
IE,SD,B,2010,7873596
IE,SD,D,2010,5811809
IE,SD,G,2010,47287
IE,SL,B,2010,6687634
IE,SL,D,2010,4394670
IE,SL,F,2010,555915
IE,SN,D,2010,15277
IE,SO,B,2010,4682555
IE,SO,C,2010,394427
IE,SO,D,2010,1392532
IE,SV,D,2010,852139
IE,SZ,D,2010,30045
IE,TG,D,2010,63656
IE,TH,B,2010,195379
IE,TH,D,2010,158916
IE,TJ,B,2010,65126
IE,TJ,F,2010,45588
IE,TL,B,2010,5000300
IE,TL,D,2010,143862
IE,TL,E,2010,235142
IE,TL,F,2010,27056
IE,TL,G,2010,319231
IE,TZ,B,2010,41402305
IE,TZ,D,2010,3419191
IE,TZ,E,2010,1237403
IE,TZ,F,2010,2561063
IE,TZ,G,2010,55227
IE,UA,B,2010,143278
IE,UA,G,2010,146002
IE,UG,B,2010,41391848
IE,UG,D,2010,9004256
IE,UG,E,2010,1465153
IE,UG,F,2010,2887646
IE,UG,G,2010,2006639
IE,UZ,B,2010,130253
IE,VN,B,2010,14724329
IE,VN,D,2010,329540
IE,VN,G,2010,1475035
IE,YE,D,2010,87595
IE,ZA,B,2010,3867044
IE,ZA,D,2010,1117657
IE,ZA,E,2010,1529170
IE,ZA,F,2010,1070547
IE,ZA,G,2010,411604
IE,ZM,B,2010,23855339
IE,ZM,D,2010,4416326
IE,ZM,E,2010,377733
IE,ZM,F,2010,2362143
IE,ZM,G,2010,1147152
IE,ZW,B,2010,2961222
IE,ZW,C,2010,468991
IE,ZW,D,2010,3105179
IE,ZW,F,2010,61218
IE,ZW,G,2010,13188
IT,51,B,2010,33131
IT,51,E,2010,137457
IT,51,F,2010,191104
IT,51,G,2010,1855385
IT,52,B,2010,19762
IT,52,E,2010,793430
IT,52,G,2010,1463260
IT,53,E,2010,14546
IT,53,G,2010,674141
IT,55,B,2010,5511000
IT,55,D,2010,6865787
IT,55,E,2010,38806183
IT,55,F,2010,47194768
IT,55,G,2010,11587194
IT,56,B,2010,16565
IT,56,D,2010,229802
IT,56,E,2010,1505495
IT,56,F,2010,125956
IT,56,G,2010,154532
IT,58,F,2010,62118
IT,58,G,2010,1273486
IT,60,E,2010,50614
IT,62,E,2010,265055
IT,62,G,2010,1210322
IT,63,G,2010,306337
IT,65,B,2010,1018695
IT,65,E,2010,2660719
IT,65,G,2010,2705927
IT,66,E,2010,370231
IT,66,G,2010,1083
IT,AF,B,2010,19046679
IT,AF,D,2010,921222
IT,AF,E,2010,28653818
IT,AF,F,2010,1592820
IT,AF,G,2010,4153634
IT,AL,A,2010,51942774
IT,AL,B,2010,703497
IT,AL,D,2010,132527
IT,AL,E,2010,4476591
IT,AL,F,2010,549892
IT,AL,G,2010,4076379
IT,AM,B,2010,4943
IT,AM,E,2010,15903
IT,AM,G,2010,46282
IT,AO,A,2010,2652638
IT,AO,B,2010,3460
IT,AO,E,2010,751264
IT,AO,F,2010,16230
IT,AO,G,2010,510144
IT,AR,A,2010,190591
IT,AR,C,2010,240280
IT,AR,E,2010,4170349
IT,AR,F,2010,171036
IT,AR,G,2010,2438669
IT,AZ,F,2010,7283
IT,AZ,G,2010,1717
IT,BA,D,2010,119164
IT,BA,E,2010,2097859
IT,BA,F,2010,567241
IT,BA,G,2010,2141089
IT,BD,A,2010,5021217
IT,BD,E,2010,368610
IT,BF,B,2010,17228
IT,BF,C,2010,106022
IT,BF,D,2010,283728
IT,BF,E,2010,2738766
IT,BF,G,2010,1121648
IT,BI,B,2010,21184
IT,BI,D,2010,125901
IT,BI,E,2010,5340816
IT,BI,F,2010,31541
IT,BI,G,2010,567151
IT,BJ,C,2010,139001
IT,BJ,D,2010,80401
IT,BJ,E,2010,1280313
IT,BJ,G,2010,613285
IT,BO,C,2010,756201
IT,BO,D,2010,129431
IT,BO,E,2010,4082218
IT,BO,F,2010,392129
IT,BO,G,2010,566022
IT,BR,C,2010,352112
IT,BR,D,2010,132206
IT,BR,E,2010,7039413
IT,BR,F,2010,259961
IT,BR,G,2010,4437457
IT,BY,D,2010,79516
IT,BY,E,2010,13915
IT,BY,G,2010,34457
IT,CD,D,2010,79516
IT,CD,E,2010,6417760
IT,CD,F,2010,99973
IT,CD,G,2010,2984886
IT,CF,E,2010,287881
IT,CF,F,2010,1550903
IT,CF,G,2010,717028
IT,CG,E,2010,155637
IT,CG,F,2010,116868057
IT,CG,G,2010,72546
IT,CI,E,2010,1481968
IT,CI,F,2010,708752
IT,CI,G,2010,53011
IT,CL,D,2010,357824
IT,CL,E,2010,2590450
IT,CL,F,2010,5566
IT,CL,G,2010,193181
IT,CM,E,2010,3437832
IT,CM,G,2010,866288
IT,CN,A,2010,3696094
IT,CN,D,2010,159033
IT,CN,E,2010,765570
IT,CN,F,2010,679606
IT,CN,G,2010,6153064
IT,CO,B,2010,3313
IT,CO,C,2010,357338
IT,CO,E,2010,3931360
IT,CO,F,2010,63928
IT,CO,G,2010,1562490
IT,CR,A,2010,255
IT,CR,E,2010,53011
IT,CR,F,2010,3710
IT,CU,E,2010,883859
IT,CU,G,2010,3975
IT,CV,E,2010,121681
IT,CV,G,2010,1927
IT,DJ,C,2010,284055
IT,DJ,G,2010,155380
IT,DO,E,2010,401895
IT,DO,G,2010,1212704
IT,DZ,A,2010,3876904
IT,DZ,E,2010,1013489
IT,DZ,G,2010,3066
IT,EC,E,2010,1943370
IT,EC,F,2010,27830
IT,EC,G,2010,571282
IT,EG,B,2010,2152529
IT,EG,C,2010,250358
IT,EG,E,2010,1170027
IT,EG,F,2010,11494660
IT,EG,G,2010,1787000
IT,ER,B,2010,31266
IT,ER,D,2010,127226
IT,ER,E,2010,471849
IT,ER,F,2010,106022
IT,ER,G,2010,112467
IT,ET,A,2010,3299760
IT,ET,B,2010,633546
IT,ET,D,2010,106022
IT,ET,E,2010,3814992
IT,ET,F,2010,621707
IT,ET,G,2010,9841316
IT,GA,E,2010,113520
IT,GE,E,2010,123507
IT,GE,F,2010,19216
IT,GE,G,2010,33927
IT,GH,D,2010,161683
IT,GH,E,2010,816942
IT,GH,G,2010,215498
IT,GN,E,2010,316462
IT,GN,F,2010,39758
IT,GN,G,2010,13113
IT,GQ,F,2010,54681843
IT,GT,B,2010,12504
IT,GT,E,2010,3236638
IT,GT,F,2010,579191
IT,GT,G,2010,1847918
IT,GW,E,2010,168309
IT,GW,G,2010,105738
IT,HN,E,2010,808689
IT,HN,F,2010,23048
IT,HN,G,2010,28349
IT,HR,E,2010,364489
IT,HR,F,2010,84154
IT,HR,G,2010,7118
IT,HT,B,2010,7289
IT,HT,D,2010,464055
IT,HT,E,2010,4229374
IT,HT,F,2010,57963039
IT,HT,G,2010,444509
IT,ID,E,2010,108379
IT,ID,F,2010,10045355
IT,ID,G,2010,331318
IT,IN,B,2010,265055
IT,IN,C,2010,178912
IT,IN,E,2010,7805864
IT,IN,F,2010,119437
IT,IN,G,2010,3129409
IT,IQ,E,2010,5739636
IT,IQ,F,2010,2650
IT,IQ,G,2010,5286788
IT,IR,F,2010,132133
IT,IR,G,2010,2650
IT,JM,E,2010,23077
IT,JO,A,2010,2425188
IT,JO,B,2010,179360
IT,JO,E,2010,82605
IT,JO,F,2010,19879
IT,JO,G,2010,761985
IT,KE,D,2010,138931
IT,KE,E,2010,6991433
IT,KE,F,2010,435717
IT,KE,G,2010,5880853
IT,KH,E,2010,334985
IT,KH,G,2010,6958
IT,KP,B,2010,114500
IT,KP,C,2010,320733
IT,LA,E,2010,6641
IT,LA,G,2010,26505
IT,LB,A,2010,1476052
IT,LB,B,2010,4542226
IT,LB,D,2010,286405
IT,LB,E,2010,14448147
IT,LB,F,2010,722315
IT,LB,G,2010,3582378
IT,LK,D,2010,29479
IT,LK,E,2010,548036
IT,LK,G,2010,145784
IT,LR,B,2010,178293
IT,LR,E,2010,749608
IT,LR,G,2010,1008371
IT,LY,E,2010,460408
IT,LY,F,2010,55660
IT,LY,G,2010,11198
IT,MA,A,2010,8670993
IT,MA,D,2010,39625
IT,MA,E,2010,2895509
IT,MA,F,2010,408069
IT,MA,G,2010,548884
IT,MD,D,2010,113715
IT,MD,E,2010,605416
IT,MD,G,2010,726034
IT,ME,E,2010,379598
IT,ME,F,2010,66555
IT,ME,G,2010,2118
IT,MG,E,2010,2484743
IT,MG,G,2010,907016
IT,MK,A,2010,1325275
IT,MK,B,2010,15382
IT,MK,E,2010,1854341
IT,MK,G,2010,51183
IT,ML,E,2010,1026967
IT,ML,G,2010,1563480
IT,MM,C,2010,119274
IT,MM,D,2010,39853
IT,MM,E,2010,808351
IT,MM,G,2010,38985
IT,MN,B,2010,76624
IT,MN,G,2010,13915
IT,MR,E,2010,1682337
IT,MR,G,2010,442723
IT,MW,B,2010,348231
IT,MW,E,2010,1378827
IT,MW,G,2010,574326
IT,MX,D,2010,66263
IT,MX,E,2010,957759
IT,MX,F,2010,7611
IT,MX,G,2010,16565
IT,MZ,C,2010,132527
IT,MZ,D,2010,294982
IT,MZ,E,2010,9180041
IT,MZ,F,2010,674203
IT,MZ,G,2010,25053884
IT,NA,G,2010,9491
IT,NE,C,2010,294211
IT,NE,D,2010,238720
IT,NE,E,2010,255350
IT,NE,G,2010,2233733
IT,NG,E,2010,1734928
IT,NG,G,2010,341854
IT,NI,C,2010,7471
IT,NI,E,2010,1400458
IT,NI,G,2010,364489
IT,NP,E,2010,246116
IT,NP,G,2010,43331
IT,PE,B,2010,726058
IT,PE,C,2010,530
IT,PE,D,2010,259091
IT,PE,E,2010,2609913
IT,PE,F,2010,4669766
IT,PE,G,2010,1666203
IT,PH,B,2010,53456
IT,PH,E,2010,2091149
IT,PH,G,2010,117093
IT,PK,B,2010,5301100
IT,PK,D,2010,132527
IT,PK,E,2010,6026578
IT,PK,G,2010,713143
IT,PS,A,2010,3715162
IT,PS,B,2010,12314005
IT,PS,D,2010,336476
IT,PS,E,2010,8357122
IT,PS,F,2010,1167216
IT,PS,G,2010,9174618
IT,PY,C,2010,96612
IT,PY,E,2010,304101
IT,PY,F,2010,3246
IT,PY,G,2010,33201
IT,RS,E,2010,123099
IT,RS,F,2010,452237
IT,RS,G,2010,1748876
IT,RW,D,2010,132262
IT,RW,E,2010,1102705
IT,RW,G,2010,73873
IT,SC,F,2010,7984649
IT,SC,G,2010,331318
IT,SD,C,2010,330788
IT,SD,D,2010,130168
IT,SD,E,2010,5019563
IT,SD,F,2010,661482
IT,SD,G,2010,6631974
IT,SL,D,2010,130267
IT,SL,E,2010,182089
IT,SL,G,2010,29106
IT,SN,B,2010,85917
IT,SN,D,2010,323832
IT,SN,E,2010,5311438
IT,SN,F,2010,467843
IT,SN,G,2010,1004880
IT,SO,C,2010,497757
IT,SO,E,2010,5711949
IT,SO,G,2010,4326578
IT,SV,D,2010,238503
IT,SV,E,2010,767476
IT,SV,F,2010,25584
IT,SV,G,2010,377657
IT,SY,A,2010,745316
IT,SY,E,2010,3464721
IT,SY,G,2010,555179
IT,SZ,E,2010,371764
IT,SZ,G,2010,11927
IT,TD,E,2010,441700
IT,TD,G,2010,118490
IT,TG,E,2010,1420110
IT,TG,F,2010,9985815
IT,TG,G,2010,132527
IT,TH,E,2010,1068071
IT,TH,F,2010,18074
IT,TH,G,2010,41333
IT,TJ,E,2010,7199
IT,TL,E,2010,761370
IT,TN,A,2010,22328955
IT,TN,B,2010,101213
IT,TN,D,2010,38735
