country,sector,channel,year,in-oda-gross-sector-channel
BA,F,H,2011,247350
BA,F,I,2011,38119283
BA,F,J,2011,15741195
BA,G,A,2011,2862952
BA,G,B,2011,212155
BA,G,C,2011,3656
BA,G,D,2011,563465
BA,G,E,2011,122298
BA,G,F,2011,1507838
BA,G,G,2011,108706
BA,G,H,2011,469818
BA,G,I,2011,8996514
BA,H,A,2011,125798
BA,H,B,2011,60018
BA,H,C,2011,837405
BA,H,D,2011,1079319
BA,H,E,2011,174260
BA,H,F,2011,98513
BA,H,H,2011,1615413
BA,H,I,2011,8448389
BA,H,J,2011,4424625
BA,I,A,2011,3728298
BA,I,B,2011,28263
BA,I,C,2011,108420
BA,I,D,2011,848038
BA,I,E,2011,185909
BA,I,F,2011,665709
BA,I,H,2011,19733
BA,I,I,2011,11490351
BA,J,A,2011,68185
BA,J,B,2011,26877
BA,J,C,2011,34505
BA,J,D,2011,274360
BA,J,E,2011,222231
BA,J,H,2011,146870
BA,J,I,2011,1350202
BA,J,J,2011,1721328
BA,K,A,2011,6842235
BA,K,B,2011,3581360
BA,K,C,2011,542859
BA,K,D,2011,448523
BA,K,E,2011,1250299
BA,K,F,2011,81041
BA,K,H,2011,1732008
BA,K,I,2011,3640301
BA,K,J,2011,20911680
BA,M,B,2011,2250096
BA,N,A,2011,249895
BA,N,B,2011,67703
BA,N,C,2011,373719
BA,N,D,2011,104
BA,N,E,2011,3584466
BA,N,H,2011,486921
BA,N,I,2011,52379
BA,N,J,2011,97963
BD,A,A,2011,3900457
BD,A,B,2011,3962486
BD,A,C,2011,79809313
BD,A,D,2011,2757599
BD,A,E,2011,20707367
BD,A,F,2011,62137581
BD,A,H,2011,28487622
BD,A,I,2011,77485063
BD,A,J,2011,78091005
BD,B,A,2011,24773552
BD,B,B,2011,472745
BD,B,C,2011,12995669
BD,B,D,2011,5539923
BD,B,E,2011,27795587
BD,B,F,2011,39567889
BD,B,H,2011,139500838
BD,B,I,2011,19267848
BD,B,J,2011,41889939
BD,C,A,2011,61126
BD,C,B,2011,19979
BD,C,C,2011,106914068
BD,C,D,2011,113534
BD,C,E,2011,4527296
BD,C,F,2011,23725129
BD,C,G,2011,1690583
BD,C,H,2011,38577073
BD,C,I,2011,1389917
BD,C,J,2011,8768319
BD,D,A,2011,6682483
BD,D,B,2011,4293134
BD,D,C,2011,12723603
BD,D,D,2011,11161703
BD,D,E,2011,20167775
BD,D,F,2011,12495614
BD,D,H,2011,41871908
BD,D,I,2011,19033596
BD,D,J,2011,39032737
BD,E,A,2011,1363754
BD,E,B,2011,4116874
BD,E,C,2011,2475160
BD,E,D,2011,1003549
BD,E,E,2011,2681606
BD,E,F,2011,11412414
BD,E,H,2011,4900028
BD,E,I,2011,474726
BD,E,J,2011,71750218
BD,F,A,2011,19675398
BD,F,B,2011,72934241
BD,F,C,2011,170453532
BD,F,D,2011,145295
BD,F,E,2011,184162
BD,F,F,2011,126448
BD,F,I,2011,2476992
BD,F,J,2011,65312044
BD,G,A,2011,7684079
BD,G,B,2011,64932
BD,G,C,2011,730929
BD,G,D,2011,349675
BD,G,E,2011,-533522
BD,G,F,2011,28634
BD,G,H,2011,11763640
BD,G,I,2011,15113708
BD,G,J,2011,16234119
BD,H,A,2011,4846488
BD,H,B,2011,2073681
BD,H,C,2011,15813543
BD,H,D,2011,6987868
BD,H,E,2011,80763820
BD,H,F,2011,153172
BD,H,H,2011,31536319
BD,H,I,2011,3554582
BD,H,J,2011,10260517
BD,I,A,2011,3763644
BD,I,B,2011,991503
BD,I,C,2011,18123060
BD,I,D,2011,153243
BD,I,E,2011,1496108
BD,I,F,2011,69936
BD,I,H,2011,3322068
BD,I,I,2011,6368787
BD,I,J,2011,5426891
BD,J,A,2011,6306197
BD,J,B,2011,139315
BD,J,C,2011,4509623
BD,J,D,2011,173985
BD,J,E,2011,1151778
BD,J,F,2011,440269
BD,J,H,2011,28935214
BD,J,I,2011,5086350
BD,J,J,2011,13204879
BD,K,A,2011,15214017
BD,K,B,2011,6669017
BD,K,C,2011,109818282
BD,K,D,2011,1798230
BD,K,E,2011,10240059
BD,K,F,2011,70061308
BD,K,H,2011,27335726
BD,K,I,2011,45557194
BD,K,J,2011,36598890
BD,M,A,2011,381917
BD,M,B,2011,4472397
BD,N,A,2011,1661606
BD,N,B,2011,1065303
BD,N,C,2011,7993548
BD,N,D,2011,6416379
BD,N,E,2011,37309611
BD,N,F,2011,363737
BD,N,H,2011,16908788
BD,N,I,2011,786343
BD,N,J,2011,26736806
BF,A,A,2011,24316713
BF,A,B,2011,12503887
BF,A,C,2011,40893111
BF,A,D,2011,1426166
BF,A,E,2011,5502833
BF,A,F,2011,4993788
BF,A,H,2011,1302269
BF,A,I,2011,2058806
BF,A,J,2011,8360614
BF,B,A,2011,6863619
BF,B,B,2011,6765170
BF,B,C,2011,35658156
BF,B,D,2011,2053828
BF,B,E,2011,14224851
BF,B,F,2011,4489595
BF,B,H,2011,8682976
BF,B,I,2011,1726527
BF,B,J,2011,11314709
BF,C,A,2011,32553055
BF,C,B,2011,1154471
BF,C,C,2011,39363845
BF,C,D,2011,4517061
BF,C,E,2011,5153566
BF,C,H,2011,732424
BF,C,I,2011,504727
BF,C,J,2011,17986455
BF,D,A,2011,22458793
BF,D,B,2011,1305286
BF,D,C,2011,4711704
BF,D,D,2011,323361
BF,D,E,2011,6549673
BF,D,F,2011,3665282
BF,D,H,2011,1451450
BF,D,I,2011,6328141
BF,D,J,2011,49576586
BF,E,A,2011,1757460
BF,E,B,2011,1081284
BF,E,C,2011,1201636
BF,E,D,2011,833815
BF,E,E,2011,1993903
BF,E,F,2011,939781
BF,E,H,2011,49017
BF,E,I,2011,189807
BF,E,J,2011,2273772
BF,F,A,2011,10181552
BF,F,B,2011,2354164
BF,F,C,2011,20543493
BF,F,D,2011,1702757
BF,F,E,2011,802261
BF,F,H,2011,1104751
BF,F,I,2011,2587311
BF,F,J,2011,26115680
BF,G,A,2011,195748
BF,G,B,2011,315821
BF,G,C,2011,405627
BF,G,D,2011,465753
BF,G,E,2011,2147809
BF,G,F,2011,307826
BF,G,G,2011,66957
BF,G,I,2011,6214
BF,G,J,2011,36153
BF,H,A,2011,29890732
BF,H,B,2011,5527693
BF,H,C,2011,31432588
BF,H,D,2011,5960629
BF,H,E,2011,21085311
BF,H,F,2011,1361028
BF,H,H,2011,6350660
BF,H,I,2011,5890709
BF,H,J,2011,46858194
BF,I,A,2011,29919
BF,I,B,2011,144130
BF,I,C,2011,154302
BF,I,D,2011,52302
BF,I,E,2011,1014387
BF,I,G,2011,35384
BF,I,I,2011,1179387
BF,I,J,2011,49610113
BF,J,A,2011,121066
BF,J,B,2011,180765
BF,J,C,2011,510596
BF,J,D,2011,852625
BF,J,E,2011,502602
BF,J,G,2011,680226
BF,J,H,2011,3024163
BF,J,I,2011,50385
BF,J,J,2011,3030260
BF,K,A,2011,10237006
BF,K,B,2011,7240339
BF,K,C,2011,6887528
BF,K,D,2011,2480027
BF,K,E,2011,6763783
BF,K,H,2011,86748
BF,K,I,2011,2038273
BF,K,J,2011,29923445
BF,L,A,2011,15797729
BF,L,C,2011,162588966
BF,L,J,2011,19879974
BF,M,B,2011,11772487
BF,N,A,2011,1524295
BF,N,B,2011,23244
BF,N,D,2011,254398
BF,N,E,2011,17127525
BF,N,H,2011,7928022
BF,N,I,2011,234711
BF,N,J,2011,1876217
BI,A,A,2011,7466143
BI,A,B,2011,3322033
BI,A,C,2011,2719962
BI,A,D,2011,2637853
BI,A,E,2011,1603168
BI,A,F,2011,279791
BI,A,H,2011,53569
BI,A,I,2011,7097355
BI,A,J,2011,7319417
BI,B,A,2011,16036691
BI,B,B,2011,295084
BI,B,C,2011,8605923
BI,B,D,2011,3376369
BI,B,E,2011,14299535
BI,B,F,2011,19509670
BI,B,H,2011,11760153
BI,B,I,2011,5376610
BI,B,J,2011,19458543
BI,C,A,2011,19946538
BI,C,C,2011,1891256
BI,C,D,2011,105000
BI,C,E,2011,388568
BI,C,H,2011,226464
BI,C,I,2011,2470482
BI,C,J,2011,5334088
BI,D,A,2011,16017178
BI,D,B,2011,93234
BI,D,C,2011,28003560
BI,D,D,2011,1884845
BI,D,E,2011,12915525
BI,D,F,2011,5348175
BI,D,H,2011,12737818
BI,D,I,2011,6602985
BI,D,J,2011,19912934
BI,E,A,2011,897307
BI,E,B,2011,338050
BI,E,C,2011,489287
BI,E,D,2011,590469
BI,E,E,2011,2094950
BI,E,H,2011,455289
BI,E,I,2011,122116
BI,E,J,2011,5287501
BI,F,A,2011,854290
BI,F,C,2011,13497961
BI,F,F,2011,44054
BI,F,I,2011,25567035
BI,F,J,2011,21228202
BI,G,A,2011,784296
BI,G,C,2011,502744
BI,G,D,2011,56067
BI,G,E,2011,209515
BI,G,F,2011,20836
BI,G,G,2011,5120
BI,G,I,2011,1124434
BI,G,J,2011,14843401
BI,H,A,2011,8169589
BI,H,B,2011,8175
BI,H,C,2011,6859793
BI,H,D,2011,2101005
BI,H,E,2011,23602674
BI,H,F,2011,604115
BI,H,H,2011,2553902
BI,H,I,2011,4702803
BI,H,J,2011,7369097
BI,I,A,2011,3440752
BI,I,C,2011,34057
BI,I,E,2011,98455
BI,I,F,2011,6444335
BI,I,H,2011,480770
BI,I,I,2011,922579
BI,I,J,2011,1908984
BI,J,A,2011,133106
BI,J,D,2011,330058
BI,J,H,2011,103742
BI,J,J,2011,2190450
BI,K,A,2011,10392281
BI,K,B,2011,2764100
BI,K,C,2011,1482087
BI,K,D,2011,1183773
BI,K,E,2011,2946048
BI,K,F,2011,459128
BI,K,H,2011,3166411
BI,K,I,2011,3901220
BI,K,J,2011,9450405
BI,L,C,2011,19837696
BI,L,H,2011,9572956
BI,L,J,2011,20342299
BI,M,A,2011,812181
BI,M,B,2011,1169143
BI,M,H,2011,573814
BI,N,A,2011,1940530
BI,N,B,2011,397204
BI,N,E,2011,13176696
BI,N,H,2011,24363622
BI,N,I,2011,275513
BI,N,J,2011,3798813
BJ,A,A,2011,28761738
BJ,A,B,2011,13016438
BJ,A,C,2011,13584697
BJ,A,D,2011,776203
BJ,A,E,2011,4285525
BJ,A,F,2011,2454490
BJ,A,H,2011,914614
BJ,A,I,2011,5529117
BJ,A,J,2011,1069293
BJ,B,A,2011,9699079
BJ,B,B,2011,3618730
BJ,B,C,2011,30837501
BJ,B,D,2011,11709931
BJ,B,E,2011,18344085
BJ,B,F,2011,4077725
BJ,B,H,2011,11076219
BJ,B,I,2011,7412727
BJ,B,J,2011,16573335
BJ,C,A,2011,9061096
BJ,C,B,2011,1212035
BJ,C,C,2011,22113883
BJ,C,D,2011,2205863
BJ,C,E,2011,3515320
BJ,C,F,2011,351867
BJ,C,H,2011,614618
BJ,C,I,2011,414751
BJ,C,J,2011,8711104
BJ,D,A,2011,19198219
BJ,D,B,2011,113499
BJ,D,C,2011,14279783
BJ,D,D,2011,231432
BJ,D,E,2011,2584516
BJ,D,F,2011,888261
BJ,D,H,2011,10761094
BJ,D,I,2011,3279567
BJ,D,J,2011,11976109
BJ,E,A,2011,1162190
BJ,E,B,2011,503028
BJ,E,C,2011,418359
BJ,E,D,2011,321909
BJ,E,E,2011,2376783
BJ,E,F,2011,19400
BJ,E,H,2011,45313
BJ,E,I,2011,571386
BJ,E,J,2011,11050371
BJ,F,A,2011,117836008
BJ,F,B,2011,92472
BJ,F,C,2011,20201594
BJ,F,E,2011,684117
BJ,F,I,2011,29460396
BJ,F,J,2011,13597368
BJ,G,A,2011,23683277
BJ,G,B,2011,9097
BJ,G,E,2011,1609042
BJ,G,I,2011,100111
BJ,G,J,2011,4832575
BJ,H,A,2011,28615818
BJ,H,B,2011,670231
BJ,H,C,2011,24381483
BJ,H,D,2011,827097
BJ,H,E,2011,4458826
BJ,H,F,2011,399067
BJ,H,H,2011,667470
BJ,H,I,2011,1559659
BJ,H,J,2011,3318164
BJ,I,A,2011,120009
BJ,I,B,2011,58843
BJ,I,C,2011,119102
BJ,I,E,2011,432044
BJ,I,F,2011,720743
BJ,I,H,2011,13402
BJ,I,I,2011,273811
BJ,I,J,2011,129481
BJ,J,A,2011,1839309
BJ,J,B,2011,1035259
BJ,J,C,2011,188230
BJ,J,D,2011,195193
BJ,J,E,2011,522020
BJ,J,F,2011,423268
BJ,J,H,2011,148637
BJ,J,J,2011,1931457
BJ,K,A,2011,11571799
BJ,K,B,2011,5007688
BJ,K,C,2011,1992631
BJ,K,D,2011,1358052
BJ,K,E,2011,4983090
BJ,K,H,2011,7692401
BJ,K,I,2011,2226591
BJ,K,J,2011,2621027
BJ,L,C,2011,1159112
BJ,L,J,2011,32701787
BJ,M,A,2011,259898
BJ,M,B,2011,6806646
BJ,N,B,2011,8989
BJ,N,E,2011,5579799
BJ,N,H,2011,1860554
BJ,N,I,2011,100169
BJ,N,J,2011,17893
BO,A,A,2011,9612271
BO,A,B,2011,8688412
BO,A,C,2011,15865507
BO,A,D,2011,978837
BO,A,E,2011,12185991
BO,A,F,2011,6985089
BO,A,H,2011,257031
BO,A,I,2011,3047615
BO,A,J,2011,3238884
BO,B,A,2011,5573262
BO,B,B,2011,2322674
BO,B,C,2011,11983693
BO,B,D,2011,6359736
BO,B,E,2011,15547157
BO,B,F,2011,548507
BO,B,H,2011,3419895
BO,B,I,2011,11666069
BO,B,J,2011,2311764
BO,C,A,2011,24149385
BO,C,B,2011,776303
BO,C,C,2011,41954239
BO,C,D,2011,1141114
BO,C,E,2011,6666319
BO,C,F,2011,491320
BO,C,H,2011,615985
BO,C,I,2011,347736
BO,C,J,2011,2165727
BO,D,A,2011,92433821
BO,D,B,2011,2133538
BO,D,C,2011,13292576
BO,D,D,2011,702439
BO,D,E,2011,31701542
BO,D,F,2011,7168152
BO,D,H,2011,8323649
BO,D,I,2011,1403063
BO,D,J,2011,1376550
BO,E,A,2011,17937132
BO,E,B,2011,641367
BO,E,C,2011,4234073
BO,E,D,2011,507079
BO,E,E,2011,4396403
BO,E,F,2011,649224
BO,E,G,2011,13422
BO,E,H,2011,576238
BO,E,I,2011,1589925
BO,E,J,2011,1148473
BO,F,A,2011,43944943
BO,F,B,2011,131357
BO,F,C,2011,2454036
BO,F,E,2011,255100
BO,F,F,2011,98706
BO,F,I,2011,2108823
BO,F,J,2011,13884828
BO,G,A,2011,1100595
BO,G,B,2011,329193
BO,G,C,2011,70624
BO,G,E,2011,1157502
BO,G,F,2011,626608
BO,G,G,2011,487899
BO,G,I,2011,4854872
BO,H,A,2011,24491978
BO,H,B,2011,634506
BO,H,C,2011,19998179
BO,H,D,2011,1268864
BO,H,E,2011,19150283
BO,H,F,2011,11185882
BO,H,G,2011,249784
BO,H,H,2011,1750490
BO,H,I,2011,21552354
BO,H,J,2011,17739153
BO,I,A,2011,13447193
BO,I,B,2011,355892
BO,I,C,2011,1931057
BO,I,D,2011,96422
BO,I,E,2011,3867815
BO,I,F,2011,1077841
BO,I,I,2011,6030942
BO,I,J,2011,155994
BO,J,A,2011,9171664
BO,J,B,2011,1131613
BO,J,C,2011,8692291
BO,J,D,2011,840418
BO,J,E,2011,4444727
BO,J,F,2011,1032529
BO,J,I,2011,6641209
BO,J,J,2011,320288
BO,K,A,2011,8688967
BO,K,B,2011,7440914
BO,K,C,2011,8246761
BO,K,D,2011,2167195
BO,K,E,2011,12028294
BO,K,F,2011,7827478
BO,K,H,2011,4942302
BO,K,I,2011,4879036
BO,K,J,2011,6397675
BO,L,C,2011,4408614
BO,N,A,2011,469211
BO,N,B,2011,395102
BO,N,C,2011,27625
BO,N,D,2011,14529
BO,N,E,2011,5151336
BO,N,H,2011,2717546
BO,N,I,2011,740737
BO,N,J,2011,2105053
BR,A,A,2011,26601319
BR,A,B,2011,30828766
BR,A,C,2011,6313491
BR,A,D,2011,1711643
BR,A,E,2011,5899287
BR,A,F,2011,749980
BR,A,I,2011,26577901
BR,B,A,2011,2474659
BR,B,B,2011,1568240
BR,B,C,2011,2513571
BR,B,D,2011,11226468
BR,B,E,2011,3900517
BR,B,F,2011,783046
BR,B,G,2011,80198
BR,B,H,2011,2493519
BR,B,I,2011,5959697
BR,C,A,2011,2232265
BR,C,B,2011,69160
BR,C,C,2011,239995760
BR,C,D,2011,132456
BR,C,E,2011,428206
BR,C,F,2011,45972
BR,C,H,2011,152392
BR,C,I,2011,1213068
BR,D,A,2011,6789850
BR,D,B,2011,1300716
BR,D,C,2011,628471
BR,D,D,2011,3602015
BR,D,E,2011,17386821
BR,D,F,2011,5497562
BR,D,H,2011,160826
BR,D,I,2011,2341670
BR,D,J,2011,331377
BR,E,A,2011,6957314
BR,E,B,2011,5281379
BR,E,C,2011,2495384
BR,E,D,2011,1342746
BR,E,E,2011,5213769
BR,E,F,2011,660687
BR,E,H,2011,447704
BR,E,I,2011,6011728
BR,F,A,2011,79017220
BR,F,B,2011,63824155
BR,F,C,2011,2215795
BR,F,D,2011,267372
BR,F,H,2011,203956
BR,F,I,2011,3723611
BR,G,A,2011,192912
BR,G,B,2011,86947
BR,G,C,2011,241049
BR,G,E,2011,2441108
BR,G,F,2011,64257
BR,G,H,2011,48193
BR,G,I,2011,23356430
BR,H,A,2011,2510914
BR,H,B,2011,4468850
BR,H,C,2011,181558932
BR,H,D,2011,5676735
BR,H,E,2011,10417819
BR,H,F,2011,101439
BR,H,H,2011,17565203
BR,H,I,2011,1554715
BR,I,A,2011,389336
BR,I,B,2011,599327
BR,I,C,2011,703050
BR,I,D,2011,304350
BR,I,E,2011,513911
BR,I,F,2011,802763
BR,I,I,2011,6101174
BR,J,A,2011,67776176
BR,J,B,2011,4358973
BR,J,C,2011,2158034
BR,J,D,2011,2034267
BR,J,E,2011,12250320
BR,J,F,2011,9789
BR,J,H,2011,722360
BR,J,I,2011,5015353
BR,J,J,2011,11996535
BR,K,A,2011,10779553
BR,K,B,2011,4940240
BR,K,C,2011,3424412
BR,K,D,2011,2971424
BR,K,E,2011,9701256
BR,K,F,2011,10734
BR,K,H,2011,29224
BR,K,I,2011,6797017
BR,K,J,2011,425157
BR,M,A,2011,6837116
BR,N,A,2011,202652
BR,N,B,2011,28322
BR,N,C,2011,2085576
BR,N,D,2011,2662
BR,N,E,2011,1835711
BR,N,I,2011,999
BR,N,J,2011,3099630
BT,A,A,2011,178762
BT,A,B,2011,327483
BT,A,C,2011,1666592
BT,A,E,2011,344659
BT,A,H,2011,3029
BT,A,I,2011,3004252
BT,A,J,2011,2329363
BT,B,A,2011,439567
BT,B,B,2011,15796
BT,B,C,2011,2137747
BT,B,D,2011,261376
BT,B,H,2011,797852
BT,B,I,2011,88188
BT,B,J,2011,1689205
BT,C,C,2011,216230
BT,C,E,2011,163367
BT,C,H,2011,207484
BT,C,I,2011,22699
BT,C,J,2011,746945
BT,D,A,2011,97764
BT,D,B,2011,213074
BT,D,C,2011,4507758
BT,D,E,2011,353864
BT,D,I,2011,592558
BT,D,J,2011,15781809
BT,E,B,2011,286346
BT,E,C,2011,6706486
BT,E,D,2011,264696
BT,E,E,2011,386
BT,E,I,2011,218071
BT,E,J,2011,369779
BT,F,B,2011,62317
BT,F,C,2011,46006224
BT,F,E,2011,294480
BT,F,F,2011,29555
BT,F,I,2011,126241
BT,F,J,2011,5767319
BT,G,B,2011,23255
BT,G,C,2011,115678
BT,G,I,2011,37687
BT,G,J,2011,7715838
BT,H,A,2011,209655
BT,H,B,2011,7035
BT,H,C,2011,1380290
BT,H,E,2011,1618559
BT,H,F,2011,59755
BT,H,H,2011,103742
BT,H,I,2011,178050
BT,H,J,2011,274142
BT,I,B,2011,94888
BT,I,C,2011,4186382
BT,I,E,2011,205225
BT,I,I,2011,452422
BT,J,C,2011,2955164
BT,J,E,2011,103690
BT,J,H,2011,300002
BT,J,J,2011,5333062
BT,K,A,2011,200058
BT,K,B,2011,3366742
BT,K,C,2011,6680689
BT,K,D,2011,5433
BT,K,E,2011,901247
BT,K,I,2011,1176370
BT,K,J,2011,245184
BT,L,C,2011,2604538
BT,N,B,2011,49474
BT,N,C,2011,1150483
BT,N,E,2011,339912
BT,N,F,2011,93776
BT,N,H,2011,2625450
BT,N,J,2011,1248157
BW,A,A,2011,701651
BW,A,B,2011,416552
BW,A,C,2011,16459257
BW,A,E,2011,162326
BW,A,F,2011,117388
BW,A,I,2011,731014
BW,A,J,2011,808771
BW,B,A,2011,63090080
BW,B,B,2011,10296
BW,B,C,2011,925347
BW,B,D,2011,2993120
BW,B,E,2011,6277913
BW,B,F,2011,207893
BW,B,H,2011,1145957
BW,B,I,2011,4200080
BW,B,J,2011,1151149
BW,C,A,2011,41325
BW,C,C,2011,13575
BW,C,E,2011,374204
BW,C,I,2011,76921
BW,C,J,2011,16556
BW,D,A,2011,1066504
BW,D,B,2011,7370
BW,D,C,2011,742041
BW,D,D,2011,176095
BW,D,E,2011,338699
BW,D,I,2011,1188802
BW,D,J,2011,121817
BW,E,A,2011,287170
BW,E,B,2011,36815
BW,E,C,2011,588864
BW,E,E,2011,672201
BW,E,F,2011,154820
BW,E,I,2011,137505
BW,E,J,2011,301511
BW,F,A,2011,122849
BW,F,C,2011,9657884
BW,F,I,2011,37705
BW,G,A,2011,803053
BW,G,C,2011,668222
BW,G,E,2011,29975
BW,G,I,2011,1106546
BW,G,J,2011,9821
BW,H,A,2011,89766
BW,H,C,2011,150663
BW,H,E,2011,285892
BW,H,I,2011,117972
BW,I,A,2011,626586
BW,I,C,2011,421224
BW,I,E,2011,366679
BW,I,G,2011,200711
BW,I,I,2011,851638
BW,I,J,2011,1578
BW,J,A,2011,377789
BW,J,C,2011,172257
BW,J,D,2011,491
BW,J,E,2011,87345
BW,J,I,2011,251561
BW,J,J,2011,1685952
BW,K,A,2011,2251262
BW,K,B,2011,333441
BW,K,C,2011,950357
BW,K,D,2011,75228
BW,K,E,2011,713477
BW,K,I,2011,4321309
BW,K,J,2011,286285
BW,M,A,2011,1187669
BW,M,B,2011,276754
BW,N,A,2011,33956
BW,N,C,2011,4550
BW,N,J,2011,2887032
BY,A,A,2011,4464045
BY,A,B,2011,1018678
BY,A,C,2011,8085
BY,A,D,2011,2869
BY,A,E,2011,47630
BY,A,H,2011,1319347
BY,A,I,2011,10403329
BY,A,J,2011,6158
BY,B,A,2011,427143
BY,B,E,2011,442016
BY,B,H,2011,13107804
BY,B,I,2011,380390
BY,B,J,2011,453751
BY,C,A,2011,7057
BY,C,B,2011,9954
BY,C,J,2011,140788
BY,D,A,2011,7772854
BY,D,B,2011,116351
BY,D,C,2011,7111
BY,D,D,2011,803476
BY,D,E,2011,15919860
BY,D,F,2011,451624
BY,D,H,2011,1565561
BY,D,I,2011,9683276
BY,D,J,2011,137124
BY,E,A,2011,1380865
BY,E,B,2011,153329
BY,E,D,2011,1310
BY,E,E,2011,910922
BY,E,F,2011,3120
BY,E,I,2011,715637
BY,E,J,2011,37961
BY,F,A,2011,7711852
BY,F,B,2011,41083
BY,F,D,2011,710445
BY,F,E,2011,5025
BY,F,H,2011,19731
BY,F,I,2011,740454
BY,F,J,2011,9895
BY,G,A,2011,2861
BY,G,E,2011,452569
BY,G,G,2011,89819
BY,G,H,2011,181017
BY,G,I,2011,1204852
BY,H,A,2011,1851732
BY,H,B,2011,20270
BY,H,E,2011,56217
BY,H,I,2011,69505
BY,I,B,2011,7220
BY,J,A,2011,59981
BY,J,B,2011,189378
BY,J,C,2011,2678
BY,J,E,2011,2006575
BY,J,H,2011,855021
BY,J,I,2011,840973
BY,J,J,2011,2800522
BY,K,A,2011,5586502
BY,K,B,2011,791278
BY,K,C,2011,35
BY,K,D,2011,36077
BY,K,E,2011,299508
BY,K,F,2011,5340
BY,K,I,2011,2218330
BY,K,J,2011,597588
BY,N,B,2011,16347
BY,N,C,2011,7129
BY,N,I,2011,12138
BY,N,J,2011,97505
BZ,A,A,2011,2145730
BZ,A,B,2011,94291
BZ,A,C,2011,365939
BZ,A,D,2011,4913
BZ,A,F,2011,120186
BZ,A,I,2011,88323
BZ,A,J,2011,40955
BZ,B,A,2011,172299
BZ,B,C,2011,99117
BZ,B,H,2011,397064
BZ,B,I,2011,83752
BZ,B,J,2011,285371
BZ,C,A,2011,4880
BZ,C,C,2011,40876
BZ,C,I,2011,137104
BZ,C,J,2011,860798
BZ,D,A,2011,247456
BZ,D,B,2011,108782
BZ,D,C,2011,42998
BZ,D,H,2011,72184
BZ,D,I,2011,877022
BZ,D,J,2011,57713
BZ,E,A,2011,488314
BZ,E,C,2011,91714
BZ,E,E,2011,81245
BZ,E,I,2011,367632
BZ,E,J,2011,302605
BZ,F,A,2011,3146554
BZ,F,C,2011,1336938
BZ,F,I,2011,195339
BZ,F,J,2011,1163045
BZ,G,A,2011,49398
BZ,G,H,2011,220403
BZ,G,I,2011,182899
BZ,H,A,2011,345212
BZ,H,G,2011,15193
BZ,H,H,2011,1029459
BZ,H,I,2011,826684
BZ,I,C,2011,169344
BZ,I,I,2011,89695
BZ,J,A,2011,21962
BZ,J,B,2011,539340
BZ,J,C,2011,148117
BZ,J,E,2011,41141
BZ,J,H,2011,479989
BZ,J,J,2011,420309
BZ,K,A,2011,3076984
BZ,K,B,2011,151827
BZ,K,C,2011,161842
BZ,K,E,2011,128
BZ,K,F,2011,151204
BZ,K,H,2011,7266
BZ,K,I,2011,393869
BZ,K,J,2011,756786
BZ,M,A,2011,45350
BZ,N,A,2011,39180
BZ,N,C,2011,232859
BZ,N,E,2011,268264
BZ,N,J,2011,7253
CD,A,A,2011,14123723
CD,A,B,2011,5605612
CD,A,C,2011,1464106
CD,A,D,2011,1529582
CD,A,E,2011,16927358
CD,A,F,2011,230251
CD,A,H,2011,11340256
CD,A,I,2011,19942786
CD,A,J,2011,24759824
CD,B,A,2011,31644190
CD,B,B,2011,635112
CD,B,C,2011,30491577
CD,B,D,2011,2605991
CD,B,E,2011,154704822
CD,B,F,2011,4315180
CD,B,H,2011,119056653
CD,B,I,2011,14148172
CD,B,J,2011,119050382
CD,C,A,2011,17810961
CD,C,C,2011,18456312
CD,C,D,2011,4144139
CD,C,E,2011,4848050
CD,C,H,2011,11561056
CD,C,I,2011,2207176
CD,C,J,2011,9999224
CD,D,A,2011,81602153
CD,D,B,2011,4231097
CD,D,C,2011,8149173
CD,D,D,2011,7157151
CD,D,E,2011,69253587
CD,D,F,2011,6388664
CD,D,G,2011,363097
CD,D,H,2011,132800742
CD,D,I,2011,56996949
CD,D,J,2011,56488265
CD,E,A,2011,4688626
CD,E,B,2011,1225840
CD,E,C,2011,6933298
CD,E,D,2011,1487331
CD,E,E,2011,11092930
CD,E,H,2011,1926058
CD,E,I,2011,2447722
CD,E,J,2011,13441084
CD,F,A,2011,35560772
CD,F,B,2011,47222
CD,F,C,2011,18715940
CD,F,D,2011,156759
CD,F,E,2011,16342
CD,F,F,2011,93456
CD,F,H,2011,29363221
CD,F,I,2011,8336591
CD,F,J,2011,131704834
CD,G,A,2011,2788951
CD,G,C,2011,68182
CD,G,E,2011,644809
CD,G,F,2011,361091
CD,G,G,2011,1019859
CD,G,H,2011,1872901
CD,G,I,2011,1351440
CD,G,J,2011,21053633
CD,H,A,2011,7583593
CD,H,B,2011,171541
CD,H,C,2011,30085291
CD,H,D,2011,10454185
CD,H,E,2011,48192290
CD,H,F,2011,199154
CD,H,H,2011,9285171
CD,H,I,2011,2851112
CD,H,J,2011,22268658
CD,I,A,2011,1406749
CD,I,B,2011,108291
CD,I,C,2011,42565
CD,I,E,2011,234221
CD,I,G,2011,142848
CD,I,H,2011,6466532
CD,I,I,2011,2032336
CD,I,J,2011,28476469
CD,J,A,2011,13312377
CD,J,B,2011,64038
CD,J,C,2011,18387
CD,J,D,2011,3797908
CD,J,E,2011,8043614
CD,J,H,2011,1813599
CD,J,I,2011,3844975
CD,J,J,2011,3477996
CD,K,A,2011,8687458
CD,K,B,2011,5353953
