country-from,country-to,channel,year,oda-gross-bl-channel
FR,SO,A,2012,26367
FR,SO,B,2012,776457
FR,SO,E,2012,257326
FR,SO,H,2012,1285347
FR,SR,A,2012,14780430
FR,SR,B,2012,64146
FR,SS,A,2012,95385
FR,SS,B,2012,676032
FR,SS,E,2012,1286579
FR,SS,F,2012,179138
FR,SS,H,2012,1285347
FR,ST,A,2012,744184
FR,ST,B,2012,1250484
FR,ST,E,2012,79952
FR,ST,F,2012,75988
FR,SV,A,2012,206332
FR,SV,B,2012,3435341
FR,SV,E,2012,53983
FR,SY,A,2012,219373
FR,SY,B,2012,19799610
FR,SY,E,2012,3887719
FR,SY,H,2012,2217223
FR,SZ,A,2012,93832
FR,SZ,E,2012,26574
FR,TD,A,2012,15911809
FR,TD,B,2012,19880538
FR,TD,D,2012,10282
FR,TD,E,2012,1176012
FR,TD,F,2012,214482
FR,TD,H,2012,4627249
FR,TD,I,2012,132390
FR,TG,A,2012,10126322
FR,TG,B,2012,13904123
FR,TG,C,2012,22529
FR,TG,D,2012,230719
FR,TG,E,2012,1365772
FR,TG,F,2012,248550
FR,TG,H,2012,192802
FR,TG,I,2012,119537
FR,TH,A,2012,879881
FR,TH,B,2012,12518717
FR,TH,D,2012,55269
FR,TH,E,2012,339931
FR,TJ,A,2012,3275501
FR,TJ,B,2012,301209
FR,TJ,E,2012,21165
FR,TL,A,2012,222220
FR,TL,E,2012,21732
FR,TM,B,2012,116453
FR,TN,A,2012,258492032
FR,TN,B,2012,83582110
FR,TN,E,2012,1291264
FR,TN,F,2012,184961
FR,TN,I,2012,514138
FR,TO,B,2012,3290
FR,TR,A,2012,27334669
FR,TR,B,2012,23277053
FR,TR,E,2012,203353
FR,TZ,A,2012,24740501
FR,TZ,B,2012,726200
FR,TZ,E,2012,432435
FR,TZ,F,2012,167348
FR,UA,A,2012,2105880
FR,UA,B,2012,12409986
FR,UA,E,2012,28906
FR,UG,A,2012,280203
FR,UG,B,2012,875900
FR,UG,F,2012,292823
FR,UY,A,2012,382019
FR,UY,B,2012,2307756
FR,UY,E,2012,4394
FR,UZ,A,2012,276002
FR,UZ,B,2012,1912003
FR,UZ,E,2012,1061
FR,VC,B,2012,3906
FR,VE,A,2012,684731
FR,VE,B,2012,6620286
FR,VE,E,2012,8321
FR,VN,A,2012,151284642
FR,VN,B,2012,46820993
FR,VN,E,2012,1180784
FR,VN,F,2012,23136
FR,VN,I,2012,167095
FR,VU,A,2012,460124
FR,VU,B,2012,2693655
FR,VU,E,2012,73646
FR,VU,F,2012,204361
FR,WF,A,2012,73913
FR,WF,B,2012,114017802
FR,XK,A,2012,181852
FR,XK,B,2012,478128
FR,XK,E,2012,28969
FR,YE,A,2012,729575
FR,YE,B,2012,2820324
FR,YE,D,2012,60051
FR,YE,E,2012,321593
FR,YE,F,2012,385089
FR,YE,H,2012,964010
FR,ZA,A,2012,98219032
FR,ZA,B,2012,11002556
FR,ZA,C,2012,38560
FR,ZA,E,2012,447688
FR,ZA,F,2012,128156
FR,ZA,I,2012,3856
FR,ZM,A,2012,181809
FR,ZM,B,2012,446026
FR,ZM,E,2012,176119
FR,ZW,A,2012,766660
FR,ZW,B,2012,1352766
FR,ZW,E,2012,59304
GB,51,A,2012,16060191
GB,51,B,2012,247487
GB,51,C,2012,396133
GB,51,D,2012,14977658
GB,51,E,2012,36484180
GB,51,F,2012,6375976
GB,51,G,2012,5999247
GB,51,H,2012,126123087
GB,51,I,2012,35629587
GB,52,B,2012,8422
GB,52,E,2012,13718
GB,52,F,2012,43866
GB,52,H,2012,6179
GB,52,I,2012,18050
GB,53,B,2012,239869
GB,53,D,2012,230422
GB,53,E,2012,9662490
GB,53,F,2012,895379
GB,53,H,2012,16790485
GB,53,I,2012,4653716
GB,55,A,2012,43032586
GB,55,B,2012,475942246
GB,55,C,2012,43758
GB,55,D,2012,35321829
GB,55,E,2012,652948863
GB,55,F,2012,3784715
GB,55,G,2012,47127828
GB,55,H,2012,1260064494
GB,55,I,2012,273011726
GB,56,A,2012,7266
GB,56,B,2012,169293
GB,56,D,2012,43520
GB,58,A,2012,19871
GB,58,B,2012,95068
GB,58,E,2012,19068995
GB,58,H,2012,32340358
GB,58,I,2012,16038
GB,59,A,2012,84023
GB,59,B,2012,76604
GB,59,D,2012,50255
GB,59,H,2012,2830885
GB,59,I,2012,518400
GB,60,B,2012,14247
GB,60,E,2012,3185394
GB,60,F,2012,46531
GB,60,I,2012,614853
GB,61,A,2012,92263
GB,61,C,2012,3654096
GB,61,I,2012,1470567
GB,64,A,2012,21628
GB,64,C,2012,315884
GB,64,D,2012,200040
GB,64,E,2012,609380
GB,64,F,2012,35636
GB,64,H,2012,185184
GB,64,I,2012,607585
GB,65,A,2012,2434900
GB,65,B,2012,587587
GB,65,D,2012,426611
GB,65,E,2012,41585342
GB,65,F,2012,99321
GB,65,H,2012,49005455
GB,65,I,2012,5127822
GB,67,A,2012,787938
GB,67,B,2012,168063
GB,67,C,2012,940453
GB,67,D,2012,928455
GB,67,E,2012,1372110
GB,67,H,2012,11949821
GB,67,I,2012,1633847
GB,AF,A,2012,25973910
GB,AF,B,2012,22078867
GB,AF,C,2012,84791560
GB,AF,D,2012,16876341
GB,AF,E,2012,40218145
GB,AF,F,2012,2533247
GB,AF,G,2012,4958057
GB,AF,H,2012,164712359
GB,AF,I,2012,78070301
GB,AG,B,2012,5240
GB,AI,A,2012,8460
GB,AI,B,2012,265321
GB,AI,C,2012,247187
GB,AI,D,2012,29073
GB,AL,A,2012,172672
GB,AL,B,2012,204141
GB,AL,C,2012,166321
GB,AL,D,2012,198008
GB,AL,E,2012,48973
GB,AL,I,2012,228172
GB,AM,A,2012,144038
GB,AM,B,2012,771485
GB,AM,C,2012,22697
GB,AM,D,2012,50847
GB,AM,E,2012,33988
GB,AM,I,2012,295520
GB,AO,A,2012,289718
GB,AO,B,2012,15108
GB,AO,C,2012,50948
GB,AO,E,2012,149373
GB,AO,F,2012,52021
GB,AR,A,2012,460099
GB,AR,B,2012,448258
GB,AR,C,2012,218358
GB,AR,D,2012,134430
GB,AR,F,2012,59401
GB,AR,H,2012,137240
GB,AR,I,2012,1777007
GB,AZ,A,2012,121863
GB,AZ,B,2012,665665
GB,AZ,C,2012,302763
GB,AZ,D,2012,165494
GB,AZ,E,2012,77550
GB,AZ,F,2012,11891
GB,AZ,I,2012,770629
GB,BA,A,2012,246320
GB,BA,B,2012,1188684
GB,BA,C,2012,343016
GB,BA,D,2012,842813
GB,BA,E,2012,79792
GB,BA,F,2012,331527
GB,BA,H,2012,90990
GB,BA,I,2012,451632
GB,BD,A,2012,12589001
GB,BD,B,2012,756997
GB,BD,C,2012,9914297
GB,BD,D,2012,16415833
GB,BD,E,2012,24438897
GB,BD,F,2012,83310855
GB,BD,H,2012,81702603
GB,BD,I,2012,81630159
GB,BF,H,2012,1387659
GB,BF,I,2012,319657
GB,BI,B,2012,52658
GB,BI,D,2012,164918
GB,BI,F,2012,22503
GB,BI,H,2012,148759
GB,BI,I,2012,777219
GB,BJ,H,2012,26608
GB,BO,A,2012,203156
GB,BO,B,2012,677143
GB,BO,C,2012,10428
GB,BO,D,2012,79232
GB,BO,H,2012,50102
GB,BR,A,2012,1050167
GB,BR,B,2012,2875506
GB,BR,C,2012,7616448
GB,BR,D,2012,1123073
GB,BR,E,2012,1604604
GB,BR,H,2012,57359738
GB,BR,I,2012,4058433
GB,BT,A,2012,11723
GB,BW,A,2012,164303
GB,BW,B,2012,205009
GB,BW,C,2012,349681
GB,BW,D,2012,14392
GB,BW,I,2012,226239
GB,BY,A,2012,164812
GB,BY,B,2012,672845
GB,BY,C,2012,5539
GB,BY,D,2012,8959
GB,BY,E,2012,5402
GB,BY,H,2012,8306
GB,BY,I,2012,12533
GB,BZ,A,2012,213182
GB,BZ,B,2012,7591
GB,BZ,D,2012,4702
GB,CD,A,2012,1907117
GB,CD,B,2012,2196116
GB,CD,C,2012,33673
GB,CD,D,2012,130984
GB,CD,E,2012,103970642
GB,CD,F,2012,2015929
GB,CD,H,2012,86800861
GB,CD,I,2012,26368437
GB,CF,H,2012,85148
GB,CG,H,2012,79826
GB,CI,B,2012,28335217
GB,CI,D,2012,113371
GB,CI,H,2012,319307
GB,CI,I,2012,48648792
GB,CL,A,2012,437407
GB,CL,C,2012,112925
GB,CL,D,2012,33621
GB,CL,F,2012,22467
GB,CL,G,2012,5865
GB,CL,I,2012,790832
GB,CM,A,2012,98844
GB,CM,B,2012,1034967
GB,CM,C,2012,190352
GB,CM,D,2012,9684
GB,CM,E,2012,12918
GB,CM,F,2012,99789
GB,CM,H,2012,494111
GB,CM,I,2012,19534
GB,CN,A,2012,5586834
GB,CN,B,2012,6868369
GB,CN,C,2012,6128814
GB,CN,D,2012,4676379
GB,CN,E,2012,1699829
GB,CN,F,2012,224034
GB,CN,G,2012,377356
GB,CN,H,2012,20231613
GB,CN,I,2012,11028263
GB,CO,A,2012,379984
GB,CO,B,2012,8698980
GB,CO,C,2012,1477728
GB,CO,D,2012,161017
GB,CO,E,2012,157158
GB,CO,F,2012,493953
GB,CO,H,2012,25864241
GB,CO,I,2012,2460638
GB,CR,A,2012,51579
GB,CR,B,2012,159605
GB,CR,C,2012,37251
GB,CR,D,2012,10400
GB,CR,E,2012,12103
GB,CR,H,2012,770543
GB,CU,A,2012,64139
GB,CU,B,2012,553437
GB,CU,C,2012,6658
GB,CU,D,2012,69277
GB,CU,E,2012,1359751
GB,CU,I,2012,242371
GB,CV,C,2012,19146
GB,CV,I,2012,983084
GB,DJ,C,2012,12359
GB,DJ,H,2012,98039
GB,DM,A,2012,14312
GB,DM,B,2012,33300
GB,DM,C,2012,6816
GB,DO,A,2012,104959
GB,DO,B,2012,18518
GB,DO,C,2012,62341
GB,DO,D,2012,21796
GB,DO,E,2012,9269
GB,DO,F,2012,12825
GB,DZ,A,2012,148277
GB,DZ,B,2012,1293344
GB,DZ,C,2012,893925
GB,DZ,D,2012,13649
GB,DZ,E,2012,569091
GB,DZ,F,2012,195074
GB,DZ,G,2012,4038
GB,DZ,H,2012,32326
GB,DZ,I,2012,623405
GB,EC,A,2012,100360
GB,EC,B,2012,238935
GB,EC,D,2012,72494
GB,EC,I,2012,127644
GB,EG,A,2012,1577933
GB,EG,B,2012,3310316
GB,EG,C,2012,1012378
GB,EG,D,2012,1760905
GB,EG,E,2012,2359048
GB,EG,F,2012,89056
GB,EG,H,2012,2236432
GB,EG,I,2012,2288176
GB,ER,B,2012,140137
GB,ER,E,2012,3842088
GB,ER,H,2012,24457
GB,ET,A,2012,6515005
GB,ET,B,2012,4980564
GB,ET,C,2012,180279125
GB,ET,D,2012,8820
GB,ET,E,2012,8792066
GB,ET,F,2012,44736
GB,ET,H,2012,202673968
GB,ET,I,2012,18379819
GB,FJ,B,2012,812303
GB,FJ,C,2012,114297
GB,FJ,D,2012,7922
GB,FJ,E,2012,29859
GB,FJ,F,2012,55419
GB,FJ,H,2012,37269
GB,GD,A,2012,15845
GB,GD,B,2012,1306
GB,GE,A,2012,159030
GB,GE,B,2012,3346294
GB,GE,C,2012,58147
GB,GE,D,2012,185561
GB,GE,E,2012,527052
GB,GE,F,2012,209229
GB,GE,H,2012,1640861
GB,GE,I,2012,647714
GB,GH,A,2012,495452
GB,GH,B,2012,830242
GB,GH,C,2012,86118636
GB,GH,D,2012,2498321
GB,GH,E,2012,6538332
GB,GH,F,2012,353405
GB,GH,G,2012,38933
GB,GH,H,2012,10959361
GB,GH,I,2012,19808928
GB,GM,A,2012,78985
GB,GM,B,2012,13437
GB,GM,C,2012,17382
GB,GM,D,2012,10299
GB,GM,E,2012,22005
GB,GM,I,2012,13957295
GB,GN,B,2012,1891297
GB,GN,D,2012,79681
GB,GN,I,2012,633813
GB,GT,A,2012,120904
GB,GT,B,2012,296773
GB,GT,C,2012,7453
GB,GT,D,2012,65876
GB,GT,H,2012,14438095
GB,GT,I,2012,89379
GB,GW,B,2012,44040
GB,GW,H,2012,15482
GB,GW,I,2012,30898
GB,GY,A,2012,154575
GB,GY,B,2012,572998
GB,GY,C,2012,35245
GB,GY,E,2012,159
GB,GY,F,2012,121073
GB,GY,H,2012,3758
GB,GY,I,2012,4010
GB,HN,A,2012,30557
GB,HN,D,2012,12359
GB,HN,H,2012,10850511
GB,HT,E,2012,4624209
GB,HT,H,2012,512243
GB,HT,I,2012,41435
GB,ID,A,2012,1331644
GB,ID,B,2012,3275011
GB,ID,C,2012,1724958
GB,ID,D,2012,4451598
GB,ID,E,2012,184701
GB,ID,F,2012,1874846
GB,ID,H,2012,7653708
GB,ID,I,2012,5358119
GB,IN,A,2012,936740
GB,IN,B,2012,15185981
GB,IN,C,2012,222003438
GB,IN,D,2012,3273990
GB,IN,E,2012,48458106
GB,IN,F,2012,1256986
GB,IN,H,2012,128365949
GB,IN,I,2012,44408310
GB,IQ,A,2012,662746
GB,IQ,B,2012,2994173
GB,IQ,C,2012,1281622
GB,IQ,D,2012,17838
GB,IQ,E,2012,1987244
GB,IQ,G,2012,50600
GB,IQ,H,2012,919359
GB,IQ,I,2012,3107769
GB,IR,A,2012,426913
GB,IR,B,2012,467645
GB,IR,I,2012,269664
GB,JM,A,2012,290064
GB,JM,B,2012,1565007
GB,JM,C,2012,5136542
GB,JM,D,2012,803147
GB,JM,E,2012,134685
GB,JM,H,2012,4732213
GB,JM,I,2012,1565490
GB,JO,A,2012,580413
GB,JO,B,2012,2982821
GB,JO,C,2012,383131
GB,JO,D,2012,1169016
GB,JO,E,2012,1367368
GB,JO,F,2012,308287
GB,JO,G,2012,5103
GB,JO,I,2012,727982
GB,KE,A,2012,1028862
GB,KE,B,2012,2541811
GB,KE,C,2012,1883570
GB,KE,D,2012,18912789
GB,KE,E,2012,31361292
GB,KE,F,2012,3811114
GB,KE,G,2012,90080
GB,KE,H,2012,73758105
GB,KE,I,2012,47164076
GB,KG,A,2012,121538
GB,KG,B,2012,564082
GB,KG,E,2012,3396008
GB,KG,F,2012,187635
GB,KG,H,2012,1984410
GB,KG,I,2012,158795
GB,KH,A,2012,689745
GB,KH,B,2012,199967
GB,KH,C,2012,776
GB,KH,D,2012,31915
GB,KH,E,2012,2108545
GB,KH,F,2012,595455
GB,KH,G,2012,2174
GB,KH,H,2012,18448487
GB,KH,I,2012,1015651
GB,KI,B,2012,23364
GB,KI,E,2012,3644
GB,KN,A,2012,32814
GB,KN,B,2012,32651
GB,KN,D,2012,8066
GB,KN,E,2012,12410
GB,KN,I,2012,3644430
GB,KP,A,2012,53738
GB,KP,B,2012,693085
GB,KP,E,2012,31068
GB,KP,I,2012,420574
GB,KZ,A,2012,178720
GB,KZ,B,2012,1070010
GB,KZ,C,2012,761724
GB,KZ,D,2012,74734
GB,KZ,E,2012,5079
GB,KZ,F,2012,383138
GB,KZ,H,2012,1551896
GB,KZ,I,2012,1191058
GB,LA,C,2012,1742
GB,LA,E,2012,1472039
GB,LB,A,2012,272400
GB,LB,B,2012,1437328
GB,LB,C,2012,753864
GB,LB,D,2012,170743
GB,LB,E,2012,572338
GB,LB,F,2012,85951
GB,LB,G,2012,6333
GB,LB,I,2012,3557709
GB,LC,A,2012,84101
GB,LC,B,2012,152906
GB,LC,D,2012,9889
GB,LC,E,2012,7922
GB,LK,A,2012,113324
GB,LK,B,2012,2497318
GB,LK,C,2012,230827
GB,LK,D,2012,756224
GB,LK,E,2012,3663197
GB,LK,F,2012,124110
GB,LK,H,2012,123593
GB,LK,I,2012,1143627
GB,LR,B,2012,327772
GB,LR,C,2012,7922674
GB,LR,E,2012,1379116
GB,LR,H,2012,3944412
GB,LR,I,2012,85905
GB,LS,A,2012,30861
GB,LS,B,2012,13921
GB,LS,D,2012,1593788
GB,LS,E,2012,792267
GB,LS,H,2012,792267
GB,LS,I,2012,1731945
GB,LY,A,2012,1350053
GB,LY,B,2012,619426
GB,LY,C,2012,2652742
GB,LY,D,2012,1021612
GB,LY,E,2012,3360860
GB,LY,H,2012,3544515
GB,LY,I,2012,3126412
GB,MA,A,2012,272876
GB,MA,B,2012,393726
GB,MA,C,2012,817249
GB,MA,D,2012,747189
GB,MA,E,2012,460280
GB,MA,F,2012,272827
GB,MA,G,2012,5585
GB,MA,H,2012,5031194
GB,MA,I,2012,830345
GB,MD,A,2012,140685
GB,MD,B,2012,1665751
GB,MD,C,2012,3663
GB,MD,D,2012,2451
GB,MD,E,2012,617
GB,MD,H,2012,45746
GB,MD,I,2012,11825
GB,ME,A,2012,133258
GB,ME,B,2012,49133
GB,ME,D,2012,143525
GB,ME,E,2012,305445
GB,ME,H,2012,138173
GB,ME,I,2012,3501
GB,MG,C,2012,307
GB,MG,D,2012,3067
GB,MG,H,2012,2867994
GB,MG,I,2012,227787
GB,MH,C,2012,8540
GB,MK,A,2012,146994
GB,MK,B,2012,853714
GB,MK,C,2012,141269
GB,MK,D,2012,190195
GB,MK,E,2012,67976
GB,MK,F,2012,130836
GB,MK,I,2012,645322
GB,ML,B,2012,530836
GB,ML,I,2012,119886
GB,MM,A,2012,319585
GB,MM,B,2012,1096
GB,MM,C,2012,82869
GB,MM,D,2012,1956503
GB,MM,E,2012,22053908
GB,MM,H,2012,20282047
GB,MM,I,2012,3374402
GB,MN,A,2012,139667
GB,MN,B,2012,196529
GB,MN,C,2012,12493
GB,MN,D,2012,10840
GB,MN,E,2012,58413
GB,MN,H,2012,3370554
GB,MN,I,2012,858711
GB,MR,E,2012,58611
GB,MR,H,2012,14307
GB,MR,I,2012,270505
GB,MS,A,2012,18713
GB,MS,B,2012,726866
GB,MS,C,2012,21006247
GB,MS,G,2012,82218
GB,MS,I,2012,11862743
GB,MU,A,2012,125067
GB,MU,B,2012,15477
GB,MU,C,2012,204270
GB,MU,D,2012,37706
GB,MU,I,2012,278854
GB,MV,A,2012,29024
GB,MV,B,2012,548
GB,MV,D,2012,49307
GB,MV,E,2012,175758
GB,MV,I,2012,95072
GB,MW,A,2012,7230046
GB,MW,B,2012,456675
GB,MW,C,2012,118475325
GB,MW,D,2012,4883987
GB,MW,E,2012,21414293
GB,MW,F,2012,6702489
GB,MW,G,2012,494088
GB,MW,H,2012,23848895
GB,MW,I,2012,13384504
GB,MX,A,2012,1228180
GB,MX,B,2012,2139120
GB,MX,C,2012,1309652
GB,MX,D,2012,151865
GB,MX,E,2012,285355
GB,MX,F,2012,1169292
GB,MX,H,2012,1764246
GB,MX,I,2012,2370991
GB,MY,A,2012,803668
GB,MY,B,2012,458637
GB,MY,C,2012,1471743
GB,MY,D,2012,221965
GB,MY,H,2012,6413963
GB,MY,I,2012,973994
GB,MZ,A,2012,103871
GB,MZ,B,2012,452698
GB,MZ,C,2012,103547280
GB,MZ,D,2012,80429
GB,MZ,E,2012,10394395
GB,MZ,H,2012,3573751
GB,MZ,I,2012,16414787
GB,NA,A,2012,132750
GB,NA,B,2012,58729
GB,NA,C,2012,10664
GB,NA,D,2012,10680
GB,NA,E,2012,33361
GB,NA,I,2012,197901
GB,NE,C,2012,51618
GB,NE,H,2012,8869
GB,NG,A,2012,692792
GB,NG,B,2012,1893107
GB,NG,C,2012,3464533
GB,NG,D,2012,6156879
GB,NG,E,2012,60898167
GB,NG,F,2012,17050098
GB,NG,H,2012,28993922
GB,NG,I,2012,227805907
GB,NI,A,2012,82470
GB,NI,B,2012,340
GB,NI,D,2012,19504
GB,NI,H,2012,17967288
GB,NP,A,2012,3536639
GB,NP,B,2012,3102208
GB,NP,C,2012,19367547
GB,NP,D,2012,9671546
GB,NP,E,2012,5726124
GB,NP,F,2012,459291
GB,NP,H,2012,22884149
GB,NP,I,2012,45381087
GB,PA,A,2012,201947
GB,PA,B,2012,347431
GB,PA,C,2012,21887
GB,PA,D,2012,44911
GB,PA,E,2012,15845
GB,PA,H,2012,18335
GB,PA,I,2012,37102
GB,PE,A,2012,189553
GB,PE,B,2012,963434
GB,PE,C,2012,107716
GB,PE,D,2012,34173
GB,PE,E,2012,32047
GB,PE,F,2012,63144
GB,PE,H,2012,2227647
GB,PE,I,2012,753499
GB,PG,A,2012,95644
GB,PG,B,2012,903323
GB,PG,E,2012,140118
GB,PG,H,2012,5507
GB,PG,I,2012,959974
GB,PH,A,2012,627600
GB,PH,B,2012,1720068
GB,PH,C,2012,226104
GB,PH,D,2012,312507
GB,PH,E,2012,17534
GB,PH,F,2012,110572
GB,PH,H,2012,358737
GB,PH,I,2012,229856
GB,PK,A,2012,1261936
GB,PK,B,2012,3213187
GB,PK,C,2012,79045537
GB,PK,D,2012,16519349
GB,PK,E,2012,19387977
GB,PK,F,2012,13591160
GB,PK,H,2012,91908575
GB,PK,I,2012,76241597
GB,PS,A,2012,776894
GB,PS,B,2012,4809698
GB,PS,C,2012,1045037
GB,PS,D,2012,2157915
GB,PS,E,2012,3373350
GB,PS,F,2012,483394
GB,PS,G,2012,1075457
GB,PS,H,2012,48774446
GB,PS,I,2012,5454669
GB,PY,A,2012,93873
GB,PY,B,2012,22270
GB,PY,D,2012,3078
GB,PY,E,2012,526
GB,RS,A,2012,329731
GB,RS,B,2012,1404724
GB,RS,C,2012,345041
GB,RS,D,2012,1424773
GB,RS,E,2012,79025
GB,RS,F,2012,239197
GB,RS,H,2012,21628
GB,RS,I,2012,1353581
GB,RW,A,2012,141838
GB,RW,B,2012,1035784
GB,RW,C,2012,51386124
GB,RW,E,2012,1746831
GB,RW,F,2012,4404123
GB,RW,H,2012,361869
GB,RW,I,2012,5587056
GB,SB,A,2012,21178
GB,SB,B,2012,188889
GB,SB,C,2012,20598
GB,SB,D,2012,13093
GB,SB,E,2012,105259
GB,SB,H,2012,11435
GB,SC,A,2012,175220
GB,SC,B,2012,1635717
GB,SD,A,2012,1244597
GB,SD,B,2012,7725290
GB,SD,C,2012,587366
GB,SD,D,2012,1889681
GB,SD,E,2012,15289841
GB,SD,H,2012,50978130
GB,SD,I,2012,5363387
GB,SH,A,2012,23208
GB,SH,B,2012,1068105
GB,SH,C,2012,32044002
GB,SH,E,2012,24093
GB,SH,I,2012,135048641
GB,SL,A,2012,114684
GB,SL,B,2012,3294462
GB,SL,C,2012,19858731
GB,SL,D,2012,216564
GB,SL,E,2012,28483692
GB,SL,F,2012,34448
GB,SL,H,2012,28033262
GB,SL,I,2012,19491862
GB,SN,A,2012,181
GB,SN,B,2012,373285
GB,SN,C,2012,468557
GB,SN,D,2012,34093
GB,SN,H,2012,3264528
GB,SN,I,2012,938238
GB,SO,A,2012,2820930
GB,SO,B,2012,36802
GB,SO,C,2012,429817
GB,SO,D,2012,5420770
GB,SO,E,2012,62643870
GB,SO,F,2012,628526
GB,SO,H,2012,68180226
GB,SO,I,2012,2790343
GB,SS,A,2012,18004705
GB,SS,B,2012,544991
GB,SS,C,2012,388152
GB,SS,D,2012,1699578
GB,SS,E,2012,27478433
GB,SS,F,2012,2004064
GB,SS,H,2012,79971966
GB,SS,I,2012,43116949
GB,SV,A,2012,10968
GB,SV,B,2012,187535
GB,SV,C,2012,9253
GB,SV,D,2012,27206
GB,SY,A,2012,553656
GB,SY,B,2012,1188863
GB,SY,C,2012,152715
GB,SY,D,2012,227604
GB,SY,E,2012,9992532
GB,SY,H,2012,47423277
GB,SY,I,2012,3125437
GB,SZ,A,2012,67140
GB,SZ,B,2012,13033
GB,SZ,D,2012,4943
GB,SZ,H,2012,7574773
GB,TD,F,2012,7300
GB,TD,H,2012,85148
GB,TG,E,2012,8606
GB,TG,H,2012,44348
GB,TH,A,2012,381787
GB,TH,B,2012,80832
GB,TH,C,2012,450566
GB,TH,D,2012,479793
GB,TH,E,2012,45085
GB,TH,G,2012,552
GB,TH,H,2012,579679
GB,TH,I,2012,1468153
GB,TJ,A,2012,4337353
GB,TJ,C,2012,133553
GB,TJ,D,2012,36667
GB,TJ,E,2012,431042
GB,TJ,F,2012,24753
GB,TJ,H,2012,8649864
GB,TJ,I,2012,57311
GB,TL,A,2012,125909
GB,TL,D,2012,82036
GB,TM,A,2012,123389
GB,TM,B,2012,389520
GB,TM,D,2012,23990
GB,TM,H,2012,19590
GB,TM,I,2012,102211
GB,TN,A,2012,138074
GB,TN,B,2012,1902989
GB,TN,C,2012,463928
GB,TN,D,2012,874221
GB,TN,E,2012,3115415
GB,TN,F,2012,430771
GB,TN,H,2012,3735482
GB,TN,I,2012,1039491
GB,TO,B,2012,21185
GB,TO,C,2012,9497
GB,TR,A,2012,955986
GB,TR,B,2012,1801892
GB,TR,C,2012,2705009
GB,TR,D,2012,749003
GB,TR,E,2012,123041
GB,TR,F,2012,114673
GB,TR,H,2012,3249471
GB,TR,I,2012,3955266
GB,TV,C,2012,31516
GB,TZ,A,2012,4919201
GB,TZ,B,2012,8642946
GB,TZ,C,2012,162204447
GB,TZ,D,2012,2183444
GB,TZ,E,2012,21885620
GB,TZ,F,2012,16206724
GB,TZ,G,2012,28292
GB,TZ,H,2012,15504902
GB,TZ,I,2012,19391038
GB,UA,A,2012,348735
GB,UA,B,2012,1565839
GB,UA,C,2012,831871
GB,UA,D,2012,948577
GB,UA,E,2012,205984
GB,UA,I,2012,916846
GB,UG,A,2012,50132764
GB,UG,B,2012,1285754
GB,UG,C,2012,31551787
GB,UG,D,2012,565815
GB,UG,E,2012,4688378
GB,UG,F,2012,2425639
GB,UG,H,2012,26849120
GB,UG,I,2012,34800398
GB,UY,A,2012,102726
GB,UY,C,2012,62696
GB,UY,D,2012,30073
GB,UZ,A,2012,64045
GB,UZ,B,2012,1380657
GB,UZ,C,2012,499335
GB,UZ,E,2012,7130
GB,UZ,F,2012,35131
GB,UZ,H,2012,72004
GB,UZ,I,2012,533882
GB,VC,A,2012,60314
GB,VC,B,2012,304
GB,VC,C,2012,12359
GB,VC,D,2012,2858
GB,VE,A,2012,268274
GB,VE,B,2012,4041
GB,VE,C,2012,409238
GB,VE,F,2012,86575
GB,VE,H,2012,5314
GB,VE,I,2012,822280
GB,VN,A,2012,407706
GB,VN,B,2012,901760
GB,VN,C,2012,38454797
GB,VN,D,2012,1242516
GB,VN,E,2012,2238923
GB,VN,F,2012,131014
GB,VN,H,2012,37146874
GB,VN,I,2012,1487606
GB,VU,A,2012,9652
GB,VU,B,2012,21522
GB,XK,A,2012,191951
GB,XK,B,2012,6422286
GB,XK,C,2012,175591
GB,XK,D,2012,2186229
GB,XK,E,2012,385390
GB,XK,F,2012,176826
GB,XK,H,2012,1259705
GB,XK,I,2012,5507891
GB,YE,A,2012,591602
GB,YE,B,2012,68359
GB,YE,C,2012,746689
GB,YE,D,2012,370950
GB,YE,E,2012,32499555
GB,YE,F,2012,50603
GB,YE,G,2012,20670591
GB,YE,H,2012,7358968
GB,YE,I,2012,318867
GB,ZA,A,2012,784177
GB,ZA,B,2012,806825
GB,ZA,C,2012,3495562
GB,ZA,D,2012,733524
GB,ZA,E,2012,2695629
GB,ZA,F,2012,371612
GB,ZA,H,2012,24022205
GB,ZA,I,2012,22728480
GB,ZM,A,2012,450295
GB,ZM,B,2012,778262
GB,ZM,C,2012,48503022
GB,ZM,D,2012,1227935
GB,ZM,E,2012,23610924
GB,ZM,G,2012,172377
GB,ZM,H,2012,922475
GB,ZM,I,2012,8618464
GB,ZW,A,2012,18155327
GB,ZW,B,2012,5758188
GB,ZW,C,2012,612163
GB,ZW,D,2012,3856229
GB,ZW,E,2012,98064707
GB,ZW,F,2012,336982
GB,ZW,H,2012,49299953
GB,ZW,I,2012,43900911
GR,51,I,2012,573521
GR,53,I,2012,56105
GR,55,B,2012,30115903
GR,55,E,2012,64267
GR,55,G,2012,523830
GR,55,H,2012,33951
GR,55,I,2012,8739
GR,56,B,2012,37627
GR,58,H,2012,6889
GR,60,D,2012,12853
GR,66,B,2012,36611
GR,66,I,2012,94550
GR,AF,B,2012,558916
GR,AF,H,2012,8791
GR,AF,I,2012,204411
GR,AG,I,2012,51439
