country,sector,year,in-oda-gross-sector
SO,H,2009,37770443
SO,I,2009,1316513
SO,J,2009,118111
SO,K,2009,11040580
SO,L,2009,1476562
SO,M,2009,641733
SO,N,2009,470121193
SR,A,2009,6045204
SR,B,2009,16608134
SR,C,2009,2216708
SR,D,2009,6924475
SR,E,2009,10626028
SR,F,2009,26257405
SR,G,2009,6932214
SR,H,2009,13208381
SR,I,2009,898239
SR,J,2009,1721551
SR,K,2009,14773119
SR,L,2009,46481581
SR,N,2009,10
ST,A,2009,8136737
ST,B,2009,3776138
ST,C,2009,984495
ST,D,2009,3934108
ST,E,2009,2757791
ST,F,2009,1608914
ST,G,2009,79855
ST,H,2009,1447481
ST,I,2009,486361
ST,J,2009,169212
ST,K,2009,3696611
ST,L,2009,597756
ST,M,2009,42281
ST,N,2009,14092
SV,A,2009,25264377
SV,B,2009,22961334
SV,C,2009,42577489
SV,D,2009,61963339
SV,E,2009,35651679
SV,F,2009,36925741
SV,G,2009,23615319
SV,H,2009,16316639
SV,I,2009,8928513
SV,J,2009,5493183
SV,K,2009,32579235
SV,M,2009,5847998
SV,N,2009,17398673
SY,A,2009,83175125
SY,B,2009,28383033
SY,C,2009,5754644
SY,D,2009,13988104
SY,E,2009,12932736
SY,F,2009,17980787
SY,G,2009,3136470
SY,H,2009,88290749
SY,I,2009,15314907
SY,J,2009,2056329
SY,K,2009,12402856
SY,N,2009,46264171
SZ,A,2009,5719965
SZ,B,2009,38387429
SZ,C,2009,281182
SZ,D,2009,4622495
SZ,E,2009,1073279
SZ,F,2009,356402
SZ,G,2009,199409
SZ,H,2009,11617301
SZ,I,2009,607318
SZ,J,2009,1063072
SZ,K,2009,3559061
SZ,N,2009,1581951
TD,A,2009,20152290
TD,B,2009,31708816
TD,C,2009,28352825
TD,D,2009,42200514
TD,E,2009,7816391
TD,F,2009,44957989
TD,G,2009,13787262
TD,H,2009,40119724
TD,I,2009,794445
TD,J,2009,6036265
TD,K,2009,35854995
TD,M,2009,6147594
TD,N,2009,306239271
TG,A,2009,19663500
TG,B,2009,37716635
TG,C,2009,5664955
TG,D,2009,41405709
TG,E,2009,4720984
TG,F,2009,3242504
TG,G,2009,19999146
TG,H,2009,31924504
TG,I,2009,2959870
TG,J,2009,1235573
TG,K,2009,25959624
TG,L,2009,58600277
TG,M,2009,303447980
TG,N,2009,1063729
TH,A,2009,38062762
TH,B,2009,51861341
TH,C,2009,1125633
TH,D,2009,16230392
TH,E,2009,11846448
TH,F,2009,78323140
TH,G,2009,17030475
TH,H,2009,9458751
TH,I,2009,19660043
TH,J,2009,7606211
TH,K,2009,17485188
TH,N,2009,32476604
TJ,A,2009,19610376
TJ,B,2009,32143773
TJ,C,2009,12929503
TJ,D,2009,38742858
TJ,E,2009,19083087
TJ,F,2009,30840829
TJ,G,2009,14874125
TJ,H,2009,40221707
TJ,I,2009,12072828
TJ,J,2009,4468510
TJ,K,2009,17621627
TJ,L,2009,42209966
TJ,N,2009,19122606
TK,A,2009,349876
TK,B,2009,269259
TK,D,2009,1524616
TK,E,2009,4142
TK,F,2009,996953
TK,H,2009,5134
TK,J,2009,150970
TK,K,2009,247785
TK,L,2009,9927764
TL,A,2009,33656130
TL,B,2009,26480844
TL,C,2009,17124204
TL,D,2009,88113179
TL,E,2009,5032327
TL,F,2009,8173096
TL,G,2009,8098442
TL,H,2009,20841074
TL,I,2009,6081005
TL,J,2009,920737
TL,K,2009,14379559
TL,L,2009,9735470
TL,N,2009,4996681
TM,A,2009,2835206
TM,B,2009,4207157
TM,C,2009,43267
TM,D,2009,8859786
TM,E,2009,1264263
TM,F,2009,765842
TM,G,2009,1081339
TM,H,2009,817861
TM,I,2009,772890
TM,J,2009,1214730
TM,K,2009,3350575
TM,N,2009,34044
TN,A,2009,171740477
TN,B,2009,5768264
TN,C,2009,82223110
TN,D,2009,21333621
TN,E,2009,10577477
TN,F,2009,185844956
TN,G,2009,14295938
TN,H,2009,11923790
TN,I,2009,59095022
TN,J,2009,22376124
TN,K,2009,66075259
TN,L,2009,32036717
TN,N,2009,709858
TO,A,2009,7090732
TO,B,2009,3413647
TO,C,2009,1362493
TO,D,2009,11773239
TO,E,2009,475417
TO,F,2009,10284351
TO,G,2009,294518
TO,H,2009,302304
TO,I,2009,582985
TO,J,2009,217229
TO,K,2009,9595307
TO,L,2009,174035
TO,N,2009,2199120
TR,A,2009,124325936
TR,B,2009,2624137
TR,C,2009,169375896
TR,D,2009,202239884
TR,E,2009,77629717
TR,F,2009,547732073
TR,G,2009,218521573
TR,H,2009,4771040
TR,I,2009,15954240
TR,J,2009,90267075
TR,K,2009,262197670
TR,N,2009,29361344
TT,A,2009,1265264
TT,B,2009,1214967
TT,C,2009,435072
TT,D,2009,1269772
TT,E,2009,456590
TT,F,2009,207178
TT,G,2009,930401
TT,H,2009,380153
TT,I,2009,486395
TT,J,2009,94927
TT,K,2009,887272
TT,N,2009,268032
TV,A,2009,1236494
TV,B,2009,621273
TV,C,2009,436851
TV,D,2009,2411311
TV,E,2009,38754
TV,F,2009,6753117
TV,G,2009,123870
TV,H,2009,381509
TV,I,2009,111235
TV,J,2009,86429
TV,K,2009,3482988
TV,L,2009,2409918
TV,N,2009,625300
TZ,A,2009,173439267
TZ,B,2009,589896563
TZ,C,2009,177740628
TZ,D,2009,256801186
TZ,E,2009,67511878
TZ,F,2009,288962506
TZ,G,2009,73171395
TZ,H,2009,211671549
TZ,I,2009,60245192
TZ,J,2009,33691789
TZ,K,2009,59503464
TZ,L,2009,976465635
TZ,M,2009,42085589
TZ,N,2009,47518064
UA,A,2009,76226787
UA,B,2009,60574701
UA,C,2009,1357850
UA,D,2009,140074402
UA,E,2009,27832068
UA,F,2009,176916141
UA,G,2009,67002162
UA,H,2009,11216619
UA,I,2009,13494590
UA,J,2009,19886401
UA,K,2009,34306443
UA,N,2009,666684
UG,A,2009,102552590
UG,B,2009,447568035
UG,C,2009,88248776
UG,D,2009,276072064
UG,E,2009,29775469
UG,F,2009,239463612
UG,G,2009,59737196
UG,H,2009,195410794
UG,I,2009,43782880
UG,J,2009,11329556
UG,K,2009,63678210
UG,L,2009,129800268
UG,M,2009,4212489
UG,N,2009,147799297
UY,A,2009,7186347
UY,B,2009,2229501
UY,C,2009,1520268
UY,D,2009,8049019
UY,E,2009,10273029
UY,F,2009,2365255
UY,G,2009,2315456
UY,H,2009,2150100
UY,I,2009,6109329
UY,J,2009,6772774
UY,K,2009,20485006
UY,M,2009,582
UY,N,2009,402987
UZ,A,2009,31377039
UZ,B,2009,41678084
UZ,C,2009,3673355
UZ,D,2009,16403501
UZ,E,2009,5637216
UZ,F,2009,48749119
UZ,G,2009,8084315
UZ,H,2009,14744340
UZ,I,2009,2985671
UZ,J,2009,3212247
UZ,K,2009,6858055
UZ,N,2009,892640
VC,A,2009,1941683
VC,B,2009,1160248
VC,D,2009,1352941
VC,E,2009,3047261
VC,F,2009,272343
VC,G,2009,865495
VC,H,2009,10003496
VC,I,2009,1212346
VC,J,2009,337743
VC,K,2009,893717
VC,L,2009,6040482
VC,N,2009,324094
VE,A,2009,17119514
VE,B,2009,4511392
VE,C,2009,222624
VE,D,2009,14272581
VE,E,2009,7773418
VE,F,2009,299670
VE,G,2009,239974
VE,H,2009,680595
VE,I,2009,1175044
VE,J,2009,2145317
VE,K,2009,5828324
VE,N,2009,1069366
VN,A,2009,377170661
VN,B,2009,242330057
VN,C,2009,317860522
VN,D,2009,222458019
VN,E,2009,170273760
VN,F,2009,1031112534
VN,G,2009,245247418
VN,H,2009,174453510
VN,I,2009,124369021
VN,J,2009,94792953
VN,K,2009,198335178
VN,L,2009,740516528
VN,M,2009,7281616
VN,N,2009,14463068
VU,A,2009,15921142
VU,B,2009,9931188
VU,C,2009,38976
VU,D,2009,23515803
VU,E,2009,485429
VU,F,2009,53183951
VU,G,2009,1061789
VU,H,2009,1208815
VU,I,2009,621697
VU,J,2009,1112353
VU,K,2009,18929619
VU,L,2009,976757
VU,M,2009,68047
VU,N,2009,383182
WF,A,2009,64804117
WF,B,2009,181374
WF,D,2009,64277
WF,E,2009,37378224
WF,H,2009,2856958
WF,I,2009,306649
WF,J,2009,206399
WF,K,2009,7572009
WS,A,2009,12317452
WS,B,2009,3998609
WS,C,2009,9119174
WS,D,2009,7310725
WS,E,2009,352353
WS,F,2009,20116589
WS,G,2009,572132
WS,H,2009,467697
WS,I,2009,466383
WS,J,2009,3923779
WS,K,2009,8887136
WS,L,2009,9375331
WS,M,2009,194642
WS,N,2009,8147971
XK,A,2009,26482694
XK,B,2009,8976836
XK,C,2009,7493986
XK,D,2009,601196859
XK,E,2009,4425407
XK,F,2009,38880843
XK,G,2009,22595228
XK,H,2009,12548398
XK,I,2009,3269822
XK,J,2009,305631
XK,K,2009,18544191
XK,M,2009,6640900
XK,N,2009,9485831
YE,A,2009,103608251
YE,B,2009,51074995
YE,C,2009,51293326
YE,D,2009,36594119
YE,E,2009,34770913
YE,F,2009,22690393
YE,G,2009,8151281
YE,H,2009,158491926
YE,I,2009,1942899
YE,J,2009,8272617
YE,K,2009,42903108
YE,M,2009,1152237
YE,N,2009,60674785
YT,A,2009,330046608
YT,B,2009,8260841
YT,C,2009,1594843
YT,D,2009,337773
YT,E,2009,57532924
YT,F,2009,23725393
YT,G,2009,61145
YT,H,2009,10405110
YT,I,2009,586326
YT,J,2009,1670831
YT,K,2009,92017433
ZA,A,2009,73660907
ZA,B,2009,641302164
ZA,C,2009,58171856
ZA,D,2009,92908755
ZA,E,2009,69352162
ZA,F,2009,11088971
ZA,G,2009,87922449
ZA,H,2009,11174061
ZA,I,2009,17246762
ZA,J,2009,28179237
ZA,K,2009,46898627
ZA,M,2009,582
ZA,N,2009,3671596
ZM,A,2009,101815756
ZM,B,2009,346943208
ZM,C,2009,50639606
ZM,D,2009,66448393
ZM,E,2009,15717445
ZM,F,2009,45838707
ZM,G,2009,14460892
ZM,H,2009,68875822
ZM,I,2009,28036717
ZM,J,2009,12108339
ZM,K,2009,35894657
ZM,L,2009,487155003
ZM,M,2009,11746248
ZM,N,2009,16128279
ZW,A,2009,22829281
ZW,B,2009,166321443
ZW,C,2009,8758482
ZW,D,2009,73228482
ZW,E,2009,21396863
ZW,F,2009,1697677
ZW,G,2009,1052378
ZW,H,2009,76631032
ZW,I,2009,586175
ZW,J,2009,1042101
ZW,K,2009,23022494
ZW,M,2009,2024803
ZW,N,2009,383979488
51,A,2010,41359360
51,B,2010,173374012
51,C,2010,69998000
51,D,2010,212083190
51,E,2010,32087765
51,F,2010,283153709
51,G,2010,132396327
51,H,2010,230025452
51,I,2010,37846301
51,J,2010,44988128
51,K,2010,205949725
51,L,2010,96790351
51,M,2010,12075976
51,N,2010,119507396
52,A,2010,79403567
52,B,2010,133285873
52,C,2010,61461146
52,D,2010,88668793
52,E,2010,27523182
52,F,2010,43916191
52,G,2010,61766545
52,H,2010,20335415
52,I,2010,23066565
52,J,2010,68303978
52,K,2010,139773772
52,N,2010,43640994
53,A,2010,47355266
53,B,2010,127796546
53,C,2010,54971368
53,D,2010,104301169
53,E,2010,9263199
53,F,2010,59894190
53,G,2010,43469324
53,H,2010,75001005
53,I,2010,64541660
53,J,2010,39111767
53,K,2010,202532133
53,N,2010,36449227
54,A,2010,23299032
54,B,2010,19079406
54,C,2010,12640464
54,D,2010,34037992
54,E,2010,3584242
54,F,2010,6004180
54,G,2010,41680249
54,H,2010,8445537
54,I,2010,5451005
54,J,2010,18685945
54,K,2010,28708400
54,N,2010,5128543
55,A,2010,1132335520
55,B,2010,3952214073
55,C,2010,193646319
55,D,2010,1686723027
55,E,2010,491901399
55,F,2010,1000380889
55,G,2010,617329082
55,H,2010,1331242438
55,I,2010,330900929
55,J,2010,1848768981
55,K,2010,14141834006
55,L,2010,72433905
55,M,2010,67966904
55,N,2010,1495051528
56,A,2010,45839500
56,B,2010,72094877
56,C,2010,25885888
56,D,2010,183950408
56,E,2010,16495921
56,F,2010,84249673
56,G,2010,79835425
56,H,2010,6627197
56,I,2010,52095333
56,J,2010,23398509
56,K,2010,344539603
56,N,2010,55298196
57,A,2010,10180839
57,B,2010,8878608
57,C,2010,2130763
57,D,2010,26396889
57,E,2010,631218
57,F,2010,9190410
57,G,2010,7405218
57,H,2010,3215802
57,I,2010,3258519
57,J,2010,19483147
57,K,2010,67140514
57,N,2010,15765009
58,A,2010,10693264
58,B,2010,6683236
58,C,2010,12958284
58,D,2010,87709279
58,E,2010,7472933
58,F,2010,5788735
58,G,2010,5426251
58,H,2010,2742499
58,I,2010,5607367
58,J,2010,8003719
58,K,2010,27233107
58,N,2010,8258302
59,A,2010,15625772
59,B,2010,27736315
59,C,2010,5984171
59,D,2010,69259953
59,E,2010,9662521
59,F,2010,35911518
59,G,2010,41009535
59,H,2010,13570488
59,I,2010,40995564
59,J,2010,41288714
59,K,2010,45908488
59,N,2010,5966703
60,A,2010,44751045
60,B,2010,13263326
60,C,2010,5828863
60,D,2010,35235865
60,E,2010,20505971
60,F,2010,19439416
60,G,2010,5204618
60,H,2010,11836430
60,I,2010,43000871
60,J,2010,5140999
60,K,2010,45368729
60,N,2010,7868062
61,A,2010,29493619
61,B,2010,48196052
61,C,2010,2572837
61,D,2010,57637079
61,E,2010,9591669
61,F,2010,5677093
61,G,2010,9496981
61,H,2010,31360689
61,I,2010,5332849
61,J,2010,23501482
61,K,2010,81246732
61,L,2010,4279086
61,N,2010,9920262
62,A,2010,6007880
62,B,2010,41963045
62,C,2010,2738043
62,D,2010,10704529
62,E,2010,296584
62,F,2010,301412
62,G,2010,784893
62,H,2010,2778672
62,I,2010,2340250
62,J,2010,8749499
62,K,2010,130603568
62,L,2010,170247
62,N,2010,11118573
63,A,2010,34050291
63,B,2010,15931512
63,C,2010,3167395
63,D,2010,60346479
63,E,2010,10153522
63,F,2010,14111161
63,G,2010,9803081
63,H,2010,23026385
63,I,2010,19183843
63,J,2010,22641678
63,K,2010,54176458
63,N,2010,11570636
64,A,2010,7880528
64,B,2010,2758024
64,C,2010,5479575
64,D,2010,18329509
64,E,2010,4068923
64,F,2010,540758
64,G,2010,2532504
64,H,2010,810145
64,I,2010,2727153
64,J,2010,7396593
64,K,2010,13558165
64,N,2010,35661760
65,A,2010,164641123
65,B,2010,276721400
65,C,2010,61633600
65,D,2010,266992471
65,E,2010,72988230
65,F,2010,79882385
65,G,2010,198528936
65,H,2010,217686162
65,I,2010,221389193
65,J,2010,88003027
65,K,2010,417169052
65,N,2010,453236433
66,A,2010,8773098
66,D,2010,1191461
66,E,2010,205752
66,G,2010,2670369
66,J,2010,351243
66,K,2010,386139
67,A,2010,3891683
67,B,2010,20438161
67,C,2010,2378676
67,D,2010,15107080
67,E,2010,3010854
67,F,2010,3309543
67,G,2010,12575621
67,H,2010,3173857
67,I,2010,39083290
67,J,2010,9451997
67,K,2010,20543740
67,L,2010,88614
67,N,2010,6677895
AF,A,2010,406299276
AF,B,2010,317214814
AF,C,2010,62935894
AF,D,2010,2371861661
AF,E,2010,306562133
AF,F,2010,996061567
AF,G,2010,136079019
AF,H,2010,722802697
AF,I,2010,91789056
AF,J,2010,13983260
AF,K,2010,418175178
AF,L,2010,37759899
AF,M,2010,188479289
AF,N,2010,641794450
AG,A,2010,277885
AG,B,2010,35368
AG,C,2010,61997
AG,D,2010,215394
AG,E,2010,20609
AG,F,2010,64085
AG,G,2010,11667
AG,H,2010,6997460
AG,I,2010,1279
AG,J,2010,771786
AG,K,2010,90143
AG,L,2010,11859918
AI,A,2010,207185
AI,D,2010,37626
AI,F,2010,8302540
AI,K,2010,3870
AL,A,2010,69892883
AL,B,2010,15690168
AL,C,2010,33792818
AL,D,2010,52486909
AL,E,2010,16121812
AL,F,2010,105058878
AL,G,2010,10203160
AL,H,2010,11532383
AL,I,2010,27929319
AL,J,2010,7061649
AL,K,2010,23159955
AL,N,2010,1862502
AM,A,2010,34292759
AM,B,2010,25727373
AM,C,2010,33445003
AM,D,2010,38456534
AM,E,2010,5375672
AM,F,2010,102666426
AM,G,2010,5848875
AM,H,2010,64737925
AM,I,2010,2273593
AM,J,2010,4174140
AM,K,2010,10659734
AM,L,2010,59263350
AM,N,2010,5063896
AO,A,2010,26096999
AO,B,2010,88781112
AO,C,2010,8799446
AO,D,2010,47719881
AO,E,2010,9549114
AO,F,2010,30778212
AO,G,2010,4851981
AO,H,2010,35152358
AO,I,2010,18852265
AO,J,2010,2737232
AO,K,2010,16562965
AO,M,2010,9455146
AO,N,2010,2351614
AR,A,2010,34289531
AR,B,2010,22248631
AR,C,2010,1403035
AR,D,2010,10808372
AR,E,2010,9587988
AR,F,2010,5875240
AR,G,2010,2364795
AR,H,2010,41950580
AR,I,2010,9248815
AR,J,2010,6993017
AR,K,2010,9950997
AR,N,2010,639501
AZ,A,2010,12340180
AZ,B,2010,24602595
AZ,C,2010,14548900
AZ,D,2010,35667137
AZ,E,2010,12518057
AZ,F,2010,22034054
AZ,G,2010,22352585
AZ,H,2010,9621302
AZ,I,2010,9323253
AZ,J,2010,1730264
AZ,K,2010,15915325
AZ,N,2010,1868291
BA,A,2010,35837156
BA,B,2010,45169593
BA,C,2010,26559552
BA,D,2010,183498285
BA,E,2010,49001243
BA,F,2010,77903190
BA,G,2010,17877375
BA,H,2010,11704016
BA,I,2010,16216216
BA,J,2010,9095356
BA,K,2010,21752962
BA,M,2010,1703039
BA,N,2010,3591517
BB,A,2010,432383
BB,B,2010,3762337
BB,C,2010,361319
BB,D,2010,860056
BB,E,2010,61586
BB,F,2010,1781782
BB,G,2010,6614725
BB,H,2010,985818
BB,I,2010,990108
BB,J,2010,163225
BB,K,2010,383024
BB,N,2010,1221748
BD,A,2010,358343208
BD,B,2010,301469992
BD,C,2010,182287851
BD,D,2010,243437185
BD,E,2010,47892810
BD,F,2010,310997173
BD,G,2010,64891732
BD,H,2010,195570713
BD,I,2010,41330510
BD,J,2010,44422789
BD,K,2010,252127888
BD,M,2010,5571883
BD,N,2010,107080553
BF,A,2010,91998391
BF,B,2010,164795470
BF,C,2010,66294910
BF,D,2010,115630648
BF,E,2010,11859855
BF,F,2010,94763494
BF,G,2010,37173328
BF,H,2010,128402808
BF,I,2010,8436006
BF,J,2010,14693572
BF,K,2010,84470389
BF,L,2010,218832802
BF,M,2010,12738867
BF,N,2010,41328828
BI,A,2010,29716122
BI,B,2010,96875643
BI,C,2010,32064744
BI,D,2010,125027340
BI,E,2010,9320089
BI,F,2010,73741158
BI,G,2010,14591387
BI,H,2010,50701513
BI,I,2010,12188657
BI,J,2010,5843031
BI,K,2010,47889946
BI,L,2010,83166835
BI,M,2010,7565074
BI,N,2010,62531354
BJ,A,2010,53224459
BJ,B,2010,111437917
BJ,C,2010,70275594
BJ,D,2010,91977789
BJ,E,2010,21483895
BJ,F,2010,135139130
BJ,G,2010,10388679
BJ,H,2010,50915063
BJ,I,2010,2447443
BJ,J,2010,20680133
BJ,K,2010,39750025
BJ,L,2010,86142255
BJ,M,2010,7232979
BJ,N,2010,6385513
BO,A,2010,75454517
BO,B,2010,64171640
BO,C,2010,48837833
BO,D,2010,110501656
BO,E,2010,54212601
BO,F,2010,90517308
BO,G,2010,11865151
BO,H,2010,142804911
BO,I,2010,13603624
BO,J,2010,27097026
BO,K,2010,54296020
BO,M,2010,119299813
BO,N,2010,9165406
BR,A,2010,108864436
BR,B,2010,36259401
BR,C,2010,12182221
BR,D,2010,46638507
BR,E,2010,22519735
BR,F,2010,92010807
BR,G,2010,66885938
BR,H,2010,299678903
BR,I,2010,48157853
BR,J,2010,66646848
BR,K,2010,46859288
BR,M,2010,2118646
BR,N,2010,1743362
BT,A,2010,10018987
BT,B,2010,4266517
BT,C,2010,602998
BT,D,2010,6783203
BT,E,2010,1500272
BT,F,2010,78128287
BT,G,2010,5024757
BT,H,2010,4690995
BT,I,2010,4215977
BT,J,2010,6122522
BT,K,2010,9013958
BT,L,2010,7336549
BT,N,2010,3531030
BW,A,2010,35006092
BW,B,2010,83236600
BW,C,2010,845330
BW,D,2010,4442010
BW,E,2010,1083381
BW,F,2010,21024950
BW,G,2010,1831720
BW,H,2010,959661
BW,I,2010,2319859
BW,J,2010,4104660
BW,K,2010,13596005
BW,M,2010,1466797
BW,N,2010,2585710
BY,A,2010,24017211
BY,B,2010,16860403
BY,C,2010,1424721
BY,D,2010,27370646
BY,E,2010,3135225
BY,F,2010,19661589
BY,G,2010,8497816
BY,H,2010,516563
BY,I,2010,380791
BY,J,2010,7664238
BY,K,2010,9797116
BY,N,2010,886930
BZ,A,2010,1758787
BZ,B,2010,1571152
BZ,C,2010,122676
BZ,D,2010,1636265
BZ,E,2010,719941
BZ,F,2010,7489540
BZ,G,2010,355804
BZ,H,2010,5212848
BZ,I,2010,161975
BZ,J,2010,1483664
BZ,K,2010,4702075
BZ,M,2010,62684
BZ,N,2010,821975
CD,A,2010,109991671
CD,B,2010,447697386
CD,C,2010,101673990
CD,D,2010,314169775
CD,E,2010,62629360
CD,F,2010,184207278
CD,G,2010,30883647
CD,H,2010,117175927
CD,I,2010,10945199
CD,J,2010,36482947
CD,K,2010,119064702
CD,L,2010,189286953
CD,M,2010,3951312187
CD,N,2010,461606982
CF,A,2010,10159523
CF,B,2010,30265901
CF,C,2010,5428500
CF,D,2010,37065710
CF,E,2010,1666997
CF,F,2010,27734625
CF,G,2010,678574
CF,H,2010,8908842
CF,I,2010,3408800
CF,J,2010,728134
CF,K,2010,13655782
CF,L,2010,37162583
CF,M,2010,58341952
CF,N,2010,44025643
CG,A,2010,21120879
CG,B,2010,43497907
CG,C,2010,2089175
CG,D,2010,11252717
CG,E,2010,1466331
CG,F,2010,9870049
CG,G,2010,3133966
CG,H,2010,10212621
CG,I,2010,2133001
CG,J,2010,11300474
CG,K,2010,13413659
CG,L,2010,1915072
CG,M,2010,1475323490
CG,N,2010,16880499
CI,A,2010,60234873
CI,B,2010,180853266
CI,C,2010,37081735
CI,D,2010,77147557
CI,E,2010,39960051
CI,F,2010,90568304
CI,G,2010,27646989
CI,H,2010,70062679
CI,I,2010,7431163
CI,J,2010,4965565
CI,K,2010,14379385
CI,L,2010,67944521
CI,M,2010,286577809
CI,N,2010,17938434
CK,A,2010,4803196
CK,B,2010,617184
CK,C,2010,551647
CK,D,2010,1496645
CK,E,2010,295352
CK,F,2010,1623299
CK,H,2010,1393537
CK,I,2010,81454
CK,J,2010,333597
CK,K,2010,1686360
CK,N,2010,3645263
CL,A,2010,31120729
CL,B,2010,3661029
CL,C,2010,727001
CL,D,2010,14251927
CL,E,2010,4680650
CL,F,2010,83592613
CL,G,2010,2737249
CL,H,2010,3304904
CL,I,2010,11405205
CL,J,2010,4299811
CL,K,2010,9050234
CL,N,2010,43073264
CM,A,2010,107076931
CM,B,2010,59356812
CM,C,2010,18307772
CM,D,2010,46223832
CM,E,2010,3785271
CM,F,2010,103892973
CM,G,2010,1310729
CM,H,2010,51363417
CM,I,2010,8012755
CM,J,2010,20556291
CM,K,2010,185731146
CM,L,2010,19787782
CM,M,2010,24710079
CM,N,2010,12789883
CN,A,2010,825934042
CN,B,2010,239599288
CN,C,2010,276796469
CN,D,2010,101858125
CN,E,2010,44989610
CN,F,2010,273382358
CN,G,2010,59180011
CN,H,2010,158081695
CN,I,2010,34134819
CN,J,2010,442202835
CN,K,2010,184678114
CN,L,2010,2497
CN,N,2010,22825252
CO,A,2010,65522290
CO,B,2010,30296690
CO,C,2010,2130337
CO,D,2010,213019393
CO,E,2010,270082939
CO,F,2010,38606023
CO,G,2010,8638293
CO,H,2010,87495552
CO,I,2010,15116407
CO,J,2010,20214361
CO,K,2010,126311840
CO,M,2010,20750
CO,N,2010,83515677
CR,A,2010,9365077
CR,B,2010,3518962
CR,C,2010,5190789
CR,D,2010,8250873
CR,E,2010,3071333
CR,F,2010,75540596
CR,G,2010,1909159
CR,H,2010,2542964
CR,I,2010,3299834
CR,J,2010,23799031
CR,K,2010,9323757
CR,M,2010,23749067
CR,N,2010,1018527
CU,A,2010,8535681
CU,B,2010,18301503
CU,C,2010,13416055
CU,D,2010,22030683
CU,E,2010,6445179
CU,F,2010,3673704
CU,G,2010,209996
CU,H,2010,26855100
CU,I,2010,2658859
CU,J,2010,6755857
CU,K,2010,16169992
CU,N,2010,7202760
CV,A,2010,33617371
CV,B,2010,12840690
CV,C,2010,11865603
CV,D,2010,19961851
CV,E,2010,4737549
CV,F,2010,136132615
CV,G,2010,9963070
CV,H,2010,17809108
CV,I,2010,607571
CV,J,2010,9132843
CV,K,2010,48069113
CV,L,2010,34297617
CV,M,2010,1053971
CV,N,2010,7871793
DJ,A,2010,25106384
DJ,B,2010,10766449
DJ,C,2010,8214799
DJ,D,2010,4621498
DJ,E,2010,7555226
DJ,F,2010,33522759
DJ,G,2010,3212193
DJ,H,2010,3416935
DJ,I,2010,376056
DJ,J,2010,415773
DJ,K,2010,4499219
DJ,L,2010,29290894
DJ,M,2010,75597
DJ,N,2010,15507566
DM,A,2010,168999
DM,B,2010,224062
DM,C,2010,103849
DM,D,2010,857611
DM,E,2010,1077161
DM,F,2010,11090702
DM,G,2010,819664
DM,H,2010,4011969
DM,I,2010,2836932
DM,J,2010,436339
DM,K,2010,893052
DM,L,2010,11166508
DM,N,2010,24106
DO,A,2010,47979358
DO,B,2010,47012055
DO,C,2010,18284607
DO,D,2010,20675185
DO,E,2010,6541447
DO,F,2010,7003194
DO,G,2010,16078098
DO,H,2010,21670986
DO,I,2010,9562790
DO,J,2010,8515306
DO,K,2010,12903173
DO,L,2010,32944217
DO,N,2010,4484518
DZ,A,2010,150415174
DZ,B,2010,4324040
DZ,C,2010,9786548
DZ,D,2010,19064781
DZ,E,2010,8801770
DZ,F,2010,23646284
DZ,G,2010,4450765
DZ,H,2010,6484215
DZ,I,2010,8237543
DZ,J,2010,4630775
DZ,K,2010,22105378
DZ,N,2010,24285192
EC,A,2010,36691425
EC,B,2010,21095774
EC,C,2010,27648564
EC,D,2010,31553552
EC,E,2010,16363539
EC,F,2010,15294436
EC,G,2010,7152949
EC,H,2010,28168575
EC,I,2010,18854248
EC,J,2010,19058473
EC,K,2010,24878424
EC,M,2010,328554
EC,N,2010,6147077
EG,A,2010,139454623
EG,B,2010,68455093
EG,C,2010,73939477
EG,D,2010,70763577
EG,E,2010,32871812
EG,F,2010,616687623
EG,G,2010,165706576
EG,H,2010,62434649
EG,I,2010,76666721
EG,J,2010,13040321
EG,K,2010,63229910
EG,M,2010,110665129
EG,N,2010,688179
ER,A,2010,18307335
ER,B,2010,59529289
ER,C,2010,7707555
ER,D,2010,7256816
ER,E,2010,1663175
ER,F,2010,18722628
ER,H,2010,11971042
ER,I,2010,3930493
ER,J,2010,731686
ER,K,2010,6251065
ER,N,2010,18077151
ET,A,2010,289295534
ET,B,2010,754590573
ET,C,2010,121578189
ET,D,2010,128865337
ET,E,2010,269310534
ET,F,2010,361580505
ET,G,2010,15039912
ET,H,2010,534509924
ET,I,2010,24714117
ET,J,2010,17651935
ET,K,2010,303529320
ET,L,2010,174569802
ET,M,2010,6841565
ET,N,2010,640407248
FJ,A,2010,29240609
FJ,B,2010,11792751
FJ,C,2010,2242422
FJ,D,2010,7741842
FJ,E,2010,1834463
FJ,F,2010,3390880
FJ,G,2010,1673205
FJ,H,2010,3942751
FJ,I,2010,730689
FJ,J,2010,7425581
FJ,K,2010,15155517
FJ,N,2010,5112383
GA,A,2010,29624869
GA,B,2010,7214198
GA,C,2010,8650435
GA,D,2010,4034272
GA,E,2010,584918
GA,F,2010,33901924
GA,G,2010,5411
GA,H,2010,17824303
GA,I,2010,5065432
GA,J,2010,7823857
GA,K,2010,7378832
GA,M,2010,10095743
GA,N,2010,56440
GD,A,2010,1181461
GD,B,2010,4254
GD,C,2010,511889
GD,D,2010,2612124
GD,E,2010,799147
