country,year,sector,aid-bundle,value
KG,2007,D,G,14871
KG,2007,E,A,0
KG,2007,E,B,123
KG,2007,E,E,927
KG,2007,E,G,19098
KG,2007,F,A,6612
KG,2007,F,E,5403
KG,2007,F,G,2735
KG,2007,G,A,1757
KG,2007,G,B,156
KG,2007,G,E,1868
KG,2007,G,G,3827
KG,2007,H,A,4688
KG,2007,H,B,531
KG,2007,H,C,11200
KG,2007,H,E,4563
KG,2007,H,G,5778
KG,2007,I,A,394
KG,2007,I,B,556
KG,2007,I,E,8022
KG,2007,I,G,3192
KG,2007,J,E,2435
KG,2007,J,G,740
KG,2007,K,A,1982
KG,2007,K,B,2493
KG,2007,K,D,7
KG,2007,K,E,8622
KG,2007,K,F,731
KG,2007,K,G,1040
KG,2007,L,B,3880
KG,2007,M,F,754
KG,2007,N,B,72
KG,2007,N,C,666
KG,2007,N,E,427
KG,2008,A,A,113
KG,2008,A,B,4853
KG,2008,A,E,1869
KG,2008,A,F,4391
KG,2008,A,G,10496
KG,2008,B,A,113
KG,2008,B,B,12252
KG,2008,B,C,1613
KG,2008,B,E,30185
KG,2008,B,F,0
KG,2008,B,G,1920
KG,2008,C,A,2220
KG,2008,C,B,2394
KG,2008,C,E,320
KG,2008,C,G,1606
KG,2008,D,A,1093
KG,2008,D,B,11845
KG,2008,D,E,15893
KG,2008,D,F,101
KG,2008,D,G,14608
KG,2008,E,A,0
KG,2008,E,B,272
KG,2008,E,E,1287
KG,2008,E,G,29992
KG,2008,F,A,2127
KG,2008,F,B,127
KG,2008,F,E,8881
KG,2008,F,F,69
KG,2008,F,G,3288
KG,2008,G,A,2126
KG,2008,G,B,2799
KG,2008,G,E,3091
KG,2008,G,F,0
KG,2008,G,G,2993
KG,2008,H,A,1734
KG,2008,H,B,1984
KG,2008,H,C,11880
KG,2008,H,E,6918
KG,2008,H,F,3
KG,2008,H,G,6379
KG,2008,I,A,429
KG,2008,I,B,1194
KG,2008,I,E,3694
KG,2008,I,F,11
KG,2008,I,G,2808
KG,2008,J,E,2174
KG,2008,J,G,368
KG,2008,K,B,2881
KG,2008,K,D,69
KG,2008,K,E,11952
KG,2008,K,F,938
KG,2008,K,G,1892
KG,2008,L,B,42350
KG,2008,M,F,3064
KG,2008,N,B,71
KG,2008,N,C,748
KG,2008,N,E,2038
KG,2008,N,G,246
KG,2009,A,A,78
KG,2009,A,B,95
KG,2009,A,E,4309
KG,2009,A,F,5162
KG,2009,A,G,12352
KG,2009,B,A,78
KG,2009,B,B,7435
KG,2009,B,C,0
KG,2009,B,E,17626
KG,2009,B,G,8529
KG,2009,C,A,1675
KG,2009,C,B,2609
KG,2009,C,E,4512
KG,2009,C,G,2344
KG,2009,D,A,604
KG,2009,D,B,5190
KG,2009,D,E,19479
KG,2009,D,F,216
KG,2009,D,G,15744
KG,2009,E,A,0
KG,2009,E,B,11447
KG,2009,E,E,963
KG,2009,E,G,6882
KG,2009,F,A,5078
KG,2009,F,B,6
KG,2009,F,E,10316
KG,2009,F,F,27
KG,2009,F,G,7099
KG,2009,G,A,20
KG,2009,G,B,641
KG,2009,G,E,3009
KG,2009,G,F,11
KG,2009,G,G,5116
KG,2009,H,A,118
KG,2009,H,B,115
KG,2009,H,C,812
KG,2009,H,E,5640
KG,2009,H,F,25
KG,2009,H,G,13757
KG,2009,I,A,54
KG,2009,I,B,0
KG,2009,I,E,3520
KG,2009,I,F,43
KG,2009,I,G,2984
KG,2009,J,A,0
KG,2009,J,E,1763
KG,2009,J,G,222
KG,2009,K,A,0
KG,2009,K,B,2361
KG,2009,K,D,3
KG,2009,K,E,5647
KG,2009,K,F,1742
KG,2009,K,G,2308
KG,2009,L,B,28465
KG,2009,M,F,5419
KG,2009,N,B,28
KG,2009,N,C,2906
KG,2009,N,E,6902
KG,2009,N,G,29
KG,2010,A,A,-254
KG,2010,A,B,3304
KG,2010,A,D,84
KG,2010,A,E,2014
KG,2010,A,F,8745
KG,2010,A,G,7481
KG,2010,B,A,2761
KG,2010,B,B,20405
KG,2010,B,C,1
KG,2010,B,D,153
KG,2010,B,E,13489
KG,2010,B,F,121
KG,2010,B,G,1315
KG,2010,C,A,833
KG,2010,C,B,3966
KG,2010,C,E,2580
KG,2010,C,F,25
KG,2010,C,G,358
KG,2010,D,A,791
KG,2010,D,B,6956
KG,2010,D,D,283
KG,2010,D,E,23910
KG,2010,D,F,778
KG,2010,D,G,11795
KG,2010,E,A,-16
KG,2010,E,B,5823
KG,2010,E,D,52
KG,2010,E,E,3593
KG,2010,E,F,165
KG,2010,E,G,2015
KG,2010,F,A,16500
KG,2010,F,B,18368
KG,2010,F,E,9291
KG,2010,F,F,461
KG,2010,F,G,6148
KG,2010,G,A,61
KG,2010,G,B,1652
KG,2010,G,E,1759
KG,2010,G,F,0
KG,2010,G,G,5355
KG,2010,H,A,430
KG,2010,H,B,6398
KG,2010,H,C,505
KG,2010,H,E,5390
KG,2010,H,F,4
KG,2010,H,G,4703
KG,2010,I,A,340
KG,2010,I,B,0
KG,2010,I,E,1741
KG,2010,I,F,30
KG,2010,I,G,2412
KG,2010,J,A,0
KG,2010,J,E,2252
KG,2010,J,G,307
KG,2010,K,A,481
KG,2010,K,B,11396
KG,2010,K,D,37
KG,2010,K,E,4257
KG,2010,K,F,1454
KG,2010,K,G,6264
KG,2010,L,B,37844
KG,2010,M,F,411
KG,2010,N,A,7871
KG,2010,N,B,21008
KG,2010,N,C,7126
KG,2010,N,D,42
KG,2010,N,E,22101
KG,2010,N,F,706
KG,2010,N,G,1927
KG,2011,A,A,182
KG,2011,A,B,18018
KG,2011,A,E,1895
KG,2011,A,F,9793
KG,2011,A,G,6451
KG,2011,B,A,2367
KG,2011,B,B,32474
KG,2011,B,C,-31
KG,2011,B,D,137
KG,2011,B,E,15987
KG,2011,B,F,38
KG,2011,B,G,3223
KG,2011,C,A,11049
KG,2011,C,B,10701
KG,2011,C,E,256
KG,2011,C,F,1417
KG,2011,C,G,27
KG,2011,D,A,2243
KG,2011,D,B,24862
KG,2011,D,D,422
KG,2011,D,E,32009
KG,2011,D,F,1356
KG,2011,D,G,11079
KG,2011,E,A,2732
KG,2011,E,B,52756
KG,2011,E,D,126
KG,2011,E,E,1337
KG,2011,E,F,356
KG,2011,E,G,1500
KG,2011,F,A,25385
KG,2011,F,B,39381
KG,2011,F,E,17158
KG,2011,F,G,3477
KG,2011,G,A,59
KG,2011,G,B,4728
KG,2011,G,E,5034
KG,2011,G,G,6501
KG,2011,H,A,418
KG,2011,H,B,11288
KG,2011,H,C,2337
KG,2011,H,D,10
KG,2011,H,E,7413
KG,2011,H,F,0
KG,2011,H,G,2989
KG,2011,I,A,1002
KG,2011,I,B,2428
KG,2011,I,E,1704
KG,2011,I,G,2165
KG,2011,J,A,0
KG,2011,J,E,3887
KG,2011,J,G,144
KG,2011,K,A,7908
KG,2011,K,B,9591
KG,2011,K,D,622
KG,2011,K,E,4982
KG,2011,K,F,2240
KG,2011,K,G,5719
KG,2011,L,B,30041
KG,2011,M,F,200
KG,2011,N,A,500
KG,2011,N,B,8238
KG,2011,N,C,4082
KG,2011,N,E,20477
KG,2011,N,G,470
KG,2012,A,A,14
KG,2012,A,B,7833
KG,2012,A,E,6572
KG,2012,A,F,9878
KG,2012,A,G,6539
KG,2012,B,A,139
KG,2012,B,B,22185
KG,2012,B,C,62
KG,2012,B,E,14716
KG,2012,B,F,26
KG,2012,B,G,2942
KG,2012,C,A,3679
KG,2012,C,B,6075
KG,2012,C,D,208
KG,2012,C,E,3172
KG,2012,C,G,154
KG,2012,D,A,141
KG,2012,D,B,10921
KG,2012,D,D,127
KG,2012,D,E,39300
KG,2012,D,F,40
KG,2012,D,G,8070
KG,2012,E,A,212
KG,2012,E,B,16987
KG,2012,E,D,636
KG,2012,E,E,4048
KG,2012,E,F,8
KG,2012,E,G,2477
KG,2012,F,A,44316
KG,2012,F,B,20883
KG,2012,F,E,5536
KG,2012,F,G,4223
KG,2012,G,A,208
KG,2012,G,B,654
KG,2012,G,E,1629
KG,2012,G,G,5352
KG,2012,H,A,1459
KG,2012,H,B,6465
KG,2012,H,C,751
KG,2012,H,D,5
KG,2012,H,E,16355
KG,2012,H,F,152
KG,2012,H,G,2648
KG,2012,I,A,3126
KG,2012,I,B,208
KG,2012,I,E,2284
KG,2012,I,G,6949
KG,2012,J,A,338
KG,2012,J,B,109
KG,2012,J,E,3696
KG,2012,J,G,54
KG,2012,K,A,4684
KG,2012,K,B,28190
KG,2012,K,E,6457
KG,2012,K,F,2656
KG,2012,K,G,2667
KG,2012,L,A,29144
KG,2012,M,F,0
KG,2012,N,A,6078
KG,2012,N,B,5359
KG,2012,N,C,0
KG,2012,N,E,5647
KG,2012,N,F,19
KG,2012,N,G,221
KH,2006,A,A,2631
KH,2006,A,B,10692
KH,2006,A,E,13773
KH,2006,A,F,4396
KH,2006,A,G,17459
KH,2006,B,A,2894
KH,2006,B,B,2158
KH,2006,B,E,44238
KH,2006,B,G,50063
KH,2006,C,A,3630
KH,2006,C,E,6345
KH,2006,C,G,2773
KH,2006,D,A,3736
KH,2006,D,B,19306
KH,2006,D,E,26628
KH,2006,D,F,0
KH,2006,D,G,54815
KH,2006,E,A,604
KH,2006,E,B,724
KH,2006,E,E,2723
KH,2006,E,G,11117
KH,2006,F,A,17903
KH,2006,F,E,16921
KH,2006,F,G,9126
KH,2006,G,B,580
KH,2006,G,E,6234
KH,2006,G,G,1537
KH,2006,H,A,1358
KH,2006,H,B,1838
KH,2006,H,C,508
KH,2006,H,E,12970
KH,2006,H,G,24962
KH,2006,I,A,413
KH,2006,I,B,265
KH,2006,I,E,2937
KH,2006,I,G,4932
KH,2006,J,B,0
KH,2006,J,E,23455
KH,2006,J,G,1293
KH,2006,K,A,2487
KH,2006,K,B,6554
KH,2006,K,D,4567
KH,2006,K,E,13147
KH,2006,K,F,1071
KH,2006,K,G,15790
KH,2006,M,F,83600
KH,2006,N,B,465
KH,2006,N,C,2619
KH,2006,N,E,6466
KH,2006,N,G,497
KH,2007,A,A,2688
KH,2007,A,B,8628
KH,2007,A,E,12599
KH,2007,A,F,4995
KH,2007,A,G,14314
KH,2007,B,A,2600
KH,2007,B,B,9238
KH,2007,B,E,85775
KH,2007,B,F,170
KH,2007,B,G,20359
KH,2007,C,A,8439
KH,2007,C,B,0
KH,2007,C,E,4088
KH,2007,C,G,3098
KH,2007,D,A,21157
KH,2007,D,B,35191
KH,2007,D,E,55918
KH,2007,D,F,940
KH,2007,D,G,27012
KH,2007,E,A,813
KH,2007,E,B,950
KH,2007,E,E,10962
KH,2007,E,G,13832
KH,2007,F,A,15987
KH,2007,F,B,0
KH,2007,F,E,33243
KH,2007,F,G,6736
KH,2007,G,A,926
KH,2007,G,B,57
KH,2007,G,E,1727
KH,2007,G,G,4118
KH,2007,H,A,865
KH,2007,H,B,6545
KH,2007,H,C,7472
KH,2007,H,E,18363
KH,2007,H,G,19562
KH,2007,I,A,909
KH,2007,I,B,16011
KH,2007,I,E,2385
KH,2007,I,G,4686
KH,2007,J,A,-71
KH,2007,J,B,365
KH,2007,J,E,13171
KH,2007,J,G,693
KH,2007,K,A,0
KH,2007,K,B,7021
KH,2007,K,D,4822
KH,2007,K,E,24853
KH,2007,K,F,1463
KH,2007,K,G,12271
KH,2007,L,B,15333
KH,2007,M,F,1300
KH,2007,N,B,1126
KH,2007,N,C,2765
KH,2007,N,E,10678
KH,2007,N,G,870
KH,2008,A,A,2050
KH,2008,A,B,5004
KH,2008,A,E,12399
KH,2008,A,F,3580
KH,2008,A,G,17966
KH,2008,B,A,2872
KH,2008,B,B,12030
KH,2008,B,C,0
KH,2008,B,E,92273
KH,2008,B,F,161
KH,2008,B,G,25228
KH,2008,C,A,14524
KH,2008,C,B,2044
KH,2008,C,E,3946
KH,2008,C,G,2437
KH,2008,D,A,7920
KH,2008,D,B,41338
KH,2008,D,E,58493
KH,2008,D,F,828
KH,2008,D,G,32673
KH,2008,E,A,539
KH,2008,E,B,2261
KH,2008,E,E,8188
KH,2008,E,G,12007
KH,2008,F,A,20966
KH,2008,F,B,4572
KH,2008,F,E,31677
KH,2008,F,G,14940
KH,2008,G,A,8329
KH,2008,G,B,2289
KH,2008,G,E,3893
KH,2008,G,F,29
KH,2008,G,G,5454
KH,2008,H,A,320
KH,2008,H,B,11620
KH,2008,H,C,8202
KH,2008,H,E,9505
KH,2008,H,G,13597
KH,2008,I,A,2227
KH,2008,I,B,730
KH,2008,I,E,4080
KH,2008,I,G,10771
KH,2008,J,B,1827
KH,2008,J,E,20148
KH,2008,J,F,0
KH,2008,J,G,674
KH,2008,K,A,0
KH,2008,K,B,5446
KH,2008,K,D,7262
KH,2008,K,E,21058
KH,2008,K,F,1297
KH,2008,K,G,15608
KH,2008,L,B,2713
KH,2008,L,G,7
KH,2008,N,C,4181
KH,2008,N,E,2552
KH,2008,N,G,89
KH,2009,A,A,1451
KH,2009,A,B,11756
KH,2009,A,E,6807
KH,2009,A,F,3234
KH,2009,A,G,20834
KH,2009,B,A,5019
KH,2009,B,B,65186
KH,2009,B,C,216
KH,2009,B,E,62342
KH,2009,B,F,40
KH,2009,B,G,24504
KH,2009,C,A,5072
KH,2009,C,B,1089
KH,2009,C,E,2804
KH,2009,C,G,6862
KH,2009,D,A,6960
KH,2009,D,B,37987
KH,2009,D,E,44249
KH,2009,D,F,523
KH,2009,D,G,48111
KH,2009,E,A,311
KH,2009,E,B,4334
KH,2009,E,E,4008
KH,2009,E,G,13290
KH,2009,F,A,33586
KH,2009,F,B,2756
KH,2009,F,E,9603
KH,2009,F,G,13447
KH,2009,G,A,12070
KH,2009,G,B,1194
KH,2009,G,E,3526
KH,2009,G,F,115
KH,2009,G,G,5469
KH,2009,H,A,61
KH,2009,H,B,5090
KH,2009,H,C,10080
KH,2009,H,E,12015
KH,2009,H,G,22363
KH,2009,I,A,1076
KH,2009,I,B,104
KH,2009,I,E,6579
KH,2009,I,G,7765
KH,2009,J,B,1888
KH,2009,J,E,29762
KH,2009,J,F,10
KH,2009,J,G,1697
KH,2009,K,A,2404
KH,2009,K,B,5171
KH,2009,K,C,19271
KH,2009,K,D,4182
KH,2009,K,E,19991
KH,2009,K,F,1968
KH,2009,K,G,21383
KH,2009,N,B,0.00E+00
KH,2009,N,C,5945
KH,2009,N,E,3328
KH,2009,N,G,0
KH,2010,A,A,3055
KH,2010,A,B,12457
KH,2010,A,D,2789
KH,2010,A,E,6179
KH,2010,A,F,11003
KH,2010,A,G,15313
KH,2010,B,A,10696
KH,2010,B,B,84353
KH,2010,B,C,251
KH,2010,B,D,5368
KH,2010,B,E,70982
KH,2010,B,F,959
KH,2010,B,G,31676
KH,2010,C,A,16220
KH,2010,C,B,1520
KH,2010,C,D,424
KH,2010,C,E,4173
KH,2010,C,F,160
KH,2010,C,G,5645
KH,2010,D,A,-145
KH,2010,D,B,34636
KH,2010,D,D,8930
KH,2010,D,E,47706
KH,2010,D,F,950
KH,2010,D,G,36977
KH,2010,E,A,119
KH,2010,E,B,3265
KH,2010,E,D,1142
KH,2010,E,E,3598
KH,2010,E,F,542
KH,2010,E,G,7039
KH,2010,F,A,45416
KH,2010,F,B,236
KH,2010,F,D,259
KH,2010,F,E,30629
KH,2010,F,F,5909
KH,2010,F,G,10987
KH,2010,G,A,25041
KH,2010,G,B,8089
KH,2010,G,D,1
KH,2010,G,E,2495
KH,2010,G,F,25
KH,2010,G,G,4739
KH,2010,H,A,10683
KH,2010,H,B,2460
KH,2010,H,C,8337
KH,2010,H,D,1296
KH,2010,H,E,10838
KH,2010,H,F,2246
KH,2010,H,G,22250
KH,2010,I,A,10675
KH,2010,I,B,5553
KH,2010,I,D,2
KH,2010,I,E,6266
KH,2010,I,F,480
KH,2010,I,G,4693
KH,2010,J,A,0
KH,2010,J,B,8559
KH,2010,J,D,8
KH,2010,J,E,36680
KH,2010,J,F,35
KH,2010,J,G,2136
KH,2010,K,A,3453
KH,2010,K,B,23262
KH,2010,K,D,574
KH,2010,K,E,6533
KH,2010,K,F,7340
KH,2010,K,G,22281
KH,2010,L,B,163
KH,2010,N,A,4865
KH,2010,N,B,911
KH,2010,N,C,3303
KH,2010,N,D,60
KH,2010,N,E,4294
KH,2010,N,F,47
KH,2010,N,G,288
KH,2011,A,A,927
KH,2011,A,B,29017
KH,2011,A,D,3272
KH,2011,A,E,12099
KH,2011,A,F,10995
KH,2011,A,G,22272
KH,2011,B,A,2623
KH,2011,B,B,71787
KH,2011,B,C,740
KH,2011,B,D,7118
KH,2011,B,E,57950
KH,2011,B,F,119
KH,2011,B,G,39939
KH,2011,C,A,28473
KH,2011,C,B,7152
KH,2011,C,D,690
KH,2011,C,E,2172
KH,2011,C,F,86
KH,2011,C,G,8730
KH,2011,D,A,21632
KH,2011,D,B,59089
KH,2011,D,D,8930
KH,2011,D,E,34957
KH,2011,D,F,777
KH,2011,D,G,50600
KH,2011,E,A,0
KH,2011,E,B,988
KH,2011,E,D,619
KH,2011,E,E,8215
KH,2011,E,F,72
KH,2011,E,G,11627
KH,2011,F,A,74566
KH,2011,F,B,5367
KH,2011,F,E,34493
KH,2011,F,F,2194
KH,2011,F,G,12907
KH,2011,G,A,27772
KH,2011,G,B,5578
KH,2011,G,E,408
KH,2011,G,G,2777
KH,2011,H,A,12755
KH,2011,H,B,5851
KH,2011,H,C,11432
KH,2011,H,D,1746
KH,2011,H,E,10025
KH,2011,H,F,406
KH,2011,H,G,27647
KH,2011,I,A,8913
KH,2011,I,B,8751
KH,2011,I,E,6499
KH,2011,I,F,23
KH,2011,I,G,7804
KH,2011,J,A,0
KH,2011,J,B,6652
KH,2011,J,E,11140
KH,2011,J,G,5135
KH,2011,K,A,2956
KH,2011,K,B,12039
KH,2011,K,C,3638
KH,2011,K,D,1464
KH,2011,K,E,5696
KH,2011,K,F,7324
KH,2011,K,G,20102
KH,2011,L,B,160
KH,2011,N,A,53
KH,2011,N,B,3351
KH,2011,N,C,8500
KH,2011,N,D,127
KH,2011,N,E,5959
KH,2011,N,G,92
KH,2012,A,A,1431
KH,2012,A,B,24987
KH,2012,A,D,599
KH,2012,A,E,9887
KH,2012,A,F,17513
KH,2012,A,G,17347
KH,2012,B,A,4651
KH,2012,B,B,52143
KH,2012,B,C,687
KH,2012,B,D,676
KH,2012,B,E,49710
KH,2012,B,F,4465
KH,2012,B,G,40257
KH,2012,C,A,40918
KH,2012,C,B,2360
KH,2012,C,E,9683
KH,2012,C,F,85
KH,2012,C,G,5724
KH,2012,D,A,-83
KH,2012,D,B,73651
KH,2012,D,D,52
KH,2012,D,E,32303
KH,2012,D,F,3011
KH,2012,D,G,30710
KH,2012,E,A,-33
KH,2012,E,B,1390
KH,2012,E,D,367
KH,2012,E,E,13945
KH,2012,E,F,60
KH,2012,E,G,15200
KH,2012,F,A,72583
KH,2012,F,B,13082
KH,2012,F,E,43385
KH,2012,F,F,6836
KH,2012,F,G,12746
KH,2012,G,A,31676
KH,2012,G,B,3070
KH,2012,G,E,1631
KH,2012,G,G,2546
KH,2012,H,A,1165
KH,2012,H,B,5500
KH,2012,H,C,14529
KH,2012,H,D,935
KH,2012,H,E,15972
KH,2012,H,F,146
KH,2012,H,G,31644
KH,2012,I,A,14677
KH,2012,I,B,3682
KH,2012,I,E,1784
KH,2012,I,F,114
KH,2012,I,G,6064
KH,2012,J,A,7660
KH,2012,J,B,4544
KH,2012,J,E,26076
KH,2012,J,G,2431
KH,2012,K,A,3143
KH,2012,K,B,9400
KH,2012,K,C,7517
KH,2012,K,D,400
KH,2012,K,E,5566
KH,2012,K,F,10459
KH,2012,K,G,19225
KH,2012,L,A,0
KH,2012,M,F,0
KH,2012,N,A,-54
KH,2012,N,B,4066
KH,2012,N,C,1268
KH,2012,N,E,13240
KH,2012,N,F,2
KH,2012,N,G,341
KI,2006,A,E,119
KI,2006,A,F,11
KI,2006,A,G,3734
KI,2006,B,B,150
KI,2006,B,E,2360
KI,2006,B,G,93
KI,2006,C,E,24
KI,2006,D,B,896
KI,2006,D,E,2223
KI,2006,D,G,2338
KI,2006,E,B,95
KI,2006,E,E,85
KI,2006,E,G,81
KI,2006,F,E,3223
KI,2006,F,G,278
KI,2006,H,E,5241
KI,2006,H,G,813
KI,2006,I,G,21
KI,2006,J,B,14
KI,2006,J,E,579
KI,2006,J,G,134
KI,2006,K,A,627
KI,2006,K,B,296
KI,2006,K,C,75
KI,2006,K,D,10
KI,2006,K,E,-346
KI,2006,K,F,0
KI,2006,K,G,1766
KI,2007,A,E,1518
KI,2007,A,F,11
KI,2007,A,G,1008
KI,2007,B,E,4485
KI,2007,B,G,366
KI,2007,C,G,0
KI,2007,D,B,1697
KI,2007,D,E,163
KI,2007,D,G,1419
KI,2007,E,E,5
KI,2007,E,G,115
KI,2007,F,E,2720
KI,2007,F,G,232
KI,2007,G,B,307
KI,2007,H,E,7848
KI,2007,H,G,766
KI,2007,I,G,8
KI,2007,J,B,40
KI,2007,J,E,463
KI,2007,J,G,167
KI,2007,K,A,0
KI,2007,K,B,1488
KI,2007,K,C,108
KI,2007,K,E,527
KI,2007,K,F,40
KI,2007,K,G,551
KI,2007,L,B,231
KI,2008,A,E,44
KI,2008,A,G,3279
KI,2008,B,B,138
KI,2008,B,C,113
KI,2008,B,E,5768
KI,2008,B,G,1413
KI,2008,D,B,554
KI,2008,D,E,2191
KI,2008,D,G,1672
KI,2008,E,B,-1
KI,2008,E,E,29
KI,2008,E,G,65
KI,2008,F,G,1175
KI,2008,G,B,106
KI,2008,H,E,3752
KI,2008,H,G,1217
KI,2008,I,B,37
KI,2008,I,G,13
KI,2008,J,E,2289
KI,2008,J,G,27
KI,2008,K,B,1263
KI,2008,K,E,126
KI,2008,K,F,33
KI,2008,K,G,2042
KI,2008,L,B,0
KI,2009,A,B,809
KI,2009,A,E,79
KI,2009,A,G,2339
KI,2009,B,B,305
KI,2009,B,C,58
KI,2009,B,E,1724
KI,2009,B,G,2363
KI,2009,C,G,2
KI,2009,D,B,305
KI,2009,D,E,-136
KI,2009,D,G,1912
KI,2009,E,E,8
KI,2009,E,G,64
KI,2009,F,E,0
KI,2009,F,G,3637
KI,2009,G,B,108
KI,2009,G,G,15
KI,2009,H,E,315
KI,2009,H,G,1295
KI,2009,I,B,17
KI,2009,I,G,186
KI,2009,J,B,25
KI,2009,J,E,467
KI,2009,J,G,121
KI,2009,K,B,1681
KI,2009,K,C,4282
KI,2009,K,D,39
KI,2009,K,E,360
KI,2009,K,F,34
KI,2009,K,G,2445
KI,2009,L,B,0
KI,2010,A,B,1781
KI,2010,A,D,166
KI,2010,A,F,563
KI,2010,A,G,2658
KI,2010,B,B,61
KI,2010,B,C,2
KI,2010,B,E,233
KI,2010,B,F,4697
KI,2010,B,G,172
KI,2010,C,A,0
KI,2010,C,B,148
KI,2010,C,E,0
KI,2010,C,G,18
KI,2010,D,B,898
KI,2010,D,D,133
KI,2010,D,E,408
KI,2010,D,F,178
KI,2010,D,G,1119
KI,2010,E,B,27
KI,2010,E,E,-37
KI,2010,E,F,61
KI,2010,E,G,171
KI,2010,F,A,0
KI,2010,F,B,0
KI,2010,F,E,26
KI,2010,F,G,945
KI,2010,G,A,0
KI,2010,H,B,3
KI,2010,H,D,79
KI,2010,H,E,192
KI,2010,H,F,8
KI,2010,H,G,2249
KI,2010,I,B,0
KI,2010,I,F,2
KI,2010,I,G,48
KI,2010,J,E,446
KI,2010,J,G,69
KI,2010,K,B,359
KI,2010,K,C,1139
KI,2010,K,E,115
KI,2010,K,F,1517
KI,2010,K,G,1511
KI,2010,L,B,110
KI,2010,L,E,116
KI,2010,L,G,33
KI,2010,N,E,9
KI,2011,A,B,6343
KI,2011,A,D,157
KI,2011,A,E,213
KI,2011,A,F,702
KI,2011,A,G,5698
KI,2011,B,B,181
KI,2011,B,C,21
KI,2011,B,E,756
KI,2011,B,F,3661
KI,2011,B,G,215
KI,2011,C,A,0
KI,2011,C,B,7329
KI,2011,C,E,1773
KI,2011,C,G,826
KI,2011,D,B,8918
KI,2011,D,E,289
KI,2011,D,F,221
KI,2011,D,G,513
KI,2011,E,B,16
KI,2011,E,G,320
KI,2011,F,A,760
KI,2011,F,B,647
KI,2011,F,E,8258
KI,2011,F,G,1328
KI,2011,G,A,0
KI,2011,H,B,167
KI,2011,H,D,734
KI,2011,H,E,551
KI,2011,H,G,469
KI,2011,I,G,172
KI,2011,J,B,676
KI,2011,J,E,5604
KI,2011,J,G,241
KI,2011,K,B,1362
KI,2011,K,C,1254
KI,2011,K,D,156
KI,2011,K,E,203
KI,2011,K,F,1326
KI,2011,K,G,1124
KI,2011,N,E,1411
KI,2012,A,B,8377
KI,2012,A,F,1083
KI,2012,A,G,5779
KI,2012,B,B,1977
KI,2012,B,C,14
KI,2012,B,E,622
KI,2012,B,F,2915
KI,2012,B,G,642
KI,2012,C,A,0
KI,2012,C,B,117
KI,2012,C,E,733
KI,2012,C,G,1092
KI,2012,D,B,1801
KI,2012,D,E,326
KI,2012,D,F,60
KI,2012,D,G,1950
KI,2012,E,B,84
KI,2012,E,G,488
KI,2012,F,A,145
KI,2012,F,B,2303
KI,2012,F,E,22751
KI,2012,F,F,389
KI,2012,F,G,830
KI,2012,G,A,0
KI,2012,G,B,369
KI,2012,G,G,33
KI,2012,H,B,839
KI,2012,H,E,200
KI,2012,H,G,1095
KI,2012,I,E,1208
KI,2012,I,G,329
KI,2012,J,B,463
KI,2012,J,E,0
KI,2012,J,G,1434
KI,2012,K,A,0
KI,2012,K,B,1283
KI,2012,K,E,214
KI,2012,K,F,1251
KI,2012,K,G,1286
KI,2012,N,B,114
KI,2012,N,E,726
KI,2012,N,G,24
KM,2006,A,A,450
KM,2006,A,B,0
KM,2006,A,E,1122
KM,2006,A,F,8413
KM,2006,A,G,602
KM,2006,B,A,1343
KM,2006,B,B,0
KM,2006,B,E,1599
KM,2006,C,A,752
KM,2006,C,B,0
KM,2006,C,E,483
KM,2006,D,A,0
KM,2006,D,B,1255
KM,2006,D,E,2059
KM,2006,D,G,372
KM,2006,E,A,-2
KM,2006,E,E,1083
KM,2006,E,G,500
KM,2006,F,A,451
KM,2006,F,B,0
KM,2006,F,E,1398
KM,2006,G,A,-1
KM,2006,G,B,112
KM,2006,G,E,228
KM,2006,H,A,0
KM,2006,H,E,590
KM,2006,H,G,193
KM,2006,I,A,-1
KM,2006,I,G,56
KM,2006,J,E,59
KM,2006,K,A,0
KM,2006,K,B,175
KM,2006,K,D,223
KM,2006,K,E,1685
KM,2006,K,F,568
KM,2006,K,G,1381
KM,2006,L,B,1882
KM,2006,M,F,2162
KM,2006,N,E,726
KM,2007,A,A,721
KM,2007,A,E,8458
KM,2007,A,F,9591
KM,2007,A,G,744
KM,2007,B,A,2164
KM,2007,B,B,211
KM,2007,B,E,1470
KM,2007,B,G,11
KM,2007,C,A,1202
KM,2007,C,E,419
KM,2007,C,G,1
KM,2007,D,A,0
KM,2007,D,B,0
KM,2007,D,E,3325
KM,2007,D,G,1017
KM,2007,E,A,0
KM,2007,E,E,320
KM,2007,E,G,648
KM,2007,F,A,721
KM,2007,F,E,2636
KM,2007,G,A,0
KM,2007,G,B,0
KM,2007,G,E,773
KM,2007,H,A,0
KM,2007,H,E,848
KM,2007,H,G,25
KM,2007,I,A,0
KM,2007,I,E,0
KM,2007,J,B,40
KM,2007,K,A,0
KM,2007,K,B,53
KM,2007,K,D,198
KM,2007,K,E,2893
KM,2007,K,F,897
KM,2007,K,G,1136
KM,2007,M,F,2837
KM,2007,N,E,178
KM,2008,A,A,207
KM,2008,A,B,186
KM,2008,A,E,7079
KM,2008,A,F,6708
KM,2008,A,G,474
KM,2008,B,A,623
KM,2008,B,B,583
KM,2008,B,C,459
KM,2008,B,E,1250
KM,2008,B,G,15
KM,2008,C,A,346
