currency,month,year,value
Bolivar Fuerte,09,2008,2.1446
Bolivar Fuerte,10,2008,2.1446
Bolivar Fuerte,11,2008,2.1446
Bolivar Fuerte,12,2008,2.1446
Bolivar Fuerte,01,2009,2.1446
Bolivar Fuerte,02,2009,2.1446
Bolivar Fuerte,03,2009,2.1446
Bolivar Fuerte,04,2009,2.1446
Bolivar Fuerte,05,2009,2.1446
Bolivar Fuerte,06,2009,2.1446
Bolivar Fuerte,07,2009,2.1446
Bolivar Fuerte,08,2009,2.1446
Bolivar Fuerte,09,2009,2.1446
Bolivar Fuerte,10,2009,2.1446
Bolivar Fuerte,11,2009,2.1446
Bolivar Fuerte,12,2009,2.1446
Bolivar Fuerte,01,2010,2.481275
Bolivar Fuerte,02,2010,2.5462473684
Bolivar Fuerte,03,2010,2.5935
Bolivar Fuerte,04,2010,2.5730954545
Bolivar Fuerte,05,2010,2.5935
Bolivar Fuerte,06,2010,2.5935
Bolivar Fuerte,07,2010,2.593475
Bolivar Fuerte,08,2010,2.5935
Bolivar Fuerte,09,2010,2.5935
Bolivar Fuerte,10,2010,2.5935
Bolivar Fuerte,11,2010,2.5935
Bolivar Fuerte,12,2010,2.5935
Bolivar Fuerte,01,2011,4.2893
Bolivar Fuerte,02,2011,4.2893
Bolivar Fuerte,03,2011,4.2893
Bolivar Fuerte,04,2011,4.2893
Bolivar Fuerte,05,2011,4.2893
Bolivar Fuerte,06,2011,4.2893
Bolivar Fuerte,07,2011,4.2893
Bolivar Fuerte,08,2011,4.2893
Bolivar Fuerte,09,2011,4.2893
Bolivar Fuerte,10,2011,4.2893
Bolivar Fuerte,11,2011,4.2893
Bolivar Fuerte,12,2011,4.2893
Bolivar Fuerte,01,2012,4.2893
Bolivar Fuerte,02,2012,4.2893
Bolivar Fuerte,03,2012,4.2893
Bolivar Fuerte,04,2012,4.2893
Bolivar Fuerte,05,2012,4.2893
Bolivar Fuerte,06,2012,4.2893
Bolivar Fuerte,07,2012,4.2893
Bolivar Fuerte,08,2012,4.2893
Bolivar Fuerte,09,2012,4.2893
Bolivar Fuerte,10,2012,4.2893
Bolivar Fuerte,11,2012,4.2893
Bolivar Fuerte,12,2012,4.2893
Bolivar Fuerte,01,2013,4.2893
Bolivar Fuerte,02,2013,5.5801176471
Bolivar Fuerte,03,2013,6.2842
Bolivar Fuerte,04,2013,6.2842
Bolivar Fuerte,05,2013,6.2842
Bolivar Fuerte,06,2013,6.2842
Bolivar Fuerte,07,2013,6.2842
Bolivar Fuerte,08,2013,6.2842
Bolivar Fuerte,09,2013,6.2842
Bolivar Fuerte,10,2013,6.2842
Bolivar Fuerte,11,2013,6.2842
Bolivar Fuerte,12,2013,6.2842
Bolivar Fuerte,01,2014,6.2842
Bolivar Fuerte,02,2014,6.2842
Bolivar Fuerte,03,2014,6.2842
Bolivar Fuerte,04,2014,6.2842
Bolivar Fuerte,05,2014,6.2842
Bolivar Fuerte,06,2014,6.2842
Bolivar Fuerte,07,2014,6.2842
Bolivar Fuerte,08,2014,6.2842
Bolivar Fuerte,09,2014,6.2842
Bolivar Fuerte,10,2014,6.2842
Bolivar Fuerte,11,2014,6.2842
Bolivar Fuerte,12,2014,6.2842
Bolivar Fuerte,01,2015,6.2842
Bolivar Fuerte,02,2015,6.2842
Botswana Pula,07,1998,1
Botswana Pula,08,1998,0.2085343735
Botswana Pula,09,1998,0.2156938051
Botswana Pula,10,1998,0.2262857317
Botswana Pula,11,1998,0.6561296844
Botswana Pula,12,1998,4.4779637044
Botswana Pula,01,1999,4.5269352648
Botswana Pula,02,1999,4.5941436748
Botswana Pula,03,1999,4.6768880395
Botswana Pula,04,1999,4.6341248122
Botswana Pula,05,1999,4.6707146193
Botswana Pula,06,1999,4.6404691102
Botswana Pula,07,1999,4.6492279831
Botswana Pula,08,1999,4.6259304422
Botswana Pula,09,1999,4.5798582659
Botswana Pula,10,1999,4.5787545788
Botswana Pula,11,1999,4.6108447068
Botswana Pula,12,1999,4.6204315483
Botswana Pula,01,2000,4.6117624215
Botswana Pula,02,2000,4.7350726834
Botswana Pula,03,2000,4.8049804668
Botswana Pula,04,2000,4.9079754601
Botswana Pula,05,2000,5.2151886173
Botswana Pula,06,2000,5.159831937
Botswana Pula,07,2000,5.1549517859
Botswana Pula,08,2000,5.162390859
Botswana Pula,09,2000,5.23341009
Botswana Pula,10,2000,5.3558995233
Botswana Pula,11,2000,5.4303556883
Botswana Pula,12,2000,5.409791723
Botswana Pula,01,2001,5.4567281458
Botswana Pula,02,2001,5.4841968527
Botswana Pula,03,2001,5.5369592013
Botswana Pula,04,2001,5.6407942238
Botswana Pula,05,2001,5.6031683384
Botswana Pula,06,2001,5.6611403168
Botswana Pula,07,2001,5.7267521141
Botswana Pula,08,2001,5.7347312765
Botswana Pula,09,2001,5.8615742947
Botswana Pula,10,2001,6.128613329
Botswana Pula,11,2001,6.293057762
Botswana Pula,12,2001,6.9469906033
Botswana Pula,01,2002,6.8286929257
Botswana Pula,02,2002,6.7995562373
Botswana Pula,03,2002,6.8012890053
Botswana Pula,04,2002,6.6285025594
Botswana Pula,05,2002,6.215654975
Botswana Pula,06,2002,6.1837182698
Botswana Pula,07,2002,6.1061922347
Botswana Pula,08,2002,6.3119927874
Botswana Pula,09,2002,6.3152244273
Botswana Pula,10,2002,6.2085508685
Botswana Pula,11,2002,5.9363869267
Botswana Pula,12,2002,5.6273036774
Botswana Pula,01,2003,5.4760228433
Botswana Pula,02,2003,5.3016022626
Botswana Pula,03,2003,5.2031069993
Botswana Pula,04,2003,5.0360535658
Botswana Pula,05,2003,4.9843940988
Botswana Pula,06,2003,5.0779833159
Botswana Pula,07,2003,4.9601497059
Botswana Pula,08,2003,4.8964174541
Botswana Pula,09,2003,4.8465678658
Botswana Pula,10,2003,4.6534302428
Botswana Pula,11,2003,4.5643574397
Botswana Pula,12,2003,4.4084305994
Botswana Pula,01,2004,4.5817357552
Botswana Pula,02,2004,4.78480949
Botswana Pula,03,2004,4.8223084185
Botswana Pula,04,2004,4.8123774348
Botswana Pula,05,2004,4.9255337078
Botswana Pula,06,2004,4.7324476886
Botswana Pula,07,2004,4.5865247902
Botswana Pula,08,2004,4.73683644
Botswana Pula,09,2004,4.7875796511
Botswana Pula,10,2004,4.7015188523
Botswana Pula,11,2004,4.5132463781
Botswana Pula,12,2004,4.2975984618
Botswana Pula,01,2005,4.447929957
Botswana Pula,02,2005,4.4871113633
Botswana Pula,03,2005,4.4789665369
Botswana Pula,04,2005,4.5578851413
Botswana Pula,05,2005,4.6597116147
Botswana Pula,06,2005,5.5411356397
Botswana Pula,07,2005,5.5457990562
Botswana Pula,08,2005,5.4256014413
Botswana Pula,09,2005,5.3952710449
Botswana Pula,10,2005,5.5728934463
Botswana Pula,11,2005,5.664759531
Botswana Pula,12,2005,5.5135150037
Botswana Pula,01,2006,5.350002815
Botswana Pula,02,2006,5.4147887426
Botswana Pula,03,2006,5.5108299779
Botswana Pula,04,2006,5.4161400985
Botswana Pula,05,2006,5.5187637969
Botswana Pula,06,2006,5.9404871212
Botswana Pula,07,2006,6.0190603574
Botswana Pula,08,2006,5.9509178661
Botswana Pula,09,2006,6.2469176381
Botswana Pula,10,2006,6.3932779255
Botswana Pula,11,2006,6.1900340452
Botswana Pula,12,2006,6.055583886
Botswana Pula,01,2007,6.179705846
Botswana Pula,02,2007,6.1836880807
Botswana Pula,03,2007,6.2900274467
Botswana Pula,04,2007,6.1514553046
Botswana Pula,05,2007,6.1225739301
Botswana Pula,06,2007,6.2360801765
Botswana Pula,07,2007,6.1184948499
Botswana Pula,08,2007,6.2564604758
Botswana Pula,09,2007,6.1840906116
Botswana Pula,10,2007,5.9812378009
Botswana Pula,11,2007,5.931549914
Botswana Pula,12,2007,6.0317460312
Botswana Pula,01,2008,6.1122826319
Botswana Pula,02,2008,6.4615384599
Botswana Pula,03,2008,6.5533059722
Botswana Pula,04,2008,6.4639341835
Botswana Pula,05,2008,6.4189189183
Botswana Pula,06,2008,6.5931995843
Botswana Pula,07,2008,6.4341192139
Botswana Pula,08,2008,6.5327453862
Botswana Pula,09,2008,6.8038101331
Botswana Pula,10,2008,7.7416500757
Botswana Pula,11,2008,7.9788350931
Botswana Pula,12,2008,7.8536968491
Botswana Pula,01,2009,7.8561452507
Botswana Pula,02,2009,7.9661230167
Botswana Pula,03,2009,7.9666160865
Botswana Pula,04,2009,7.5097626915
Botswana Pula,05,2009,7.1394573995
Botswana Pula,06,2009,6.9385309225
Botswana Pula,07,2009,6.9083372713
Botswana Pula,08,2009,6.8990439919
Botswana Pula,09,2009,6.6615594711
Botswana Pula,10,2009,6.6389461542
Botswana Pula,11,2009,6.6440277578
Botswana Pula,12,2009,6.669556808
Botswana Pula,01,2010,6.7185289941
Botswana Pula,02,2010,6.8834968164
Botswana Pula,03,2010,6.7894948015
Botswana Pula,04,2010,6.7904797474
Botswana Pula,05,2010,7.0409486747
Botswana Pula,06,2010,7.073272676
Botswana Pula,07,2010,6.9563943899
Botswana Pula,08,2010,6.8163157805
Botswana Pula,09,2010,6.7204301075
Botswana Pula,10,2010,6.5404475061
Botswana Pula,11,2010,6.5861309958
Botswana Pula,12,2010,6.579748193
Botswana Pula,01,2011,6.6342326419
Botswana Pula,02,2011,6.7632506335
Botswana Pula,03,2011,6.5913371004
Botswana Pula,04,2011,6.4669109736
Botswana Pula,05,2011,6.5600399866
Botswana Pula,06,2011,6.5359477124
Botswana Pula,07,2011,6.5539389173
Botswana Pula,08,2011,6.7210460408
Botswana Pula,09,2011,7.0495820581
Botswana Pula,10,2011,7.2930594367
Botswana Pula,11,2011,7.4098773665
Botswana Pula,12,2011,7.4985002999
Botswana Pula,01,2012,7.4349442379
Botswana Pula,02,2012,7.2324883376
Botswana Pula,03,2012,7.2385088672
Botswana Pula,04,2012,7.3740874567
Botswana Pula,05,2012,7.5975687798
Botswana Pula,06,2012,7.7723083733
Botswana Pula,07,2012,7.7359463621
Botswana Pula,08,2012,7.7209708284
Botswana Pula,09,2012,7.6609814148
Botswana Pula,10,2012,7.8561452507
Botswana Pula,11,2012,7.9513378126
Botswana Pula,12,2012,7.8525567015
Botswana Pula,01,2013,7.9389082087
Botswana Pula,02,2013,8.0087674925
Botswana Pula,03,2013,8.2176376444
Botswana Pula,04,2013,8.1682662855
Botswana Pula,05,2013,8.3198136362
Botswana Pula,06,2013,8.5829542529
Botswana Pula,07,2013,8.5636804812
Botswana Pula,08,2013,8.5987883559
Botswana Pula,09,2013,8.5404773666
Botswana Pula,10,2013,8.4756023721
Botswana Pula,11,2013,8.6363636352
Botswana Pula,12,2013,8.6990141084
Botswana Pula,01,2014,8.9401457244
Botswana Pula,02,2014,8.9707271019
Botswana Pula,03,2014,8.8503819626
Botswana Pula,04,2014,8.7615542997
Botswana Pula,05,2014,8.7004304427
Botswana Pula,06,2014,8.8382164479
Botswana Pula,07,2014,8.8372093052
Botswana Pula,08,2014,8.8701161593
Botswana Pula,09,2014,9.0789413954
Botswana Pula,10,2014,9.1642228739
Botswana Pula,11,2014,9.2378752887
Botswana Pula,12,2014,9.4403236708
Botswana Pula,01,2015,9.5877277085
Botswana Pula,02,2015,9.6159624977
Brazilian Real,07,1998,1.1604086957
Brazilian Real,08,1998,1.1702809524
Brazilian Real,09,1998,1.1796714286
Brazilian Real,10,1998,1.1872047619
Brazilian Real,11,1998,1.1922166667
Brazilian Real,12,1998,1.2042090909
Brazilian Real,01,1999,1.46239
Brazilian Real,02,1999,1.90835
Brazilian Real,03,1999,1.9123217391
Brazilian Real,04,1999,1.6964947368
Brazilian Real,05,1999,1.6763368421
Brazilian Real,06,1999,1.762452381
Brazilian Real,07,1999,1.7986181818
Brazilian Real,08,1999,1.8743727273
Brazilian Real,09,1999,1.898735
Brazilian Real,10,1999,1.9684894737
Brazilian Real,11,1999,1.9311368421
Brazilian Real,12,1999,1.8477826087
Brazilian Real,01,2000,1.7997047619
Brazilian Real,02,2000,1.775555
Brazilian Real,03,2000,1.742585
Brazilian Real,04,2000,1.7642421053
Brazilian Real,05,2000,1.8262272727
Brazilian Real,06,2000,1.8087952381
Brazilian Real,07,2000,1.7974526316
Brazilian Real,08,2000,1.806326087
Brazilian Real,09,2000,1.837375
Brazilian Real,10,2000,1.87685
Brazilian Real,11,2000,1.9438631579
Brazilian Real,12,2000,1.9631578947
Brazilian Real,01,2001,1.9529954545
Brazilian Real,02,2001,1.9969388889
Brazilian Real,03,2001,2.0829590909
Brazilian Real,04,2001,2.1906631579
Brazilian Real,05,2001,2.28933
Brazilian Real,06,2001,2.37804375
Brazilian Real,07,2001,2.4594772727
Brazilian Real,08,2001,2.5045956522
Brazilian Real,09,2001,2.66615
Brazilian Real,10,2001,2.7377454545
Brazilian Real,11,2001,2.5548176471
Brazilian Real,12,2001,2.3745263158
Brazilian Real,01,2002,2.373625
Brazilian Real,02,2002,2.4234266667
Brazilian Real,03,2002,2.3462210526
Brazilian Real,04,2002,2.3178318182
Brazilian Real,05,2002,2.4719666667
Brazilian Real,06,2002,2.697055
Brazilian Real,07,2002,2.9105761905
Brazilian Real,08,2002,3.1134210526
Brazilian Real,09,2002,3.2996904762
Brazilian Real,10,2002,3.8261409091
Brazilian Real,11,2002,3.576025
Brazilian Real,12,2002,3.6300333333
Brazilian Real,01,2003,3.422705
Brazilian Real,02,2003,3.588085
Brazilian Real,03,2003,3.4601944444
Brazilian Real,04,2003,3.1327529412
Brazilian Real,05,2003,2.9513333333
Brazilian Real,06,2003,2.8864428571
Brazilian Real,07,2003,2.8749521739
Brazilian Real,08,2003,3.0016952381
Brazilian Real,09,2003,2.9242045455
Brazilian Real,10,2003,2.8638478261
Brazilian Real,11,2003,2.90834
Brazilian Real,12,2003,2.9270190476
Brazilian Real,01,2004,2.8485714286
Brazilian Real,02,2004,2.9277235294
Brazilian Real,03,2004,2.9048826087
Brazilian Real,04,2004,2.9056611111
Brazilian Real,05,2004,3.0898947368
Brazilian Real,06,2004,3.12688
Brazilian Real,07,2004,3.039035
Brazilian Real,08,2004,2.9953444444
Brazilian Real,09,2004,2.89168
Brazilian Real,10,2004,2.85221875
Brazilian Real,11,2004,2.7896055556
Brazilian Real,12,2004,2.7194125
Brazilian Real,01,2005,2.693
Brazilian Real,02,2005,2.6019
Brazilian Real,03,2005,2.7015047619
Brazilian Real,04,2005,2.5789470588
Brazilian Real,05,2005,2.4598789474
Brazilian Real,06,2005,2.4111066667
Brazilian Real,07,2005,2.3650625
Brazilian Real,08,2005,2.3598928571
Brazilian Real,09,2005,2.3290375
Brazilian Real,10,2005,2.27255
Brazilian Real,11,2005,2.2110947368
Brazilian Real,12,2005,2.2709368421
Brazilian Real,01,2006,2.2787363636
Brazilian Real,02,2006,2.1657642857
Brazilian Real,03,2006,2.1509631579
Brazilian Real,04,2006,2.131425
Brazilian Real,05,2006,2.1140142857
Brazilian Real,06,2006,2.25318
Brazilian Real,07,2006,2.1879
Brazilian Real,08,2006,2.155435
Brazilian Real,09,2006,2.1661684211
Brazilian Real,10,2006,2.1486166667
Brazilian Real,11,2006,2.1545352941
Brazilian Real,12,2006,2.1504842105
Brazilian Real,01,2007,2.1382818182
Brazilian Real,02,2007,2.0941588235
Brazilian Real,03,2007,2.09104
Brazilian Real,04,2007,2.0323538462
Brazilian Real,05,2007,2.02955
Brazilian Real,06,2007,1.9218125
Brazilian Real,07,2007,1.8835666667
Brazilian Real,08,2007,1.9557
Brazilian Real,09,2007,1.8974466667
Brazilian Real,10,2007,1.80522
Brazilian Real,11,2007,1.7700941176
Brazilian Real,12,2007,1.7871625
Brazilian Real,01,2008,1.7745631579
Brazilian Real,02,2008,1.72644375
Brazilian Real,03,2008,1.7015588235
Brazilian Real,04,2008,1.6957277778
Brazilian Real,05,2008,1.6628333333
Brazilian Real,06,2008,1.6180166667
Brazilian Real,07,2008,1.5917130435
Brazilian Real,08,2008,1.6082857143
Brazilian Real,09,2008,1.7986473684
Brazilian Real,10,2008,2.14424
Brazilian Real,11,2008,2.277275
Brazilian Real,12,2008,2.38045
Brazilian Real,01,2009,2.306205
Brazilian Real,02,2009,2.30838
Brazilian Real,03,2009,2.32954375
Brazilian Real,04,2009,2.1995133333
Brazilian Real,05,2009,2.0726473684
Brazilian Real,06,2009,1.9577761905
Brazilian Real,07,2009,1.9361526316
Brazilian Real,08,2009,1.8437238095
Brazilian Real,09,2009,1.821375
Brazilian Real,10,2009,1.7373764706
Brazilian Real,11,2009,1.7241764706
Brazilian Real,12,2009,1.7468
Brazilian Real,01,2010,1.77218
Brazilian Real,02,2010,1.84656
Brazilian Real,03,2010,1.7863478261
Brazilian Real,04,2010,1.7583181818
Brazilian Real,05,2010,1.8027388889
Brazilian Real,06,2010,1.8077681818
Brazilian Real,07,2010,1.770875
Brazilian Real,08,2010,1.7591428571
Brazilian Real,09,2010,1.7207857143
Brazilian Real,10,2010,1.6770705882
Brazilian Real,11,2010,1.71129375
Brazilian Real,12,2010,1.69695
Brazilian Real,01,2011,1.6733789474
Brazilian Real,02,2011,1.6678473684
Brazilian Real,03,2011,1.6585913043
Brazilian Real,04,2011,1.592325
Brazilian Real,05,2011,1.6122761905
Brazilian Real,06,2011,1.5871272727
Brazilian Real,07,2011,1.56362
Brazilian Real,08,2011,1.5956652174
Brazilian Real,09,2011,1.7381952381
Brazilian Real,10,2011,1.774785
Brazilian Real,11,2011,1.7740176471
Brazilian Real,12,2011,1.8311166667
Brazilian Real,01,2012,1.791665
Brazilian Real,02,2012,1.71965
Brazilian Real,03,2012,1.7901772727
Brazilian Real,04,2012,1.8506238095
Brazilian Real,05,2012,1.9749954545
Brazilian Real,06,2012,2.0477714286
Brazilian Real,07,2012,2.0292761905
Brazilian Real,08,2012,2.0299956522
Brazilian Real,09,2012,2.0284736842
Brazilian Real,10,2012,2.030615
Brazilian Real,11,2012,2.06046
Brazilian Real,12,2012,2.0834055556
Brazilian Real,01,2013,2.032565
Brazilian Real,02,2013,1.9736105263
Brazilian Real,03,2013,1.983145
Brazilian Real,04,2013,2.0029681818
Brazilian Real,05,2013,2.0292318182
Brazilian Real,06,2013,2.16877
Brazilian Real,07,2013,2.2477285714
Brazilian Real,08,2013,2.3384545455
Brazilian Real,09,2013,2.272535
Brazilian Real,10,2013,2.1942611111
Brazilian Real,11,2013,2.2887894737
Brazilian Real,12,2013,2.3459157895
Brazilian Real,01,2014,2.381565
Brazilian Real,02,2014,2.3881105263
Brazilian Real,03,2014,2.3281947368
Brazilian Real,04,2014,2.2347904762
Brazilian Real,05,2014,2.2215619048
Brazilian Real,06,2014,2.237295
Brazilian Real,07,2014,2.2215409091
Brazilian Real,08,2014,2.269352381
Brazilian Real,09,2014,2.3272428571
Brazilian Real,10,2014,2.4504190476
Brazilian Real,11,2014,2.5463666667
Brazilian Real,12,2014,2.6327
Brazilian Real,01,2015,2.6335368421
Brazilian Real,02,2015,2.796425
Brunei Dollar,07,1998,NaN
Brunei Dollar,08,1998,NaN
Brunei Dollar,09,1998,1.6665
Brunei Dollar,10,1998,1.629765
Brunei Dollar,11,1998,1.6282052632
Brunei Dollar,12,1998,1.6395176471
Brunei Dollar,01,1999,1.6698833333
Brunei Dollar,02,1999,1.6882625
Brunei Dollar,03,1999,1.7180761905
Brunei Dollar,04,1999,1.7044227273
Brunei Dollar,05,1999,1.70115
Brunei Dollar,06,1999,1.7121181818
Brunei Dollar,07,1999,1.6965136364
Brunei Dollar,08,1999,1.679752381
Brunei Dollar,09,1999,1.6959681818
Brunei Dollar,10,1999,1.6765380952
Brunei Dollar,11,1999,1.670505
Brunei Dollar,12,1999,1.6746304348
Brunei Dollar,01,2000,1.673252381
Brunei Dollar,02,2000,1.700635
Brunei Dollar,03,2000,1.7153090909
Brunei Dollar,04,2000,1.7097473684
Brunei Dollar,05,2000,1.7281380952
Brunei Dollar,06,2000,1.727547619
Brunei Dollar,07,2000,1.7403666667
Brunei Dollar,08,2000,1.7197173913
Brunei Dollar,09,2000,1.7380714286
Brunei Dollar,10,2000,1.7511210526
Brunei Dollar,11,2000,1.74784
Brunei Dollar,12,2000,1.7368611111
Brunei Dollar,01,2001,1.736495
Brunei Dollar,02,2001,1.743055
Brunei Dollar,03,2001,1.7707857143
Brunei Dollar,04,2001,1.811495
Brunei Dollar,05,2001,1.8135
Brunei Dollar,06,2001,1.8156571429
Brunei Dollar,07,2001,1.8237090909
Brunei Dollar,08,2001,1.7618181818
Brunei Dollar,09,2001,1.748415
Brunei Dollar,10,2001,1.8089130435
Brunei Dollar,11,2001,1.829305
Brunei Dollar,12,2001,1.8374052632
Brunei Dollar,01,2002,1.8391047619
Brunei Dollar,02,2002,1.8313888889
Brunei Dollar,03,2002,1.82873
Brunei Dollar,04,2002,1.8282809524
Brunei Dollar,05,2002,1.7997095238
Brunei Dollar,06,2002,1.78316
Brunei Dollar,07,2002,1.7523391304
Brunei Dollar,08,2002,1.755155
Brunei Dollar,09,2002,1.7655380952
Brunei Dollar,10,2002,1.785826087
Brunei Dollar,11,2002,1.7649833333
Brunei Dollar,12,2002,1.752845
Brunei Dollar,01,2003,1.7355045455
Brunei Dollar,02,2003,1.74555
Brunei Dollar,03,2003,1.7527571429
Brunei Dollar,04,2003,1.77621
Brunei Dollar,05,2003,1.734145
Brunei Dollar,06,2003,1.7342
Brunei Dollar,07,2003,1.7554136364
Brunei Dollar,08,2003,1.753452381
Brunei Dollar,09,2003,1.7461863636
Brunei Dollar,10,2003,1.7331954545
Brunei Dollar,11,2003,1.7288631579
Brunei Dollar,12,2003,1.7106818182
Brunei Dollar,01,2004,1.6987315789
Brunei Dollar,02,2004,1.6861263158
Brunei Dollar,03,2004,1.6997521739
Brunei Dollar,04,2004,1.6840238095
Brunei Dollar,05,2004,1.71072
Brunei Dollar,06,2004,1.7114263158
Brunei Dollar,07,2004,1.71205
Brunei Dollar,08,2004,1.7143904762
Brunei Dollar,09,2004,1.6956
Brunei Dollar,10,2004,1.6778047619
Brunei Dollar,11,2004,1.651045
Brunei Dollar,12,2004,1.6413142857
Brunei Dollar,01,2005,1.63812
Brunei Dollar,02,2005,1.6379888889
Brunei Dollar,03,2005,1.6308227273
Brunei Dollar,04,2005,1.653247619
Brunei Dollar,05,2005,1.6515473684
Brunei Dollar,06,2005,1.6716
Brunei Dollar,07,2005,1.6821157895
Brunei Dollar,08,2005,1.6625318182
Brunei Dollar,09,2005,1.6808227273
Brunei Dollar,10,2005,1.6907857143
Brunei Dollar,11,2005,1.69935
Brunei Dollar,12,2005,1.6742894737
Brunei Dollar,01,2006,1.6329777778
Brunei Dollar,02,2006,1.62941
Brunei Dollar,03,2006,1.6216695652
Brunei Dollar,04,2006,1.6014052632
Brunei Dollar,05,2006,1.5773380952
Brunei Dollar,06,2006,1.5905
Brunei Dollar,07,2006,1.5832714286
Brunei Dollar,08,2006,1.5757181818
Brunei Dollar,09,2006,1.5789095238
Brunei Dollar,10,2006,1.5788095238
Brunei Dollar,11,2006,1.557235
Brunei Dollar,12,2006,1.54047
Brunei Dollar,01,2007,1.5379047619
Brunei Dollar,02,2007,1.5339611111
Brunei Dollar,03,2007,1.52485
Brunei Dollar,04,2007,1.514915
Brunei Dollar,05,2007,1.52194
Brunei Dollar,06,2007,1.5364904762
Brunei Dollar,07,2007,1.5161090909
Brunei Dollar,08,2007,1.5235636364
Brunei Dollar,09,2007,1.512555
Brunei Dollar,10,2007,1.4666304348
Brunei Dollar,11,2007,1.4475111111
Brunei Dollar,12,2007,1.4489421053
Brunei Dollar,01,2008,1.4315
Brunei Dollar,02,2008,1.4107578947
Brunei Dollar,03,2008,1.3855
Brunei Dollar,04,2008,1.3647857143
Brunei Dollar,05,2008,1.3667052632
Brunei Dollar,06,2008,1.3676285714
Brunei Dollar,07,2008,1.3588173913
Brunei Dollar,08,2008,1.4028619048
Brunei Dollar,09,2008,1.4286590909
Brunei Dollar,10,2008,1.4762952381
Brunei Dollar,11,2008,1.50672
Brunei Dollar,12,2008,1.4818157895
Brunei Dollar,01,2009,1.4879894737
Brunei Dollar,02,2009,1.517795
Brunei Dollar,03,2009,1.5303181818
Brunei Dollar,04,2009,1.5045095238
Brunei Dollar,05,2009,1.461595
Brunei Dollar,06,2009,1.4522909091
Brunei Dollar,07,2009,1.4500956522
Brunei Dollar,08,2009,1.44209
Brunei Dollar,09,2009,1.42473
Brunei Dollar,10,2009,1.3982238095
Brunei Dollar,11,2009,1.389065
Brunei Dollar,12,2009,1.3961409091
Brunei Dollar,01,2010,1.396065
Brunei Dollar,02,2010,1.412875
Brunei Dollar,03,2010,1.4002
Brunei Dollar,04,2010,1.3818
Brunei Dollar,05,2010,1.3926736842
Brunei Dollar,06,2010,1.3983545455
Brunei Dollar,07,2010,1.378035
Brunei Dollar,08,2010,1.35561
Brunei Dollar,09,2010,1.33554
Brunei Dollar,10,2010,1.304555
Brunei Dollar,11,2010,1.294775
Brunei Dollar,12,2010,1.3088277778
Brunei Dollar,01,2011,1.288
Brunei Dollar,02,2011,1.2782461538
Brunei Dollar,03,2011,1.2693095238
Brunei Dollar,04,2011,1.24795
Brunei Dollar,05,2011,1.2376210526
Brunei Dollar,06,2011,1.2346863636
Brunei Dollar,07,2011,1.2157388889
Brunei Dollar,08,2011,1.208475
Brunei Dollar,09,2011,1.2527285714
Brunei Dollar,10,2011,1.2788833333
Brunei Dollar,11,2011,1.2875105263
Brunei Dollar,12,2011,1.2956809524
Brunei Dollar,01,2012,1.2797944444
Brunei Dollar,02,2012,1.253725
Brunei Dollar,03,2012,1.2584454545
Brunei Dollar,04,2012,1.251545
Brunei Dollar,05,2012,1.2641166667
Brunei Dollar,06,2012,1.2782904762
Brunei Dollar,07,2012,1.2617
Brunei Dollar,08,2012,1.2484809524
Brunei Dollar,09,2012,1.2309631579
Brunei Dollar,10,2012,1.2246684211
Brunei Dollar,11,2012,1.2232166667
Brunei Dollar,12,2012,1.220875
Brunei Dollar,01,2013,1.2284571429
Brunei Dollar,02,2013,1.2377625
Brunei Dollar,03,2013,1.2466947368
Brunei Dollar,04,2013,1.2379818182
Brunei Dollar,05,2013,1.247215
Brunei Dollar,06,2013,1.2611315789
Brunei Dollar,07,2013,1.267725
Brunei Dollar,08,2013,1.2739684211
Brunei Dollar,09,2013,1.2637888889
Brunei Dollar,10,2013,1.2442380952
Brunei Dollar,11,2013,1.2466105263
