country-id,adm1-id,adm2-id,adm3-id,adm4-id,adm4-name
UGA,UGA1,UGA101,UGA1011,UGA101101,Bujjumba
UGA,UGA1,UGA101,UGA1011,UGA101102,Kalangala T.c.
UGA,UGA1,UGA101,UGA1011,UGA101103,Mugoye
UGA,UGA1,UGA101,UGA1012,UGA101201,Bubeke
UGA,UGA1,UGA101,UGA1012,UGA101202,Bufumira
UGA,UGA1,UGA101,UGA1012,UGA101203,Kyamuswa
UGA,UGA1,UGA101,UGA1012,UGA101204,Mazinga
UGA,UGA1,UGA102,UGA1021,UGA102101,Central Division
UGA,UGA1,UGA102,UGA1021,UGA102102,Kawempe Division
UGA,UGA1,UGA102,UGA1021,UGA102103,Makindye Division
UGA,UGA1,UGA102,UGA1021,UGA102104,Nakawa Division
UGA,UGA1,UGA102,UGA1021,UGA102105,Rubaga Division
UGA,UGA1,UGA103,UGA1031,UGA103101,Bukomero
UGA,UGA1,UGA103,UGA1031,UGA103102,Butemba
UGA,UGA1,UGA103,UGA1031,UGA103103,Dwaniro
UGA,UGA1,UGA103,UGA1031,UGA103104,Gayaza
UGA,UGA1,UGA103,UGA1031,UGA103105,Kapeke
UGA,UGA1,UGA103,UGA1031,UGA103106,Kibiga
UGA,UGA1,UGA103,UGA1031,UGA103107,Kiboga T.c.
UGA,UGA1,UGA103,UGA1031,UGA103108,Kyankwanzi
UGA,UGA1,UGA103,UGA1031,UGA103109,Lwamata
UGA,UGA1,UGA103,UGA1031,UGA103110,Mulagi
UGA,UGA1,UGA103,UGA1031,UGA103111,Muwanga
UGA,UGA1,UGA103,UGA1031,UGA103112,Nsambya
UGA,UGA1,UGA103,UGA1031,UGA103113,Ntwetwe
UGA,UGA1,UGA103,UGA1031,UGA103114,Wattuba
UGA,UGA1,UGA104,UGA1041,UGA104101,Bamunanika
UGA,UGA1,UGA104,UGA1041,UGA104102,Kalagala
UGA,UGA1,UGA104,UGA1041,UGA104103,Kamira
UGA,UGA1,UGA104,UGA1041,UGA104104,Kikyusa
UGA,UGA1,UGA104,UGA1041,UGA104105,Zirobwe
UGA,UGA1,UGA104,UGA1042,UGA104201,Bombo T.c.
UGA,UGA1,UGA104,UGA1042,UGA104202,Butuntumula
UGA,UGA1,UGA104,UGA1042,UGA104203,Katikamu
UGA,UGA1,UGA104,UGA1042,UGA104204,Luwero
UGA,UGA1,UGA104,UGA1042,UGA104205,Luwero T.c.
UGA,UGA1,UGA104,UGA1042,UGA104206,Makulubita
UGA,UGA1,UGA104,UGA1042,UGA104207,Nyimbwa
UGA,UGA1,UGA104,UGA1042,UGA104208,Wobulenzi T.c.
UGA,UGA1,UGA105,UGA1051,UGA105101,Bigasa
UGA,UGA1,UGA105,UGA1051,UGA105102,Butenga
UGA,UGA1,UGA105,UGA1051,UGA105103,Kibinge
UGA,UGA1,UGA105,UGA1051,UGA105104,Kitanda
UGA,UGA1,UGA105,UGA1052,UGA105201,Bukakata
UGA,UGA1,UGA105,UGA1052,UGA105202,Buwunga
UGA,UGA1,UGA105,UGA1052,UGA105203,Kabonera
UGA,UGA1,UGA105,UGA1052,UGA105204,Kisekka
UGA,UGA1,UGA105,UGA1052,UGA105205,Kkingo
UGA,UGA1,UGA105,UGA1052,UGA105206,Kyanamukaaka
UGA,UGA1,UGA105,UGA1052,UGA105207,Kyazanga
UGA,UGA1,UGA105,UGA1052,UGA105208,Lwengo
UGA,UGA1,UGA105,UGA1052,UGA105209,Malongo
UGA,UGA1,UGA105,UGA1052,UGA105210,Mukungwe
UGA,UGA1,UGA105,UGA1052,UGA105211,Ndagwe
UGA,UGA1,UGA105,UGA1053,UGA105301,Bukulula
UGA,UGA1,UGA105,UGA1053,UGA105302,Kalungu
UGA,UGA1,UGA105,UGA1053,UGA105303,Kyamuliibwa
UGA,UGA1,UGA105,UGA1053,UGA105304,Lukaya T.c.
UGA,UGA1,UGA105,UGA1053,UGA105305,Lwabenge
UGA,UGA1,UGA105,UGA1054,UGA105401,Katwe/butego
UGA,UGA1,UGA105,UGA1054,UGA105402,Kimanya/kyabakuza
UGA,UGA1,UGA105,UGA1054,UGA105403,Nyendo/senyange
UGA,UGA1,UGA106,UGA1061,UGA106101,Budde
UGA,UGA1,UGA106,UGA1061,UGA106102,Bulo
UGA,UGA1,UGA106,UGA1061,UGA106103,Kalamba
UGA,UGA1,UGA106,UGA1061,UGA106104,Kibibi
UGA,UGA1,UGA106,UGA1061,UGA106105,Ngando
UGA,UGA1,UGA106,UGA1062,UGA106201,Kabulasoke
UGA,UGA1,UGA106,UGA1062,UGA106202,Kyegonza
UGA,UGA1,UGA106,UGA1062,UGA106203,Maddu
UGA,UGA1,UGA106,UGA1062,UGA106204,Mpenja
UGA,UGA1,UGA106,UGA1063,UGA106301,Buwama
UGA,UGA1,UGA106,UGA1063,UGA106302,Kamengo
UGA,UGA1,UGA106,UGA1063,UGA106303,Kiringente
UGA,UGA1,UGA106,UGA1063,UGA106304,Kituntu
UGA,UGA1,UGA106,UGA1063,UGA106305,Mpigi
UGA,UGA1,UGA106,UGA1063,UGA106306,Mpigi T.c.
UGA,UGA1,UGA106,UGA1063,UGA106307,Muduma
UGA,UGA1,UGA106,UGA1063,UGA106308,Nkozi
UGA,UGA1,UGA107,UGA1072,UGA107201,Bagezza
UGA,UGA1,UGA107,UGA1072,UGA107202,Butoloogo
UGA,UGA1,UGA107,UGA1072,UGA107203,Kasambya
UGA,UGA1,UGA107,UGA1072,UGA107204,Kitenga
UGA,UGA1,UGA107,UGA1072,UGA107205,Kiyuni
UGA,UGA1,UGA107,UGA1072,UGA107206,Madudu
UGA,UGA1,UGA107,UGA1072,UGA107207,Mubende T.c.
UGA,UGA1,UGA107,UGA1073,UGA107301,Bukuya
UGA,UGA1,UGA107,UGA1073,UGA107302,Kassanda
UGA,UGA1,UGA107,UGA1073,UGA107303,Kiganda
UGA,UGA1,UGA107,UGA1073,UGA107304,Myanzi
UGA,UGA1,UGA108,UGA1081,UGA108101,Buikwe
UGA,UGA1,UGA108,UGA1081,UGA108102,Kawolo
UGA,UGA1,UGA108,UGA1081,UGA108103,Lugazi T.c.
UGA,UGA1,UGA108,UGA1081,UGA108104,Najja
UGA,UGA1,UGA108,UGA1081,UGA108105,Najjembe
UGA,UGA1,UGA108,UGA1081,UGA108106,Ngogwe
UGA,UGA1,UGA108,UGA1081,UGA108107,Njeru T.c.
UGA,UGA1,UGA108,UGA1081,UGA108108,Nkonkonjeru T.c.
UGA,UGA1,UGA108,UGA1081,UGA108109,Nyenga
UGA,UGA1,UGA108,UGA1081,UGA108110,Ssi - Bukunja
UGA,UGA1,UGA108,UGA1081,UGA108111,Wakisi
UGA,UGA1,UGA108,UGA1082,UGA108201,Bugaya
UGA,UGA1,UGA108,UGA1082,UGA108202,Busamuzi
UGA,UGA1,UGA108,UGA1082,UGA108203,Bweema
UGA,UGA1,UGA108,UGA1082,UGA108204,Nairambi
UGA,UGA1,UGA108,UGA1083,UGA108301,Goma
UGA,UGA1,UGA108,UGA1083,UGA108302,Kkome Islands
UGA,UGA1,UGA108,UGA1083,UGA108303,Kyampisi
UGA,UGA1,UGA108,UGA1083,UGA108304,Mukono T.c.
UGA,UGA1,UGA108,UGA1083,UGA108305,Nakisunga
UGA,UGA1,UGA108,UGA1083,UGA108306,Nama
UGA,UGA1,UGA108,UGA1083,UGA108307,Ntenjeru
UGA,UGA1,UGA108,UGA1084,UGA108401,Kasawo
UGA,UGA1,UGA108,UGA1084,UGA108402,Kimenyedde
UGA,UGA1,UGA108,UGA1084,UGA108403,Nabaale
UGA,UGA1,UGA108,UGA1084,UGA108404,Nagojje
UGA,UGA1,UGA108,UGA1084,UGA108405,Ntunda
UGA,UGA1,UGA108,UGA1084,UGA108406,Seeta- Namuganga
UGA,UGA1,UGA109,UGA1091,UGA109101,Kakooge
UGA,UGA1,UGA109,UGA1091,UGA109102,Kalongo
UGA,UGA1,UGA109,UGA1091,UGA109103,Kalungi
UGA,UGA1,UGA109,UGA1091,UGA109104,Lwabyata
UGA,UGA1,UGA109,UGA1091,UGA109105,Lwampanga
UGA,UGA1,UGA109,UGA1091,UGA109106,Nabiswera
UGA,UGA1,UGA109,UGA1091,UGA109107,Nakasongola T.c.
UGA,UGA1,UGA109,UGA1091,UGA109108,Nakitoma
UGA,UGA1,UGA109,UGA1091,UGA109109,Wabinyonyi
UGA,UGA1,UGA110,UGA1102,UGA110201,Kakuuto
UGA,UGA1,UGA110,UGA1102,UGA110202,Kasasa
UGA,UGA1,UGA110,UGA1102,UGA110203,Kibanda
UGA,UGA1,UGA110,UGA1102,UGA110204,Kifamba
UGA,UGA1,UGA110,UGA1102,UGA110205,Kyebe
UGA,UGA1,UGA110,UGA1103,UGA110301,Byakabanda
UGA,UGA1,UGA110,UGA1103,UGA110302,Ddwaniro
UGA,UGA1,UGA110,UGA1103,UGA110303,Kacheera
UGA,UGA1,UGA110,UGA1103,UGA110304,Kagamba (buyamba)
UGA,UGA1,UGA110,UGA1103,UGA110305,Kyalulangira
UGA,UGA1,UGA110,UGA1103,UGA110306,Lwamaggwa
UGA,UGA1,UGA110,UGA1103,UGA110307,Lwanda
UGA,UGA1,UGA110,UGA1103,UGA110308,Rakai T.c.
UGA,UGA1,UGA110,UGA1104,UGA110401,Kabira
UGA,UGA1,UGA110,UGA1104,UGA110402,Kalisizo
UGA,UGA1,UGA110,UGA1104,UGA110403,Kasaali
UGA,UGA1,UGA110,UGA1104,UGA110404,Kirumba
UGA,UGA1,UGA110,UGA1104,UGA110405,Kyotera T.c.
UGA,UGA1,UGA110,UGA1104,UGA110406,Lwankoni
UGA,UGA1,UGA110,UGA1104,UGA110407,Nabigasa
UGA,UGA1,UGA111,UGA1111,UGA111101,Lwemiyaga
UGA,UGA1,UGA111,UGA1111,UGA111102,Ntusi
UGA,UGA1,UGA111,UGA1112,UGA111201,Lugusulu
UGA,UGA1,UGA111,UGA1112,UGA111202,Lwebitakuli
UGA,UGA1,UGA111,UGA1112,UGA111203,Mateete
UGA,UGA1,UGA111,UGA1112,UGA111204,Mijwala
UGA,UGA1,UGA111,UGA1112,UGA111205,Sembabule T.c.
UGA,UGA1,UGA112,UGA1121,UGA112101,Bbaale
UGA,UGA1,UGA112,UGA1121,UGA112102,Galiraaya
UGA,UGA1,UGA112,UGA1121,UGA112103,Kayonza
UGA,UGA1,UGA112,UGA1121,UGA112104,Wabwoko-kitimbwa
UGA,UGA1,UGA112,UGA1122,UGA112201,Busana
UGA,UGA1,UGA112,UGA1122,UGA112202,Kangulumira
UGA,UGA1,UGA112,UGA1122,UGA112203,Kayunga
UGA,UGA1,UGA112,UGA1122,UGA112204,Kayunga T.c.
UGA,UGA1,UGA112,UGA1122,UGA112205,Nazigo
UGA,UGA1,UGA113,UGA1131,UGA113101,Kakiri
UGA,UGA1,UGA113,UGA1131,UGA113102,Kasanje
UGA,UGA1,UGA113,UGA1131,UGA113103,Katabi
UGA,UGA1,UGA113,UGA1131,UGA113104,Masulita
UGA,UGA1,UGA113,UGA1131,UGA113105,Namayumba
UGA,UGA1,UGA113,UGA1131,UGA113106,Nsangi
