country-id,year,long-debt-usd-2012,,,,,,,,
 UG ,2012,553673474,,,,,,,,
 UZ ,2000,1255469828,,,,,,,,
 UZ ,2001,1666602795,,,,,,,,
 UZ ,2002,1140152665,,,,,,,,
 UZ ,2003,1528457967,,,,,,,,
 UZ ,2004,771248094,,,,,,,,
 UZ ,2005,819815982,,,,,,,,
 UZ ,2006,663136336,,,,,,,,
 UZ ,2007,1018829778,,,,,,,,
 UZ ,2008,952170828,,,,,,,,
 UZ ,2009,2581966984,,,,,,,,
 UZ ,2010,841665986,,,,,,,,
 UZ ,2011,981606920,,,,,,,,
 UZ ,2012,451021000,,,,,,,,
 VC ,2000,11308141,,,,,,,,
 VC ,2001,9737290,,,,,,,,
 VC ,2002,22040982,,,,,,,,
 VC ,2003,35303566,,,,,,,,
 VC ,2004,48644230,,,,,,,,
 VC ,2005,50339116,,,,,,,,
 VC ,2006,16077659,,,,,,,,
 VC ,2007,16091055,,,,,,,,
 VC ,2008,23942992,,,,,,,,
 VC ,2009,20907335,,,,,,,,
 VC ,2010,76279120,,,,,,,,
 VC ,2011,26168973,,,,,,,,
 VC ,2012,10304997,,,,,,,,
 VE ,2000,5093765648,,,,,,,,
 VE ,2001,6583183553,,,,,,,,
 VE ,2002,5742756032,,,,,,,,
 VE ,2003,18163034136,,,,,,,,
 VE ,2004,12344412061,,,,,,,,
 VE ,2005,14392365010,,,,,,,,
 VE ,2006,3028519774,,,,,,,,
 VE ,2007,3076271063,,,,,,,,
 VE ,2008,6321450727,,,,,,,,
 VE ,2009,6478868108,,,,,,,,
 VE ,2010,5544077593,,,,,,,,
 VE ,2011,10569041099,,,,,,,,
 VE ,2012,2661317000,,,,,,,,
 VN ,2000,222022805,,,,,,,,
 VN ,2001,2812831232,,,,,,,,
 VN ,2002,113207920,,,,,,,,
 VN ,2003,46867620,,,,,,,,
 VN ,2004,323041254,,,,,,,,
 VN ,2005,1397322794,,,,,,,,
 VN ,2006,128105008,,,,,,,,
 VN ,2007,656227540,,,,,,,,
 VN ,2008,753536048,,,,,,,,
 VN ,2009,805989321,,,,,,,,
 VN ,2010,3950718744,,,,,,,,
 VN ,2011,3257738786,,,,,,,,
 VN ,2012,4272871000,,,,,,,,
 VU ,2000,,,,,,,,,
 VU ,2001,,,,,,,,,
 VU ,2002,,,,,,,,,
 VU ,2003,17428,,,,,,,,
 VU ,2004,,,,,,,,,
 VU ,2005,,,,,,,,,
 VU ,2006,,,,,,,,,
 VU ,2007,5127076,,,,,,,,
 VU ,2008,12145076,,,,,,,,
 VU ,2009,14365057,,,,,,,,
 VU ,2010,,,,,,,,,
 VU ,2011,,,,,,,,,
 VU ,2012,,,,,,,,,
 WS ,2000,,,,,,,,,
 WS ,2001,,,,,,,,,
 WS ,2002,6039571,,,,,,,,
 WS ,2003,,,,,,,,,
 WS ,2004,,,,,,,,,
 WS ,2005,,,,,,,,,
 WS ,2006,,,,,,,,,
 WS ,2007,23242615,,,,,,,,
 WS ,2008,31930458,,,,,,,,
 WS ,2009,31606336,,,,,,,,
 WS ,2010,88690843,,,,,,,,
 WS ,2011,48753102,,,,,,,,
 WS ,2012,64307966,,,,,,,,
 XK ,2000,,,,,,,,,
 XK ,2001,,,,,,,,,
 XK ,2002,,,,,,,,,
 XK ,2003,,,,,,,,,
 XK ,2004,,,,,,,,,
 XK ,2005,,,,,,,,,
 XK ,2006,,,,,,,,,
 XK ,2007,333406600,,,,,,,,
 XK ,2008,153129289,,,,,,,,
 XK ,2009,92406014,,,,,,,,
 XK ,2010,175808381,,,,,,,,
 XK ,2011,141074451,,,,,,,,
 XK ,2012,88653000,,,,,,,,
 YE ,2000,366153688,,,,,,,,
 YE ,2001,,,,,,,,,
 YE ,2002,389489431,,,,,,,,
 YE ,2003,381583657,,,,,,,,
 YE ,2004,360538692,,,,,,,,
 YE ,2005,503122388,,,,,,,,
 YE ,2006,605782905,,,,,,,,
 YE ,2007,609130072,,,,,,,,
 YE ,2008,371374435,,,,,,,,
 YE ,2009,480691535,,,,,,,,
 YE ,2010,362543570,,,,,,,,
 YE ,2011,104405250,,,,,,,,
 YE ,2012,1249624819,,,,,,,,
 ZA ,2000,6734809048,,,,,,,,
 ZA ,2001,7933465585,,,,,,,,
 ZA ,2002,8866240432,,,,,,,,
 ZA ,2003,4892507845,,,,,,,,
 ZA ,2004,4234646255,,,,,,,,
 ZA ,2005,6941181001,,,,,,,,
 ZA ,2006,5994226219,,,,,,,,
 ZA ,2007,10449797219,,,,,,,,
 ZA ,2008,2422454476,,,,,,,,
 ZA ,2009,5269623419,,,,,,,,
 ZA ,2010,4719526296,,,,,,,,
 ZA ,2011,6963956784,,,,,,,,
 ZA ,2012,7897245000,,,,,,,,
 ZM ,2000,31978788,,,,,,,,
 ZM ,2001,283411863,,,,,,,,
 ZM ,2002,209183132,,,,,,,,
 ZM ,2003,176759654,,,,,,,,
 ZM ,2004,869765799,,,,,,,,
 ZM ,2005,191815708,,,,,,,,
 ZM ,2006,335722358,,,,,,,,
 ZM ,2007,254104353,,,,,,,,
 ZM ,2008,140839340,,,,,,,,
 ZM ,2009,45268293,,,,,,,,
 ZM ,2010,225297091,,,,,,,,
 ZM ,2011,788351692,,,,,,,,
 ZM ,2012,1333225821,,,,,,,,
 ZW ,2000,306504990,,,,,,,,
 ZW ,2001,73824353,,,,,,,,
 ZW ,2002,42421786,,,,,,,,
 ZW ,2003,62018783,,,,,,,,
 ZW ,2004,142157077,,,,,,,,
 ZW ,2005,34340565,,,,,,,,
 ZW ,2006,65048715,,,,,,,,
 ZW ,2007,330757213,,,,,,,,
 ZW ,2008,148933673,,,,,,,,
 ZW ,2009,87627815,,,,,,,,
 ZW ,2010,904036084,,,,,,,,
 ZW ,2011,1631324228,,,,,,,,
 ZW ,2012,1432554977,,,,,,,,
