"id","year","budget-type","value"
"d219",2016,"budget",10.3911245600699
"d220",2012,"budget",13.0695519463143
"d220",2013,"budget",12.939279194021
"d220",2014,"budget",21.2068256897455
"d220",2015,"budget",18.5390589726859
"d220",2016,"budget",18.5543368712415
"d221",2012,"budget",18.5283626209433
"d221",2013,"budget",14.4169522992081
"d221",2014,"budget",15.7166903664376
"d221",2015,"budget",14.4081580536644
"d221",2016,"budget",14.4710230857145
"d222",2012,"budget",10.5123769485165
"d222",2013,"budget",10.452965392954
"d222",2014,"budget",13.147564095149
"d222",2015,"budget",14.9162459332673
"d222",2016,"budget",15.3420453942479
"d223",2012,"budget",13.574326122446
"d223",2013,"budget",12.3932168786595
"d223",2014,"budget",13.3173232261862
"d223",2015,"budget",11.0036759223277
"d223",2016,"budget",11.3616306409612
"d224",2012,"budget",11.1184979500736
"d224",2013,"budget",12.4651197053094
"d224",2015,"budget",10.8992920902089
"d224",2016,"budget",11.0728394679375
"d225",2012,"budget",10.7113921298523
"d225",2013,"budget",9.93447028917633
"d225",2014,"budget",14.2281715291357
"d225",2015,"budget",15.1711257169024
"d225",2016,"budget",17.4462671637551
"d226",2012,"budget",5.16024077091979
"d226",2013,"budget",7.90402941241481
"d226",2014,"budget",10.7344193910395
"d226",2015,"budget",10.9150494905957
"d226",2016,"budget",10.4825618032919
"d227",2012,"budget",9.12528468540925
"d227",2013,"budget",8.8984867311871
"d227",2014,"budget",10.9607676143613
"d227",2015,"budget",8.90572736353905
"d227",2016,"budget",9.70824519266101
"d228",2012,"budget",10.5521737779529
"d228",2013,"budget",10.5917501003046
"d228",2014,"budget",15.5273828429933
"d228",2015,"budget",14.5554762764649
"d228",2016,"budget",15.4710073891146
"d230",2012,"budget",5.30839189923372
"d230",2013,"budget",8.69581167257027
"d230",2014,"budget",11.0251911171774
"d230",2015,"budget",11.7043136042361
"d230",2016,"budget",12.2943311377522
"d231",2012,"budget",14.9616870099413
"d231",2013,"budget",13.117255186835
"d231",2014,"budget",15.1781080866988
"d231",2015,"budget",14.47613820324
"d231",2016,"budget",14.5702849312922
"d232",2012,"budget",9.58645355630208
"d232",2013,"budget",11.7544247409076
"d232",2014,"budget",13.9663616115502
"d232",2015,"budget",12.2871009604956
"d232",2016,"budget",12.5361209637545
"d301",2012,"budget",22.3852289290654
"d301",2013,"budget",29.3123301583645
"d301",2014,"budget",25.4034385928148
"d301",2015,"budget",32.2830180015106
"d301",2016,"budget",33.3576212783739
"d302",2012,"budget",15.6625019805649
"d302",2013,"budget",14.259312810021
"d302",2014,"budget",14.7782978280886
"d302",2015,"budget",17.3186091762203
"d302",2016,"budget",17.9262502559926
"d303",2012,"budget",11.772550682375
"d303",2013,"budget",9.96725161341668
"d303",2014,"budget",9.28570198465553
"d303",2015,"budget",12.0367503139705
"d303",2016,"budget",12.0367503108212
"d304",2012,"budget",17.5160603069219
"d304",2013,"budget",11.6623247801326
"d304",2014,"budget",4.69507857415665
"d304",2015,"budget",13.6574892422906
"d304",2016,"budget",16.7663074890478
"d305",2012,"budget",15.8542416092914
"d305",2013,"budget",11.1545354760933
"d305",2014,"budget",16.7137378054599
"d305",2015,"budget",15.7341470797073
"d305",2016,"budget",15.8306717884206
"d306",2012,"budget",16.5649894766293
"d306",2013,"budget",19.5666095774807
"d306",2014,"budget",18.2498821905313
"d306",2015,"budget",18.6251295778543
"d306",2016,"budget",16.5452803927336
"d307",2012,"budget",13.593183487705
"d307",2013,"budget",8.70570900481299
"d307",2014,"budget",2.8947501725489
"d307",2015,"budget",10.4035701904649
"d307",2016,"budget",11.3261674662668
"d309",2012,"budget",24.4581325991487
"d309",2013,"budget",25.7460817208986
"d309",2015,"budget",23.3237787972279
"d309",2016,"budget",23.3417025173056
"d310",2012,"budget",18.9750024036668
"d310",2013,"budget",12.1631893304928
"d310",2014,"budget",14.9873795641582
"d310",2015,"budget",14.9873795643207
"d310",2016,"budget",15.0365322136508
"d311",2013,"budget",15.6003952975732
"d311",2014,"budget",15.6385656833498
"d311",2015,"budget",16.1720493668593
"d311",2016,"budget",15.5956617850193
"d312",2012,"budget",13.0707300876947
"d312",2013,"budget",12.6813105339218
"d312",2014,"budget",14.5498529997662
"d312",2015,"budget",17.2699534886104
"d312",2016,"budget",17.583565391795
"d313",2012,"budget",14.7997030544806
"d313",2013,"budget",16.9455421522893
"d313",2014,"budget",17.7257110117103
"d313",2015,"budget",17.0394131148907
"d313",2016,"budget",19.3835648704792
"d314",2012,"budget",20.8236043881708
"d314",2013,"budget",19.7612096490618
"d314",2014,"budget",20.8070078015455
"d314",2015,"budget",22.8393627535131
"d314",2016,"budget",26.0251710473058
"d315",2012,"budget",12.956598887327
"d315",2013,"budget",13.9457347297296
"d315",2014,"budget",13.0521513883337
"d315",2015,"budget",13.8804398646907
"d315",2016,"budget",14.1709623282793
"d316",2013,"budget",13.5536475347793
"d316",2014,"budget",14.5970277558553
"d316",2015,"budget",16.1803329643864
"d316",2016,"budget",18.8070098178208
"d317",2013,"budget",8.94768305480843
"d317",2014,"budget",15.5763307942644
"d317",2015,"budget",15.0821577062293
"d317",2016,"budget",15.5802472815435
"d318",2012,"budget",17.5209722294767
"d318",2013,"budget",15.4011189663634
"d318",2014,"budget",22.3861048855753
"d318",2015,"budget",19.4562634339295
"d318",2016,"budget",18.642330931741
"d319",2012,"budget",11.1215223694723
"d319",2013,"budget",11.6292869689464
"d319",2014,"budget",13.1972978097339
"d319",2015,"budget",12.7893473326666
"d319",2016,"budget",15.021780172343
"d320",2012,"budget",15.2143605788006
"d320",2013,"budget",16.5826811092079
"d320",2014,"budget",17.7946538131833
"d320",2015,"budget",20.6615895081489
"d320",2016,"budget",20.829301639955
"d321",2012,"budget",11.9892042533773
"d321",2013,"budget",9.40101204832875
"d321",2015,"budget",13.3251308193924
"d321",2016,"budget",12.2713193771495
"d322",2013,"budget",16.9927470048616
"d322",2014,"budget",19.4916192148829
"d322",2015,"budget",19.334522393236
"d322",2016,"budget",19.2415745946468
"d323",2012,"budget",13.5001874928154
"d323",2013,"budget",14.4931988746585
"d323",2014,"budget",14.1137514462519
"d323",2015,"budget",11.5188828383806
"d323",2016,"budget",13.5581202064862
"d324",2013,"budget",14.7780806771817
"d324",2014,"budget",19.5709829804788
"d324",2015,"budget",19.0595181060607
"d324",2016,"budget",19.8037197860846
"d325",2012,"budget",5.87327657832662
"d325",2013,"budget",7.74266905021716
"d325",2014,"budget",9.72680731081691
"d325",2015,"budget",15.3669908401947
"d325",2016,"budget",15.774327638775
"d326",2012,"budget",12.4867805901047
"d326",2013,"budget",9.84320947906312
"d326",2014,"budget",21.6755635224891
"d326",2015,"budget",12.5658673708956
"d326",2016,"budget",17.8144466190024
"d327",2012,"budget",29.0103477877804
"d327",2013,"budget",24.4968190727228
"d327",2015,"budget",21.7129055614574
"d327",2016,"budget",24.0463017438448
"d328",2012,"budget",17.3075399346707
"d328",2013,"budget",7.61226642134153
"d328",2015,"budget",16.2327677235253
"d328",2016,"budget",18.9792637788048
"d329",2012,"budget",17.4292777205
"d329",2013,"budget",16.136649016371
"d329",2015,"budget",17.1398285293225
"d329",2016,"budget",16.8888151623778
"d330",2013,"budget",11.3072649107814
"d330",2015,"budget",17.3430293393657
"d330",2016,"budget",16.2266028886768
"d401",2012,"budget",18.7051753993015
"d401",2013,"budget",24.089097788425
"d401",2014,"budget",22.6889876251694
"d401",2015,"budget",20.249822625559
"d401",2016,"budget",21.3619192524864
"d402",2012,"budget",13.2873137114184
"d402",2013,"budget",13.4109355785496
"d402",2014,"budget",20.0511776152035
"d402",2015,"budget",15.7854535643142
"d402",2016,"budget",15.8591979893081
"d403",2012,"budget",12.3176073778808
"d403",2013,"budget",16.6737402808576
"d403",2014,"budget",14.07290949985
"d403",2015,"budget",18.2031824143622
"d403",2016,"budget",18.9088191991285
"d404",2012,"budget",4.55996780349349
"d404",2013,"budget",10.8073721577583
"d404",2014,"budget",15.2989772680466
"d404",2015,"budget",14.789096942105
"d404",2016,"budget",14.4197351117463
"d405",2012,"budget",10.7547687957894
"d405",2013,"budget",10.1327990186107
"d405",2014,"budget",14.1332238522262
"d405",2015,"budget",15.0778687831602
"d405",2016,"budget",16.2799857873603
"d406",2012,"budget",11.0594280486104
"d406",2013,"budget",12.8413960452172
"d406",2014,"budget",18.2891671281435
"d406",2015,"budget",19.5685045459173
"d406",2016,"budget",18.680683830377
"d407",2012,"budget",12.1262153701152
"d407",2013,"budget",13.5013114793985
"d407",2014,"budget",12.4039989002303
"d407",2015,"budget",10.418495107682
"d407",2016,"budget",10.9175709251285
"d408",2012,"budget",18.8697006909719
"d408",2013,"budget",19.3270432337085
"d408",2014,"budget",23.0305289350637
"d408",2015,"budget",21.0152897908513
"d408",2016,"budget",21.6379659111494
"d409",2012,"budget",13.7817361080758
"d409",2013,"budget",14.267731481927
"d409",2014,"budget",16.3899021374797
"d409",2015,"budget",16.6010200685538
"d409",2016,"budget",21.5514590245461
"d410",2012,"budget",8.15323095172095
"d410",2013,"budget",9.03547617506182
"d410",2014,"budget",12.0219584305856
"d410",2015,"budget",9.92254903158844
"d410",2016,"budget",10.4368939393471
"d411",2012,"budget",14.8765406941761
"d411",2013,"budget",14.5525081934787
"d411",2014,"budget",15.7952544161837
"d411",2015,"budget",12.9767298239694
"d411",2016,"budget",12.9767298252259
"d412",2012,"budget",15.0086674420923
"d412",2013,"budget",16.3554823451652
"d412",2014,"budget",13.7232613607166
"d412",2015,"budget",12.0456588952728
"d412",2016,"budget",12.3568717380422
"d413",2012,"budget",12.8648853383892
"d413",2013,"budget",10.1319368785196
"d413",2014,"budget",13.6865458766769
"d413",2015,"budget",10.3450147811133
"d413",2016,"budget",11.2630590728041
"d414",2012,"budget",17.3939352734772
"d414",2013,"budget",20.5006518470781
"d414",2014,"budget",21.8752550100776
"d414",2015,"budget",17.5215679827759
"d414",2016,"budget",18.0629793959428
"d415",2012,"budget",12.7481740973217
"d415",2013,"budget",16.3700603438988
"d415",2015,"budget",13.6190847287671
"d415",2016,"budget",16.691227903913
"d416",2012,"budget",10.1534823054622
"d416",2013,"budget",9.25050930620591
"d416",2014,"budget",10.6980926332158
"d416",2015,"budget",16.1819671916968
"d416",2016,"budget",19.7984604727798
"d417",2012,"budget",10.5955544913615
"d417",2013,"budget",14.0853121192775
"d417",2014,"budget",14.7762403706004
"d417",2015,"budget",13.3941829776884
"d417",2016,"budget",14.1255030196946
"d418",2012,"budget",14.7660995911803
"d418",2013,"budget",12.2737001577593
"d418",2014,"budget",15.7410062531585
"d418",2015,"budget",12.3771525424338
"d418",2016,"budget",12.755321156836
"d419",2012,"budget",16.1815170398771
"d419",2013,"budget",14.6415825688591
"d419",2014,"budget",17.9138421333981
"d419",2015,"budget",17.8794747308341
"d419",2016,"budget",18.2632343706824
"d420",2012,"budget",11.2638065485753
"d420",2013,"budget",11.3592908359181
"d420",2014,"budget",11.5025785060964
"d420",2015,"budget",10.7887460023783
"d420",2016,"budget",11.3472399810289
"d421",2012,"budget",16.508588654011
"d421",2013,"budget",15.0754040184474
"d421",2014,"budget",15.1889347214018
"d421",2015,"budget",12.0880527915501
"d421",2016,"budget",13.3570236408446
"d422",2012,"budget",15.3294952954438
"d422",2013,"budget",10.8079708647946
"d422",2014,"budget",16.1931628888598
"d422",2015,"budget",16.4001954620341
"d422",2016,"budget",17.2479856640235
"d423",2012,"budget",7.40717026543937
"d423",2013,"budget",7.21308485801295
"d423",2014,"budget",8.8939842385365
"d423",2015,"budget",7.39328202898851
"d423",2016,"budget",7.9080642579928
"d424",2012,"budget",9.93663204061873
"d424",2013,"budget",14.1046003898945
"d424",2015,"budget",18.8833016063324
"d424",2016,"budget",19.4185625301513
"d425",2012,"budget",8.14504902362952
"d425",2013,"budget",8.69523854359283
"d425",2014,"budget",11.0808553760782
"d425",2015,"budget",9.94853367099535
"d425",2016,"budget",10.3461533848668
"d426",2012,"budget",12.097867668659
"d426",2013,"budget",11.6011857487608
"d426",2015,"budget",12.3012471982745
"d426",2016,"budget",12.3365102475185
