id,year,currency,budget-type,sectoral,sectoral-type,l1,l2,l3,l4,l5,value
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,other,uganda-coffee-development-authority,,,0
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,crops,directorate-of-crop-resources,,564100000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,crops,directorate-of-crop-resources,,564100000
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,crops,directorate-of-crop-resources,,16100000
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,crops,directorate-of-crop-resources,,548000000
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,crops,directorate-of-crop-resources,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,directorate-of-crop-resources,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,directorate-of-crop-resources,,0
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,crops,farm-development,,2230290000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,crops,farm-development,,2230290000
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,crops,farm-development,,341290000
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,crops,farm-development,,1889000000
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,crops,farm-development,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,farm-development,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,farm-development,,0
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,crops,crop-protection-department,,1960144000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,crops,crop-protection-department,,1960144000
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,crops,crop-protection-department,,954144000
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,crops,crop-protection-department,,1006000000
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,crops,crop-protection-department,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,crop-protection-department,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,crop-protection-department,,0
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,crops,crop-production-department,,1073269000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,crops,crop-production-department,,1073269000
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,crops,crop-production-department,,223269000
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,crops,crop-production-department,,850000000
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,crops,crop-production-department,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,crop-production-department,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,crop-production-department,,0
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,crops,department-of-crop-regulation-and-certification,,1000000000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,crops,department-of-crop-regulation-and-certification,,1000000000
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,crops,department-of-crop-regulation-and-certification,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,crops,department-of-crop-regulation-and-certification,,1000000000
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,crops,department-of-crop-regulation-and-certification,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,department-of-crop-regulation-and-certification,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,department-of-crop-regulation-and-certification,,0
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,crops,support-for-tea-cocoa-seedlings,,1836592000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,crops,support-for-tea-cocoa-seedlings,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,crops,support-for-tea-cocoa-seedlings,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,crops,support-for-tea-cocoa-seedlings,,0
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,crops,support-for-tea-cocoa-seedlings,,1836592000
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,support-for-tea-cocoa-seedlings,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,support-for-tea-cocoa-seedlings,,1836592000
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,crops,crop-disease-and-pest-control,,2433000000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,crops,crop-disease-and-pest-control,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,crops,crop-disease-and-pest-control,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,crops,crop-disease-and-pest-control,,0
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,crops,crop-disease-and-pest-control,,2433000000
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,crop-disease-and-pest-control,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,crop-disease-and-pest-control,,2433000000
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,crops,improvement-of-food-security-in-cross-border-districts,,0
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,crops,improvement-of-food-security-in-cross-border-districts,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,crops,improvement-of-food-security-in-cross-border-districts,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,crops,improvement-of-food-security-in-cross-border-districts,,0
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,crops,improvement-of-food-security-in-cross-border-districts,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,improvement-of-food-security-in-cross-border-districts,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,improvement-of-food-security-in-cross-border-districts,,0
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,crops,integrated-production-and-pest-management,,0
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,crops,integrated-production-and-pest-management,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,crops,integrated-production-and-pest-management,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,crops,integrated-production-and-pest-management,,0
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,crops,integrated-production-and-pest-management,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,integrated-production-and-pest-management,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,integrated-production-and-pest-management,,0
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,crops,kabale-tea-factory,,0
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,crops,kabale-tea-factory,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,crops,kabale-tea-factory,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,crops,kabale-tea-factory,,0
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,crops,kabale-tea-factory,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,kabale-tea-factory,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,kabale-tea-factory,,0
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,crops,labour-saving-tech-and-mech-for-agricultral-production,,4927106000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,crops,labour-saving-tech-and-mech-for-agricultral-production,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,crops,labour-saving-tech-and-mech-for-agricultral-production,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,crops,labour-saving-tech-and-mech-for-agricultral-production,,0
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,crops,labour-saving-tech-and-mech-for-agricultral-production,,4927106000
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,labour-saving-tech-and-mech-for-agricultral-production,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,labour-saving-tech-and-mech-for-agricultral-production,,4927106000
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,crops,vegetable-oil-development-project-phase,,15848270000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,crops,vegetable-oil-development-project-phase,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,crops,vegetable-oil-development-project-phase,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,crops,vegetable-oil-development-project-phase,,0
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,crops,vegetable-oil-development-project-phase,,15848270000
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,vegetable-oil-development-project-phase,,9415827000
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,vegetable-oil-development-project-phase,,6432443000
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,vegetable-oil-development-project-phase,international-fund-for-agriculture-and-development,9415827000
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,crops,rice-development-project,,4810000000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,crops,rice-development-project,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,crops,rice-development-project,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,crops,rice-development-project,,0
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,crops,rice-development-project,,4810000000
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,rice-development-project,,4210000000
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,rice-development-project,,600000000
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,rice-development-project,japan,4210000000
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,crops,agriculture-cluster-development-project,,500001000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,crops,agriculture-cluster-development-project,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,crops,agriculture-cluster-development-project,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,crops,agriculture-cluster-development-project,,0
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,crops,agriculture-cluster-development-project,,500001000
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,agriculture-cluster-development-project,,400000000
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,agriculture-cluster-development-project,,100001000
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,agriculture-cluster-development-project,,400000000
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,crops,commercialization-of-agriculture-in-northern-uganda,,300000000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,crops,commercialization-of-agriculture-in-northern-uganda,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,crops,commercialization-of-agriculture-in-northern-uganda,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,crops,commercialization-of-agriculture-in-northern-uganda,,0
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,crops,commercialization-of-agriculture-in-northern-uganda,,300000000
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,commercialization-of-agriculture-in-northern-uganda,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,commercialization-of-agriculture-in-northern-uganda,,300000000
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,crops,agriculture-techonology-transfer-cassava-value-chain-project,,279999000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,crops,agriculture-techonology-transfer-cassava-value-chain-project,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,crops,agriculture-techonology-transfer-cassava-value-chain-project,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,crops,agriculture-techonology-transfer-cassava-value-chain-project,,0
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,crops,agriculture-techonology-transfer-cassava-value-chain-project,,279999000
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,agriculture-techonology-transfer-cassava-value-chain-project,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,agriculture-techonology-transfer-cassava-value-chain-project,,279999000
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,crops,enhancing-national-food-security-through-increased-rice-production-in-eastern-uganda,,430000000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,crops,enhancing-national-food-security-through-increased-rice-production-in-eastern-uganda,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,crops,enhancing-national-food-security-through-increased-rice-production-in-eastern-uganda,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,crops,enhancing-national-food-security-through-increased-rice-production-in-eastern-uganda,,0
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,crops,enhancing-national-food-security-through-increased-rice-production-in-eastern-uganda,,430000000
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,enhancing-national-food-security-through-increased-rice-production-in-eastern-uganda,,130000000
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,crops,enhancing-national-food-security-through-increased-rice-production-in-eastern-uganda,,300000000
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,directorate-of-animal-resources,,408895000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,directorate-of-animal-resources,,408895000
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,directorate-of-animal-resources,,26895000
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,directorate-of-animal-resources,,382000000
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,directorate-of-animal-resources,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,directorate-of-animal-resources,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,directorate-of-animal-resources,,0
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,animal-production-department,,1162648000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,animal-production-department,,1162648000
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,animal-production-department,,351000000
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,animal-production-department,,811648000
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,animal-production-department,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,animal-production-department,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,animal-production-department,,0
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,livestock-health-and-entomology,,2990006000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,livestock-health-and-entomology,,2990006000
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,livestock-health-and-entomology,,995006000
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,livestock-health-and-entomology,,1995000000
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,livestock-health-and-entomology,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,livestock-health-and-entomology,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,livestock-health-and-entomology,,0
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,fisheries-resources-department,,7691058000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,fisheries-resources-department,,7691058000
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,fisheries-resources-department,,625646000
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,fisheries-resources-department,,7065412000
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,fisheries-resources-department,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,fisheries-resources-department,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,fisheries-resources-department,,0
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,department-of-entomology,,825000000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,department-of-entomology,,825000000
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,department-of-entomology,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,department-of-entomology,,825000000
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,department-of-entomology,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,department-of-entomology,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,department-of-entomology,,0
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,livestock-disease-control,,4425000000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,livestock-disease-control,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,livestock-disease-control,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,livestock-disease-control,,0
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,livestock-disease-control,,4425000000
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,livestock-disease-control,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,livestock-disease-control,,4425000000
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,national-livestock-production-improvement,,
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,national-livestock-production-improvement,,
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,national-livestock-production-improvement,,
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,national-livestock-production-improvement,,
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,national-livestock-production-improvement,,
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,national-livestock-production-improvement,,
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,national-livestock-production-improvement,,
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,support-to-fisheries-development,,0
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,support-to-fisheries-development,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,support-to-fisheries-development,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,support-to-fisheries-development,,0
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,support-to-fisheries-development,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,support-to-fisheries-development,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,support-to-fisheries-development,,0
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,uganda-meat-exports-development-project,,0
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,uganda-meat-exports-development-project,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,uganda-meat-exports-development-project,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,uganda-meat-exports-development-project,,0
UG,2014,ugandan shillings,budget,TRUE,development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,uganda-meat-exports-development-project,,0
UG,2014,ugandan shillings,budget,TRUE,donor-development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,uganda-meat-exports-development-project,,0
UG,2014,ugandan shillings,budget,TRUE,government-development,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,uganda-meat-exports-development-project,,0
UG,2014,ugandan shillings,budget,TRUE,total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,avian-and-human-influenza-preparedness-and-response,,1470000000
UG,2014,ugandan shillings,budget,TRUE,recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,avian-and-human-influenza-preparedness-and-response,,0
UG,2014,ugandan shillings,budget,TRUE,wage-recurrent,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,avian-and-human-influenza-preparedness-and-response,,0
UG,2014,ugandan shillings,budget,TRUE,non-wage-recurrent-total,agriculture,ministry-of-agriculture-animal-fisheries,animal-resources,avian-and-human-influenza-preparedness-and-response,,0
