country,sector,channel,year,out-oda-gross-sector-channel
PT,A,E,2009,1136157
PT,B,A,2009,6156715
PT,B,E,2009,2491289
PT,C,A,2009,253904
PT,C,E,2009,139814
PT,D,A,2009,19844165
PT,D,E,2009,256752
PT,D,H,2009,44618871
PT,E,A,2009,20696258
PT,E,E,2009,392853
PT,E,H,2009,3231
PT,F,A,2009,24152839
PT,G,A,2009,895558
PT,H,A,2009,3885097
PT,H,E,2009,418836
PT,I,A,2009,201163
PT,I,E,2009,171110
PT,J,A,2009,1437898
PT,J,E,2009,63486
PT,J,H,2009,52998
PT,K,A,2009,83439814
PT,K,E,2009,2381302
PT,K,F,2009,120542
PT,K,G,2009,79290
PT,K,H,2009,1429416
PT,L,A,2009,3296272
PT,M,A,2009,1997127
PT,N,A,2009,892649
PT,N,E,2009,45336
PT,N,H,2009,92970
SE,A,A,2009,30978440
SE,A,E,2009,12110100
SE,A,F,2009,4281453
SE,A,G,2009,700916
SE,A,H,2009,58491720
SE,A,I,2009,6172524
SE,B,A,2009,65136965
SE,B,E,2009,60370461
SE,B,F,2009,18054333
SE,B,G,2009,1523731
SE,B,H,2009,98535998
SE,B,I,2009,3447840
SE,C,A,2009,38486325
SE,C,E,2009,8762858
SE,C,F,2009,764999
SE,C,G,2009,3001044
SE,C,H,2009,34565637
SE,C,I,2009,6184444
SE,D,A,2009,110020770
SE,D,D,2009,231525
SE,D,E,2009,301072581
SE,D,F,2009,62912034
SE,D,G,2009,8029
SE,D,H,2009,277136323
SE,D,I,2009,27019919
SE,E,A,2009,43543337
SE,E,E,2009,28962639
SE,E,F,2009,11102169
SE,E,H,2009,17268559
SE,E,I,2009,1372641
SE,F,A,2009,41686174
SE,F,E,2009,1114946
SE,F,F,2009,836284
SE,F,H,2009,34462093
SE,F,I,2009,23329636
SE,G,A,2009,6855713
SE,G,E,2009,12161140
SE,G,F,2009,8272165
SE,G,G,2009,31236
SE,G,H,2009,33407794
SE,G,I,2009,107015213
SE,H,A,2009,44211149
SE,H,E,2009,13952985
SE,H,F,2009,4874106
SE,H,H,2009,17886556
SE,H,I,2009,14105244
SE,I,A,2009,44424882
SE,I,D,2009,327602
SE,I,E,2009,20383914
SE,I,F,2009,2357699
SE,I,H,2009,31952679
SE,I,I,2009,7128044
SE,J,A,2009,50296634
SE,J,D,2009,22855
SE,J,E,2009,13792729
SE,J,F,2009,10384294
SE,J,G,2009,4944507
SE,J,H,2009,50254332
SE,J,I,2009,10375847
SE,K,A,2009,535118412
SE,K,D,2009,113844
SE,K,E,2009,95215105
SE,K,F,2009,9615863
SE,K,G,2009,797576
SE,K,H,2009,86266401
SE,K,I,2009,44593093
SE,K,J,2009,179018709
SE,L,A,2009,143230733
SE,L,H,2009,20570371
SE,M,A,2009,23746131
SE,N,A,2009,23958306
SE,N,E,2009,201366844
SE,N,H,2009,214264799
SE,N,I,2009,638426
US,A,A,2009,179389234
US,A,D,2009,78826161
US,A,E,2009,260674178
US,A,H,2009,49110890
US,A,I,2009,262975582
US,B,A,2009,2301817267
US,B,D,2009,363516840
US,B,E,2009,1920139516
US,B,G,2009,51917598
US,B,H,2009,408354348
US,B,I,2009,1338336926
US,C,A,2009,93872589
US,C,D,2009,4245311
US,C,E,2009,38936080
US,C,H,2009,7186971
US,C,I,2009,151735561
US,D,A,2009,2243652728
US,D,D,2009,204739775
US,D,E,2009,1051845318
US,D,G,2009,1808930
US,D,H,2009,634541566
US,D,I,2009,991324258
US,E,A,2009,1449663281
US,E,D,2009,2444411
US,E,E,2009,104356374
US,E,G,2009,133449
US,E,H,2009,91919118
US,E,I,2009,71423149
US,F,A,2009,1063476677
US,F,D,2009,552387
US,F,E,2009,190582233
US,F,G,2009,2727896
US,F,H,2009,8308980
US,F,I,2009,512161959
US,G,A,2009,104963454
US,G,D,2009,8362249
US,G,E,2009,118420689
US,G,G,2009,81454
US,G,H,2009,4791338
US,G,I,2009,332005605
US,H,A,2009,275940070
US,H,D,2009,40303849
US,H,E,2009,770343795
US,H,G,2009,78448
US,H,H,2009,139182064
US,H,I,2009,512427904
US,I,A,2009,32227751
US,I,D,2009,3021529
US,I,E,2009,35502284
US,I,G,2009,130762
US,I,H,2009,5477613
US,I,I,2009,204233909
US,J,A,2009,40474460
US,J,D,2009,10030502
US,J,E,2009,77982058
US,J,G,2009,1228615
US,J,H,2009,32609891
US,J,I,2009,138017195
US,K,A,2009,2463340724
US,K,D,2009,6057911
US,K,E,2009,161601673
US,K,G,2009,7813187
US,K,H,2009,29420803
US,K,I,2009,286925156
US,L,A,2009,448409075
US,L,I,2009,692096
US,M,A,2009,268893950
US,N,A,2009,155186489
US,N,D,2009,6516762
US,N,E,2009,1091936025
US,N,H,2009,3151133111
US,N,I,2009,189958769
1,M,J,2010,163974442
2,A,J,2010,124826792
2,B,J,2010,79879853
2,C,J,2010,183380679
2,D,J,2010,15186865
2,E,J,2010,35927355
2,F,J,2010,567249395
2,G,J,2010,51083293
2,H,J,2010,372592140
2,J,J,2010,7386357
2,K,J,2010,96709348
2,L,J,2010,318658696
2,M,J,2010,582601065
3,A,J,2010,8038872
3,B,J,2010,1361648
3,C,J,2010,88586783
3,D,J,2010,116603
3,E,J,2010,24136944
3,F,J,2010,847534122
3,H,J,2010,76455602
3,I,J,2010,8883622
3,J,J,2010,38012
3,K,J,2010,5583610
3,N,J,2010,7368760
6,A,J,2010,218342869
6,B,J,2010,232891523
6,C,J,2010,161070353
6,D,J,2010,232609662
6,E,J,2010,20188486
6,F,J,2010,579294253
6,G,J,2010,51548928
6,H,J,2010,111262048
6,I,J,2010,38685727
6,J,J,2010,68342103
6,K,J,2010,206915189
6,M,J,2010,765435
6,N,J,2010,82225446
10,B,A,2010,77817435
10,B,H,2010,646140027
10,B,I,2010,14380479
10,K,H,2010,16046095
10,K,J,2010,58891662
11,C,H,2010,30461
11,D,H,2010,1415193
11,F,H,2010,4200849
11,G,H,2010,46766
11,H,H,2010,689332
11,J,H,2010,439026977
11,N,H,2010,1450539
12,B,A,2010,2025414188
12,B,D,2010,426823773
12,B,E,2010,49571295
12,B,F,2010,114553147
12,B,G,2010,43604908
12,B,H,2010,471647075
12,B,I,2010,16014724
15,A,J,2010,1326621877
15,B,J,2010,969506877
15,C,J,2010,745102994
15,D,J,2010,1837985317
15,E,J,2010,757557933
15,F,J,2010,2143942100
15,G,J,2010,648171806
15,H,J,2010,1012680601
15,I,J,2010,263830218
15,J,J,2010,65074607
15,K,J,2010,608673885
15,L,J,2010,14707567
15,M,H,2010,2079236175
15,N,J,2010,118073289
17,A,J,2010,35991083
17,B,J,2010,20618318
17,C,J,2010,43927193
17,D,J,2010,160980736
17,E,J,2010,86387631
17,F,J,2010,209201094
17,G,J,2010,63465675
17,H,J,2010,29251866
17,I,J,2010,55770409
17,J,J,2010,12089355
17,K,J,2010,23417156
17,M,J,2010,502974987
17,N,J,2010,6823813
21,L,J,2010,1397529665
21,M,J,2010,1689963170
24,F,A,2010,3040088
24,J,H,2010,8253633
24,K,A,2010,51354878
24,M,A,2010,4857057
25,A,J,2010,23648006
25,B,J,2010,24957477
25,C,J,2010,25204499
25,E,J,2010,1531966
25,F,J,2010,159949379
25,G,J,2010,1038582
25,H,J,2010,42927419
25,I,J,2010,1337160
25,J,J,2010,155787
25,K,J,2010,41607650
25,L,J,2010,207716
25,M,J,2010,14020860
25,N,J,2010,3115746
27,B,I,2010,170322159
27,E,H,2010,84888504
28,A,C,2010,3949020
28,A,H,2010,1946073
28,B,C,2010,10839788
28,B,D,2010,106065
28,B,H,2010,6490881
28,B,J,2010,5223488
28,C,C,2010,1167560
28,C,H,2010,1606740
28,C,J,2010,536043
28,D,C,2010,137429727
28,D,D,2010,912136
28,D,H,2010,161090640
28,D,J,2010,17488276
28,E,C,2010,10396027
28,E,H,2010,5932745
28,E,J,2010,823078
28,F,C,2010,3340804
28,F,H,2010,3751605
28,F,J,2010,2217521
28,G,C,2010,4990349
28,G,D,2010,23318
28,G,H,2010,6100141
28,G,J,2010,314530
28,H,C,2010,3228025
28,H,D,2010,122732
28,H,H,2010,3810705
28,H,J,2010,220927
28,I,C,2010,2100747
28,I,H,2010,3001553
28,I,J,2010,571173
28,J,C,2010,21781255
28,J,D,2010,808922
28,J,H,2010,14687558
28,J,J,2010,2007175
28,K,C,2010,18676287
28,K,D,2010,800412
28,K,H,2010,109532507
28,K,J,2010,5767585
28,N,C,2010,20421194
28,N,H,2010,30694044
28,N,J,2010,11782122
29,B,J,2010,109881
29,C,J,2010,2120680
29,D,J,2010,6335
29,E,J,2010,567896
29,F,J,2010,3279531
29,G,J,2010,321752
29,H,J,2010,124214
29,I,J,2010,474008
29,J,J,2010,5710955
31,B,A,2010,141291569
31,B,D,2010,93514155
31,B,H,2010,608968576
31,B,J,2010,2526621
33,A,J,2010,70770706
33,B,J,2010,190890281
33,C,J,2010,50639690
33,D,J,2010,46693078
33,E,J,2010,54674551
33,G,J,2010,132346
33,H,J,2010,40494
33,J,J,2010,245551
33,K,J,2010,647192194
33,N,J,2010,29329707
34,A,H,2010,5720215
34,B,H,2010,524633
34,D,H,2010,39889760
34,E,H,2010,1506483
34,F,H,2010,437208
34,H,H,2010,41927
34,I,H,2010,625853
34,K,H,2010,582142
34,N,H,2010,3690582
35,A,J,2010,342989075
35,B,J,2010,102266112
35,K,J,2010,96906762
35,N,J,2010,23840206
37,A,J,2010,53187162
37,B,J,2010,35967498
37,D,J,2010,2706471
37,E,J,2010,5471750
37,F,J,2010,44508
37,H,J,2010,14464439
37,K,J,2010,8908904
37,N,J,2010,132383428
38,B,J,2010,371283084
38,N,J,2010,9095207
AE,A,B,2010,9194303
AE,A,C,2010,198911
AE,A,H,2010,4171360
AE,A,I,2010,4939199
AE,B,B,2010,856397
AE,B,C,2010,1746952
AE,B,E,2010,1331773
AE,B,G,2010,5192911
AE,B,H,2010,1427420
AE,B,I,2010,32282451
AE,C,B,2010,157215
AE,C,C,2010,34278721
AE,C,I,2010,593059
AE,D,H,2010,15039921
AE,D,I,2010,504084
AE,E,B,2010,1143062
AE,E,C,2010,28241819
AE,E,I,2010,2786447
AE,F,C,2010,64134327
AE,F,H,2010,3159537
AE,F,I,2010,380745
AE,H,C,2010,17449199
AE,H,E,2010,2334477
AE,H,I,2010,1105516
AE,I,B,2010,16617315
AE,I,C,2010,27292677
AE,I,E,2010,519291
AE,I,I,2010,351556
AE,J,C,2010,59914
AE,J,G,2010,53328
AE,J,H,2010,20854
AE,J,I,2010,2467939
AE,K,B,2010,11865557
AE,K,C,2010,50831265
AE,K,H,2010,17188
AE,K,I,2010,33099160
AE,L,C,2010,91267507
AE,N,B,2010,4111606
AE,N,C,2010,63848904
AE,N,E,2010,9228588
AE,N,G,2010,111559
AE,N,H,2010,10349259
AE,N,I,2010,4510131
AT,A,B,2010,23728104
AT,A,C,2010,357684
AT,A,E,2010,12582048
AT,A,F,2010,1578329
AT,A,H,2010,23181
AT,A,I,2010,92464067
AT,B,B,2010,1943240
AT,B,C,2010,2335625
AT,B,E,2010,2750404
AT,B,F,2010,325001
AT,B,H,2010,1445647
AT,B,I,2010,1160608
AT,C,A,2010,1374682
AT,C,B,2010,60459
AT,C,C,2010,8193772
AT,C,E,2010,914270
AT,C,H,2010,7734032
AT,C,I,2010,1225979
AT,D,A,2010,2391385
AT,D,B,2010,18170369
AT,D,C,2010,4424798
AT,D,E,2010,10203810
AT,D,F,2010,1471272
AT,D,G,2010,20019
AT,D,H,2010,10604057
AT,D,I,2010,1492512
AT,E,A,2010,680668
AT,E,B,2010,123024
AT,E,C,2010,1735036
AT,E,E,2010,3891503
AT,E,F,2010,605594
AT,E,H,2010,2063232
AT,E,I,2010,609113
AT,F,A,2010,1468107
AT,F,B,2010,441366
AT,F,C,2010,1921886
AT,F,E,2010,691519
AT,F,G,2010,400392
AT,F,H,2010,7138067
AT,F,I,2010,1158109
AT,G,A,2010,55192
AT,G,B,2010,227615
AT,G,E,2010,173700
AT,G,G,2010,1610314
AT,G,H,2010,31588464
AT,G,I,2010,990747
AT,H,B,2010,405931
AT,H,C,2010,1389363
AT,H,E,2010,2260950
AT,H,F,2010,934250
AT,H,G,2010,436830
AT,H,H,2010,3337834
AT,H,I,2010,1199882
AT,I,A,2010,266928
AT,I,B,2010,64565
AT,I,C,2010,3316955
AT,I,E,2010,2090981
AT,I,H,2010,5622842
AT,I,I,2010,1573642
AT,J,C,2010,4003929
AT,J,E,2010,854198
AT,J,G,2010,977626
AT,J,H,2010,2678469
AT,J,I,2010,157171
AT,K,B,2010,91721314
AT,K,C,2010,6599811
AT,K,E,2010,16761035
AT,K,F,2010,456306
AT,K,G,2010,79066
AT,K,H,2010,18053698
AT,K,I,2010,5189238
AT,L,C,2010,4270858
AT,M,B,2010,148094725
AT,M,H,2010,8211647
AT,N,B,2010,2226916
AT,N,E,2010,11946182
AT,N,H,2010,9658951
AT,N,I,2010,292477
AU,A,A,2010,28784467
AU,A,B,2010,173329
AU,A,C,2010,14748390
AU,A,E,2010,-11682545
AU,A,F,2010,16798470
AU,A,H,2010,76022933
AU,A,I,2010,185173242
AU,A,J,2010,-4484635
AU,B,A,2010,42607136
AU,B,B,2010,41967572
AU,B,C,2010,24294010
AU,B,E,2010,62833212
AU,B,F,2010,17846807
AU,B,H,2010,102437135
AU,B,I,2010,97607399
AU,B,J,2010,-1168560
AU,C,A,2010,22789223
AU,C,B,2010,5879592
AU,C,C,2010,17906400
AU,C,E,2010,39091092
AU,C,F,2010,2354306
AU,C,H,2010,89400567
AU,C,I,2010,27665520
AU,D,A,2010,57629122
AU,D,B,2010,387079001
AU,D,C,2010,8640230
AU,D,E,2010,30129018
AU,D,F,2010,20608144
AU,D,G,2010,1158886
AU,D,H,2010,107619421
AU,D,I,2010,243254027
AU,D,J,2010,-975617
AU,E,A,2010,5353395
AU,E,B,2010,12367557
AU,E,C,2010,17639883
AU,E,E,2010,10293642
AU,E,F,2010,6979562
AU,E,H,2010,42876893
AU,E,I,2010,25397037
AU,F,A,2010,41269870
AU,F,B,2010,15484388
AU,F,C,2010,320725
AU,F,E,2010,2420897
AU,F,H,2010,57600704
AU,F,I,2010,98888312
AU,G,A,2010,108562
AU,G,B,2010,989569
AU,G,E,2010,81070
AU,G,F,2010,327143
AU,G,H,2010,17069361
AU,G,I,2010,3558872
AU,G,J,2010,-143376
AU,H,A,2010,7612438
AU,H,B,2010,106405028
AU,H,C,2010,2166820
AU,H,E,2010,13553642
AU,H,F,2010,13027788
AU,H,G,2010,33026
AU,H,H,2010,102578963
AU,H,I,2010,38131908
AU,H,J,2010,-1389809
AU,I,A,2010,120691
AU,I,B,2010,4326382
AU,I,C,2010,1603625
AU,I,E,2010,495644
AU,I,F,2010,144059
AU,I,H,2010,9911091
AU,I,I,2010,8174773
AU,I,J,2010,-3057580
AU,J,A,2010,7978831
AU,J,B,2010,9072208
AU,J,C,2010,494582
AU,J,E,2010,3087953
AU,J,F,2010,778990
AU,J,H,2010,30005507
AU,J,I,2010,12785389
AU,K,A,2010,21039033
AU,K,B,2010,198068547
AU,K,C,2010,7508614
AU,K,E,2010,141099149
AU,K,F,2010,3857645
AU,K,G,2010,1037093
AU,K,H,2010,48339457
AU,K,I,2010,215605222
AU,K,J,2010,187753849
AU,L,A,2010,27975585
AU,L,B,2010,3867173
AU,L,C,2010,8507766
AU,L,E,2010,145567
AU,L,F,2010,485345
AU,L,H,2010,50300373
AU,L,I,2010,8029846
AU,M,B,2010,8828024
AU,N,A,2010,7762869
AU,N,B,2010,33246618
AU,N,E,2010,98262051
AU,N,F,2010,10940901
AU,N,G,2010,360334
AU,N,H,2010,212826111
AU,N,I,2010,15940373
BE,A,A,2010,42840799
BE,A,C,2010,13485238
BE,A,D,2010,21980887
BE,A,E,2010,19451412
BE,A,F,2010,1170363
BE,A,G,2010,286641
BE,A,H,2010,7309405
BE,A,I,2010,114228150
BE,B,A,2010,58864436
BE,B,C,2010,22731259
BE,B,D,2010,2484410
BE,B,E,2010,33585304
BE,B,F,2010,732606
BE,B,G,2010,108327
BE,B,H,2010,9637453
BE,B,I,2010,35774115
BE,C,A,2010,70132075
BE,C,D,2010,231808
BE,C,E,2010,7981986
BE,C,F,2010,100284
BE,C,H,2010,57932
BE,C,I,2010,4929292
BE,D,A,2010,41850705
BE,D,C,2010,18089609
BE,D,D,2010,7086114
BE,D,E,2010,29114097
BE,D,F,2010,3703489
BE,D,G,2010,133713
BE,D,H,2010,38420772
BE,D,I,2010,2602964
BE,E,A,2010,10227315
BE,E,C,2010,199500
BE,E,D,2010,7106027
BE,E,E,2010,16965517
BE,E,F,2010,526952
BE,E,G,2010,103353
BE,E,H,2010,7780239
BE,E,I,2010,785332
BE,F,A,2010,29837550
BE,F,C,2010,177303
BE,F,D,2010,198697
BE,F,E,2010,1292295
BE,F,F,2010,13371
BE,F,G,2010,23863065
BE,F,H,2010,5348531
BE,F,I,2010,16520025
BE,G,A,2010,4874866
BE,G,D,2010,935800
BE,G,E,2010,3583036
BE,G,F,2010,401139
BE,G,G,2010,143186113
BE,G,H,2010,320911
BE,G,I,2010,190625
BE,H,A,2010,33997536
BE,H,C,2010,4980028
BE,H,D,2010,4539809
BE,H,E,2010,42185755
BE,H,F,2010,2522129
BE,H,G,2010,5632294
BE,H,H,2010,31248201
BE,H,I,2010,7161022
BE,I,A,2010,8251380
BE,I,D,2010,1787629
BE,I,E,2010,2109449
BE,I,G,2010,8993414
BE,I,H,2010,900211
BE,I,I,2010,916160
BE,J,A,2010,1035179
BE,J,C,2010,13371
BE,J,D,2010,42658
BE,J,E,2010,696622
BE,J,F,2010,153849
BE,J,H,2010,16068053
BE,J,I,2010,4062589
BE,K,A,2010,178711868
BE,K,B,2010,92944626
BE,K,D,2010,21336762
BE,K,E,2010,49714937
BE,K,F,2010,246506
BE,K,G,2010,109691
BE,K,H,2010,15440018
BE,K,I,2010,13549185
BE,L,H,2010,12214709
BE,M,A,2010,560584924
BE,M,H,2010,802279
BE,N,A,2010,9048580
BE,N,D,2010,1062536
BE,N,E,2010,37965009
BE,N,F,2010,3342
BE,N,H,2010,91916571
BE,N,I,2010,191006
CA,A,A,2010,27269912
CA,A,C,2010,138605131
CA,A,D,2010,25494855
CA,A,E,2010,56919978
CA,A,F,2010,1043705
CA,A,H,2010,129076323
CA,A,I,2010,131267972
CA,B,A,2010,28426794
CA,B,C,2010,28930889
CA,B,D,2010,8071115
CA,B,E,2010,113267981
CA,B,F,2010,28632789
CA,B,H,2010,245691165
CA,B,I,2010,32821247
CA,C,A,2010,3984206
CA,C,C,2010,372083
CA,C,D,2010,3855629
CA,C,E,2010,9362960
CA,C,F,2010,2064353
CA,C,H,2010,23084217
CA,C,I,2010,8749534
CA,D,A,2010,126562888
CA,D,C,2010,12897170
CA,D,D,2010,74398951
CA,D,E,2010,87719612
CA,D,F,2010,10850601
CA,D,G,2010,184387
CA,D,H,2010,207907913
CA,D,I,2010,68072208
CA,E,A,2010,7741617
CA,E,D,2010,5477361
CA,E,E,2010,7228194
CA,E,F,2010,1340492
CA,E,H,2010,4398717
CA,E,I,2010,4295919
CA,F,A,2010,4458614
CA,F,D,2010,350811
CA,F,E,2010,2235830
CA,F,F,2010,3328561
CA,F,G,2010,154070
CA,F,H,2010,33200568
CA,F,I,2010,21635339
CA,G,A,2010,14914138
CA,G,C,2010,1116250
CA,G,D,2010,13384237
CA,G,E,2010,23269193
CA,G,F,2010,2356297
CA,G,H,2010,30140137
CA,G,I,2010,4941322
CA,H,A,2010,22490529
CA,H,C,2010,37907869
CA,H,D,2010,14695075
CA,H,E,2010,39670782
CA,H,F,2010,3662513
CA,H,H,2010,460745483
CA,H,I,2010,51945934
CA,I,A,2010,7077558
CA,I,D,2010,9544795
CA,I,E,2010,19015449
CA,I,F,2010,1052970
CA,I,G,2010,154070
CA,I,H,2010,26320916
CA,I,I,2010,8093416
CA,J,A,2010,3996139
CA,J,D,2010,3690066
CA,J,E,2010,5642136
CA,J,F,2010,1397532
CA,J,G,2010,2511240
CA,J,H,2010,6915399
CA,J,I,2010,10495178
CA,K,A,2010,962420242
CA,K,D,2010,19407224
CA,K,E,2010,16916677
CA,K,F,2010,4476546
CA,K,G,2010,784347
CA,K,H,2010,36095441
CA,K,I,2010,20128182
CA,L,C,2010,59035867
CA,L,H,2010,4727070
CA,M,A,2010,26668954
CA,M,H,2010,35316321
CA,N,A,2010,64943035
CA,N,D,2010,9567601
CA,N,E,2010,198803185
CA,N,F,2010,3376777
CA,N,H,2010,271548208
CA,N,I,2010,3088552
CH,A,B,2010,10038866
CH,A,C,2010,6519333
CH,A,E,2010,6656893
CH,A,F,2010,14497541
CH,A,H,2010,5366135
CH,A,I,2010,10453528
CH,B,B,2010,713638
CH,B,C,2010,15601661
CH,B,E,2010,22151947
CH,B,F,2010,6952616
CH,B,H,2010,4836164
CH,B,I,2010,13959563
CH,C,A,2010,7927354
CH,C,B,2010,2143937
CH,C,C,2010,11445993
CH,C,E,2010,7181172
CH,C,F,2010,4985330
CH,C,G,2010,1138547
CH,C,H,2010,16086435
CH,C,I,2010,2764497
CH,D,A,2010,1290031
CH,D,B,2010,26046399
CH,D,C,2010,30930426
CH,D,E,2010,43883740
CH,D,F,2010,32103366
CH,D,G,2010,2865487
CH,D,H,2010,96733980
CH,D,I,2010,18079103
CH,E,B,2010,828476
CH,E,C,2010,141160
CH,E,E,2010,2935899
CH,E,F,2010,4274067
CH,E,H,2010,120038
CH,E,I,2010,1207747
CH,F,B,2010,449361
CH,F,C,2010,2209145
CH,F,E,2010,5226999
CH,F,F,2010,1116936
CH,F,G,2010,11789
CH,F,H,2010,17278832
CH,F,I,2010,7669240
CH,G,B,2010,241223
CH,G,C,2010,1832419
CH,G,E,2010,4178557
CH,G,F,2010,2682661
CH,G,G,2010,6466438
CH,G,H,2010,24350064
CH,G,I,2010,37575776
CH,H,B,2010,3997876
CH,H,C,2010,7804746
CH,H,E,2010,23038894
CH,H,F,2010,12991985
CH,H,H,2010,21085889
CH,H,I,2010,11280696
CH,I,A,2010,1178948
CH,I,B,2010,426122
CH,I,C,2010,29112
CH,I,E,2010,14882610
CH,I,F,2010,2091085
CH,I,G,2010,559399
CH,I,H,2010,18500675
CH,I,I,2010,6017478
CH,J,B,2010,4909158
CH,J,C,2010,6896838
CH,J,E,2010,9034845
CH,J,F,2010,2162333
CH,J,G,2010,3009102
CH,J,H,2010,13122696
CH,J,I,2010,13007846
CH,K,B,2010,633003467
CH,K,C,2010,4514268
CH,K,E,2010,163128992
CH,K,F,2010,12251145
CH,K,G,2010,23553
CH,K,H,2010,29272194
CH,K,I,2010,15984321
CH,L,C,2010,32581841
CH,M,B,2010,33936605
CH,M,H,2010,1567338
CH,M,I,2010,16337
CH,N,B,2010,55908751
CH,N,C,2010,1963781
CH,N,E,2010,144933063
CH,N,F,2010,1759659
CH,N,H,2010,79271084
CH,N,I,2010,1064612
DE,A,A,2010,654105577
DE,A,D,2010,10409648
DE,A,E,2010,70766344
DE,A,H,2010,5481591
DE,A,I,2010,934953384
DE,B,A,2010,382957206
DE,B,D,2010,206635
DE,B,E,2010,36120244
DE,B,F,2010,39608
DE,B,G,2010,1298981
DE,B,H,2010,18907437
DE,B,I,2010,34230653
DE,C,A,2010,508206199
DE,C,E,2010,9520862
DE,C,G,2010,528118
DE,C,H,2010,1360105
DE,C,I,2010,73708959
DE,D,A,2010,837534427
DE,D,D,2010,68859142
DE,D,E,2010,336461301
DE,D,F,2010,26405
DE,D,G,2010,580930
DE,D,H,2010,144919547
DE,D,I,2010,22540529
DE,E,A,2010,69962448
DE,E,D,2010,1642679
DE,E,E,2010,35838108
DE,E,F,2010,60073
DE,E,H,2010,9056643
DE,E,I,2010,20985730
DE,F,A,2010,1510499516
DE,F,D,2010,852147
DE,F,E,2010,1267401
DE,F,G,2010,7921775
DE,F,H,2010,10199152
DE,F,I,2010,52539830
DE,G,A,2010,588535475
DE,G,E,2010,33627532
DE,G,G,2010,18938384
DE,G,H,2010,115587841
DE,G,I,2010,204528664
DE,H,A,2010,268129070
DE,H,E,2010,65547597
DE,H,H,2010,16852745
DE,H,I,2010,31241712
DE,I,A,2010,60080027
DE,I,E,2010,1762358
DE,I,H,2010,6026257
DE,I,I,2010,63336781
DE,J,A,2010,213608345
DE,J,D,2010,1505519
DE,J,E,2010,6467812
DE,J,G,2010,2018805
DE,J,H,2010,44980160
DE,J,I,2010,34450976
DE,K,A,2010,901890385
DE,K,E,2010,151753254
DE,K,G,2010,330073
DE,K,H,2010,16477293
DE,K,I,2010,49482929
DE,L,A,2010,97086523
DE,M,A,2010,215633225
DE,N,A,2010,123475881
DE,N,D,2010,35990872
DE,N,E,2010,72661624
DE,N,H,2010,88436084
DE,N,I,2010,1638837
DK,A,B,2010,2939100
DK,A,C,2010,64263214
DK,A,E,2010,21739598
DK,A,F,2010,6544108
DK,A,H,2010,33744814
DK,A,I,2010,15376358
DK,A,J,2010,2456073
DK,B,B,2010,4338691
DK,B,C,2010,84175715
DK,B,E,2010,46139963
DK,B,F,2010,13114011
DK,B,G,2010,1778845
DK,B,H,2010,13336448
DK,B,I,2010,3972527
DK,B,J,2010,2770167
DK,C,B,2010,2137302
DK,C,C,2010,115672008
DK,C,E,2010,273508
DK,C,F,2010,163880
DK,C,G,2010,711538
DK,C,H,2010,12684946
DK,C,I,2010,909297
DK,C,J,2010,1788851
DK,D,A,2010,7398769
DK,D,B,2010,42520908
DK,D,C,2010,87249479
DK,D,E,2010,154027320
DK,D,F,2010,35056096
DK,D,G,2010,266826
DK,D,H,2010,59819673
DK,D,I,2010,20352430
DK,D,J,2010,12283347
DK,E,B,2010,4376694
DK,E,C,2010,5395976
DK,E,E,2010,20376063
DK,E,F,2010,855387
DK,E,H,2010,4230094
DK,E,I,2010,292740
DK,E,J,2010,2717320
DK,F,B,2010,7681497
DK,F,C,2010,97672955
DK,F,E,2010,803353
DK,F,F,2010,160190
DK,F,G,2010,529108
DK,F,H,2010,1168338
DK,F,I,2010,2513395
DK,F,J,2010,5481719
DK,G,B,2010,1417953
DK,G,C,2010,38051376
DK,G,E,2010,78987
DK,G,F,2010,569442
DK,G,H,2010,83558
DK,G,I,2010,2258036
DK,G,J,2010,372632
DK,H,B,2010,2673814
DK,H,C,2010,89431033
DK,H,E,2010,13042547
DK,H,F,2010,2081618
DK,H,H,2010,5709472
DK,H,I,2010,12061603
DK,H,J,2010,16827344
DK,I,B,2010,3685755
DK,I,C,2010,5239839
DK,I,E,2010,3258535
DK,I,F,2010,94899
DK,I,G,2010,576691
DK,I,H,2010,3290864
DK,I,I,2010,34731480
DK,I,J,2010,1944909
DK,J,B,2010,10002229
DK,J,C,2010,52961496
DK,J,E,2010,7297099
DK,J,F,2010,1752494
DK,J,G,2010,5772549
DK,J,H,2010,42378092
DK,J,I,2010,4941824
DK,J,J,2010,6893386
DK,K,A,2010,80048
DK,K,B,2010,374972948
DK,K,C,2010,48884822
DK,K,E,2010,16693564
DK,K,F,2010,1939649
DK,K,H,2010,11326430
DK,K,I,2010,13536330
DK,K,J,2010,41461058
DK,L,C,2010,71638671
DK,L,J,2010,9443
DK,M,B,2010,19543053
DK,M,C,2010,26216423
DK,M,H,2010,1502619
DK,N,A,2010,471424
DK,N,B,2010,7843891
DK,N,C,2010,3922665
DK,N,E,2010,87754177
DK,N,F,2010,4294638
DK,N,H,2010,53454006
DK,N,I,2010,4983946
DK,N,J,2010,852315
ES,A,B,2010,63310655
ES,A,C,2010,25077180
ES,A,E,2010,121740585
ES,A,F,2010,1805927
ES,A,H,2010,112107842
ES,A,I,2010,28771083
ES,B,A,2010,2287123
ES,B,B,2010,23626200
ES,B,C,2010,28447327
ES,B,E,2010,107485781
ES,B,F,2010,1634882
ES,B,G,2010,14445367
