id,year,value-1,value-2,value-3
NG,2010,84572310,84572310,84572310
NG,2011,85291416,85291416,85291416
NG,2012,86122056,86122056,86122056
NG,2013,85960668,85960668,85960668
NG,2014,,,85960668
NG,2015,,,85960668
NI,1984,1012514,1012514,1012514
NI,1985,,1011276,1011276
NI,1986,,1010038,1010038
NI,1987,1008800,1008800,1008800
NI,1988,,1003457.333,1003457.333
NI,1989,,998114.6667,998114.6667
NI,1990,992772,992772,992772
NI,1991,,987600.6667,987600.6667
NI,1992,,982429.3333,982429.3333
NI,1993,977258,977258,977258
NI,1994,,950582,950582
NI,1995,,923906,923906
NI,1996,897230,897230,897230
NI,1997,,876673.3333,876673.3333
NI,1998,,856116.6667,856116.6667
NI,1999,835560,835560,835560
NI,2000,,838977.3333,838977.3333
NI,2001,,842394.6667,842394.6667
NI,2002,845812,845812,845812
NI,2003,,843634.6667,843634.6667
NI,2004,,841457.3333,841457.3333
NI,2005,839280,839280,839280
NI,2006,,770449.3333,770449.3333
NI,2007,,701618.6667,701618.6667
NI,2008,632788,632788,632788
NI,2009,,593062,593062
NI,2010,553336,553336,553336
NI,2011,528710,528710,528710
NI,2012,470400,470400,470400
NI,2013,414715,414715,414715
NI,2014,,,414715
NI,2015,,,414715
NP,1984,12305654,12305654,12305654
NP,1985,,12394240,12394240
NP,1986,,12482826,12482826
NP,1987,12571412,12571412,12571412
NP,1988,,12656784.67,12656784.67
NP,1989,,12742157.33,12742157.33
NP,1990,12827530,12827530,12827530
NP,1991,,12956248.67,12956248.67
NP,1992,,13084967.33,13084967.33
NP,1993,13213686,13213686,13213686
NP,1994,,13200804,13200804
NP,1995,,13187922,13187922
NP,1996,13175040,13175040,13175040
NP,1997,,12809169.33,12809169.33
NP,1998,,12443298.67,12443298.67
NP,1999,12077428,12077428,12077428
NP,2000,,11821977.33,11821977.33
NP,2001,,11566526.67,11566526.67
NP,2002,11311076,11311076,11311076
NP,2003,,10932697,10932697
NP,2004,,10554318,10554318
NP,2005,10175939,10175939,10175939
NP,2006,,9258101.667,9258101.667
NP,2007,,8340264.333,8340264.333
NP,2008,7422427,7422427,7422427
NP,2009,,5787693.5,5787693.5
NP,2010,4152960,4152960,4152960
NP,2011,4191156,4191156,4191156
NP,2012,2560250,2560250,2560250
NP,2013,2354418,2354418,2354418
NP,2014,,,2354418
NP,2015,,,2354418
PA,1984,333746,333746,333746
PA,1985,,371209.3333,371209.3333
PA,1986,,408672.6667,408672.6667
PA,1987,446136,446136,446136
PA,1988,,500869.6667,500869.6667
PA,1989,,555603.3333,555603.3333
PA,1990,610337,610337,610337
PA,1991,,561272.3333,561272.3333
PA,1992,,512207.6667,512207.6667
PA,1993,463143,463143,463143
PA,1994,,456446,456446
PA,1995,,449749,449749
PA,1996,443052,443052,443052
PA,1997,,427929,427929
PA,1998,,412806,412806
PA,1999,397683,397683,397683
PA,2000,,389989.3333,389989.3333
PA,2001,,382295.6667,382295.6667
PA,2002,374602,374602,374602
PA,2003,,363721.3333,363721.3333
PA,2004,,352840.6667,352840.6667
PA,2005,341960,341960,341960
PA,2006,,292023.3333,292023.3333
PA,2007,,242086.6667,242086.6667
PA,2008,192150,192150,192150
PA,2009,,178792,178792
PA,2010,165434,165434,165434
PA,2011,146464,146464,146464
PA,2012,164934,164934,164934
PA,2013,108966,108966,108966
PA,2014,,,108966
PA,2015,,,108966
PE,1984,3455190,3455190,3455190
PE,1985,,3114643.333,3114643.333
PE,1986,,2774096.667,2774096.667
PE,1987,2433550,2433550,2433550
PE,1988,,3087887.333,3087887.333
PE,1989,,3742224.667,3742224.667
PE,1990,4396562,4396562,4396562
PE,1991,,4321068.667,4321068.667
PE,1992,,4245575.333,4245575.333
PE,1993,4170082,4170082,4170082
PE,1994,,4274968,4274968
PE,1995,,4379854,4379854
PE,1996,4484740,4484740,4484740
PE,1997,,4491902.667,4491902.667
PE,1998,,4499065.333,4499065.333
PE,1999,4506228,4506228,4506228
PE,2000,,4362525.333,4362525.333
PE,2001,,4218822.667,4218822.667
PE,2002,4075120,4075120,4075120
PE,2003,,4020859,4020859
PE,2004,,3966598,3966598
PE,2005,3912337,3912337,3912337
PE,2006,,3366230,3366230
PE,2007,,2820123,2820123
PE,2008,2274016,2274016,2274016
PE,2009,,1833077,1833077
PE,2010,1392138,1392138,1392138
PE,2011,1291584,1291584,1291584
PE,2012,1245608,1245608,1245608
PE,2013,1131090,1131090,1131090
PE,2014,,,1131090
PE,2015,,,1131090
PG,1984,2248598,2248598,2248598
PG,1985,,2290867.333,2290867.333
PG,1986,,2333136.667,2333136.667
PG,1987,2375406,2375406,2375406
PG,1988,,2478558.667,2478558.667
PG,1989,,2581711.333,2581711.333
PG,1990,2684864,2684864,2684864
PG,1991,,2602282.667,2602282.667
PG,1992,,2519701.333,2519701.333
PG,1993,2437120,2437120,2437120
PG,1994,,2483524,2483524
PG,1995,,2529928,2529928
PG,1996,2576332,2576332,2576332
PG,1997,,2685382.667,2685382.667
PG,1998,,2794433.333,2794433.333
PG,1999,2903484,2903484,2903484
PG,2000,,2994842.667,2994842.667
PG,2001,,3086201.333,3086201.333
PG,2002,3177560,3177560,3177560
PG,2003,,3176003.333,3176003.333
PG,2004,,3174446.667,3174446.667
PG,2005,3172890,3172890,3172890
PG,2006,,3115008,3115008
PG,2007,,3057126,3057126
PG,2008,2999244,2999244,2999244
PG,2009,,2811739.5,2811739.5
PG,2010,2624235,2624235,2624235
PG,2011,2497600,2497600,2497600
PG,2012,2373085,2373085,2373085
PG,2013,2301919,2301919,2301919
PG,2014,,,2301919
PG,2015,,,2301919
PH,1984,13804357,13804357,13804357
PH,1985,,14339791,14339791
PH,1986,,14875225,14875225
PH,1987,15410659,15410659,15410659
PH,1988,,15469312.67,15469312.67
PH,1989,,15527966.33,15527966.33
PH,1990,15586620,15586620,15586620
PH,1991,,16082990,16082990
PH,1992,,16579360,16579360
PH,1993,17075730,17075730,17075730
PH,1994,,16325086.67,16325086.67
PH,1995,,15574443.33,15574443.33
PH,1996,14823800,14823800,14823800
PH,1997,,14632857.33,14632857.33
PH,1998,,14441914.67,14441914.67
PH,1999,14250972,14250972,14250972
PH,2000,,14207339,14207339
PH,2001,,14163706,14163706
PH,2002,14120073,14120073,14120073
PH,2003,,14168310,14168310
PH,2004,,14216547,14216547
PH,2005,14264784,14264784,14264784
PH,2006,,13461986,13461986
PH,2007,,12659188,12659188
PH,2008,11856390,11856390,11856390
PH,2009,,12022315,12022315
PH,2010,12188240,12188240,12188240
PH,2011,12615750,12615750,12615750
PH,2012,12588222,12588222,12588222
PH,2013,11405933,11405933,11405933
PH,2014,,,11405933
PH,2015,,,11405933
PK,1984,55969368,55969368,55969368
PK,1985,,57680672,57680672
PK,1986,,59391976,59391976
PK,1987,61103280,61103280,61103280
PK,1988,,61299791,61299791
PK,1989,,61496302,61496302
PK,1990,61692813,61692813,61692813
PK,1991,,57375908,57375908
PK,1992,,53059003,53059003
PK,1993,48742098,48742098,48742098
PK,1994,,40133102,40133102
PK,1995,,31524106,31524106
PK,1996,22915110,22915110,22915110
PK,1997,,25319128,25319128
PK,1998,,27723146,27723146
PK,1999,30127164,30127164,30127164
PK,2000,,33727909,33727909
PK,2001,,37328654,37328654
PK,2002,40929399,40929399,40929399
PK,2003,,35434794,35434794
PK,2004,,29940189,29940189
PK,2005,24445584,24445584,24445584
PK,2006,,22750379.33,22750379.33
PK,2007,,21055174.67,21055174.67
PK,2008,19359970,19359970,19359970
PK,2009,,17782391,17782391
PK,2010,16204812,16204812,16204812
PK,2011,14084637,14084637,14084637
PK,2012,12080259,12080259,12080259
PK,2013,12665181,12665181,12665181
PK,2014,,,12665181
PK,2015,,,12665181
PL,1984,62730,62730,62730
PL,1985,,56888,56888
PL,1986,,51046,51046
PL,1987,45204,45204,45204
PL,1988,,88571.33333,88571.33333
PL,1989,,131938.6667,131938.6667
PL,1990,175306,175306,175306
PL,1991,,134818.6667,134818.6667
PL,1992,,94331.33333,94331.33333
PL,1993,53844,53844,53844
PL,1994,,366740.6667,366740.6667
PL,1995,,679637.3333,679637.3333
PL,1996,992534,992534,992534
PL,1997,,669421.3333,669421.3333
PL,1998,,346308.6667,346308.6667
PL,1999,23196,23196,23196
PL,2000,,24384.33333,24384.33333
PL,2001,,25572.66667,25572.66667
PL,2002,26761,26761,26761
PL,2003,,35653.33333,35653.33333
PL,2004,,44545.66667,44545.66667
PL,2005,53438,53438,53438
PL,2006,,36896.33333,36896.33333
PL,2007,,20354.66667,20354.66667
PL,2008,3813,3813,3813
PL,2009,,1906.5,1906.5
PL,2010,0,0,0
PL,2011,7612,7612,7612
PL,2012,7612,7612,7612
PL,2013,3804,3804,3804
PL,2014,,,3804
PL,2015,,,3804
PS,1984,0,0,0
PS,1985,,0,0
PS,1986,,0,0
PS,1987,0,0,0
PS,1988,,22440,22440
PS,1989,,44880,44880
PS,1990,67320,67320,67320
PS,1991,,62960,62960
PS,1992,,58600,58600
PS,1993,54240,54240,54240
PS,1994,,51527.33333,51527.33333
PS,1995,,48814.66667,48814.66667
PS,1996,46102,46102,46102
PS,1997,,33394.66667,33394.66667
PS,1998,,20687.33333,20687.33333
PS,1999,7980,7980,7980
PS,2000,,12301.33333,12301.33333
PS,2001,,16622.66667,16622.66667
PS,2002,20944,20944,20944
PS,2003,,18389.33333,18389.33333
PS,2004,,15834.66667,15834.66667
PS,2005,13280,13280,13280
PS,2006,,29733.33333,29733.33333
PS,2007,,46186.66667,46186.66667
PS,2008,62640,62640,62640
PS,2009,,41607,41607
PS,2010,20574,20574,20574
PS,2011,21222,21222,21222
PS,2012,6480,6480,6480
PS,2013,11259,11259,11259
PS,2014,,,11259
PS,2015,,,11259
PY,1984,67473,67473,67473
PY,1985,,65728.66667,65728.66667
PY,1986,,63984.33333,63984.33333
PY,1987,62240,62240,62240
PY,1988,,58193,58193
PY,1989,,54146,54146
PY,1990,50099,50099,50099
PY,1991,,155525.3333,155525.3333
PY,1992,,260951.6667,260951.6667
PY,1993,366378,366378,366378
PY,1994,,434993.6667,434993.6667
PY,1995,,503609.3333,503609.3333
PY,1996,572225,572225,572225
PY,1997,,558456.6667,558456.6667
PY,1998,,544688.3333,544688.3333
PY,1999,530920,530920,530920
PY,2000,,598407,598407
PY,2001,,665894,665894
PY,2002,733381,733381,733381
PY,2003,,623287.3333,623287.3333
PY,2004,,513193.6667,513193.6667
PY,2005,403100,403100,403100
PY,2006,,368961.6667,368961.6667
PY,2007,,334823.3333,334823.3333
PY,2008,300685,300685,300685
PY,2009,,338816,338816
PY,2010,376947,376947,376947
PY,2011,344063,344063,344063
PY,2012,236698,236698,236698
PY,2013,141693,141693,141693
PY,2014,,,141693
PY,2015,,,141693
RO,1984,40788,40788,40788
RO,1985,,45552,45552
RO,1986,,50316,50316
RO,1987,55080,55080,55080
RO,1988,,65333.33333,65333.33333
RO,1989,,75586.66667,75586.66667
RO,1990,85840,85840,85840
RO,1991,,542773.3333,542773.3333
RO,1992,,999706.6667,999706.6667
RO,1993,1456640,1456640,1456640
RO,1994,,1601437.333,1601437.333
RO,1995,,1746234.667,1746234.667
RO,1996,1891032,1891032,1891032
RO,1997,,1744542,1744542
RO,1998,,1598052,1598052
RO,1999,1451562,1451562,1451562
RO,2000,,1358848,1358848
RO,2001,,1266134,1266134
RO,2002,1173420,1173420,1173420
RO,2003,,935073.3333,935073.3333
RO,2004,,696726.6667,696726.6667
RO,2005,458380,458380,458380
RO,2006,,305586.6667,305586.6667
RO,2007,,152793.3333,152793.3333
RO,2008,0,0,0
RO,2009,,0,0
RO,2010,0,0,0
RO,2011,0,0,0
RO,2012,0,0,0
RO,2013,0,0,0
RO,2014,,,0
RO,2015,,,0
RS,1984,193242,193242,193242
RS,1985,,171920,171920
RS,1986,,150598,150598
RS,1987,129276,129276,129276
RS,1988,,116544,116544
RS,1989,,103812,103812
RS,1990,91080,91080,91080
RS,1991,,78943.33333,78943.33333
RS,1992,,66806.66667,66806.66667
RS,1993,54670,54670,54670
RS,1994,,49654.66667,49654.66667
RS,1995,,44639.33333,44639.33333
RS,1996,39624,39624,39624
RS,1997,,38982.66667,38982.66667
RS,1998,,38341.33333,38341.33333
RS,1999,37700,37700,37700
RS,2000,,29383.33333,29383.33333
RS,2001,,21066.66667,21066.66667
RS,2002,12750,12750,12750
RS,2003,,35284,35284
RS,2004,,57818,57818
RS,2005,80352,80352,80352
RS,2006,,55283,55283
RS,2007,,30214,30214
RS,2008,5145,5145,5145
RS,2009,,6217.5,6217.5
RS,2010,7290,7290,7290
RS,2011,9399,9399,9399
RS,2012,11520,11520,11520
RS,2013,13604,13604,13604
RS,2014,,,13604
RS,2015,,,13604
RU,1984,870775,870775,870775
RU,1985,,1120383.667,1120383.667
RU,1986,,1369992.333,1369992.333
RU,1987,1619601,1619601,1619601
RU,1988,,2147422,2147422
RU,1989,,2675243,2675243
RU,1990,3203064,3203064,3203064
RU,1991,,3308684,3308684
RU,1992,,3414304,3414304
RU,1993,3519924,3519924,3519924
RU,1994,,4124536,4124536
RU,1995,,4729148,4729148
RU,1996,5333760,5333760,5333760
RU,1997,,5224220,5224220
RU,1998,,5114680,5114680
RU,1999,5005140,5005140,5005140
RU,2000,,3675816.667,3675816.667
RU,2001,,2346493.333,2346493.333
RU,2002,1017170,1017170,1017170
RU,2003,,993857.3333,993857.3333
RU,2004,,970544.6667,970544.6667
RU,2005,947232,947232,947232
RU,2006,,664794,664794
RU,2007,,382356,382356
RU,2008,99918,99918,99918
RU,2009,,157096.5,157096.5
RU,2010,214275,214275,214275
RU,2011,114368,114368,114368
RU,2012,57280,57280,57280
RU,2013,43053,43053,43053
RU,2014,,,43053
RU,2015,,,43053
RW,1984,3679116,3679116,3679116
RW,1985,,3942059.333,3942059.333
RW,1986,,4205002.667,4205002.667
RW,1987,4467946,4467946,4467946
RW,1988,,4685214.667,4685214.667
RW,1989,,4902483.333,4902483.333
RW,1990,5119752,5119752,5119752
RW,1991,,4850198,4850198
RW,1992,,4580644,4580644
RW,1993,4311090,4311090,4311090
RW,1994,,4509063.333,4509063.333
RW,1995,,4707036.667,4707036.667
RW,1996,4905010,4905010,4905010
RW,1997,,5252514.667,5252514.667
RW,1998,,5600019.333,5600019.333
RW,1999,5947524,5947524,5947524
RW,2000,,6018886,6018886
RW,2001,,6090248,6090248
RW,2002,6161610,6161610,6161610
RW,2003,,6202865.333,6202865.333
RW,2004,,6244120.667,6244120.667
RW,2005,6285376,6285376,6285376
RW,2006,,6270575.667,6270575.667
RW,2007,,6255775.333,6255775.333
RW,2008,6240975,6240975,6240975
RW,2009,,6298554,6298554
RW,2010,6356133,6356133,6356133
RW,2011,6353952,6353952,6353952
RW,2012,6407604,6407604,6407604
RW,2013,6685672,6685672,6685672
RW,2014,,,6685672
RW,2015,,,6685672
SB,1984,,,
SB,1985,,,
SB,1986,,,
SB,1987,,,
SB,1988,,,
SB,1989,,,
SB,1990,124124,124124,124124
SB,1991,,120070,120070
SB,1992,,116016,116016
SB,1993,111962,111962,111962
SB,1994,,108989.6667,108989.6667
SB,1995,,106017.3333,106017.3333
SB,1996,103045,103045,103045
SB,1997,,111350,111350
SB,1998,,119655,119655
SB,1999,127960,127960,127960
SB,2000,,157503.6667,157503.6667
SB,2001,,187047.3333,187047.3333
SB,2002,216591,216591,216591
SB,2003,,215834,215834
SB,2004,,215077,215077
SB,2005,214320,214320,214320
SB,2006,,207346.6667,207346.6667
SB,2007,,200373.3333,200373.3333
SB,2008,193400,193400,193400
SB,2009,,202965,202965
SB,2010,212530,212530,212530
SB,2011,186894,186894,186894
SB,2012,184305,184305,184305
SB,2013,185080,185080,185080
SB,2014,,,185080
SB,2015,,,185080
SC,1984,2205,2205,2205
SC,1985,,2023,2023
SC,1986,,1841,1841
SC,1987,1659,1659,1659
SC,1988,,1423.333333,1423.333333
SC,1989,,1187.666667,1187.666667
SC,1990,952,952,952
SC,1991,,896,896
SC,1992,,840,840
SC,1993,784,784,784
SC,1994,,885.3333333,885.3333333
SC,1995,,986.6666667,986.6666667
SC,1996,1088,1088,1088
SC,1997,,880,880
SC,1998,,672,672
SC,1999,464,464,464
SC,2000,,485.3333333,485.3333333
SC,2001,,506.6666667,506.6666667
SC,2002,528,528,528
SC,2003,,496,496
SC,2004,,464,464
SC,2005,432,432,432
SC,2006,,399,399
SC,2007,,366,366
SC,2008,333,333,333
SC,2009,,810,810
SC,2010,1287,1287,1287
SC,2011,1116,1116,1116
SC,2012,1116,1116,1116
SC,2013,954,954,954
SC,2014,,,954
SC,2015,,,954
SD,1984,7493400,7493400,7493400
SD,1985,,7578520.667,7578520.667
SD,1986,,7663641.333,7663641.333
SD,1987,7748762,7748762,7748762
SD,1988,,8255385.333,8255385.333
SD,1989,,8762008.667,8762008.667
SD,1990,9268632,9268632,9268632
SD,1991,,9258855,9258855
SD,1992,,9249078,9249078
SD,1993,9239301,9239301,9239301
SD,1994,,9449409,9449409
SD,1995,,9659517,9659517
SD,1996,9869625,9869625,9869625
SD,1997,,9635965,9635965
SD,1998,,9402305,9402305
SD,1999,9168645,9168645,9168645
SD,2000,,8859483,8859483
SD,2001,,8550321,8550321
SD,2002,8241159,8241159,8241159
SD,2003,,7981861.667,7981861.667
SD,2004,,7722564.333,7722564.333
SD,2005,7463267,7463267,7463267
SD,2006,,6711650.333,6711650.333
SD,2007,,5960033.667,5960033.667
SD,2008,5208417,5208417,5208417
SD,2009,,5236627.5,5236627.5
SD,2010,5264838,5264838,5264838
SD,2011,4426708,4426708,4426708
SD,2012,3589992,3589992,3589992
SD,2013,3570804,3570804,3570804
SD,2014,,,3570804
SD,2015,,,3570804
SI,1984,579,579,579
SI,1985,,518.6666667,518.6666667
SI,1986,,458.3333333,458.3333333
SI,1987,398,398,398
SI,1988,,465.3333333,465.3333333
SI,1989,,532.6666667,532.6666667
SI,1990,600,600,600
SI,1991,,731.6666667,731.6666667
SI,1992,,863.3333333,863.3333333
SI,1993,995,995,995
SI,1994,,1127.666667,1127.666667
SI,1995,,1260.333333,1260.333333
SI,1996,1393,1393,1393
SI,1997,,1060.666667,1060.666667
SI,1998,,728.3333333,728.3333333
SI,1999,396,396,396
SI,2000,,264,264
SI,2001,,132,132
SI,2002,0,0,0
SI,2003,,666.6666667,666.6666667
SI,2004,,1333.333333,1333.333333
SI,2005,2000,2000,2000
SI,2006,,1400.666667,1400.666667
SI,2007,,801.3333333,801.3333333
SI,2008,202,202,202
SI,2009,,203.5,203.5
SI,2010,205,205,205
SI,2011,0,0,0
SI,2012,618,618,618
SI,2013,618,618,618
SI,2014,,,618
SI,2015,,,618
SK,1984,0,0,0
SK,1985,,0,0
SK,1986,,0,0
SK,1987,0,0,0
SK,1988,,0,0
SK,1989,,0,0
SK,1990,0,0,0
SK,1991,,3731,3731
SK,1992,,7462,7462
SK,1993,11193,11193,11193
SK,1994,,16770,16770
SK,1995,,22347,22347
SK,1996,27924,27924,27924
SK,1997,,25816,25816
SK,1998,,23708,23708
SK,1999,21600,21600,21600
SK,2000,,19780,19780
SK,2001,,17960,17960
SK,2002,16140,16140,16140
SK,2003,,11655,11655
SK,2004,,7170,7170
SK,2005,2685,2685,2685
SK,2006,,1790,1790
SK,2007,,895,895
SK,2008,0,0,0
SK,2009,,11319,11319
SK,2010,22638,22638,22638
SK,2011,19440,19440,19440
SK,2012,12984,12984,12984
SK,2013,12984,12984,12984
SK,2014,,,12984
SK,2015,,,12984
SL,1984,2077010,2077010,2077010
SL,1985,,2156124,2156124
SL,1986,,2235238,2235238
SL,1987,2314352,2314352,2314352
SL,1988,,2394794.333,2394794.333
SL,1989,,2475236.667,2475236.667
SL,1990,2555679,2555679,2555679
SL,1991,,2569181.333,2569181.333
SL,1992,,2582683.667,2582683.667
SL,1993,2596186,2596186,2596186
SL,1994,,2583859.333,2583859.333
SL,1995,,2571532.667,2571532.667
SL,1996,2559206,2559206,2559206
SL,1997,,2615427.333,2615427.333
SL,1998,,2671648.667,2671648.667
SL,1999,2727870,2727870,2727870
SL,2000,,2725564,2725564
SL,2001,,2723258,2723258
SL,2002,2720952,2720952,2720952
SL,2003,,2781155,2781155
SL,2004,,2841358,2841358
SL,2005,2901561,2901561,2901561
SL,2006,,2941590,2941590
SL,2007,,2981619,2981619
SL,2008,3021648,3021648,3021648
SL,2009,,3045414,3045414
SL,2010,3069180,3069180,3069180
SL,2011,3092703,3092703,3092703
SL,2012,2660620,2660620,2660620
SL,2013,1954116,1954116,1954116
SL,2014,,,1954116
SL,2015,,,1954116
SN,1984,4166250,4166250,4166250
SN,1985,,4272855,4272855
SN,1986,,4379460,4379460
SN,1987,4486065,4486065,4486065
SN,1988,,4694228.333,4694228.333
SN,1989,,4902391.667,4902391.667
SN,1990,5110555,5110555,5110555
SN,1991,,5108177.667,5108177.667
SN,1992,,5105800.333,5105800.333
SN,1993,5103423,5103423,5103423
SN,1994,,5093134,5093134
SN,1995,,5082845,5082845
SN,1996,5072556,5072556,5072556
SN,1997,,5018707.333,5018707.333
SN,1998,,4964858.667,4964858.667
SN,1999,4911010,4911010,4911010
SN,2000,,4973464.333,4973464.333
SN,2001,,5035918.667,5035918.667
SN,2002,5098373,5098373,5098373
SN,2003,,4874534,4874534
SN,2004,,4650695,4650695
SN,2005,4426856,4426856,4426856
SN,2006,,4464088.333,4464088.333
SN,2007,,4501320.667,4501320.667
SN,2008,4538553,4538553,4538553
SN,2009,,4683076.5,4683076.5
SN,2010,4827600,4827600,4827600
SN,2011,5095504,5095504,5095504
SN,2012,5193682,5193682,5193682
SN,2013,5335344,5335344,5335344
SN,2014,,,5335344
SN,2015,,,5335344
SR,1984,77219,77219,77219
SR,1985,,84197.33333,84197.33333
SR,1986,,91175.66667,91175.66667
SR,1987,98154,98154,98154
SR,1988,,94696.33333,94696.33333
SR,1989,,91238.66667,91238.66667
SR,1990,87781,87781,87781
SR,1991,,95543.66667,95543.66667
SR,1992,,103306.3333,103306.3333
SR,1993,111069,111069,111069
SR,1994,,109116,109116
SR,1995,,107163,107163
SR,1996,105210,105210,105210
SR,1997,,107548,107548
SR,1998,,109886,109886
SR,1999,112224,112224,112224
SR,2000,,109785.6667,109785.6667
SR,2001,,107347.3333,107347.3333
SR,2002,104909,104909,104909
SR,2003,,103145,103145
SR,2004,,101381,101381
SR,2005,99617,99617,99617
SR,2006,,99340.33333,99340.33333
SR,2007,,99063.66667,99063.66667
SR,2008,98787,98787,98787
SR,2009,,98351.5,98351.5
SR,2010,97916,97916,97916
SR,2011,92664,92664,92664
SR,2012,94446,94446,94446
SR,2013,94446,94446,94446
SR,2014,,,94446
SR,2015,,,94446
SS,1984,2721375,2721375,2721375
SS,1985,,2759847.333,2759847.333
SS,1986,,2798319.667,2798319.667
SS,1987,2836792,2836792,2836792
SS,1988,,2829306.667,2829306.667
SS,1989,,2821821.333,2821821.333
SS,1990,2814336,2814336,2814336
SS,1991,,2747178.667,2747178.667
SS,1992,,2680021.333,2680021.333
SS,1993,2612864,2612864,2612864
SS,1994,,2610715.333,2610715.333
SS,1995,,2608566.667,2608566.667
SS,1996,2606418,2606418,2606418
SS,1997,,2711905.333,2711905.333
SS,1998,,2817392.667,2817392.667
SS,1999,2922880,2922880,2922880
SS,2000,,3024169.667,3024169.667
SS,2001,,3125459.333,3125459.333
SS,2002,3226749,3226749,3226749
SS,2003,,3331606,3331606
SS,2004,,3436463,3436463
SS,2005,3541320,3541320,3541320
SS,2006,,3667472,3667472
SS,2007,,3793624,3793624
SS,2008,3919776,3919776,3919776
SS,2009,,4098141,4098141
SS,2010,4276506,4276506,4276506
SS,2011,4835651,4835651,4835651
SS,2012,8104338,8104338,8104338
SS,2013,8073395,8073395,8073395
SS,2014,,,8073395
SS,2015,,,8073395
ST,1984,41570,41570,41570
ST,1985,,42127,42127
ST,1986,,42684,42684
ST,1987,43241,43241,43241
ST,1988,,42559,42559
ST,1989,,41877,41877
ST,1990,41195,41195,41195
ST,1991,,41459.33333,41459.33333
ST,1992,,41723.66667,41723.66667
ST,1993,41988,41988,41988
ST,1994,,42218.33333,42218.33333
ST,1995,,42448.66667,42448.66667
ST,1996,42679,42679,42679
ST,1997,,41764.66667,41764.66667
ST,1998,,40850.33333,40850.33333
ST,1999,39936,39936,39936
ST,2000,,42122,42122
ST,2001,,44308,44308
ST,2002,46494,46494,46494
ST,2003,,47846,47846
ST,2004,,49198,49198
ST,2005,50550,50550,50550
ST,2006,,50564,50564
ST,2007,,50578,50578
ST,2008,50592,50592,50592
ST,2009,,52734,52734
ST,2010,54876,54876,54876
ST,2011,53278,53278,53278
ST,2012,53316,53316,53316
ST,2013,50292,50292,50292
ST,2014,,,50292
ST,2015,,,50292
SV,1984,908334,908334,908334
SV,1985,,927072.6667,927072.6667
SV,1986,,945811.3333,945811.3333
SV,1987,964550,964550,964550
SV,1988,,986383.3333,986383.3333
SV,1989,,1008216.667,1008216.667
SV,1990,1030050,1030050,1030050
SV,1991,,1073086,1073086
SV,1992,,1116122,1116122
SV,1993,1159158,1159158,1159158
SV,1994,,1185808,1185808
SV,1995,,1212458,1212458
SV,1996,1239108,1239108,1239108
SV,1997,,1139540.667,1139540.667
SV,1998,,1039973.333,1039973.333
SV,1999,940406,940406,940406
SV,2000,,882869.3333,882869.3333
SV,2001,,825332.6667,825332.6667
SV,2002,767796,767796,767796
SV,2003,,701272.3333,701272.3333
SV,2004,,634748.6667,634748.6667
SV,2005,568225,568225,568225
SV,2006,,517216.6667,517216.6667
SV,2007,,466208.3333,466208.3333
SV,2008,415200,415200,415200
SV,2009,,426248,426248
SV,2010,437296,437296,437296
SV,2011,274518,274518,274518
SV,2012,252512,252512,252512
SV,2013,197925,197925,197925
SV,2014,,,197925
SV,2015,,,197925
SZ,1984,619140,619140,619140
SZ,1985,,639217,639217
SZ,1986,,659294,659294
SZ,1987,679371,679371,679371
SZ,1988,,689643.3333,689643.3333
SZ,1989,,699915.6667,699915.6667
SZ,1990,710188,710188,710188
SZ,1991,,728774.6667,728774.6667
SZ,1992,,747361.3333,747361.3333
SZ,1993,765948,765948,765948
SZ,1994,,728486,728486
SZ,1995,,691024,691024
SZ,1996,653562,653562,653562
SZ,1997,,615678,615678
SZ,1998,,577794,577794
SZ,1999,539910,539910,539910
SZ,2000,,531552,531552
SZ,2001,,523194,523194
SZ,2002,514836,514836,514836
SZ,2003,,508847.3333,508847.3333
SZ,2004,,502858.6667,502858.6667
SZ,2005,496870,496870,496870
SZ,2006,,491058.3333,491058.3333
SZ,2007,,485246.6667,485246.6667
SZ,2008,479435,479435,479435
SZ,2009,,489796,489796
SZ,2010,500157,500157,500157
SZ,2011,511467,511467,511467
SZ,2012,509712,509712,509712
SZ,2013,513250,513250,513250
SZ,2014,,,513250
SZ,2015,,,513250
TD,1984,3629232,3629232,3629232
TD,1985,,3697871,3697871
TD,1986,,3766510,3766510
TD,1987,3835149,3835149,3835149
TD,1988,,3911672.667,3911672.667
TD,1989,,3988196.333,3988196.333
TD,1990,4064720,4064720,4064720
TD,1991,,4320293.333,4320293.333
TD,1992,,4575866.667,4575866.667
TD,1993,4831440,4831440,4831440
TD,1994,,4959042.667,4959042.667
TD,1995,,5086645.333,5086645.333
TD,1996,5214248,5214248,5214248
TD,1997,,5394509.333,5394509.333
TD,1998,,5574770.667,5574770.667
TD,1999,5755032,5755032,5755032
TD,2000,,5877888,5877888
TD,2001,,6000744,6000744
TD,2002,6123600,6123600,6123600
TD,2003,,5418017.667,5418017.667
TD,2004,,4712435.333,4712435.333
TD,2005,4006853,4006853,4006853
TD,2006,,4238262,4238262
TD,2007,,4469671,4469671
TD,2008,4701080,4701080,4701080
TD,2009,,4557395,4557395
TD,2010,4413710,4413710,4413710
TD,2011,4726890,4726890,4726890
TD,2012,4571568,4571568,4571568
TD,2013,4589350,4589350,4589350
