year,id-from,id-to,sector,bundle,channel,oof
2009,DE,africa,industry-and-trade,oof-grant,unspecified,71034025
2009,DE,africa,infrastructure,oof-grant,unspecified,47975861
2009,DE,africa,other,oof-grant,unspecified,78202471
2009,DE,america,industry-and-trade,oof-grant,unspecified,60885291
2009,DE,america,infrastructure,oof-grant,unspecified,89471600
2009,DE,america,other,oof-grant,unspecified,9535414
2009,DE,AR,other,oof-grant,unspecified,14339825
2009,DE,AM,other,oof-grant,unspecified,33350826
2009,DE,asia,industry-and-trade,oof-grant,unspecified,125394958
2009,DE,asia,infrastructure,oof-grant,unspecified,80724562
2009,DE,asia,other,oof-grant,unspecified,67048345
2009,DE,asia,other-social-services,oof-grant,unspecified,20484079
2009,DE,AZ,other,oof-grant,unspecified,10446625
2009,DE,bilateral-unspecified,other,oof-loan,unspecified,135400000
2009,DE,bilateral-unspecified,other,oof-grant,unspecified,151554206
2009,DE,CN,infrastructure,oof-grant,unspecified,292308300
2009,DE,SV,other,oof-grant,unspecified,33642093
2009,DE,europe,other,oof-grant,unspecified,61098756
2009,DE,GE,other,oof-grant,unspecified,11694357
2009,DE,IN,infrastructure,oof-grant,unspecified,61058510
2009,DE,ME,banking-and-business,oof-grant,unspecified,26680680
2009,DE,PE,other,oof-grant,unspecified,9474000
2009,DE,RS,banking-and-business,oof-grant,unspecified,56696444
2009,DE,VN,other,oof-grant,unspecified,8892335
2009,ibrd,AL,governance-and-security,oof-grant,unspecified,-525314
2009,ibrd,AL,infrastructure,oof-grant,unspecified,7733920
2009,ibrd,DZ,governance-and-security,oof-grant,unspecified,-343124
2009,ibrd,AR,agriculture-and-food-security,oof-grant,unspecified,22236061
2009,ibrd,AR,banking-and-business,oof-grant,unspecified,2434981
2009,ibrd,AR,education,oof-grant,unspecified,38932847
2009,ibrd,AR,environment,oof-grant,unspecified,17184123
2009,ibrd,AR,governance-and-security,oof-grant,unspecified,14080313
2009,ibrd,AR,health,oof-grant,unspecified,109259459
2009,ibrd,AR,industry-and-trade,oof-grant,unspecified,15801209
2009,ibrd,AR,infrastructure,oof-grant,unspecified,256975876
2009,ibrd,AR,other,oof-grant,unspecified,14477742
2009,ibrd,AR,other-social-services,oof-grant,unspecified,525233255
2009,ibrd,AR,water-and-sanitation,oof-grant,unspecified,61880608
2009,ibrd,AM,agriculture-and-food-security,oof-grant,unspecified,7961565
2009,ibrd,AM,banking-and-business,oof-grant,unspecified,13174229
2009,ibrd,AM,industry-and-trade,oof-grant,unspecified,13174229
2009,ibrd,AM,infrastructure,oof-grant,unspecified,16785547
2009,ibrd,AM,water-and-sanitation,oof-grant,unspecified,787407
2009,ibrd,AZ,infrastructure,oof-grant,unspecified,120541771
2009,ibrd,AZ,other,oof-grant,unspecified,2364947
2009,ibrd,AZ,water-and-sanitation,oof-grant,unspecified,4569981
2009,ibrd,BB,health,oof-grant,unspecified,3473828
2009,ibrd,BB,other-social-services,oof-grant,unspecified,519078
2009,ibrd,BY,banking-and-business,oof-grant,unspecified,77603416
2009,ibrd,BY,infrastructure,oof-grant,unspecified,16798832
2009,ibrd,BY,other-social-services,oof-grant,unspecified,132135546
2009,ibrd,BY,water-and-sanitation,oof-grant,unspecified,157304
2009,ibrd,BA,water-and-sanitation,oof-grant,unspecified,67035
2009,ibrd,BR,agriculture-and-food-security,oof-grant,unspecified,10171038
2009,ibrd,BR,banking-and-business,oof-grant,unspecified,11678430
2009,ibrd,BR,education,oof-grant,unspecified,168061259
2009,ibrd,BR,environment,oof-grant,unspecified,1619477
2009,ibrd,BR,governance-and-security,oof-grant,unspecified,235756197
2009,ibrd,BR,health,oof-grant,unspecified,419534177
2009,ibrd,BR,industry-and-trade,oof-grant,unspecified,867521
2009,ibrd,BR,infrastructure,oof-grant,unspecified,336296150
2009,ibrd,BR,other,oof-grant,unspecified,16089474
2009,ibrd,BR,other-social-services,oof-grant,unspecified,29598215
2009,ibrd,BR,water-and-sanitation,oof-grant,unspecified,106548207
2009,ibrd,CL,banking-and-business,oof-grant,unspecified,22023
2009,ibrd,CL,education,oof-grant,unspecified,9785674
2009,ibrd,CL,governance-and-security,oof-grant,unspecified,8465004
2009,ibrd,CL,infrastructure,oof-grant,unspecified,8134778
2009,ibrd,CL,other-social-services,oof-grant,unspecified,67705
2009,ibrd,CL,water-and-sanitation,oof-grant,unspecified,4178353
2009,ibrd,CN,agriculture-and-food-security,oof-grant,unspecified,150602650
2009,ibrd,CN,banking-and-business,oof-grant,unspecified,45793
2009,ibrd,CN,education,oof-grant,unspecified,38774983
2009,ibrd,CN,environment,oof-grant,unspecified,33314064
2009,ibrd,CN,governance-and-security,oof-grant,unspecified,26770004
2009,ibrd,CN,health,oof-grant,unspecified,40743280
2009,ibrd,CN,humanitarian,oof-grant,unspecified,23596
2009,ibrd,CN,industry-and-trade,oof-grant,unspecified,104544913
2009,ibrd,CN,infrastructure,oof-grant,unspecified,639232736
2009,ibrd,CN,other-social-services,oof-grant,unspecified,6417811
2009,ibrd,CN,water-and-sanitation,oof-grant,unspecified,312636873
2009,ibrd,CO,agriculture-and-food-security,oof-grant,unspecified,17166534
2009,ibrd,CO,banking-and-business,oof-grant,unspecified,314608444
2009,ibrd,CO,education,oof-grant,unspecified,70460838
2009,ibrd,CO,environment,oof-grant,unspecified,479353795
2009,ibrd,CO,governance-and-security,oof-grant,unspecified,2404847
2009,ibrd,CO,health,oof-grant,unspecified,395097
2009,ibrd,CO,infrastructure,oof-grant,unspecified,94830066
2009,ibrd,CO,other,oof-grant,unspecified,82404296
2009,ibrd,CO,other-social-services,oof-grant,unspecified,311125886
2009,ibrd,CO,water-and-sanitation,oof-grant,unspecified,23450573
2009,ibrd,CR,agriculture-and-food-security,oof-grant,unspecified,2202259
2009,ibrd,CR,education,oof-grant,unspecified,1832029
2009,ibrd,CR,governance-and-security,oof-grant,unspecified,231933
2009,ibrd,CR,health,oof-grant,unspecified,4406728
2009,ibrd,CR,humanitarian,oof-grant,unspecified,15770273
2009,ibrd,CR,water-and-sanitation,oof-grant,unspecified,943825
2009,ibrd,HR,agriculture-and-food-security,oof-grant,unspecified,14161477
2009,ibrd,HR,banking-and-business,oof-grant,unspecified,7685035
2009,ibrd,HR,education,oof-grant,unspecified,19594307
2009,ibrd,HR,environment,oof-grant,unspecified,1218963
2009,ibrd,HR,governance-and-security,oof-grant,unspecified,22191039
2009,ibrd,HR,health,oof-grant,unspecified,847925
2009,ibrd,HR,industry-and-trade,oof-grant,unspecified,30506626
2009,ibrd,HR,infrastructure,oof-grant,unspecified,33475026
2009,ibrd,HR,other-social-services,oof-grant,unspecified,16231134
2009,ibrd,HR,water-and-sanitation,oof-grant,unspecified,33681938
2009,ibrd,DO,banking-and-business,oof-grant,unspecified,1305112
2009,ibrd,DO,education,oof-grant,unspecified,40013185
2009,ibrd,DO,governance-and-security,oof-grant,unspecified,44582278
2009,ibrd,DO,health,oof-grant,unspecified,38071178
2009,ibrd,DO,humanitarian,oof-grant,unspecified,24200445
2009,ibrd,DO,infrastructure,oof-grant,unspecified,86692697
2009,ibrd,DO,other-social-services,oof-grant,unspecified,134532090
2009,ibrd,EC,agriculture-and-food-security,oof-grant,unspecified,207642
2009,ibrd,EC,governance-and-security,oof-grant,unspecified,14081
2009,ibrd,EC,infrastructure,oof-grant,unspecified,56730
2009,ibrd,EC,water-and-sanitation,oof-grant,unspecified,146456
2009,ibrd,EG,agriculture-and-food-security,oof-grant,unspecified,6215334
2009,ibrd,EG,banking-and-business,oof-grant,unspecified,524347406
2009,ibrd,EG,education,oof-grant,unspecified,5696597
2009,ibrd,EG,governance-and-security,oof-grant,unspecified,628230
2009,ibrd,EG,industry-and-trade,oof-grant,unspecified,861512
2009,ibrd,EG,infrastructure,oof-grant,unspecified,162931427
2009,ibrd,EG,other-social-services,oof-grant,unspecified,8652084
2009,ibrd,EG,water-and-sanitation,oof-grant,unspecified,7879298
2009,ibrd,SV,education,oof-grant,unspecified,59135561
2009,ibrd,SV,governance-and-security,oof-grant,unspecified,122067978
2009,ibrd,SV,health,oof-grant,unspecified,26113511
2009,ibrd,SV,infrastructure,oof-grant,unspecified,234949
2009,ibrd,SV,other-social-services,oof-grant,unspecified,31637810
2009,ibrd,MK,agriculture-and-food-security,oof-grant,unspecified,3035644
2009,ibrd,MK,education,oof-grant,unspecified,1642833
2009,ibrd,MK,governance-and-security,oof-grant,unspecified,3015464
2009,ibrd,MK,health,oof-grant,unspecified,774583
2009,ibrd,MK,industry-and-trade,oof-grant,unspecified,167586
2009,ibrd,MK,infrastructure,oof-grant,unspecified,30983271
2009,ibrd,MK,other-social-services,oof-grant,unspecified,4966412
2009,ibrd,GA,governance-and-security,oof-grant,unspecified,1836542
2009,ibrd,GA,industry-and-trade,oof-grant,unspecified,213551
2009,ibrd,GA,infrastructure,oof-grant,unspecified,1110467
2009,ibrd,GA,water-and-sanitation,oof-grant,unspecified,1110467
2009,ibrd,GE,infrastructure,oof-grant,unspecified,104834025
2009,ibrd,GD,education,oof-grant,unspecified,725748
2009,ibrd,GD,health,oof-grant,unspecified,9364
2009,ibrd,GD,other-social-services,oof-grant,unspecified,9364
2009,ibrd,GT,agriculture-and-food-security,oof-grant,unspecified,212025
2009,ibrd,GT,banking-and-business,oof-grant,unspecified,35167776
2009,ibrd,GT,education,oof-grant,unspecified,-11188
2009,ibrd,GT,governance-and-security,oof-grant,unspecified,216919165
2009,ibrd,GT,health,oof-grant,unspecified,4585178
2009,ibrd,GT,industry-and-trade,oof-grant,unspecified,71013769
2009,ibrd,GT,infrastructure,oof-grant,unspecified,15194034
2009,ibrd,GT,other-social-services,oof-grant,unspecified,54087445
2009,ibrd,IN,agriculture-and-food-security,oof-grant,unspecified,198338889
2009,ibrd,IN,banking-and-business,oof-grant,unspecified,15969948
2009,ibrd,IN,education,oof-grant,unspecified,9414658
2009,ibrd,IN,environment,oof-grant,unspecified,16903911
2009,ibrd,IN,governance-and-security,oof-grant,unspecified,95693967
2009,ibrd,IN,industry-and-trade,oof-grant,unspecified,136934016
2009,ibrd,IN,infrastructure,oof-grant,unspecified,961973339
2009,ibrd,IN,other,oof-grant,unspecified,135661
2009,ibrd,IN,other-social-services,oof-grant,unspecified,22622249
2009,ibrd,IN,water-and-sanitation,oof-grant,unspecified,19032280
2009,ibrd,ID,agriculture-and-food-security,oof-grant,unspecified,11498744
2009,ibrd,ID,banking-and-business,oof-grant,unspecified,460255816
2009,ibrd,ID,education,oof-grant,unspecified,651653343
2009,ibrd,ID,governance-and-security,oof-grant,unspecified,562385102
2009,ibrd,ID,health,oof-grant,unspecified,71042379
2009,ibrd,ID,humanitarian,oof-grant,unspecified,63189720
2009,ibrd,ID,industry-and-trade,oof-grant,unspecified,4634411
2009,ibrd,ID,infrastructure,oof-grant,unspecified,164886304
2009,ibrd,ID,other,oof-grant,unspecified,76932526
2009,ibrd,ID,other-social-services,oof-grant,unspecified,30536936
2009,ibrd,ID,water-and-sanitation,oof-grant,unspecified,46542625
2009,ibrd,IR,agriculture-and-food-security,oof-grant,unspecified,11049745
2009,ibrd,IR,education,oof-grant,unspecified,2206930
2009,ibrd,IR,governance-and-security,oof-grant,unspecified,3848613
2009,ibrd,IR,health,oof-grant,unspecified,3297033
2009,ibrd,IR,infrastructure,oof-grant,unspecified,11258192
2009,ibrd,IR,other-social-services,oof-grant,unspecified,32679688
2009,ibrd,IR,water-and-sanitation,oof-grant,unspecified,92205783
2009,ibrd,JM,banking-and-business,oof-grant,unspecified,207484
2009,ibrd,JM,education,oof-grant,unspecified,4152481
2009,ibrd,JM,governance-and-security,oof-grant,unspecified,106321871
2009,ibrd,JM,health,oof-grant,unspecified,2975523
2009,ibrd,JM,humanitarian,oof-grant,unspecified,233366
2009,ibrd,JM,infrastructure,oof-grant,unspecified,1713043
2009,ibrd,JM,other-social-services,oof-grant,unspecified,9055398
2009,ibrd,JM,water-and-sanitation,oof-grant,unspecified,1576880
2009,ibrd,JO,banking-and-business,oof-grant,unspecified,157698463
2009,ibrd,JO,education,oof-grant,unspecified,7688153
2009,ibrd,JO,environment,oof-grant,unspecified,11601849
2009,ibrd,JO,governance-and-security,oof-grant,unspecified,95652865
2009,ibrd,JO,industry-and-trade,oof-grant,unspecified,2017254
2009,ibrd,JO,infrastructure,oof-grant,unspecified,9747252
2009,ibrd,JO,other-social-services,oof-grant,unspecified,62921689
2009,ibrd,JO,water-and-sanitation,oof-grant,unspecified,3520874
2009,ibrd,KZ,agriculture-and-food-security,oof-grant,unspecified,13431209
2009,ibrd,KZ,banking-and-business,oof-grant,unspecified,124173
2009,ibrd,KZ,environment,oof-grant,unspecified,121345
2009,ibrd,KZ,health,oof-grant,unspecified,2914038
2009,ibrd,KZ,industry-and-trade,oof-grant,unspecified,4659236
2009,ibrd,KZ,infrastructure,oof-grant,unspecified,98053997
2009,ibrd,KZ,water-and-sanitation,oof-grant,unspecified,1745595
2009,ibrd,LB,education,oof-grant,unspecified,4286473
2009,ibrd,LB,governance-and-security,oof-grant,unspecified,1097165
2009,ibrd,LB,industry-and-trade,oof-grant,unspecified,680152
2009,ibrd,LB,infrastructure,oof-grant,unspecified,15294828
2009,ibrd,LB,water-and-sanitation,oof-grant,unspecified,2771282
2009,ibrd,MU,banking-and-business,oof-grant,unspecified,701367
2009,ibrd,MU,education,oof-grant,unspecified,15833972
2009,ibrd,MU,governance-and-security,oof-grant,unspecified,50158431
2009,ibrd,MU,industry-and-trade,oof-grant,unspecified,15833972
2009,ibrd,MU,other,oof-grant,unspecified,15833972
2009,ibrd,MU,other-social-services,oof-grant,unspecified,15833972
2009,ibrd,MX,agriculture-and-food-security,oof-grant,unspecified,23720914
2009,ibrd,MX,banking-and-business,oof-grant,unspecified,481336088
2009,ibrd,MX,education,oof-grant,unspecified,114202317
2009,ibrd,MX,governance-and-security,oof-grant,unspecified,690547405
2009,ibrd,MX,health,oof-grant,unspecified,26965323
2009,ibrd,MX,industry-and-trade,oof-grant,unspecified,234239191
2009,ibrd,MX,infrastructure,oof-grant,unspecified,1582170247
2009,ibrd,MX,other,oof-grant,unspecified,3775301
2009,ibrd,MX,other-social-services,oof-grant,unspecified,1945597308
2009,ibrd,MX,water-and-sanitation,oof-grant,unspecified,17563189
2009,ibrd,ME,agriculture-and-food-security,oof-grant,unspecified,799377
2009,ibrd,ME,health,oof-grant,unspecified,19707
2009,ibrd,ME,infrastructure,oof-grant,unspecified,624806
2009,ibrd,ME,other,oof-grant,unspecified,1401850
2009,ibrd,MA,agriculture-and-food-security,oof-grant,unspecified,8641959
2009,ibrd,MA,education,oof-grant,unspecified,20573908
2009,ibrd,MA,environment,oof-grant,unspecified,38721368
2009,ibrd,MA,governance-and-security,oof-grant,unspecified,13768672
2009,ibrd,MA,infrastructure,oof-grant,unspecified,30942880
2009,ibrd,MA,other-social-services,oof-grant,unspecified,10361202
2009,ibrd,MA,water-and-sanitation,oof-grant,unspecified,129222722
2009,ibrd,PK,agriculture-and-food-security,oof-grant,unspecified,15217163
2009,ibrd,PK,governance-and-security,oof-grant,unspecified,262174
2009,ibrd,PK,infrastructure,oof-grant,unspecified,76253705
2009,ibrd,PK,water-and-sanitation,oof-grant,unspecified,1835216
2009,ibrd,PA,agriculture-and-food-security,oof-grant,unspecified,996954
2009,ibrd,PA,banking-and-business,oof-grant,unspecified,63970384
2009,ibrd,PA,education,oof-grant,unspecified,15844403
2009,ibrd,PA,environment,oof-grant,unspecified,1930685
2009,ibrd,PA,governance-and-security,oof-grant,unspecified,57613912
2009,ibrd,PA,health,oof-grant,unspecified,27874925
2009,ibrd,PA,industry-and-trade,oof-grant,unspecified,112279
2009,ibrd,PA,infrastructure,oof-grant,unspecified,13633033
2009,ibrd,PA,other-social-services,oof-grant,unspecified,29856709
2009,ibrd,PA,water-and-sanitation,oof-grant,unspecified,1243953
2009,ibrd,PG,industry-and-trade,oof-grant,unspecified,293554
2009,ibrd,PG,infrastructure,oof-grant,unspecified,1433235
2009,ibrd,PY,agriculture-and-food-security,oof-grant,unspecified,524347
2009,ibrd,PY,banking-and-business,oof-grant,unspecified,14681727
2009,ibrd,PY,education,oof-grant,unspecified,142435
2009,ibrd,PY,governance-and-security,oof-grant,unspecified,90217955
2009,ibrd,PY,other,oof-grant,unspecified,57735
2009,ibrd,PE,agriculture-and-food-security,oof-grant,unspecified,12404464
2009,ibrd,PE,banking-and-business,oof-grant,unspecified,61872994
2009,ibrd,PE,education,oof-grant,unspecified,3565562
2009,ibrd,PE,environment,oof-grant,unspecified,6319837
2009,ibrd,PE,governance-and-security,oof-grant,unspecified,200616284
2009,ibrd,PE,health,oof-grant,unspecified,23795742
2009,ibrd,PE,industry-and-trade,oof-grant,unspecified,29353161
2009,ibrd,PE,infrastructure,oof-grant,unspecified,53274662
2009,ibrd,PE,other-social-services,oof-grant,unspecified,874658
2009,ibrd,PE,water-and-sanitation,oof-grant,unspecified,5798582
2009,ibrd,PH,agriculture-and-food-security,oof-grant,unspecified,8064418
2009,ibrd,PH,banking-and-business,oof-grant,unspecified,221809
2009,ibrd,PH,education,oof-grant,unspecified,48375214
2009,ibrd,PH,environment,oof-grant,unspecified,10068063
2009,ibrd,PH,governance-and-security,oof-grant,unspecified,13802843
2009,ibrd,PH,health,oof-grant,unspecified,20507052
2009,ibrd,PH,humanitarian,oof-grant,unspecified,69526415
2009,ibrd,PH,infrastructure,oof-grant,unspecified,22702609
2009,ibrd,PH,other,oof-grant,unspecified,20505912
2009,ibrd,PH,other-social-services,oof-grant,unspecified,144284798
2009,ibrd,PH,water-and-sanitation,oof-grant,unspecified,20521655
2009,ibrd,RS,agriculture-and-food-security,oof-grant,unspecified,654922
2009,ibrd,RS,banking-and-business,oof-grant,unspecified,25583442
2009,ibrd,RS,environment,oof-grant,unspecified,251107
2009,ibrd,RS,governance-and-security,oof-grant,unspecified,27080185
2009,ibrd,RS,health,oof-grant,unspecified,41068
2009,ibrd,RS,industry-and-trade,oof-grant,unspecified,514789
2009,ibrd,RS,infrastructure,oof-grant,unspecified,3126332
2009,ibrd,RS,other-social-services,oof-grant,unspecified,1181501
2009,ibrd,KN,education,oof-grant,unspecified,1145468
2009,ibrd,KN,governance-and-security,oof-grant,unspecified,38189
2009,ibrd,KN,health,oof-grant,unspecified,513182
2009,ibrd,KN,infrastructure,oof-grant,unspecified,40828
2009,ibrd,LC,education,oof-grant,unspecified,-32222
2009,ibrd,LC,governance-and-security,oof-grant,unspecified,392212
2009,ibrd,LC,health,oof-grant,unspecified,1666260
2009,ibrd,LC,humanitarian,oof-grant,unspecified,1640986
2009,ibrd,LC,other-social-services,oof-grant,unspecified,248657
2009,ibrd,LC,water-and-sanitation,oof-grant,unspecified,35584
2009,ibrd,VC,education,oof-grant,unspecified,128762
2009,ibrd,VC,governance-and-security,oof-grant,unspecified,135434
2009,ibrd,VC,health,oof-grant,unspecified,436019
2009,ibrd,VC,other-social-services,oof-grant,unspecified,68050
2009,ibrd,TH,infrastructure,oof-grant,unspecified,13434365
2009,ibrd,TT,health,oof-grant,unspecified,2221187
2009,ibrd,TN,agriculture-and-food-security,oof-grant,unspecified,5084052
2009,ibrd,TN,banking-and-business,oof-grant,unspecified,65871139
2009,ibrd,TN,education,oof-grant,unspecified,15086763
2009,ibrd,TN,environment,oof-grant,unspecified,3600
2009,ibrd,TN,governance-and-security,oof-grant,unspecified,3098282
2009,ibrd,TN,industry-and-trade,oof-grant,unspecified,73622309
2009,ibrd,TN,infrastructure,oof-grant,unspecified,8558894
2009,ibrd,TN,other-social-services,oof-grant,unspecified,1865939
2009,ibrd,TN,water-and-sanitation,oof-grant,unspecified,19802236
2009,ibrd,TR,agriculture-and-food-security,oof-grant,unspecified,8273471
2009,ibrd,TR,banking-and-business,oof-grant,unspecified,449601195
2009,ibrd,TR,education,oof-grant,unspecified,96389845
2009,ibrd,TR,governance-and-security,oof-grant,unspecified,172458614
2009,ibrd,TR,health,oof-grant,unspecified,28641211
2009,ibrd,TR,humanitarian,oof-grant,unspecified,329391
2009,ibrd,TR,industry-and-trade,oof-grant,unspecified,410895650
2009,ibrd,TR,infrastructure,oof-grant,unspecified,997158279
2009,ibrd,TR,other,oof-grant,unspecified,10342974
2009,ibrd,TR,other-social-services,oof-grant,unspecified,141128528
2009,ibrd,TR,water-and-sanitation,oof-grant,unspecified,76560957
2009,ibrd,UA,agriculture-and-food-security,oof-grant,unspecified,6808550
2009,ibrd,UA,banking-and-business,oof-grant,unspecified,465005471
2009,ibrd,UA,education,oof-grant,unspecified,4569600
2009,ibrd,UA,governance-and-security,oof-grant,unspecified,15087016
2009,ibrd,UA,health,oof-grant,unspecified,13236833
2009,ibrd,UA,infrastructure,oof-grant,unspecified,20644021
2009,ibrd,UA,other-social-services,oof-grant,unspecified,6685145
2009,ibrd,UA,water-and-sanitation,oof-grant,unspecified,1793735
2009,ibrd,UY,agriculture-and-food-security,oof-grant,unspecified,7207776
2009,ibrd,UY,banking-and-business,oof-grant,unspecified,152985624
2009,ibrd,UY,education,oof-grant,unspecified,7002318
2009,ibrd,UY,governance-and-security,oof-grant,unspecified,61833792
2009,ibrd,UY,industry-and-trade,oof-grant,unspecified,88173555
2009,ibrd,UY,infrastructure,oof-grant,unspecified,13352618
2009,ibrd,UY,other-social-services,oof-grant,unspecified,123904592
2009,ibrd,UY,water-and-sanitation,oof-grant,unspecified,17677922
2009,ibrd,UZ,agriculture-and-food-security,oof-grant,unspecified,1279742
2009,ibrd,UZ,health,oof-grant,unspecified,-11033
2009,ibrd,UZ,water-and-sanitation,oof-grant,unspecified,3919359
2009,ibrd,ZW,infrastructure,oof-grant,unspecified,-9771
2009,idb,AR,agriculture-and-food-security,oof-grant,unspecified,119057011
2009,idb,AR,banking-and-business,oof-grant,unspecified,1044011
2009,idb,AR,education,oof-grant,unspecified,245307983
2009,idb,AR,environment,oof-grant,unspecified,16903415
2009,idb,AR,governance-and-security,oof-grant,unspecified,7075849
2009,idb,AR,health,oof-grant,unspecified,6858341
2009,idb,AR,industry-and-trade,oof-grant,unspecified,88930747
2009,idb,AR,infrastructure,oof-grant,unspecified,364630353
2009,idb,AR,other,oof-grant,unspecified,3023352
2009,idb,AR,other-social-services,oof-grant,unspecified,990540520
2009,idb,AR,water-and-sanitation,oof-grant,unspecified,16429077
2009,idb,BB,agriculture-and-food-security,oof-grant,unspecified,159821
2009,idb,BB,education,oof-grant,unspecified,18763632
2009,idb,BB,environment,oof-grant,unspecified,9668516
2009,idb,BB,governance-and-security,oof-grant,unspecified,3010817
2009,idb,BB,other,oof-grant,unspecified,41948
2009,idb,BB,other-social-services,oof-grant,unspecified,295842
2009,idb,BZ,agriculture-and-food-security,oof-grant,unspecified,93735
2009,idb,BZ,health,oof-grant,unspecified,780493
2009,idb,BZ,industry-and-trade,oof-grant,unspecified,524347
2009,idb,BZ,infrastructure,oof-grant,unspecified,3687712
2009,idb,BZ,other-social-services,oof-grant,unspecified,7865211
2009,idb,BZ,water-and-sanitation,oof-grant,unspecified,584647
2009,idb,BO,agriculture-and-food-security,oof-grant,unspecified,1625477
2009,idb,BO,banking-and-business,oof-grant,unspecified,1048695
2009,idb,BO,governance-and-security,oof-grant,unspecified,1361441
2009,idb,BO,infrastructure,oof-grant,unspecified,3977070
2009,idb,BO,other,oof-grant,unspecified,1614990
2009,idb,BO,water-and-sanitation,oof-grant,unspecified,5181301
2009,idb,BR,agriculture-and-food-security,oof-grant,unspecified,15810418
2009,idb,BR,governance-and-security,oof-grant,unspecified,468933019
2009,idb,BR,health,oof-grant,unspecified,3179206
2009,idb,BR,industry-and-trade,oof-grant,unspecified,1104297048
2009,idb,BR,infrastructure,oof-grant,unspecified,693592691
2009,idb,BR,other,oof-grant,unspecified,30621889
2009,idb,BR,other-social-services,oof-grant,unspecified,89748234
2009,idb,BR,water-and-sanitation,oof-grant,unspecified,107254682
2009,idb,CL,education,oof-grant,unspecified,-8277
2009,idb,CL,environment,oof-grant,unspecified,20973896
2009,idb,CL,governance-and-security,oof-grant,unspecified,22795667
2009,idb,CL,industry-and-trade,oof-grant,unspecified,6044302
2009,idb,CL,infrastructure,oof-grant,unspecified,490094
2009,idb,CL,other,oof-grant,unspecified,157304
2009,idb,CL,other-social-services,oof-grant,unspecified,33776395
2009,idb,CO,agriculture-and-food-security,oof-grant,unspecified,627677
2009,idb,CO,banking-and-business,oof-grant,unspecified,104727272
2009,idb,CO,environment,oof-grant,unspecified,263293839
2009,idb,CO,governance-and-security,oof-grant,unspecified,726646
2009,idb,CO,health,oof-grant,unspecified,6128422
2009,idb,CO,infrastructure,oof-grant,unspecified,51975331
2009,idb,CO,other,oof-grant,unspecified,69444570
2009,idb,CO,other-social-services,oof-grant,unspecified,148550870
2009,idb,CO,water-and-sanitation,oof-grant,unspecified,267350622
2009,idb,CR,agriculture-and-food-security,oof-grant,unspecified,3056531
2009,idb,CR,governance-and-security,oof-grant,unspecified,15255331
2009,idb,CR,health,oof-grant,unspecified,82732
2009,idb,CR,infrastructure,oof-grant,unspecified,23901869
2009,idb,CR,water-and-sanitation,oof-grant,unspecified,314608
2009,idb,DO,agriculture-and-food-security,oof-grant,unspecified,11114585
2009,idb,DO,education,oof-grant,unspecified,16464716
2009,idb,DO,environment,oof-grant,unspecified,293333
2009,idb,DO,governance-and-security,oof-grant,unspecified,381803246
2009,idb,DO,humanitarian,oof-grant,unspecified,367043
2009,idb,DO,infrastructure,oof-grant,unspecified,524347
2009,idb,DO,other-social-services,oof-grant,unspecified,95779784
2009,idb,DO,water-and-sanitation,oof-grant,unspecified,2837795
2009,idb,EC,agriculture-and-food-security,oof-grant,unspecified,346361
2009,idb,EC,education,oof-grant,unspecified,156029538
2009,idb,EC,environment,oof-grant,unspecified,3526079
2009,idb,EC,health,oof-grant,unspecified,57305369
2009,idb,EC,infrastructure,oof-grant,unspecified,21842861
2009,idb,EC,other,oof-grant,unspecified,2831476
2009,idb,EC,other-social-services,oof-grant,unspecified,12729065
2009,idb,EC,water-and-sanitation,oof-grant,unspecified,20511321
2009,idb,SV,agriculture-and-food-security,oof-grant,unspecified,114666
2009,idb,SV,banking-and-business,oof-grant,unspecified,156752485
2009,idb,SV,environment,oof-grant,unspecified,3297919
2009,idb,SV,governance-and-security,oof-grant,unspecified,568257
2009,idb,SV,infrastructure,oof-grant,unspecified,16077518
2009,idb,SV,other-social-services,oof-grant,unspecified,326862126
2009,idb,SV,water-and-sanitation,oof-grant,unspecified,7421769
2009,idb,GT,agriculture-and-food-security,oof-grant,unspecified,2056071
2009,idb,GT,banking-and-business,oof-grant,unspecified,47191267
2009,idb,GT,education,oof-grant,unspecified,31460844
2009,idb,GT,environment,oof-grant,unspecified,2053179
2009,idb,GT,governance-and-security,oof-grant,unspecified,157917498
2009,idb,GT,health,oof-grant,unspecified,45304
2009,idb,GT,infrastructure,oof-grant,unspecified,37465921
2009,idb,GT,other-social-services,oof-grant,unspecified,96755257
2009,idb,GT,water-and-sanitation,oof-grant,unspecified,6762872
2009,idb,GY,agriculture-and-food-security,oof-grant,unspecified,704372
2009,idb,GY,banking-and-business,oof-grant,unspecified,2621737
2009,idb,GY,other,oof-grant,unspecified,9078
2009,idb,GY,other-social-services,oof-grant,unspecified,534104
2009,idb,HN,banking-and-business,oof-grant,unspecified,12584338
2009,idb,HN,governance-and-security,oof-grant,unspecified,500491
2009,idb,JM,agriculture-and-food-security,oof-grant,unspecified,6719162
2009,idb,JM,banking-and-business,oof-grant,unspecified,102931680
2009,idb,JM,education,oof-grant,unspecified,9960238
2009,idb,JM,infrastructure,oof-grant,unspecified,23847051
2009,idb,JM,other-social-services,oof-grant,unspecified,2467752
2009,idb,JM,water-and-sanitation,oof-grant,unspecified,12989490
2009,idb,MX,banking-and-business,oof-grant,unspecified,1202376207
