country-id,year,sector-id,value
DM,2008,J,0
DM,2008,K,977
DM,2008,L,6696
DM,2008,M,0
DM,2008,N,42
DM,2009,A,323
DM,2009,B,240
DM,2009,C,202
DM,2009,D,1808
DM,2009,E,5236
DM,2009,F,11071
DM,2009,G,799
DM,2009,H,9504
DM,2009,I,1538
DM,2009,J,150
DM,2009,K,37034
DM,2009,K,1002
DM,2009,L,5060
DM,2009,M,0
DM,2009,N,97
DM,2010,A,157
DM,2010,B,208
DM,2010,C,33427
DM,2010,C,103
DM,2010,D,843
DM,2010,E,1039
DM,2010,F,11006
DM,2010,G,817
DM,2010,H,3884
DM,2010,I,2837
DM,2010,J,404
DM,2010,K,877
DM,2010,L,11223
DM,2010,N,22
DM,2011,A,880
DM,2011,B,451
DM,2011,C,26750
DM,2011,C,897
DM,2011,D,898
DM,2011,E,390
DM,2011,F,6439
DM,2011,G,264
DM,2011,H,5283
DM,2011,I,3026
DM,2011,J,1167
DM,2011,K,702
DM,2011,L,5415
DM,2011,M,0
DM,2011,N,934
DM,2012,A,89
DM,2012,B,128
DM,2012,C,25443
DM,2012,C,4064
DM,2012,D,681
DM,2012,E,264
DM,2012,F,11896
DM,2012,G,124
DM,2012,H,179
DM,2012,I,207
DM,2012,J,4027
DM,2012,K,562
DM,2012,L,3139
DM,2012,N,76
DO,2006,A,14336
DO,2006,B,24222
DO,2006,C,204381
DO,2006,C,16077
DO,2006,D,28207
DO,2006,E,17977
DO,2006,F,19089
DO,2006,G,904
DO,2006,H,17783
DO,2006,I,4519
DO,2006,J,4636
DO,2006,K,35046
DO,2006,L,0
DO,2006,M,15909
DO,2006,N,5669
DO,2007,A,58435
DO,2007,B,27552
DO,2007,C,240732
DO,2007,C,4152
DO,2007,D,29129
DO,2007,E,19239
DO,2007,F,9648
DO,2007,G,1170
DO,2007,H,14385
DO,2007,I,14950
DO,2007,J,4464
DO,2007,K,16936
DO,2007,L,27583
DO,2007,M,4967
DO,2007,N,8115
DO,2008,A,26142
DO,2008,B,40287
DO,2008,C,239393
DO,2008,C,4245
DO,2008,D,23112
DO,2008,E,10244
DO,2008,F,34948
DO,2008,G,4936
DO,2008,H,17554
DO,2008,I,27470
DO,2008,J,6627
DO,2008,K,15794
DO,2008,L,3028
DO,2008,M,0
DO,2008,N,24998
DO,2009,A,30714
DO,2009,B,36107
DO,2009,C,207405
DO,2009,C,5279
DO,2009,D,21959
DO,2009,E,7490
DO,2009,F,8388
DO,2009,G,3646
DO,2009,H,18222
DO,2009,I,18332
DO,2009,J,7539
DO,2009,K,13347
DO,2009,L,25762
DO,2009,M,4003
DO,2009,N,6611
DO,2010,A,47946
DO,2010,B,45648
DO,2010,C,251274
DO,2010,C,18465
DO,2010,D,20563
DO,2010,E,6464
DO,2010,F,6924
DO,2010,G,16214
DO,2010,H,21184
DO,2010,I,9342
DO,2010,J,8378
DO,2010,K,12542
DO,2010,L,33112
DO,2010,M,0
DO,2010,N,4485
DO,2011,A,13939
DO,2011,B,41434
DO,2011,C,287708
DO,2011,C,22646
DO,2011,D,27234
DO,2011,E,5484
DO,2011,F,84900
DO,2011,G,32185
DO,2011,H,9485
DO,2011,I,16002
DO,2011,J,9937
DO,2011,K,11202
DO,2011,L,1786
DO,2011,M,0
DO,2011,N,11467
DO,2012,A,23079
DO,2012,B,49478
DO,2012,C,346095
DO,2012,C,4787
DO,2012,D,20838
DO,2012,E,5375
DO,2012,F,138248
DO,2012,G,4602
DO,2012,H,23169
DO,2012,I,7454
DO,2012,J,9010
DO,2012,K,9067
DO,2012,L,47206
DO,2012,M,0
DO,2012,N,3776
DZ,2006,A,164771
DZ,2006,B,3641
DZ,2006,C,401935
DZ,2006,C,7067
DZ,2006,D,16321
DZ,2006,E,7929
DZ,2006,F,97157
DZ,2006,G,16042
DZ,2006,H,5776
DZ,2006,I,6939
DZ,2006,J,3139
DZ,2006,K,35657
DZ,2006,L,1
DZ,2006,M,24040
DZ,2006,N,13448
DZ,2007,A,187648
DZ,2007,B,4234
DZ,2007,C,434182
DZ,2007,C,5698
DZ,2007,D,34419
DZ,2007,E,10505
DZ,2007,F,76897
DZ,2007,G,17955
DZ,2007,H,9046
DZ,2007,I,11474
DZ,2007,J,5706
DZ,2007,K,39984
DZ,2007,L,7
DZ,2007,M,9876
DZ,2007,N,20725
DZ,2008,A,156418
DZ,2008,B,5173
DZ,2008,C,406061
DZ,2008,C,4719
DZ,2008,D,26757
DZ,2008,E,8819
DZ,2008,F,90590
DZ,2008,G,11966
DZ,2008,H,13384
DZ,2008,I,9619
DZ,2008,J,5772
DZ,2008,K,43391
DZ,2008,M,4
DZ,2008,N,29444
DZ,2009,A,141141
DZ,2009,B,2700
DZ,2009,C,380868
DZ,2009,C,10869
DZ,2009,D,20644
DZ,2009,E,21763
DZ,2009,F,78878
DZ,2009,G,8568
DZ,2009,H,6762
DZ,2009,I,10391
DZ,2009,J,4620
DZ,2009,K,46929
DZ,2009,M,3
DZ,2009,N,27594
DZ,2010,A,149591
DZ,2010,B,4198
DZ,2010,C,284622
DZ,2010,C,9772
DZ,2010,D,18989
DZ,2010,E,8701
DZ,2010,F,23773
DZ,2010,G,4463
DZ,2010,H,6456
DZ,2010,I,8289
DZ,2010,J,4580
DZ,2010,K,22074
DZ,2010,N,23731
DZ,2011,A,145082
DZ,2011,B,5921
DZ,2011,C,304526
DZ,2011,C,18592
DZ,2011,D,19337
DZ,2011,E,12659
DZ,2011,F,18242
DZ,2011,G,5774
DZ,2011,H,6270
DZ,2011,I,21939
DZ,2011,J,2964
DZ,2011,K,16629
DZ,2011,N,31112
DZ,2012,A,131082
DZ,2012,B,3142
DZ,2012,C,251044
DZ,2012,C,3645
DZ,2012,D,20840
DZ,2012,E,11744
DZ,2012,F,7778
DZ,2012,G,6517
DZ,2012,H,3036
DZ,2012,I,11141
DZ,2012,J,2761
DZ,2012,K,17942
DZ,2012,N,31411
EC,2006,A,31393
EC,2006,B,23788
EC,2006,C,254367
EC,2006,C,12883
EC,2006,D,28872
EC,2006,E,62275
EC,2006,F,546
EC,2006,G,2969
EC,2006,H,27746
EC,2006,I,5281
EC,2006,J,20644
EC,2006,K,31345
EC,2006,L,850
EC,2006,M,2555
EC,2006,N,3216
EC,2007,A,31054
EC,2007,B,33237
EC,2007,C,261201
EC,2007,C,20854
EC,2007,D,28254
EC,2007,E,54731
EC,2007,F,3128
EC,2007,G,4001
EC,2007,H,24957
EC,2007,I,5891
EC,2007,J,26116
EC,2007,K,26217
EC,2007,L,251
EC,2007,M,0
EC,2007,N,2504
EC,2008,A,46055
EC,2008,B,31983
EC,2008,C,359696
EC,2008,C,19664
EC,2008,D,32490
EC,2008,E,41830
EC,2008,F,3724
EC,2008,G,20818
EC,2008,H,29169
EC,2008,I,5564
EC,2008,J,70390
EC,2008,K,33237
EC,2008,L,7
EC,2008,M,12260
EC,2008,N,12497
EC,2009,A,72833
EC,2009,B,20717
EC,2009,C,295337
EC,2009,C,13025
EC,2009,D,35010
EC,2009,E,38958
EC,2009,F,4975
EC,2009,G,8006
EC,2009,H,27864
EC,2009,I,15063
EC,2009,J,22123
EC,2009,K,26018
EC,2009,M,361
EC,2009,N,10380
EC,2010,A,36484
EC,2010,B,20606
EC,2010,C,250694
EC,2010,C,28258
EC,2010,D,31472
EC,2010,E,16084
EC,2010,F,14442
EC,2010,G,6874
EC,2010,H,27809
EC,2010,I,18785
EC,2010,J,18856
EC,2010,K,24538
EC,2010,M,328
EC,2010,N,6151
EC,2011,A,34707
EC,2011,B,17182
EC,2011,C,254456
EC,2011,C,20462
EC,2011,D,29896
EC,2011,E,9624
EC,2011,F,11833
EC,2011,G,5947
EC,2011,H,28288
EC,2011,I,22342
EC,2011,J,34513
EC,2011,K,27712
EC,2011,M,324
EC,2011,N,11621
EC,2012,A,44703
EC,2012,B,11039
EC,2012,C,227906
EC,2012,C,21282
EC,2012,D,28624
EC,2012,E,5612
EC,2012,F,9025
EC,2012,G,3829
EC,2012,H,26693
EC,2012,I,17476
EC,2012,J,27076
EC,2012,K,22838
EC,2012,N,9703
EG,2006,A,134186
EG,2006,B,134167
EG,2006,C,1270249
EG,2006,C,59233
EG,2006,D,46605
EG,2006,E,51647
EG,2006,F,220856
EG,2006,G,51930
EG,2006,H,69125
EG,2006,I,109459
EG,2006,J,34822
EG,2006,K,203673
EG,2006,L,253
EG,2006,M,151118
EG,2006,N,3170
EG,2007,A,158137
EG,2007,B,95793
EG,2007,C,1536424
EG,2007,C,76257
EG,2007,D,59028
EG,2007,E,51745
EG,2007,F,221041
EG,2007,G,98507
EG,2007,H,49629
EG,2007,I,37072
EG,2007,J,92231
EG,2007,K,151205
EG,2007,L,275032
EG,2007,M,169365
EG,2007,N,1376
EG,2008,A,256894
EG,2008,B,141967
EG,2008,C,1629006
EG,2008,C,56481
EG,2008,D,103905
EG,2008,E,55506
EG,2008,F,230560
EG,2008,G,313817
EG,2008,H,63104
EG,2008,I,57943
EG,2008,J,24180
EG,2008,K,149899
EG,2008,L,153
EG,2008,M,174481
EG,2008,N,111
EG,2009,A,210443
EG,2009,B,53817
EG,2009,C,1432037
EG,2009,C,98444
EG,2009,D,91486
EG,2009,E,79427
EG,2009,F,298655
EG,2009,G,79627
EG,2009,H,72871
EG,2009,I,44469
EG,2009,J,35610
EG,2009,K,54722
EG,2009,L,186187
EG,2009,M,125049
EG,2009,N,1224
EG,2010,A,136695
EG,2010,B,67113
EG,2010,C,1453689
EG,2010,C,72271
EG,2010,D,68777
EG,2010,E,32459
EG,2010,F,597323
EG,2010,G,158900
EG,2010,H,60834
EG,2010,I,74020
EG,2010,J,12603
EG,2010,K,61918
EG,2010,M,110113
EG,2010,N,656
EG,2011,A,116256
EG,2011,B,53631
EG,2011,C,1174155
EG,2011,C,54512
EG,2011,D,89766
EG,2011,E,41625
EG,2011,F,463034
EG,2011,G,52040
EG,2011,H,86870
EG,2011,I,24418
EG,2011,J,28598
EG,2011,K,28950
EG,2011,M,107526
EG,2011,N,26924
EG,2012,A,135797
EG,2012,B,26655
EG,2012,C,2119215
EG,2012,C,80919
EG,2012,D,87454
EG,2012,E,42310
EG,2012,F,897764
EG,2012,G,133131
EG,2012,H,54545
EG,2012,I,420989
EG,2012,J,36137
EG,2012,K,115174
EG,2012,M,74674
EG,2012,N,13660
ER,2006,A,8964
ER,2006,B,20029
ER,2006,C,123432
ER,2006,C,7230
ER,2006,D,6175
ER,2006,E,5778
ER,2006,F,13224
ER,2006,G,566
ER,2006,H,11276
ER,2006,I,76
ER,2006,J,1519
ER,2006,K,11533
ER,2006,N,37056
ER,2007,A,32644
ER,2007,B,29515
ER,2007,C,144305
ER,2007,C,3445
ER,2007,D,8267
ER,2007,E,13473
ER,2007,F,7749
ER,2007,G,2127
ER,2007,H,8280
ER,2007,I,19
ER,2007,J,615
ER,2007,K,6534
ER,2007,N,31631
ER,2008,A,15520
ER,2008,B,34651
ER,2008,C,136828
ER,2008,C,8219
ER,2008,D,7884
ER,2008,E,7697
ER,2008,F,14252
ER,2008,G,987
ER,2008,H,15241
ER,2008,I,75
ER,2008,J,396
ER,2008,K,2421
ER,2008,N,29479
ER,2009,A,20489
ER,2009,B,24827
ER,2009,C,128782
ER,2009,C,7376
ER,2009,D,7139
ER,2009,E,8031
ER,2009,F,6047
ER,2009,G,23
ER,2009,H,19542
ER,2009,I,242
ER,2009,J,1004
ER,2009,K,3442
ER,2009,N,30615
ER,2010,A,17817
ER,2010,B,57015
ER,2010,C,148856
ER,2010,C,7284
ER,2010,D,7005
ER,2010,E,1533
ER,2010,F,18819
ER,2010,G,0
ER,2010,H,11714
ER,2010,I,3784
ER,2010,J,709
ER,2010,K,5824
ER,2010,N,17347
ER,2011,A,56928
ER,2011,B,23648
ER,2011,C,128982
ER,2011,C,3186
ER,2011,D,5066
ER,2011,E,798
ER,2011,F,3279
ER,2011,G,12
ER,2011,H,15472
ER,2011,I,1546
ER,2011,J,923
ER,2011,K,5414
ER,2011,N,12703
ER,2012,A,17554
ER,2012,B,32872
ER,2012,C,131893
ER,2012,C,1290
ER,2012,D,5242
ER,2012,E,302
ER,2012,F,2056
ER,2012,G,323
ER,2012,H,4085
ER,2012,I,3477
ER,2012,J,2440
ER,2012,K,4282
ER,2012,L,50000
ER,2012,N,7964
ET,2006,A,201642
ET,2006,B,404784
ET,2006,C,5733571
ET,2006,C,53397
ET,2006,D,109160
ET,2006,E,79537
ET,2006,F,324054
ET,2006,G,41856
ET,2006,H,178411
ET,2006,I,13714
ET,2006,J,9164
ET,2006,K,94510
ET,2006,L,427
ET,2006,M,3986283
ET,2006,N,236624
ET,2007,A,337955
ET,2007,B,584262
ET,2007,C,2435677
ET,2007,C,76794
ET,2007,D,198420
ET,2007,E,205503
ET,2007,F,318683
ET,2007,G,52552
ET,2007,H,232393
ET,2007,I,18939
ET,2007,J,9369
ET,2007,K,115699
ET,2007,L,5
ET,2007,M,17398
ET,2007,N,267698
ET,2008,A,233871
ET,2008,B,594175
ET,2008,C,3201702
ET,2008,C,107052
ET,2008,D,212996
ET,2008,E,227008
ET,2008,F,422838
ET,2008,G,39515
ET,2008,H,422806
ET,2008,I,18370
ET,2008,J,16098
ET,2008,K,84206
ET,2008,L,33
ET,2008,M,25349
ET,2008,N,797379
ET,2009,A,529077
ET,2009,B,611512
ET,2009,C,3791383
ET,2009,C,142643
ET,2009,D,130572
ET,2009,E,117341
ET,2009,F,456085
ET,2009,G,154796
ET,2009,H,684847
ET,2009,I,26929
ET,2009,J,13501
ET,2009,K,89441
ET,2009,L,164940
ET,2009,M,7014
ET,2009,N,662680
ET,2010,A,274529
ET,2010,B,725106
ET,2010,C,3506242
ET,2010,C,116758
ET,2010,D,124354
ET,2010,E,262256
ET,2010,F,351602
ET,2010,G,14505
ET,2010,H,510133
ET,2010,I,24186
ET,2010,J,16855
ET,2010,K,293577
ET,2010,L,168084
ET,2010,M,6605
ET,2010,N,617686
ET,2011,A,292560
ET,2011,B,818309
ET,2011,C,3564785
ET,2011,C,149517
ET,2011,D,117290
ET,2011,E,162723
ET,2011,F,439211
ET,2011,G,34834
ET,2011,H,427628
ET,2011,I,22582
ET,2011,J,28309
ET,2011,K,355591
ET,2011,L,114659
ET,2011,M,4824
ET,2011,N,596742
ET,2012,A,269981
ET,2012,B,756817
ET,2012,C,3249284
ET,2012,C,188747
ET,2012,D,121574
ET,2012,E,174060
ET,2012,F,373677
ET,2012,G,20131
ET,2012,H,467171
ET,2012,I,14183
ET,2012,J,30769
ET,2012,K,393659
ET,2012,L,0
ET,2012,M,3702
ET,2012,N,434807
FJ,2006,A,8730
FJ,2006,B,8575
FJ,2006,C,55263
FJ,2006,C,988
FJ,2006,D,15963
FJ,2006,E,2558
FJ,2006,F,5665
FJ,2006,G,124
FJ,2006,H,2771
FJ,2006,I,1004
FJ,2006,J,1136
FJ,2006,K,6801
FJ,2006,N,944
FJ,2007,A,14617
FJ,2007,B,10204
FJ,2007,C,50429
FJ,2007,C,786
FJ,2007,D,8662
FJ,2007,E,1769
FJ,2007,F,1225
FJ,2007,G,873
FJ,2007,H,4057
FJ,2007,I,1138
FJ,2007,J,1070
FJ,2007,K,5001
FJ,2007,N,1020
FJ,2008,A,9066
FJ,2008,B,8175
FJ,2008,C,49769
FJ,2008,C,2275
FJ,2008,D,10009
FJ,2008,E,1375
FJ,2008,F,847
FJ,2008,G,870
FJ,2008,H,3634
FJ,2008,I,1546
FJ,2008,J,4264
FJ,2008,K,7591
FJ,2008,N,113
FJ,2009,A,29401
FJ,2009,B,6476
FJ,2009,C,73648
FJ,2009,C,4133
FJ,2009,D,4925
FJ,2009,E,1509
FJ,2009,F,372
FJ,2009,G,882
FJ,2009,H,3441
FJ,2009,I,704
FJ,2009,J,4930
FJ,2009,K,13692
FJ,2009,N,3175
FJ,2010,A,26781
FJ,2010,B,10579
FJ,2010,C,82117
FJ,2010,C,2106
FJ,2010,D,6967
FJ,2010,E,1608
FJ,2010,F,3196
FJ,2010,G,1445
FJ,2010,H,3568
FJ,2010,I,672
FJ,2010,J,7110
FJ,2010,K,13527
FJ,2010,N,4552
FJ,2011,A,25866
FJ,2011,B,11202
FJ,2011,C,79097
FJ,2011,C,3172
FJ,2011,D,5095
FJ,2011,E,4658
FJ,2011,F,3029
FJ,2011,G,1010
FJ,2011,H,5699
FJ,2011,I,1532
FJ,2011,J,5549
FJ,2011,K,10448
FJ,2011,N,1833
FJ,2012,A,23831
FJ,2012,B,16755
FJ,2012,C,108771
FJ,2012,C,1213
FJ,2012,D,10210
FJ,2012,E,5565
FJ,2012,F,2408
FJ,2012,G,2600
FJ,2012,H,9490
FJ,2012,I,1986
FJ,2012,J,5336
FJ,2012,K,13757
FJ,2012,L,136
FJ,2012,N,15479
FM,2006,A,27080
FM,2006,B,16589
FM,2006,C,106016
FM,2006,C,57
FM,2006,D,749
FM,2006,E,321
FM,2006,F,2946
FM,2006,G,4039
FM,2006,H,718
FM,2006,I,116
FM,2006,J,2266
FM,2006,K,50545
FM,2006,N,587
FM,2007,A,28778
FM,2007,B,17556
FM,2007,C,111031
FM,2007,C,2
FM,2007,D,400
FM,2007,E,391
FM,2007,F,5954
FM,2007,G,1019
FM,2007,H,1883
FM,2007,I,240
FM,2007,J,2089
FM,2007,K,52713
FM,2007,N,0
FM,2008,A,29256
FM,2008,B,18027
FM,2008,D,935
FM,2008,E,90823
FM,2008,E,214
FM,2008,F,5525
FM,2008,G,2506
FM,2008,H,1391
FM,2008,I,302
FM,2008,J,2338
FM,2008,K,30174
FM,2008,N,149
FM,2009,A,30641
FM,2009,B,23939
FM,2009,C,120883
FM,2009,C,18
FM,2009,D,1073
FM,2009,E,187
FM,2009,F,3841
FM,2009,G,2473
FM,2009,H,1492
FM,2009,I,278
FM,2009,J,2123
FM,2009,K,53971
FM,2009,L,13
FM,2009,N,828
FM,2010,A,528
FM,2010,B,402
FM,2010,C,126547
FM,2010,C,173
FM,2010,D,926
FM,2010,E,263
FM,2010,F,13461
FM,2010,G,0
FM,2010,H,1275
FM,2010,I,377
FM,2010,J,590
FM,2010,K,108540
FM,2010,L,7
FM,2010,N,0
FM,2011,A,623
FM,2011,B,460
FM,2011,C,135436
FM,2011,C,529
FM,2011,D,605
FM,2011,E,383
FM,2011,F,26048
FM,2011,G,38
FM,2011,H,1157
FM,2011,I,352
FM,2011,J,749
FM,2011,K,104005
FM,2011,N,480
FM,2012,A,42579
FM,2012,B,22864
FM,2012,C,116338
FM,2012,C,226
FM,2012,D,5370
FM,2012,E,653
FM,2012,F,2556
FM,2012,G,447
FM,2012,H,1866
FM,2012,I,525
FM,2012,J,3943
FM,2012,K,7885
FM,2012,L,26159
FM,2012,N,1259
GA,2006,A,26793
GA,2006,B,10840
GA,2006,C,82022
GA,2006,C,19
GA,2006,D,3095
GA,2006,E,6501
GA,2006,F,10044
GA,2006,G,292
GA,2006,H,3391
GA,2006,I,2316
GA,2006,J,4616
GA,2006,K,13672
GA,2006,L,349
GA,2006,M,70
GA,2006,N,20
GA,2007,A,29570
GA,2007,B,8422
GA,2007,C,94004
GA,2007,C,0
GA,2007,D,2481
GA,2007,E,5912
GA,2007,F,7249
GA,2007,G,-1
GA,2007,H,20557
GA,2007,I,5884
GA,2007,J,4589
GA,2007,K,8980
GA,2007,L,0
GA,2007,M,71
GA,2007,N,285
GA,2008,A,25505
GA,2008,B,7710
GA,2008,C,93891
GA,2008,C,17437
GA,2008,D,3493
GA,2008,E,5348
GA,2008,F,5750
GA,2008,G,0
GA,2008,H,6214
GA,2008,I,8459
GA,2008,J,7521
GA,2008,K,6315
GA,2008,L,0
GA,2008,M,71
GA,2008,N,63
GA,2009,A,27717
GA,2009,B,11974
GA,2009,C,108661
GA,2009,C,2149
GA,2009,D,3398
GA,2009,E,5334
GA,2009,F,10434
GA,2009,G,102
GA,2009,H,4034
GA,2009,I,3579
GA,2009,J,5398
GA,2009,K,4097
GA,2009,L,0
GA,2009,M,30382
GA,2009,N,58
GA,2010,A,29662
GA,2010,B,7021
GA,2010,C,130176
GA,2010,C,8674
GA,2010,D,4008
GA,2010,E,565
GA,2010,F,33395
GA,2010,G,5
GA,2010,H,16691
GA,2010,I,5090
GA,2010,J,7574
GA,2010,K,7313
GA,2010,L,0
GA,2010,M,10116
GA,2010,N,55
GA,2011,A,33259
GA,2011,B,9493
GA,2011,C,109912
GA,2011,C,14238
GA,2011,D,2188
GA,2011,E,2304
GA,2011,F,10245
GA,2011,G,30
GA,2011,H,14342
GA,2011,I,2396
GA,2011,J,8439
GA,2011,K,4163
GA,2011,L,0
GA,2011,M,8508
GA,2011,N,301
GA,2012,A,26887
GA,2012,B,7403
GA,2012,C,99207
GA,2012,C,10283
GA,2012,D,1574
GA,2012,E,1231
GA,2012,F,18486
GA,2012,G,128
GA,2012,H,5530
GA,2012,I,4541
GA,2012,J,10486
GA,2012,K,3824
GA,2012,L,0
GA,2012,M,8803
GA,2012,N,26
GE,2006,A,31109
GE,2006,B,35899
GE,2006,C,397280
GE,2006,C,6867
GE,2006,D,55082
GE,2006,E,23437
GE,2006,F,57586
GE,2006,G,23407
GE,2006,H,36337
GE,2006,I,4954
GE,2006,J,4411
GE,2006,K,28892
GE,2006,L,75111
GE,2006,M,5693
GE,2006,N,8490
GE,2007,A,31231
GE,2007,B,40016
GE,2007,C,404692
GE,2007,C,5506
GE,2007,D,44062
GE,2007,E,16821
GE,2007,F,71318
GE,2007,G,27788
GE,2007,H,25504
GE,2007,I,5750
GE,2007,J,3946
GE,2007,K,18448
GE,2007,L,46232
GE,2007,M,55580
GE,2007,N,12484
GE,2008,A,33373
GE,2008,B,26232
GE,2008,C,838120
GE,2008,C,12188
GE,2008,D,134154
GE,2008,E,24621
GE,2008,F,120922
GE,2008,G,55850
GE,2008,H,28172
GE,2008,I,24319
GE,2008,J,10402
GE,2008,K,18547
GE,2008,L,253838
GE,2008,M,3570
GE,2008,N,91927
GE,2009,A,37715
GE,2009,B,37947
GE,2009,C,796532
GE,2009,C,43828
GE,2009,D,202331
GE,2009,E,40486
GE,2009,F,148050
GE,2009,G,18100
GE,2009,H,25347
GE,2009,I,58442
GE,2009,J,2941
GE,2009,K,13272
GE,2009,L,25011
GE,2009,N,143055
GE,2010,A,33312
GE,2010,B,36655
GE,2010,C,644435
GE,2010,C,45631
GE,2010,D,127217
GE,2010,E,13080
GE,2010,F,200209
GE,2010,G,15744
GE,2010,H,14315
GE,2010,I,9446
GE,2010,J,4349
GE,2010,K,48226
GE,2010,L,43478
GE,2010,M,0
GE,2010,N,52767
GE,2011,A,43950
GE,2011,B,43363
GE,2011,C,591044
GE,2011,C,50938
GE,2011,D,156702
GE,2011,E,18647
GE,2011,F,119774
GE,2011,G,17917
GE,2011,H,16020
GE,2011,I,25527
GE,2011,J,4330
GE,2011,K,31122
GE,2011,L,0
GE,2011,N,62749
GE,2012,A,44961
GE,2012,B,39954
GE,2012,C,712227
GE,2012,C,51299
GE,2012,D,166201
GE,2012,E,9397
GE,2012,F,250889
GE,2012,G,34589
GE,2012,H,15945
GE,2012,I,30753
GE,2012,J,4997
GE,2012,K,30020
GE,2012,L,0
GE,2012,N,33217
GH,2006,A,86823
GH,2006,B,170228
GH,2006,C,5733994
GH,2006,C,71537
GH,2006,D,100338
GH,2006,E,31661
GH,2006,F,156727
GH,2006,G,42251
GH,2006,H,87603
GH,2006,I,34700
GH,2006,J,9986
GH,2006,K,61427
GH,2006,L,289045
GH,2006,M,4590495
GH,2006,N,1164
GH,2007,A,85616
GH,2007,B,190973
GH,2007,C,1110641
GH,2007,C,118800
GH,2007,D,100855
GH,2007,E,43550
GH,2007,F,143102
GH,2007,G,43411
GH,2007,H,95630
GH,2007,I,32139
GH,2007,J,8682
GH,2007,K,36557
GH,2007,L,181562
GH,2007,M,19322
GH,2007,N,10435
GH,2008,A,80138
GH,2008,B,223513
GH,2008,C,1292859
GH,2008,C,124419
GH,2008,D,110713
GH,2008,E,42070
GH,2008,F,154931
GH,2008,G,43714
GH,2008,H,160906
GH,2008,I,33298
GH,2008,J,21082
GH,2008,K,30669
GH,2008,L,249395
GH,2008,M,9107
GH,2008,N,8895
GH,2009,A,98323
GH,2009,B,235501
GH,2009,C,1657016
GH,2009,C,56308
GH,2009,D,197111
GH,2009,E,57337
GH,2009,F,149288
GH,2009,G,56193
GH,2009,H,164073
GH,2009,I,33089
GH,2009,J,18647
GH,2009,K,100954
GH,2009,L,384475
GH,2009,M,99989
GH,2009,N,5723
GH,2010,A,93452
GH,2010,B,240435
GH,2010,C,1714432
GH,2010,C,89634
GH,2010,D,173447
GH,2010,E,64076
GH,2010,F,256185
GH,2010,G,58180
GH,2010,H,222550
GH,2010,I,18537
GH,2010,J,29126
GH,2010,K,95795
GH,2010,L,367778
GH,2010,M,3385
GH,2010,N,1844
GH,2011,A,111140
GH,2011,B,225116
GH,2011,C,1861495
GH,2011,C,48323
GH,2011,D,184464
GH,2011,E,65762
GH,2011,F,365004
GH,2011,G,50036
GH,2011,H,247904
GH,2011,I,58127
GH,2011,J,28640
GH,2011,K,63196
GH,2011,L,411169
GH,2011,M,602
GH,2011,N,2006
GH,2012,A,85144
GH,2012,B,309658
GH,2012,C,1900922
GH,2012,C,95824
GH,2012,D,152221
GH,2012,E,50565
GH,2012,F,343551
GH,2012,G,74207
GH,2012,H,183753
GH,2012,I,43578
GH,2012,J,28275
GH,2012,K,96056
GH,2012,L,432489
GH,2012,M,0
GH,2012,N,5597
GN,2006,A,56610
GN,2006,B,31759
GN,2006,C,226146
GN,2006,C,16166
GN,2006,D,18924
GN,2006,E,5650
GN,2006,F,15105
GN,2006,G,504
GN,2006,H,16701
GN,2006,I,1100
GN,2006,J,7159
GN,2006,K,11530
GN,2006,L,16
GN,2006,M,30740
GN,2006,N,14175
GN,2007,A,51278
GN,2007,B,29196
GN,2007,C,261618
GN,2007,C,14453
GN,2007,D,28670
GN,2007,E,13170
GN,2007,F,15814
GN,2007,G,1195
GN,2007,H,33418
GN,2007,I,1020
GN,2007,J,4647
GN,2007,K,15352
GN,2007,L,10530
GN,2007,M,27610
GN,2007,N,15261
GN,2008,A,44793
GN,2008,B,35250
GN,2008,C,474815
GN,2008,C,14710
GN,2008,D,32845
GN,2008,E,14143
GN,2008,F,42281
GN,2008,G,2386
GN,2008,H,32731
GN,2008,I,1774
GN,2008,J,3777
GN,2008,K,14272
GN,2008,L,27668
GN,2008,M,201718
GN,2008,N,6462
GN,2009,A,38320
GN,2009,B,31867
GN,2009,C,263085
GN,2009,C,11229
GN,2009,D,25194
GN,2009,E,3313
GN,2009,F,29518
GN,2009,G,2287
GN,2009,H,40361
GN,2009,I,1325
GN,2009,J,2054
GN,2009,K,15033
GN,2009,L,4435
GN,2009,M,51213
GN,2009,N,6929
GN,2010,A,38441
GN,2010,B,45959
GN,2010,C,248608
GN,2010,C,9993
GN,2010,D,38811
GN,2010,E,9131
GN,2010,F,50502
GN,2010,G,474
GN,2010,H,17435
GN,2010,I,604
GN,2010,J,1333
GN,2010,K,18469
GN,2010,L,0
GN,2010,M,10425
GN,2010,N,7026
GN,2011,A,45717
GN,2011,B,37651
GN,2011,C,351113
GN,2011,C,9139
GN,2011,D,97540
GN,2011,E,8218
GN,2011,F,44983
GN,2011,G,419
GN,2011,H,21428
GN,2011,I,13875
GN,2011,J,4366
GN,2011,K,20159
GN,2011,L,23689
GN,2011,M,15961
GN,2011,N,7962
GN,2012,A,42359
GN,2012,B,57995
GN,2012,C,1543427
GN,2012,C,5615
GN,2012,D,31458
GN,2012,E,9766
GN,2012,F,58770
GN,2012,G,1881
GN,2012,H,13601
GN,2012,I,945
GN,2012,J,7868
GN,2012,K,52512
GN,2012,L,70327
GN,2012,M,1180552
GN,2012,N,9771
GM,2006,A,3886
