di-id,year,value
LB,2013,4493438
LB,2014,4546774
LB,2015,
LR,1960,1120314
LR,1961,1144896
LR,1962,1170267
LR,1963,1196588
LR,1964,1224094
LR,1965,1252968
LR,1966,1283304
LR,1967,1315119
LR,1968,1348448
LR,1969,1383305
LR,1970,5800
LR,1971,1457714
LR,1972,1497356
LR,1973,1538882
LR,1974,1582584
LR,1975,1628656
LR,1976,1676016
LR,1977,1724313
LR,1978,1775200
LR,1979,1830963
LR,1980,1892529
LR,1981,1961795
LR,1982,2036325
LR,1983,2107523
LR,1984,2163835
LR,1985,2197442
LR,1986,2206867
LR,1987,2196204
LR,1988,2170426
LR,1989,2137018
LR,1990,2102877
LR,1991,2066060
LR,1992,2028672
LR,1993,2006349
LR,1994,2019148
LR,1995,2079921
LR,1996,2197801
LR,1997,2365290
LR,1998,2558085
LR,1999,2741755
LR,2000,2891968
LR,2001,2998770
LR,2002,3070673
LR,2003,3124222
LR,2004,3184643
LR,2005,3269786
LR,2006,3384804
LR,2007,3522337
LR,2008,3672782
LR,2009,3821498
LR,2010,3957990
LR,2011,4079574
LR,2012,4190155
LR,2013,4293692
LR,2014,4396554
LR,2015,
LY,1960,1434576
LY,1961,1483856
LY,1962,1536196
LY,1963,1592111
LY,1964,1652294
LY,1965,1717255
LY,1966,1787080
LY,1967,1861661
LY,1968,1941056
LY,1969,2025282
LY,1970,5800
LY,1971,2208125
LY,1972,2306668
LY,1973,2409101
LY,1974,2514373
LY,1975,2621730
LY,1976,2730373
LY,1977,2840378
LY,1978,2952877
LY,1979,3069540
LY,1980,3191304
LY,1981,3318560
LY,1982,3450078
LY,1983,3583183
LY,1984,3714264
LY,1985,3840635
LY,1986,3961363
LY,1987,4076888
LY,1988,4187631
LY,1989,4294547
LY,1990,4398419
LY,1991,4499210
LY,1992,4596811
LY,1993,4691934
LY,1994,4785488
LY,1995,4878202
LY,1996,4970391
LY,1997,5062160
LY,1998,5153764
LY,1999,5245414
LY,2000,5337264
LY,2001,5428303
LY,2002,5518341
LY,2003,5609166
LY,2004,5703224
LY,2005,5801543
LY,2006,5907149
LY,2007,6017794
LY,2008,6123022
LY,2009,6208680
LY,2010,6265697
LY,2011,6288652
LY,2012,6283403
LY,2013,6265987
LY,2014,6258984
LY,2015,
LC,1960,89901
LC,1961,90913
LC,1962,92086
LC,1963,93397
LC,1964,94813
LC,1965,96303
LC,1966,97877
LC,1967,99526
LC,1968,101181
LC,1969,102747
LC,1970,5800
LC,1971,105389
LC,1972,106458
LC,1973,107461
LC,1974,108534
LC,1975,109770
LC,1976,111211
LC,1977,112826
LC,1978,114551
LC,1979,116292
LC,1980,117984
LC,1981,119593
LC,1982,121150
LC,1983,122738
LC,1984,124468
LC,1985,126416
LC,1986,128620
LC,1987,131032
LC,1988,133532
LC,1989,135954
LC,1990,138180
LC,1991,140159
LC,1992,141934
LC,1993,143592
LC,1994,145262
LC,1995,147040
LC,1996,148962
LC,1997,150994
LC,1998,153066
LC,1999,155073
LC,2000,156949
LC,2001,158650
LC,2002,160218
LC,2003,161767
LC,2004,163462
LC,2005,165407
LC,2006,167656
LC,2007,170146
LC,2008,172729
LC,2009,175196
LC,2010,177397
LC,2011,179278
LC,2012,180890
LC,2013,182305
LC,2014,183645
LC,2015,
LI,1960,16504
LI,1961,16894
LI,1962,17298
LI,1963,17722
LI,1964,18170
LI,1965,18647
LI,1966,19156
LI,1967,19691
LI,1968,20235
LI,1969,20765
LI,1970,5800
LI,1971,21726
LI,1972,22153
LI,1973,22562
LI,1974,22984
LI,1975,23435
LI,1976,23926
LI,1977,24444
LI,1978,24963
LI,1979,25447
LI,1980,25869
LI,1981,26221
LI,1982,26514
LI,1983,26768
LI,1984,27009
LI,1985,27259
LI,1986,27523
LI,1987,27799
LI,1988,28091
LI,1989,28405
LI,1990,28745
LI,1991,29111
LI,1992,29503
LI,1993,29921
LI,1994,30365
LI,1995,30833
LI,1996,31327
LI,1997,31842
LI,1998,32357
LI,1999,32843
LI,2000,33282
LI,2001,33663
LI,2002,33995
LI,2003,34290
LI,2004,34569
LI,2005,34852
LI,2006,35141
LI,2007,35431
LI,2008,35721
LI,2009,36004
LI,2010,36276
LI,2011,36537
LI,2012,36791
LI,2013,37040
LI,2014,37286
LI,2015,
LK,1960,9896000
LK,1961,10168000
LK,1962,10443000
LK,1963,10582000
LK,1964,10903000
LK,1965,11164000
LK,1966,11439000
LK,1967,11703000
LK,1968,11992000
LK,1969,12252000
LK,1970,5800
LK,1971,12690000
LK,1972,12861000
LK,1973,13091000
LK,1974,13284000
LK,1975,13496000
LK,1976,13717000
LK,1977,13942000
LK,1978,14190000
LK,1979,14472000
LK,1980,14747000
LK,1981,14847000
LK,1982,15196000
LK,1983,15417000
LK,1984,15603000
LK,1985,15842000
LK,1986,16127000
LK,1987,16373000
LK,1988,16599000
LK,1989,16825000
LK,1990,17015000
LK,1991,17267000
LK,1992,17426000
LK,1993,17646000
LK,1994,17891000
LK,1995,18136000
LK,1996,18336000
LK,1997,18568000
LK,1998,18784000
LK,1999,19056000
LK,2000,19102000
LK,2001,18797000
LK,2002,18921000
LK,2003,19173000
LK,2004,19435000
LK,2005,19644000
LK,2006,19858000
LK,2007,20039000
LK,2008,20246000
LK,2009,20450000
LK,2010,20653000
LK,2011,20869000
LK,2012,20328000
LK,2013,20483000
LK,2014,20639000
LK,2015,
LS,1960,851412
LS,1961,866253
LS,1962,881910
LS,1963,898342
LS,1964,915473
LS,1965,933251
LS,1966,951736
LS,1967,970972
LS,1968,990869
LS,1969,1011308
LS,1970,5800
LS,1971,1053524
LS,1972,1075281
LS,1973,1098033
LS,1974,1122484
LS,1975,1149090
LS,1976,1177975
LS,1977,1208836
LS,1978,1241159
LS,1979,1274216
LS,1980,1307403
LS,1981,1340694
LS,1982,1374044
LS,1983,1406818
LS,1984,1438248
LS,1985,1467856
LS,1986,1495101
LS,1987,1520244
LS,1988,1544580
LS,1989,1569936
LS,1990,1597534
LS,1991,1627900
LS,1992,1660360
LS,1993,1693459
LS,1994,1725118
LS,1995,1753824
LS,1996,1779201
LS,1997,1801695
LS,1998,1821632
LS,1999,1839631
LS,2000,1856225
LS,2001,1871489
LS,2002,1885488
LS,2003,1898778
LS,2004,1912042
LS,2005,1925844
LS,2006,1940345
LS,2007,1955656
LS,2008,1972194
LS,2009,1990413
LS,2010,2010586
LS,2011,2032950
LS,2012,2057331
LS,2013,2083061
LS,2014,2109197
LS,2015,
LT,1960,2778550
LT,1961,2823550
LT,1962,2863350
LT,1963,2898950
LT,1964,2935200
LT,1965,2971450
LT,1966,3008050
LT,1967,3044400
LT,1968,3078850
LT,1969,3107321
LT,1970,5800
LT,1971,3179041
LT,1972,3213622
LT,1973,3244438
LT,1974,3273894
LT,1975,3301652
LT,1976,3328664
LT,1977,3355036
LT,1978,3379514
LT,1979,3397842
LT,1980,3413202
LT,1981,3432947
LT,1982,3457179
LT,1983,3485192
LT,1984,3514205
LT,1985,3544543
LT,1986,3578914
LT,1987,3616367
LT,1988,3655049
LT,1989,3684255
LT,1990,3697838
LT,1991,3704134
LT,1992,3700114
LT,1993,3682613
LT,1994,3657144
LT,1995,3629102
LT,1996,3601613
LT,1997,3575137
LT,1998,3549331
LT,1999,3524238
LT,2000,3499536
LT,2001,3470818
LT,2002,3443067
LT,2003,3415213
LT,2004,3377075
LT,2005,3322528
LT,2006,3269909
LT,2007,3231294
LT,2008,3198231
LT,2009,3162916
LT,2010,3097282
LT,2011,3028115
LT,2012,2987773
LT,2013,2957689
LT,2014,2929323
LT,2015,
LU,1960,313970
LU,1961,316845
LU,1962,320750
LU,1963,324100
LU,1964,327750
LU,1965,331500
LU,1966,333895
LU,1967,334995
LU,1968,335850
LU,1969,337500
LU,1970,5800
LU,1971,342421
LU,1972,346600
LU,1973,350450
LU,1974,355050
LU,1975,358950
LU,1976,360731
LU,1977,361358
LU,1978,362007
LU,1979,362856
LU,1980,364150
LU,1981,365225
LU,1982,365525
LU,1983,365622
LU,1984,365998
LU,1985,366706
LU,1986,368355
LU,1987,370750
LU,1988,373450
LU,1989,377100
LU,1990,381850
LU,1991,387000
LU,1992,392175
LU,1993,397475
LU,1994,402925
LU,1995,408625
LU,1996,414225
LU,1997,419450
LU,1998,424700
LU,1999,430475
LU,2000,436300
LU,2001,441525
LU,2002,446175
LU,2003,451630
LU,2004,458095
LU,2005,465158
LU,2006,472637
LU,2007,479993
LU,2008,488650
LU,2009,497783
LU,2010,506953
LU,2011,518347
LU,2012,530946
LU,2013,543360
LU,2014,556074
LU,2015,
LV,1960,2120979
LV,1961,2152681
LV,1962,2181586
LV,1963,2210919
LV,1964,2240623
LV,1965,2265919
LV,1966,2283217
LV,1967,2301220
LV,1968,2323619
LV,1969,2343173
LV,1970,5800
LV,1971,2376389
LV,1972,2395674
LV,1973,2415819
LV,1974,2437186
LV,1975,2456130
LV,1976,2470989
LV,1977,2485073
LV,1978,2497921
LV,1979,2505953
LV,1980,2511701
LV,1981,2519421
LV,1982,2531080
LV,1983,2546011
LV,1984,2562047
LV,1985,2578873
LV,1986,2599892
LV,1987,2626583
LV,1988,2653434
LV,1989,2666955
LV,1990,2663151
LV,1991,2650581
LV,1992,2614338
LV,1993,2563290
LV,1994,2520742
LV,1995,2485056
LV,1996,2457222
LV,1997,2432851
LV,1998,2410019
LV,1999,2390482
LV,2000,2367550
LV,2001,2337170
LV,2002,2310173
LV,2003,2287955
LV,2004,2263122
LV,2005,2238799
LV,2006,2218357
LV,2007,2200325
LV,2008,2177322
LV,2009,2141669
LV,2010,2097555
LV,2011,2059709
LV,2012,2034319
LV,2013,2012647
LV,2014,1990351
LV,2015,
MO,1960,171456
MO,1961,175135
MO,1962,181025
MO,1963,188703
MO,1964,197523
MO,1965,206910
MO,1966,216873
MO,1967,227258
MO,1968,237129
MO,1969,245310
MO,1970,5800
MO,1971,253881
MO,1972,254282
MO,1973,252845
MO,1974,250550
MO,1975,248213
MO,1976,245915
MO,1977,243729
MO,1978,242458
MO,1979,243073
MO,1980,246236
MO,1981,252258
MO,1982,260921
MO,1983,271674
MO,1984,283672
MO,1985,296222
MO,1986,309226
MO,1987,322655
MO,1988,335952
MO,1989,348467
MO,1990,359735
MO,1991,369484
MO,1992,377799
MO,1993,385041
MO,1994,391783
MO,1995,398459
MO,1996,405231
MO,1997,412031
MO,1998,418810
MO,1999,425448
MO,2000,431907
MO,2001,438088
MO,2002,444178
MO,2003,450754
MO,2004,458579
MO,2005,468149
MO,2006,479728
MO,2007,493022
MO,2008,507274
MO,2009,521405
MO,2010,534626
MO,2011,546682
MO,2012,557763
MO,2013,568056
MO,2014,577914
MO,2015,
MF,1960,4279
MF,1961,4453
MF,1962,4566
MF,1963,4656
MF,1964,4748
MF,1965,4841
MF,1966,4936
MF,1967,5033
MF,1968,5161
MF,1969,5303
MF,1970,5800
MF,1971,5601
MF,1972,5756
MF,1973,5915
MF,1974,6078
MF,1975,6291
MF,1976,6530
MF,1977,6778
MF,1978,7035
MF,1979,7303
MF,1980,7580
MF,1981,7868
MF,1982,8670
MF,1983,10547
MF,1984,12790
MF,1985,15392
MF,1986,18337
MF,1987,21628
MF,1988,24873
MF,1989,27676
MF,1990,30036
MF,1991,31821
MF,1992,32892
MF,1993,33238
MF,1994,33098
MF,1995,32712
MF,1996,32102
MF,1997,31304
MF,1998,30358
MF,1999,29305
MF,2000,28384
MF,2001,27782
MF,2002,27450
MF,2003,27363
MF,2004,27514
MF,2005,27906
MF,2006,28414
MF,2007,28905
MF,2008,29376
MF,2009,29820
MF,2010,30235
MF,2011,30615
MF,2012,30959
MF,2013,31264
MF,2014,31530
MF,2015,
MA,1960,12328534
MA,1961,12713043
MA,1962,13100843
MA,1963,13488517
MA,1964,13871988
MA,1965,14248426
MA,1966,14617077
MA,1967,14978905
MA,1968,15335173
MA,1969,15687996
MA,1970,5800
MA,1971,16389949
MA,1972,16740525
MA,1973,17097003
MA,1974,17466606
MA,1975,17854614
MA,1976,18262366
MA,1977,18688782
MA,1978,19133462
MA,1979,19595092
MA,1980,20071902
MA,1981,20564359
MA,1982,21070647
MA,1983,21583746
MA,1984,22094516
MA,1985,22596133
MA,1986,23084731
MA,1987,23560825
MA,1988,24027330
MA,1989,24489354
MA,1990,24950128
MA,1991,25410178
MA,1992,25866445
MA,1993,26314339
MA,1994,26747660
MA,1995,27161889
MA,1996,27556892
MA,1997,27934014
MA,1998,28292299
MA,1999,28630973
MA,2000,28950553
MA,2001,29250983
MA,2002,29535591
MA,2003,29812685
MA,2004,30093109
MA,2005,30385479
MA,2006,30691434
MA,2007,31011322
MA,2008,31350544
MA,2009,31714958
MA,2010,32107739
MA,2011,32531964
MA,2012,32984190
MA,2013,33452686
MA,2014,33921203
MA,2015,
MC,1960,22454
MC,1961,22812
MC,1962,23042
MC,1963,23169
MC,1964,23237
MC,1965,23283
MC,1966,23304
MC,1967,23297
MC,1968,23296
MC,1969,23348
MC,1970,5800
MC,1971,23722
MC,1972,24052
MC,1973,24440
MC,1974,24835
MC,1975,25201
MC,1976,25521
MC,1977,25809
MC,1978,26086
MC,1979,26391
MC,1980,26746
MC,1981,27165
MC,1982,27629
MC,1983,28098
MC,1984,28514
MC,1985,28836
MC,1986,29048
MC,1987,29169
MC,1988,29238
MC,1989,29313
MC,1990,29438
MC,1991,29626
MC,1992,29864
MC,1993,30138
MC,1994,30423
MC,1995,30700
MC,1996,30971
MC,1997,31242
MC,1998,31517
MC,1999,31795
MC,2000,32081
MC,2001,32364
MC,2002,32648
MC,2003,32960
MC,2004,33339
MC,2005,33808
MC,2006,34384
MC,2007,35046
MC,2008,35731
MC,2009,36351
MC,2010,36845
MC,2011,37189
MC,2012,37404
MC,2013,37528
MC,2014,37623
MC,2015,
MD,1960,2544000
MD,1961,2605000
MD,1962,2664000
MD,1963,2721000
MD,1964,2774000
MD,1965,2825000
MD,1966,2873000
MD,1967,2918000
MD,1968,2960000
MD,1969,3002000
MD,1970,5800
MD,1971,3088000
MD,1972,3131000
MD,1973,3174000
MD,1974,3215000
MD,1975,3251000
MD,1976,3284000
MD,1977,3312000
MD,1978,3339000
MD,1979,3366000
MD,1980,3396000
MD,1981,3429000
MD,1982,3464000
MD,1983,3500000
MD,1984,3536000
MD,1985,3570000
MD,1986,3602000
MD,1987,3633000
MD,1988,3660000
MD,1989,3681000
MD,1990,3696000
MD,1991,3704000
MD,1992,3706000
MD,1993,3701000
MD,1994,3691000
MD,1995,3675099
MD,1996,3667748
MD,1997,3654208
MD,1998,3652732
MD,1999,3647001
MD,2000,3639592
MD,2001,3631462
MD,2002,3623062
MD,2003,3612874
MD,2004,3603945
MD,2005,3595187
MD,2006,3585209
MD,2007,3576910
MD,2008,3570108
MD,2009,3565604
MD,2010,3562045
MD,2011,3559986
MD,2012,3559519
MD,2013,3558566
MD,2014,3556400
MD,2015,
MG,1960,5099371
MG,1961,5223621
MG,1962,5352674
MG,1963,5486593
MG,1964,5625401
MG,1965,5769219
MG,1966,5918060
MG,1967,6072270
MG,1968,6232704
MG,1969,6400454
MG,1970,5800
MG,1971,6760352
MG,1972,6952383
MG,1973,7152391
MG,1974,7360271
MG,1975,7575757
MG,1976,7799642
MG,1977,8031589
MG,1978,8268902
MG,1979,8507958
MG,1980,8746516
MG,1981,8983494
MG,1982,9220693
MG,1983,9462343
MG,1984,9714342
MG,1985,9981113
MG,1986,10264368
MG,1987,10563491
MG,1988,10877757
MG,1989,11205548
MG,1990,11545782
MG,1991,11898267
MG,1992,12263899
MG,1993,12643864
MG,1994,13039754
MG,1995,13452526
MG,1996,13882646
MG,1997,14329239
MG,1998,14790245
MG,1999,15262817
MG,2000,15744811
MG,2001,16235767
MG,2002,16736029
MG,2003,17245275
MG,2004,17763367
MG,2005,18290394
MG,2006,18826129
MG,2007,19371031
MG,2008,19926798
MG,2009,20495706
MG,2010,21079532
MG,2011,21678867
MG,2012,22293720
MG,2013,22924557
MG,2014,23571713
MG,2015,
MV,1960,89875
MV,1961,92327
MV,1962,94909
MV,1963,97556
MV,1964,100177
MV,1965,102723
MV,1966,105145
MV,1967,107488
MV,1968,109901
MV,1969,112591
MV,1970,5800
MV,1971,119315
MV,1972,123372
MV,1973,127717
MV,1974,132122
MV,1975,136434
MV,1976,140582
MV,1977,144645
MV,1978,148797
MV,1979,153285
MV,1980,158282
MV,1981,163834
MV,1982,169861
MV,1983,176258
MV,1984,182864
MV,1985,189551
MV,1986,196283
MV,1987,203059
MV,1988,209832
MV,1989,216553
MV,1990,218000
MV,1991,227000
MV,1992,234000
MV,1993,242000
MV,1994,245000
MV,1995,255000
MV,1996,262000
MV,1997,264000
MV,1998,271000
MV,1999,280000
MV,2000,286000
MV,2001,292000
MV,2002,297000
MV,2003,304000
MV,2004,312000
MV,2005,321000
MV,2006,333000
MV,2007,349000
MV,2008,362000
MV,2009,360000
MV,2010,367000
MV,2011,377000
MV,2012,385000
MV,2013,393000
MV,2014,401000
MV,2015,
MX,1960,38174114
MX,1961,39394125
MX,1962,40649590
MX,1963,41939880
MX,1964,43264267
MX,1965,44623041
MX,1966,46010959
MX,1967,47429553
MX,1968,48893607
MX,1969,50423127
MX,1970,5800
MX,1971,53719547
MX,1972,55480125
MX,1973,57283361
MX,1974,59090495
MX,1975,60872399
MX,1976,62620087
MX,1977,64337694
MX,1978,66025613
MX,1979,67688533
MX,1980,69330974
MX,1981,70950741
MX,1982,72547995
MX,1983,74133377
MX,1984,75721210
MX,1985,77322643
MX,1986,78939441
MX,1987,80571067
MX,1988,82223153
MX,1989,83901643
MX,1990,85609404
MX,1991,87347208
MX,1992,89110043
MX,1993,90887097
MX,1994,92663664
MX,1995,94426946
MX,1996,96181710
MX,1997,97925825
MX,1998,99632299
MX,1999,101266570
MX,2000,102808590
MX,2001,104239563
MX,2002,105578297
MX,2003,106888418
MX,2004,108257822
MX,2005,109747906
MX,2006,111382857
MX,2007,113139374
MX,2008,114972821
MX,2009,116815612
MX,2010,118617542
MX,2011,120365271
MX,2012,122070963
MX,2013,123740109
MX,2014,125385833
MX,2015,
MH,1960,14665
MH,1961,15052
MH,1962,15545
MH,1963,16111
MH,1964,16702
MH,1965,17283
MH,1966,17840
MH,1967,18388
MH,1968,18965
MH,1969,19622
MH,1970,5800
MH,1971,21310
MH,1972,22340
MH,1973,23440
MH,1974,24536
MH,1975,25580
MH,1976,26549
MH,1977,27470
MH,1978,28399
MH,1979,29416
MH,1980,30581
MH,1981,31895
MH,1982,33334
MH,1983,34895
MH,1984,36567
MH,1985,38334
MH,1986,40203
MH,1987,42148
MH,1988,44063
MH,1989,45813
MH,1990,47300
MH,1991,48481
MH,1992,49382
MH,1993,50052
MH,1994,50577
MH,1995,51020
MH,1996,51397
MH,1997,51697
MH,1998,51922
MH,1999,52076
MH,2000,52161
MH,2001,52184
MH,2002,52161
MH,2003,52115
MH,2004,52074
MH,2005,52058
MH,2006,52080
MH,2007,52136
MH,2008,52221
MH,2009,52321
MH,2010,52428
MH,2011,52541
MH,2012,52663
MH,2013,52786
MH,2014,52898
MH,2015,
MK,1960,1488664
MK,1961,1507653
MK,1962,1527105
MK,1963,1547445
MK,1964,1569143
MK,1965,1592434
MK,1966,1617797
MK,1967,1644944
MK,1968,1672401
MK,1969,1698140
MK,1970,5800
MK,1971,1739525
MK,1972,1754954
MK,1973,1768996
MK,1974,1784395
MK,1975,1803009
MK,1976,1825554
MK,1977,1851068
MK,1978,1877687
MK,1979,1902718
MK,1980,1924194
MK,1981,1941445
MK,1982,1954990
MK,1983,1965488
MK,1984,1974069
MK,1985,1981532
MK,1986,1988401
MK,1987,1994368
MK,1988,1998471
MK,1989,1999338
MK,1990,1996227
MK,1991,1988458
MK,1992,1977033
MK,1993,1964924
MK,1994,1956165
MK,1995,1953544
MK,1996,1958303
MK,1997,1969345
MK,1998,1984242
MK,1999,1999362
MK,2000,2012051
MK,2001,2021585
MK,2002,2028706
MK,2003,2033974
MK,2004,2038444
MK,2005,2042894
MK,2006,2047330
MK,2007,2051427
MK,2008,2055266
MK,2009,2058920
MK,2010,2062443
MK,2011,2065888
MK,2012,2069270
MK,2013,2072543
MK,2014,2075625
MK,2015,
ML,1960,5263730
ML,1961,5322267
ML,1962,5381369
ML,1963,5441611
ML,1964,5503748
ML,1965,5568485
ML,1966,5635859
ML,1967,5706198
ML,1968,5780834
ML,1969,5861411
ML,1970,5800
ML,1971,6044532
ML,1972,6147459
ML,1973,6256192
ML,1974,6368351
ML,1975,6482276
ML,1976,6596817
ML,1977,6712545
ML,1978,6831530
ML,1979,6956779
ML,1980,7090125
ML,1981,7233877
ML,1982,7386669
ML,1983,7542377
ML,1984,7692537
ML,1985,7831891
ML,1986,7957390
ML,1987,8073178
ML,1988,8189984
ML,1989,8322726
ML,1990,8482075
ML,1991,8672581
ML,1992,8891141
ML,1993,9131449
ML,1994,9383608
ML,1995,9640643
ML,1996,9901045
ML,1997,10168000
ML,1998,10444822
ML,1999,10736542
ML,2000,11046926
ML,2001,11376094
ML,2002,11723017
ML,2003,12088867
ML,2004,12474857
ML,2005,12881384
ML,2006,13309942
ML,2007,13759226
ML,2008,14223403
ML,2009,14694565
ML,2010,15167286
ML,2011,15639115
ML,2012,16112333
ML,2013,16592097
ML,2014,17086022
ML,2015,
MT,1960,326550
MT,1961,325250
MT,1962,323900
MT,1963,322550
MT,1964,321250
MT,1965,318800
MT,1966,315200
MT,1967,311550
MT,1968,307900
MT,1969,304300
MT,1970,5800
MT,1971,302700
MT,1972,302450
MT,1973,302200
MT,1974,301996
MT,1975,304222
MT,1976,305774
MT,1977,306970
MT,1978,310182
MT,1979,313342
MT,1980,316645
MT,1981,318982
MT,1982,325898
MT,1983,330524
MT,1984,330593
MT,1985,336452
MT,1986,342121
MT,1987,344485
MT,1988,347325
MT,1989,350722
MT,1990,354170
MT,1991,357727
MT,1992,361260
MT,1993,364704
MT,1994,367941
MT,1995,370433
MT,1996,372687
MT,1997,375236
MT,1998,377516
MT,1999,379360
MT,2000,381363
MT,2001,393028
MT,2002,395969
MT,2003,398582
MT,2004,401268
MT,2005,403834
MT,2006,405308
MT,2007,406724
MT,2008,409379
MT,2009,412477
MT,2010,414508
MT,2011,416268
MT,2012,419455
MT,2013,423374
MT,2014,427404
MT,2015,
MM,1960,21486424
MM,1961,21961594
MM,1962,22446690
MM,1963,22947286
MM,1964,23471163
MM,1965,24023640
MM,1966,24606863
MM,1967,25218375
MM,1968,25853248
MM,1969,26504247
MM,1970,5800
MM,1971,27836648
MM,1972,28517289
MM,1973,29209686
MM,1974,29916827
MM,1975,30640635
MM,1976,31379308
MM,1977,32130696
MM,1978,32895739
MM,1979,33675835
MM,1980,34470694
MM,1981,35279907
MM,1982,36098908
MM,1983,36917980
MM,1984,37724581
MM,1985,38508821
MM,1986,39269143
MM,1987,40005369
MM,1988,40711172
MM,1989,41379635
MM,1990,42007309
MM,1991,42588029
MM,1992,43126260
MM,1993,43642311
MM,1994,44164109
MM,1995,44710931
MM,1996,45290888
MM,1997,45895991
MM,1998,46509586
MM,1999,47106923
MM,2000,47669791
MM,2001,48195684
MM,2002,48689952
MM,2003,49151958
MM,2004,49582751
MM,2005,49984704
MM,2006,50355559
MM,2007,50698814
MM,2008,51030006
MM,2009,51369725
MM,2010,51733013
MM,2011,52125411
MM,2012,52543841
MM,2013,52983829
MM,2014,53437159
MM,2015,
ME,1960,474203
ME,1961,480359
ME,1962,486092
ME,1963,491491
ME,1964,496685
ME,1965,501768
ME,1966,506788
ME,1967,511742
ME,1968,516628
ME,1969,521424
ME,1970,5800
ME,1971,530706
ME,1972,535198
ME,1973,539682
ME,1974,544263
ME,1975,549002
ME,1976,553970
ME,1977,559114
ME,1978,564213
ME,1979,568966
ME,1980,573170
ME,1981,576678
ME,1982,579581
ME,1983,582217
ME,1984,585064
ME,1985,588434
ME,1986,592489
ME,1987,597037
ME,1988,601603
ME,1989,605521
ME,1990,608320
ME,1991,609861
ME,1992,610328
ME,1993,609984
ME,1994,609231
ME,1995,608388
ME,1996,607502
ME,1997,606549
ME,1998,605693
ME,1999,605119
ME,2000,604950
ME,2001,607389
ME,2002,609828
ME,2003,612267
ME,2004,613353
ME,2005,614261
ME,2006,615025
ME,2007,615875
ME,2008,616969
ME,2009,618294
ME,2010,619428
ME,2011,620079
ME,2012,620601
ME,2013,621207
ME,2014,621800
ME,2015,
MN,1960,955514
MN,1961,982180
MN,1962,1011328
MN,1963,1042383
MN,1964,1074517
MN,1965,1107125
MN,1966,1139960
MN,1967,1173186
MN,1968,1207108
MN,1969,1242213
MN,1970,5800
MN,1971,1317049
MN,1972,1356669
MN,1973,1397305
MN,1974,1438423
MN,1975,1479650
MN,1976,1520865
MN,1977,1562212
MN,1978,1603908
MN,1979,1646291
MN,1980,1689622
MN,1981,1733479
MN,1982,1777727
MN,1983,1823215
MN,1984,1871087
MN,1985,1921885
MN,1986,1976311
MN,1987,2033345
MN,1988,2089716
MN,1989,2141006
MN,1990,2184145
MN,1991,2217920
MN,1992,2243506
MN,1993,2263204
MN,1994,2280495
MN,1995,2298038
MN,1996,2316571
MN,1997,2335694
MN,1998,2355588
MN,1999,2376165
MN,2000,2397438
MN,2001,2419729
MN,2002,2443503
MN,2003,2469045
MN,2004,2496621
MN,2005,2526447
MN,2006,2558484
MN,2007,2592776
MN,2008,2629666
MN,2009,2669572
MN,2010,2712657
MN,2011,2759074
MN,2012,2808339
MN,2013,2859174
MN,2014,2909871
MN,2015,
MP,1960,10070
MP,1961,10340
MP,1962,10541
MP,1963,10709
MP,1964,10901
MP,1965,11157
MP,1966,11489
MP,1967,11882
MP,1968,12318
MP,1969,12766
MP,1970,5800
MP,1971,13658
MP,1972,14142
MP,1973,14605
MP,1974,14978
MP,1975,15232
MP,1976,15316
MP,1977,15293
MP,1978,15390
MP,1979,15906
MP,1980,17048
MP,1981,18906
MP,1982,21393
MP,1983,24308
MP,1984,27363
MP,1985,30341
MP,1986,33173
MP,1987,35904
MP,1988,38570
MP,1989,41243
MP,1990,43972
MP,1991,46719
MP,1992,49429
MP,1993,52120
MP,1994,54817
MP,1995,57518
MP,1996,60248
MP,1997,62939
MP,1998,65374
MP,1999,67271
MP,2000,68434
MP,2001,68817
MP,2002,68499
MP,2003,67562
MP,2004,66143
MP,2005,64372
MP,2006,62235
MP,2007,59791
MP,2008,57343
MP,2009,55276
MP,2010,53860
MP,2011,53234
MP,2012,53314
MP,2013,53869
MP,2014,54541
MP,2015,
MZ,1960,7493278
MZ,1961,7643290
MZ,1962,7799396
MZ,1963,7961458
MZ,1964,8129268
MZ,1965,8302736
MZ,1966,8482373
MZ,1967,8668529
MZ,1968,8860823
MZ,1969,9058691
MZ,1970,5800
MZ,1971,9468836
MZ,1972,9679753
MZ,1973,9901052
MZ,1974,10141147
MZ,1975,10405000
MZ,1976,10693688
MZ,1977,11001909
MZ,1978,11320103
MZ,1979,11635174
MZ,1980,11936379
MZ,1981,12228508
MZ,1982,12511864
MZ,1983,12766859
MZ,1984,12968335
MZ,1985,13102982
MZ,1986,13155271
MZ,1987,13142516
MZ,1988,13124285
MZ,1989,13181941
MZ,1990,13371971
MZ,1991,13719853
MZ,1992,14203987
MZ,1993,14775877
MZ,1994,15363065
MZ,1995,15913101
MZ,1996,16410777
MZ,1997,16872896
MZ,1998,17317376
MZ,1999,17774066
MZ,2000,18264536
MZ,2001,18792357
MZ,2002,19348715
MZ,2003,19928496
MZ,2004,20523159
MZ,2005,21126676
MZ,2006,21737860
MZ,2007,22359637
MZ,2008,22994867
MZ,2009,23647815
MZ,2010,24321457
MZ,2011,25016921
MZ,2012,25732928
MZ,2013,26467180
MZ,2014,27216276
MZ,2015,
MR,1960,858170
MR,1961,883223
MR,1962,909172
MR,1963,936014
MR,1964,963746
MR,1965,992368
