counter-from,country-to,sector,year,oda-gross-bl-sector
NL,BT,A,2006,1209827
NL,BT,D,2006,2133879
NL,BT,E,2006,142584
NL,BT,F,2006,744232
NL,BT,J,2006,879163
NL,BT,K,2006,58908
NL,BW,G,2006,48930
NL,BW,K,2006,627859
NL,BY,D,2006,34558
NL,CD,D,2006,6945855
NL,CD,J,2006,98356
NL,CD,K,2006,709211
NL,CD,M,2006,4285203
NL,CD,N,2006,20871473
NL,CG,K,2006,152276
NL,CI,G,2006,143
NL,CI,N,2006,1098948
NL,CL,K,2006,111241
NL,CM,G,2006,20054
NL,CM,J,2006,1017243
NL,CM,K,2006,7544353
NL,CM,M,2006,12302673
NL,CN,A,2006,876894
NL,CN,C,2006,9515
NL,CN,D,2006,1568144
NL,CN,E,2006,74689
NL,CN,F,2006,1415516
NL,CN,G,2006,8661595
NL,CN,H,2006,57542
NL,CN,J,2006,1657823
NL,CN,K,2006,21915126
NL,CO,A,2006,2850679
NL,CO,C,2006,530636
NL,CO,D,2006,6488553
NL,CO,E,2006,131208
NL,CO,F,2006,556186
NL,CO,G,2006,1550909
NL,CO,H,2006,5446695
NL,CO,J,2006,11439225
NL,CO,K,2006,5131670
NL,CO,N,2006,4007611
NL,CR,A,2006,720433
NL,CR,D,2006,201823
NL,CR,J,2006,33831
NL,CR,K,2006,174103
NL,CU,D,2006,35814
NL,CU,G,2006,436597
NL,CV,A,2006,29107
NL,CV,D,2006,2085488
NL,CV,G,2006,57113
NL,CV,J,2006,7395436
NL,CV,L,2006,3455807
NL,DO,G,2006,40384
NL,DO,K,2006,41595
NL,DZ,D,2006,97046
NL,DZ,K,2006,30693
NL,EC,A,2006,880540
NL,EC,D,2006,51111
NL,EC,G,2006,88478
NL,EC,I,2006,26717
NL,EC,J,2006,141571
NL,EC,K,2006,915054
NL,EG,B,2006,82938
NL,EG,C,2006,3301395
NL,EG,D,2006,1827147
NL,EG,E,2006,314045
NL,EG,G,2006,2742168
NL,EG,H,2006,5987387
NL,EG,K,2006,960505
NL,ER,A,2006,351125
NL,ER,C,2006,559303
NL,ER,D,2006,120525
NL,ER,G,2006,155293
NL,ER,J,2006,138234
NL,ER,K,2006,547938
NL,ER,N,2006,1727876
NL,ET,A,2006,16174055
NL,ET,B,2006,17202488
NL,ET,D,2006,3588480
NL,ET,G,2006,1412630
NL,ET,H,2006,2563461
NL,ET,I,2006,56650
NL,ET,K,2006,6571007
NL,ET,N,2006,7228238
NL,GE,A,2006,391146
NL,GE,D,2006,1370803
NL,GE,G,2006,93665
NL,GE,H,2006,359066
NL,GE,K,2006,2979883
NL,GE,L,2006,6911615
NL,GE,N,2006,69117
NL,GH,A,2006,8693653
NL,GH,B,2006,30972483
NL,GH,C,2006,1473543
NL,GH,D,2006,856366
NL,GH,E,2006,1327820
NL,GH,G,2006,1649188
NL,GH,H,2006,1285277
NL,GH,J,2006,3942095
NL,GH,K,2006,36258973
NL,GH,L,2006,20320154
NL,GM,G,2006,37862
NL,GM,K,2006,50064
NL,GN,K,2006,53478
NL,GT,A,2006,3528295
NL,GT,B,2006,2043628
NL,GT,C,2006,1637206
NL,GT,D,2006,7536270
NL,GT,E,2006,138234
NL,GT,G,2006,299442
NL,GT,H,2006,476519
NL,GT,J,2006,5906552
NL,GT,K,2006,457378
NL,HN,A,2006,165557
NL,HN,D,2006,286909
NL,HN,F,2006,26034
NL,HN,G,2006,77817
NL,HN,K,2006,622826
NL,HR,G,2006,22014
NL,HT,D,2006,55086
NL,HT,K,2006,120911
NL,HT,N,2006,42289
NL,ID,A,2006,22438230
NL,ID,B,2006,1235895
NL,ID,C,2006,16742125
NL,ID,D,2006,23569987
NL,ID,E,2006,242053
NL,ID,F,2006,223694
NL,ID,G,2006,7016381
NL,ID,H,2006,1629057
NL,ID,I,2006,123411
NL,ID,J,2006,2968903
NL,ID,K,2006,13805942
NL,ID,N,2006,70936597
NL,IN,A,2006,4567179
NL,IN,C,2006,1709110
NL,IN,D,2006,3766637
NL,IN,E,2006,290444
NL,IN,F,2006,276469
NL,IN,G,2006,881993
NL,IN,H,2006,1122318
NL,IN,K,2006,1762038
NL,IQ,D,2006,1795066
NL,IQ,K,2006,75372
NL,IQ,N,2006,1641909
NL,IR,A,2006,670501
NL,IR,D,2006,256799
NL,IR,G,2006,20329
NL,IR,K,2006,173200
NL,JM,G,2006,45990
NL,JM,K,2006,2526810
NL,JO,A,2006,94601
NL,JO,G,2006,128576
NL,JO,K,2006,60372
NL,KE,A,2006,3212465
NL,KE,C,2006,8061
NL,KE,D,2006,5522475
NL,KE,E,2006,445297
NL,KE,G,2006,1533784
NL,KE,I,2006,449052
NL,KE,K,2006,883678
NL,KE,M,2006,6435691
NL,KE,N,2006,16250606
NL,KG,D,2006,19514
NL,KG,G,2006,38424
NL,KG,K,2006,77740
NL,KH,A,2006,29107
NL,KH,D,2006,689509
NL,KH,G,2006,38281
NL,KH,K,2006,1469732
NL,KP,N,2006,696414
NL,KZ,A,2006,23402
NL,KZ,D,2006,15109
NL,KZ,F,2006,22950
NL,KZ,G,2006,36739
NL,KZ,K,2006,172627
NL,LA,G,2006,3369
NL,LA,K,2006,90008
NL,LB,D,2006,5736644
NL,LB,G,2006,22719
NL,LB,K,2006,25715
NL,LB,N,2006,8925157
NL,LK,A,2006,962917
NL,LK,C,2006,27532
NL,LK,D,2006,820288
NL,LK,E,2006,1656248
NL,LK,F,2006,3585221
NL,LK,G,2006,4080770
NL,LK,J,2006,6443312
NL,LK,K,2006,708586
NL,LK,N,2006,4500705
NL,LR,D,2006,2596610
NL,LR,H,2006,156064
NL,LR,K,2006,126131
NL,LR,N,2006,4314201
NL,LS,K,2006,103147
NL,MA,B,2006,112034
NL,MA,G,2006,65758
NL,MA,K,2006,422115
NL,MD,B,2006,1220906
NL,MD,C,2006,23490
NL,MD,D,2006,2881879
NL,MD,E,2006,23964
NL,MD,G,2006,74458
NL,MD,K,2006,31078
NL,MD,L,2006,3455807
NL,MG,K,2006,172165
NL,MK,A,2006,5058478
NL,MK,D,2006,4147079
NL,MK,E,2006,987354
NL,MK,G,2006,540471
NL,MK,H,2006,1612780
NL,MK,K,2006,180711
NL,ML,A,2006,30471140
NL,ML,B,2006,6492220
NL,ML,C,2006,4043293
NL,ML,D,2006,2521061
NL,ML,E,2006,471188
NL,ML,F,2006,69117
NL,ML,G,2006,422423
NL,ML,H,2006,7897054
NL,ML,J,2006,803273
NL,ML,K,2006,5798283
NL,ML,L,2006,13823231
NL,MM,D,2006,482069
NL,MM,K,2006,247460
NL,MN,A,2006,567618
NL,MN,C,2006,589137
NL,MN,D,2006,645424
NL,MN,F,2006,522311
NL,MN,G,2006,582739
NL,MN,H,2006,1828127
NL,MN,J,2006,3343475
NL,MN,K,2006,752955
NL,MR,D,2006,345586
NL,MR,H,2006,97541
NL,MW,A,2006,7948363
NL,MW,B,2006,869692
NL,MW,G,2006,20473
NL,MW,K,2006,2655199
NL,MX,D,2006,69117
NL,MX,K,2006,191217
NL,MY,J,2006,101396
NL,MY,K,2006,83599
NL,MZ,A,2006,20429458
NL,MZ,B,2006,7139660
NL,MZ,C,2006,6986316
NL,MZ,D,2006,3756967
NL,MZ,E,2006,269552
NL,MZ,G,2006,2494388
NL,MZ,J,2006,875859
NL,MZ,K,2006,1631953
NL,MZ,L,2006,22117170
NL,NA,A,2006,90966
NL,NA,B,2006,452026
NL,NA,D,2006,289519
NL,NA,G,2006,110911
NL,NA,K,2006,91418
NL,NG,A,2006,1155247
NL,NG,D,2006,413734
NL,NG,G,2006,10098
NL,NG,K,2006,914305
NL,NG,M,2006,284911319
NL,NI,A,2006,6429909
NL,NI,B,2006,8714424
NL,NI,D,2006,2007968
NL,NI,E,2006,597716
NL,NI,F,2006,1420
NL,NI,G,2006,1864469
NL,NI,I,2006,2796848
NL,NI,J,2006,238287
NL,NI,K,2006,1637405
NL,NI,L,2006,13823231
NL,NP,A,2006,2699581
NL,NP,G,2006,76275
NL,NP,K,2006,464393
NL,NP,N,2006,1382532
NL,PA,G,2006,77123
NL,PE,A,2006,1224375
NL,PE,C,2006,183585
NL,PE,D,2006,364506
NL,PE,G,2006,1411177
NL,PE,H,2006,68908
NL,PE,J,2006,15263
NL,PE,K,2006,770311
NL,PG,G,2006,13182
NL,PG,K,2006,291050
NL,PH,A,2006,1444513
NL,PH,B,2006,2687
NL,PH,C,2006,2838212
NL,PH,D,2006,145976
NL,PH,G,2006,681084
NL,PH,H,2006,868613
NL,PH,J,2006,218937
NL,PH,K,2006,11372200
NL,PH,N,2006,698077
NL,PK,A,2006,6483223
NL,PK,C,2006,6965546
NL,PK,D,2006,3087369
NL,PK,F,2006,293517
NL,PK,G,2006,77255
NL,PK,I,2006,928072
NL,PK,J,2006,2862793
NL,PK,K,2006,97817
NL,PK,N,2006,2214604
NL,PS,A,2006,1054732
NL,PS,B,2006,516297
NL,PS,D,2006,4203091
NL,PS,E,2006,582353
NL,PS,G,2006,1126679
NL,PS,H,2006,7612358
NL,PS,K,2006,209455
NL,PS,N,2006,20135511
NL,PY,G,2006,10231
NL,RS,A,2006,57906
NL,RS,D,2006,3964418
NL,RS,F,2006,108929
NL,RS,G,2006,60571
NL,RS,H,2006,573664
NL,RS,J,2006,106131
NL,RS,K,2006,818889
NL,RS,M,2006,15896716
NL,RS,N,2006,1870372
NL,RW,A,2006,4941179
NL,RW,B,2006,345399
NL,RW,C,2006,2720968
NL,RW,D,2006,7157953
NL,RW,F,2006,461794
NL,RW,G,2006,83852
NL,RW,H,2006,3404917
NL,RW,I,2006,338670
NL,RW,J,2006,949503
NL,RW,K,2006,6744582
NL,SD,A,2006,705048
NL,SD,B,2006,2302113
NL,SD,D,2006,7561016
NL,SD,G,2006,36882
NL,SD,K,2006,2821770
NL,SD,N,2006,92384181
NL,SL,D,2006,5507178
NL,SL,K,2006,913182
NL,SN,A,2006,80053
NL,SN,C,2006,305223
NL,SN,D,2006,804749
NL,SN,F,2006,30803
NL,SN,G,2006,46816
NL,SN,H,2006,4242936
NL,SN,J,2006,15578199
NL,SN,K,2006,387523
NL,SO,K,2006,90845
NL,SO,N,2006,15386133
NL,SR,A,2006,432676
NL,SR,B,2006,1280045
NL,SR,C,2006,7270461
NL,SR,D,2006,13317671
NL,SR,E,2006,6499742
NL,SR,G,2006,840871
NL,SR,H,2006,2392937
NL,SR,I,2006,48104
NL,SR,J,2006,516804
NL,SR,K,2006,2597568
NL,SR,N,2006,2581060
NL,SV,A,2006,116439
NL,SV,D,2006,232009
NL,SV,G,2006,96891
NL,SV,K,2006,531341
NL,SY,G,2006,45428
NL,SY,K,2006,47069
NL,SZ,G,2006,25660
NL,TD,K,2006,142959
NL,TD,N,2006,6567306
NL,TH,A,2006,518500
NL,TH,G,2006,7637357
NL,TH,K,2006,80064
NL,TH,N,2006,2023805
NL,TJ,K,2006,16794
NL,TL,K,2006,255951
NL,TM,G,2006,12334
NL,TN,G,2006,33930
NL,TR,G,2006,6283877
NL,TZ,A,2006,27070562
NL,TZ,B,2006,13196715
NL,TZ,C,2006,3252277
NL,TZ,D,2006,7520026
NL,TZ,E,2006,2878850
NL,TZ,G,2006,2954729
NL,TZ,H,2006,1382532
NL,TZ,I,2006,454581
NL,TZ,K,2006,25988540
NL,TZ,L,2006,41469694
NL,UA,D,2006,111968
NL,UA,G,2006,199224
NL,UG,A,2006,9643685
NL,UG,D,2006,28508986
NL,UG,F,2006,370211
NL,UG,G,2006,2499542
NL,UG,H,2006,1834823
NL,UG,K,2006,4767009
NL,UG,L,2006,21978935
NL,UG,N,2006,21123395
NL,UZ,G,2006,42201
NL,VE,D,2006,57663
NL,VN,A,2006,7815217
NL,VN,B,2006,4932534
NL,VN,C,2006,5020648
NL,VN,D,2006,766732
NL,VN,E,2006,1290387
NL,VN,G,2006,1918895
NL,VN,H,2006,4552741
NL,VN,J,2006,5429273
NL,VN,K,2006,3065277
NL,VN,L,2006,33175755
NL,YE,A,2006,12599847
NL,YE,B,2006,6120104
NL,YE,C,2006,6466857
NL,YE,D,2006,5570436
NL,YE,E,2006,282195
NL,YE,G,2006,395144
NL,YE,I,2006,7158
NL,YE,K,2006,135261
NL,ZA,A,2006,31213413
NL,ZA,B,2006,3451468
NL,ZA,D,2006,3148051
NL,ZA,E,2006,10402367
NL,ZA,G,2006,2544012
NL,ZA,I,2006,153806
NL,ZA,K,2006,7703854
NL,ZM,A,2006,20140610
NL,ZM,B,2006,19461926
NL,ZM,D,2006,5145678
NL,ZM,G,2006,1498311
NL,ZM,H,2006,2014455
NL,ZM,K,2006,5080492
NL,ZM,L,2006,8003648
NL,ZW,A,2006,978775
NL,ZW,B,2006,274971
NL,ZW,D,2006,1580567
NL,ZW,E,2006,1470768
NL,ZW,G,2006,36320
NL,ZW,K,2006,594765
NL,ZW,N,2006,3219326
NO,51,A,2006,4767120
NO,51,B,2006,14220220
NO,51,C,2006,2812843
NO,51,D,2006,19312116
NO,51,E,2006,3515837
NO,51,F,2006,11665510
NO,51,G,2006,506744
NO,51,H,2006,4096581
NO,51,I,2006,1082728
NO,51,J,2006,5116345
NO,51,K,2006,4592940
NO,51,M,2006,3833256
NO,51,N,2006,15621233
NO,52,B,2006,637866
NO,52,D,2006,5913678
NO,52,E,2006,73566
NO,52,H,2006,332348
NO,53,A,2006,2435273
NO,53,B,2006,2863258
NO,53,C,2006,236062
NO,53,D,2006,10388262
NO,53,E,2006,1179230
NO,53,F,2006,393365
NO,53,G,2006,5543032
NO,53,H,2006,3485112
NO,53,I,2006,254237
NO,53,J,2006,6101273
NO,53,K,2006,2983561
NO,53,N,2006,2567909
NO,55,A,2006,72348708
NO,55,B,2006,148276868
NO,55,C,2006,2407793
NO,55,D,2006,129596992
NO,55,E,2006,9316569
NO,55,F,2006,14362955
NO,55,G,2006,10875966
NO,55,H,2006,34388306
NO,55,I,2006,15037460
NO,55,J,2006,63495825
NO,55,K,2006,281477545
NO,55,M,2006,137180
NO,55,N,2006,147175748
NO,56,A,2006,738479
NO,56,B,2006,291670
NO,56,C,2006,136314
NO,56,D,2006,12867675
NO,56,F,2006,32672
NO,56,G,2006,897296
NO,56,H,2006,328020
NO,56,I,2006,1042915
NO,56,J,2006,89794
NO,56,K,2006,4734664
NO,56,N,2006,5129760
NO,57,G,2006,5514471
NO,58,A,2006,562568
NO,58,B,2006,216372
NO,58,D,2006,2135380
NO,58,K,2006,724198
NO,58,N,2006,17526
NO,59,B,2006,1867727
NO,59,D,2006,3908337
NO,59,E,2006,176343
NO,59,G,2006,5699902
NO,59,H,2006,3904010
NO,59,J,2006,3875016
NO,59,K,2006,333646
NO,59,N,2006,308980
NO,60,D,2006,780672
NO,60,E,2006,55607
NO,60,K,2006,113595
NO,62,D,2006,158384
NO,62,E,2006,86332
NO,62,J,2006,28561
NO,63,D,2006,1669314
NO,63,J,2006,183916
NO,63,K,2006,763146
NO,65,A,2006,360260
NO,65,B,2006,11494143
NO,65,C,2006,1804547
NO,65,D,2006,7594244
NO,65,E,2006,1140499
NO,65,F,2006,3348148
NO,65,G,2006,9847331
NO,65,H,2006,3531200
NO,65,J,2006,2901123
NO,65,K,2006,149297
NO,66,A,2006,3227845
NO,66,B,2006,3439458
NO,66,C,2006,604761
NO,66,D,2006,10325082
NO,66,E,2006,4122762
NO,66,H,2006,121601
NO,66,I,2006,108186
NO,66,K,2006,29426
NO,66,M,2006,692392
NO,66,N,2006,273278
NO,AF,A,2006,6842998
NO,AF,B,2006,3548077
NO,AF,C,2006,919366
NO,AF,D,2006,17338365
NO,AF,E,2006,306599
NO,AF,F,2006,387739
NO,AF,H,2006,3060806
NO,AF,K,2006,43371879
NO,AF,N,2006,21073605
NO,AL,A,2006,823513
NO,AL,B,2006,1976346
NO,AL,C,2006,3101051
NO,AL,D,2006,1125786
NO,AL,E,2006,372377
NO,AL,F,2006,2163
NO,AL,H,2006,253155
NO,AL,K,2006,227407
NO,AM,A,2006,809016
NO,AM,B,2006,614065
NO,AM,C,2006,360693
NO,AM,D,2006,541147
NO,AM,E,2006,707754
NO,AM,F,2006,681573
NO,AM,H,2006,178074
NO,AM,K,2006,332131
NO,AM,N,2006,3019046
NO,AO,A,2006,7601384
NO,AO,B,2006,3678333
NO,AO,C,2006,378651
NO,AO,D,2006,13018054
NO,AO,E,2006,2538050
NO,AO,F,2006,87630
NO,AO,G,2006,331915
NO,AO,H,2006,866572
NO,AO,I,2006,388821
NO,AO,K,2006,1265130
NO,AO,N,2006,2315402
NO,AR,D,2006,23800
NO,AR,K,2006,10818
NO,AZ,A,2006,131770
NO,AZ,B,2006,605843
NO,AZ,C,2006,267652
NO,AZ,D,2006,1050056
NO,AZ,E,2006,3130045
NO,AZ,F,2006,1394088
NO,AZ,G,2006,326073
NO,AZ,H,2006,101478
NO,AZ,J,2006,200793
NO,AZ,K,2006,677462
NO,AZ,N,2006,44572
NO,BA,A,2006,1094412
NO,BA,B,2006,1184423
NO,BA,C,2006,4320527
NO,BA,D,2006,15362451
NO,BA,E,2006,89794
NO,BA,G,2006,288857
NO,BA,H,2006,2163725
NO,BA,I,2006,1283089
NO,BA,K,2006,689579
NO,BA,N,2006,111431
NO,BD,A,2006,17559714
NO,BD,B,2006,619258
NO,BD,C,2006,117273
NO,BD,D,2006,4185078
NO,BD,E,2006,608439
NO,BD,F,2006,2638230
NO,BD,G,2006,1439526
NO,BD,I,2006,1939563
NO,BD,K,2006,606925
NO,BD,N,2006,16227
NO,BF,B,2006,249044
NO,BF,K,2006,22719
NO,BF,N,2006,235846
NO,BI,A,2006,1350813
NO,BI,B,2006,540931
NO,BI,D,2006,385792
NO,BI,G,2006,625749
NO,BI,H,2006,56905
NO,BI,K,2006,6396189
NO,BI,N,2006,8810690
NO,BO,A,2006,2135597
NO,BO,B,2006,320231
NO,BO,D,2006,392716
NO,BO,E,2006,1047675
NO,BO,F,2006,85467
NO,BO,H,2006,363073
NO,BO,K,2006,704941
NO,BR,A,2006,754923
NO,BR,D,2006,426903
NO,BR,E,2006,1470467
NO,BR,F,2006,156437
NO,BR,H,2006,94554
NO,BR,I,2006,81572
NO,BR,J,2006,173963
NO,BR,K,2006,731122
NO,BT,A,2006,286693
NO,BT,F,2006,978869
NO,BT,J,2006,432745
NO,BT,K,2006,136314
NO,BW,A,2006,79408
NO,BW,B,2006,1904943
NO,BW,C,2006,72052
NO,BW,D,2006,20122
NO,BW,E,2006,399640
NO,BW,G,2006,64262
NO,BW,I,2006,6491
NO,BW,K,2006,176776
NO,BY,A,2006,54093
NO,BY,D,2006,21637
NO,BY,K,2006,181969
NO,CD,A,2006,366751
NO,CD,B,2006,2802457
NO,CD,D,2006,8941595
NO,CD,E,2006,1622794
NO,CD,H,2006,140425
NO,CD,K,2006,2926006
NO,CD,N,2006,11963671
NO,CF,K,2006,22719
NO,CF,M,2006,6729186
NO,CF,N,2006,1081862
NO,CG,D,2006,94338
NO,CG,K,2006,643275
NO,CG,N,2006,649117
NO,CI,D,2006,1456836
NO,CI,E,2006,50847
NO,CI,K,2006,571872
NO,CI,N,2006,3137402
NO,CL,F,2006,19699000
NO,CL,H,2006,49765
NO,CM,A,2006,348792
NO,CM,B,2006,323044
NO,CM,K,2006,354418
NO,CN,A,2006,1461163
NO,CN,B,2006,1608946
NO,CN,C,2006,125063
NO,CN,D,2006,5033907
NO,CN,E,2006,1346702
NO,CN,F,2006,387739
NO,CN,G,2006,1611759
NO,CN,H,2006,109268
NO,CN,I,2006,1802167
NO,CN,J,2006,2949157
NO,CN,K,2006,3518217
NO,CO,A,2006,1761056
NO,CO,B,2006,952688
NO,CO,C,2006,21420
NO,CO,D,2006,3530118
NO,CO,E,2006,842771
NO,CO,I,2006,163361
NO,CO,K,2006,52145
NO,CO,N,2006,6477977
NO,CR,A,2006,51496
NO,CR,G,2006,72701
NO,CU,A,2006,11684
NO,CU,D,2006,480563
NO,CU,E,2006,320015
NO,CU,H,2006,558241
NO,CU,K,2006,22719
NO,CV,E,2006,9736
NO,DJ,N,2006,649117
NO,DO,D,2006,590697
NO,DO,E,2006,507177
NO,DZ,K,2006,272629
NO,DZ,N,2006,1213417
NO,EC,A,2006,198413
NO,EC,B,2006,26830
NO,EC,E,2006,1496865
NO,EC,G,2006,919366
NO,EG,A,2006,101045
NO,EG,B,2006,35052
NO,EG,D,2006,258565
NO,EG,E,2006,63180
NO,EG,I,2006,32455
NO,EG,K,2006,252506
NO,ER,A,2006,756222
NO,ER,B,2006,2902205
NO,ER,C,2006,871115
NO,ER,D,2006,1553771
NO,ER,E,2006,2298092
NO,ER,H,2006,1553122
NO,ER,K,2006,7856703
NO,ER,N,2006,7100265
NO,ET,A,2006,5615300
NO,ET,B,2006,5020276
NO,ET,C,2006,2901339
NO,ET,D,2006,10272936
NO,ET,E,2006,1512660
NO,ET,F,2006,1726436
NO,ET,G,2006,792356
NO,ET,H,2006,2694054
NO,ET,I,2006,41976
NO,ET,J,2006,6341014
NO,ET,K,2006,7921182
NO,ET,N,2006,14283185
NO,GE,A,2006,1509847
NO,GE,B,2006,389470
NO,GE,D,2006,3432101
NO,GE,E,2006,2914754
NO,GE,F,2006,1311866
NO,GE,J,2006,216372
NO,GE,K,2006,90876
NO,GE,N,2006,432745
NO,GH,A,2006,460224
NO,GH,B,2006,8654
NO,GH,D,2006,128308
NO,GH,E,2006,64695
NO,GH,F,2006,2380
NO,GH,G,2006,28993
NO,GH,H,2006,15362
NO,GH,K,2006,727444
NO,GM,A,2006,152759
NO,GM,H,2006,94554
NO,GM,K,2006,102344
NO,GN,K,2006,250126
NO,GN,N,2006,601732
NO,GT,A,2006,2273642
NO,GT,B,2006,327588
NO,GT,C,2006,84168
NO,GT,D,2006,13036662
NO,GT,E,2006,2089942
NO,GT,I,2006,244500
NO,GT,J,2006,109268
NO,GT,K,2006,701696
NO,GT,N,2006,1902347
NO,GW,D,2006,432745
NO,GW,E,2006,30292
NO,GW,K,2006,22719
NO,HN,D,2006,1896938
NO,HN,E,2006,32239
NO,HN,H,2006,107104
NO,HN,I,2006,159899
NO,HR,B,2006,389686
NO,HR,C,2006,640462
NO,HR,D,2006,12179827
NO,HR,F,2006,2224309
NO,HR,G,2006,627047
NO,HR,H,2006,1291744
NO,HR,J,2006,1003752
NO,HR,K,2006,25099
NO,HR,N,2006,2620488
NO,HT,B,2006,469312
NO,HT,C,2006,601732
NO,HT,D,2006,6792150
NO,HT,E,2006,1081862
NO,HT,K,2006,2163725
NO,ID,A,2006,1545549
NO,ID,B,2006,884963
NO,ID,D,2006,3022075
NO,ID,E,2006,122250
NO,ID,F,2006,595673
NO,ID,G,2006,657772
NO,ID,H,2006,218536
NO,ID,I,2006,196682
NO,ID,J,2006,3027484
NO,ID,K,2006,260296
NO,ID,N,2006,3837367
NO,IN,A,2006,786730
NO,IN,B,2006,7255404
NO,IN,C,2006,11684
NO,IN,D,2006,3300546
NO,IN,E,2006,607141
NO,IN,F,2006,160332
NO,IN,G,2006,7376573
NO,IN,H,2006,182402
NO,IN,I,2006,1051354
NO,IN,J,2006,2045153
NO,IN,K,2006,2534371
NO,IN,N,2006,16227
NO,IQ,A,2006,459358
NO,IQ,B,2006,1578654
NO,IQ,C,2006,4631021
NO,IQ,D,2006,5216309
NO,IQ,F,2006,649117
NO,IQ,K,2006,16270783
NO,IQ,N,2006,2596470
NO,IR,D,2006,173098
NO,IR,J,2006,4111
NO,IR,K,2006,3343388
NO,IR,N,2006,138045
NO,JM,A,2006,88063
NO,JM,B,2006,348359
NO,JM,D,2006,45654
NO,JO,A,2006,280202
NO,JO,D,2006,4841552
NO,JO,E,2006,49765
NO,JO,K,2006,174612
NO,KE,A,2006,1603753
NO,KE,B,2006,627047
NO,KE,C,2006,25315
NO,KE,D,2006,8940946
NO,KE,E,2006,957664
NO,KE,F,2006,213559
NO,KE,G,2006,2193152
NO,KE,H,2006,19689
NO,KE,I,2006,144753
NO,KE,J,2006,288208
NO,KE,K,2006,875659
NO,KE,N,2006,1278761
NO,KG,A,2006,329751
NO,KG,C,2006,53660
NO,KG,D,2006,469744
NO,KG,E,2006,317418
NO,KG,F,2006,1684027
NO,KG,H,2006,6923
NO,KG,I,2006,610170
NO,KG,K,2006,136314
NO,KG,N,2006,11900
NO,KH,A,2006,964372
NO,KH,B,2006,454382
NO,KH,D,2006,1102201
NO,KH,E,2006,151460
NO,KH,F,2006,23151
NO,KH,G,2006,17958
NO,KH,H,2006,157086
NO,KH,K,2006,504797
NO,KH,N,2006,1081862
NO,KP,B,2006,36134
NO,KP,K,2006,136314
NO,KP,N,2006,5172385
NO,KZ,C,2006,752760
NO,KZ,D,2006,121168
NO,KZ,E,2006,470177
NO,KZ,F,2006,1815149
NO,KZ,J,2006,436207
NO,KZ,K,2006,48900
NO,KZ,N,2006,18608
NO,LA,A,2006,890373
NO,LA,B,2006,73566
NO,LA,C,2006,1284387
NO,LA,D,2006,571007
NO,LA,E,2006,116192
NO,LA,F,2006,12513690
NO,LA,H,2006,220916
NO,LA,I,2006,19906
NO,LA,J,2006,33970
NO,LA,K,2006,117706
NO,LB,B,2006,109484
NO,LB,D,2006,8795328
NO,LB,E,2006,20988
NO,LB,J,2006,914174
NO,LB,K,2006,1045512
NO,LB,N,2006,27715377
NO,LK,A,2006,626831
NO,LK,B,2006,357447
NO,LK,C,2006,892753
NO,LK,D,2006,23133255
NO,LK,E,2006,2979017
NO,LK,F,2006,2289306
NO,LK,G,2006,1115833
NO,LK,H,2006,1264481
NO,LK,I,2006,3748438
NO,LK,J,2006,601948
NO,LK,K,2006,7239609
NO,LK,N,2006,7974843
NO,LR,A,2006,130256
NO,LR,D,2006,4897592
NO,LR,F,2006,40678
NO,LR,K,2006,459575
NO,LR,N,2006,7003763
NO,LS,B,2006,170068
NO,LS,C,2006,62531
NO,LS,D,2006,148215
NO,LS,E,2006,698666
NO,LS,H,2006,649117
NO,LY,K,2006,113595
NO,MA,A,2006,59069
NO,MA,K,2006,136314
NO,MD,B,2006,324558
NO,MD,D,2006,1890663
NO,MD,E,2006,616661
NO,MD,F,2006,432745
NO,MD,J,2006,279120
NO,MD,K,2006,255535
NO,MG,A,2006,16765627
NO,MG,D,2006,3674655
NO,MG,F,2006,140858
NO,MG,G,2006,257050
NO,MG,H,2006,760116
NO,MG,I,2006,221132
NO,MG,J,2006,1730
NO,MG,K,2006,514101
NO,MG,N,2006,5409
NO,MH,A,2006,9304
NO,MK,A,2006,2135597
NO,MK,B,2006,2598418
NO,MK,C,2006,22286
NO,MK,D,2006,7410110
NO,MK,E,2006,1635343
NO,MK,F,2006,280851
NO,MK,G,2006,794736
NO,MK,H,2006,714245
NO,MK,I,2006,1294557
NO,MK,K,2006,455680
NO,ML,A,2006,1651138
NO,ML,B,2006,658854
NO,ML,D,2006,3627485
NO,ML,E,2006,963074
NO,ML,G,2006,505662
NO,ML,H,2006,544393
NO,ML,K,2006,15691554
NO,MM,A,2006,289939
NO,MM,B,2006,2287490
NO,MM,C,2006,167688
NO,MM,D,2006,4760845
NO,MM,G,2006,634620
NO,MM,K,2006,554995
NO,MM,N,2006,2489582
NO,MN,B,2006,430797
NO,MN,D,2006,17526
NO,MN,E,2006,444645
NO,MN,H,2006,306383
NO,MN,I,2006,255752
NO,MN,K,2006,45438
NO,MR,F,2006,68157
NO,MR,H,2006,483809
NO,MR,K,2006,68157
NO,MV,A,2006,25099
NO,MV,E,2006,1330258
NO,MW,A,2006,1024307
NO,MW,B,2006,26679169
NO,MW,C,2006,204688
NO,MW,D,2006,7757821
NO,MW,E,2006,3811618
NO,MW,G,2006,160764
NO,MW,H,2006,8036509
NO,MW,J,2006,739561
NO,MW,K,2006,5504734
NO,MW,L,2006,15146079
NO,MW,N,2006,698666
NO,MY,D,2006,141940
NO,MY,K,2006,2627195
NO,MZ,A,2006,2555576
