id-from,id-to,year,sector,bundle,channel,value
DE,CM,2000,environment,technical-ooperation,unspecified,
DE,CM,2000,other,cash-loan-equity,unspecified,0
DE,CM,2000,infrastructure,cash-loan-equity,unspecified,0
DE,CM,2000,infrastructure,cash-loan-equity,unspecified,0
DE,CM,2000,other,cash-loan-equity,unspecified,0
DE,CM,2000,other,cash-loan-equity,unspecified,0
DE,CM,2000,environment,technical-ooperation,unspecified,
DE,CM,2000,environment,technical-ooperation,unspecified,
DE,CM,2000,other-social-services,technical-ooperation,unspecified,
DE,CM,2000,education,technical-ooperation,unspecified,
DE,CM,2000,other,technical-ooperation,unspecified,
DE,CN,2000,health,technical-ooperation,unspecified,
DE,CN,2000,environment,technical-ooperation,unspecified,
DE,CN,2000,water-and-sanitation,technical-ooperation,unspecified,
DE,CN,2000,agriculture-and-food-security,mixed-project-aid,unspecified,567536
DE,CN,2000,agriculture-and-food-security,mixed-project-aid,unspecified,
DE,CN,2000,other,cash-grant,unspecified,
DE,CN,2000,agriculture-and-food-security,mixed-project-aid,unspecified,821611
DE,CN,2000,industry-and-trade,cash-loan-equity,unspecified,0
DE,CN,2000,infrastructure,cash-loan-equity,unspecified,0
DE,CN,2000,education,technical-ooperation,unspecified,
DE,CN,2000,health,technical-ooperation,unspecified,
DE,CN,2000,agriculture-and-food-security,technical-ooperation,unspecified,
DE,CN,2000,other,technical-ooperation,unspecified,
DE,CN,2000,other-social-services,technical-ooperation,unspecified,
DE,CN,2000,agriculture-and-food-security,mixed-project-aid,unspecified,690064
DE,CN,2000,other-social-services,technical-ooperation,unspecified,
DE,CN,2000,other,technical-ooperation,unspecified,
DE,CN,2000,infrastructure,cash-loan-equity,unspecified,0
DE,CN,2000,agriculture-and-food-security,mixed-project-aid,unspecified,861451
DE,CN,2000,agriculture-and-food-security,mixed-project-aid,unspecified,
DE,CN,2000,education,technical-ooperation,unspecified,
DE,CN,2000,education,technical-ooperation,unspecified,
DE,CN,2000,water-and-sanitation,cash-loan-equity,unspecified,3817902
DE,CN,2000,industry-and-trade,cash-loan-equity,unspecified,0
DE,CN,2000,infrastructure,cash-loan-equity,unspecified,0
DE,CN,2000,infrastructure,cash-loan-equity,unspecified,0
DE,CN,2000,education,technical-ooperation,unspecified,
DE,CN,2000,governance-and-security,technical-ooperation,unspecified,
DE,CN,2000,education,technical-ooperation,unspecified,
DE,CN,2000,infrastructure,cash-loan-equity,unspecified,0
DE,CN,2000,water-and-sanitation,cash-loan-equity,unspecified,3652530
DE,CN,2000,governance-and-security,technical-ooperation,unspecified,
DE,CN,2000,banking-and-business,cash-loan-equity,unspecified,0
DE,CN,2000,infrastructure,cash-loan-equity,unspecified,178153
DE,CN,2000,other,technical-ooperation,unspecified,
DE,CN,2000,infrastructure,cash-loan-equity,unspecified,0
DE,CN,2000,other,technical-ooperation,unspecified,
DE,CN,2000,industry-and-trade,technical-ooperation,unspecified,
DE,CN,2000,water-and-sanitation,cash-loan-equity,unspecified,0
DE,CN,2000,infrastructure,cash-loan-equity,unspecified,0
DE,CN,2000,water-and-sanitation,cash-loan-equity,unspecified,3671323
DE,CN,2000,education,technical-ooperation,unspecified,
DE,CN,2000,agriculture-and-food-security,mixed-project-aid,unspecified,947898
DE,CN,2000,industry-and-trade,technical-ooperation,unspecified,
DE,CN,2000,infrastructure,cash-loan-equity,unspecified,0
DE,CN,2000,infrastructure,cash-loan-equity,unspecified,0
DE,CN,2000,governance-and-security,technical-ooperation,unspecified,
DE,CN,2000,industry-and-trade,cash-loan-equity,unspecified,81935
DE,CN,2000,industry-and-trade,cash-loan-equity,unspecified,0
DE,CN,2000,education,technical-ooperation,unspecified,
DE,CN,2000,education,technical-ooperation,unspecified,
DE,CN,2000,environment,technical-ooperation,unspecified,
DE,CN,2000,education,technical-ooperation,unspecified,
DE,CN,2000,agriculture-and-food-security,cash-loan-equity,unspecified,0
DE,CN,2000,water-and-sanitation,technical-ooperation,unspecified,
DE,CN,2000,industry-and-trade,technical-ooperation,unspecified,
DE,CN,2000,other-social-services,technical-ooperation,unspecified,
DE,CN,2000,water-and-sanitation,technical-ooperation,unspecified,
DE,CN,2000,other,mixed-project-aid,unspecified,337515
DE,CN,2000,humanitarian,cash-loan-equity,unspecified,0
DE,CN,2000,industry-and-trade,cash-loan-equity,unspecified,0
DE,CN,2000,infrastructure,cash-loan-equity,unspecified,0
DE,CN,2000,industry-and-trade,cash-loan-equity,unspecified,0
DE,CN,2000,infrastructure,cash-loan-equity,unspecified,285647
DE,CN,2000,infrastructure,cash-loan-equity,unspecified,0
DE,CN,2000,agriculture-and-food-security,technical-ooperation,unspecified,
DE,CN,2000,education,technical-ooperation,unspecified,
DE,CN,2000,environment,cash-loan-equity,unspecified,0
DE,CN,2000,infrastructure,cash-loan-equity,unspecified,1858203
DE,CN,2000,environment,technical-ooperation,unspecified,
DE,CN,2000,other,cash-loan-equity,unspecified,15510639
DE,CN,2000,water-and-sanitation,technical-ooperation,unspecified,1607145
DE,CN,2000,health,technical-ooperation,unspecified,
DE,CN,2000,other,technical-ooperation,unspecified,
DE,CN,2000,health,technical-ooperation,unspecified,
DE,CN,2000,other,non-transfer,unspecified,
DE,CN,2000,other,technical-ooperation,unspecified,
DE,CN,2000,other,technical-ooperation,unspecified,
DE,CN,2000,infrastructure,cash-loan-equity,unspecified,17952195
DE,CN,2000,governance-and-security,technical-ooperation,unspecified,
DE,CN,2000,agriculture-and-food-security,technical-ooperation,unspecified,
DE,CN,2000,water-and-sanitation,cash-loan-equity,unspecified,139817
DE,CN,2000,environment,cash-loan-equity,unspecified,6536807
DE,CN,2000,water-and-sanitation,technical-ooperation,unspecified,850176
DE,CN,2000,infrastructure,cash-loan-equity,unspecified,814094
DE,CN,2000,industry-and-trade,technical-ooperation,unspecified,
DE,CN,2000,water-and-sanitation,mixed-project-aid,unspecified,365328
DE,CN,2000,other,mixed-project-aid,unspecified,142071
DE,CN,2000,infrastructure,cash-loan-equity,unspecified,0
DE,CN,2000,other,technical-ooperation,unspecified,247310
DE,CN,2000,education,technical-ooperation,unspecified,
DE,CN,2000,other-social-services,technical-ooperation,unspecified,
DE,CN,2000,other,cash-grant,unspecified,81184
DE,CN,2000,governance-and-security,technical-ooperation,unspecified,
DE,CN,2000,other-social-services,technical-ooperation,unspecified,
DE,CN,2000,education,technical-ooperation,unspecified,
DE,CN,2000,agriculture-and-food-security,mixed-project-aid,unspecified,487855
DE,CN,2000,education,technical-ooperation,unspecified,
DE,CN,2000,agriculture-and-food-security,mixed-project-aid,unspecified,314212
DE,CN,2000,infrastructure,cash-loan-equity,unspecified,0
DE,CN,2000,water-and-sanitation,cash-loan-equity,unspecified,0
DE,CN,2000,agriculture-and-food-security,mixed-project-aid,unspecified,208222
DE,CN,2000,infrastructure,cash-loan-equity,unspecified,4553817
DE,CN,2000,industry-and-trade,technical-ooperation,unspecified,
DE,CN,2000,infrastructure,mixed-project-aid,unspecified,62392
DE,CN,2000,infrastructure,technical-ooperation,unspecified,
DE,CN,2000,infrastructure,cash-loan-equity,unspecified,7148700
DE,CN,2000,water-and-sanitation,technical-ooperation,unspecified,
DE,CN,2000,agriculture-and-food-security,mixed-project-aid,unspecified,
DE,CN,2000,agriculture-and-food-security,technical-ooperation,unspecified,
DE,CN,2000,water-and-sanitation,technical-ooperation,unspecified,
DE,CN,2000,education,technical-ooperation,unspecified,
DE,CN,2000,agriculture-and-food-security,mixed-project-aid,unspecified,1118534
DE,CN,2000,other-social-services,technical-ooperation,unspecified,
DE,CN,2000,infrastructure,cash-loan-equity,unspecified,0
DE,CN,2000,other,technical-ooperation,unspecified,
DE,CN,2000,governance-and-security,technical-ooperation,unspecified,
DE,CN,2000,infrastructure,cash-loan-equity,unspecified,0
DE,CN,2000,education,technical-ooperation,unspecified,
DE,CN,2000,agriculture-and-food-security,technical-ooperation,unspecified,
DE,CN,2000,industry-and-trade,cash-loan-equity,unspecified,65398
DE,CN,2000,governance-and-security,technical-ooperation,unspecified,
DE,CN,2000,health,technical-ooperation,unspecified,
DE,CN,2000,agriculture-and-food-security,mixed-project-aid,unspecified,897533
DE,CN,2000,education,technical-ooperation,unspecified,
DE,CN,2000,other,technical-ooperation,unspecified,
DE,CN,2000,banking-and-business,technical-ooperation,unspecified,
DE,CN,2000,other,technical-ooperation,unspecified,2104763
DE,CN,2000,education,technical-ooperation,unspecified,
DE,CN,2000,education,technical-ooperation,unspecified,
DE,CN,2000,infrastructure,cash-loan-equity,unspecified,1017806
DE,CN,2000,infrastructure,cash-loan-equity,unspecified,40592
DE,CN,2000,other-social-services,technical-ooperation,unspecified,
DE,CN,2000,industry-and-trade,technical-ooperation,unspecified,
DE,CN,2000,banking-and-business,technical-ooperation,unspecified,
DE,CN,2000,industry-and-trade,cash-loan-equity,unspecified,0
DE,CN,2000,governance-and-security,technical-ooperation,unspecified,
DE,CN,2000,environment,cash-loan-equity,unspecified,11298848
DE,CN,2000,industry-and-trade,cash-loan-equity,unspecified,496123
DE,CN,2000,agriculture-and-food-security,technical-ooperation,unspecified,
DE,CN,2000,education,technical-ooperation,unspecified,
DE,CN,2000,industry-and-trade,cash-loan-equity,unspecified,0
DE,CN,2000,infrastructure,cash-loan-equity,unspecified,0
DE,CN,2000,infrastructure,cash-loan-equity,unspecified,0
DE,CN,2000,infrastructure,cash-loan-equity,unspecified,1277144
DE,CN,2000,water-and-sanitation,technical-ooperation,unspecified,
DE,CN,2000,infrastructure,cash-loan-equity,unspecified,0
DE,CN,2000,banking-and-business,cash-loan-equity,unspecified,0
DE,CN,2000,other,commodities-food,unspecified,1089218
DE,CN,2000,industry-and-trade,cash-loan-equity,unspecified,0
DE,CN,2000,industry-and-trade,cash-loan-equity,unspecified,71412
DE,CN,2000,industry-and-trade,technical-ooperation,unspecified,
DE,CN,2000,water-and-sanitation,mixed-project-aid,unspecified,511158
DE,CN,2000,governance-and-security,technical-ooperation,unspecified,
DE,CN,2000,water-and-sanitation,mixed-project-aid,unspecified,3866768
DE,CN,2000,infrastructure,cash-loan-equity,unspecified,0
DE,CN,2000,industry-and-trade,cash-loan-equity,unspecified,140569
DE,CN,2000,other,technical-ooperation,unspecified,
DE,CN,2000,agriculture-and-food-security,technical-ooperation,unspecified,276627
DE,CN,2000,banking-and-business,cash-loan-equity,unspecified,0
DE,CN,2000,education,cash-loan-equity,unspecified,0
DE,CN,2000,infrastructure,cash-loan-equity,unspecified,116224623
DE,CN,2000,water-and-sanitation,mixed-project-aid,unspecified,84191
DE,CN,2000,industry-and-trade,technical-ooperation,unspecified,
DE,CN,2000,infrastructure,cash-loan-equity,unspecified,156636166
DE,CO,2000,education,technical-ooperation,unspecified,
DE,CO,2000,agriculture-and-food-security,technical-ooperation,unspecified,
DE,CO,2000,other-social-services,technical-ooperation,unspecified,
DE,CO,2000,governance-and-security,technical-ooperation,unspecified,
DE,CO,2000,governance-and-security,technical-ooperation,unspecified,
DE,CO,2000,education,technical-ooperation,unspecified,
DE,CO,2000,education,technical-ooperation,unspecified,
DE,CO,2000,infrastructure,cash-loan-equity,unspecified,0
DE,CO,2000,water-and-sanitation,cash-loan-equity,unspecified,0
DE,CO,2000,agriculture-and-food-security,technical-ooperation,unspecified,
DE,CO,2000,infrastructure,cash-loan-equity,unspecified,0
DE,CO,2000,other,technical-ooperation,unspecified,
DE,CO,2000,governance-and-security,technical-ooperation,unspecified,
DE,CO,2000,other,cash-loan-equity,unspecified,1160630
DE,CO,2000,other,non-transfer,unspecified,
DE,CO,2000,education,technical-ooperation,unspecified,
DE,CO,2000,agriculture-and-food-security,technical-ooperation,unspecified,
DE,CO,2000,agriculture-and-food-security,technical-ooperation,unspecified,
DE,CO,2000,education,technical-ooperation,unspecified,
DE,CO,2000,health,technical-ooperation,unspecified,
DE,CO,2000,infrastructure,cash-loan-equity,unspecified,0
DE,CO,2000,infrastructure,cash-loan-equity,unspecified,0
DE,CO,2000,other-social-services,mixed-project-aid,unspecified,6766
DE,CO,2000,agriculture-and-food-security,mixed-project-aid,unspecified,790792
DE,CO,2000,industry-and-trade,technical-ooperation,unspecified,
DE,CO,2000,governance-and-security,technical-ooperation,unspecified,
DE,CO,2000,other,technical-ooperation,unspecified,
DE,CO,2000,agriculture-and-food-security,mixed-project-aid,unspecified,884003
DE,CO,2000,governance-and-security,technical-ooperation,unspecified,
DE,CO,2000,humanitarian,mixed-project-aid,unspecified,
DE,CO,2000,education,technical-ooperation,unspecified,
DE,CO,2000,environment,technical-ooperation,unspecified,
DE,CO,2000,infrastructure,cash-loan-equity,unspecified,0
DE,CO,2000,humanitarian,mixed-project-aid,unspecified,
DE,CO,2000,industry-and-trade,cash-loan-equity,unspecified,0
DE,CO,2000,education,technical-ooperation,unspecified,
DE,CO,2000,health,technical-ooperation,unspecified,
DE,CO,2000,water-and-sanitation,cash-loan-equity,unspecified,0
DE,CO,2000,education,technical-ooperation,unspecified,
DE,CO,2000,environment,technical-ooperation,unspecified,
DE,CO,2000,governance-and-security,technical-ooperation,unspecified,
DE,CO,2000,education,technical-ooperation,unspecified,
DE,CO,2000,other,technical-ooperation,unspecified,
DE,CO,2000,health,cash-loan-equity,unspecified,0
DE,CO,2000,other,mixed-project-aid,unspecified,
DE,CO,2000,other,technical-ooperation,unspecified,
DE,CO,2000,health,cash-loan-equity,unspecified,0
DE,CR,2000,debt-relief,non-transfer,unspecified,0
DE,CR,2000,water-and-sanitation,cash-loan-equity,unspecified,0
DE,CR,2000,environment,technical-ooperation,unspecified,
DE,CR,2000,other-social-services,technical-ooperation,unspecified,
DE,CR,2000,agriculture-and-food-security,technical-ooperation,unspecified,
DE,CR,2000,agriculture-and-food-security,technical-ooperation,unspecified,
DE,CR,2000,agriculture-and-food-security,technical-ooperation,unspecified,
DE,CR,2000,other,technical-ooperation,unspecified,
DE,CR,2000,other,technical-ooperation,unspecified,
DE,CR,2000,education,technical-ooperation,unspecified,
DE,CR,2000,education,technical-ooperation,unspecified,
DE,CR,2000,environment,technical-ooperation,unspecified,
DE,CR,2000,infrastructure,cash-loan-equity,unspecified,0
DE,CR,2000,education,technical-ooperation,unspecified,
DE,CR,2000,infrastructure,cash-loan-equity,unspecified,0
DE,CR,2000,education,technical-ooperation,unspecified,
DE,CR,2000,other,technical-ooperation,unspecified,
DE,CR,2000,education,technical-ooperation,unspecified,
DE,CR,2000,infrastructure,cash-loan-equity,unspecified,0
DE,CU,2000,other,technical-ooperation,unspecified,
DE,CU,2000,health,technical-ooperation,unspecified,
DE,CU,2000,health,technical-ooperation,unspecified,
DE,CU,2000,governance-and-security,technical-ooperation,unspecified,
DE,CU,2000,humanitarian,mixed-project-aid,unspecified,
DE,CU,2000,health,technical-ooperation,unspecified,
DE,CU,2000,other,technical-ooperation,unspecified,
DE,CU,2000,other,technical-ooperation,unspecified,
DE,CU,2000,education,technical-ooperation,unspecified,
DE,CU,2000,other,technical-ooperation,unspecified,
DE,CU,2000,water-and-sanitation,technical-ooperation,unspecified,
DE,CU,2000,water-and-sanitation,technical-ooperation,unspecified,
DE,CU,2000,education,technical-ooperation,unspecified,
DE,CU,2000,industry-and-trade,technical-ooperation,unspecified,
DE,CU,2000,education,technical-ooperation,unspecified,
DE,CU,2000,other,non-transfer,unspecified,
DE,CU,2000,education,technical-ooperation,unspecified,
DE,CU,2000,education,technical-ooperation,unspecified,
DE,CU,2000,agriculture-and-food-security,technical-ooperation,unspecified,
DE,CU,2000,other-social-services,technical-ooperation,unspecified,
DE,CU,2000,infrastructure,technical-ooperation,unspecified,
DE,CU,2000,other-social-services,technical-ooperation,unspecified,
DE,CU,2000,health,technical-ooperation,unspecified,
DE,CU,2000,environment,technical-ooperation,unspecified,
DE,CU,2000,banking-and-business,technical-ooperation,unspecified,
DE,CU,2000,education,technical-ooperation,unspecified,
DE,CU,2000,agriculture-and-food-security,technical-ooperation,unspecified,
DE,CU,2000,other,technical-ooperation,unspecified,
DE,CV,2000,agriculture-and-food-security,commodities-food,unspecified,
DE,CV,2000,other-social-services,technical-ooperation,unspecified,
DE,CV,2000,other,technical-ooperation,unspecified,
DE,CV,2000,infrastructure,mixed-project-aid,unspecified,291662
DE,CV,2000,governance-and-security,technical-ooperation,unspecified,
DE,CV,2000,education,technical-ooperation,unspecified,
DE,CV,2000,governance-and-security,technical-ooperation,unspecified,
DE,CV,2000,other-social-services,technical-ooperation,unspecified,
DE,CV,2000,other,technical-ooperation,unspecified,
DE,CV,2000,education,technical-ooperation,unspecified,
DE,CV,2000,education,technical-ooperation,unspecified,
DE,CV,2000,agriculture-and-food-security,mixed-project-aid,unspecified,261593
DE,CV,2000,education,technical-ooperation,unspecified,
DE,CV,2000,education,technical-ooperation,unspecified,
DE,CV,2000,infrastructure,cash-loan-equity,unspecified,0
DE,CV,2000,education,technical-ooperation,unspecified,
DE,CV,2000,agriculture-and-food-security,mixed-project-aid,unspecified,395395
DE,DJ,2000,governance-and-security,technical-ooperation,unspecified,
DE,DJ,2000,water-and-sanitation,mixed-project-aid,unspecified,362321
DE,DJ,2000,education,technical-ooperation,unspecified,
DE,DJ,2000,other-social-services,technical-ooperation,unspecified,
DE,DJ,2000,education,technical-ooperation,unspecified,
DE,DM,2000,education,technical-ooperation,unspecified,
DE,DM,2000,education,technical-ooperation,unspecified,
DE,DM,2000,other,technical-ooperation,unspecified,
DE,DO,2000,infrastructure,cash-loan-equity,unspecified,0
DE,DO,2000,humanitarian,mixed-project-aid,unspecified,
DE,DO,2000,banking-and-business,technical-ooperation,unspecified,
DE,DO,2000,other-social-services,technical-ooperation,unspecified,
DE,DO,2000,education,technical-ooperation,unspecified,
DE,DO,2000,agriculture-and-food-security,technical-ooperation,unspecified,
DE,DO,2000,education,cash-loan-equity,unspecified,2586604
DE,DO,2000,banking-and-business,cash-loan-equity,unspecified,6327834
DE,DO,2000,infrastructure,cash-loan-equity,unspecified,0
DE,DO,2000,other,cash-loan-equity,unspecified,0
DE,DO,2000,infrastructure,cash-loan-equity,unspecified,0
DE,DO,2000,banking-and-business,cash-loan-equity,unspecified,0
DE,DO,2000,other,technical-ooperation,unspecified,
DE,DO,2000,industry-and-trade,cash-loan-equity,unspecified,0
DE,DO,2000,agriculture-and-food-security,technical-ooperation,unspecified,
DE,DO,2000,other,technical-ooperation,unspecified,
DE,DO,2000,education,mixed-project-aid,unspecified,279634
DE,DO,2000,water-and-sanitation,technical-ooperation,unspecified,
DE,DO,2000,governance-and-security,technical-ooperation,unspecified,
DE,DO,2000,education,technical-ooperation,unspecified,
DE,DO,2000,infrastructure,cash-loan-equity,unspecified,0
DE,DO,2000,infrastructure,cash-loan-equity,unspecified,0
DE,DO,2000,debt-relief,non-transfer,unspecified,0
DE,DO,2000,education,technical-ooperation,unspecified,
DE,DO,2000,banking-and-business,cash-grant,unspecified,9771
DE,DO,2000,infrastructure,cash-loan-equity,unspecified,0
DE,DO,2000,health,technical-ooperation,unspecified,
DE,DO,2000,environment,mixed-project-aid,unspecified,605873
DE,DO,2000,education,technical-ooperation,unspecified,
DE,DZ,2000,agriculture-and-food-security,technical-ooperation,unspecified,
DE,DZ,2000,other,non-transfer,unspecified,
DE,DZ,2000,education,technical-ooperation,unspecified,
DE,DZ,2000,other-social-services,technical-ooperation,unspecified,
DE,DZ,2000,infrastructure,cash-loan-equity,unspecified,0
DE,DZ,2000,debt-relief,non-transfer,unspecified,0
DE,DZ,2000,environment,technical-ooperation,unspecified,
DE,DZ,2000,debt-relief,non-transfer,unspecified,0
DE,DZ,2000,other,cash-loan-equity,unspecified,0
DE,DZ,2000,humanitarian,commodities-food,unspecified,
DE,DZ,2000,other,cash-loan-equity,unspecified,0
DE,DZ,2000,other-social-services,technical-ooperation,unspecified,
DE,DZ,2000,industry-and-trade,cash-loan-equity,unspecified,0
DE,DZ,2000,education,technical-ooperation,unspecified,
DE,DZ,2000,other,technical-ooperation,unspecified,
DE,DZ,2000,education,technical-ooperation,unspecified,
DE,DZ,2000,banking-and-business,technical-ooperation,unspecified,
DE,DZ,2000,industry-and-trade,cash-loan-equity,unspecified,0
DE,DZ,2000,other,technical-ooperation,unspecified,
DE,DZ,2000,education,technical-ooperation,unspecified,
DE,DZ,2000,agriculture-and-food-security,technical-ooperation,unspecified,
DE,DZ,2000,industry-and-trade,cash-loan-equity,unspecified,0
DE,east-asia,2000,other,technical-ooperation,unspecified,
DE,EC,2000,water-and-sanitation,technical-ooperation,unspecified,
DE,EC,2000,governance-and-security,technical-ooperation,unspecified,
DE,EC,2000,other,technical-ooperation,unspecified,
DE,EC,2000,infrastructure,cash-loan-equity,unspecified,0
DE,EC,2000,environment,technical-ooperation,unspecified,
DE,EC,2000,water-and-sanitation,cash-loan-equity,unspecified,0
DE,EC,2000,agriculture-and-food-security,technical-ooperation,unspecified,
DE,EC,2000,health,cash-loan-equity,unspecified,0
DE,EC,2000,debt-relief,non-transfer,unspecified,0
DE,EC,2000,education,technical-ooperation,unspecified,
DE,EC,2000,debt-relief,non-transfer,unspecified,0
DE,EC,2000,industry-and-trade,technical-ooperation,unspecified,
DE,EC,2000,other,cash-loan-equity,unspecified,0
DE,EC,2000,industry-and-trade,cash-loan-equity,unspecified,0
DE,EC,2000,other,technical-ooperation,unspecified,
DE,EC,2000,agriculture-and-food-security,mixed-project-aid,unspecified,376604
DE,EC,2000,education,technical-ooperation,unspecified,
DE,EC,2000,water-and-sanitation,mixed-project-aid,unspecified,1111768
DE,EC,2000,agriculture-and-food-security,technical-ooperation,unspecified,
DE,EC,2000,other,cash-grant,unspecified,75922
DE,EC,2000,water-and-sanitation,technical-ooperation,unspecified,
DE,EC,2000,agriculture-and-food-security,technical-ooperation,unspecified,
DE,EC,2000,other,cash-loan-equity,unspecified,0
DE,EC,2000,education,technical-ooperation,unspecified,
DE,EC,2000,infrastructure,cash-loan-equity,unspecified,0
DE,EC,2000,other,cash-loan-equity,unspecified,162367
DE,EC,2000,debt-relief,non-transfer,unspecified,0
DE,EC,2000,agriculture-and-food-security,technical-ooperation,unspecified,
DE,EC,2000,water-and-sanitation,cash-loan-equity,unspecified,0
DE,EC,2000,other-social-services,technical-ooperation,unspecified,
DE,EC,2000,education,technical-ooperation,unspecified,
DE,EC,2000,infrastructure,technical-ooperation,unspecified,
DE,EC,2000,other,non-transfer,unspecified,
DE,EC,2000,governance-and-security,technical-ooperation,unspecified,
DE,EC,2000,other,technical-ooperation,unspecified,
DE,EC,2000,education,technical-ooperation,unspecified,
DE,EC,2000,other,technical-ooperation,unspecified,
DE,EC,2000,education,technical-ooperation,unspecified,
DE,EC,2000,agriculture-and-food-security,cash-loan-equity,unspecified,0
DE,EG,2000,industry-and-trade,cash-loan-equity,unspecified,0
DE,EG,2000,water-and-sanitation,cash-loan-equity,unspecified,0
DE,EG,2000,infrastructure,cash-loan-equity,unspecified,481842
DE,EG,2000,other,cash-loan-equity,unspecified,0
DE,EG,2000,debt-relief,non-transfer,unspecified,0
DE,EG,2000,industry-and-trade,cash-loan-equity,unspecified,239041
DE,EG,2000,water-and-sanitation,mixed-project-aid,unspecified,128541
DE,EG,2000,agriculture-and-food-security,cash-loan-equity,unspecified,3439041
DE,EG,2000,other,mixed-project-aid,unspecified,327742
DE,EG,2000,governance-and-security,technical-ooperation,unspecified,
DE,EG,2000,industry-and-trade,cash-grant,unspecified,108245
DE,EG,2000,industry-and-trade,technical-ooperation,unspecified,
DE,EG,2000,infrastructure,cash-loan-equity,unspecified,26537354
DE,EG,2000,other-social-services,technical-ooperation,unspecified,
DE,EG,2000,industry-and-trade,cash-loan-equity,unspecified,0
DE,EG,2000,education,mixed-project-aid,unspecified,598356
DE,EG,2000,infrastructure,cash-loan-equity,unspecified,0
DE,EG,2000,infrastructure,cash-loan-equity,unspecified,0
DE,EG,2000,health,technical-ooperation,unspecified,
DE,EG,2000,other,technical-ooperation,unspecified,291662
DE,EG,2000,agriculture-and-food-security,mixed-project-aid,unspecified,207471
DE,EG,2000,environment,technical-ooperation,unspecified,117265
DE,EG,2000,education,technical-ooperation,unspecified,
DE,EG,2000,infrastructure,cash-loan-equity,unspecified,0
DE,EG,2000,environment,mixed-project-aid,unspecified,217242
DE,EG,2000,water-and-sanitation,technical-ooperation,unspecified,
DE,EG,2000,education,technical-ooperation,unspecified,
DE,EG,2000,other,technical-ooperation,unspecified,
DE,EG,2000,infrastructure,mixed-project-aid,unspecified,430726
DE,EG,2000,governance-and-security,technical-ooperation,unspecified,
DE,EG,2000,banking-and-business,cash-loan-equity,unspecified,0
DE,EG,2000,education,technical-ooperation,unspecified,
DE,EG,2000,other,mixed-project-aid,unspecified,
DE,EG,2000,industry-and-trade,cash-loan-equity,unspecified,0
DE,EG,2000,infrastructure,cash-loan-equity,unspecified,0
DE,EG,2000,infrastructure,cash-loan-equity,unspecified,1446277
DE,EG,2000,other,cash-loan-equity,unspecified,0
DE,EG,2000,infrastructure,cash-loan-equity,unspecified,0
DE,EG,2000,banking-and-business,cash-loan-equity,unspecified,0
DE,EG,2000,industry-and-trade,cash-loan-equity,unspecified,0
DE,EG,2000,other,cash-loan-equity,unspecified,0
DE,EG,2000,water-and-sanitation,technical-ooperation,unspecified,
DE,EG,2000,infrastructure,mixed-project-aid,unspecified,45102
DE,EG,2000,agriculture-and-food-security,cash-loan-equity,unspecified,0
DE,EG,2000,infrastructure,cash-loan-equity,unspecified,0
DE,EG,2000,infrastructure,cash-loan-equity,unspecified,0
DE,EG,2000,infrastructure,cash-loan-equity,unspecified,0
DE,EG,2000,industry-and-trade,cash-loan-equity,unspecified,0
DE,EG,2000,infrastructure,cash-loan-equity,unspecified,0
DE,EG,2000,water-and-sanitation,mixed-project-aid,unspecified,283391
DE,EG,2000,other,technical-ooperation,unspecified,
DE,EG,2000,industry-and-trade,cash-loan-equity,unspecified,0
DE,EG,2000,water-and-sanitation,mixed-project-aid,unspecified,111253
DE,EG,2000,infrastructure,mixed-project-aid,unspecified,387878
DE,EG,2000,infrastructure,cash-loan-equity,unspecified,0
DE,EG,2000,infrastructure,cash-loan-equity,unspecified,0
DE,EG,2000,infrastructure,cash-loan-equity,unspecified,15152071
DE,EG,2000,infrastructure,cash-loan-equity,unspecified,0
DE,EG,2000,water-and-sanitation,cash-loan-equity,unspecified,841155
DE,EG,2000,industry-and-trade,cash-loan-equity,unspecified,0
DE,EG,2000,water-and-sanitation,mixed-project-aid,unspecified,182663
DE,EG,2000,infrastructure,cash-loan-equity,unspecified,799061
DE,EG,2000,other,mixed-project-aid,unspecified,1464317
DE,EG,2000,health,technical-ooperation,unspecified,
DE,EG,2000,infrastructure,cash-loan-equity,unspecified,2260373
DE,EG,2000,infrastructure,cash-loan-equity,unspecified,0
DE,EG,2000,infrastructure,cash-loan-equity,unspecified,0
DE,EG,2000,education,mixed-project-aid,unspecified,116514
DE,EG,2000,infrastructure,cash-loan-equity,unspecified,0
DE,EG,2000,other-social-services,technical-ooperation,unspecified,
DE,EG,2000,infrastructure,cash-loan-equity,unspecified,0
DE,EG,2000,banking-and-business,technical-ooperation,unspecified,903548
DE,EG,2000,infrastructure,cash-loan-equity,unspecified,0
DE,EG,2000,industry-and-trade,cash-loan-equity,unspecified,0
DE,EG,2000,health,technical-ooperation,unspecified,
DE,EG,2000,other-social-services,technical-ooperation,unspecified,
DE,EG,2000,infrastructure,cash-loan-equity,unspecified,
DE,EG,2000,water-and-sanitation,mixed-project-aid,unspecified,135307
DE,EG,2000,other-social-services,mixed-project-aid,unspecified,
DE,EG,2000,infrastructure,cash-loan-equity,unspecified,0
DE,EG,2000,other,technical-ooperation,unspecified,
DE,EG,2000,agriculture-and-food-security,cash-loan-equity,unspecified,5159695
DE,EG,2000,health,cash-loan-equity,unspecified,0
DE,EG,2000,other,non-transfer,unspecified,
DE,EG,2000,water-and-sanitation,mixed-project-aid,unspecified,
