id,year,value,value-ncu
LB,1999,112.9616457201,124231
LB,2000,128.5082995391,138463
LB,2001,125.945367413,133234
LB,2002,114.4587161655,127065
LB,2003,115.82360686,130780
LB,2004,75.0441359808,85596
LB,2005,81.5446449587,91987
LB,2006,72.4261525438,82343
LB,2007,55.151763774,64626
LB,2008,86.6536993748,109183
LB,2009,131.3181280697,182831
LB,2010,127.6270961568,177964
LB,2011,129.2656907874,186334
LB,2012,186.2065747542,280709
LB,2013,188.0335188759,292641
LC,1995,176.1643172476,302
LC,1996,201.90631713,350
LC,1997,177.4573903844,313
LC,1998,184.5451345536,344
LC,1999,186.318735595,353
LC,2000,192.317581269,367
LC,2001,209.24285104,389
LC,2002,205.861730529,390
LC,2003,191.2755863083,377
LC,2004,205.1428098902,413
LC,2005,194.3359371032,424
LC,2006,224.5865232054,514
LC,2007,212.3141707079,523
LC,2008,261.0672475047,637
LC,2009,320.9491139547,781
LC,2010,289.5701001957,747
LC,2011,233.9177898401,617
LC,2012,296.7594540498,801
LC,2013,318.008336798,898
LK,1995,49.881214236,586
LK,1996,49.7796127713,669
LK,1997,47.573384225,725
LK,1998,52.921820658,1013
LK,1999,48.8088130374,1014
LK,2000,49.710728503,1205
LK,2001,39.570814178,1270
LK,2002,36.393156798,1398
LK,2003,37.6372397856,1534
LK,2004,44.517229974,2070
LK,2005,43.6393479725,2225
LK,2006,47.7642473,2804
LK,2007,43.420679266,3092
LK,2008,41.1940583289,3343
LK,2009,38.7557502176,3536
LK,2010,43.5372127476,4191
LK,2011,42.4812332184,4314
LK,2012,34.1292769884,4356
LK,2013,41.8559731744,5804
LR,1997,,
LR,1998,,85
LR,1999,,106
LR,2000,228.68467813,109
LR,2001,283.671244836,137
LR,2002,245.1240901522,118
LR,2003,171.6823987048,92
LR,2004,328.3173933732,194
LR,2005,228.0141688356,147
LR,2006,309.9685605993,207
LR,2007,483.120225816,356
LR,2008,713.7132234317,571
LR,2009,859.4945654555,689
LR,2010,747.2958288156,639
LR,2011,1429.6587672701,1361
LR,2012,988,988
LR,2013,1201.1130635948,1234
LS,1995,56.0001504762,63
LS,1996,50.799627495,75
LS,1997,39.9678371178,69
LS,1998,36.0110215773,81
LS,1999,32.133818085,86
LS,2000,32.12196997,100
LS,2001,33.750168222,142
LS,2002,24.8890992927,141
LS,2003,36.8329399464,156
LS,2004,43.0389486468,164
LS,2005,37.59419892,150
LS,2006,45.5413687456,208
LS,2007,61.1165564044,322
LS,2008,60.48110682,414
LS,2009,69.075041886,510
LS,2010,96.63771425,644
LS,2011,116.320978312,820
LS,2012,108.2645369757,889
LS,2013,91.9037184396,942
LT,1995,121.6966424372,244
LT,1996,124.5340312722,297
LT,1997,149.7583783171,397
LT,1998,21.1918147802,58
LT,1999,21.8862543878,59
LT,2000,25.3031376117,69
LT,2001,36.82533461,100
LT,2002,67.5358212867,169
LT,2003,101.2018267403,209
LT,2004,48.3537602766,93
LT,2005,62.0774884432,127
LT,2006,83.6329757495,181
LT,2007,128.5391848999,277
LT,2008,145.9751265406,322
LT,2009,115.819517866,260
LT,2010,99.576843552,240
LT,2011,103.8400192058,251
LT,2012,91.203719159,245
LT,2013,95.2789479726,249
LU,1995,703.2445364725,319
LU,1996,643.6877694236,316
LU,1997,516.0919937271,287
LU,1998,665.6641568258,374
LU,1999,276.997902696,171
LU,2000,1288.7202974306,937
LU,2001,895.107888528,672
LU,2002,1376.0057097,1000
LU,2003,1081.1763605915,695
LU,2004,1358.8514475151,809
LU,2005,1530.5626748293,953
LU,2006,1792.0932690378,1182
LU,2007,1443.8908159155,905
LU,2008,1612.385166861,945
LU,2009,1358.5374245456,848
LU,2010,1197.8680665884,841
LU,2011,1186.9416066852,828
LU,2012,1031.030733762,802
LU,2013,1053.5870342172,823
LV,1995,152.000744424,40
LV,1996,143.17719705,45
LV,1997,147.0971578596,52
LV,1998,160.4565355063,61
LV,1999,173.8046102334,67
LV,2000,156.501518316,65
LV,2001,157.3261633422,69
LV,2002,182.0287407969,81
LV,2003,210.787806906,90
LV,2004,277.700010252,120
LV,2005,293.7913683306,146
LV,2006,396.5719994378,218
LV,2007,468.7034069844,284
LV,2008,477.0995412744,303
LV,2009,372.2669915118,246
LV,2010,346.1220659386,238
LV,2011,387.2210267259,267
LV,2012,349.7336412576,272
LV,2013,375.8188847994,287
LY,1995,784.6908915482,38
LY,1996,835.8433726573,47
LY,1997,868.598740548,56
LY,1998,665.248496366,53
LY,1999,544.0003733421,51
LY,2000,537.0849101268,63
LY,2001,585.7401367674,87
LY,2002,400.5863447706,159
LY,2003,366.3459405984,168
LY,2004,314.934639786,180
LY,2005,252.4595666094,186
LY,2006,258.1936735774,209
LY,2007,277.3363936712,239
LY,2008,268.8970894586,274
LY,2009,403.8455780415,315
LY,2010,403.2912326256,363
LY,2011,239.1173189136,246
LY,2012,470.0560769973,593
LY,2013,326.415850857,387
MA,1995,19.1447355792,132
MA,1996,20.2172570928,144
MA,1997,16.8421624272,132
MA,1998,19.5093883635,155
MA,1999,19.3236618692,158
MA,2000,19.0739944416,168
MA,2001,22.239782628,210
MA,2002,22.559521026,210
MA,2003,27.620344125,225
MA,2004,31.7501116812,242
MA,2005,32.5955886228,252
MA,2006,31.84307786,248
MA,2007,38.466971526,290
MA,2008,42.6465000052,322
MA,2009,46.9431705512,374
MA,2010,46.4377141897,389
MA,2011,49.0315511735,395
MA,2012,48.5601240798,419
MA,2013,47.9138340967,407
MC,1995,,49
MC,1996,,49
MC,1997,,48
MC,1998,,48
MC,1999,,48
MC,2000,,47
MC,2001,,46
MC,2002,,45
MC,2003,,45
MC,2004,,50
MC,2005,,53
MC,2006,,56
MC,2007,,59
MC,2008,,60
MC,2009,,53
MC,2010,,55
MC,2011,,56
MC,2012,,58
MC,2013,,59
MD,1995,170.6596980924,87
MD,1996,181.3555140936,121
MD,1997,165.7488046125,125
MD,1998,112.5651320928,108
MD,1999,37.3603300644,98
MD,2000,35.2465404512,142
MD,2001,36.6894972864,168
MD,2002,47.3139630699,251
MD,2003,47.93463975,300
MD,2004,18.5656772829,111
MD,2005,19.3073958408,129
MD,2006,22.029612345,174
MD,2007,24.2211366915,205
MD,2008,28.9450325838,229
MD,2009,16.19816415,140
MD,2010,12.0747596907,129
MD,2011,16.556671674,180
MD,2012,16.4269506294,199
MD,2013,17.4170511222,229
ME,1995,,0
ME,1996,,1
ME,1997,,1
ME,1998,,1
ME,1999,,1
ME,2000,,1
ME,2001,1.5343615326,1
ME,2002,3.1402733672,2
ME,2003,17.355674026,10
ME,2004,3.6018587822,2
ME,2005,6.9202726692,4
ME,2006,7.9961990695,5
ME,2007,12.3986625912,8
ME,2008,18.5379785136,12
ME,2009,22.8369610256,16
ME,2010,26.757425454,20
ME,2011,31.9735899067,23
ME,2012,32.1371864075,25
ME,2013,27.250351212,21
MG,1995,17.3308861872,3006
MG,1996,22.4110895995,4361
MG,1997,19.9249547904,5214
MG,1998,17.4331601685,5289
MG,1999,15.5689522957,5989
MG,2000,18.5006476356,8233
MG,2001,20.9793525498,9753
MG,2002,16.7405326296,9276
MG,2003,17.2142821998,8883
MG,2004,12.2934395181,10943
MG,2005,12.0225867753,13551
MG,2006,12.428751762,16618
MG,2007,15.189351444,19462
MG,2008,14.0826853616,17936
MG,2009,11.418304127,17954
MG,2010,12.9299872272,23592
MG,2011,10.6060495646,20258
MG,2012,7.5073998692,16478
MG,2013,11.6040898872,27102
MH,1995,,219
MH,1996,,250
MH,1997,323.7977933556,249
MH,1998,286.5408598856,232
MH,1999,274.3098764578,226
MH,2000,332.7526971006,266
MH,2001,289.5160274868,228
MH,2002,282.6404694935,235
MH,2003,354.2299689747,299
MH,2004,381.49146,333
MH,2005,371.9800095792,332
MH,2006,441.4108592374,403
MH,2007,469.9756326672,432
MH,2008,429.9213111885,411
MH,2009,403.158008721,390
MH,2010,400.3918824123,393
MH,2011,390.1722348447,399
MH,2012,418,418
MH,2013,434.0933793624,438
MK,1995,6.144863736,132
MK,1996,5.598714706,130
MK,1997,4.2908465556,129
MK,1998,3.9889263575,133
MK,1999,3.9962846924,143
MK,2000,3.4129513242,153
MK,2001,3.4187172516,164
MK,2002,3.7271876928,176
MK,2003,3.931703776,160
MK,2004,4.8730386614,182
MK,2005,7.6045579008,294
MK,2006,14.0867629374,557
MK,2007,15.8548804356,617
MK,2008,18.8684453792,736
MK,2009,17.6126592481,731
MK,2010,16.627993659,747
MK,2011,17.8935784018,778
MK,2012,17.0331820685,815
MK,2013,17.9670281328,834
ML,1995,14.2259369581,4109
ML,1996,16.555383551,4783
ML,1997,12.3304874869,4213
ML,1998,10.696466972,3790
ML,1999,8.817343128,3240
ML,2000,8.2104001499,3757
ML,2001,12.1113976047,5981
ML,2002,11.4087768919,5147
ML,2003,15.514085213,5995
ML,2004,18.93112808,6980
ML,2005,19.2051024295,7321
ML,2006,20.5557041556,8172
ML,2007,24.1587026317,9023
ML,2008,24.5200855661,9283
ML,2009,23.5675611036,9764
ML,2010,20.7022456608,9372
ML,2011,23.361760981,10595
ML,2012,16.208074453,8270
ML,2013,20.7822903885,10365
MM,1995,,53
MM,1996,,57
MM,1997,,62
MM,1998,1.760139355,65
MM,1999,1.8549951471,87
MM,2000,2.8853636504,154
MM,2001,1.4292018468,182
MM,2002,1.4723459442,402
MM,2003,1.464663722,428
MM,2004,1.5674782235,553
MM,2005,0.9091243728,456
MM,2006,1.4091775092,972
MM,2007,1.2173190164,1033
MM,2008,1.6574067308,1268
MM,2009,1.9385006553,1557
MM,2010,2.9231142913,2221
MM,2011,3.1857120048,2392
MM,2012,4.5643786497,3917
MM,2013,4.6400719092,4732
MN,1995,78.8342893018,4657
MN,1996,74.8200859875,5985
MN,1997,57.8783807184,8116
MN,1998,55.6712536256,8152
MN,1999,58.178237236,11480
MN,2000,63.7438709792,14836
MN,2001,58.5904886457,15357
MN,2002,53.9060431091,15197
MN,2003,73.3374305469,23547
MN,2004,75.6876885739,29341
MN,2005,67.0945913176,31724
MN,2006,68.913701676,38835
MN,2007,86.3599311549,54007
MN,2008,102.4660861308,77742
MN,2009,77.6928164443,73811
MN,2010,84.718684868,91240
MN,2011,106.0727169869,119393
MN,2012,114.7891674285,155835
MN,2013,105.134536344,179580
MR,1995,42.3746929926,1587
MR,1996,22.7189946444,916
MR,1997,22.1720198578,1109
MR,1998,29.4244955169,1929
MR,1999,41.1025139257,3041
MR,2000,33.960782814,2905
MR,2001,19.3893102108,1913
MR,2002,28.4734871331,3219
MR,2003,22.7036765565,2547
MR,2004,27.6375843579,3487
MR,2005,22.0309790188,3284
MR,2006,15.630807452,3107
MR,2007,19.2634287174,3721
MR,2008,15.62051304,3168
MR,2009,20.1630641541,4143
MR,2010,16.475054892,4197
MR,2011,14.4180158825,4285
MR,2012,17.7143174416,5252
MR,2013,20.2586001394,6047
MT,1995,,315
MT,1996,,354
MT,1997,,399
MT,1998,,425
MT,1999,,442
MT,2000,691.8931644096,516
MT,2001,671.3145737393,527
MT,2002,802.6109820014,622
MT,2003,954.5430629896,664
MT,2004,1067.0684386464,688
MT,2005,1160.409211008,768
MT,2006,1201.3011870574,806
MT,2007,1235.2601470044,779
MT,2008,1274.6229099288,776
MT,2009,1188.9837231108,786
MT,2010,1112.6086335705,803
MT,2011,1487.1799886228,1046
MT,2012,1183.9905975018,921
MT,2013,1258.8482782832,968
MU,1995,164.8662776992,1232
MU,1996,163.7111348616,1324
MU,1997,157.884033102,1460
MU,1998,144.6213513888,1677
MU,1999,128.213476626,1730
MU,2000,135.4323787356,1999
MU,2001,127.4966724634,2221
MU,2002,136.5009734592,2598
MU,2003,152.0225079444,2844
MU,2004,173.192504111,3413
MU,2005,153.5660902785,3385
MU,2006,142.0688166616,3592
MU,2007,138.9394868796,3746
MU,2008,153.167475951,3998
MU,2009,170.376554187,4991
MU,2010,213.8918663865,6135
MU,2011,231.3219199932,6438
MU,2012,211.64546922,6360
MU,2013,219.7213814051,6967
MV,1995,102.636587187,642
MV,1996,117.2246514058,761
MV,1997,113.6191032512,827
MV,1998,121.5074829496,856
MV,1999,135.337528735,970
MV,2000,151.3429692974,1097
MV,2001,125.3339519625,1083
MV,2002,128.44776168,1120
MV,2003,156.648114313,1270
MV,2004,169.6936161952,1468
MV,2005,201.84493429,1780
MV,2006,234.987054575,2275
MV,2007,245.1937228884,2547
MV,2008,375.1171756213,4309
MV,2009,380.3247649645,4385
MV,2010,264.0947818761,3059
MV,2011,175.1066411171,2651
MV,2012,176.353935359,2710
MV,2013,171.5266105101,2721
MW,1995,62.916829432,40
MW,1996,45.4358899376,43
MW,1997,56.0311649547,67
MW,1998,34.5673023744,96
MW,1999,29.5670655972,162
MW,2000,26.183408109,255
MW,2001,16.0568880196,236
MW,2002,19.5619844264,499
MW,2003,24.8282229,884
MW,2004,28.77772339,1300
MW,2005,28.0120335131,1531
MW,2006,24.6879814923,1973
MW,2007,18.170242596,1644
MW,2008,26.2672380576,2592
MW,2009,28.0722130502,3014
MW,2010,24.7594968972,3046
MW,2011,25.2977388084,3373
MW,2012,17.7533984766,4493
MW,2013,10.1276867028,4772
MX,1995,65.943881586,99
MX,1996,59.201611308,136
MX,1997,76.6034191872,216
MX,1998,73.434254135,275
MX,1999,85.2350965389,393
MX,2000,92.8075912162,469
MX,2001,98.0743638972,516
MX,2002,99.0656617553,569
MX,2003,92.0527022326,626
MX,2004,95.2642768354,734
MX,2005,113.6135035827,891
MX,2006,121.2591400242,1011
MX,2007,131.4723719801,1153
MX,2008,147.978625773,1401
MX,2009,130.5668706762,1554
MX,2010,143.1852166215,1665
MX,2011,140.1504305201,1687
MX,2012,143.81762285,1894
MX,2013,151.157694377,1970
MY,1995,128.0136024468,166
MY,1996,136.96620817,185
MY,1997,123.4902423143,193
MY,1998,86.663371037,205
MY,1999,95.5685728725,219
MY,2000,102.4585026048,256
MY,2001,118.3388800089,291
MY,2002,119.8764739456,304
MY,2003,150.4034329516,394
MY,2004,141.1567345552,392
MY,2005,116.7706377887,353
MY,2006,148.8309230067,453
MY,2007,161.4481720614,483
MY,2008,169.2587026806,542
MY,2009,186.887532097,595
MY,2010,211.23388768,640
MY,2011,214.589310594,652
MY,2012,228.8917660393,707
MY,2013,229.4372989875,723
MZ,1995,24.6042860932,44
MZ,1996,16.7974397284,58
MZ,1997,20.1674002145,77
MZ,1998,21.5082405472,88
MZ,1999,25.426883378,116
MZ,2000,24.634036974,155
MZ,2001,18.6110819943,177
MZ,2002,19.607242492,230
MZ,2003,18.4599681984,228
MZ,2004,17.5353414444,221
MZ,2005,22.142790174,310
MZ,2006,19.8426952115,329
MZ,2007,17.8894285502,326
MZ,2008,16.1239258299,301
MZ,2009,13.96376511,300
MZ,2010,11.7721734555,345
MZ,2011,9.9732318744,278
MZ,2012,12.6503948089,361
MZ,2013,13.6598000224,434
NA,1995,377.5924919286,334
NA,1996,340.524578198,412
NA,1997,334.795448623,463
NA,1998,283.1148012069,507
NA,1999,264.8798696842,562
NA,2000,194.8134585456,591
NA,2001,128.2642338066,537
NA,2002,112.057239436,635
NA,2003,166.402639833,685
NA,2004,184.7946309648,661
NA,2005,211.3015350091,787
NA,2006,184.6727724,800
NA,2007,223.624189201,1099
NA,2008,192.202788763,1259
NA,2009,216.2713848624,1512
NA,2010,276.3265924729,1697
NA,2011,327.9104997938,2107
NA,2012,284.7670231518,2338
NA,2013,235.7741734596,2403
NE,1995,4.7315242577,1361
NE,1996,4.0977964183,1261
NE,1997,4.576310592,1680
NE,1998,4.9400266038,1878
NE,1999,4.6136222496,1827
NE,2000,3.362829302,1589
NE,2001,4.1876286153,2119
NE,2002,4.5872942885,2261
NE,2003,4.9791121294,2042
NE,2004,5.9151490237,2219
NE,2005,9.8590440839,3953
NE,2006,10.830437133,4370
NE,2007,9.83617264,3794
NE,2008,11.3093233979,4367
NE,2009,10.0659348371,4357
NE,2010,8.6179854032,4016
NE,2011,9.655158016,4480
NE,2012,7.7858579052,3973
NE,2013,9.5568684288,4864
NG,1995,29.0320494752,212
NG,1996,22.133846376,240
NG,1997,19.5375888304,289
NG,1998,24.0254191125,351
NG,1999,23.8009688452,437
NG,2000,21.4291797932,586
NG,2001,22.1692376532,638
NG,2002,14.7673622256,552
NG,2003,25.039245253,1115
NG,2004,35.3212219143,1953
NG,2005,31.0763532239,2033
NG,2006,32.9967615537,2529
NG,2007,43.8135434745,3369
NG,2008,47.643093344,3856
NG,2009,35.6734328226,3459
NG,2010,25.4523806664,3156
NG,2011,32.1016796852,4469
NG,2012,31.302279862,4865
NG,2013,30.3531139164,4989
NI,1995,134.9029957899,237
NI,1996,112.1943584146,242
NI,1997,62.9711260704,167
NI,1998,62.5882380136,212
NI,1999,46.020847891,190
NI,2000,55.4529604368,267
NI,2001,49.2678915239,269
NI,2002,51.094545381,306
NI,2003,57.2797881358,383
NI,2004,52.9039265425,407
NI,2005,55.5486922253,493
NI,2006,55.52437408,560
NI,2007,58.244913064,676
NI,2008,58.5184835247,829
NI,2009,56.201968746,891
NI,2010,49.88438073,900
NI,2011,46.97499477,979
NI,2012,49.3915293404,1163
NI,2013,49.7004549232,1304
NL,1995,145.8700652475,75
NL,1996,129.753878323,71
NL,1997,117.027993672,76
NL,1998,107.0168569488,72
NL,1999,109.2400030332,78
NL,2000,94.3695526212,81
NL,2001,96.21030006,90
NL,2002,108.71268075,100
NL,2003,128.6230263201,101
NL,2004,148.3477245561,107
NL,2005,222.813644788,163
NL,2006,231.9750795732,172
NL,2007,400.2857130351,277
NL,2008,450.4306724973,297
NL,2009,450.022186404,315
NL,2010,434.5610106011,323
NL,2011,471.9489559895,335
NL,2012,407.5268245747,317
NL,2013,354.784463883,270
NO,1995,3893.855601585,11575
NO,1996,4011.2386966067,12647
NO,1997,4038.5509236765,14355
NO,1998,4322.7890952448,16264
NO,1999,4326.4766122077,17939
NO,2000,3521.3779220577,19057
NO,2001,3696.1531709212,20788
NO,2002,4616.0784340895,22643
NO,2003,5373.471348635,24053
NO,2004,5549.5208792532,25044
NO,2005,5703.3769397698,26798
NO,2006,5618.70530078,28600
NO,2007,6452.937362658,30930
NO,2008,6570.9275186388,33612
NO,2009,6495.3406223992,35048
NO,2010,6513.3635691035,35905
NO,2011,7020.4090529755,38285
NO,2012,6905.5424910507,40173
NO,2013,7087.1738503427,42827
NP,1995,9.616734165,150
NP,1996,9.067100196,168
NP,1997,9.2871862538,191
NP,1998,15.0120564435,347
NP,1999,9.569417298,266
NP,2000,7.1368777809,217
NP,2001,8.5433339316,281
NP,2002,8.4409295544,296
NP,2003,7.8207803388,286
NP,2004,8.855479488,320
NP,2005,9.1065195078,341
NP,2006,10.6317325257,429
NP,2007,12.949046556,548
NP,2008,17.900640918,738
NP,2009,15.8223046956,894
NP,2010,17.200067528,1085
NP,2011,20.614135626,1390
NP,2012,14.8979954478,1207
NP,2013,16.8432848421,1581
NR,1995,,582
NR,1996,,498
NR,1997,,477
NR,1998,,477
NR,1999,,468
NR,2000,,468
NR,2001,,487
NR,2002,,506
NR,2003,,495
NR,2004,,396
NR,2005,,395
NR,2006,,420
NR,2007,,496
NR,2008,,769
NR,2009,,605
NR,2010,,575
NR,2011,,591
NR,2012,,757
NR,2013,,692
NU,1995,,525
NU,1996,,673
NU,1997,,616
NU,1998,,591
NU,1999,,718
NU,2000,,689
NU,2001,,3432
NU,2002,,983
NU,2003,,972
NU,2004,,1213
NU,2005,,934
NU,2006,,5323
NU,2007,,1702
NU,2008,,2235
NU,2009,,2656
NU,2010,,1653
NU,2011,,2277
NU,2012,,1539
NU,2013,,1510
NZ,1995,1334.272193275,1414
NZ,1996,1397.4093264901,1441
NZ,1997,1417.8943425526,1529
NZ,1998,1201.495395495,1626
NZ,1999,1229.1663198195,1695
NZ,2000,1113.2813458878,1814
NZ,2001,1043.90092345,1925
NZ,2002,1257.6877486416,2124
NZ,2003,1600.9772767506,2191
NZ,2004,1738.5754827442,2161
NZ,2005,1965.2361738975,2345
NZ,2006,1936.5134635224,2556
NZ,2007,2221.0537788922,2701
NZ,2008,2278.5881147012,2962
NZ,2009,2123.3689351427,3199
NZ,2010,2507.2488986299,3407
NZ,2011,2792.3658667879,3539
NZ,2012,2938.3329050625,3625
NZ,2013,2952.71860437,3684
OM,1995,607.6153437525,75
OM,1996,601.045241952,80
OM,1997,593.2850928004,77
OM,1998,666.0903019928,74
OM,1999,644.955642064,80
OM,2000,586.0288921324,86
OM,2001,601.1111408568,84
OM,2002,609.0384646507,89
OM,2003,570.6727059216,92
OM,2004,515.6251178172,94
OM,2005,450.3949901986,101
OM,2006,407.9911972656,104
OM,2007,450.469102656,124
OM,2008,386.7207120491,143
OM,2009,586.0223147779,161
OM,2010,573.8443064808,183
OM,2011,493.145813628,180
OM,2012,486.3457108862,187
OM,2013,557.3166560808,209
PA,1995,110.3104524888,72
PA,1996,100.4502818016,72
PA,1997,111.0991752603,81
PA,1998,107.2832378352,79
PA,1999,113.1220346508,84
PA,2000,137.7353588745,101
PA,2001,122.8337385093,91
PA,2002,135.4192546632,102
PA,2003,116.8376507147,89
PA,2004,167.372928333,130
PA,2005,161.9669868672,128
PA,2006,143.7544683396,116
PA,2007,149.1589704644,124
PA,2008,207.4545454618,182
PA,2009,292.999053932,260
PA,2010,311.4833382432,288
PA,2011,302.406795028,292
PA,2012,332,332
PA,2013,260.8281422616,271
PE,1995,62.0939080208,71
PE,1996,60.6198782819,83
PE,1997,51.5159645974,82
PE,1998,51.366587457,95
PE,1999,45.203711652,99
PE,2000,43.7495809302,102
PE,2001,43.959702592,104
PE,2002,44.603797346,106
PE,2003,44.8314210254,109
PE,2004,47.1277935177,119
PE,2005,54.7342947041,137
PE,2006,52.1485651659,141
PE,2007,58.38231023,155
PE,2008,64.4157165024,163
PE,2009,83.8972415772,222
PE,2010,90.4439240726,238
PE,2011,92.2953688431,249
PE,2012,115.2570431312,304
PE,2013,132.7891714215,365
PG,1995,87.66954612,40
PG,1996,90.9366596028,44
PG,1997,64.7534482826,38
PG,1998,53.8675668048,48
PG,1999,46.4610611007,57
PG,2000,39.3005527465,59
PG,2001,36.3520709645,71
PG,2002,29.841323295,75
PG,2003,28.898822002,71
PG,2004,35.631130712,80
PG,2005,32.5838606536,76
PG,2006,28.6269736104,72
PG,2007,26.8368745124,68
PG,2008,32.979536786,82
PG,2009,34.8005396594,86
PG,2010,35.4486817955,95
PG,2011,43.4588025922,106
PG,2012,77.7468662226,162
PG,2013,73.658745316,169
PH,1995,30.67096312,331
PH,1996,32.8402625632,389
PH,1997,32.4503545059,459
PH,1998,22.9248180168,497
PH,1999,24.4930018569,541
PH,2000,22.72881342,600
PH,2001,16.5787637392,533
PH,2002,13.2196161216,448
PH,2003,15.1350622044,556
PH,2004,15.0463572588,603
PH,2005,18.3984664968,767
PH,2006,20.1927457165,823
PH,2007,22.12409628,836
PH,2008,23.0305925454,902
PH,2009,24.3308831155,1049
PH,2010,27.0974613683,1153
PH,2011,21.6947966404,922
PH,2012,22.141287322,935
PH,2013,23.5454505396,1019
PK,1995,15.722796228,120
PK,1996,16.470594022,145
PK,1997,12.8768846404,148
PK,1998,10.0763832499,137
PK,1999,8.6912948694,143
PK,2000,9.2176205412,164
PK,2001,7.450405984,160
PK,2002,10.5476534982,247
PK,2003,9.1296014844,213
PK,2004,10.2500519682,253
PK,2005,10.817145203,290
PK,2006,12.786278505,385
PK,2007,13.2977541024,432
PK,2008,14.1266532084,516
PK,2009,10.6342583134,601
PK,2010,11.8877871354,794
PK,2011,11.433281256,926
PK,2012,12.4506293275,1109
PK,2013,11.5469531885,1207
PL,1995,335.1557663014,349
PL,1996,345.6916017808,472
PL,1997,284.4196678188,538
PL,1998,268.09812216,600
PL,1999,43.0541053612,116
PL,2000,41.065773879,130
PL,2001,44.7241417644,138
PL,2002,41.661967335,131
PL,2003,44.865136845,135
PL,2004,61.150804632,180
PL,2005,68.0528764006,182
PL,2006,74.5246583008,194
PL,2007,89.155209753,215
PL,2008,111.7072693088,242
PL,2009,87.0118081712,253
PL,2010,89.7185915136,256
PL,2011,96.4034022762,279
PL,2012,82.0694603253,267
PL,2013,85.0055556541,271
PT,1995,819.9980636232,413
PT,1996,894.5186810784,472
PT,1997,824.265426321,513
PT,1998,848.1598078484,563
PT,1999,872.3700403125,625
PT,2000,885.1935110256,756
PT,2001,871.106431041,795
PT,2002,945.5993928564,849
PT,2003,1170.4156928192,904
PT,2004,1332.1912803143,959
PT,2005,1383.4028664634,1019
PT,2006,1347.344880002,1012
PT,2007,1488.2098836384,1053
PT,2008,1595.4764804208,1068
PT,2009,1577.291440688,1126
PT,2010,1596.836178182,1204
PT,2011,1526.01467909,1100
PT,2012,1259.86687414,980
PT,2013,1272.2490926925,975
PW,1995,,527
PW,1996,,616
PW,1997,,607
PW,1998,,494
PW,1999,,505
PW,2000,684.2052871416,532
PW,2001,672.4876183976,536
PW,2002,669.4071408734,514
PW,2003,679.9831153832,538
PW,2004,781.3781862408,633
PW,2005,708.6736,610
PW,2006,749.1794227358,662
PW,2007,784.1831768658,691
PW,2008,732.9481182764,689
PW,2009,658.7831538232,644
PW,2010,779.000492613,735
PW,2011,699.251040243,690
PW,2012,753,753
PW,2013,731.704469656,776
PY,1995,96.457001808,45680
PY,1996,114.6996770694,63417
PY,1997,94.1977460592,57027
PY,1998,77.9523336701,66931
PY,1999,74.9059839843,79359
PY,2000,62.0664872805,82135
PY,2001,46.596754292,80630
PY,2002,35.1093794571,97227
PY,2003,26.3256542965,91937
PY,2004,30.8207111938,109514
PY,2005,29.428306739,118490
PY,2006,38.4347347854,149846
PY,2007,45.9541323965,175621
PY,2008,48.3286145731,175079
PY,2009,61.6544712558,259362
PY,2010,71.030652119,293195
PY,2011,88.1235281256,379159
PY,2012,99.8808753516,435909
PY,2013,92.5218383336,428168
QA,1995,1273.2364159088,1372
QA,1996,1358.1447981248,1561
QA,1997,1541.1559461629,1699
QA,1998,1711.432535582,1540
QA,1999,1476.0002019393,1539
QA,2000,1239.93512503,1715
QA,2001,1525.8344894322,2006
QA,2002,1682.918880684,2279
QA,2003,2852.2716563976,4526
QA,2004,2713.387109425,4870
QA,2005,2135.7115079436,5004
QA,2006,1959.5134601925,4975
QA,2007,1736.7074764179,4893
QA,2008,1403.571489966,4860
QA,2009,1791.5338388682,4701
QA,2010,1466.9980662862,4219
QA,2011,1440.0800937662,4973
QA,2012,1696.4329876325,6175
QA,2013,1710.712985032,6232
RO,1995,2190.6781703376,8
RO,1996,1491.3550587528,12
RO,1997,173.0614009088,8
RO,1998,101.2674513888,9
RO,1999,66.15236247,15
RO,2000,49.7250433472,23
RO,2001,38.6425607139,33
RO,2002,40.2831270864,48
RO,2003,50.784415995,75
RO,2004,47.714692496,80
RO,2005,56.944589692,95
RO,2006,50.29427628,90
RO,2007,74.3449037976,131
RO,2008,88.734800413,185
RO,2009,79.1845193029,209
RO,2010,84.966626396,248
RO,2011,75.856237974,220
RO,2012,64.0090225932,222
RO,2013,66.210319692,228
RS,1995,,24
RS,1996,,43
RS,1997,,57
RS,1998,,77
RS,1999,,98
RS,2000,25.0799819328,183
RS,2001,19.4134565298,401
RS,2002,25.6672208208,624
RS,2003,33.5279307825,825
RS,2004,33.4899673602,943
RS,2005,26.4643295364,987
RS,2006,26.31195281,1100
RS,2007,32.3118706194,1293
RS,2008,40.8269126786,1766
RS,2009,28.2513911323,1567
RS,2010,22.4881853157,1521
RS,2011,27.9625983982,1934
RS,2012,22.3193099862,1962
RS,2013,17.513446068,1572
RU,1995,1277.528923,250
RU,1996,1075.1416807065,345
RU,1997,1321.8671528052,551
RU,1998,587.3710012582,487
RU,1999,207.5110815768,753
RU,2000,168.9255492972,964
RU,2001,178.7115316448,1232
RU,2002,182.5637329362,1562
RU,2003,190.5382492196,1817
