id,year,budget-type,l1,l2,l3,l4,l5,value
MW,2019,proj,total-revenue-and-grants,grants,budget-support-grants,,,
MW,2020,proj,total-revenue-and-grants,grants,budget-support-grants,,,
MW,2000,actual,total-revenue-and-grants,grants,project-grants,,,2571000000.00
MW,2001,actual,total-revenue-and-grants,grants,project-grants,,,3565000000
MW,2002,actual,total-revenue-and-grants,grants,project-grants,,,3479000000
MW,2003,actual,total-revenue-and-grants,grants,project-grants,,,4604000000
MW,2004,actual,total-revenue-and-grants,grants,project-grants,,,6518000000
MW,2005,actual,total-revenue-and-grants,grants,project-grants,,,11020000000
MW,2006,actual,total-revenue-and-grants,grants,project-grants,,,11089000000
MW,2007,actual,total-revenue-and-grants,grants,project-grants,,,23853000000
MW,2008,actual,total-revenue-and-grants,grants,project-grants,,,24225000000
MW,2009,actual,total-revenue-and-grants,grants,project-grants,,,24347000000
MW,2010,actual,total-revenue-and-grants,grants,project-grants,,,26000000
MW,2011,actual,total-revenue-and-grants,grants,project-grants,,,19000000
MW,2012,actual,total-revenue-and-grants,grants,project-grants,,,18000000
MW,2013,actual,total-revenue-and-grants,grants,project-grants,,,35000000
MW,2014,proj,total-revenue-and-grants,grants,project-grants,,,64000000
MW,2015,proj,total-revenue-and-grants,grants,project-grants,,,72000000
MW,2016,proj,total-revenue-and-grants,grants,project-grants,,,92000000
MW,2017,proj,total-revenue-and-grants,grants,project-grants,,,
MW,2018,proj,total-revenue-and-grants,grants,project-grants,,,
MW,2019,proj,total-revenue-and-grants,grants,project-grants,,,
MW,2020,proj,total-revenue-and-grants,grants,project-grants,,,
MW,2000,actual,total-revenue-and-grants,grants,dedicated-grants,,,
MW,2001,actual,total-revenue-and-grants,grants,dedicated-grants,,,579000000
MW,2002,actual,total-revenue-and-grants,grants,dedicated-grants,,,1718000000
MW,2003,actual,total-revenue-and-grants,grants,dedicated-grants,,,188000000
MW,2004,actual,total-revenue-and-grants,grants,dedicated-grants,,,4219000000
MW,2005,actual,total-revenue-and-grants,grants,dedicated-grants,,,6933000000
MW,2006,actual,total-revenue-and-grants,grants,dedicated-grants,,,17210000000
MW,2007,actual,total-revenue-and-grants,grants,dedicated-grants,,,19807000000
MW,2008,actual,total-revenue-and-grants,grants,dedicated-grants,,,22474000000
MW,2009,actual,total-revenue-and-grants,grants,dedicated-grants,,,31757000000
MW,2010,actual,total-revenue-and-grants,grants,dedicated-grants,,,19000000
MW,2011,actual,total-revenue-and-grants,grants,dedicated-grants,,,31000000
MW,2012,actual,total-revenue-and-grants,grants,dedicated-grants,,,25000000
MW,2013,actual,total-revenue-and-grants,grants,dedicated-grants,,,64000000
MW,2014,proj,total-revenue-and-grants,grants,dedicated-grants,,,59000000
MW,2015,proj,total-revenue-and-grants,grants,dedicated-grants,,,77000000
MW,2016,proj,total-revenue-and-grants,grants,dedicated-grants,,,97000000
MW,2017,proj,total-revenue-and-grants,grants,dedicated-grants,,,
MW,2018,proj,total-revenue-and-grants,grants,dedicated-grants,,,
MW,2019,proj,total-revenue-and-grants,grants,dedicated-grants,,,
MW,2020,proj,total-revenue-and-grants,grants,dedicated-grants,,,
MW,2000,actual,total-revenue-and-grants,grants,other-grants,,,
MW,2001,actual,total-revenue-and-grants,grants,other-grants,,,
MW,2002,actual,total-revenue-and-grants,grants,other-grants,,,1403000000
MW,2003,actual,total-revenue-and-grants,grants,other-grants,,,4663000000
MW,2004,actual,total-revenue-and-grants,grants,other-grants,,,5750000000
MW,2005,actual,total-revenue-and-grants,grants,other-grants,,,5079000000
MW,2006,actual,total-revenue-and-grants,grants,other-grants,,,7441000000
MW,2007,actual,total-revenue-and-grants,grants,other-grants,,,10598000000
MW,2008,actual,total-revenue-and-grants,grants,other-grants,,,
MW,2009,actual,total-revenue-and-grants,grants,other-grants,,,
MW,2010,actual,total-revenue-and-grants,grants,other-grants,,,
MW,2011,actual,total-revenue-and-grants,grants,other-grants,,,
MW,2012,actual,total-revenue-and-grants,grants,other-grants,,,
MW,2013,actual,total-revenue-and-grants,grants,other-grants,,,
MW,2014,proj,total-revenue-and-grants,grants,other-grants,,,
MW,2015,proj,total-revenue-and-grants,grants,other-grants,,,
MW,2016,proj,total-revenue-and-grants,grants,other-grants,,,
MW,2017,proj,total-revenue-and-grants,grants,other-grants,,,
MW,2018,proj,total-revenue-and-grants,grants,other-grants,,,
MW,2019,proj,total-revenue-and-grants,grants,other-grants,,,
MW,2020,proj,total-revenue-and-grants,grants,other-grants,,,
MW,2000,actual,total-expenditure,,,,,27229000000.00
MW,2001,actual,total-expenditure,,,,,37850800000
MW,2002,actual,total-expenditure,,,,,42490000000
MW,2003,actual,total-expenditure,,,,,61322000000
MW,2004,actual,total-expenditure,,,,,80536000000
MW,2005,actual,total-expenditure,,,,,97215000000
MW,2006,actual,total-expenditure,,,,,1.20E+11
MW,2007,actual,total-expenditure,,,,,1.54E+11
MW,2008,actual,total-expenditure,,,,,1.79E+11
MW,2009,actual,total-expenditure,,,,,2.48E+11
MW,2010,actual,total-expenditure,,,,,257000000
MW,2011,actual,total-expenditure,,,,,296000000
MW,2012,actual,total-expenditure,,,,,324000000
MW,2013,actual,total-expenditure,,,,,489000000
MW,2014,proj,total-expenditure,,,,,648000000
MW,2015,proj,total-expenditure,,,,,716000000
MW,2016,proj,total-expenditure,,,,,854000000
MW,2017,proj,total-expenditure,,,,,
MW,2018,proj,total-expenditure,,,,,
MW,2019,proj,total-expenditure,,,,,
MW,2020,proj,total-expenditure,,,,,
MW,2000,actual,total-expenditure,recurrent-expenditure,,,,17638000000.00
MW,2001,actual,total-expenditure,recurrent-expenditure,,,,25736000000
MW,2002,actual,total-expenditure,recurrent-expenditure,,,,32675000000
MW,2003,actual,total-expenditure,recurrent-expenditure,,,,49473000000
MW,2004,actual,total-expenditure,recurrent-expenditure,,,,59537000000
MW,2005,actual,total-expenditure,recurrent-expenditure,,,,71657000000
MW,2006,actual,total-expenditure,recurrent-expenditure,,,,93746000000
MW,2007,actual,total-expenditure,recurrent-expenditure,,,,99464000000
MW,2008,actual,total-expenditure,recurrent-expenditure,,,,1.16E+11
MW,2009,actual,total-expenditure,recurrent-expenditure,,,,2.01E+11
MW,2010,actual,total-expenditure,recurrent-expenditure,,,,196000000
MW,2011,actual,total-expenditure,recurrent-expenditure,,,,230000000
MW,2012,actual,total-expenditure,recurrent-expenditure,,,,246000000
MW,2013,actual,total-expenditure,recurrent-expenditure,,,,385000000
MW,2014,proj,total-expenditure,recurrent-expenditure,,,,504000000
MW,2015,proj,total-expenditure,recurrent-expenditure,,,,541000000
MW,2016,proj,total-expenditure,recurrent-expenditure,,,,631000000
MW,2017,proj,total-expenditure,recurrent-expenditure,,,,
MW,2018,proj,total-expenditure,recurrent-expenditure,,,,
MW,2019,proj,total-expenditure,recurrent-expenditure,,,,
MW,2020,proj,total-expenditure,recurrent-expenditure,,,,
MW,2000,actual,total-expenditure,recurrent-expenditure,wages-and-salaries,,,4296000000.00
MW,2001,actual,total-expenditure,recurrent-expenditure,wages-and-salaries,,,5954000000
MW,2002,actual,total-expenditure,recurrent-expenditure,wages-and-salaries,,,9201000000
MW,2003,actual,total-expenditure,recurrent-expenditure,wages-and-salaries,,,10930000000
MW,2004,actual,total-expenditure,recurrent-expenditure,wages-and-salaries,,,12337000000
MW,2005,actual,total-expenditure,recurrent-expenditure,wages-and-salaries,,,17056000000
MW,2006,actual,total-expenditure,recurrent-expenditure,wages-and-salaries,,,20209000000
MW,2007,actual,total-expenditure,recurrent-expenditure,wages-and-salaries,,,23778000000
MW,2008,actual,total-expenditure,recurrent-expenditure,wages-and-salaries,,,30018000000
MW,2009,actual,total-expenditure,recurrent-expenditure,wages-and-salaries,,,
MW,2010,actual,total-expenditure,recurrent-expenditure,wages-and-salaries,,,45000000
MW,2011,actual,total-expenditure,recurrent-expenditure,wages-and-salaries,,,58000000
MW,2012,actual,total-expenditure,recurrent-expenditure,wages-and-salaries,,,70000000
MW,2013,actual,total-expenditure,recurrent-expenditure,wages-and-salaries,,,97000000
MW,2014,proj,total-expenditure,recurrent-expenditure,wages-and-salaries,,,137000000
MW,2015,proj,total-expenditure,recurrent-expenditure,wages-and-salaries,,,157000000
MW,2016,proj,total-expenditure,recurrent-expenditure,wages-and-salaries,,,190000000
MW,2017,proj,total-expenditure,recurrent-expenditure,wages-and-salaries,,,
MW,2018,proj,total-expenditure,recurrent-expenditure,wages-and-salaries,,,
MW,2019,proj,total-expenditure,recurrent-expenditure,wages-and-salaries,,,
MW,2020,proj,total-expenditure,recurrent-expenditure,wages-and-salaries,,,
MW,2000,actual,total-expenditure,recurrent-expenditure,interest-payments,,,3400000000.00
MW,2001,actual,total-expenditure,recurrent-expenditure,interest-payments,,,5267000000
MW,2002,actual,total-expenditure,recurrent-expenditure,interest-payments,,,6820000000
MW,2003,actual,total-expenditure,recurrent-expenditure,interest-payments,,,10985000000
MW,2004,actual,total-expenditure,recurrent-expenditure,interest-payments,,,20024000000
MW,2005,actual,total-expenditure,recurrent-expenditure,interest-payments,,,19612000000
MW,2006,actual,total-expenditure,recurrent-expenditure,interest-payments,,,18209000000
MW,2007,actual,total-expenditure,recurrent-expenditure,interest-payments,,,16378000000
MW,2008,actual,total-expenditure,recurrent-expenditure,interest-payments,,,12331000000
MW,2009,actual,total-expenditure,recurrent-expenditure,interest-payments,,,
MW,2010,actual,total-expenditure,recurrent-expenditure,interest-payments,,,21000000
MW,2011,actual,total-expenditure,recurrent-expenditure,interest-payments,,,23000000
MW,2012,actual,total-expenditure,recurrent-expenditure,interest-payments,,,24000000
MW,2013,actual,total-expenditure,recurrent-expenditure,interest-payments,,,33000000
MW,2014,proj,total-expenditure,recurrent-expenditure,interest-payments,,,93000000
MW,2015,proj,total-expenditure,recurrent-expenditure,interest-payments,,,71000000
MW,2016,proj,total-expenditure,recurrent-expenditure,interest-payments,,,69000000
MW,2017,proj,total-expenditure,recurrent-expenditure,interest-payments,,,
MW,2018,proj,total-expenditure,recurrent-expenditure,interest-payments,,,
MW,2019,proj,total-expenditure,recurrent-expenditure,interest-payments,,,
MW,2020,proj,total-expenditure,recurrent-expenditure,interest-payments,,,
MW,2000,actual,total-expenditure,recurrent-expenditure,interest-payments,domestic,,2081000000.00
MW,2001,actual,total-expenditure,recurrent-expenditure,interest-payments,domestic,,3426000000
MW,2002,actual,total-expenditure,recurrent-expenditure,interest-payments,domestic,,5242000000
MW,2003,actual,total-expenditure,recurrent-expenditure,interest-payments,domestic,,8871000000
MW,2004,actual,total-expenditure,recurrent-expenditure,interest-payments,domestic,,17253000000
MW,2005,actual,total-expenditure,recurrent-expenditure,interest-payments,domestic,,16650000000
MW,2006,actual,total-expenditure,recurrent-expenditure,interest-payments,domestic,,15017000000
MW,2007,actual,total-expenditure,recurrent-expenditure,interest-payments,domestic,,14470000000
MW,2008,actual,total-expenditure,recurrent-expenditure,interest-payments,domestic,,11625000000
MW,2009,actual,total-expenditure,recurrent-expenditure,interest-payments,domestic,,
MW,2010,actual,total-expenditure,recurrent-expenditure,interest-payments,domestic,,21000000
MW,2011,actual,total-expenditure,recurrent-expenditure,interest-payments,domestic,,22000000
MW,2012,actual,total-expenditure,recurrent-expenditure,interest-payments,domestic,,22000000
MW,2013,actual,total-expenditure,recurrent-expenditure,interest-payments,domestic,,29000000
MW,2014,proj,total-expenditure,recurrent-expenditure,interest-payments,domestic,,88000000
MW,2015,proj,total-expenditure,recurrent-expenditure,interest-payments,domestic,,68000000
MW,2016,proj,total-expenditure,recurrent-expenditure,interest-payments,domestic,,65000000
MW,2017,proj,total-expenditure,recurrent-expenditure,interest-payments,domestic,,
MW,2018,proj,total-expenditure,recurrent-expenditure,interest-payments,domestic,,
MW,2019,proj,total-expenditure,recurrent-expenditure,interest-payments,domestic,,
MW,2020,proj,total-expenditure,recurrent-expenditure,interest-payments,domestic,,
MW,2000,actual,total-expenditure,recurrent-expenditure,interest-payments,external,,1319000000.00
MW,2001,actual,total-expenditure,recurrent-expenditure,interest-payments,external,,1841000000
MW,2002,actual,total-expenditure,recurrent-expenditure,interest-payments,external,,1578000000
MW,2003,actual,total-expenditure,recurrent-expenditure,interest-payments,external,,2114000000
MW,2004,actual,total-expenditure,recurrent-expenditure,interest-payments,external,,2771000000
MW,2005,actual,total-expenditure,recurrent-expenditure,interest-payments,external,,2962000000
MW,2006,actual,total-expenditure,recurrent-expenditure,interest-payments,external,,3192000000
MW,2007,actual,total-expenditure,recurrent-expenditure,interest-payments,external,,1908000000
MW,2008,actual,total-expenditure,recurrent-expenditure,interest-payments,external,,706000000
MW,2009,actual,total-expenditure,recurrent-expenditure,interest-payments,external,,
MW,2010,actual,total-expenditure,recurrent-expenditure,interest-payments,external,,1000000
MW,2011,actual,total-expenditure,recurrent-expenditure,interest-payments,external,,1000000
MW,2012,actual,total-expenditure,recurrent-expenditure,interest-payments,external,,2000000
MW,2013,actual,total-expenditure,recurrent-expenditure,interest-payments,external,,4000000
MW,2014,proj,total-expenditure,recurrent-expenditure,interest-payments,external,,5000000
MW,2015,proj,total-expenditure,recurrent-expenditure,interest-payments,external,,3000000
MW,2016,proj,total-expenditure,recurrent-expenditure,interest-payments,external,,4000000
MW,2017,proj,total-expenditure,recurrent-expenditure,interest-payments,external,,
MW,2018,proj,total-expenditure,recurrent-expenditure,interest-payments,external,,
MW,2019,proj,total-expenditure,recurrent-expenditure,interest-payments,external,,
MW,2020,proj,total-expenditure,recurrent-expenditure,interest-payments,external,,
MW,2000,actual,total-expenditure,recurrent-expenditure,goods-and-services,,,7043000000.00
MW,2001,actual,total-expenditure,recurrent-expenditure,goods-and-services,,,7659000000
MW,2002,actual,total-expenditure,recurrent-expenditure,goods-and-services,,,10731000000
MW,2003,actual,total-expenditure,recurrent-expenditure,goods-and-services,,,20127000000
MW,2004,actual,total-expenditure,recurrent-expenditure,goods-and-services,,,18416000000
MW,2005,actual,total-expenditure,recurrent-expenditure,goods-and-services,,,19968000000
MW,2006,actual,total-expenditure,recurrent-expenditure,goods-and-services,,,32968000000
MW,2007,actual,total-expenditure,recurrent-expenditure,goods-and-services,,,30641000000
MW,2008,actual,total-expenditure,recurrent-expenditure,goods-and-services,,,42042000000
MW,2009,actual,total-expenditure,recurrent-expenditure,goods-and-services,,,86137000000
MW,2010,actual,total-expenditure,recurrent-expenditure,goods-and-services,,,84000000
MW,2011,actual,total-expenditure,recurrent-expenditure,goods-and-services,,,95000000
MW,2012,actual,total-expenditure,recurrent-expenditure,goods-and-services,,,95000000
MW,2013,actual,total-expenditure,recurrent-expenditure,goods-and-services,,,144000000
MW,2014,proj,total-expenditure,recurrent-expenditure,goods-and-services,,,156000000
MW,2015,proj,total-expenditure,recurrent-expenditure,goods-and-services,,,176000000
MW,2016,proj,total-expenditure,recurrent-expenditure,goods-and-services,,,222000000
MW,2017,proj,total-expenditure,recurrent-expenditure,goods-and-services,,,
MW,2018,proj,total-expenditure,recurrent-expenditure,goods-and-services,,,
MW,2019,proj,total-expenditure,recurrent-expenditure,goods-and-services,,,
MW,2020,proj,total-expenditure,recurrent-expenditure,goods-and-services,,,
MW,2000,actual,total-expenditure,recurrent-expenditure,goods-and-services,generic-goods-and-services,,
MW,2001,actual,total-expenditure,recurrent-expenditure,goods-and-services,generic-goods-and-services,,
MW,2002,actual,total-expenditure,recurrent-expenditure,goods-and-services,generic-goods-and-services,,
MW,2003,actual,total-expenditure,recurrent-expenditure,goods-and-services,generic-goods-and-services,,
MW,2004,actual,total-expenditure,recurrent-expenditure,goods-and-services,generic-goods-and-services,,
MW,2005,actual,total-expenditure,recurrent-expenditure,goods-and-services,generic-goods-and-services,,
MW,2006,actual,total-expenditure,recurrent-expenditure,goods-and-services,generic-goods-and-services,,
MW,2007,actual,total-expenditure,recurrent-expenditure,goods-and-services,generic-goods-and-services,,
MW,2008,actual,total-expenditure,recurrent-expenditure,goods-and-services,generic-goods-and-services,,
MW,2009,actual,total-expenditure,recurrent-expenditure,goods-and-services,generic-goods-and-services,,43877000000
MW,2010,actual,total-expenditure,recurrent-expenditure,goods-and-services,generic-goods-and-services,,44000000
MW,2011,actual,total-expenditure,recurrent-expenditure,goods-and-services,generic-goods-and-services,,41000000
MW,2012,actual,total-expenditure,recurrent-expenditure,goods-and-services,generic-goods-and-services,,53000000
MW,2013,actual,total-expenditure,recurrent-expenditure,goods-and-services,generic-goods-and-services,,60000000
MW,2014,proj,total-expenditure,recurrent-expenditure,goods-and-services,generic-goods-and-services,,36000000
MW,2015,proj,total-expenditure,recurrent-expenditure,goods-and-services,generic-goods-and-services,,52000000
MW,2016,proj,total-expenditure,recurrent-expenditure,goods-and-services,generic-goods-and-services,,74000000
MW,2017,proj,total-expenditure,recurrent-expenditure,goods-and-services,generic-goods-and-services,,
MW,2018,proj,total-expenditure,recurrent-expenditure,goods-and-services,generic-goods-and-services,,
MW,2019,proj,total-expenditure,recurrent-expenditure,goods-and-services,generic-goods-and-services,,
MW,2020,proj,total-expenditure,recurrent-expenditure,goods-and-services,generic-goods-and-services,,
MW,2000,actual,total-expenditure,recurrent-expenditure,goods-and-services,census,,
MW,2001,actual,total-expenditure,recurrent-expenditure,goods-and-services,census,,
MW,2002,actual,total-expenditure,recurrent-expenditure,goods-and-services,census,,
MW,2003,actual,total-expenditure,recurrent-expenditure,goods-and-services,census,,
MW,2004,actual,total-expenditure,recurrent-expenditure,goods-and-services,census,,
MW,2005,actual,total-expenditure,recurrent-expenditure,goods-and-services,census,,
MW,2006,actual,total-expenditure,recurrent-expenditure,goods-and-services,census,,
MW,2007,actual,total-expenditure,recurrent-expenditure,goods-and-services,census,,
MW,2008,actual,total-expenditure,recurrent-expenditure,goods-and-services,census,,
MW,2009,actual,total-expenditure,recurrent-expenditure,goods-and-services,census,,
MW,2010,actual,total-expenditure,recurrent-expenditure,goods-and-services,census,,0
MW,2011,actual,total-expenditure,recurrent-expenditure,goods-and-services,census,,0
MW,2012,actual,total-expenditure,recurrent-expenditure,goods-and-services,census,,0
MW,2013,actual,total-expenditure,recurrent-expenditure,goods-and-services,census,,0
MW,2014,proj,total-expenditure,recurrent-expenditure,goods-and-services,census,,0
MW,2015,proj,total-expenditure,recurrent-expenditure,goods-and-services,census,,0
MW,2016,proj,total-expenditure,recurrent-expenditure,goods-and-services,census,,0
MW,2017,proj,total-expenditure,recurrent-expenditure,goods-and-services,census,,
MW,2018,proj,total-expenditure,recurrent-expenditure,goods-and-services,census,,
MW,2019,proj,total-expenditure,recurrent-expenditure,goods-and-services,census,,
MW,2020,proj,total-expenditure,recurrent-expenditure,goods-and-services,census,,
MW,2000,actual,total-expenditure,recurrent-expenditure,goods-and-services,road-maintenance,,
MW,2001,actual,total-expenditure,recurrent-expenditure,goods-and-services,road-maintenance,,
MW,2002,actual,total-expenditure,recurrent-expenditure,goods-and-services,road-maintenance,,
MW,2003,actual,total-expenditure,recurrent-expenditure,goods-and-services,road-maintenance,,
MW,2004,actual,total-expenditure,recurrent-expenditure,goods-and-services,road-maintenance,,
MW,2005,actual,total-expenditure,recurrent-expenditure,goods-and-services,road-maintenance,,
MW,2006,actual,total-expenditure,recurrent-expenditure,goods-and-services,road-maintenance,,
MW,2007,actual,total-expenditure,recurrent-expenditure,goods-and-services,road-maintenance,,
MW,2008,actual,total-expenditure,recurrent-expenditure,goods-and-services,road-maintenance,,
MW,2009,actual,total-expenditure,recurrent-expenditure,goods-and-services,road-maintenance,,6257000000
MW,2010,actual,total-expenditure,recurrent-expenditure,goods-and-services,road-maintenance,,8000000
MW,2011,actual,total-expenditure,recurrent-expenditure,goods-and-services,road-maintenance,,8000000
MW,2012,actual,total-expenditure,recurrent-expenditure,goods-and-services,road-maintenance,,7000000
MW,2013,actual,total-expenditure,recurrent-expenditure,goods-and-services,road-maintenance,,7000000
MW,2014,proj,total-expenditure,recurrent-expenditure,goods-and-services,road-maintenance,,9000000
MW,2015,proj,total-expenditure,recurrent-expenditure,goods-and-services,road-maintenance,,14000000
MW,2016,proj,total-expenditure,recurrent-expenditure,goods-and-services,road-maintenance,,16000000
MW,2017,proj,total-expenditure,recurrent-expenditure,goods-and-services,road-maintenance,,
MW,2018,proj,total-expenditure,recurrent-expenditure,goods-and-services,road-maintenance,,
MW,2019,proj,total-expenditure,recurrent-expenditure,goods-and-services,road-maintenance,,
MW,2020,proj,total-expenditure,recurrent-expenditure,goods-and-services,road-maintenance,,
MW,2000,actual,total-expenditure,recurrent-expenditure,goods-and-services,agricultural-swap,,
MW,2001,actual,total-expenditure,recurrent-expenditure,goods-and-services,agricultural-swap,,
MW,2002,actual,total-expenditure,recurrent-expenditure,goods-and-services,agricultural-swap,,
MW,2003,actual,total-expenditure,recurrent-expenditure,goods-and-services,agricultural-swap,,
MW,2004,actual,total-expenditure,recurrent-expenditure,goods-and-services,agricultural-swap,,
MW,2005,actual,total-expenditure,recurrent-expenditure,goods-and-services,agricultural-swap,,
MW,2006,actual,total-expenditure,recurrent-expenditure,goods-and-services,agricultural-swap,,
MW,2007,actual,total-expenditure,recurrent-expenditure,goods-and-services,agricultural-swap,,
MW,2008,actual,total-expenditure,recurrent-expenditure,goods-and-services,agricultural-swap,,
MW,2009,actual,total-expenditure,recurrent-expenditure,goods-and-services,agricultural-swap,,
MW,2010,actual,total-expenditure,recurrent-expenditure,goods-and-services,agricultural-swap,,
MW,2011,actual,total-expenditure,recurrent-expenditure,goods-and-services,agricultural-swap,,
MW,2012,actual,total-expenditure,recurrent-expenditure,goods-and-services,agricultural-swap,,
MW,2013,actual,total-expenditure,recurrent-expenditure,goods-and-services,agricultural-swap,,0
MW,2014,proj,total-expenditure,recurrent-expenditure,goods-and-services,agricultural-swap,,16000000
MW,2015,proj,total-expenditure,recurrent-expenditure,goods-and-services,agricultural-swap,,19000000
MW,2016,proj,total-expenditure,recurrent-expenditure,goods-and-services,agricultural-swap,,22000000
MW,2017,proj,total-expenditure,recurrent-expenditure,goods-and-services,agricultural-swap,,
MW,2018,proj,total-expenditure,recurrent-expenditure,goods-and-services,agricultural-swap,,
MW,2019,proj,total-expenditure,recurrent-expenditure,goods-and-services,agricultural-swap,,
MW,2020,proj,total-expenditure,recurrent-expenditure,goods-and-services,agricultural-swap,,
MW,2000,actual,total-expenditure,recurrent-expenditure,goods-and-services,health-swap,,
MW,2001,actual,total-expenditure,recurrent-expenditure,goods-and-services,health-swap,,
MW,2002,actual,total-expenditure,recurrent-expenditure,goods-and-services,health-swap,,
MW,2003,actual,total-expenditure,recurrent-expenditure,goods-and-services,health-swap,,0
MW,2004,actual,total-expenditure,recurrent-expenditure,goods-and-services,health-swap,,0
MW,2005,actual,total-expenditure,recurrent-expenditure,goods-and-services,health-swap,,984000000
MW,2006,actual,total-expenditure,recurrent-expenditure,goods-and-services,health-swap,,5077000000
MW,2007,actual,total-expenditure,recurrent-expenditure,goods-and-services,health-swap,,
MW,2008,actual,total-expenditure,recurrent-expenditure,goods-and-services,health-swap,,
MW,2009,actual,total-expenditure,recurrent-expenditure,goods-and-services,health-swap,,12547000000
MW,2010,actual,total-expenditure,recurrent-expenditure,goods-and-services,health-swap,,20000000
MW,2011,actual,total-expenditure,recurrent-expenditure,goods-and-services,health-swap,,19000000
MW,2012,actual,total-expenditure,recurrent-expenditure,goods-and-services,health-swap,,16000000
MW,2013,actual,total-expenditure,recurrent-expenditure,goods-and-services,health-swap,,32000000
MW,2014,proj,total-expenditure,recurrent-expenditure,goods-and-services,health-swap,,23000000
MW,2015,proj,total-expenditure,recurrent-expenditure,goods-and-services,health-swap,,28000000
MW,2016,proj,total-expenditure,recurrent-expenditure,goods-and-services,health-swap,,35000000
MW,2017,proj,total-expenditure,recurrent-expenditure,goods-and-services,health-swap,,
MW,2018,proj,total-expenditure,recurrent-expenditure,goods-and-services,health-swap,,
MW,2019,proj,total-expenditure,recurrent-expenditure,goods-and-services,health-swap,,
MW,2020,proj,total-expenditure,recurrent-expenditure,goods-and-services,health-swap,,
MW,2000,actual,total-expenditure,recurrent-expenditure,goods-and-services,education-swap,,
MW,2001,actual,total-expenditure,recurrent-expenditure,goods-and-services,education-swap,,
MW,2002,actual,total-expenditure,recurrent-expenditure,goods-and-services,education-swap,,
MW,2003,actual,total-expenditure,recurrent-expenditure,goods-and-services,education-swap,,
MW,2004,actual,total-expenditure,recurrent-expenditure,goods-and-services,education-swap,,
MW,2005,actual,total-expenditure,recurrent-expenditure,goods-and-services,education-swap,,
MW,2006,actual,total-expenditure,recurrent-expenditure,goods-and-services,education-swap,,
MW,2007,actual,total-expenditure,recurrent-expenditure,goods-and-services,education-swap,,
MW,2008,actual,total-expenditure,recurrent-expenditure,goods-and-services,education-swap,,
MW,2009,actual,total-expenditure,recurrent-expenditure,goods-and-services,education-swap,,
MW,2010,actual,total-expenditure,recurrent-expenditure,goods-and-services,education-swap,,0
MW,2011,actual,total-expenditure,recurrent-expenditure,goods-and-services,education-swap,,10000000
MW,2012,actual,total-expenditure,recurrent-expenditure,goods-and-services,education-swap,,9000000
MW,2013,actual,total-expenditure,recurrent-expenditure,goods-and-services,education-swap,,22000000
MW,2014,proj,total-expenditure,recurrent-expenditure,goods-and-services,education-swap,,19000000
MW,2015,proj,total-expenditure,recurrent-expenditure,goods-and-services,education-swap,,24000000
MW,2016,proj,total-expenditure,recurrent-expenditure,goods-and-services,education-swap,,30000000
MW,2017,proj,total-expenditure,recurrent-expenditure,goods-and-services,education-swap,,
MW,2018,proj,total-expenditure,recurrent-expenditure,goods-and-services,education-swap,,
MW,2019,proj,total-expenditure,recurrent-expenditure,goods-and-services,education-swap,,
MW,2020,proj,total-expenditure,recurrent-expenditure,goods-and-services,education-swap,,
MW,2000,actual,total-expenditure,recurrent-expenditure,goods-and-services,national-and-local-elections,,
MW,2001,actual,total-expenditure,recurrent-expenditure,goods-and-services,national-and-local-elections,,
MW,2002,actual,total-expenditure,recurrent-expenditure,goods-and-services,national-and-local-elections,,
MW,2003,actual,total-expenditure,recurrent-expenditure,goods-and-services,national-and-local-elections,,
MW,2004,actual,total-expenditure,recurrent-expenditure,goods-and-services,national-and-local-elections,,
MW,2005,actual,total-expenditure,recurrent-expenditure,goods-and-services,national-and-local-elections,,63000000
MW,2006,actual,total-expenditure,recurrent-expenditure,goods-and-services,national-and-local-elections,,60000000
MW,2007,actual,total-expenditure,recurrent-expenditure,goods-and-services,national-and-local-elections,,
MW,2008,actual,total-expenditure,recurrent-expenditure,goods-and-services,national-and-local-elections,,
MW,2009,actual,total-expenditure,recurrent-expenditure,goods-and-services,national-and-local-elections,,7684000000
MW,2010,actual,total-expenditure,recurrent-expenditure,goods-and-services,national-and-local-elections,,
MW,2011,actual,total-expenditure,recurrent-expenditure,goods-and-services,national-and-local-elections,,0
MW,2012,actual,total-expenditure,recurrent-expenditure,goods-and-services,national-and-local-elections,,0
MW,2013,actual,total-expenditure,recurrent-expenditure,goods-and-services,national-and-local-elections,,1000000
MW,2014,proj,total-expenditure,recurrent-expenditure,goods-and-services,national-and-local-elections,,18000000
MW,2015,proj,total-expenditure,recurrent-expenditure,goods-and-services,national-and-local-elections,,0
MW,2016,proj,total-expenditure,recurrent-expenditure,goods-and-services,national-and-local-elections,,0
MW,2017,proj,total-expenditure,recurrent-expenditure,goods-and-services,national-and-local-elections,,
MW,2018,proj,total-expenditure,recurrent-expenditure,goods-and-services,national-and-local-elections,,
MW,2019,proj,total-expenditure,recurrent-expenditure,goods-and-services,national-and-local-elections,,
MW,2020,proj,total-expenditure,recurrent-expenditure,goods-and-services,national-and-local-elections,,
MW,2000,actual,total-expenditure,recurrent-expenditure,goods-and-services,public-financial-and-economic-management-pfem,,
MW,2001,actual,total-expenditure,recurrent-expenditure,goods-and-services,public-financial-and-economic-management-pfem,,
