id,year,flow-name,value
NZ,1971,out-oda-net-excl-debt-relief,143629325.6
NO,1971,out-oda-net-excl-debt-relief,435760536
PL,1971,out-oda-net-excl-debt-relief,
PT,1971,out-oda-net-excl-debt-relief,0
SK,1971,out-oda-net-excl-debt-relief,
SI,1971,out-oda-net-excl-debt-relief,
ES,1971,out-oda-net-excl-debt-relief,0
SE,1971,out-oda-net-excl-debt-relief,889254878.9
CH,1971,out-oda-net-excl-debt-relief,350842640.9
GB,1971,out-oda-net-excl-debt-relief,4110828644
US,1971,out-oda-net-excl-debt-relief,12488563360
AU,1972,out-debt-relief,0
AT,1972,out-debt-relief,8553002.35
BE,1972,out-debt-relief,0
CA,1972,out-debt-relief,0
CZ,1972,out-debt-relief,
DK,1972,out-debt-relief,0
FI,1972,out-debt-relief,0
FR,1972,out-debt-relief,1241028462
DE,1972,out-debt-relief,490547285.1
GR,1972,out-debt-relief,0
IS,1972,out-debt-relief,0
IE,1972,out-debt-relief,0
IT,1972,out-debt-relief,105879225
JP,1972,out-debt-relief,175001313.2
KR,1972,out-debt-relief,
LU,1972,out-debt-relief,0
NL,1972,out-debt-relief,5320646.884
NZ,1972,out-debt-relief,0
NO,1972,out-debt-relief,2740528.664
PL,1972,out-debt-relief,
PT,1972,out-debt-relief,0
SK,1972,out-debt-relief,
SI,1972,out-debt-relief,
ES,1972,out-debt-relief,0
SE,1972,out-debt-relief,0
CH,1972,out-debt-relief,0
GB,1972,out-debt-relief,583085191.6
US,1972,out-debt-relief,356940780.7
AU,1972,out-oda-net-excl-debt-relief,2214681383
AT,1972,out-oda-net-excl-debt-relief,118173982.5
BE,1972,out-oda-net-excl-debt-relief,1122489624
CA,1972,out-oda-net-excl-debt-relief,2551491548
CZ,1972,out-oda-net-excl-debt-relief,
DK,1972,out-oda-net-excl-debt-relief,679175206.7
FI,1972,out-oda-net-excl-debt-relief,134482906.3
FR,1972,out-oda-net-excl-debt-relief,4239412828
DE,1972,out-oda-net-excl-debt-relief,3929847035
GR,1972,out-oda-net-excl-debt-relief,0
IS,1972,out-oda-net-excl-debt-relief,0
IE,1972,out-oda-net-excl-debt-relief,0
IT,1972,out-oda-net-excl-debt-relief,600861132.5
JP,1972,out-oda-net-excl-debt-relief,4333495842
KR,1972,out-oda-net-excl-debt-relief,
LU,1972,out-oda-net-excl-debt-relief,0
NL,1972,out-oda-net-excl-debt-relief,1937348876
NZ,1972,out-oda-net-excl-debt-relief,151028318.5
NO,1972,out-oda-net-excl-debt-relief,575693721.4
PL,1972,out-oda-net-excl-debt-relief,
PT,1972,out-oda-net-excl-debt-relief,0
SK,1972,out-oda-net-excl-debt-relief,
SI,1972,out-oda-net-excl-debt-relief,
ES,1972,out-oda-net-excl-debt-relief,0
SE,1972,out-oda-net-excl-debt-relief,964919466.5
CH,1972,out-oda-net-excl-debt-relief,677655539.8
GB,1972,out-oda-net-excl-debt-relief,3517279071
US,1972,out-oda-net-excl-debt-relief,16265581410
AU,1973,out-debt-relief,0
AT,1973,out-debt-relief,0
BE,1973,out-debt-relief,0
CA,1973,out-debt-relief,0
CZ,1973,out-debt-relief,
DK,1973,out-debt-relief,0
FI,1973,out-debt-relief,0
FR,1973,out-debt-relief,167482899.3
DE,1973,out-debt-relief,670237716.6
GR,1973,out-debt-relief,0
IS,1973,out-debt-relief,0
IE,1973,out-debt-relief,0
IT,1973,out-debt-relief,786522788.6
JP,1973,out-debt-relief,395728989
KR,1973,out-debt-relief,
LU,1973,out-debt-relief,0
NL,1973,out-debt-relief,0
NZ,1973,out-debt-relief,0
NO,1973,out-debt-relief,34019897.39
PL,1973,out-debt-relief,
PT,1973,out-debt-relief,0
SK,1973,out-debt-relief,
SI,1973,out-debt-relief,
ES,1973,out-debt-relief,0
SE,1973,out-debt-relief,12544369.98
CH,1973,out-debt-relief,0
GB,1973,out-debt-relief,52967950.57
US,1973,out-debt-relief,159301279.1
AU,1973,out-oda-net-excl-debt-relief,1768374487
AT,1973,out-oda-net-excl-debt-relief,224898676.8
BE,1973,out-oda-net-excl-debt-relief,1127949769
CA,1973,out-oda-net-excl-debt-relief,2588135525
CZ,1973,out-oda-net-excl-debt-relief,
DK,1973,out-oda-net-excl-debt-relief,726632296.4
FI,1973,out-oda-net-excl-debt-relief,148349986.1
FR,1973,out-oda-net-excl-debt-relief,4804453116
DE,1973,out-oda-net-excl-debt-relief,4063783330
GR,1973,out-oda-net-excl-debt-relief,0
IS,1973,out-oda-net-excl-debt-relief,0
IE,1973,out-oda-net-excl-debt-relief,0
IT,1973,out-oda-net-excl-debt-relief,389707458.4
JP,1973,out-oda-net-excl-debt-relief,5437955661
KR,1973,out-oda-net-excl-debt-relief,
LU,1973,out-oda-net-excl-debt-relief,0
NL,1973,out-oda-net-excl-debt-relief,1629640414
NZ,1973,out-oda-net-excl-debt-relief,154058077.2
NO,1973,out-oda-net-excl-debt-relief,601213703.8
PL,1973,out-oda-net-excl-debt-relief,
PT,1973,out-oda-net-excl-debt-relief,0
SK,1973,out-oda-net-excl-debt-relief,
SI,1973,out-oda-net-excl-debt-relief,
ES,1973,out-oda-net-excl-debt-relief,0
SE,1973,out-oda-net-excl-debt-relief,1134286105
CH,1973,out-oda-net-excl-debt-relief,523507534.2
GB,1973,out-oda-net-excl-debt-relief,3701678250
US,1973,out-oda-net-excl-debt-relief,10415914134
AU,1974,out-debt-relief,0
AT,1974,out-debt-relief,7307586.498
BE,1974,out-debt-relief,0
CA,1974,out-debt-relief,0
CZ,1974,out-debt-relief,
DK,1974,out-debt-relief,18519202.59
FI,1974,out-debt-relief,0
FR,1974,out-debt-relief,112967881.3
DE,1974,out-debt-relief,354506109.2
GR,1974,out-debt-relief,0
IS,1974,out-debt-relief,0
IE,1974,out-debt-relief,0
IT,1974,out-debt-relief,137908247.6
JP,1974,out-debt-relief,280134951.4
KR,1974,out-debt-relief,
LU,1974,out-debt-relief,0
NL,1974,out-debt-relief,45165932.19
NZ,1974,out-debt-relief,0
NO,1974,out-debt-relief,0
PL,1974,out-debt-relief,
PT,1974,out-debt-relief,0
SK,1974,out-debt-relief,
SI,1974,out-debt-relief,
ES,1974,out-debt-relief,0
SE,1974,out-debt-relief,0
CH,1974,out-debt-relief,0
GB,1974,out-debt-relief,146612805.4
US,1974,out-debt-relief,138862126.5
AU,1974,out-oda-net-excl-debt-relief,2131316038
AT,1974,out-oda-net-excl-debt-relief,283485638.9
BE,1974,out-oda-net-excl-debt-relief,1158569915
CA,1974,out-oda-net-excl-debt-relief,3067695979
CZ,1974,out-oda-net-excl-debt-relief,
DK,1974,out-oda-net-excl-debt-relief,809722581.4
FI,1974,out-oda-net-excl-debt-relief,161558583.6
FR,1974,out-oda-net-excl-debt-relief,5200363449
DE,1974,out-oda-net-excl-debt-relief,5203817746
GR,1974,out-oda-net-excl-debt-relief,0
IS,1974,out-oda-net-excl-debt-relief,0
IE,1974,out-oda-net-excl-debt-relief,32649455.18
IT,1974,out-oda-net-excl-debt-relief,1094433014
JP,1974,out-oda-net-excl-debt-relief,5501209786
KR,1974,out-oda-net-excl-debt-relief,
LU,1974,out-oda-net-excl-debt-relief,0
NL,1974,out-oda-net-excl-debt-relief,1898975536
NZ,1974,out-oda-net-excl-debt-relief,222211212.4
NO,1974,out-oda-net-excl-debt-relief,832344046.9
PL,1974,out-oda-net-excl-debt-relief,
PT,1974,out-oda-net-excl-debt-relief,0
SK,1974,out-oda-net-excl-debt-relief,
SI,1974,out-oda-net-excl-debt-relief,
ES,1974,out-oda-net-excl-debt-relief,0
SE,1974,out-oda-net-excl-debt-relief,1557389531
CH,1974,out-oda-net-excl-debt-relief,477698247.6
GB,1974,out-oda-net-excl-debt-relief,4013902257
US,1974,out-oda-net-excl-debt-relief,13285085809
AU,1975,out-debt-relief,0
AT,1975,out-debt-relief,12794524.63
BE,1975,out-debt-relief,0
CA,1975,out-debt-relief,0
CZ,1975,out-debt-relief,
DK,1975,out-debt-relief,9840963.873
FI,1975,out-debt-relief,0
FR,1975,out-debt-relief,60963686.31
DE,1975,out-debt-relief,628925670.3
GR,1975,out-debt-relief,0
IS,1975,out-debt-relief,0
IE,1975,out-debt-relief,0
IT,1975,out-debt-relief,133921704.9
JP,1975,out-debt-relief,906688055.8
KR,1975,out-debt-relief,
LU,1975,out-debt-relief,0
NL,1975,out-debt-relief,55479397.78
NZ,1975,out-debt-relief,0
NO,1975,out-debt-relief,4790033.559
PL,1975,out-debt-relief,0
PT,1975,out-debt-relief,0
SK,1975,out-debt-relief,
SI,1975,out-debt-relief,
ES,1975,out-debt-relief,0
SE,1975,out-debt-relief,4944459.614
CH,1975,out-debt-relief,60195651.27
GB,1975,out-debt-relief,91993928.14
US,1975,out-debt-relief,177258521.1
AU,1975,out-oda-net-excl-debt-relief,2608166111
AT,1975,out-oda-net-excl-debt-relief,324938277.1
BE,1975,out-oda-net-excl-debt-relief,1357085943
CA,1975,out-oda-net-excl-debt-relief,3557157506
CZ,1975,out-oda-net-excl-debt-relief,
DK,1975,out-oda-net-excl-debt-relief,832012491.5
FI,1975,out-oda-net-excl-debt-relief,176516154.5
FR,1975,out-oda-net-excl-debt-relief,5231995713
DE,1975,out-oda-net-excl-debt-relief,5277596431
GR,1975,out-oda-net-excl-debt-relief,0
IS,1975,out-oda-net-excl-debt-relief,0
IE,1975,out-oda-net-excl-debt-relief,36132480.12
IT,1975,out-oda-net-excl-debt-relief,761345137.7
JP,1975,out-oda-net-excl-debt-relief,4684757946
KR,1975,out-oda-net-excl-debt-relief,
LU,1975,out-oda-net-excl-debt-relief,0
NL,1975,out-oda-net-excl-debt-relief,2260833057
NZ,1975,out-oda-net-excl-debt-relief,382908216.1
NO,1975,out-oda-net-excl-debt-relief,1006843031
PL,1975,out-oda-net-excl-debt-relief,122611218.4
PT,1975,out-oda-net-excl-debt-relief,0
SK,1975,out-oda-net-excl-debt-relief,
SI,1975,out-oda-net-excl-debt-relief,
ES,1975,out-oda-net-excl-debt-relief,0
SE,1975,out-oda-net-excl-debt-relief,1788880132
CH,1975,out-oda-net-excl-debt-relief,530634651
GB,1975,out-oda-net-excl-debt-relief,3886666472
US,1975,out-oda-net-excl-debt-relief,13738873182
AU,1976,out-debt-relief,0
AT,1976,out-debt-relief,12140685.09
BE,1976,out-debt-relief,0
CA,1976,out-debt-relief,4128686.342
CZ,1976,out-debt-relief,
DK,1976,out-debt-relief,0
FI,1976,out-debt-relief,0
FR,1976,out-debt-relief,63447508.79
DE,1976,out-debt-relief,499600902.5
GR,1976,out-debt-relief,0
IS,1976,out-debt-relief,0
IE,1976,out-debt-relief,0
IT,1976,out-debt-relief,69525903.98
JP,1976,out-debt-relief,439157056.4
KR,1976,out-debt-relief,
LU,1976,out-debt-relief,0
NL,1976,out-debt-relief,187137122.7
NZ,1976,out-debt-relief,0
NO,1976,out-debt-relief,0
PL,1976,out-debt-relief,0
PT,1976,out-debt-relief,0
SK,1976,out-debt-relief,
SI,1976,out-debt-relief,
ES,1976,out-debt-relief,0
SE,1976,out-debt-relief,8917612.585
CH,1976,out-debt-relief,33015316.26
GB,1976,out-debt-relief,138834746.3
US,1976,out-debt-relief,862372512.3
AU,1976,out-oda-net-excl-debt-relief,1696411073
AT,1976,out-oda-net-excl-debt-relief,194957782.2
BE,1976,out-oda-net-excl-debt-relief,1192336498
CA,1976,out-oda-net-excl-debt-relief,3178729468
CZ,1976,out-oda-net-excl-debt-relief,
DK,1976,out-oda-net-excl-debt-relief,846157240.1
FI,1976,out-oda-net-excl-debt-relief,172786554.1
FR,1976,out-oda-net-excl-debt-relief,5040904573
DE,1976,out-oda-net-excl-debt-relief,4996354100
GR,1976,out-oda-net-excl-debt-relief,0
IS,1976,out-oda-net-excl-debt-relief,0
IE,1976,out-oda-net-excl-debt-relief,40757096.47
IT,1976,out-oda-net-excl-debt-relief,1132544576
JP,1976,out-oda-net-excl-debt-relief,4539638498
KR,1976,out-oda-net-excl-debt-relief,
LU,1976,out-oda-net-excl-debt-relief,0
NL,1976,out-oda-net-excl-debt-relief,2473694869
NZ,1976,out-oda-net-excl-debt-relief,313003395.9
NO,1976,out-oda-net-excl-debt-relief,1163792832
PL,1976,out-oda-net-excl-debt-relief,114300833
PT,1976,out-oda-net-excl-debt-relief,0
SK,1976,out-oda-net-excl-debt-relief,
SI,1976,out-oda-net-excl-debt-relief,
ES,1976,out-oda-net-excl-debt-relief,0
SE,1976,out-oda-net-excl-debt-relief,1797196190
CH,1976,out-oda-net-excl-debt-relief,571046675.3
GB,1976,out-oda-net-excl-debt-relief,4018598971
US,1976,out-oda-net-excl-debt-relief,12961585680
AU,1977,out-debt-relief,0
AT,1977,out-debt-relief,9784470.227
BE,1977,out-debt-relief,0
CA,1977,out-debt-relief,0
CZ,1977,out-debt-relief,
DK,1977,out-debt-relief,0
FI,1977,out-debt-relief,3532247.933
FR,1977,out-debt-relief,81497072.94
DE,1977,out-debt-relief,223903234
GR,1977,out-debt-relief,0
IS,1977,out-debt-relief,0
IE,1977,out-debt-relief,0
IT,1977,out-debt-relief,58605623.68
JP,1977,out-debt-relief,50380785.85
KR,1977,out-debt-relief,
LU,1977,out-debt-relief,0
NL,1977,out-debt-relief,165043411.3
NZ,1977,out-debt-relief,774120.7111
NO,1977,out-debt-relief,0
PL,1977,out-debt-relief,0
PT,1977,out-debt-relief,0
SK,1977,out-debt-relief,
SI,1977,out-debt-relief,
ES,1977,out-debt-relief,0
SE,1977,out-debt-relief,10068121.07
CH,1977,out-debt-relief,371632716.7
GB,1977,out-debt-relief,198808527.6
US,1977,out-debt-relief,203001623.8
AU,1977,out-oda-net-excl-debt-relief,1807862570
AT,1977,out-oda-net-excl-debt-relief,382753979.8
BE,1977,out-oda-net-excl-debt-relief,1123339171
CA,1977,out-oda-net-excl-debt-relief,3593868531
CZ,1977,out-oda-net-excl-debt-relief,
DK,1977,out-oda-net-excl-debt-relief,927668844.7
FI,1977,out-oda-net-excl-debt-relief,154381918.8
FR,1977,out-oda-net-excl-debt-relief,4904305261
DE,1977,out-oda-net-excl-debt-relief,5044805354
GR,1977,out-oda-net-excl-debt-relief,0
IS,1977,out-oda-net-excl-debt-relief,0
IE,1977,out-oda-net-excl-debt-relief,37495760.27
IT,1977,out-oda-net-excl-debt-relief,881504506.5
JP,1977,out-oda-net-excl-debt-relief,5394566604
KR,1977,out-oda-net-excl-debt-relief,
LU,1977,out-oda-net-excl-debt-relief,0
NL,1977,out-oda-net-excl-debt-relief,2719910332
NZ,1977,out-oda-net-excl-debt-relief,270064912.1
NO,1977,out-oda-net-excl-debt-relief,1421986783
PL,1977,out-oda-net-excl-debt-relief,71157897.92
PT,1977,out-oda-net-excl-debt-relief,0
SK,1977,out-oda-net-excl-debt-relief,
SI,1977,out-oda-net-excl-debt-relief,
ES,1977,out-oda-net-excl-debt-relief,0
SE,1977,out-oda-net-excl-debt-relief,2145643835
CH,1977,out-oda-net-excl-debt-relief,242236867.9
GB,1977,out-oda-net-excl-debt-relief,4543659961
US,1977,out-oda-net-excl-debt-relief,13774854302
AU,1978,out-debt-relief,0
AT,1978,out-debt-relief,0
BE,1978,out-debt-relief,0
CA,1978,out-debt-relief,745184597.6
CZ,1978,out-debt-relief,
DK,1978,out-debt-relief,0
FI,1978,out-debt-relief,0
FR,1978,out-debt-relief,84091201.75
DE,1978,out-debt-relief,218977713.5
GR,1978,out-debt-relief,0
IS,1978,out-debt-relief,0
IE,1978,out-debt-relief,0
IT,1978,out-debt-relief,47289153.31
JP,1978,out-debt-relief,37684191.87
KR,1978,out-debt-relief,
LU,1978,out-debt-relief,0
NL,1978,out-debt-relief,450063782.8
NZ,1978,out-debt-relief,0
NO,1978,out-debt-relief,14835795.45
PL,1978,out-debt-relief,0
PT,1978,out-debt-relief,0
SK,1978,out-debt-relief,
SI,1978,out-debt-relief,
ES,1978,out-debt-relief,0
SE,1978,out-debt-relief,667073679.4
CH,1978,out-debt-relief,10443202.86
GB,1978,out-debt-relief,52729285.14
US,1978,out-debt-relief,178522872.7
AU,1978,out-oda-net-excl-debt-relief,2380056237
AT,1978,out-oda-net-excl-debt-relief,463505260.5
BE,1978,out-oda-net-excl-debt-relief,1366230619
CA,1978,out-oda-net-excl-debt-relief,3122353385
CZ,1978,out-oda-net-excl-debt-relief,
DK,1978,out-oda-net-excl-debt-relief,1174595596
FI,1978,out-oda-net-excl-debt-relief,167851811
FR,1978,out-oda-net-excl-debt-relief,5111470957
DE,1978,out-oda-net-excl-debt-relief,5762344767
GR,1978,out-oda-net-excl-debt-relief,0
IS,1978,out-oda-net-excl-debt-relief,0
IE,1978,out-oda-net-excl-debt-relief,92162203.89
IT,1978,out-oda-net-excl-debt-relief,1466566931
JP,1978,out-oda-net-excl-debt-relief,6306088703
KR,1978,out-oda-net-excl-debt-relief,
LU,1978,out-oda-net-excl-debt-relief,0
NL,1978,out-oda-net-excl-debt-relief,2406682349
NZ,1978,out-oda-net-excl-debt-relief,230405503.6
NO,1978,out-oda-net-excl-debt-relief,1570047208
PL,1978,out-oda-net-excl-debt-relief,80477806.2
PT,1978,out-oda-net-excl-debt-relief,0
SK,1978,out-oda-net-excl-debt-relief,
SI,1978,out-oda-net-excl-debt-relief,
ES,1978,out-oda-net-excl-debt-relief,0
SE,1978,out-oda-net-excl-debt-relief,1324857348
CH,1978,out-oda-net-excl-debt-relief,631591577.4
GB,1978,out-oda-net-excl-debt-relief,5030408493
US,1978,out-oda-net-excl-debt-relief,15619356655
AU,1979,out-debt-relief,757294.1245
AT,1979,out-debt-relief,0
BE,1979,out-debt-relief,8214950.488
CA,1979,out-debt-relief,0
CZ,1979,out-debt-relief,
DK,1979,out-debt-relief,240707119
FI,1979,out-debt-relief,122060463
FR,1979,out-debt-relief,-17550539.26
DE,1979,out-debt-relief,734533104.4
GR,1979,out-debt-relief,0
IS,1979,out-debt-relief,0
IE,1979,out-debt-relief,0
IT,1979,out-debt-relief,0
JP,1979,out-debt-relief,13820256.19
KR,1979,out-debt-relief,
LU,1979,out-debt-relief,0
NL,1979,out-debt-relief,306404994.7
NZ,1979,out-debt-relief,16389676.82
NO,1979,out-debt-relief,0
PL,1979,out-debt-relief,0
PT,1979,out-debt-relief,0
SK,1979,out-debt-relief,
SI,1979,out-debt-relief,
ES,1979,out-debt-relief,0
SE,1979,out-debt-relief,0
CH,1979,out-debt-relief,0
GB,1979,out-debt-relief,122001703.7
US,1979,out-debt-relief,85031807.18
AU,1979,out-oda-net-excl-debt-relief,2379721057
AT,1979,out-oda-net-excl-debt-relief,351271719.7
BE,1979,out-oda-net-excl-debt-relief,1450392626
CA,1979,out-oda-net-excl-debt-relief,3609825133
CZ,1979,out-oda-net-excl-debt-relief,
DK,1979,out-oda-net-excl-debt-relief,1004117259
FI,1979,out-oda-net-excl-debt-relief,118236044.4
FR,1979,out-oda-net-excl-debt-relief,5925231507
DE,1979,out-oda-net-excl-debt-relief,6877411403
GR,1979,out-oda-net-excl-debt-relief,0
IS,1979,out-oda-net-excl-debt-relief,0
IE,1979,out-oda-net-excl-debt-relief,87855508.82
IT,1979,out-oda-net-excl-debt-relief,926880537.2
JP,1979,out-oda-net-excl-debt-relief,7781907531
KR,1979,out-oda-net-excl-debt-relief,
LU,1979,out-oda-net-excl-debt-relief,0
NL,1979,out-oda-net-excl-debt-relief,3182986271
NZ,1979,out-oda-net-excl-debt-relief,235287838
NO,1979,out-oda-net-excl-debt-relief,1753270160
PL,1979,out-oda-net-excl-debt-relief,79893346.76
PT,1979,out-oda-net-excl-debt-relief,0
SK,1979,out-oda-net-excl-debt-relief,
SI,1979,out-oda-net-excl-debt-relief,
ES,1979,out-oda-net-excl-debt-relief,0
SE,1979,out-oda-net-excl-debt-relief,2210001426
CH,1979,out-oda-net-excl-debt-relief,718063070.2
GB,1979,out-oda-net-excl-debt-relief,5802731789
US,1979,out-oda-net-excl-debt-relief,11984331369
AU,1980,out-debt-relief,0
AT,1980,out-debt-relief,0
BE,1980,out-debt-relief,8267420.777
CA,1980,out-debt-relief,0
CZ,1980,out-debt-relief,
DK,1980,out-debt-relief,23558594.85
FI,1980,out-debt-relief,1934153.537
FR,1980,out-debt-relief,32364967.74
DE,1980,out-debt-relief,1935926041
GR,1980,out-debt-relief,0
IS,1980,out-debt-relief,0
IE,1980,out-debt-relief,0
IT,1980,out-debt-relief,26703051.26
JP,1980,out-debt-relief,15919705
KR,1980,out-debt-relief,
LU,1980,out-debt-relief,0
NL,1980,out-debt-relief,220653275.7
NZ,1980,out-debt-relief,0
NO,1980,out-debt-relief,0
PL,1980,out-debt-relief,0
PT,1980,out-debt-relief,0
SK,1980,out-debt-relief,
SI,1980,out-debt-relief,
ES,1980,out-debt-relief,0
SE,1980,out-debt-relief,0
CH,1980,out-debt-relief,0
GB,1980,out-debt-relief,333527672.8
US,1980,out-debt-relief,70907800.9
AU,1980,out-oda-net-excl-debt-relief,2257590933
AT,1980,out-oda-net-excl-debt-relief,438391479.4
BE,1980,out-oda-net-excl-debt-relief,1285910276
CA,1980,out-oda-net-excl-debt-relief,3309131641
CZ,1980,out-oda-net-excl-debt-relief,
DK,1980,out-oda-net-excl-debt-relief,1258690634
FI,1980,out-oda-net-excl-debt-relief,255657812.7
FR,1980,out-oda-net-excl-debt-relief,6201127820
DE,1980,out-oda-net-excl-debt-relief,5636023230
GR,1980,out-oda-net-excl-debt-relief,0
IS,1980,out-oda-net-excl-debt-relief,0
IE,1980,out-oda-net-excl-debt-relief,78213316.46
IT,1980,out-oda-net-excl-debt-relief,1943670692
JP,1980,out-oda-net-excl-debt-relief,9533169318
KR,1980,out-oda-net-excl-debt-relief,
LU,1980,out-oda-net-excl-debt-relief,13312056.41
NL,1980,out-oda-net-excl-debt-relief,3408129393
NZ,1980,out-oda-net-excl-debt-relief,241997711.9
NO,1980,out-oda-net-excl-debt-relief,1709576853
PL,1980,out-oda-net-excl-debt-relief,99960511.83
PT,1980,out-oda-net-excl-debt-relief,13835086.73
SK,1980,out-oda-net-excl-debt-relief,
SI,1980,out-oda-net-excl-debt-relief,
ES,1980,out-oda-net-excl-debt-relief,447571180.4
SE,1980,out-oda-net-excl-debt-relief,1901807607
CH,1980,out-oda-net-excl-debt-relief,837071470.6
GB,1980,out-oda-net-excl-debt-relief,3553156599
US,1980,out-oda-net-excl-debt-relief,16800421627
AU,1981,out-debt-relief,0
AT,1981,out-debt-relief,0
BE,1981,out-debt-relief,9299796.516
CA,1981,out-debt-relief,8786625.584
CZ,1981,out-debt-relief,
DK,1981,out-debt-relief,6744560.954
FI,1981,out-debt-relief,0
FR,1981,out-debt-relief,308902429.3
DE,1981,out-debt-relief,406334442.8
GR,1981,out-debt-relief,0
IS,1981,out-debt-relief,0
IE,1981,out-debt-relief,0
IT,1981,out-debt-relief,55254672.59
JP,1981,out-debt-relief,66249321.9
KR,1981,out-debt-relief,
LU,1981,out-debt-relief,0
NL,1981,out-debt-relief,32237711.55
NZ,1981,out-debt-relief,0
NO,1981,out-debt-relief,0
PL,1981,out-debt-relief,0
PT,1981,out-debt-relief,0
SK,1981,out-debt-relief,
SI,1981,out-debt-relief,
ES,1981,out-debt-relief,0
SE,1981,out-debt-relief,0
CH,1981,out-debt-relief,0
GB,1981,out-debt-relief,163461422.7
US,1981,out-debt-relief,216177280.9
AU,1981,out-oda-net-excl-debt-relief,1979003966
AT,1981,out-oda-net-excl-debt-relief,625672917.9
BE,1981,out-oda-net-excl-debt-relief,1500183277
CA,1981,out-oda-net-excl-debt-relief,3371135349
CZ,1981,out-oda-net-excl-debt-relief,
DK,1981,out-oda-net-excl-debt-relief,1224061517
FI,1981,out-oda-net-excl-debt-relief,325428299.6
FR,1981,out-oda-net-excl-debt-relief,7056664620
DE,1981,out-oda-net-excl-debt-relief,7646965619
GR,1981,out-oda-net-excl-debt-relief,0
IS,1981,out-oda-net-excl-debt-relief,0
IE,1981,out-oda-net-excl-debt-relief,79007289.48
IT,1981,out-oda-net-excl-debt-relief,2091516769
JP,1981,out-oda-net-excl-debt-relief,8448950305
KR,1981,out-oda-net-excl-debt-relief,
LU,1981,out-oda-net-excl-debt-relief,15767819.99
NL,1981,out-oda-net-excl-debt-relief,3970885423
NZ,1981,out-oda-net-excl-debt-relief,218215998.6
NO,1981,out-oda-net-excl-debt-relief,1691197362
PL,1981,out-oda-net-excl-debt-relief,15431733.77
PT,1981,out-oda-net-excl-debt-relief,21717256.59
SK,1981,out-oda-net-excl-debt-relief,
SI,1981,out-oda-net-excl-debt-relief,
ES,1981,out-oda-net-excl-debt-relief,752871699.4
SE,1981,out-oda-net-excl-debt-relief,1998677692
CH,1981,out-oda-net-excl-debt-relief,871738481.3
GB,1981,out-oda-net-excl-debt-relief,4608601781
US,1981,out-oda-net-excl-debt-relief,12283193103
AU,1982,out-debt-relief,0
AT,1982,out-debt-relief,318436.9032
BE,1982,out-debt-relief,0
CA,1982,out-debt-relief,0
CZ,1982,out-debt-relief,
DK,1982,out-debt-relief,3146879.225
FI,1982,out-debt-relief,0
FR,1982,out-debt-relief,67660153.98
DE,1982,out-debt-relief,206989744.7
GR,1982,out-debt-relief,0
IS,1982,out-debt-relief,0
IE,1982,out-debt-relief,0
IT,1982,out-debt-relief,16853341.92
JP,1982,out-debt-relief,20273953.97
KR,1982,out-debt-relief,
LU,1982,out-debt-relief,0
NL,1982,out-debt-relief,36578834.13
NZ,1982,out-debt-relief,0
NO,1982,out-debt-relief,0
PL,1982,out-debt-relief,0
PT,1982,out-debt-relief,0
SK,1982,out-debt-relief,
SI,1982,out-debt-relief,
ES,1982,out-debt-relief,0
SE,1982,out-debt-relief,0
CH,1982,out-debt-relief,0
GB,1982,out-debt-relief,104628166.2
US,1982,out-debt-relief,150625345.5
AU,1982,out-oda-net-excl-debt-relief,2722864066
AT,1982,out-oda-net-excl-debt-relief,681512870.6
BE,1982,out-oda-net-excl-debt-relief,1500180337
CA,1982,out-oda-net-excl-debt-relief,3218142615
CZ,1982,out-oda-net-excl-debt-relief,
DK,1982,out-oda-net-excl-debt-relief,1343036146
FI,1982,out-oda-net-excl-debt-relief,357964945.5
FR,1982,out-oda-net-excl-debt-relief,8107798817
DE,1982,out-oda-net-excl-debt-relief,7971985796
GR,1982,out-oda-net-excl-debt-relief,0
IS,1982,out-oda-net-excl-debt-relief,0
IE,1982,out-oda-net-excl-debt-relief,128956700.1
IT,1982,out-oda-net-excl-debt-relief,2631179016
JP,1982,out-oda-net-excl-debt-relief,9006950383
KR,1982,out-oda-net-excl-debt-relief,
LU,1982,out-oda-net-excl-debt-relief,14007484.13
NL,1982,out-oda-net-excl-debt-relief,3925024641
NZ,1982,out-oda-net-excl-debt-relief,218505366.3
NO,1982,out-oda-net-excl-debt-relief,2061331532
PL,1982,out-oda-net-excl-debt-relief,7688035.904
PT,1982,out-oda-net-excl-debt-relief,15478414.58
SK,1982,out-oda-net-excl-debt-relief,
SI,1982,out-oda-net-excl-debt-relief,
ES,1982,out-oda-net-excl-debt-relief,782180107.6
SE,1982,out-oda-net-excl-debt-relief,2464474745
CH,1982,out-oda-net-excl-debt-relief,892059145.3
GB,1982,out-oda-net-excl-debt-relief,4099719237
US,1982,out-oda-net-excl-debt-relief,16544362279
AU,1983,out-debt-relief,0
AT,1983,out-debt-relief,294155.074
BE,1983,out-debt-relief,0
CA,1983,out-debt-relief,584459.5212
CZ,1983,out-debt-relief,
DK,1983,out-debt-relief,364627.0282
FI,1983,out-debt-relief,0
FR,1983,out-debt-relief,28165642.54
DE,1983,out-debt-relief,304373443.6
GR,1983,out-debt-relief,0
IS,1983,out-debt-relief,0
IE,1983,out-debt-relief,0
IT,1983,out-debt-relief,14625799.87
JP,1983,out-debt-relief,1861872.739
KR,1983,out-debt-relief,
LU,1983,out-debt-relief,0
NL,1983,out-debt-relief,85391820.41
