id,year,budget-type,l1,l2,l3,l4,l5,l6,value,value-ncu
SN,2014,budget,interest-payments,domestic-interest,recurrent,wage,,,0,0
SN,2014,budget,interest-payments,domestic-interest,recurrent,non-wage,,,120706507.1,58000000000
SN,2014,budget,interest-payments,domestic-interest,capital,,,,0,0
SN,2014,budget,interest-payments,domestic-interest,capital,external-funded-grants,,,0,0
SN,2014,budget,interest-payments,domestic-interest,capital,external-funded-loans,,,0,0
SN,2014,budget,interest-payments,domestic-interest,capital,government-funded,,,0,0
SN,2015,budget,interest-payments,exernal-interest,,,,,149407892.4,74000000000
SN,2015,budget,interest-payments,exernal-interest,recurrent,,,,149407892.4,74000000000
SN,2015,budget,interest-payments,exernal-interest,recurrent,wage,,,0,0
SN,2015,budget,interest-payments,exernal-interest,recurrent,non-wage,,,149407892.4,74000000000
SN,2015,budget,interest-payments,exernal-interest,capital,,,,0,0
SN,2015,budget,interest-payments,exernal-interest,capital,external-funded-grants,,,0,0
SN,2015,budget,interest-payments,exernal-interest,capital,external-funded-loans,,,0,0
SN,2015,budget,interest-payments,exernal-interest,capital,government-funded,,,0,0
SN,2015,budget,interest-payments,domestic-interest,,,,,149407892.4,74000000000
SN,2015,budget,interest-payments,domestic-interest,recurrent,,,,149407892.4,74000000000
SN,2015,budget,interest-payments,domestic-interest,recurrent,wage,,,0,0
SN,2015,budget,interest-payments,domestic-interest,recurrent,non-wage,,,149407892.4,74000000000
SN,2015,budget,interest-payments,domestic-interest,capital,,,,0,0
SN,2015,budget,interest-payments,domestic-interest,capital,external-funded-grants,,,0,0
SN,2015,budget,interest-payments,domestic-interest,capital,external-funded-loans,,,0,0
SN,2015,budget,interest-payments,domestic-interest,capital,government-funded,,,0,0
SN,2013,budget,industry-energy-and-mining,,,,,,183196141.6,89177733080
SN,2014,budget,industry-energy-and-mining,,,,,,211981437.9,102000000000
SN,2015,budget,industry-energy-and-mining,,,,,,245406501.3,122000000000
SN,2013,budget,industry-energy-and-mining,ministere-de-lindustrie-et-des-mines,,,,,,
SN,2013,budget,industry-energy-and-mining,ministere-de-lindustrie-et-des-mines,recurrent,,,,,
SN,2013,budget,industry-energy-and-mining,ministere-de-lindustrie-et-des-mines,recurrent,wage,,,,
SN,2013,budget,industry-energy-and-mining,ministere-de-lindustrie-et-des-mines,recurrent,non-wage,,,,
SN,2013,budget,industry-energy-and-mining,ministere-de-lindustrie-et-des-mines,capital,,,,,
SN,2013,budget,industry-energy-and-mining,ministere-de-lindustrie-et-des-mines,capital,external-funded-grants,,,,
SN,2013,budget,industry-energy-and-mining,ministere-de-lindustrie-et-des-mines,capital,external-funded-loans,,,,
SN,2013,budget,industry-energy-and-mining,ministere-de-lindustrie-et-des-mines,capital,government-funded,,,,
SN,2013,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,,,,,183196141.6,89177733080
SN,2013,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,recurrent,,,,1371711.521,667733080
SN,2013,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,recurrent,wage,,,783162.0078,381234080
SN,2013,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,recurrent,non-wage,,,588549.5129,286499000
SN,2013,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,capital,,,,181824430.1,88500000000
SN,2013,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,capital,external-funded-grants,,,16658166.35,8110000000
SN,2013,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,capital,external-funded-loans,,,129140334.1,62900000000
SN,2013,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,capital,government-funded,,,36025929.61,17500000000
SN,2014,budget,industry-energy-and-mining,ministere-de-lindustrie-et-des-mines,,,,,8537614.827,4102360940
SN,2014,budget,industry-energy-and-mining,ministere-de-lindustrie-et-des-mines,recurrent,,,,2943492.566,1414360940
SN,2014,budget,industry-energy-and-mining,ministere-de-lindustrie-et-des-mines,recurrent,wage,,,542606.8418,260724940
SN,2014,budget,industry-energy-and-mining,ministere-de-lindustrie-et-des-mines,recurrent,non-wage,,,2400885.725,1153636000
SN,2014,budget,industry-energy-and-mining,ministere-de-lindustrie-et-des-mines,capital,,,,5594122.26,2690000000
SN,2014,budget,industry-energy-and-mining,ministere-de-lindustrie-et-des-mines,capital,external-funded-grants,,,1007274.99,484000000
SN,2014,budget,industry-energy-and-mining,ministere-de-lindustrie-et-des-mines,capital,external-funded-loans,,,0,0
SN,2014,budget,industry-energy-and-mining,ministere-de-lindustrie-et-des-mines,capital,government-funded,,,4586847.27,2200000000
SN,2014,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,,,,,203444329.4,97755882340
SN,2014,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,recurrent,,,,16437933.55,7898498340
SN,2014,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,recurrent,wage,,,455480.4687,218860340
SN,2014,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,recurrent,non-wage,,,15982453.08,7679638000
SN,2014,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,capital,,,,187006395.9,89857384000
SN,2014,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,capital,external-funded-grants,,,20424065.45,9813852000
SN,2014,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,capital,external-funded-loans,,,129150826.3,62057532000
SN,2014,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,capital,government-funded,,,37431504.08,18000000000
SN,2015,budget,industry-energy-and-mining,ministere-de-lindustrie-et-des-mines,,,,,44218828.03,21901073780
SN,2015,budget,industry-energy-and-mining,ministere-de-lindustrie-et-des-mines,recurrent,,,,3398169.002,1683073780
SN,2015,budget,industry-energy-and-mining,ministere-de-lindustrie-et-des-mines,recurrent,wage,,,511794.2721,253485780
SN,2015,budget,industry-energy-and-mining,ministere-de-lindustrie-et-des-mines,recurrent,non-wage,,,2886374.73,1429588000
SN,2015,budget,industry-energy-and-mining,ministere-de-lindustrie-et-des-mines,capital,,,,40820659.03,20200000000
SN,2015,budget,industry-energy-and-mining,ministere-de-lindustrie-et-des-mines,capital,external-funded-grants,,,807610.229,400000000
SN,2015,budget,industry-energy-and-mining,ministere-de-lindustrie-et-des-mines,capital,external-funded-loans,,,0,0
SN,2015,budget,industry-energy-and-mining,ministere-de-lindustrie-et-des-mines,capital,government-funded,,,40013048.8,19800000000
SN,2015,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,,,,,201187800.1,99645989060
SN,2015,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,recurrent,,,,17456473.01,8645989060
SN,2015,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,recurrent,wage,,,396787.1028,196524060
SN,2015,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,recurrent,non-wage,,,17059685.91,8449465000
SN,2015,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,capital,,,,183731327.1,91000000000
SN,2015,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,capital,external-funded-grants,,,43409049.81,21500000000
SN,2015,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,capital,external-funded-loans,,,90856150.76,45000000000
SN,2015,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,capital,government-funded,,,49466126.53,24500000000
SN,2013,budget,infrastructure,,,,,,361890395.4,176000000000
SN,2014,budget,infrastructure,,,,,,459229987.4,221000000000
SN,2015,budget,infrastructure,,,,,,448312514.2,222000000000
SN,2013,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,,,,,356015151.1,173000000000
SN,2013,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,recurrent,,,,2715428.776,1321838880
SN,2013,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,recurrent,wage,,,1419251.286,690874880
SN,2013,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,recurrent,non-wage,,,1296177.491,630964000
SN,2013,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,capital,,,,353299391.4,172000000000
SN,2013,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,capital,external-funded-grants,,,97884445.46,47600000000
SN,2013,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,capital,external-funded-loans,,,87497999.65,42600000000
SN,2013,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,capital,government-funded,,,167916946.2,81700000000
SN,2013,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,,,,,5875173.927,2859965760
SN,2013,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,recurrent,,,,1152381.421,560965760
SN,2013,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,recurrent,wage,,,679292.7838,330671760
SN,2013,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,recurrent,non-wage,,,473088.6374,230294000
SN,2013,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,capital,,,,4722792.506,2300000000
SN,2013,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,capital,external-funded-grants,,,1345554.194,655000000
SN,2013,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,capital,external-funded-loans,,,2054281.212,1000000000
SN,2013,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,capital,government-funded,,,1322957.1,644000000
SN,2013,budget,infrastructure,ministere-des-postes-et-des-telecommunications,,,,,,
SN,2013,budget,infrastructure,ministere-des-postes-et-des-telecommunications,recurrent,,,,,
SN,2013,budget,infrastructure,ministere-des-postes-et-des-telecommunications,recurrent,wage,,,,
SN,2013,budget,infrastructure,ministere-des-postes-et-des-telecommunications,recurrent,non-wage,,,,
SN,2013,budget,infrastructure,ministere-des-postes-et-des-telecommunications,capital,,,,,
SN,2013,budget,infrastructure,ministere-des-postes-et-des-telecommunications,capital,external-funded-grants,,,,
SN,2013,budget,infrastructure,ministere-des-postes-et-des-telecommunications,capital,external-funded-loans,,,,
SN,2013,budget,infrastructure,ministere-des-postes-et-des-telecommunications,capital,government-funded,,,,
SN,2013,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,,,,,,
SN,2013,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,recurrent,,,,,
SN,2013,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,recurrent,wage,,,,
SN,2013,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,recurrent,non-wage,,,,
SN,2013,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,capital,,,,,
SN,2013,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,capital,external-funded-grants,,,,
SN,2013,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,capital,external-funded-loans,,,,
SN,2013,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,capital,government-funded,,,,
SN,2014,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,,,,,362587779.3,174000000000
SN,2014,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,recurrent,,,,1974908.174,948951940
SN,2014,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,recurrent,wage,,,1173208.852,563731940
SN,2014,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,recurrent,non-wage,,,801699.3219,385220000
SN,2014,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,capital,,,,360612771.1,173000000000
SN,2014,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,capital,external-funded-grants,,,130675670,62790226000
SN,2014,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,capital,external-funded-loans,,,59395926.08,28500000000
SN,2014,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,capital,government-funded,,,170541645.4,81900000000
SN,2014,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,,,,,25868703.44,12430024160
SN,2014,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,recurrent,,,,3475565.227,1670024160
SN,2014,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,recurrent,wage,,,949098.9492,456046160
SN,2014,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,recurrent,non-wage,,,2526466.277,1213978000
SN,2014,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,capital,,,,22393138.22,10800000000
SN,2014,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,capital,external-funded-grants,,,1685728.806,810000000
SN,2014,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,capital,external-funded-loans,,,1664917.339,800000000
SN,2014,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,capital,government-funded,,,19042492.07,9150000000
SN,2014,budget,infrastructure,ministere-des-postes-et-des-telecommunications,,,,,,
SN,2014,budget,infrastructure,ministere-des-postes-et-des-telecommunications,recurrent,,,,,
SN,2014,budget,infrastructure,ministere-des-postes-et-des-telecommunications,recurrent,wage,,,,
SN,2014,budget,infrastructure,ministere-des-postes-et-des-telecommunications,recurrent,non-wage,,,,
SN,2014,budget,infrastructure,ministere-des-postes-et-des-telecommunications,capital,,,,,
SN,2014,budget,infrastructure,ministere-des-postes-et-des-telecommunications,capital,external-funded-grants,,,,
SN,2014,budget,infrastructure,ministere-des-postes-et-des-telecommunications,capital,external-funded-loans,,,,
SN,2014,budget,infrastructure,ministere-des-postes-et-des-telecommunications,capital,government-funded,,,,
SN,2014,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,,,,,70773018.18,34006742080
SN,2014,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,recurrent,,,,4455198.26,2140742080
SN,2014,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,recurrent,wage,,,278694.6757,133914000
SN,2014,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,recurrent,non-wage,,,4176503.585,2006828080
SN,2014,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,capital,,,,66317819.92,31900000000
SN,2014,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,capital,external-funded-grants,,,2280936.755,1100000000
SN,2014,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,capital,external-funded-loans,,,35379493.46,17000000000
SN,2014,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,capital,government-funded,,,28657389.7,13800000000
SN,2015,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,,,,,339432522.2,168000000000
SN,2015,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,recurrent,,,,2213282.12,1096213020
SN,2015,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,recurrent,wage,,,1122541.916,555982020
SN,2015,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,recurrent,non-wage,,,1090740.204,540231000
SN,2015,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,capital,,,,337219670.1,167000000000
SN,2015,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,capital,external-funded-grants,,,80761022.9,40000000000
SN,2015,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,capital,external-funded-loans,,,80761022.9,40000000000
SN,2015,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,capital,government-funded,,,175697624.3,87000000000
SN,2015,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,,,,,44143452.67,21863741240
SN,2015,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,recurrent,,,,3480277.644,1723741240
SN,2015,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,recurrent,wage,,,952257.7436,471642240
SN,2015,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,recurrent,non-wage,,,2528019.9,1252099000
SN,2015,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,capital,,,,40663175.03,20100000000
SN,2015,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,capital,external-funded-grants,,,1635410.714,810000000
SN,2015,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,capital,external-funded-loans,,,3028538.359,1500000000
SN,2015,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,capital,government-funded,,,35999225.96,17800000000
SN,2015,budget,infrastructure,ministere-des-postes-et-des-telecommunications,,,,,2097270.97,1038754040
SN,2015,budget,infrastructure,ministere-des-postes-et-des-telecommunications,recurrent,,,,1065548.903,527754040
SN,2015,budget,infrastructure,ministere-des-postes-et-des-telecommunications,recurrent,wage,,,679721.192,336658040
SN,2015,budget,infrastructure,ministere-des-postes-et-des-telecommunications,recurrent,non-wage,,,385827.7108,191096000
SN,2015,budget,infrastructure,ministere-des-postes-et-des-telecommunications,capital,,,,1031722.068,511000000
SN,2015,budget,infrastructure,ministere-des-postes-et-des-telecommunications,capital,external-funded-grants,,,0,0
SN,2015,budget,infrastructure,ministere-des-postes-et-des-telecommunications,capital,external-funded-loans,,,0,0
SN,2015,budget,infrastructure,ministere-des-postes-et-des-telecommunications,capital,government-funded,,,1031722.068,511000000
SN,2015,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,,,,,62638495.04,31024121680
SN,2015,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,recurrent,,,,10624358.24,5262121680
SN,2015,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,recurrent,wage,,,272717.2141,135073680
SN,2015,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,recurrent,non-wage,,,10351641.02,5127048000
SN,2015,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,capital,,,,52014136.8,25800000000
SN,2015,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,capital,external-funded-grants,,,4365133.288,2160000000
SN,2015,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,capital,external-funded-loans,,,27458747.79,13600000000
SN,2015,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,capital,government-funded,,,20190255.73,10000000000
SN,2013,budget,security,,,,,,406170426.9,198000000000
SN,2014,budget,security,,,,,,434185468.4,209000000000
SN,2015,budget,security,,,,,,446872949,221000000000
SN,2013,budget,security,ministere-des-forces-armees,,,,,240264622,117000000000
SN,2013,budget,security,ministere-des-forces-armees,recurrent,,,,189349869.3,92173295540
SN,2013,budget,security,ministere-des-forces-armees,recurrent,wage,,,136597211.7,66493920540
SN,2013,budget,security,ministere-des-forces-armees,recurrent,non-wage,,,52752657.59,25679375000
SN,2013,budget,security,ministere-des-forces-armees,capital,,,,50915359.83,24800000000
SN,2013,budget,security,ministere-des-forces-armees,capital,external-funded-grants,,,0,0
SN,2013,budget,security,ministere-des-forces-armees,capital,external-funded-loans,,,0,0
SN,2013,budget,security,ministere-des-forces-armees,capital,government-funded,,,50915359.83,24800000000
SN,2013,budget,security,ministere-de-linterieur-et-de-la-securite-publique,,,,,100706462.8,49022724960
SN,2013,budget,security,ministere-de-linterieur-et-de-la-securite-publique,recurrent,,,,74403446.2,36218724960
SN,2013,budget,security,ministere-de-linterieur-et-de-la-securite-publique,recurrent,wage,,,59807609.74,29113642960
SN,2013,budget,security,ministere-de-linterieur-et-de-la-securite-publique,recurrent,non-wage,,,14595836.46,7105082000
SN,2013,budget,security,ministere-de-linterieur-et-de-la-securite-publique,capital,,,,26303016.64,12800000000
SN,2013,budget,security,ministere-de-linterieur-et-de-la-securite-publique,capital,external-funded-grants,,,0,0
SN,2013,budget,security,ministere-de-linterieur-et-de-la-securite-publique,capital,external-funded-loans,,,2054281.212,1000000000
SN,2013,budget,security,ministere-de-linterieur-et-de-la-securite-publique,capital,government-funded,,,24248735.42,11800000000
SN,2013,budget,security,ministere-de-la-justice,,,,,61348967.09,29863957640
SN,2013,budget,security,ministere-de-la-justice,recurrent,,,,48230327.27,23477957640
SN,2013,budget,security,ministere-de-la-justice,recurrent,wage,,,34274816.43,16684578640
SN,2013,budget,security,ministere-de-la-justice,recurrent,non-wage,,,13955510.84,6793379000
SN,2013,budget,security,ministere-de-la-justice,capital,,,,13118639.82,6390000000
SN,2013,budget,security,ministere-de-la-justice,capital,external-funded-grants,,,2313120.644,1130000000
SN,2013,budget,security,ministere-de-la-justice,capital,external-funded-loans,,,1931024.339,940000000
SN,2013,budget,security,ministere-de-la-justice,capital,government-funded,,,8874494.835,4320000000
SN,2013,budget,security,cour-supreme,,,,,3849114.924,1873704000
SN,2013,budget,security,cour-supreme,recurrent,,,,3540972.742,1723704000
SN,2013,budget,security,cour-supreme,recurrent,wage,,,1655280.226,805771000
SN,2013,budget,security,cour-supreme,recurrent,non-wage,,,1885692.516,917933000
SN,2013,budget,security,cour-supreme,capital,,,,308142.1818,150000000
SN,2013,budget,security,cour-supreme,capital,external-funded-grants,,,0,0
SN,2013,budget,security,cour-supreme,capital,external-funded-loans,,,0,0
SN,2013,budget,security,cour-supreme,capital,government-funded,,,308142.1818,150000000
SN,2014,budget,security,ministere-des-forces-armees,,,,,246840644.7,119000000000
SN,2014,budget,security,ministere-des-forces-armees,recurrent,,,,193666539.9,93057612060
SN,2014,budget,security,ministere-des-forces-armees,recurrent,wage,,,139691220.4,67122237060
SN,2014,budget,security,ministere-des-forces-armees,recurrent,non-wage,,,53975319.43,25935375000
SN,2014,budget,security,ministere-des-forces-armees,capital,,,,53173297.53,25600000000
SN,2014,budget,security,ministere-des-forces-armees,capital,external-funded-grants,,,0,0
SN,2014,budget,security,ministere-des-forces-armees,capital,external-funded-loans,,,0,0
SN,2014,budget,security,ministere-des-forces-armees,capital,government-funded,,,53173297.53,25600000000
SN,2014,budget,security,ministere-de-linterieur-et-de-la-securite-publique,,,,,119002274.8,57181109000
SN,2014,budget,security,ministere-de-linterieur-et-de-la-securite-publique,recurrent,,,,85970314.81,41309109000
SN,2014,budget,security,ministere-de-linterieur-et-de-la-securite-publique,recurrent,wage,,,55897300,26858895000
SN,2014,budget,security,ministere-de-linterieur-et-de-la-securite-publique,recurrent,non-wage,,,30073014.81,14450214000
SN,2014,budget,security,ministere-de-linterieur-et-de-la-securite-publique,capital,,,,33031960.01,15900000000
SN,2014,budget,security,ministere-de-linterieur-et-de-la-securite-publique,capital,external-funded-grants,,,149842.5605,72000000
SN,2014,budget,security,ministere-de-linterieur-et-de-la-securite-publique,capital,external-funded-loans,,,1456802.672,700000000
SN,2014,budget,security,ministere-de-linterieur-et-de-la-securite-publique,capital,government-funded,,,31425314.78,15100000000
SN,2014,budget,security,ministere-de-la-justice,,,,,64401746.97,30945318640
SN,2014,budget,security,ministere-de-la-justice,recurrent,,,,51721320.29,24852318640
SN,2014,budget,security,ministere-de-la-justice,recurrent,wage,,,36556360.35,17565489640
SN,2014,budget,security,ministere-de-la-justice,recurrent,non-wage,,,15164959.94,7286829000
SN,2014,budget,security,ministere-de-la-justice,capital,,,,12680426.69,6090000000
SN,2014,budget,security,ministere-de-la-justice,capital,external-funded-grants,,,2497376.009,1200000000
SN,2014,budget,security,ministere-de-la-justice,capital,external-funded-loans,,,1858463.98,893000000
SN,2014,budget,security,ministere-de-la-justice,capital,government-funded,,,8324586.697,4000000000
SN,2014,budget,security,cour-supreme,,,,,3941995.648,1894146000
SN,2014,budget,security,cour-supreme,recurrent,,,,3629823.647,1744146000
SN,2014,budget,security,cour-supreme,recurrent,wage,,,1719470.437,826213000
SN,2014,budget,security,cour-supreme,recurrent,non-wage,,,1910353.21,917933000
SN,2014,budget,security,cour-supreme,capital,,,,312172.0011,150000000
SN,2014,budget,security,cour-supreme,capital,external-funded-grants,,,0,0
SN,2014,budget,security,cour-supreme,capital,external-funded-loans,,,0,0
SN,2014,budget,security,cour-supreme,capital,government-funded,,,312172.0011,150000000
SN,2015,budget,security,ministere-des-forces-armees,,,,,256537389.2,127000000000
SN,2015,budget,security,ministere-des-forces-armees,recurrent,,,,193947188.5,96059797900
SN,2015,budget,security,ministere-des-forces-armees,recurrent,wage,,,143976988,71310135900
SN,2015,budget,security,ministere-des-forces-armees,recurrent,non-wage,,,49970200.49,24749662000
SN,2015,budget,security,ministere-des-forces-armees,capital,,,,62589792.75,31000000000
SN,2015,budget,security,ministere-des-forces-armees,capital,external-funded-grants,,,0,0
SN,2015,budget,security,ministere-des-forces-armees,capital,external-funded-loans,,,0,0
SN,2015,budget,security,ministere-des-forces-armees,capital,government-funded,,,62589792.75,31000000000
SN,2015,budget,security,ministere-de-linterieur-et-de-la-securite-publique,,,,,130891795.7,64829191600
SN,2015,budget,security,ministere-de-linterieur-et-de-la-securite-publique,recurrent,,,,90398218.8,44773191600
SN,2015,budget,security,ministere-de-linterieur-et-de-la-securite-publique,recurrent,wage,,,69703055.26,34523116600
SN,2015,budget,security,ministere-de-linterieur-et-de-la-securite-publique,recurrent,non-wage,,,20695163.55,10250075000
SN,2015,budget,security,ministere-de-linterieur-et-de-la-securite-publique,capital,,,,40493576.88,20100000000
SN,2015,budget,security,ministere-de-linterieur-et-de-la-securite-publique,capital,external-funded-grants,,,1171034.832,580000000
SN,2015,budget,security,ministere-de-linterieur-et-de-la-securite-publique,capital,external-funded-loans,,,9037158.463,4480000000
SN,2015,budget,security,ministere-de-linterieur-et-de-la-securite-publique,capital,government-funded,,,30285383.59,15000000000
SN,2015,budget,security,ministere-de-la-justice,,,,,55905815.98,27689503660
SN,2015,budget,security,ministere-de-la-justice,recurrent,,,,50577607.49,25050503660
SN,2015,budget,security,ministere-de-la-justice,recurrent,wage,,,36775950.47,18214702660
SN,2015,budget,security,ministere-de-la-justice,recurrent,non-wage,,,13801657.03,6835801000
SN,2015,budget,security,ministere-de-la-justice,capital,,,,5328208.486,2640000000
SN,2015,budget,security,ministere-de-la-justice,capital,external-funded-grants,,,141331.7901,70000000
