id,parent,purpose-code,purpose-name,sector,sector-web-id,year,value
idb-special-fund,Inter-American Development Bank,41010,Environmental policy and admin. mgmt,Environment,environment,2005,0.00
idb-special-fund,Inter-American Development Bank,41020,Biosphere protection,Environment,environment,2011,43609676.54
idb-special-fund,Inter-American Development Bank,41020,Biosphere protection,Environment,environment,2009,101418.45
idb-special-fund,Inter-American Development Bank,41020,Biosphere protection,Environment,environment,2010,2286249.61
idb-special-fund,Inter-American Development Bank,41030,Bio-diversity,Environment,environment,2009,470450.39
idb-special-fund,Inter-American Development Bank,41030,Bio-diversity,Environment,environment,2011,911427.32
idb-special-fund,Inter-American Development Bank,41030,Bio-diversity,Environment,environment,2010,4392246.76
idb-special-fund,Inter-American Development Bank,41030,Bio-diversity,Environment,environment,2013,25921541.57
idb-special-fund,Inter-American Development Bank,41030,Bio-diversity,Environment,environment,2014,6551534.74
idb-special-fund,Inter-American Development Bank,41030,Bio-diversity,Environment,environment,2012,3545117.00
idb-special-fund,Inter-American Development Bank,41040,Site preservation,Environment,environment,2009,0.00
idb-special-fund,Inter-American Development Bank,41050,Flood prevention/control,Environment,environment,2013,0.00
idb-special-fund,Inter-American Development Bank,41050,Flood prevention/control,Environment,environment,2014,11807.65
idb-special-fund,Inter-American Development Bank,41050,Flood prevention/control,Environment,environment,2011,796015.53
idb-special-fund,Inter-American Development Bank,41050,Flood prevention/control,Environment,environment,2010,1147805.04
idb-special-fund,Inter-American Development Bank,41050,Flood prevention/control,Environment,environment,2009,1009972.64
idb-special-fund,Inter-American Development Bank,41050,Flood prevention/control,Environment,environment,2005,0.00
idb-special-fund,Inter-American Development Bank,41081,Environmental education/training,Environment,environment,2009,0.00
idb-special-fund,Inter-American Development Bank,41082,Environmental research,Environment,environment,2009,38005.69
idb-special-fund,Inter-American Development Bank,43010,Multisector aid,Other,other,2009,31028468.06
idb-special-fund,Inter-American Development Bank,43010,Multisector aid,Other,other,2011,23856537.37
idb-special-fund,Inter-American Development Bank,43010,Multisector aid,Other,other,2010,25103909.15
idb-special-fund,Inter-American Development Bank,43030,Urban development and management,Other,other,2010,10924366.42
idb-special-fund,Inter-American Development Bank,43030,Urban development and management,Other,other,2009,389443.73
idb-special-fund,Inter-American Development Bank,43030,Urban development and management,Other,other,2011,14721487.53
idb-special-fund,Inter-American Development Bank,43030,Urban development and management,Other,other,2012,2860505.00
idb-special-fund,Inter-American Development Bank,43030,Urban development and management,Other,other,2005,0.00
idb-special-fund,Inter-American Development Bank,43030,Urban development and management,Other,other,2002,0.00
idb-special-fund,Inter-American Development Bank,43030,Urban development and management,Other,other,2004,0.00
idb-special-fund,Inter-American Development Bank,43030,Urban development and management,Other,other,2013,5063760.44
idb-special-fund,Inter-American Development Bank,43030,Urban development and management,Other,other,2006,0.00
idb-special-fund,Inter-American Development Bank,43030,Urban development and management,Other,other,2014,3419112.45
idb-special-fund,Inter-American Development Bank,43040,Rural development,Other,other,2014,24682872.68
idb-special-fund,Inter-American Development Bank,43040,Rural development,Other,other,2013,3901639.86
idb-special-fund,Inter-American Development Bank,43040,Rural development,Other,other,2011,0.00
idb-special-fund,Inter-American Development Bank,43040,Rural development,Other,other,2012,10117374.00
idb-special-fund,Inter-American Development Bank,43040,Rural development,Other,other,2009,4239640.99
idb-special-fund,Inter-American Development Bank,43040,Rural development,Other,other,2010,0.00
idb-special-fund,Inter-American Development Bank,43040,Rural development,Other,other,2008,0.00
idb-special-fund,Inter-American Development Bank,43040,Rural development,Other,other,2006,0.00
idb-special-fund,Inter-American Development Bank,43040,Rural development,Other,other,2003,0.00
idb-special-fund,Inter-American Development Bank,43050,Non-agricultural alternative dvpt,Other,other,2011,0.00
idb-special-fund,Inter-American Development Bank,43050,Non-agricultural alternative dvpt,Other,other,2010,0.00
idb-special-fund,Inter-American Development Bank,43081,Multisector education/training,Other,other,2011,88984.15
idb-special-fund,Inter-American Development Bank,43081,Multisector education/training,Other,other,2010,43486.35
idb-special-fund,Inter-American Development Bank,43081,Multisector education/training,Other,other,2009,205535.47
idb-special-fund,Inter-American Development Bank,43082,Research/scientific institutions,Other,other,2009,0.00
idb-special-fund,Inter-American Development Bank,43082,Research/scientific institutions,Other,other,2011,181034.26
idb-special-fund,Inter-American Development Bank,43082,Research/scientific institutions,Other,other,2012,2944034.00
idb-special-fund,Inter-American Development Bank,43082,Research/scientific institutions,Other,other,2013,5506121.27
idb-special-fund,Inter-American Development Bank,43082,Research/scientific institutions,Other,other,2014,4148056.61
idb-special-fund,Inter-American Development Bank,51010,General budget support-related aid,General budget support,general-budget-support,2009,0.00
idb-special-fund,Inter-American Development Bank,51010,General budget support-related aid,General budget support,general-budget-support,2004,0.00
idb-special-fund,Inter-American Development Bank,51010,General budget support-related aid,General budget support,general-budget-support,2003,0.00
idb-special-fund,Inter-American Development Bank,60020,Debt forgiveness,Debt relief,debt-relief,2010,502625384.54
idb-special-fund,Inter-American Development Bank,60020,Debt forgiveness,Debt relief,debt-relief,2009,440219994.37
idb-special-fund,Inter-American Development Bank,72010,Material relief assistance and services ,Humanitarian,humanitarian,2011,329519.70
idb-special-fund,Inter-American Development Bank,72010,Material relief assistance and services ,Humanitarian,humanitarian,2010,2519468.25
idb-special-fund,Inter-American Development Bank,72010,Material relief assistance and services ,Humanitarian,humanitarian,2004,0.00
idb-special-fund,Inter-American Development Bank,72010,Material relief assistance and services ,Humanitarian,humanitarian,2009,1194304.68
idb-special-fund,Inter-American Development Bank,72050,Relief co-ordination; protection and support services,Humanitarian,humanitarian,2010,0.00
idb-special-fund,Inter-American Development Bank,73010,Reconstruction relief and rehabilitation,Humanitarian,humanitarian,2011,591287.29
idb-special-fund,Inter-American Development Bank,73010,Reconstruction relief and rehabilitation,Humanitarian,humanitarian,2012,400000.00
idb-special-fund,Inter-American Development Bank,73010,Reconstruction relief and rehabilitation,Humanitarian,humanitarian,2013,397690.27
idb-special-fund,Inter-American Development Bank,73010,Reconstruction relief and rehabilitation,Humanitarian,humanitarian,2014,594344.86
idb-special-fund,Inter-American Development Bank,73010,Reconstruction relief and rehabilitation,Humanitarian,humanitarian,2005,0.00
idb-special-fund,Inter-American Development Bank,73010,Reconstruction relief and rehabilitation,Humanitarian,humanitarian,2010,1655283.46
idb-special-fund,Inter-American Development Bank,73010,Reconstruction relief and rehabilitation,Humanitarian,humanitarian,2009,0.00
idb-special-fund,Inter-American Development Bank,74010,Disaster prevention and preparedness,Humanitarian,humanitarian,2011,6654040.29
idb-special-fund,Inter-American Development Bank,74010,Disaster prevention and preparedness,Humanitarian,humanitarian,2010,2694135.99
idb-special-fund,Inter-American Development Bank,74010,Disaster prevention and preparedness,Humanitarian,humanitarian,2012,14125742.00
idb-special-fund,Inter-American Development Bank,74010,Disaster prevention and preparedness,Humanitarian,humanitarian,2013,20715537.26
idb-special-fund,Inter-American Development Bank,74010,Disaster prevention and preparedness,Humanitarian,humanitarian,2014,20560641.34
idb-special-fund,Inter-American Development Bank,91010,Administrative costs (non-sector allocable),Other,other,2011,604004613.97
idb-special-fund,Inter-American Development Bank,91010,Administrative costs (non-sector allocable),Other,other,2013,832166899.20
idb-special-fund,Inter-American Development Bank,91010,Administrative costs (non-sector allocable),Other,other,2012,606000000.00
idb-special-fund,Inter-American Development Bank,91010,Administrative costs (non-sector allocable),Other,other,2014,680524866.99
idb-special-fund,Inter-American Development Bank,91010,Administrative costs (non-sector allocable),Other,other,2010,606110439.14
idb-special-fund,Inter-American Development Bank,99810,Sectors not specified,Other,other,2013,7040012.66
idb-special-fund,Inter-American Development Bank,99810,Sectors not specified,Other,other,2011,733717.05
idb-special-fund,Inter-American Development Bank,99810,Sectors not specified,Other,other,2010,0.00
idb-special-fund,Inter-American Development Bank,99810,Sectors not specified,Other,other,2009,13259413.07
idb-special-fund,Inter-American Development Bank,99810,Sectors not specified,Other,other,2012,3155947.00
idb-special-fund,Inter-American Development Bank,99810,Sectors not specified,Other,other,2014,8133155.75
idb-special-fund,Inter-American Development Bank,99820,Promotion of development awareness  (non-sector allocable),Other,other,2009,252895.33
ifad,International Fund for Agricultural Development,11130,Teacher training,Education,education,2014,0.00
ifad,International Fund for Agricultural Development,11220,Primary education,Education,education,2005,0.00
ifad,International Fund for Agricultural Development,11220,Primary education,Education,education,2011,0.00
ifad,International Fund for Agricultural Development,11230,Basic life skills for youth & adults,Education,education,2003,0.00
ifad,International Fund for Agricultural Development,11230,Basic life skills for youth & adults,Education,education,2004,0.00
ifad,International Fund for Agricultural Development,11230,Basic life skills for youth & adults,Education,education,2005,0.00
ifad,International Fund for Agricultural Development,11230,Basic life skills for youth & adults,Education,education,2013,0.00
ifad,International Fund for Agricultural Development,11230,Basic life skills for youth & adults,Education,education,2011,0.00
ifad,International Fund for Agricultural Development,11230,Basic life skills for youth & adults,Education,education,2012,0.00
ifad,International Fund for Agricultural Development,11230,Basic life skills for youth & adults,Education,education,2008,0.00
ifad,International Fund for Agricultural Development,11230,Basic life skills for youth & adults,Education,education,2009,0.00
ifad,International Fund for Agricultural Development,11330,Vocational training,Education,education,2004,0.00
ifad,International Fund for Agricultural Development,11330,Vocational training,Education,education,2006,0.00
ifad,International Fund for Agricultural Development,11330,Vocational training,Education,education,2005,0.00
ifad,International Fund for Agricultural Development,11330,Vocational training,Education,education,2007,0.00
ifad,International Fund for Agricultural Development,11330,Vocational training,Education,education,2012,0.00
ifad,International Fund for Agricultural Development,11330,Vocational training,Education,education,2013,0.00
ifad,International Fund for Agricultural Development,11330,Vocational training,Education,education,2011,0.00
ifad,International Fund for Agricultural Development,12110,Health policy & administrative management,Health,health,2003,0.00
ifad,International Fund for Agricultural Development,12110,Health policy & administrative management,Health,health,2008,0.00
ifad,International Fund for Agricultural Development,12191,Medical services,Health,health,2011,0.00
ifad,International Fund for Agricultural Development,12220,Basic health care,Health,health,2005,0.00
ifad,International Fund for Agricultural Development,12220,Basic health care,Health,health,2003,0.00
ifad,International Fund for Agricultural Development,12220,Basic health care,Health,health,2008,0.00
ifad,International Fund for Agricultural Development,12220,Basic health care,Health,health,2011,0.00
ifad,International Fund for Agricultural Development,12220,Basic health care,Health,health,2013,0.00
ifad,International Fund for Agricultural Development,12220,Basic health care,Health,health,2014,0.00
ifad,International Fund for Agricultural Development,12230,Basic health infrastructure,Health,health,2003,0.00
ifad,International Fund for Agricultural Development,12230,Basic health infrastructure,Health,health,2008,0.00
ifad,International Fund for Agricultural Development,12240,Basic nutrition,Health,health,2003,0.00
ifad,International Fund for Agricultural Development,14010,Water resources policy/administrative management,Water & sanitation,water-and-sanitation,2012,0.00
ifad,International Fund for Agricultural Development,14015,Water resources protection,Water & sanitation,water-and-sanitation,2012,0.00
ifad,International Fund for Agricultural Development,14030,Basic drinking water supply and basic sanitation,Water & sanitation,water-and-sanitation,2005,0.00
ifad,International Fund for Agricultural Development,14030,Basic drinking water supply and basic sanitation,Water & sanitation,water-and-sanitation,2003,0.00
ifad,International Fund for Agricultural Development,14030,Basic drinking water supply and basic sanitation,Water & sanitation,water-and-sanitation,2006,0.00
ifad,International Fund for Agricultural Development,14030,Basic drinking water supply and basic sanitation,Water & sanitation,water-and-sanitation,2008,0.00
ifad,International Fund for Agricultural Development,14030,Basic drinking water supply and basic sanitation,Water & sanitation,water-and-sanitation,2004,0.00
ifad,International Fund for Agricultural Development,14030,Basic drinking water supply and basic sanitation,Water & sanitation,water-and-sanitation,2007,0.00
ifad,International Fund for Agricultural Development,14030,Basic drinking water supply and basic sanitation,Water & sanitation,water-and-sanitation,2010,0.00
ifad,International Fund for Agricultural Development,14031,Basic drinking water supply,Water & sanitation,water-and-sanitation,2010,0.00
ifad,International Fund for Agricultural Development,14031,Basic drinking water supply,Water & sanitation,water-and-sanitation,2011,0.00
ifad,International Fund for Agricultural Development,15110,Public sector policy and administrative management,Governance & security,governance-and-security,2005,0.00
ifad,International Fund for Agricultural Development,15110,Public sector policy and administrative management,Governance & security,governance-and-security,2004,0.00
ifad,International Fund for Agricultural Development,15110,Public sector policy and administrative management,Governance & security,governance-and-security,2003,0.00
ifad,International Fund for Agricultural Development,15110,Public sector policy and administrative management,Governance & security,governance-and-security,2006,0.00
ifad,International Fund for Agricultural Development,15110,Public sector policy and administrative management,Governance & security,governance-and-security,2008,0.00
ifad,International Fund for Agricultural Development,15110,Public sector policy and administrative management,Governance & security,governance-and-security,2007,0.00
ifad,International Fund for Agricultural Development,15130,Legal and judicial development,Governance & security,governance-and-security,2004,0.00
ifad,International Fund for Agricultural Development,15130,Legal and judicial development,Governance & security,governance-and-security,2005,0.00
ifad,International Fund for Agricultural Development,15130,Legal and judicial development,Governance & security,governance-and-security,2007,0.00
ifad,International Fund for Agricultural Development,15150,Democratic participation and civil society,Governance & security,governance-and-security,2008,0.00
ifad,International Fund for Agricultural Development,15150,Democratic participation and civil society,Governance & security,governance-and-security,2007,0.00
ifad,International Fund for Agricultural Development,15150,Democratic participation and civil society,Governance & security,governance-and-security,2003,0.00
ifad,International Fund for Agricultural Development,15150,Democratic participation and civil society,Governance & security,governance-and-security,2006,0.00
ifad,International Fund for Agricultural Development,15150,Democratic participation and civil society,Governance & security,governance-and-security,2004,0.00
ifad,International Fund for Agricultural Development,15150,Democratic participation and civil society,Governance & security,governance-and-security,2005,0.00
ifad,International Fund for Agricultural Development,15170,Women's equality organisations and institutions,Governance & security,governance-and-security,2006,0.00
ifad,International Fund for Agricultural Development,15170,Women's equality organisations and institutions,Governance & security,governance-and-security,2004,0.00
ifad,International Fund for Agricultural Development,15170,Women's equality organisations and institutions,Governance & security,governance-and-security,2005,0.00
ifad,International Fund for Agricultural Development,15170,Women's equality organisations and institutions,Governance & security,governance-and-security,2003,0.00
ifad,International Fund for Agricultural Development,15220,"Civilian peace-building, conflict prevention and resolution",Governance & security,governance-and-security,2004,0.00
ifad,International Fund for Agricultural Development,15220,"Civilian peace-building, conflict prevention and resolution",Governance & security,governance-and-security,2006,0.00
ifad,International Fund for Agricultural Development,16061,Culture and recreation,Other social services,other-social-services,2009,0.00
ifad,International Fund for Agricultural Development,16061,Culture and recreation,Other social services,other-social-services,2004,0.00
ifad,International Fund for Agricultural Development,21020,Road transport,Infrastructure,infrastructure,2011,0.00
ifad,International Fund for Agricultural Development,21020,Road transport,Infrastructure,infrastructure,2005,0.00
ifad,International Fund for Agricultural Development,21020,Road transport,Infrastructure,infrastructure,2004,0.00
ifad,International Fund for Agricultural Development,21020,Road transport,Infrastructure,infrastructure,2006,0.00
ifad,International Fund for Agricultural Development,21020,Road transport,Infrastructure,infrastructure,2003,0.00
ifad,International Fund for Agricultural Development,21020,Road transport,Infrastructure,infrastructure,2012,0.00
ifad,International Fund for Agricultural Development,21020,Road transport,Infrastructure,infrastructure,2014,0.00
ifad,International Fund for Agricultural Development,21020,Road transport,Infrastructure,infrastructure,2010,0.00
ifad,International Fund for Agricultural Development,21020,Road transport,Infrastructure,infrastructure,2008,0.00
ifad,International Fund for Agricultural Development,21020,Road transport,Infrastructure,infrastructure,2009,0.00
ifad,International Fund for Agricultural Development,21020,Road transport,Infrastructure,infrastructure,2013,0.00
ifad,International Fund for Agricultural Development,21020,Road transport,Infrastructure,infrastructure,2007,0.00
ifad,International Fund for Agricultural Development,22040,Information and communication technology (ICT),Infrastructure,infrastructure,2006,0.00
ifad,International Fund for Agricultural Development,22040,Information and communication technology (ICT),Infrastructure,infrastructure,2007,0.00
ifad,International Fund for Agricultural Development,23270,Biofuel-fired power plants,Infrastructure,infrastructure,2009,0.00
ifad,International Fund for Agricultural Development,24010,Financial policy & administrative management,Banking & business,banking-and-business,2003,0.00
ifad,International Fund for Agricultural Development,24010,Financial policy & administrative management,Banking & business,banking-and-business,2005,0.00
ifad,International Fund for Agricultural Development,24010,Financial policy & administrative management,Banking & business,banking-and-business,2007,0.00
ifad,International Fund for Agricultural Development,24010,Financial policy & administrative management,Banking & business,banking-and-business,2006,0.00
ifad,International Fund for Agricultural Development,24010,Financial policy & administrative management,Banking & business,banking-and-business,2010,0.00
ifad,International Fund for Agricultural Development,24010,Financial policy & administrative management,Banking & business,banking-and-business,2011,0.00
ifad,International Fund for Agricultural Development,24010,Financial policy & administrative management,Banking & business,banking-and-business,2008,0.00
ifad,International Fund for Agricultural Development,24010,Financial policy & administrative management,Banking & business,banking-and-business,2004,0.00
ifad,International Fund for Agricultural Development,24030,Formal sector financial intermediaries,Banking & business,banking-and-business,2009,0.00
ifad,International Fund for Agricultural Development,24030,Formal sector financial intermediaries,Banking & business,banking-and-business,2004,0.00
ifad,International Fund for Agricultural Development,24030,Formal sector financial intermediaries,Banking & business,banking-and-business,2008,0.00
ifad,International Fund for Agricultural Development,24030,Formal sector financial intermediaries,Banking & business,banking-and-business,2005,0.00
ifad,International Fund for Agricultural Development,24030,Formal sector financial intermediaries,Banking & business,banking-and-business,2006,0.00
ifad,International Fund for Agricultural Development,24030,Formal sector financial intermediaries,Banking & business,banking-and-business,2007,0.00
ifad,International Fund for Agricultural Development,24030,Formal sector financial intermediaries,Banking & business,banking-and-business,2003,0.00
ifad,International Fund for Agricultural Development,24040,Informal/semi-formal financial intermediaries,Banking & business,banking-and-business,2008,0.00
ifad,International Fund for Agricultural Development,24040,Informal/semi-formal financial intermediaries,Banking & business,banking-and-business,2009,0.00
ifad,International Fund for Agricultural Development,24040,Informal/semi-formal financial intermediaries,Banking & business,banking-and-business,2006,0.00
ifad,International Fund for Agricultural Development,24040,Informal/semi-formal financial intermediaries,Banking & business,banking-and-business,2007,0.00
ifad,International Fund for Agricultural Development,24040,Informal/semi-formal financial intermediaries,Banking & business,banking-and-business,2005,0.00
ifad,International Fund for Agricultural Development,24040,Informal/semi-formal financial intermediaries,Banking & business,banking-and-business,2003,0.00
ifad,International Fund for Agricultural Development,24040,Informal/semi-formal financial intermediaries,Banking & business,banking-and-business,2004,0.00
ifad,International Fund for Agricultural Development,24040,Informal/semi-formal financial intermediaries,Banking & business,banking-and-business,2010,0.00
ifad,International Fund for Agricultural Development,24040,Informal/semi-formal financial intermediaries,Banking & business,banking-and-business,2011,0.00
ifad,International Fund for Agricultural Development,24081,Education/training in banking & financial services,Banking & business,banking-and-business,2004,0.00
ifad,International Fund for Agricultural Development,24081,Education/training in banking & financial services,Banking & business,banking-and-business,2003,0.00
ifad,International Fund for Agricultural Development,24081,Education/training in banking & financial services,Banking & business,banking-and-business,2010,0.00
ifad,International Fund for Agricultural Development,24081,Education/training in banking & financial services,Banking & business,banking-and-business,2005,0.00
ifad,International Fund for Agricultural Development,24081,Education/training in banking & financial services,Banking & business,banking-and-business,2008,0.00
ifad,International Fund for Agricultural Development,24081,Education/training in banking & financial services,Banking & business,banking-and-business,2009,0.00
ifad,International Fund for Agricultural Development,25010,Business support services & institutions,Banking & business,banking-and-business,2003,0.00
ifad,International Fund for Agricultural Development,25010,Business support services & institutions,Banking & business,banking-and-business,2006,0.00
ifad,International Fund for Agricultural Development,25010,Business support services & institutions,Banking & business,banking-and-business,2007,0.00
ifad,International Fund for Agricultural Development,25010,Business support services & institutions,Banking & business,banking-and-business,2012,0.00
ifad,International Fund for Agricultural Development,31110,Agricultural policy & administrative management,Agriculture & food security,agriculture-and-food-security,2003,0.00
ifad,International Fund for Agricultural Development,31110,Agricultural policy & administrative management,Agriculture & food security,agriculture-and-food-security,2011,0.00
ifad,International Fund for Agricultural Development,31110,Agricultural policy & administrative management,Agriculture & food security,agriculture-and-food-security,2014,0.00
ifad,International Fund for Agricultural Development,31110,Agricultural policy & administrative management,Agriculture & food security,agriculture-and-food-security,2013,0.00
ifad,International Fund for Agricultural Development,31110,Agricultural policy & administrative management,Agriculture & food security,agriculture-and-food-security,2012,0.00
ifad,International Fund for Agricultural Development,31110,Agricultural policy & administrative management,Agriculture & food security,agriculture-and-food-security,2004,0.00
ifad,International Fund for Agricultural Development,31110,Agricultural policy & administrative management,Agriculture & food security,agriculture-and-food-security,2005,0.00
ifad,International Fund for Agricultural Development,31110,Agricultural policy & administrative management,Agriculture & food security,agriculture-and-food-security,2006,0.00
ifad,International Fund for Agricultural Development,31110,Agricultural policy & administrative management,Agriculture & food security,agriculture-and-food-security,2010,0.00
ifad,International Fund for Agricultural Development,31110,Agricultural policy & administrative management,Agriculture & food security,agriculture-and-food-security,2007,0.00
ifad,International Fund for Agricultural Development,31110,Agricultural policy & administrative management,Agriculture & food security,agriculture-and-food-security,2008,0.00
ifad,International Fund for Agricultural Development,31110,Agricultural policy & administrative management,Agriculture & food security,agriculture-and-food-security,2009,0.00
ifad,International Fund for Agricultural Development,31110,Agricultural policy & administrative management,Agriculture & food security,agriculture-and-food-security,2002,0.00
ifad,International Fund for Agricultural Development,31120,Agricultural development,Agriculture & food security,agriculture-and-food-security,2005,0.00
ifad,International Fund for Agricultural Development,31120,Agricultural development,Agriculture & food security,agriculture-and-food-security,2008,0.00
ifad,International Fund for Agricultural Development,31120,Agricultural development,Agriculture & food security,agriculture-and-food-security,2012,0.00
ifad,International Fund for Agricultural Development,31120,Agricultural development,Agriculture & food security,agriculture-and-food-security,2014,0.00
ifad,International Fund for Agricultural Development,31120,Agricultural development,Agriculture & food security,agriculture-and-food-security,2013,0.00
ifad,International Fund for Agricultural Development,31120,Agricultural development,Agriculture & food security,agriculture-and-food-security,2011,0.00
ifad,International Fund for Agricultural Development,31120,Agricultural development,Agriculture & food security,agriculture-and-food-security,2009,0.00
ifad,International Fund for Agricultural Development,31130,Agricultural land resources,Agriculture & food security,agriculture-and-food-security,2012,0.00
ifad,International Fund for Agricultural Development,31130,Agricultural land resources,Agriculture & food security,agriculture-and-food-security,2013,0.00
ifad,International Fund for Agricultural Development,31130,Agricultural land resources,Agriculture & food security,agriculture-and-food-security,2014,0.00
ifad,International Fund for Agricultural Development,31130,Agricultural land resources,Agriculture & food security,agriculture-and-food-security,2011,0.00
ifad,International Fund for Agricultural Development,31130,Agricultural land resources,Agriculture & food security,agriculture-and-food-security,2010,0.00
ifad,International Fund for Agricultural Development,31130,Agricultural land resources,Agriculture & food security,agriculture-and-food-security,2003,0.00
ifad,International Fund for Agricultural Development,31130,Agricultural land resources,Agriculture & food security,agriculture-and-food-security,2008,0.00
ifad,International Fund for Agricultural Development,31130,Agricultural land resources,Agriculture & food security,agriculture-and-food-security,2009,0.00
ifad,International Fund for Agricultural Development,31130,Agricultural land resources,Agriculture & food security,agriculture-and-food-security,2007,0.00
ifad,International Fund for Agricultural Development,31130,Agricultural land resources,Agriculture & food security,agriculture-and-food-security,2004,0.00
ifad,International Fund for Agricultural Development,31130,Agricultural land resources,Agriculture & food security,agriculture-and-food-security,2005,0.00
ifad,International Fund for Agricultural Development,31130,Agricultural land resources,Agriculture & food security,agriculture-and-food-security,2006,0.00
ifad,International Fund for Agricultural Development,31140,Agricultural water resources,Agriculture & food security,agriculture-and-food-security,2006,0.00
ifad,International Fund for Agricultural Development,31140,Agricultural water resources,Agriculture & food security,agriculture-and-food-security,2014,0.00
ifad,International Fund for Agricultural Development,31140,Agricultural water resources,Agriculture & food security,agriculture-and-food-security,2012,0.00
ifad,International Fund for Agricultural Development,31140,Agricultural water resources,Agriculture & food security,agriculture-and-food-security,2013,0.00
ifad,International Fund for Agricultural Development,31140,Agricultural water resources,Agriculture & food security,agriculture-and-food-security,2011,0.00
ifad,International Fund for Agricultural Development,31140,Agricultural water resources,Agriculture & food security,agriculture-and-food-security,2009,0.00
ifad,International Fund for Agricultural Development,31140,Agricultural water resources,Agriculture & food security,agriculture-and-food-security,2010,0.00
ifad,International Fund for Agricultural Development,31140,Agricultural water resources,Agriculture & food security,agriculture-and-food-security,2007,0.00
ifad,International Fund for Agricultural Development,31140,Agricultural water resources,Agriculture & food security,agriculture-and-food-security,2008,0.00
ifad,International Fund for Agricultural Development,31140,Agricultural water resources,Agriculture & food security,agriculture-and-food-security,2004,0.00
ifad,International Fund for Agricultural Development,31140,Agricultural water resources,Agriculture & food security,agriculture-and-food-security,2005,0.00
ifad,International Fund for Agricultural Development,31140,Agricultural water resources,Agriculture & food security,agriculture-and-food-security,2003,0.00
ifad,International Fund for Agricultural Development,31150,Agricultural inputs,Agriculture & food security,agriculture-and-food-security,2007,0.00
ifad,International Fund for Agricultural Development,31150,Agricultural inputs,Agriculture & food security,agriculture-and-food-security,2008,0.00
ifad,International Fund for Agricultural Development,31150,Agricultural inputs,Agriculture & food security,agriculture-and-food-security,2009,0.00
ifad,International Fund for Agricultural Development,31150,Agricultural inputs,Agriculture & food security,agriculture-and-food-security,2010,0.00
ifad,International Fund for Agricultural Development,31150,Agricultural inputs,Agriculture & food security,agriculture-and-food-security,2004,0.00
ifad,International Fund for Agricultural Development,31150,Agricultural inputs,Agriculture & food security,agriculture-and-food-security,2005,0.00
ifad,International Fund for Agricultural Development,31150,Agricultural inputs,Agriculture & food security,agriculture-and-food-security,2006,0.00
ifad,International Fund for Agricultural Development,31150,Agricultural inputs,Agriculture & food security,agriculture-and-food-security,2003,0.00
ifad,International Fund for Agricultural Development,31150,Agricultural inputs,Agriculture & food security,agriculture-and-food-security,2012,0.00
ifad,International Fund for Agricultural Development,31150,Agricultural inputs,Agriculture & food security,agriculture-and-food-security,2013,0.00
ifad,International Fund for Agricultural Development,31150,Agricultural inputs,Agriculture & food security,agriculture-and-food-security,2011,0.00
ifad,International Fund for Agricultural Development,31150,Agricultural inputs,Agriculture & food security,agriculture-and-food-security,2014,0.00
ifad,International Fund for Agricultural Development,31161,Food crop production,Agriculture & food security,agriculture-and-food-security,2009,0.00
ifad,International Fund for Agricultural Development,31161,Food crop production,Agriculture & food security,agriculture-and-food-security,2010,0.00
ifad,International Fund for Agricultural Development,31161,Food crop production,Agriculture & food security,agriculture-and-food-security,2011,0.00
ifad,International Fund for Agricultural Development,31161,Food crop production,Agriculture & food security,agriculture-and-food-security,2006,0.00
ifad,International Fund for Agricultural Development,31161,Food crop production,Agriculture & food security,agriculture-and-food-security,2007,0.00
ifad,International Fund for Agricultural Development,31161,Food crop production,Agriculture & food security,agriculture-and-food-security,2008,0.00
ifad,International Fund for Agricultural Development,31161,Food crop production,Agriculture & food security,agriculture-and-food-security,2005,0.00
ifad,International Fund for Agricultural Development,31161,Food crop production,Agriculture & food security,agriculture-and-food-security,2003,0.00
ifad,International Fund for Agricultural Development,31161,Food crop production,Agriculture & food security,agriculture-and-food-security,2004,0.00
ifad,International Fund for Agricultural Development,31161,Food crop production,Agriculture & food security,agriculture-and-food-security,2012,0.00
ifad,International Fund for Agricultural Development,31161,Food crop production,Agriculture & food security,agriculture-and-food-security,2013,0.00
ifad,International Fund for Agricultural Development,31161,Food crop production,Agriculture & food security,agriculture-and-food-security,2014,0.00
ifad,International Fund for Agricultural Development,31162,Industrial crops/export crops,Agriculture & food security,agriculture-and-food-security,2002,0.00
ifad,International Fund for Agricultural Development,31162,Industrial crops/export crops,Agriculture & food security,agriculture-and-food-security,2012,0.00
ifad,International Fund for Agricultural Development,31162,Industrial crops/export crops,Agriculture & food security,agriculture-and-food-security,2011,0.00
ifad,International Fund for Agricultural Development,31162,Industrial crops/export crops,Agriculture & food security,agriculture-and-food-security,2006,0.00
ifad,International Fund for Agricultural Development,31162,Industrial crops/export crops,Agriculture & food security,agriculture-and-food-security,2009,0.00
ifad,International Fund for Agricultural Development,31162,Industrial crops/export crops,Agriculture & food security,agriculture-and-food-security,2010,0.00
ifad,International Fund for Agricultural Development,31162,Industrial crops/export crops,Agriculture & food security,agriculture-and-food-security,2014,0.00
ifad,International Fund for Agricultural Development,31163,Livestock,Agriculture & food security,agriculture-and-food-security,2009,0.00
ifad,International Fund for Agricultural Development,31163,Livestock,Agriculture & food security,agriculture-and-food-security,2004,0.00
ifad,International Fund for Agricultural Development,31163,Livestock,Agriculture & food security,agriculture-and-food-security,2014,0.00
