id,parent,sector,year,value
asdb-special-funds,Asian Development Bank,other-social-services,2012,28459821.80
asdb-special-funds,Asian Development Bank,other-social-services,2011,47567084.47
asdb-special-funds,Asian Development Bank,other-social-services,2010,20174416.06
asdb-special-funds,Asian Development Bank,other-social-services,2009,0.00
asdb-special-funds,Asian Development Bank,other-social-services,2006,0.00
asdb-special-funds,Asian Development Bank,other-social-services,2004,0.00
asdb-special-funds,Asian Development Bank,other-social-services,2003,0.00
asdb-special-funds,Asian Development Bank,other-social-services,2002,0.00
asdb-special-funds,Asian Development Bank,water-and-sanitation,2014,327657047.55
asdb-special-funds,Asian Development Bank,water-and-sanitation,2013,258916253.15
asdb-special-funds,Asian Development Bank,water-and-sanitation,2012,157361467.85
asdb-special-funds,Asian Development Bank,water-and-sanitation,2011,186621003.64
asdb-special-funds,Asian Development Bank,water-and-sanitation,2010,160958451.48
asdb-special-funds,Asian Development Bank,water-and-sanitation,2009,0.00
asdb-special-funds,Asian Development Bank,water-and-sanitation,2008,0.00
asdb-special-funds,Asian Development Bank,water-and-sanitation,2007,0.00
asdb-special-funds,Asian Development Bank,water-and-sanitation,2006,0.00
asdb-special-funds,Asian Development Bank,water-and-sanitation,2005,0.00
asdb-special-funds,Asian Development Bank,water-and-sanitation,2004,0.00
asdb-special-funds,Asian Development Bank,water-and-sanitation,2003,0.00
asdb-special-funds,Asian Development Bank,water-and-sanitation,2002,0.00
badea,Arab Bank for Economic Development in Africa,agriculture-and-food-security,2014,9563980.39
badea,Arab Bank for Economic Development in Africa,agriculture-and-food-security,2013,6960574.03
badea,Arab Bank for Economic Development in Africa,agriculture-and-food-security,2012,13333210.00
badea,Arab Bank for Economic Development in Africa,agriculture-and-food-security,2011,15395594.56
badea,Arab Bank for Economic Development in Africa,banking-and-business,2014,873497.75
badea,Arab Bank for Economic Development in Africa,banking-and-business,2013,624373.73
badea,Arab Bank for Economic Development in Africa,banking-and-business,2012,46810.00
badea,Arab Bank for Economic Development in Africa,banking-and-business,2011,977353.74
badea,Arab Bank for Economic Development in Africa,education,2014,5266185.62
badea,Arab Bank for Economic Development in Africa,education,2013,7641618.62
badea,Arab Bank for Economic Development in Africa,education,2012,7613010.00
badea,Arab Bank for Economic Development in Africa,education,2011,3431116.33
badea,Arab Bank for Economic Development in Africa,environment,2014,4927095.63
badea,Arab Bank for Economic Development in Africa,environment,2013,4198615.07
badea,Arab Bank for Economic Development in Africa,environment,2012,1990750.00
badea,Arab Bank for Economic Development in Africa,environment,2011,6453437.45
badea,Arab Bank for Economic Development in Africa,governance-and-security,2014,5134246.70
badea,Arab Bank for Economic Development in Africa,governance-and-security,2013,4244349.45
badea,Arab Bank for Economic Development in Africa,governance-and-security,2012,1635270.00
badea,Arab Bank for Economic Development in Africa,governance-and-security,2011,778363.54
badea,Arab Bank for Economic Development in Africa,health,2014,4742908.32
badea,Arab Bank for Economic Development in Africa,health,2013,2452754.77
badea,Arab Bank for Economic Development in Africa,health,2012,2379010.00
badea,Arab Bank for Economic Development in Africa,health,2011,5749860.04
badea,Arab Bank for Economic Development in Africa,humanitarian,2013,0.00
badea,Arab Bank for Economic Development in Africa,industry-and-trade,2014,2163897.71
badea,Arab Bank for Economic Development in Africa,industry-and-trade,2013,2066995.20
badea,Arab Bank for Economic Development in Africa,industry-and-trade,2012,2961260.00
badea,Arab Bank for Economic Development in Africa,industry-and-trade,2011,813945.97
badea,Arab Bank for Economic Development in Africa,infrastructure,2014,55210753.18
badea,Arab Bank for Economic Development in Africa,infrastructure,2013,64947792.94
badea,Arab Bank for Economic Development in Africa,infrastructure,2012,51737020.00
badea,Arab Bank for Economic Development in Africa,infrastructure,2011,31335679.52
badea,Arab Bank for Economic Development in Africa,other,2014,16858843.62
badea,Arab Bank for Economic Development in Africa,other,2013,13162553.86
badea,Arab Bank for Economic Development in Africa,other,2012,20675560.00
badea,Arab Bank for Economic Development in Africa,other,2011,11758878.23
badea,Arab Bank for Economic Development in Africa,other-social-services,2014,0.00
badea,Arab Bank for Economic Development in Africa,other-social-services,2013,589575.83
badea,Arab Bank for Economic Development in Africa,other-social-services,2012,630420.00
badea,Arab Bank for Economic Development in Africa,water-and-sanitation,2014,20058255.60
badea,Arab Bank for Economic Development in Africa,water-and-sanitation,2013,24868567.08
badea,Arab Bank for Economic Development in Africa,water-and-sanitation,2012,19009260.00
badea,Arab Bank for Economic Development in Africa,water-and-sanitation,2011,17160178.07
ceb,Council of Europe Development Bank,education,2014,0.00
ceb,Council of Europe Development Bank,education,2013,0.00
ceb,Council of Europe Development Bank,education,2012,5912600.00
ceb,Council of Europe Development Bank,education,2011,1568219.21
ceb,Council of Europe Development Bank,education,2010,6922185.98
ceb,Council of Europe Development Bank,governance-and-security,2012,0.00
ceb,Council of Europe Development Bank,governance-and-security,2014,11836119.98
ceb,Council of Europe Development Bank,governance-and-security,2011,0.00
ceb,Council of Europe Development Bank,health,2014,8017127.75
ceb,Council of Europe Development Bank,health,2013,8612775.29
ceb,Council of Europe Development Bank,health,2012,6249355.20
ceb,Council of Europe Development Bank,health,2011,3523741.42
ceb,Council of Europe Development Bank,health,2010,2783664.94
ceb,Council of Europe Development Bank,humanitarian,2014,52571387.96
ceb,Council of Europe Development Bank,humanitarian,2013,105600289.33
ceb,Council of Europe Development Bank,humanitarian,2012,78215816.00
ceb,Council of Europe Development Bank,humanitarian,2011,95126230.87
ceb,Council of Europe Development Bank,humanitarian,2010,0.00
ceb,Council of Europe Development Bank,infrastructure,2013,3300004.07
ceb,Council of Europe Development Bank,infrastructure,2012,3213370.00
ceb,Council of Europe Development Bank,infrastructure,2011,21743188.75
ceb,Council of Europe Development Bank,infrastructure,2010,19245044.30
ceb,Council of Europe Development Bank,other,2014,0.00
ceb,Council of Europe Development Bank,other,2013,0.00
ceb,Council of Europe Development Bank,other,2012,192802.00
ceb,Council of Europe Development Bank,other,2011,2921730.60
ceb,Council of Europe Development Bank,other,2010,1649575.23
ceb,Council of Europe Development Bank,other-social-services,2014,4030302.04
ceb,Council of Europe Development Bank,other-social-services,2013,3612069.64
ceb,Council of Europe Development Bank,other-social-services,2012,1513585.60
ceb,Council of Europe Development Bank,other-social-services,2011,4656709.13
ceb,Council of Europe Development Bank,other-social-services,2010,12514144.29
cif,Climate Investment Funds,agriculture-and-food-security,2014,5504653.82
cif,Climate Investment Funds,agriculture-and-food-security,2013,1064269.08
cif,Climate Investment Funds,agriculture-and-food-security,2012,0.00
cif,Climate Investment Funds,banking-and-business,2014,807983.19
cif,Climate Investment Funds,banking-and-business,2013,141120.84
cif,Climate Investment Funds,education,2014,46376.04
cif,Climate Investment Funds,environment,2014,233543571.71
cif,Climate Investment Funds,environment,2013,46314122.51
cif,Climate Investment Funds,environment,2012,0.00
cif,Climate Investment Funds,governance-and-security,2014,369938.07
cif,Climate Investment Funds,humanitarian,2014,0.00
cif,Climate Investment Funds,humanitarian,2013,0.00
cif,Climate Investment Funds,humanitarian,2012,0.00
cif,Climate Investment Funds,industry-and-trade,2014,59573.17
cif,Climate Investment Funds,infrastructure,2014,103847833.27
cif,Climate Investment Funds,infrastructure,2013,100200014.31
cif,Climate Investment Funds,infrastructure,2012,0.00
cif,Climate Investment Funds,other,2014,1242836.23
cif,Climate Investment Funds,other,2013,1350101.11
cif,Climate Investment Funds,other,2012,0.00
cif,Climate Investment Funds,other-social-services,2014,171511.37
cif,Climate Investment Funds,other-social-services,2013,223546.67
cif,Climate Investment Funds,water-and-sanitation,2014,1324638.71
cif,Climate Investment Funds,water-and-sanitation,2013,1325919.26
cif,Climate Investment Funds,water-and-sanitation,2012,0.00
EU,EU Institutions,agriculture-and-food-security,2014,1108513524.31
EU,EU Institutions,agriculture-and-food-security,2013,877692513.75
EU,EU Institutions,agriculture-and-food-security,2012,818336381.93
EU,EU Institutions,agriculture-and-food-security,2011,1158537395.01
EU,EU Institutions,agriculture-and-food-security,2010,1004356883.51
EU,EU Institutions,agriculture-and-food-security,2009,1214562781.90
EU,EU Institutions,agriculture-and-food-security,2008,723433996.79
EU,EU Institutions,agriculture-and-food-security,2007,705560743.69
EU,EU Institutions,agriculture-and-food-security,2006,637436657.51
EU,EU Institutions,agriculture-and-food-security,2005,783101180.30
EU,EU Institutions,agriculture-and-food-security,2004,144155129.87
EU,EU Institutions,agriculture-and-food-security,2003,123053233.45
EU,EU Institutions,agriculture-and-food-security,2002,101663656.26
EU,EU Institutions,banking-and-business,2014,2159592554.92
EU,EU Institutions,banking-and-business,2013,1754441747.17
EU,EU Institutions,banking-and-business,2012,1892662004.99
EU,EU Institutions,banking-and-business,2011,1395164555.10
EU,EU Institutions,banking-and-business,2010,155520435.23
EU,EU Institutions,banking-and-business,2009,251719293.85
EU,EU Institutions,banking-and-business,2008,198709701.27
EU,EU Institutions,banking-and-business,2007,214683516.40
EU,EU Institutions,banking-and-business,2006,187505255.60
EU,EU Institutions,banking-and-business,2005,211584117.53
EU,EU Institutions,banking-and-business,2004,46981675.90
EU,EU Institutions,banking-and-business,2003,42074018.77
EU,EU Institutions,banking-and-business,2002,49637252.90
EU,EU Institutions,debt-relief,2014,1258001.27
EU,EU Institutions,debt-relief,2013,2218665.23
EU,EU Institutions,debt-relief,2012,63819937.48
EU,EU Institutions,debt-relief,2011,71070936.48
EU,EU Institutions,debt-relief,2010,29741174.89
EU,EU Institutions,debt-relief,2009,156929109.78
EU,EU Institutions,debt-relief,2008,113633504.95
EU,EU Institutions,debt-relief,2007,31082800.55
EU,EU Institutions,debt-relief,2006,60893.56
EU,EU Institutions,debt-relief,2004,191390139.75
EU,EU Institutions,debt-relief,2003,7285758.00
EU,EU Institutions,debt-relief,2002,737052.76
EU,EU Institutions,education,2014,733216351.56
EU,EU Institutions,education,2013,817555147.66
EU,EU Institutions,education,2012,892870747.09
EU,EU Institutions,education,2011,841861878.57
EU,EU Institutions,education,2010,917411697.47
EU,EU Institutions,education,2009,838215473.50
EU,EU Institutions,education,2008,692487239.69
EU,EU Institutions,education,2007,743924640.21
EU,EU Institutions,education,2006,735732328.31
EU,EU Institutions,education,2005,596292800.37
EU,EU Institutions,education,2004,110874797.83
EU,EU Institutions,education,2003,82314680.61
EU,EU Institutions,education,2002,65772615.50
EU,EU Institutions,environment,2014,290995944.84
EU,EU Institutions,environment,2013,343795442.92
EU,EU Institutions,environment,2012,400866534.40
EU,EU Institutions,environment,2011,236293412.61
EU,EU Institutions,environment,2010,231337615.93
EU,EU Institutions,environment,2009,251120993.88
EU,EU Institutions,environment,2008,197421788.41
EU,EU Institutions,environment,2007,224337511.43
EU,EU Institutions,environment,2006,180425125.84
EU,EU Institutions,environment,2005,159970761.56
EU,EU Institutions,environment,2004,39664190.41
EU,EU Institutions,environment,2003,42603286.90
EU,EU Institutions,environment,2002,33758265.57
EU,EU Institutions,general-budget-support,2014,1149710314.45
EU,EU Institutions,general-budget-support,2013,889353152.82
EU,EU Institutions,general-budget-support,2012,1038883319.82
EU,EU Institutions,general-budget-support,2011,964889610.22
EU,EU Institutions,general-budget-support,2010,1541960295.52
EU,EU Institutions,general-budget-support,2009,1124904191.69
EU,EU Institutions,general-budget-support,2008,739729380.52
EU,EU Institutions,general-budget-support,2007,829047997.81
EU,EU Institutions,general-budget-support,2006,936720674.88
EU,EU Institutions,general-budget-support,2005,1083038130.03
EU,EU Institutions,general-budget-support,2004,757054906.00
EU,EU Institutions,general-budget-support,2003,639295951.81
EU,EU Institutions,general-budget-support,2002,704270134.54
EU,EU Institutions,governance-and-security,2014,2140675816.15
EU,EU Institutions,governance-and-security,2013,1949997218.37
EU,EU Institutions,governance-and-security,2012,1896561776.94
EU,EU Institutions,governance-and-security,2011,1931058924.05
EU,EU Institutions,governance-and-security,2010,1931045329.25
EU,EU Institutions,governance-and-security,2009,2135587937.06
EU,EU Institutions,governance-and-security,2008,1895529343.33
EU,EU Institutions,governance-and-security,2007,1742264398.35
EU,EU Institutions,governance-and-security,2006,1872052565.53
EU,EU Institutions,governance-and-security,2005,1529638620.21
EU,EU Institutions,governance-and-security,2004,246376255.52
EU,EU Institutions,governance-and-security,2003,329027329.38
EU,EU Institutions,governance-and-security,2002,186772981.80
EU,EU Institutions,health,2014,597711720.64
EU,EU Institutions,health,2013,603401350.71
EU,EU Institutions,health,2012,542968474.33
EU,EU Institutions,health,2011,616141361.54
EU,EU Institutions,health,2010,471435217.30
EU,EU Institutions,health,2009,544387567.26
EU,EU Institutions,health,2008,678752990.64
EU,EU Institutions,health,2007,660545533.01
EU,EU Institutions,health,2006,675047777.29
EU,EU Institutions,health,2005,481272673.89
EU,EU Institutions,health,2004,229978103.73
EU,EU Institutions,health,2003,123918596.81
EU,EU Institutions,health,2002,116077625.92
EU,EU Institutions,humanitarian,2014,2154373425.18
EU,EU Institutions,humanitarian,2013,1762116902.25
EU,EU Institutions,humanitarian,2012,1645107717.77
EU,EU Institutions,humanitarian,2011,1614762179.82
EU,EU Institutions,humanitarian,2010,1533268124.55
EU,EU Institutions,humanitarian,2009,1445184731.07
EU,EU Institutions,humanitarian,2008,1818948844.83
EU,EU Institutions,humanitarian,2007,1491191340.30
EU,EU Institutions,humanitarian,2006,1514033339.12
EU,EU Institutions,humanitarian,2005,1332767984.36
EU,EU Institutions,humanitarian,2004,192108070.84
EU,EU Institutions,humanitarian,2003,172550321.48
EU,EU Institutions,humanitarian,2002,116394190.48
EU,EU Institutions,industry-and-trade,2014,614130284.90
EU,EU Institutions,industry-and-trade,2013,608619835.89
EU,EU Institutions,industry-and-trade,2012,1542556338.37
EU,EU Institutions,industry-and-trade,2011,1210888115.33
EU,EU Institutions,industry-and-trade,2010,648552702.12
EU,EU Institutions,industry-and-trade,2009,546513804.22
EU,EU Institutions,industry-and-trade,2008,462393117.23
EU,EU Institutions,industry-and-trade,2007,608771153.78
EU,EU Institutions,industry-and-trade,2006,398826393.38
EU,EU Institutions,industry-and-trade,2005,457992143.08
EU,EU Institutions,industry-and-trade,2004,65071776.48
EU,EU Institutions,industry-and-trade,2003,91980572.14
EU,EU Institutions,industry-and-trade,2002,90821858.47
EU,EU Institutions,infrastructure,2014,3166492262.82
EU,EU Institutions,infrastructure,2013,3692360440.32
EU,EU Institutions,infrastructure,2012,4196128806.02
EU,EU Institutions,infrastructure,2011,3554203516.37
EU,EU Institutions,infrastructure,2010,1373434112.07
EU,EU Institutions,infrastructure,2009,1265290636.55
EU,EU Institutions,infrastructure,2008,1560811973.21
EU,EU Institutions,infrastructure,2007,1319335454.63
EU,EU Institutions,infrastructure,2006,1175786659.73
EU,EU Institutions,infrastructure,2005,1034374386.79
EU,EU Institutions,infrastructure,2004,609268551.33
EU,EU Institutions,infrastructure,2003,524517578.05
EU,EU Institutions,infrastructure,2002,495361774.13
EU,EU Institutions,other,2014,1939452894.61
EU,EU Institutions,other,2013,1906915783.75
EU,EU Institutions,other,2012,1907905456.16
EU,EU Institutions,other,2011,2033550613.61
EU,EU Institutions,other,2010,1628837598.76
EU,EU Institutions,other,2009,1526685134.92
EU,EU Institutions,other,2008,1529731548.29
EU,EU Institutions,other,2007,1540580177.53
EU,EU Institutions,other,2006,2029045307.93
EU,EU Institutions,other,2005,1917604153.66
EU,EU Institutions,other,2004,303479464.09
EU,EU Institutions,other,2003,332490280.11
EU,EU Institutions,other,2002,142729142.10
EU,EU Institutions,other-social-services,2014,697852426.25
EU,EU Institutions,other-social-services,2013,642932267.74
EU,EU Institutions,other-social-services,2012,620397332.71
EU,EU Institutions,other-social-services,2011,547530534.67
EU,EU Institutions,other-social-services,2010,576462432.57
EU,EU Institutions,other-social-services,2009,707311088.26
EU,EU Institutions,other-social-services,2008,871638722.46
EU,EU Institutions,other-social-services,2007,945712432.67
EU,EU Institutions,other-social-services,2006,495086459.54
EU,EU Institutions,other-social-services,2005,424872133.62
EU,EU Institutions,other-social-services,2004,71929124.82
EU,EU Institutions,other-social-services,2003,40970488.05
EU,EU Institutions,other-social-services,2002,57674055.85
EU,EU Institutions,water-and-sanitation,2014,742999424.87
EU,EU Institutions,water-and-sanitation,2013,540393413.99
EU,EU Institutions,water-and-sanitation,2012,642577634.09
EU,EU Institutions,water-and-sanitation,2011,613587346.26
EU,EU Institutions,water-and-sanitation,2010,500857133.40
EU,EU Institutions,water-and-sanitation,2009,502001174.24
EU,EU Institutions,water-and-sanitation,2008,450405498.60
EU,EU Institutions,water-and-sanitation,2007,351854188.28
EU,EU Institutions,water-and-sanitation,2006,416325858.55
EU,EU Institutions,water-and-sanitation,2005,296394054.01
EU,EU Institutions,water-and-sanitation,2004,78519670.65
EU,EU Institutions,water-and-sanitation,2003,65971619.01
EU,EU Institutions,water-and-sanitation,2002,67157793.39
fao,Food and Agriculture Organisation,agriculture-and-food-security,2013,370939887.28
fao,Food and Agriculture Organisation,environment,2013,25857462.36
fao,Food and Agriculture Organisation,governance-and-security,2013,10180847.18
fao,Food and Agriculture Organisation,health,2013,22858108.62
fao,Food and Agriculture Organisation,humanitarian,2013,6113014.45
fao,Food and Agriculture Organisation,industry-and-trade,2013,5290148.78
fao,Food and Agriculture Organisation,other,2013,7907704.57
gavi,Global Alliance for Vaccines and Immunization,health,2014,1304665871.25
gavi,Global Alliance for Vaccines and Immunization,health,2013,1418264967.92
gavi,Global Alliance for Vaccines and Immunization,health,2012,994871350.00
gavi,Global Alliance for Vaccines and Immunization,health,2011,730725507.07
gavi,Global Alliance for Vaccines and Immunization,health,2010,725862314.76
gavi,Global Alliance for Vaccines and Immunization,health,2009,432878374.55
gavi,Global Alliance for Vaccines and Immunization,health,2008,685907263.53
gavi,Global Alliance for Vaccines and Immunization,health,2007,942366316.52
gavi,Global Alliance for Vaccines and Immunization,other,2014,96730517.81
gavi,Global Alliance for Vaccines and Immunization,other,2013,116947695.29
gavi,Global Alliance for Vaccines and Immunization,other,2012,73389000.00
gavi,Global Alliance for Vaccines and Immunization,other,2011,70131697.01
gavi,Global Alliance for Vaccines and Immunization,other,2010,74885712.77
gavi,Global Alliance for Vaccines and Immunization,other,2009,59351006.90
gavi,Global Alliance for Vaccines and Immunization,other,2008,43387500.11
gavi,Global Alliance for Vaccines and Immunization,other,2007,54763081.49
gef,Global Environment Facility,agriculture-and-food-security,2014,7780866.42
gef,Global Environment Facility,agriculture-and-food-security,2013,8381997.10
gef,Global Environment Facility,agriculture-and-food-security,2012,14579198.00
gef,Global Environment Facility,agriculture-and-food-security,2011,12839744.68
gef,Global Environment Facility,agriculture-and-food-security,2010,5987482.79
gef,Global Environment Facility,agriculture-and-food-security,2009,28687038.89
gef,Global Environment Facility,agriculture-and-food-security,2008,17429046.11
gef,Global Environment Facility,agriculture-and-food-security,2007,2219906.61
gef,Global Environment Facility,agriculture-and-food-security,2006,594743.47
gef,Global Environment Facility,agriculture-and-food-security,2005,73959.53
gef,Global Environment Facility,banking-and-business,2014,133173.58
gef,Global Environment Facility,banking-and-business,2013,2742066.29
gef,Global Environment Facility,banking-and-business,2011,7286.12
gef,Global Environment Facility,banking-and-business,2010,46733.81
gef,Global Environment Facility,banking-and-business,2009,1677.43
gef,Global Environment Facility,banking-and-business,2008,255274.42
gef,Global Environment Facility,environment,2014,416319036.27
gef,Global Environment Facility,environment,2013,531608912.81
gef,Global Environment Facility,environment,2012,504636271.49
gef,Global Environment Facility,environment,2011,436265132.58
gef,Global Environment Facility,environment,2010,464883838.29
gef,Global Environment Facility,environment,2009,443505843.31
gef,Global Environment Facility,environment,2008,409120495.57
gef,Global Environment Facility,environment,2007,219887855.31
gef,Global Environment Facility,environment,2006,224648716.35
gef,Global Environment Facility,environment,2005,214765520.45
gef,Global Environment Facility,environment,2004,166322969.52
gef,Global Environment Facility,environment,2003,140423940.49
gef,Global Environment Facility,environment,2002,163430146.83
gef,Global Environment Facility,governance-and-security,2014,8975067.50
gef,Global Environment Facility,governance-and-security,2013,2829393.19
gef,Global Environment Facility,governance-and-security,2012,2122567.64
gef,Global Environment Facility,governance-and-security,2011,989657.76
gef,Global Environment Facility,governance-and-security,2010,1414210.16
gef,Global Environment Facility,governance-and-security,2009,2246526.82
gef,Global Environment Facility,governance-and-security,2008,2016374.93
gef,Global Environment Facility,health,2014,49433.78
gef,Global Environment Facility,health,2012,0.00
gef,Global Environment Facility,health,2008,615642.10
gef,Global Environment Facility,humanitarian,2014,16711892.21
gef,Global Environment Facility,humanitarian,2013,3881731.09
gef,Global Environment Facility,humanitarian,2012,666832.00
gef,Global Environment Facility,humanitarian,2011,1387987.84
gef,Global Environment Facility,humanitarian,2010,1449531.59
gef,Global Environment Facility,humanitarian,2009,442631.30
gef,Global Environment Facility,humanitarian,2008,546913.05
gef,Global Environment Facility,industry-and-trade,2014,177586.48
gef,Global Environment Facility,industry-and-trade,2013,27562.22
gef,Global Environment Facility,industry-and-trade,2012,0.00
gef,Global Environment Facility,industry-and-trade,2011,0.00
gef,Global Environment Facility,industry-and-trade,2010,0.00
gef,Global Environment Facility,industry-and-trade,2008,63037.91
gef,Global Environment Facility,infrastructure,2014,135466041.06
gef,Global Environment Facility,infrastructure,2013,9856199.27
gef,Global Environment Facility,infrastructure,2012,4717833.00
gef,Global Environment Facility,infrastructure,2011,7936365.22
gef,Global Environment Facility,infrastructure,2010,5808410.40
gef,Global Environment Facility,infrastructure,2009,4214762.05
gef,Global Environment Facility,infrastructure,2008,20013225.84
gef,Global Environment Facility,infrastructure,2007,790767.26
gef,Global Environment Facility,infrastructure,2006,332509.35
gef,Global Environment Facility,infrastructure,2005,82427.13
gef,Global Environment Facility,other,2014,94130.26
gef,Global Environment Facility,other,2013,274158.43
gef,Global Environment Facility,other,2012,394889.00
gef,Global Environment Facility,other,2011,0.00
gef,Global Environment Facility,other,2010,0.00
gef,Global Environment Facility,other,2008,643705.74
gef,Global Environment Facility,other-social-services,2014,258118.35
gef,Global Environment Facility,other-social-services,2012,0.00
gef,Global Environment Facility,other-social-services,2008,22453.06
gef,Global Environment Facility,water-and-sanitation,2014,13988231.55
gef,Global Environment Facility,water-and-sanitation,2013,11023376.72
gef,Global Environment Facility,water-and-sanitation,2012,12037323.00
gef,Global Environment Facility,water-and-sanitation,2011,3611683.90
gef,Global Environment Facility,water-and-sanitation,2010,2598618.28
gef,Global Environment Facility,water-and-sanitation,2009,2964503.72
gef,Global Environment Facility,water-and-sanitation,2008,2177889.66
gef,Global Environment Facility,water-and-sanitation,2007,873620.84
gef,Global Environment Facility,water-and-sanitation,2006,393123.77
gef,Global Environment Facility,water-and-sanitation,2005,39694.71
gggi,Global Green Growth Institute,agriculture-and-food-security,2014,550632.78
gggi,Global Green Growth Institute,agriculture-and-food-security,2013,618627.11
gggi,Global Green Growth Institute,banking-and-business,2014,1043660.66
gggi,Global Green Growth Institute,banking-and-business,2013,136745.80
gggi,Global Green Growth Institute,environment,2014,7353523.88
gggi,Global Green Growth Institute,environment,2013,5335422.66
gggi,Global Green Growth Institute,governance-and-security,2014,407953.36
gggi,Global Green Growth Institute,governance-and-security,2013,217427.22
gggi,Global Green Growth Institute,industry-and-trade,2014,321648.94
gggi,Global Green Growth Institute,industry-and-trade,2013,665306.00
gggi,Global Green Growth Institute,infrastructure,2014,81658.33
gggi,Global Green Growth Institute,infrastructure,2013,716031.40
gggi,Global Green Growth Institute,other,2014,4860188.94
gggi,Global Green Growth Institute,other,2013,6648307.62
gggi,Global Green Growth Institute,other-social-services,2014,215739.26
gggi,Global Green Growth Institute,other-social-services,2013,131546.00
gggi,Global Green Growth Institute,water-and-sanitation,2014,543434.27
gggi,Global Green Growth Institute,water-and-sanitation,2013,1164814.93
global-fund,Global Fund,health,2014,2859931664.98
global-fund,Global Fund,health,2013,3985860526.65
global-fund,Global Fund,health,2012,3358845000.00
global-fund,Global Fund,health,2011,2586763934.16
global-fund,Global Fund,health,2010,3145440781.67
global-fund,Global Fund,health,2009,2449930229.70
global-fund,Global Fund,health,2008,2203132830.58
global-fund,Global Fund,health,2007,1733794678.99
global-fund,Global Fund,health,2006,1439126964.57
global-fund,Global Fund,health,2005,1180805250.36
global-fund,Global Fund,health,2004,706269262.88
global-fund,Global Fund,health,2003,285308427.09
ida,World Bank Group,agriculture-and-food-security,2014,1318290073.93
ida,World Bank Group,agriculture-and-food-security,2013,1121392492.63
ida,World Bank Group,agriculture-and-food-security,2012,933538347.08
ida,World Bank Group,agriculture-and-food-security,2011,885242157.13
ida,World Bank Group,agriculture-and-food-security,2010,1011976827.44
ida,World Bank Group,agriculture-and-food-security,2009,1336734433.86
ida,World Bank Group,agriculture-and-food-security,2008,926676675.45
ida,World Bank Group,agriculture-and-food-security,2007,799445458.88
ida,World Bank Group,agriculture-and-food-security,2006,926401673.83
ida,World Bank Group,agriculture-and-food-security,2005,909026353.63
ida,World Bank Group,agriculture-and-food-security,2004,999061739.34
ida,World Bank Group,agriculture-and-food-security,2003,878270246.34
ida,World Bank Group,agriculture-and-food-security,2002,1153224071.93
ida,World Bank Group,banking-and-business,2014,640688504.57
ida,World Bank Group,banking-and-business,2013,741902705.90
ida,World Bank Group,banking-and-business,2012,353709935.74
ida,World Bank Group,banking-and-business,2011,502836128.12
ida,World Bank Group,banking-and-business,2010,647720909.00
ida,World Bank Group,banking-and-business,2009,656476278.84
ida,World Bank Group,banking-and-business,2008,453853952.82
ida,World Bank Group,banking-and-business,2007,578887932.83
ida,World Bank Group,banking-and-business,2006,347794530.60
ida,World Bank Group,banking-and-business,2005,573472770.57
ida,World Bank Group,banking-and-business,2004,720306492.56
ida,World Bank Group,banking-and-business,2003,711488995.90
ida,World Bank Group,banking-and-business,2002,702287539.23
ida,World Bank Group,debt-relief,2014,9595673.53
ida,World Bank Group,debt-relief,2013,100015442.39
ida,World Bank Group,debt-relief,2012,2561916368.86
ida,World Bank Group,debt-relief,2011,774163171.25
ida,World Bank Group,debt-relief,2010,2077791702.19
ida,World Bank Group,debt-relief,2009,1615465384.57
ida,World Bank Group,debt-relief,2008,315316436.50
ida,World Bank Group,debt-relief,2007,1632255259.13
ida,World Bank Group,debt-relief,2006,37027570501.52
ida,World Bank Group,debt-relief,2005,558263209.08
ida,World Bank Group,debt-relief,2004,485412704.11
ida,World Bank Group,debt-relief,2003,484267633.33
ida,World Bank Group,debt-relief,2002,564686884.93
ida,World Bank Group,education,2014,1606409757.22
ida,World Bank Group,education,2013,1137012595.50
ida,World Bank Group,education,2012,950445777.55
ida,World Bank Group,education,2011,1383284171.33
ida,World Bank Group,education,2010,1325699989.96
ida,World Bank Group,education,2009,1537795269.53
ida,World Bank Group,education,2008,976179662.33
ida,World Bank Group,education,2007,1216247411.99
ida,World Bank Group,education,2006,1136209473.92
ida,World Bank Group,education,2005,1308289186.46
ida,World Bank Group,education,2004,1424917078.42
ida,World Bank Group,education,2003,1140373691.78
ida,World Bank Group,education,2002,1144590764.37
ida,World Bank Group,environment,2014,194827672.43
ida,World Bank Group,environment,2013,148668921.31
ida,World Bank Group,environment,2012,142933709.57
ida,World Bank Group,environment,2011,117152097.74
ida,World Bank Group,environment,2010,65029382.40
ida,World Bank Group,environment,2009,109189644.93
ida,World Bank Group,environment,2008,148857872.22
ida,World Bank Group,environment,2007,258052188.20
ida,World Bank Group,environment,2006,33578561.71
ida,World Bank Group,environment,2005,35680892.68
ida,World Bank Group,environment,2004,25678453.37
ida,World Bank Group,environment,2003,31222880.47
ida,World Bank Group,environment,2002,44702868.20
ida,World Bank Group,general-budget-support,2014,36220762.69
ida,World Bank Group,general-budget-support,2013,7359894.83
ida,World Bank Group,general-budget-support,2012,5750340.00
ida,World Bank Group,general-budget-support,2011,4544694.91
ida,World Bank Group,general-budget-support,2010,14697295.97
ida,World Bank Group,general-budget-support,2009,36303524.46
ida,World Bank Group,general-budget-support,2008,0.00
ida,World Bank Group,general-budget-support,2007,81462082.65
ida,World Bank Group,governance-and-security,2014,1617107995.27
