id,aid-type,year,value
ES,out-oda-net-excl-debt-relief,1997,1639990443
ES,out-oda-net-excl-debt-relief,1998,1799155851
ES,out-oda-net-excl-debt-relief,1999,1897731069
ES,out-oda-net-excl-debt-relief,2000,1920415839
ES,out-oda-net-excl-debt-relief,2001,2173123239
ES,out-oda-net-excl-debt-relief,2002,2346006583
ES,out-oda-net-excl-debt-relief,2003,2193378828
ES,out-oda-net-excl-debt-relief,2004,2295487876
ES,out-oda-net-excl-debt-relief,2005,2374374419
ES,out-oda-net-excl-debt-relief,2006,3115982610
ES,out-oda-net-excl-debt-relief,2007,4106636078
ES,out-oda-net-excl-debt-relief,2008,5083799834
ES,out-oda-net-excl-debt-relief,2009,5224810910
ES,out-oda-net-excl-debt-relief,2010,4740942254
ES,out-oda-net-excl-debt-relief,2011,3334722084
ES,out-oda-net-excl-debt-relief,2012,1706358729
ES,out-oda-net-excl-debt-relief,2013,1763461807
ES,out-oda-net-excl-debt-relief,2014,1580087599
ES,out-oda-net-excl-debt-relief,2015,1275060000
EU,out-debt-relief,2008,106220867.01
EU,out-debt-relief,2009,134499154.97
EU,out-debt-relief,2010,19927191.80
EU,out-debt-relief,2011,12942775.87
EU,out-debt-relief,2012,7082483.05
EU,out-debt-relief,2013,0.00
EU,out-oda-net-excl-debt-relief,1970,1353562928
EU,out-oda-net-excl-debt-relief,1971,1555342091
EU,out-oda-net-excl-debt-relief,1972,1395067043
EU,out-oda-net-excl-debt-relief,1973,1954720507
EU,out-oda-net-excl-debt-relief,1974,2670419589
EU,out-oda-net-excl-debt-relief,1975,2724972229
EU,out-oda-net-excl-debt-relief,1976,2048157457
EU,out-oda-net-excl-debt-relief,1977,2009784328
EU,out-oda-net-excl-debt-relief,1978,2435019571
EU,out-oda-net-excl-debt-relief,1979,3357935391
EU,out-oda-net-excl-debt-relief,1980,2989595417
EU,out-oda-net-excl-debt-relief,1981,4405234343
EU,out-oda-net-excl-debt-relief,1982,3643229537
EU,out-oda-net-excl-debt-relief,1983,3845909887
EU,out-oda-net-excl-debt-relief,1984,4352254125
EU,out-oda-net-excl-debt-relief,1985,4377711100
EU,out-oda-net-excl-debt-relief,1986,4061683302
EU,out-oda-net-excl-debt-relief,1987,3453960902
EU,out-oda-net-excl-debt-relief,1988,4862595012
EU,out-oda-net-excl-debt-relief,1989,4622834012
EU,out-oda-net-excl-debt-relief,1990,4080004644
EU,out-oda-net-excl-debt-relief,1991,5363065884
EU,out-oda-net-excl-debt-relief,1992,5780412208
EU,out-oda-net-excl-debt-relief,1993,5426726560
EU,out-oda-net-excl-debt-relief,1994,6330936165
EU,out-oda-net-excl-debt-relief,1995,6272760613
EU,out-oda-net-excl-debt-relief,1996,6408853867
EU,out-oda-net-excl-debt-relief,1997,6827043300
EU,out-oda-net-excl-debt-relief,1998,6648141289
EU,out-oda-net-excl-debt-relief,1999,6636629115
EU,out-oda-net-excl-debt-relief,2000,7523923409
EU,out-oda-net-excl-debt-relief,2001,9172584874
EU,out-oda-net-excl-debt-relief,2002,7772467871
EU,out-oda-net-excl-debt-relief,2003,8352257226
EU,out-oda-net-excl-debt-relief,2004,9041606784
EU,out-oda-net-excl-debt-relief,2005,9570050984
EU,out-oda-net-excl-debt-relief,2006,10150783668
EU,out-oda-net-excl-debt-relief,2007,10325722519
EU,out-oda-net-excl-debt-relief,2008,10804385122
EU,out-oda-net-excl-debt-relief,2009,11377172312
EU,out-oda-net-excl-debt-relief,2010,11259199615
EU,out-oda-net-excl-debt-relief,2011,14499096681
EU,out-oda-net-excl-debt-relief,2012,15584236830
EU,out-oda-net-excl-debt-relief,2013,13593773373
EU,out-oda-net-excl-debt-relief,2014,13913579517
EU,out-oda-net-excl-debt-relief,2015,13669600000
FI,out-debt-relief,1977,3212247.19
FI,out-debt-relief,1979,110730349.23
FI,out-debt-relief,1980,1756612.01
FI,out-debt-relief,1988,56850529.58
FI,out-debt-relief,1989,26058515.36
FI,out-debt-relief,1990,10657613.50
FI,out-debt-relief,1991,8032274.59
FI,out-debt-relief,1992,63849757.69
FI,out-debt-relief,1993,29418300.15
FI,out-debt-relief,1995,2566723.40
FI,out-debt-relief,1998,52426.51
FI,out-debt-relief,1999,1870452.84
FI,out-debt-relief,2001,1795646.27
FI,out-debt-relief,2002,43363.19
FI,out-debt-relief,2004,27093197.32
FI,out-debt-relief,2005,161982410.66
FI,out-debt-relief,2008,1857802.14
FI,out-oda-net-excl-debt-relief,1961,17154520
FI,out-oda-net-excl-debt-relief,1962,19079057
FI,out-oda-net-excl-debt-relief,1963,23211773
FI,out-oda-net-excl-debt-relief,1964,20043188
FI,out-oda-net-excl-debt-relief,1965,14731239
FI,out-oda-net-excl-debt-relief,1966,23984130
FI,out-oda-net-excl-debt-relief,1967,28675876
FI,out-oda-net-excl-debt-relief,1968,34977516
FI,out-oda-net-excl-debt-relief,1969,98383274
FI,out-oda-net-excl-debt-relief,1970,47950971
FI,out-oda-net-excl-debt-relief,1971,87352567
FI,out-oda-net-excl-debt-relief,1972,122383222
FI,out-oda-net-excl-debt-relief,1973,134422035
FI,out-oda-net-excl-debt-relief,1974,146962180
FI,out-oda-net-excl-debt-relief,1975,160364515
FI,out-oda-net-excl-debt-relief,1976,157216423
FI,out-oda-net-excl-debt-relief,1977,140395832
FI,out-oda-net-excl-debt-relief,1978,152359908
FI,out-oda-net-excl-debt-relief,1979,107260928
FI,out-oda-net-excl-debt-relief,1980,232190245
FI,out-oda-net-excl-debt-relief,1981,295616848
FI,out-oda-net-excl-debt-relief,1982,325500083
FI,out-oda-net-excl-debt-relief,1983,368335074
FI,out-oda-net-excl-debt-relief,1984,424337587
FI,out-oda-net-excl-debt-relief,1985,492915138
FI,out-oda-net-excl-debt-relief,1986,571025532
FI,out-oda-net-excl-debt-relief,1987,654161985
FI,out-oda-net-excl-debt-relief,1988,752876387
FI,out-oda-net-excl-debt-relief,1989,883375946
FI,out-oda-net-excl-debt-relief,1990,913475410
FI,out-oda-net-excl-debt-relief,1991,1048660596
FI,out-oda-net-excl-debt-relief,1992,741004756
FI,out-oda-net-excl-debt-relief,1993,526274612
FI,out-oda-net-excl-debt-relief,1994,406834202
FI,out-oda-net-excl-debt-relief,1995,434586798
FI,out-oda-net-excl-debt-relief,1996,483812411
FI,out-oda-net-excl-debt-relief,1997,496678106
FI,out-oda-net-excl-debt-relief,1998,519415693
FI,out-oda-net-excl-debt-relief,1999,562640348
FI,out-oda-net-excl-debt-relief,2000,571679225
FI,out-oda-net-excl-debt-relief,2001,595218368
FI,out-oda-net-excl-debt-relief,2002,668024385
FI,out-oda-net-excl-debt-relief,2003,671871609
FI,out-oda-net-excl-debt-relief,2004,711769701
FI,out-oda-net-excl-debt-relief,2005,809287470
FI,out-oda-net-excl-debt-relief,2006,882004396
FI,out-oda-net-excl-debt-relief,2007,925074794
FI,out-oda-net-excl-debt-relief,2008,1010149527
FI,out-oda-net-excl-debt-relief,2009,1138003014
FI,out-oda-net-excl-debt-relief,2010,1232435366
FI,out-oda-net-excl-debt-relief,2011,1206989057
FI,out-oda-net-excl-debt-relief,2012,1190686770
FI,out-oda-net-excl-debt-relief,2013,1221364258
FI,out-oda-net-excl-debt-relief,2014,1370307581
FI,out-oda-net-excl-debt-relief,2015,1288000000
FR,out-debt-relief,1961,32440363.18
FR,out-debt-relief,1962,30686527.85
FR,out-debt-relief,1963,116557226.05
FR,out-debt-relief,1964,125145588.38
FR,out-debt-relief,1965,100355687.87
FR,out-debt-relief,1966,78297057.36
FR,out-debt-relief,1967,226943505.78
FR,out-debt-relief,1968,-13048195.61
FR,out-debt-relief,1970,44620250.94
FR,out-debt-relief,1971,98047356.43
FR,out-debt-relief,1972,1075740945.89
FR,out-debt-relief,1973,145243104.55
FR,out-debt-relief,1974,97554442.93
FR,out-debt-relief,1975,52594558.06
FR,out-debt-relief,1976,54730953.95
FR,out-debt-relief,1977,70343758.99
FR,out-debt-relief,1978,72707459.17
FR,out-debt-relief,1979,-15156017.63
FR,out-debt-relief,1980,27893030.46
FR,out-debt-relief,1981,266092152.19
FR,out-debt-relief,1982,58217490.09
FR,out-debt-relief,1983,24275437.43
FR,out-debt-relief,1984,468284273.03
FR,out-debt-relief,1985,434066378.51
FR,out-debt-relief,1986,224887490.36
FR,out-debt-relief,1987,250955347.95
FR,out-debt-relief,1988,177046456.27
FR,out-debt-relief,1989,669018751.58
FR,out-debt-relief,1990,1228000488.63
FR,out-debt-relief,1991,1077586748.55
FR,out-debt-relief,1992,1091418490.53
FR,out-debt-relief,1993,1264930143.35
FR,out-debt-relief,1994,2600488491.11
FR,out-debt-relief,1995,1215915012.78
FR,out-debt-relief,1996,1055934527.49
FR,out-debt-relief,1997,1419450658.65
FR,out-debt-relief,1998,894750497.05
FR,out-debt-relief,1999,1109431792.62
FR,out-debt-relief,2000,720440998.93
FR,out-debt-relief,2001,700206756.76
FR,out-debt-relief,2002,1910659121.15
FR,out-debt-relief,2003,3140695312.38
FR,out-debt-relief,2004,1811714669.32
FR,out-debt-relief,2005,3409449312.52
FR,out-debt-relief,2006,3439049651.26
FR,out-debt-relief,2007,1315364121.73
FR,out-debt-relief,2008,792825625.18
FR,out-debt-relief,2009,1183881354.11
FR,out-debt-relief,2010,1293632921.94
FR,out-debt-relief,2011,1034514642.24
FR,out-debt-relief,2012,1303731468.82
FR,out-debt-relief,2013,591222891.34
FR,out-debt-relief,2014,25364996.43
FR,out-debt-relief,2015,139150000.00
FR,out-oda-net-excl-debt-relief,1960,6866148506
FR,out-oda-net-excl-debt-relief,1961,7290971624
FR,out-oda-net-excl-debt-relief,1962,7220540003
FR,out-oda-net-excl-debt-relief,1963,5856272126
FR,out-oda-net-excl-debt-relief,1964,5665110070
FR,out-oda-net-excl-debt-relief,1965,5034851687
FR,out-oda-net-excl-debt-relief,1966,4863707038
FR,out-oda-net-excl-debt-relief,1967,5095268540
FR,out-oda-net-excl-debt-relief,1968,5315586353
FR,out-oda-net-excl-debt-relief,1969,5780115142
FR,out-oda-net-excl-debt-relief,1970,4447966659
FR,out-oda-net-excl-debt-relief,1971,4558913700
FR,out-oda-net-excl-debt-relief,1972,3674782734
FR,out-oda-net-excl-debt-relief,1973,4166477230
FR,out-oda-net-excl-debt-relief,1974,4490821226
FR,out-oda-net-excl-debt-relief,1975,4513744476
FR,out-oda-net-excl-debt-relief,1976,4348374291
FR,out-oda-net-excl-debt-relief,1977,4233124637
FR,out-oda-net-excl-debt-relief,1978,4419511889
FR,out-oda-net-excl-debt-relief,1979,5116817887
FR,out-oda-net-excl-debt-relief,1980,5344304637
FR,out-oda-net-excl-debt-relief,1981,6078693133
FR,out-oda-net-excl-debt-relief,1982,6976272879
FR,out-oda-net-excl-debt-relief,1983,7079440445
FR,out-oda-net-excl-debt-relief,1984,7446826372
FR,out-oda-net-excl-debt-relief,1985,7546194584
FR,out-oda-net-excl-debt-relief,1986,7336453979
FR,out-oda-net-excl-debt-relief,1987,8051843898
FR,out-oda-net-excl-debt-relief,1988,8129677079
FR,out-oda-net-excl-debt-relief,1989,8475708641
FR,out-oda-net-excl-debt-relief,1990,8160514555
FR,out-oda-net-excl-debt-relief,1991,8695885538
FR,out-oda-net-excl-debt-relief,1992,8978555740
FR,out-oda-net-excl-debt-relief,1993,8872672553
FR,out-oda-net-excl-debt-relief,1994,7937338825
FR,out-oda-net-excl-debt-relief,1995,8124666854
FR,out-oda-net-excl-debt-relief,1996,7278691081
FR,out-oda-net-excl-debt-relief,1997,6560653924
FR,out-oda-net-excl-debt-relief,1998,6376406434
FR,out-oda-net-excl-debt-relief,1999,6325550305
FR,out-oda-net-excl-debt-relief,2000,5446562197
FR,out-oda-net-excl-debt-relief,2001,5661221938
FR,out-oda-net-excl-debt-relief,2002,5826396191
FR,out-oda-net-excl-debt-relief,2003,5238061750
FR,out-oda-net-excl-debt-relief,2004,6941228421
FR,out-oda-net-excl-debt-relief,2005,6753589407
FR,out-oda-net-excl-debt-relief,2006,6974557336
FR,out-oda-net-excl-debt-relief,2007,7365712342
FR,out-oda-net-excl-debt-relief,2008,8088083384
FR,out-oda-net-excl-debt-relief,2009,9432549941
FR,out-oda-net-excl-debt-relief,2010,10020223835
FR,out-oda-net-excl-debt-relief,2011,9714671995
FR,out-oda-net-excl-debt-relief,2012,9330913050
FR,out-oda-net-excl-debt-relief,2013,9038925183
FR,out-oda-net-excl-debt-relief,2014,8948131969
FR,out-oda-net-excl-debt-relief,2015,8900150000
g7-countries-total,out-debt-relief,1961,0.00
g7-countries-total,out-debt-relief,1962,0.00
g7-countries-total,out-debt-relief,1963,0.00
g7-countries-total,out-debt-relief,1964,0.00
g7-countries-total,out-debt-relief,1965,0.00
g7-countries-total,out-debt-relief,1966,0.00
g7-countries-total,out-debt-relief,1967,0.00
g7-countries-total,out-debt-relief,1968,0.00
g7-countries-total,out-debt-relief,1969,0.00
g7-countries-total,out-debt-relief,1970,0.00
g7-countries-total,out-debt-relief,1971,0.00
g7-countries-total,out-debt-relief,1972,0.00
g7-countries-total,out-debt-relief,1973,0.00
g7-countries-total,out-debt-relief,1974,0.00
g7-countries-total,out-debt-relief,1975,0.00
g7-countries-total,out-debt-relief,1976,0.00
g7-countries-total,out-debt-relief,1977,0.00
g7-countries-total,out-debt-relief,1978,0.00
g7-countries-total,out-debt-relief,1979,0.00
g7-countries-total,out-debt-relief,1980,0.00
g7-countries-total,out-debt-relief,1981,0.00
g7-countries-total,out-debt-relief,1982,0.00
g7-countries-total,out-debt-relief,1983,0.00
g7-countries-total,out-debt-relief,1984,0.00
g7-countries-total,out-debt-relief,1985,0.00
g7-countries-total,out-debt-relief,1986,0.00
g7-countries-total,out-debt-relief,1987,0.00
g7-countries-total,out-debt-relief,1988,0.00
g7-countries-total,out-debt-relief,1989,0.00
g7-countries-total,out-debt-relief,1990,0.00
g7-countries-total,out-debt-relief,1991,0.00
g7-countries-total,out-debt-relief,1992,0.00
g7-countries-total,out-debt-relief,1993,0.00
g7-countries-total,out-debt-relief,1994,0.00
g7-countries-total,out-debt-relief,1995,0.00
g7-countries-total,out-debt-relief,1996,0.00
g7-countries-total,out-debt-relief,1997,0.00
g7-countries-total,out-debt-relief,1998,0.00
g7-countries-total,out-debt-relief,1999,0.00
g7-countries-total,out-debt-relief,2000,0.00
g7-countries-total,out-debt-relief,2001,0.00
g7-countries-total,out-debt-relief,2002,0.00
g7-countries-total,out-debt-relief,2003,0.00
g7-countries-total,out-debt-relief,2004,0.00
g7-countries-total,out-debt-relief,2005,0.00
g7-countries-total,out-debt-relief,2006,0.00
g7-countries-total,out-debt-relief,2007,0.00
g7-countries-total,out-debt-relief,2008,0.00
g7-countries-total,out-debt-relief,2009,0.00
g7-countries-total,out-debt-relief,2010,0.00
g7-countries-total,out-debt-relief,2011,0.00
g7-countries-total,out-debt-relief,2012,0.00
g7-countries-total,out-debt-relief,2013,0.00
g7-countries-total,out-debt-relief,2014,0.00
g7-countries-total,out-debt-relief,2015,0.00
g7-countries-total,out-oda-net-excl-debt-relief,1960,0
g7-countries-total,out-oda-net-excl-debt-relief,1961,0
g7-countries-total,out-oda-net-excl-debt-relief,1962,0
g7-countries-total,out-oda-net-excl-debt-relief,1963,0
g7-countries-total,out-oda-net-excl-debt-relief,1964,0
g7-countries-total,out-oda-net-excl-debt-relief,1965,0
g7-countries-total,out-oda-net-excl-debt-relief,1966,0
g7-countries-total,out-oda-net-excl-debt-relief,1967,0
g7-countries-total,out-oda-net-excl-debt-relief,1968,0
g7-countries-total,out-oda-net-excl-debt-relief,1969,0
g7-countries-total,out-oda-net-excl-debt-relief,1970,0
g7-countries-total,out-oda-net-excl-debt-relief,1971,0
g7-countries-total,out-oda-net-excl-debt-relief,1972,0
g7-countries-total,out-oda-net-excl-debt-relief,1973,0
g7-countries-total,out-oda-net-excl-debt-relief,1974,0
g7-countries-total,out-oda-net-excl-debt-relief,1975,0
g7-countries-total,out-oda-net-excl-debt-relief,1976,0
g7-countries-total,out-oda-net-excl-debt-relief,1977,0
g7-countries-total,out-oda-net-excl-debt-relief,1978,0
g7-countries-total,out-oda-net-excl-debt-relief,1979,0
g7-countries-total,out-oda-net-excl-debt-relief,1980,0
g7-countries-total,out-oda-net-excl-debt-relief,1981,0
g7-countries-total,out-oda-net-excl-debt-relief,1982,0
g7-countries-total,out-oda-net-excl-debt-relief,1983,0
g7-countries-total,out-oda-net-excl-debt-relief,1984,0
g7-countries-total,out-oda-net-excl-debt-relief,1985,0
g7-countries-total,out-oda-net-excl-debt-relief,1986,0
g7-countries-total,out-oda-net-excl-debt-relief,1987,0
g7-countries-total,out-oda-net-excl-debt-relief,1988,0
g7-countries-total,out-oda-net-excl-debt-relief,1989,0
g7-countries-total,out-oda-net-excl-debt-relief,1990,0
g7-countries-total,out-oda-net-excl-debt-relief,1991,0
g7-countries-total,out-oda-net-excl-debt-relief,1992,0
g7-countries-total,out-oda-net-excl-debt-relief,1993,0
g7-countries-total,out-oda-net-excl-debt-relief,1994,0
g7-countries-total,out-oda-net-excl-debt-relief,1995,0
g7-countries-total,out-oda-net-excl-debt-relief,1996,0
g7-countries-total,out-oda-net-excl-debt-relief,1997,0
g7-countries-total,out-oda-net-excl-debt-relief,1998,0
g7-countries-total,out-oda-net-excl-debt-relief,1999,0
g7-countries-total,out-oda-net-excl-debt-relief,2000,0
g7-countries-total,out-oda-net-excl-debt-relief,2001,0
g7-countries-total,out-oda-net-excl-debt-relief,2002,0
g7-countries-total,out-oda-net-excl-debt-relief,2003,0
g7-countries-total,out-oda-net-excl-debt-relief,2004,0
g7-countries-total,out-oda-net-excl-debt-relief,2005,0
g7-countries-total,out-oda-net-excl-debt-relief,2006,0
g7-countries-total,out-oda-net-excl-debt-relief,2007,0
g7-countries-total,out-oda-net-excl-debt-relief,2008,0
g7-countries-total,out-oda-net-excl-debt-relief,2009,0
g7-countries-total,out-oda-net-excl-debt-relief,2010,0
g7-countries-total,out-oda-net-excl-debt-relief,2011,0
g7-countries-total,out-oda-net-excl-debt-relief,2012,0
g7-countries-total,out-oda-net-excl-debt-relief,2013,0
g7-countries-total,out-oda-net-excl-debt-relief,2014,0
g7-countries-total,out-oda-net-excl-debt-relief,2015,0
GB,out-debt-relief,1968,-59229159.20
GB,out-debt-relief,1969,-65559061.46
GB,out-debt-relief,1970,-60773119.72
GB,out-debt-relief,1971,78185612.95
GB,out-debt-relief,1972,639668887.69
GB,out-debt-relief,1973,57574870.73
GB,out-debt-relief,1974,159700560.82
GB,out-debt-relief,1975,100942680.18
GB,out-debt-relief,1976,152456299.30
GB,out-debt-relief,1977,219025429.44
GB,out-debt-relief,1978,58001113.29
GB,out-debt-relief,1979,134412790.07
GB,out-debt-relief,1980,365689480.97
GB,out-debt-relief,1981,179288908.58
GB,out-debt-relief,1982,114525117.75
GB,out-debt-relief,1983,104178641.72
GB,out-debt-relief,1984,104826887.36
GB,out-debt-relief,1985,112650568.11
GB,out-debt-relief,1986,107087770.78
GB,out-debt-relief,1987,91482152.18
GB,out-debt-relief,1988,81742210.84
GB,out-debt-relief,1989,72350558.82
GB,out-debt-relief,1990,76961275.21
GB,out-debt-relief,1991,82642100.30
GB,out-debt-relief,1992,182995989.32
GB,out-debt-relief,1993,84149469.07
GB,out-debt-relief,1994,121467331.43
GB,out-debt-relief,1995,192047207.64
GB,out-debt-relief,1996,109348929.71
GB,out-debt-relief,1997,396559619.71
GB,out-debt-relief,1998,152600107.25
GB,out-debt-relief,1999,154116239.42
GB,out-debt-relief,2000,220129056.95
GB,out-debt-relief,2001,533474804.34
GB,out-debt-relief,2002,833207917.48
GB,out-debt-relief,2003,131034719.25
GB,out-debt-relief,2004,869739169.65
GB,out-debt-relief,2005,3700258416.05
GB,out-debt-relief,2006,3522970084.77
GB,out-debt-relief,2007,63171660.43
GB,out-debt-relief,2008,531213895.35
GB,out-debt-relief,2009,46738797.74
GB,out-debt-relief,2010,176336603.36
GB,out-debt-relief,2011,184515117.34
GB,out-debt-relief,2012,113742684.82
GB,out-debt-relief,2013,64994556.08
GB,out-debt-relief,2014,4994287.04
GB,out-oda-net-excl-debt-relief,1960,4300776902
GB,out-oda-net-excl-debt-relief,1961,4666061190
GB,out-oda-net-excl-debt-relief,1962,4216644756
GB,out-oda-net-excl-debt-relief,1963,4090272501
GB,out-oda-net-excl-debt-relief,1964,4718783224
GB,out-oda-net-excl-debt-relief,1965,4226933004
GB,out-oda-net-excl-debt-relief,1966,4162079004
GB,out-oda-net-excl-debt-relief,1967,4137744999
GB,out-oda-net-excl-debt-relief,1968,3988725479
GB,out-oda-net-excl-debt-relief,1969,4278721411
GB,out-oda-net-excl-debt-relief,1970,3946303335
GB,out-oda-net-excl-debt-relief,1971,4508900188
GB,out-oda-net-excl-debt-relief,1972,3858602522
GB,out-oda-net-excl-debt-relief,1973,4023633999
GB,out-oda-net-excl-debt-relief,1974,4372213190
GB,out-oda-net-excl-debt-relief,1975,4264743757
GB,out-oda-net-excl-debt-relief,1976,4412877497
GB,out-oda-net-excl-debt-relief,1977,5005706176
GB,out-oda-net-excl-debt-relief,1978,5533344367
GB,out-oda-net-excl-debt-relief,1979,6393036703
GB,out-oda-net-excl-debt-relief,1980,3895784664
GB,out-oda-net-excl-debt-relief,1981,5054839056
GB,out-oda-net-excl-debt-relief,1982,4487518470
GB,out-oda-net-excl-debt-relief,1983,4412332935
GB,out-oda-net-excl-debt-relief,1984,4243846265
GB,out-oda-net-excl-debt-relief,1985,4447595862
GB,out-oda-net-excl-debt-relief,1986,4239299595
GB,out-oda-net-excl-debt-relief,1987,3895758820
GB,out-oda-net-excl-debt-relief,1988,4801833265
GB,out-oda-net-excl-debt-relief,1989,4737539136
GB,out-oda-net-excl-debt-relief,1990,4106731669
GB,out-oda-net-excl-debt-relief,1991,4708608882
GB,out-oda-net-excl-debt-relief,1992,4539861666
GB,out-oda-net-excl-debt-relief,1993,4763583745
GB,out-oda-net-excl-debt-relief,1994,5020596085
GB,out-oda-net-excl-debt-relief,1995,4683293595
GB,out-oda-net-excl-debt-relief,1996,4624295055
GB,out-oda-net-excl-debt-relief,1997,4334730842
GB,out-oda-net-excl-debt-relief,1998,5031362263
GB,out-oda-net-excl-debt-relief,1999,4501917314
GB,out-oda-net-excl-debt-relief,2000,6168382348
GB,out-oda-net-excl-debt-relief,2001,6205542684
GB,out-oda-net-excl-debt-relief,2002,5978387381
GB,out-oda-net-excl-debt-relief,2003,7609594085
GB,out-oda-net-excl-debt-relief,2004,7592457687
GB,out-oda-net-excl-debt-relief,2005,7592388141
GB,out-oda-net-excl-debt-relief,2006,9007041176
GB,out-oda-net-excl-debt-relief,2007,8799335360
GB,out-oda-net-excl-debt-relief,2008,10590014466
GB,out-oda-net-excl-debt-relief,2009,12334938282
GB,out-oda-net-excl-debt-relief,2010,13875656031
GB,out-oda-net-excl-debt-relief,2011,13869887573
GB,out-oda-net-excl-debt-relief,2012,13937388322
GB,out-oda-net-excl-debt-relief,2013,17896045490
GB,out-oda-net-excl-debt-relief,2014,18118728903
GB,out-oda-net-excl-debt-relief,2015,18544860000
GR,out-oda-net-excl-debt-relief,1996,213848672
GR,out-oda-net-excl-debt-relief,1997,214938421
GR,out-oda-net-excl-debt-relief,1998,229703790
GR,out-oda-net-excl-debt-relief,1999,247869295
GR,out-oda-net-excl-debt-relief,2000,339415055
GR,out-oda-net-excl-debt-relief,2001,304929332
GR,out-oda-net-excl-debt-relief,2002,384072292
GR,out-oda-net-excl-debt-relief,2003,406922375
GR,out-oda-net-excl-debt-relief,2004,317792713
GR,out-oda-net-excl-debt-relief,2005,372981127
GR,out-oda-net-excl-debt-relief,2006,393916298
GR,out-oda-net-excl-debt-relief,2007,412827015
GR,out-oda-net-excl-debt-relief,2008,527345014
GR,out-oda-net-excl-debt-relief,2009,459370883
GR,out-oda-net-excl-debt-relief,2010,400174548
GR,out-oda-net-excl-debt-relief,2011,317021665
GR,out-oda-net-excl-debt-relief,2012,264336397
GR,out-oda-net-excl-debt-relief,2013,191225199
GR,out-oda-net-excl-debt-relief,2014,203420996
GR,out-oda-net-excl-debt-relief,2015,238700000
HR,out-oda-net-excl-debt-relief,2012,19340422
HR,out-oda-net-excl-debt-relief,2013,40591564
HR,out-oda-net-excl-debt-relief,2014,64668416
HR,out-oda-net-excl-debt-relief,2015,51410000
HU,out-oda-net-excl-debt-relief,1975,93535812
HU,out-oda-net-excl-debt-relief,1976,180036832
HU,out-oda-net-excl-debt-relief,1977,144559181
HU,out-oda-net-excl-debt-relief,1978,94733586
HU,out-oda-net-excl-debt-relief,1979,62284106
HU,out-oda-net-excl-debt-relief,1980,138747461
HU,out-oda-net-excl-debt-relief,1981,132901999
HU,out-oda-net-excl-debt-relief,1982,172554978
HU,out-oda-net-excl-debt-relief,1983,143454195
HU,out-oda-net-excl-debt-relief,1984,169223150
HU,out-oda-net-excl-debt-relief,1985,184836352
HU,out-oda-net-excl-debt-relief,1986,157835885
HU,out-oda-net-excl-debt-relief,1987,75349935
HU,out-oda-net-excl-debt-relief,1988,114732991
HU,out-oda-net-excl-debt-relief,1989,38269636
HU,out-oda-net-excl-debt-relief,1990,17156808
HU,out-oda-net-excl-debt-relief,1991,16110867
HU,out-oda-net-excl-debt-relief,1992,489231
HU,out-oda-net-excl-debt-relief,2003,25439987
HU,out-oda-net-excl-debt-relief,2004,72330202
HU,out-oda-net-excl-debt-relief,2005,99482494
HU,out-oda-net-excl-debt-relief,2006,150969789
HU,out-oda-net-excl-debt-relief,2007,86501017
HU,out-oda-net-excl-debt-relief,2008,81465316
HU,out-oda-net-excl-debt-relief,2009,98310029
HU,out-oda-net-excl-debt-relief,2010,96968862
HU,out-oda-net-excl-debt-relief,2011,112101269
HU,out-oda-net-excl-debt-relief,2012,102654059
HU,out-oda-net-excl-debt-relief,2013,107268009
HU,out-oda-net-excl-debt-relief,2014,121489433
HU,out-oda-net-excl-debt-relief,2015,155550000
IE,out-debt-relief,1997,2781164.34
IE,out-debt-relief,2001,15429210.33
IE,out-debt-relief,2002,25755.49
IE,out-debt-relief,2004,285612.56
IE,out-debt-relief,2005,324122.95
IE,out-oda-net-excl-debt-relief,1974,29293025
IE,out-oda-net-excl-debt-relief,1975,32417987
IE,out-oda-net-excl-debt-relief,1976,36567182
IE,out-oda-net-excl-debt-relief,1977,33641119
IE,out-oda-net-excl-debt-relief,1978,82687739
IE,out-oda-net-excl-debt-relief,1979,78823784
IE,out-oda-net-excl-debt-relief,1980,70172827
IE,out-oda-net-excl-debt-relief,1981,70885180
IE,out-oda-net-excl-debt-relief,1982,115699689
IE,out-oda-net-excl-debt-relief,1983,84149214
IE,out-oda-net-excl-debt-relief,1984,95777599
IE,out-oda-net-excl-debt-relief,1985,105855917
IE,out-oda-net-excl-debt-relief,1986,124733152
IE,out-oda-net-excl-debt-relief,1987,90440564
IE,out-oda-net-excl-debt-relief,1988,94296351
IE,out-oda-net-excl-debt-relief,1989,82615752
IE,out-oda-net-excl-debt-relief,1990,83875565
IE,out-oda-net-excl-debt-relief,1991,107067504
IE,out-oda-net-excl-debt-relief,1992,95722675
IE,out-oda-net-excl-debt-relief,1993,121905035
IE,out-oda-net-excl-debt-relief,1994,157723851
IE,out-oda-net-excl-debt-relief,1995,201135455
IE,out-oda-net-excl-debt-relief,1996,234543061
IE,out-oda-net-excl-debt-relief,1997,247470142
IE,out-oda-net-excl-debt-relief,1998,265688498
IE,out-oda-net-excl-debt-relief,1999,331765623
IE,out-oda-net-excl-debt-relief,2000,344586198
IE,out-oda-net-excl-debt-relief,2001,393159665
IE,out-oda-net-excl-debt-relief,2002,512186524
IE,out-oda-net-excl-debt-relief,2003,523749498
IE,out-oda-net-excl-debt-relief,2004,559367597
IE,out-oda-net-excl-debt-relief,2005,646967415
