"id","value.2000","value.2001","value.2002","value.2003","value.2004","value.2005","value.2006","value.2007","value.2008","value.2009","value.2010","value.2011","value.2012","value.2013"
"SR",890664393.9,683465550.5,1034799149,1222696078,1421192538,1753157833,2606231778,2935664845,3540400729,3877158470,4330407227,4342992656,4955030303,5261787879
"SK",28957987839,30707651007,35032091097,44545146727,55131239136,61031463748,68436833522,83571448125,97929105024,88098221728,86930728477,95637753684,90847745085,95768454594
"SI",20380915093,20942909073,23447334553,29488115255,34152051895,36171806426,39276458070,47243087873,54246081734,49559183106,47507019868,50817208785,45916099191,47633961763
"SE",2.59837e+11,2.39997e+11,2.64501e+11,3.36674e+11,3.83804e+11,3.94301e+11,4.29976e+11,5.05149e+11,5.34827e+11,4.40684e+11,5.01833e+11,5.79184e+11,5.60812e+11,5.99333e+11
"SZ",1558692850,1451660041,1227484011,1812063440,2423212947,2762365753,2961907166,3094942562,3014517220,3069129107,3802056562,3890068310,3748256711,3434785383
"SX",,,,,,,,,,,,,,
"SC",583244216.9,604822112.8,629505220.5,662708814.9,883251635.4,876871019.8,976158859.2,954947087.3,894279461.9,800866936.7,926075289.1,1008282109,986539101.6,1392894087
"SY",18446494913,20316833784,20657248818,20975661635,24333960521,27979782709,32393616325,39715797004,,,,,,
"TC",,,,,,,,,,,,,,
"TD",1283434521,1367402906,713059829.5,1859143357,3521569230,5709652789,7631179217,8480509777,10085790582,8867908890,10302235238,11842260474,12228489373,12926055799
"TG",1265266265,1302971328,1452941731,1650239333,1903513789,2079925422,2165013506,2493199755,2794207939,2803416842,2761612068,3197519286,3331306681,3696324184
"TH",1.20809e+11,1.12531e+11,1.22491e+11,1.36784e+11,1.54104e+11,1.67799e+11,1.98726e+11,2.37961e+11,2.62864e+11,2.5343e+11,3.05181e+11,3.33324e+11,3.51389e+11,3.61245e+11
"TJ",824421571.9,1030087871,1164318185,1463870472,1999567263,2233776163,2728872932,3633602659,5108401130,4908200737,5563445549,6483155346,7581249101,8457867912
"TM",2727382605,3429771969,4339728989,5899440583,6731351088,7541355717,9976886836,12299718574,18235683677,18957543860,20254035088,25874736842,30628421053,38617543860
"TL",5.9e+08,6.49e+08,7.73e+08,6.74e+08,6.89e+08,8.33e+08,1.27e+09,1.922e+09,3.257e+09,2.556e+09,3.295e+09,4.724e+09,4.69e+09,
"TO",191044071.7,167664937,185177949.1,209995377.3,243897137.5,264725246,301174817.6,308242959.1,354350132.5,324926735.4,373170307.6,432001980.8,485347898.1,478959084.1
"TT",7525815678,8285573123,8528473521,10555060517,12487412298,15328539469,17525036221,20855662708,26928045763,18301586037,19669161274,20584820098,20180331471,21217500196
"TN",20524768367,21154514492,22190805165,26408459449,29935447611,30645412490,32797145004,36825136612,42244136028,41370139969,42169554283,43633044467,43172098086,44799778421
"TR",2.62146e+11,1.90503e+11,2.27981e+11,2.97477e+11,3.8657e+11,4.77153e+11,5.24232e+11,6.40055e+11,7.22029e+11,6.06262e+11,7.23966e+11,7.66923e+11,7.81716e+11,8.12788e+11
"TV",,24959780.29,33313565.83,28110060.17,36590556,37401601.66,37831554.81,48174817.85,49242884.52,47386234.79,50920622.8,57744430.02,57963388.13,55314056.77
"TZ",10113998171,10264194398,10697206324,11536157191,12710164634,13836255849,14163830655,16661401236,20423624183,21105067886,22626286928,23625732849,27541303335,33033243983
"UG",6085590848,5659788032,6044559764,6205210525,7725630984,8748333479,9694756671,12056748128,13980570093,14533579292,15713331675,15179584632,19542079364,22316732950
"UA",30319527427,37342344577,41786896031,49551953288,64084296565,85157018069,1.06031e+11,1.40602e+11,1.78452e+11,1.14788e+11,1.3441e+11,1.61004e+11,1.80603e+11,1.80979e+11
"UY",22757044476,20830698298,13684032691,11555056721,13095422650,16863010417,19142824257,22892465189,29459356614,29423161016,37378590310,45619727969,48468645059,53835341888
"US",1.03218e+13,1.06736e+13,1.10261e+13,1.15778e+13,1.23641e+13,1.31863e+13,1.39235e+13,1.46032e+13,1.48906e+13,1.45698e+13,1.51703e+13,1.57646e+13,1.63905e+13,1.69924e+13
"UZ",13541374488,11196351420,9542951055,10012112401,11980923548,14283209839,16885296203,23242394023,29656048681,33713828373,40491770926,47103619984,52422132145,58119379475
"VC",377087289.6,413555955.7,444280584.7,457973288.2,492390176.5,521126435.2,585080471.1,662042740.7,672586370.4,661911148.1,668947037,663464592.6,689485333.3,705637407.4
"VE",1.1576e+11,1.2089e+11,90133586976,81285191419,1.08783e+11,1.43311e+11,1.82433e+11,2.33056e+11,3.16085e+11,3.25885e+11,3.87497e+11,3.09358e+11,3.71238e+11,4.3108e+11
"VI",,,,,,,,,,,,,,
"VN",33193510378,34854002684,37384010462,42088106069,48573032508,56575238956,64945527299,75243501680,96180833934,1.01448e+11,1.11513e+11,1.29698e+11,1.49569e+11,1.64182e+11
"VU",259014693.1,253926881.7,251080652.6,299289953.6,346336881.7,369039359,416942386.5,498760225.7,603236948.6,586832593,679092479.5,765682491.9,746609094.6,793939903.8
"PS",4822291137,4327119705,3776452687,4203441142,4555366482,5183455239,5337726491,6061202108,7344800000,7800300000,9512200000,11214900000,12118329054,13643713938
"WS",269038602,274468573.1,288763615,326837792.8,413599650.8,438633010.9,474099755.2,512916442.2,601820145.2,531626117.7,622454300.1,710610469.4,765087286.2,772596131.1
"YE",8862682034,9163055443,9874936476,10751195526,12526476901,15139185523,17846205725,24356656502,28590157561,26780749385,29984279701,27110896703,30815179153,34721480758
"ZA",1.29702e+11,1.14739e+11,1.08305e+11,1.6361e+11,2.14775e+11,2.4211e+11,2.55872e+11,2.76404e+11,2.64199e+11,2.77867e+11,3.5798e+11,3.94726e+11,3.73455e+11,3.43243e+11
"CD",18699788397,7061672554,8430337539,8710917415,9989335592,11457022315,13826822554,15729839715,17876138826,17476879092,20651160761,24538954400,27710039636,29880463572
"ZM",3444515195,3929495408,4043342044,4758802502,5822422443,7700136128,11588396348,12512363375,16512436608,14909605231,18902384269,22576594784,24606043367,26049970548
"ZW",6328908700,6447326200,6072330100,5507714700,5522050000,5480616600,5131054900,4929377100,3972333100,8.617e+09,9263900000,10049200000,11513400000,1.2472e+10
